Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Male,B,-126.22020090316441,-89.94503828232062,13.356508891524216,104.29090188430061,E,A,194.92951737755638,162.05870705376248,A,-24.949042413051853,-37.88717409651835,-51.278593101363235,A,C,1
M,D,-37.42083233086997,-54.95545238244548,20.15669565614204,-173.38448248079658,C,A,-25.39336435246054,83.94125300710672,A,-62.128783012858825,-29.054080085134466,52.25574508041111,B,A,0
Other,D,-143.74779816951107,148.6597083239306,205.2736509740642,-160.34909322463037,B,E,-66.8547458301102,-93.02555481213636,C,5.869901590869759,-127.84764238061837,106.52935009560292,C,C,0
Other,D,28.758361614196957,16.084109167612624,-64.16521050824134,26.795745663678566,C,D,32.40657707615215,126.21107816492376,C,18.634843697617836,126.66111944554555,228.31856087419888,E,D,1
Other,C,-121.49986073021756,70.80107105172169,26.695566428837104,94.57132742978224,E,B,28.922299589942558,-14.760211082594918,B,21.081020597936387,76.11759019986398,-33.47393225924352,B,E,0
Female,A,57.6067151526056,60.00927023804745,23.799549426021667,136.3449869001776,A,B,-43.799240370057035,6.852470061626323,C,179.12969042813737,-29.206257052866263,163.0553749552093,A,E,0
Non-binary,A,39.812407343460805,-136.42789713515586,89.62077573790937,-180.93449631455704,C,B,-46.48655656711934,-160.46043378794403,E,150.10303978695717,-108.90319750281093,-65.36214099097074,D,D,1
F,B,-104.23228871267753,31.116759586569554,241.91114736084853,117.26803566746477,A,C,35.87919864231658,42.95057596438552,C,101.33127432713509,104.24958560072342,-9.726513048227412,D,A,0
Female,A,85.69893112399674,-126.77686303768422,99.94967921843417,-1.8546513367746968,E,B,26.26374490932625,-138.8101976543263,D,-186.47126694664428,-14.551980005326067,14.1957391393801,A,B,0
Other,D,-19.27104205296984,-3.775542210194982,19.34177944190462,-212.77051300148594,D,D,-13.997639940616983,93.30849641770868,D,-7.522317445980356,16.13118050436053,23.725347776429086,E,B,1
Female,E,14.309520908786311,27.508494772032492,53.96625486109041,-27.04622960794997,C,C,109.53328075667741,95.26625456618865,E,69.60034833726638,66.80232581948357,-33.262693857560485,B,B,0
M,E,-53.66131851197484,64.83682939604799,-6.96912301940592,-44.3432761134473,E,D,-79.957930874445,-43.23149086066555,C,136.0404131009453,140.8065926358496,-69.42621958220928,E,A,1
F,A,-68.27434301877902,21.564130790893703,46.86956512196877,96.8454574609857,B,A,-21.812604171973305,124.9851915614957,A,-24.81665221378166,-3.7687702467820188,156.6529446888075,A,E,1
Male,C,-78.53331241667982,63.03040361647765,39.79299287252124,6.9136692478571184,E,C,-123.76003709557277,-139.21960577329074,D,-108.12457462961049,53.67947774503654,-98.93488213441411,E,D,0
F,C,30.92879072161206,-2.6143861186401898,-125.73233472597107,-283.3357483400783,A,E,141.9074038589631,-126.75039043125066,A,-10.307549385125537,73.18338438038516,-19.238056321243892,E,C,0
M,A,-1.4233299255507577,7.7194372999895995,7.749711886664301,36.256401974961086,E,A,-57.446220245985494,-69.44203372415232,D,8.11909072220412,183.4816187555037,-60.236221638734264,E,A,0
Other,D,82.96324350813809,131.55779656904787,-96.7430245785468,-40.53011555670564,E,C,220.52231414354506,-50.2444008249666,A,91.02483572376849,45.33286914543225,-24.363802575879813,D,C,1
Non-binary,B,115.29934066247782,-69.43803430336146,150.05303531468576,108.72897395234959,B,B,127.7547970748397,-42.011247771803305,C,103.83093954553414,66.03041361437029,-92.28111154257994,C,E,0
M,B,109.48327715323052,-219.17341934743808,163.74823812441605,-40.424600549996185,C,C,1.8052213557451509,104.83358511336722,B,136.07703080128158,-10.330964741931282,62.59202323186348,D,B,1
Non-binary,A,65.34661064471979,-73.40923684023964,180.45576724115418,135.1470381587513,B,A,-136.9836753250015,-31.98144244880271,E,-77.13113095549687,39.507429411905115,-189.4831494266004,E,E,1
F,C,14.469467549386907,-50.90361896556901,-43.41808042672727,-128.10105626008536,B,E,-55.67401068606448,9.118749438082018,B,43.91283003406571,-95.92294585137662,9.149140584266258,C,A,1
F,D,-116.16544668497828,-79.86549374290054,67.86140894005479,102.86908421934915,E,D,-170.8939944714461,111.40677628686907,A,89.5657039676912,-29.705267137804103,5.484554143779548,C,B,0
Non-binary,B,-6.477670021437292,-155.70676235358104,-165.69122368642303,133.76255661834574,E,E,84.7887922410136,164.40993967166716,A,138.21463479550172,117.35078784604505,-121.27043896040577,C,B,1
Male,C,-12.826702086693642,229.45944343620238,-50.35865323272475,32.59404045805913,A,A,228.50265081679387,-38.88559172106271,E,121.5637331714384,-22.724819362366805,95.97767490814894,C,A,1
Female,C,65.0046919811586,-18.50248128313667,-23.593342767351082,91.05873655324746,A,B,17.996822660638454,-103.57106515675652,C,13.981136893254881,13.317008241613888,-93.58138929608974,A,B,1
Male,C,55.08674824759283,18.89129305155813,15.122947083691582,-103.13301385092268,A,A,27.400370294394598,102.33673071960838,A,-44.272237977071406,148.04502183852443,-144.13924605626528,D,E,0
Non-binary,C,31.94071497037769,-49.51549260310168,-0.6850504617500576,-19.21893938835749,A,C,43.35914710985609,96.61221656426316,C,157.5840927112897,-166.05943354982037,63.67065049637976,D,A,1
F,C,-61.10669832036765,92.60943918220951,68.1922437499689,166.44678223677906,A,C,-124.64076974607654,-121.90166940866666,D,-200.87024328087188,-77.28040158414714,72.6412452513796,C,A,1
Female,E,-20.035833625728188,-59.34562327228551,-136.3647357937309,-173.01055328831305,B,C,162.17176266411752,-174.95698971820536,E,-113.69241532932153,17.251270283380784,-115.09673139706771,D,E,1
Female,A,-108.00685536969392,-24.6254322725415,-78.98080198167986,-63.75039254032308,D,A,13.295662845950861,-45.271438763244895,E,31.73606746022729,-52.41266993118422,25.214490637916718,C,B,1
M,E,-27.88747155643993,80.95952594829026,16.123948990312336,159.73448822282052,D,D,-20.480463554703647,-141.08389667553644,D,-36.273269758936486,22.10040388879753,73.4770127403306,B,C,1
Non-binary,B,194.39725327749537,55.18274574955011,137.45784115597183,-80.75683661956243,A,D,112.58837112355154,-40.5741032162439,B,-76.1393335677246,33.5270383421481,65.38161874507371,C,D,0
F,C,115.86608802450975,72.35367098519318,105.63334311036094,-26.498801457875075,C,B,-47.117926518907424,126.86441548158503,B,124.55706988766686,-103.6412498156118,-106.67779700213964,E,C,1
M,A,-3.099395506670316,49.97858776228826,-39.798106447371026,9.057395022708363,E,B,36.35894321849737,200.09464537810996,C,36.99648398175557,35.01971384265315,-108.99769878435337,D,D,1
M,A,24.770481362985997,-126.62613652440776,8.736747573485813,29.770134296449623,A,A,-189.18594120077117,-142.23348449820415,D,-40.14265044376978,-4.625240758198379,-60.19437218532647,B,C,1
M,E,31.18324432283152,-114.31190866568708,18.201044519807283,76.94832208754295,C,D,90.13314720052593,-61.2789607576542,D,21.44413896373419,30.004451307696446,241.1519414595666,D,A,0
Non-binary,D,-34.23080706413887,-86.40448440372482,-227.89443502914017,-196.36337563331895,E,A,57.93859717488701,46.421625117403565,A,-44.16369400286114,34.540799343374836,53.55075095183876,D,E,1
Non-binary,A,-158.6587752041568,13.720641544532732,-53.02660014059457,-4.273660975128473,A,C,-154.08303727917962,-181.22354414881167,D,12.459608686815496,-123.22446369425464,41.17335738584113,A,A,0
Other,E,4.761458491714699,-32.804755280306914,26.670738755893964,3.744745420828579,E,E,-107.28512100327336,119.63444928822184,D,-117.9558723051714,13.569282613225154,-41.62817535274594,C,B,0
F,C,-96.92472496410578,-8.027029337258698,2.9597723885275604,21.193390801147967,B,D,-10.756757015430505,-67.89205432300695,E,6.995069161192201,90.54964579106644,47.51943192278859,C,B,0
M,E,-104.1088430098329,-115.76923298131771,84.5055934427973,-42.34569903582275,E,B,-103.97003733441919,79.08876795387037,D,-44.701748953168966,-14.36245324013446,60.02081846166259,E,A,1
Female,B,18.642959276820374,-145.53118693645646,57.82095959549519,-76.85571306309818,E,D,-31.329211548194934,-104.55692258828357,B,-207.93102206796328,-6.173386610430817,178.36690409276682,B,D,1
M,B,29.526027632102934,-91.89502598267438,14.04650133628598,-30.932973916202556,C,B,83.08770207939725,-147.39592929693964,D,143.5898757989296,-93.53380924831329,22.562948996795377,A,B,1
Other,B,85.71990521565685,-95.94865389728682,-232.32613486222883,-85.10181263258289,B,A,22.68637313334096,22.563675356000946,A,-18.129156702008174,114.29403859138291,77.86315250299923,D,C,1
Male,C,-160.6099153810393,128.83050925675488,142.04962937484385,114.5906127455527,E,D,184.2679629355368,74.33487491990894,B,50.208436173078496,-171.75206825736043,213.1296453326854,A,A,0
Male,C,71.54850907308526,-88.71868393841508,42.08369154646445,7.768450704377383,A,D,-36.25348984871796,-67.88132235153601,A,96.82476870138434,-64.39781570005051,-140.06648633682443,D,D,1
Other,A,59.601399981340954,80.26597135410208,55.58490413093846,-100.09826377780517,A,A,-139.27466106942484,51.937559475417096,B,-14.255204547061116,160.24732781309493,151.41901475367524,C,C,0
Non-binary,D,66.10021603146112,-229.00400401867662,-70.48417410400128,125.82563525518995,C,B,-12.866247134968134,-249.4626308578786,E,-66.59853811570929,23.372074463451,18.803651211816895,E,C,0
M,C,24.970539269766,-189.63521560823565,35.83954008614419,-107.31235157241076,C,C,-3.8325334551024297,185.02170865086438,C,-22.774805099930546,78.67356347433756,-118.0399918976151,E,A,0
M,D,-71.65823197399213,156.9136715574103,107.53346814642546,23.061524498101402,B,B,-220.54072675782587,-124.8852859892102,A,-39.810710982711704,-66.60392435036121,-98.11145171729517,B,A,1
Non-binary,C,56.203509853319304,35.05148998708677,-199.21842068656764,-190.5882043528735,B,E,-37.82506602108087,-28.164983568605845,B,-52.09216661601418,135.40273180137083,128.07879275896767,A,E,0
M,E,-119.37003092759015,-71.82302483650295,17.898806419099508,-140.6034211517057,C,B,11.007424104935755,-31.457397389247244,B,32.28810805630632,51.875142386239915,-9.495937293065035,D,B,1
Non-binary,B,37.41996744323964,74.05043954935628,17.946620326081128,44.11068664887981,A,B,-39.24370315458128,146.95932263210867,C,-175.39912702283226,67.04529902256354,189.04528381696508,B,A,0
Male,A,107.95086484823726,-137.27913482830877,-92.80249085308803,150.97359230558774,D,D,117.82810583170429,-105.42965566798166,A,-51.26718284877116,9.831763303348293,288.7247247048203,A,D,0
Female,A,-18.10667140096183,-13.700868594691226,-15.241275682309825,-141.5448278559045,D,C,151.64766044916408,50.45444398203656,B,83.5225662814532,-5.903673309728314,47.82393123826662,E,E,1
F,B,24.368616305467196,104.39610052925966,-149.41169075485783,2.057868865940691,C,E,57.75040623405583,-107.82906054718289,A,17.22127942677358,12.00734170501305,165.29392322296536,B,B,0
M,C,255.64206175727423,87.60437822895207,-6.954200329094043,85.00974489815593,D,A,95.6977913825359,83.94249580260319,A,66.04452089039769,2.4342720341851867,-171.23765164308404,C,D,1
Male,C,39.853798626639545,79.53660809192912,-47.74501597201501,108.9679582189665,E,B,26.382355449370102,-73.9160783098926,B,8.735641063786375,-85.03119381926237,-48.565101839672366,D,B,1
F,B,183.6065709534708,167.83030484123145,144.83010247852587,156.17960336297324,D,B,-81.34903063416793,12.8430837375336,C,173.26204731502511,-52.377713416245356,-51.88100948939017,C,E,0
F,B,55.139397956394276,2.50998739923117,210.11507767419587,-79.22053007901425,B,B,72.51508179487548,88.28318815798023,B,-69.08537923165674,-230.64366226939774,19.16895469786823,C,C,1
Male,C,14.327817100812048,101.42979198805271,-94.34467590415657,62.96704506171908,E,C,8.351828077211984,-11.898363853139598,D,126.7406023268195,-57.907184616097275,91.8325918913086,A,C,1
Non-binary,D,214.5108356183323,148.16270588346038,159.6649363145669,-114.53417511816806,C,A,-136.62789051819317,111.81709346551455,C,181.76985882634062,-49.28021509457865,-27.89885788912577,B,D,0
Male,A,-7.357454759511977,60.08317278862619,-105.4150139925452,35.800217874346494,E,D,-35.371524620449165,-140.14856867959995,E,10.505870073703843,-68.80071729999419,14.462975319665372,A,E,1
F,D,-119.77359459049003,-40.86270524913314,47.493635503316625,59.571016204216406,C,D,-74.44772471008422,194.4170886257967,B,-50.936913078335955,71.80699835909267,-84.60953949342053,D,A,0
Female,D,-61.48103415896035,-9.609607028581703,-22.257825265561763,72.15913921006548,D,E,116.82904192293636,57.67205298132853,D,-24.53251069349435,-49.4697524011044,-104.99150392096041,E,E,1
Male,D,-4.900471835746358,-148.14084093866657,-140.69877541811243,-74.41168883788463,E,A,18.44773720001067,57.82257952861798,C,48.40339516022732,-160.54412521509337,-53.54946619174481,C,B,1
Male,A,47.46757674855003,101.73509379076373,-10.52992204709995,83.59885947821195,B,C,161.93850722437176,-104.02122460203078,E,36.74388816104743,52.52896135453696,138.21582136664466,B,A,0
Other,A,187.68145338117856,115.03491742764757,75.38231499184144,-130.77100253618505,C,D,-253.86655013846604,-37.66542479704496,C,98.84696759388504,46.858112391256945,-64.18222802015705,A,C,1
Male,B,124.39706041117017,-42.567442517530615,-80.14235399391745,70.27308512469456,C,A,-83.6067170504019,-131.36557689833592,D,-88.26575329324534,92.0598913171298,-26.051696684227526,A,E,0
Non-binary,A,148.1990857858467,-17.787289573306886,103.2985317699491,-111.54708051597633,E,D,50.58157318811517,31.355437730557295,B,-139.97941968102108,65.97163159920702,18.652027895907295,B,E,1
Male,D,60.93814806331517,-98.87365033375718,170.505497471231,-37.91351243926091,B,E,152.1707885776479,42.04967174135882,A,65.62884809507074,80.67666423238862,59.88183276681025,B,A,0
F,A,-111.3721786202112,-92.60756960755323,-83.81831213459866,-111.9215105954672,C,C,64.1466034472061,83.6944805422721,B,-29.48085497216753,143.60318406611393,17.587070564726776,D,A,1
F,C,-95.64370363521674,-122.71165987981591,-80.2320265366085,100.84955608105113,D,D,16.79840014579725,-17.27556355801372,B,-1.4095485996287123,21.927191584373865,33.97885227091415,A,B,1
Female,C,-170.1695751606909,92.19598990500303,-171.35006203031017,23.536427030299357,D,B,24.92623386063334,-153.97388574078118,A,149.9259213938946,-101.29373667453577,-14.63591431470827,A,B,1
F,A,-102.00952749498322,19.732837864900095,74.44392341333003,-199.5597066938482,A,C,-24.110248237430344,-58.86573714563151,E,18.73797780470565,-167.93769055317097,-219.6482588085098,E,B,1
F,A,-89.20621728903535,-12.474434046342928,35.323579414071396,-40.815076808910376,A,E,125.8148011086088,-104.53372758844127,C,-117.3286036191025,-64.45415041748143,-29.70125859080724,E,E,0
Female,E,80.79235100759793,129.03458590492934,64.45711377082266,-178.43202536925057,B,E,53.94501073384497,122.78000705227603,B,-16.836335906357768,69.10791206649692,-13.23453747742263,B,B,1
F,E,100.64198545362993,-55.92780284616023,15.994100096970456,-79.32962083472243,C,E,60.93210451998892,41.28780127392616,C,125.15074873833476,177.21474118054712,223.4710657256342,C,D,1
Other,D,92.06541808076216,-30.81598361871017,66.59633612824895,-56.08178329631935,C,E,-67.57143046956095,40.312238078348535,C,-52.69359854260265,49.067553714656135,120.37859422308885,B,B,1
Non-binary,C,86.52178924660095,57.75247077808531,-1.0412609206976997,-139.12711937488115,B,D,101.85301052723743,74.96794694018944,C,234.95613491175965,-26.331140565082894,88.22348653609498,B,C,0
Female,E,146.488110092053,-21.2664895614229,-56.340405417342964,-93.80825214355346,E,C,118.09156677354183,-120.63053330137325,B,-49.41284435232174,24.462956417510778,1.3920591320543765,B,B,1
Female,D,24.230617280157922,13.33544237995851,-1.3183724759740172,-56.7812131394923,B,A,64.5120239153809,-56.26513543946587,C,87.13199363130333,-1.0745306420182394,-118.44876754340655,D,C,0
Non-binary,A,-2.0006434233152985,-147.20024188503723,95.23633687046504,91.28700433137813,A,C,84.56920797164635,-76.00726752737565,E,143.0287310801521,-97.60419049788946,-3.6884842010812706,E,D,1
Female,A,-68.97309617446184,181.3626087074212,-17.046099270226804,-101.37758523451237,E,D,-85.61929965215492,127.69587253135937,D,-92.06111476153762,-61.39208378526098,69.52099651194689,D,A,1
Other,C,-51.408327763772434,-275.26813264862653,127.0864969163621,15.554618175442972,E,C,12.511798740926885,10.929950179830186,A,27.079028497929386,4.95948941004958,-54.65300428606752,D,E,1
Male,E,210.04101147399194,-21.0107883284185,-44.383993911018706,41.38411459094866,C,B,-192.44452552977202,-0.7623728551689953,E,-166.63414411570915,38.13549020328494,-18.204944503767535,A,E,0
Female,C,15.98071492729174,87.24172809735192,47.545935403828274,-61.739662623179484,A,C,95.26174104932194,138.05987953632743,C,-211.21682068391806,-125.13800214567858,24.07715734318243,E,B,1
F,D,155.06146723713616,-72.53462842882111,118.85589457835837,53.99854696337687,C,B,256.9924822356211,-57.80391668582424,D,-90.7419115740595,100.64171896913008,75.40088599448764,B,B,0
Other,E,-51.55144087891067,-125.79109288268229,159.1707012516866,87.83406553796324,C,A,-36.084139883124735,-32.49877550149714,E,-22.249030472498927,10.272076692636098,69.48262756650196,B,D,1
Non-binary,A,28.601289681485447,-121.22375879240528,40.941712507450994,-45.06668054926149,A,E,-152.60969507058027,-163.84032408492214,C,-105.29252148606545,-25.81199507207207,-29.103898882773542,A,D,1
Other,D,-245.26249949124116,-2.0731826224313328,200.29713257199043,-160.31557045226037,E,A,96.49778934158857,-155.46355150254936,D,2.446594291001732,39.08378340671968,93.20907372119716,C,E,1
F,E,10.500690412062045,-226.69695507111308,-25.599979336480246,6.751532005081634,D,D,-90.51441700466395,101.86312680898824,B,117.3390973000188,74.82913192186147,141.18170363706435,B,B,1
F,A,121.23568078488074,-66.49353901310326,-84.79365365485931,81.19301875977443,A,A,-0.7083401504863853,8.404173662937026,B,-5.480296652847871,140.60586428277117,-27.456308439090833,D,A,0
M,A,58.04757211413028,-135.16869766011973,6.583391360947216,55.968528770011716,E,E,-73.0540236244992,0.760103776437627,C,-11.256175013918021,-80.62385577723967,7.363159020444482,D,C,0
Non-binary,D,40.55979456468668,138.78675728420114,171.40344449411086,206.50022162833358,A,C,-229.15954659837254,-20.068100262678122,A,44.16353317868696,-56.85279634185001,-33.05239538038827,A,E,0
Female,C,-74.91146626020515,85.49763679785349,19.733521823901746,48.876816513185645,C,D,-13.301068537238006,21.399438357716413,C,206.64488313088697,-176.8915950640349,33.49541960280021,C,D,0
F,E,-48.68932754273746,-38.855026484267476,-88.61044127707358,199.64962303247887,C,C,-118.7991147475212,172.1768341477868,C,-59.64098950174473,-70.85755829746282,-141.963549707844,D,A,1
Non-binary,C,114.73156529728408,-16.65201359327828,77.83866470055521,-106.95248168554221,C,D,94.12669394275792,-51.48357208067276,B,-1.1695727827155178,67.94999537570239,-149.8788725975183,D,C,0
Female,A,177.80237456897535,-113.31548744157122,5.216759214473661,-70.8035869919076,B,C,-91.18100088605259,-27.310703942792713,C,-16.461390712554046,-8.284724069826792,-20.363505056769363,D,A,0
Other,A,-5.3453414890304805,91.19763341781766,-63.52959230158406,-53.31064661722387,C,C,-25.25885957064553,24.132550493696527,A,-58.932481831805426,48.9881343379353,23.859754011251912,A,D,0
Female,E,111.47461938076768,89.89256420635783,4.925775266345329,72.21966778402546,C,A,32.18624851033558,57.10125666668748,A,-31.90087039409461,29.353425804993034,17.16513079625991,A,A,0
Male,E,34.25078334172269,139.26000803168506,-6.752906917657116,-109.10313933675747,B,C,-83.67100524979506,209.0749404428899,D,77.95469013046326,43.095767714201266,194.90300650386567,B,B,0
F,B,-220.6508514371293,-113.38248060847901,-20.834760844863457,-72.90605402569011,A,A,68.04275858307881,151.91974754833936,B,-113.66175529209626,-49.847841797894276,-100.89705381481883,C,B,1
Other,B,-87.61362714770324,27.046201163309735,139.81853085125712,10.060033390435917,E,B,-9.812947308418654,-19.549010418426676,C,221.51544355206596,152.05831704287885,-65.31490920152761,D,A,1
Male,E,106.91509579004203,-39.75886095583914,62.14426272512401,-163.58319324439043,A,C,-44.31589547888714,41.89887263007974,A,28.60428096593785,12.098836782404234,109.55312734364131,E,E,0
Male,C,-130.55453040948984,-107.45068205487746,-54.5672146529875,126.00114471846682,D,D,-46.440346631820134,-64.3099945921356,C,-17.881176413130483,-11.169511045276279,25.729375792783358,B,C,1
Female,A,8.340522147658586,-21.289803135736143,-38.50328292363423,-48.227875475950135,A,C,39.52978061564725,-76.84393615321378,A,54.92292140065971,50.334582778316296,-78.75022759451855,C,D,0
Other,E,66.20048539174674,-73.39203053318367,3.607077660997963,-94.95619567366997,C,D,49.07035622553785,2.52259701529934,B,57.75250384421038,106.04386132044293,-60.318385374725366,D,C,0
Female,E,11.680839377275015,-15.579730650338472,43.09624703648411,104.2787786617235,E,E,-53.730134944347675,222.68959807581558,E,-5.846111288819832,-31.01480832002051,115.87306302192377,A,E,1
Non-binary,A,97.95823281743648,-12.74081942528961,-15.270970469873388,38.761897152577866,A,C,-53.556831663391705,-35.94842521478656,D,11.747970615234507,98.93429515003828,-83.8254881726831,E,E,1
Other,A,-58.220742228320475,44.88469533671325,-13.305426735276935,149.16944952738086,E,A,68.6474256332729,65.87781139165453,C,-207.49159503916576,9.011966141381004,44.669000691302344,A,A,0
Male,A,-128.76490698425843,21.872243531407356,35.50735166412649,-52.21389884582221,A,C,-120.28369936233459,50.70966504518481,A,-21.26399097919937,-96.4190791719267,-224.7645229944551,C,E,0
Male,C,151.8325471207322,69.98969622049985,-173.9094473659538,12.174182396841605,D,D,21.64338045917111,165.88094498869054,D,57.63942348135266,225.77783055055716,-18.05916921645703,D,A,0
F,D,49.42205803852201,-18.61959155776929,147.2174858310427,-10.336574140408056,B,A,80.14428009790628,78.86346685431644,D,-123.90499844700793,118.81591862200183,-140.74449821611955,A,E,1
F,A,134.65034664296874,-210.32339048699947,5.645563683684647,53.73504140510261,E,C,33.63117360590864,-63.99504735414527,E,124.88500961591811,-30.062898378667725,-169.79193710681284,C,E,0
Female,B,-54.303171981469234,67.25846926739843,-15.1077289137051,-121.97723661168926,B,E,-170.60677032065595,71.8583548248943,E,211.88041156379356,70.14247138074533,-11.380451584672947,A,A,1
Other,A,-9.175847493197415,195.9399496567645,-81.68284245356679,-108.17660946882386,E,D,73.95760693952116,-79.78466186420683,A,-8.848308166649609,80.8130300819357,41.8209125357307,B,C,1
Male,C,46.50781971492151,88.28636135844319,-126.89988551104155,-97.43182119441737,D,C,61.266544298443314,19.382415872676244,B,-1.3072811478234607,-65.17630878860771,203.93915449881686,E,B,1
Non-binary,A,125.8720979234339,108.17642906604877,58.08370704988659,-201.81332365119707,B,E,117.22721560818938,-10.79927327459173,D,70.33606557612653,57.602326143502026,-67.74281763574241,E,A,1
Non-binary,E,-162.28050091666987,110.17043508185328,-34.47724425353104,143.03549464232296,C,C,-7.134143433399546,178.45309760200814,A,-174.2410145407353,9.035810698310131,-126.38127758182071,D,B,0
Female,A,-58.99908118237429,-43.122321063822255,230.57928384305333,-51.71514140095413,A,E,-107.6680543033763,205.35530791126288,D,38.288219127883345,10.393156699813774,-44.16605771259569,D,D,1
Non-binary,C,-45.62190868054284,-6.903494897005878,63.88674056608746,58.970429030872275,E,B,-57.88219109484773,-96.78531012873826,D,-84.46557504455467,-60.50646844228854,171.64331731639692,C,C,1
M,C,-198.6518110313037,-120.68531417577259,106.53596654242534,-102.61151659037037,C,E,57.57435209585092,27.801794652924354,B,-147.12743576908966,-49.83678550749603,-235.1069612585976,A,D,1
Female,E,-32.53981263095925,-119.32178935156486,-74.95841997917985,33.26979825591327,C,A,-26.871080703914874,-110.37966894576708,B,111.07911119341176,44.426182010992235,-2.6436506375821915,C,B,0
Female,C,-64.17022895812417,7.364106007496862,116.56694254258973,-138.74974394586704,A,E,15.891574874258064,-114.24057957146361,E,-50.82010807151877,44.73397004173209,93.90402653951799,E,A,0
F,A,39.64559074289093,26.65212986503711,-88.76859383011858,107.52521099542125,E,E,0.686366718197737,-12.131919529706758,C,-103.6595074021643,-150.3276315044612,-73.29855856129662,A,D,1
Male,C,5.68516717407735,151.2028824272574,-29.724391381063104,-57.780549443007125,B,E,34.46112161807345,-31.615571864330477,A,-137.74294401264817,-19.8312574530047,24.29514501829612,B,B,1
Other,B,-2.3556822054630207,-108.10045164894804,-4.011432650122431,37.80666423401084,D,D,133.6699507742147,2.086064899274317,A,-33.50455854637266,-28.73145561382128,-149.76608175000328,D,E,0
F,A,-56.03006575160403,-36.607296721251664,-21.075462002090966,-75.58809874256141,A,B,-127.3219924465661,148.56037975692328,B,0.5973428180563226,-95.4926893809511,-220.88537761002743,B,C,0
Non-binary,C,-42.17966013123048,-28.010973687404,33.59533667084412,-154.97868558923705,A,B,11.48455141831788,-8.351504351651542,C,42.82495301670107,-96.00352633654416,193.74647156889898,C,E,1
M,C,285.4391388067958,28.935394546972347,-8.94396026006631,-60.33645246796936,D,B,-163.56704629470607,-92.30488146437933,D,-45.83639143425866,111.80798382747659,-67.46162156698102,B,E,0
M,C,-168.35558267755118,91.8526930382617,49.96803584313058,-167.86163673985536,D,D,-88.58179217633779,-62.94213749832524,B,4.120182531213753,-140.39568010130537,34.503830023704516,C,C,0
Non-binary,D,66.75247290125115,82.38777005826475,-86.17939774092656,-69.95791819891878,A,B,-38.90733802699136,-14.454669620302976,C,-7.75242029610224,26.088397627882447,19.13209893052136,E,E,0
Other,D,92.7401341693291,-159.273399281988,21.97962642650745,-62.81387883773455,A,E,74.83964254913721,36.44825187442414,E,-21.263222260604557,-96.563512636685,64.68049063589825,C,C,1
F,B,100.22856302809934,-205.1902916793677,9.213322332051067,-16.993661880851146,E,B,27.794287156515708,-131.5659279435533,D,32.624102463726246,-320.2133181959565,56.83848891133475,E,E,1
M,A,-185.35975754052473,-78.13575005529697,-7.740551826375993,104.64147478864649,D,C,-67.1400589071769,110.68235861798748,C,-142.8236063272519,209.94901410151186,147.20920457518426,A,A,1
Non-binary,A,58.35646006441711,233.60456679465435,-19.82941143805485,126.49532595040796,D,D,-6.948166457003996,-23.751105892882947,D,28.269528614752844,-144.75948981522978,-69.53293043462666,E,C,0
Other,C,220.3144174859605,4.8634306761061685,14.777162528488343,-2.9635118983206508,A,D,68.79390332899254,-104.17971282468372,C,-27.09882866159076,-189.39214743976626,125.7699345603923,C,D,0
M,B,-9.438759698593577,156.6422808592063,77.30540588027834,89.32264591094484,E,A,173.1942426155104,-3.208899313801951,D,22.94358041845125,-116.06448333296613,26.51559026779709,B,B,1
Non-binary,C,-202.58598535520758,88.03845634805585,99.85731357650451,89.61737204455295,E,A,-95.87761905064777,-221.36484853020434,A,50.36145902203568,-16.103547635352903,85.43389346828283,A,A,0
Female,D,-109.80811796019113,-26.108528918258134,4.659660043892375,0.2253206312070256,D,C,-114.15391633170215,8.868461413207033,B,-96.89357050267141,-121.131359897454,37.534255745849364,C,B,1
Female,A,111.20699487239717,-70.21084267070937,52.641260024069545,-40.66485467172595,D,B,-39.31709242376773,-99.31240028674308,B,-129.7134612649448,-186.44059726133543,11.948598792209909,B,D,1
Non-binary,B,119.27154033637906,-28.366643562111975,-9.420982515501864,-105.09872405110102,A,D,-38.7344529303871,-50.48768796949774,A,-63.31312254608491,-28.526445864006455,35.20910984967118,A,E,1
Non-binary,A,-46.72883020672163,-78.3276358248497,-72.2034729309895,-121.17457112552117,A,B,0.7911204338497003,-1.936422124270769,A,15.472503633568419,-119.31650592098153,-30.285539451204723,A,A,1
F,B,-2.399973497201723,-215.53517317550165,59.78646659337401,46.90415906573405,C,B,9.142914026464453,73.57098840573322,C,7.9027321256869705,-114.19345083454355,-52.69950917664683,A,B,1
Non-binary,A,-1.8393162210403733,100.7224187932505,39.549466877498496,-191.5707817578976,B,E,122.17864141269854,-87.6701464335614,D,54.162434032991904,2.178476840853839,126.3131736252518,C,E,0
Other,A,151.09076643079646,31.82585992568282,74.22069612950337,-102.8243271666518,C,B,75.96269224322266,-52.30993107124364,E,39.783970767650324,28.50949084146686,-179.4639451473168,C,B,0
Non-binary,A,76.46534338959793,3.135037977299716,91.43462150721547,-102.84196398209164,E,E,41.94803778272942,-121.17724312798455,B,-10.121656035156233,91.76856237737762,-65.80171940746617,B,A,0
