marital_status,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Married,Female,30.434487539600703,-68.98061114943118,-47.00941220496128,-42.288464139940416,7.4870504543423015,28.464342879573667,A,E,83.32035810230583,5.191737723837154,-28.25823603969635,36.65849223683681,D,E,0
Married,Non-binary,68.9338336874167,76.56281531226105,56.27904788208009,45.97965639182854,-75.24345195977865,-128.94358141907836,C,B,-53.164603052126715,-71.48582501107938,48.762168058683365,101.24081672702863,D,E,0
Single,M,126.49659624036408,205.80321549746756,63.103903581635656,149.87708653242245,29.75855126657662,38.89664802301993,B,E,9.829809709152729,51.41265422805633,-30.422428093831826,-18.897271076060523,D,C,0
Divorced,Other,-12.254445670514777,252.48554979874584,-14.780420919359399,111.40864852738368,41.89308023223455,43.14894674773049,C,E,-16.07387604377266,-193.85925592883692,154.71717572766752,69.19926600316052,E,B,0
Divorced,Other,-157.02933161655656,20.452097886886552,65.90148099770157,-3.2134466785122067,186.61939449820795,4.073736158493537,D,B,1.4022743428043252,35.20874912189548,-58.96816347038729,-66.19067482247566,B,B,1
Married,M,-2.8008096288558866,-72.12663333651787,-29.689009009926913,-102.2774372157464,-166.1903001921413,349.7168570289781,B,A,-79.27199484813941,59.85972357687829,57.947002752631946,75.60246794982545,A,B,1
Widowed,Female,-69.3666508947657,47.67380571315896,-30.85612138593934,92.36988351439321,-81.26544397622433,-109.74884415566666,A,B,21.065023740494247,9.223931232029809,82.28780808822603,35.690477260969224,C,A,1
Married,Female,-24.649366522018916,118.50267557315797,68.95179997245845,240.6822478505537,-61.55206550999288,198.335836569342,B,D,3.9843432316261786,-108.93144202524014,-73.5540103935553,-79.99914581305347,E,B,1
Married,Non-binary,-58.884138794034634,110.93848113043794,-35.96081332105578,44.19162835124163,18.66001836754263,-2.2191261668504807,A,C,-123.54392739224839,-238.17275915211417,102.97481736939629,-10.604961274595432,E,D,1
Widowed,Other,142.31780767451028,-235.248584630653,24.742760522959163,22.112435369428557,-67.24162547298818,100.84481168760935,D,E,20.837395129144912,20.810730200317266,6.10141211228316,124.16063869351201,A,B,0
Single,M,164.44357046824945,121.16720292817713,79.01519750283646,108.68227112100296,-162.11815362496748,67.26850622510727,D,B,-53.43280392945229,-85.32455435729676,-160.1314488818063,3.293012408844336,A,C,1
Married,Other,63.318669451034935,-121.50480710124698,-7.872335264512809,-89.57477782536955,-20.091489658290634,91.0648885706817,D,B,146.5961519193125,-78.1708468802931,-79.51814531653373,-55.010799002996436,E,A,1
Single,Male,-95.91804449415766,-113.05692892868326,184.83561106127365,-13.85256515656339,133.47349330222013,16.235602625399995,B,B,44.12672453209524,104.72742213813204,111.01347481267798,42.39985240257147,A,A,0
Divorced,Non-binary,50.536873171430244,-27.966499388951004,46.5639842800531,48.335266340021136,-109.44764930141655,3.7462439015370705,B,C,-17.500558153159563,35.900596110757604,-144.64847915716882,96.78301882382705,B,D,1
Divorced,Non-binary,54.01009617331809,-56.24280912943771,70.11355407465824,-72.22572646495145,-136.26736375021292,-213.77988048759593,A,D,-175.26281320306677,-96.6888654334989,60.722694844789004,-124.78889429086696,D,D,1
Married,Other,9.79463405357749,-161.4282422571643,104.92116659083281,53.68949588627583,70.3453270791233,62.928406851367114,A,D,10.883331592559852,-0.14852354598539186,42.1483331970956,55.98656504525301,C,E,1
Divorced,Female,58.49382230009391,44.55438458321005,42.83657668853917,-1.6293749497990013,36.391384081464885,-63.5735786777455,E,D,70.07650507595766,161.64670554281727,119.17041836521251,-9.441366797424067,A,E,0
Divorced,F,20.559661052759854,1.4132230166857074,176.96330050647552,6.688570510402898,121.90684227724897,-128.3007394393018,E,A,0.29768213208871375,52.196499261449624,181.6375648056286,-40.45651283923684,A,D,1
Married,F,77.2642638462589,-113.72457702671126,-67.00765869956356,66.74268316965818,54.63756684318746,-25.248219672809746,C,A,-33.31266893987688,12.63594514651665,29.93241662414785,86.69098395019628,E,D,0
Single,M,-72.65536700693299,-222.93603290437827,71.51436105709449,221.52054019415343,126.22572466185635,62.499371587477285,B,A,-157.7075828539461,20.419344644258615,-111.37184768756327,-83.54285039076944,C,B,0
Married,Non-binary,-157.8642557748988,-0.4328119738668366,53.58207985815743,-73.31150074861445,-119.64129108292822,-15.730404384458966,C,E,-56.12075215780743,52.56934126502652,-138.59895152012655,66.13578055288542,A,A,1
Single,Non-binary,-84.09993682600614,-26.040600096349525,-25.030825089554188,-72.92580668956397,-62.47667354134661,-143.66500224526152,D,B,73.19351845062026,87.16622465103863,-69.23683054946905,33.837237371739405,A,D,0
Divorced,Other,-127.77059563798781,184.91715936813065,-32.60978359719996,35.26601878155057,-174.53701442102806,14.749841585526505,D,B,-10.068993546500403,-258.8309573446369,-28.815169485947806,-10.825022509318586,C,A,1
Divorced,Male,67.30835002048082,-72.08939736122812,-74.35523391033084,-115.42944622481754,-61.71546349128062,145.16695836751126,E,C,13.107198079597246,50.676918024184346,36.598466134929794,-60.83586883605086,A,D,0
Married,Male,-207.72691712178047,30.834598123371382,-67.63911043742593,-67.02381298265189,-224.6543358944063,62.22224368429238,B,D,-69.74024179277085,47.965011942713026,145.49588594029265,-38.69835000206249,B,B,1
Single,M,81.70203830088867,-48.913908246785816,116.07255816884872,108.82172248502198,79.82375907323083,142.8176737690726,C,A,-36.24430816779371,-95.43889155727187,-5.184323286249085,85.61224670127,D,D,0
Divorced,M,-3.812578574684193,9.647406800680763,-7.932953806284165,40.36942445251301,-91.74966705789657,53.13705884617429,E,A,46.20046872061209,96.63531932598394,-130.2294814053758,13.076707248257247,C,A,0
Married,Other,26.724731921092616,-111.57038942643692,81.20870129757203,-234.01642854878122,-96.18013812164085,12.896513711304502,B,A,-15.302740034123063,133.026210695103,18.597335558630036,30.79614996410428,C,C,0
Divorced,Other,11.6224885829871,8.751697422519326,132.84908912910552,-42.684898774668454,-42.194253993562455,-92.29694823980445,E,E,-88.17349644458126,14.145191322864669,68.62719110363975,150.87019394983193,A,A,0
Widowed,Female,-44.973924318527814,55.94657196958136,44.81658899912006,-121.454264204845,72.06978253355084,-124.12511787356266,D,D,-0.06916290071555928,2.1489691837920746,-18.63232124312545,128.31516771150518,B,E,0
Widowed,F,-85.55266664063925,-2.423168620933143,-40.23298386182971,1.1062853013522103,78.10893798823597,-155.5853801278092,D,E,2.4199158539277765,172.02854936822948,105.84953257548557,-93.04826921781603,E,B,1
Widowed,Non-binary,153.27561138074827,31.993702328857832,-83.78504633697756,52.09490754604699,46.307523874822486,54.718351788581366,D,A,55.93120533546744,-133.8625750859508,-76.31414825926326,-130.29660901583213,C,E,0
Married,Male,-64.69574961263028,-113.66799606945403,-112.97325103268597,-77.0607318625338,-106.9638612180508,177.8064629918858,A,C,-10.646118404092379,-35.0030233348973,-13.458245095950089,14.428049252622252,E,C,0
Divorced,Male,219.7795193806194,-104.29341560133243,-20.963862729963516,65.3994917117066,-102.78600354311709,-28.107472729058898,C,E,-113.07991736298185,26.563466535645,23.94395237588835,42.5225998175765,D,D,0
Widowed,M,-132.55374793404343,-94.82291477063856,-110.48422192069303,9.12063229259484,-116.977021458835,-132.20034518610782,A,A,-35.99786718451469,-171.22854874784915,30.206508848156176,120.89770352892772,A,A,0
Married,F,-51.98850424958472,115.73105555930618,-124.80448685419387,190.9239431105681,4.691627507578467,85.1006533996742,B,D,138.30460469266535,28.929004102795886,-99.64207058169845,-68.23732882300283,C,D,1
Widowed,F,53.92163691338424,161.24968130868788,87.33836684637173,139.15409614181948,40.81064290427492,-112.62979181315083,B,B,11.863968481983344,-60.65343618635101,24.66266351670712,86.92089546397224,B,B,0
Divorced,Female,73.79480081746155,-52.25272372511428,3.2041382030159458,8.344468120729122,-16.793927315462767,77.48838648322187,D,B,-23.45651626051417,64.98771224995507,130.55335023177656,-46.972267503121266,D,A,1
Widowed,Non-binary,79.88441969967289,97.87104996079994,-134.95297634163862,1.7904729648263236,-49.05307453931029,139.13989380894066,E,E,108.60785972651547,-69.71496253514799,33.326999749406546,-19.925757570490575,D,D,0
Widowed,Non-binary,125.16329884666975,169.72290914415748,-14.054923479927325,-150.5041519117979,-11.673903308832415,-26.89232844386953,A,C,22.95886204119642,212.6254234248323,246.6477766900689,163.46326136452248,E,D,0
Widowed,Other,-37.29416324655955,-44.55464344993979,-39.45452175842059,-47.75171503871439,-36.38354364248769,72.41514249554773,C,B,-205.77177002590918,-28.239143518633064,-47.49701713433836,96.33109889856568,C,A,0
Married,Non-binary,-15.108234254862618,-53.538547359561015,166.70416229464976,61.099137509660416,-158.805002138692,100.25826968103893,E,B,26.155581333518548,106.83509840162564,195.10381826894437,63.96352719220344,E,C,1
Married,Female,175.56239389799552,197.87947676751446,21.329547257577936,-93.94878830668453,28.791046303426647,13.424039303667875,E,C,-4.886114113036304,-12.55462703648155,83.65888992761745,-12.103179318795727,B,B,0
Single,M,-135.09420897937528,-61.550899537809066,49.85237500140345,70.80976878694673,229.7117590287709,70.23317408326749,C,D,188.95123120346005,-6.360325621661381,-102.60546010501352,-96.28159232650131,B,D,0
Single,Other,8.863885909966058,-0.4510695080424673,115.59208607672026,42.86688328175976,-21.247073820134563,109.69736340378545,B,B,-144.65329357397977,-6.657997085684676,-35.38812252861169,34.87789372394528,E,E,0
Widowed,F,-59.86399745838301,-8.561319717544345,96.9463039949584,4.338399854940674,-56.6198648512814,-32.35500475434881,A,D,62.7471892675747,45.382523401195215,218.87103095769604,67.25282486906404,E,B,1
Widowed,Male,-268.07105832907143,-38.02994787094311,-8.461753283792667,103.88281516355565,93.27605746083526,45.00403928464132,D,B,147.39865698262344,190.56295272927187,144.0595409208681,-151.47081369419206,D,D,1
Widowed,Male,117.3602308703477,34.355859836262745,18.051836867366063,136.55336451982322,66.64518660097578,-24.86845497697267,E,D,23.799135657029776,-260.57168277949114,-108.87816635720687,-182.9478676891657,A,E,1
Single,Male,-42.227763909386184,-35.24879591698884,-7.436843270622963,76.41357207861115,-31.04578150996461,-1.2534328353511013,C,C,-40.942560902132286,41.79758026251525,-5.428034769521906,26.140094615795483,E,C,1
Widowed,M,121.16279246960784,26.346132741656564,-23.983974085181202,-27.493956284018296,-12.750343518075452,-48.17775862780238,D,C,117.37932613188681,-83.37296779716613,-58.34147161593618,-95.27448145371329,E,D,1
Single,M,3.186322353087427,141.9895656827866,175.43702375550984,-235.92370277328297,-215.98712130814098,-19.471142355619577,D,A,101.38475640269955,-57.39552786958336,-69.37746445490251,3.1536745150273804,C,E,1
Married,Non-binary,29.092062217646415,-189.5476978810668,75.02228296929174,-10.382533892609004,-108.1953738292138,-57.990631419531155,C,C,-81.85762609142448,-85.72324499445634,145.01128780475204,-83.57055602332368,E,B,1
Divorced,F,78.59027873685024,-47.21201251089607,3.898107741118529,53.674085370847294,-176.21815619320012,-99.34203647287632,A,E,-29.48331296727907,175.34690120714407,144.7465336756713,22.473886316088514,C,B,0
Divorced,M,-57.30390300727903,-29.166774465708755,-53.31232255421223,-137.6462772057784,108.69535734207709,-50.40696338341342,A,A,-136.83663053232658,20.094168166289077,-93.65269278562043,6.443676782478207,B,E,0
Divorced,M,-9.413863344854022,34.00323999877655,23.09386542614505,34.737773668563,-28.18525316634795,125.5747432448184,B,A,133.5429103987471,-81.51338683535113,47.37905944226044,33.02162569816827,E,E,1
Widowed,Non-binary,-153.47629997498456,-142.713970662307,-17.339100361886924,71.05640763869535,-86.4218276832388,37.581345904107714,E,A,170.73452838653492,-106.42337098694064,-25.345384557254764,71.53871578202704,B,E,0
Widowed,Other,32.34184028474188,-49.685329751021214,169.0349381034367,-74.65322989372959,-87.61308369829565,21.019057525116246,B,B,21.36056285281226,-91.30581220526575,-26.104764354401627,124.69353470893236,D,B,0
Married,Non-binary,-159.29309179713687,155.53307427394444,161.0971081945822,6.301124769743356,-127.19032435256996,37.26347770792328,B,A,-27.40201901018905,-118.25870163079219,63.744444155876536,74.81395835581542,A,D,0
Divorced,Male,-96.18034101235844,36.82606508612407,13.844654905195803,-63.527816428021964,55.665357762206405,93.03521822534661,C,B,-41.60728329004667,22.58713186055473,-21.10823571367296,122.8302424889949,C,E,0
Widowed,Female,-182.86404080240942,-29.641918759722195,-18.776771757830062,95.64057225398102,65.46197039803027,-135.28909545901874,D,B,125.61452383746247,71.41793387756687,14.499426740016357,-53.189206877480785,B,A,1
Single,M,-116.59820978642819,-92.52020129798385,-23.32869454227963,-22.687942940214395,71.53956040971634,16.66594977368078,D,C,-174.79082992313468,-28.437213436371895,-171.45407822272801,182.56098880568396,E,C,0
Married,M,224.1774027518005,50.558614758671126,-56.970498962812265,-55.50215342963851,-29.92966977190057,42.036657712402615,E,D,-67.68608073163014,70.30610422844924,38.08990988736311,-115.97065900750914,E,E,0
Divorced,Male,-117.92695120883225,4.270689259238693,86.42561894742374,-54.642849442071316,-246.29540174559068,-42.24847228041102,E,E,-61.162853153714146,63.922226755469005,14.703879581118496,-23.25739463552086,B,A,1
Divorced,F,-103.2710144238417,116.57612614503556,203.17546117298843,-50.42708728095282,-109.75022714383074,-156.80374160766854,D,C,-13.286647135787222,133.2447494675496,-224.34804963311964,10.41077617827238,B,A,0
Single,Other,69.22410167589369,12.85110761210864,4.606525158357912,69.31054659957825,27.24971022966271,-52.573060429854536,C,C,-223.80424200654736,28.26546004726469,-70.27581442177487,80.51688175591426,C,C,1
Widowed,M,-20.50005843974429,-64.75569625209067,45.905523522355864,-69.88286782564906,-172.593008316001,-212.84752006032534,B,A,-33.6994377552122,-130.829976941586,83.99946852133695,16.561796619370856,C,B,1
Married,Non-binary,0.9596097771448495,-27.318347337512062,-192.97158575864776,-61.39820059022226,-200.847291910881,110.84124365479437,C,A,-72.958107598774,64.92078399904152,-56.34123895284353,231.1881020936425,D,B,0
Single,Non-binary,-120.59511561928464,210.37731734889996,-4.895943127184166,-33.30319039109052,31.41683696211799,-113.07111091892195,B,E,-224.29408547531128,128.84635107751586,40.30280706332049,-51.239101771150175,C,D,1
Widowed,Female,43.075387770605914,-37.56811679826434,37.77924142869401,-51.57523868474132,198.0323863125548,61.99708068337848,D,D,37.49840778297908,-182.8054694083736,86.36686300275464,22.339911203313516,E,D,0
Married,Male,51.65582668423606,-166.58422221121685,-64.86764563662334,14.973585186765034,-40.087912886699336,56.82507916993873,E,A,-21.2294135256226,42.90693841365791,-92.88345481119401,4.649948240711238,C,E,1
Divorced,M,145.11084246510154,19.792397570061375,-39.16863032811022,64.20148723154902,88.8610962336807,-159.32674204895173,E,D,-42.07208689252697,100.33244023577075,33.548920993944314,-52.94698886375693,C,A,0
Widowed,Female,72.64222159023603,169.65438230188917,235.6224496153112,-0.09007713990274334,32.8033379086187,-1.1305604827495808,E,C,36.248433658461884,-280.7876612969015,16.028568531441156,21.527304803236593,D,A,0
Widowed,M,271.12949480661064,-63.658284120658934,-94.94752359607114,-25.174427704072617,-109.23839085078684,220.5224980594779,D,A,99.58476916388997,-156.25064622624376,-26.232151919970224,-40.841674552412826,D,A,0
Divorced,M,-79.25990995682366,15.789191446805509,-45.16512132260338,158.23037631241678,19.549393904327744,-34.42368868203556,E,B,-40.59378545458281,-26.92846077726012,-186.50682055988045,38.21113043397282,C,A,1
Single,Male,16.724385895802023,0.4613343293692451,23.72584091910429,-93.3829859104016,-26.965494727472244,107.24318467729807,E,E,32.50116493247971,-91.1883773734225,18.101475561851245,-10.250220345268444,B,A,0
Single,F,20.798043238274097,-45.35980185080509,-164.1170085402662,-120.2845519693606,182.67279267374943,-70.67621890011068,D,A,14.28627173416002,122.0268216053759,-169.75658580415737,97.57348529544186,B,A,1
Married,Male,143.73670146030457,-85.30057990226155,32.63832012947955,13.069094809106494,162.1901004197916,204.5809997814498,E,D,-56.73756551370648,109.0708824771075,25.83673492737326,-12.093323845313774,D,B,0
Married,F,14.138251477137597,-63.54559714637117,-11.679280866906588,56.568853464227196,19.516261828217825,-6.55867967825612,E,E,5.83714765323012,187.7043547824448,-187.74165590728197,-119.20453429316504,C,C,1
Single,Other,59.36806543324895,81.43730486808634,104.99531452811297,-69.37732766682467,-114.31183319712252,50.74552680154959,E,C,-75.34735204988694,-31.28340892136209,-20.455864824189597,-113.96552051932727,A,A,0
Divorced,M,-21.8535067228421,102.69673594101714,52.52362341305887,-30.109833553100245,59.17052696103693,88.75456529592599,A,A,0.8816342145967253,209.21527699189932,-124.30492996548477,-39.63299735717354,D,C,1
Single,Non-binary,55.9996592598425,62.79334461626737,76.13553781385923,52.69282212321742,27.31457557831502,-119.78342137807563,B,D,61.44792138182888,15.685700038353263,46.6187383071964,85.08054871297223,E,D,1
Single,Male,28.237493320108364,-111.79264950920742,-204.87600855062792,-187.19205894709222,-178.058033736414,-89.87046280296379,C,E,-73.51841795401666,-191.0749911912961,-17.956414184821508,103.72682512181683,C,C,1
Widowed,Other,-61.09620604219705,-34.56403073542532,53.87899358714622,19.002680807377377,-69.05530882414175,212.30447275078745,C,C,50.582641158798225,-0.12864218280604828,-93.84718433726593,239.82228926329086,D,A,0
Divorced,Female,25.963266350469528,-40.71984808634965,-48.15647241324605,-12.118339058353042,-84.18844324159082,98.12163899008556,D,E,-9.458339686476009,-120.34093179142194,-37.09777931985863,147.7562558285872,D,D,0
Widowed,Female,37.19202685348918,84.35019528650251,-39.702764909830286,-78.72714961698458,140.89303797260936,-126.13582959044467,B,B,95.88923851164569,-26.07640944105021,-145.65787361777552,112.55793619386417,A,C,0
Single,M,154.84175697106684,-31.125709834033483,-4.380063097448272,-14.06316023611714,40.26121011521762,84.59154296460383,E,B,18.676518653324482,-5.254800089487781,10.992880953086168,24.05014994017894,D,D,1
Divorced,Male,7.7106152038937985,50.53012534980223,134.71561726985414,85.59241929593487,67.78442641891704,-54.746629980441455,B,D,-124.84369172537156,149.24835544420756,-176.68322704829262,-70.48493372278267,A,A,1
Married,Male,-99.40034206127619,40.569651535314804,69.39168444845563,109.00134756045998,126.03319126980085,-74.82643376124959,E,A,21.958532862365093,-244.6098020549364,22.230541462390505,67.93733774716378,E,B,1
Single,Male,-56.885598354462296,-36.31310200429859,-167.38784169854716,-101.71240946357361,-52.592215611443564,-44.16596918239829,E,A,97.70800973429849,-271.65946831715036,72.56040251116933,1.1932230471093541,A,E,1
Single,F,-65.65262112543712,100.43215846134818,42.35131247287317,-96.71648442826736,127.14641183840698,-85.2403067560031,A,A,-64.68198354806418,10.006279212202486,-75.15316527742718,-85.72114013280445,C,D,1
Married,Male,-122.1729106305864,-53.73988933875543,-124.98333826542813,0.2689788125129082,26.661804472540073,-22.083359953124624,D,C,-124.723706834647,130.44702456944793,65.48913278354752,92.35715408775602,D,B,0
Widowed,Other,54.75350416083374,120.49277905685507,-162.1404193688667,-45.859047734243994,-85.61322398656208,-129.40993404600212,C,C,30.858848955185497,29.076487073027263,59.43967863933764,-9.003143215992246,D,A,0
Married,Female,95.02733047834965,-130.75907694352543,-165.22667998367206,228.84172044811365,-120.68746988696752,12.888163842339459,D,A,-69.8637520401042,43.652917536998075,-46.21375858010948,-130.71901127892193,B,E,1
Widowed,Male,39.98838138401942,-124.77423476177896,15.283372417325463,-299.82797322065767,28.110888898568874,140.34115929835764,B,B,-59.04551292194261,-26.384443173054333,15.607527688800102,29.70479461678732,E,C,0
Single,M,-172.4254375786831,-83.44026045885859,46.450964643543884,-127.62682633588176,49.86940892599477,111.12171672673448,D,C,-31.556320622934408,48.30450130068357,-133.25118485209475,-30.39471236034479,E,E,0
Divorced,Male,31.52833797694893,-56.37966316422076,-11.773635065279572,-191.54363853518885,-39.00776075855646,21.496227892943846,A,A,70.94845763400772,-7.070033925421863,-112.42870126417198,-53.24734238786139,E,B,1
Widowed,M,-35.53923670505459,54.974220972825364,27.24118832879653,-26.29473784886474,110.97069993807732,-95.71358505061363,B,C,107.34597845504572,-209.1514681354735,54.06355227205356,108.8397018721296,A,A,0
Married,Male,45.203218343090995,121.70863636334425,145.5198673547685,41.23746445404842,185.27143176403078,-108.92370889627645,A,B,-14.704452748695191,133.93636002184758,-44.208479063015254,-84.96849474876107,A,D,0
Single,Other,-1.9175636345756135,23.276796080965585,-28.313768114533346,15.700075770171196,-69.11308163652988,116.8471264150232,D,C,44.98572897414458,-36.74584116717309,-57.979319957328514,101.21045559066503,C,C,1
Married,Non-binary,80.19582632928653,127.49992801932473,-18.005967863242134,77.59933802044486,51.800965706817436,-26.115344558223992,E,D,79.57155955452356,-47.04537903432777,-102.60710637473397,60.530960420978474,D,B,1
Divorced,F,-15.585430834415618,36.15397841729769,-35.0838728525478,50.95709442614491,27.224413057861625,189.08502078877794,D,B,-49.504477545500734,-49.57675014760674,-53.573489147180176,-39.687715268825826,A,C,1
Married,F,15.254895415858611,31.021488075465818,-20.71682886782023,-8.676214110783615,165.3507115239691,-163.5909178245042,A,A,-31.446872114886204,-42.819359833826496,144.772412920103,210.5896139561219,A,A,0
Divorced,Male,46.606243924877724,119.109748337237,-128.29821353618925,-53.02655923383757,25.309846003238352,-79.80287861224278,B,A,-84.6004857331685,20.050144864208225,33.44721424845054,-46.55709198016787,B,B,1
Widowed,Other,-88.61092516433686,49.84306535141364,93.28395429122209,-92.5859693431475,-171.23128092281573,35.02174193855273,C,A,-79.00646040244226,-68.0053864649387,-126.79094795349135,-173.63054637266742,C,B,1
Widowed,Male,-15.207873945503117,320.8087349644391,-7.483532240100955,-74.09437845694825,65.98555704990096,-33.3209424012745,A,C,106.44004445041126,45.37210708107543,-92.83630339337165,-87.05182806781785,C,C,0
Married,F,-103.48402853492303,-243.5113165633989,52.716647510610606,140.45653727418767,106.00306308455669,-116.35609141967169,C,A,-31.015390312492624,186.8382001355717,181.8486601252466,86.55303193429627,C,D,1
Single,Non-binary,93.76695576485125,-77.5709870447253,90.02997596006927,125.35982390895941,-16.716547413159027,5.633332298028447,D,A,-66.26378425615748,-220.45404246687065,-3.554412472041256,-243.08998068321387,C,B,1
Married,Non-binary,-64.2015670771486,70.71240599364668,-46.44493118628809,31.338953210183405,-62.28722395290842,11.498706346115993,E,C,10.104870683988807,49.475340750020266,-57.21053425241266,2.494171230663784,B,C,1
Widowed,Female,-26.370123688190883,68.5412472379341,-13.185216357334673,69.7465887381685,77.85127592421975,-91.8308434571427,B,E,145.4782625417006,-58.001980396570175,1.5480047074190662,87.23942027509565,D,D,1
Divorced,M,6.993193935856228,34.21815324764358,-18.482930152613744,36.589868552896,-158.93536893186175,-31.491588772165365,C,A,76.28704444691812,147.3665717517944,51.46183298192864,-54.89726800154728,E,D,1
Divorced,F,74.62292126386689,32.93132989581282,-63.23447498054633,-79.01868248289176,71.65862603004125,15.17213245460757,B,A,-78.0303126997361,14.606436343797979,-45.734539050142416,-58.17066149119937,B,E,0
Divorced,Other,87.4446212886833,-11.630974828089833,-14.248299973700352,132.48488746259153,9.04083803190386,-89.39088263433096,E,D,70.46815541908482,83.89304958685511,48.3179774615241,246.38712813816306,C,E,1
Married,Female,183.40267491921173,56.59760507809097,65.58490976233264,-101.80607273817243,-1.679955368809656,44.93852710375006,D,D,-164.7939700840039,75.37012355959621,-128.7807517940384,174.04936076350754,A,B,1
Widowed,Other,5.9811955816522255,-177.3547081399838,-11.547688224730184,-94.93768644129538,-68.16062954851904,133.51917050377202,B,E,-26.235654210975284,40.526689111173894,-36.97735419758556,146.62198538566537,E,E,0
Divorced,Non-binary,-65.11915338620634,74.06073836922582,170.62333659512137,-82.48264471218832,-11.794346047959973,-60.93126843468396,D,C,24.501484627204604,-20.554472843542047,19.840944639062837,117.62109188403353,E,D,1
Widowed,M,-101.53363645608411,-98.5200815112659,-61.86760706068972,-95.57534928936798,61.599488667143454,133.1087501921711,C,E,65.54012423835697,-87.17657249708773,-112.04773499978538,-126.62056418872329,C,C,0
Divorced,M,183.26581236802895,103.48307787324538,202.16839473684786,-161.26610790632833,5.744918091321831,83.0528312877452,A,D,-72.64497139752926,49.33587594615322,-1.4273908543801237,2.540930277654066,E,B,1
Married,Non-binary,-295.20117342732124,19.479502289946236,109.51775847584695,77.95933296166643,132.8031479759819,190.10794133663885,B,B,-117.88075202797874,-64.51053703423726,-131.79640488065303,61.092631800672734,C,B,1
Divorced,Female,40.979067638329084,-42.571702616635385,33.8287853680499,-21.493470066521418,-16.16083759786358,70.78926151371401,C,B,-11.377675336302035,-290.53428986928213,21.724733461144837,-59.82239396943707,D,D,0
Divorced,Female,-88.36961615226639,143.1303522729518,-214.0625888255984,-98.76525884160672,160.0880145921582,-251.90304377736646,C,A,25.170862878175544,23.440891650164307,80.67977283583961,22.38447645044987,E,B,1
Single,Male,182.0269611148512,33.07032220852254,102.37029380583611,-186.56418053262905,24.49047843304017,-33.33494494761353,D,C,-119.64098570388704,-88.84187503062267,74.75095660167435,210.85524036754896,E,E,0
Single,Female,9.713043872589921,72.61501260117569,41.17660428154985,86.35142691996374,138.5646562653767,-26.649409785916166,A,A,-17.959837384614126,1.5542798122227346,52.07286798187503,28.409312935881694,A,B,1
Married,Female,23.549874981125893,65.93298233804371,-183.78149024598437,170.06823149984348,-26.265453904679063,55.847217488097264,A,C,59.01159359216377,-23.561873844577853,-34.727581391901126,-33.904131780234145,E,E,0
Widowed,Male,-108.54180665106745,55.45029065849377,-97.77594034374602,-25.27252220589874,-108.66284263894235,108.33989423534003,A,B,-48.322330005277635,-96.96698372888869,59.261021878818774,-45.88176962058219,C,A,1
Married,Other,86.81638445881589,100.75400939922264,38.92586253826092,-218.9205031279005,-68.81240731317358,-40.826890877365855,D,B,80.91512425276744,170.9939501565426,64.14440694461794,-25.12369993419427,A,B,1
Divorced,Non-binary,52.67795217266201,-17.075032510012072,-193.9582200101985,70.06696434883244,-76.4099949059632,-33.497166275272605,C,D,-149.14939096393374,16.362272331283474,14.220197450212538,-33.994198800372224,A,E,1
Married,Female,-66.6257355165185,74.55981189718322,25.94625878779986,-96.30598065318816,40.525335407092214,-15.279212264454461,A,D,-20.588784708962798,123.64806258379402,-6.216904053397012,33.98479229663353,E,D,0
Single,Other,84.04955257028169,39.63411430847924,71.4388885305539,-8.88060537387099,-4.331541001295304,59.500139314147205,A,C,-189.68604509165522,-0.41905110661650163,157.38792123707623,-122.72476819564073,A,B,0
Divorced,F,-98.20825051740688,-158.9612271781696,49.98965302602661,43.47049314777481,-115.92178267650254,-156.27207090405787,E,A,-88.17281747815572,-60.48663044361415,-90.85184206719828,-31.192587163214753,D,D,0
Divorced,Male,-0.5462684174786077,9.458076831956484,98.39241926349915,-20.958702690012807,239.3752025575794,95.04500770407311,E,B,160.7574148080928,-61.847975026572264,74.80011202008487,-98.79117482115196,C,C,0
Widowed,Other,-144.57218729311558,229.7725814475307,-104.84068604913608,84.87017483833219,-178.12139550455842,169.03660264534182,D,A,53.58346091287397,137.3590289513181,-49.08185880925643,-132.70960494155463,E,A,1
Single,Female,39.75112613783706,48.88442659606811,-68.88503058237369,-74.8589647689395,14.954526793351434,-96.71010975941202,A,D,-4.266668282204816,90.43895693137387,49.57465132442226,-129.4999990920129,C,A,1
Married,F,151.7591453007649,68.77976467534269,34.50396472774656,-1.3720457346420494,-156.23687127365122,-153.08099890146732,D,C,154.13756109260464,3.833332411791736,85.58509498839749,-27.523638161835066,E,C,1
Widowed,F,195.65031210462882,-0.24523094814546714,-13.068081331377032,-105.59539164279951,-24.28951625953444,-0.16513206759378415,B,C,-117.34002932981818,152.22986358626454,85.69023164080531,76.5858186003035,A,D,0
Married,Male,-102.77128999288247,113.32009866076622,-175.1211622320837,6.8130186545486,-32.61008951184204,-84.54439511377697,B,D,54.97731867726772,10.641333973597197,-11.560075293533538,-82.7191920697002,D,C,0
Single,F,-91.41135279239275,2.520396786605735,1.2144478276300479,81.95094368243758,83.14959537756498,-43.28365404842134,A,C,19.343180196674837,55.36606180910045,-121.96815692832146,40.06213361408343,C,A,1
