country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
US,1.7915708738805782,A,-44.69621722424476,-68.39312065639479,2.0213892683244534,-91.4441656483798,-148.85572935940226,B,C,-55.90827023061888,-221.6760304497462,0
UK,-44.841848507555376,C,-70.70888158198542,97.14532137470138,52.77258148562232,-109.02185549483958,-67.44891309769244,E,C,43.00344469216083,42.44141591594679,1
Brazil,103.70420457940735,A,-36.936662824517235,-37.152953955347016,34.57674435985897,-103.68737718910599,-20.91189651686884,E,D,21.309410535079348,42.09913140479018,1
Germany,-12.403311499623666,E,115.67820968433065,60.051752531222526,-79.47618838523297,71.27050404959002,-88.81822161258586,C,A,50.11355216061501,-153.89681413381825,0
China,-168.80137460298585,A,-216.32126727974114,37.82345262695239,-52.747412424004544,83.04968457906662,117.45200496060755,C,E,-46.58833008762333,-42.65304232580777,1
Germany,-35.89154635285762,B,-77.25921586288364,-106.56613325102077,-36.200004247092316,8.701362338719807,38.758278706422,C,A,-11.299529377593224,37.69894863300372,1
China,-18.160150159615924,B,12.476598841766348,-49.00632895803175,12.182551527435784,-6.138468342941528,8.53038806865259,A,C,-298.04170846689965,17.540271110269654,1
Germany,149.4157375664715,B,-64.49555720938136,-87.61844652181165,112.55088114949902,-9.147725382430448,-62.06828150860172,B,B,43.35004788561226,-18.72188555552797,0
India,-79.81539894505607,B,28.247859247184742,88.5548517721614,-127.71569364741546,-87.9571389591096,-5.626654111352672,C,D,-113.40680284414614,-79.67691231334904,0
UK,80.35302910907966,C,40.75782783351499,148.22124996462674,258.45124370927243,135.91418749276346,-47.48498587890103,D,A,-60.18842792327642,-185.76008645394785,1
Mexico,-160.1788471277532,D,-55.02489557346685,-27.231252731405515,9.542236447863798,90.29488350394492,31.186149013800595,E,B,79.65977395767736,-75.49459132825771,0
Mexico,47.279116683744434,D,-49.14722746408278,-45.58756732648037,-1.24057613773294,59.682677687120886,-93.56141859743055,D,A,93.69671026811973,223.2562093745595,0
Brazil,31.930195802111065,C,-27.40805858190812,70.6510505613048,65.54260938934907,103.88358939056646,84.79967115813606,B,D,130.61364960650198,-32.227799939665935,1
India,128.8801907954761,B,13.12546256396443,44.68574888307572,-48.87819445497255,-228.09742696023548,-19.579980813314197,A,B,-148.2772187560623,-80.82182579452237,1
US,-135.32973962573723,A,60.18372403684115,23.164329034224394,20.34442143140737,135.67522353932057,86.22827610777739,C,E,56.68837256980066,-30.43997476868856,0
Mexico,-15.72612402420826,A,-161.36157346832442,-125.02381918601522,-49.520890982638484,-21.887155115541066,-19.149205086653257,E,C,119.28141790078179,55.140596433133005,1
Brazil,-131.97821527640983,B,-55.15861039421557,-34.9509228517011,16.016562838806493,46.98870894945913,-110.22659698889179,B,B,-74.41068053456216,250.27547018172044,0
China,157.49177443395033,A,74.43306673712097,-47.88234906480767,-101.4023799572018,-28.103254333123928,-16.941907376110713,E,B,204.6567640179424,183.12075991735827,0
Brazil,-5.557830415510453,A,9.797307412962954,123.94065081489445,36.07251618575667,13.21931778919467,43.89700958562122,C,B,-87.25491590272755,-45.41585502793264,1
UK,31.532948157191743,B,-120.8697261154879,-21.381658445627316,89.18797462527827,-145.51803119541702,-43.99979173444935,A,A,76.66034340949251,43.44586694311125,1
US,-168.54487797512644,A,30.25240727245625,84.53550575771096,142.33107260881158,29.956519717072812,-109.0696939399602,E,C,65.23521433067575,-12.835975029600016,0
Mexico,-40.90834752464394,E,67.89120191439713,-60.901019451646164,-171.61557644963682,62.49148285444781,-5.214262075676182,C,A,-62.670040166572335,-10.156598330284266,0
US,-119.3640501550851,C,-29.341128308570923,-93.38486795366869,-28.000047519621724,95.90991665077296,123.14834396996497,C,B,70.95145633938921,17.85119326460157,0
Brazil,-18.946292835812194,B,-122.55736905314339,-111.89813039432954,123.63005002298111,156.4005020531938,23.662143797236794,E,C,72.80774623301926,3.569545701257525,1
Other,30.836437263655707,D,-75.90432259010811,76.38725825849373,-44.940044082867495,-70.1210593885741,97.93836500691528,E,E,207.3309288457161,-50.55567625526213,0
Mexico,-70.6216549721643,C,-9.315788518394822,151.08652936282928,107.2952093728625,-56.472619698675054,83.59709428135633,A,B,-165.6032454783244,13.199435100798427,1
Other,-17.134755205695605,C,66.36493588747454,60.91553187847971,-144.08954943331588,-48.89578583274255,75.07047031284029,D,A,-83.38841278463119,33.37192130873336,0
US,37.949960349742696,B,41.52081487420897,-100.32016665367021,-17.412778448629766,171.96186213511209,-46.28148212930259,A,A,35.95256342095321,91.01904088339923,0
China,-44.23523861675247,A,-104.63707655004345,56.191588247780025,-4.3267182679754495,89.33882889132694,92.02349174003061,A,D,81.13829391883883,21.678667806336822,1
US,-104.82899250491818,C,91.27929237342329,-8.258345541017487,-123.28879284006497,27.746080717879174,-15.04604863595304,A,E,70.20627094096974,-141.0036581019312,1
Germany,-79.90416173912381,C,-87.62361479500967,-151.54930402064846,-12.594622997559677,-78.93381235318428,-81.05488213726957,E,D,-86.41002501203111,-90.28690938132222,1
Other,-86.58860302780434,D,-163.3872498079226,-147.64609456458712,188.10833057654463,-29.262889371317556,41.02821948395674,C,C,-70.07336696747502,136.3134725223665,1
India,-40.49468774577418,B,-58.01429313716192,175.27850702181712,13.531255702285886,75.46877951165116,93.25707024152912,E,E,-153.53992330655,-306.6505640256612,0
Brazil,0.024526935019262345,A,110.04202985460194,-166.72930107417673,-85.69860523374324,37.46414078862629,-18.79403901121945,A,C,-28.042799256271323,-41.09161537198923,1
India,2.054880733155133,C,-29.385950344984902,131.44076317521598,64.74157879770875,123.70990252811491,-162.68929916564997,C,D,108.02987501408663,-204.42639377045512,1
Germany,-79.01098135874304,A,29.006912358103527,91.34451389537122,-134.86353476646565,40.354311747379654,-113.24476123245562,C,E,-5.978765184695704,61.511747505824545,1
Germany,110.17419172644935,E,143.00284580358195,80.26350535334676,26.762229563064427,46.417716014391864,-32.957959481199474,B,D,-19.31560738553587,121.22255225376621,1
Brazil,140.7614658843932,B,-55.08186072701056,-40.77869568625811,-79.11271412985383,-62.18615097007502,94.41029691469967,E,A,-179.34684713097442,-114.78015651440079,0
Germany,-1.1667753688242224,D,-132.5201461059344,-53.55155268562891,170.3291953156322,220.30535429570776,-15.759744384308528,C,D,-36.23444650265571,13.535410869398826,1
UK,289.3612220921041,E,16.630764000493823,158.90454846424424,-28.149094369120753,-78.98243308255088,54.809323661328946,E,A,40.73914997425738,-125.80062289787219,0
China,30.19109230799425,A,82.81942541542126,-7.472929787854879,87.11172289672255,-103.5957219023476,-14.132655355415958,C,C,120.46292973748575,74.11412308943788,0
US,121.62514706402928,E,89.93382126502668,-101.3042879080197,109.96424821551653,-35.358428179409024,-79.68161405323612,C,A,-219.73722550153596,-103.15092136027899,0
UK,-140.67055792433197,E,168.66273758284146,-45.64111370711033,-18.61538459683342,-6.909948120936109,31.752686030122902,B,D,-140.20065401783327,-78.17973245748827,1
Mexico,-17.884678765862745,C,-73.02989753900889,95.66346534215884,-93.85229711169329,23.66883828512313,-48.162178092910096,B,C,31.91825035756175,-57.48714037995658,0
India,50.033491028113396,B,23.27168636638078,22.345178036701537,-69.22174963580585,77.48582400039493,11.818114077216684,B,E,-3.969340930021016,-32.518362925688976,0
India,-105.49355340896423,D,1.4834973629180905,83.81858231081877,-126.50227074472625,68.0103115039067,-112.9377497010057,C,C,15.800370988622811,-180.19160189061006,1
Mexico,94.2676392037095,E,-152.38528810996226,233.07659846858937,-98.00492446904681,215.87877728034113,-61.04454534605974,C,C,-47.445307732646825,187.2201482698047,0
UK,62.7458810586774,A,-16.883506958779662,-49.982460960803685,-58.36910986396473,-96.94855753852909,101.36132754946865,D,E,83.62837844064299,106.41668979114829,0
US,-157.8232340790755,E,-36.312178601576065,-99.72567583159824,33.82632824133934,-86.81724879535743,26.733254386827365,B,A,-19.56088255530539,-6.598882621521961,0
Other,-33.86558438394225,D,51.27859015885914,-4.87929821826762,36.20683492577144,-84.50311156235287,-128.21844123272408,C,D,-24.716712480490287,61.98075766751875,0
China,-3.6554689687392505,D,12.06976105941028,-161.1595366124393,-29.09398696448427,78.4628195821093,149.67631281221753,A,C,70.49239051124394,-29.936207975092383,0
US,-18.173105099087497,C,44.06757946007751,10.30535408644996,-81.02134616800512,-42.37745323546297,72.09600196109501,D,D,0.24109456174878258,16.218147416947264,1
UK,-194.78390470742787,D,-133.32705839742084,-17.252065628165273,-23.22112250966642,-25.115772620762428,178.32176537967263,A,A,-170.82285583222284,108.92271387577807,0
Germany,-45.45666431647407,A,87.65257807212512,37.309173516860476,31.451279391032184,-5.125610973439896,158.14035636654373,D,B,-13.311510388884304,-61.4166327072057,1
India,40.38919657824753,A,-14.990604634015206,75.50156409356157,31.52755574549273,-53.08374771647586,-88.54464527499974,D,E,-55.22550565564101,42.689481461683535,0
Other,-210.83092386732582,E,71.73803257191244,-40.994736119964465,23.762316960443357,-74.18981919882386,-163.76545410453062,E,E,-93.02445745599506,-150.01694432295002,1
Mexico,19.366614928300503,D,-78.51676489155875,-93.75183780218003,93.88037841744264,-8.796167912422222,74.11878184470379,B,E,134.60245961857765,126.1312981612591,0
UK,42.26959419368992,A,64.83103555713984,-28.689984107416766,70.60179756382261,-23.52706390342226,224.78538802608264,D,A,22.84721965944982,74.53044866935565,0
India,-62.99466853177875,B,-69.5637658524616,-100.43540709484537,-0.022972692585337365,-61.194486654754435,-101.85015065373264,A,D,-4.992229588584875,0.2472229078194236,0
Other,-65.06680018914093,C,154.0425153191314,194.3659027779843,-13.371018510372865,-128.82758435341043,-118.60461935833308,C,D,-8.470584474515311,6.751413543070943,0
Germany,-88.4623688160889,A,162.01289044778844,36.381415129825974,-6.12718849560412,40.443227004232114,0.07664954574852734,D,E,-8.195727421344897,-27.686642933292198,1
Germany,-198.44041209847774,A,-44.03552178009055,49.226150177107186,41.84550373463762,58.40138039662182,65.94184075568833,B,C,-2.4002024948246423,-75.89394467633787,1
UK,-47.0693048133292,A,-137.57470845092158,151.34808852431794,-110.20063059685708,-110.30207744300004,-131.6421941621498,A,B,-105.6170862949167,18.588382608990514,1
Germany,110.55842216125885,B,14.020113486416438,168.86366756143008,37.03007929613776,42.05182654136586,124.03124146220377,E,C,156.21643554418557,140.67983539904426,1
China,34.95285457351056,E,-96.21849920767667,-43.05537383880454,-140.04249657405956,144.02222529238077,-86.61995917260934,D,E,-113.31853702884243,100.68815237192868,0
UK,-43.8340271519991,C,137.27309819574418,-97.63784136765842,109.43154086334057,6.220455818116613,-5.447334288164888,B,E,-80.38423283001644,34.009750141878634,1
US,73.90337866050318,C,-184.63438868570913,230.81799507949052,78.84450445869403,25.387353337090207,-67.4070203811791,C,C,-154.75139361969664,-52.28876089318699,0
Mexico,55.64732953349139,D,98.11885450131523,40.821632484869255,105.51521223687195,-89.49359213888867,-148.1685824319279,B,D,-87.41782074077364,93.1710237075021,1
Germany,21.86102547637544,B,127.63267584321862,-25.19547603822892,124.81757921608899,74.65948376309589,-75.62708201305826,D,A,0.7961646968620361,-140.73557119342655,0
UK,43.66336591819428,D,63.334764836305055,117.52455598680187,-85.10452287179781,5.92972348638638,-37.495848280461516,A,D,-9.705742889075356,-136.1541774539015,0
Mexico,-63.73211088838724,D,12.041594117682157,-81.041511358996,-12.478639903345604,-28.252580759762164,-80.23345731056955,A,E,-201.55496980917968,-122.97855642061337,0
Brazil,-19.931175813303135,E,-31.633496622773272,12.723145642559231,99.33602127863611,16.042434947150454,-130.8527131451446,C,A,-21.473841616459424,-64.81086462115768,0
UK,-27.458349282062773,D,7.768148848858014,131.49978427680063,-42.60163121718355,-74.82723036111466,28.32322166942606,B,D,-17.09542950437719,137.69463354417508,0
UK,-41.51193135891887,C,58.23854789924928,-120.99193414750596,71.0724075709391,-129.13833295713968,137.9548423551499,A,B,-145.43461585846043,69.30939010140472,0
India,126.32189613848087,D,62.21407601661918,-94.86315427630291,-196.08928874841382,-143.7412387197753,-15.200740531603046,B,A,140.71003551551425,-88.81502162190075,1
Other,11.13962756951927,E,-33.68143529952525,127.63455464557221,97.79510542696254,120.81702270144888,-1.5754612403881052,E,A,105.24583560347595,130.83025077811917,1
UK,43.66072103341564,D,13.96443350308224,73.9059792091712,207.70611724855695,0.08712385391632269,198.64266665289585,D,A,98.46626141328497,-81.11309236759725,0
India,-82.04586747262542,D,-36.37476199838318,3.878227058101818,-105.34288291633986,-158.0052936878533,-128.182483588107,B,A,45.33414581674393,145.55897915845762,1
US,-8.869417652666522,A,119.20018153621548,-250.31881849385536,-48.509978575626626,38.93971414175975,87.39637726723754,E,E,72.71079339672497,37.53433991015079,1
Brazil,99.24670668334127,E,12.163312693246036,45.09763087539312,48.18607042340518,75.16809877104443,-25.2057403060509,B,D,6.315786075514189,-70.05799791956395,1
Mexico,-75.31005357724756,B,-3.2414685095450277,-50.04410521122615,30.737835377268052,4.588385015051476,145.01942201116108,B,B,-17.828802537731715,-107.21313933802088,1
Brazil,128.6329056264711,C,-40.79755669393318,71.27546422887158,-35.10667293021227,104.36958286034252,-19.831286816408614,D,E,31.07314828215766,81.49962091424095,0
UK,-8.56562521754932,E,-19.066906664567345,-57.51566287582431,27.278473159370254,-78.53347624156493,-103.05062521389567,B,E,-101.35866791666285,-3.96381184758213,1
China,35.59785318902402,C,-257.226658366325,26.29823505226924,-105.11979189457972,-36.80369238698665,7.424511511029279,A,A,8.895803723631444,11.39375260792922,0
UK,74.48043722577673,A,183.30610789575107,137.524923974904,-112.49212530713628,-44.287357396063484,-12.764031232797935,B,D,27.51349716924508,-8.390203174897346,1
Brazil,-3.5272487066723643,E,98.32619128223222,-7.212153445927711,-89.38627626312655,-44.212463995802665,-260.9108481657123,C,E,29.43556277158368,35.33412481247116,0
Other,42.59083934144275,E,-53.274840830913995,136.38801208922547,-55.77393662494854,-18.772397983349236,-134.31201263871552,D,A,13.540523276984063,-242.69183628381222,1
Mexico,148.06090429297788,E,-62.85902617893006,-121.24835259541436,73.95159939091832,-56.12013261339369,-83.36314038343848,B,B,16.753596219110303,164.12755699577562,0
UK,-204.20748357114906,C,96.53012673882515,-153.79514321917412,52.05457866973467,5.47556958792081,-89.84915340252547,C,A,-103.4495070174552,148.67705825991862,0
US,-95.3130467363259,C,72.0949969727832,-28.030945291942,26.99021857274935,11.21741530762602,-95.24060994215844,D,E,-65.36971332139747,-113.11776908933662,1
China,33.386987089545485,B,-52.41780345434517,-37.44343236698347,71.34194607026242,24.324034323409986,39.8755693246116,E,C,11.123013870045428,79.34155995597676,1
India,13.81776690715352,B,-85.80639559900864,-144.87308170379453,65.11382702803901,-88.05065257007277,-93.82506238785354,D,B,-136.6814325926425,107.96173883431715,0
Other,92.71185401062493,A,109.6438491987316,-59.22635086693027,17.35006899362915,1.230310118470335,80.1916966261088,B,D,-212.57347748422606,57.40979317146176,0
Brazil,177.74477721467085,C,63.82555339606616,-23.880068987536234,16.63298567443361,-281.55785581782084,-103.37417757864951,E,A,2.32014763858826,62.769107835163396,0
China,28.483681317419784,C,107.57619568456624,-56.031648002699306,70.05298170127713,-3.805968992598153,-20.965856288730972,C,A,179.11470412402187,224.61214094837197,1
UK,121.6232486360941,E,68.35912745084704,12.50102046146296,43.458606179645834,-59.23044254192279,106.98092710255392,D,C,22.806026080023454,2.717252298390429,0
India,11.145950853480855,A,-34.635246307240294,-10.206087804570961,-168.09221119376642,28.26592028648082,-88.3278598082115,D,C,-136.16772597997524,20.409719527915044,1
US,98.42935941005885,E,9.672432991813057,130.48733764952905,-72.61602418428012,-43.02982708794632,157.41177113427952,B,E,-176.6693023123811,-73.08237309642578,1
Mexico,118.53498223807138,C,16.246408651080753,59.18212311146341,160.7324298448042,110.0689068673021,24.557342811875777,B,E,87.06197150995801,-13.771325099539117,1
China,70.24299924675029,B,14.738628497038409,-103.35943890364192,36.106876512979206,-7.287374248950116,-78.09700939592958,B,B,-47.23815778909562,106.69430015807366,1
India,-87.00702981468666,D,16.040662529199512,-47.429830327757415,-145.3918383310739,95.72048292012327,153.50722639065307,E,B,-85.75800308607431,-128.87741173604724,1
Other,162.40423331724244,E,-80.32463004300286,-115.70279451810785,-112.00370426232737,12.565356475336422,26.78790699404785,C,E,-38.209470803184644,2.4291949953280403,1
Other,63.90991867022539,E,-3.560701700761637,-0.06849901883699744,-53.624240979780055,-173.937930629674,-184.22783144103326,C,B,131.24132512333045,17.28728951149223,1
Mexico,-98.05937579821524,D,161.4817228967531,18.827771136603953,105.46076767670742,3.413702207131255,131.82553544966885,C,C,187.15913965054273,24.25512381314308,1
Brazil,183.9188731589808,D,33.26073438318279,78.99734268614105,61.09848877593682,-28.938238766979254,1.3159683633586017,A,D,87.21739233195348,-64.39913811353372,0
India,-154.72203125947323,A,-165.41887012477727,-181.42401299145828,-68.88468416214457,-120.94920377367448,-44.638691172798616,A,A,18.9907559978825,-138.97197295923047,1
Mexico,-6.227808479396593,E,3.9336729180121446,-54.68095103130322,81.57163538064634,96.3299367917129,-48.37711874998248,A,B,-72.93623891302461,31.94972740096716,1
Germany,-38.6328606305983,E,52.72163484281081,-81.01999336343782,-3.3267763565115382,87.49829816313962,-130.40663045772328,B,D,-161.54082853998494,49.049555663785874,0
Mexico,17.39643582840692,B,174.19057915832443,28.176774370042978,-55.84246745672623,-172.25787466306429,-84.04532116955558,B,B,-50.43978958945679,-205.0883749981981,1
Brazil,-137.95963517456408,E,-94.47448077024467,193.12417387438742,-250.31824437038867,-7.619585691240624,-34.931808185268345,A,D,45.23663938837519,44.514982830531096,1
Brazil,-0.9487303959754165,D,-35.28462723230646,-98.93686821721057,-141.8904539766416,215.27937530725416,-163.54559608742812,D,D,99.44401113258594,46.71821842265985,0
China,-109.8395402526493,E,23.35754610857716,89.02247456811637,-82.31050955111824,61.16974439378073,-32.86241717549584,B,D,172.73623719452144,28.419763030374774,0
UK,104.40619344595304,D,-44.60441459818813,-95.66273351505006,89.93715970694521,228.12283454489156,22.42320253096941,C,E,86.58135141597411,13.003085834335948,1
US,-64.38986410672915,C,-126.53112125630432,-130.5805126359622,33.6173620127268,55.50866690709313,7.439255251315266,D,B,39.79274530836608,56.23330248750641,0
China,-7.4060367909728235,D,24.648030899866,127.4177603278503,-66.24518505583113,-22.100371155452443,-121.74634956399441,E,E,18.117536213954292,-42.47967686739854,1
US,-55.94558629097911,C,-107.18363118913194,80.53461151650772,41.535418763850736,167.78728865529436,-49.09204483387954,A,C,1.4474877044573529,65.83345925138434,0
India,-13.765957790933875,C,-82.6602748161411,-17.98604133424961,33.294337481610555,-95.82742598945454,104.4713156020963,D,D,-147.5930583732785,-56.400319849657386,0
Other,-1.9937222110462647,B,-68.3843596539065,24.05313698365464,-40.7056967904854,-14.307820864602988,-22.436308622937588,D,A,-27.735854408095555,53.034631510834686,0
India,134.22175417245,C,-116.61567402681065,-4.636694725625225,11.424666559201087,52.93201626348621,-29.569796399381183,E,A,95.0070837430583,-1.6739303412908801,0
Other,-37.17758875870023,E,-22.371018350146834,19.590233334242395,-14.636057104949343,85.29744046392344,3.7043258675164137,B,B,25.124746722097818,174.6326167204615,1
Mexico,121.52586360191653,D,-173.48583920403505,190.26919978509326,17.00653437250192,6.172989977232825,28.022619764331942,C,D,2.3838768049802352,-70.61185286035794,1
Mexico,-44.39778593241256,B,1.9871046895651205,46.32757161403681,-103.92157239767532,57.666492307759455,-162.47736682924804,A,D,-27.010519630220713,-183.73340371301293,1
US,-71.45525885080038,A,-106.78097122085406,66.66930006279806,89.99687780224959,-9.055064574778694,41.143017728857004,C,C,-47.20652420813915,-127.82260774244396,0
China,217.60466792035373,A,28.020481402693598,87.85654469749244,9.497671237356823,-2.6498759886958814,34.87707329870702,D,C,57.15942579973634,121.21468270663698,0
Mexico,46.2447480570483,E,47.59490349382216,-6.2875508547715215,-68.7232105807077,-107.24136548191939,224.8240685735747,D,C,91.85712037297469,-72.01215737443218,0
Other,96.97536460565573,C,51.27538745732758,-40.505380241076494,-20.503445193174223,70.57599628715178,-143.47473187070955,E,E,-23.67836292819382,52.534441758472084,1
Brazil,205.3364585680802,B,-10.009353167498986,100.75717128292261,70.96309342011189,73.73059413918635,65.49287173906124,A,D,-36.9024616433693,-77.98552156602379,1
Other,-132.2184740849594,E,192.2573836619129,38.98689562470542,148.88427247127717,-107.3457921053955,-44.469708814805244,D,B,-142.45985070055193,-129.45388889702616,1
US,-60.763372015458295,D,119.21877309917494,149.29234041699365,48.52058851041889,43.54311348748208,-7.603999613860256,E,D,-141.33265973979496,-106.3933177353084,0
UK,-68.72272139935552,B,-138.1924202622546,-76.91454116056711,170.17817303978242,-71.55989522973529,192.093333547453,E,D,3.443952096588791,-22.439222619071433,0
Mexico,51.48120455345061,E,-44.75345120293357,154.83542916667153,120.67245143007763,19.97485992335172,-53.203023432358755,A,D,-26.782090460361356,100.61321202367853,0
India,158.94837709727923,A,34.92163144711484,-60.27198138923985,38.60687827798668,-2.154749975241173,123.88391885481889,A,D,98.7625982370879,-210.1180144522682,0
Brazil,-148.22577438358454,B,-47.17921549342085,-82.09038411758708,110.49800773502561,119.37688786208473,9.96477229832548,A,B,24.346636038407485,85.66267587493857,1
Brazil,58.90955903858387,E,110.4685656806005,-37.36968246319998,63.06699423782442,130.00081686127754,-10.923527157985816,B,E,119.33162834999054,55.531372593731845,1
Germany,-111.98922219968924,D,150.15647553436668,106.39076101666522,12.453309466804372,73.38629337684874,219.74026899721878,E,A,-96.3699838324706,163.2762170461889,1
China,104.31535188635932,E,-0.23576083008590903,55.332731607947935,127.81454069350684,-133.98949193017572,-15.361640415697703,B,E,-106.85530377510138,-20.578212893455632,0
Mexico,-39.811934460637815,A,7.7556071077957425,6.87461528878341,-17.012104734027243,-66.06222221877823,-128.71536843441794,C,B,-133.8295681838751,61.112984819333874,1
India,-29.976629102080494,B,183.00675265502545,-79.07378675073952,-109.20916097219855,189.81476790538125,-57.909058994205054,D,A,-17.198531393327535,-122.3701501351955,0
Other,-48.885784675284164,D,40.14272803138762,157.87296784704307,33.04896302441704,42.119086201891406,-132.56600888873024,D,C,-199.08961824075595,-120.36243415122452,0
Germany,-44.167619453792014,D,54.622875061039586,-38.85213543577607,-142.8100219790634,32.78235257531822,102.82405272972836,E,A,72.63027435078436,-170.7315578496243,1
Other,138.8514138072831,D,0.06240359902563262,-129.91539256175614,75.50043163504347,-166.5725748586113,66.65231130779506,A,D,-184.46769221353713,183.4669998628127,0
Mexico,-66.25821649351393,D,57.87471504149324,-60.43999309739203,-37.07544429422212,-82.84861569826123,-70.32829164213396,D,B,141.33882160269843,97.08327338211477,1
Other,35.502294974570844,C,-68.62429698441342,136.84830861266826,62.78522966631643,36.8373062093936,-102.89414672715777,C,C,37.850170476564756,95.98539378058406,1
India,-76.49358563639247,A,-32.91795364872618,-85.19747106643783,2.3390627214467594,-28.12909805262792,-61.31881169657433,C,C,-52.14235067564872,-53.14489029110643,1
Brazil,-83.29723693486144,B,119.26489623984054,-75.08232836609993,-23.480659030507827,-207.51343831483177,-20.517281020276272,E,B,-46.35475642667703,55.81845924258187,0
Other,-8.580074727656992,B,44.85598710002486,47.55795987426886,-71.52637122968801,-134.42424331281237,33.950915015008455,A,D,-100.43668614825265,-86.37135149635125,0
Brazil,168.98559680450293,E,134.21354980175823,-46.51364086565003,28.219505381377317,-26.59883182073824,-111.34506030867155,A,A,10.686321993414003,133.12068206679774,0
Brazil,-70.31630576137093,B,-23.140951913896334,-17.89462008365342,64.0374282906224,26.143057764325405,-1.3725489738475478,A,C,-196.61813005894496,37.110968091775504,0
Germany,12.23847011675265,B,183.7327307526384,63.52267975839134,-66.82480451501561,175.48939005205867,60.95768978140724,E,E,230.85596478457356,79.79643399348211,1
Mexico,-182.18135090266352,C,191.87618270917451,98.04949356986728,245.3498451533997,59.92861685715507,82.9922965184111,A,E,-49.83729621048519,177.22663712150876,1
Brazil,-0.35399349062481383,D,46.1906727721538,-17.01113805915079,-131.93552027623488,25.011381748636524,-43.571540943429405,B,E,22.57981776502738,-179.52860478072387,0
Germany,22.629966436548766,B,18.506052601188262,-38.19090070839393,38.853656267126055,51.25894289768408,-130.87110054845994,B,A,106.21834123286416,61.723394175712656,1
Mexico,9.417311787449439,E,-42.80578417956278,-5.469773142882867,222.72349039684127,-29.53498547062286,66.9370381729123,D,D,-38.34033955992035,48.25485605521912,1
Brazil,41.852981090358185,A,20.491868539503486,-31.248729841562028,-131.8941610944449,123.72297696089095,42.06292674436426,C,D,-14.982237833817738,-173.89620573866853,0
Mexico,66.8546652770125,A,-48.53945536354559,-40.89904906933463,196.71424799649662,-6.555982252615703,10.73512749830481,A,D,59.20494626920729,-37.70084775341564,1
US,6.220766624047206,A,-62.53029608975679,46.994476550608056,17.579281362709605,141.41846866551023,267.3820765642744,A,A,-75.86856904183104,-105.67606337700737,0
Mexico,-188.0724811254467,B,-21.92909760322757,26.13494356676258,-99.89380854079144,-69.01638539508247,5.093627550268014,E,A,106.39571245509178,83.13423861839652,0
Germany,0.6682359482341457,B,88.55054836191766,-73.68305254638686,115.31035983310758,-136.86906121657094,-25.112614800212718,E,C,-22.812362902702326,79.49352324524057,0
Mexico,138.39029771495873,A,35.42655790570486,46.85307223380456,-0.9644113004406638,-63.55975862840669,-85.82680455033433,A,B,-39.36675280370247,-154.3977776277259,1
US,113.50976281954519,B,-121.195775735991,41.30608573501634,-189.49657570563144,75.39946123222165,110.63754212614761,C,A,165.97551824001593,-35.78103912638884,0
Mexico,90.33048096454652,D,79.81589485707056,-44.25568058472303,45.405314091097246,157.8885279568819,53.34181308544231,C,B,-93.00954956384231,1.9662874513518251,0
India,-3.000343617514441,E,-25.737332516401196,-104.5635156448314,51.726810325504246,-20.68037443763163,-73.54784251767698,C,A,53.743674405911754,-177.88850788996925,0
China,-58.16508892812294,D,-91.90247774573773,-144.0563202748907,-112.92613732226174,-9.785030169875593,-23.807837958574154,C,B,147.1453174187612,-234.17672631955483,1
China,111.2538094506151,E,75.74316029785237,-75.36445835311586,14.986589220675889,95.75847096739074,-3.896780840709212,C,B,72.28453254077704,67.78814050694652,0
China,-10.592442610476974,D,-198.64264809810012,-93.33596583750354,119.78698721836703,-225.52904306177646,8.326385813733129,D,C,76.84463827300513,38.32947969493421,1
Germany,-63.245041704424445,C,-56.34301300162489,185.04800860402767,59.84083996456185,272.2415093233661,-118.8163154805076,B,A,-92.06729269117334,-25.19824220503474,0
US,199.48902087202802,E,36.691667673575516,-100.57527585506982,-32.53108546266394,-87.76383242229677,-55.21625844410739,D,D,-79.51397352798449,-148.6155687465259,1
UK,-169.379806130891,A,-108.62100023195036,82.49636580237679,-18.907387423885634,-11.24627038704578,24.759855855259943,D,B,88.5626580345045,-48.33250065047001,0
Other,237.5311655226399,B,-31.445364439307788,-163.84506535338414,-82.1114218570512,-214.79171009387952,-15.984733452566886,C,B,74.25880979876052,-6.3119513289892115,1
Mexico,103.73222355779544,D,99.8366778255672,167.5114292131721,39.621330145959604,-126.78317215480799,33.04818808522319,A,A,-51.80964920263476,1.9558945447359846,0
US,-174.12378655800111,E,22.10690843906141,67.61068654737078,-73.25894750017521,12.756880262132212,147.23758468658207,E,C,-10.925693845602018,38.937463268378046,0
Germany,24.750788340541405,B,-127.80283635283843,-28.268720785601303,-19.685477354827086,182.69984333108965,74.11931724968103,E,E,-42.73547128144411,1.908780529227347,1
India,86.74901390015481,B,-19.773398716929524,-8.185796825664324,-161.99988252221806,40.499751501882116,85.04824920828459,E,D,46.81074268704319,-69.95538608508069,0
UK,-86.259282692544,C,-17.71569710932555,-35.31528272147769,-30.45118298455941,-174.62376777384506,15.075213052145484,C,A,7.1050784486248935,-35.26611817857135,1
Other,-150.23095755026753,D,-79.29667354491558,-90.32807302598262,-14.038923635121915,-114.29758609097253,-57.817939014439645,A,D,150.20908037513252,-44.55686495082468,0
