ethnic_group,military,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Hispanic,Non-Veteran,Both,E,E,120.55265277433034,154.65029036038783,C,30.820237204762563,A,D,E,-102.46341438612274,141.43514664836727,0
African American,Veteran,No,E,E,-46.07223839262859,-104.57347506801733,D,-80.27396384902431,E,D,A,-2.907629914685444,2.1128183483279113,1
White,Non-Veteran,None,D,E,-20.892323823280336,-67.16431828748732,B,-157.33045505336895,E,A,A,36.379057305086995,-16.120695155395616,0
Other,Veteran,Yes,A,E,-7.5847823299122625,-101.35825521014024,A,76.15348528152994,E,D,D,33.71063316085073,-10.43617358314462,0
African American,No,None,E,B,51.196648255723154,-43.85771364816426,C,-19.54912320917432,D,C,C,-85.84173846045151,-116.0825988589291,1
African American,Veteran,Physical,C,A,-75.21544028927664,188.6925190673735,B,260.9189540849135,D,B,C,206.57761665517293,164.25130881319728,0
Other,Non-Veteran,Both,A,D,-192.0829296832471,-60.935142127788055,A,146.06429005940095,C,B,E,119.55113515626974,48.25838181334361,0
African American,Non-Veteran,Physical,D,D,-75.00492574922954,46.95117834115093,B,81.42639222038387,B,A,D,-105.65804611900234,-2.8998939929314913,0
Hispanic,Yes,Physical,B,D,161.3772307687751,-99.55602836847861,B,163.25805437912553,C,B,A,11.943871129222378,-159.81818304438437,0
Other,Non-Veteran,No,B,A,9.854031226200645,96.49361423823622,C,-100.12924195871949,B,C,B,6.654102202474936,95.98580194813992,0
Other,Non-Veteran,Yes,D,A,31.56276641593395,173.70070943491493,D,-113.30117670910116,D,D,A,-109.7211473004426,53.831138503687605,1
African American,Non-Veteran,Yes,C,B,-89.51124995883237,-114.81942857355874,B,-104.64365325053097,A,B,D,198.1822737098712,-88.03011679477036,1
African American,No,Both,D,C,67.01324845822793,-154.33025283098002,D,24.943159261905635,A,B,A,95.75764835248337,64.6375078277686,0
African American,Yes,Physical,C,D,-109.83077028325631,-35.7006124803427,B,-76.2877130555591,E,D,D,47.09367576218559,-137.2685180409376,0
Asian,Yes,Mental,D,D,49.62875318049746,-47.92031055666649,E,47.711529213730344,D,A,D,184.39057370206848,25.199458668068864,0
Asian,No,No,D,D,182.04313493923388,120.06798077492773,B,-48.24982811448761,A,C,C,212.72568038501169,-130.45537550600545,0
Hispanic,No,None,A,B,-39.07630483736199,-64.3657694959434,B,12.566996497202638,A,B,A,196.6392873148051,-38.664126889820395,1
Asian,No,Yes,C,E,-71.42733225376877,43.21957105740243,C,-124.131220236169,B,A,B,-20.622268308293574,-364.93730692466596,0
African American,Non-Veteran,None,A,B,-87.58983728544068,74.38255130989899,A,-91.45085527767888,E,D,D,110.55559086683597,-15.351476687425366,1
Hispanic,Yes,No,E,D,-148.00030503128275,58.481321190252885,A,-42.664328284204814,D,D,D,68.6441164973321,118.18803105284587,0
Hispanic,Non-Veteran,No,B,E,-65.40053664100121,0.15798287606634923,E,19.713721648606413,C,B,A,-2.946615560395591,-26.539600328104218,0
Asian,Veteran,Both,C,E,-37.97639025585566,47.51899969476901,A,7.725202379018767,B,B,A,46.5267521825836,44.344410283537364,0
Hispanic,Veteran,Physical,D,A,29.765913007207317,53.082707123723196,D,143.64520194776995,D,A,C,251.912526277105,84.80948077435096,1
African American,Non-Veteran,Physical,D,C,75.95424387439101,-69.20367701581289,D,-82.05599264216829,D,A,B,125.27819149006683,-24.246892583300713,1
African American,Non-Veteran,Both,A,E,38.7735266207673,77.87326619341376,B,-6.025460406606269,A,A,B,107.76984872723064,-27.837554474707204,0
Other,Veteran,None,C,C,10.377408967068217,50.18766570376256,D,-32.80229139892924,D,D,B,-31.21250342649311,90.57508262907177,0
Hispanic,Veteran,No,E,A,187.5146932643184,-142.36915721912223,C,112.41381231004934,C,A,C,90.03497791443105,-161.14092254993483,0
Black,Non-Veteran,Both,D,B,-18.39706071116352,-218.9896715202207,B,-135.02025917850582,A,E,C,-126.43445295714153,-26.48882447162551,0
Black,Yes,Mental,D,A,-27.197602145942827,83.1046875632864,D,-53.687733588122754,C,A,D,-10.643214872388862,-34.071908930180825,1
White,Yes,Yes,D,B,313.20984025435376,-17.53600743190281,E,-11.91085306594534,E,B,E,-78.76506560747684,-27.527676849344008,1
Hispanic,Yes,None,C,D,91.97913202453796,139.5883867494988,D,-224.9406072747727,B,A,E,-43.57253908908614,149.51261094433883,1
African American,Veteran,Both,C,B,61.04256443180709,-33.32614184271763,E,-84.79864465100503,D,D,D,23.898449570771117,173.89959649980742,0
Hispanic,Non-Veteran,Physical,B,D,18.894325684940856,2.4079265401647456,D,84.59619226325395,C,D,C,138.64929902937354,22.15121141596897,1
Other,Non-Veteran,Yes,C,C,-200.949109390876,-55.47312072469678,A,-90.90333010101016,E,E,E,-78.71100785690078,111.16101952341188,0
Other,No,Mental,D,A,-33.3805134252187,42.51128004224245,D,52.03956635489687,D,B,A,78.08451811831763,42.70314174798062,0
Asian,No,Mental,E,A,117.0932811630989,-213.45777763552198,B,111.25680827737531,C,D,D,-151.0752914600607,80.9162179031819,1
Asian,No,Mental,E,C,-163.25696021249763,156.06471801978986,D,117.3564875594295,A,A,A,168.57818177144404,-17.057203936632853,0
Other,Yes,No,D,C,34.0977638901723,-75.6771788571598,C,77.11675765362514,D,A,A,6.131895387937132,44.868794922624936,1
Asian,Veteran,Yes,A,D,48.69523597994344,-136.36039951096924,A,26.494447925314173,A,A,D,-167.71978924963364,-58.09333497424265,0
White,Veteran,Both,C,C,-87.1217024194529,-77.36523607779392,E,-71.65493556755068,B,B,C,-9.138582962624293,13.726438080861191,0
Other,No,Physical,C,D,6.937974624066033,196.0390982584814,C,25.044611560010992,E,D,D,-3.2344971337090636,26.24834940666585,0
White,Yes,Yes,E,C,40.86817529418407,83.33848161466506,B,17.3656527293403,D,C,B,134.62555956689738,-167.6097333476525,1
Other,No,No,B,C,50.01471618532691,-31.800272899314386,E,17.40739996566093,A,C,E,-41.65994720530557,-4.2939905357905195,1
Other,Veteran,No,C,D,-60.35571867191554,-175.44901565869094,D,46.041697593540206,B,C,D,-153.0434321257398,-25.61402506767524,0
Other,No,Physical,B,B,-214.22405972572713,-129.326366769519,B,93.1652143062105,C,A,D,56.69528642922088,28.581158797150604,1
African American,Yes,Mental,E,B,-8.134667465683973,-160.38541742406977,B,9.549631139343084,C,C,E,44.26527776639044,-2.432257982028753,1
White,Veteran,Yes,B,A,-66.26866995943077,-71.62786194748857,D,29.035271600596463,D,D,B,-211.5816098671071,-56.05983217319738,0
Other,Veteran,Mental,C,B,-59.22054711598626,127.52201101841109,C,-107.39072765847607,C,A,D,-11.127088113744442,22.061662814565043,1
African American,No,Physical,C,A,-76.79613443508163,61.20267935270801,E,-25.02785331979005,B,B,D,146.85049297747045,-65.5729675914027,1
Hispanic,Veteran,Yes,C,C,25.617412153115467,55.109108342197544,E,-79.33393314446963,D,C,C,59.720300610214714,-130.89409900308925,1
White,No,None,A,E,87.37209763673063,-46.0050980756954,B,73.8479663577043,D,C,D,9.275703997913926,0.5901193155756949,1
Hispanic,Yes,None,B,E,56.56350790591692,2.3773062037619384,A,-266.7731221624289,C,C,C,32.97132881020856,-181.47428931696177,1
White,Veteran,Yes,B,B,-13.523407838235377,93.6438823515591,A,-72.63676716232759,C,C,D,38.8586404400098,-1.8751028519566435,1
African American,Yes,Yes,C,D,-153.38248415729814,-17.234688627432295,D,-105.55358885447295,C,E,B,-38.443448317426196,94.84285215439236,1
Other,Veteran,Mental,D,E,-74.12430815538438,75.0531015543739,B,79.14534112780689,B,A,C,-2.2008607554610484,-3.369617625646873,0
Hispanic,No,Physical,C,D,76.04490443861836,162.7590860326847,B,54.778478571833666,E,E,B,-8.955975542522737,-29.894543054402412,0
White,Veteran,Mental,A,C,-88.57475638976165,72.97154785781724,B,-15.122597877457705,A,C,A,60.114487037161666,85.95050964174207,0
African American,Non-Veteran,Yes,A,D,91.3204661406622,-83.2899172103773,C,-2.3674666463081495,A,D,A,102.00084593050762,12.916656914480413,0
White,Yes,Physical,A,B,71.16110029399645,62.770295520999255,D,20.97268066586371,B,E,B,10.190852750173738,-65.0694857602857,1
Black,Veteran,Physical,B,E,171.99914319786473,-20.739562815128355,C,95.20697342770804,C,B,A,81.22700227068438,-103.0806289697536,0
Other,No,No,E,A,29.467001905783707,-46.58599214573078,C,48.76594869507896,C,E,C,-84.86885677415553,-70.30572425740725,0
Hispanic,No,Yes,C,E,-23.7596952719303,-247.8325310488144,C,45.2277725471697,A,A,E,-37.17921692220209,31.62518705846704,1
Black,Veteran,Yes,A,C,-119.92712152401243,-36.580481746246434,D,-31.107565559632445,D,A,B,-141.22151599676442,85.63738584777478,0
White,Veteran,Yes,A,D,-16.997903275829895,-45.05332046471932,E,-35.99019671353795,A,D,A,234.3032463615359,-35.77429399756596,1
Black,Veteran,Physical,C,B,52.36323472631024,-14.109411648421782,B,53.58360082047321,B,A,C,50.45889679319794,56.7117129580727,0
African American,Veteran,Both,A,A,-38.622313594400445,-21.945533998203118,A,52.70936476446499,D,E,E,54.455287270234884,50.517504970330116,0
White,Veteran,Both,D,D,42.57508777822376,-48.87893943368002,E,-21.840223723253843,A,A,E,89.51822145720443,11.047718520860068,0
Hispanic,Veteran,Both,B,A,-95.65519477290039,15.10001454683454,E,-231.09885187433466,B,E,B,-156.13563521600264,101.8940028925955,0
African American,Veteran,Both,C,A,-44.48125060964242,134.68918094223645,D,71.03961098789672,E,C,B,40.46832061603794,34.94161552772994,1
Other,No,Mental,C,C,-49.96394626114183,125.31630410937038,C,78.82982134899986,C,B,D,95.83722299098557,111.54067152161737,1
African American,Veteran,Yes,A,E,-228.0036750026462,49.64486680247454,B,134.83562430212552,D,A,B,-43.029871616543645,152.5066747185001,0
African American,Yes,Yes,D,A,82.07620087134386,-30.746597087268484,B,-47.06490316317772,E,C,B,50.648699948310025,-61.04605159840282,1
Asian,Veteran,Both,D,D,-4.644666419927231,121.2045698783206,C,78.01192197396391,A,D,A,67.70273829040073,-194.87380300605238,0
Hispanic,Non-Veteran,No,E,D,1.037375586878099,-256.17750150438843,A,-5.595676406786573,E,C,D,-104.34199410714375,-66.7441348899384,1
Black,Yes,Yes,D,D,64.71559654597957,-62.11121392186069,E,29.355195922153378,D,D,A,7.446196296992208,129.91623126161446,1
African American,Yes,Physical,A,C,-58.013857985211935,6.517618239333157,E,75.23197711718696,D,C,D,-58.505528005025454,70.46112013247114,1
Black,Yes,Physical,D,A,-244.4125842035756,10.564541078345666,E,12.59729010882965,A,D,D,-8.420481189831925,-129.74645896319691,0
Hispanic,Veteran,Physical,A,B,-103.88937746878459,-71.7314581867704,B,144.78119720162957,D,A,A,-0.6137004343887383,-83.51014474009018,0
Other,Non-Veteran,Both,E,B,50.33778266649996,-102.33041334209577,E,154.03420156858812,C,E,A,97.61231421321006,64.03026892591312,0
White,Veteran,Mental,E,B,120.91689432638384,-93.99991214838064,C,83.6993156943699,D,B,E,28.872946521104698,50.46429295256898,0
Black,No,Yes,D,B,-8.591335015914323,92.85797043411293,C,-32.18852335406815,E,D,B,-32.58120795552864,64.19812406945044,0
Asian,No,No,E,D,-17.857026813235287,-58.60226020671232,B,-17.799033429451743,C,E,E,-23.05178649148957,59.50759150712792,0
White,Veteran,Mental,B,C,-14.129357896286859,-56.49912538093634,E,189.33063262265298,E,A,B,-121.32766120846115,-48.666471435828775,0
Other,Yes,Both,B,E,-24.48948240258239,108.33281604460171,E,32.74377453237284,E,D,C,36.93202613802739,57.33141855156523,1
White,Non-Veteran,Both,C,C,-122.4313948147078,-205.36584137095898,B,-2.420956753891643,B,A,A,-32.97531613924392,64.14715102303636,0
White,No,Yes,C,A,-20.79047851782906,145.95559065327825,E,-57.19549389319949,E,E,D,20.71021986994185,-110.45328461317148,1
African American,Yes,Mental,A,A,-140.7333202363653,-19.455974036280274,D,81.44299700571452,E,E,A,-19.617606126365803,98.68196770768466,1
African American,No,Physical,C,B,-53.363153675532494,-59.078887866789486,B,-8.973866527496574,E,D,C,31.534412718056526,-163.4692076640477,0
Other,Veteran,Physical,D,B,-63.166862759485284,63.444602727654576,C,155.75419749055084,D,A,C,313.94864385572765,55.44519204031953,0
White,No,Physical,E,D,-94.61910513906817,62.0769416194825,A,163.301926925026,C,D,A,-166.02351641548253,137.7712605634515,1
Black,Yes,No,C,B,-51.12108179995462,-222.44555434475606,A,-112.38965378268288,D,E,C,-28.191504074183833,-92.44898688530874,1
Black,Yes,Physical,B,D,72.35570674853935,90.98851695758921,A,-180.8418313503461,A,D,C,4.644668507956487,2.378891860803008,0
African American,No,No,B,A,-226.39959317612912,64.57766788789682,E,-4.474440713242395,D,D,D,12.330434294372242,-15.452436997797586,1
White,Non-Veteran,No,A,E,59.823860406308384,-1.2674202370719905,B,94.74104475077765,D,C,E,140.0117971037258,-42.548853898207554,1
Asian,No,Physical,A,C,-85.64917471911963,213.07033356496686,D,-18.60252325219705,B,D,C,226.0711455779463,59.881559421416895,1
White,Non-Veteran,Mental,E,D,-64.63154164698513,-158.73354031861746,B,115.01354089958696,A,B,A,-5.29318684810017,-141.00692969089252,1
Black,Veteran,Both,B,B,130.7129202619659,13.668078296247927,E,90.90326583228969,B,D,D,-13.160941438361698,38.085132436748495,1
African American,Non-Veteran,Physical,E,C,216.35135599528576,1.1676087476002361,B,-150.7773752300154,D,D,D,79.48260428761267,107.91985501081238,0
Other,Yes,Physical,D,B,-39.626272711667085,37.504082753306655,C,-103.50472787576552,C,D,D,21.73341903706713,0.6050117782781663,0
Hispanic,No,Both,D,A,-43.9776632120257,-36.60419336145078,D,-54.294311331751125,B,A,B,-51.11943907726057,-146.96744432690036,0
Black,Non-Veteran,No,E,B,-105.05534581154055,192.23447924209296,B,33.17754675450786,D,E,A,28.290355285812968,124.40852541901049,0
Asian,Veteran,None,A,B,-18.660983362941717,-8.344891277353804,D,-110.9113518257508,D,D,C,-67.07556865584513,95.62187257939557,0
Other,No,Physical,A,E,-51.382256859671216,103.61862127604992,D,-27.003855817188448,C,A,D,211.061194232335,-66.3300435143062,1
Asian,Veteran,Mental,D,A,79.79635777643765,-33.28276377213678,E,-93.55358889419347,B,E,D,30.82753829837774,33.059707289992524,1
African American,Yes,Both,E,C,-37.92599217706919,-69.89395230823939,E,109.36088072998712,A,D,B,-135.93117998161688,-8.360002889962924,0
White,Non-Veteran,Both,C,C,-12.920202472645755,220.4936536801855,D,56.63463128824211,D,C,D,-114.59462703500269,-121.50757078990179,0
Black,Yes,No,C,E,43.44478923105087,28.171707802198014,B,25.924677956686015,C,D,C,71.65471586677374,-13.38167437086795,0
African American,No,Both,B,E,44.67586978279356,-75.7965085168213,C,-21.090444501781317,A,B,B,-73.56980378487967,26.28631175664665,1
African American,Veteran,Mental,D,E,-14.541518390918206,-79.53846612131254,B,-21.248003317995035,B,A,C,20.46165814441934,-99.07063595701727,0
Other,No,No,D,C,-29.331638985099325,-86.4058197672623,B,-31.49473971897196,A,A,B,93.9551366428116,131.41834335573208,0
White,No,Physical,C,D,-74.54850733633415,23.632398456788945,A,-106.223325301862,A,B,B,80.33417008307835,-174.0189351720522,0
Other,No,No,A,E,56.91250573026616,-75.10216044985908,A,-1.3339611313538358,D,A,A,-32.90418464578893,102.96013882900195,1
White,No,None,D,E,-228.32173887232204,39.77056703675968,B,126.23463039012528,E,A,A,112.52550716827568,77.90148936287571,1
Asian,Yes,Yes,E,D,113.8257318020635,134.2858740890077,E,38.56270842923405,C,C,E,126.27997663321435,41.872372399625604,0
African American,Veteran,Both,A,D,53.03431714980896,-162.32781450645112,B,113.8250296558519,B,C,A,107.42803648096968,14.559246857858204,1
Asian,Non-Veteran,None,D,B,66.281342693321,59.995795010337496,C,52.86166099021769,D,B,B,2.8311055529062394,129.0531081136223,1
African American,Yes,None,B,D,-70.15711152480564,156.6681612077448,A,-33.479957607200184,D,A,D,-131.65508223364762,150.60049704461858,0
Black,Yes,Physical,A,E,-20.34432336816697,-157.3704309409458,E,-49.03682750430855,B,B,A,118.9167742957342,-37.95896596408222,1
White,Non-Veteran,Yes,C,C,-150.08624417468437,-64.1051675607325,D,-30.869354253364296,A,B,A,-78.24325669563385,55.413322380923944,0
African American,Yes,Both,C,D,-125.12596325209735,-51.44589640880382,E,-36.059096675326124,A,C,D,-18.069308694490314,37.366275286336126,1
Other,Yes,Physical,D,A,-56.19824371974619,64.46071060497813,A,-124.21924707276216,D,E,E,16.37469991154933,-142.1409096007857,1
Hispanic,Yes,Yes,B,B,37.50442650781776,98.71331975706904,B,9.974471581971256,A,E,C,-80.78490347422091,-198.70949009037838,1
White,Non-Veteran,Yes,E,B,114.22748730957227,29.63571188506913,A,8.489330839630139,E,D,C,-87.72366906149001,249.7525678592321,0
Hispanic,Yes,Both,E,C,-81.5034035979863,-81.12786966218344,B,316.3992904339006,C,A,D,-140.121079356314,136.28990778331084,0
Asian,Veteran,Mental,A,E,49.64384254032478,-3.418406867558643,B,-23.33437436650801,D,E,E,77.13164932232935,10.866309229573835,0
Black,Yes,Physical,D,D,-101.28526472143227,-90.90123029971889,B,-30.52050869816317,C,E,B,-91.41308612433214,-115.95258004156096,0
African American,Veteran,None,D,E,87.00748484708798,153.739674926251,C,122.1968718473708,B,A,C,38.96366433113087,-39.17546481986301,1
Other,Non-Veteran,Yes,B,D,27.16943331759155,8.389234841244349,E,-29.577943936264795,D,B,C,-209.258949426731,-71.19370373355447,1
Hispanic,No,Both,B,B,-152.38747013319437,-10.608990134614922,C,-37.166773184997545,D,B,A,12.02663965257898,-149.7091922884144,1
Hispanic,No,Mental,B,D,19.971989089352995,-152.54358070216483,B,72.6431234188617,A,B,E,23.406525387052085,-262.51015146746494,1
Hispanic,No,Yes,E,E,64.95387057602431,-53.79566988229293,E,32.42430287211511,C,D,A,122.69597139777815,-112.50693248578858,0
Black,No,No,B,A,-49.40799720387987,82.41573851720462,E,64.07122188859739,A,D,C,-87.57224058455729,-29.53053062778129,0
Asian,Yes,None,C,A,89.28227780598252,88.44529623066637,C,-18.705472229055136,D,A,C,95.05557068339017,108.43566315014328,0
African American,Yes,Both,B,C,-89.53667261441498,119.33154969633996,E,-26.81745044924539,B,B,B,-25.20893006693174,116.12660758567002,0
Black,Veteran,Mental,D,B,51.29024963783277,-31.136904279899895,D,-15.637406888808291,A,A,A,-133.20546022069493,39.21857601332832,1
African American,Non-Veteran,Yes,C,E,30.023884888980145,14.183101569389747,A,13.680565751271189,D,C,A,112.64485631084969,105.45327625834564,1
Other,Non-Veteran,No,A,B,6.143888792609706,229.90193752524902,E,157.81681764271278,A,A,A,-55.81380003235126,136.56913405496147,0
African American,Non-Veteran,None,D,D,59.89264243171208,-72.3061115964576,D,-111.08753089536772,B,D,B,149.19494174335725,130.57927451631542,1
Asian,Non-Veteran,Both,C,E,44.25628550468388,-73.74540055487743,A,184.3226072389023,A,D,A,45.42875999043327,10.384584420748041,1
White,Non-Veteran,Both,B,B,-46.85308384924504,75.37835576845002,E,-56.9748481283422,E,A,E,230.35765678622465,97.59103488966838,1
Hispanic,Veteran,Yes,E,D,223.7015889029791,-230.18074172761675,E,304.6593025962237,B,C,A,-186.992413727343,-103.45821810040015,0
African American,Veteran,No,C,E,49.81695529300308,-8.593914301870564,A,196.50536958781976,D,A,D,-24.465002585987428,-7.768162338386846,1
Other,Veteran,Mental,C,C,53.46452795653035,210.8969724992864,C,20.175137102115915,C,A,B,-4.7389135694585125,7.431545432747931,0
White,Non-Veteran,Physical,C,B,-5.011384159346513,-19.404629439616325,E,223.96467614012806,C,C,C,-228.76109590870524,-87.31764557318495,1
African American,Veteran,Mental,B,D,-180.52422873298684,-135.22466821387323,A,-109.19368941666285,D,E,D,-48.19982103105732,21.394259341451434,1
Hispanic,Veteran,Mental,A,A,113.3682086083066,-103.70218822754478,E,-154.92324337304174,E,C,C,175.39289059954905,59.42289415452383,0
Asian,No,None,C,A,75.71471301238486,1.6558778688980238,C,114.81068196803143,C,E,A,-135.46317447957466,6.726271316128653,1
Black,No,Yes,A,C,120.45932508443305,-105.94504168806623,A,-125.28629702681589,C,B,E,-163.2263066259941,174.82398453153237,0
Other,Veteran,No,C,A,27.731682971476996,134.8427615654055,A,90.12286114859167,A,C,E,-25.67344260654388,86.85512736062628,0
Asian,No,Physical,D,D,-126.36431055506591,28.854477401068785,B,-45.08448661171472,D,E,A,-149.65321460011182,-37.57785566805521,1
White,Veteran,Yes,C,E,-101.46456005446953,-56.46344235979803,C,-120.05652979234152,E,D,D,14.137642108346576,-73.44599085756988,0
White,No,None,C,B,-1.747810106415396,111.26022778272781,D,-178.34849870383607,D,E,B,100.71976879681009,19.896191123918946,1
African American,Veteran,Yes,E,B,68.23089727566006,102.94835837719836,B,89.63258677643805,D,A,B,68.18031194329915,-23.48765631039285,0
Black,Veteran,None,D,C,-20.56562264349272,9.12078332946201,C,3.1653325072690226,B,B,E,-214.93887059913095,-45.429802745077225,0
Black,No,None,B,A,13.312587497209558,-42.177716049894634,A,42.22341414104929,D,A,D,-54.93629867472879,1.049293334059576,1
Other,No,Both,B,D,-25.585286139595574,18.286221827827966,C,132.0365382741491,B,B,B,302.2407807688641,-14.221082460310974,0
White,Non-Veteran,Both,D,D,-24.356884223279604,-19.259149779730368,A,65.34472937259886,D,C,A,11.049982159264236,-67.00429662935966,1
Other,Non-Veteran,Both,B,B,-18.363012155764174,47.908319163929576,C,56.49955846795851,B,D,A,-16.33992338035223,-105.75782466558239,0
African American,No,None,E,C,8.536172096013543,196.9969279403749,A,5.309730443408777,C,D,D,-22.4819612079228,96.39076931302645,0
White,Veteran,Both,A,D,-33.222068214047304,235.2360016413616,C,-168.99252227297188,D,E,D,-78.23244322037651,-39.252418506297374,1
African American,Veteran,Mental,D,B,-147.23162123695965,-105.32786624312926,A,-181.4825443475922,A,E,E,-145.6304303460695,132.97645191664557,0
Black,Yes,Mental,A,D,192.87610724074136,117.83404407124583,D,26.91282811450818,E,B,B,21.455276264428257,11.875194710631314,1
Hispanic,No,Mental,B,E,189.98250748087898,-37.18216871770709,B,59.217183449617394,D,E,D,-35.73725034889945,22.714799817913878,0
White,Veteran,Yes,E,A,16.10893140113861,-195.50872791384867,D,-76.03889663839448,B,E,B,17.626839572932187,120.34089875493932,0
Black,Yes,Yes,A,E,90.46600375796163,27.58529024758849,A,109.00945861737277,A,A,E,98.27880739477185,-92.4034145295661,1
Other,Yes,No,B,D,-114.24687664409545,-47.345680191191484,E,55.7759279418518,D,C,E,39.110688487247515,-74.26327974175979,1
Asian,Yes,Physical,A,A,-80.87597867581873,-138.56059950786766,B,71.27910812234073,E,C,A,-43.9541198950629,-63.398489887231676,0
African American,Veteran,No,B,C,-80.17602817021162,76.62273606489768,D,-142.39760927937695,D,E,C,-48.07703214474337,-40.95269157034891,0
Other,Yes,Mental,E,C,18.215457414263962,-40.616121799162066,C,-51.58840366782843,D,D,B,21.86077720647673,51.95736101592541,1
Asian,Non-Veteran,Physical,C,B,-78.1815505272235,93.51766565224142,E,128.1464070016041,B,A,B,-128.03550490204216,-177.60357415678578,0
Asian,Yes,Yes,C,B,-24.64072536931677,-132.406402451161,E,-90.49730515523103,D,B,C,230.9788731187326,-154.92105022809594,0
Other,Veteran,Yes,B,B,94.53603742926038,67.34955661790433,E,-45.11990057997288,C,D,B,74.28852496841009,-183.92356084643927,1
African American,Yes,Mental,B,C,-216.60124356820094,-124.64565853573373,E,-102.57121573365976,E,B,A,52.00468854003516,103.43646553298423,0
Asian,Non-Veteran,Physical,D,B,66.54436243880293,-63.97801721717057,A,90.33035080875894,C,A,C,132.14353008129166,-129.89003418643586,1
White,No,Yes,A,A,133.10463884617215,-100.96047318475544,A,-3.308788202456848,D,E,C,-207.111011050449,-2.12775309745244,1
Asian,No,No,D,C,-206.25135683635455,-156.46427324629005,A,9.092248560394093,B,C,D,135.91891384075026,-12.1461626675298,0
Other,Veteran,Yes,D,E,59.66265161399013,21.260570279146553,D,7.107753886736311,E,C,E,-61.04326267466655,100.46851829066266,1
Hispanic,Non-Veteran,None,D,D,67.15919300563216,101.91750949789828,A,-75.21840653421373,B,D,A,32.282608898934086,82.57127751110923,1
White,No,None,E,E,-78.48646534733311,-112.3330627608753,A,13.340097144440383,C,C,B,117.67865027667685,-83.65446688478798,0
White,Non-Veteran,No,D,E,48.87809982310635,20.70445485865367,C,89.98732205808747,C,C,E,-85.02887185464972,38.155369624769705,1
White,Non-Veteran,Both,C,A,-64.963197887579,147.39778761468335,C,-86.08350264620093,E,D,A,-106.2055103437133,69.96425758424975,1
Other,Non-Veteran,Yes,B,C,75.15660304370488,23.870373179989944,B,301.6588154055758,C,E,A,188.45584259367044,73.42696276489859,1
Hispanic,Veteran,Yes,A,C,54.41831656263838,67.39565895793419,A,-40.83752428464461,A,C,D,87.3740874467231,-209.81319275028702,1
White,No,Mental,A,C,-170.53307014137226,8.780997712403755,D,-2.40224650973867,C,B,D,241.93075098798383,-53.97874967639703,0
Other,Yes,Physical,B,A,144.47404688901807,-15.54336804641712,A,238.58476207279847,D,B,D,43.93895912828894,-3.8530607989241807,1
Hispanic,Yes,Both,E,D,44.28387810670897,51.598407187577,B,-46.14049268485779,E,E,A,-66.27234042269899,89.84724159412748,0
White,Yes,None,E,A,97.17306191252229,-29.660604334280134,D,-6.644890858145569,D,B,C,51.505608912801634,59.792246482177404,0
Hispanic,No,Physical,E,C,-55.168594656397666,-119.99650096280519,E,152.42344650075927,B,B,D,-15.461306509289674,34.653001994253565,0
Asian,Non-Veteran,None,D,B,115.83187050128647,82.62186040378772,C,2.808782871658063,B,A,D,-21.864516127777183,-54.13056299779293,1
Asian,Veteran,No,A,B,-56.1777252262542,-30.773972238710513,E,199.18357043685805,A,E,E,79.74724557862778,76.22575671199306,0
Other,Veteran,No,A,E,-63.68519396426695,51.469160306061156,C,-25.650133225612677,D,E,B,-67.71954387611345,45.62986932268869,1
African American,Yes,Both,D,D,-44.48182987342853,52.46026132193698,B,-54.720677308357935,C,C,B,-22.92674500344869,-67.63178850867006,0
Black,Yes,No,C,E,-4.11270911219897,-124.73761882389383,C,7.696850218126951,C,B,B,-197.3592083650246,37.21755070429573,0
Other,Non-Veteran,Yes,D,D,-99.91458858897765,26.043002517511336,C,-106.3051910479225,E,C,E,-5.5470918834209275,-100.32731039362042,0
White,Veteran,None,E,C,109.76584142616674,-1.5625835139434927,D,-38.83441226202118,E,E,D,-81.88611464586509,137.02431051481108,0
Hispanic,Non-Veteran,Yes,B,D,-72.82037986671108,59.38624974054334,C,52.75853394161379,C,B,A,-226.37216990243863,-46.7706493586241,0
African American,No,None,A,B,-82.70976766473862,-182.24386818408462,E,175.90289700426194,D,A,D,-260.3516848995541,172.5981693240842,0
Hispanic,Yes,Yes,D,E,-131.4740183072738,31.901336722285667,E,38.81202719221342,C,B,A,-26.955571518902644,-93.98627119599527,0
Other,Yes,No,D,D,140.13902513762864,83.38383022095404,B,-171.3715327770588,B,D,C,-66.00642361138739,-4.7844479283958945,0
Asian,Yes,Yes,E,B,1.070925372810472,20.356992872765943,D,-35.96070888307899,D,A,D,-12.340563143118914,-109.37240513508351,0
White,No,Physical,B,B,-132.66154378762332,34.95678286002526,B,143.22266527026963,A,B,B,64.29521377299254,-24.026737149966497,1
White,Veteran,Both,C,D,-80.28817777634684,-86.2224959525015,B,61.64191227480244,B,D,A,88.79919684414197,48.503293715503574,0
Asian,No,None,C,B,128.05640384614173,105.8413045378967,E,153.47204080777817,D,A,B,119.70801619219277,-45.83690361504826,1
White,Non-Veteran,No,D,A,132.08610835477117,28.18756354675443,B,-99.92520360722142,C,B,E,15.624082334154728,117.96475479293026,0
Black,Non-Veteran,No,B,A,-93.239447070094,42.191395463266296,D,-114.64396868448871,A,D,E,111.61496624309774,-129.94493183425362,1
