Age,Veteran,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
64,No,None,-43.12968747146736,D,A,B,13.599568042100241,4.020707644634297,A,C,17.761644874941236,153.8343816104605,B,0
28,No,Hindu,-38.205601656834524,C,D,C,-123.02990977937318,50.029006408420585,B,B,-35.37012469540512,-43.69858465246654,A,0
31,Yes,Buddhist,-176.58347442558556,D,C,B,49.588839230061424,-40.7692583416658,E,D,10.963794026507653,-4.729234035697557,E,0
61,Non-Veteran,Buddhist,230.35161860604404,C,E,C,93.16943500805854,27.36213332935974,A,A,-59.322877272810494,5.906958988557213,B,0
45,Yes,Christian,-50.08349029730908,E,A,B,-89.77235334512466,-6.852717920889651,E,B,37.0618019788002,130.83734534585452,B,1
78,No,Jewish,93.41645203099004,C,D,A,-104.10475005905684,113.54713921767818,E,E,66.88407905996854,195.61790117437357,E,0
51,Veteran,Hindu,188.36592633117036,D,A,B,-24.30548882031152,77.92410315967835,E,D,63.409822393828996,255.62040883261318,D,0
34,Yes,Jewish,-135.8505263380527,B,C,B,-72.25698926001122,-174.2725151438053,E,A,-155.37395153828155,70.43643563311664,C,1
33,Veteran,Muslim,194.36027644896657,E,D,C,-44.21882700570675,114.82090687491244,A,E,-49.70184401655619,-18.079170577301674,D,0
74,Yes,Christian,-134.4047764954558,E,C,D,15.219693310877282,-177.14069154540687,C,D,-39.62025534253273,174.96361234679776,D,1
59,No,Other,-42.30900533677007,E,A,E,142.97587379883495,-175.45880807913127,D,B,75.73675839367144,98.5825280222619,D,0
66,No,Hindu,-6.672949019316138,D,E,C,51.35891675046892,34.548137868851974,B,B,-42.938087143078256,-108.64103278217105,E,1
66,No,None,-74.00325854107687,C,C,A,37.52535222131252,29.5370830633153,A,C,-45.369397891450106,231.1328553991876,A,1
51,Yes,Muslim,-26.38400033572315,B,B,B,68.78821554217447,-5.052096560914504,A,C,0.7322914338927102,43.125431310971265,A,0
44,Non-Veteran,None,137.84733049085474,E,E,E,-97.4179394405645,-158.70763780121214,A,A,-101.03332139473696,-22.789872674403604,A,1
61,No,Christian,76.00955510192968,B,B,E,46.655288107054496,71.23770355251405,D,B,-16.814851245374633,-51.94064780218909,B,0
49,No,Jewish,-27.790529331201018,A,E,A,173.51305361353354,22.401812486486573,A,E,70.8888658423907,-85.46405215782747,D,0
69,Non-Veteran,Hindu,42.17421950391355,E,B,B,61.45796037325001,-1.374156958745491,D,D,136.18483224837627,-21.201508565086495,E,0
47,Non-Veteran,None,-176.46829218325186,B,C,A,-143.134896264938,7.8449791907557715,E,A,-34.42606766030073,72.39510897392407,A,0
32,Veteran,Other,164.13714126736792,A,A,D,-64.148811286381,-45.43383814991467,A,B,160.18718631937375,72.4661384197009,C,0
34,Yes,Other,-117.29804692283943,D,E,C,-187.9139499713616,1.8347579112202201,E,A,-125.36441541046722,-76.63274505163314,E,1
46,No,Other,-7.9310779918623115,A,A,D,22.58431343082614,-60.19247835085834,B,D,194.45361607084877,-7.638566702299721,B,1
23,Veteran,None,-171.9890101774236,D,A,E,158.3914741282691,-93.99264125354459,A,E,-162.11245725663716,200.40678234338301,A,1
66,No,Christian,2.138827600519307,D,E,D,6.651153036401528,-233.15985302872764,C,D,45.02998521655105,-138.3407961357563,C,1
77,Veteran,Hindu,132.43445788655185,C,B,E,-86.49858317808533,-22.818348501040624,A,E,177.5994570698695,-81.61623936764781,E,1
19,Veteran,Other,54.47432812200622,C,E,E,-75.52179567792565,-4.6498741695243435,E,B,-38.2884221414148,17.555397933699098,D,0
68,Yes,Christian,-0.8875036527586035,C,A,C,43.424040489649784,32.46075891140332,A,D,254.2524171890966,-60.452753628259806,E,1
56,No,Hindu,-114.98931367671491,D,C,B,14.520279125516888,27.866883184712343,D,E,43.37766872202548,-5.01232845131782,C,1
35,Veteran,None,-25.375900492025828,E,D,C,-131.60212994770396,36.3466049635639,C,D,-53.81572588395026,32.51989468670625,A,1
25,No,Christian,-174.36863712562084,E,B,B,-82.1974310305383,206.91925167869982,A,C,66.13757806973713,44.9059844791517,A,1
45,No,Christian,109.85046081320438,C,C,A,61.372434426953795,6.7064330282519204,A,E,79.75996538232543,-103.44462202057278,A,0
25,No,Buddhist,178.89152170002595,C,C,C,103.7081054464374,-126.70008251133082,B,E,-56.34784129879975,-84.49095043135242,C,0
33,No,None,-223.66317694424646,D,D,B,59.48263509639767,-126.16013320574689,E,C,-43.56428397993831,-16.47145356771973,E,1
18,Yes,Hindu,-64.47807166775542,E,E,A,109.68966611568635,-124.70432737859673,E,C,-106.37635039193462,-25.091688351025404,C,1
71,Non-Veteran,Muslim,68.85959706059924,D,D,C,-42.238195301423445,46.723853556611424,C,C,29.044314388383825,48.08613109074078,B,1
55,Veteran,Buddhist,-97.10430357998334,B,A,A,45.287723200964855,-168.69252707494329,D,B,16.770013257312918,26.965780580394394,B,0
46,No,Jewish,-9.84124635828108,A,C,D,190.31924909498295,139.58321301435106,E,B,-226.91370298056074,-85.05860535996345,D,0
18,Non-Veteran,Buddhist,-112.53640031949995,A,D,D,-85.18521433793184,-191.4727077335803,D,D,75.9169801196115,-125.17192565699231,D,1
31,Non-Veteran,Christian,1.1563903963601492,D,A,D,-77.94134291163171,335.4456607259526,A,C,46.1552074971956,-35.435883410966746,C,0
78,No,Buddhist,-134.99405223552915,C,D,E,8.376785022037806,79.68707483613834,D,D,-162.88849920389458,-17.044932229985353,B,1
68,Veteran,Buddhist,-69.0129370100374,B,B,E,-85.01766428574547,46.34960327763522,A,E,-23.937775715692343,91.07464187562458,B,0
24,Yes,Buddhist,-133.98988416121097,A,A,B,-76.40529590140979,-36.331383588943176,A,B,-72.15822542730378,107.0860930036987,C,0
52,Veteran,Christian,60.31859329188018,C,B,E,103.9112660766587,-92.75298303117114,D,D,40.53232118175205,42.63359651200497,E,0
50,Yes,Hindu,-33.985596544851205,E,A,A,-159.92489209054696,30.074330367269347,D,B,137.55426321094794,-9.065473068902493,E,0
38,Veteran,Buddhist,89.57102879258349,C,C,E,88.33177023475497,133.0565461999809,D,B,-59.355497471075644,108.99792415018862,E,0
64,Yes,Jewish,-44.64364736056182,D,E,D,56.48382601034096,29.6725624386256,D,E,-69.61090551874368,103.05451417380604,B,1
43,Yes,Other,-85.78858678747032,B,B,C,97.7323330040334,156.29683965408168,C,D,41.32987490752396,80.24435967684724,A,1
37,Veteran,Other,137.22135550923332,B,A,D,0.683237391907208,37.15111398055295,C,A,85.28856247649384,-30.16544395358021,B,0
20,Veteran,Christian,158.07332492771636,D,B,E,76.59960688797868,137.53890252041035,A,A,42.84382779941134,133.0871340224344,A,1
47,Yes,Jewish,-41.977286449428185,E,D,E,4.588046606256134,-219.0713505395666,A,E,54.772436141608814,-72.87961650627203,E,1
50,No,Muslim,113.09464211709354,E,B,E,11.34416408580396,100.45980298172148,C,D,10.456120238738862,-142.03396794718466,D,1
44,Yes,Jewish,-9.223412673023338,E,B,D,109.70046140550869,88.6623266944622,B,D,-101.42466574371505,-73.54380758352474,E,1
51,Veteran,Jewish,-11.353389096927208,C,B,C,-34.414685539795876,-32.83119912665104,B,E,146.01513684685915,2.7350711932236873,B,1
42,No,Buddhist,150.1711756433863,C,D,E,107.06801881387426,0.9484143235221797,C,C,39.43863209797058,78.96965932466694,B,1
67,Veteran,Other,-77.71473521104679,D,A,C,-151.95866296476328,135.03652898148692,D,D,-4.831230006184244,-138.61083609310282,D,1
79,Yes,Jewish,-126.33516547102093,E,D,E,-41.164343399408196,149.1318783512463,D,D,-15.946097140469442,36.94431451448475,C,1
38,Veteran,Muslim,-27.120213753108537,B,A,E,21.406160353096762,-97.62058455735381,B,A,85.69409094398574,163.3786411524715,E,0
33,Non-Veteran,Jewish,13.204056291737743,B,C,A,-179.04520192854713,99.94282494718095,C,D,70.9264969653978,-59.94010737070432,D,1
64,Non-Veteran,Hindu,-7.425863730457137,A,B,D,73.61277402426994,5.55367595916079,B,B,46.61694367590784,63.1393113915003,C,1
76,Non-Veteran,Christian,-91.095770116654,B,C,D,145.3098206883316,-55.12975403841753,A,C,29.154799852619544,-35.549711056208864,A,0
66,No,Buddhist,25.604934856048807,D,C,C,171.0308249983767,-5.766759468529749,A,C,49.39086855059558,20.3777699999777,C,1
61,Veteran,Buddhist,7.018968299351434,C,D,D,92.07928636279667,-55.82193878686006,C,D,10.439527358229581,114.16582955366998,E,1
35,Non-Veteran,Buddhist,47.64350860405875,E,A,C,-8.332644194593874,-41.06288466201378,E,B,16.35985658468674,34.78877555229243,B,0
37,No,Muslim,-31.974543743337115,C,A,A,-61.6936567937894,-142.8668272661831,A,C,223.8929876971579,56.02588769505829,E,1
22,No,Christian,-38.23399243623696,E,D,D,-76.23107747377558,-103.23800225253885,B,D,-45.07856361054329,-50.559449482054674,E,0
36,No,Hindu,-98.8298218499398,D,E,C,-14.424764335533363,48.295684429516676,C,C,-169.61307061101618,36.37869309808073,A,0
37,Yes,Christian,45.06035633289452,B,B,B,8.167594360875794,-13.533985592604491,E,B,-24.90145471509979,86.12440845006023,E,1
42,Yes,Hindu,-97.86074311365259,D,A,E,-40.62297248006562,-106.38781037719221,E,D,4.858100637622524,26.63561317611181,B,0
36,Veteran,None,146.47623449236727,D,B,D,-84.39691062762084,12.890435790074664,A,A,87.92772336815217,100.54680984238686,E,0
56,No,Buddhist,139.2427394732946,A,D,C,137.9341459543591,13.830318349836865,B,C,158.98547213915816,-106.9858846133234,C,0
54,Non-Veteran,Other,-111.51242311196741,B,A,D,-8.765478365983695,-8.513580300295825,C,A,224.14725032822153,202.3364691620261,D,1
78,Veteran,Buddhist,-195.86083227823406,B,E,D,-97.38675179349929,61.41022031290896,B,A,19.107727836726955,-10.498121155591082,E,1
32,Non-Veteran,Other,46.43956148967277,A,C,D,-87.8315680332242,22.18930422269077,B,C,11.663589100677283,82.79227523931074,A,1
31,Veteran,Jewish,95.16095617334469,E,D,C,62.9515812416095,270.1826330175433,C,B,90.98327406748996,-77.5716305782271,B,1
26,Veteran,None,128.29733269258304,E,A,D,-186.6276673594375,24.562117948542074,E,E,-21.363046319848365,57.15426859735153,E,0
67,Veteran,Jewish,22.44658746455657,B,A,A,111.06846133322892,-159.38253929365638,B,C,28.300721651328452,-44.87887802523115,B,1
47,Yes,Hindu,59.76314374700921,A,D,D,28.935331637906614,61.33091972626603,A,D,-126.37377528875142,-97.44019613398149,C,1
47,Non-Veteran,Jewish,210.90932789285964,A,E,E,-43.89962626293594,24.965711370715024,B,A,142.00163221873254,9.251756772755705,B,1
63,Yes,Buddhist,49.46004312017983,D,B,A,-178.7695368912192,132.08275197919116,D,B,-37.48958007226665,0.449182698346554,D,0
60,Yes,Jewish,45.85391677945401,E,D,B,88.11362284949139,-106.92160381409921,D,E,102.42458583054281,-147.4959859394835,D,1
68,Yes,None,100.9175701332528,B,B,A,-27.23638223962295,-33.03536224863491,A,E,116.1387553764831,-64.9657076451317,B,0
51,Veteran,Hindu,-98.26734943256396,D,E,E,35.363237659974835,-148.75794269800787,D,B,-25.74495730102779,-175.776183239242,C,0
53,Yes,Christian,192.02309697165177,E,E,A,-31.72085253325303,-67.8978290560271,E,E,-25.922089124445357,29.22701793821539,D,0
78,Non-Veteran,Hindu,-197.16471377415417,C,A,E,-80.721324941898,-229.59401675901304,C,D,150.7424124271607,53.43019914933006,E,0
19,Veteran,Buddhist,95.1262476975024,B,E,B,-17.829997395850867,164.46964334636607,E,E,-190.37694691455155,60.2889097127287,C,1
73,Yes,Muslim,-39.463532324178644,D,B,B,-33.38280391068045,59.68772131594534,A,D,-115.86940885866443,-58.813968295051296,C,1
66,Yes,Buddhist,-53.00110529450384,E,A,A,-184.820113837756,95.36607517468896,D,A,-93.6475510234919,-62.942646629626864,A,0
55,Yes,Muslim,22.772252565642546,D,A,C,-10.348138936777046,-62.807813634322606,B,C,61.40183145663286,77.90493176345117,B,1
64,Yes,Muslim,-160.89201981245355,C,D,C,-89.34500494960267,-20.28511227729105,D,D,-124.79945078952012,191.48327164957686,C,0
56,Non-Veteran,Christian,61.781391807115995,C,B,E,83.65687747247999,-5.984672709425797,E,C,49.36114315017643,-44.52959394403851,D,1
22,No,Hindu,24.83888824571521,C,B,E,208.70158980490413,71.77970833914077,D,D,-82.65549451898842,-3.9671256866204105,D,1
69,Yes,None,-83.87998228016336,B,C,B,-34.075543580091825,97.9068647095864,A,C,185.24766068837286,36.06396168982875,D,1
61,Veteran,Christian,-87.08278439230584,C,D,B,121.91585796847,-42.564018920871064,E,D,-75.76326316983818,87.44499210202204,A,1
45,Yes,Hindu,174.73573805308143,B,E,E,95.60384660224935,44.73639793504873,E,D,-36.52755126587073,-16.81299986235819,E,0
70,Yes,Muslim,-71.58346631464971,E,C,D,-53.25010517421911,38.270602951035585,A,B,17.79189612949617,-96.84587214472437,E,1
69,Yes,Buddhist,-117.2987808113932,B,E,A,45.26984824525315,53.638961568657365,B,D,-70.60134673683866,3.5596083197397315,D,0
41,Veteran,Christian,-48.493102807333536,E,E,B,139.77762232469553,-80.62727499831531,B,D,116.26253313379893,2.2375698532263932,D,0
45,Yes,None,15.062013958505524,B,E,A,-97.53947887890165,-5.341830400107268,A,A,22.251862310410296,54.13388870920013,A,0
28,No,Buddhist,96.2468154096093,E,A,E,-24.60644429925255,242.5831290792353,D,D,47.928311860495825,-34.63114955289912,B,1
61,Yes,Other,-101.37561578873773,E,D,E,-35.427997683761994,-8.762710148433966,A,C,-100.08514676033799,-26.375738536737874,B,1
67,Yes,Muslim,47.898923092453025,C,B,D,-173.9976858843803,197.69178112133662,A,A,188.80048104276602,-39.11440968379298,A,1
37,No,Jewish,-146.21599271382485,C,B,E,-108.37736576995773,-49.85629819224647,D,A,-90.06052350969827,-70.20887085154295,A,1
57,Veteran,Jewish,-39.2272099016238,D,B,D,-162.36939794544602,-77.38213714741869,E,C,-108.63528242522919,-185.98843833689733,E,1
47,Non-Veteran,Christian,44.69527016379599,C,D,E,108.2004685889284,-56.7766437543728,C,E,90.94842558476884,60.70961791501854,E,0
29,Non-Veteran,Christian,169.88172501752805,D,B,D,63.28918632837674,239.45628746104913,C,E,115.00894592535104,115.05716179682403,B,0
45,Veteran,None,-11.268344429973846,C,E,E,133.66078985747484,-175.7624172346324,B,D,-122.95225689128742,-119.22850757422707,B,0
36,Yes,None,49.34637199419708,B,D,B,90.70916791358164,125.10380676933543,A,D,-6.355839184567068,-97.15441075507883,A,1
61,Non-Veteran,Muslim,146.08262363784343,D,D,B,206.9202335309608,-53.52279496898401,E,B,-52.85568353593197,84.8139958876212,D,1
48,No,Hindu,-86.70603348278867,C,D,E,-19.126017548378808,-69.13155284237459,B,B,76.97196045939224,92.21992548041767,B,0
25,Non-Veteran,Muslim,14.17127482410516,A,E,B,118.53973372445957,-139.8918359025335,E,D,48.68475047975747,-66.96355064509869,A,1
78,Yes,Buddhist,3.497060597321846,C,E,A,-16.919364654619883,-110.18306683970359,C,E,30.85697284293435,94.29951246588392,C,0
56,Veteran,Other,-132.93428824050636,D,A,D,-76.5073490846784,-12.183073829100758,C,C,-50.94179513415234,-30.505483221786893,D,0
74,Veteran,Jewish,12.762064512090152,D,B,D,93.81889797743128,64.14498961962411,D,B,-83.57084234699389,-21.41006909989552,D,0
45,Yes,None,110.72032683501969,A,B,C,36.021865478306,-57.95706735772354,A,A,-92.32493968914373,35.68598040358587,D,0
73,Veteran,None,-54.386351017464996,A,B,B,45.86679520779611,89.62060435468865,C,C,-133.68093840684452,-102.50638945846819,B,0
62,Yes,Muslim,-94.86915174801456,C,E,C,-162.12778110804857,-223.6783081480771,D,A,74.92909262205278,-0.7220998159585722,B,0
37,No,Hindu,85.9803241050956,E,E,B,25.674689430546604,-210.75859255222156,A,A,-0.24303801403481057,-140.55033977524886,D,1
24,Veteran,Hindu,53.99386793916619,D,C,A,79.17223712340788,97.09459896592513,C,D,-41.4429059769557,-230.09699512030824,C,1
40,Non-Veteran,None,-3.728557227962593,E,C,D,-45.6506426274998,-46.72992411799159,E,C,9.111169813144947,65.1767829858309,B,1
18,Yes,Muslim,-191.63501532239698,C,C,E,131.83942161230473,-101.75627396072787,E,C,-40.57570649700369,34.581566132001875,C,0
63,Non-Veteran,Buddhist,208.807148929756,A,D,A,-20.242151441627808,97.28777170615741,A,D,10.353489029655034,50.696393790849704,D,1
77,Non-Veteran,Muslim,101.02156335974254,E,D,E,-162.13061451272085,-34.84337289735869,D,D,-178.21497050913842,114.90305048545211,B,1
57,Veteran,Muslim,-72.42741170107905,C,A,B,-13.681332398880825,0.6990029503236931,A,C,88.60706088783131,150.92407480392694,E,0
29,No,Muslim,-79.62395182484613,E,A,E,120.48302201910847,-124.42159935678994,D,D,259.9249566956086,43.91319028658264,B,1
35,Veteran,Hindu,-94.11135663250174,E,E,A,-31.73592361873651,-157.25685675606326,D,B,-131.12607338285605,-1.6596655345263536,E,1
36,Veteran,Jewish,-52.75479059481387,D,B,E,20.023912320413963,-120.77294577776476,B,A,44.754366423761084,-103.87262146747585,B,0
33,No,Jewish,85.18276918148791,A,C,E,-125.67489772229061,129.42438098051352,E,B,71.82756490333783,103.2764759695,A,1
69,Veteran,Muslim,-42.902311936518075,D,A,C,42.36675808573246,-94.56146647500628,A,C,13.73870405114888,94.2096875622862,B,0
31,Non-Veteran,Muslim,-99.36651531791817,A,C,E,-26.642150924285836,62.11145001457656,E,D,-74.70238481060242,159.18271540147862,D,0
64,Yes,Muslim,85.67061422949484,A,B,E,-22.394213070624396,43.99726785633972,C,C,-91.33454424017344,-108.46556889890012,C,0
69,No,Jewish,151.01587420297164,E,A,C,-89.08867364074273,113.8348055159344,C,A,-185.77967823408292,99.97564034197501,A,0
33,Yes,None,78.04760347247378,C,D,B,83.13302859892863,242.07772767681902,B,A,61.95645741612373,-51.757077416571065,B,0
78,No,None,28.83784904884232,C,B,A,-49.63016692133675,-106.33166121757812,E,C,84.82843277709135,42.142501819840646,D,1
23,No,Jewish,-61.232560635158315,A,E,D,121.95499532244207,-138.84316360755423,A,E,5.249927117558438,33.63052053241421,B,0
34,Veteran,None,-113.71063607467235,A,D,A,0.8836927401604345,113.92460404226932,B,A,-163.53715421784187,54.984889912509196,D,0
39,No,Christian,81.95117111676016,D,C,E,16.943461699754256,37.763717799407324,E,B,58.74881547991747,137.40676436931807,B,0
53,Yes,Christian,-9.891628685140875,E,E,D,-51.07583164225263,-49.682666755015234,C,D,102.02001110758106,68.01294182028983,E,0
72,Yes,Buddhist,74.64817605601455,D,B,C,136.3670443114305,-134.26993860978982,E,E,-22.88854461662192,207.66739231464402,E,0
61,Yes,Christian,-87.55015355736384,B,C,A,21.98120257642204,-81.1979193998089,C,D,18.44398819509728,23.996319574964346,B,1
39,Yes,Jewish,72.6574932994764,E,C,E,-106.69920370815396,-73.92396226220498,C,E,41.7534793656503,115.9941575973639,E,1
55,Non-Veteran,None,77.76267870027233,A,A,E,113.33097966652437,-61.80962834813464,D,E,161.78847190546554,91.39771556696041,A,1
61,No,Buddhist,71.63965913387412,D,B,B,-26.742421852229985,-80.5711138562572,B,B,46.473740924479706,-39.98625773028602,A,0
22,Veteran,Buddhist,131.15047672728616,E,C,C,-7.925400069517434,46.44802446273378,C,B,-80.2399455214019,-173.4143338111677,A,0
21,Veteran,Other,-40.44093098073731,B,D,C,-0.5106361496762357,43.32205987686664,A,D,4.535259897382703,35.16425805271264,D,0
42,No,None,40.44677215907716,B,B,B,-22.76868651164631,-65.36189175038918,B,B,111.95783442114791,-53.40857507744402,C,1
56,No,Jewish,-111.47542812536386,D,E,D,-41.588516058784165,-19.779983539678465,A,B,100.39272589458201,-113.13936087302925,C,1
23,Veteran,Christian,141.30513092320976,C,D,A,-188.63076878379457,144.29157081567476,D,C,-62.04360558414639,143.78312402215388,B,1
69,No,Muslim,78.03418872655406,C,D,C,10.43372850936468,-66.83989188872778,D,B,-153.64981971149808,60.46646263007157,B,0
60,No,Christian,8.547510876530186,E,C,E,-75.01607440179392,72.08289955983766,D,E,-155.46342504093994,87.02616352511147,C,0
69,Non-Veteran,Jewish,119.1731348473801,C,E,E,-88.39404364485708,134.59286885223025,D,B,62.072693217570254,35.04870828330604,C,0
29,Non-Veteran,Hindu,75.6416755722748,A,C,E,123.01970170907232,-110.28996827571514,C,A,-87.62810326909249,-77.47196789033491,E,0
67,Non-Veteran,Jewish,-163.48284496195234,E,B,B,86.00464843917676,3.3242945090335714,B,C,67.24082629653628,124.31568996779916,B,1
30,Yes,Buddhist,-113.13873257123052,E,A,E,97.74550722305216,35.87842583785709,A,E,-77.26810248784676,-118.96579245208612,A,1
28,Veteran,Buddhist,83.1135082690609,D,B,B,28.29304529238779,41.90509914557728,E,D,63.398229362240585,-169.67895011129073,C,1
48,Yes,Jewish,55.346100453668804,C,A,A,-11.335854836620502,38.81438546634037,A,E,-36.87628261106015,147.43145966825108,D,1
20,Veteran,Muslim,-16.37183024300458,A,E,B,-125.32233852551475,-58.886766527971346,B,D,16.10495865442293,-53.20965625208704,B,0
65,Yes,Jewish,84.96396390260995,C,C,B,-5.103156373134181,-94.81991440389444,E,A,-51.308974595019016,127.49861159096878,E,0
61,Non-Veteran,Other,-216.60701925526925,E,D,A,-134.92168086355946,91.10941005575359,B,B,-67.18252785168772,18.32299355323804,A,1
65,Non-Veteran,Buddhist,16.527234828369643,B,B,B,-122.62267668311189,-21.32656865505025,D,D,68.58263036533994,-174.78167988900765,D,1
61,Yes,Jewish,-140.3343784563083,D,D,D,96.57966508290679,-13.83747870530401,E,C,177.6836957365639,26.055464161764963,D,1
44,Non-Veteran,Christian,-2.4003695813682775,C,B,C,-14.860786885744595,124.469414454654,A,A,-20.379286402009736,51.71485316370066,B,1
30,Yes,Other,-63.91261363775924,A,B,E,-167.81072918296653,189.4577517488813,B,E,-33.47097064368439,110.34344007185544,E,0
29,Veteran,Muslim,-48.875790125573324,B,A,D,40.357346439687475,-56.77748633020766,A,A,35.17626077660144,-241.34603756775408,B,0
39,No,Muslim,-6.274445401224646,C,A,B,50.62356468670999,-174.68063979163352,B,D,94.87428269756285,62.87926363231786,D,1
48,Non-Veteran,Hindu,-80.72189452234824,E,B,E,-63.17186065026761,62.03325260185698,D,D,21.354691591048713,4.27473799481682,D,0
54,No,Other,-6.1240498473863925,C,A,E,131.61741680036118,107.03838832452783,C,C,-261.984466903033,147.32781308855004,E,0
19,No,None,-152.98860643333805,B,E,C,89.14714238775142,138.44694022261032,D,C,14.851115245537574,-9.627422546575666,B,0
63,Veteran,Muslim,-129.86760914840178,D,E,A,-148.69204384745166,-22.69248034490659,B,B,32.668731299021694,-9.309971926911656,A,1
65,No,Hindu,-70.76896599159889,E,B,C,137.76470584954794,-96.43266516372209,B,A,-118.39612393623207,-54.2539257660045,D,1
66,Non-Veteran,None,-23.013760717283223,E,A,D,8.285341369885565,117.482596619677,D,E,-27.489508491477427,89.87112734010589,A,1
61,Non-Veteran,Christian,-196.65616103335125,D,C,B,-112.43528433477206,90.67472217021644,A,B,-99.91853858621789,11.140234727028064,C,1
31,Veteran,Buddhist,-308.5061862026983,C,B,B,59.63001795677021,-88.1195028465025,E,A,24.32406907057117,94.6311574981714,A,0
33,Non-Veteran,Christian,82.38096081794237,B,A,A,-5.036315661257684,-23.199825976949327,D,A,-183.34110015976995,71.39374624889876,B,1
34,Non-Veteran,Other,294.17821153069013,C,B,C,-32.212275839470635,100.33769157846962,E,B,135.51988012794698,168.21454212137937,B,1
76,No,Other,-142.89565556118978,B,D,C,-116.5877156780264,-48.434968325502346,D,A,-70.48802384055327,173.9076442641359,D,1
21,Veteran,Muslim,21.155461673832974,B,B,B,83.41827880616702,-29.4490622361727,B,A,85.30238610415253,32.744391117820534,B,1
69,Non-Veteran,Other,9.792099530989464,B,A,C,-35.72989098068105,138.36713697134343,E,D,-107.5109207585748,-47.325782320887484,D,0
58,Veteran,None,-80.63411474171946,D,D,A,13.840328354829277,-131.48655869911778,C,C,48.698956620024966,52.64011290705053,E,1
28,No,Other,-76.82462392729178,B,A,A,116.05840025278191,-47.92512903496587,D,A,-31.994459825787903,194.43345514258476,A,0
44,No,None,131.1010447369647,C,C,D,-47.866506712661426,2.9991560921325036,B,B,186.2118642281402,48.65686900386514,E,1
62,No,Other,-4.173459643857461,E,D,A,40.52195413078421,-270.2276326793742,C,E,156.7690042200505,-16.84927886538178,E,0
56,Veteran,Muslim,-66.00947352508845,E,C,E,-90.74656007051132,3.783189614853552,C,E,-12.073020990916174,-2.022105047792239,E,0
50,Non-Veteran,Buddhist,-35.0336478117429,E,B,B,-23.64002055267256,-47.49383271093638,B,B,32.28878282533837,47.38956675662918,A,1
19,Yes,Muslim,64.7299197521881,D,A,E,45.93829990266731,-55.418319235865965,A,B,-64.15699792192368,193.33829648148756,B,1
74,Non-Veteran,Christian,-26.516776300525084,B,D,E,4.564968246827066,94.79978468254001,A,B,41.558000234180895,-32.130455078612066,D,1
20,No,None,24.643614726574423,C,D,B,-86.09597015736274,-25.401829965726243,A,E,50.029068467120865,205.89304482528257,A,0
77,Non-Veteran,Buddhist,42.940396764058455,B,D,D,31.326270077794916,43.244807784347614,B,D,154.31255649587476,6.744829375617428,A,0
46,Non-Veteran,Other,178.86361029619894,E,B,B,-46.62839248022947,-50.01389147884518,C,D,-119.67785151239079,-149.15575214015257,D,1
46,No,Buddhist,-141.58258452357836,D,C,A,7.736230361681766,-50.13041009316376,A,D,-207.61885013886751,40.656069150498695,B,0
45,Yes,Christian,121.139283369616,B,C,C,-95.2411777996917,-77.55875671269227,C,D,61.54537227578755,40.93156980070801,C,0
43,Non-Veteran,None,-52.57764659820398,A,C,E,24.425682473457876,9.609596242283963,D,A,16.038799327077015,227.30288687174314,C,0
53,Veteran,Christian,-250.55457556716942,D,E,E,82.8623555081086,131.3448608818104,C,A,-73.221148866989,-87.56438745827121,E,0
44,Veteran,Buddhist,109.01405016860292,C,D,A,8.942597279362722,94.1610156830589,A,A,3.401987082163012,210.80092155688695,A,1
71,Yes,None,69.32918551467408,A,D,E,-163.5315194504207,-107.90490378418778,C,B,-14.274112329571176,-133.28318852055318,B,1
27,Veteran,Jewish,-44.381123305822825,E,C,D,23.612471397145086,-232.74706657214836,A,C,-36.23929031555967,-41.437525833158624,D,0
45,No,Christian,-31.662544333351722,B,D,B,159.54856360428582,23.054608753715677,E,E,54.347192885150086,64.31929089181115,D,1
67,Yes,Other,1.3996295752928,E,C,B,18.244952312889477,-84.85127550802007,C,A,116.33288536077873,-17.05407292978101,C,1
59,Veteran,Muslim,68.20238657514024,D,D,A,87.25181926570002,113.3014679207419,B,E,146.73846622738574,196.84662449982167,A,1
79,Yes,Muslim,79.56569998879861,D,B,A,5.242105433154032,-52.675083678993104,B,E,54.04183341374485,-125.7788459422529,D,1
54,No,Other,-19.425375946353952,E,B,C,-65.63679353006123,-87.60031014908029,D,C,-3.419286258847059,-33.11325193925595,C,0
39,No,Hindu,8.423978269355906,E,B,B,-12.77994230706402,17.430813449549586,E,C,-44.82402432169223,120.27142388569195,D,0
59,No,Christian,12.62547639585461,B,E,E,33.11982645417494,-97.68063291050527,A,E,12.928072468562796,-85.75284507762035,B,0
29,No,Hindu,15.433932514921523,C,A,A,265.32725422590005,58.294264696600266,B,C,135.62947911218083,-104.1512257348357,C,0
73,No,Buddhist,62.98958761837535,E,D,B,145.65394144805438,185.96508938962708,C,D,-49.499997301341445,77.62109123011645,B,0
26,Veteran,Other,-5.927443595520128,D,E,E,75.23972438276884,-113.23404759943789,B,E,53.87056916625287,49.74553417444857,B,1
24,Veteran,Buddhist,94.25561204670781,C,D,A,122.97347784144972,257.7234233860784,C,A,60.36464448219638,51.29072551899255,A,1
27,No,Muslim,101.2004044756401,A,E,B,-111.71221359375923,7.4812439854687245,A,E,57.44866468321222,-31.36302832743269,D,0
