civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Widowed,E,B,-241.7985161093627,E,-120.19686953745894,166.0560024110819,D,87.66958774947905,B,-8.605246491798152,54.404098045603966,D,-16.618644161428545,C,D,D,-47.512543767083926,0
Single,C,A,-74.3075148797541,E,-5.78376110433665,-67.3636406760247,A,-102.45906526261783,D,-29.63130268982921,-5.7678840108324865,E,223.46271692006633,C,E,D,-133.87649926761677,0
Widowed,B,A,-143.4406564210761,C,3.3417842668517044,-70.28901290982587,A,72.0464464530286,B,-60.72124672385279,-102.06826008520709,A,-15.497965615663839,A,D,E,48.57909521461919,1
Divorced,B,B,19.008713486673877,D,75.1585996403692,-155.22710822958635,B,-31.443110912775246,B,-77.38993478971797,120.47429622311918,C,-8.09831456666927,A,D,E,-97.16203501131916,1
Divorced,E,C,-114.42809497978928,A,176.06533637159856,21.99498008061593,C,-24.64696011777734,E,1.6207068243885157,200.48013576442986,B,-37.75111745373838,C,A,C,35.941515392572576,0
Divorced,E,B,-156.20484994908077,B,-72.70450810408174,107.03900086020985,B,-170.25462383425426,C,-266.5576046604927,-25.581269630499325,A,16.403068262748814,C,D,E,-86.38381640991298,1
Single,B,C,33.02543993717122,C,128.2769129521746,87.68801748454578,A,19.795420520953687,A,28.071571678706132,15.51786063093736,A,105.69447557990613,A,B,B,-188.05724049043698,1
Married,C,A,8.91351908462977,D,-72.13781730327847,30.662398004027512,C,213.32705467469148,C,36.27958181519582,-11.244391535044555,C,-99.26132644260174,E,C,A,-63.51134903095691,1
Widowed,D,E,-80.62759137171626,A,130.13724253809121,-4.052358711981933,A,-96.03560408540555,E,143.23182580976905,194.05864903553478,D,-122.30971878391368,C,E,D,27.107858816590436,1
Married,D,E,216.0444599275293,A,157.3022453136241,-126.22499254397262,E,-13.748104908085098,B,74.70099046533977,-198.7331491961656,E,54.90637465589946,C,D,B,-12.756655404686748,1
Married,A,C,66.1164494514113,D,-64.62861585614056,9.661054964696794,A,27.616584444226504,D,77.76851434899727,-134.492068178736,A,-14.1997303811293,E,C,C,35.46458644310799,0
Divorced,C,B,162.33292728130957,D,123.50744132670562,-72.13681221063692,C,62.48072895617941,A,52.86097148303431,58.721241985059514,E,-156.37242397916927,E,B,A,22.649255316073834,0
Widowed,A,E,-22.38662212224253,C,61.58166703667254,-38.86315712793178,B,-62.578037753649085,A,94.6637960765664,102.85522202425268,B,71.3583377554952,C,C,A,74.32560240544679,0
Married,E,A,-0.8777731767362154,D,-108.1561089282251,-44.39314263359727,C,-192.5872473236967,D,-194.277101626486,235.80645761605518,B,-4.518590396287527,D,A,E,23.260766359732916,1
Widowed,C,E,-83.27818274701973,B,-99.24101828633454,26.7652032714142,E,-164.65332874759952,E,-19.634912810334548,42.60714191718547,A,-18.994924936392938,B,E,E,6.873899250769298,1
Divorced,C,D,3.702374166095147,D,98.17091572431328,-0.6245855273247103,C,-120.73962752105432,E,174.86015640939004,42.585028730494564,E,16.582153100180697,E,C,A,-36.960870260144866,1
Single,D,D,-39.69387613040647,B,-50.946947158252634,71.70591249829057,D,54.47044351487062,A,34.00951891968192,-195.76168020768188,D,-204.02276814118503,B,D,E,-25.01224091759034,0
Divorced,D,C,-135.07146268541,B,59.23906281566127,164.8582117150812,B,-89.48926199384428,D,56.07910653363133,69.12690636388416,C,6.297652852170363,B,B,E,25.41777611045713,1
Widowed,D,E,124.57774226935896,A,94.72087450513894,-9.538177428896134,D,-116.10148179394517,D,12.196238021728849,8.604560914255103,A,20.922373077304073,E,D,C,28.467609993597126,0
Widowed,E,E,35.8050373105619,B,-39.062769433664215,-71.53287121316015,E,89.3201210343953,C,50.691737710633255,-131.76796376596417,B,-196.8708749575111,E,E,A,24.234688642613065,1
Widowed,A,D,48.740231159294,D,47.60841853547098,5.499551043504864,E,-95.99047458392813,D,-50.73669157726562,-0.37866137286449986,E,29.38427946410608,E,E,D,-197.06509080524611,0
Widowed,E,E,122.35063502686828,E,-97.60897868708922,7.995979386882538,C,-74.76498392046359,D,97.99244200938998,-64.05142368722966,B,8.053674674293584,D,A,A,-63.69447489842436,0
Single,A,D,77.71987806155096,D,-15.171562445582246,-203.97125884728754,E,-72.50938813221293,D,-11.177442016177586,-8.501289317591795,C,-106.6823950716313,D,E,D,-17.893046948137638,0
Widowed,C,A,-18.64361604291091,B,111.29978931834323,-65.23791279055973,C,-0.29186511652497044,B,-107.26944138414918,133.37044857945614,C,-96.8702171340423,B,E,D,246.19778128421754,1
Divorced,D,D,44.9693708581573,E,-54.280348863258574,45.1768679709011,B,23.321244487966833,B,67.07581649147978,-24.966644903467248,B,-41.77632055129096,E,D,A,-91.53505370141018,0
Widowed,B,D,147.2343722461758,B,129.82001069551086,99.1673721895151,D,123.7397705398795,C,76.08656005395808,58.133512979645396,E,-93.38242151263849,E,D,E,5.39778467620197,1
Single,C,A,15.796691584201177,C,-74.95813728021494,-47.618850596383325,E,102.20744621942409,D,48.787738462432394,42.68148688673751,C,32.66694372574516,D,A,D,69.83885673917106,1
Widowed,C,D,108.55897729368611,C,267.5773068152729,204.5642638910491,B,97.84085351594615,E,-229.54443911836773,-66.53286732573089,D,98.11621477318798,C,D,E,-9.581553800109463,1
Married,D,C,57.52122092517744,D,-109.62353861663618,53.46456260761357,A,92.91417988779689,C,143.82847357155975,-18.195603197791172,B,59.17265263834122,B,C,E,38.24022164833142,0
Widowed,D,A,61.652537386211584,A,19.51381144216148,90.57227937898915,D,-32.882974321266964,C,91.86908402444429,-11.574577831761475,A,-60.50576805781962,C,E,D,138.41979701118882,1
Divorced,A,A,-44.72076592614721,C,170.05822432086345,181.03307647211852,B,-73.49618571993145,B,-192.30374371553455,89.55870459359787,C,-81.37925521727301,D,C,A,18.90968104574042,0
Divorced,B,E,-82.05327396164263,B,2.5951817861548734,-8.50081670698571,D,157.00548476733167,E,84.89148328969456,-46.83861051790926,D,-42.60909459304244,C,B,D,25.946429050642415,0
Married,C,D,-42.99694993082463,A,50.7305486986509,-95.36271664621728,E,-169.87816381534148,A,-47.1575450034336,78.98187545304296,C,46.84274372821757,E,C,A,-25.39387155518889,0
Divorced,A,B,128.40285873912788,C,107.14398226081681,2.9888957986028335,A,78.73225093056408,E,-51.31610842120375,-24.47035322343506,D,-23.908435669323232,B,B,A,-103.48840419302121,0
Widowed,B,B,-93.9054506316681,A,79.16043226600308,178.32036806265876,D,26.740225078226814,E,-62.552267739819676,152.80084666480346,D,171.57805367235926,A,B,E,37.328160278119356,1
Single,C,A,-48.09060577507155,D,0.6166859678444495,-35.98196517703096,B,63.3292112714086,E,75.35778487951099,31.339649708963023,A,-60.55096947829119,B,D,C,126.76717361785754,0
Single,D,B,-55.86647866020943,C,107.40326381036522,89.32916839569386,E,-4.809732222411837,E,100.99711063286465,54.44471965155061,A,91.11186712069913,B,A,C,-76.88631961224215,0
Widowed,C,B,179.6999747212363,E,-12.674767759511507,-58.04826699651873,A,15.163265576837881,D,12.133953355669304,-82.87088909118138,E,-27.70071046520073,A,B,D,-86.23868436511701,1
Single,A,D,140.12996581639044,B,73.48857472229562,-63.09366278073144,D,-203.51241946619055,C,-169.56464224770667,-99.26468612213975,B,-31.98536026421689,C,A,B,-82.51012497016472,1
Divorced,B,B,-60.122211488986935,B,66.15911183077448,67.26208312075275,C,-112.30903446004044,B,75.93545752011892,38.30549520192511,A,30.217538017054313,B,A,C,110.28005807520253,1
Single,E,C,-45.99614963130115,E,41.000147506936116,28.34991206444368,E,40.55602151596299,B,-118.55871514028628,213.57023461188845,D,44.32800499887159,A,A,A,-169.2665568624144,0
Widowed,C,B,1.6023055094416028,A,-136.5703692990627,85.36679988937863,E,-110.57704859671283,D,35.02898698328473,43.20490535495004,E,-74.56031361964666,D,B,E,-53.903697331382794,0
Divorced,C,B,-39.18567606987109,C,-54.25302473817777,76.21841112935056,A,-147.63219212503526,B,-178.2906576311367,27.55470501051058,A,87.31315132072291,E,E,D,223.77626457886498,0
Married,C,D,11.422933851122421,D,-176.23542192897506,-222.284731341123,C,17.01626452425332,A,77.49296997021877,15.512660960008166,D,5.3929756524871895,D,E,B,-155.43493041119532,0
Married,E,A,-124.07835320644978,B,-53.00324097986935,-28.559871615984804,D,105.27076460070101,B,-91.72457866248394,-71.09036983150405,E,17.082331080480465,E,D,C,95.2878322713941,1
Divorced,E,E,5.212552526665637,B,-41.14428948380568,125.74353288690997,B,-7.472269718999769,E,122.63570870710043,139.8432766429724,C,-69.33637831248394,B,D,D,30.96713808946574,1
Widowed,B,B,-13.805265093179317,D,31.688534305331984,36.48944748113913,E,103.26625129878988,D,98.05522752004543,34.34983745623765,E,1.0516367624610619,E,B,B,24.43548714187986,1
Single,A,E,-7.184250806462724,B,-37.91407059888743,-123.72030798156806,C,-65.64168795295961,C,82.49349110352642,-110.94180804066703,C,-49.8822384717556,B,A,E,181.79114840451896,0
Divorced,A,E,-80.79811128545786,D,159.659202985227,77.77108694438334,C,-7.536679447584483,E,-72.7922441664013,-101.54443683253027,A,-49.92268321543412,A,E,A,-11.427257940511184,1
Married,A,B,4.9856606884048595,E,8.786162054655765,-86.23534794030282,B,14.424662032846191,D,33.95802886473733,-34.636932198317226,A,91.80587771869739,C,A,C,71.06496222820002,1
Single,D,A,69.50220971149905,E,-19.000787679547432,-71.23652244523943,E,-169.06436184985324,E,37.8971278068491,14.979716681990112,A,-162.69396927622455,D,D,C,-11.651693176264349,0
Divorced,E,A,-58.869974249730596,E,124.30243363239116,-52.559146217591724,D,29.918493312961765,B,42.95086285732791,-95.36823330443383,B,107.47882132648441,A,A,A,-114.78962146280338,0
Married,C,D,-4.882683843562117,D,208.66962542816253,-228.25666758598442,E,-57.357382313342086,D,8.26551150746713,119.11445927111623,A,-99.31785238257808,B,E,D,81.65849247914963,1
Divorced,B,D,-105.12423859059395,D,-6.085495181241038,25.438289790987312,C,125.55612880733938,C,6.4050490657208785,-286.4569766715752,B,-127.08500899640268,C,A,E,50.35670532195723,1
Single,B,A,71.25056414433215,A,39.0944818179486,-63.82461829706989,B,-1.505316970909903,C,-8.034418402569123,-23.588289055923017,C,35.162596334494054,A,C,D,185.07526770893844,0
Single,D,B,81.53017662037384,B,-26.10098788020847,11.323028785581707,A,-19.45794064523167,E,159.630240044195,95.46393030392346,B,269.7950824870449,C,E,B,35.52902502032268,0
Single,B,C,-71.19169267066029,D,57.0314946444728,179.48646377121503,E,-105.10472511814575,C,-54.674294589330664,33.915046348378645,E,5.9549930675938345,C,B,E,16.03881697417646,0
Divorced,C,A,96.20650116052416,D,158.26335033074045,24.059813775482453,A,-107.67595559243878,D,-88.66040143333464,-33.26673585677071,A,172.7427179817114,E,A,E,-94.38350781967219,1
Married,A,E,-11.891939130536274,C,47.35338471538441,113.56362698986598,C,22.989114324696544,A,-183.58532535320438,-198.11099027656326,C,-161.82546607914628,D,D,C,173.5748462212985,0
Single,E,A,50.43167978932015,E,17.455328618770785,-210.0051928451462,B,185.0044962521198,C,-255.5247739608649,-54.47471450496374,A,-33.55410110601855,C,B,D,-28.483252310987183,1
Widowed,E,B,12.728709696543344,E,-45.2587012592091,-196.47879585032854,B,26.56205850100196,C,16.50799800384468,-85.33499102639547,D,63.229286733552904,E,E,C,-45.06277944896765,0
Married,B,C,-93.07733898378665,B,48.725495622788834,113.50263859144998,B,66.05513675838864,E,19.084184235302732,0.25943428552982817,C,-179.80308265510752,A,A,A,-35.79531670406335,1
Divorced,E,C,-54.194088705217546,D,-228.83547058348753,-103.45400772201307,D,20.587154417310355,B,142.36654358187357,-62.772990131400974,C,97.21376570001202,D,B,A,11.146905571389546,1
Widowed,A,D,-71.77723216444286,E,-47.63496141860297,17.731758355961208,A,103.29103977917246,C,-183.01543043899667,107.85961660027176,B,35.52288265568525,A,E,A,149.72851026973913,1
Married,D,B,98.6122828879549,D,149.13901175787956,16.4803920100314,A,-8.850475261448373,A,-108.27859846123945,-100.89622943961362,A,-58.59902436508912,B,A,A,48.01259930680914,1
Divorced,A,E,114.47653597481381,C,-3.8846297772943075,-25.921563849353824,E,12.93068142354664,D,120.79148939732704,102.95820788604517,E,-79.37399704887578,E,D,A,-102.30696860327615,0
Single,B,B,-72.45216073050231,E,-59.862641823387555,-38.1257356004454,A,-40.59089948600894,A,-19.493746099179955,164.74918274898064,E,-165.01480453125916,C,C,D,-157.03910996378926,0
Single,B,B,-28.545887854361474,E,22.821327402863094,39.98144764493364,A,119.48455304509409,D,-93.58541816265598,-1.878965022388423,C,6.38357561237831,D,A,E,98.80589490007668,1
Widowed,C,B,-22.068441706113727,E,-1.5468200424558405,-97.34271797972754,C,-32.66121228586122,A,87.61843891947889,-37.21056638796348,A,124.43473492260237,C,C,D,5.881348887645343,1
Single,A,B,-35.61569942646508,E,-34.2456489179555,-244.18916769639773,A,79.13947152731143,B,-232.28435122584753,-117.10148988380209,C,-158.1826477353202,A,A,D,66.47750006545975,0
Widowed,A,E,20.332706578467732,E,-113.12526223458237,-100.11638755109675,B,169.44870399977384,D,-157.20759328015507,-225.48338288733433,C,-85.24285839830652,E,D,A,79.56002983623742,1
Widowed,B,B,-95.16801258396067,D,-18.283731589395156,-157.13449113496478,E,92.89330802468635,A,-116.41389030631764,-5.024566055150585,E,-33.71703924992362,D,B,A,-142.51005406305998,0
Single,A,D,-175.38655423804698,B,-144.50846756576502,-164.04850073438817,E,13.439253126553732,C,-32.14872030225667,79.59820439076593,C,-103.11763438024313,A,A,A,42.297041999139786,1
Single,A,B,95.39612022262595,B,-68.72089551124323,-188.18363510082645,B,-132.60873885129314,D,-80.671217571409,56.488898872503945,C,-11.330454213278388,C,D,E,67.39768178833756,0
Divorced,A,D,-126.0644910914468,B,175.44518824817615,-75.03249864677622,A,0.3359862152749921,A,-49.453899978730355,-27.75286575930882,A,-54.10616536860954,D,C,A,57.63254071582394,0
Married,C,D,-67.57094875823596,C,34.09751244503318,-169.80299057353184,C,-24.279650971621138,C,-171.61758916193034,25.12589382427523,B,38.7730497350496,E,A,C,-13.49398532726542,0
Single,B,A,-40.10732680492581,E,112.03382027336023,-32.03886226799854,D,-103.74887361650158,A,-29.95690555282061,26.052197417964262,B,-84.00560463196469,E,C,E,-0.9847311913434744,1
Widowed,B,B,42.47183813454264,B,90.9607927283439,-48.89084715841234,C,41.39397646619228,B,-54.82228318316247,28.459688264792067,B,-111.73346241557664,C,B,B,57.826350910983415,1
Divorced,C,B,4.082537274746367,E,3.9823081359201615,18.501110314915415,B,-17.609642553041617,C,-33.84098404680625,11.018796128034204,E,194.88298056140255,E,B,D,47.75886189089741,0
Divorced,B,C,278.0271909211457,A,7.085878814247037,-112.22057570581654,B,-55.14971689778009,E,-18.702544935117476,-271.4871405265244,A,-56.50614755953235,E,A,A,18.260248914856287,0
Married,B,A,211.1764173667421,B,38.662999318732155,10.520308323331346,A,46.096411584407335,E,-118.95348431894115,31.885690588548464,E,92.71956315550577,B,E,E,21.563524322688696,1
Married,A,D,140.16647412184477,B,44.85835429160104,61.64406673190892,D,-50.17715190810416,C,120.93862827998032,28.324395306310162,B,-120.52237496347726,E,E,D,-2.0960208778878435,0
Married,D,D,12.91850873628693,A,-197.693854915697,44.402195565842135,A,161.21270642857303,B,11.52680378061102,-51.01292707704964,E,127.76586541923372,E,C,C,30.498964176314697,0
Single,B,C,134.9475407175367,D,-64.10551018561924,-53.30689978875242,E,-171.65625579919788,A,-71.23381316062654,161.67176916302662,B,-36.99506801485152,B,D,B,-17.40544881162187,0
Divorced,C,D,64.35840331576263,E,-93.61446411112081,36.380681064872604,B,-137.55892430022323,E,-12.263939839156343,-49.046914981203834,D,121.55149563523074,C,A,C,90.09717093326157,0
Single,C,E,-106.5896325932616,A,2.0570328041796464,-43.16638176649087,B,15.236768507923095,E,-60.72948890170511,-37.85071544721,B,277.694872144861,D,D,B,59.42182356002256,1
Divorced,B,C,151.23431030002152,C,29.03284987586653,-71.8643865226072,D,42.167255013892216,C,-87.5001428674494,49.65894256066247,E,-74.89252644510931,C,C,C,15.547337555930966,1
Married,D,A,-92.27908033396844,D,13.5248933100642,-70.38139410422013,C,61.986334603048334,E,-59.685408086882966,174.4792350454864,A,-141.0750148695072,A,C,D,211.33784193134971,1
Divorced,D,E,-56.91428715245623,E,149.48264461930526,-9.884508293252896,A,-9.97547612008148,D,14.771382952207986,130.14151495523643,B,-21.749428185646057,B,D,C,-33.19808106692202,1
Widowed,C,D,-36.56270312278849,C,18.562749517008857,19.50830023511851,C,-120.03143441169195,D,-53.88406229816002,6.981121013539777,A,134.07139304160225,A,D,D,-192.8538220990697,0
Married,A,B,14.053741522563595,B,53.968567594140396,-103.01753305984485,B,136.32726941120262,B,-82.36146579671228,-107.67320068446995,D,59.28500591973839,A,D,D,-241.95052054734055,0
Single,D,A,3.4908299154751403,D,-108.29447039107387,-58.738944168505625,D,62.10373066642194,A,80.09735599457305,-37.6274665464549,A,68.31815349143744,B,A,E,-168.75309865284396,0
Married,C,B,-122.97545092723534,A,39.354378374595946,-66.36780007817579,A,-94.34702773505073,A,-127.95844355082917,-144.98541106045909,E,-68.238566890907,B,B,B,-98.74826275589872,0
Married,D,E,147.44775609727253,D,-71.64209257201229,-120.36227267623426,B,21.68830060945911,D,-77.6613283497033,-67.29610590327607,B,-195.32713825749474,E,A,B,-112.71361197150145,0
Widowed,D,B,25.18289607024827,B,-48.96137943713991,69.68945203322956,E,-10.263946664148364,A,49.29045018748048,-177.88205351957598,E,-21.417109355135583,C,C,A,128.41184421659122,1
Single,A,C,-44.44344915924109,E,-53.568619425176735,-33.8707754673721,E,-64.4492575711179,D,-216.133335463054,-94.87854187165888,C,107.53728577932458,C,C,A,-124.92920155833183,0
Single,C,B,-148.05305618224162,C,-115.65337560856585,192.93334995519928,C,-4.911555468109818,B,211.27897355809134,64.66544931567508,C,-138.6834901771447,A,A,D,192.8861134971368,1
Single,E,D,-114.0101450590959,E,-131.57328551763416,-31.073823093469873,E,37.74620172609382,C,-149.36876052048495,79.28942923967732,B,27.6440196640033,D,B,C,-65.22613024118522,1
Divorced,C,A,78.06021648107368,D,29.635668608148023,14.265360800785412,C,96.57933636656449,A,31.737348372602924,-106.1237212574913,A,-100.33988339674302,B,C,D,77.90358520289189,1
Widowed,D,A,2.3333858362824498,C,2.6858496604151005,-5.1101406832588525,A,46.81292288226715,A,-31.132055902384508,-1.7519318817602523,E,-127.42685300007899,E,B,C,-31.412108425796937,1
Widowed,B,B,-77.39896984817584,D,52.914115016280384,-128.45297395728335,C,-40.758163054231375,B,-178.573950570823,-119.15134217439115,D,102.30085470115087,B,C,D,18.91016825838598,1
Single,D,C,-69.42339232216048,A,194.50610094154166,176.3355352578504,B,-76.92086003547905,E,-80.36314811206906,86.81961869216202,B,173.4908459285714,C,D,D,8.017285279019646,1
Widowed,C,C,-6.7136756575780225,D,161.75070479745023,-12.247203535092481,D,5.563568115809241,A,-19.528105277666068,-42.878790257641775,E,-17.111374699474275,A,C,A,84.14523531930563,1
Widowed,E,D,74.20087056523322,E,40.90959697071787,-28.59552459498307,A,136.1255939736963,A,34.712788132180606,36.9543448579979,D,-59.47528777389523,A,E,C,20.030916471972567,0
Widowed,A,A,154.61203433490925,C,132.55402512793037,4.1081591059466165,D,92.85501386459693,E,-177.3638255303598,42.06267653111216,C,94.33014682892194,C,D,C,21.54557144588178,1
Married,D,A,-81.557841057393,C,-56.9153587150054,-82.43174986748767,A,29.6130071234175,E,-43.563607369832766,-138.18125461321807,E,93.33272772960579,C,B,C,7.410379821204836,1
Widowed,E,B,43.22534016832736,A,39.36244329581087,-139.1672248151811,E,40.119545735565154,D,159.0341840851893,-205.30272933092073,B,105.43453195630927,D,E,A,-115.05664507859217,0
Married,C,B,-35.21531590195445,C,-68.95617349464966,-69.18739061417847,A,74.3697697226168,B,123.82440074398029,75.74549713036697,D,96.5027122017081,B,A,A,89.42777477822226,1
Divorced,A,E,-63.90257806269828,E,26.57691650153275,-55.83405743383588,A,-35.43900700956771,E,161.6453423024837,-106.11296039060636,D,-44.938880726224895,C,D,D,-41.71483077847536,0
Married,C,B,-112.14923396754281,E,23.30657174873774,37.864349055440904,A,38.81638138298581,B,-57.504476179669325,-131.5012660253325,B,-12.889023444148929,D,D,B,158.0309838657947,0
Widowed,C,C,81.59475820785399,D,55.37737442822734,108.68754512684156,D,-212.36502205919413,A,-159.58009175118977,7.288836199295819,E,-28.690042976446257,C,A,B,-34.52616790882283,1
Married,C,C,51.702895356153135,A,-69.43675633182689,95.30898571501886,B,-74.49010864758766,E,293.27745069416454,-21.205910088348286,B,-31.675722092479486,C,E,B,-104.39661497644866,1
Married,A,E,64.12394885685447,A,168.4277338395021,23.587172327167938,A,226.41421873610068,E,-245.6862449627905,-40.537087051312696,E,73.90632647742382,C,D,B,-0.1756480474060555,1
Single,D,B,124.33350572798594,A,-136.7675314254656,-68.9998445347216,B,-211.91225868751044,C,24.564158642256707,146.45548779986922,A,-103.51739308493745,C,B,C,27.886756070169255,1
Widowed,E,C,-94.85197467183093,D,79.1770389218923,-196.9738059699558,D,-59.88428878113432,D,-12.17295713330762,-52.340010468398,D,-150.22737015111684,D,A,B,-43.70340584764369,0
Single,E,E,-78.79805700519195,C,73.63495827642072,-170.90581942728346,C,34.13848914649844,C,121.97590170208173,-143.2558602027039,D,-25.58560382007789,A,D,C,105.62519868264009,0
Single,B,D,-14.473816839922954,C,112.54712604170408,-88.77335842935987,A,93.10150100169847,C,-175.54043509516814,69.63083891570564,D,12.455502836103943,B,C,C,2.1128112348577144,0
Widowed,C,E,-38.92453469978833,E,8.35578445364372,-167.598221786348,E,-2.5147770049753375,D,-119.8716530122413,-89.04002511550792,E,99.93087570561569,C,C,A,-107.1444327703903,1
Single,D,D,-129.96939569273022,A,-159.1100544614211,64.90832985432469,D,122.48370326907609,D,-162.33168334524592,51.37521619907296,A,-51.90744428294748,A,D,B,-70.2250918160485,0
Widowed,A,B,-49.10497102650442,C,-20.89010858240944,5.615919218464841,B,106.14029572338511,D,-19.087940544363622,12.247659120252443,C,105.24593153112009,C,E,D,-188.29802141024652,1
Single,B,A,119.93256963706018,E,-39.50077325696592,47.801028094668894,D,146.7469872306217,B,107.08502865847774,-13.579421046435472,C,154.6505894554987,A,D,B,-188.99276887601997,1
Widowed,B,E,143.45819374275516,E,-50.0498994336646,-85.74598082357437,B,55.96067006463799,A,-133.13229149581645,256.5022317134671,D,-221.320311031572,A,A,E,-24.461693927056693,1
Divorced,B,B,-34.764360235808375,D,-84.42607138387416,-80.4898151807811,E,-12.481429253376357,D,155.80781265092293,-12.883581360136864,A,99.64441611864267,A,B,B,133.93517495181743,0
Married,D,D,6.606333757074783,B,-48.32187059355326,-119.18881814864726,C,-177.7396208813788,E,-105.71531180067896,-86.46702878221569,D,34.41026433938964,C,B,D,61.98332240962612,1
Divorced,C,E,99.72284285755342,C,18.807973008198925,174.71434365441976,C,71.52179770530783,C,-53.831866932713,-41.94068822459965,E,17.788625198268164,D,D,C,21.106589590241615,0
Married,B,B,262.94187155932207,E,156.4096652972774,-51.118684440116525,D,-59.88312359140529,C,253.21217800367975,-81.27212739973858,C,-58.2480197723462,B,A,D,83.83735805194277,1
Divorced,B,A,4.777701645491823,A,-68.76161299286613,107.37696471658347,C,-22.972570527829454,E,-148.97287212377012,-105.83524826169995,A,-284.6575127080429,C,A,A,33.91143233396035,0
Widowed,D,E,18.033189494145844,B,-51.08303066740372,144.18361915890603,B,248.14643272315408,C,-26.57609776638754,-2.325095316585764,E,-124.69598156492272,B,D,B,-35.63000093338153,0
Widowed,A,E,142.88795338061053,D,56.64689163859865,16.258801931715055,C,-26.484918745621087,C,204.42353178854938,-3.6556064357478135,B,48.05538013386222,A,D,E,-187.49621134238163,0
Single,D,C,-79.35195856629036,A,15.891835392648643,-110.6100069256732,E,-98.95127837683859,A,8.055750490203499,41.41486861718993,E,-122.86445286923883,B,E,D,-11.619578365203285,0
Divorced,B,C,-29.45491201329158,B,-84.47538734585713,139.10863136557717,A,125.62756677648193,E,151.47524669865498,109.08027910238471,D,-105.42210610121062,C,C,B,72.61018775576032,0
Single,C,B,37.762479433995026,B,-21.482814460527308,39.530470434351386,D,77.16897721171628,C,55.55171457395643,33.054208310747704,C,-209.3052260524564,E,D,B,58.08103278830738,1
Single,D,A,39.37362712841841,A,-21.073907436772213,110.12245554942687,B,-58.90913613603006,B,-0.8876528074591328,8.493486943757722,C,140.82112293560624,D,E,A,100.76698108948605,1
Married,A,E,-4.044189626041341,E,-77.09242384970061,33.17447800549686,B,44.03871042533867,C,-132.71198761510965,-21.59637100588919,E,-8.599685696313749,C,E,A,-18.28145543686669,1
Single,E,D,-210.03308873568884,B,-9.254530779466274,-84.44257896454297,D,-128.333103626276,D,-93.88803191960075,35.801117115603404,D,-83.44588310783402,B,E,A,-186.9070231904411,0
Single,C,D,-47.361170215930706,B,38.15233945847216,126.9193547667356,A,-65.08254607656878,A,-45.94719156210266,71.79573952976119,E,205.90202865963425,B,E,D,60.74514774666277,0
Married,A,E,-198.80248898965795,A,65.71810265901699,-68.59297246324756,D,116.68622296086146,B,-83.59867944302262,79.4840930146489,C,57.499361846402564,C,C,A,50.249743881878786,0
Widowed,E,D,41.045268094029176,A,-87.22081096663156,140.84502874324508,D,-31.145728753054286,E,21.733928806708153,-26.685703662300973,B,88.00195571222503,A,E,B,61.32017477623941,0
Single,B,D,-22.764015559503303,A,119.85878642204308,7.941166847499797,B,36.286781512471805,C,87.81667893068361,99.56699637915169,E,45.3994521232679,E,C,A,47.68432736528902,0
Divorced,A,A,-205.9609670512053,D,-59.045393821999106,-0.9654391372120372,A,13.927380623162922,C,79.80848694739241,117.20826254232142,E,-108.83204280625208,D,A,A,-155.3401967719093,0
Divorced,D,E,49.95529839096488,D,-4.765546324030323,29.474656440091696,E,163.5631291307316,B,194.69256423784515,-82.76048447847214,B,-75.96800436699358,B,C,B,-218.279991705253,0
Divorced,C,C,-132.4564985007167,D,78.07160499891546,75.66616648673724,D,-46.87792260213758,E,-28.490733319797805,140.2780089673756,D,-17.188829692425866,A,C,E,-40.25751341751653,0
Single,C,B,33.15531791717624,B,-74.69828808310817,-17.889207216092228,C,16.864028768830234,C,5.475759711049167,93.5224448168663,B,-3.289766023185816,D,A,A,-52.545227538204905,1
Single,B,D,-117.60006600108966,D,-47.16718809073504,138.57346256658053,D,189.56639339947182,B,124.7524536055904,11.010824411435541,E,172.6435464071683,D,D,E,-116.23357580357774,0
Divorced,D,D,-21.105009401773657,D,0.5983487852788474,-84.52921457040755,D,-18.34330230272411,D,-138.2047778490231,-61.240574528921385,B,131.04547623946303,D,C,C,-50.4520913986348,0
Single,C,D,-32.34427490673244,D,68.73057916912785,-121.40975015325215,D,-54.14337118694592,B,78.58412301397674,-79.32567240783023,C,-86.20184079210165,A,D,E,77.26637285245317,1
Single,C,C,37.521971244082486,E,-65.67093541659699,39.655253162195045,E,-101.45168201936634,C,168.22251864333248,-178.044570045992,A,-94.18708351227974,E,E,D,-107.46498861360794,0
Single,A,C,100.09872127164779,D,64.91515166374523,-76.27530696057069,C,-92.7576898982749,D,-220.18930552797465,-86.65846398247817,A,9.718793886935886,A,B,A,-42.29523884799132,0
Divorced,C,A,125.8884554077699,B,-24.308359615301615,50.692185720638896,B,153.36851454460668,C,-2.9949897635072524,77.23893032315506,D,22.11054754265108,E,C,E,-58.694059051424944,0
Single,D,D,108.98185530809002,A,13.142043217705204,84.63115858715081,B,26.046556194964097,D,-46.07247559443676,248.96593454925022,B,66.97214150685299,A,A,B,-67.383526949458,1
