age_group,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
51-65,Germany,E,117.31242107061615,D,D,A,-104.86260164662626,D,-101.01821625812298,-3.507418698315838,C,150.26421982764293,A,E,E,A,50.3666233027471,1
51-65,UK,D,-146.0121061711923,C,A,B,36.60382857324719,A,-41.16901846081466,64.19719089137645,E,48.60865550233014,B,E,B,A,13.996489066826644,0
65+,Brazil,A,-47.43785569417465,C,E,B,-25.02403395977349,D,13.457646685157847,24.025064705781663,A,2.245397926643646,B,C,E,A,-97.95643046781463,0
51-65,Mexico,D,-85.61582343441167,A,B,C,-13.325595316782954,C,38.131799734021314,75.28125167138717,E,15.775622667942152,A,B,D,B,118.45736716690098,1
18-25,Mexico,E,-228.44050115515074,D,C,A,178.6319593880904,A,-246.84622373400535,76.7930315193381,E,-13.483506651755983,E,D,B,C,-49.26771855298786,1
18-25,Mexico,C,208.44588443950792,B,D,D,36.161090272941735,D,15.078817721254564,-61.366450456851396,A,-29.988431410989747,E,D,D,C,-34.03336922592835,0
36-50,India,A,92.21658750884518,D,D,E,-162.49938616848985,B,112.43213135943257,-37.3196242497182,A,111.82344238738217,A,A,A,D,176.10446664423648,1
36-50,China,E,44.075096335097186,E,E,A,62.35478550644914,B,105.53845731419929,116.65621326654747,A,-33.138585846647864,E,D,C,D,-50.076061728730124,1
51-65,Germany,A,276.05920073407464,A,A,E,153.07691692105863,C,93.95260528671749,24.847072905599347,B,134.18604404306996,A,E,E,D,77.83468202649834,1
36-50,India,D,-171.05042412932667,C,C,C,11.827083147902643,C,-114.60666687576636,-84.40386612022468,E,44.97046849101666,E,B,C,A,-101.22468547266091,0
65+,Brazil,A,86.750103004361,B,C,A,-44.760542309842734,B,44.43633143005841,34.64696604556393,E,-94.62287033062553,B,C,D,E,-235.08384154167342,0
65+,Brazil,C,204.2647089833463,A,B,A,51.485346272050435,C,-210.55553241310446,-42.25249774549839,D,-144.2726288007518,D,E,A,E,-148.11746089895146,0
51-65,Germany,C,201.48923664204227,B,B,B,75.78809761083433,E,-37.09112506861006,123.24012638410503,C,31.30010931771731,B,B,A,D,-131.08003000122926,1
36-50,UK,C,-134.51447161018496,A,D,B,-13.381536987844896,C,-163.6502067726951,-94.2792162430632,E,45.39156467014108,A,C,B,E,-17.068790086286487,0
36-50,Other,B,138.1676161024688,D,B,A,65.25174970081962,A,-119.45846057309946,-80.51146998899853,B,57.75615755730329,C,B,A,A,-19.8804536247203,1
26-35,US,D,-96.7827448674705,C,E,C,-46.9729247721891,B,208.2025264161447,32.886803828586494,B,111.8677134446262,E,D,C,A,-137.89535405578678,0
51-65,Other,B,-79.6822195131899,D,B,E,62.20490714417354,E,-142.13125821459525,-104.35746005957294,E,159.12645794600235,D,B,E,B,-47.936651808918924,0
18-25,India,B,-69.2659159462346,A,C,B,257.56963083839605,C,-111.60493755801322,-108.74943608428893,C,18.67517433331096,D,A,B,C,-149.13459394747937,1
51-65,US,E,-45.81032060171146,D,C,E,47.895992919148725,C,44.94770934274894,-119.0500211329182,D,132.54321491746487,B,B,E,B,68.45450217331953,0
51-65,UK,A,35.61096617154993,C,D,C,-160.44772200456526,B,-11.80096915067041,158.3545270473408,E,48.127484782532115,A,C,D,B,-215.743747226557,0
26-35,US,A,-123.97167228095567,B,C,C,-159.50598154941972,C,-71.40737831406373,9.763753282785185,C,76.26891036228464,D,E,A,B,44.300668266271224,1
26-35,India,B,-16.51199037526997,E,E,A,-46.75637723323759,B,53.36755829968245,128.41278761730769,C,5.215352531599829,D,C,C,D,-183.3237251597009,1
36-50,Other,E,-77.19257591050234,A,B,E,-24.793991946245228,A,90.66493503359582,91.33520147284257,D,199.81199841485878,D,D,D,C,-27.459787219059727,0
51-65,China,B,74.01690782820857,B,A,E,85.17067711844287,E,251.33815341168238,-92.75864042848252,C,-132.22050627061748,D,D,C,E,71.2847004763825,0
51-65,China,C,-60.84240292158497,A,D,B,-202.95003618282138,A,-297.56974567003294,125.65843775130419,B,57.16389027627524,C,A,A,E,-162.13857959768612,1
18-25,Mexico,D,78.69562954486513,A,A,A,-80.14986195338892,A,-23.139773928059135,10.524331085888427,D,33.54085625912734,B,A,D,D,54.30271787601371,1
26-35,US,E,-81.54666267494068,B,E,E,43.48566961942833,E,-53.01202436316995,23.501083611005605,C,16.128221871797123,E,C,A,C,84.85051612851906,0
51-65,Mexico,E,56.424608026511024,E,C,B,-142.26243397148,E,-18.597751907221546,73.38570188938299,B,64.84020998124629,E,D,A,B,-59.91473059546449,0
18-25,India,B,81.52202273314671,B,A,C,-65.52128389100827,D,-104.3679274734103,113.42090405769379,C,236.4362536251469,C,D,D,D,-52.0008981709291,1
65+,UK,A,49.78355475204828,D,C,A,-2.2842887611028155,A,-137.93302224401157,48.13588371730641,D,-83.55264444002077,C,D,D,E,75.88334874473962,0
36-50,Brazil,B,-66.59947963376337,E,B,C,-79.62784132810954,A,26.033847102772977,-7.357787312443944,C,-27.000661993111187,A,A,D,C,-91.07726831792084,0
18-25,UK,A,-26.95984914948837,C,A,C,79.81808893465704,C,7.57875592547432,-45.48269868441043,D,-26.675425255585576,C,C,B,C,75.21295560403289,1
18-25,Other,E,175.73554032369114,C,D,A,47.17188717678468,B,1.7230113544332306,53.82180174369421,D,13.213991661692873,A,D,D,D,99.02991857530449,1
65+,China,D,34.62555418216621,B,C,E,24.28535662313005,B,-51.76251835939234,-69.27606664614639,B,-97.74491858052019,A,A,E,A,-86.53245102126267,0
65+,China,D,-163.62343428306346,C,E,A,40.97015870675723,A,108.32960058936392,115.61055169938616,A,-90.09197199567762,E,C,C,D,-35.71876057910413,1
36-50,UK,C,217.69393927740225,C,B,E,48.50222896815822,C,52.443925397422575,61.3779409729187,D,118.1861384680981,E,B,A,D,-86.12945424425365,0
51-65,India,C,16.23050555054615,C,C,A,59.00031475008096,C,20.19422400451378,-15.833305007624531,C,115.72651076863225,E,B,A,B,-160.3183920993847,1
65+,Germany,E,-137.79569105751548,A,C,D,-19.441980142872588,B,59.712000759580576,-216.86672556737992,E,-88.88843315511333,D,A,C,B,-56.83799697938633,0
51-65,Other,A,-30.223360954611056,D,D,C,131.5550056511547,E,-92.78664499207922,-30.922937412046853,A,-167.0386879246127,C,B,A,C,-13.441695488074432,1
65+,UK,E,222.1347786681578,E,D,B,269.612999314342,B,-3.0010675984097293,64.74393750856441,A,-39.466271929410766,A,C,A,A,-84.0317934738279,1
51-65,US,C,-104.51581707146558,A,C,C,-83.36508395105369,C,-106.5171661637257,176.68993905925535,A,54.438456874074525,B,C,A,C,-151.00679830736232,0
65+,Germany,D,-105.6722930980851,C,D,C,-53.265386059672096,D,-96.92225080789044,34.42732912774985,B,183.07649859790934,D,B,C,C,-157.0624999940628,0
18-25,Germany,E,116.93814666650309,A,A,B,-87.54901688695952,B,33.58867657255323,-77.59258981496733,E,-59.36519217694152,E,D,D,E,44.05013999780922,0
51-65,Germany,E,-73.34638817554888,E,A,D,-18.596264693792268,E,-128.4804734439122,-81.04274331646701,C,-111.15142086075636,D,A,C,B,-100.45839983352477,0
26-35,China,D,49.898023521936786,C,E,B,238.86598705683707,E,355.263028725759,-57.40915991545932,A,-62.32124861327849,E,B,D,E,49.05479074077301,1
36-50,UK,B,284.710296670804,E,A,B,-50.90795680009693,E,-78.30200980601138,-34.51311382750155,D,-40.14046606308489,C,B,C,B,35.612421300832494,1
18-25,Mexico,B,-80.51365602901014,B,B,E,-160.08545307566996,C,201.7992600028545,-3.254075585225845,C,3.644942219996699,E,D,D,B,189.6907585235479,0
51-65,Other,B,152.0570439807872,E,B,C,8.69681023380923,E,41.512290365107525,-34.09248702048098,A,-114.05446954832665,E,D,B,B,-178.80254204826488,1
18-25,UK,D,107.53269432105964,E,E,B,15.048361386398076,E,71.62722846211987,70.85147970082852,A,161.19439870562152,E,D,B,E,89.96393731487102,0
26-35,US,B,59.950990317179965,B,D,B,-157.25739426956636,D,-2.332194671045699,162.0377799811797,A,-16.806264853466722,B,A,A,E,-181.53577586646213,1
65+,Other,B,-39.77191625004322,A,D,B,-186.55773721927937,C,-175.36753108662347,-92.26502490063415,E,249.22720239366515,B,D,A,B,25.728962561762565,0
36-50,US,E,-47.517941095985265,A,E,E,-129.74711955630795,E,58.72690993205782,-2.155798933573659,B,24.969614531536934,B,E,A,D,-6.743440445636415,1
26-35,Germany,A,-78.76976975155316,C,D,B,-53.665298853321374,D,-113.08618073532853,7.202599765865397,B,-91.32905582496889,B,C,B,E,0.6819136075609339,1
51-65,US,B,-30.327593282775993,E,D,D,-71.49562441033113,E,-0.5726337943027374,40.580985203372116,C,118.76605254810879,B,A,C,C,-9.589083603759823,0
36-50,Other,A,3.9836616201775503,D,E,B,-95.39716417462687,C,2.473265357653941,-76.27175703582672,D,105.72139505989118,B,A,E,D,-83.59213870288136,1
36-50,China,B,177.13851955438207,A,B,E,-44.599487178287944,E,-0.9079920265665241,-10.602645994222089,D,199.07641033053966,B,C,E,A,-115.6347820911988,0
36-50,Mexico,A,-44.48399304839269,B,C,E,12.489490246799182,C,-107.9577287465366,1.37390288232504,C,-78.03018653694345,C,B,D,D,75.5162848345307,0
26-35,Germany,B,-101.80770861279105,E,C,E,-55.563916441511765,A,-72.62056710375174,110.11193408922266,C,136.64351067999556,A,A,A,D,71.15343829250115,0
36-50,Brazil,D,-44.66542933104649,E,D,C,-65.47095662475593,D,-110.90270325801998,-35.295690231318474,E,3.1811556484384322,C,E,A,E,45.030438427367294,1
65+,UK,D,146.90809322763621,A,B,B,-111.37285759114764,E,166.3647937720111,-39.99676721712645,C,-57.79017081899417,E,E,D,B,149.97649637726425,0
65+,Germany,C,-113.29138483419187,B,E,B,-33.95904740453308,A,-18.5006127611766,-33.6344979627475,B,51.017450118157946,D,C,D,B,-68.53056268992509,1
18-25,Other,D,76.76400477766605,C,A,E,0.7223825914989801,C,62.64198438183918,-180.00535267716882,C,27.752910919644076,A,C,E,A,-22.03557014116391,1
18-25,Mexico,E,-47.03427305919622,D,B,E,66.89835742870565,D,-47.706614145844625,-6.8558986927504115,E,38.387855300944196,B,C,A,D,17.656130195525662,0
18-25,UK,C,-83.55389758618185,E,B,E,-6.444806368248512,D,19.531800119106343,-32.60784985789392,D,-120.55400628474405,C,C,C,A,112.9507851853562,1
36-50,China,E,-44.87543988482195,A,D,B,-60.08500552499616,C,14.876376087421011,237.67805284882851,C,15.705297145449897,C,E,D,E,-95.48473867260773,1
65+,India,E,-66.211761999385,E,A,D,134.49037206130467,A,-77.79682585206197,101.20966276426972,D,-117.6987464092439,A,E,A,E,-78.836487587681,0
18-25,UK,D,19.907373712321057,C,D,E,-86.54440809102219,D,208.75314962264162,19.894029042306066,D,5.769056150693151,A,D,B,C,-151.7518275023982,0
51-65,India,C,-56.19788772302974,D,A,A,15.898574626192142,E,-58.577057648328456,33.95207436296809,E,-61.50238100409018,B,C,E,E,127.97081872158344,0
36-50,Other,D,-71.63742412956304,E,D,C,100.41421210246355,A,-130.3168945094793,-22.351564309759485,E,-58.35767689479749,C,E,B,D,67.3105471776802,0
36-50,Mexico,E,230.85087743249647,C,E,B,-29.757030935451844,C,-12.841967146656074,55.58559929345465,A,-97.57398729149077,C,B,C,E,-43.339862074311306,0
51-65,China,E,-218.96489749747704,D,B,B,-113.57326977141402,D,-2.050724083776325,22.94422569089124,B,8.82647243232473,B,D,C,D,-109.48421258833088,1
18-25,Germany,B,31.864863988898,C,E,C,-32.98900471637933,E,158.50785036348395,161.6178226556175,E,-10.037405507886298,C,D,D,D,-184.51384595407282,1
18-25,Brazil,C,-44.40705052874348,E,E,C,-140.7782567055821,C,-55.04459993859201,-14.838069528104922,B,80.23566971303353,B,B,E,A,71.46311981905117,0
65+,Mexico,E,-31.325000431375344,B,E,E,18.591545847073835,C,-35.17496101465699,132.42125844665668,E,-22.057929652562642,B,E,A,A,-82.68014825661353,1
51-65,India,B,-43.782039687473464,C,B,B,98.51452998671051,C,-101.62675667218662,86.1449013383751,A,194.8723802714752,B,E,E,D,-78.21486407838961,1
18-25,Other,A,-53.83921462427597,D,A,E,22.079286033100324,A,-5.24047982892584,58.840854228476914,A,-25.89795837216394,E,E,A,A,43.032447340378724,0
36-50,Brazil,B,-58.665207113103875,C,D,D,-61.139781415541805,B,-117.84997055343848,-121.17884619624637,E,110.48096331058377,E,E,C,A,43.93093220009436,1
51-65,China,D,-73.46802475358385,A,D,D,-7.312040313649566,A,92.35434368261095,-1.7972200790866069,A,-163.6200148006799,E,D,D,A,-117.87566347761766,1
65+,Other,E,-18.159258815882456,E,C,B,-125.73326048099867,E,128.75245311663727,-34.84387386059738,B,-94.98250976539002,B,B,E,A,1.7565173810913701,0
18-25,Mexico,E,-99.6760492968403,B,E,E,-118.10734925035813,A,-112.56343052241999,55.368565237750985,E,-55.83504031108365,D,E,D,D,-23.747093211949043,0
51-65,US,B,113.28230389652796,E,A,D,88.9302497441692,C,-0.7072088016536687,28.468455203552384,C,-39.47938893637525,A,D,E,A,110.96293850240862,1
18-25,China,C,-162.74938730941625,E,B,B,48.08938569581693,C,66.8794899052873,-118.74786423578918,E,20.817181360431768,B,E,A,A,16.461463530803407,1
26-35,UK,E,-46.2461277603605,A,B,E,212.70995538237307,A,127.42662935302297,-36.73319115546523,E,29.829875844770616,C,B,A,C,-71.03457894216793,1
65+,India,D,-110.07995798095227,D,D,A,43.168490230914166,C,-92.06481665488495,-14.146296835268114,C,-78.06594750786485,B,B,A,A,-78.73627289054835,0
36-50,Mexico,A,-128.45946067414562,E,E,E,-38.83662990294056,A,79.41846821747716,50.87978594299557,A,-25.177615346151462,E,B,A,B,54.73561888582793,1
51-65,Germany,A,54.11048699998744,A,D,C,57.86134017777071,E,41.3840724327919,-221.04101761268495,E,151.69358867310925,D,A,D,B,-123.01813395978512,0
65+,Brazil,A,-154.0309993537104,D,A,B,66.75643043044539,A,58.17881780779144,47.82214302664321,D,-44.13009952092508,E,A,E,C,-19.3928303023117,0
26-35,US,C,-170.24716768426646,C,C,E,-60.14709626237595,C,1.1114308039373244,180.08601356224045,E,50.59648552540862,C,E,E,E,13.010415113991137,0
26-35,Mexico,A,120.6284798424992,B,D,D,100.20107810797225,E,40.500143933681805,-31.94962872173986,B,-47.6570350858669,D,B,D,E,168.24936658159731,0
51-65,Other,B,-79.46576329652463,A,B,A,213.99799524718563,E,-214.57003486054353,-16.7202483810366,C,149.05542524098817,D,C,B,E,-186.2691658630274,0
65+,Mexico,A,-101.52283494756989,D,A,E,-42.17951480863301,B,-64.48355543894677,-90.04562181578135,E,-165.52930423718348,D,D,B,D,155.74431023902665,1
18-25,UK,A,42.371978451137714,C,C,A,-23.509196230253146,C,61.35944422065967,-75.8613196210669,C,-159.98440348235414,A,D,C,D,-227.08859697050337,1
26-35,India,D,44.12986993131876,E,E,E,-10.602798485853295,E,-65.96164160716573,91.20775083248961,D,-105.9761300666297,E,E,D,A,53.71375175774919,0
51-65,Other,E,135.39482198923142,D,A,A,191.55542049381492,B,96.70728081837918,70.39127773800884,B,41.021848472526976,D,C,C,A,16.672394315078048,1
65+,Brazil,E,-57.67993656009107,C,E,D,-22.343918918537277,D,67.41927512622152,-81.44302950222331,C,-8.985044159168966,E,E,E,D,-9.651331267829478,0
26-35,Other,D,-39.979501361067335,C,B,D,-54.467051040658546,B,17.97822651547956,-100.5487445298746,B,-31.48703876591958,D,A,D,E,27.788623874855535,0
65+,Germany,A,-126.35319158041685,E,E,C,-7.8449946585268036,A,-19.880646342282233,-59.31420632913904,C,106.26040078446604,B,C,D,C,-143.21647475611786,1
51-65,UK,E,45.14905093994945,D,C,E,82.22735111680524,B,-87.47148854736795,-27.869299470113962,A,56.0424179442628,B,D,C,B,-238.47177105511662,0
26-35,Other,A,-54.50026083955031,D,C,A,144.71012315812382,D,-3.7353095682293986,151.7033734468783,A,-177.1011276270579,D,D,A,C,-34.48565597293394,1
26-35,Other,B,-32.513302591444706,B,C,C,176.0172603439932,A,95.94029644191653,67.65726862932381,E,3.3757792133955933,A,E,D,B,-28.622418334332533,0
26-35,US,E,41.17225036799195,C,E,A,-87.23237988877376,C,-44.97458939631467,-28.744665167482786,D,-109.03438793374664,D,B,A,E,-208.7019180726359,1
18-25,India,C,23.71491120190679,A,E,E,-22.49043909254831,E,-70.26567800831684,-28.637359587868065,A,-72.99262437828509,E,C,C,D,12.635579381611178,0
36-50,Brazil,A,-1.4812553835831543,C,B,C,6.3763443390693455,C,-31.093164328900958,41.52410564205166,B,102.24147064033593,B,B,B,A,-59.238841377065555,1
36-50,US,A,40.706490284470384,C,C,C,82.64431786366899,B,-46.01139062798281,118.34954138195992,B,54.420572152439505,A,D,E,C,74.50616209916579,0
26-35,US,D,-46.10480328238673,E,B,D,39.82356107725747,B,85.25359344853581,-139.8392428791258,B,37.95859658455405,A,B,D,A,46.74599328105876,0
36-50,China,C,-72.86629366112521,C,D,B,-97.4990320116897,C,-87.80661832997046,-94.25812160856479,E,-9.113998777619639,B,B,B,D,-148.6987448576571,0
26-35,UK,B,-34.63914454163276,E,B,C,12.712947151515408,B,-208.2720474098946,-96.40153689209971,C,-182.75446334892914,A,A,B,E,97.42405703279769,1
65+,Other,D,62.52016293945375,B,C,E,5.685025103435645,D,-21.04403279442363,35.609385720655915,D,15.518161108477202,A,A,E,A,-55.036431172853604,1
65+,Brazil,D,108.45931586155744,A,A,B,31.103090524739606,B,145.1106287957115,-135.72639718081834,D,10.668498704295057,A,B,E,D,-1.2486661207097527,0
36-50,Germany,E,-71.95634149981049,B,D,E,-22.832262856885432,E,-73.96093664742929,45.39985051336368,C,61.43879728793888,C,B,D,B,123.64607172659383,0
26-35,US,A,29.05386735472335,B,E,C,66.27174910851856,C,130.99599007306267,104.87408648545049,E,-129.34323821767956,B,D,D,B,5.283270523510994,1
65+,Other,C,61.63996851330409,E,B,D,-69.47577550559528,A,-46.86153420937397,32.906448685917304,D,-32.507979637181286,E,D,D,D,-112.80964648943046,0
18-25,Brazil,E,201.27244988116115,E,D,D,103.95420203133693,A,7.643276887060541,-45.41778993377821,E,-137.1635229513031,C,E,C,E,-13.20867137778731,1
26-35,Germany,A,15.942495837082909,D,D,A,-37.762818902382314,E,-80.05824614371204,45.79348401132665,A,-49.927784728545355,B,B,B,A,53.81732364496792,1
18-25,China,A,-81.30575565503922,C,A,A,41.328620335941594,A,83.21527403585418,-37.09404045724899,E,-167.91946548686244,B,D,E,D,163.73243910256886,0
36-50,UK,E,-17.415570008069253,A,C,A,126.70982316872983,E,-58.93301323026583,-101.52060398304718,E,-27.51480300533229,D,C,A,E,70.7181468889815,1
18-25,UK,C,24.103015361926815,E,A,C,14.653424892783676,A,132.4728250325155,-195.7765408091861,E,11.055981270081434,B,B,D,E,23.715045272873088,0
26-35,Mexico,C,-81.83549063381876,C,A,C,-142.2281847838655,A,206.36744869483437,-96.362123008233,E,-167.96414251186619,E,C,B,D,78.69522221057824,0
26-35,Other,E,173.59907511940935,E,B,C,86.14558904974146,C,-82.87382061862407,19.35738242253065,E,144.40350649057504,C,B,D,E,-7.184402412183036,0
65+,China,C,28.34056679570557,D,D,A,3.725760502651486,B,-102.60070552988046,-43.466966605412736,B,108.51120799027301,A,A,D,D,106.14992366484285,1
36-50,UK,D,-13.986844609928358,B,D,E,-70.35173943571704,A,5.380777872288352,-25.649894057540877,A,-162.76851622344634,A,D,A,A,88.53136194462581,1
36-50,Germany,B,24.29151377522876,E,E,D,-7.144432590760272,E,-63.03812402678138,188.48713143746875,D,10.886153137598843,A,A,B,B,-105.79240171723423,1
26-35,China,E,-33.63668312105757,D,B,D,-18.82763829697754,C,28.576328483428753,19.08830997523962,C,77.39540246956392,C,C,B,B,8.67093659568064,0
65+,India,D,2.8541095114542157,C,D,A,4.455377774573907,A,-75.84298508417803,-31.939085827285847,C,-56.19415780488652,C,C,C,A,61.437331215767834,1
26-35,China,A,-79.10484716740925,D,C,A,94.52719469313942,C,151.67287326880304,-42.36225654862611,B,-126.25606201084156,A,D,E,D,-99.7233207741296,1
51-65,US,C,-173.74771129027124,E,E,E,-15.857950807058632,D,-63.56370388717385,16.61502546283104,A,22.71221729776312,B,D,D,D,-93.56083148420988,1
65+,US,D,27.857681021054546,A,C,A,-71.96788175731464,C,6.860387556014243,-73.78898452088933,B,-43.2364669786724,A,A,D,D,-153.8868085956299,1
18-25,Brazil,B,-59.59854475735871,A,D,C,53.50281462142785,A,105.76581983185724,98.63038456481968,C,17.978102283103855,E,D,D,B,54.54611611447526,0
26-35,UK,E,93.51148067070865,E,A,A,85.72556460701594,D,83.98920190263462,12.013128767202176,C,39.00532411600916,D,C,D,D,-22.20621851895914,1
36-50,Other,C,-139.4225894233037,D,A,C,275.2838765593407,B,50.55582613867469,-33.758979567383555,B,-1.2359998261128433,D,D,D,D,72.36767385471364,0
51-65,Other,C,-102.53815738658037,E,B,C,-141.88117466441835,B,-152.01827218643098,132.99599109875047,E,-63.606157150800804,E,A,B,A,-59.43220413979663,1
65+,UK,C,-40.60310691319034,A,B,C,-38.30306048255592,E,85.54190555770288,-53.80445860654447,E,36.857006080739346,A,C,C,D,-185.74676502898427,1
26-35,Mexico,B,136.06256516250562,D,B,A,-140.17269823384814,C,-6.803776761372323,-211.8967397106602,D,-39.48005053266797,B,E,A,A,-147.40411679256846,1
18-25,China,C,-35.73083202961499,E,A,E,-19.714630042320966,E,92.11915650352574,117.12448127813151,C,-85.53203443926036,A,E,D,B,61.271790318403916,0
26-35,Mexico,D,112.52192767085205,C,D,B,18.400655884815535,E,-5.953740166824883,-31.528356664327077,A,6.170506045968853,B,B,E,D,80.72574634707705,0
36-50,UK,C,-44.54313003021389,D,D,A,193.06855060011344,E,-19.94711043179736,-77.21282294678082,E,-97.12655864393521,E,E,D,C,-7.146588801785862,0
36-50,Germany,A,19.943371031024835,A,A,E,-102.82103789275283,D,180.38405802132417,-73.22394993572487,E,-25.04000692784824,D,D,A,A,-42.26558835712035,0
65+,Other,A,-26.571767982403898,B,E,D,53.218898954310134,E,61.282003918300376,-170.19716695948333,E,-185.05671863934546,D,C,D,C,-138.7088572068353,1
18-25,UK,C,-87.264560648263,C,D,A,104.86322320330557,B,48.12669716171899,163.1942662340689,C,76.5642767533965,D,E,C,D,98.19305857057694,1
26-35,Brazil,E,174.9953363002556,B,E,A,-56.36758535754808,C,-19.38572750919922,137.94840211735357,D,94.87678729427951,A,B,E,A,216.76375788652012,0
65+,India,A,-106.76024777427757,A,C,A,31.586060137935696,B,55.57932994941228,59.38183934942883,D,68.96872548424706,A,E,E,B,160.63408427700358,1
26-35,Other,C,-56.1279881596733,D,E,E,43.31338678041693,C,-92.65933681509715,-25.59740305091201,E,4.723892774832702,E,D,B,B,-84.23456075619707,1
65+,Germany,B,-102.86970517173917,B,A,A,-51.91116923469159,C,66.89026629009392,-3.082124489758625,E,106.35145547012044,C,D,D,E,-55.18630634841425,0
26-35,Other,A,115.65979979202561,B,C,D,-13.989670631084076,E,-28.197517819634495,-83.0940938398709,C,-258.0872393769587,D,A,D,E,-59.94364030616899,1
36-50,Mexico,E,78.66287341627867,B,E,E,107.81156577593849,D,113.95223081120702,-130.0233777590075,E,159.3146881338081,A,C,B,D,2.8318268967718874,0
36-50,India,B,-229.530366015418,D,B,B,-37.92003645820021,E,-95.44578099553462,-97.99637827369028,C,-176.45378271472995,A,A,D,B,147.95474269029256,1
18-25,UK,A,-7.379886426931785,B,A,E,13.16102646212026,A,106.05204393956471,-97.08662020573387,D,-31.521738228025292,B,E,A,B,54.167296774341125,1
36-50,China,E,-171.13590522392585,D,A,A,197.76475676095538,C,-48.05732924348225,-110.88076513364538,D,-59.173981356856956,B,C,C,B,-52.52179623363471,1
18-25,Mexico,B,-35.72272137428943,B,E,E,5.956750998916666,A,38.8637986775095,75.26320326301993,B,63.09356677925961,B,C,D,E,-201.1628844849344,0
26-35,UK,E,-86.50457515550995,C,E,B,-79.93099949373071,B,-6.324955764220695,63.148303060900226,B,93.93224915651594,D,C,E,A,80.07033943990315,1
26-35,India,C,99.6673572718497,A,D,C,35.84247271497355,D,137.8820671326287,-263.82618770360375,B,203.0718069443396,D,E,C,D,-48.51891272846927,0
36-50,Germany,A,36.59288242843679,E,A,B,20.344162161636724,E,74.08417591228236,127.26311138127669,D,68.44546869167199,C,D,A,D,41.33254141480439,0
26-35,Brazil,C,-142.0118173478813,A,C,D,-55.86676937398507,C,-42.097844957872695,7.431653086083872,B,20.841819855987488,A,E,D,D,59.09143283775422,0
51-65,Mexico,A,203.00351275363195,E,C,B,82.65091406170315,A,-52.66732964982577,-43.16764112376588,D,-41.8080551084156,C,D,D,E,-85.23424319329027,0
18-25,US,B,-39.62881892891158,A,D,C,129.82811709959418,A,223.20048895196618,15.200075217462613,E,139.6105586445182,A,D,D,E,-96.37746284338925,0
65+,India,C,49.92544069679257,A,C,C,-135.9141304202009,C,22.411650224954254,-63.27745255436158,B,69.51952588655608,E,D,A,E,55.050924493409546,1
51-65,Brazil,B,79.84267578773647,C,C,C,44.667472099383524,C,14.195093409806036,95.18983493631752,C,-167.2146412079293,C,B,C,D,-57.14808777733026,1
36-50,Other,D,-1.7337594541208596,A,C,A,36.45867705631494,C,15.70742892458677,71.81712365993671,B,-170.8504474585812,D,B,B,C,87.78649861442554,1
51-65,China,C,-48.78899710081999,C,A,D,-11.021935107863753,E,-37.50266690166547,194.6154872722828,E,32.328929463521035,D,B,C,A,155.30397934814175,0
51-65,China,D,-22.54379086923108,C,C,C,-71.46597057618142,C,-80.69959904437474,33.24250683916093,A,-55.39751507994435,B,D,A,E,94.83229228073345,1
18-25,UK,D,-17.682183414401237,B,C,C,52.48596539340114,A,205.7810888103291,25.140807027729494,E,-69.12516035365957,A,B,B,B,0.10993426065142459,0
36-50,China,E,31.722286514472653,E,B,C,61.07271378546746,B,63.65688850629546,-101.71056442168158,A,-62.55296922989145,B,C,A,A,-178.0865743289991,0
18-25,Germany,B,-26.676227872032005,C,A,C,89.24556709339677,E,-0.6648903202776332,-33.95318589939271,A,-196.29973403186165,B,A,A,D,-87.42398687149824,1
65+,US,D,-100.18440344612762,E,E,C,34.994710343696894,E,175.76786522860888,4.690338633807962,C,-45.92189374747965,B,E,E,A,10.784556121609661,1
65+,Brazil,A,-38.033349351099204,A,A,E,67.72779893883666,C,120.80488319416467,-14.50245390843414,C,-40.8500802635074,E,D,E,A,-131.11297598557283,0
51-65,China,A,-51.37219181852816,E,A,B,-31.228147792833717,B,-47.45621477789604,176.34175539801592,A,-10.945568794455417,B,B,E,B,112.60242279459192,1
18-25,Germany,B,83.4860572120308,B,C,A,16.593934392256536,D,-22.590519403658252,-107.43687531422235,B,45.79469184177451,D,B,C,B,162.34324379251464,0
51-65,US,C,-49.74344345536589,B,E,B,8.87255328158166,B,-174.37926410858614,-102.02951073298412,E,44.37400197981466,E,E,B,E,-27.899561456422784,1
36-50,UK,D,5.586074585070336,D,E,D,-25.523485636830774,A,-30.90724264945664,-242.8673144817472,D,-132.46714682531228,A,E,D,C,-83.22907188042106,1
18-25,Brazil,A,-170.3630881677226,E,C,C,-14.756560310836264,A,-61.26002842551531,54.10630822366576,C,78.39196130648627,C,C,C,A,-3.4920687356409825,1
18-25,US,E,66.33381083256455,B,C,C,9.311216570516843,E,26.91736241097985,-83.9413537765501,C,94.35386919877321,E,D,E,B,-65.50068697157222,0
65+,UK,B,23.156009291723556,E,E,A,-118.04093049324544,C,3.8409386158713135,56.66987205693752,A,148.25645695171872,C,A,B,A,-14.05833081894102,1
51-65,Mexico,A,169.5883902108198,A,E,A,46.854635088572664,E,4.75973579119376,-89.82690907499808,A,125.99686962356351,D,C,D,B,-7.958609586267265,0
