military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Yes,A,B,B,-79.32895357450079,E,-88.1272289253925,B,-53.7878259060416,-178.4300332118055,C,C,0
Non-Veteran,B,E,B,142.6802004749258,C,117.62996616103992,E,17.56104947373668,75.47470942290914,C,A,0
No,B,A,B,-27.672260388911756,D,-34.39106017997457,A,3.0644023144078583,-106.63965034405109,B,E,1
No,D,E,A,142.32656906547442,D,71.41371299112348,E,59.07359417657712,8.881774299340355,A,D,1
Non-Veteran,D,A,B,16.458045294288436,D,35.284529707393865,C,60.465615502735524,-62.61397009493408,A,B,1
Non-Veteran,C,A,B,-68.9575261473944,D,-179.02425488111365,B,84.64663061336682,-4.809772038956726,A,C,0
No,E,C,E,-147.39751042358228,D,94.55790005947438,C,-90.00805708936778,91.32202747535992,D,E,1
Non-Veteran,B,B,B,101.7999371958382,D,21.265805877024235,E,81.46167516237519,15.389466592952013,D,D,1
Non-Veteran,B,C,C,44.78029269281045,A,127.80792856409961,B,115.82909640770617,-33.39825558514811,E,B,1
No,E,D,B,-40.34954488918292,B,-80.47315185323049,B,-79.21444896136897,29.286183838872258,A,C,1
Non-Veteran,D,C,A,69.60099597985293,B,62.398519659244066,A,-72.91363917484618,137.41443719461267,E,D,1
Non-Veteran,E,E,B,-54.611446250522356,E,152.2403264977358,D,-20.563388039902588,32.25562255421851,E,A,1
No,D,D,A,-82.11392812148391,E,-116.16679675982921,B,-116.01395535899131,16.462377414679093,B,E,0
Veteran,C,A,B,-170.86672537371086,B,111.0698763999372,C,22.410385217310306,-74.30162235417077,E,E,1
Non-Veteran,C,E,A,-204.68326115106942,A,-100.28916249720945,B,177.1639497675576,-52.33880218607625,A,B,0
No,D,E,E,-2.454160860926249,B,-61.258664455352886,C,-55.577442587098915,-27.563806537961653,A,E,1
No,C,A,B,124.98368249278779,E,-53.863534437104164,E,144.28823780213412,-126.63994427410059,A,B,0
Veteran,A,D,A,29.762808750150104,A,93.46343000290666,D,-174.530422258171,-83.30093617660256,D,D,1
No,B,A,A,-102.173048328782,B,-32.95385751385634,B,27.375549978085512,-44.022691965599336,C,B,1
Non-Veteran,A,B,E,-206.1057383380243,C,-73.4564258426829,E,-16.717649964645705,12.51620282964244,D,B,1
Yes,C,B,A,-32.7757878382779,A,43.569391506086156,E,52.66175448872074,-115.81720325408406,B,C,0
Non-Veteran,D,E,C,-27.49561755737824,E,95.25022319954884,B,-24.187820469992698,-87.04791354796336,A,D,0
Yes,B,A,C,279.6055024032803,D,-66.17957563676542,D,42.39722044516216,139.15449668645155,E,D,0
No,C,B,E,84.9172708890938,C,19.735253078975525,E,13.967788403661096,-27.622207466930742,C,E,1
No,D,A,B,-1.1896922674178934,C,-11.431855125312506,E,94.8438559601736,98.16736170818665,E,C,1
Yes,B,A,D,-235.06786835878785,A,81.80404736535377,D,36.94923522884325,53.22351710606251,D,C,0
Non-Veteran,E,D,B,53.65913953265434,D,80.84674451582802,E,61.05548859744479,-19.55152210519032,D,A,0
Non-Veteran,C,A,C,-127.38847597858569,B,112.44737893442402,E,-229.802106665813,143.6747814139848,D,D,0
Veteran,C,D,B,-23.692197507584822,C,-113.97478888525573,B,125.13431646850589,-45.84945246625378,A,A,0
Non-Veteran,B,D,D,115.90682244968542,A,135.42677033167254,A,45.849771847145846,74.24301335702297,C,D,1
Veteran,E,A,A,-11.47934706425014,D,-80.96545717838129,A,102.59706323261346,148.5242263939093,E,A,1
Veteran,B,A,E,-26.117217292919804,E,86.20329764169547,E,-12.622599731834372,42.278782508741585,A,C,0
Veteran,A,D,D,-153.69861609747565,E,92.71869217717231,C,155.480142608756,-0.9228504709863758,C,B,0
Veteran,B,A,B,-15.591650968004773,B,-166.72395058146182,E,-3.2088709655214065,21.787817572722485,C,E,0
No,C,A,B,-44.751404681681976,A,-73.9992209035881,D,109.44108431254706,158.9833049179549,D,B,0
No,E,E,A,87.3186129335325,E,15.338073567257368,C,-30.019384727256725,-8.781573385546828,B,C,1
Yes,D,A,A,3.0364334277556955,A,-27.103781870411918,C,-117.65420018722239,-90.8562575656201,A,B,0
Non-Veteran,A,B,E,32.6906490126035,D,9.234303605160584,D,82.27858208398371,76.59120427011459,C,C,1
Non-Veteran,D,C,E,-103.12078433448193,C,-97.18431810198554,E,198.8152622086306,88.56333204150854,B,D,1
Yes,C,D,C,-38.42373307899579,D,-34.108434342108005,A,66.35716643672124,-161.1068960148362,B,C,1
Yes,E,C,D,60.23519886751828,C,74.3509872962846,D,-45.3894971896827,45.59226748981286,C,C,0
Yes,A,B,D,6.497781931207401,D,-73.40580647413064,E,44.8795086992099,-82.54028803462278,E,A,0
Yes,C,A,B,-169.32368251180048,E,-139.3698279960219,C,118.21736166996266,171.63850431659574,D,C,1
Veteran,A,D,C,-9.585919240197025,B,-71.72692633943967,C,30.868911634928843,15.004844679489985,B,A,1
Yes,A,C,B,-106.79350883927977,D,-20.95433791916193,C,-25.474816427615615,97.59516314146506,B,C,0
Non-Veteran,B,E,C,-268.2560621520301,A,58.11944586794663,B,-99.72948721117018,-54.32502374922237,D,A,0
Yes,E,C,C,15.195927760249175,E,87.28656012103787,D,-15.713078056486857,-203.67794844408314,C,D,0
Non-Veteran,C,D,B,-90.50577080625825,D,22.236998536008738,A,23.90485133038081,98.82458751330225,D,C,0
Non-Veteran,B,A,E,-111.04097709150187,D,-132.14852299306813,B,-68.25887776799837,106.67046968762146,E,D,1
Yes,E,E,A,-78.85232985504138,E,6.2108147044832185,C,-45.778774901403615,-8.858963760786622,D,D,0
Non-Veteran,E,E,E,-80.5725404527096,E,16.674027467145144,C,84.23052363122385,-63.971276066663506,B,E,1
No,A,E,A,-192.49619623181525,B,15.72650342183308,A,-59.72031284722793,47.78809988988429,B,A,0
No,E,C,D,-17.481345297961788,A,-65.32884935662848,C,28.710623212217058,-134.92782827672258,D,E,1
Veteran,A,D,D,-106.28583661749092,E,-152.1468307767458,C,14.566393568914343,-27.900676894239872,A,C,0
Non-Veteran,A,A,A,-102.90325558543452,B,-68.83911348759237,A,180.62529176367252,38.80533991701166,D,B,1
Veteran,D,D,B,80.02520420151107,E,-270.8270382990739,B,-239.75894058878987,46.06649286900151,B,C,1
Non-Veteran,A,A,E,71.80090978646938,B,11.210653216042498,C,-0.9066262904511023,62.95531480091007,E,D,1
Non-Veteran,D,C,B,-27.34627092562215,A,-19.907283241044503,E,-79.50366799358825,-23.7929433763132,D,C,0
Non-Veteran,A,B,B,77.44247821219746,A,6.410764546397798,C,-10.676196031139678,-23.741912393787228,A,D,0
Non-Veteran,B,E,B,27.877927558533234,B,-61.980224939260985,B,-80.61768316026466,-13.703384450616346,A,A,0
Non-Veteran,D,B,D,-127.01985069987123,A,-44.87267018858616,C,92.62013870879943,50.662979830966215,A,E,0
Yes,C,A,D,-28.070779745069878,A,27.35843943265647,C,87.30278639135916,26.218436246446814,C,B,1
Yes,D,D,C,40.631789090960844,E,158.6908807512038,A,65.99464150015127,68.23844164326518,A,E,1
Yes,E,B,A,-13.630708888350723,C,110.60869150589792,B,-52.50452006834681,-116.9658028849841,E,D,0
Yes,C,D,E,-60.08958344262224,A,-67.3860543992638,A,-73.76706573453754,-130.45600135732934,D,A,0
No,A,B,E,-107.48435120289115,A,38.49205710805382,A,-59.32401835242152,10.32949873342031,A,D,1
Veteran,E,B,E,6.365847659607226,B,-52.883872272068544,C,67.57669182683082,20.711443531638274,A,D,1
Non-Veteran,E,B,A,78.65993543173386,D,34.68258181129756,E,-151.43214899493276,-114.39389422570623,B,B,0
Veteran,D,D,B,142.31824493692565,E,-148.21573739678055,C,47.43714319018578,-11.857401281341893,E,C,0
Veteran,C,D,E,74.59572713541404,C,88.81506422810875,B,8.87085048128598,5.147806086539814,C,D,0
No,A,E,A,186.35555666477975,E,32.799135695666365,B,-100.05320065264809,176.06679896357542,B,E,1
Yes,E,C,C,179.2085905128584,B,52.23089374411821,D,39.31714443401523,120.92924129386383,D,A,1
No,D,A,C,-52.353654759955035,E,-72.4997127304503,A,11.39146236424946,-9.640434005749182,E,B,0
Yes,A,B,C,59.47681252232011,B,-119.44402086700433,C,-34.85844436914502,-62.22286967744627,C,A,0
Veteran,D,C,E,-63.5168684532109,A,101.72801856345646,E,-0.019626098319895435,-244.95503845590596,D,E,0
No,C,A,B,-7.171246377406726,C,67.8168438461882,D,218.8154797051384,-31.71835125628099,E,E,1
No,D,D,B,84.82296652911452,B,-124.78472206356936,A,-0.08010382437163438,-23.288761243658897,A,B,1
Veteran,D,D,E,12.38553416640694,D,-9.934180993473326,D,-3.6724766103084416,70.28927613245544,D,A,1
Veteran,D,C,C,21.33482096713855,B,-7.438332541259288,E,243.13985350487008,101.86694691818872,B,D,1
Non-Veteran,A,D,C,80.33197574315703,D,64.39499855023743,A,20.568420915533448,-7.975240742775985,E,E,0
Veteran,C,D,A,22.68662895960022,C,14.580440196918959,B,11.078411941661297,-158.39737749081473,E,D,0
No,D,D,B,-43.477875684446964,B,148.0201019358137,D,50.54917964920935,-7.5478860207107745,B,D,0
Veteran,E,A,B,52.783766508761545,C,-20.789268988783757,D,13.007794388301244,-26.583640500144217,C,B,0
Yes,C,D,B,-162.52542024756127,C,85.93946636368457,D,117.99197352259408,1.549817050663587,E,E,0
Veteran,C,C,A,133.2445349076729,D,133.19404474222875,E,19.003124364232825,36.29114932890269,B,E,0
Veteran,B,A,C,-1.399647129314323,D,6.540314267194222,C,132.89140175131627,157.93867901900325,E,E,0
Non-Veteran,D,E,D,52.93351547875912,E,-45.059389806826104,A,-37.58370160965627,85.04663218947691,D,A,0
Veteran,C,A,D,-156.31775580947613,A,59.55695610893548,A,91.19240835630016,118.39136061788513,A,A,1
Non-Veteran,D,C,C,19.884572706970165,C,-24.310834173113474,C,-142.52941215484813,-79.46309325220749,E,D,0
Yes,D,C,E,-100.2345959029433,A,117.38001085533958,D,145.81177054847984,-47.26465167546411,E,A,1
Veteran,D,C,D,-46.74568197170817,B,-289.4086393560838,C,-48.442230309738385,123.81489064993443,A,C,1
Veteran,E,C,D,61.064454707500396,B,64.78115595670685,D,30.90495285316639,-11.736974654096496,A,B,1
Yes,C,C,C,99.95097115508497,A,-133.696427999016,D,-7.3391025162199215,36.39380991931332,C,A,1
No,A,C,B,-116.20135970090355,E,-8.915969850189185,A,69.55291858813396,-60.027414949613124,E,E,0
Non-Veteran,E,E,D,-39.6549690769274,E,25.184232611372725,B,1.4420651447642516,-68.03039677993706,C,C,0
Non-Veteran,E,E,C,-85.2599366676753,C,200.51329115292106,E,27.633342700154007,-119.84552079072543,D,B,0
No,E,B,D,-97.84949496731532,D,24.258450715004265,D,57.19360538192086,-71.24594059675873,E,E,0
No,B,E,C,-5.479687310341637,C,73.0045400840346,B,-4.557217946664209,-53.37801236182843,A,D,0
Yes,A,C,B,-121.35080649982856,D,-57.4724220959182,C,-6.3268775909091595,-36.911192470037314,B,D,0
Non-Veteran,C,B,A,-158.71794373993487,B,-154.50368716817795,C,1.5488667140108903,21.189815387171897,A,E,1
Veteran,A,C,A,3.2196234551154883,A,8.65190073649438,D,178.0491281793781,49.68162734401732,B,B,1
Non-Veteran,E,D,D,-155.1860368632608,A,-45.03514867203166,D,21.364911431857497,63.508888405224795,D,B,1
Yes,B,D,A,-37.04220265525746,D,-55.76399754767735,C,-147.68628146611783,-38.00028350563082,C,D,1
Yes,E,C,D,-27.41684984342973,E,-38.19060376527186,D,40.602050663577145,-35.10356573121935,C,A,0
No,A,B,A,-45.040155704694065,E,26.33554237150263,A,-76.43270689080525,33.904705290247875,B,A,1
Veteran,B,E,A,-9.477434081175756,B,9.710468255446306,E,-26.82855418224632,71.32151721240591,A,C,1
Yes,C,E,B,-176.16173147480322,B,-63.85877583286845,C,-86.98478895015415,-257.90869744483473,A,A,0
Yes,D,B,E,14.849837438814964,E,101.37937263077674,C,-167.0293894939558,-108.08746025665259,A,A,0
Yes,E,A,A,-45.41950386286439,C,23.468595774409902,A,49.46597722448451,-17.357478102659478,E,A,0
No,E,E,B,-110.7388330645281,A,129.25942298041412,C,-78.32677234450118,100.07147377196333,A,C,1
Veteran,D,E,E,-28.688698602506825,B,13.635528301232064,A,62.241755144637025,141.29938418074929,B,C,0
Non-Veteran,B,B,C,-118.78280414708327,A,-230.4640290352865,E,-45.60245040244114,-61.20477690741443,A,A,0
Yes,E,B,D,-76.73653657505665,C,27.567773021510355,D,217.26534366941473,-66.02261616706153,A,A,1
Non-Veteran,B,D,D,-41.44600620014987,C,139.52595713201586,C,72.90003023993002,94.00775187673416,C,C,0
No,D,A,A,-21.26093343176857,C,-77.52235389626688,D,-25.614281178575997,-121.27829551255589,B,B,1
Non-Veteran,C,C,A,-20.612134622630617,C,51.323286529359414,D,14.477356605472327,22.880340403864675,E,E,0
Yes,D,D,B,-35.85954406322177,D,-33.94794899416402,B,-112.07711838109398,22.076731308927467,B,E,1
No,D,B,C,106.7011130823998,A,-161.34263952804633,A,-130.33844908594347,-23.86427146089286,C,D,0
Yes,A,C,E,-6.651101490672627,A,15.539553611159615,C,98.29263574256863,-7.133134400968802,B,A,1
Non-Veteran,D,A,E,1.9274062015429707,B,-114.34424122457654,C,-10.001748784774959,208.02389040772985,C,A,0
No,E,B,D,-107.24812618960813,A,39.8962621526186,D,65.66798096362521,69.14986028950771,E,B,1
Non-Veteran,E,B,A,173.04411725086254,A,-110.93317867652397,A,111.77656614919356,-19.576942567023448,E,B,0
Non-Veteran,C,B,B,89.4940524243117,C,-20.938579724933106,D,112.94689089861494,191.3553467397883,B,E,1
Veteran,E,E,D,121.99320689686807,B,-62.83928410230614,E,-60.74467003739345,-136.60608147787025,D,D,0
Veteran,E,C,B,-195.78056019577755,D,23.80748116311796,C,-2.5164713559747027,-81.87360717712754,E,E,1
Veteran,D,D,A,-22.90083946542511,A,159.1015506264813,E,-142.203071672256,220.65801081365484,E,E,0
No,C,A,E,-160.02848606083774,B,37.663994366073126,E,-56.11839269399502,-102.16591632662909,B,E,1
Non-Veteran,E,E,B,61.141682551185895,A,-123.72297356069386,D,-72.44726415367829,101.73119547384455,C,C,0
Yes,E,A,C,134.76988823042987,D,122.20256931655456,D,31.84240386506017,31.314771714448092,C,D,1
Veteran,C,D,D,105.01524192670931,A,45.770734332561716,A,51.152831244472175,-61.38838052912814,D,C,1
No,D,C,C,64.59578773614123,C,47.3056103734719,D,6.954236061485801,-180.14683264096237,A,E,1
Non-Veteran,D,D,E,28.731767704702094,E,116.04119549745613,C,29.02684132827852,23.625391753735485,A,E,0
Veteran,E,D,A,4.374382586517057,C,16.35301685279854,C,-12.739809667619411,20.901920975355225,E,A,0
No,D,B,D,64.71477970697977,C,-105.66888294750616,C,-139.37279263356788,-14.318642577377982,A,E,1
Veteran,D,D,C,27.014201902294843,C,-33.51787552041995,B,84.29051681335737,130.530559748229,B,D,1
No,C,C,C,-22.121599458596965,E,22.35110765534355,E,-17.052563278595535,-38.32413336736853,C,E,0
Yes,B,E,A,-137.33965045036553,A,48.97617290993268,D,60.936881048964395,-0.31493414541814674,E,C,1
Veteran,E,A,D,-104.98674617620406,A,-6.2380535668156,E,21.258180272684164,-269.51503428019663,E,C,1
Non-Veteran,C,E,C,-74.98089954237844,C,-32.48811943554032,E,5.260782156912131,-93.85237699633473,C,C,0
No,A,E,A,-20.25110534588158,E,-171.9914344119724,E,102.7607121798863,-77.43272556641301,A,D,0
No,B,A,D,-145.01273160336612,B,86.37521833445085,C,12.074144210906057,-25.519527952075077,D,E,0
No,B,A,A,-52.55962426498155,C,80.86100949143183,C,-190.82902399535,164.9224159973287,E,D,0
Non-Veteran,B,E,D,46.17313914519813,B,-22.614452151394534,E,7.566606475913392,36.88318974839145,B,C,0
Yes,D,A,D,0.8227751352935418,E,43.935794409783746,B,28.990094602133336,45.92947906236844,B,A,1
Veteran,C,A,D,-5.104979205451806,E,-32.09273122300687,C,45.383201951466155,-63.20123486303264,D,D,1
Veteran,C,C,E,-49.98082948484748,D,97.6809334441956,D,-16.90299329832577,87.80093122527323,A,B,1
Non-Veteran,E,A,B,248.3681112243921,A,79.47436504427189,C,-27.915590006290486,35.236077411239414,A,D,1
No,A,C,C,-57.06630273527667,D,30.535176941510016,E,-65.55447338173444,-37.47981472967438,E,B,1
Yes,B,C,E,-93.53414465465862,E,54.90023042166873,C,38.89037456588378,36.87315555318848,A,C,0
Veteran,E,B,A,-2.6729657131900413,C,-77.79337168401493,A,-10.359491456609641,-239.54583776557058,C,E,1
Veteran,D,B,E,54.546249193042165,B,-128.09055388649858,E,26.193724296950872,41.77481723523802,C,B,1
Yes,D,C,C,-102.58333139484289,C,33.10382583482256,B,-2.570965683322027,11.723601172710046,A,E,0
Yes,D,B,C,70.81073583802208,A,-18.267680641874815,E,71.57700166110051,98.58480291551197,A,E,1
Veteran,D,A,A,45.25930876636763,D,-21.91558760470221,B,89.61444491156225,-239.91926875940814,C,B,1
Yes,A,A,C,82.71692633186615,D,-98.9248060370634,C,37.58164196602841,-56.61201601722274,A,E,1
Yes,A,D,B,-117.55766129183998,D,-153.2644866887331,C,0.5238872645033879,-124.9866444619313,D,A,1
Non-Veteran,E,B,B,-34.1020775077576,A,20.40266699216876,B,-151.11035865367526,9.513615395374138,E,E,0
Non-Veteran,E,C,A,67.1508233847958,E,-59.482279135754176,C,162.93867262184324,1.4740635037754224,E,A,0
Yes,E,B,C,-73.29935944795506,D,-194.2704264812717,D,206.2524677446396,54.50218406711578,E,E,1
No,A,B,E,91.07037487217188,D,-130.9676580619062,C,-86.34737139677084,-75.26423399898889,B,D,1
No,B,A,E,-29.892216033207802,D,-2.731779773221062,B,-50.53112302359568,190.76109239521656,B,C,1
No,D,E,D,108.20451999464827,D,22.081934780337455,E,153.5215626449722,-107.45145084237254,A,E,1
No,C,C,A,35.37314309668736,D,-108.53899955684712,E,15.61281763659547,31.831975187619154,E,C,0
Veteran,D,A,E,79.59053440913189,E,-52.97912097929212,D,-47.358100359219584,-83.57893029355336,A,B,0
Yes,D,C,B,-172.79893106069264,B,-113.7680817297823,B,-159.72403338147276,112.29726037578935,C,C,0
No,B,A,A,196.76908347382974,B,154.81676370565117,B,117.78927854004128,-95.36960558856889,C,C,0
Veteran,E,B,A,-44.22190594469997,B,-84.9192299084575,C,309.87902231278247,-105.09205128346633,A,D,0
Non-Veteran,B,D,B,168.74299909790147,C,76.22713877235311,D,-145.66725012721125,-37.49595394393804,C,A,0
Veteran,B,D,E,87.54665522624954,A,-17.191902037749436,E,-43.84260207601602,261.1035667987697,B,D,0
Yes,E,E,B,10.899298309406456,D,-67.93035790115923,B,112.6573848423639,-80.25255175183791,B,A,1
Non-Veteran,B,D,D,46.775464537856095,E,63.19882550552774,B,-39.15164342458655,-87.26047666260025,D,E,0
Yes,A,B,E,46.04790734613582,B,-48.51920627744798,D,35.729460626485114,121.39200732998373,B,D,0
Yes,C,A,B,109.91234965859273,C,52.865113515589925,B,140.92068823590432,84.41636618558012,E,C,1
Non-Veteran,A,A,A,-57.714344425407035,D,66.75545663974354,C,14.338557767411839,-22.462305361067294,E,A,0
Veteran,D,E,D,130.4042120875825,D,38.774659037564376,B,61.15879056654967,-68.16435043080374,E,D,0
No,C,B,A,2.048531629737738,B,118.57168105810514,A,257.08195626593226,110.5418967483997,E,B,1
Non-Veteran,A,E,A,96.95337816254862,A,99.35484321259422,E,-50.449597502506684,43.794361064312426,B,E,1
No,C,C,D,-150.38800490918186,A,119.47144765225397,E,-118.61968471539606,-58.25954687310657,D,C,1
Veteran,E,B,D,-97.24278429174446,B,-54.552998910755555,D,-182.5288732865101,32.10235012738497,E,D,1
Non-Veteran,A,D,D,38.08744187199127,E,-3.0232258723702916,D,-60.570626037703455,-26.012797147263917,A,E,1
Non-Veteran,B,A,B,82.00402679240378,C,115.06688080593437,E,-26.432435069561873,-77.40423443603541,C,B,1
Non-Veteran,E,E,B,65.41083129377814,D,-23.035097004215764,E,-60.50666370677541,26.88245430200785,D,E,0
Veteran,E,B,C,-105.00797928754292,E,-138.72634131290647,A,-38.7131823056001,-60.86104060214598,C,D,1
Yes,C,E,A,130.51081462240467,E,109.23891302905777,E,-197.74414693215985,-7.05242628053704,D,E,0
Non-Veteran,C,E,D,19.403190908379774,A,15.852920974488907,D,64.70200568776315,93.03187309006982,D,E,0
No,D,C,E,-146.52831652426718,B,91.57200252594005,E,-133.33880027399945,32.41517115411776,C,C,0
Veteran,C,B,B,13.645513912895241,A,9.36401312618722,D,37.829889790373414,-105.27621141793402,A,A,0
Veteran,E,A,C,-83.51309744381146,A,1.9162925459174682,E,-83.23493596283635,150.35319762260312,C,C,0
Yes,A,D,A,19.010660673033332,D,15.982945026341433,D,-82.71033374353235,-201.46118281911038,C,A,1
Yes,D,E,D,-1.2779457780828218,C,-8.448253119385063,A,46.027659292251705,29.933253837124006,B,A,0
Yes,E,E,C,-49.01271111182643,A,-8.894173681755223,E,-81.98693354745973,-53.458778832114604,D,C,1
Veteran,A,D,E,53.696133861659355,C,10.249460063004555,D,-123.84336796099502,-16.341573391777793,C,A,1
No,A,D,D,70.01804394674885,E,99.54549705670411,B,-175.6800835921488,-14.87436350103663,D,D,0
No,C,B,E,81.98963319133237,E,70.81084064761333,D,-48.511485747711,122.1540623743723,B,A,0
Yes,E,C,D,1.592081350973731,E,-19.585572651509324,A,105.76471631526367,-40.01377086935368,D,D,0
Non-Veteran,D,E,C,-167.71432730894182,B,-226.84464937869157,B,-166.93718236613458,72.70319792216871,D,E,0
No,C,B,D,110.16367076006752,C,-55.51149888066272,C,129.58034787120314,66.17130141641769,C,D,0
Yes,A,A,B,108.02204889723765,C,158.1633932414745,C,-117.97724424152489,-27.263525527631227,B,A,1
Veteran,C,C,E,124.99441861840923,E,-24.150126979039197,A,-174.07050784754074,51.430028584388566,A,C,0
No,A,C,C,-19.471446533972422,C,-89.70696929973617,A,2.3205413591751896,93.06735895180955,B,A,1
No,D,A,C,29.65471254024523,E,40.01806261835132,E,209.48475674072418,-83.7987568355355,E,C,0
No,D,B,A,76.15727608903086,A,-223.8841335572571,A,-24.533100893880206,18.988642359162196,B,A,1
Non-Veteran,C,D,B,35.36195717815834,C,-6.809778369003565,A,36.1799133146534,0.5049969664367532,D,B,0
Veteran,A,D,B,12.899549740106222,A,-40.04001483669414,B,129.39685022835988,2.0065294174851487,C,E,0
No,E,A,C,7.770622733906595,D,-82.57356915581695,D,-184.8021177412466,-93.65831459112879,A,A,1
No,E,C,B,26.55450683998482,D,-2.8535367471157906,C,121.3584523275274,-81.04726136621062,B,B,1
Non-Veteran,D,A,A,179.72682279234854,A,2.230136184229688,B,41.147275966325694,-7.208577094599572,B,D,0
Veteran,D,D,A,45.871752498822424,A,64.19061799185322,E,54.137180091974976,-149.26728347410634,D,A,1
Non-Veteran,C,E,E,1.0283003538564293,A,0.71408798403393,A,-39.71607403016194,167.17308475622542,C,B,1
Yes,B,C,D,64.32566216086117,C,-22.422373384831225,E,-27.315860055394346,-62.262523443836905,D,A,0
Yes,B,C,C,24.472216431579277,A,-98.70352984822073,D,-227.1344329966469,-24.22831683720374,A,D,1
Veteran,A,A,E,-84.95628148748554,E,82.345347129558,E,13.113069389440268,-57.51868367163492,B,B,1
Veteran,E,A,D,-152.3781225381944,B,26.79371762343361,C,-180.2415786165679,2.0666578864182923,E,C,0
No,D,E,E,-140.8308383800214,E,3.737945709593007,E,-12.287357385926208,-20.605451845041625,C,B,1
Yes,C,D,E,90.77788257821385,B,104.00688498552806,C,128.69653083082667,-75.74048748473876,E,C,1
Non-Veteran,E,C,C,36.01793488175303,A,318.5606883036444,B,-49.381937713286256,-215.12650602932902,A,C,0
Yes,B,E,D,60.898514710104756,D,-50.77023269068881,C,12.393542629374378,139.0198976366223,C,C,1
Non-Veteran,D,B,C,-22.90051753055242,A,192.13559322299923,B,11.51399685947845,76.65999406986434,A,D,1
Non-Veteran,A,A,A,2.060734489880512,C,130.15735649554986,E,135.08795469462652,-20.677407784550713,D,C,1
Yes,D,E,B,-90.71664964653439,C,-55.2936734601155,E,-136.98885804711682,-78.91152559835797,A,A,1
Non-Veteran,A,E,B,-33.49171119589143,A,42.39654018909388,A,69.49616115875395,-81.04920000877132,A,A,1
Yes,C,D,D,-163.2583153279395,C,-67.83737621509061,C,-20.629028507849714,-54.095911218931334,B,B,1
No,A,B,E,-35.86439606520874,D,-103.21840004359733,D,128.26546933232268,-33.328632384470396,D,E,1
No,C,B,D,143.20899013852264,C,-124.5570456450176,E,-51.796582086506035,-86.96913423782674,E,A,0
Non-Veteran,A,C,B,-81.54356290841157,B,-20.800087177147944,A,116.53560084833042,-66.72136379098428,C,E,1
Non-Veteran,B,A,E,-76.47200454899223,D,-201.07633740060677,A,-101.81577858492558,-141.95369838715567,B,D,1
No,D,E,E,-24.923992492514262,E,-178.07282487076134,E,-95.34593793308947,180.60226340243847,E,C,0
No,D,B,C,-172.95084360519746,B,-115.39624138918245,B,-35.580275949900106,-75.80710590141292,D,D,0
Yes,E,C,A,-5.454932308594972,C,96.2598191418687,D,-38.11884343061512,-80.75637930674297,D,D,0
Veteran,C,C,D,-57.03085230042624,A,76.58608177816937,E,118.35332487305172,-119.51773343216404,A,B,1
Yes,E,E,C,50.878876007027664,E,-64.86538879921335,D,-94.75487910378868,36.92607960543364,E,C,0
Yes,D,A,B,-140.389317555664,B,11.742821067310762,E,-80.81272797220187,-114.23803692099874,A,A,0
Veteran,E,B,D,6.633066033973607,B,224.13688694964864,B,259.40568009102924,-76.27889112677404,A,C,0
No,E,C,A,-30.459965204213095,A,52.50816384132529,C,12.633120755376614,56.34412278298523,E,A,1
Yes,C,D,A,-24.156211621301853,C,47.667109373622836,C,55.050513579161795,31.020942456703832,B,D,1
Non-Veteran,A,D,E,-97.64061829284921,C,-154.8323818524515,C,149.42091730678504,-10.827091879865112,C,E,0
Yes,D,B,D,143.0545016861872,E,85.81884499385639,E,112.38078107148046,81.97629942529343,E,E,1
No,B,C,A,105.25797992491479,A,85.61783461338702,B,-16.858290668556563,310.7921501656105,A,C,0
No,C,C,C,-72.30672695114873,B,0.3851348492319851,C,10.006082162432445,-62.56652787724348,A,E,0
Non-Veteran,A,B,C,50.81104307047137,C,-138.37230199544115,B,-108.7298692891655,-84.24719197545186,E,B,1
Non-Veteran,B,B,E,-31.40096737855317,C,-138.61222047247514,E,-53.235022041538386,-149.85482537102442,D,E,0
Yes,E,B,B,256.43850819411335,D,142.3197913731576,B,-72.31363890666647,-19.058240529028623,E,B,0
Veteran,B,A,C,95.19000096081628,E,85.91354939536878,A,23.89069222471268,3.6913024654052577,E,D,1
Yes,E,D,E,-78.31327521859843,C,-25.30780291941264,B,-78.77148406114647,4.695836639833714,E,A,0
No,D,D,D,-193.65447232768062,E,-132.22510337858031,E,-44.74822242072694,-66.12523826640403,C,E,0
Non-Veteran,E,C,B,-73.18463943262906,A,-3.7264324020486983,D,113.36642844777654,-162.07800052032678,E,A,0
No,D,C,D,92.23558473366548,B,-40.34286583707684,D,212.50185345325582,-41.43323035802741,B,B,1
Non-Veteran,A,B,C,-17.998799458053394,D,145.00769293599194,A,-28.648949839789207,-45.98905052529202,D,A,1
No,E,C,C,61.88778465015879,E,73.34814446408573,D,124.7481043506977,-175.60444069134275,C,C,1
No,E,B,C,-137.4857231305614,C,-59.007148342138564,A,21.701675382104543,-59.36357862439227,B,C,1
Veteran,B,D,B,15.758668663326771,A,89.54073558274251,B,43.7924039033245,-48.2745525153009,D,B,0
No,E,D,D,157.52752896474126,C,-84.84851617009038,E,99.5508932840592,-67.18522963370387,E,C,0
Non-Veteran,A,B,D,92.86732903539546,D,-138.7842790812083,A,83.64466178992689,107.2996060237114,A,C,0
