religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
None,-78.89754592840325,E,-68.25805719225343,-27.55063083124407,D,E,C,A,51.43097248746685,B,120.38582901729671,-52.98384028435051,B,E,-74.37844129987425,7.787641098266124,0
Hindu,85.8099724257401,D,-54.55308232320537,-108.79941788429251,A,D,D,C,138.5955190538876,A,173.30161742399707,176.24372449213595,B,B,85.89781701453687,-27.067633665895567,0
None,142.0276575681637,A,159.6172043603088,38.50709424387566,B,D,E,D,-64.71590519482604,E,10.827474788068683,-33.17098699898647,C,E,-71.53708673357937,-130.24898086665095,0
Jewish,-115.19030616158246,A,60.121618999625994,7.170197850269662,C,A,D,A,9.73442400667705,C,44.8062413971047,150.67088560428522,D,D,25.593293416479803,22.144573310535336,0
Buddhist,78.54961786747461,C,-118.83204269884438,51.24449013183616,E,B,A,E,184.6307206302352,D,175.34844563567918,-92.43878674392849,B,E,20.18538912405596,-185.16178989319977,1
Jewish,-118.94241559121936,E,-93.62625447681101,-108.50202484738638,B,C,A,D,-63.21295171221052,E,27.52913663512645,24.547561222969293,D,A,-79.64263490447922,98.83751374442265,0
Other,-91.02425598681913,B,-65.88776001985303,-188.12146159683647,B,B,B,D,139.15657692293934,D,260.7151333332487,160.1772441770151,A,D,-55.33690016658237,-4.455515436989737,1
Christian,-52.31875573968836,E,115.54009087189714,-174.85761523714658,C,B,D,B,40.952361605305896,D,-28.217311691760845,-62.26687196163403,B,B,-97.1519205441171,245.74424743753008,0
Muslim,-123.08402468866197,C,-36.93935892525617,244.5009450645633,A,B,D,B,39.73152224211479,A,172.96668038485132,43.39549134490781,D,C,-24.25718607954225,-53.56820948456094,1
Other,-55.39771208501144,E,56.28306592567876,27.313789856196557,D,D,C,A,-118.42423786514506,C,-53.74735876149745,-7.346082488220232,C,C,43.66084187986802,81.7382519232504,0
Muslim,41.67023663446625,D,-3.8321898374686194,9.377213377516547,E,B,B,C,18.826936640219643,D,51.581841331931486,-116.344390526468,C,C,-68.66286029324823,23.905726610548935,0
Jewish,13.668239024305315,C,53.50202640064421,158.37953409336126,C,A,C,A,45.03820704515101,D,54.418393514064434,81.76024995173019,A,D,25.672781606016233,-301.65523534326974,1
Other,-92.69508122243167,C,-165.95804436369266,101.70233020161679,E,C,D,C,1.2898153109771133,E,-70.57347192371412,229.43839552543093,B,D,53.08006960898092,170.39756325882692,1
None,-145.33182882637433,B,71.73251707154022,0.14416708500747255,E,C,C,A,130.5573086633043,D,-32.64796124857602,-0.5511932331977345,E,E,153.2274519653926,-85.53428309816103,1
Hindu,22.30917226984457,D,188.9167272848535,-103.55939063337969,E,D,A,A,-152.8380472235728,B,-42.15606275865667,-137.46253278554155,D,D,103.34674427032024,-143.68582505880565,0
Buddhist,-91.8245578628428,E,144.9649962893574,107.03515163810613,E,A,A,B,9.674331454271078,A,-86.34716668179394,-38.93395932645299,A,E,-13.125827374661961,0.637222278750492,0
Christian,-165.4858157271658,A,169.05056981065533,159.90486910395165,A,E,A,C,-143.0072975811409,A,89.76209674339921,32.10187141799514,A,B,-162.7737380253826,74.26081014216592,1
None,-58.033099427047894,E,-62.75787736164563,-22.301034631539192,D,A,C,B,27.103850612365356,A,129.5428332810244,-106.68955841065699,B,A,15.529106945055176,40.350966745807696,0
Other,-112.40887898136516,D,-53.71673723609951,-64.75814329110513,A,E,E,B,7.991009699660681,C,33.191198223008946,-161.63136515655586,E,D,79.96214593782702,-91.57967547310525,0
Christian,-47.76318002589654,D,-21.29947543460954,61.16914439910589,E,D,E,D,-0.7254642276556581,A,-127.93672520547163,-113.34445124936583,B,B,16.249451009461595,42.971286127859685,1
None,182.53973260258724,B,168.55917981492004,-163.22044446428038,D,D,A,D,-145.11594974486073,D,30.281030295160306,-145.41877350392068,D,A,-135.2523844958927,7.842905347500635,0
Buddhist,54.20926140319287,A,65.95608069316879,-5.205500824381917,A,A,B,A,-122.80357565560347,D,-69.1001094639869,45.10971572129668,A,D,102.06330092123011,-144.90014242193584,0
Christian,5.503168672349477,A,-1.8729614330345319,-69.85556853683988,B,C,C,D,61.80916323237457,D,139.01527225949667,57.084837894658904,B,E,33.293054273734654,161.05979487735135,1
Jewish,16.73343303166109,A,-147.20288891564252,-104.5854697227143,E,C,C,B,49.10667371784281,E,70.05942048948938,-112.57148143185903,A,D,-23.80300345348826,69.12190575997045,1
Jewish,32.78431828636164,C,82.38866434482219,-65.8819605001237,B,E,A,E,-4.576306956562571,D,-160.24571161518483,144.5328553014501,D,D,-165.06420434930337,-25.94028583464183,0
Other,-116.48866913353744,A,-64.74060275494334,-130.119578183068,E,B,C,C,-68.56708400960673,C,-17.665697881204466,161.50359858695154,D,E,-196.96202051387252,-182.61574211490063,1
Other,17.41311883148902,B,101.64337140824567,129.79297806362067,D,D,C,D,292.3449807023257,B,147.12531524431375,50.66098179218472,B,D,63.60991257338085,-62.34814617623747,1
Other,79.99363622334569,C,-155.38839513801022,-9.62683950041256,B,B,D,D,-33.825922324536,A,56.24369056256232,56.5062509049289,B,D,-28.66938910075038,117.02086656150887,1
Hindu,-55.862875171662786,A,162.4461287891114,-79.13399066151553,D,E,B,A,-173.44549943419747,D,168.46133362722247,-85.42630789363302,D,D,-5.788553600746355,42.69475426854727,1
Muslim,-32.377780563953586,D,83.85683228565914,-120.2180790362527,A,E,A,B,114.93261009467295,B,60.41542755773105,59.96440600157933,B,E,-57.05580466305415,27.222121805178613,0
Buddhist,-163.15212929682176,D,-174.44533297184438,-38.35503784553199,E,A,B,A,-4.600349312263911,B,147.8621176473063,-134.68163681675722,A,E,24.171449531351687,-24.282383511320933,1
Other,147.65406962815996,A,202.51286531809743,56.44997497254044,D,E,A,D,58.03651899290658,D,-33.09002270945614,38.26526836928006,E,A,-127.89972622980999,-59.896479962249494,0
Jewish,-136.53098730143006,D,-103.01085614722511,-249.8281193109373,B,E,C,A,-87.19499805501052,A,44.34808129983671,-137.1895307047906,A,A,-6.778052524018642,-19.945798647364818,1
Christian,-20.754242666155584,E,-12.13467914393961,-110.61653825623958,D,D,E,C,134.73804157751837,C,45.28528827884726,-9.786506837427957,D,E,43.01340949154627,-15.864743601573702,1
Other,13.6903090611338,D,-15.871970753740388,-18.372617747652587,A,E,E,A,31.621151101930568,D,141.30961508438622,28.613389980840598,D,A,108.99089007976006,3.6313852648662723,0
Buddhist,27.083303308849356,D,-2.372625163270962,50.18259162380356,B,E,A,E,-1.4492531570913783,E,-58.61568820961877,-1.3764855893202352,B,D,-22.570632996621445,57.67757633373194,0
Muslim,77.48730664603788,D,42.761518693841985,-28.95938542521576,B,B,A,E,-17.472212683630257,C,-8.044429831520896,28.414165928555928,D,E,25.819448487608444,-262.91464184346376,0
Christian,-110.62635971723465,C,102.94330646667318,86.15959512869931,D,A,D,B,-28.599177366492995,B,-202.78260564530677,-160.38574557110275,D,C,71.93634511111033,-89.46210777710426,1
None,75.22146984674343,C,22.81274163573222,33.35932196158495,A,D,D,E,79.03067486312004,E,-262.47915133223535,-90.1288086149393,A,B,-5.368668430285315,-21.6231414969909,1
Christian,-100.92812951928477,B,-139.10644986093587,-99.74829057908472,A,C,E,C,18.357848490965676,B,2.948365380146222,-142.65620192722275,B,B,-216.13399973906488,-11.932622788815529,1
Buddhist,-150.05340945157252,B,-16.067369105095363,-57.852326716584045,C,B,C,D,-42.52736905165492,A,1.8808599091014904,92.81888970606605,C,B,-32.946841489427236,-52.288484519636,0
Muslim,6.795097815409464,D,-10.037469323612793,-155.7552790220399,D,E,A,E,-127.16354624961951,D,-188.57351121815222,162.0244551209786,C,C,98.82661597000958,-6.974136385576159,0
Muslim,107.57126701181517,B,-150.01661607545097,-22.356702835619913,D,A,C,B,-48.04893082860394,E,59.23969324105105,5.626497080182487,A,C,4.473056197644731,50.590708688385945,0
Muslim,-261.71719093452845,A,-105.63140546619836,4.19986849510983,E,E,E,C,59.75707872050782,D,-19.874242891587098,-4.829978061293095,E,E,-3.8891655281230597,141.25048888645279,1
Jewish,-11.999906090772688,C,102.08656489771595,7.085752764059618,D,C,A,B,39.53714615941746,B,39.82876172466312,-16.453751457543692,C,B,9.838177661222284,-155.00281914653377,1
Muslim,56.06258915490873,D,-10.329227998843102,-43.25555906671628,C,D,B,C,-153.0116267661001,B,162.21880504941277,88.22155032213949,A,E,-210.55590543297023,-112.41004822756182,0
Muslim,35.694081027779276,D,90.80217734415751,70.36365731403868,A,A,B,B,74.61939520979553,E,117.20615759977456,56.98099317596584,C,B,-56.69873632924873,2.0314673673220813,0
None,-0.7409197569449406,E,-26.552740530035813,-12.911859992896124,B,E,C,D,-14.93183776264003,B,-136.50684288448738,89.47319246736525,D,D,-144.48488979997862,-206.714899586298,0
Jewish,106.4508014447042,E,77.67654304374575,-171.88056792793546,E,B,E,E,4.706097981658481,A,8.043671584039467,37.16827769430392,D,B,37.33829630375375,194.1777512017842,1
Jewish,198.77969972431322,E,23.29358665398898,52.47060804226583,A,A,E,C,-7.315199884418179,C,-78.81748959968711,-196.75403292317895,E,C,-52.13082091206233,-85.51865815666594,1
Muslim,-170.8416599575459,C,-3.9111522339415608,3.4609892238578395,D,E,A,D,-124.39418671274738,E,97.28011520211585,10.356900968094376,D,C,-287.94534686049246,-82.78777720795154,1
Other,-69.81878003268494,D,-32.20154739660286,-167.71814067441989,A,E,B,B,174.07499809764911,C,-114.02476011640898,-52.36865586068774,C,E,94.63472062159443,-31.526836752216518,0
Other,-119.15019195708267,A,92.00967527372683,80.81267061184637,C,C,E,D,-91.59877894967273,B,51.409207318594085,-71.7569251959228,D,E,-167.72528743963383,-130.95550327587608,1
Buddhist,7.448414218422908,E,60.30795299107156,13.343149599766571,D,A,C,D,111.45805805055058,D,-16.317949218952812,-32.55275033675423,D,E,-52.083520649307346,76.52665843294919,0
None,91.88066728038783,E,50.006545699668536,-3.9162941299865612,A,C,A,E,96.06060859338736,B,-68.79977088872693,-140.56173873942004,C,A,-3.0498396030615638,-157.13775588630952,0
Buddhist,75.84052880398058,D,132.93909863313223,-60.02603065630046,E,B,D,B,7.670274923140768,D,-70.75730927477501,188.54808744322617,C,E,-93.111300149636,72.05005470135848,0
Muslim,-78.88309069842954,D,3.834133160850666,-24.132685868129478,E,E,C,C,-86.80801672384136,E,140.75275124189932,7.619934180023721,A,D,-92.09525289415899,15.393466689572618,0
Hindu,191.1803024508041,C,-50.1384245782469,-1.6042682488150297,C,A,C,E,-71.54569628870692,C,36.25774591872404,6.977329530989699,A,E,75.63854281140505,82.06926689451188,0
Christian,-2.3933529820460273,A,78.2443217669326,-85.6204817877089,C,A,B,E,110.86501892935065,D,-72.26117323965691,69.98103693744864,E,E,-120.08828318907825,-171.47929582361942,1
Muslim,-101.18644924860301,B,67.61335927641647,197.48198012577961,D,E,B,B,59.96985892264137,B,-228.40019306054305,152.71875279531469,C,B,166.81865039400108,-31.065055438333122,1
Other,-100.10577222458399,C,-22.999308987798788,80.40472389635784,A,C,B,C,-4.642470855988146,A,24.598372701884724,-6.358904060620434,B,B,-15.555153136511201,43.64133825197714,0
Buddhist,-80.7729121636199,C,-104.58840516318963,43.139267630532494,B,D,D,A,-10.250841533039763,D,-137.74218286241148,47.56871171731153,C,E,-34.20484143112891,-19.6550497159875,0
Other,54.01108760710728,D,7.687156098987237,-61.21363229904691,B,D,D,C,-145.48740324899697,C,99.11892456836941,-28.383335261829103,E,D,-16.025996718672065,-107.08845667205398,1
Hindu,37.577554031033785,B,109.90885771655479,31.98635925243698,B,C,B,A,74.839467298807,E,-81.79598469721108,33.60998857766879,A,D,29.00832737423313,-130.69486247436905,0
Christian,-99.18552255912103,B,-158.03968347373205,-49.41056188921125,C,C,C,D,108.85242624103917,D,149.07036699363366,-207.80470103113618,D,C,-120.37778777855326,-60.091642523475265,1
Christian,144.13639828788425,E,-170.13278870763827,62.92906735143704,D,C,D,E,-38.48033241040423,A,-57.89325769839937,-145.75959146578242,D,B,-12.246955998656993,-96.92729494903568,1
Hindu,132.27135002471343,A,-74.86904030030558,-151.77385857536555,D,E,B,A,-27.721015651609726,D,77.21381309521207,106.60532913993434,A,D,78.90797677759831,179.32383621950524,1
Other,-40.116649834992494,C,-142.2051916124137,-70.463597745332,A,B,C,A,65.7176187154231,A,-156.9475079920832,-50.561209238338954,B,E,48.6223117267678,21.594450187817056,1
Muslim,139.45823913678902,C,58.160582985781595,42.603440999827605,D,D,C,C,22.060184288725093,E,85.82849021322087,22.555223162681756,A,A,40.45033066087962,90.86024441790175,1
Other,94.19226250771463,C,58.60811361214133,19.823923730408104,D,B,E,B,-127.8797911403689,D,-9.27181000812006,-57.05818339083518,E,D,-168.67565666081094,74.8949786961877,1
Christian,38.03666294988092,A,122.02155301801191,9.581476011967547,C,D,C,B,196.3715374174872,A,-15.476207807580533,-123.81440377057073,C,D,7.437633514036043,120.43750000723814,0
Jewish,204.00283415769889,C,64.06696075689716,-45.001573742026615,A,C,A,B,29.08669586418465,D,-51.68718719346565,186.13369755050897,D,B,2.1570687419087773,54.86544541886943,0
Other,144.09888864679962,C,-175.49592750082653,-134.51607771726174,C,C,E,D,-49.56083742614652,D,60.38668316652755,-33.30841514975555,A,B,122.46957256643928,-9.088850564076512,0
Muslim,0.8330988230944204,D,-152.4089942139469,28.510999948049086,D,E,A,A,84.10215870033748,E,-37.688692343877925,-155.62705438574537,A,E,6.248715739371058,4.21169589710866,1
Christian,-171.46620372717473,D,73.00249716772176,26.966562912178745,D,E,E,B,-44.599125937742144,A,24.691294868375582,-35.45073935060949,E,B,-91.1158953040148,-102.05892355872402,1
Other,44.36160258690084,D,40.46612465194391,-120.89958260396527,B,B,E,C,-2.739116163934626,A,30.048770063891002,-77.72451194409754,C,A,-5.363312596330275,-9.084941671859513,1
Muslim,-72.60134864012116,A,18.351022276989323,-16.28307781761797,B,E,C,D,-19.570163641244545,E,9.427469971328952,73.19411767887959,E,E,27.23153338788836,-196.29366625859296,1
Hindu,13.984648663927157,B,89.6340823025778,153.6776760058181,B,E,C,A,23.94857239596965,E,-34.872637779372475,220.67981362526808,A,C,-169.8167857289955,128.86199917012317,1
Hindu,33.68706952649237,E,260.95334135569755,-73.93542431595176,C,E,D,B,-57.83276554417296,E,47.39488443464978,-112.98549336908732,C,B,41.741909626365,-192.9077735686417,1
Christian,69.15233018000265,E,-65.0535522703132,-97.14124607552313,B,C,C,C,-39.88181197365718,C,187.10328791323053,-14.013274715741575,D,B,151.1556999719796,25.030496705957628,1
Other,-120.85002615360294,C,-22.644162660165012,153.27088088106666,E,D,B,C,124.57818167585704,D,-265.6776533727171,62.511327761417924,C,D,4.664405244186559,-60.617388717395535,1
Muslim,64.00136897360424,B,-1.4066032347363127,-77.28486222743469,C,A,C,B,63.82326438244963,E,101.9064788745458,-92.82683244268335,B,E,-142.12205846871225,-45.41048899057915,0
Muslim,207.10826369928247,C,20.72842793984043,52.89236049329745,D,D,B,D,28.002185988125333,E,-29.022210115794046,52.0426288033104,A,E,6.4433548304921775,-75.42028020199261,0
Christian,-110.67338366186952,E,-81.75891955799959,43.47932315236698,D,B,D,D,-86.60156197002146,B,171.2659547728825,75.58454347545415,C,A,-60.80317268372427,159.21070603583175,1
Buddhist,-69.16192407700609,E,-15.92903374112726,71.68256376059354,B,A,C,B,-33.66604761283314,E,194.21759343181384,172.35061520126106,E,C,-5.371739331418826,8.102495427854008,1
Christian,41.04257292588701,D,-77.14272392666709,-185.61277311609433,E,C,E,A,155.5295329102585,E,-13.534185312669663,-59.4016305594209,D,E,156.30388880266892,47.795339305723054,1
Hindu,122.51301797737224,B,20.921802494323156,-45.50771778259241,D,B,D,E,86.75338967707282,E,-58.436487475872525,-30.08641315548848,A,D,186.42576741535862,146.09152581089307,1
Hindu,164.7494003649671,A,-45.39757313088866,60.691808800658976,B,E,C,D,-7.656387851769061,B,-51.97687785871623,79.45563418900183,C,B,-85.15019896951264,14.689029743226381,1
Christian,49.54572259019673,C,88.1095508477098,24.573034054444992,D,D,E,B,99.74006637667947,E,-2.8138497677288434,131.66908718858878,B,E,10.491719997091744,38.311657481868146,1
Hindu,-202.57054506646836,C,61.93281735813129,169.86949775805752,E,C,C,A,-16.31713701458549,B,31.58537338304084,-89.44685859621461,A,E,64.6002118926424,71.7966948826384,0
None,47.83915108419438,B,-48.53932524503002,-79.71620641801005,E,D,D,A,43.6339357968962,B,54.241407448816446,-28.419968936303935,D,C,-53.59745807092931,-12.178616794157806,1
None,39.039827143075364,E,166.85840298332994,-5.949363222184986,E,B,C,C,-196.55276655131058,D,6.7001900536501156,-56.30585155163148,C,E,-27.93334623522956,59.55471448354081,1
Buddhist,156.2713114305313,C,-9.936142022222564,30.99901347809455,A,D,D,D,-43.08618342398132,A,29.22906572875221,187.13008428864237,C,D,137.1599440777954,-88.55893752949665,0
Buddhist,78.71101626108683,C,103.64075674978443,74.36221800495156,C,A,E,B,-84.3496827303087,D,-48.347606192985396,-142.79180008461995,C,C,-50.05619396857065,67.17900542182475,0
Jewish,37.87240202799887,B,0.26376426087377425,-67.71518112521039,C,E,A,E,140.68779010358958,B,-59.89836387309019,139.15024134691294,A,C,-15.467871395095251,-199.65719298722942,1
None,-102.9194900778196,C,71.67158515805788,-46.800855358018396,B,C,E,E,-53.99453951318175,B,-48.90663301091515,-63.484538952465506,E,E,59.585152749670264,68.89131299611952,0
Jewish,90.59483298790121,A,15.908139205865687,-44.04292112714735,E,A,A,E,-1.0357592830063407,C,53.68050630644273,-57.38947622066119,C,D,78.577743104068,-91.55228137842525,1
Jewish,49.1793487009705,C,101.41597148698843,98.13760081977564,A,B,B,E,108.26800924888873,C,-99.94667054290112,66.53774532054125,C,E,58.80427509601523,14.074093841813454,0
Buddhist,-39.728486674219134,B,274.32912973188377,-72.65331267951571,E,A,D,D,-8.671610661849812,D,125.95892791879284,59.171729514872375,C,E,-89.44089104582162,-196.89442178460936,0
Hindu,-166.52142018565272,B,-139.5280622739542,114.30811458278703,D,C,A,B,84.20707753482148,B,30.702211258580807,22.216047435065324,B,D,-28.34944427184341,62.639020921275126,1
Hindu,-90.16311023671727,E,-94.87400595962099,-64.9995690357242,D,D,A,B,133.59748411925588,B,-21.3822425082676,-2.018875257999198,A,A,133.78832617762825,26.18624882329591,1
Other,136.54225147743287,C,-68.5906502265443,76.97188968061215,C,B,C,A,-225.60673596260884,C,152.58299267149488,8.32096625885821,C,E,15.301140473204288,3.7533212852367352,1
Buddhist,-45.162670398722575,E,88.41470068877412,-77.5672062303043,C,C,D,A,0.6333625799988178,C,-266.593887894028,-158.7167300908519,C,C,-25.186072479566928,146.23816565371217,0
Buddhist,75.29831286050722,D,-12.823073758038046,-114.5003591348932,E,A,B,A,-131.93394422301444,D,94.47257025525386,31.857014480076558,B,D,56.34953838612906,28.896943262526225,1
Muslim,51.20218036319426,A,-19.19053924680035,-122.96845057162382,B,E,E,C,100.27088482004463,A,1.4502314225503032,62.39039205105642,A,D,3.396804476813587,8.463183795672084,0
Christian,-50.53766756132725,A,-72.32098284105261,-55.79564338108429,B,A,A,D,-180.7102599448198,E,134.04519389985953,73.3473503222742,D,B,43.70166131601956,129.38387887822677,1
Buddhist,-118.62933841046703,D,4.155699316849053,-7.16648085722632,A,B,D,B,147.30756183264793,D,-121.401355564985,-77.36071581782515,D,D,10.531105964164242,35.22285030301071,1
None,-13.334955680253104,E,-78.04324443167012,163.00239101044116,E,C,A,A,110.47977646199023,C,-205.4371259719102,-126.88319928379353,A,C,20.056182324797238,-83.60215265582922,1
Christian,242.62861144917932,B,100.82861196937807,24.72279896243621,B,B,A,A,65.7684405867218,D,-95.4721639062791,-194.96338983533462,B,E,63.539136555547806,13.983758442699774,0
Buddhist,-99.45152983301442,A,-82.7960854848772,9.19410698900821,A,A,D,B,-13.543854605412234,A,-168.2250620274229,-0.8430817280972197,C,E,-5.624941714369493,-21.732451788225678,0
Jewish,23.13106846821342,C,-14.460147004929727,6.485463654284067,E,B,E,A,59.79725557382524,C,-205.48712465884674,-123.52159083022156,E,A,-253.02209968175546,-8.694252658630118,1
Buddhist,13.540268318015213,C,64.37917209402667,65.3022005419633,D,D,E,D,-1.2430203180831139,C,7.218118300995021,-76.82310386049785,B,C,-57.02921345948301,-48.90762522524048,1
Hindu,-42.639509625137215,A,-10.295388605213452,47.81488208669165,A,D,A,A,-131.38340550891994,C,-93.36343929460286,-70.07807899654057,D,B,-148.23434701080748,-61.37756598416486,0
Muslim,70.95107602454543,C,90.40327887003771,181.2785579355246,B,D,B,E,-206.13770460059467,E,187.95216384269438,18.932405058417626,D,A,-31.929297467582447,137.69666779061424,0
Muslim,10.720613021323286,D,56.420264447674185,174.2266793544522,B,A,B,D,68.34566925080188,E,-16.927454077246264,58.97016869871297,C,B,126.86885824013989,-79.42923505446431,0
Christian,48.78001879222302,D,-185.97980735904954,-3.1439431350866474,C,E,C,E,101.82713807158001,D,-60.01216330883439,-52.03856944459938,C,B,130.0384936318839,-65.16297229596124,1
Muslim,-147.20518874073957,E,104.94208186218734,-162.14967931258298,B,B,E,B,61.450478022395515,C,11.998406188313043,-56.37692048929751,C,D,95.56660124348761,-52.06544852191809,0
None,-85.70155949306678,D,-181.50279128670633,113.26090610491812,C,D,A,A,-9.661876065762854,A,22.28188007604505,-91.59282332428677,D,C,-86.4270496172881,94.42997409259257,1
Christian,-60.59488515755393,C,164.62753944677416,-69.42811467505634,A,A,D,B,111.24615453542903,B,18.434406907410278,-100.77617999190183,C,E,43.2054249071034,1.1114798610461178,0
Christian,47.644269517937246,C,235.3539692398991,-116.16572499445661,B,E,C,C,92.17860786059433,A,48.20681940906718,-55.82954612559833,E,A,149.33343950185284,-7.619632064309578,1
Christian,32.49160918921458,B,77.43498225671824,7.711985950718138,B,A,B,E,84.48760310941967,D,-124.60867219723765,127.15264357825065,E,D,102.24304189442253,90.57420011198427,0
Christian,-5.276901243288991,D,11.693717319497052,-209.83786408216858,C,E,A,E,-30.866207714806027,C,-152.89211619324252,-58.17085217220911,A,C,-109.49823645742747,1.119733784279341,0
Muslim,50.25506277675692,E,-52.74505133621198,-20.367853970811268,B,C,A,A,-12.528040456280623,E,-97.51666395569195,-8.594284291327407,C,B,-10.235502034010318,76.21552827729202,1
None,-125.24331305169186,D,58.06095744066335,-27.155020264448304,B,D,C,C,31.853549448345554,C,10.25538576235869,20.521160230774097,C,E,-111.75061677599749,48.79014278246169,0
Jewish,44.87920419986586,C,-54.5608788310301,35.67441801808764,C,D,E,A,-10.908535653785338,A,-3.1279940426974684,-56.08097553009116,E,E,42.995096570224675,-34.7082827952341,0
Hindu,-32.0426118147044,E,67.58974644163254,-13.486926626302228,C,C,D,A,-67.35155736377124,B,95.31332804269127,-47.75528231062123,A,E,75.49312509855038,92.14696613529307,0
Hindu,208.55671621106646,E,63.08855191379648,48.309812295286854,C,C,A,D,-167.0031174412606,B,42.58664618820127,55.3924340790077,A,B,227.66929669776923,60.49949375120105,1
Hindu,75.48284475589145,E,87.8496509638305,83.58297431302488,C,D,C,E,-6.454036301926212,E,186.390004690968,-30.41881795352784,D,A,2.626002283165762,25.381590546712047,1
Jewish,104.77876824989893,C,-164.27375407875726,103.7661195823897,B,A,D,A,-7.1605501298582315,D,122.90031333797049,-82.85002130720672,B,A,-68.00036194027514,137.28171454137524,0
Jewish,9.71266260023907,D,148.04591223298894,10.16131574310051,D,E,D,D,-131.69323188676972,B,136.70629402591666,78.83136235836503,D,D,36.59663906651648,-77.34373841441298,1
Hindu,-7.915647879919485,B,-86.74121583197547,91.90042033609998,C,C,C,B,-18.184048546839904,B,26.56599263835461,-19.354853690944225,A,A,-65.82169076410011,7.707130712135229,0
Hindu,96.0722188112007,E,-91.13710535903459,110.35913239498238,A,D,A,B,-56.46583097697893,E,108.44891390195292,122.25377470316505,C,C,43.72867697146075,43.78544092744045,1
Buddhist,-116.50541284542497,B,42.31884949214691,-58.52977791828622,D,D,C,D,65.95829260598998,E,-193.5815652074137,37.2446294665665,D,B,44.60885434959824,65.01487909458213,1
Buddhist,7.912664921864632,E,26.589941515960508,0.8731775434360852,E,A,C,B,-121.8269039460338,D,-19.858691943559787,3.0801489962914004,A,C,110.23851342970954,2.3269385858012654,0
Jewish,47.505813016610816,B,-7.997058567816917,-52.715479380353635,D,C,A,E,28.358829328550673,C,-27.969772233485575,135.3873705810919,E,A,5.201153300579609,-127.23374717163463,1
Jewish,66.9386101759721,B,8.20292604308259,-166.0098542472494,A,D,D,D,-191.25596397187041,C,105.79701612880372,38.99744283638862,E,D,-60.6020410378884,-126.96984665677809,1
None,14.535529938944016,B,155.3905986828516,-4.510657750366807,B,B,E,A,-107.32827939035812,B,85.22501635096998,-52.69305422033285,B,C,46.107207537622934,-216.91118714550637,0
Muslim,70.22350262665142,C,-187.59233626938774,-103.801581493273,D,E,E,E,40.378023164806216,E,31.537543732671907,-155.079931437922,B,B,138.32320771651393,80.12807556495615,1
Christian,-53.515631115550974,D,-148.69675757572026,-11.302058951699458,D,C,B,E,121.57447454784942,E,-146.3309538320486,-42.164619287268096,A,B,-36.38855229473742,19.81046740791131,0
Other,60.78241361023551,C,-82.14158631346861,14.100851639587878,C,D,B,D,-71.6764196195368,B,-1.3587033746824235,-98.05579603449353,B,C,17.45461403282815,-102.64938050476668,1
Christian,-124.47808053185877,E,-39.86086673161689,-35.42239558139878,C,A,E,B,35.62315196524493,E,-57.35506825290011,-108.87059931331926,E,B,-5.6660101134451875,113.4488522511466,0
Buddhist,-180.0631764259105,C,-94.74633464774645,-30.77916845117829,A,C,E,A,-49.130354220543666,E,45.32123307321212,-5.4466265183618345,C,B,-77.1101873492346,-20.300433693220747,1
Other,-140.5998700462264,B,-72.49694464881335,-65.47456919462243,D,C,C,C,69.13333027511406,D,-31.06858139147151,33.09987691415856,B,A,-133.43170871259696,76.72910683424095,0
Jewish,-1.0930852530285813,D,-113.59089813420182,70.7613461880612,A,C,D,E,-118.1219674068483,C,-29.418461947060987,-92.04513418736254,D,D,69.57149421063997,-71.04283511378974,0
Christian,42.49727055677589,E,77.01523790993528,-37.046765933963684,B,E,A,A,-40.575293545331434,C,-49.63360033429322,6.579965457466084,D,A,-92.11357726396243,-117.62056150768892,1
Buddhist,-2.6185100735969997,B,-24.827116192693694,-66.96048287311518,E,A,D,C,8.052698786143335,A,317.5035742196884,-36.37848718472462,B,C,-135.908842232328,-103.79122799452027,0
Buddhist,-68.0129751960182,D,-20.88319760372756,153.52560526755258,D,E,A,A,-130.9285355919564,A,91.62451112220684,174.62278037470512,B,D,158.170870004,57.15653883085848,1
Other,72.05086742519383,E,-42.879448886330266,69.61330894387359,B,B,A,B,-84.36902945172675,D,-57.77200557072175,2.6402219578371744,A,E,-20.304488766031,-84.60521112372913,1
Hindu,-166.906848361068,E,27.85905549440687,-163.02695535785276,A,C,A,B,134.42154719435274,B,-47.64230176812592,31.955483019973265,D,E,115.96168339734523,-91.8237389406238,1
Buddhist,-44.67618180932108,A,93.21892111219573,24.415254175528634,A,C,E,E,15.747158660627255,E,97.2832916186605,-248.20494086574647,B,C,59.971389250957074,-52.194165191015905,0
Hindu,43.96981980249084,A,91.8421169143495,123.90476339854266,A,E,C,E,101.17710457266294,A,-81.6531171163405,41.84257611932865,D,B,189.9973636620087,-53.33540536511172,1
Jewish,-0.9205308755750393,A,175.02199304101032,9.77984140825382,B,C,E,C,12.951557610656506,C,59.5521186695256,125.79495638793432,B,D,-137.62388663286032,-43.158441841586615,1
Jewish,181.26792815838945,C,-73.24030863631945,-22.99670396731697,A,B,D,A,-55.19568755462142,E,95.13467426815077,143.402422624816,E,B,91.23805034475754,104.24788393538861,0
