age,sexuality,gender,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
55,Heterosexual,Non-binary,51-65,-99.38176426427088,138.95758626071537,C,-82.63703265219846,E,B,43.89292870814303,B,-76.95172993124902,72.43783748044974,B,A,-0.12778415428130152,E,141.415726484116,E,1
47,Heterosexual,Male,65+,75.23468183983688,-64.20594457376268,D,-216.4280082442785,B,D,-95.23991019776331,A,36.58294231399506,-107.54413842689117,E,D,-105.86340754994153,C,-24.427308055740895,C,1
73,Other,Male,36-50,-91.98965943370564,-3.838320889222904,E,-143.80487378473674,C,B,-58.949232832649045,E,74.13586385141707,-145.28155150996415,D,C,63.71662187787803,E,133.19326285809922,B,0
34,Other,Non-binary,18-25,97.27465053971412,48.44643487292639,A,53.1759702188351,A,E,-173.71262308249683,C,-42.599484146816415,118.25511640815134,D,C,112.67897378298053,A,182.0321215468789,E,1
56,Heterosexual,Non-binary,51-65,99.67308557279586,78.62389529445808,C,66.11433165389523,E,B,96.54863685126499,A,-60.37891726737726,63.60318919114152,A,C,36.836249266050004,D,78.06597614218033,E,0
58,Heterosexual,Male,51-65,-66.71596777282114,34.45504626926776,D,26.171270547455595,C,A,-66.21989605613581,D,49.45452032237155,13.888320616149544,A,D,67.54861109891195,E,-95.15191544370789,D,1
34,Homosexual,M,51-65,-63.25084133903476,23.849119054385532,B,155.58923516348756,A,A,-223.06420188642798,D,-119.57187361648903,-4.638659231354417,A,A,-40.87136191042677,B,-217.61258194369458,D,1
30,Homosexual,Other,36-50,-123.71584726425742,74.9664536702742,D,147.26733902247233,D,D,125.7775497375808,D,-77.90753400392495,32.57667644501004,C,B,32.060930788258304,A,14.130140719911106,B,0
60,Other,Other,51-65,-56.04179322976219,111.17562258006579,D,106.01395907579419,B,C,-4.9106068172851565,C,6.269139137500697,56.331269406958086,A,E,19.0422713794853,E,26.86114889206911,B,1
37,Heterosexual,F,36-50,-112.93390931996174,-117.5930624842216,D,180.30510437406176,D,C,107.37668263127719,B,39.104617052199465,145.12420448334603,D,C,-160.74804839999862,A,122.78731012326034,C,0
60,Heterosexual,Non-binary,65+,94.1446507719194,93.59016262363437,A,-36.36674053716903,C,A,-87.6285964247473,E,-172.4810467441376,5.2983139753700215,C,D,56.32035110875092,C,86.72000669974874,D,0
39,Other,Non-binary,51-65,-211.05496008709238,75.7096023233315,A,-150.9329056423246,C,E,-117.64105924187433,E,61.83958191983737,74.09366670219876,D,C,-33.675240541356814,A,114.88679923196474,A,1
31,Other,M,65+,-273.34088804109126,13.634737299847439,C,-106.45599734618278,C,A,-42.21618285184267,D,-2.053078131204118,46.54163494118303,D,D,52.94512591692039,E,63.016301402457074,E,0
49,Heterosexual,M,65+,41.31919815978961,-64.8083370279166,C,-41.30879179691977,E,E,101.0449416348054,B,-73.61726900979934,-84.77006878044993,E,E,31.279829322586906,C,25.990563774735996,A,0
22,Bisexual,Other,18-25,68.79934697673183,220.06006453635217,D,38.29844920607226,E,B,-28.44427111039913,C,-40.674451049943336,25.73990369640334,C,D,61.909100661912255,D,108.72567738097443,A,0
50,Other,Male,18-25,-104.33028947649919,-93.92112427167515,D,-38.479905177432585,D,C,-265.6244611822158,E,-53.03277317393478,20.22674516364873,D,D,140.73368222417045,E,-158.2576520326255,B,0
76,Homosexual,Non-binary,26-35,6.748668329911656,-33.093321248533314,D,-71.6026000809766,C,C,-13.224794880496827,E,28.001068446900508,6.395446594601668,B,C,251.6541101396729,D,-7.233427151443786,D,0
79,Heterosexual,Non-binary,18-25,18.426256100716905,78.82141628096142,C,-53.88502276134881,C,A,-38.7480825117891,E,88.64915989465474,-77.32640767297704,C,B,-84.30388268419556,B,-31.369564043318395,D,1
68,Homosexual,Male,26-35,189.37318945980252,-7.360588182174157,D,-20.242353885905416,B,E,134.7567468693395,A,1.3142172970402386,-54.390219312016185,D,C,67.8612214589434,C,15.58219936388984,C,1
49,Heterosexual,Female,65+,35.45589489079458,-4.601689041216691,A,-46.78052649849545,D,D,-34.46078782143264,B,20.396033312834742,-186.74359427286254,C,D,-38.54610619587558,E,62.710357447282036,E,0
79,Homosexual,F,26-35,-30.69763351627719,-39.57759056017989,A,218.24014505805613,B,E,-109.45925487012498,E,-129.13616007770855,84.99364587506665,D,A,-4.070976342577934,C,14.585675492563757,D,0
40,Bisexual,Other,26-35,-13.641725989497234,-15.07836508094563,C,-99.11098050090455,C,E,199.10781558499687,A,59.72853435041111,-66.12919764136561,D,E,-4.281563884840041,B,-76.3612733847359,D,1
55,Other,F,26-35,-39.074614688712785,27.68294220151099,E,-48.90729487540664,E,A,67.74369441022353,C,-32.66133278457116,-94.45639613915453,D,E,100.71246280953399,C,-24.35773299048214,A,0
50,Homosexual,Female,51-65,2.116289496500179,-47.23844063951545,D,-20.03303706635014,D,E,15.98981222549063,D,13.78380460218728,3.205955726070969,B,B,-102.18639415225752,C,52.15900207699858,A,1
26,Homosexual,Non-binary,51-65,74.39166719280014,43.65147524742146,E,-85.82623686958146,E,A,47.864805710846866,D,-45.93388891326512,-100.21668867004084,B,D,85.48625301173341,C,19.13070485895137,A,1
71,Bisexual,F,18-25,-144.67891338340436,-75.88850405211285,D,-113.41621446127705,D,A,70.35420299311374,E,112.73149607469814,12.587121874427812,B,A,-15.86800464634743,A,-88.52188996707272,C,0
24,Other,Other,36-50,34.269143665903265,-100.94827215456807,D,-3.725931722145874,B,B,95.78313691616493,D,71.86117417897405,-70.2048699789926,E,E,11.083441128141581,A,-23.785970661598693,D,0
19,Other,Male,26-35,-30.91755683535562,-126.50834977084497,E,-154.2543349969626,E,E,-118.81532768261826,D,60.96488637545659,38.547003257427356,A,D,11.412954579722157,E,47.389388816472376,D,1
50,Heterosexual,Non-binary,36-50,-87.93604110702394,139.85374616130255,B,-6.43479665502876,B,B,37.635462028758916,E,5.577936860369126,-297.59021861085387,C,B,-69.317342916991,D,-81.13846661730193,B,1
74,Other,Male,18-25,-79.80353272879265,-30.487227257189815,B,-201.469913611844,C,C,-6.642276064528523,E,38.604042249102974,-122.11632333275351,A,B,-64.01171691558119,D,19.578525429520006,C,1
46,Homosexual,Male,65+,31.151559936892443,24.727579398142897,C,14.214156899668119,E,A,101.75728053111197,E,52.67861891558076,107.19259142744258,D,C,56.399978065311004,E,-115.55577062527604,E,0
60,Homosexual,Male,36-50,34.562084126123615,-157.88602804198075,E,89.86228117677662,C,B,-9.590049439230828,C,55.235586192033445,-59.600443668239734,A,C,-193.3164775699644,D,-46.76208545264441,C,0
67,Homosexual,Female,26-35,28.014437442849772,-35.09417622440617,E,67.94751012598678,C,D,-61.48777302955432,B,-166.37503248601965,-47.37004049736313,E,E,123.8946696965321,C,-192.56543755137693,B,1
79,Other,F,36-50,62.96707162586422,-83.17118338304735,B,235.90090630091035,D,B,117.15993345230005,A,-234.2138438250126,226.50475855885142,E,E,-41.94346391835934,A,118.54487801576927,D,1
32,Other,Non-binary,51-65,102.31251337787863,46.174784569576694,D,72.20648694284549,C,B,15.211381621541213,E,134.38359532233494,-19.940414702192143,E,A,74.86628666669614,E,-12.978956625331033,B,1
45,Homosexual,Male,18-25,71.8944306926054,-69.01294737569766,D,-112.8971844522933,A,A,131.93535547745273,E,-98.47786611760931,154.5427920210129,B,E,45.73003367994743,A,243.42368753641765,A,1
55,Bisexual,F,51-65,-120.48183007558262,-0.49498471261250176,D,-210.2942727682179,D,E,32.75606122019745,D,-31.91886408151734,0.11720478878399307,E,E,-185.70760941516605,D,158.80955626342043,C,1
26,Homosexual,Other,18-25,78.75118723154135,75.26053572526601,A,4.932702565538588,A,B,-83.2361520126348,C,93.63709985107431,291.2263018543321,A,D,-71.44210656738275,B,-3.4948151447196665,A,0
23,Homosexual,Male,36-50,13.358221169363063,-75.47894064265907,E,-61.83493507812984,C,D,68.245905303467,E,-214.62811600773773,50.418553466225745,C,B,-41.12283348750218,A,23.00391559882974,E,0
73,Bisexual,Male,36-50,43.850833734434005,173.45494120940597,A,138.7164786320584,E,C,-127.58149511972536,A,-73.66483069600514,-41.68529339717067,A,E,35.76991596723044,D,-43.91019750217625,A,0
45,Other,Female,18-25,-94.40760006904235,6.390801846375601,A,-67.25134698223712,A,A,-136.21198170045994,C,-60.48514973644824,3.796782942503004,C,B,-149.11931477531343,D,4.107518021243605,C,0
43,Homosexual,Female,51-65,-189.31087756835876,8.095227496802568,D,-87.63240105258025,B,C,-33.73838950990542,D,-3.0562559189299674,74.105101220899,D,C,101.80156122286097,D,-7.055730953683262,C,0
49,Homosexual,M,26-35,29.52855915901184,135.63889313956415,B,2.6376126676550213,A,C,-26.393595199029303,E,-182.35638661873966,39.593786608388484,A,D,-14.96601795285395,C,101.76670584693521,E,1
37,Homosexual,Male,18-25,79.66323652651339,137.05733446090403,B,14.012125499062645,A,D,88.48739423011241,C,28.527479668111294,51.33827423978617,C,C,5.495680912748617,B,-53.60469992750375,C,1
40,Bisexual,Female,65+,2.2707859745299177,-15.44296205141998,A,70.68325287200147,E,C,25.854709179582226,B,-16.299918104765112,110.78560604755093,D,E,145.64634890120075,A,37.309107008653456,C,1
47,Bisexual,F,51-65,-30.158301507648716,100.15681957310778,D,35.983592727713166,D,A,-29.505070039341263,A,-52.26306405340579,-60.93760034167914,B,A,-196.85972237603676,E,35.86182607539363,B,1
22,Other,Non-binary,51-65,-91.6721003488555,92.30324475914472,D,-16.014035834494763,C,C,0.6712119950273243,E,-124.28499859923802,94.31413229759262,A,D,166.43020041989857,A,69.04843528385,E,1
38,Heterosexual,Other,26-35,16.17891163106957,-98.66837623978533,E,14.353661307293125,C,E,83.92559844533558,A,111.51041488637978,32.71740665810927,B,C,1.4754106879068125,D,-111.52572789617253,A,0
32,Heterosexual,M,65+,-210.39987438358966,-12.262030361716208,B,-98.30808331699495,D,D,28.90636168216917,E,-115.4751587692456,57.591580781471805,C,A,96.01956766544356,C,-34.201778817782255,C,1
18,Other,Female,18-25,-110.25456064801648,-122.83147552796582,E,38.458163208822675,E,A,-39.488888570406694,B,73.32520040036692,89.45864188637755,C,D,-163.41896181607777,A,121.73587449843441,D,0
67,Heterosexual,Male,18-25,-0.1832990277183022,138.09944182614566,B,96.84160721150596,E,E,-95.74456567223967,C,-213.87295608118984,-53.65244141889175,D,E,-102.39680801154813,C,101.70313790364436,E,1
56,Bisexual,Other,26-35,-36.34396181566659,38.95404286890922,A,13.755293039198,A,C,103.76299218090273,D,8.41265797405417,-71.51823140742137,A,E,-72.55603690321797,C,162.87681064171127,D,1
77,Bisexual,Male,36-50,-38.47285507619671,-30.289265669425312,A,-48.669159967543145,D,C,-82.45816286291443,A,-1.191080671916213,-76.49332075793735,E,D,53.18129774272293,C,-37.64578107869114,D,0
76,Bisexual,M,36-50,45.98923816317245,49.60480187876671,E,30.463680381733326,A,D,78.86571854202661,A,-46.959860093760945,83.56184771201922,C,D,-89.508727845576,E,55.34637545967265,A,0
53,Bisexual,Female,18-25,31.29328436330067,-37.785578895848246,C,137.1014935421933,D,C,-165.4275899472351,C,83.54523746431902,29.159376889417427,A,E,150.34821930679692,D,2.6785123555243975,B,0
74,Other,Other,18-25,-29.142993681607965,108.76341126806433,B,34.86377127110013,E,E,-14.86475925623156,B,-157.6058412736346,-62.32724606760412,D,A,3.625379609537549,D,-223.69634650033214,E,1
59,Bisexual,Male,36-50,97.17648027320362,-86.58147922772808,D,-111.57076806053973,C,E,141.04756003415275,C,-209.01336449973766,-14.818830113384623,B,D,27.776130006003854,C,-45.591317818388035,E,0
30,Other,Other,65+,53.7861216942004,-51.593377866807735,B,8.53231607041636,A,E,-79.48500263743779,C,-39.82724618594899,18.79321084166724,D,C,108.34653664446327,C,57.06707489707892,B,0
56,Other,Male,65+,128.45147818205047,-66.86346703375494,B,-54.394231690269635,D,D,156.39304171416995,B,-25.361259900126065,59.29480424561986,A,E,23.360080683600962,A,-46.5634714244799,B,1
56,Homosexual,F,26-35,80.47586396110799,-66.93316402350659,D,31.580866153864783,B,B,-134.67005480911135,A,29.39983615840073,120.40281070479651,A,E,80.89474274972012,D,27.765397838921608,A,1
62,Other,Female,65+,-40.04872763752533,31.20402862334798,B,-63.46124940326503,E,A,27.16936482718097,E,121.90492575650505,-223.10393506871958,C,C,-74.79221998474442,E,-65.35211265602963,A,0
18,Other,Male,26-35,-57.82218313140216,64.21557747914852,A,-54.078510794246796,A,C,119.43955920620726,E,-186.06038528358783,122.28533436962665,D,A,-167.03451612920014,A,19.626779324044183,B,0
49,Other,F,36-50,-41.63610452266,-62.82965136913855,E,-158.43443688560706,B,A,72.19967409312156,E,-68.5335551413298,-90.89164404002332,E,B,-10.46745339913622,D,-149.41830905696315,A,1
61,Heterosexual,Other,36-50,-163.68401115271936,-65.71104122608618,D,56.8904131773736,C,E,100.17495709355202,A,105.04155893258469,36.78305044134748,B,A,-87.05917312806939,E,-78.45525782234716,B,0
54,Homosexual,F,36-50,-41.70929358904475,-45.89876139540968,E,35.56264714222376,E,A,-140.7060567466341,A,-21.738803859709456,100.65112154972608,D,B,-66.11128266362044,D,78.19602230482745,B,1
21,Bisexual,Female,51-65,102.17524719421209,-11.798797986213824,B,35.9645826254275,B,D,178.0108808924783,E,50.215355716398676,-181.06513763247472,C,B,72.40519222039596,E,91.99933971935883,E,1
64,Bisexual,Male,36-50,-79.42988354636708,82.13024332630941,A,69.70432801669268,A,A,154.29658504469535,B,128.2560885895255,125.0816232917106,E,D,21.0423050173464,B,-77.52088013600478,D,0
18,Other,M,26-35,-49.77110588116864,-187.3315094167329,E,61.41316555730859,D,E,104.216714229183,B,125.61355502901641,37.51100067917194,D,D,119.66636403947611,E,-189.9888476997837,E,0
22,Heterosexual,Other,26-35,31.766436461772958,126.46772760329324,D,-55.75512408592432,C,C,65.22278942304712,C,-58.15685217669241,-61.419884065793816,C,D,-23.093424968055245,B,-100.37591006897327,E,0
65,Other,M,65+,-14.059598700835323,227.94061469137083,D,5.803277917740902,B,E,48.079038134278626,A,29.17383950242336,-127.4522262977388,D,B,93.43909931545728,E,-65.14598105801612,A,0
67,Other,Female,26-35,-86.59506128905562,-116.35170793903448,C,-154.44495795205762,C,A,98.8193282335788,B,-106.81381903737648,55.57077634482231,B,D,44.65482943097279,B,141.4698969311659,C,1
59,Other,Male,36-50,112.37705704635029,-199.84016796262128,C,-34.548320575104114,B,A,32.5085317014452,C,13.687866027757797,52.93621702411103,D,D,109.6096946954891,A,-39.00757491784468,D,1
23,Heterosexual,Other,36-50,103.9727148897239,49.50641086222728,C,96.23239026675832,D,E,153.65624723149733,D,-87.20866858827169,-54.2344619697031,A,D,153.42628174897092,A,63.725205535382145,D,0
66,Homosexual,M,36-50,-65.07597115726408,226.47998994821617,B,-189.95048596985418,C,A,72.41341540453492,A,-50.0887989455853,-5.843371096795622,D,B,-3.488844628570665,E,54.29133525270024,C,0
30,Bisexual,Other,18-25,44.50614214849578,79.3090774306929,E,-94.17898035721221,D,C,-25.213173425152576,A,109.18687914290419,-74.97077354182845,C,D,175.13610086958872,B,29.088714549197093,A,0
65,Bisexual,F,65+,86.43562325318828,-113.71151557958086,D,-114.97198186086057,D,A,-127.43737076255657,D,83.74905446603913,-44.861414637824126,C,E,152.64508971968274,E,-129.8804208202354,A,1
56,Homosexual,Male,65+,-51.76722456273437,104.383345790327,B,-181.78869117837087,C,D,-196.6267587801354,C,56.64097629645208,-104.29291673029184,A,A,14.623524382145742,B,71.83027024729311,E,1
62,Heterosexual,Female,26-35,-171.00211703193705,160.9215285227515,C,-123.82728266468337,D,D,-8.031294018608445,C,-14.310490945659069,33.80416037289234,B,E,-22.000756403674202,B,44.54229757326038,C,1
30,Other,Other,26-35,-95.12329313888524,-67.46541779643067,C,-72.49270663961086,D,E,18.985932922415767,D,80.69871546070107,-67.0606043899019,B,E,75.99615274977077,D,64.21383888486432,A,1
26,Bisexual,M,51-65,34.18696471520206,-29.729923856508783,B,43.684782157203664,D,E,14.979543312433227,E,162.11368534559816,-6.507098238633239,B,A,18.48654852703621,A,166.8423195826832,B,0
47,Homosexual,Female,36-50,-172.79780503194308,105.21628395752533,C,-129.7899701777479,E,C,177.24187232896782,C,48.193550656294406,72.26008489523097,D,D,74.6329949143211,C,172.29731425036704,D,1
41,Homosexual,Male,26-35,-24.17369929228602,-89.34446643166945,D,0.1735748483981284,A,B,120.90327415487114,B,94.76253739058374,126.97995589035838,C,E,69.58754296154248,B,-45.430863263952844,A,1
26,Heterosexual,Non-binary,36-50,10.415810375005101,-117.8863481583913,B,-49.42295165397839,C,E,119.14468930570779,E,-0.4568961791265094,-15.482560568041755,C,C,17.42922838941136,D,47.66358524435245,D,1
65,Homosexual,M,26-35,-27.439533691741957,30.519879578324737,B,-17.68619781926311,D,C,-160.0170246861315,A,52.251739434523714,-155.022009707913,C,B,122.23629789422476,B,-9.985228375449882,D,1
49,Heterosexual,Female,36-50,-9.85964516930808,-110.4910979569279,B,-73.45998747121118,A,B,-107.45739037525044,C,40.23891431826763,51.168838025788524,E,E,-33.16477220154182,B,8.424507836505127,C,0
67,Homosexual,Female,18-25,129.2401727041713,110.42409198967103,C,-51.04403517453102,C,C,42.889841425699764,E,-30.163214368598474,-30.64788605321781,B,B,-33.08504951416746,C,-2.4593270253093413,E,1
63,Heterosexual,M,18-25,45.2248116791429,-58.20541390855749,C,-5.79924147945426,D,A,-129.50771436304723,B,142.14259425172028,83.58167342419814,B,B,-11.996957767183938,B,-50.912368775801376,E,1
76,Bisexual,M,18-25,-24.271517721769122,11.730154325267748,B,104.04018395005477,D,D,-18.940152225230626,B,-8.294340752555748,-46.58518754315395,D,C,-210.34935753475148,E,-116.15968879522262,C,0
72,Homosexual,Other,36-50,37.542134194021635,157.2038301113728,B,-13.969484128454447,B,E,47.611912254318426,E,76.93005645913493,22.620616804975057,E,E,58.28452767130642,D,-171.7007760748991,D,1
79,Other,M,26-35,157.24483216273802,-129.97117110240083,C,-75.75106348901072,B,E,-85.05229203434999,B,-57.65408944972498,-105.91330339877854,E,D,-24.327495338780537,D,-116.54892347341328,D,1
68,Other,M,26-35,13.033258181834503,-70.36258132218202,D,-77.62679555821643,A,D,106.6147787897984,A,-315.59480956371567,75.84722664677582,D,B,32.85530739320026,D,10.641672627232026,C,1
59,Homosexual,Male,51-65,-81.37886161477826,48.50117837922214,A,-75.30817760073982,E,D,57.490684828373716,B,-157.4445416459662,-9.621079980157491,C,E,97.2482251489116,A,31.936014487606585,E,0
30,Homosexual,Other,26-35,-35.59960556996798,102.82376571955587,D,-3.4026351693368864,C,D,-126.94479417713724,E,-12.725650778505859,-16.844039985919895,D,A,-66.25118874371081,E,-62.21834428582804,E,0
50,Heterosexual,Other,51-65,-2.3472254837105857,-101.8440994941976,E,126.7452198663032,B,B,24.011918098464044,D,-120.79518635045198,-23.48717256463996,B,D,20.186256608312668,C,-54.531595085520536,E,0
72,Homosexual,F,36-50,30.822549010979223,123.07524674808465,B,24.56152344979423,C,E,179.03719258722856,E,-90.60885013821543,-112.81310437259424,D,C,-108.10174530916257,C,-141.74816197174152,E,0
59,Heterosexual,Non-binary,18-25,40.75015846854906,97.48972669437475,B,62.26287980704117,C,C,-60.66780838575813,E,-224.41806623011576,8.722396185752082,C,A,-31.82111815456656,B,-118.63900166781207,E,1
70,Other,Male,18-25,6.973144764746059,-24.319937644653788,C,69.96023224986368,E,B,175.82182375326337,C,53.322525005628286,24.901619118508258,E,D,-182.33001140939956,A,76.37452912644859,D,1
33,Heterosexual,Non-binary,51-65,164.9608275677293,-154.98226460212126,D,85.28786065589486,A,D,19.588860943028592,C,-13.183164396851549,-143.75736145821446,D,D,83.53343101463231,C,-176.70386592844628,E,0
39,Bisexual,Non-binary,18-25,65.00311338924396,-68.60216359347821,B,13.582580893788283,B,C,41.052668158447815,A,48.54883807850804,68.33142862388435,A,C,97.96804938486768,D,46.29192758962832,A,0
64,Homosexual,F,51-65,-25.219786688017848,12.611364324138158,C,12.68722532822115,C,C,-46.37026227636628,E,-134.20223305584574,13.756900276637088,E,C,-231.76869769254716,D,132.2869001229226,D,0
50,Homosexual,Other,26-35,-49.59927799651473,64.53900031725597,A,-7.537066076961819,C,A,210.0831119703406,C,-26.425565501884112,21.282705775818737,A,D,27.239808357881483,E,-11.11981095701792,B,1
43,Other,Other,18-25,-216.48368060274456,-5.634496692901367,B,-131.71591803954337,C,D,-141.8335591439194,D,27.35671947254488,-90.4938900012633,E,B,0.2733368132581798,E,-169.9224760558804,C,0
59,Heterosexual,Non-binary,18-25,88.82282457986906,208.23860338997525,C,133.51268756686736,B,B,85.89902593064278,A,-28.61394412543069,-127.34601447372384,D,A,119.14563122211823,C,143.94954425820458,C,1
47,Homosexual,Female,65+,-110.99575598592135,112.37796537310057,C,22.201999344338784,C,B,17.531842769934777,D,22.416866152776535,80.49886584466812,B,E,-85.61854646473644,D,216.35520729190767,B,0
54,Homosexual,Non-binary,26-35,-214.54598437221063,47.81909020718541,A,-65.08025982930265,C,C,-2.253589757960059,A,15.744119201555653,-18.495551449915506,A,C,-189.2469088999282,E,112.74813974611071,D,1
26,Homosexual,Male,51-65,-13.231095313393748,129.6014690330283,A,132.41649514719018,C,D,-62.781935608420916,B,140.6726739281991,196.77256184920918,C,C,-84.3993621065654,D,-72.2606746457108,B,0
37,Homosexual,Other,51-65,162.67913976065637,-83.70742864872874,A,31.391366398785436,A,D,40.495979676582735,A,-122.74511526146101,-209.75806827861527,E,D,234.486600865444,C,-102.86736664710044,E,0
37,Bisexual,Non-binary,36-50,-106.64878053869566,-23.336942237417098,A,-52.567498298527084,E,E,27.83112220855619,E,-15.903897385109161,-114.51467741353181,D,E,102.2872524707261,C,-127.79055775394748,E,0
25,Heterosexual,Male,26-35,-35.92695962602889,-69.71762560553513,C,99.88126110184317,C,E,70.07395866515648,E,55.584707228989075,-171.8718128004556,D,A,142.52752219752998,E,-72.04892050547753,C,1
25,Other,Non-binary,36-50,111.50440218229517,-82.54065791695749,C,77.3884658091847,A,A,-182.13845825868,A,-49.431402965889184,-145.29501407870222,E,A,45.626127639605876,C,-29.89937605729367,B,0
32,Heterosexual,Other,51-65,-7.016624448727813,-93.32994276541046,A,107.7066661201361,E,B,57.04237692329094,E,17.460418853512188,-74.95426580859586,E,D,-64.58054988367059,E,64.0552123336293,D,1
33,Homosexual,Male,65+,-112.36629066124269,79.62076923874056,E,117.25560216984114,D,B,12.246393589505859,C,76.46675881963327,37.8679011054304,D,C,-45.293141995773425,B,-78.87871807609312,E,1
48,Heterosexual,M,65+,217.20465290387065,19.61853021287499,E,16.10698557181277,A,D,-108.6281653544997,C,80.77737422321965,-64.4485524587309,D,D,-4.515751704129172,E,-26.920350982789433,C,1
79,Heterosexual,M,36-50,-7.9859896324468025,98.73868292950107,D,93.5299952596396,C,B,86.78694911416484,B,-174.45935015095958,142.61189520749983,E,D,-81.84500380327255,B,112.99035949097384,E,1
37,Other,Other,36-50,25.19269897998944,-45.752880453351544,C,-175.68578268111077,D,D,140.121930795665,A,-112.5283022070584,-85.1308385524829,E,A,82.67743952120169,C,97.90905900402649,D,1
66,Heterosexual,Other,51-65,93.61928758297601,-85.89611440249952,B,74.26817929361621,E,D,-62.789714163851954,E,192.35001246791614,-80.2456480832631,A,E,-77.8298541851732,B,-78.28195570958836,A,1
54,Other,Male,65+,19.340217116830445,26.490970104965168,D,-40.02991886222003,A,D,-45.45669265212024,A,-42.722039691516514,-23.18375002404672,B,B,83.09423403510294,D,-0.5626990877793734,A,1
63,Other,M,18-25,105.21268949931932,74.4604804918026,D,-79.08330349575172,C,E,-83.82028202059591,C,72.31541860814534,-46.55947962359954,D,E,110.82730963126717,B,-51.947422700551385,E,1
39,Heterosexual,Male,26-35,-22.292718932502343,-59.43630557780221,C,91.91174792217356,E,E,116.23474875580825,C,-102.74388587652948,113.50502283669334,E,A,68.59944997649879,D,0.4251875261475228,C,0
55,Other,M,26-35,60.57536176712595,169.7760696518904,C,-3.6416638075313568,D,D,-2.927111433875869,D,61.746932297083134,25.946239604916045,C,A,-124.9846792478146,C,-236.74750448372626,C,0
63,Other,M,51-65,28.420160005447975,-177.72690576192647,B,21.859630083368515,E,A,97.99629554614853,C,-32.44408422139971,-2.2912206708713185,C,E,-36.828314739854065,D,-304.7434620098505,D,1
56,Homosexual,F,26-35,-79.3163541049047,-64.99214591860738,B,28.4800594025066,A,A,-5.984173853222381,E,-35.96144016731784,-28.44675522491853,D,A,-51.62822341442491,E,272.4542352608246,C,0
26,Heterosexual,Female,51-65,-17.03564389832777,101.45042604150076,B,-148.88700941924384,A,B,-52.72380411423544,D,-51.206038713334756,-9.649716609387552,A,E,16.234759780316846,C,-37.77327593351087,E,0
70,Other,M,36-50,215.34372705444548,33.846660351726584,E,154.08742504284993,C,E,28.04165501431183,E,-103.19046446156608,-122.6228891550081,E,C,-93.39309426266965,C,-31.236634720125313,A,1
23,Homosexual,Female,18-25,-77.94514085073094,11.075604932885245,A,10.983514781847974,B,E,8.045600701265634,B,-10.523408137734139,-111.76278478443218,D,A,76.14635902466335,E,-62.582351772016985,D,1
45,Bisexual,Female,18-25,38.30249892616611,-43.02731465366328,A,68.14013497540273,C,B,89.32366889113473,E,-14.634319967539689,-163.9014085742638,D,D,141.05851506138552,D,-105.82266308422388,E,0
64,Homosexual,F,18-25,11.515080641391204,57.96199148282095,E,-220.3410443806645,E,D,-178.75875129708137,C,-96.75564519782327,-64.95880565020701,A,B,-115.36064367120493,E,40.205758466923626,C,0
28,Other,Non-binary,26-35,123.60866783176243,-193.93775835866506,B,-124.11504010381418,C,A,-160.60280526723417,E,-75.54126048327714,1.5307385711542452,C,D,-105.44998328861853,E,-70.76739352058634,D,1
74,Homosexual,M,26-35,176.71939304913275,206.42682287856658,A,71.83394768951442,C,D,-53.48987122596303,E,78.66547392982909,63.60549597811883,E,E,64.45122942656354,B,143.23170789553723,D,1
51,Homosexual,Other,26-35,-107.74285830215969,-71.14270700515442,A,55.94910925117178,A,A,35.7874408969965,C,-128.00775569153666,-45.32793347604216,B,D,173.80713888280548,D,102.97527561747049,D,1
57,Heterosexual,Other,26-35,33.94343765176195,-68.3080979760939,C,-29.057186402834816,C,A,-17.045280393357675,D,-137.23701135711855,93.12022631206864,A,B,-11.921615926787537,D,-84.63622764803148,C,0
40,Other,F,18-25,-0.778062732268525,9.629138676783464,C,104.31679319506661,B,A,-162.77780197649744,A,23.827246275443866,102.14596633034137,A,C,-101.03196393068097,A,-256.494017405857,C,0
19,Heterosexual,Female,18-25,-29.760997657030234,-113.59824167525187,C,1.7238756018411086,A,D,-46.80792436244609,E,-8.864838375763057,-1.8210585022692447,C,D,-50.38978234137209,D,-167.74376475118592,C,1
54,Homosexual,Other,65+,-69.25593311169818,-43.84716667911241,C,-80.81238135836145,B,E,-131.4303603277444,C,75.8020715404776,-39.709437470515255,B,C,-235.39485378959083,E,108.0033619822363,C,0
55,Heterosexual,Non-binary,51-65,-26.005079839621875,28.173644789680775,B,67.81727725007465,B,D,29.40323711752047,A,-21.766386444546953,30.231318732327665,C,E,-287.20526058144463,C,140.90698560472802,B,1
70,Homosexual,Non-binary,26-35,29.17264492908486,-98.15234290417759,A,59.80652910446223,D,C,-88.05700915240193,D,21.64190447326368,137.74943337495583,A,D,-7.828607110715752,A,99.41570981778926,D,1
75,Bisexual,F,51-65,-65.00123797427891,41.672298175332884,B,41.72194370349009,C,D,148.0346593952949,C,84.26407371998452,55.905309726030424,B,D,-110.73111313927875,D,114.3561769613306,E,0
55,Heterosexual,Male,65+,-1.9529299007222323,26.567893094437178,D,29.286401413730857,E,D,145.48658834760903,D,-212.3644289040024,-42.24468429299988,E,E,-200.2389537937468,C,110.16129031868562,C,0
