military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Veteran,B,13.348394927159152,37.44950975182197,-100.43907228673028,142.4409544914439,-147.62742430137413,-103.81180576713804,0
Veteran,B,-11.228886576685461,-196.40351942092107,22.339636994882596,43.751386512612264,-59.72908780925721,180.1514514624583,1
Veteran,A,-61.619881608864304,12.371226998110934,-33.7146113356722,94.34524513155009,-110.01226227549527,66.95826345434949,0
No,B,53.304447928972756,145.76043438813494,-120.9307718311146,30.19257503255444,14.646614578584602,-30.26100027537834,0
Non-Veteran,C,-93.61802667355883,19.542436468882222,14.79659240230173,-25.726096071751737,24.744122042490645,80.50290773571402,0
Non-Veteran,D,-54.614027410361984,-46.333302569558846,-83.01207866814086,-116.607416862858,45.40943763941088,136.38433786275996,0
Non-Veteran,A,147.36644024623993,76.51544006818477,42.03487193454599,-55.363187785991016,-108.05528530366217,128.74499043588145,1
Non-Veteran,A,145.05599910464457,-31.322505284604468,-141.12218112637504,215.8528215333384,-81.85610299647253,85.74086658274739,0
Yes,C,4.483003170442831,47.83013599856338,-148.43076242403973,52.750024729265355,48.29246218081862,-34.07571790678977,0
Yes,D,31.918761242048987,28.7045219345132,-24.055186616353694,100.75433827109286,156.93773679572453,33.547997108775114,0
Veteran,D,183.83776723260604,50.73429471271571,312.43774929439377,-25.071671687634012,-42.964722980432434,-48.143060291951734,1
Yes,E,50.292943963615386,-28.447017134090537,164.81960391768163,-79.7318093417787,234.55669260185644,126.1897250559014,0
Yes,A,42.50544497057177,147.0610640540457,76.804942801393,-12.515166819667828,8.205125745839382,53.961347521690016,1
Yes,A,-1.1200269618599898,99.05712326800744,-219.2467185323991,152.2568811829372,-154.3928842255969,51.40630068515071,1
Veteran,C,28.275245948950246,-49.91040061680131,-142.26502796946815,-33.443784622737034,58.804758110872434,-133.20540092660588,0
No,E,66.00800284031942,-21.74718582213369,-93.60413473779491,88.20509395102309,1.3222223874636687,45.247847925433355,0
Yes,B,48.19281207086347,135.2797456493533,-96.97404216783728,-48.6294857731991,-5.590170166750024,-5.303224588582259,1
Yes,D,-185.74107302324418,-27.536352509678586,69.51587054152836,182.2419103824888,9.79729754412489,-50.75862187628527,0
No,E,-122.0560377678115,-43.2069786180709,61.90694591186286,18.318413058027033,62.920870932077065,35.377505174998255,0
No,B,-67.56502358833849,-18.736413910135532,65.03861797255993,59.490514045304636,100.91321514698946,162.10185695355585,1
Non-Veteran,A,24.319234777522922,136.73764333076542,-63.929541813105374,43.648561198136406,87.14539574705749,91.96445746052221,0
Non-Veteran,E,-116.97871833450229,-123.74735697919638,-34.968320098695784,-103.00882722468643,77.80976041094527,-14.045564569614275,0
No,E,64.01366939953283,98.13991109958093,107.27839831992921,1.0972663239763374,8.362715615350352,100.39081107131568,0
Yes,D,9.578441041795873,-24.303214202279293,99.98951009157531,3.2493678361373957,65.10843942709998,41.59896310618925,1
Non-Veteran,E,28.757730806395408,32.91886226262243,-66.45688514968248,-43.8965723529301,221.17001539468362,137.3797039788851,0
Veteran,B,131.7398765184983,-73.6818764479848,-161.17119085714802,-132.53088637669683,144.70978432611682,-8.039890651630332,1
No,D,105.88039696477733,181.3728835799146,-117.31449613662004,5.879689112550782,-57.025464162400674,-64.23107180150218,0
Veteran,E,7.955042622313679,44.619561180034594,-154.44811449093132,-121.87747203209685,-30.633315971979698,36.73308736800156,0
Veteran,B,-31.2404868522148,-111.29131694738716,-20.50220822512187,-60.611068519000085,-98.8534621373785,-41.68553764899787,1
Non-Veteran,C,8.235398608330772,-23.266600826047014,44.315485171642585,37.33885484356896,-52.49767593504055,-80.3703431071239,0
No,B,-42.03598069067518,-14.92102454477336,-195.89309718523938,19.301203426905257,-105.81018705820074,-125.26601811439781,1
Veteran,C,-10.993765861251017,146.3556879306475,34.40519768903065,22.72193634444921,28.215467047034398,41.088197924518084,1
Non-Veteran,D,-17.26473897741107,85.11815948724026,-5.193387388458756,120.52216520293373,95.37916490234707,-121.51693819657147,0
No,E,-74.36308720433894,182.4520225889156,-51.84101838156858,-1.4134761454718128,-147.84423909858748,-200.83734651673032,0
Veteran,B,-89.1775470468987,-190.3771310516072,-122.48378384787242,134.0638201308153,-53.18379618142767,77.78422475521009,1
Non-Veteran,C,34.0877699733684,-177.60130350491156,72.34159860218504,-31.359472577372777,0.9357887371864217,21.890342131138414,1
Non-Veteran,C,-28.203535831249127,15.586506994138736,146.85619131377058,-43.237386537855215,33.269692228804246,-87.34073028027134,0
Non-Veteran,B,166.92850010912824,-71.55424780971664,49.60286951174009,-21.2688497596631,162.04555704754753,-74.9627122079079,0
No,A,111.11969735589958,81.71372932843826,-83.66003394355113,-35.91677502767031,-24.176291663155837,13.073340318045974,1
No,B,59.46031449800102,-17.170721848028606,-13.506246670504988,148.79401270666287,-3.747422526011896,-22.426262075370783,1
Non-Veteran,C,-42.17355181660537,-0.6931887853450747,-26.422432433633908,-173.81062136078265,85.21962715232672,92.39828679030123,0
Non-Veteran,E,-55.16094419011889,113.93773441564616,-88.6759289358404,-61.369483199885046,120.2920036358886,187.5015824265626,1
Yes,C,-43.050314707803174,87.04827172985993,-31.672940362333552,185.65785248284809,-107.33529943558418,-48.856141049209896,0
No,D,88.33570778363638,-192.02022755410758,-49.7186063436899,58.67827322753438,-42.90151630734254,-169.61901188856226,1
Yes,A,-5.723693647284062,16.245490737212336,101.86890378822176,-104.75718558877276,-171.63285876024037,-87.87909335154143,0
Yes,E,23.238932273046483,18.794472192960654,-17.589980406079064,-110.71625371442249,156.00800801396986,12.452512823809116,1
Veteran,B,111.95954190570079,-79.52645315992373,-22.67057526135442,195.1438221356907,-102.73087686458855,25.330647703635268,0
No,D,186.75610444794344,32.795812419231055,-32.08172288715947,-11.720736432201079,-146.7938704300205,23.034379129430384,1
No,C,-177.79255247287864,-64.28347759593423,-21.57794303196351,213.97438006903897,81.15601836903527,-148.86718308754493,1
Non-Veteran,B,-10.828147689029517,-344.5059883689487,91.30137323453873,69.65941302408272,8.446313780306088,-40.1797091507035,0
No,D,12.269689911437935,-77.96261482656637,36.55175410637801,113.61391867398265,131.40788373349764,-4.714756456456087,0
No,A,-115.35903213499192,1.798172880472747,29.126595156466923,99.16271108745485,8.659649361902307,1.7974453231010312,0
No,D,-162.86760359378428,-52.49603889655695,55.37999196480791,-1.9536647656030317,192.6036262980845,42.276669751457746,1
No,B,-30.230015841493074,70.43327853395475,-98.80993066001213,-197.92968796368694,40.94985403952124,128.95544279754563,0
No,A,18.037089804517283,65.80888701964324,-70.03539138793799,1.1644392020624588,60.81635262750673,68.5352454966618,1
Non-Veteran,E,-159.84819324537293,31.208310502243187,-31.181387942809724,71.11767128789644,75.07798301648833,46.12483489996924,0
No,A,167.1397832215634,47.72256877841968,150.98359618337088,-81.38336455107755,40.85169671209528,219.47771406631946,1
No,E,-61.92767070820048,17.947801158703697,17.437768388210486,-18.311816548260644,1.178849517544159,-31.832536414205276,1
No,A,35.91711729385337,110.3698128448895,-127.56078381111142,-1.733430093951391,34.82265740452558,-15.555024293948996,0
Yes,D,18.20109212324184,-58.413708533796274,108.21715089731099,31.48244038361872,-160.2261608247154,141.26216886627964,1
Veteran,A,-123.45545252510628,90.84454949698667,-52.32433713998513,-23.303716904751614,-58.22086997582301,15.665842375582939,0
Yes,C,-18.034741858273616,-165.78490974547066,-162.4808221260846,-198.10931623741413,-24.99174782802387,49.589357223996714,1
Veteran,B,145.2505651049521,21.08977435240492,100.63901096501147,-13.122810128187595,46.932498843117564,31.844430214845833,0
Yes,E,106.46483978328634,-62.27124860011081,92.75319555025897,-5.925903350621737,19.05359406882655,42.57164125150744,1
Yes,A,9.632581420744897,-115.60217662813214,-115.83607955741077,86.26628428041778,59.57286709716041,183.78080782206516,0
Yes,E,9.836472880793847,-4.091296363440152,-61.348047294064635,-143.22761133622365,112.76841877834099,-198.33604489260844,0
Yes,E,-45.472562564369646,-141.68892324953677,97.12861075234301,45.04448569224123,-130.0784998337379,-106.00145617964691,0
No,D,-155.259202866826,0.5175833217881193,66.09786601918087,-32.74723698103411,130.65605127589862,30.277082645446225,0
Yes,C,64.59898588076706,59.27090873806996,80.51337275804892,-90.30082319114572,36.64100783250172,172.40492115641266,0
Yes,A,55.390440484498406,50.35045184338346,67.2419538143453,-47.984253559635455,-177.26638643640499,-10.451142696652932,1
Non-Veteran,E,51.15110431295289,-13.88183024367608,-17.01744270485614,195.94662889229858,69.47466328686353,-142.5988755986149,0
No,A,122.51456871689422,-116.85141846713942,71.83218875879966,-65.76861016772594,144.59850496581078,-56.91630134052216,1
Non-Veteran,D,-81.43444144788377,20.16240095951682,63.74864372168167,-77.35103683684858,64.60926803457046,4.623207309579155,1
Non-Veteran,B,39.49362570578126,98.52265742948562,20.88037911703288,132.03388868474036,99.27376891093496,-130.10330277686018,0
Non-Veteran,C,-63.16106973848877,-105.22180151088112,44.550857721755264,79.08030415798785,-58.26444452700238,3.1449805759363043,0
Yes,C,18.34611895042095,-114.24502239161478,-78.86185980528944,104.1218154002773,166.40776863283756,36.93342436003652,0
Yes,D,131.315010268102,79.81723437928775,-6.709130280867233,-148.40132367214537,-41.19923986780614,63.325713512699075,1
Yes,D,-106.31954857229773,-15.038282303211542,-62.63942700942413,102.4305772396366,29.931800635691985,-14.97246728399274,0
Veteran,C,-0.48937054357641285,116.11744540216723,-84.49710456478209,-192.39625992574298,147.34191407655825,-70.2178097674698,0
Veteran,E,-66.06419568227312,109.37666209986044,169.85011215342132,-143.0189537234182,15.574184864573065,6.783624362828348,0
No,E,95.3594034378862,-157.1718882936418,25.303787678564554,-9.836044090648315,-72.23272545269651,99.61427491403288,1
No,C,-101.03528793562995,29.602218216953695,-105.1296413069983,-49.66881888322462,-100.97359988710966,61.330236772898274,1
No,E,26.284690395453207,-27.95829715774102,-70.00054194214711,26.124570444632926,-90.90657209433314,7.650273583288926,1
Veteran,C,83.3007235405226,-81.2715820003917,52.89556793040845,-81.33408233454462,33.07061166861477,-138.86556792524146,1
Non-Veteran,A,-2.12285594208052,-88.01211605783418,48.11811516124471,-86.64749423210117,-36.69548989516792,-50.932009838482315,1
No,E,-205.36307176375465,163.94425246309984,148.88376517551495,2.7981764926641426,198.52849873314807,13.955541303262574,1
Non-Veteran,D,20.770224048623138,13.90489070628951,-100.90530757640227,-5.49517681222202,58.90498374407559,17.150751692279552,1
Non-Veteran,A,-138.92061338949776,-161.12110461838222,112.17250950018136,67.67125533753916,98.2876810060961,5.06408114411963,1
Yes,A,-69.91591136230625,-69.98958872850747,145.50503800487522,-108.85904584363368,-72.53436089749576,183.37191524461863,1
Yes,C,-159.54763948532695,117.80359253972001,110.86817222629438,-0.2987290787080263,-118.73915507133597,-10.510195852623225,1
Yes,A,-7.933453496623597,45.22716214258436,-85.63986070783159,-2.3471406905646965,-145.54779142466273,-149.50572161899277,0
Non-Veteran,E,-73.52172476194202,157.1455722282618,208.94740427534933,161.98967504827314,51.431153427925956,-134.5892748534403,0
No,D,-98.50801658993564,-58.642616676334335,54.172812858724875,112.12367115725652,160.5861389833745,26.00686656343046,0
Yes,C,-35.12562560443711,8.343958396426475,-77.71170241446681,21.634602583570754,-80.52565206430828,45.46195376303458,0
No,D,42.95173482904166,184.00576073388027,2.746449620690593,-7.512829327060411,204.05689184423474,23.557333517434547,1
Non-Veteran,E,-16.544898645058122,-252.01942367373215,-135.29442333033796,-83.25024525953606,-57.44527856864973,-52.945620109200405,0
No,E,-11.664948157885627,-32.547891002399275,-20.49748442407283,280.0675405594078,-31.548159493143462,-38.66883707387822,0
Veteran,C,-2.859031202915251,67.8544412711361,111.09024028788225,-57.48601359890297,68.7475320107371,126.68306922487855,1
No,E,45.332165259481386,-9.734307994118709,-69.86435372559492,41.94524344506447,-102.25117470390244,-14.889094246674803,0
Yes,E,185.99221591486247,-113.55318942478499,60.53400722931642,-33.25966397075545,-62.92026439689482,9.167874895197961,0
No,B,-133.85797486850996,-48.553181061149225,-169.66352732199826,4.593594682595975,-75.98068429865374,14.968821917688322,1
Veteran,C,39.10014502068496,-54.33411823771584,-123.47392305116425,-85.87810110387369,94.1339535606998,37.223380286127664,1
Yes,E,-73.77665389097017,270.85737845898785,110.07400526421868,21.86103345806013,171.00655600784756,88.77448726856774,1
Veteran,A,-19.02893505731759,-28.63335418031451,232.74469495168094,-43.125697394292224,-109.61575244679744,-35.520637084704795,0
No,A,94.1374420626546,-117.78200275005364,-41.72831423882952,-62.88482936225599,68.21388898867548,-19.958815302888592,0
Yes,D,-94.91295675498144,86.90561343385703,56.696596393124175,34.2294888723231,-157.3367913665289,-75.94474691794917,1
Non-Veteran,D,159.37624837668844,-132.55678776947138,-102.7567133454111,-81.17538097450975,97.36744694473839,-117.06514062459985,1
Veteran,A,-144.87031321585664,99.09852244563572,179.06981216113053,-20.398005085798804,57.114938351002586,-34.10805776453766,0
No,D,-23.137293146465613,62.354238433060495,-59.81775084822992,-5.694055387738071,-166.94376531853442,-91.65442586541724,0
Veteran,E,64.47833631335733,-121.52641615437874,-55.849435743343925,133.05915456598794,126.52905099402119,-118.13770616994628,0
No,C,71.79577409802852,-56.83601911505946,-70.8205122920323,124.73724954020335,-43.012594391615785,58.22927150560694,0
Non-Veteran,D,144.04869332784068,179.8271293411476,-65.85004517293085,-31.48933683291098,112.32284547687983,-53.78000427176693,1
Yes,E,200.8971024489785,-10.441341486080889,-83.68911050199952,-51.58662442915525,-96.1443999938769,21.832705966762394,0
No,C,119.15731771383793,139.80300144815087,88.4572419997747,100.340564765081,-74.31041982163568,23.804208127929723,1
No,E,-27.1845555317692,-109.8623073940367,-157.21753754395104,-4.893305273047889,28.723700901458642,15.00972199696456,0
Veteran,A,-93.34076566988684,58.21515248497631,-99.10909590617311,72.47718397333132,-138.95332865820694,-127.88229980202541,0
Yes,B,-35.00966036290722,142.96203453218033,46.3498958062401,21.677170824003067,20.39959765799639,-53.09896459216866,1
No,D,-50.38925462578896,88.15093973513554,-150.5966386948934,62.82428087887144,42.35064595926577,-39.3052626382548,1
Veteran,C,-58.849093480442896,116.00322630131174,66.72942619578043,-15.11541420276618,-34.19458123765779,11.557865782148973,0
No,D,-15.58699036018486,26.848262590029844,-4.8607181965665065,47.51613842849423,-14.978969172552686,-136.55927719241967,0
No,B,36.63767035327407,-73.46678715305535,23.018244981124074,-105.97847743199063,-71.5186590334288,57.61589909692654,1
Yes,D,-20.236699892735572,78.75875102089938,-25.727032364931286,142.30866430543034,-148.68988163456422,-28.39379421433556,1
Yes,D,107.5642544864118,28.847310124287194,57.12379427840636,127.32148475829335,56.83781235233772,3.198299686576336,0
Veteran,D,220.44819028066337,11.836089139719878,79.60433748183243,74.57039575611311,51.343014432432675,-101.72162464128924,1
Non-Veteran,A,-146.55068431447756,-251.91448576285134,2.8031930681635475,8.506020354930415,-236.84965349933674,180.93482653153137,0
Non-Veteran,D,3.1290812778838855,65.97254454777732,162.6335831530158,127.04617589238374,2.9552198728197934,122.83286728691746,1
Yes,D,-92.9150521442144,6.575652213706496,-52.43865198182041,-115.967140771348,26.909111895950883,63.593045917641355,1
No,A,36.28527426485407,58.08393837687842,-176.33422471574468,-95.06003420532785,69.21162987637827,105.1354033705152,0
Yes,D,46.517854086769084,-48.55194659467445,-41.024853426994426,-66.40443220493356,-82.49781484146766,-136.3633408411906,0
Non-Veteran,A,12.54084152080232,-27.465877848083665,-187.8325511828951,1.7576467728691814,-16.36722973293326,90.03240567977998,0
Non-Veteran,E,-150.03921077914472,123.4585523873535,8.576215287899737,-256.8078452667555,-7.256322252526521,33.20472858779888,1
Veteran,D,-88.96112267712425,-124.69963780640454,38.812845303649524,-110.79696430392552,183.29422212037585,-25.49662236634042,1
Veteran,D,113.4268369051518,93.64662884890083,-124.43196062279003,22.80425011754501,-35.740235247353915,72.36279987280503,0
No,C,-136.54446929736764,-39.91606158556711,102.18605856348191,-271.2700759156757,-203.14813720102777,25.289405508357092,0
Veteran,D,68.70982931525921,96.06110056001229,-38.42833721554676,-151.58511609955067,-13.661530040879732,172.96025879493246,0
Veteran,C,-139.13100587770364,-18.845903136345413,56.964274674485004,82.50057922508717,-111.35529759462999,-19.33203894590498,1
Veteran,C,-139.91497393236577,-52.12072622487338,66.93201984149655,-170.00793430330577,237.12881862135197,13.101603873254394,0
No,B,-19.515747880521324,-10.752934843304958,-126.42255183840274,-24.771374502382436,171.47082818526744,95.9156325181332,1
No,A,40.4310864180143,-106.47560600223214,-121.25087574647378,256.8829958637049,127.1599783098877,-116.09220264063971,1
Non-Veteran,B,40.90833237352723,-40.68346432706524,-197.96777846303962,201.26937252732478,-61.77157027470492,172.22497851435347,1
Yes,D,-0.4353386065391105,55.610895660819246,-1.3582519153594497,-30.91669938330971,24.28030298953441,31.713067287664252,0
Veteran,A,150.69532849196457,90.44091892397296,88.54186932895712,-46.37579040773374,-185.20308971398308,-23.44481542110021,0
Non-Veteran,E,239.99897777431073,-4.635640604817489,-151.64960468459307,-73.5550124431944,-36.80277253952333,-25.463869159264917,1
Veteran,D,-20.189005197472166,33.2039177508822,-221.3864760093125,2.1219619792016453,-192.0621556052039,142.07019815790375,1
Non-Veteran,D,1.8221038046445037,132.27900429963893,20.82419007713139,35.50484585820903,-86.57173412570154,-7.59790877711125,0
No,C,-152.68468303475132,30.081398526226792,28.313703301741455,-101.44808761452171,-21.465020738412775,90.47713034472525,1
Veteran,E,-43.692922939350055,-141.52549141448836,49.372790429046965,186.6115344312808,-36.212621659470386,-268.9910360401722,0
No,D,-39.72991801705779,34.77646916731303,-76.05110495827337,-209.6533279116175,31.826032984077546,-131.75149708815988,0
Veteran,D,-153.0371878299009,97.04902028600942,-8.319986057275448,202.01637335532308,17.208609560063458,-30.792645405278424,0
Non-Veteran,C,-48.24070587638486,-135.32423973392974,25.442807584286708,-70.81404999586023,64.49619583193449,140.68994623506893,0
Non-Veteran,A,-177.65851100515314,224.07215919341158,24.022636322246925,101.05855046483757,-25.160509904512946,81.71679585476971,1
No,E,-64.45371988129253,214.4522157813149,-10.127976381920218,153.57371248922857,-7.658521020817033,9.656520014527374,1
Veteran,E,-69.75699422313653,-167.07435933039733,23.94608586252551,228.84723773220554,209.2436318606001,-66.35680048469531,0
Non-Veteran,A,34.730430859218465,69.61201269359789,15.057940565579445,-4.025292479763079,-91.0803269555889,-42.442691362395344,1
No,E,15.768251638302445,-2.276916270741017,-170.1109299109809,-92.80923792153466,127.36655697929935,-65.92193028755997,0
No,B,-69.06741558854837,-3.530639149094302,-51.8727208715724,99.66627981761017,140.00719708988325,44.438460988312755,1
Veteran,B,-124.98052413587777,-114.07974416057083,128.10289299328542,-6.4142602178273584,-212.4887830385225,8.151529640710239,1
No,C,70.2416582132864,-40.99696418161011,61.2776073162535,-28.11854472736751,-175.6532405453133,67.46390111902848,1
No,E,142.4054057121517,-80.3564878963577,56.80527601618649,-103.03157825870808,-44.417413033003605,-44.78403649414705,1
Veteran,D,-256.495260628078,-92.78161771933615,46.13490152072705,203.42180222341275,-163.1990907045562,-89.56318333169236,0
Veteran,A,247.08827691632132,-80.29917498740855,63.13191867869802,-125.10586441384528,114.01933610614961,105.54223138565028,0
Veteran,E,-103.0449048548639,72.42735800032082,-140.21561942030573,148.0220160288338,92.49214019127356,-125.74683569819656,1
Non-Veteran,E,-48.16407081638102,-131.43212976180675,32.42780458106655,60.05595021310821,-80.31745540055607,82.49551554060622,1
No,D,115.9315201551325,86.83922071653159,45.29478302875265,-48.28924498788935,-201.66884976379808,14.865780068956685,0
No,B,65.84630585686101,193.81238261185564,-94.88664546920363,74.7534315452684,-4.5779666634960865,188.24147920041082,0
No,A,-298.87654233459654,-24.18421954369242,-74.59496190533483,-46.281293719912995,76.20637798709605,-80.65553931589693,0
No,D,-46.61144575853769,55.56333168134459,-9.931668739507721,146.28198124316646,7.486067738460372,-65.98101094594958,1
Non-Veteran,E,101.34533676181823,139.87742073229452,-0.04982845576623967,-99.82678013732259,56.12653511213301,-53.22162962691925,0
No,E,-165.53197683421445,-153.9251167652442,-159.8792271087976,-17.202429604423735,52.29822775337677,202.37837884717368,1
Non-Veteran,B,77.86707225523173,115.32559235102194,-59.51850277660924,-106.73854179478293,176.27181799265816,-40.7616501702054,1
Veteran,A,112.85289289459695,-16.052614223870478,-63.612158488147855,56.538567846234145,92.59907485055282,-18.54148916120453,0
No,E,49.90393305935093,90.74592460071945,50.36042188722089,108.40836762478183,34.362672055327,3.401974866980246,0
No,C,-149.17300072390486,-40.72564968531591,10.683021198533464,-56.96228618886279,22.19306342274032,82.22700574917447,0
Yes,A,12.08860965149868,82.70535595788179,-2.2564082565088164,67.73990823486807,1.9691538213158593,32.959127379105496,0
Veteran,A,38.30974014670039,-62.50446501426865,-96.46786880523204,8.931553833521004,95.32436964507502,-84.81171687307703,0
No,B,-11.956060263400046,112.46464686898771,95.14407363924263,28.852377468160732,90.09535809286237,-58.572085850831726,0
Veteran,B,-79.96380008616232,-28.8995668519076,199.45905274142575,-2.5343058740316073,-121.53188951496186,-6.100720411942353,1
Veteran,A,-105.8131674081273,-162.52222616637553,101.61532907700095,-77.2524793232071,47.149444721779346,-68.5225857886551,0
Veteran,A,-79.8694406480005,-16.839402401646392,76.15805003214923,75.14215518171015,125.10885340122428,107.04641245532376,0
Yes,D,91.90286334274074,49.98454869662694,79.9578566581482,-53.39771586510066,-64.2898245284588,126.10378993388738,0
Veteran,D,301.22302730067946,78.12425407259612,62.623504040762754,2.546020949487592,7.680809105103126,50.28063228397978,1
No,B,42.94883255899119,64.17946303091293,-75.50855389754028,-84.24403014103228,223.97130362552593,-4.843411022164193,1
No,B,90.13795085073382,177.3265465760834,-78.18099372613072,-13.12361493245249,-68.78628236894893,-60.21831428816817,1
Yes,D,234.52816635073552,203.61625237211734,54.549503539098,57.69356643971172,-32.151768177673695,-28.661031708293415,1
Non-Veteran,C,62.960484373567695,-34.83376837011764,-0.6455816952314081,50.451122757613355,-44.66495733807579,-29.675338507183152,0
No,D,6.963036382600553,41.85243554974839,-4.886258753404038,-112.28277407063342,81.88624171096382,8.139442934968747,0
Veteran,C,21.506306025213444,126.02030153819479,19.39156671763885,-86.7168343911763,22.99844961067368,-43.361898701205284,1
No,B,123.42362314791812,148.79489435038332,35.12265214825768,-67.32199597755545,-128.42534258410555,107.98546818515588,0
Non-Veteran,D,81.22290662373464,-207.67002906700563,-58.926706200554015,17.559905474797283,20.886230464630597,-76.79639259255067,1
Yes,A,74.9038611792383,83.39523297338887,20.944945220125526,160.51499024397486,30.654042038956455,66.93548776053416,1
Yes,B,-154.46839245816463,27.494806800918862,60.5232372178098,247.7922047313238,-94.59913907410552,-115.6637957418476,0
Yes,D,-96.49668882067121,-97.54934646236494,-70.49760727395274,-109.61865760529066,-84.94061152756208,18.84040394207402,0
Yes,D,-226.23623070951675,32.173926022243236,125.57786074685022,49.06428710248933,-141.88490889910724,-97.93977219731535,1
No,E,-63.25888276237664,-87.14049368805634,-71.5813267529175,-70.27954498218978,169.41686250701926,-123.28637354390573,0
No,D,15.814014967604189,145.92237617900938,-29.184282993461473,-129.3644605662654,97.69622009618251,4.276613157122314,0
Non-Veteran,A,-35.76791181005079,101.00110155025072,20.548627036179106,-79.38716306091223,-125.24754126602356,-40.228622250919535,0
Veteran,D,-42.61389378682347,56.9401607870192,-16.451640879366398,-68.6223767025437,114.66797394111197,-68.17909762721526,0
Veteran,E,49.744464973462144,-0.5697849881576802,-85.8917866163034,-52.41226401201462,-14.375851190934519,41.58601863933323,1
No,C,123.71690706376566,-41.97245985888192,-131.2641423839287,117.56208237803808,-112.16380831988621,161.37478478315984,0
Yes,B,-87.30335783561937,101.1693283151488,-44.63086198077521,89.31133629021882,-99.18230491119868,-79.01632416155377,1
Yes,E,-127.66286398128244,151.68935953269974,39.913061539929274,53.65738813506776,-23.875148326354807,-164.29297934570252,1
Non-Veteran,C,137.7913332111468,-22.125024582999142,132.98763328506527,149.48944763943973,-59.557502316819736,13.506767542644619,1
Veteran,C,-55.40432670572445,4.060664864542702,78.74749721862176,28.066818942192533,1.8535928195102798,-49.36448215699086,1
Veteran,E,-64.53443932044095,-101.06834449645565,80.70293824801188,16.485445140451567,-146.66659468659896,-115.38353105949737,1
Veteran,A,-19.876091938104942,-133.37333642124756,123.04448984790979,16.369107697150483,129.408535046483,-48.914173663143565,0
No,E,-100.03750022882889,-65.24780339329209,12.384316426874296,87.261830072043,-72.87484597816878,-69.38015700206769,1
Yes,D,-100.6544651485599,69.15657169614231,-100.42899180808718,131.10392426712596,-14.4407913642737,51.88740816029803,0
No,D,-16.47516279185029,58.975078833547286,-36.60496324943651,70.92145563947939,50.26772461700282,110.88897808830738,1
Yes,D,-39.01171395948194,-65.72215767186779,219.91072827365144,-209.76684027555095,-45.52259288400048,14.091953216837663,1
No,C,-160.0949732085381,-2.3000341981727193,6.922123090666224,-65.56412135724396,54.14225059813159,14.06016981577666,1
Non-Veteran,B,72.3324152124991,-106.83419687292096,-7.06996745066802,-141.58364759742645,124.08085507117741,-25.98393830473013,1
No,C,-12.705326211245138,85.13402925122773,57.629313881514285,-3.113306503687886,-171.98472440010312,7.2284935863863655,1
Non-Veteran,B,22.764510783257965,-43.24028249251579,-29.814243787463006,88.89717994385158,-28.893611939354386,-20.460508561791055,0
Non-Veteran,D,-43.34608375549201,-86.21743258066039,119.38378298530587,-26.81237781357005,-12.979956453047281,-67.73648681222377,0
Non-Veteran,B,30.502684347654025,-9.389853601378226,-66.74009397942899,-10.198601580618698,-35.67325389299837,-63.305312900637745,0
Yes,B,5.793856239783789,-85.47158323470498,108.44660873605274,-72.72086245791931,-60.46083125037005,133.3251057427227,1
No,D,-20.713609501913037,-23.638086675612886,-64.72016842472324,27.493136600255934,199.3549422853273,-62.23437213528348,1
Veteran,E,50.57700232696977,-20.985668291041353,90.5602396248875,70.0046522019255,-10.763698139615187,-1.1948103985545346,1
Veteran,E,44.95671821233081,63.02576137159552,99.8343620357289,1.539422864997392,39.72618299689905,-45.796092883572676,1
Non-Veteran,C,-19.92880632874933,7.253323748853912,51.55549781313038,58.23994516715112,105.61588453874779,127.01102265832525,1
Non-Veteran,D,53.36396537563789,-46.199778986998574,-125.73543031143923,2.6524055111278106,55.95149710078895,-93.99545323896378,0
Non-Veteran,E,125.1056624559801,93.230017564967,64.02051281641077,9.05379022862953,170.05807411033098,-125.27932282660579,1
Yes,C,-37.674147049033465,11.515975994719852,-66.80289296215454,64.52403241054454,-142.88213046598926,136.90967144292082,0
Veteran,E,-79.85006267261656,127.62489287860726,47.30533462029861,-102.06555540220108,76.39629984395546,-35.01346031301227,0
No,E,17.4397359073146,44.30572884823529,-69.7733464614002,34.115387453313716,-34.390079803150776,0.8202521478582865,0
Yes,A,41.906666060054434,-10.924223560754745,-27.814084974596337,-28.3133132152343,15.53438097829625,130.55298317693945,0
Non-Veteran,A,13.915321532320156,-18.42364826883253,101.12386853183901,140.19499127048198,9.595641873283668,-28.403540933485683,0
No,D,-173.42616208306683,119.83976599409544,-18.256920443987912,81.50572613516346,15.203596123825095,-100.29381247050789,0
Yes,E,8.832740968091848,-165.7139960321103,133.7217414358439,-69.52952524504907,55.09670324031812,62.96450672801508,0
Yes,D,-63.94439352644148,202.37607178639405,-58.68957418970964,213.2440328827775,61.07533427859823,113.75670604931145,0
No,D,34.84124894412858,-6.927515943189209,-41.36700568514038,-150.12688613259905,-81.50360443047204,46.693567062075054,0
No,D,74.06652639084406,118.20735937429248,69.13787098660211,-220.11522549975894,69.19998317418009,-149.38628558432148,0
Yes,A,130.394979467179,-73.62887440153966,-28.904509689407792,35.443368212823174,64.79817555288017,137.3962440159768,1
Yes,C,-129.35749772415153,207.43195946923976,-42.658736027437534,87.65293342203194,74.0776347723362,115.73974670506331,0
