disability,feature_0,feature_1,feature_2,feature_3,feature_4,target
Both,20.100819307538934,15.275101904125377,-108.19379541113732,38.569528833464744,A,0
Both,-63.87928471058123,-38.8031075674989,-16.530968561885246,85.45087108999195,E,1
Yes,1.7118061199826544,-205.0492372970103,-88.76710215691976,12.997531098080428,D,0
Mental,-101.95739447128598,91.56179584427669,30.846967858302836,-85.4575762057485,B,0
Physical,-22.685045968199923,115.34111397051868,-16.60551817486472,-154.7243276588383,E,1
Yes,91.87156981986526,139.14620737573873,-3.419593795109948,53.61788030473831,B,1
None,-12.391673454494704,-191.1643047269006,28.90805474608887,120.25370231118796,B,0
Yes,150.43118561288128,-13.284031112782216,-56.003663673838346,-131.5888092001891,A,1
Both,-28.31679729134852,-102.12523937513691,18.498105102191264,25.23253962359085,D,1
None,-24.85616805476817,129.4511532229197,111.61743080548973,20.27049587676869,D,1
Mental,180.090367814778,-286.4974821495317,73.83054416855954,-69.34093959941522,C,1
Yes,84.67029237114552,15.596808417969948,144.18400277221838,-7.071133741695926,B,1
Physical,45.235475809113915,2.8202161175317992,-9.866986058243779,69.44356094500284,A,1
Both,95.42482223953895,-2.4713054908477208,-45.30551851927312,11.508575865573839,C,0
Mental,25.3804270590186,72.44889172980179,-143.37906408544927,-35.86107370673571,B,1
Physical,95.08722196452828,37.59850937272269,13.20391311217747,138.02799349584853,E,0
Mental,-129.22824966050058,3.5843095054299403,14.9131643262152,-56.91269814236103,A,1
No,54.35698402279455,19.08217801792276,-30.06683663040375,83.2743683993792,D,1
Yes,-155.5859024790732,33.81715051517592,-10.190063488929754,24.484676531301126,E,1
Mental,204.42649387108025,-25.53043786723065,150.60726228929047,-76.48859869223723,E,0
Both,-33.90509134067007,33.264118742226714,106.94129239614034,-128.47681354117424,A,1
No,-140.71388424472954,-249.2765115329541,26.46884164251626,16.28396808252843,A,0
Both,114.93250909420223,-65.96627481226407,-54.374616218823846,-89.0521392416857,B,0
Both,42.92014279318395,-102.87690135831768,12.54865965646366,-83.76525469506288,E,0
No,-2.2432677417529185,94.30179184848342,182.6852441916098,-9.24692053532334,C,0
Mental,98.9082475536606,-55.201275762497524,-28.165675111981926,171.22343026880597,D,1
Yes,81.51176963904199,-100.9695265198741,-219.22156509524245,-121.68879156441716,C,1
No,204.02565425968092,88.36779301626909,-70.94571139695798,-88.46908825459212,C,0
None,54.163699714818684,27.696865792969973,-28.7759878182512,-101.09011516270843,D,1
Physical,53.71730509745164,-50.68335988065243,78.8386562339373,19.076599129713426,C,1
Both,-131.90766719229075,54.76032212688061,-49.190114159465935,111.22898353755505,B,0
Both,47.95689875676513,-27.517516382854552,22.537779070290924,40.90916120715744,C,1
None,-9.132786775217056,29.914279726920327,-1.8776717847299031,-51.8610942039673,B,1
None,5.527022695912065,-167.08541482429308,24.593118220100425,127.09366849459028,E,1
No,29.610637453184374,-146.2297224267079,-26.19853126958172,-55.93396074824351,A,0
No,102.5338620665035,92.93087566003537,61.86593303678932,-179.64066441759644,E,1
Both,230.37034808372061,157.379700418206,135.42265540671684,-21.330237315379655,B,1
None,-29.990070925777975,-73.09968338467505,-45.14465175656282,-137.86514100851463,A,0
No,53.64590455441122,-71.99967218264275,-39.67760556540736,-168.94913119995886,B,0
No,-18.814026321072884,-58.07710468825734,-1.9673251020797304,-40.28048286686838,E,0
No,-18.804358551321975,-86.11690816187621,286.3712305030901,9.892333123701544,D,1
Mental,-74.46828366595696,36.12739934647472,-131.8380059199457,164.1306538050621,D,0
Physical,-92.17202881558366,27.668918577335738,102.28860010380154,38.3523559547861,A,0
No,-22.15493052613783,17.62775326738067,74.02605523449098,65.84930065241977,D,0
Physical,22.84837722923881,14.623227466361008,-12.863537140419442,26.930960578772694,C,1
None,48.472251779862255,88.4782778012414,0.06281782841048764,-51.18626475533938,B,0
Yes,-57.19207596138972,-228.3651554700487,116.78721809226387,13.339719770854904,E,1
Physical,178.0066401150947,-103.71819370876506,-165.72414936842256,-15.190021237479447,C,0
Physical,-97.53671954406892,60.68374268552337,-99.18763383495816,-97.22890449236186,B,1
No,-66.93904665466813,28.171034606665884,168.61992790488972,65.49529884522603,C,0
No,-175.06126826502702,-20.184670212740762,-44.77272247994507,-8.860599904052698,D,0
Physical,123.260312937204,65.0459601498953,15.21459238426435,125.54921672300196,A,1
Physical,-6.768314968803038,46.078928999522056,-98.86056136243423,-35.53288969728826,D,1
Both,122.74745657275108,-63.98210437954701,-116.62472938154964,94.68230605475082,A,0
Mental,103.58759915994595,102.89232608878369,-124.40877209648293,66.80065983098254,E,0
Mental,-145.3457046022699,-153.82421115903568,-17.48904895367831,-48.971096709523685,E,1
Yes,57.43686659113125,13.845367735125224,39.195406794651284,176.77631158306747,E,0
Yes,171.4474484307126,-337.19559980117543,-42.89174911760851,-136.55333055186802,E,1
None,-99.55502820178911,76.73214981220015,20.305880693185088,-14.41834724506131,D,0
Yes,-22.809472333702374,128.775108420207,7.403987296383511,-3.641068750221342,A,0
No,98.78268110738271,137.66351355847212,-116.49560773880265,-52.059069911343016,C,0
Physical,47.39550826187525,-58.5423767740754,56.701823998527665,-11.14596909846996,E,0
Both,52.21934947537188,-40.746678729225856,-144.0223171564372,21.597330532513396,D,0
Mental,-105.36934650325188,-78.5599043304075,175.71057842229456,40.75828279051232,E,0
Yes,48.9083082808477,47.944401155502675,0.6017162234951288,35.07804862071817,C,0
Physical,-67.0030089955839,192.43157498838755,115.10374102674676,102.01237193108872,C,0
No,-78.80934823224844,81.46910542759613,-44.33483685653921,19.09899872431089,B,0
Both,271.1149710695209,195.24345026894636,45.965362965802,-21.22258535692306,D,1
Physical,248.30706793550007,-53.18121375285779,-127.20284097712363,-66.83499509464181,A,0
No,-48.68625240257399,-47.28305840409643,-25.35137499260225,-137.46069395986999,A,0
Yes,13.482920219601906,190.94821683203028,77.99054967378692,-46.95442682874427,C,1
Mental,72.45808241435108,117.65720145280953,-91.3866635194362,141.5348994611209,D,1
Yes,72.09066184120286,86.45021763702343,102.64910113998076,107.51199957762512,C,1
Mental,1.9018658156651411,-13.248721791475088,62.5696775783099,-4.81582968733788,C,1
Mental,-57.129974977871,-39.00696794537385,105.94608053143553,-12.46912090572098,B,1
Yes,107.74041771529137,80.58223034861406,109.74360023622414,-97.25458574250885,E,0
Yes,-22.956231228082853,-101.72001825564274,135.0803577879299,-240.17211249442786,D,1
Yes,70.30216668573048,25.405229573584315,64.01997539022149,72.72747801710382,D,1
Mental,38.58287836858478,71.08162358317901,36.58777177033817,-40.254044226228686,A,1
Both,100.98537700694214,34.860027831312905,108.67222814833517,65.31232559785686,A,1
No,131.08910986918323,131.24633621180953,40.927949311798024,-121.78213820781745,C,1
Physical,-17.533209513822946,-17.187018884808424,-18.141518900696457,163.28462183744475,A,1
Both,3.8195135325764427,-79.2811863468632,-21.900176393731766,39.43495437710712,E,0
None,134.69796743185617,-51.92535775386947,-28.241132139387425,1.1572992081950708,D,0
Mental,66.2594929718173,-4.641414422013755,1.4499357671620365,106.37873988985751,E,0
None,-117.83209829242647,-86.57303694671465,-159.15961316577625,109.83748116766554,E,0
Both,-96.03578141021246,264.3807496391437,-121.87433615424716,-49.37985131279552,C,1
Yes,-0.8280806653989731,51.49906425640187,-49.02172686015327,35.673235404371276,E,1
Yes,-117.0183621515477,57.65066319694038,39.36035454514673,74.83987659776405,A,0
No,44.32582487204363,41.529597629969146,133.7618441591748,11.861758149423485,D,0
Both,-31.753171565249062,-89.05118507246313,-95.13254993117512,62.62626178432803,A,1
Both,37.28343544528159,-2.169582467934508,63.99165088560963,-93.38626770563887,D,1
None,167.6303142251093,152.69895373076398,-151.46611563498487,74.12902630793809,A,1
Yes,6.795587223714422,106.49978187672295,-35.05937859883103,-109.79308007689947,B,0
None,37.13687985825101,204.69545975931885,-116.63645393693436,-211.82835516619468,B,1
No,27.451940192016078,-121.89541331429874,106.55354767148341,32.571000955815556,D,0
None,-3.337458073903602,94.2815635832126,-97.4169452815476,-199.1029149518334,A,0
No,-94.50919942816203,-29.349097506606924,21.195676735960088,-48.29264291013746,C,0
Mental,-116.78785955156125,-90.34189617306227,-184.82710507716018,-66.01343539835909,B,1
Both,97.1267006831961,-138.4479729290385,-78.57287500320575,-5.335653502403632,D,0
Mental,71.2176223019157,-63.522442614435256,-53.36092125866264,52.16731651981805,A,0
Mental,-120.46266441708401,13.129506038848,160.36072867517834,-24.995784361079583,A,0
None,39.90994112729202,-129.04651623477326,-40.54093188618101,160.6647308198298,E,1
No,-15.171401162951135,3.313503409753746,53.0846539153631,-12.755747696580105,B,0
Yes,42.49185633739618,-18.92519915438701,109.0333076401039,-117.59585620179081,C,0
Both,58.11571498566101,-41.72024754498493,68.24382519806858,-167.96531102641512,D,0
Both,-52.0512321084357,-64.15566680299474,19.523316030647397,324.1977284025461,B,0
No,246.8452570758995,23.508633781155392,-149.5553028808371,-26.53281012054174,A,1
Mental,16.95914387940387,-115.29015342861743,49.9105482921674,-90.03719971112287,B,1
Yes,-28.497309183718116,42.17680406385418,192.63437361273233,20.953221485300098,C,0
Yes,60.36713805054836,-157.7603813643995,67.84146761007756,99.99592855283299,B,0
Both,100.33287912752486,68.05714162626892,101.01766100141944,-163.934456246972,C,1
None,-104.16062796545475,-209.80825080866913,138.53973418539692,-81.07230457595406,E,0
Both,41.211456190678945,18.004548532437568,-180.06950492579034,53.03270885887691,B,1
None,-64.54610200496343,-80.86309743674184,-132.71425196117812,-116.95287226645348,B,0
Mental,-40.2017877303214,78.0086941768279,36.50779365633947,112.84950768152837,E,0
No,-77.53479984940462,-79.0272593640982,-19.289468223394422,212.76712258765772,E,1
Physical,-37.427439828932705,106.91693644460688,231.32934764795766,61.35110694492065,B,0
Physical,-147.62844065896505,67.45305545354732,-65.28497054138272,-204.234792792661,D,1
Both,-145.50973982843786,184.94437170431144,-37.476410088684034,22.610499617285708,B,1
Both,-122.1386903169208,67.37280558851863,-91.92920881544654,-69.19961078149855,D,0
Physical,-155.21479686393556,-119.89878001744796,288.92599603985434,-4.8330929019082065,D,1
None,38.05088162911892,-45.90869021599316,-69.50589636181562,136.7041033877043,D,0
Yes,59.55551167752501,-200.653819941211,86.28600524063856,88.75443578504833,E,1
Both,-10.032962343740369,-53.0392056888299,209.56376161367905,107.29022712099353,A,0
None,86.77817272815383,-11.117247942085303,31.903500986362697,54.27750274033255,C,1
Mental,35.163928783392265,97.05632054579858,-132.97438426092526,12.539524071605895,B,1
Both,-24.3038078941903,-45.75040191926547,-0.17512867597232706,-5.463947352957274,D,0
Physical,127.98510446637177,-99.81651454779502,-68.96999494111576,-257.5609856804585,E,1
No,-5.608263078962862,31.044906089504753,89.51776906980568,11.684469734098258,A,0
Mental,-35.072913452428324,122.5720859045833,-3.1360747023948643,167.56304514307064,C,1
None,-110.86541691555868,-141.28345258350194,78.10977002330726,-48.78686769068374,E,0
Mental,149.93677986343155,188.14093108624772,-161.05701975938948,9.16510815669679,C,0
Yes,-105.15649407822264,-148.22247699786456,160.87413116912376,202.15181276251792,C,1
None,112.55659597965942,69.77419166621009,-23.95453101239404,-48.91495778055422,D,0
Physical,64.4874868990211,-211.95291578599858,32.06935874826227,-165.35364948883753,C,1
No,-131.55625968545408,-217.08956515383954,-115.32565269144305,-97.41371656330381,A,0
None,-52.71618991077255,-11.342651286556993,20.090864133840384,65.79995941787074,E,1
No,33.19632688102573,29.733907676241678,52.73127868953708,-202.15242824685524,C,1
Mental,108.12291122103781,-54.10848166118362,-8.840975447573161,54.90501688449082,E,0
Physical,-59.94464514557246,-4.689931562619238,-36.38300098971534,-80.49345411382372,D,0
Yes,-26.005006565726816,-77.80173738431326,-53.42535822484366,81.23618643640744,C,0
Both,-83.51946322854988,4.947768552231282,57.35128317673978,-74.99755341374743,E,1
Yes,131.82043385883233,10.350738000596358,-97.28653850511736,48.486917208301605,D,0
Physical,155.97263709193433,64.42660662229227,-98.62420933441923,171.20117924648665,A,0
Both,-4.3637353457592365,7.335747032701147,6.928451967782773,174.6042540169489,B,1
Mental,59.67945269969337,8.809730158696174,63.66346929584223,-102.3659515228414,D,0
Mental,50.74852430501251,94.73331642291096,11.703983257952048,98.09449863889407,C,1
No,-42.81527403517734,85.02461310991991,-97.72496395701636,69.27665353573164,B,1
None,-239.80745483810512,28.540625017023157,36.93364309192302,-17.39224193918678,D,0
None,-34.41361236798395,-153.19760886482732,-120.18712521630583,-36.60258038672293,E,1
Mental,23.632528153808053,22.29167472381625,68.91757385179244,-106.54652398164215,C,1
Mental,14.465991341344287,54.33441135310291,42.91908175095967,32.96892861276864,B,1
Both,-268.48517829174693,109.70793910794916,74.82198729526516,-61.72139457178945,C,1
Mental,-129.357261936325,-266.81573329801233,40.17255969055974,-107.95471593165497,D,1
Physical,76.87180373127333,178.72808809038276,-57.36079050254467,4.434241733770486,D,0
Physical,87.84878448777653,4.423522394895462,60.1382140681262,-172.49922980773238,E,0
None,15.8131898887779,-188.3500914104808,105.54336063404621,-48.00778559521247,C,0
Mental,-28.195069040174893,-2.0130803314286347,33.92458303857168,17.775237827850855,C,0
None,74.5821772344884,-56.42175103270942,109.81482350531402,-4.066413607373709,E,1
Yes,-74.75511421414434,70.82547467079358,-67.73129123712847,-69.82380842926543,B,0
None,65.09054327729805,-162.51170802821605,40.4432445211374,19.76037055641543,E,1
Mental,-82.22547456329666,-139.06297817121532,14.725896635020705,-250.0725232028159,C,1
No,151.68362871925657,53.06264753939042,39.1876883109668,74.1885647672106,B,1
No,137.74964025631292,-41.13084398458127,-108.75862309537112,-26.602631958380467,B,0
Mental,-99.16204178409512,6.41937666795055,-32.898426973764266,-49.44825157289614,D,1
Mental,29.773341607400184,78.13374718190083,-2.93334995155103,21.752906218520778,E,1
None,-137.12204783676495,11.233591682873104,-40.61009715498473,-39.37738636065853,C,1
No,53.63808869643301,90.93022794451228,42.96370514090051,-71.42444973048039,D,0
Physical,-148.19086868742357,54.56184199767936,-193.0222044369823,43.93562113106713,E,1
Yes,-63.378888590639505,84.36397691383829,-89.98682474431051,102.0764691910188,B,0
Yes,-73.99080657918017,-32.65473683890693,131.81666734524862,-95.0444123858991,A,0
No,67.39085873514847,5.282082900873083,88.34744685019274,3.618265712364904,A,0
No,-100.52491512643668,14.020536380187853,-89.6309000777754,-48.04207886053882,B,0
No,-23.360878807522546,12.030539461984956,-139.04718704854287,-145.97893228915615,E,0
Mental,52.04305509671523,-125.66174210931761,-109.64657267525486,49.924543951166015,D,0
None,-34.38286058720795,-165.77067572471705,-142.80466678162608,71.81820126160966,C,0
Mental,-8.257772941636166,26.092817816253593,54.88798237856146,98.14551859338867,B,0
Mental,32.608611478674575,57.96736706618185,49.16744221126271,-106.0130610117521,C,1
Yes,-47.61535895486949,140.04296825751595,177.98691928607832,83.62090014058562,B,0
Mental,97.2245729315119,-12.090992191978637,142.1899393718163,66.66252814096929,A,1
Yes,-42.43106641426346,13.00379692349768,-171.8221384620739,21.66596693970949,C,0
No,35.897581669141736,-125.43684876099599,193.7027506066556,77.13970400503464,B,0
Physical,-64.13394750267328,-1.9330198950413289,73.44188729308588,-0.6397566852953438,A,1
Mental,-129.85411420176618,-64.67156077354608,-56.65157139166642,-36.21040256793799,B,1
None,-101.75410599236656,189.90723033478238,245.2191120360206,-140.05661730104717,E,1
Both,-123.94052573100325,-43.19811727680876,26.094738601089702,-74.53755670927733,B,1
Mental,-56.86307310309901,-79.56140019146201,39.20920720825302,-76.92944507827495,E,0
No,-50.48728256059795,38.71258841078085,23.811612929040773,-85.60456743332674,D,1
None,65.1834432589348,-41.87371347926106,127.1601285735106,62.07089504042289,E,1
Yes,184.67460578936962,-157.26371855411887,-7.516406946071141,-66.36077880205465,B,1
No,-51.590680883097114,-0.2243450435574449,39.38968732217235,118.11885590239694,B,1
Both,-58.121564436858044,-187.04166377850845,50.479040600721724,-0.20314891743425234,C,1
No,-29.796290270831072,63.41247386222536,-127.59642641398037,197.08136979373737,C,1
Both,62.82035961123963,140.46186820892422,-125.53963897642065,25.764980066077385,C,1
Both,-58.23899107221276,55.86819435127924,-91.93391449943317,-18.559341781675432,A,0
Yes,-20.317654841504755,11.88043288475252,81.2035591410202,14.018252498766243,B,0
Mental,-138.3828972918746,101.7623843758938,-29.54979211210152,-36.43534531263935,E,1
No,-180.56734415731856,-176.9800810407559,200.30111322968182,70.1659455009404,B,1
Mental,-22.63947216683906,-183.75748180009944,127.2402649688402,92.86924011519979,A,1
Mental,-25.79128559446368,-35.05574438679566,112.81438345751775,25.315778284838604,B,0
None,-51.91362117808875,17.77771471591055,151.5595208698681,11.702857561447086,E,1
Physical,-16.434467545888438,121.43602238638078,-167.51453387328172,-30.26877537101417,C,1
Both,-196.09024752905765,-31.70837657588499,189.7690006648457,40.250995658998306,E,0
Physical,117.92272264850618,31.559665157501925,47.016318350066754,13.634463268347622,A,1
Both,-166.13437243340917,-15.471984237992503,-64.25195596455713,-55.12302669800423,A,0
Physical,-4.334590378178831,-129.10022708664883,-185.72777041855394,96.59380733898098,A,1
Both,7.190992187849436,-133.54325378228407,76.49561591460836,46.43474041318473,A,0
None,2.485562406791696,6.181167572242819,22.928472951657337,-187.53459965372474,D,1
No,-15.51874238505621,-29.782981066278197,-2.8211083234019068,30.641629143381554,C,1
Physical,74.19127070270484,24.167009531497346,-32.44409236237655,-45.704833114808544,E,1
Mental,-62.839475037828905,-28.487663317045552,-81.2310532124706,-60.27450115364012,B,1
None,-31.81736672077931,99.65574700054542,-208.68401450677553,17.97367413462014,B,1
Both,75.57269765568785,-80.08467519045608,-76.47095066446255,-6.599230112401072,C,0
Both,-46.7326474921078,66.57332859378545,13.474418917224668,-56.49142702784948,C,1
No,-158.653656074716,20.735699647739036,67.65877521068043,-124.04875509778506,C,1
None,139.5010994174438,-39.13638231702793,-128.67642328364292,164.89866447549696,B,0
Physical,-14.20078012989226,-0.883614814857348,-14.593616945561571,-60.822566154555226,B,1
No,-28.044849702363923,92.24871308444074,-103.91128570884203,-100.4453589624587,A,1
Yes,49.38883640366464,-181.6839774126517,115.54752572937437,121.30126149021474,B,0
No,131.00796401240905,-101.9082244772546,-19.44613545675253,-34.277594045123564,A,0
Both,51.77344685645918,-61.8239734429574,-203.08071416676268,4.522903327962927,D,0
No,-192.5024603266244,56.42423287935595,61.888504396502256,-85.21489124223996,A,1
Both,-53.754714652761095,-137.58846355481137,-22.47034713608497,215.7601684437603,A,0
No,-4.55988516271458,-126.31394616385445,-37.8758486846086,-17.26377947103058,B,1
No,122.25490689190714,-69.80230509176619,36.431941484575134,103.95498010645964,D,1
Yes,-14.074837138035281,-30.480852326590625,-185.3561747459541,28.799742299638492,E,0
Mental,-4.84741794867629,94.82972510284998,19.97335711269931,-66.65490285372448,B,1
Mental,161.53857257221676,-10.645768095345542,-52.52896901461068,-24.96238153397217,C,1
Mental,167.78834179721818,-69.4839642409627,-15.788954020438636,42.485139308522236,E,0
Physical,100.86134200827091,-62.36092585955457,-44.69682333588074,88.01603055982913,B,0
No,2.9987627580916323,51.22124417185899,-21.814153133842616,98.5648145835876,B,1
None,23.310971031031325,227.39487526283318,-75.16873861550542,-107.88576595335377,D,1
None,104.5341163137446,1.67755468220172,28.664913199886065,-177.169397140137,D,1
Yes,77.71152414505086,165.23946657397883,90.6653531394004,-45.685767951190975,C,1
No,114.56725912612977,-362.7976299173609,-44.794115762953886,50.416138137134816,A,1
None,40.39142420012307,-135.64879546080226,20.026698758014973,15.833125560272851,D,0
Yes,-50.75718881693088,35.90887257996202,-45.25436954285221,22.466687878789163,E,0
Physical,14.881214434475694,40.16099685125418,-2.0371831196081582,-88.85263593776564,C,1
No,67.75791586186764,79.93445623186585,60.8758216240397,111.48874220566947,C,1
Yes,215.63985084703603,28.27798379702124,-24.987186148854633,-103.60551691508415,A,1
Both,80.31567539791972,-32.92587819644022,0.5754539568949477,5.023174965957524,B,1
Yes,-89.80132385324528,171.04086432735124,-49.76539483776863,55.059864359754606,D,0
Yes,39.9711313006802,-26.510063842767114,-154.05191321408344,-41.517790342723096,C,0
No,162.76638633320337,141.78267351240044,192.64218098325557,-72.14203338114352,C,1
None,68.86669952421178,-96.66771548148608,127.18219249344014,59.62518280416963,C,1
Both,7.909728336149215,125.56235697794493,22.59727053432107,147.5183668129616,B,0
Mental,-116.54716269839018,140.24084173070685,30.73065599758056,121.4716912485847,A,0
Both,-221.20769142155433,-267.3671935459008,57.594828522766775,-68.40498847415836,B,0
No,21.22842789687988,164.74409969884795,6.250628552594144,-16.19317359161297,C,1
Yes,111.5902294949864,-25.48875656938341,-36.67325400975033,-43.36967490739889,C,0
Mental,-1.4210516808765223,101.91550449047656,56.423585338906456,-72.44007329507366,D,1
Both,91.67329666758378,38.07891151775699,-95.64929288676024,13.984625531573206,C,1
Yes,-26.887022927033584,-81.47388738563757,174.25817954130102,-42.172023204483075,B,1
No,106.2464908123903,81.71749557280235,-135.8465587700504,45.95599901240858,B,1
None,30.452890223102457,-74.5841319771354,-70.04683484443983,28.684972183139728,D,1
Yes,93.01194269106402,-97.8010161447175,-15.010009005201564,-105.97329347054682,A,1
No,-33.352025231163196,-97.16892601303971,-173.25822258356885,-38.87886683318298,D,1
Physical,-63.43580720311872,16.903477549612013,-25.859471297837228,36.61007887180776,B,0
Mental,112.59595310268658,-64.99733298456185,115.18425888258736,38.320868089952725,D,0
No,84.79212916584704,53.90098056184405,126.32985044339593,-106.40460098086892,A,1
Both,-103.60457051716851,107.42084218655835,63.154994815184686,-15.863430844653378,D,1
Mental,82.1622420625931,67.16680404864044,-63.30825592103692,14.344765252173397,D,0
Both,-138.39748960466616,166.47608684718313,-23.79534856770234,-115.35141066307435,C,0
No,-17.506302159546635,24.55921538350263,-24.723198159590822,-130.92296898478185,E,0
None,-128.74328540773007,-55.68293325128535,-2.7252327889543784,112.58099200711467,C,1
Physical,15.957439781963547,-133.03667387629716,-1.7075837940054215,-1.2418569552927332,B,1
Yes,3.775872455548396,26.50449078080353,-75.93485072302066,-44.296090917652634,C,1
Both,100.43390695210913,-47.37929065076108,26.584203623356807,43.66313924114916,A,1
Physical,62.8853662674903,242.01860722244882,-146.0456631951728,16.766946309569168,B,0
Mental,-13.055072825550736,-115.64184972141429,138.88289085286308,23.704325117502673,B,1
Mental,-31.981507570488127,20.932421353859613,6.815986881214686,-82.18439592327766,D,1
Mental,-29.64347444429779,5.76058521864459,11.5654402146992,-96.00759685545344,D,0
Physical,-35.459040478594176,234.53551061225517,-45.017049372515444,296.57857813595984,D,0
Both,39.48811831120357,-97.26970149903231,129.7857382628907,-70.5905870044934,B,0
Physical,118.26077499522452,222.4220369422572,17.77146133409605,-125.50288208787579,E,0
Physical,14.614517480106462,-10.787899589583185,71.37520593845151,-61.57268886065347,E,1
Mental,24.271294379760246,15.586789490689245,87.70373840553948,-9.9621658828016,D,1
Mental,5.120575190857152,-25.86011588842575,67.56869227355283,-53.859573262508064,C,0
Physical,-195.579668562215,-28.39222420676515,49.38686942361149,-147.1667229566793,B,1
No,26.802499559996342,23.048580716423466,20.799542287728325,106.13867087061732,A,1
No,-169.2996581073378,-142.64324476056964,10.083249060620973,-164.7995236063068,B,1
No,-103.93607743448692,-104.666278713985,71.36904543168508,-74.95846407670035,B,1
Physical,-105.31225324073145,-112.75981211307918,198.75148276464256,-144.08336991770375,A,0
Physical,43.524710215053425,173.15473895394408,36.25188734605192,32.53646229774992,D,0
No,-76.33837866035739,184.41191386229306,-77.54306964494737,68.74804646279074,E,1
Physical,124.03561106437111,113.94867427011297,-83.33330961214257,-86.121078923438,C,0
None,-204.67729339077306,-104.24001665587308,23.716626195331692,179.38595268238402,B,1
Yes,-87.6934101171792,97.18108930421445,-54.32189667146351,-22.97982106993593,C,0
No,25.502157638065647,-77.42018250571212,104.06142687514865,118.05376600969062,B,1
None,-76.47857115601511,-117.46396107778403,-141.80079972857902,-23.093719347580187,C,0
None,-183.02436543054208,1.8475089181047102,-12.155725134951457,116.65852143078206,C,0
Both,150.90643432873486,28.034865017392647,-54.989821999924715,20.466302564021365,B,0
None,-34.50580371968518,-49.14201038062892,-138.74931958646206,-248.78620589487346,B,0
Yes,49.25400823221525,60.33259595861708,46.72913936364908,-6.485968484200395,E,1
Yes,168.4562826924785,34.42615572772014,20.409381588104594,-113.93553569158443,C,1
Both,72.06774098371095,168.49845251522032,-38.49109501846969,-5.313966249951281,C,1
Physical,-44.82249804590708,-139.28148275400233,174.85811228120284,-40.54010413240163,B,1
Mental,89.57328655567318,-90.0230123681843,-96.76465915038678,225.63562042953293,E,1
Yes,-140.5622714806657,-79.12043860172646,-184.13339470578717,-83.93942323725915,B,1
Both,-185.567993802077,-107.7182729765446,-203.72196800064924,-74.08027934387876,C,1
Mental,60.91802322983093,-119.86347225477047,-58.22527877421272,-24.792018570769322,D,1
Both,56.78634497304018,-33.498556308563906,124.60821383100553,-201.52514378076125,E,0
Mental,119.92993833122878,12.125341417902028,-89.8829604699754,122.81330352435718,D,1
Both,-275.2406706877597,-33.221986422114,44.90848457198257,38.200435156792146,E,0
Mental,46.92670238507277,70.49037818233572,119.93099008218064,-117.48669636226768,C,1
Mental,63.126562055388845,-26.13922825176237,97.01818066782276,180.2478747350146,B,0
None,85.35100146615203,27.145151321529248,-99.75564913602653,-54.164269349705144,B,1
No,-80.77031635781677,-37.94040051336608,-86.34745609475199,31.12126140796063,B,0
Mental,259.74237586003113,-11.943422153716062,-239.59886130350472,152.5504947633302,C,0
Mental,63.690317693618596,16.464290038355003,40.00595219142152,-124.89027224558853,E,1
Physical,-46.86726028351408,134.58691659071428,140.80404948102472,95.43705297986996,A,1
Both,-10.9842669588755,-109.14377661029788,167.72575913732092,88.02900365331888,C,1
No,11.231440553219622,-3.4093056129610715,-168.18121812558095,-281.13415372952,B,0
Both,1.5008050809976576,-133.65877623952252,29.280420590075735,235.51580934012807,D,0
No,-124.43225124576027,-17.36425965846925,-54.224967869735394,-140.46957160881038,C,0
Physical,-39.94216597736956,-29.26777524091505,31.904693349314133,-21.868005988852374,A,1
Yes,42.42667454541752,-122.03521061728249,-61.448878456884536,-90.12056176675473,D,1
Yes,104.50902824396933,-56.597724211588776,2.6266461992234498,-172.08509439483137,E,0
Physical,-45.90019655779201,114.16246796907134,73.51389178690872,-14.374060648609976,B,0
No,-65.44582193293391,-87.74161755062643,106.91732069085226,-10.597840126530935,D,1
None,-111.20922980830386,-43.50269762629052,-147.71394925183822,-142.77704219947069,E,0
None,-189.43024257357985,-12.491433874133781,39.91839118419736,124.6290128049499,C,0
Physical,-60.45367798703779,-119.6831121286285,-187.00301394952754,-80.22385633764918,D,1
Mental,-107.20653451592021,62.832120102607206,-70.36039318731686,-1.7073559426055283,B,1
Mental,-122.30329077034227,-60.839979115098664,-74.13434351928245,-21.64161696573314,C,1
Yes,16.516128848457733,-19.358501698267492,-25.161310493079707,-151.75775722484192,E,0
Both,35.304267488152156,-84.59242048302093,110.81430599557014,-44.495826882783795,C,1
Mental,227.49066976947043,-311.97398343946674,-52.50910350136441,-48.24464371770177,B,1
No,-116.18063866022364,-82.84687549229074,52.249741017305496,227.6347686621981,E,0
Yes,142.84703667509473,-90.05065559890598,-13.533646372906963,92.69816669454913,A,1
Yes,64.96918241759948,-63.36079641871165,86.20203891183536,45.40994045998549,E,0
No,-168.26778852363287,7.660920933501493,197.69660297184228,28.20539094101276,B,1
None,-22.506101863121735,-69.7939179388813,25.352046216373108,2.7064643067435052,B,0
Mental,-193.61189202221314,-116.47531311218933,38.5199914897179,-133.82771869156446,C,1
Both,-15.721998927853953,-228.73770376733896,49.46488834108676,55.055788896690274,E,1
Yes,-56.112702746324175,-165.0803256894839,-33.29611739005103,146.02806311475717,A,0
Mental,31.065009961186245,0.05682420501093997,-54.768766100421516,-0.3349068059720936,C,1
