Race,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
White,Widowed,69.73230285102602,B,E,-180.85353738397637,-100.95266554983249,-51.81296176819872,C,27.205809967889433,B,80.73756596789364,-10.828486137704122,C,50.626061094920814,-27.918829029912075,0
Black,Widowed,123.96068589604891,B,C,15.781231896095349,145.8042724259668,-15.654550229500092,D,-83.46720007514705,A,82.88377409089817,28.380197643240212,E,-13.790289665153823,-12.385562606152783,0
Hispanic,Divorced,31.10808658528838,E,A,-2.305422321515199,-66.33911371756473,-24.236537662596742,E,94.83222765812252,C,187.3343594168043,-83.34704024005829,E,-23.80046100843852,-176.64680968353798,0
Hispanic,Single,34.654863367916576,C,B,-83.16551919444932,-42.538582606239636,14.416347637912263,C,93.46200139439058,D,-16.991854710965303,37.62315006257888,D,-63.92468260434114,63.488925876131255,1
Black,Divorced,29.825032403010105,C,D,29.37690267917751,-114.53179640578387,164.3975769714532,B,18.173784025690868,E,-52.345138178344264,174.65213270239582,E,-7.330199059463574,61.51266370702152,1
Hispanic,Widowed,74.84776640987909,D,B,-57.58383979898394,77.61650333031228,-1.423359972619799,A,106.80478417100059,E,42.488541293384706,4.166831014714874,E,19.267543120171723,-145.6554138726613,1
Other,Widowed,162.21894559296885,A,E,101.5873343867233,60.210134832361675,-20.083484497158036,E,-111.02951734331906,E,35.19392887894526,-0.7873677071323517,B,-70.50619696629946,-114.91952842327787,0
Hispanic,Divorced,-170.91649434668196,C,C,51.04809424008051,118.71523983730255,78.6751162508709,E,-28.36710644377054,A,41.28308482812413,-3.393995091932266,B,65.92572503947663,199.51220013180642,1
White,Widowed,0.7183950431529769,B,A,-158.71795335635247,66.80371035230509,231.93316001911793,B,48.57309796294494,B,-22.812501700188477,-33.77426374839774,A,-99.53690804141317,112.30368245854743,1
Asian,Divorced,121.89021623616543,C,A,-160.6306691136415,-213.40938940170292,-130.98262252972654,A,-22.293651027486845,A,16.897582552959268,-56.799705584364766,B,100.16012166022644,-15.884414439573913,1
Other,Widowed,-11.355053494733644,C,A,-53.47103861509397,-59.520391425440714,32.554618937259306,D,-21.10259336353615,A,-61.48593294862794,42.58848198238831,E,-232.1295700689131,121.87657796926908,0
Black,Divorced,-34.79468402996869,E,C,217.45498502806822,-174.27022222060612,73.77576324000053,D,63.76646818998518,E,-87.18479712423002,-27.856843833852412,B,-95.21958410330973,-123.35082737627405,1
Black,Single,-97.13199679646334,D,A,-190.86935044770817,-220.1567738482201,-62.009216136357004,C,-77.71777609814431,A,-63.98141541191018,-7.68774202801713,A,32.93819402973997,-65.16220575871723,0
Hispanic,Single,99.01437190817106,B,D,6.8071537157853355,-68.63715759963756,-58.1271056934034,A,-111.27235414053898,A,-12.502659335081063,-73.67938373960985,B,-16.854434005057655,-70.66143928415266,0
White,Single,-29.330888174555525,C,D,69.48028632113876,-1.57217126910342,-174.64928853296934,C,-39.35624879869212,B,-65.44203939748466,-36.129265066187145,A,-73.06111688895956,84.23004280848374,1
Hispanic,Single,-20.497103685543692,E,B,-78.86100550908671,19.99983262508307,34.37444156957903,D,50.500729513475086,D,236.3742583023171,44.959697122196154,C,-99.67337057765498,-74.87205140451836,1
African American,Divorced,-20.83014167823018,D,C,-79.36063140504469,199.6245227428626,-144.12955648269522,A,-43.12521908275394,B,-42.55612195936804,78.3415623461437,D,27.50544493008232,83.9207067774684,0
African American,Single,-65.28413769088385,A,A,52.36879391328978,-190.04653925462202,35.35689822678186,E,-160.5261099426706,D,-137.69440775878203,-59.03687977509641,D,29.429809572675758,-36.89078644037219,0
Black,Married,38.343189592218394,B,B,25.751599972978912,27.96591143864877,-77.90029830023799,B,-229.91321934339294,E,-89.19206532473615,36.82353151405581,C,60.53410578777437,92.66774872924341,0
White,Married,33.93323017511495,C,E,109.10261010562627,-160.7570747134659,79.91655260492527,B,53.32199568357133,A,260.27239029160177,-27.19640406520991,C,39.150772193018355,75.46738493107839,1
Other,Single,-52.04537924025501,A,E,-157.24402773455637,128.351411337171,45.22017803030757,A,-45.53132363066721,A,-129.97607113912912,-131.1291242950818,A,-78.1598622163615,-102.9466210157199,1
African American,Married,-15.996546394445271,D,A,-94.8239071732244,18.725322886538294,8.69543674438165,C,-99.70017797033363,D,148.77891004036348,141.5592503638177,B,115.80112693309408,-150.57483250748425,0
Asian,Widowed,136.92129080337548,C,A,23.7268858387806,-198.8026582378248,-112.64016165179356,A,32.949214753590915,C,-127.72690884804592,48.08039357003956,E,-117.77075694948702,69.01636346324179,0
African American,Divorced,179.86268354771053,D,D,6.079024481886094,80.46923289360845,-37.53477250946361,E,13.138461521340844,D,48.887470716850466,178.64568567459403,D,-20.18255586429438,-134.03305499570058,1
Asian,Married,200.12162778452574,D,A,-12.148954544859459,-72.73302761940175,-65.444096723456,D,-115.17775400034196,D,-100.33711199704354,-7.15753587948536,A,5.891511198342769,3.407981384388739,0
Hispanic,Single,106.752679804687,A,B,95.0893127272993,-119.74689286628507,2.8435715388769474,A,-79.5184247075552,D,-123.710345546012,92.92299014878282,C,-90.32341125117988,-144.62872642739376,1
White,Divorced,52.53718872957226,A,C,-43.03570712866199,29.11290520407116,119.09408376608499,C,-222.24170199636126,B,5.408946267724403,-112.57971376232507,E,-29.79790329928181,251.61617487141518,0
Hispanic,Widowed,-69.30588927234498,C,D,14.151248550712822,-31.34447850710518,37.46524163328749,E,-106.43888628741527,D,-70.38722875486519,-60.04225337669369,B,82.10413334342691,179.5302484564649,0
Other,Single,62.94651451262263,A,B,-122.2124150629121,-139.27301714059516,-61.89926969677925,E,-3.9607151532004474,E,54.04612202536014,23.327074315929984,C,-16.328801712987875,-104.52910319334595,0
Black,Single,178.700876655211,D,B,201.68913730841388,69.80535369707792,12.580713907469104,A,63.738222430654744,A,33.552840995652325,-1.676166250079178,E,129.25450367580595,-125.37018895127522,1
White,Married,70.70733633371705,A,E,147.9848373376381,-235.37028488872528,-158.33459531037207,B,61.836797052059545,B,8.024631328910544,23.170539345323057,C,150.65442729138087,100.664123990862,0
Other,Married,68.49519360206612,C,C,-90.25076337991858,139.10416868052982,70.6584795254044,A,-4.331559660164642,C,0.21668195005011426,-8.584714651955805,C,63.155307773112725,-45.19954085803637,1
Black,Divorced,121.66515131243565,B,C,-166.23339739805073,-171.30378204223996,67.43352626136965,E,49.15633878473899,C,-134.71188190609908,-132.53378570839308,C,-132.6041857161656,19.502463971849473,1
Other,Widowed,-141.3087373926518,B,A,-45.667455180882186,-106.38496572421087,16.378095976047042,B,-251.55029775611885,C,43.39567616283477,14.78144927277189,E,-75.76164914233581,63.103371502129725,1
White,Divorced,59.78595480268118,C,A,248.06781016385764,93.3192865262194,5.161629626926811,B,-134.09190358596587,B,-17.609859281532596,-164.47926281598527,E,200.13993874043243,-112.54133675608774,1
Black,Widowed,-89.57804959430499,C,A,81.05949738271849,-34.66564342024286,83.74360449045393,C,-131.9944187451439,A,141.17444851565207,-71.55347798412227,A,-3.7173537973315782,160.32371288960724,1
African American,Widowed,-121.7574141441757,A,B,164.10774415677056,59.84232860408708,68.28982436062725,C,-33.87655914574219,A,55.710935059207735,-48.51295533752034,E,39.096279938627895,30.852707187459238,1
Asian,Single,2.0760716986934136,D,E,-162.09734899434085,46.53799255187066,77.30311520883677,C,75.03063323346534,D,150.56261768021275,43.34532882245612,D,23.294024247836916,-78.76550844200263,1
Asian,Divorced,21.801843644980117,E,D,-36.295395230082676,-41.205531570665336,-22.30940208738131,E,-199.86750717981636,B,30.96576650645237,-150.67902497719606,C,-84.79419007339291,-22.758480010908645,1
Black,Widowed,220.4951800372295,D,C,27.515741225213564,52.841223778796135,-2.59485316775119,E,-73.1303491832073,B,0.19240318011883287,-53.689119737794364,E,-244.6507608660945,-30.125156256639347,1
Asian,Widowed,33.05769437365115,D,B,68.9026503374831,252.5632672795902,-142.89789171180993,D,147.82879712129605,A,44.793825705272255,-128.2995250422215,E,-165.0915756379714,-26.339331108068414,1
Other,Single,92.8736777348857,D,C,-160.20853926931292,101.9599305001748,65.51610466038326,C,41.50589945424694,B,-11.195222642674397,1.4766529970454532,A,-115.60541838964274,113.53814256216683,1
Asian,Married,0.6395032912585111,B,C,-112.23824857011537,-37.818306735511484,247.64218665339305,C,11.14144222531605,B,-99.65226642994101,209.51170585793477,E,-144.32164071647983,70.8043316651482,0
White,Married,140.2295861338653,C,C,-42.871857456703324,-170.18636739688242,-34.54476585919173,C,-41.6211267407759,C,94.96041280789692,24.83700495939714,E,-83.57579598003373,-101.36693405681262,1
Asian,Married,113.25082339666696,B,A,-57.52475488586042,-26.996063669833553,9.469258569930325,A,131.54665819414438,D,-101.50369712459062,-15.430967130588268,C,20.002719780976737,18.028404346403295,0
Other,Divorced,1.7534070718095325,E,B,51.9049928854459,139.075817138948,-53.61926545857355,A,84.20195880971323,D,-32.83710634691299,71.4980452844911,B,1.2481578550629189,78.26607105244747,0
Asian,Divorced,22.855036773626523,B,A,-61.251776738890406,-228.49741395535986,95.73678186724729,C,-97.6802005730697,B,101.59716120842542,-147.82257699276587,A,-48.21379610841849,71.00213570274167,1
Asian,Married,70.8523410766704,D,B,55.73462476625263,27.44740601059871,-229.44589461672916,D,-3.045769475683038,D,-152.88130181788503,19.936886167199624,C,26.111634978089732,24.745219443601236,0
Asian,Divorced,-41.88971545800385,B,B,-160.7741948795682,12.550727689591373,-127.7831855921693,C,-105.1495370838546,D,-53.807929755702354,205.2300773369141,B,-62.7331730666669,-144.87580207823274,1
Black,Single,39.590789206593904,D,C,-23.584032547492384,-147.9693498329657,151.33107039299907,B,54.49706827602303,D,186.83533417458995,-245.73593440685082,A,109.49889511137376,-107.9578747262266,0
Asian,Single,-22.343662886968964,C,C,-157.09697686519908,26.744378966077054,-38.93150498484456,B,-57.67526692930378,B,70.10779544884481,-7.505438615261739,D,-53.1264966208503,-32.28429903860848,0
Hispanic,Married,-57.27317243767379,E,D,34.15578747176464,-0.3834500829211317,99.28896195101159,C,163.39895040748593,C,-84.47892092137226,11.977009531621134,D,-190.234565627317,43.444655544908336,0
Other,Divorced,-219.2433409945425,A,C,40.6984278885867,-28.967467536018432,-44.329939446626916,D,35.417960917904594,E,-31.864293253725755,-63.536386255613145,A,44.571239794123315,-55.723639591888954,0
African American,Widowed,-3.6657194732618588,D,B,-46.7445314031782,91.97199222350466,65.48026570725234,A,-32.65734599957752,C,35.27778883234034,-165.92127238692532,A,227.79497361909242,127.88326985242166,1
Other,Widowed,101.63729037315794,C,A,198.97427238991833,-138.62107900359615,21.31918946544657,B,28.11467173165823,D,-13.237001439519108,-85.58158684005147,D,-26.899657371337142,-154.89557538838113,0
Asian,Widowed,-48.879566150862594,C,B,-114.27200019570503,150.7768966950457,-213.35236965788317,E,-117.04895975999644,D,-90.55909591829332,162.3440625258394,C,33.111622254830344,-14.510320825785271,1
White,Divorced,-96.17196900939359,A,E,-85.75775664471715,-110.15366838015214,158.32152111865548,E,79.77940166069426,E,26.4221299867689,123.74378100308077,C,44.910778946296,133.72830773447242,0
Other,Divorced,-16.569302665436485,E,B,-21.913751713595694,86.90150185352275,155.3624230006946,D,-76.37021559825101,A,51.75093783534187,151.72899945868977,E,82.76413576470888,91.32315473298888,1
Black,Widowed,98.15145988726934,E,E,147.74318461621746,-28.010486779191268,39.315277340557934,E,175.81038075252016,E,10.726408777845348,-225.5550895038395,C,19.142948353820195,-42.26472436560743,1
Hispanic,Single,-5.310319302258042,A,A,94.42822038086734,-80.30691331561232,18.458724167623295,C,-5.831626974272128,E,-52.01348410076555,-98.46561239281438,E,-156.45604904392377,107.48131711500555,0
African American,Single,90.7021663399628,B,E,-7.609023996850198,17.181713415789194,53.69560845260084,C,-95.53179271226801,A,17.301918125462773,-31.119329551090896,D,27.99035577344681,195.3483983342189,1
Other,Divorced,226.94888720332807,A,E,-78.37180254016221,163.8014235423354,101.47559071122798,A,-67.88173428150382,E,74.68084566765714,-69.84121070883505,B,39.438387393824904,-289.7441683705074,1
White,Married,244.1084288085055,D,C,-24.36125069897783,179.77057634854665,-53.8646014007925,C,-0.8842630596779455,A,20.138772246435867,78.05558032061566,B,-231.1001648128777,14.031685857047693,0
Other,Married,-86.18961359282994,E,D,-6.962995639392923,119.18397483923738,-99.11631708095386,A,-60.68324511848547,B,-6.623241194175641,-89.6357386626079,D,70.01051313307954,60.913717970834554,0
African American,Widowed,53.34318894567075,A,D,1.1426882670613991,-10.56412625714422,150.69031549166732,D,49.91700821517265,A,-90.59144924168513,-134.89414923862583,A,54.874598290092976,-70.02363865677052,0
White,Divorced,-152.47388670161703,B,C,-146.62616487982461,21.32764846231192,32.59775131637815,A,33.61180806230293,E,79.17932803982323,-182.3731076569989,E,-61.44007510984528,-58.366605321186626,1
Black,Divorced,-138.33428299918808,A,E,108.42966268635416,-136.38470549879517,-124.04892884289613,B,-63.264876830957974,E,-84.91491936435185,120.80147446009042,A,-229.74335662757568,10.616581349071975,0
Black,Single,-7.741611824209634,B,A,-14.19329057471126,21.754404086744692,-22.372668995663968,E,24.81547685497023,C,49.77607020041429,160.5145716897403,D,179.30552576493005,52.94116220957961,1
Asian,Single,69.86267434692289,C,B,3.7785356266858106,19.312002228536294,29.65025811462329,B,195.468984002806,E,56.45029070696551,20.041454983272313,B,-249.61532104563435,-299.4781217271904,1
Asian,Divorced,-111.51146933648846,A,A,5.513081627837881,60.138288039324394,153.74767656917447,E,-34.18045674171048,C,4.71281392013105,313.13528607832257,B,-88.7035978390843,-22.375057009645914,1
African American,Married,110.06565263684995,B,A,32.61811383740846,-210.5407487986867,-90.46495653894225,A,166.34273872291223,C,70.18851474512314,-0.43497324925784625,C,205.9188626224166,44.73761939068272,1
Black,Widowed,-120.86967476147701,C,B,-64.61915181011685,-25.78799837170659,-63.70491895102827,B,-101.80413237153734,B,91.91421581515348,96.83562284886197,A,127.17201496980515,10.91972845364909,1
Black,Married,137.60483160122573,C,C,11.236987320713766,-35.95986778472117,45.90587651030542,D,-59.383341852313734,A,152.67657844384848,-202.7593375678363,D,-124.04400938953495,106.38464340726188,0
Other,Divorced,118.7896299136301,D,E,-115.94171107775463,-162.35099679793547,-35.5280041126507,C,186.4836569022751,D,-82.17218773556912,-17.55988133012592,E,226.50265796073046,79.11504958140259,1
Black,Divorced,28.864669420998656,B,C,-29.896736225515998,-28.499168586538424,236.15242304699063,C,15.941748819706294,A,-27.64403381281126,123.45230816939032,E,72.40429989426714,77.83849950405514,0
Other,Married,-164.63648653594237,B,C,-33.71798024288158,-208.91662994740634,-20.201031972686685,C,92.65274754423358,D,-76.32840794131087,-5.080077474111345,A,-19.114971329465906,184.9070577939378,1
African American,Divorced,-84.66671259246638,B,A,9.990773573338387,84.85413817625889,-65.973208992474,B,104.65201726843209,D,49.86737996149542,39.81620818732575,D,-114.13273643749564,-79.88723452712885,0
Asian,Widowed,15.517867766424809,C,D,68.45227919945177,-18.03090072280963,180.7474668355792,E,100.67390402347012,B,37.65351785655728,-137.98516886768473,A,72.41899883270169,-71.43688443785211,0
Other,Divorced,-202.65718295863917,A,D,77.8341449136213,-11.238873568756613,167.23879575006498,C,15.969037848202564,A,-22.549077041801375,91.576950592455,B,-13.605464659338097,7.299389266610684,0
White,Widowed,35.07369402137475,B,C,-130.2459196809001,38.760450791003024,93.3210477048375,D,-36.86633147314999,E,-104.9317333709723,204.03558940306996,D,209.72446357260273,171.09623409703306,1
White,Divorced,-257.56782842428134,A,A,76.52778273479704,-32.19183682960241,85.32819814378982,C,5.454990490112517,E,-88.59778605225637,90.24420146964522,D,115.3788714710762,18.789593477424916,0
White,Widowed,-128.97900648046752,D,D,137.76611188073804,52.52775247663718,-50.11929092568077,C,70.46804401632774,C,62.245836754724714,140.62769250801816,D,-30.762752059974936,-186.8970917100539,1
African American,Married,154.36270542622717,B,C,-41.05539210747317,-4.7740403227526675,142.44049890619627,B,95.80535366503227,C,-46.560712419391194,55.20582382426462,C,151.32353206341435,49.272980107842734,0
African American,Divorced,50.96168511970768,D,C,61.80613600810082,-13.181975785956892,-183.64962581158628,D,106.34339201756475,D,-40.39684294920414,15.168201624050445,A,-81.10738192713467,-126.31190166455059,1
Hispanic,Widowed,-41.69585330150271,B,D,71.74932309427221,114.35335550513115,-40.67015005031256,C,41.31864191111382,C,3.3273780954589958,183.99192606996516,C,190.4318563475653,5.137952943030587,0
Other,Widowed,87.62380109326111,D,C,48.49310514516323,52.632597008093796,228.6907775896461,A,-183.68727600410173,D,-74.51184322600464,199.8033431075473,E,117.49993424603791,26.517260151665628,0
Black,Widowed,-2.531726513454625,C,C,3.3845709717192225,116.90665187149403,-69.38530594171937,B,54.694255665844985,E,86.47297641532097,37.091575536937135,C,99.16610603067018,114.73899559463551,0
Other,Married,-8.670927840111545,B,C,-4.6489582678514125,101.97446289489088,173.2440259458898,D,-10.658378546677035,B,-34.57012213754378,-27.57034771316932,C,-113.425418892056,-167.10290209758267,1
Hispanic,Divorced,27.495330876068437,C,B,-121.70960955611562,-20.351383549357276,55.69123967094286,D,48.16483807439166,C,-30.208786313713134,-44.37444235196964,E,50.39585750261754,182.39190256020026,1
Hispanic,Single,35.393878176156704,E,A,56.86471214954463,-183.58359720969491,281.92468952372326,C,42.10388384808172,E,100.96571859085388,-48.084988500619495,C,-138.50611102568885,6.8075880620650935,1
African American,Married,-73.34608422067267,B,B,53.33114750330283,-30.907787901657795,-39.11478541809693,A,-7.243244460658708,D,-88.84931148583489,-166.67804781562467,A,-49.09066821399348,35.85435307770179,0
Black,Single,-23.08500336030932,B,C,107.21992462160792,87.34870347315729,-53.86070887362091,B,100.46338022874252,B,-45.946827160142256,-17.366642466532063,E,198.2409293209073,-17.78709062733839,0
White,Divorced,173.82612575739284,A,B,-137.7578432221134,80.43624598441326,160.60591974084414,D,-80.32997436969653,B,17.661072198042824,29.724504246147255,E,30.929674978476513,3.233267180372305,0
Other,Widowed,134.58766472374194,B,C,-80.20150653787303,-47.99254552922962,81.01221550367275,C,-11.358842384272542,D,233.90145868487394,-14.156836945209877,C,-33.653371444720975,-5.3278707782903565,1
Other,Married,122.53147908880821,D,E,22.787253866297267,-4.322789584622773,4.172696128538145,B,51.2123023176315,D,-15.070334508037957,-66.85908424269698,D,-38.35265862018809,74.22093833488009,1
White,Single,-31.287577589906157,B,A,-14.115655076734523,-35.453251773323856,90.73766210756389,B,48.17332311907405,A,103.68589169662211,198.98987464990554,A,82.32700053877576,-51.824150468627394,1
Asian,Widowed,45.629394989811004,E,A,105.99930876248868,76.82718031614458,165.5830511544139,D,-173.32598159298232,B,41.0780170697283,-56.168505248265696,B,88.40864383727337,-66.14632918169127,1
Black,Widowed,44.9201208539974,C,C,-29.88429169154092,43.65612109765543,-107.52329923834853,A,-112.45303161491115,A,55.32133635079022,68.81146204027037,A,-41.28209491223423,-56.57766617411559,1
Black,Married,43.07475696267293,B,C,-197.73867166331922,-85.90202351731236,144.59778193231392,C,68.84915672276387,A,127.83234114434178,81.79419007555018,E,45.61085445311371,-36.63064558962199,1
Asian,Married,-120.00296789449385,C,B,87.54031971080987,152.22111082877643,-54.583358641129024,C,-157.07952676385932,D,-73.10819335107774,174.041692167752,A,-121.19607500190214,-12.874690713736928,1
Asian,Divorced,111.30215549544738,C,D,188.2098082783499,-55.28360931191857,212.49206847831869,A,58.44400380911494,B,-102.58258284527221,-224.27300005322485,D,154.64099409895857,41.72290214586734,0
Black,Single,43.82907568688144,C,D,154.3069094924482,109.62612099797806,-89.28393583180328,E,-80.16210516322369,B,-41.55495472241356,167.1465980260678,C,-22.717224656794087,-39.08904163164533,1
Black,Married,106.87579746924479,A,A,146.73453842211822,-32.10795327634195,28.03902965220021,D,-60.553877507130316,B,18.148867165997757,-26.3878916792053,C,23.928082818363617,-119.69329301358937,0
Hispanic,Divorced,-55.14192749669636,E,D,168.04887924614485,175.4284366457262,21.564938617360234,C,35.67458887521362,C,3.5882352138838844,-14.37103354184362,A,50.3011369043765,-41.462445049700406,1
White,Single,-95.09324135012318,D,C,55.46066990516329,14.509835667656196,57.84518286240938,B,-136.32459582431252,E,-23.92642129510812,-285.20904305610566,A,-62.675635464025184,17.635545532794026,1
Black,Married,-174.7451881824632,A,D,119.3397978271133,-114.45758757881157,-7.761502501172969,C,70.96968214123585,E,-247.43485284964777,-124.81372981257677,E,24.58817257793832,115.4963328235421,1
African American,Widowed,-139.94027246670507,D,C,120.47681641601014,118.50389305039334,47.999290121646304,A,17.33917861011421,D,11.151517446563275,1.3033720287188895,B,-87.97670087030211,33.71958415263171,0
Other,Single,-49.98542946136986,A,C,-12.929019300457117,25.057825824907358,139.5304479479743,C,30.74507822188689,B,213.22578673345464,53.11844553986178,C,71.85752957209962,-10.88267203915534,1
African American,Divorced,117.90509154660774,A,A,-0.13714608236922052,-67.9183661500756,-216.66831762692382,D,-90.51723608589455,B,94.4881953366501,28.218884163431657,A,-126.43127920223883,116.43412880417736,0
Other,Married,9.826817433798409,C,C,36.01045826863702,-158.67242063568662,-102.73411995618761,B,-48.655069053634996,C,105.38734322095999,-9.947522480799561,C,-256.6184878642059,32.43776964755941,0
Other,Divorced,-96.322919429551,D,B,41.930991707035574,-40.490210841361325,-39.107389067223785,C,-115.50963886825389,A,-20.4901509219367,18.85709356497188,C,187.2247505131238,-49.763934540977985,0
Hispanic,Widowed,120.87489124660293,A,C,-185.17240201487235,-77.66884001884911,71.08325759100616,E,143.37714272848137,D,126.42186316440447,238.65347821970317,B,-183.00532369225593,44.4173193666863,0
African American,Divorced,-146.06145073459416,D,A,-220.6044340931501,98.72411274666379,221.41958957544188,A,97.87926758776962,C,-90.30906222715778,67.55996071223129,A,74.76564102080386,91.67826873495254,1
White,Divorced,-57.75690722674051,E,B,-232.1056267146763,-36.87178321128505,87.8935417556581,A,175.2335579903248,B,-185.74539477183097,26.093440634393417,A,63.514200151964964,76.76670284321189,1
Hispanic,Divorced,114.52758783434369,B,D,11.408714294237312,75.07782702383318,26.789765682690398,E,28.295107349430594,A,-138.97341323861033,-170.59384559367373,E,55.701434275667836,92.60876412902475,0
White,Single,-44.636747350668145,A,E,-170.57591875878455,-79.696387492245,26.5001023820113,D,30.655371542614212,D,-116.70003912749691,-27.320168051668205,E,64.19926583036685,-4.594560963039881,0
Black,Divorced,-61.12817688660597,C,D,-10.878597197096436,-203.4886198314949,7.52366213384358,E,88.02028789282225,A,-61.838139491896385,66.91741445277216,B,-205.84447916160147,55.80749698541941,0
African American,Married,-245.11108493613412,A,E,15.9243990474159,-41.200553552947724,-249.99668154451092,E,38.142761318503666,E,71.90153797046251,79.03095727712677,B,9.027235760473147,41.427532124109476,0
Black,Widowed,-133.60568713346913,D,B,8.210939691208246,67.5420761218345,-97.94397309628897,B,-7.122921104977312,D,40.39597318707265,90.72270979075546,C,25.275870217607444,60.12536936535181,1
White,Widowed,186.7086945475187,E,B,-115.34479752984717,59.022796660316466,32.40166582507198,A,56.24080561443235,D,71.78017687826824,123.89585501198819,C,-48.98252192982929,12.460861073511616,0
White,Widowed,140.3839736995408,D,E,-46.8284424594975,11.211147265023941,-72.07330253958855,C,-174.87630560743787,A,-179.61681351667679,179.03648769943732,B,148.6690978078373,-94.51687853519498,1
African American,Divorced,-138.91377609368598,D,A,1.3254194669407935,-276.774526641148,-146.07036225687412,C,-5.824648731732932,C,-35.9058305031752,142.68408385626577,D,92.56368033487736,115.80613285803125,0
Other,Widowed,-4.205574324163073,D,E,-61.612488744187225,-41.77509860292435,156.25171701368993,C,61.17034196185772,D,-8.44370778181876,-69.03814997490508,B,63.141313601569216,102.61834707892785,0
Hispanic,Widowed,-29.944750162005278,B,A,37.47507325887828,153.59090099443537,-59.442400632474424,A,14.219441824330028,D,132.57200287569967,107.45528942614517,B,122.49651333377267,76.1646791327474,1
Other,Single,9.7551026475094,E,A,-120.07407376041984,-42.680653098853774,-198.31430727303263,A,-96.28737323027885,C,40.9880240117319,-88.02227940398775,A,-228.16588044971041,-133.89626920154538,1
African American,Widowed,63.74575290458975,E,B,16.55767143430749,-115.05665656504269,72.07355889565824,A,-17.417589489583037,A,-51.228538421156955,-76.0874642231548,E,18.895985045674568,141.28145242283736,1
Hispanic,Divorced,137.68861910648548,D,B,-86.88402738085244,-5.497212327046064,87.91599356915005,C,-33.25713610191272,A,-67.33460373105673,225.5093619601488,B,144.01800229032818,60.62537436871227,1
Other,Divorced,197.57198739784167,C,C,55.65798699918738,132.3812552765007,150.02940234530945,E,57.9830227895044,C,147.51909873633434,76.20034607962434,B,101.5456181841915,59.86608568637817,0
White,Divorced,71.20792985163757,B,E,19.796798384272098,-59.49865402167388,152.14914051541243,E,7.4615988627576995,D,32.60058331081724,82.06667313196257,A,16.82883271382682,-40.775556762829254,1
Hispanic,Single,54.19363594736478,B,A,-157.1325311424254,41.85126450235991,70.8689165302275,C,116.41993511115906,C,-100.44989051462329,88.40120102821032,E,129.91210402259225,-110.026721279316,0
White,Single,35.94629244573206,C,A,-63.21711362069225,-59.20250422286135,-62.87989735159042,B,57.95262281631989,C,214.7095799662145,-1.6936200411769298,E,-145.92357241259586,87.83874095328224,0
Asian,Divorced,-26.154826853797086,A,B,37.4860219262185,-27.55228588860229,-24.190001031752136,C,-101.48302836699365,C,-5.288125161401447,-20.941724207133948,D,63.59106845850392,-67.34297805707237,1
White,Widowed,176.38747197935356,E,C,111.21014789679968,17.598628430485146,-33.26007662295046,A,43.79133895197687,A,16.048762002351648,-128.37607495375727,B,59.42431184205008,62.53854054099403,0
Other,Single,93.69032647164838,E,A,-11.26907128190424,-26.572724706398287,-123.67252820870793,D,-101.74476089609814,C,-130.6496866035737,55.78632256401617,E,27.085929464542225,159.03341385144188,0
Other,Widowed,-94.52100565411361,B,D,128.13964616503546,63.07990322609146,104.40160046433977,E,-11.362968570994255,A,-77.98459789105623,-77.68705613495254,E,-107.33763661243536,-204.09248970986718,1
White,Widowed,-20.588436773831138,C,D,-97.71772038250559,-12.447046225603422,-75.78358354522281,B,210.72315247188044,B,151.6276067631026,65.2844530035156,C,-105.55304799091974,-34.09501565232088,0
Asian,Married,-184.56218010457994,B,C,-91.12016662379591,161.71337291086743,1.6405639852129683,B,-177.84031022811243,E,36.901558044161995,13.601234430933253,D,-36.60881647130485,139.60467596532396,1
Asian,Married,67.82537716994301,E,C,69.63416776058077,-1.0932530054337228,-135.92706156316828,D,78.07511713953227,D,-21.565138153245243,8.339142546548684,B,102.74762390231254,100.5397592303448,1
African American,Single,77.97003023950676,B,B,152.55359469355196,45.60136676332186,-2.9782550139713426,C,-135.08082295918751,E,132.11712834840395,-72.9253904981364,A,-54.20738318121362,-47.65719438531973,0
White,Married,129.34642879592536,E,A,-34.49079927220253,-31.474461143342314,11.188400570629733,B,39.37620679180046,E,80.38721142844564,-103.05850757578948,A,38.79271746895851,-43.89069182304284,0
African American,Widowed,-138.37337915350705,A,C,102.53795872734383,-8.939848324245094,119.18714092832916,B,0.9891358136522456,A,50.39764357882039,123.90085667505856,E,149.29892899905275,19.419733919990026,0
Asian,Married,-198.15889528059327,C,C,-89.02567969408662,-43.861671111227,-84.33740998777162,A,6.123371153853854,D,115.57290781392689,-50.18950166845427,A,-233.45232371100067,-92.54973392011534,1
Hispanic,Married,38.35960499374727,A,C,-36.04272280832454,4.322556854976167,15.61232405368255,A,-89.54602832674907,E,-18.63762800050923,62.963410481422244,E,6.287718079976795,-84.49582164955036,1
Asian,Divorced,-93.66868113293972,E,B,18.1180350516955,17.498929218823594,92.58558594789713,C,-10.054359482224177,E,79.73499437491752,39.4270282603431,E,169.77046861512534,-164.71359914637503,0
Black,Widowed,83.39975311055528,C,C,125.60341774825594,127.74252912862643,-56.955394824846,A,124.7251470468298,D,20.027843958146743,46.94969571943924,B,31.40188366559144,5.755703710392027,0
