sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Homosexual,-45.05409254237186,83.57555059441242,D,E,36.52444014499384,-36.70899032232226,E,1
Heterosexual,-202.46104344809274,-92.96651614675746,B,B,-67.77251832950166,-13.898321509944967,D,0
Homosexual,-67.11182848891613,-82.80541401534991,B,C,222.919501425234,189.4193740933586,E,0
Homosexual,65.25423195063657,-172.78405497094235,B,D,-55.52066727790288,94.80229830617782,A,0
Heterosexual,-35.2984156003697,-4.129028756245206,A,E,25.42017844640278,193.92319227082942,D,1
Other,155.68092913376358,47.5212436878646,B,E,41.0687650333029,-2.779310305868492,C,0
Homosexual,-100.16831060282676,-56.63270032549447,C,B,-14.468498901681723,-17.93951354236212,A,1
Homosexual,27.742924917601236,157.7688095656181,C,C,100.51465007463705,-47.50047578855983,B,0
Other,54.0323599478892,0.32416812523558597,D,D,54.48640052946783,-270.8463225690286,E,0
Other,-0.7525671191353417,-17.66733162186532,A,D,139.50794050056248,181.16817481797423,D,0
Heterosexual,153.74679477335982,-66.52306051258019,B,A,95.37141130040303,-173.05933301449895,B,0
Homosexual,115.36030116950451,-92.9976584918607,B,A,28.56547992824239,-199.51206749425637,E,0
Homosexual,102.70509307096731,31.24565814870352,A,A,120.07846448498705,157.1611406325769,C,0
Homosexual,-93.5262099378919,-332.8245057099592,D,B,-154.0045043161565,97.17095154526535,E,1
Other,57.82831886475246,-82.23824393054093,E,D,48.36599251197609,-165.69495694381237,D,0
Bisexual,-61.524170522299485,162.1769362053999,D,C,-19.29890237439233,90.94749259757533,E,1
Bisexual,-42.67891534333154,27.994699886960134,E,C,115.74126649239356,253.14411110238288,D,1
Other,-77.01847492573816,-1.0154289188037937,C,B,-94.613364698416,56.05128724392729,C,0
Heterosexual,-40.658152991901936,-95.33751368468907,B,A,62.7591822305987,86.75310671638013,B,0
Bisexual,101.52771896633132,-23.842121362282505,D,B,-43.598822384246205,-69.09909715914023,B,0
Other,10.58140066220193,263.9557377076272,E,C,5.3199072134096355,-38.162430981257266,E,1
Heterosexual,239.09501454742946,-67.45385523215681,B,B,-170.09823833266447,110.01649436165806,A,0
Homosexual,-251.85140644884575,82.74653635631854,A,D,-40.20429663959806,-47.11060001628587,C,0
Heterosexual,-87.80324368823148,4.532191982097744,C,C,41.0131045312418,126.91263574822082,D,0
Heterosexual,103.04306783875683,65.52750267509106,D,C,-10.074283774739191,81.00739268404612,E,1
Bisexual,92.02364174941647,146.4416341277135,B,D,-74.6792117220029,5.761751761949943,B,0
Heterosexual,-0.6060362688547865,-169.75265162060825,E,D,143.50261212436203,-0.8835541326962632,C,1
Other,18.1292788892308,-0.9122430842400658,D,E,39.69910407040666,-19.110403766323962,C,0
Homosexual,-28.201395803779327,-127.79095246504217,C,A,-23.729450642790965,39.28781268402186,B,0
Other,52.68195179513467,-81.37781202582562,D,E,34.63045012672624,21.092281776375653,C,0
Heterosexual,81.94292172774179,35.44852005837921,D,A,-202.5969302594433,-80.24006348486989,B,1
Heterosexual,-60.51094217248221,-112.81047232595434,C,C,27.946083420780592,131.01153090040307,D,1
Other,105.98335652636742,8.12824500006827,A,C,65.74056579616365,-28.691882690611177,C,1
Other,-28.005549502598676,164.02322751320943,D,A,137.16534694179398,75.83603260576525,B,1
Heterosexual,-23.39015528574634,-15.333318600958295,B,B,172.8036058296723,-0.8983443386927735,C,0
Homosexual,60.230431508922024,-13.798231862453425,A,A,-40.85397949376263,36.03186118825351,A,1
Heterosexual,123.26823327590309,93.97301455969247,A,E,-18.620490253181583,-96.90498117766641,E,1
Other,134.27899159297968,77.98416871550225,E,D,38.32245137429291,1.9152610172658784,E,0
Bisexual,-37.438104606141046,-105.97714385131462,B,A,87.93311604486918,-139.08738302395852,E,1
Bisexual,42.60805397093155,-58.82509031325096,B,B,-95.67667588248068,-243.90576733398834,D,0
Other,-85.8637453406731,-8.510373500535003,E,A,-71.13960169545088,-74.78618148413557,E,0
Other,174.6873279253071,-87.37824745581784,A,C,41.59904715395873,63.95126694464862,E,1
Other,120.87719392565258,70.99368062769152,D,D,-10.022176311789377,94.11270321838975,D,1
Bisexual,-145.95171839920843,-40.12626918619089,B,D,105.12162042488617,106.99559135771912,E,1
Homosexual,129.66680230754116,51.79513515656621,A,A,-47.88636204213754,-43.35310086746316,A,1
Other,5.536996772070136,-51.95002540661252,A,C,40.34748980625949,122.32883960006282,E,0
Bisexual,-118.66118074989751,-35.280969837656365,E,B,35.00464664664621,162.94876415016577,A,1
Other,-212.0519249566073,-9.473509339665592,D,C,103.72033943862384,4.758988484268957,C,0
Homosexual,17.006787492275095,-6.848203596246565,E,B,-90.28376495786054,68.44226637752506,D,0
Heterosexual,16.94794875074754,-78.13198408036757,B,D,-149.69121587249455,6.560639472263461,D,1
Heterosexual,107.8957833899158,76.65240454856321,A,D,19.333204985198158,-64.26676375353765,C,0
Bisexual,-2.0534320242696147,-9.961043830604476,B,E,49.67784638673121,22.43315936899962,A,0
Homosexual,-85.04339023624745,-68.02210680195785,C,C,-73.4063455305011,115.45280005926404,E,0
Other,9.623552642270814,-111.51411495012049,B,E,115.78901704399267,-130.35785377648855,D,0
Homosexual,-84.3266198528185,-56.3260136638653,D,E,8.570577170011333,50.00847058641289,A,0
Homosexual,-24.903284304433964,-20.813021318933867,B,E,-61.8758439078021,195.06032450040004,D,0
Homosexual,-45.715140983849466,100.02291889922923,C,E,59.5458834180425,178.48858551202008,C,0
Bisexual,-223.3581520086141,81.68491838528075,E,A,-54.29855928561209,-35.77680037757496,A,0
Other,-107.95127077168647,123.507051482598,E,E,7.788482766218498,43.40819982446847,B,1
Bisexual,11.682350745609435,-256.40256015073186,A,D,88.81619001041119,-80.16517126160014,C,1
Other,135.43456759177423,-9.508664246803534,B,C,134.51454410409184,-102.66389402436762,D,1
Homosexual,34.79268704456624,12.513541912309714,D,C,20.23686883231612,-11.078272529059339,A,0
Heterosexual,-6.5845871473799695,-42.90456264748943,B,C,-109.45505029592621,-21.06797545347553,A,0
Heterosexual,-64.55093322641322,-80.07717893040541,E,D,50.54044651264614,81.57162756144571,A,0
Heterosexual,-30.875177595633602,-67.94842479697377,A,C,-62.84374079987612,-237.70651045977345,B,1
Bisexual,-11.493407367981787,-52.11029308725631,B,C,-71.2034041487987,96.86299170493108,D,0
Heterosexual,125.61399145156736,-9.00404456344949,C,D,89.67776916196519,-50.04314338983736,D,1
Bisexual,71.07473578243997,-96.07237834747193,C,C,7.014983569530019,-21.062925942484416,D,0
Heterosexual,-109.83089980301219,-72.61954173672322,E,D,122.28742109620237,56.58157560229574,A,1
Heterosexual,112.66219675134772,6.47435154207682,C,B,-107.29803232213433,100.2327928412432,C,1
Bisexual,-19.893820870723637,64.79555759354714,D,C,-1.4479118300873468,-113.61180920693295,C,1
Homosexual,-4.770379540966817,-118.98728037701854,D,E,134.25257005503147,148.50823952451583,D,0
Heterosexual,-0.1461750491293391,103.67789142124163,E,C,42.06688038157786,-7.720810268520514,B,0
Bisexual,167.53391138424905,-14.453240908595888,B,C,52.360203757725074,27.558924590703615,B,1
Homosexual,-153.13178537449897,1.6144189354931184,B,B,223.77121405878438,121.48578879452178,A,0
Homosexual,-69.39072669768052,-49.24063782321764,C,B,53.32938923895883,-115.55496665545049,A,1
Heterosexual,-69.20961214476566,-175.71768984792996,D,D,-92.8889821835966,124.48151351113953,D,0
Homosexual,-14.507095365611658,39.79229134467266,C,A,146.48808174928817,-45.18928116391941,B,1
Heterosexual,-16.703190058367696,-112.01877996248251,A,E,-213.80494360963186,-121.53048527015895,B,0
Other,100.61773592702173,145.56110911442443,E,D,-50.279011674531645,124.60847233979852,E,0
Homosexual,46.162207540397226,-187.6210732723803,C,E,-164.22976675016065,27.578309028123833,C,0
Other,-164.18060971876872,-80.45957076005169,A,B,46.33365384958319,115.38382614609431,D,1
Heterosexual,-39.35446083291731,-256.81611598209093,C,B,98.31641573573043,43.74667135119194,D,0
Heterosexual,-42.29719038510984,-59.55973309173201,B,D,-60.12927976403763,122.46656895962687,B,0
Homosexual,133.44835356910812,40.154704780464165,C,E,155.32960403052846,4.203581587186268,A,0
Bisexual,-1.1910800922979743,154.34316121648982,D,D,46.675946335498445,47.50511399731604,D,1
Bisexual,-36.10646441237597,-82.78272752072039,C,E,-135.43436342460868,124.03681400285606,A,0
Homosexual,29.98759104291076,97.54858798809964,A,E,-214.48025566122513,-106.13931587602599,E,0
Bisexual,-46.51127636047457,266.71532383954235,A,C,42.424373642181955,-49.56367020253693,E,1
Heterosexual,-10.723994487453053,-103.97033255579451,C,C,-4.039878723316725,-99.85392521507855,D,0
Other,-23.39225110337819,-32.19633525992906,E,A,-27.86563844874843,15.878864478679622,E,1
Heterosexual,-69.91731263646125,169.59212586676574,A,B,138.01663792315037,135.14064939643367,A,1
Other,-130.5866764781187,48.904393080652035,A,C,-24.579915516167564,29.607611199489277,A,0
Bisexual,94.55846350744427,177.23944351953068,E,B,100.69466718079912,56.07003291595966,E,1
Bisexual,90.02292906681492,177.4008957267685,B,C,136.78951452303556,10.639939214413284,B,1
Heterosexual,-22.081349592183965,126.42338143987624,D,B,-70.80178641587753,-26.502255471475777,A,0
Bisexual,160.46221127869316,25.650882299447463,B,C,-87.81760849667029,-76.41869278865958,A,0
Other,-45.99780318831729,-22.6197886628803,A,A,178.0058378275194,328.4599457943126,A,1
Other,-50.63480500035007,47.943176601252645,C,B,-90.00471251820979,-25.0607610084306,A,1
Homosexual,20.73056966407866,-67.55301320851649,E,E,-4.638690931898225,-201.77775982769518,E,0
Heterosexual,67.36112393533034,5.061376098682341,D,E,50.034054717593534,136.24496421173893,E,0
Homosexual,-79.20115455686896,20.604495880385223,B,D,0.5591948593186804,-145.327488161249,A,1
Other,-1.9893640493489482,82.31694993396087,D,D,-0.17790297897967616,56.03461557358854,D,0
Heterosexual,103.12305471615768,166.50359555948796,D,E,134.14301141232266,60.3469971347946,E,0
Homosexual,177.85281655509263,-103.27556238262918,C,D,-91.76192581628638,103.11356922770956,C,1
Bisexual,-81.30897467989263,12.820153014488294,C,D,-59.66636310987028,-81.49303491766193,B,0
Other,-76.57412486497455,-200.30751003336437,E,D,164.2308054834858,113.4488562127963,E,0
Bisexual,50.05421182788242,-86.30589684021896,A,B,45.77419778458945,-161.08579559198614,B,1
Homosexual,-134.94950236994333,-168.88114326852772,C,E,32.22001916698778,-82.42978627243434,B,0
Heterosexual,-59.87079621570584,32.67565877628496,B,C,-82.57202674985649,-151.8526618913623,D,1
Other,142.94393560942228,129.5809381536132,A,E,98.77773847703925,39.98173900145665,A,0
Heterosexual,87.74970193199145,-12.05998244633148,D,C,-88.6266119052596,-16.43012465740496,D,1
Other,88.16825862153878,3.9328147831695683,D,C,-66.26311075785623,3.7936293776162624,E,0
Other,-225.8886706049644,-32.008506473950185,D,E,128.4314322728393,59.31918328099942,A,0
Heterosexual,-24.346164616715427,-130.04237205103968,D,D,27.801099825577857,39.12172995723685,B,0
Bisexual,33.99275132246905,-85.28589247034267,B,B,-103.17284594721907,-66.03937165797673,B,0
Other,-45.61276385377304,-61.807632490121556,A,E,27.967638457661543,383.61241301873275,B,1
Other,4.8581485680836405,-19.646919691282374,D,E,-67.37509974636005,20.403217514459513,D,0
Bisexual,45.87319832804441,-86.3984689408809,B,D,8.423787365587243,-70.47150938341785,A,0
Heterosexual,114.48783206692634,-139.07494090680441,E,D,-49.357301999385896,76.4678703519253,E,1
Heterosexual,88.12556515976306,-14.508056354814036,E,C,-12.239181182396432,87.95376086255808,B,1
Bisexual,-68.35990586026588,61.138361398242644,E,B,-184.89573596504124,-71.82447250741497,B,0
Other,-124.04728522838005,18.31636301976334,D,A,140.22437995649116,-44.01207231604231,D,1
Bisexual,-64.8428569821696,-59.46881909058314,C,A,-76.17143451615173,69.26932870083485,D,0
Homosexual,19.471500418913543,-97.61237440725982,B,D,-150.0704530105307,14.545024085258671,A,0
Other,-64.75166410497926,-40.12928038947784,A,D,-35.156026490116744,-68.21747545077609,C,0
Homosexual,-29.03554325507192,-75.52180727161554,A,B,-0.8105113348009837,142.50897794738896,A,0
Heterosexual,31.717308956580204,85.43940845401494,A,A,-18.45188515385792,-0.0314640760657967,E,0
Heterosexual,-64.03726442679701,28.597343735137027,A,B,116.40281636900428,-57.7311532029156,D,0
Heterosexual,12.531633020860502,77.13735800630572,D,A,38.98494009714007,188.03812727911546,D,0
Heterosexual,82.00854077399285,136.89793768497736,E,C,158.72744772569587,-80.31279669508213,E,0
Heterosexual,39.08648307967114,146.98954416885275,A,B,120.4925300621404,8.751675413390144,D,1
Bisexual,166.12242533108653,-20.750933201208436,B,D,133.9606179020007,-61.50203862052977,C,0
Bisexual,54.55481984294287,116.1920328027937,D,A,72.60670609597054,24.678518633084,B,0
Other,29.788498857602104,-40.27888864077857,E,A,6.362298114778987,-146.12626765774945,B,0
Heterosexual,87.55018952523656,-160.72773483552595,A,B,-34.696594716596216,13.781054037841917,D,1
Homosexual,-33.72672021615801,46.25039853114756,C,E,3.849955232240096,-120.56396042369626,D,0
Other,-56.07655225321542,-41.849601019435674,C,A,104.08444696144731,87.78315087452539,E,1
Other,50.53982064293775,-104.05038921578884,D,C,-71.50877342877772,-3.811218871165556,E,1
Other,-114.61081179975523,28.217006040486243,D,C,-58.222684916249754,93.12965179267869,A,0
Bisexual,-73.63858059609706,64.93098903338255,A,C,30.5295746446387,36.83604336382841,C,1
Bisexual,-59.58741412163242,30.5102871164043,A,E,-56.538610818658256,-19.644772042436863,A,1
Homosexual,22.912576968282828,-45.39725879861595,D,E,-100.91954444986439,-102.62439033844628,E,0
Heterosexual,13.978702726636882,29.48675547510648,B,E,148.83572785255367,54.27651456332217,A,0
Homosexual,-70.77027758169152,-75.06901021144576,E,A,88.84779871480752,91.80102532787944,A,0
Homosexual,-85.01125445061018,78.78289259747515,C,B,-102.23045790248607,60.35867303170034,A,0
Other,-131.48743194141994,166.49043373777047,D,A,39.206704502646964,8.024082185083326,B,0
Bisexual,-20.34211729879051,-25.11700327044833,A,B,52.29204334318738,65.78429059468517,E,1
Bisexual,-22.260605334121152,-49.89392597724353,C,B,-15.17462736363029,-69.83587537841821,C,0
Homosexual,-20.28218221406982,37.681076597743875,B,D,-27.04357401348021,-137.39349385062025,B,0
Homosexual,-4.462722515464417,-9.097957562302888,D,C,105.57107515410749,-16.431723468156083,A,0
Other,36.06566970601747,27.31849416146896,A,C,211.14491819283674,-72.26014842931613,C,0
Homosexual,4.034874349467756,16.2234521126869,B,D,-82.44873928361307,84.28813873726158,E,1
Other,-170.56045247126275,6.474676397427724,C,E,146.06388798992745,32.244786162909115,D,0
Homosexual,2.3244855136060485,-20.972569299168125,A,A,113.22220052710892,123.52681581557334,B,1
Other,-3.8660847671690215,146.85370787461787,B,A,-17.336516527441333,4.197076466533578,A,1
Homosexual,120.02194428985035,37.13956748957375,A,D,211.26774346215402,-173.18531897576588,E,0
Heterosexual,-45.501972948007044,44.85104150059859,D,C,-39.97448123470103,-61.371697139203306,C,0
Bisexual,25.445982470930662,-120.15572466560715,B,D,-80.38901866035143,75.58016067284906,A,0
Homosexual,53.01592545108793,72.09918869462044,C,C,-208.65558242926645,-159.80079340082028,C,0
Other,-83.1254175423681,69.25963518779035,C,E,-125.29211341441291,94.54854974832988,C,0
Bisexual,-44.70451160284132,-79.81858667423715,C,C,35.32578944650108,42.35437243031275,D,0
Other,-23.028850057695706,97.47632424477212,C,B,-127.8402414838234,34.13509160965626,E,0
Heterosexual,75.91175352098014,-69.61482654553413,B,A,-41.65343132558307,-269.83048630511223,D,1
Other,-37.13167512443055,31.327217948260316,E,C,41.03598257004164,-43.47390040588594,C,1
Other,94.69102293689787,-100.72753087564921,D,E,181.36366516117687,129.34574287884087,A,1
Other,-9.835675334434825,131.6925378813546,D,A,73.99839828469855,207.36351946543797,E,1
Homosexual,-102.56355911674359,120.57863405295404,B,B,-98.2096937983999,-168.71783272734302,C,1
Other,10.393889757025393,-22.02585575071313,B,B,109.8776686150131,75.65825468294217,D,0
Bisexual,-44.701975194700395,-87.7036444852637,A,A,-12.026469539212853,-16.211390952068594,E,1
Other,67.09873158007265,26.054602279579157,D,B,4.842760175786583,-97.63236712065181,E,1
Bisexual,39.93273858319749,14.854123813653441,C,C,-39.67192401419582,53.97694230837043,D,1
Other,-36.02494313467312,-69.39483154865239,B,C,48.72758485811448,-59.0974551927742,C,1
Bisexual,-24.97030382971128,-121.80423049298419,A,A,-59.937924830656144,8.311120884936104,A,1
Bisexual,-12.213653991221184,46.895551262758374,B,B,42.35759924806168,62.068298289222504,C,0
Homosexual,100.77828340321324,199.58174233634455,B,C,-32.240484376442,112.97186905665104,B,0
Homosexual,150.96002398157114,-34.01757009300049,E,E,76.27068459256648,124.40775013590992,B,0
Homosexual,-57.78422709206738,-27.224540647726407,A,C,-117.77411482865699,37.392540959881366,E,1
Other,139.7066185101368,-33.629122336006716,A,D,-22.044428465752894,30.546393371639457,B,1
Bisexual,23.888173525639917,-35.061552653159886,A,A,-245.25953639283733,-74.32215923743054,E,0
Heterosexual,26.2707398756922,21.78938643136504,C,C,141.46710913360982,8.699219388989377,C,1
Bisexual,65.99947897148957,134.12378295631356,C,A,158.75124384928478,-134.04107897990139,E,0
Other,28.795735734801408,-90.25285424285408,B,C,235.02539694270266,-150.2170957705301,B,1
Other,169.47930090529715,-56.93092505951979,B,B,64.80877453823149,187.33766796884794,D,1
Heterosexual,-41.77275810218859,-10.994336902460116,D,D,-41.26722139556542,-16.346469956495554,E,0
Heterosexual,-105.94369643401957,-119.75919025105996,A,C,-124.5797175154865,225.20376658394864,E,1
Bisexual,-42.324020905993656,122.32886089695675,E,B,-59.553475340906616,27.009986523423425,C,1
Heterosexual,-129.5798708937523,27.17156390207999,E,A,158.03425539014228,16.88007965385167,B,1
Heterosexual,-47.34598395390985,-145.9820278424512,E,B,67.47839819050154,38.76165535556626,A,0
Bisexual,47.10910693975615,56.81544376285647,B,B,-73.85194989316331,-5.058091724792629,C,1
Bisexual,-94.7444275139005,-76.58100180581428,C,B,-86.4616606716608,58.21377770892649,A,0
Homosexual,-181.7696405895873,-39.720443449803554,A,D,-4.6471016731482,-97.40516094835415,A,0
Bisexual,64.24171198251759,49.5808442304628,A,E,89.58942022633232,-6.243875072652632,C,0
Homosexual,-0.9206894817613035,12.154732536167476,B,A,0.33273482581570685,-6.9408654048311895,E,1
Homosexual,-30.128332645658247,144.0312947440911,A,B,-105.6216819691881,97.88653581078265,D,1
Bisexual,40.906070805577535,24.978300757095848,C,B,-40.68905364811031,-16.36009050536981,D,1
Homosexual,273.497364438329,7.89741370502466,E,C,121.73574747808486,-2.417885365109937,D,0
Bisexual,-118.81002173433954,95.34094147849017,D,C,-106.69693521230914,64.43437589720533,B,0
Other,52.97239933663933,117.12899153315487,B,E,-32.48438751955278,22.266126192201327,C,1
Heterosexual,205.85970771326473,-136.83054744677773,A,E,42.543278017968795,77.75856043684155,D,1
Bisexual,87.1043286047717,70.45619680291442,A,D,49.712016153116956,-260.26136820018115,C,0
Heterosexual,78.51259506772826,108.47145994441667,E,E,1.9016219206858618,-332.22626473792604,C,1
Homosexual,-26.930746384987536,-58.18928662579511,D,E,-15.007235549567424,-39.75700753017162,B,1
Homosexual,-74.70638039263534,-172.91149915718643,D,E,-30.562404815715993,-207.10638486684763,A,0
Bisexual,-25.688503013817478,-105.96633232677594,C,E,-17.213176566162762,12.040112690307197,E,0
Bisexual,144.56357789186202,8.746828032163936,E,A,15.472387239633575,117.29497702247396,C,1
Homosexual,-212.9791335469641,46.68303571222814,A,B,11.142741836642688,-155.75256297962102,C,1
Other,-126.8718308210574,65.76302593117208,B,D,-46.490687422898816,67.42357153648801,D,1
Homosexual,-50.39513519861768,93.17979574831367,E,B,-89.09909248245228,-88.75639326764446,A,1
Bisexual,-8.235899368732868,16.57797275709278,E,A,18.357448903635383,10.45564792731172,D,0
Homosexual,-57.715553303842086,-215.46592390705896,A,C,-146.32829919944618,15.582984472853834,A,1
Bisexual,-22.50922291220888,-122.28700968435784,E,C,-16.301313036391562,34.3896441148933,C,0
Bisexual,134.61450804364873,68.93626767926679,D,D,-64.00756951939849,29.804375302734403,B,0
Bisexual,71.45050652115748,47.649116955224855,A,D,121.37834238362204,-27.924537537560944,B,1
Homosexual,17.569214950842767,-7.883116930192722,D,D,50.471981295914645,-39.41358476378268,E,1
Bisexual,15.358271509932516,110.99480755872013,E,B,-111.90272139859823,17.310130946741115,A,1
Heterosexual,46.33121658175441,-107.19533386802387,C,C,-5.219095740652091,-11.297277013955897,E,1
Bisexual,138.0936016410436,-3.5415941820679504,E,D,83.363700202632,-8.318810897343226,E,0
Heterosexual,168.69288651224107,21.47844113000105,A,E,28.815563593719663,114.77827951978723,B,1
Other,-220.75246302847376,174.8874511673717,D,B,26.58351948724879,-145.7452093415509,C,1
Bisexual,123.36471722260312,129.13918376867187,E,C,-139.6394656455889,-27.040372304785997,C,1
Heterosexual,-53.52753183119091,-27.33604754723555,C,A,121.46597663699133,67.52813063197897,B,1
Heterosexual,25.034897927565936,-165.08726511901307,E,B,2.144972852089393,-115.33014916897781,E,1
Bisexual,42.627273031515834,-34.593487914656215,A,C,181.48866405695264,-18.512640837211855,C,0
Bisexual,-86.8452503319863,-7.2181447098636085,A,E,120.3328039387966,110.9902963017864,A,0
Bisexual,53.27615552424183,0.21729510766566318,B,B,17.459164775013296,-89.19287425505486,D,0
Homosexual,-22.044571564492095,56.00331323907186,A,C,4.5680623492780255,10.95311313716058,A,1
Heterosexual,7.876274796508478,-28.804767811847228,E,A,207.74120412743966,128.51920079642082,C,0
Other,-108.87562996954617,80.13686104591928,A,B,40.85781872279989,28.81182803668432,A,1
Bisexual,47.235962324546996,-133.624447963924,D,C,80.4760035882904,117.05844911358518,A,0
Heterosexual,160.39523026741057,28.08042377833273,C,B,-12.236326027107685,120.1642273578472,A,0
Bisexual,-115.12154653204318,-155.82011910589364,B,B,25.62562652950128,49.84209660797054,C,1
Heterosexual,47.341852757856785,-18.98852874235137,D,D,-90.6023599758705,-143.74999067506235,A,1
Bisexual,-84.87674232895284,-27.972357199571825,E,E,-189.75563429788522,-8.795452588670619,D,1
Heterosexual,41.926334259574396,-92.5021870941571,E,A,47.42188232677084,-20.24676894918666,C,0
Homosexual,34.208008407831265,44.49443314874839,C,E,46.315867232672595,16.0240085863168,C,1
Bisexual,142.99378283520343,-50.95223751013756,E,E,19.78097624513762,47.61129506407481,C,1
Bisexual,159.76181917275045,-26.90004965647452,E,A,62.81321881375344,-3.3440923960123965,B,1
Heterosexual,-12.43800999340669,-219.15959601421466,A,D,-83.09234451090882,-26.57079876744482,A,1
Heterosexual,-6.307446767431559,-87.66404465274253,C,D,-219.01646768869557,122.67282265180074,B,0
Homosexual,-52.156028741887475,-43.94593682576547,D,D,64.94993718357908,8.607629350276621,A,1
Homosexual,85.70295320617255,184.8256152596262,A,E,-199.58677713234084,73.77022196950206,A,1
Other,-39.66213967138428,171.41328548369663,D,E,-210.00134301191488,-74.10972863428167,D,1
Bisexual,-0.4195954933411933,-54.748319812268086,B,C,24.36655987554023,-141.90602853240858,A,0
Other,178.15714316439502,187.95598693091816,D,E,-78.39248303726679,58.535586585793375,B,1
Bisexual,100.50158473420767,41.65353588194465,B,B,-186.0448176881089,-10.976561294143782,B,0
Other,-135.74217461471994,-255.31860322701706,B,A,181.42857922132913,94.21578550468938,E,0
Other,90.23303077507079,156.2712741508561,A,E,-73.84671970314349,-35.56874299860497,D,0
Heterosexual,-46.53867677582964,54.01582951009395,E,B,97.7439679973941,209.95616831249913,B,1
Homosexual,-77.90168648841659,130.39051417282232,B,B,-16.024905459517083,66.60553389334272,E,0
Other,129.57378464344623,-51.019939168146976,E,E,-33.729138224302886,29.955646607672744,C,0
Homosexual,-176.16056150572592,-130.9121686120893,C,B,19.632247601108382,-35.502767648460335,B,0
Other,11.746267134353054,31.27760424771701,C,C,-84.41714801040536,-170.77692513986693,B,0
Heterosexual,-165.31962586106673,-114.56748879549585,C,E,235.06023800411816,-94.90182063157195,D,0
Bisexual,-165.26590581698665,-50.815420435176016,C,E,119.34135858949742,49.46944049137468,D,0
Bisexual,-107.17513609378231,-115.05898586099434,C,A,49.759891472145405,120.74648520880777,B,1
Bisexual,140.58513336315565,-13.34277892296272,C,E,156.04970716752103,-63.17082348131202,A,0
Bisexual,-95.13451042353833,-61.317151590684716,D,E,-112.05361862030729,19.54409484884338,E,0
Other,1.1295688887603457,100.80512386209352,B,C,-205.68420966460096,156.96054727426758,B,1
Homosexual,160.32226356635627,-28.775486140375722,B,E,114.8324134380158,22.73801019069201,E,1
Other,65.30136798372908,-18.95636136888321,C,D,85.66915577694412,-101.5287090506731,B,0
Heterosexual,30.82643087798064,37.51246467709861,C,B,114.00372054661867,173.56847202274292,A,0
Homosexual,-18.49993341137069,63.763499422045946,E,E,88.41307420113198,-0.8326599890987281,B,1
Other,-23.526058613355893,-8.95188292256781,D,E,-151.0787726296922,-16.178957231465727,E,1
Homosexual,-36.681155149142846,-24.941846526472624,D,D,-25.42048028380959,129.87804964052543,C,1
Homosexual,34.60505916058835,-23.2615645968393,E,C,-132.14761079036782,-118.58804419884557,C,0
Heterosexual,103.59008068241083,0.13825217079661317,D,C,2.4740102337996355,183.32450272280704,A,1
Heterosexual,-125.6397606897463,26.04256845929807,A,E,-8.787570482736056,41.13229468121199,E,1
Heterosexual,149.66340866715527,76.6986896700666,A,C,38.19632161655159,224.19605133323807,B,0
Heterosexual,-31.709506925795605,-0.28679264189509696,B,E,72.17851167133512,-5.276449351257968,A,1
Heterosexual,8.478264830614632,-115.31822599281159,C,E,60.81613145763816,13.932224261932546,D,0
Bisexual,-115.90050342488527,84.9814593611991,A,D,-107.0011999477652,-96.30718066693686,D,0
Bisexual,-199.6628731145394,-47.552119376017295,E,E,-41.99830759006596,63.064518083670976,C,0
Heterosexual,-22.139946621631708,152.2360741728992,E,B,8.091024779554894,-56.784120216168176,B,0
Other,-109.23609507518266,17.06813816374587,D,B,109.24932030561543,120.90857282779498,D,0
Other,7.503758587991868,-44.924457779292005,D,A,-91.22498996409453,8.178917605804555,A,1
Heterosexual,66.11132375425368,-58.61293174408409,E,E,31.922686791722477,53.839567078832154,D,0
Homosexual,108.36154338561903,-1.5156770759239235,E,D,160.2410742868547,-42.65365692281646,C,1
Bisexual,-192.18421800994327,25.305894244063776,D,A,16.769178271238015,116.98560721240432,B,1
Other,-14.166803748886514,-57.85494402518327,A,B,137.18126289240428,8.7201691515594,A,1
Heterosexual,-3.77421844113741,34.30896501564894,A,C,6.8183473972406246,21.60774673079236,A,0
Other,187.18404131988993,62.9912629436577,E,A,-17.08331950371758,92.47811196972746,E,1
Homosexual,-142.74923343988192,126.09501364500859,E,B,-79.48083642715986,2.3952803243759413,C,0
Other,-159.35153811249418,-65.17350918200158,E,B,44.78450112785319,209.06496710935426,B,1
Heterosexual,-52.80806631049364,-27.803327902929233,E,D,-30.292187921602427,35.74560764109266,A,0
Bisexual,-48.098606461616875,-71.75037575235237,B,E,160.19845403870346,162.4750830320419,B,1
Heterosexual,32.95958069694148,21.73411409233303,E,C,-152.9420190649321,-101.74432479441697,D,0
Other,168.69921530611236,92.47548576058588,E,E,-61.65350623310758,8.498488596949025,A,1
Bisexual,112.14770141758919,-310.72604754472576,C,A,92.1300828686526,85.2581540329642,B,0
Homosexual,-142.88669019456358,-14.741334264680653,D,E,129.84014085142903,60.45561804514982,D,1
Homosexual,50.769355605299914,-77.33194723196607,A,D,-147.88645242980044,-166.52748038284142,D,1
Other,102.07293547775123,-55.45146536307294,D,A,-156.1096731250266,-37.7131972536358,B,1
Homosexual,96.53584584874339,-166.0185839784228,D,B,55.69344864818673,-129.33452477396557,D,1
