religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
None,B,B,-14.205264965973019,-163.9680475521601,-6.101634680567187,107.0106008463717,3.0980932436793713,9.179700203506112,B,D,51.51456430636318,0
Christian,A,E,13.585944123007728,-103.48194614940137,43.027494015747344,-1.7940406922327952,68.06160105394206,-50.56510985324226,C,C,111.81234536128532,1
Hindu,B,A,-17.558356109034897,-129.03086392379925,-52.24286819672269,161.7256361499065,26.013439175467575,-37.83387075206873,E,C,-89.56875921407364,0
None,B,B,-67.95995800046863,-50.590374796021585,-11.587647612527476,-119.03110426653092,65.43827341718861,115.29859745173931,D,D,-108.45269014405284,1
Other,C,C,-33.64451676577206,148.65655603482236,-63.51522334155045,-138.46960252692998,42.09115834474623,-125.53541565235619,A,B,161.2182106827949,0
Muslim,D,C,90.57884594314847,-22.150293065534402,102.9530197240509,-3.543632264709019,-92.29968665426097,117.98580283624113,A,B,-2.346639482687903,0
Jewish,C,E,40.23374450381617,-122.36195388917317,80.4543208504794,-167.78729902403748,91.5429353656286,-105.30671218187564,D,E,-10.30900765004076,0
Christian,A,B,-169.37737718657993,107.71836743399723,75.79898260291255,-54.156441679381274,-216.32984679014135,-84.91297612616596,A,E,-71.96189903793143,1
Jewish,B,E,30.94426798575574,148.33662806428572,127.90784524240289,-89.22573500938977,-13.191891389132815,89.1530955339849,A,E,-100.3438613840753,0
Buddhist,B,D,-108.03962892213205,80.9247075062051,-4.609911246888472,87.29251451707725,-25.793993000181793,-20.651595457510158,E,E,34.16287009061158,1
Jewish,B,E,-81.58343227845671,-106.76783816384525,-168.1820218687379,1.406153463664398,51.215230437454764,70.28577549208971,E,A,105.47249554834828,1
Muslim,B,B,-62.81442573561006,-11.618104697245824,99.88671460458959,-61.45229079275095,-32.410583193400164,-73.03932192750128,A,D,-89.98341109707738,0
None,C,E,-96.51665315404419,75.43430090638611,-11.894148932057039,-56.263390089529445,24.34532864918796,-26.357768185453512,E,B,-18.834130004296178,1
None,A,B,55.06045724261129,-6.221618886938801,32.19107425080804,-69.2668907202501,-28.49881365057383,80.56560977593674,A,D,-13.299859297070412,0
Jewish,E,E,-104.36662484552339,-166.5933226856355,-29.200470150114867,29.633304524100705,74.402376418331,187.46026425684178,E,B,-91.662395340646,1
Christian,B,E,-83.8070855833706,2.1527141134920975,-60.87832213694783,121.83411433208788,-83.47653028970483,213.08519702811773,B,C,-162.66705740455004,1
Jewish,E,B,44.56275751923805,22.50048628194888,-100.92414750468035,25.587755773922073,148.5662750048837,163.5319975042564,A,C,43.7352000424219,1
Muslim,A,C,-111.79546193828456,-56.547029425062,29.183706473933217,54.02831103916489,59.15837583047131,-60.30655545074563,E,A,-152.77026603731116,1
None,E,D,-34.388453264968646,-111.1600891960681,-35.738340608181026,-77.90872525245241,-62.251571272408746,168.47148240198763,D,A,236.39667597386804,1
Hindu,D,E,-57.76226478632276,4.579094358873862,185.14429877059524,93.815116319564,200.32662160962448,49.42443683371704,E,E,143.24776634256818,1
Christian,B,A,-32.65626148267921,-14.2998287879777,-138.13291486439186,103.841763075695,-52.433195457065,46.86279329960343,B,A,-74.53542747746789,0
Buddhist,B,B,-152.72575779364786,-66.5447866130946,-90.08318610477545,2.364030260173044,164.03120048896548,71.96912066378074,C,D,-94.90633430303154,0
Buddhist,C,D,-51.164310081891564,24.65960033340836,6.045535672365837,38.719554058127166,-103.5734179717782,32.79252083037274,B,B,-11.753992813427079,1
Christian,D,C,105.08895379564026,-21.59331829243494,-21.301385109930298,-44.04704390968714,63.38828098966975,82.02011647926655,B,B,-91.53585206773101,1
None,B,E,53.793106026125514,-11.753937930607034,-37.48114292995795,-42.54912721271691,108.20739684316254,83.38585001066224,B,D,35.98570031920955,0
Buddhist,E,B,-0.2282468454358926,-45.862762425546954,226.11950417761398,69.0816590668453,41.502404054748304,18.82280007209791,A,A,48.26049800306684,0
Jewish,E,A,-57.2818174658551,-84.54404701092784,30.104865630902346,96.64891321343845,5.428057684631141,12.767428801374587,A,B,-33.0188386170588,1
Buddhist,D,E,90.5997047469763,-28.76711301265436,-3.6368730705547843,-245.42945783132564,-128.23451484868087,-211.9143643700042,B,D,-3.740636426689471,1
Hindu,C,D,-15.5769994824634,170.65718918628895,32.667285668674346,-102.768373095583,137.58969048305357,61.48698072390697,C,C,19.597108298794012,0
Christian,E,C,56.203790450295465,49.27205856055238,10.336423238793339,149.07345035284789,68.13043095702834,-70.9356016075678,D,C,57.74100332664265,0
Muslim,B,D,66.64015872504264,-120.5347551932086,103.55234406646578,71.76566640729108,4.309648727571281,64.59662729246146,A,B,-113.30122000524878,1
Christian,D,D,27.85041746171707,-82.81483287226727,-118.95041263887049,-55.11321662528288,-164.5176308475385,-88.24474547218662,C,A,58.98877406184783,1
Muslim,B,D,39.829154134854484,73.7996874266292,-44.07240875823037,9.189940288017832,39.72205961588622,1.129438151831879,E,B,-12.552123847531997,1
Buddhist,E,D,19.442999001857476,60.04173634696441,-0.10434112091243998,-10.040403667769612,-80.58735711404998,-0.11158327115805876,E,E,22.090930595345412,0
Hindu,C,C,8.33232112525842,18.291037402153847,175.9958925592286,-18.014537545354727,5.632625085175616,143.54020680175498,A,A,3.7593144040389075,1
None,E,E,-123.79637062000717,41.43541992837402,2.175276335268123,-120.89014409839585,-64.9634375448216,122.96372306275738,E,A,64.54357760717697,0
Christian,B,D,23.106024923829874,-72.35414313213677,-107.51326379176824,-13.798614434126488,-14.477261729636945,-97.22606503880172,E,C,3.6946941765450956,1
Other,A,D,68.41062210005767,18.348597630963397,-0.553475046321418,-31.87442945702314,149.2409105013793,95.98037486150662,C,D,-64.69448542954743,1
Jewish,C,E,-21.05941620906994,68.0864312088624,50.84487304849178,-33.36845465846129,71.58686779043846,237.81293192663594,D,B,-88.22201837199208,0
Muslim,E,A,-76.25869220699182,16.997047346681345,40.29168862641414,-276.20948035349426,-61.48572509592355,-77.09091777252881,D,E,17.337883324331994,1
None,A,E,120.71889445496089,53.77012442098605,45.77865963558805,25.411868121828697,272.60922532593554,198.69025011976004,D,C,-136.11386218889407,0
Christian,B,C,20.766971200076384,193.67660305431195,188.87453596764743,53.092164842204504,130.5055797397313,9.558962118413481,A,E,-18.01597448349364,0
Christian,A,D,35.94832194989239,-80.65290510507693,8.479043431607197,-35.00041157374226,-43.26254392804462,156.4263595759596,A,A,95.35934086469365,1
Other,D,D,-85.22749787116629,-59.83936202382449,-13.624396224331809,-14.861900582190552,-17.589902849213004,-114.12436186357672,D,A,-37.689757445960225,0
Jewish,B,A,30.4126663795624,39.028626656849056,35.77990571327613,-50.30657504391238,-210.30296829544932,-181.45059743883792,E,C,42.444443329235284,1
Hindu,B,D,125.33111152728162,109.46605484400827,-151.8589096662111,47.34912358820875,-47.52725900712947,157.759252652286,C,C,-119.7453158166075,1
Muslim,D,D,-13.692468936531126,116.64528596940843,-141.08826619081023,-51.44518684109683,74.84986008116958,63.92345556039331,A,A,-113.75396703025214,0
Buddhist,B,C,142.78647552159634,84.31319724563537,83.13876088064472,35.84509030389419,23.100621253155378,59.91529849661508,A,B,1.4150547308437258,1
Jewish,E,A,83.98400908805247,-150.40928456392317,65.81662740446811,21.53994690874678,88.59101241154016,229.52558147947767,C,B,-125.99670398536082,0
Buddhist,C,D,-164.9907384867291,-114.71745153141791,-169.97338946643566,54.170154009530826,-171.0119299481292,-35.61237165405702,A,E,-65.80651703039818,0
Christian,A,D,-0.26208739403040493,-102.52600370008642,-17.458840843615945,-109.03466284434866,78.3274514345647,-199.13470493504587,E,B,25.126640866158535,0
Buddhist,C,E,-68.65112095780765,92.15058518145847,-33.813893651182184,-32.40148352091283,-74.45524724332361,114.61503429614733,E,C,-25.05579553313882,1
Hindu,B,D,109.57694758030247,106.4433220779941,71.93092197815322,66.25558858461488,58.464961783204494,-99.76268784032047,B,A,128.53197223307387,0
Muslim,C,E,65.81062619858697,131.22244533438962,212.11201294858296,-85.79848592447392,43.2151179578082,101.9188113877159,B,C,116.54015485835481,0
Jewish,B,B,1.839570334585253,30.998075525379914,-86.25753874937679,191.44921580097525,157.12546748910648,6.161997070768932,D,C,-153.24111474424393,1
Muslim,E,B,100.26763910212478,-24.032569087030954,116.03220184018015,-6.263531383064383,32.39285908424946,159.30196417885836,A,D,117.71286532023359,1
Hindu,D,A,-36.33125379926597,252.16544076168032,18.847209674638822,-187.0795860503272,-60.30003851272565,-224.87245231777985,E,A,-111.75676326465248,1
Hindu,E,E,218.8321024786101,183.20261466417332,-126.63308451159642,2.076685137928462,-140.82867305092293,3.4664975838292715,C,C,167.57519464005986,0
Buddhist,A,E,111.69494205875338,-5.108990694422215,-36.52220819343062,78.22701552807621,11.577075537265065,166.4049788135881,B,E,261.4005732109429,0
Other,A,B,164.7432961319875,-78.75709243422577,31.234596718881853,164.2374582129357,-123.13776870803828,-21.848732797228283,B,D,115.92624148141995,1
Jewish,C,E,33.58068333096212,55.660966792425185,-156.4747445280469,-72.5106780653235,76.24650201414148,-59.67942123112774,A,A,-9.089684911893633,1
None,A,E,33.044764357298334,180.3965177293271,59.69576454541203,-28.659231404083368,-86.90365335787348,-60.39240596820431,E,C,-133.52833750368472,1
Hindu,E,B,-95.8869295060505,-13.923900172691365,163.3273723812639,-43.74930739064001,66.67542024721035,-71.12137237113815,D,E,-22.47536479177269,1
Christian,C,A,22.981376839851812,59.96731282665312,-52.3676488901295,-0.5905291924078248,28.986251149985392,-44.15820641805874,E,C,-183.0481216972919,0
Christian,A,D,-7.644626979308969,-64.22908063753574,-166.66875296440583,60.06997731580924,-10.547202240032384,5.177664514292908,B,C,-7.340119501727671,0
None,A,C,3.0854505346882606,86.79868844732572,-117.94496388685852,-59.42218451858642,82.65864695777555,-28.749415685960596,B,D,-129.51300019833465,0
Hindu,A,E,-20.809582988707046,-113.00881636029997,-86.15851218611616,61.115887049194384,192.19853657829796,-32.40911701946715,C,B,-98.86883956227052,0
Hindu,B,D,-159.72027077048662,-120.39734241648662,32.658827855002045,-46.32586364812738,-29.76674045994522,-112.54878043811539,D,B,42.462157161733884,1
None,B,A,-136.41970217713174,-8.745557030485287,45.81114253121371,-7.5468383113105695,52.31476937575311,22.73858622366328,E,C,-83.54436561164587,1
Hindu,B,B,-56.038647506421235,-57.94392597547559,94.1254532626608,35.96940042614633,-4.189898082225973,18.55245905805614,C,C,82.01426893624375,1
None,B,E,105.40650231231885,-90.26443906477952,12.033606827242236,102.61173397614824,-150.2262114206561,276.89183100185056,A,C,-101.6414026528405,1
Muslim,D,A,-97.60022345415791,-85.14867282462798,-109.56957764647655,-150.9654550020907,-11.862596544538134,-18.480306526467373,B,E,-59.09571783851179,1
Buddhist,B,D,70.17863461847675,12.405189856388196,-35.410444752106365,-30.44351973612034,-42.38756191954656,51.4877043637073,B,A,116.35151323317123,0
Christian,E,A,-79.00511445571219,-189.5661468820325,78.03165167070591,-32.321594956838176,-78.73772958403866,-89.79651771960123,D,B,149.6101401686784,0
Hindu,A,E,-24.463455995651426,-33.00004375461356,167.38251556162783,-198.88373754262477,83.40400014673584,96.22710817367842,E,A,80.54118858247747,1
None,A,E,250.07953231760646,-37.17452822569173,133.728352086623,-14.311228029468337,-61.13308050623418,-47.51881242884289,B,E,-45.756437555832704,0
Hindu,C,D,59.91689021118217,-190.96711780906276,-48.49265260103266,26.04919147123586,13.689367365307687,82.2587076163665,E,E,-66.50751510005348,1
Christian,C,C,-59.65354939918479,21.079546554140226,5.430121624614966,-195.03032175699107,-53.04317340185792,108.55338294748759,A,B,-1.9954137204715747,0
None,E,E,40.345204838666646,-39.83976071601651,-135.28002383285224,-140.32312667393677,-37.242934160601656,12.929011790273337,B,B,-26.708006082589165,0
Christian,C,E,-92.12701753585651,69.63776390509776,23.566970057715125,-44.68428235974954,-38.19807308499797,-8.615721924239692,A,C,66.47884379211652,0
Buddhist,C,C,-109.8291439750813,157.42956648512734,90.13608754162955,-264.31076294888777,-0.8067446716902241,2.12238346957847,E,C,-75.77238501301265,0
None,E,A,-23.34520395353881,169.74606683288067,-13.0429661389696,-156.76605061919966,39.26265329765606,192.54058469003144,E,C,-10.651676111786022,1
Jewish,A,C,70.80138460298384,161.1426183627146,-88.86879913050842,-42.01158146774118,19.546707937656436,65.59786411411297,A,A,-188.88470694487165,1
Christian,D,E,165.56335358193957,-79.01886271058768,124.90015106472929,-112.53897143103475,-42.850747398010945,28.576262520828593,D,D,130.797964231154,1
None,A,C,-139.0479412953995,-29.342583282248015,49.408800946630436,-97.05337029580984,140.17708128763468,84.73564451663448,C,D,-103.92630281826499,1
Hindu,D,B,32.966613224991924,67.96603934896852,170.05935671597447,125.02576782403733,76.99034474039642,-118.01631741857088,C,E,-75.07530060679433,1
Muslim,A,D,-1.0297226398652488,11.00543120948154,-138.05204922721953,-157.4527619735877,97.11743845244821,-43.08037462440162,E,C,123.3395020992655,0
Hindu,D,B,-153.37644756071523,-32.589783743957796,-98.34828453880667,86.67386866875219,-62.41921373010065,85.51471926771022,A,C,51.382969976123526,0
None,A,C,-5.332521268883683,-161.85880519677815,-27.61761235853625,-26.58680279820865,-27.447876936730637,-89.51667080181073,B,C,23.259271313383465,0
Other,B,B,-73.6148064469774,64.44238406609401,-34.23715089040373,90.02442173449913,-140.18624896220578,-127.8609520750609,D,E,-81.33020827639574,0
Jewish,C,A,170.2874034071656,-17.08241586293472,54.1397133955351,73.74427620325413,-150.78086794130635,11.39693742667999,B,B,247.00839622394244,0
Hindu,A,E,138.58481745512034,-36.039739976140496,-30.227011320891844,72.5767550841497,71.02160550192232,106.27661147561749,C,B,-172.10647925761648,0
Jewish,C,A,132.42208779931585,40.285731980964954,86.02084058811394,1.2130278765088442,-10.370628240435561,-47.29749590221684,B,C,-109.56189973751151,1
Jewish,E,C,-47.96700333138794,113.19460703617523,48.07544129166102,-60.642184560489895,-22.51894232430512,-16.2844038304082,B,D,-160.91104066070216,0
Christian,E,E,-1.178415974992821,-10.126855958039393,116.75164075316664,-14.835028786202994,7.645223228269541,-17.80983941988864,B,E,-122.73031390572926,1
Jewish,D,A,16.330707417333002,83.37923610583907,63.68412396356176,-72.5921017049158,-38.448362415379684,-45.23356302719598,C,C,-176.22516544412227,0
Muslim,A,B,-64.49236546723834,-54.911905359555234,-11.285009001038542,-47.77181372729599,-73.21032056016851,-41.64803464667736,B,C,-32.72042381574681,1
Hindu,D,E,-99.43557054970897,-95.11437105871008,-62.562845274594025,61.09913026100039,46.8861990517789,10.38548636912373,B,C,-120.47382464637477,0
None,E,B,-61.19287717789388,-101.27250606757971,2.5186979458793504,29.574343871782222,164.62872683922086,189.6850524917246,B,E,1.395594171924261,1
Christian,A,A,9.359569521124445,-77.93499016892669,177.58568280137916,126.61896918150512,122.30522961558385,122.76792327861439,C,B,-51.06719160671827,1
Christian,C,B,-7.022715484996757,25.09433427870568,17.62928103604905,-160.92152750439283,-60.038915524269335,188.96374176713874,A,D,-5.53135345664061,0
None,B,D,19.88501970145836,41.637109735333176,-239.65352009997963,-8.865635414321716,50.83537794669598,-96.38810256760068,D,A,51.074455713496626,1
Christian,A,B,-57.97861028698353,110.99954757830189,-115.08800306814024,226.0252385659562,96.49260509655751,39.32621469063976,C,A,-31.67338896537984,1
Buddhist,A,C,-44.17482976318055,54.198300564733394,13.98030321759337,26.526946085411257,22.033883512056534,-8.348082229102857,A,C,-20.952070535435315,1
Muslim,C,B,-145.12595347225226,-25.09801165919458,24.599395710915932,-175.1086026160234,-106.65283728889324,60.17462443562355,E,B,-0.4754796404068016,1
Jewish,E,C,49.09532868476553,-151.96207772179798,-15.843284872290855,-22.247484517369305,-35.494740171429115,-55.73188300463687,C,B,-57.97627224317077,1
Hindu,E,B,-84.26764904853408,15.477793574176744,76.46448087245491,48.06497063032685,6.052248061290703,-28.386473004136487,C,D,-68.81047230609629,1
Jewish,C,D,-258.3291115545259,23.836783637076483,-129.04438330663805,-62.71032297261132,-130.5741212596799,-89.80029095787275,E,E,-176.2808752169548,1
None,B,D,-9.961021483993223,-233.25875269677937,-44.156100526300335,115.42922167650609,-11.369479422948807,-73.41599444890693,D,B,72.42127062898855,0
None,C,E,-93.64716988117321,53.77105661040643,-121.15115862687426,105.05735697372494,-64.9119558516184,33.31293737013733,D,D,-170.58083014321664,1
Christian,C,D,-145.19411597951313,-112.56903913490459,16.7862665308242,-58.6205512001377,77.28431105042026,25.56245130633183,A,A,24.344328245035246,0
Buddhist,B,E,-24.582243149036838,170.71214382039602,-191.8066509344443,6.219428502383656,-17.825937758472335,105.16151765734065,E,B,117.80224479931383,0
None,B,A,-89.6961212894825,-265.0996516808443,-33.14892035708723,121.45411660772658,-108.81616924221886,221.97258402207476,A,B,43.15279749787722,0
Other,E,A,11.101665422704464,-105.97160112480451,75.64961899949337,190.97497741625597,84.96891646907181,43.22030798160249,A,B,-145.19103611500958,1
Christian,E,C,-28.06694564973301,-146.96631285725024,-21.947239196065308,56.027579962970705,-239.8402390331043,69.82446480312501,D,B,39.24120805864129,1
Other,B,D,60.285792348895605,-46.4799882950604,-101.94486032721582,14.865605766661904,37.42860562265844,23.98240859773411,A,C,-66.31467182593319,1
Jewish,B,D,-23.464619097971003,-120.80343733682399,170.13824783970935,-199.6799502719737,-30.29355552539668,122.54714455807962,A,B,5.993340476107496,0
Hindu,B,A,2.55455131326439,78.25891836343126,23.60121235362144,-51.971297711268626,-52.08372173926726,232.54979388906088,C,D,46.45599857347846,1
None,A,C,-87.48008344215405,-23.478134154737155,-59.63285617618585,-78.87229260848973,-49.925596687626154,144.2145647506742,E,B,133.66845917456428,1
Muslim,A,C,-140.27833211383876,-21.764738738047203,-26.921131284874615,7.230720351799626,-153.66121489841686,-206.1772898019716,B,A,179.1532961392953,1
Hindu,D,D,115.71888600540734,-157.33030479232676,-171.60238697575394,128.0541881120617,-7.036291447570171,-77.74111593719226,D,B,-122.50913447757017,1
Muslim,D,C,-12.584941777487508,-26.525092447594673,-15.761899941563575,-63.931945177593406,102.13206661951533,127.47681396955718,C,D,128.99846618690376,1
Jewish,E,B,1.1148466077076034,-121.08758072179431,-52.107666340331335,-56.150865844747,130.17821448123158,-102.41571834212357,C,D,-54.31611064163695,0
Other,B,B,-96.08767359312299,-48.62273575029856,-81.06855709088492,-57.88343111992405,190.71341177999997,2.127901654520415,C,D,-121.61986240533362,0
Hindu,B,C,4.512470343935606,-72.00892227318192,12.03935310958237,54.98720375745305,-74.30922380319477,-116.81678296765851,E,C,-153.06579231262845,1
Christian,A,D,-120.27227965167589,102.48408782816252,83.22909209662767,-16.392640818428454,3.4076693186566143,156.58930146861124,C,A,11.422421598107887,0
Hindu,B,D,73.51510196199025,-7.2270243353141765,-109.76922136813727,-32.63523650878468,-174.97684184562283,-45.06055168110464,D,C,-51.44285259504237,1
Christian,E,E,3.3144864379810026,-52.51917797264887,54.648953710288964,-30.000415996522612,60.10927011898982,23.81831816596294,E,B,106.71583218932656,1
None,A,A,-19.618252171876886,-111.68939538490848,194.5086189011239,57.79939947829019,-85.1215315326766,-47.787422137508024,C,A,-18.66609285987709,0
Christian,B,D,-30.840958088804847,103.58215528748084,-83.55004280416956,-80.9970134981127,132.45168399560757,-21.85350715616519,B,A,-80.2307980130138,1
Other,A,A,146.30869436674237,106.42407626763391,-14.830877603108044,-53.39500628687166,113.3919020496701,-7.393203386681551,E,B,-171.30245256164446,1
Jewish,C,A,194.8235419202454,-50.99586231702842,110.65946356486167,-90.4745101116244,21.97948570056891,7.824218073617548,A,A,11.663724610843945,0
Christian,B,B,39.95941596545271,168.8931397365975,-103.62306583315228,-41.78031015689252,-88.81295340599996,-25.2589645996008,E,D,3.30337458862059,0
Jewish,A,A,-53.6737176078818,92.66539155066454,44.65773451332189,141.74235899007633,-6.191302224372901,-60.334383658139345,E,E,-20.109177793805138,1
Buddhist,E,D,-60.06597341306718,192.10207606831412,174.43201074289735,101.50624823284016,17.16588266760664,139.04461307221223,E,D,-77.9545764720279,1
None,B,A,5.7566113869105004,-112.75828529884777,131.7619160738611,-17.15739495444131,-194.6512193546113,212.7009755396558,B,C,-21.924031834036693,1
Christian,C,B,194.162719369306,5.939711469348252,127.20948977574007,75.50452984148983,-134.20752549059773,139.8559379284802,B,B,48.78333169368891,0
Hindu,A,E,-108.10956782338835,160.108824284628,-232.82688023069707,100.93907358379181,12.96438534989242,-21.47554437795653,C,C,-124.85048124633255,1
Buddhist,D,D,44.681572207942224,180.52069391532802,-2.544052806168602,131.43521056476155,98.49205560135405,-8.258299245014975,E,E,138.57286108798291,0
None,D,D,27.950672150776157,32.40167905727408,64.31413839953389,-134.49833603579935,56.87642915843061,-3.0579239059820007,A,A,140.96315575518835,1
Muslim,E,D,-68.20189086621346,-57.23549607432885,-17.508984718073368,-16.611118699295986,-53.67647688404497,23.635419440689738,C,B,129.24697880146462,1
Hindu,A,C,131.25703421574582,75.45738548588426,-27.752752662093975,35.09185964519534,40.980319055864996,63.07036913168535,C,A,-125.29752980208801,0
Hindu,E,D,-77.48874446733038,36.888796083039125,-77.59553009922412,49.6298031939382,-132.78062977803052,40.874294940560375,D,D,74.06900427404578,1
Muslim,B,C,-110.15487619986366,179.88809732173732,18.014722112408865,-50.420613376116165,46.32597229838448,28.755503073445038,D,B,-161.20824458252997,0
Christian,D,C,58.6581510658849,-36.93168171833326,-208.1416732366871,-10.720160489088885,59.8279467592787,-5.532422383473792,C,D,-101.7556245131336,1
Jewish,A,A,-28.669603686044987,60.76082091089027,-152.33967348062816,20.506473303529283,-2.3804588467590273,-13.160514718630004,B,A,21.792753839446792,0
Other,C,D,123.12041454345194,86.91440021774682,128.20467471495624,7.119348461306574,111.81314949836478,-285.7993426354031,E,D,24.72936449996393,0
Buddhist,D,D,63.7507190849704,122.48287299489114,-97.08942657119816,-109.94110658169708,220.41158054197837,-73.25343155309886,E,A,-7.627434957855527,1
Hindu,E,A,-106.14989390188502,-40.815727386809726,17.381642974440627,-21.362194348340548,79.679809774663,-142.36560544208658,B,C,19.183525196866263,0
Jewish,E,D,-20.911981538663238,3.665510456626387,168.01749869052293,-32.586668810776594,-155.4320846379206,-181.1318628303346,E,C,6.4450150566673265,1
None,E,C,167.3721119456018,112.64159715163093,-103.15921262910801,-7.042364526285502,-58.66872185892795,-56.466796770262874,C,E,95.9138135693686,1
None,C,A,17.21352416067386,52.291564444777464,-49.950264960553696,155.996171882977,53.81653490454559,170.89249910975087,D,E,19.03261367881465,1
None,C,D,-85.89733242709791,-135.35613017883787,-52.567589560803405,50.24616207157702,-151.87772338124796,224.93665695432531,D,C,-127.70186153717835,1
Hindu,E,B,-70.95383529901434,28.806800867317268,-25.824112014612982,21.002761136161414,-41.37222856574256,41.45972565216234,C,D,-64.15263075229876,1
None,B,D,37.70458410591394,-72.70058619301172,-93.77003497059519,-17.023806559662287,-153.2893872066583,-75.35428559641511,A,A,-193.66125768333117,1
Muslim,B,D,-47.467855391262155,47.69544214564754,48.89951484245776,206.36124274513946,-0.32467060328113695,17.69727031684831,B,B,72.00872302927797,0
Jewish,C,B,-10.284906023677927,77.34356277714092,-227.05211517717774,102.32776599486431,-10.684631333194606,6.790061470208523,D,B,-36.65930496539906,0
Buddhist,E,D,207.27070908543385,160.66044371076094,-39.35894455366846,169.25725780460638,-93.84629214355206,210.18099171820631,B,E,60.684861671698854,0
Muslim,A,C,-76.43670299356174,-55.38415098745919,-66.38701586647927,-15.796461149899732,-150.55126046258306,-13.457950564451442,A,E,86.1460125344177,0
Christian,C,D,153.61880890150647,24.63272411606234,6.6221083304851796,22.911550516321284,-36.55090270289416,208.22269438214937,A,B,-56.37449620785938,0
Other,E,C,38.90396290391182,-152.24683111442482,-130.11699576386013,122.61476434453142,-58.972148803100445,-172.05763226185377,C,E,-102.49263466664134,0
Hindu,D,D,93.04451320433668,11.29978383856735,-49.72818968792892,0.4040033307970414,13.714907268964183,8.173842720093582,A,C,52.627141139022314,1
Jewish,B,A,139.13477861592216,99.69776578378314,-182.66736837554564,133.1529440651665,-32.65470306926392,113.17549285607886,D,A,82.11115033320701,0
Hindu,D,A,83.03123070257257,-28.251290402354375,-60.005700227665336,-20.600271320953397,-221.41197118142705,8.795232254709363,E,A,-50.77871371133097,0
Other,A,D,-22.19803484049085,109.20020103801178,-41.39242516131213,-49.6522038994777,-69.31751173121427,41.456214714557326,E,D,84.96912155318728,1
Buddhist,A,C,-260.3750123400475,-116.4482602896246,-23.00778244138509,-85.77720658099628,130.65115460055375,48.35793253734638,B,E,136.98178416869732,1
Jewish,C,C,-118.14302960861932,121.88295111906793,-113.58343466896952,44.29807839723562,-168.0676929099073,-58.96459985370331,A,C,-17.247344478450355,0
None,D,D,17.707960301378716,-98.3610013887842,92.14042218640753,-42.127429094786805,112.34954155596238,-161.27003950897796,D,D,3.4326461247015785,0
None,D,A,-166.60781473465926,-59.57896584204331,-132.82719806760147,82.18907464689102,49.794430530718245,-86.52932077399453,B,A,-159.67599864184012,0
Christian,A,C,-241.82728067020656,-12.26150961878328,135.79904380525147,176.30058646716267,81.34552912738387,-51.84875783790508,B,E,378.2765202174431,1
Hindu,D,C,28.93258776109632,-38.475049400924284,101.04121366026419,65.54664005885894,14.55231320345779,18.98179108087854,A,C,-49.37140159093841,0
Hindu,D,C,90.10638343247349,-69.2917357692664,-91.80014506834577,135.1929158766055,-26.70107156147469,-21.759227844150956,C,E,82.1942164231663,0
Jewish,A,E,-112.23020857226842,-24.431870715611804,71.18101751680629,-36.532097850152375,182.59142304099046,188.03617365474605,B,D,-78.99737265425077,1
Buddhist,A,E,-6.513915323579124,-74.1917852580982,76.41946557045988,-5.497736233790107,-50.459693455522114,-306.7780323750076,A,C,-29.247195278493177,1
Hindu,A,D,0.8494652291268407,4.2287162259449,-73.15991185849167,-81.86635115579092,-14.343846671559648,263.61791764549116,D,A,-10.109391727480906,0
Jewish,B,A,-14.968288825600377,-129.05660476228607,267.4648626392579,76.82979071500989,-27.168940678627063,-122.61450484108293,B,D,-176.78031825936458,0
None,C,E,24.6894841571072,47.65580608214008,-105.47267296552339,-24.871384160335595,56.66212414651246,-129.70189085363708,B,C,37.44244656492865,1
None,A,B,-24.10872754744691,128.757951400853,-113.9769390140223,-86.56532503535449,144.1450151770956,-138.85661479830108,D,A,-81.88459415161148,1
Other,C,D,194.4503229916315,31.64509305324562,-78.783401028343,81.39801854010827,-97.42827901917069,133.22610449399258,A,D,-75.95313075732238,1
Hindu,C,B,127.27064795267805,-85.2836919960323,66.38361757438166,-132.70406268532,-54.98004642127729,-154.94813842539958,A,C,111.379574590911,0
Buddhist,B,E,43.66761936776541,45.882087780258004,-33.696766608446474,-11.190289175930374,-61.185768508823955,28.705426003014882,A,E,-243.50704352931518,0
Christian,D,A,-149.54193970450413,-97.72908707526496,-51.58802904822425,-45.93004300469407,218.5927259114031,-67.36267632524053,C,C,126.1817653914477,0
None,B,B,-23.552202147669863,-139.0122887863146,58.00793385329569,43.32184196030654,177.78639860326376,-105.4113503687929,B,B,88.19231501188757,0
Christian,A,E,153.88552824973098,-138.05451476625535,78.68189911312177,-29.810339477951764,206.69909333625787,-177.52925556674268,B,C,-29.64469374173036,1
Jewish,D,A,2.4355868965453937,-82.62063478415264,-132.13200542103573,-12.609487162555876,109.66874975581744,-115.82820005631007,E,C,111.69692567132516,0
Christian,E,E,-28.564033087107816,74.56549508452885,-30.983076264107627,20.414588584982386,15.423365198170542,79.23196482734369,D,C,96.3027509395659,1
Christian,E,C,-48.967271113909625,-112.8174760607896,71.6681035486424,-14.804800963657003,124.78442719072831,-25.538695162142666,E,B,82.21002911958854,1
Buddhist,B,A,25.34071958936349,59.7011186950732,-181.0794205544516,46.599405014580874,-31.170905289412744,42.26899583094736,A,B,-10.059169613398938,0
