RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
African American,-269.7237824476369,-156.69158960450017,C,B,80.34843352287223,C,126.52811201761283,B,B,C,A,34.30051384962924,-21.73723551426794,A,79.93247861588961,C,-25.710170174568393,D,0
Hispanic,100.24972546350335,18.531403073628084,A,C,-202.56390647935757,A,-37.417745662102405,A,B,B,A,16.60110122843907,-43.985557073489126,A,7.913530989971552,E,-61.250193220722146,A,0
Hispanic,-54.98159727629874,-228.07257430313535,B,E,11.189211102155495,D,-143.89361357507514,A,A,D,E,-116.10794859461132,78.80849013929765,A,92.5514844569256,B,-53.0608779932865,C,0
Black,-74.28598689153918,-94.256995254572,B,E,-23.154531326473105,D,70.2819451699076,B,B,C,D,-108.62334470471222,94.39925799228278,E,-87.4044293621653,E,81.1793268108161,E,1
African American,98.38415964741827,-4.671667105274404,A,A,74.26023141081782,E,-149.48350253187618,C,D,A,B,57.451327057745004,67.66749337092143,A,86.8361403934264,E,51.528592965399426,E,0
Hispanic,-124.55937557184902,57.97721754137915,B,A,-82.8861357951127,E,-33.358778878164685,B,E,D,A,-117.18024346194763,-204.71480946042817,B,28.17687336301652,D,33.724056367560415,E,1
African American,-110.19264264513025,-42.11983172934674,D,D,-128.38218055671356,B,46.43498592266141,A,A,C,A,-157.82076911057027,-44.583765196241515,C,-48.9965929850357,B,-32.29746445066428,A,0
White,85.43213141917872,166.2712237717797,D,E,-142.36347383699422,E,-8.145272663036199,C,D,D,C,18.202712887500212,55.03325097716407,C,-86.69671758640199,B,34.922832433067406,D,0
Other,-2.9519129576382666,138.183323952633,B,A,-91.21902688337136,B,67.71874317660112,B,A,A,D,-41.62404057954135,-94.24073849745179,B,4.604490394913552,C,-59.252042942311164,D,0
Asian,-67.28163780991889,123.85115641239864,C,C,-190.90278793595047,A,40.953213172718016,D,B,C,A,-19.571749410849897,64.84213122445612,B,31.149208829587437,A,-160.59659028372386,C,1
Other,-147.46521301829844,23.037063997285504,C,E,-95.05214592889975,E,60.94494529414873,E,A,C,E,-92.04535572428793,-82.03601654003286,A,73.28372977540425,B,168.20093117988185,E,1
Hispanic,-23.824246816449897,-118.850309100322,B,C,82.68430544429803,C,35.22957740124315,A,E,E,E,-158.1070438156376,-81.60461892506888,C,32.36042042575117,D,-39.42319522781143,E,0
White,171.82473358267188,9.345285155200962,D,C,-14.06330220468436,E,-10.897777473523524,E,C,E,E,111.28789624075739,-32.14573833580911,E,-101.54088107602853,C,32.71482863749115,A,1
White,-82.83474415548542,0.060936712247455435,B,D,-24.950696433545343,D,101.29301902964252,A,D,B,B,-49.934014465702084,132.9057964633089,C,-22.51918545944936,C,68.73996735280524,B,1
Hispanic,-45.91201224554822,44.56679664325081,B,C,-58.30675992622175,A,126.39279151767838,D,A,D,B,44.72922448902473,75.83620753998039,E,9.636647339674711,A,10.085017286690444,C,0
Black,-63.511234239484295,27.559838539549762,B,B,-50.74524857868018,B,-18.393087169612613,D,B,A,E,30.35144582757549,-9.746881474877576,E,-23.85260527176775,A,-262.0972141807147,E,1
Hispanic,-24.429742814485518,15.506685396752301,D,E,133.57574891823765,C,-49.17444654138166,C,E,C,E,187.76487525425756,84.21823108973646,C,207.71670327293324,D,60.15535408406433,A,0
Asian,129.78187244033194,-4.206558150712,A,E,-65.04169128011755,E,165.2267356238609,C,A,A,D,79.45565472641498,-47.27902508743687,E,-64.81173468684224,A,-75.47690417484066,A,0
White,244.45205131887576,35.80037942455124,C,B,-39.62096979027477,C,210.10144855923434,C,C,D,A,-91.74138717373877,-62.74133310448246,A,23.11530700435731,B,195.6073751302298,A,0
Hispanic,-55.98409969748295,-42.31097293555351,E,B,-25.395825618601712,C,83.0041189147881,E,B,D,C,41.09781731189552,47.21325938664428,A,40.974343325895575,C,-153.7453216205624,A,0
African American,9.29652198193086,210.83792869120975,D,B,-156.21991984956446,D,72.82259226200772,C,B,D,A,-43.182730109760456,-193.87679795014952,A,1.1312622304279436,D,-60.826195590702284,C,1
Black,4.533218181195505,46.68505233606404,E,D,-35.0043130809799,B,-9.593158562217486,C,A,E,C,-43.126681220242446,-108.47633246926407,B,122.82532652989416,A,-21.370866355730623,E,1
Hispanic,77.7916324693954,35.053263961202326,D,C,29.497159413379986,A,173.7239750573486,A,E,D,B,24.031713389828006,-132.91440489564394,B,-118.00277805600817,A,-90.61191395775577,B,1
Asian,-95.64316038953096,132.66592755238008,B,E,-13.448738168423885,E,-11.433302777023076,E,E,D,B,124.30735885314333,17.646753871481653,E,-3.197505830641317,E,31.22093529985705,A,1
White,98.03551207754802,-128.02877470546426,C,E,125.69089229005294,C,81.50104417123768,A,B,C,E,-134.36822454771337,-58.078807285186365,A,2.640351578822266,C,41.36269492989528,E,1
Other,-49.827122198463286,58.448922114230484,A,B,25.688404515391568,A,-83.3745773266273,A,D,E,A,-91.90633248493195,-146.75281486828405,E,147.61963346131617,A,137.739029464047,B,0
White,90.16738996897831,-76.46014012683496,E,D,-11.262576655278348,D,27.324134778199106,B,C,E,B,48.47376806552055,38.76530366620591,C,81.83090895485205,D,42.012096707211285,D,1
Black,-33.76108945314243,-30.63466364255763,C,D,42.19627324887875,C,87.6820870745862,A,D,D,E,77.76452735235976,89.7113215947677,E,142.6850932922745,D,-46.25006644459827,C,0
Asian,-194.2486929637478,-44.67493211681754,C,D,-18.32584866433819,B,33.206455694573584,B,A,A,C,143.87448782655693,10.510614596098144,D,19.679318218217112,A,-41.59644578066357,D,0
African American,-81.69009305166009,-90.3542517144323,A,D,33.01849985689736,A,-60.68835545612398,D,E,D,E,16.43012200729431,164.30027293202437,A,-3.1834933394966227,C,172.0085963343923,C,0
Asian,63.30483924211734,59.94415093987458,B,C,238.8477042682623,C,-195.24157519723215,D,C,B,C,-31.706571945406687,68.12620626803147,B,-103.3878792661782,D,-60.96474690478561,B,0
White,28.456797940848507,119.57920803276605,A,B,-75.7351955554284,A,165.3396695506197,B,A,E,E,-0.8279739924121651,67.61200680777804,E,43.8864568731258,A,-138.9787951192426,D,1
Asian,-13.036006847525847,71.29331123998689,C,A,-3.1962224139270403,A,167.49826555480365,D,D,C,A,-172.91277625543066,-136.43113706659707,E,-88.09929621844465,E,118.35403338406411,C,1
Black,261.5274868332764,50.82540571675311,E,E,23.151412474882882,D,75.72388717725116,E,A,E,D,148.77458565934606,63.8280798708321,D,-75.26484078361993,B,79.16094413125515,A,0
Black,-75.8744620041621,34.11927774512771,B,B,-63.70701649619205,D,119.35235797944874,E,B,E,C,-40.24399809910284,-158.353652984079,A,49.589094355481365,C,-191.22047185512346,B,1
Hispanic,-91.52387654657556,155.69016126654898,B,E,29.38998209636732,B,-54.03221141167273,B,C,B,A,-24.937353410097256,140.07316949719137,C,-24.48674002563102,D,-115.54717708351157,E,1
Asian,-241.84760839141677,44.95749691140743,A,D,1.357663124760813,A,-129.8766130958265,C,C,E,E,66.33848980389537,-87.62214743067881,E,-29.400935331337973,B,92.59970860849978,E,0
Hispanic,-116.65203596641479,-84.06423148211879,A,C,-19.869420981047707,A,84.04588167007645,A,D,E,A,97.14710852550414,198.6247692471351,B,-22.585156787444273,D,-37.8973794145723,B,0
Other,45.9020063892095,29.66284014703662,A,E,-35.610540680285794,E,-105.28935022178194,A,E,E,E,139.00359130520118,-57.753089057617125,A,-63.85297357758294,C,-26.46835268445055,D,1
Asian,-17.126065380927148,-70.75998757124407,B,E,45.80828465939659,B,76.98917070136598,E,A,D,E,-24.324411141787365,103.21401392122729,E,-119.48847179710094,C,7.638348132271271,C,0
White,103.30967401618945,187.6790072491344,D,D,26.28205678903524,E,118.00017977087272,B,E,A,D,172.69552467402895,-51.07162191273106,E,53.203959167240434,C,104.19725196349918,A,0
Other,-92.29322919310665,50.98041939104569,D,B,-104.87537804202773,A,104.50438376654823,B,C,D,B,50.76618799084171,10.069886733967797,D,-135.21626096832964,C,45.8741377659559,C,0
Asian,-162.48481681176838,-58.92143390645429,C,A,107.980035735287,D,-113.40844125976999,E,D,D,A,-173.0085010832504,-44.25770650815034,E,39.68299003171416,A,54.230234968221446,D,0
Hispanic,114.27466553485847,158.67768965760214,E,B,5.272445591575869,E,-69.08501619476512,D,B,A,D,-202.3698924075374,1.6399467408406734,B,82.13092120243867,D,-127.7188723855208,B,1
Hispanic,45.92542313780886,-51.82536413325954,B,D,-0.7961775348403111,D,-15.866725229426134,B,A,A,D,40.461857521061276,82.18483312801806,A,-140.21822149994185,A,47.008655904747634,D,1
Hispanic,-112.7346804992906,-49.39854527852188,B,E,20.62886522338157,E,-105.60921294732482,B,C,C,D,-58.50099106398991,41.26489775976581,B,20.197337653590207,C,153.77301224110184,E,1
Other,119.68610388840439,26.42068426737466,C,E,-54.942186330381745,D,194.3635975203939,B,D,A,E,-3.684658743544241,132.69406716717486,E,77.9420536101659,D,-3.9657701371554626,D,0
Hispanic,221.90528014383037,-72.06763557712338,A,B,-63.964241291922065,D,-167.4420735989606,A,B,B,B,24.124057232292103,80.050573082548,B,93.63226394172976,D,-93.7661221539716,C,1
Asian,261.5733860606594,45.78590224221218,C,B,103.65860774712934,A,-107.11928720844281,A,E,B,B,55.2369830022336,-91.24142621236952,B,-13.929238167003307,E,-52.3660648979233,A,0
Black,-206.9346526546206,-77.85050498335632,E,E,-188.0590501423389,E,153.9798025515483,A,B,C,C,25.612335291311624,-40.33681508819995,E,-45.33184147403267,D,20.843540972551125,D,0
Asian,69.23362089265784,97.45278543022813,D,B,-25.41363483090012,E,-187.62543727906422,A,A,C,E,62.893213914344734,42.584978073028346,B,110.62122007615964,D,-140.97839854109918,B,1
Other,-81.62114303329757,-59.86007796087761,A,B,-174.59039003470684,D,-280.44888981319116,C,E,C,D,86.58379958859986,-144.57825899651428,E,27.695995531192196,A,86.81367430743907,A,1
Black,116.04108056104239,-27.72445965245981,A,A,-85.0704245368007,B,-33.795716294971584,E,A,D,C,-116.92422023365981,43.93260695177329,B,85.13197748236539,C,-86.43098663422813,A,1
White,17.24656303977812,-35.91774933874895,A,A,21.81087187313338,E,-49.59228780144137,C,C,D,A,-40.237726609369965,-63.44851145421019,D,-178.10128462881462,D,110.5262276670947,B,1
African American,-231.36824505689884,153.72760209419724,C,B,-23.606672225490456,C,-6.1679488130262605,A,A,B,B,110.18601052133725,-16.603422443006373,D,224.11071781857416,D,137.21478278420983,B,0
Other,27.162906025666384,36.72735021428885,A,A,-90.43518879614652,D,32.86487215714361,E,A,A,E,22.681855918437254,-74.03998010212793,E,125.4106109724014,C,-21.04895327526018,A,1
Black,-119.60635975719384,11.727160731495802,E,A,123.04029288111364,D,47.555980391589635,C,D,D,D,61.23456736005345,-103.17180931149676,D,-115.32537265982906,D,-80.78515320667871,E,0
White,78.48410210708992,26.959933505056107,D,D,42.55541068939852,A,-126.16822871113871,B,B,A,A,126.29891906035296,-20.00994892846085,E,-86.02387135579605,E,77.70269457277334,E,1
White,47.36364892847021,-59.63744252751334,D,A,3.7766361296167528,D,42.951452803363935,C,C,B,E,133.0542412987861,46.39813558236875,C,-84.96109571021327,C,-66.40149678124354,A,0
White,100.53879924971622,-188.30683438485724,A,D,-19.697950002679203,D,68.88911795377284,A,B,A,D,142.65000062083735,-94.88070379174815,A,154.65463846994788,A,-38.77002659189763,E,0
Hispanic,165.4282557637279,57.73570724913032,E,D,-98.42708726018085,C,-35.28698608827693,C,B,C,B,-152.93664530126128,-184.9239347216255,A,-24.204951889774758,D,152.49006283775466,D,0
White,-79.79440274475124,7.7480121378764535,E,C,-127.25777594733619,B,0.10696401035541335,A,D,A,B,215.34679069384143,-10.595992419978236,C,142.77908967834549,B,-66.91645818460124,C,0
Other,-69.56517967372,65.918687067378,B,C,7.8184551589481375,B,9.736238188505617,E,A,B,E,-91.37196665311514,-145.62792296409236,B,-14.7494547921032,A,-160.9759292597255,B,0
Asian,-16.164373292736204,67.59558186004624,A,D,9.41590717961629,A,130.4251408516589,D,E,D,A,-80.86053856620707,117.68126228580797,D,-26.50455846866486,D,-69.99529194644167,D,0
Black,-66.34853269424124,63.31665431414717,E,B,-122.28728730878807,B,-0.7375540133583028,C,E,D,A,-66.2661420067975,14.727935506574003,D,159.02857644426604,E,62.52706680579669,E,1
Black,-41.33636746415175,85.09496870689895,C,D,-136.91887069250868,D,44.151036130701826,A,A,E,A,-313.8284510958724,10.732141508673939,B,66.08385063655159,D,89.42557858178162,E,1
Black,33.92270746706295,110.52395901265231,E,A,24.09939167992474,B,142.14456857487468,E,E,B,E,132.33021023774796,-124.41630649314963,D,72.47324794459657,E,-107.50636566577299,E,1
Black,-3.0458304192266197,9.91661850240612,B,B,15.52379308936936,D,67.26139348683657,B,B,D,D,-44.02088755416206,-36.37603923613827,C,26.58911149547956,E,41.83674193937424,A,1
Hispanic,68.79398214959107,-46.02431708139397,B,B,104.1140991936794,D,179.5672738378845,D,E,C,A,70.853473893804,-192.26028902356637,A,-10.357193376536513,A,58.13602400364829,C,0
White,-1.8557480426976216,-127.76185814674118,D,A,109.1809434161062,A,-57.97004380136575,D,C,E,C,1.559161387197805,-51.782544281822204,C,48.174010803199195,C,99.31982187728086,A,1
African American,21.126986865028343,49.00652267456464,E,D,-40.697612815037154,E,10.589769581024832,B,B,B,A,112.0506461761253,-34.81265658034911,D,-214.02263241962208,B,-47.4787421962073,D,0
Black,30.538486513786616,78.8658531521575,B,C,-15.411004956950064,D,118.72503451461564,B,B,E,D,151.33124316323162,102.85552026852447,E,177.55919657325038,A,-19.366797240950984,D,1
White,-182.62028399261357,-53.00868582910723,A,E,18.330166037084304,C,123.85962090237348,C,E,A,B,-19.516044918229124,115.0356732079017,E,13.794675632990552,D,9.429518549247689,E,0
Black,16.435904184844148,-69.19396217366281,A,A,-117.65654837616562,D,22.84699202363287,C,A,A,E,40.961229128686675,41.58546754252181,E,29.182319175509253,A,-21.105396478361417,C,1
African American,14.979940069620454,48.64247726852585,D,C,-55.7583223972238,A,64.09496287081863,E,A,E,D,-192.6507574716064,-67.16837764772629,C,33.22166451704292,C,69.5811701678232,D,1
Hispanic,-135.65095314232872,-42.94212148717426,A,E,-61.424305481533494,B,-59.05418068081112,D,A,C,A,-22.525971491706027,-66.52430761708972,C,-89.86767507437051,A,-65.42045583669612,A,1
African American,59.188193149379856,-89.96268666137807,D,A,-8.235953783399284,D,-91.74226856599118,A,B,D,A,34.24621771184645,-101.39476995499264,D,23.27539918093076,B,-77.98526839876021,E,1
Asian,106.45327443303331,121.23445457162711,C,A,-24.706104374924244,C,-100.09459469053886,A,A,D,E,-81.36996540183587,93.61671309818173,A,26.980031986364207,E,95.40003909424247,D,1
Black,-262.2072507419289,114.42032514983124,C,A,-83.55251688491285,D,96.36628626801263,E,C,E,A,101.26769848333285,31.602060769495182,A,71.86598014245187,B,75.31024735070334,D,1
Hispanic,-76.12312354607866,-13.044193166187506,E,A,-37.9987650291733,B,-37.44730042034676,C,C,E,B,-72.35454015555442,-45.53393676502208,C,70.28392646703252,E,190.51172302790002,D,1
Hispanic,41.499236003708546,-146.87004917124156,E,B,-69.91174821371114,C,-74.72774286272832,B,C,E,E,65.24015285522133,20.659773468459868,C,51.53461536268832,A,63.40494434720546,D,0
White,-51.04032050921935,25.48131359455126,A,E,-76.0694584046657,A,-27.164780960997415,A,D,A,E,-63.904521662271264,-28.467201153772876,E,69.03920947156979,E,-42.00810870650768,B,1
Other,78.37045525161713,95.17691371500493,C,D,-32.2063092779216,C,90.27693118173362,E,C,E,A,-109.42051795919706,-35.691497638713386,E,170.37562832842215,B,-130.04135079698767,A,0
White,85.86701814384642,-155.09541117694118,E,B,27.550906585085293,E,-10.99328855824173,E,E,A,C,-60.141906331851615,-78.02024571464995,D,108.23969605995185,D,78.99398365494838,D,0
White,-166.2274866932758,-27.63668395257665,D,C,56.0964693633385,E,30.873178237211196,E,B,E,A,-109.7492967796442,-7.677169352238193,B,53.28084179912235,B,2.1796556121333697,A,0
Asian,29.675690494494106,-35.64551420321374,D,D,89.96152940472754,B,-89.99387109391809,E,A,A,B,74.27251780258514,-153.13469767699453,B,-234.30569443071815,D,-168.25701444320978,C,1
Other,49.63836378986688,11.015218171098454,A,C,-13.137584413963951,E,16.15940703784244,C,C,A,B,37.50251354741435,-61.68766232801324,C,-23.744038083877847,C,153.2474973337436,B,1
Other,-199.45204485820386,-79.8416041357323,B,D,84.92424138484593,A,2.933379374290145,E,D,B,C,-31.131203098688093,98.07480394844205,B,-50.41878294095451,A,-185.1255550402614,C,1
African American,-232.8809159940164,-105.61343552763931,E,B,153.6221122134894,A,8.669448165401224,B,B,E,A,71.57383346275105,161.9066628540711,A,157.81202676849404,A,57.43443803021666,E,1
Black,95.62549436263802,-172.81223232126507,D,E,57.342713884591,A,-134.93353401063322,B,C,E,C,120.35254594448371,85.85279373998111,C,20.37621826432527,B,-131.63274278022848,B,1
Asian,51.45479676027976,-97.62346869269972,B,A,-114.23051065450632,D,-49.99791625824111,C,E,E,B,18.453863313816232,-18.58229381649531,C,-9.556887566146708,B,-218.6834184793974,D,1
African American,-131.82429974827124,43.914458802078684,B,A,86.27467021408819,A,183.15210060997117,C,B,E,A,-96.3392387828195,-99.53022301019936,D,-30.810832490659713,D,128.7250181850728,D,0
Asian,-88.9044109406801,143.73887757974663,C,E,33.46840169170315,E,53.59644328548258,B,D,B,C,-64.44918675848255,-183.20798460723557,A,61.12854923634606,D,44.84269942993368,D,1
Asian,-128.09488513761198,-156.06887687899135,B,D,4.760459981821859,D,-38.07436883913367,E,E,B,A,154.58301164755392,113.76502012780034,E,-46.02907496980491,D,-234.93983700595163,E,1
Other,-18.940252500103718,160.5833629708046,E,E,46.31003281024644,D,-79.14441176501295,B,E,D,C,-67.36589421914347,161.61143320663533,B,17.173350069060632,B,55.814451138468456,B,1
Other,59.17964712983629,73.42609348770526,D,C,173.41341545539842,A,18.162092928486135,C,D,A,A,0.3041557015001643,137.36178587119937,B,94.68899928999629,A,64.1802701118688,A,0
Hispanic,200.1344053636674,0.6517045920008595,C,E,-171.3798833287983,B,-2.3601032264133397,E,E,A,B,167.70376565842312,-78.5204087176489,E,-75.470962683741,A,-102.66955743256013,D,0
African American,-5.074515082107731,-63.03957657335148,D,E,-34.45963393061127,E,-192.4025563453679,A,D,B,E,165.4598623446035,-99.16851118181476,D,99.13552020255484,D,183.48171091927483,C,1
Other,-15.980138295894921,24.90751270424329,C,D,2.870157105222573,B,126.81747592928745,C,B,D,E,67.04893528435059,233.5033295817019,C,-64.93662936969903,E,122.18597529210872,A,0
African American,-38.52959436440524,-19.041468429868445,E,E,6.04599234055031,A,45.25977099380629,C,B,A,C,182.25139146569654,-170.0837957349057,B,98.75051934187017,D,1.2767868650958267,C,0
White,-34.26437470307105,44.01525477795688,C,D,77.89795654766628,A,64.68367705262044,C,E,A,A,-28.95669426761898,-17.824411481304125,C,139.01882017320523,C,-42.494756437939955,C,1
Hispanic,34.653052045196716,181.85411483926703,D,D,169.3894122949913,C,-10.539400103195044,B,A,C,E,-36.19225420445709,4.4886615532553105,A,-60.253999938975575,A,-89.3205880459828,A,0
White,108.30696186340936,-39.21879784821515,E,D,-114.36821924223143,B,-60.329341466442635,C,A,C,A,-163.84892648256678,-70.79237591403937,B,66.43058606811698,C,-136.92158609780597,D,0
Other,-117.01154090174282,104.81372531294409,B,A,-84.53355328743072,C,44.26937730866748,B,C,E,D,21.739517572405678,-141.7119761844744,E,-154.0383502102065,B,-77.47198262006151,B,1
African American,-42.035326191820275,69.22128441305621,E,A,59.93414642764452,A,-142.37262617033653,E,E,B,E,121.24545636446965,-87.15372272477354,A,18.99810850730936,C,-27.293312045324665,B,1
White,-4.3051220251009426,-36.889720409429,B,C,93.51474555753089,B,-17.046827106842787,B,C,C,C,15.060164634030986,133.73554913301388,C,207.8231642504926,E,3.008209410776421,B,1
African American,200.8967293397203,-81.77134687786722,C,E,86.91690008608748,E,185.12490469430324,B,B,C,B,-36.12097404076207,48.07212508996436,E,55.59929213882224,A,-121.38713312427242,A,0
Hispanic,266.4870914582902,25.03108133019477,A,E,65.29823525339103,C,172.7645769259813,D,D,D,D,-83.14569346385719,123.02977412259078,E,75.24498054466135,E,227.1017666877242,D,0
White,-149.1620659752258,121.55778900109577,E,D,-74.04789691987398,C,21.88239296811587,B,D,D,A,4.698409475869701,42.974130254767225,A,-65.2568083722735,B,-23.453165080209914,C,0
Asian,-84.21858152639349,-27.163227925702483,C,E,-10.544623593505822,B,186.28768411378866,D,D,B,D,115.81225785965607,-139.97129613815625,A,-107.8561850204269,A,-191.67454941009666,D,1
Other,-3.4240048235132283,82.1736581776591,E,C,68.33687113492023,C,4.410435545628414,A,A,E,E,-43.779285868610394,-19.33484434682418,B,42.11789698657655,D,57.64703118056964,D,1
African American,-236.0196453838499,-28.390770469232585,E,A,43.70519936292227,D,-9.127019152147206,A,E,C,D,43.37707387948542,-5.561822174272393,C,95.10360610129197,E,-116.9749969028261,B,0
Other,94.11556495461917,174.33976288354955,A,D,-119.94416900053014,B,19.189673064220766,E,C,D,A,-152.54498849908927,-15.038139228711426,C,-107.75192249065651,C,99.29119087421276,E,1
Hispanic,-90.59986125902067,-135.54001249436905,A,C,-78.80802756853042,A,-99.8127538112924,A,A,E,E,60.994740584583596,195.2690444151966,D,-140.06506024974271,E,-141.34085780502602,B,1
Black,-63.26168332970228,-42.85496535605039,C,C,-0.7181694849347059,C,-106.78616000956896,D,E,C,B,93.70003372796806,-84.43322232492088,C,30.676750662381675,B,-33.47099527563454,B,0
Black,19.052579658989153,81.74140900293412,B,B,-50.57792409766746,A,51.216264765290646,A,D,A,B,-123.34296161154307,62.62056094283016,A,0.37638847495203803,B,-117.84200996888512,E,0
African American,12.497383910496765,79.97236714671484,A,B,101.97639156649845,C,192.16288670711387,A,D,A,A,-29.814781031403975,55.64736379800602,C,-135.16223327680456,A,8.807670292061049,B,0
Other,55.413429484884524,231.47924867340737,A,A,9.227726805122563,C,238.47444525901778,C,D,A,B,204.7012053673457,30.111615231970102,B,-12.121787217970066,D,-60.4200035243715,B,1
African American,19.361906874297276,45.28798946304789,E,E,-36.056317830632736,A,-93.59962920771149,B,C,E,D,67.10889273670821,70.44958839831492,A,-86.99632267440323,C,-74.76090768773537,E,1
African American,-23.944834415157548,82.19775154355472,A,B,107.25511517564964,B,-5.560120128492542,D,E,C,E,203.68600345744863,-30.619842344898995,E,-75.26175663156491,B,-179.4531593045516,E,0
Asian,1.4735826928867375,-124.92657108359333,D,B,-238.4340605873093,E,31.573779056598774,D,D,D,E,-143.2489911114146,70.29573656741401,E,71.18706382923334,D,57.870484644114924,C,0
Other,73.44028096976537,121.66674359771986,B,D,97.33860492928447,B,-28.8405805112818,E,A,D,C,-122.43600432171438,37.5157225763351,C,96.86862156747559,E,-43.51944426938817,B,0
African American,80.19331827279531,-87.45687696616346,E,B,25.589072848433187,D,34.43751156516239,A,E,E,D,-19.014616582787173,113.56930082259392,B,0.6952251740792865,C,101.36434142570023,E,0
Other,-87.03309430197837,78.09862045575669,B,D,46.436386747953215,B,176.31150787689717,E,A,C,C,132.7800102648324,133.13819038287295,D,-143.97062468263596,C,50.925366218473954,A,1
Black,-115.70809369770345,46.05997735886528,B,E,113.26626020356363,D,165.37560280553708,A,C,A,A,60.95584481119277,-35.99083044844834,E,-7.8330567556782205,D,-89.58180094899281,E,1
Other,15.614801301240236,63.59188809942699,E,C,-95.11465953112703,A,219.4555026267706,E,C,E,A,23.88220940955023,-75.26387671369685,D,-3.8180485713620325,C,-49.03244912598429,E,1
Hispanic,-95.70287563607185,48.85375907128671,A,A,-65.95491080692312,E,-184.13923950883165,B,B,B,E,58.993590732132695,-101.51783015379677,A,-96.42399010230001,D,-87.31691428461913,B,0
Other,-7.565370042652697,-109.563165860594,E,D,78.60458316913976,E,-56.90445511890214,A,E,C,E,81.0108967870313,-11.721105727442636,A,-56.30046228412675,B,-166.19324320538885,A,1
Black,-175.86118786984716,-53.89152492966735,D,E,86.60864949257108,C,5.66142732740074,B,E,C,B,-28.350524855182723,-15.246096013097308,A,163.25869134836785,D,136.00950871290294,A,0
Asian,196.0631018134779,-4.078256916816709,D,A,-94.07564778168637,E,-135.7389807373329,A,A,B,A,-59.37975334772966,-60.36346606983244,B,132.30662188223104,A,-17.32408530957027,E,1
Asian,-11.03599965614958,239.46127265329866,C,E,160.3515176396255,C,78.51508621184219,E,E,E,C,140.29797385176175,183.61197935136047,B,61.66604757275862,D,-13.682002103753996,B,1
African American,-84.51075995004032,53.21922666106435,E,C,-172.7681638599038,B,-49.92586300491894,A,B,B,E,-23.09503996045866,121.58150580711187,B,-54.510700357840825,B,7.613478619446029,E,0
Hispanic,-10.903646864811488,100.8240469584239,A,B,-213.37993769214006,A,20.620708425157986,E,C,B,D,-33.62235124896173,138.32314278011998,C,46.25506929524149,C,33.697432056029875,A,0
White,-11.303215268901488,-148.68970051984624,B,E,41.018157112172105,E,-58.90520484325583,C,B,B,D,-84.44694235863021,-147.02238043449074,E,182.70755020202046,D,-75.28485184682934,A,1
Asian,56.53030671739698,-38.919770555713434,C,E,74.35880878674708,A,-182.7980163142206,E,B,C,A,-123.70581436366813,-14.862374508566564,A,15.036846508201624,E,4.808808534683716,B,0
Black,-79.53659289645526,-94.48706502349083,E,D,-58.84065434569965,B,5.65542284801232,A,A,B,E,47.41746093570852,21.145072707710657,A,150.7102266689632,C,-41.978283299538234,E,0
Other,92.22724958506384,-16.649762894618302,D,A,-108.70185231414821,A,-85.03288435250487,C,C,D,D,-3.499425211245218,-169.2370926155747,E,107.63937742269401,B,43.32694902223934,C,1
Hispanic,7.411890501942856,159.23305599518122,C,C,-157.89818363442606,E,61.719276507441855,D,C,C,A,103.79464161889756,75.02957435162733,D,-98.93754407222193,D,-51.28908287675073,A,0
Asian,23.24824565982495,20.0102213814493,C,D,252.57607502825786,D,-17.28945628932014,A,D,C,C,73.86708455381729,101.46835738002508,C,-69.45439214912061,D,-2.279206021953949,C,1
Hispanic,95.45667284019062,197.92802493382874,E,B,-128.19764739881072,D,79.5844431200775,A,A,C,B,59.49886860876876,15.724156360640066,C,-33.48994971973438,B,-81.93641102123522,B,1
Black,178.21491853059834,-120.45220382624882,A,E,-124.10056150002713,D,-44.99988205148044,E,B,D,D,12.661198673688363,74.9872454711728,C,113.85398808155018,A,-59.91144506735429,B,0
African American,99.33451602301217,68.7682543292418,E,C,108.82083141138699,B,91.15591871637794,C,A,E,C,55.54379138716082,-99.56415651449338,B,-7.06901096363142,D,-0.970481991528257,E,0
Black,-176.7029127516675,-77.64805453639644,D,B,83.98805440896895,E,-189.8728395218627,D,E,C,E,-40.683301027633064,28.856014159990817,A,38.84678456935199,A,-66.68515668350949,C,1
Black,98.22181087396706,-65.50468821977026,B,A,-136.90948150515453,B,-310.79869281858106,A,B,C,E,75.44799065320004,48.95035103636682,C,-76.5001684105879,A,-81.23574732061316,E,1
African American,-76.44221175024389,59.20377229643169,D,A,-132.29134831719128,C,-117.80829129567871,E,D,D,B,149.0661887991296,50.41984224982923,C,70.10570546253818,C,-60.91750424029583,B,1
African American,-26.330829229786225,160.1788715080116,E,C,45.551554964543044,B,180.26890609344858,D,D,B,E,47.477848173460586,-86.07731412896953,C,1.058178794726807,C,5.010332666242735,E,1
Black,-165.1514762517314,-98.9080301649452,A,D,-84.20466854607159,B,-46.22618751816104,E,D,C,B,-85.61606761744258,-108.73920790687488,C,2.244990927902902,B,-26.050422086321447,B,0
African American,170.95531472866426,15.13314895889088,D,E,195.49127706324526,A,-51.3898075563427,E,C,C,E,11.795516936199498,-36.27486764032448,B,94.6232186873014,E,97.20516132850685,A,0
