civil_status,race,nationality,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Widowed,Hispanic,UK,None,-139.95854036308887,D,86.34102041920059,A,A,E,E,A,46.58754118132524,D,B,207.39897710688453,24.42423074674436,E,A,143.50191166570013,1
Divorced,Black,Brazil,No,90.92462710869147,E,-76.32814962808693,B,D,D,C,B,-23.597496754315333,D,A,4.949909093712073,-48.54779386164903,B,A,58.42409711753579,0
Single,Black,Other,Yes,-28.904866775872318,B,-4.141025829919218,A,A,A,E,E,-166.17436322440912,D,E,86.35876072895694,-79.26865406649823,D,A,-27.280961268951682,1
Married,Hispanic,India,No,77.61981387488328,A,-4.269414368286463,E,E,D,E,C,-192.2029753124077,E,D,7.889785198871866,267.9098692960995,E,A,137.2806483564243,0
Divorced,Hispanic,Brazil,Yes,97.16667277333545,B,101.17806510454376,C,E,A,E,E,-29.760581645253986,B,A,38.62219219828562,-34.090657652626405,E,E,70.53125168698435,1
Married,African American,India,None,11.426576966636434,C,5.046507375257809,B,E,B,B,A,-61.65445203735528,A,B,6.65950083648171,-43.412169784224396,A,C,-131.23731187997598,1
Married,Black,Germany,Mental,13.699176145553832,A,9.626808083197599,A,B,E,E,E,90.04476906294573,B,A,38.43770978720552,13.31973420829774,D,B,27.677410789208363,0
Single,White,India,Mental,73.41611413758831,A,15.701134813559136,C,D,C,A,B,-146.68914393208928,E,B,18.141893687060477,211.35258075388785,E,E,-38.83466835915018,1
Widowed,African American,India,No,0.7090088559589566,C,-74.74821610739266,E,B,C,E,E,33.96907693410986,C,E,101.29294795308145,-110.96253795417836,C,A,73.16253086732179,1
Divorced,African American,India,Mental,-30.675804875775235,D,161.53911117171563,B,D,D,B,D,-149.27638673795394,D,E,-100.26936946687226,-20.84859824930838,D,C,-28.626437200330567,1
Widowed,Black,Mexico,No,-82.68533242965536,D,-59.103474815568624,C,B,D,C,D,-162.99390437311462,D,C,-136.95712924623388,-77.49119148197788,D,A,246.75728904656768,0
Divorced,Hispanic,Germany,Physical,-43.45707841695691,A,-70.94980264605836,B,B,C,D,E,-184.21938850152958,E,C,85.37921785784826,-143.39622152072837,B,B,28.661092555728263,0
Married,Asian,US,Physical,35.425181565855986,B,72.7871921035382,D,E,E,C,A,37.78549088253517,C,B,-76.32403526435454,-40.73756031600408,E,E,-97.3319704841766,1
Single,White,Other,Both,-22.29994796007787,D,-16.68182041713813,C,B,E,B,B,17.71694818126843,C,D,34.30868490790718,-2.063546726993884,E,D,-54.42788256981552,1
Divorced,Black,India,Both,83.20306485134971,A,29.93381647014971,A,A,A,B,B,88.69367716786607,C,D,-19.360506521646744,-198.25839898193877,A,C,8.16700174080541,0
Widowed,Other,India,Both,71.08956080317927,E,89.24893404095371,E,C,E,B,A,-191.9298509833685,E,C,-134.46850178996158,-50.377811570232346,A,D,156.8002210126394,0
Divorced,White,US,Physical,68.61314505998985,E,34.68962072907535,A,B,B,D,D,-14.450957260658248,E,D,135.7650380082957,-66.23696605709056,D,E,210.3902915021509,1
Single,Asian,Brazil,None,149.29591556357488,A,67.09301573134358,B,E,A,E,C,40.741416238475324,B,E,147.0289332821053,20.52904162776198,C,D,-76.34541387261075,0
Single,Asian,Germany,Yes,155.70390030971063,E,217.51405810222008,B,A,E,E,D,-22.73409704526878,A,C,-217.1295530424851,200.46405320733544,D,D,-108.09423233523239,1
Widowed,Asian,Other,No,112.83998290291093,C,122.50330009925409,B,C,C,B,C,25.187259205173586,E,E,-40.712339628490746,105.94622029015537,C,C,-147.62974749376926,0
Single,Black,India,Physical,27.220777712295842,C,49.460790185621114,B,A,C,E,E,95.53460964144314,D,C,117.10084164544921,44.887760094621314,E,E,-44.97668104502468,1
Married,White,Mexico,None,259.5998399287454,E,46.55070159459036,C,A,A,D,D,-71.18371315786206,D,E,-34.012776225812736,-236.48517184394748,A,D,12.532294256317442,1
Divorced,White,India,None,-86.73533458650985,B,55.166486351526046,A,C,A,A,D,-53.47071159026383,A,B,14.179950483425891,-90.26585569753705,C,C,47.14121238779316,1
Married,Asian,Mexico,Physical,123.26057331742099,C,74.1800705306597,E,B,E,E,E,-169.2550634700768,A,A,129.26446599029302,75.18756099051238,E,B,-165.549232974884,0
Married,White,UK,Both,19.84430849331347,C,189.20179952171313,E,D,B,C,E,28.327767865045406,C,E,-152.07993192035474,2.4598748373624497,A,A,-181.85425373416976,1
Widowed,Other,India,Both,58.103951473933705,B,9.939502747944417,A,A,B,B,A,-28.175283703336813,B,D,-221.1603792476021,2.4423852644350204,B,B,90.79407309137845,1
Divorced,Other,Brazil,Physical,81.9411182648808,E,-74.09359268040724,C,D,E,A,C,88.37545181006293,D,E,-6.0772564015399215,-103.783380574257,A,B,117.85288214303289,1
Widowed,Black,US,Physical,-65.86589988805952,D,2.2113429394444597,C,E,D,D,A,13.022537862894948,E,E,66.82154340486423,-44.54452522666238,A,B,9.97261784160574,0
Married,White,Mexico,Physical,191.00380033393353,C,93.5813807919524,B,A,E,E,A,19.238333338291874,A,C,-45.68438556666164,-56.53514044284235,A,E,75.73302196858626,0
Divorced,White,Brazil,Physical,26.145529292309693,C,-2.043128601291994,E,C,C,B,B,-95.16574821531023,D,D,64.42465738052488,-26.455243579677813,C,E,135.88045485979373,1
Married,Asian,Brazil,None,27.952618960319782,B,-69.17284495583974,D,C,B,C,E,2.657096949057167,D,B,79.25809167897691,-6.5559364229530335,C,D,-117.55694858461518,0
Divorced,African American,India,None,-55.225310922310086,D,113.16071748345145,C,D,A,E,D,-33.31702293193249,D,B,41.468660040982215,-99.5820328374448,C,D,-63.78684814436607,0
Single,Black,India,Both,-116.03653998658028,C,52.98698208560159,A,D,C,C,D,-42.78052215638065,C,A,-59.31161774701391,-16.364161181897902,E,B,26.836752726202334,0
Married,White,Germany,Yes,63.825569828953164,B,-223.92821011633407,D,E,E,A,A,-63.86978334353828,D,E,-138.4721784874689,139.79052229094683,C,A,123.10415833561876,1
Widowed,White,Brazil,Both,-47.83128202884349,E,-73.34219994925294,B,A,B,B,E,-90.46800300902,C,E,86.2981999353729,53.41550856268263,E,E,-4.598511607939133,0
Married,Black,US,None,55.83734273567366,C,-64.53628526403051,C,C,E,E,B,201.5291978048866,D,B,-15.72637984997938,-41.32753861296386,B,C,-217.35345646800096,0
Single,Other,Germany,Yes,262.74116074139096,C,-135.1696705727702,E,B,D,A,D,134.62380877091974,A,E,16.27071579287316,-60.70578567707338,B,E,3.5762111601933912,1
Single,Other,US,Yes,1.0553988764906437,E,-82.80616441206635,C,C,A,C,A,115.38304461739357,D,C,-72.9602054442513,117.64278629911753,C,C,-51.58653441430092,1
Single,Hispanic,Other,Mental,107.14799740854535,D,-44.246505342666936,A,D,B,A,D,291.384575496534,A,E,-121.54129018496072,66.25628325844167,E,A,155.04992781474385,1
Single,Black,Other,Physical,44.46446324797436,E,129.83109890863466,A,A,A,E,C,-213.83501172691086,E,E,-226.72820643253328,-125.9664127935815,D,C,-29.28619022472134,1
Widowed,African American,Germany,Both,19.242845555327072,C,170.80930264625778,C,C,C,D,E,112.0464433787534,E,B,201.20770055538011,-103.11938105252108,C,D,-127.29811363696496,0
Single,Hispanic,India,Yes,37.841604346120086,A,158.58525327436507,E,E,E,E,B,-39.3560350556919,E,B,-83.9942845915981,-117.25460839691573,D,A,92.47777033475413,0
Widowed,Black,UK,No,7.005233979602372,C,-82.28018831985653,D,E,D,A,C,60.54921580660958,E,B,-148.9979096957672,71.30473263645489,D,C,117.67370548882093,0
Single,White,India,Yes,-83.29155234567878,E,17.62417825607942,A,C,C,C,A,59.276027024493516,B,C,76.03749685618088,147.8764938404958,B,D,-97.73828291222925,0
Married,Black,Brazil,Physical,105.69052356774338,A,121.04712356166112,B,D,D,C,B,-70.45355144367925,C,A,87.69428624851359,99.26445396866117,A,E,83.89174532187113,0
Single,African American,India,Yes,-44.71975457979836,E,-0.4455299015856804,A,D,C,A,B,27.492181350853595,B,E,-46.858173180307176,-41.97319332519881,D,A,-121.43661795590222,0
Single,White,Other,Mental,29.02781838147146,D,61.098771752584724,B,E,E,D,B,128.256074294273,C,E,243.2988734876758,-14.203461686130565,A,C,60.08174419675154,0
Single,Hispanic,Brazil,Both,-72.46546005407124,E,181.77964359902853,B,D,E,E,B,-90.4588303681691,A,D,72.17701143646896,72.94743594916994,A,E,176.689520221838,0
Single,Black,Germany,Yes,65.14298234103305,D,-100.64518107567571,C,C,B,A,C,54.673486862308884,D,C,-90.07845771443583,165.7482027735973,D,C,-112.6091159999695,0
Married,African American,UK,None,-184.54477033165688,E,-95.82417093348894,D,D,B,B,B,-17.347425912993476,E,B,-186.69306514350302,-30.12273193711578,A,A,23.294563568349982,1
Divorced,Other,India,Both,-0.8371657584280493,D,-26.150759956921753,B,A,B,A,E,-76.94077256979986,E,A,-50.08854245957599,198.99065375817176,D,A,-85.85221842048621,0
Divorced,Other,China,Mental,52.196718072201485,A,102.97349421757602,D,D,B,B,E,-122.00586615327909,B,E,-14.66327406462445,117.17115908421067,A,A,68.06790652373367,0
Divorced,Asian,Brazil,None,-170.72017656955464,A,-32.45264706937931,E,A,E,E,A,126.17257383684813,C,C,-87.00933968281616,112.32409346225339,A,D,-18.608940502995946,0
Married,Hispanic,US,Mental,118.22637193096016,C,-152.4058823830063,D,C,A,A,E,121.41967055949432,A,B,-4.528032550468011,-12.189688517236872,D,B,-4.045083832198064,0
Married,African American,Other,None,45.67596808862882,E,-27.271396501933154,B,E,A,D,C,-147.87356376804698,A,E,59.41421862681538,-31.86143572655828,B,E,-32.932281904275754,0
Married,Asian,China,No,-185.32092560317594,B,-22.40099106378276,C,B,A,B,E,-14.247586851735464,E,E,87.38110471578311,-56.70603244865151,D,B,-72.07014950430354,0
Widowed,Black,China,Yes,-2.828748501330857,C,-103.9657899950731,E,C,A,C,A,120.94130175672338,B,A,-16.620078378445527,-6.605465376047361,E,E,-89.08736687617767,0
Divorced,Black,Other,Mental,78.70220242820353,C,89.82493285439514,B,E,E,B,E,12.67795796995588,E,B,-125.39725127520349,136.5718528079449,E,B,11.791692989925528,0
Widowed,Hispanic,Germany,Both,-120.28596160677245,D,-90.90302513401073,D,B,C,E,D,45.93532525660786,B,D,-136.3618548781194,-140.0905332853854,A,E,12.477572996426664,0
Widowed,Asian,Germany,Physical,-133.08235540102604,D,31.032146729891586,A,B,E,C,D,125.59684235263127,B,D,-124.47269337118672,-23.795456860335086,A,E,-23.093100646903604,0
Widowed,African American,Brazil,Both,107.97646298802846,E,-91.437442288673,E,A,E,B,C,124.08131242153799,E,B,75.86699230446679,33.379303838028086,A,B,-205.9668841866391,0
Single,White,UK,None,58.79826529625033,D,191.4182971370241,D,D,C,D,D,-36.79763635011066,E,E,99.77391698267051,-8.299728508272523,E,C,-64.42616874093864,0
Married,Black,US,Mental,-20.515458701959783,D,86.41273734480578,A,A,E,C,D,11.240375931530513,B,A,-43.01352029629224,-127.76910032612936,B,C,3.3351733694501964,1
Divorced,Other,Mexico,Mental,-2.8245521654082557,B,-52.11651736343418,E,B,D,A,B,-65.68325599065766,A,E,112.3112294415673,-76.38574460849402,D,A,-16.829638893081352,1
Married,Black,Brazil,Mental,-52.61990933025733,A,118.69680820463311,B,C,B,B,A,-188.44092878861898,E,E,-84.82317727620968,-0.8385408375658416,C,B,54.158249545742606,0
Widowed,Asian,India,None,15.456057039804834,C,-129.0362985656316,C,C,C,D,D,47.897759165951356,B,B,-109.49961228642388,-99.18661494545154,C,A,3.1595884177867988,0
Widowed,Other,Germany,Mental,93.59449412633532,B,-109.82814078515474,E,D,A,B,B,19.112188379755917,D,E,-135.70910917259084,28.43416907046386,D,A,37.0181474701727,0
Single,African American,Germany,Mental,-56.10624642464074,C,80.58618482940591,E,C,E,A,B,69.71869010542669,A,E,16.830161607316203,-93.13188805837122,A,E,-34.39575444560438,0
Widowed,African American,India,Physical,45.20076067760391,B,-92.76108755956912,E,D,C,A,B,213.62986594197952,E,B,-118.54871285364146,-6.13294159178739,C,C,-147.316761253537,0
Widowed,African American,Brazil,Yes,96.4227475346561,B,-88.4179039595585,B,E,A,E,B,24.620989080775125,E,D,180.97612115214065,192.43332441441373,E,C,-15.593065458699584,1
Widowed,Asian,Mexico,None,106.29181247009083,D,-88.53177434700648,D,A,E,C,A,-17.82314618883733,A,A,32.54093613864717,-11.1360752525866,A,E,163.34435449940548,1
Divorced,African American,India,No,114.37521940433062,D,28.751432674942397,A,C,E,D,D,78.53388159333444,D,A,-46.66686220194115,54.40784336913642,D,C,51.586653408318696,1
Single,Asian,Mexico,No,-15.357077162112686,B,-34.72643919780136,B,A,D,C,B,-13.471475681373999,E,D,-3.3913504162650945,253.8626200580735,A,E,-85.85855150699038,1
Widowed,Asian,US,Both,80.88148850063358,B,74.30693200261788,A,E,D,C,B,-163.99576480305313,B,C,8.6494168456148,-47.84547217672739,D,D,-109.3106336037531,0
Divorced,Hispanic,UK,None,46.52922258482843,B,111.13078425855014,C,A,A,E,E,-147.4525715868325,D,D,-134.5928420976603,-234.03264863761652,A,E,-7.1845381935055785,0
Widowed,Other,India,Both,107.73426581740723,E,-1.4268467454025004,E,E,E,A,E,-194.08987504422117,D,B,-31.807007061661107,-198.64862873306038,C,C,202.34532659124568,1
Married,Black,Germany,Physical,-140.54806408364863,C,16.619549483991914,A,A,C,A,E,70.37094321897321,B,D,-123.35036549608193,-52.590964464584275,B,C,-90.33423043070708,1
Widowed,Other,China,Mental,-86.09853790493408,E,-128.16565246101007,B,A,C,D,D,24.74204611109377,E,D,-58.384457961465316,55.8152588791202,D,D,-136.72074918838052,1
Divorced,African American,Germany,Physical,-170.310827583609,D,-45.24538661824512,E,B,C,B,A,141.52606833061495,A,E,-82.91902367852079,-17.72977049511714,A,C,-15.843007070347316,1
Widowed,Hispanic,Other,Mental,26.30333713300745,E,18.967393941340056,E,D,E,A,A,-107.3128130527952,B,C,-13.752740560435667,-63.817191370558156,A,D,-148.40999252290266,0
Divorced,Other,Germany,Both,89.96125365218877,C,41.348057218634295,D,B,C,A,A,102.80724872710951,C,A,112.73077753555332,-78.94041108345307,B,A,91.64603229672123,1
Single,White,Other,None,-156.05341842055788,C,-50.20498823792975,C,B,C,D,E,-50.00958747959303,B,B,164.09098563887946,-33.87281370707834,E,E,-3.7058884590750756,1
Divorced,Hispanic,Brazil,Physical,-35.285695089192195,D,-28.86924655896242,D,A,B,D,C,-160.39347781515204,A,B,9.390927750603465,133.01759316806144,C,C,-12.796937681214299,0
Divorced,African American,Germany,Mental,44.07953306334833,D,-110.79771009037106,C,D,E,A,C,-38.11349673063253,A,C,-70.04041486819574,-188.76235447294533,B,E,103.85744685620881,1
Single,White,Germany,No,-150.85319166722158,E,-62.86882493282343,B,B,A,B,A,29.185652476490525,E,A,7.005509448630656,129.4539898278398,D,D,35.039958140521115,1
Married,Asian,UK,Physical,148.17450890307197,E,188.49674441387933,E,E,B,E,C,-72.0160931953221,D,A,25.460331028533783,113.63920986183854,C,D,110.42719186167163,0
Divorced,Other,Mexico,No,-43.155071929080954,A,32.94727997036193,C,A,C,B,B,-106.77506663409429,E,E,232.30205930829212,-8.347334800161779,A,D,19.293356471731208,1
Divorced,Other,Brazil,None,126.55822312656485,E,-76.75485630623706,A,D,A,C,D,-219.18128499766306,C,E,-39.548381543314726,-73.51806550860816,A,C,-43.18065336228034,1
Married,White,UK,Physical,-25.035824339126812,E,-60.20214442267717,D,B,A,B,C,-97.56051897844425,A,B,-105.2116196453295,62.25573386261806,E,C,-31.49887336814191,0
Single,White,Other,Yes,76.22224102630237,C,49.62318365542805,E,E,B,C,B,282.3476154526175,B,C,-56.75531992840984,-119.9580647453384,A,A,-180.05919341229833,1
Single,Other,Mexico,No,-21.380757623669773,A,48.770790060133066,A,C,E,D,B,2.574735834161797,E,D,103.7850636265774,-19.249580698888405,B,B,83.53596596530507,1
Widowed,Asian,Brazil,Yes,-126.51183232359837,C,158.29059274740794,A,C,B,D,B,-9.866954594725124,A,D,-37.2221910081549,56.735480797588735,B,B,43.31056099352142,0
Widowed,Black,India,Mental,6.11482214664727,C,-186.9317699023289,C,E,C,B,E,125.28437126573711,C,A,-43.14172237164927,-221.3752089807299,E,D,-219.3613469978712,0
Single,White,China,Physical,167.0209843716069,A,-56.21147600317968,B,C,C,B,B,57.44882012926954,A,A,82.48175416543214,-110.18358796552535,B,C,-119.20460213014783,0
Single,Asian,Other,None,60.38873712323806,A,-206.070082526912,E,D,A,A,D,-95.43344383616731,D,E,-172.14497919700574,-85.06300514041385,B,D,-121.07266789869766,1
Married,African American,Mexico,Mental,90.29623174105853,E,-28.06037632425148,B,B,D,A,B,-31.61007792236439,E,A,-27.68169745369635,32.88697422546545,B,C,-5.68451544190451,1
Single,Hispanic,UK,No,-51.91258528056446,D,247.5525415527824,B,A,C,A,C,-3.364189348025745,E,D,39.47272604531497,-86.41074741189612,D,D,67.82028630711146,0
Married,African American,China,Mental,-144.4879287203745,C,-63.65920776166079,D,A,D,D,D,77.32913150964336,E,C,47.18719406502462,-14.2511929215337,C,B,-51.808738094761274,0
Married,Hispanic,Brazil,No,-137.75984397942358,E,-117.84623604341998,A,B,A,B,B,-3.054179567933726,C,A,65.69749660431935,10.298940572696331,A,C,-29.8835437828753,0
Single,Other,Mexico,Physical,-188.0678429974026,E,-196.72783884635888,B,E,D,C,D,84.99378474657549,C,D,34.81055542178951,-73.87093449446844,A,D,159.22285335271644,0
Single,Other,US,Both,-5.994721504906732,E,5.32550545768786,E,D,B,D,A,101.93276076351314,B,E,-45.23171861442377,-33.120808301994046,B,E,63.45784526711983,0
Divorced,Other,Mexico,Physical,-179.80119189274612,A,-68.01281838019527,E,A,B,B,E,-249.38094756819504,C,B,130.30765521518344,-146.65911152152148,D,B,-23.708238972586905,0
Widowed,Other,Brazil,Physical,213.8600321213707,E,-3.2003545362145385,E,E,A,D,A,90.84656836414504,E,D,-29.705103391729693,-15.437671239135229,E,E,63.616666784557715,1
Divorced,African American,Germany,No,-155.9385076449196,A,-113.2060676100789,C,C,E,A,D,-88.36144828309835,B,A,-75.1921917832688,-95.90689577491891,C,B,143.17267597295597,0
Widowed,Hispanic,China,Yes,-39.30175424627384,D,-30.592786173733177,A,A,D,A,B,-115.09810969008436,B,C,38.73697842362284,252.0435621258862,E,A,-60.74587573674168,0
Widowed,White,Other,Yes,37.89830905056858,E,-31.980431171434176,A,D,C,A,D,-12.112597582521504,E,D,-88.67763761114284,26.262902854239385,A,A,-101.54445274792623,0
Married,Black,India,Yes,-74.88139346314536,C,-62.3271048944955,A,C,B,A,A,124.83419184699913,D,A,64.66524132478347,-182.62386657377274,C,A,75.85346867426608,0
Widowed,Other,China,Physical,-30.370027221108742,B,-73.3764298567595,A,A,B,D,D,-23.432236380224662,B,A,-103.74017926170878,66.38237001328594,D,D,13.075937815985588,0
Single,Hispanic,India,Physical,33.84299850266204,C,61.31496736951165,B,C,A,E,B,-72.71919152442507,D,B,-199.5899358143742,50.207556605674895,C,C,49.64593006994441,0
Single,Black,Other,Physical,-30.731958407877276,B,-87.34989842597324,D,E,A,A,B,-138.93820442998083,D,E,71.29015369410229,-163.680326268819,B,D,112.65662971492108,0
Divorced,Black,UK,Both,-6.012647094722504,C,-109.91315771650328,C,A,E,B,B,73.00874963245512,E,D,174.9877262909515,-107.09115737284019,A,D,10.961157835726643,0
Divorced,Hispanic,US,Physical,-32.58387453571067,B,-19.27575874906516,B,B,D,D,E,14.718635267568958,E,A,112.11520235213017,32.504341406995955,A,D,-112.75505097207561,0
Married,Black,China,Physical,-34.563004360228724,A,91.16866958065289,A,B,A,D,B,78.5835652681607,E,E,-127.99669859996916,-175.99043165016343,E,A,85.20721067752498,1
Married,Hispanic,Other,Physical,-61.10695181791521,C,-264.856686442076,C,D,B,C,C,5.05825079698509,D,A,107.74869844139249,104.79883325433734,C,A,-54.13655539327537,1
Married,Asian,China,No,-66.24037729270206,D,27.419372245233493,B,B,A,C,B,-10.340840468286643,A,B,47.71806628094013,58.934344209557544,D,B,-217.15515862777553,0
Divorced,Hispanic,US,Yes,121.27383313359078,D,-186.31040536329988,D,E,C,E,D,48.28628913563492,A,A,10.937528757702644,53.45911595982478,C,E,-1.487063098839578,1
Married,White,Brazil,Mental,-8.069538333187932,D,165.8342270211123,D,E,A,B,A,161.61897305260746,E,E,-43.36708942757398,-109.99082635236945,A,A,7.462297585415202,1
Single,Other,China,Yes,141.158904147241,A,56.40013171113792,C,D,E,B,D,43.51372174080886,C,C,30.995658608289347,61.690886644199175,D,B,57.28873900463432,1
Single,White,US,None,-20.48301879825057,A,47.43899149138259,B,E,E,A,E,-92.57913198890145,C,A,198.91175133347804,-85.48179215694776,E,E,40.61609406982874,1
Married,Other,US,Yes,-4.398580673190197,E,146.54452107380328,D,C,B,D,D,224.40680904635616,E,D,-31.474836374283377,56.406622812133676,C,C,-99.24315044604035,1
Widowed,African American,US,Yes,23.687076084985016,B,-262.8323744568847,D,B,E,C,A,-25.609144834169133,E,C,57.647146387295436,97.26220878519702,B,B,-188.79609198222036,1
Single,Black,US,Mental,160.9998328103828,A,92.22595519959917,B,B,E,A,E,250.58651435567495,D,B,-19.45414503979876,-102.51077432006821,A,E,174.81155901344007,0
Single,Asian,Other,Mental,-94.04495303685493,D,25.040712298958663,B,C,D,A,D,-14.439085365969701,B,E,-96.21084328160934,50.38350814874792,C,E,-51.628273229364886,0
Married,African American,US,No,-200.157979941226,D,142.14658736733276,B,D,D,A,D,30.30234139738631,C,E,-62.79549827073875,-121.85637227521444,C,D,69.45767225187076,1
Single,Other,US,None,227.56437623030536,E,-81.84666180651037,B,A,A,B,E,77.75564883423466,A,E,-16.004957237381863,97.00406785954276,B,E,0.9259502929686745,0
Divorced,Asian,US,No,-51.96072365598413,A,-177.64010312448198,A,A,D,E,A,30.259681552667526,A,D,-179.63978792243566,25.09007254052929,D,C,-48.500265796271904,1
Divorced,Black,Other,Yes,209.3850695007695,E,-46.51804507373979,C,C,B,A,C,-136.1365953783618,E,A,57.44307087283429,66.17280594733722,B,A,129.58979083287753,0
Married,Black,US,Mental,24.296611738804256,B,-46.92542681801234,C,C,A,E,B,12.5334209221333,A,C,104.27905441998529,84.01998580388157,B,C,7.600932402234564,1
Single,Black,India,None,-1.87634828487379,B,-21.263872029573054,B,B,C,B,C,-39.02170857529944,E,A,102.99288593828071,-16.78904756575307,B,D,-286.8145238679234,0
Married,Hispanic,India,Yes,90.18047686394857,B,-79.96538957433788,C,D,D,B,E,-91.10365175665254,B,B,-52.91274425342538,75.6754402696002,B,C,209.2099139317316,1
Married,Other,Brazil,Yes,128.43868703994713,D,-1.3674509815258997,E,A,C,E,B,80.34968857803956,C,B,121.60144653160233,68.54629931187935,A,D,-42.954242246140886,1
Married,White,Brazil,Mental,208.78731111256621,C,74.35158812376108,D,C,E,A,A,-71.8836843197367,B,C,34.2243950371231,84.75722275573324,A,E,-81.96527348785723,0
Single,Black,China,Both,-98.11159795317155,B,96.55026492224826,E,D,A,D,B,3.8330593660356014,E,D,-56.83958685931495,-63.39910881874262,D,B,149.92087255030262,1
Divorced,Black,Mexico,None,-89.63862414893772,B,283.5713616574076,C,D,B,D,D,139.54377270864558,A,D,48.89581996603481,78.95252904773334,E,D,2.4461362347551545,0
Married,Black,China,None,-53.3844453641444,A,40.25908527820651,E,A,B,A,B,82.07006001864127,C,D,-119.67245628864649,-94.7137518114375,B,D,103.28119915620807,0
Married,African American,UK,Mental,-43.375984443296446,B,-4.658094763816845,A,C,B,C,D,-83.15255667490003,D,C,80.09587407413076,113.62790771158208,C,D,69.86298661459733,1
Divorced,Asian,US,None,30.275721056765914,E,-6.430719620654385,B,D,A,E,C,44.766291666631766,E,D,106.08022979017709,131.26976984113765,A,E,151.11181648709976,0
Married,African American,Germany,Physical,-59.394854553530905,C,-25.23548388160241,B,E,B,B,C,-3.1388263704212114,E,D,137.53006200790554,90.44034725991858,D,A,-160.97587874645765,1
Married,Asian,Germany,Physical,-61.4563259030573,D,44.70198886936522,C,A,C,B,A,-133.37127599558394,A,B,-66.9188318486668,-170.13541677448598,A,B,99.55441094651974,0
Single,Black,US,Mental,135.45351052323025,D,34.15549974815199,D,B,D,D,D,8.820447104072088,B,A,61.94246738611176,76.47575941213242,A,D,-128.46126086177782,1
Single,Hispanic,Germany,No,-90.56681032326135,B,81.21699503831768,D,E,A,A,A,52.67200257991615,B,C,0.7257570521723746,83.06800742223388,D,E,-173.95244697152123,1
Single,Black,China,Both,130.16071266795956,E,122.71611769486792,D,E,A,B,A,131.42920429950348,A,E,-26.32125587102374,-102.83709420479974,D,E,90.18263171525733,1
Divorced,Other,India,Yes,64.19306299416317,E,4.826444716626357,D,D,E,B,D,22.849578491763943,C,D,19.546879763928757,-88.10990465625086,A,C,50.19403529857674,0
Divorced,Hispanic,Mexico,Physical,-50.16353809111318,B,-83.54373006872893,D,B,E,B,B,71.98198506250782,E,B,-162.1068455925081,-73.76833243629733,C,E,64.17002058084157,0
Married,Other,UK,Both,-56.110902209240365,E,62.660385047018195,B,D,C,D,B,14.15658587255775,E,D,-108.57271694357627,49.70107917352924,D,D,-98.1942920905327,1
Divorced,Asian,Brazil,Physical,-125.12266835098123,D,65.81160231458078,A,D,A,C,A,-66.0876177227437,B,A,-44.361665371556235,134.83512888725184,E,A,176.83286309207972,1
Single,African American,US,Physical,34.1176544100739,D,93.18862351422032,A,B,E,D,D,-91.72933983941462,A,D,-116.50452786146937,-154.79248183080315,C,D,-38.45776421822621,1
Widowed,Hispanic,Other,None,132.1836902908163,D,-165.44643184835638,D,C,D,B,A,-120.3949217631315,C,A,149.3904699410291,-124.15332293900174,E,E,86.40488420605581,1
Divorced,White,Mexico,Physical,-34.70798739657552,D,-62.63923433758698,D,E,A,E,D,194.1256402131313,C,E,-64.5000942907885,-46.434473935647894,A,E,46.126615921716294,1
Married,Hispanic,Germany,Physical,-64.30304828171575,C,-62.04524211676849,C,E,D,A,D,-156.39525721279244,C,A,69.25061337814554,170.55980724346085,D,A,-57.82871458738407,0
Single,Hispanic,Brazil,Both,-93.23503857877982,B,114.0584095442424,E,A,B,E,D,-61.431397958441245,E,E,60.56438790818911,51.00785704197182,C,C,29.140532054557056,0
Widowed,African American,Mexico,No,136.739181311242,A,88.87725306679744,A,C,C,B,C,-87.46578907548597,C,B,267.63348684659525,-102.25424844968607,C,D,-14.840954249972318,0
Married,White,UK,None,86.44417405209231,D,-24.46218690334429,C,E,C,E,E,125.8300239831557,B,C,-27.79340156827032,11.415601754103243,A,E,-162.24569505406205,0
Divorced,White,Germany,No,153.39812469875636,E,-69.43169465058608,A,B,D,B,B,-169.63587465116754,C,C,-39.78905785736387,-150.1025222082045,D,A,-57.312494405441086,1
Married,Other,China,Physical,-170.324565171096,A,-74.73122485683223,A,C,B,D,A,-108.53315519163075,A,D,-5.092118632128157,28.989484078993,D,A,-74.61030547169993,0
Divorced,Asian,India,Yes,16.205729205300262,D,-93.22843841049273,B,D,B,E,A,24.059464730604425,B,B,81.46063931058116,16.164181705770222,B,B,134.32265708786701,1
Married,Hispanic,India,Yes,-5.51825940501338,E,124.44304425182722,E,E,C,A,C,-106.24182211956177,A,A,-165.2300411833721,-64.84380574422221,C,C,50.17067688211431,0
Married,White,Other,None,-134.30486516745012,C,32.09934173226886,D,D,D,A,C,-111.16878335724682,B,C,-102.47265395449412,34.95788662762849,B,C,-44.471840414794755,1
Single,Hispanic,Mexico,None,-28.418929402811095,B,-82.53402113001562,B,D,E,B,D,131.8156698443183,C,E,-37.180792592004835,-61.50852889381774,A,D,-8.117174175857288,0
