Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Other,A,C,-193.85152790107153,-85.69287370238246,A,A,31.100907536941858,A,-148.65266857806893,-23.747825207977318,C,-44.37241137842176,D,99.30258819630279,-119.8040353983491,C,D,0
Other,D,A,146.18827059368687,123.39769191229,A,E,197.110739169414,B,215.67930339084546,-69.65260075984571,D,126.41196004150703,C,63.41830688026246,83.48359116616699,A,D,0
Female,A,A,-129.43641444834134,-32.70627515701921,B,B,-148.6346161807833,C,27.492634427046113,151.0497349326258,E,-93.99031736161699,B,-6.896041367245317,-44.915293517105034,E,A,0
M,A,C,-62.89708198273887,-0.14215698545275485,A,B,37.710736919294504,D,49.6666804567229,15.58099705565867,C,110.72426033934393,C,26.989768229194826,1.2766204122185087,D,D,1
F,C,C,-13.593369530170607,-67.02101684751356,C,D,-92.64142559025268,B,111.60460229056723,122.50377683419356,C,-135.37650715019547,C,43.57094504599918,2.497125841168507,B,B,1
F,D,A,96.99643016524226,-99.12366313184638,B,B,59.67485020239792,C,-86.2946705467574,-89.91129573456345,B,136.60354660673272,E,-7.235841822496226,105.37587017115351,A,C,0
Non-binary,E,B,-160.63056448004855,-71.88237046240465,D,A,14.180408405094186,E,-152.37156992893716,-53.41473657179237,A,-174.18500372838216,B,-43.986876752969295,-47.44193909620021,A,B,1
Non-binary,A,A,-8.91945329786606,-177.53567658481336,B,E,178.77059389174732,E,83.5963808954127,44.568970157736004,B,70.39491386522575,B,108.9077367910876,121.62605033206002,C,A,0
Non-binary,B,B,147.80846786894097,5.174888434812443,E,C,-60.45065962935667,D,-146.8468656875855,25.462169001128842,D,58.54412489736305,C,-3.627276874278804,29.28153389894771,B,D,0
M,B,E,-98.84455864389653,-170.02959700729627,E,D,125.44678973042316,E,77.4351757959385,82.35329059608422,E,-63.93022575313713,D,-38.26482248842247,3.7287620541526,A,E,0
Male,A,C,88.65215675253862,-57.48160023082497,A,C,-95.41265366675013,E,-5.130083000931005,-248.15906205594368,B,92.18033898967039,E,229.9063173551946,-1.3877661763823101,B,D,1
Non-binary,C,B,-78.82121243082524,30.36179721156596,B,E,58.82716272890423,C,106.21613066677529,15.162573470394749,B,66.5017144212219,C,-90.96785161863733,1.0141084252637709,C,B,1
Non-binary,C,C,-33.200379445940634,211.36030102097192,E,A,-51.14491320515007,E,85.05944994280779,-2.265516044851199,C,-201.27390596412295,A,93.42312341448994,56.86245534913821,B,C,0
Female,E,E,183.04215229931464,141.03714872533294,C,D,52.907656303318696,E,-23.853815760634927,-34.903771141102794,C,69.45562313731841,E,-179.5600213875088,-103.20891395947085,B,C,1
Female,A,A,-141.1739838838048,118.36529275388519,C,A,20.44650004907326,D,204.64159475140877,-75.83299250021278,C,-140.17414953673656,A,32.72264472210501,-29.14593894858772,D,D,1
Female,A,A,25.83514362746807,-156.27384326705004,A,B,111.28237053398253,A,-19.341264169871593,-10.974710030508907,B,117.24467733136916,B,-178.98191317448436,25.944151543698336,A,B,1
Male,C,D,110.87959000009042,3.744554714113333,E,D,-82.14431630648875,A,-69.92407119775025,97.69716125106818,E,-91.29673198276114,C,27.334654115528767,0.21975744638632796,D,B,1
F,E,B,-165.9826652098631,105.01039310706521,B,B,11.399919083437833,E,2.364252962775603,-12.55850305121807,B,-94.69284604162067,A,33.40314019101882,-116.54985715881121,E,A,1
Other,B,E,11.565439336842482,-26.807237082966346,A,D,-113.32747257782493,A,-51.60114717107569,-148.57040337799248,C,-30.245188042526085,B,35.94015632415489,160.72833552981388,E,B,1
M,C,A,-90.31327115791015,-158.66183436770677,C,A,1.901514377477802,B,32.877135333224075,98.86028478203163,A,-75.31948771359671,C,-69.02153291336533,87.41236501606528,B,E,0
Female,C,B,-202.03556388407637,85.66841359208549,A,D,-35.03680202636424,D,15.68353473406055,-54.29148514359399,E,-41.72455519762217,D,-15.087884489175568,42.54530284643885,B,B,1
F,E,E,253.11522103950225,-28.43270944028868,C,E,-110.68254102343072,A,-72.56976713754258,-78.13300980766329,E,12.496194927344613,D,-96.17584340780779,25.74761188670879,A,C,0
F,D,E,5.331305345468157,60.197551931225235,A,E,214.8409778144375,C,-30.61551418719237,-5.723260579814593,C,-40.24606240072109,D,92.15020756930559,55.29869280140846,B,A,0
M,C,B,-92.8638904273866,-168.8266952315788,E,B,28.239360183159164,E,159.83308892163538,-18.840565956964507,D,67.4507541196861,C,-107.72337776244176,229.5298431981624,E,D,1
Male,D,A,-53.622960714017374,-48.376935542474634,B,D,-108.6845938738727,D,195.4382462585233,73.94918170265318,E,-84.37274263133305,E,-44.77393124885408,118.85142800141317,E,E,1
F,A,E,61.98685659692009,-53.955164755747056,E,C,50.859691496181924,D,-95.67687842844731,-19.279062264621434,E,117.92347190896044,C,17.092213561380596,-87.7707661107933,B,E,0
Non-binary,C,E,-19.730640687202914,117.18693034490705,D,A,89.5015761336742,E,-160.34899054508958,-7.020485409185782,C,18.741823636716124,C,-191.4646653877151,11.805461535566057,C,E,0
M,B,E,2.8371435727611067,112.91184134373667,C,A,190.58808871299956,E,164.18377889591525,-175.68527343384318,A,-37.78236098398444,C,-32.779404378196695,87.24375851610982,B,E,1
Female,B,C,78.59210254393064,-102.94885410900588,A,D,-74.84565280264604,E,-26.214769267535893,-103.89293765804038,B,8.203636597558035,A,-74.80011250370845,-138.60503421603028,B,B,1
Female,A,B,-143.21521650423952,68.26343576246452,C,E,-28.118196909015698,A,86.55817851565637,-71.49436283234907,E,-198.16955104017603,E,-15.975608970483831,27.047456613727565,C,E,1
Female,C,A,-6.1495547228155845,-210.80784137817002,A,D,50.68261540629558,C,64.99057234765667,23.483326105157037,B,141.74675993482663,C,104.24439180396372,-26.643121460415752,E,A,1
Male,E,B,-135.91185135352936,56.48403840050003,B,D,-250.98381752771974,A,138.8905675260945,-10.373615840321145,E,-218.83191807012076,D,49.99240073133027,16.155912502173024,C,C,0
M,B,B,-73.41880545603262,167.30997574530818,E,C,74.34007728008135,B,243.19181446274936,70.02257072382163,E,-75.38787658240669,B,-60.47887610389417,236.02889882649097,D,A,1
F,C,E,-40.83863429715447,76.22523323800372,D,D,-136.23367227862528,B,80.06379817712921,50.55095118538344,B,142.99240309820212,B,-28.11061476056025,-39.40778729780817,A,A,0
Other,E,C,113.26604111065019,37.90193834416355,B,D,-60.15196049757133,B,40.35864776578041,78.17578894610328,D,74.11748758669734,A,110.5188623184399,159.01966945091647,D,C,0
Non-binary,D,A,160.2345036379192,36.3717696155655,A,A,-58.332397571313685,B,-86.19979094030658,-70.03028630448914,E,-83.91502141343983,A,-61.15761807218314,86.11702136947032,C,E,0
Male,B,A,-119.95439148167372,-163.95396413136788,D,B,138.0980071507571,C,115.30671911068826,-10.216622309909894,E,-7.654902478472173,C,-147.88712291057203,9.835326746800263,C,E,0
Male,E,E,-16.37045387340749,104.5384576040518,B,A,-82.44438874509744,E,53.64739698940703,16.063528445350038,E,90.41040866487255,B,44.14280851360954,108.2137977341508,B,D,0
Non-binary,D,B,-159.0016330836996,-180.31730959345285,C,C,8.50221716911416,D,-73.20710386801557,-192.70838940252463,C,36.869710166228764,D,-43.672044363992526,-50.62989277530654,A,B,0
F,E,C,14.598618879531674,-127.2975903847583,E,A,-284.20886667946843,D,161.4382368293915,49.6701985181708,D,61.83276207451015,D,-48.41524285772259,-45.03616806985581,B,C,1
M,E,C,46.27132233103033,-130.95064637754632,D,A,119.14717495269933,D,-117.25633317422125,36.08736371146819,A,-133.80292008952793,E,-67.74687157410563,189.96363435158574,C,E,0
F,E,A,-78.35087988913668,130.12212913713918,B,C,-9.58255155388381,E,-81.36701131125048,-13.487896292851529,C,-104.01282002919083,D,-13.339930577725086,7.454014244191917,E,B,1
F,E,C,99.67965106434171,54.71544782006965,B,C,-56.124101254063206,B,317.7480415002623,-14.390873447615649,D,99.79253799016904,D,147.67344497221578,156.20426299938754,E,A,1
Other,C,E,-95.91640226179766,226.38503621255722,A,B,36.500497347599925,B,82.69179344333767,-156.7674172363851,C,26.917993106618077,E,143.50207960101008,84.31330268231777,C,B,0
Female,C,D,175.99792647125585,70.5771599583413,B,B,32.70863476903206,D,-134.82014909284777,99.56577554518853,D,29.576223433901045,B,-206.23009541734368,58.96603375750534,E,B,0
Male,C,E,-135.96159783235282,71.26818488922085,B,D,-113.41579465256189,B,-168.4830725558191,-20.74461670052471,E,63.200571247488924,A,-146.1214774446466,-89.77114301368385,C,E,1
Female,B,A,247.6147627512205,122.22604093307041,E,A,6.889449400007183,D,208.45873913042783,-68.64689481226723,E,-168.07281319063773,B,36.98664261126122,149.7081805414743,A,D,1
M,A,E,-49.229045532253785,155.78360493886007,A,A,-84.82825523743276,D,89.90888766747041,-212.7956319787093,D,30.029926129949924,E,-74.27314238711004,26.347022546927096,B,E,0
Male,A,C,40.31800945214319,83.39094453432061,A,D,27.84848322861773,C,13.143618875286409,-43.44177126416079,B,23.286377169108146,C,66.8919417813809,117.42792716101376,B,E,1
F,C,C,15.642171990086103,119.97129021463513,E,B,221.65634315399504,A,-98.92919327450566,0.4892333922197926,B,-160.1345915397195,B,134.38447251473468,94.6810042677274,E,D,0
F,B,C,27.994215802814672,44.92527812811621,B,B,89.00411425209988,E,-51.753239118448235,99.19917214204177,E,230.3858052219594,A,-1.8580184038421574,59.024686222650026,D,D,0
Female,D,A,-144.393881227605,-96.57181634040315,D,E,76.66110592356394,A,256.91741383651464,-187.4753317394546,E,91.11779154565984,C,-93.3137165075328,83.63267150907828,A,A,0
Other,C,D,-90.79048409453105,29.255811432485668,D,E,96.94657158366292,A,63.97635380334581,9.84250625109498,C,33.133148912738505,A,-28.190538820830856,-96.4123500314456,A,C,0
Female,D,E,-81.92404143302487,120.68933874507346,D,A,-86.62541224144734,D,-51.73435412511924,-113.50410830145077,A,-4.745852499988146,D,-33.87287583147662,-128.58555546686426,B,D,0
M,D,A,27.643905594442625,-167.9772338836237,C,E,-45.01744531805473,B,32.59029283787529,-21.09021266380767,C,2.954967366110245,D,-38.92899149801359,-145.9070452149928,E,D,1
Non-binary,E,E,11.279563454956087,-10.23351551475113,A,C,34.20218807906842,D,-0.7963921574638518,-2.050893992682387,C,14.097410601773367,C,57.420962746495285,-33.62362147335723,D,C,0
Female,E,E,-140.84710899354081,65.88839571746598,E,A,27.863317051894377,B,24.216029390838266,74.63610750750928,D,-160.00359376956143,B,-73.22064483785698,18.133024576183036,E,D,0
Other,D,D,-50.860868508785785,135.15440861484396,C,B,-17.010319336242123,C,35.35513701159014,-59.242820611629675,D,60.163688435889625,B,77.95350798266651,-24.985473986220462,A,D,1
M,A,D,-8.749471440349053,-8.90332957333287,C,B,144.17346925067525,D,174.74505469051667,213.60401491654346,E,53.757317831712356,B,35.57353883553821,-154.18518768575984,D,A,0
Other,B,A,186.149149494478,2.235648915420322,C,A,-64.28361765782886,A,-27.19650876198978,24.633091711200517,D,-27.180440549671562,E,134.7538846687417,-15.532411083895035,B,D,1
F,B,D,-219.43424867225053,37.17240607909857,C,D,58.082376000001844,D,53.17341905604963,-143.79437554042255,A,-43.307711799564565,D,-69.25004877269367,33.03820173829975,C,E,0
M,B,B,-191.88214212091782,99.62001047620049,C,D,128.22075365344725,D,-91.02002363925821,-200.48375446291743,D,-106.0075153623388,C,-127.35224801003189,-226.4734248695909,E,A,1
Other,B,B,-125.55970430551113,64.10999506457576,D,E,57.17887915322808,E,-44.74552213340311,-185.54323372111847,C,53.80792769719515,D,-135.89158911573438,-62.53460591548523,B,D,0
Female,D,A,-22.929944068937647,241.67928549174778,B,D,123.18057687415856,E,-148.97803502383155,56.84677345714729,C,-78.32924509086054,C,-54.5532807320254,-59.764951197284866,E,A,1
Female,C,E,-49.40868027407683,40.45200480636858,B,D,18.183529302805123,D,-132.0329780201381,-46.80653724136247,A,-100.19713640093195,D,8.546888271103143,-72.08369143680054,A,C,1
Female,E,C,-8.285608350059144,32.97605159449488,A,D,162.79627377128892,D,81.21967421861423,-45.6704546757344,A,-9.900393738869274,A,-51.390695597385886,-49.1345782264091,A,D,0
Male,E,C,12.043221294218242,-192.520274550115,A,D,-27.69497341527245,B,71.3408076963664,-53.66059773409586,C,-134.07102740397198,C,-23.92166638807303,-46.04276899118646,B,E,0
F,E,A,90.04785771166563,-177.90355536432,C,B,-52.59492413302426,C,91.85531069676645,159.92630060616918,B,119.6086391041004,B,53.504112585931466,34.23528302872527,D,E,1
Female,D,C,104.82280300362885,-104.82772257441697,C,D,-70.33350965326112,B,-6.045642910863258,-76.0245154387625,A,-115.54003380934273,C,120.56141699614696,-112.17477959524867,E,E,1
Non-binary,B,B,-108.14799168003093,40.677758756324636,E,A,-7.686303795786125,A,-142.1206351137273,42.96135045086658,B,72.12271782041483,D,52.882757419685475,-12.514224946468467,A,B,1
F,B,D,-145.56296235336856,-91.1449224049712,D,D,-161.42264027928576,C,-77.50901627235636,-45.1427910510014,B,62.049042978019095,D,87.98661692946683,-163.22877367461052,C,A,0
Non-binary,C,C,34.13017499033489,178.06198002203806,B,C,-187.13664389332277,B,-27.476964782721524,64.79452011034302,E,-127.78707925891122,B,111.48178909693817,36.347902887636906,A,D,1
Non-binary,D,C,37.59783670695678,5.310669034494951,C,D,-25.642366702798718,B,76.64980880529538,96.12415800963565,E,-18.922436627324323,E,8.99802111708546,-57.350522344924926,D,C,0
Non-binary,E,D,-1.0483644432707684,-30.306196902501604,E,C,-68.19536393059296,E,154.02198875109744,85.13791895561565,D,17.90016524412744,B,-184.28197767693473,264.740062891495,C,D,0
Other,B,D,101.97536614103073,-19.190570889160057,C,A,-16.19287196772878,D,41.49538572939567,45.699876143503474,E,120.09408010735523,A,283.2359957806341,0.8171348158023062,D,D,1
Male,B,B,-62.13538021704237,71.75235175208613,D,D,-160.46222022439753,B,20.455901658362794,108.64289057162995,A,-80.35897654027663,A,-13.86979148774703,61.459633312430114,B,B,0
Other,E,B,79.15813169450148,-15.318128345027187,B,A,-22.46653834740921,A,-20.349782740172014,77.37125330280286,E,-151.21769097880815,D,82.76879535470316,-174.2416242486782,A,D,0
M,C,E,8.087740021171818,-253.32330268486564,D,C,58.12303270864907,B,-66.41688101734835,-36.07976726034167,D,-92.25733585183721,B,13.473030098186445,98.03150848469937,D,C,1
Non-binary,A,B,-12.973646015056438,28.361132045458888,E,C,-256.1337582626814,D,72.5203727035604,25.895935506618013,B,-212.60834827626388,C,41.518924482417574,-21.63207269210031,D,C,0
M,B,D,-42.58649009378357,126.81330426515697,A,E,118.79193720225409,A,-10.973315895026765,-33.82273472201129,C,75.0944365062213,C,60.38515815503369,40.268444332113084,A,A,1
F,E,A,-114.24623069751489,-73.86575500911593,C,D,91.3506443396766,B,152.50870099417463,-24.091565856311796,D,82.18256143627964,A,27.025633290943553,-98.14533863124785,E,A,0
F,D,D,-64.72674809816272,-35.93750565791811,C,C,-242.13511371388012,E,54.54506633953362,-163.80534393410775,A,-79.66681537082626,A,-133.16474013053866,-211.59838943165207,B,B,1
Female,C,B,136.34597032048893,-45.0512188179982,E,A,-45.87102265198794,C,-96.36788219757177,-150.83634811081555,E,-9.186632136879407,A,67.56952841389935,15.776839687163324,A,B,1
Male,B,B,75.58070671951558,-51.58152427965166,C,A,19.315400682013202,C,7.718160256281316,28.56733764889279,B,-9.094868614345586,B,129.5573735106459,-98.01557823796124,E,C,1
Male,C,B,205.9372468657647,-25.899305956499504,B,B,-155.762131308847,D,36.62067109306303,-113.43590558735815,D,121.42664063233765,D,-181.39060273297,109.79003178920885,E,A,0
F,A,E,1.5422308518759482,5.059877615888824,B,C,-0.9761723041847324,D,-166.1691153130072,74.83566736401754,E,-49.82142788841039,A,-49.305252382882934,-4.822717219815339,A,D,0
F,C,B,94.3813316069021,-32.22875059492817,D,E,12.219368401079704,C,88.8295394583085,131.6065870362789,B,-7.56576040059932,B,34.878136735171516,-170.9770271610354,D,A,0
Other,D,B,-110.91753850154153,32.987386539152006,C,A,81.40737684343091,B,-152.5489525901694,-41.60629145010004,B,-152.65194683140064,B,-12.086636335477591,-55.7723899628545,E,C,1
F,D,B,118.48446682135578,127.1728191115105,A,E,81.62187527118321,B,-54.24767171488646,23.201667368501717,D,-12.386749771581192,B,29.74496505338547,-196.9343457496442,A,C,1
M,C,D,4.297835473734311,-81.46600755981788,E,B,225.61119807755978,A,32.32650518284295,221.83387474050247,E,-36.25278082321304,B,114.59607167518537,-121.7065361800317,A,A,1
Female,B,B,-90.38849580263471,16.95583133743348,A,C,144.10676309017742,B,126.03874546126212,-154.52020823241256,E,218.9383789537053,D,-146.847999300135,-156.9717001879728,C,B,0
M,B,B,-89.90260474673363,-20.651598495153223,E,A,42.032646728685854,E,-36.37245354639707,-88.66999683715352,E,69.48450650795829,D,-156.9001387957915,66.22186152661618,B,D,0
M,D,C,97.60072038908078,37.920711842529286,C,A,-43.65201785806266,E,-159.17763136595497,108.86417869028395,D,-44.17409335601775,C,-67.60597708285569,64.33250630371393,D,A,1
Male,E,D,-63.04307920022188,-81.9360618689319,C,E,139.88953378757796,B,-111.78549691902109,-37.47935075577486,C,105.47192264836166,A,21.31794952542739,65.8823742406996,E,E,1
F,B,C,128.7277898920412,-21.984906027325167,A,B,8.451640058631185,A,-12.58779494685627,76.80553052189984,C,-56.27522520981475,D,-96.2426348624171,-116.0554698544951,B,B,1
Other,C,B,1.5090138695315078,190.8956739707876,A,C,-119.11450668710606,B,-162.65962824086458,88.34086033867483,A,-62.61949254402801,B,-147.87799342311428,71.7452789130113,C,D,0
Non-binary,A,C,22.721022342296997,225.52125025243802,B,A,-113.26486902037323,E,22.23954307707945,-89.56634193095869,D,37.12309700317817,E,-154.95802686473695,41.84857787990853,C,E,1
Female,C,A,86.86477157775923,100.45113246694872,B,D,143.67596080665257,C,92.57368288351067,-53.84062938930649,D,47.115943066973365,E,12.25331159632847,14.004128629043652,C,D,1
Non-binary,A,B,164.9806214314679,-146.34688528943593,C,D,-48.24964314794863,A,-74.83611433888484,75.91567514675478,D,-16.27617564758302,A,56.59834328207766,5.411829363058404,D,A,1
M,C,E,60.9269105749624,24.27526726957221,E,C,73.34614933754912,A,104.50844371560248,184.34632285704026,D,-90.23337162818041,C,-102.93274390031463,-71.7430638669467,B,C,0
Other,C,C,109.05035255691695,-91.19668397323161,D,A,40.210740305015875,A,18.90936884034783,14.423196239008321,E,-61.89793101949549,C,178.52441852225505,-49.504746395193884,D,E,1
M,D,B,31.704421181694382,138.67512711815993,C,C,93.5633633269501,D,-122.24659493032802,60.96496520316105,E,96.84594797259473,A,31.541171842920836,13.275309802093208,C,E,1
Other,E,E,-20.85411284279231,121.22975680999532,D,C,-88.5521383468377,A,-123.24895251610404,-43.140888487447114,C,73.52120198765819,D,73.5236908672006,26.93485220240117,A,B,1
F,C,E,-44.853837065770264,113.3764920681234,A,D,-117.45641363408319,C,-46.11214987506319,-31.790026369087172,A,-103.90151480397701,D,57.28205832906939,14.05183822523139,C,C,0
M,D,E,30.680820082689213,110.47760466851362,A,A,115.63862444483814,B,-127.98025532818112,-39.18965502246357,C,118.66798433692804,B,-5.752514110968329,-32.229714113005755,D,D,0
Male,D,D,-111.36689787494632,51.76166950792973,E,C,164.73601064751426,D,148.04376889890298,69.69474618302286,A,54.41871584248319,B,-63.74879924840394,10.567175606161666,D,D,1
M,B,E,-47.377417314335965,82.83891800446757,D,D,155.65774069299698,E,43.326841197297675,89.32530126390651,B,-158.62248074043075,D,142.9306683906585,-69.50121681509812,A,E,1
Male,B,A,-129.23464494275737,53.143165939650395,E,B,27.654679052396435,E,-47.60476054755884,-65.42487680463303,D,-23.85124761217865,C,98.86387660770977,-18.213239531957285,E,A,1
F,D,A,-228.78760686731576,191.056120167725,D,C,-97.65713245194722,A,60.87830121744572,23.503981851811105,D,90.37020596360324,D,238.2772112015737,13.887352529126352,E,E,0
Male,B,A,83.3848898745027,-147.50952221846254,D,D,26.47465924154655,D,44.41415711736095,74.0406487470266,E,21.13867627326521,B,-89.62015963942143,-63.6736640756734,C,E,1
Non-binary,E,A,155.29387264941602,-29.697683757072056,A,B,80.43657625408707,B,-69.19368651628938,-144.93108948629953,B,56.62778651878021,B,-132.0967379478389,-148.69295541495808,E,C,0
F,A,C,-66.25970691247473,172.11927714118335,C,C,160.28534623251335,A,-128.70403282202832,30.1258690841158,E,7.820895166303608,E,12.148994404082043,-57.78917329665039,C,B,1
Female,D,E,92.42436655443456,69.45665143551966,C,B,162.06276804053886,D,-191.6301223256203,186.19244056663462,D,4.853343145922249,B,250.07095853060352,44.62001345635356,B,B,0
Non-binary,E,B,-27.559167077479724,89.04613573768138,B,D,-26.91243284907626,A,29.352071165879046,-34.76433198882308,E,-37.06205977560562,B,101.04381419695237,-1.3674422089483702,D,E,1
Male,D,C,-123.10805017495613,-128.05687997710203,E,D,177.70244535462078,A,-97.3782286624991,-106.50713630648096,E,91.03461785923027,D,108.80572588782249,-65.49698754755747,B,A,1
Non-binary,C,A,-5.221618405479194,111.07801358488014,E,E,-50.348406591685546,D,19.073962191369805,106.83799091418169,C,-29.00473020107986,D,-1.3289103005575458,-0.43604466427837496,C,A,1
M,D,E,91.74865902095934,-32.72578861268847,B,E,120.49129092460137,A,-100.03160874969718,-21.638536560878457,C,-124.8725638745362,D,-21.829891423450327,220.86380926515915,E,A,1
M,B,B,-68.81354754664142,-10.28934653319181,C,D,105.6922629637264,B,140.6820606270113,109.27036834423242,D,-2.9777865229843092,D,283.35189447547725,-155.3839380972203,B,D,1
Non-binary,A,A,97.00161430274171,3.02204416987324,C,D,183.938733504759,C,93.55389101500813,-25.370002151820696,E,1.5081087840848102,C,-69.40011937496767,231.68015032110586,C,E,0
M,D,A,-83.56776936103329,-64.35646540586814,C,C,40.162690086104114,C,-21.48491130740087,79.91964560517174,E,-23.152530502394285,E,-58.96257170052833,99.65496773746655,C,A,0
Female,A,C,-66.92993470756889,-150.6737712852672,E,D,90.60077448246918,B,-50.183068704751435,81.06825391890486,A,7.479868451377461,A,-14.312795769806153,-29.688124188375475,D,D,1
Other,D,A,25.009601156542704,74.67035751056066,C,E,-57.41304316984157,B,-15.26246234180765,108.15979425762868,A,53.27864758971319,B,96.7201262041556,10.66483428216142,B,A,0
M,D,E,86.08091816400045,53.67294286283186,C,C,138.3643800802116,A,-152.4711416591882,-80.31363597403615,A,-46.48185269707692,D,-3.5508260524103186,-74.01128833806331,D,E,0
Female,C,C,-3.072280828342575,-56.386788931120165,E,B,111.9864798664459,E,-43.373436886581096,-18.264800427426543,B,18.665234276293223,C,32.86287554465204,-32.29392642184078,B,E,0
Non-binary,C,A,127.62601954812894,-65.22020229060706,C,E,-30.164997485618045,E,-22.873414501630215,227.1855781759759,D,-107.33415650074618,A,-102.57351841894456,-49.84735487203122,D,C,1
F,D,C,0.7372052726731357,80.2787561103352,C,D,108.39862417143497,E,-72.9764928094499,78.6392603865162,B,169.58186070836265,A,-38.929723828546265,158.87886637734917,A,D,1
Non-binary,D,B,-93.91558571891807,-123.360911169617,C,C,98.26287476222315,E,32.65097856817755,39.152285111928684,E,96.6330558887593,A,104.90301387478291,-117.30252540254216,B,B,1
M,D,C,-134.6202816679014,-108.93503570854486,E,E,10.667518833364941,E,-161.93769365233544,32.918180411172614,E,-274.04300346570983,E,206.32674617430453,7.968024265419039,D,A,1
F,E,C,-25.822248920174175,73.20380165099473,E,A,-104.3219062131359,D,65.08395888587559,-149.60593990028136,C,120.43783311379094,B,130.95072849589977,38.270605364143826,D,D,0
F,B,E,24.7540198583068,-9.454272551737603,C,C,111.01755239706941,C,-1.8373624394469972,-36.52771784876874,A,-40.74704012913949,D,-42.951641813719235,-78.46617139361011,C,E,1
M,E,C,-169.8244685839881,-43.73846774086725,A,D,-60.73194771628214,B,55.80980561688177,-45.552713256790575,E,-90.86399063893882,A,-65.64669686786108,-103.374934886251,A,C,0
F,C,E,-135.21321673530707,39.68678828443456,B,C,68.33423614382072,A,35.03476439392905,38.64672819993688,A,-125.8434831672503,B,-92.67227555580963,-164.5680380493265,D,B,1
Other,A,B,174.45039062229625,56.07764147530442,C,A,-87.37806014356205,C,75.04754001838717,112.31117823261954,C,-60.188497092440784,C,-64.45289867308355,-19.722762842812067,D,E,0
M,D,E,-58.05051873813102,-10.09626532024457,B,B,-37.20771712824843,B,37.534308450545325,207.58225260995465,D,61.62816391963008,D,-19.489482844800076,-43.244966035190075,B,D,1
Other,E,B,98.26777331999278,-11.643796947372342,B,A,-11.587470286202453,B,43.077117961157235,38.29432384291762,D,14.805968989088642,A,132.44213214557473,36.55880351908573,C,E,0
F,B,B,74.03568009984498,-258.42524635399496,C,E,71.35616319335284,D,30.54045677104325,-16.768047924461534,C,-25.874970382247064,B,-104.42951812051638,173.72444716295763,B,C,1
Other,D,D,40.68321646840756,66.5061355584003,C,C,162.57017809029702,E,-128.61004211885412,-75.83149756434148,E,-93.2423945431055,A,4.536839616133452,149.69302017015468,C,E,1
Male,D,A,-12.141248304739104,99.4178362676167,D,E,-60.18385913854739,B,109.64963506750986,49.333318447081865,D,-158.50399922031227,E,-90.07886445937262,-100.66433378155284,A,C,1
Other,B,B,-128.6104785603751,10.596355599706007,B,B,-63.69244011201782,A,-11.228607407812463,71.51740322464823,B,54.522152024814474,E,135.75882028259386,-33.82558520065542,E,A,0
Female,A,B,-86.15234967367073,-52.702505087624516,D,A,-64.34369014317852,A,12.484124141113414,42.77529724354458,B,-124.63722555573644,C,-139.32959827964703,69.51039369021608,D,E,0
Male,A,A,17.556881400329328,11.114321175682523,C,D,89.1124149941273,A,-78.53897626724246,83.58517256278516,B,-18.267841085655462,D,52.109158148762525,-178.647213702506,A,D,0
Female,A,B,72.1373320638846,-8.730531980908534,B,C,67.15578415899573,B,84.35305892624227,-143.6064073458246,A,-91.69389781618632,C,25.08469619242374,-64.80155334536349,A,E,1
M,D,B,-186.00502411214975,59.99525901783203,A,A,19.096989642299036,B,-14.082937094449369,16.162708033817943,E,89.40748243304496,A,36.70299556314358,157.20768732620365,E,A,0
Non-binary,A,E,149.31856514569895,76.45916691907529,A,D,-285.7783086156697,D,-77.93215271468395,-22.112459268458736,D,149.48598000692402,C,-129.15496406532696,64.2761840525879,E,E,1
Non-binary,B,D,98.99474527937808,-14.370690957893883,D,C,90.87671088042138,B,-77.79525976542865,39.53841309559761,C,-1.696654677636613,E,-103.89251665127863,-109.44583813821734,E,A,1
Other,D,D,115.7124147271008,-174.07399519213877,C,D,27.906898170504906,D,-51.16128173307881,39.42530877577881,E,-79.77313619005359,B,-70.50305183326816,197.25501893634046,C,C,0
Male,B,B,28.281847919979597,-56.637085008023526,E,D,-50.89199263124707,A,-142.79276788775582,87.67429509282707,E,7.911080902055184,B,-147.91537044148478,87.83883399112837,B,E,0
Male,A,E,11.21754768500421,-284.4814762631785,E,A,-238.63716305998602,D,157.31936550402713,92.4566998217202,D,40.88935497473912,C,9.095076739911706,4.124730185758499,B,A,0
Non-binary,E,A,92.29892823832219,69.34511721754379,C,E,105.78409397573945,A,-114.68925855274885,157.2549388664602,A,-67.91935283527538,D,-79.4141008354117,15.723917760914619,C,E,1
Female,D,B,85.18300455613553,233.39406972729603,B,E,68.51801068578064,E,-40.073907102402,109.96138873968957,B,-53.2854276441295,D,103.14469745121058,9.782769814269855,E,A,0
M,E,A,-71.47590692825287,77.30219172612381,A,E,146.4153093071456,E,24.961139096020542,-46.168253907530634,E,83.99966544313328,B,86.832433841762,252.27390026224836,E,B,1
Non-binary,B,D,-253.65140314795323,50.65417901084439,E,A,-101.7092454187579,A,7.574298003323222,-36.16247048571864,A,-105.89598724500703,D,-52.330916462512455,-100.20386305741373,C,B,0
