faith,orientation,disabled,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Christian,Heterosexual,Yes,Widowed,-22.233719948612862,-133.98666045615985,73.10584539483695,30.085407757279466,D,D,-59.612010056022044,135.3250438540464,A,96.20885101778366,C,163.54382872743508,C,B,1
None,Bisexual,Both,Divorced,-44.746574725503585,111.13798063832941,57.368870262499286,253.626246081896,A,C,24.381486557573307,158.54541323144372,E,-33.771072696821726,A,125.63491740185219,C,B,0
Other,Heterosexual,Yes,Widowed,-61.72686302099438,-39.82292780943369,-7.1351671891187465,-55.018186812556635,E,A,83.96362665737853,-29.26277004952415,B,12.83115567627861,A,-12.55474001635444,A,E,1
None,Other,No,Divorced,84.64394290330499,81.91729266802342,10.303120610631392,-41.57121937959181,B,A,32.56688208193404,-0.4062156070983978,D,115.16686212037368,C,109.13172151639029,D,B,0
None,Bisexual,None,Widowed,158.68421784587736,71.42397056480709,-178.23083391209903,118.59443766038625,D,B,-33.50874706281561,-109.72722860034322,C,156.84730241480622,A,-116.28916907131486,A,A,1
Jewish,Other,No,Divorced,-22.89990301892805,47.247788428792134,60.80200031265607,24.80123353819051,B,D,-51.619431224929315,-8.559388729971477,D,-154.502911375886,E,128.49707279438775,A,C,1
Jewish,Heterosexual,Physical,Divorced,-93.35912515940214,135.86643394556518,24.715527513519657,33.753941638259256,E,B,66.08871041029738,-72.7243586380728,B,-41.108236364282746,C,242.1276331668656,C,E,0
Other,Heterosexual,No,Divorced,-29.785769486897884,183.96598414306433,-25.878397467858843,182.4286780150873,D,E,76.83547914166424,-52.434632488913714,C,155.0214632448455,A,23.905574846448335,A,E,0
None,Heterosexual,Physical,Married,-27.66376447130644,-32.48423507737427,-176.8105870206545,-138.0191228664047,A,C,59.764122591139405,177.0132396547267,B,-11.045018434405147,E,158.2077952691231,C,C,1
None,Homosexual,Physical,Married,72.6354039904931,-19.737287750905928,117.13640935531522,-1.806493329660152,C,D,-58.85633426924347,-32.741090431813724,A,36.37544893572671,B,111.85790584953355,B,A,1
Buddhist,Other,Mental,Single,-18.6995651844516,157.5850749586089,27.932464251339596,43.16339685296283,C,C,-85.21208258680785,165.61292481154058,C,-59.228331225901265,B,-155.5125055766142,B,E,1
None,Heterosexual,Mental,Single,168.9793354581742,-8.226553459525023,-24.02600819554692,-171.8284054909046,E,D,-8.986149067500797,-87.8164188896385,E,34.07455264666927,B,12.35606573449057,E,D,1
Christian,Bisexual,Both,Divorced,140.23009810462997,85.75580773459411,-202.63961049881988,-54.12828815415334,B,D,-0.5184704778027319,-43.85279498344053,E,31.478002668916456,B,-30.7455770440814,B,E,1
Christian,Homosexual,No,Single,25.160576778539586,-114.62927146495154,-44.04167214485436,71.56339654557027,C,B,-95.83842104830251,21.96738995383839,D,5.866946784117359,C,81.33002739296568,C,E,1
Buddhist,Heterosexual,Both,Widowed,-76.83713218151783,-3.8005476535035077,60.04640495497545,-77.85168200085346,B,B,27.161578933428228,-145.9186132546825,E,101.21956687428728,B,13.08800629118565,E,E,1
Buddhist,Bisexual,No,Married,-63.56674203473936,129.1506200816214,36.24330697717827,-42.64112654029531,A,B,-170.87471016939725,-105.24141375264236,D,-123.22411932255393,B,56.66365846772328,A,B,1
Christian,Heterosexual,None,Single,149.88627214020016,-103.13302677890985,4.660547307261159,78.72152581494551,C,E,178.9812383278987,-3.508955335693314,A,47.420569626299816,D,5.752891861696575,D,E,0
Other,Other,No,Divorced,-123.21015209888797,70.12141408432855,43.87688482997692,51.67111982005284,C,B,14.873411506914259,-67.0355775326529,C,118.8130937474727,E,-209.73172045397808,C,C,1
Muslim,Other,Both,Divorced,-90.9896011997845,7.460978841334816,-41.508485736313816,-138.95553005984644,C,B,-65.84662715201148,98.67613975830024,E,67.29213409209086,B,67.26221097285503,B,D,0
None,Other,Physical,Widowed,-6.011343842650634,-101.11125243589565,10.63295696391958,-163.64696345436124,B,A,157.34148649702576,15.286270915907208,C,-207.53912052701514,B,99.6617725674884,B,D,1
None,Heterosexual,Physical,Divorced,-148.46164684334158,-78.49024331264708,10.718174799852184,-101.35085572215768,B,B,132.85509926969453,124.35020769035539,D,-88.82817711917261,A,-17.140022040609747,D,E,0
Other,Bisexual,Both,Single,65.24656113691518,68.93586657467273,-33.95362372926333,-75.0231496137347,E,C,-53.58493377243237,-189.12672800716774,C,113.0000158745329,D,-8.078081884615948,D,B,1
Hindu,Bisexual,None,Married,9.209344979147051,-89.45507060810176,-34.35936593526919,121.8525926215951,B,C,-48.36134857136371,24.144318490403073,A,108.83014743394936,C,8.19105001737837,C,B,1
Jewish,Other,Mental,Married,-41.30973873982641,-38.46261056274607,-47.893810484236795,8.167743534673287,E,B,18.563506680105547,-180.94979821213659,A,-120.91705934582448,D,5.746084828420192,E,E,1
Hindu,Other,None,Widowed,69.45237543490045,84.49695973579685,-201.8334122423765,-6.630717758080042,E,E,58.033458044093045,26.17013533040276,E,43.619342768248856,B,4.427591281642647,A,A,0
None,Heterosexual,None,Married,112.79951408861133,32.2114779329942,-94.03528046117509,253.25439700250718,C,D,29.587748728886908,114.75328368448758,E,-19.578397658133788,D,44.86896465247005,C,E,0
Buddhist,Homosexual,Mental,Single,-44.14127113201634,1.2459579045397766,-167.7449458903616,46.05799261588835,B,B,-111.50846024527512,24.622518748475482,D,-7.39878226911605,B,-71.41123218694321,E,E,1
Other,Heterosexual,No,Single,3.188395220270851,187.24722856189922,-37.411653012527665,50.86484542811045,D,D,-113.35379704534598,-93.9806233725824,B,22.276769311662374,B,-215.6018069104419,E,A,0
None,Heterosexual,None,Divorced,-76.27672778988857,158.8549703589476,54.11822303882937,61.23348268369466,C,B,3.471640810395927,-145.30842400042278,A,105.5183325334471,B,-43.70550166133263,B,E,1
Other,Other,Physical,Married,186.6860134814646,-36.494862592756476,127.7503473740023,-119.3300545253348,E,A,10.03887166507933,55.39488678101635,A,24.396592489861384,B,84.71753621217975,D,B,0
Other,Homosexual,No,Widowed,-103.7878767163735,-64.49220359849271,-95.84746543838911,53.632886466044596,C,C,1.242538210586242,-56.3020529203913,E,-32.22442878258125,E,-294.46913345983114,B,B,1
Hindu,Heterosexual,None,Married,80.16185174672884,89.33146459798806,-18.900672082658815,-126.94415909663238,E,B,81.81945890974647,140.66331073299665,D,-11.64455191109126,D,60.98993279626036,B,B,0
Other,Heterosexual,Mental,Widowed,-131.26585408690786,59.821190397085154,-63.84547565132704,-3.7992482566495664,A,B,272.7071993182702,118.22636254396983,D,-28.973626939952773,B,-71.45689084787672,E,C,0
Other,Homosexual,No,Single,-57.796700589517926,-105.84323253075105,-9.531582887269243,-55.27610557212065,B,B,-101.9448189258634,-101.03907578017338,E,-168.8049633025484,B,187.82860131908222,A,A,0
Buddhist,Bisexual,Mental,Widowed,-6.390982758440162,-113.1947275999737,60.6108796997927,-66.09465798130779,A,A,-52.93090145585997,-64.97957794870617,A,-71.26005688009806,A,71.0204895704858,C,C,1
Buddhist,Bisexual,Both,Married,42.226648792804994,109.88678983437403,-97.12179925340857,0.4302680091022992,B,D,-73.77491220763321,-108.58009973665905,A,45.205872753147986,D,-53.85268610020281,E,B,1
Christian,Other,Both,Single,-51.35159288068567,-13.052345543246199,-12.074680445934138,80.1304184791741,C,E,87.73497118374871,-19.32846296188055,D,-14.54441191681883,C,-48.41800507775152,D,D,0
None,Bisexual,Physical,Widowed,135.6893951831071,130.8113031382218,53.26552310401244,43.701598087013025,A,E,204.04107492616782,-68.91414572064343,C,77.05605047214334,D,4.261787961585592,D,C,0
Muslim,Other,Mental,Single,-113.49618142289457,141.1323396844541,-139.82181805278864,-95.94976405108856,A,E,18.207087242020496,-62.37657770879718,D,75.36719218998822,E,-37.21286711424198,A,D,0
Muslim,Bisexual,No,Widowed,-100.28886862943818,-84.5639906464757,95.65941099335616,10.729632377491512,B,E,39.19053671696432,-143.3030060872537,B,43.74947115753451,B,-3.2051771130046327,C,C,1
Muslim,Other,Both,Widowed,-30.24289422817245,54.33805585797984,-24.67022790593231,75.84565137789261,E,A,-80.29455471284899,-112.595418018284,A,-1.6841781597032552,E,25.511201129872376,B,E,0
Hindu,Other,Mental,Widowed,-97.4523493991059,-92.10036266841631,-50.872147193587125,161.31826937810797,B,B,-213.39583523177978,-40.44070405241562,A,-93.89307158430704,A,13.874793962657433,D,D,0
Hindu,Other,Yes,Married,246.8494633041822,-98.2151221625193,-119.21440692265544,-41.999381219887226,C,D,-69.02018902958994,-66.99434544315443,D,-9.595735932263468,A,61.289655669929765,A,D,0
Jewish,Bisexual,Physical,Widowed,-6.277700201764526,66.1952699656649,87.21343300562037,-228.37920188791813,C,D,-103.40392116813813,-18.94156112960014,E,-92.94929796256345,E,-81.44753416577815,A,E,0
Christian,Bisexual,Both,Single,-14.656084858930402,-149.38311916473208,-98.09852851759295,80.93301817442443,B,C,110.56436986909297,-83.54788298968714,A,43.93360265939759,B,-7.026800046128084,A,E,1
Christian,Homosexual,Physical,Married,122.08435159396849,8.899886796240374,111.01542489528904,83.736888509809,C,B,-44.8692770909378,105.5150732568084,C,-40.46180860290152,E,-36.41816902942871,B,C,1
None,Other,Physical,Single,-51.95547910436109,-68.26538608535525,-140.78811212832207,-73.87681846094524,C,B,100.34663567523954,96.74074879684805,B,83.00357998646797,B,-37.696118643291584,E,A,0
Christian,Heterosexual,None,Divorced,-161.15834671418003,-4.667195988339612,58.28347765917804,-55.33661158908545,C,E,56.8393447452535,-31.114315086737026,E,-16.551101236106337,A,-53.32633212624713,E,D,1
Christian,Homosexual,None,Single,109.45573550508709,-92.96424066309667,-56.87270242535294,39.54917180380674,B,B,97.87785696446579,56.01831366378908,C,-14.75072677942649,E,-73.80325134409946,C,C,1
Christian,Bisexual,Yes,Widowed,-155.952205299276,-170.1147039979658,-18.142608889867144,-15.8754778690606,C,A,-5.323441336405391,80.52578300865262,E,-108.14132229498341,B,269.6478543584723,E,A,0
Muslim,Other,Mental,Single,234.23457883047595,-10.08390689315721,108.06303908549926,197.25500167618236,A,B,155.72514515737177,98.99048159766744,E,-94.44862783537465,A,-87.1223396737974,C,C,0
None,Homosexual,Yes,Divorced,-55.1808521460787,163.17849753604244,-180.84892904828283,-46.07505861193785,D,B,-141.0843370656012,85.63723517138703,E,-200.19976017634656,E,-207.52540864433294,E,B,1
Muslim,Other,Mental,Divorced,-169.20759817289624,174.22745618360435,-48.642152563183785,-149.23358013272204,A,D,114.30844244334293,-1.737729476774608,B,42.8759953680427,A,-96.33213517120078,B,E,0
None,Homosexual,Physical,Widowed,57.87536188561604,64.82187462928064,-4.62433655909633,-121.3101505942614,B,B,-183.86069528153496,-44.06637663237895,D,-85.88906010301946,D,-59.110605650223924,C,C,0
Christian,Heterosexual,Mental,Widowed,-161.1565665921426,-43.458920823831505,-211.50113230577355,173.41750718130825,E,B,74.15728694442197,11.20454360161242,B,-119.45639313563076,D,16.818120375746076,D,B,0
Jewish,Other,No,Single,88.45529823316869,-51.84501080565076,-88.46457192981276,-86.86367709688514,D,C,60.88219281098355,23.031457330480983,A,-49.22950413701972,D,1.7960992578179278,D,A,1
Jewish,Other,Mental,Divorced,-44.158767992132624,-204.8824131982383,-37.43965104382259,-51.774740035142145,B,D,-44.1509695360219,236.90559335460878,E,-32.10190284613338,A,46.339380743123755,A,C,0
Hindu,Other,Yes,Single,34.616955006757664,57.49876039985462,16.035433925902716,91.94056777651858,C,A,-49.03162656413416,-86.41575428325875,A,-132.36667828184602,E,-50.75309931672582,A,A,1
Jewish,Other,Physical,Married,47.370577603004506,22.72311870175922,126.61376760737402,-33.41704118475596,E,B,40.40519558204112,28.9294951542234,C,-85.38288640379581,D,-98.42258045077502,A,E,0
Buddhist,Other,Physical,Widowed,66.05110534915596,45.684813984191074,-4.700954237942253,60.05773528675951,A,B,-114.9011581515941,170.23632276320257,B,20.81740689272919,A,8.905125450912887,D,C,1
Buddhist,Homosexual,Yes,Married,116.92261450000207,55.04813794800255,-132.18639219072236,251.30645143637008,C,B,-57.59701859231051,97.81107968864717,C,153.99052003951945,C,34.62328624660053,C,E,1
Jewish,Heterosexual,Both,Single,-25.589381138757204,-38.10459567534314,234.75640888840616,102.72472867375508,A,B,35.49374642055658,-32.546207901883314,A,-44.559975128167636,D,-22.215286867395843,E,C,1
Hindu,Heterosexual,Both,Single,24.693198613300275,122.85190362504031,-13.654644483096066,-58.91789803471498,E,C,96.64115596823834,-24.522836547302674,D,10.986592433782366,B,2.3179411837594177,C,A,0
Other,Bisexual,Yes,Married,53.051108637027035,-99.64874265963577,-45.150330392098255,169.3951100174093,D,B,-92.38201486302408,128.43846255076036,A,-100.5243685121485,C,59.80826481897026,C,B,0
Muslim,Heterosexual,None,Single,76.20739162430019,-95.11061036992287,-53.960355460387774,-103.98585227787696,E,A,14.59663486251468,-182.4866691927894,D,33.5380780123563,E,-151.43935013421512,B,E,1
None,Other,Mental,Widowed,-214.92445642765213,-53.50554966768275,-126.21398949482099,-44.097729970431196,B,E,46.582697850287545,-119.45809070058135,D,56.98760233826691,C,-78.29797230749985,B,E,0
Muslim,Other,Yes,Married,81.64808886774449,88.08683789706693,43.31697308760621,114.85208358583945,A,D,78.88119227244968,-2.372790229663739,A,-44.698004306845924,D,-13.503673210070327,C,E,1
Hindu,Bisexual,Yes,Married,19.907982673388798,132.4342486597162,39.2569347263988,-31.569456181016225,D,E,-0.6108342583985236,126.27137371232115,D,11.76989984121691,B,146.6423550150149,E,A,1
Other,Heterosexual,Physical,Divorced,-14.670533110832585,-39.967271454209616,-107.09894738217427,89.07080465018062,C,E,-37.768308076344844,20.285326320278262,D,-83.4680952656563,D,-112.68638787337531,C,B,0
Other,Bisexual,None,Divorced,8.127631076804107,29.007850849377515,138.49398589187211,-128.9209612872392,C,A,26.58482656795096,260.16348403724714,E,-101.60966837673419,A,-128.6756893824074,E,D,0
None,Bisexual,Both,Divorced,2.3520023828234695,-48.97108761222832,-110.68185646912634,61.91325386333347,A,D,107.51193681065007,-200.9616872633452,D,143.64424189480314,E,71.97320850974273,E,B,0
Jewish,Bisexual,Mental,Single,141.857136441515,-110.93465944447898,87.26316844601423,-25.594688517036857,B,D,-173.1209241175768,231.03068321878334,B,-135.082940012435,E,-11.783936013757165,A,D,0
Hindu,Other,Yes,Single,129.01902183401734,196.48624070402255,-100.86663266780744,-55.89272583833035,D,C,-17.088352185656817,-0.9164886360871076,E,10.475382366861545,A,58.42853928319446,A,D,0
Hindu,Homosexual,Yes,Married,-41.787627526106036,-165.19092881010764,-25.576637993169072,-295.9493580623833,B,A,274.7620413507875,-87.54325630839864,E,-192.16771856537443,D,-139.46001510575618,E,C,0
Hindu,Heterosexual,None,Single,-53.50540375886526,89.42001104636275,8.432503748819858,-2.819390370766451,D,A,-137.2740824891552,1.8779066191344915,A,-250.48187661682562,B,-126.25325508380763,C,D,0
Muslim,Homosexual,None,Married,45.521768101282895,-4.64795262961168,-132.41797929912659,-22.518733468769906,A,B,83.21340495752044,-35.288289872755335,E,-39.00229407829563,E,146.30700859340976,A,E,0
Other,Bisexual,No,Divorced,379.1294106234634,-12.177808455819129,6.134392449037977,28.389503342550114,E,A,13.932705447629543,23.061382195730733,B,15.269042629264401,E,106.67883416766284,B,B,1
Other,Other,No,Divorced,-33.966874193298786,-58.86172789867528,78.2872671875245,-212.328373170359,B,A,94.7094652066332,-68.09904161479099,D,38.94802299247214,D,-62.14838365361663,E,A,0
None,Bisexual,Yes,Divorced,-159.14143331141574,-73.5370157460059,62.529364064156546,-62.488919479770686,B,E,106.02544261249274,-95.39907876530236,C,22.320795462127965,A,2.842783479445415,B,E,1
None,Bisexual,Physical,Married,178.79912051484632,-160.81763251155994,63.46623369238992,102.62280594200308,E,A,-119.22520930352837,40.966490238881484,C,-168.54566506749748,D,160.99160047851652,C,C,1
Jewish,Other,None,Single,94.85958776861868,-17.173058706204916,29.838959718500618,-155.73614564217502,E,E,35.778554544615496,37.48385422334616,E,-46.962971834791325,A,13.429160121654904,B,E,1
Muslim,Other,Both,Widowed,-68.55875723825837,-172.8918908139666,-15.002024318224963,24.40356191898935,E,E,56.67698974768272,-78.48518016567941,D,-4.450019668717823,A,-34.94266988183159,A,E,0
Christian,Bisexual,None,Married,83.29903736206344,251.37030056204162,51.084503732438,-16.126452920570035,A,D,16.655352874676513,55.635852697106166,C,182.8715434043295,E,-128.62387620023242,A,A,1
Other,Homosexual,Physical,Divorced,64.65917353792149,90.4129275701902,28.408864115078853,64.36877560815667,A,D,5.838779266766491,-149.52315841047366,C,-189.70441187904396,A,139.9080815703576,B,B,0
Hindu,Heterosexual,Mental,Married,2.4843046863056313,-123.58753463347449,-84.9651554184783,-128.22859890907708,B,B,-71.3116617231893,-65.52349940200142,D,32.185273420360886,E,59.03391159603483,B,B,1
Jewish,Bisexual,Mental,Married,189.07145326291922,89.8324150878415,-157.08515408394476,101.08453098928322,A,D,-96.8557269355323,-2.640494844427835,E,20.827048347357728,C,66.74783084092081,E,A,1
None,Heterosexual,Both,Divorced,65.67061232662995,33.11279040758221,-49.27946321204949,-36.17358096146424,B,E,-25.872575373787676,147.986017637131,B,-56.596400731709416,C,83.75332257250243,B,A,0
None,Bisexual,Mental,Single,82.89618072206049,-140.1419516236899,12.183960017106896,-120.53534083652605,D,A,14.051896987391919,10.316407009013485,C,42.399893934048215,E,-199.58269537056262,C,A,0
None,Heterosexual,Yes,Single,180.04521358502973,47.446344462963594,-98.86361596201587,-32.98188383475827,E,D,-49.33757795097246,174.8190512535447,B,-133.770961300467,C,217.8384523521405,A,A,0
None,Bisexual,Both,Divorced,22.05521541781839,-83.63677726452255,66.6215282412013,-91.43695173052448,C,C,-55.200617200470234,42.78869519180732,C,37.26907433021946,C,-16.836098088578535,D,D,1
Muslim,Other,Yes,Widowed,-37.15254512670242,96.33211012080352,117.28291672932703,-57.7105093302149,C,E,-3.4461865607462365,-91.42898407833526,D,-3.3269555337836163,E,13.47525722332633,C,A,0
Hindu,Bisexual,Physical,Married,98.72482286676492,19.8246543277852,45.70506379231514,-241.63598911025633,E,D,-28.932458784582625,-132.03440951992533,A,-162.8535590599708,A,-51.46216101187672,D,A,1
Buddhist,Other,None,Divorced,74.0327270423662,-47.03978315730487,-42.35261522239565,-12.771784745647913,C,D,1.7079246403787016,20.847382668351543,D,-75.13675334840948,E,-68.71507958922786,D,B,0
Jewish,Homosexual,No,Single,-131.73346144568987,142.81944504485372,-87.46541675539878,61.98414456688903,C,E,-164.75558977704162,53.498756613034146,C,-118.50508025998832,D,-111.82336831012138,D,D,0
Other,Homosexual,No,Widowed,-51.128410634676825,134.209566970396,99.93952234870325,-134.30058382113592,C,A,-25.192487010403163,103.10272347483166,E,27.401553241501652,C,-84.38303785145744,D,B,1
Christian,Homosexual,Mental,Married,20.29802173625372,87.59877471198521,70.56213988893319,-92.94850978974716,E,A,15.006379620795318,-35.75204713445432,B,71.83080644058303,A,48.18109340289547,A,A,1
None,Heterosexual,No,Married,-67.33251929781092,59.41576643222756,-77.33796037390974,125.10312933019188,E,E,-62.988139446495865,2.9297247178318395,D,-57.18953956628585,D,-134.21206218005182,D,E,1
Other,Heterosexual,None,Married,-37.9765472848716,134.40119883085222,29.935188716526795,-9.399319623482533,E,A,-57.86342244750185,132.19745681850446,A,60.422928716754335,C,-37.628105356981415,E,D,1
Buddhist,Bisexual,Yes,Widowed,84.46378391790529,84.52986919070705,-34.71925652642654,55.1706281934914,C,E,-158.9016156883296,-65.57477100370812,A,-130.78482529720122,D,78.07613640357192,C,E,1
Buddhist,Bisexual,Both,Single,26.984786173145263,-80.2034675903262,-96.4460457764239,-27.53468273094516,D,A,121.01187976114889,97.21014284844314,D,37.718183371650106,E,-7.651386220321084,E,C,0
Other,Homosexual,Mental,Married,-144.3319558559793,129.17993835948144,8.662845705763306,88.2422851847004,A,A,-203.11972853252712,30.21871268032782,C,-107.21961674388432,E,68.00085310222977,B,E,1
Hindu,Heterosexual,Yes,Single,116.13205171392336,-108.77754696042305,-30.105943019795934,-0.15733674808824516,C,C,4.286090826575043,-17.73400291521566,A,-204.6345612147706,B,-3.782529426256629,E,E,1
None,Other,Both,Single,-119.03217605719388,63.30740107228286,-55.639829857113476,5.620738142533357,D,A,-217.14377806184882,38.35266080291427,C,35.71445684807406,D,-85.42512886955342,D,C,0
Muslim,Heterosexual,Mental,Divorced,-156.37444726799413,108.05489933452562,-96.86477700880577,-137.0635771540967,D,A,-69.91309527967387,34.03709168788139,B,64.78660698958569,E,-43.47095128008711,D,C,0
Jewish,Heterosexual,Both,Single,-40.43781783461639,25.232941546623106,-91.51971469046597,89.93274160390926,D,D,169.69838084278587,53.36047623883595,B,62.696521976004775,B,117.26657973919232,D,B,0
Hindu,Other,Physical,Widowed,-95.36154430363753,104.26218985222924,7.692023945177352,-95.94942797559776,A,C,35.65389611924796,81.78997833214035,A,-103.9484286400201,C,122.30415443580507,A,B,0
None,Other,Yes,Divorced,69.78294622963229,-173.4449486791345,102.30467491093076,102.39239490667099,A,C,18.347201717855555,216.0915094755667,D,-1.9045422135815246,D,71.69847324585066,B,A,0
Other,Other,Physical,Single,21.938421467903126,-11.913591990390577,141.1367208673906,-20.694599636619433,D,D,-80.92587752724285,96.12272308765883,C,-7.368826915220445,D,129.80800061077483,B,A,0
Christian,Other,Physical,Married,-14.731302770186014,102.0926467132966,61.02712765546552,-5.7252327511707435,D,A,192.9355391024628,-115.63448827108995,B,-38.120500848354396,E,34.93687812026276,A,A,1
Muslim,Heterosexual,Both,Single,-96.13528148020883,-149.56406794901824,106.91153850706574,-44.50430495976846,C,E,-64.09077290715906,-203.87538850802204,D,26.1158832670375,D,103.25414106568414,A,D,0
Buddhist,Bisexual,None,Widowed,109.8737786765486,-84.42542679738706,65.56592800524392,113.27664643966666,B,C,40.22580660548262,71.15991844469555,A,78.17336575287194,A,114.68530098898884,E,D,0
Buddhist,Other,None,Divorced,-134.8777158676685,75.044387183751,-84.43149402358236,-160.97345769240943,E,A,-20.19308567120123,-196.5357725180894,E,12.035849437743533,D,-60.62329260025151,A,C,0
None,Bisexual,Both,Widowed,-173.49808265811794,60.690184364753975,-191.9445986210857,-77.79666976321856,E,B,84.15856556609744,0.08179442882583127,D,10.540977839355001,A,5.66296661324458,D,B,0
Other,Heterosexual,Yes,Widowed,-136.5025634136827,23.715036601793027,-33.08439789293899,-16.76302557689965,E,E,82.27923859437917,113.41455788400685,B,28.699003570310317,D,34.14469083971386,A,B,1
Jewish,Homosexual,No,Married,-190.0376233450381,-64.4377571131752,49.329449157597196,70.62276518527484,D,C,-57.35082886764068,-141.96782667341756,C,-39.221939768585585,E,-106.26727794498507,E,A,1
Buddhist,Bisexual,None,Single,27.709463568599414,59.36098537147596,26.677393399904393,123.48319919837998,C,C,-0.06564689861138785,86.80512804907184,A,118.33668879582811,A,-9.167562301179547,E,C,1
Buddhist,Homosexual,Yes,Married,-39.68837181865015,16.8887480429007,-29.39362674055466,54.72350631637013,A,B,-51.61045375481827,240.0437089982582,D,-111.81558671722958,D,-268.6233642656223,A,A,0
Jewish,Other,Both,Divorced,170.27857039190434,16.445242140172965,-202.86364561201736,71.63882229686139,C,C,103.51164304087939,-157.8780245345768,C,-101.19928737470092,D,-12.53120843980587,A,B,1
Christian,Bisexual,None,Divorced,-40.245937144038386,254.62035891806886,-122.92442617953651,-116.03459683252734,B,C,58.28799062159889,-120.63345932674532,A,21.251465734878423,E,32.48685481390402,A,A,0
None,Other,None,Widowed,-88.15626988073944,-115.53733544922488,25.766391398200394,108.82946540427818,D,C,-21.01543288234003,32.9546383237241,E,-20.878130454479635,B,-12.186251539831531,E,E,1
Christian,Bisexual,Mental,Married,-53.20515051058094,-21.373339987397177,-77.25846448543369,30.46834252117469,A,A,106.75334719484108,115.33583698149315,C,193.82496120014474,A,119.6881164446097,E,D,1
Christian,Heterosexual,No,Divorced,-7.26712966142425,103.01575346184242,-80.70155956974084,-99.08580173781785,A,B,72.11552712506666,-52.53033051124581,A,-231.90946351177817,B,-139.07840289513692,D,A,1
Muslim,Heterosexual,Mental,Married,-173.53604652024163,-92.82785185755395,122.66962697420631,-45.963450933763035,D,A,-44.6866787207408,-141.55426106984842,C,-254.09895337751084,B,86.48690106448129,E,A,0
Buddhist,Bisexual,No,Widowed,139.39034253765595,51.26878164620248,177.71903059941744,-51.48452187374786,E,D,141.11771030363886,-72.94177885272083,B,87.79163758199611,C,180.77536931001106,C,C,1
None,Other,Physical,Married,43.090897064911395,83.0306614931545,156.05219744991356,173.11401507291538,A,A,42.63431269284402,-111.13767052404083,D,203.65682903319987,E,67.66530286424141,A,E,1
Jewish,Heterosexual,Physical,Single,33.66722654324969,-56.14104815294235,52.436612575835426,11.108103489140298,E,B,-9.562167254325868,14.307755262495403,B,-117.0888163229066,A,-128.73435097672902,E,E,0
Buddhist,Other,No,Widowed,13.313432636865155,70.84513972623301,82.73770924786655,-223.68213645449208,D,C,71.52257247021437,74.11875276542337,E,16.138090102326537,A,41.33851251112811,D,D,1
Muslim,Bisexual,Yes,Single,-68.13598468011752,91.16808366748398,-68.87202485142922,-76.71226816737709,A,B,-54.482857775328554,-126.92485477498039,D,76.51419361921754,B,22.046946910857503,E,E,0
Buddhist,Bisexual,None,Single,126.10188301391507,29.292635356182323,-174.00801298469815,123.5594665744016,E,B,-55.34119896455525,-39.67720076896117,A,-91.70297020248219,B,-92.09585258238938,A,B,0
Hindu,Other,Yes,Married,155.41906212474996,-54.64820875170939,134.3821419310578,240.2224789193173,D,B,56.721385295269776,-117.71197262288318,C,-33.13408657355629,E,-83.57192836849151,B,E,1
Hindu,Homosexual,No,Single,45.6219116354171,-44.289841595351795,49.42354321304104,-49.77658749691644,A,C,-65.4281573172804,-30.531340998383342,A,139.58424943107934,C,-5.162566358579494,D,B,1
Christian,Other,Both,Widowed,-104.94844297994779,-18.994174881100527,133.11980352361098,-17.249282976482068,B,C,-119.43354155330694,-28.033186070713022,B,145.83654127802615,D,125.16723915592452,E,D,1
Hindu,Homosexual,Yes,Single,-58.72148021860254,21.66777187810136,-65.08768030531789,-57.57983821381391,C,D,-21.304261885050767,-163.24496015507734,D,112.06838969951458,C,108.20738779352641,B,D,0
Christian,Heterosexual,Yes,Divorced,107.67142793737668,45.864234157644056,-77.25428381636068,10.380879399457875,A,E,-13.612177449094037,-51.441385655329206,E,-0.777884233994837,C,-105.79350376224339,D,C,0
Muslim,Other,Mental,Widowed,-61.49753961011319,0.9829667756087719,-105.51775943073685,103.47744972392744,D,E,136.0820261927831,-71.12677285556153,E,-21.896546219231265,A,218.88685487914566,D,B,1
Hindu,Other,Yes,Married,95.17809583652257,-140.41500052830574,141.8444195041799,-40.5016773162036,A,A,-11.50820917554358,-138.13349311014994,E,57.175755724379115,C,46.47146380018753,C,E,1
Buddhist,Bisexual,Both,Widowed,-44.28321413399987,-111.27999089497416,19.76158403527397,74.70280368551452,D,C,92.24617536859905,-77.42082234907228,D,-81.6092249167825,C,67.20889799220836,E,C,1
Hindu,Homosexual,Yes,Divorced,-73.6164519517802,150.48835848772384,65.68585545423609,115.76613602202033,C,E,23.496871028170528,-7.608795839217884,E,-48.89865713252705,B,116.658161513105,C,E,0
Christian,Heterosexual,Both,Widowed,38.443427217665935,119.90895223578273,36.18499537347757,-77.54626122389082,A,E,-90.86599787141645,120.10979324606377,C,66.98353783064546,A,152.86647205550943,E,E,0
Muslim,Heterosexual,None,Divorced,176.14497385597602,152.47700742879238,-93.10941151966013,-96.13754170189631,E,B,54.52568763618446,-51.185566394080695,A,-46.60099944438165,A,19.185055807762787,B,A,0
