orientation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Homosexual,26-35,E,-103.41609501794795,-53.755045147752725,A,A,D,D,E,-215.10328496628074,-27.68106463128173,97.15505406348805,E,C,54.94663689669884,1
Homosexual,26-35,B,-193.53651802217274,15.40077208885452,D,E,A,B,E,-58.89387556200485,-13.617338459616304,-68.56116109313467,C,D,114.54412653840048,0
Bisexual,65+,C,42.48080006091979,-42.4008266434447,E,B,A,A,A,85.91441120072315,-86.56249319163688,79.03176413927874,E,A,-95.92202365849575,1
Heterosexual,51-65,B,-38.73546596699241,160.4027641261212,B,A,E,A,B,110.90853600581391,-120.58429942252613,-50.77120024912279,E,E,-125.88852144846194,1
Heterosexual,26-35,B,-62.026788124367236,-150.7308388411303,B,A,A,A,B,-230.2768267929629,65.53361810657145,-0.19797923203283152,B,A,13.96551762068296,0
Other,36-50,B,-26.2707893757103,-37.06079704778859,C,A,C,C,E,-119.65114781794715,126.69477419425677,49.75001042174678,B,C,-34.95409689608886,0
Heterosexual,18-25,B,-98.3234744857714,20.90668942489127,B,D,B,D,E,106.50867554656831,48.27585492232153,-37.01864623677453,D,D,63.65546150611833,0
Other,65+,A,16.521987047736975,-106.75457443820773,D,E,D,E,A,120.01177993509313,-114.97920140546233,-63.55481651508399,C,A,13.828310906008761,1
Bisexual,26-35,A,-156.73267073985627,-28.941428086615595,E,A,E,C,A,63.81293358247502,-49.939435511692615,-50.73599027216924,A,D,-169.1399237903749,1
Bisexual,36-50,E,-30.786462336513104,138.73026570274376,C,E,B,D,E,-108.67032579112121,114.16327591594558,133.60260292529017,C,A,-73.31484106098233,0
Bisexual,26-35,A,-23.775111408408556,121.60893950758532,A,A,C,D,A,63.687105085912286,12.537725962217813,-7.394523948518433,D,A,-92.94559772783981,0
Heterosexual,26-35,B,91.20455843627771,-133.4345815266914,C,E,E,E,E,158.57017380048873,82.4856793912436,128.65451643818287,C,D,-73.25192170145942,1
Heterosexual,51-65,C,-26.00014669912542,92.54731773151286,A,A,B,C,D,26.8012190019705,137.75125156141738,36.4253926912273,A,E,-74.92882264932219,1
Other,51-65,B,64.8682348494632,39.736502631425346,B,A,C,D,E,-23.34099483473929,-3.449435916905212,-101.25632621865041,C,A,150.67967015124083,1
Homosexual,65+,C,-58.718934346245256,-124.25636561796442,B,D,E,C,E,19.870281941797487,88.7530197636669,7.101240040721009,E,A,-85.19924305763558,1
Other,51-65,E,131.23614580764243,11.730754801478092,D,C,C,D,A,-155.5473500013766,70.067531139074,-199.1536932740957,D,E,-5.94308023434328,0
Bisexual,51-65,B,-148.5854003063438,109.58162280913875,A,E,E,D,D,-45.57262595071805,157.94560393788433,-28.6951641845636,C,D,50.73288166337071,0
Other,65+,A,55.40303490668377,135.66040030326806,C,C,A,A,C,98.02194135920598,-57.32599790200954,-70.71758091130047,E,A,-53.74340629852957,1
Homosexual,36-50,C,19.067813135803153,64.08425533075355,E,C,D,A,D,-14.935279269260674,54.209084837929964,48.11642616714018,D,B,156.15670984348807,0
Homosexual,18-25,A,58.06869224696764,-36.691548631782084,C,D,E,D,C,5.25674573907051,82.68665197338207,78.77346198679753,A,A,-206.2199806360232,1
Heterosexual,65+,B,33.168849524220875,4.368764568159167,A,B,C,A,D,12.487974720195417,-7.107025528813156,12.126682785075388,C,D,73.73221186645993,0
Heterosexual,51-65,D,8.490165959166239,-127.55271130956064,A,E,C,B,B,27.513751824031523,88.71328547755579,32.031508582880235,D,B,-65.62376514828203,1
Heterosexual,51-65,D,-265.4107600104971,64.059851809772,A,D,A,D,D,-90.6414945642129,51.67867034598741,199.7769087055371,C,E,73.55806146459368,1
Homosexual,26-35,C,-39.8795865403673,114.71323591596617,B,D,C,D,A,-56.108358056705235,77.93899593315892,143.80248929834048,C,B,129.55680286505583,0
Heterosexual,36-50,C,-32.12485594633389,170.8833803656384,A,B,C,B,D,13.878075073607821,73.0010309126246,52.649342037076295,A,A,87.05378847891777,1
Other,65+,B,71.60030580529424,5.570266628608443,B,C,E,C,E,-47.70497083597983,76.0500205679137,84.36035411910487,A,E,-61.331750772147,1
Heterosexual,18-25,B,-111.5441297045254,114.40220669613564,A,E,B,D,C,-38.130035149267165,-187.74638357385865,-48.379421738629496,E,D,56.69108429543168,1
Other,18-25,A,-11.724250854228458,-32.99330663893888,A,C,B,D,B,-22.975835527338944,-14.2284988233144,62.37755224160374,B,E,64.61988668016463,0
Bisexual,26-35,C,101.0992626703863,64.90320120445332,C,A,E,B,A,-120.50425903201167,51.241857817333866,49.42563427749992,C,B,-12.986561647830206,0
Homosexual,36-50,E,112.5088390220349,147.82550703042335,E,B,E,B,B,162.69461926802845,98.44385921004705,-241.25703216710392,B,A,-80.1678413805406,1
Homosexual,36-50,A,-71.96567440300576,-26.05092396367136,A,C,E,E,A,-61.189075282260475,-149.99486074232925,10.521745532803747,D,E,-194.5008648322679,1
Bisexual,51-65,A,-82.90072720536814,50.68713288449565,B,D,D,C,A,-64.50820872955914,89.47848376495001,-8.928107933371969,B,A,-70.07367397092645,1
Bisexual,65+,E,-106.09634622903921,26.447871518007048,B,A,E,A,B,-72.06486491406854,-141.40934847120806,66.50412701331204,C,C,15.102800926837453,0
Bisexual,51-65,B,-172.99328481471372,-101.27355486423437,C,D,A,E,D,-94.12202332518686,-16.317268032956804,247.40229362433723,B,E,123.35301469001443,0
Homosexual,18-25,D,20.812967677358422,-23.12986742334853,C,B,C,B,A,-15.266692741854015,-90.77730536120369,-56.763930575089894,A,D,-138.32715278491324,1
Heterosexual,26-35,D,-165.68462244780946,-129.8958781839391,D,D,C,D,E,69.36272818978034,-41.13133022454677,-50.86657354827096,E,A,152.26058652940912,1
Heterosexual,51-65,E,-134.98733664249872,-25.003670414236062,C,D,D,B,C,47.263242192286654,-57.48319296994075,155.76631210371102,E,E,99.63001168580419,1
Heterosexual,26-35,C,-0.7563826479913912,158.26115539976306,C,B,C,C,B,71.41747266588062,-74.01020606546155,-48.52736215211075,C,D,69.82384072011179,0
Heterosexual,18-25,D,-102.33104115191378,-27.585281559766926,D,B,B,D,E,-60.869122368828435,-71.46698119272745,164.98773043559174,D,E,-54.309704987081574,0
Heterosexual,36-50,D,0.1664965607005888,85.78574664013927,B,B,B,B,D,164.47487443600545,-113.22176267666622,-119.19345379358772,B,E,107.60043359113101,1
Bisexual,26-35,D,51.36081297772863,131.6915463798999,E,A,A,A,C,156.73120330848394,55.81712588246314,-77.91887080236589,C,E,-49.12037904463206,0
Other,51-65,B,57.60190307017075,-90.78646912808095,A,C,E,B,B,33.488910990395055,-171.56782658013753,44.73294625138107,A,B,-82.69731473338896,1
Other,26-35,D,-141.25386131477626,13.817528045122174,A,B,B,E,B,-27.80851938798844,-69.41691690421192,44.31473728903409,C,D,67.21369831603397,1
Bisexual,36-50,C,103.837998817312,120.8069208844235,A,B,E,B,B,255.40932219976295,165.11029259095335,81.38932757483997,C,C,-43.367208868332554,0
Homosexual,51-65,C,42.616012947966446,-161.96157512488884,D,A,D,C,A,133.07323300120328,133.27608751519963,-56.89322079491866,E,D,-114.70748319423922,1
Bisexual,36-50,C,83.66493392348127,-121.79843976845162,D,A,B,D,D,-17.50676964484132,-30.590661174856866,-49.02493616623612,A,A,35.947155641689115,0
Bisexual,18-25,E,-109.0234412440758,5.921108438108169,A,D,A,B,D,83.93692565944136,109.12117359559943,-57.26157443233707,A,C,75.46293548888882,0
Homosexual,26-35,E,-181.2380886069491,249.04614582898574,E,C,B,E,D,90.98713201914364,-144.14847017897233,-9.830854586944463,B,E,102.64292831876128,1
Homosexual,51-65,A,-47.67111156788392,-6.232415690128306,D,A,A,D,B,-99.20236683116958,75.49080710761281,73.03588420123295,A,A,-49.43683618348497,0
Bisexual,36-50,C,-174.61997810212054,-220.09997033239713,E,C,A,E,A,-82.56277807381457,93.92429378202263,58.65993468524411,B,A,105.36935815450406,1
Homosexual,65+,A,47.974399418099885,-27.987107835504847,B,E,D,E,B,-81.89720147425173,-120.40626092562296,31.986504169782048,C,B,38.75029180738473,0
Heterosexual,26-35,D,-24.5416975235876,30.420635471828582,A,C,D,D,C,22.285650844955406,15.134085654667414,-95.09624725152811,E,B,-55.71497148516572,0
Bisexual,65+,D,68.18852706226953,52.08045228256003,B,D,C,A,A,232.26880539146583,107.2132283862105,-127.82261179733877,A,A,-130.80501145594846,1
Heterosexual,36-50,B,62.36420776637706,-178.67674515981,B,A,C,D,D,-81.05171951902622,122.50544540135606,170.00916571372727,E,C,67.0867876007046,0
Bisexual,26-35,A,-83.13601947488397,71.96937318323393,E,D,D,D,E,-217.9442997026087,-21.93983026405895,-43.06551679067077,D,D,-123.41352294213928,0
Heterosexual,26-35,D,112.50254444756584,58.67537968559109,E,A,B,A,A,-179.0072247937677,-76.26436925602815,134.60613384251292,A,B,-57.43381109170943,1
Heterosexual,51-65,D,-31.45621890307952,139.67417025557614,D,D,D,B,D,-9.602093127718787,58.68359249750363,50.287623157763385,A,E,-60.68923445120278,1
Other,65+,B,159.94580138504534,44.53304949289495,B,E,B,A,B,25.89753909892723,-69.1483069545918,-124.71898631150677,E,B,79.96944976541512,1
Other,18-25,B,45.835453119708646,-43.97884745387447,C,C,C,D,D,-34.25579253782416,41.39288917145371,8.23763191251214,A,E,-164.8975214859571,1
Homosexual,65+,B,99.29370742814253,57.356233733275296,B,D,B,D,B,12.051866545488814,47.11390683273038,30.583900973674293,A,D,41.98948264042392,0
Heterosexual,18-25,D,31.907325806353693,31.75957563065954,A,B,A,E,D,37.8195599433829,202.17755991212388,149.78264071152802,D,E,136.78369729246708,0
Bisexual,18-25,D,180.29523148413455,-236.5233439017282,A,B,B,B,E,79.56453148882723,-134.74714983253665,71.96802907523457,A,C,-118.05285613273956,1
Other,36-50,A,97.52527495013663,128.15983505412584,B,C,C,D,A,119.3270036494113,49.93589598275215,102.71343933025805,A,D,-45.298089965957,1
Bisexual,65+,C,57.60935058125679,53.47223741074446,E,A,C,A,A,-32.549345589995866,-89.97359696473808,77.04974081110275,B,B,-41.1145103820519,1
Homosexual,26-35,B,-42.628004134929235,64.23151373087036,C,E,A,E,E,-159.11359890390858,-171.93994619901602,41.77185372975724,A,D,-17.87777228819903,1
Bisexual,51-65,C,-92.88818790631058,-94.88761282141121,C,C,B,D,C,-18.992414488098483,-20.555800894149964,-144.48775513994107,C,A,42.85590692120714,0
Heterosexual,36-50,E,57.004295073751685,-48.85463642687707,A,E,E,E,B,37.804270462353465,-129.68652083655027,-26.343795373382576,E,C,79.68243844102486,0
Homosexual,36-50,A,125.67879224151434,-279.0458833045278,D,C,E,A,B,-130.38351564289516,-66.82614473537652,147.56598292549282,A,A,-20.596728656316156,1
Bisexual,36-50,D,71.72527676285381,-181.00707163716515,A,D,A,D,D,-134.19003301406048,-26.25517264496929,70.13314203387543,C,D,-83.3071681172927,0
Other,36-50,A,14.474646732600323,-194.20300164696914,D,E,D,D,C,-188.3037013481111,22.90979522218134,113.35834575006787,B,E,133.9964706937443,1
Other,26-35,A,92.08437790243167,64.75676593566881,A,E,D,D,C,-33.84512133283085,24.76176641320906,176.1970780433394,D,E,158.71903872909553,1
Other,51-65,C,-69.03147581322797,121.81033398016162,A,A,D,C,C,58.93476150626699,5.610876473953933,91.93648361816477,A,B,162.69478287441444,1
Bisexual,18-25,C,-15.741090124191832,-22.929497527277594,E,E,E,C,A,55.53012832152871,-54.795500962618206,-85.4738264876837,B,C,165.89410706634337,1
Heterosexual,65+,B,218.6626607968063,-72.84382103388185,E,C,D,E,A,-130.22779076797946,-90.78369819789428,25.504037643843663,B,B,-9.98533642942092,1
Other,18-25,C,91.90295229785355,-39.11056687205616,A,A,D,C,E,79.32714283301749,-131.89786375364946,-142.7609792806959,A,C,-21.231016409055133,1
Bisexual,36-50,E,99.90487373647704,-57.28048137385253,B,D,E,C,E,60.16734736677309,-20.458232526488093,71.57472478768298,D,E,135.22591633517803,0
Heterosexual,26-35,D,-11.22616082707888,18.763580555636757,D,E,C,C,A,-25.541841487256068,-65.66382971344069,-95.07994681919597,B,D,-91.12571479835296,0
Homosexual,65+,E,-136.4376687438096,29.320382747414854,C,B,B,C,B,-65.0345292631587,-132.6338301703784,-100.4162001412679,D,A,150.28399945864487,0
Heterosexual,18-25,D,31.140134726325698,-86.1986930956912,C,C,E,C,C,26.367969084289527,-56.80741410630539,37.058533848918636,B,A,-49.793835952616,0
Bisexual,36-50,C,127.0315093750528,-118.55837265795543,A,B,C,D,D,66.57366697041589,-26.834351868446664,1.5845562075471418,C,A,-137.37967730110458,1
Heterosexual,36-50,C,-131.18494767704155,-22.22010242253148,C,B,E,E,E,-69.58019472978279,-83.24444809811213,116.7556342241588,D,E,-56.35645987025183,0
Homosexual,18-25,E,-29.146665190164484,-123.00213309565511,C,A,E,E,B,14.44031184558415,-35.728704143178355,-87.41611295644506,E,E,74.1222888717974,1
Bisexual,51-65,C,55.51176940914249,-20.91247127027483,E,B,D,A,C,-174.31337978971368,-15.44191950309407,-57.46464043211258,E,C,-102.85128785480875,0
Heterosexual,18-25,A,-79.9943201231623,-30.777506931981858,C,B,A,C,D,78.09078683208126,-88.23283589654083,30.913340742619926,C,A,-22.264282398399054,0
Bisexual,26-35,A,-111.51250020053692,81.32740722882326,A,D,C,C,C,-12.222715754212333,115.62117508382637,82.07484279148566,B,D,-99.6778388358144,0
Heterosexual,65+,A,-149.1882944610753,-2.7514537182713754,A,B,A,D,C,59.19276243581088,-194.14792107524923,10.152258872489108,E,A,-180.02814228750526,1
Heterosexual,51-65,C,6.415820625591176,10.630177794466904,C,D,B,A,C,-62.16119253948994,71.7374062410856,-54.36198608256987,A,C,-0.42631443071780467,1
Homosexual,51-65,A,14.591150833501079,-49.889837872408265,D,E,C,C,D,22.724373895599125,137.510116983822,-10.867981276379655,A,A,-152.51729376416233,0
Other,51-65,E,183.59884377874278,-72.08043140335876,E,A,A,E,E,-6.240651871585181,1.2043141199022807,-3.6255486767852516,D,C,-147.98052977995252,0
Other,18-25,E,-104.09380447936928,107.42018498660437,E,C,E,C,E,15.695740436086423,104.42210589611412,-91.742693124751,E,B,89.01513633045165,1
Heterosexual,26-35,B,-133.32163117855112,148.49446779199468,D,E,A,E,E,212.74883302243768,-138.87063873250654,-72.25209638147493,D,A,-216.27362421109194,1
Bisexual,26-35,B,-62.44703454858419,57.39132676506302,B,B,A,E,A,-27.792326576045888,93.91095877138336,96.91746602195383,A,B,-98.43979797387156,1
Bisexual,36-50,B,-86.0912610168862,59.37779989028399,A,D,D,D,B,-39.92101281443732,-47.1890361117216,-240.2010999315575,B,B,-36.40188415600768,0
Heterosexual,18-25,E,-134.14102621781728,105.55407337876935,E,E,B,B,D,-15.559473227344474,44.146437106806786,140.8460260645191,A,A,37.23010700343688,1
Heterosexual,18-25,C,175.48910471550707,-151.11810189390604,B,A,E,A,E,-60.073265234694084,-131.88172856119502,-233.06093935012288,A,A,26.81467550217198,0
Heterosexual,51-65,A,100.07759572497802,-87.00255446775564,C,B,E,C,D,-66.56856027581833,6.268012371340889,-53.740196257653736,A,D,-19.80068082601226,0
Homosexual,26-35,B,-2.795198315841276,203.7714638664507,E,E,D,E,D,-124.2985060148281,-90.51527557402363,-90.85251636115156,A,B,-155.30652167480486,0
Bisexual,65+,A,141.3268667835862,87.32056833748257,E,B,E,A,D,-9.951943818844683,-85.87820636532297,-179.04755659367103,E,B,-53.03165017594712,1
Heterosexual,65+,B,-38.90615396296673,-99.76863279126823,B,C,C,D,C,-29.423924092678398,17.054826776435018,-48.7476456703096,A,A,-9.539958515614885,0
Bisexual,36-50,E,-74.3425634352689,94.52762416604963,E,E,E,D,D,66.66412589985214,30.491313809296216,46.48912639346282,E,D,85.30401746640464,1
Other,51-65,C,69.8430545433774,147.49088423287745,C,A,D,A,A,179.67950317001115,33.61758554684412,46.175222072657405,A,E,222.77695654384516,1
Other,26-35,C,115.10327538764847,107.10064370867154,E,C,A,B,D,-48.76891625302171,12.457600370343677,30.325290252826022,B,B,1.8346656260958008,0
Other,65+,B,-155.51870218776506,206.5271363756177,E,C,D,B,D,15.62275450905864,59.27805682047935,16.611817446401165,D,A,58.01633483863151,0
Homosexual,36-50,E,-9.910217341759976,55.335826519568634,A,A,C,B,B,-149.77477432822127,14.173444571223087,-37.889314339961295,D,C,-112.21704987957514,0
Other,18-25,D,22.915109357607314,125.19735998469643,D,E,B,D,D,-104.61300876844226,42.24871996833007,-160.0622448954923,D,D,112.22940762402311,0
Heterosexual,26-35,E,-169.88056853120412,40.9534292854706,D,C,D,C,C,106.3058135553955,23.844270832376946,-187.04043644492808,E,D,52.28803469052973,0
Homosexual,36-50,B,-62.53848033203818,8.505622475552647,E,B,A,C,D,-25.875897726227898,24.60031889185615,-48.6524007566196,E,A,-55.219440915090644,1
Other,26-35,A,208.032497188563,-76.41955955682735,E,D,C,C,B,113.86424948189176,42.27984909516087,221.948440986663,D,B,81.18398071889646,1
Other,36-50,E,51.333003058376306,37.23150284325983,D,E,E,A,E,46.12923600347981,26.229285455705597,-56.81534631712899,D,A,-39.3009735842501,1
Other,36-50,A,-8.665567731397198,54.379293898414446,C,E,C,D,A,48.41215158420577,-15.28998160817604,64.68911334856878,A,B,-32.90948829786707,1
Bisexual,18-25,A,33.13092039267019,-44.494330580213756,D,B,D,D,E,97.18817342034227,-82.90433745195352,-98.34872489724965,A,C,-114.92490191887173,0
Bisexual,18-25,D,-54.541265740247816,62.450415265918366,A,D,E,D,D,-71.22291241697035,66.6613358414584,62.07379919196831,C,E,47.38267057055951,1
Bisexual,36-50,D,-110.67292797771171,161.44093581793985,D,A,E,B,E,29.115832264112985,-199.04781126321097,11.410574869515049,A,C,-40.32630121176939,1
Bisexual,26-35,A,24.800726164457128,163.80567637665777,D,E,E,E,D,-10.238755540798614,138.91079149852263,3.197155522226785,D,E,-70.58619027250738,0
Bisexual,18-25,D,-100.16893887144052,-280.0033151268597,A,D,C,C,E,-55.286855553767644,-209.08383004827843,-28.44229062509286,E,A,-69.69156836475625,0
Heterosexual,36-50,A,-0.8166496905048617,-106.01764193869263,A,E,C,C,D,79.44507176952953,-60.62405509205996,-269.47409419674574,E,B,-105.60216938130455,1
Homosexual,18-25,C,6.11930492921829,160.53751234107378,B,D,A,A,E,23.946168668036485,72.434915558127,-214.59707713045165,C,B,46.68216921000506,1
Homosexual,36-50,C,89.488166327146,123.67263583983504,E,B,D,B,B,-87.17517356008067,-134.8488703153833,100.4290640651665,B,C,-29.552717890702983,0
Homosexual,18-25,C,72.05356022106342,38.276528200576664,D,A,D,A,E,-111.5446276470518,-22.944555497059937,-56.41955330591618,B,D,54.7189985639512,0
Bisexual,51-65,D,39.47048595236958,0.35093599843503465,C,C,B,A,C,-170.9185948609189,79.37849578660682,-11.28072014727862,B,D,30.72827174130958,0
Bisexual,26-35,A,-57.30280435698336,155.72811485805974,B,B,C,E,A,55.6544705266351,-143.89749044761749,-68.39029289677657,D,B,-52.09300401863851,1
Homosexual,26-35,B,-1.5377110478245015,-152.4093388184093,B,E,E,D,D,85.91610738474948,65.41925865847074,35.0904285290152,D,D,111.49251782888983,0
Other,26-35,A,-1.428982451163029,121.50834627515374,C,A,D,B,E,-31.932785087273714,145.29454904539796,48.12265600002401,B,B,-134.2653366389032,0
Homosexual,18-25,E,-151.73994198684792,34.965090534225304,D,C,E,A,B,-33.36220835425575,-26.472262395924446,11.883138892667272,C,A,-172.3129900349906,0
Bisexual,26-35,C,82.86393441150666,-155.7910773764706,C,A,B,C,B,-67.00651734324548,33.753181743531826,-5.123060313478274,C,C,144.33901741909824,1
Other,65+,D,198.61469947907403,-97.14540871618718,C,D,C,A,E,-0.3803379045186238,105.93938109670455,-140.72124114784137,E,B,10.67987760384177,0
Other,65+,A,-87.69388022079151,66.86192462639742,C,D,C,E,E,92.38001255464833,-104.3787557625714,-7.057027221986053,D,E,147.81483049062234,1
Homosexual,36-50,D,41.65743894092036,14.558424506961886,E,A,A,A,D,-202.3413961662063,2.6667811816419627,19.256960538911372,E,B,-103.38086347110153,1
Homosexual,65+,C,185.27178948029538,-80.66361481672688,B,C,E,B,A,-60.6738259649809,-107.98278467945799,-129.96821572533193,A,A,60.43438293133608,1
Other,26-35,E,108.97619429995473,-138.8335349579928,D,D,A,C,C,175.1115494845181,-48.384057165588686,-29.635870364240752,B,B,-76.33067722776951,0
Heterosexual,65+,B,38.84196342062863,114.32082178741179,C,D,C,B,D,130.94772380652228,161.7711293571521,-112.54447851081355,D,E,-133.30401238433384,1
Homosexual,51-65,D,-26.863898377304725,23.17904219094436,C,E,A,D,B,100.89746666329769,101.01838854977345,25.74345575832887,A,A,37.253202422502035,1
Heterosexual,65+,D,-104.69510400187241,13.61987191465244,C,E,D,A,B,20.592347444833713,-63.15478362309782,7.262637899193878,B,D,-116.74251127973297,1
Homosexual,65+,C,55.25511418393544,44.16382854961564,E,E,A,C,C,253.39564339846254,243.80321038006397,-33.1263722993938,D,B,34.53432147031728,0
Other,26-35,E,-54.892301445868284,-189.32137556174771,A,E,A,A,B,-136.18739542182087,265.5197771195436,-140.98986479218954,C,C,28.593555353774185,0
Homosexual,18-25,E,-141.07245126652793,-50.971249622766244,D,B,C,A,D,22.383548837469487,-42.707529131085444,-5.448568084932771,D,A,169.75259972366163,0
Heterosexual,26-35,D,-20.91711163259546,-15.91033024332227,A,E,C,A,D,-93.32739560276408,24.524022154701026,26.758469675993368,E,D,-142.68717960498307,0
Other,18-25,D,-177.87354605637188,-9.484021959545402,C,E,B,B,D,11.857704649046093,-21.918136230445125,89.97014404643578,A,D,56.11348285660329,1
Heterosexual,36-50,E,15.125155673411578,-77.0395522125472,A,A,B,E,E,-20.165405778454875,-109.17161182295368,-179.2979551787169,C,C,49.18311384868484,0
Homosexual,65+,C,112.4781822162224,-39.595915173431194,E,B,C,D,A,2.398152422627244,51.23408432375697,151.14061017963277,B,D,112.27436693353955,1
Heterosexual,65+,D,-31.59894687584156,-26.334682810770516,C,C,B,B,B,-27.5346944368418,26.786253838927287,78.9368470988481,C,D,-44.687768751833254,0
Homosexual,18-25,D,-3.646783587526866,-153.14867268928586,B,A,D,E,D,-123.10259365250467,-44.28118232124781,165.98229933733,C,B,-131.57629052849015,0
Bisexual,18-25,B,-3.944439509347725,-120.17073952160122,C,A,A,C,A,74.99947320832526,-20.168144135628292,2.9752723467694917,D,A,5.095106569361368,0
Homosexual,36-50,E,135.72129751875534,-142.7741238132993,A,E,E,B,E,70.93823583535223,-1.5925514116298851,-80.48660920558508,A,E,14.284205809528178,0
Heterosexual,51-65,D,4.272454442649008,8.130122620701222,D,B,A,E,A,23.953297625461836,-70.53570130086244,-57.129738816476404,B,B,34.53492373552221,0
Bisexual,18-25,E,98.9091278272424,214.90530086853886,E,A,A,E,C,-62.79424259372545,-21.900966824514583,-69.51079629496101,B,D,25.857579980608143,1
Heterosexual,51-65,D,9.952601986205616,-32.01739111218566,B,E,C,A,B,100.70188902685364,-24.82828605468231,-89.15783494180253,D,D,-72.89971242825904,1
Homosexual,51-65,C,13.014194941677761,133.71292644555507,D,E,A,B,E,-132.60466020768826,203.92969866199812,133.65906980731324,E,E,-136.90184543789638,1
Other,51-65,C,-45.70408911502294,109.1389615732879,D,C,A,B,E,40.400136855842405,-38.373564759405426,120.74963765445574,A,E,-34.375155230453444,0
Homosexual,36-50,C,59.80184464487671,10.246664715259389,B,B,D,E,E,133.4532129716394,-56.09680147605211,21.048998434160467,E,E,33.99959209817446,1
Other,65+,D,41.48688182728735,-51.77094161217761,C,D,A,C,E,132.10346333631736,16.802839221508382,-72.74968052644707,D,A,-121.38013118774924,0
Homosexual,36-50,B,-83.74782994047773,-37.58579639098143,D,E,B,A,B,-30.076192777795963,77.61396538393284,-228.81299169851,C,A,-139.75085879897114,1
Heterosexual,36-50,C,117.83559012801123,-13.359800591603872,D,D,B,A,B,-120.20430358651637,110.63872250322859,99.5613148134,E,A,49.63835542584231,1
Heterosexual,51-65,B,89.33294648609682,-206.82955139691163,A,A,A,C,A,32.63019314504808,-45.61516060016342,23.844791308733512,A,A,219.5146418788791,1
Bisexual,18-25,A,57.626548106258824,-0.018058847283672668,A,A,D,C,C,8.716418080140773,-15.256783852444695,155.1949068802347,E,C,1.9886515458797098,0
Other,65+,B,84.53952935661862,-109.08054725167389,A,A,B,B,E,48.78811373237342,-92.73643615650008,58.36526445828404,B,D,-53.35882393766342,0
Bisexual,18-25,C,42.19121512024778,-0.6807896264889808,C,E,E,E,D,107.63902143330877,32.521851087575904,-22.286429621113665,C,A,193.18103185186618,0
Bisexual,18-25,B,-104.58633879735086,131.12816696974053,C,A,C,E,D,-239.4465661537942,-72.85754750882612,116.49329393759444,E,B,47.61214610221447,0
Heterosexual,65+,D,-12.625558802644205,95.69227410097699,A,A,D,E,B,224.8129214064515,198.8403302528176,133.435387604681,C,B,-30.366396431492266,0
Bisexual,51-65,A,133.01451050837903,77.74211965628348,D,E,B,D,B,86.71406419929035,-14.81846329365629,-14.179640203553259,D,D,180.88279997027863,0
Bisexual,36-50,C,-4.698016290745384,-30.714718688529974,D,D,A,E,C,71.41043248241093,51.296382921765215,54.65918629437072,A,B,54.50201732343564,0
Heterosexual,65+,D,-118.56352913758892,-139.62666528782654,D,E,A,A,E,-25.6768932953172,-46.390416209280524,139.06523435827003,C,B,89.55628355669914,0
Homosexual,36-50,C,81.05803710933853,-8.804777410290155,E,D,C,E,D,-31.90174909104658,47.896994845234794,-66.79303753860502,B,B,-56.653422804151155,0
Heterosexual,18-25,C,90.8662568271831,37.405345957059524,C,C,E,A,D,36.04215405337739,16.264597946694646,-118.19990993153786,D,D,-135.62695686292037,0
Bisexual,36-50,E,-174.02449145699887,43.70196631156505,A,C,A,C,E,46.66605972453489,112.79334211022045,-94.76693737076415,B,E,-164.9155375643288,0
Heterosexual,36-50,E,-51.72940615375402,-68.72848824893384,D,E,B,E,A,16.84990606621651,-129.2113300071982,5.570867373076844,A,D,-103.78211997368028,0
Homosexual,36-50,A,69.04042145269578,38.272286072428074,B,B,E,B,E,-78.77053688021806,132.08183915476693,92.33041923816802,C,A,86.90538740686686,0
Homosexual,51-65,A,83.50685803677908,75.42870515226575,A,C,D,E,C,-99.24036701866143,46.67674178540035,126.11750752785977,E,B,5.726248090055361,1
Other,36-50,E,19.207773887616828,-183.0728887130641,B,E,A,D,B,-54.78251183129116,-127.71077556772997,41.32483433145998,B,D,-41.682404667720476,0
Heterosexual,18-25,D,-38.35862848827348,23.110677430865685,A,D,C,A,E,-11.46695526577171,92.646579653452,39.732386939392164,A,D,124.54405351713373,1
Bisexual,51-65,A,113.4409144571372,-0.9578929090914226,D,E,C,E,D,107.57379912179543,168.9670048967062,-132.38552988553263,A,D,-138.1622284137842,1
Other,36-50,C,-95.17594028964402,-33.64334092513675,A,A,B,E,E,52.627973910707524,-103.3936481522958,-92.11522883222612,C,E,-61.30927413443723,1
Heterosexual,36-50,E,-24.397112023450003,-184.98088618076767,A,D,E,C,A,-147.9427404314705,-104.73719146267383,-122.24368591300241,C,A,-19.534099732049764,1
Other,26-35,A,-151.63985373798704,63.479883224801185,E,D,B,C,D,24.18553127810824,-62.09488886518753,46.442798009615174,B,A,-41.784198600339984,0
Bisexual,51-65,A,12.193484356530684,132.47387469760392,A,A,A,B,E,80.42984079054636,50.22807793923947,38.06057569790929,D,A,-100.76715902540083,1
Heterosexual,51-65,B,142.5493980110771,-18.48146174846595,D,B,D,C,C,-16.894869430928054,-169.05075072588883,138.75115211521708,A,D,-183.93618759195508,0
Bisexual,18-25,C,-13.25682628439952,-68.693837507097,A,C,A,C,B,-12.438959149738064,-107.03080915474064,127.1064542667343,B,C,40.70482384755321,1
