Religion,marital_status,sexuality,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Other,Widowed,Other,Brazil,113.11657912628365,29.90582342994599,-33.661637635233745,49.47639153608369,E,A,126.77836269016505,E,-85.09570202170067,D,B,A,43.8594260117735,D,32.63964644534362,D,-140.60776998450365,1
Other,Married,Heterosexual,India,78.7323011394267,-165.82711815568916,-32.1726451564032,-3.183165084565085,C,C,8.040004214642911,C,43.386747073130714,E,A,C,90.82007502753811,D,0.3620109746526663,A,177.2233794889415,1
None,Married,Other,Other,-37.200764677224534,38.9663514764355,-13.424344996828191,11.1345674066378,A,A,-107.49653343687899,C,-38.17873855915608,C,E,B,-82.5885650250496,C,47.82514529146519,B,-85.42014610345139,0
Christian,Divorced,Homosexual,US,-11.201008877608354,14.133468618859958,44.305011422398906,67.42490996459662,A,E,-77.13714603700657,B,-7.279942912161536,D,B,D,7.156263270446697,D,15.59357037966872,A,-120.92343571863522,1
None,Married,Heterosexual,Germany,48.36976626815213,189.32160675211355,-15.94813000148271,-92.00340955214104,E,E,-147.87923659429856,D,-33.15567323732738,C,C,C,25.357379893780145,E,-135.41923492828846,E,-1.1388891460057222,0
Hindu,Married,Homosexual,China,-207.78833507519897,-30.75133672206441,-155.50410102495752,-48.13916958987901,B,D,104.11040501357958,B,146.47754855427354,D,B,E,-44.73000752825218,E,-69.34645203445085,C,63.09224216937959,1
Jewish,Divorced,Homosexual,Other,16.125685895417448,99.71464044648654,18.10218254273869,37.234306306678064,B,C,-78.64187428948543,B,44.24858914681729,C,A,D,61.9399246750526,D,32.21347147397703,E,-2.896732774151238,0
Hindu,Widowed,Homosexual,India,147.54925196470802,251.99499642876626,-142.72692923587536,-100.41862851338334,D,B,-229.5144405108649,B,-19.812319931383684,A,B,B,-65.42642838277627,C,-26.513120526830786,A,28.128229448659287,1
Hindu,Divorced,Heterosexual,Other,136.5026063753321,42.055349271291384,119.39795231627102,4.004574063547203,D,E,-116.55656398387593,D,-57.22993703440537,B,D,B,-27.466517767383685,A,-119.07278043455445,A,-1.786553528864937,0
Christian,Married,Bisexual,Mexico,135.6289774228525,-23.430284149543372,-193.54081960764657,-22.29721622842656,B,C,197.75430209388855,D,32.4217928636721,D,D,E,-197.4203154348845,D,75.79414891045866,C,216.00782374268687,1
None,Single,Other,US,-29.786797376603154,109.22547402715048,91.77042513215312,48.901620566455684,B,A,14.253828892279644,C,43.553365457631536,A,E,C,-235.96917753483768,E,-56.2810843240766,C,143.72718383701496,0
Jewish,Married,Homosexual,Mexico,18.716221220544448,-66.02161847730159,-33.03557082419874,-29.5874095639341,A,C,-128.10687224030787,C,-114.67033781230178,D,D,C,-90.50981941381055,D,-44.790710677253934,E,-108.95461902329527,1
Hindu,Widowed,Homosexual,Germany,169.38780150398412,58.55955705199278,200.08901011614319,-17.637160468156246,D,C,-28.798988373023466,A,-73.59062551816284,A,A,A,82.31082367693209,C,58.46464205760188,C,-112.31861473235105,1
Jewish,Divorced,Heterosexual,India,-24.327029565653216,-50.79954238868164,-110.74475112510467,-71.33779658075713,A,D,-120.12394255518508,D,-42.20012799096061,B,A,C,-145.4168905057063,C,12.608462272901921,C,77.76312716357671,1
Hindu,Widowed,Heterosexual,Germany,-189.54844716066225,-101.22303368832873,102.44200727977402,80.49360809214457,A,C,138.3803030732991,E,-34.814067437247864,D,E,D,-6.499193131403397,A,-101.49014961758134,A,87.70907703420181,1
Hindu,Single,Bisexual,Other,-14.160549662355104,-16.107607837404085,-70.95323976931124,76.64224134947037,E,C,-106.25750207040745,E,79.60367372796834,B,D,C,-66.26294446735234,A,-61.71071705621729,A,-256.12280689534106,0
Hindu,Single,Heterosexual,Other,51.866968502639075,112.58183019979353,61.760035683301204,-154.55024390509456,A,A,-10.209923757995691,C,73.73305686200149,B,A,C,-60.274104535593665,E,-3.5526257514584088,C,-98.2548022226565,1
Jewish,Married,Homosexual,Mexico,74.31839339062782,-60.88631528029617,3.477625031067924,47.44261158015795,E,A,-211.6672509897351,C,-115.64484234634762,C,B,C,176.07257678576198,D,-57.627778032290266,A,63.6958351004972,1
Buddhist,Widowed,Homosexual,China,-11.815053271387589,22.230890282585005,51.633420833113554,134.8738935051097,D,D,-68.14155088031613,A,-2.466243687363288,D,C,D,109.52075346979422,B,-20.36854570650753,A,-60.296946214493815,0
None,Divorced,Bisexual,US,-10.169182463095197,161.5119077777208,-82.49031006791292,46.72327697362947,C,D,118.32977950805368,D,55.832342832540284,A,D,E,-38.17300747067293,B,147.2028056788944,B,-1.427992852415594,1
Christian,Widowed,Bisexual,US,26.696109966175975,134.0434309796997,-43.00079743285611,68.12041573095541,C,D,-129.27113419802416,E,-49.49733600159229,E,C,C,49.783336466636875,D,196.53020253580112,A,7.206668054856852,1
Buddhist,Divorced,Heterosexual,India,-135.75850915397731,133.68756042338367,110.70599398735395,256.75068463905296,E,C,201.9421835850682,A,7.983199414554609,D,E,D,-28.83198092565282,E,-39.28672453519207,C,13.881931422311897,1
Christian,Married,Other,UK,-125.74766498421828,15.661088073727553,-40.61580141319195,-101.52649512027607,C,D,201.85553961587294,E,13.225555757985443,D,E,B,132.97141276576914,A,-120.57343519086649,A,-21.30675876794948,0
Hindu,Widowed,Heterosexual,Germany,-32.305181847859906,11.513394108027017,43.10339240537681,-80.59501581594807,D,D,-220.05223240662514,A,-44.765118845639265,C,C,B,-20.102093701206712,C,39.235125297937735,D,11.868380458182113,0
Christian,Married,Other,China,-250.33367342545446,-89.02266914838725,-61.392260489616454,-101.00954783355489,C,C,22.423052076539925,B,121.26813162399523,A,B,D,119.70153977949272,A,-136.66719705515231,D,-0.5801312433113354,1
Hindu,Married,Heterosexual,Mexico,150.39834670586905,34.245441602146435,4.4726681712480705,-51.495860856141775,D,A,-44.21655670941439,C,76.50282250398563,A,B,E,-0.8284124928440098,E,58.18444714303198,D,-10.27551673082392,0
Hindu,Single,Heterosexual,Other,76.041276500357,139.11318057532148,144.83579727125672,-63.04104547179562,C,C,114.83739022985371,D,-225.25211851332472,C,E,B,-105.46134273236842,A,-165.9667882475994,B,126.90954025381444,1
None,Widowed,Heterosexual,India,-3.153419510553928,27.42586371886391,82.8151410451414,-75.82020805583794,C,B,123.65222571246962,E,-95.90108071013202,B,C,E,81.5495598102676,D,92.17475263294044,E,150.2445310268577,1
Hindu,Divorced,Other,US,-61.792148378891156,-121.30955128315404,-14.925964487945945,35.600017927548386,A,B,-36.51600700182548,D,49.38439068623523,D,A,B,62.08904529127176,D,-187.66837968787416,E,77.54541685566923,1
Christian,Widowed,Heterosexual,Germany,13.231202811650197,-164.399001274801,-94.61673819889947,63.70316778236222,D,A,43.36988238577992,A,129.4620623127684,C,E,E,24.427772717823192,C,40.55374863318511,E,86.82674538094186,1
Buddhist,Widowed,Other,Brazil,-182.6683161971402,138.776050346133,-163.9532172061916,96.23769298461153,E,C,50.78709942427398,D,-3.0828176413401844,A,B,A,-161.17673781503677,A,-3.0196953769024395,E,-152.54203561370815,1
Hindu,Divorced,Other,Mexico,-40.304008421993274,-138.65676790170954,-110.60922172240137,-46.79451658836773,D,B,-118.83230553222965,A,-138.57626021141746,A,D,A,10.24662165940665,D,-209.75137022934723,B,9.563323969947534,0
Jewish,Widowed,Heterosexual,Other,-26.551545300926847,-56.7857633814634,77.6037401628475,18.624638756929627,B,A,-19.641716152212656,E,44.381072272129835,A,D,B,6.843750290252803,A,87.49000525174428,E,106.45974953990547,0
None,Widowed,Bisexual,US,-3.920887777608321,109.86015642225335,10.359266065015822,101.53433322021317,E,A,-66.51448487252505,E,-97.78830676873702,E,C,D,-127.46733788872075,B,3.604354942371246,C,-56.03116840631554,0
Buddhist,Divorced,Heterosexual,Other,-90.40844322205366,104.54884238561553,-31.342009229147315,281.00778316021626,E,A,-45.04662509460074,E,-29.592086408554565,B,C,B,53.899572821104414,E,106.76144548345941,B,162.1958819565716,1
Muslim,Divorced,Homosexual,Mexico,76.44864163478088,-110.93308665952526,61.640507977146086,154.74615270819595,D,C,101.11304832518373,E,-222.52813221863366,A,E,E,-161.03248740753227,D,33.48824662166622,C,-34.86159278698142,0
Buddhist,Widowed,Other,India,15.545818778402372,-50.870896980467215,138.42719977168406,87.85804309178964,E,E,-9.632730140451203,E,29.327749938038966,D,B,D,45.23750660741869,D,-80.01977197754432,A,-111.66928444876491,1
Jewish,Widowed,Bisexual,Other,49.44803845676708,-190.4474958752832,-64.13988479588882,-80.29113038097678,C,E,-5.273897860025914,E,-15.070885634855049,C,C,E,-17.89423005270807,B,42.83932437455724,E,-33.30539279999715,0
None,Single,Other,Brazil,97.7131284859484,115.1578223555124,26.596942235870824,-43.39612259447449,A,C,47.67535775746358,B,21.057674936073713,C,E,B,234.4231405982793,E,48.04646774258665,A,-188.97837299541092,1
Other,Married,Heterosexual,Brazil,-125.37539246372695,8.235002306128596,-133.46800453177207,260.9884144077831,C,A,159.88200032230978,D,-212.89413197516814,A,B,B,-41.48447501562974,D,70.94276194755746,E,-102.84074293160536,1
Jewish,Single,Homosexual,Brazil,233.11961274502337,87.2874928063429,158.8213897892995,37.78695179798019,A,E,-82.91900446658983,D,-1.7151955348521424,D,A,D,-124.07645588085789,C,-73.76851347316271,D,-154.00375421676185,1
Other,Married,Other,Germany,-199.30624887743716,18.022737905595022,136.05761837555428,-27.991337176640318,C,E,-19.045705312000358,D,-18.45103205388527,E,D,E,-49.747494515399474,B,45.796226877607864,B,-61.45207915094064,0
Jewish,Single,Other,UK,100.29568797929906,-75.92023974756002,41.68084922890522,-3.7819372868733567,B,E,13.328376374340328,E,97.8055696529568,B,A,D,-51.71057743803436,C,-23.34328569129199,B,133.00035656519424,0
Other,Divorced,Bisexual,Other,79.82009770766594,18.425966783086267,-154.51411667431145,-87.88374257802323,D,D,42.98861957852169,C,-223.84076769197728,E,B,B,29.29390073805261,B,31.489423427699155,B,172.04166004014465,1
Other,Married,Homosexual,Germany,49.78031322727451,-276.7354232270162,22.17995206766866,124.470843126177,B,B,87.37770450664988,A,77.02322762994953,A,C,D,26.33451642173557,A,64.87988761123378,E,-41.9704123663061,0
Buddhist,Single,Heterosexual,Mexico,-36.50190268504571,-83.94112735457952,-74.81336734574722,-109.64239378283358,C,A,-150.0254580349416,E,92.68018037614006,D,E,C,-19.177454435514672,A,74.72621598748836,E,-45.435001244824164,0
Hindu,Widowed,Heterosexual,India,-31.853537637219702,34.87158767560445,19.596187277964333,-55.360595808413926,E,A,-106.21422643502075,E,348.4452527033356,D,C,C,1.6810563932218914,C,-240.6005331518665,B,48.92503772276201,1
Christian,Married,Bisexual,Other,-161.85393435551822,3.4899157964529186,103.60682958609968,21.303528336801488,E,E,-117.66045641623654,B,-9.66972151990908,E,E,E,94.93776275890828,C,-30.691064179651693,D,28.901710609941144,1
Jewish,Widowed,Other,UK,-240.16966520818292,-0.18559596086547434,-218.67055080330803,-64.65910903452122,B,B,80.9263877046389,D,26.71199781204575,E,B,D,-110.8656633645413,A,-240.63895893558063,E,42.19584411706735,0
Christian,Single,Homosexual,Germany,-80.89434474710939,31.43398795225008,41.08527259560567,-145.25913313237092,A,C,-154.55439509180636,B,137.91304418909198,C,D,D,4.097963229919578,A,20.810540666263865,D,46.486484362655666,0
Jewish,Divorced,Heterosexual,India,20.936381908228025,183.36478227959932,-302.2150264332262,201.36692964207361,D,A,206.58709458984515,E,196.04695660649907,E,D,B,221.82661593300315,B,-20.261115846905533,B,-11.688284296498962,1
Other,Married,Homosexual,Germany,284.92191093460434,10.350275765003683,-94.11030689932777,-331.14866644676533,B,E,270.7370538501995,E,-111.8343751791205,D,E,B,-22.21372235125837,E,-27.987221956789,B,171.03284789213723,1
Jewish,Divorced,Other,Mexico,-1.4328031658567582,16.397232544415843,-242.76253916056555,74.55301166744471,B,B,36.01423661101963,A,3.3632883852293065,E,D,D,56.80939128125466,E,-113.16240032794842,A,22.313784401642504,1
Hindu,Married,Heterosexual,Brazil,-8.140966318223995,-128.6979412284365,28.52348567133375,20.027713075883106,E,D,233.2372726583371,D,-35.98146882773312,C,C,A,68.09610318582388,A,-105.20562612738564,E,-196.63127380679782,0
Jewish,Widowed,Homosexual,India,-177.44243765261535,-84.60077873080625,-138.89413023865887,138.68485746440018,E,E,28.735313312996286,C,-55.04976030958093,A,E,A,10.669231200732122,C,-123.07727849624268,D,19.953875007103022,1
Hindu,Single,Heterosexual,India,-74.61203373459725,-77.88237010887201,109.06169994512057,-21.70698994654272,A,A,-84.88412161987293,C,-93.5533485763513,C,C,C,2.660839928745496,C,-53.74336930591076,D,-45.89375258476574,1
None,Married,Bisexual,China,11.059635421973244,6.647012848673414,-38.182935172797436,-139.8789252514479,A,C,-39.40970285522599,A,-186.42774623369343,A,C,D,138.4804180248271,C,184.1313773419499,E,-89.52469753505568,0
Muslim,Married,Homosexual,Germany,-86.75810749731704,-132.12496631889337,187.79501885458097,-140.29402189509446,B,E,-18.438640265129365,D,146.48175093435015,D,A,C,-120.81316175507703,A,-191.848840205185,A,126.29412749953781,0
Other,Single,Other,Germany,-70.85242293992896,216.75109750301863,136.47327706572054,-1.1343332907845032,C,A,148.67538998153395,E,-96.01052765655339,E,E,A,6.331979278609158,B,-57.337775272395994,C,156.88685679375257,0
Other,Married,Bisexual,Mexico,-8.503793336162486,32.41151131865175,205.0640859989055,113.06730033417378,A,A,15.606217785051493,A,-76.87538479366421,D,B,B,-51.40060786288455,B,11.07681967297371,A,-145.51961863448776,1
None,Widowed,Homosexual,India,-152.67041205977,-91.39655827023509,-73.80386158420094,-67.03602502790412,C,A,-80.9369694487808,E,-112.89310593404622,B,E,B,-156.4919241470332,A,44.97800277653334,D,-70.6454942464699,0
None,Married,Bisexual,India,-52.59593737817401,-103.75215421510326,-211.40236133763315,-46.159137537720746,B,C,0.01201228023663702,B,85.82259949383405,E,D,E,-100.90621316339275,C,37.24651322892868,B,-102.01641188605386,0
Hindu,Divorced,Other,China,-52.50756883899794,-43.94735008503579,-127.37908470856101,-208.47878674208818,B,B,-208.8570062313349,A,-23.966821002716504,C,E,E,-61.63855379269169,A,115.61882420304622,C,-91.69553542610421,1
Other,Divorced,Bisexual,Brazil,168.33228724648652,-31.10328386134932,5.005499143803833,-159.10405179390142,E,E,-19.86189211261164,D,-36.553512751807496,C,C,D,-42.69071141877346,C,41.66440855022598,B,-152.3720366395418,1
Buddhist,Widowed,Bisexual,India,-155.92512419699972,76.61336843199781,24.463684947440964,108.99899709473333,B,A,141.92871817863096,D,-4.576825747158677,B,E,C,-79.79892966057875,C,-55.83976658483382,A,-93.52959035255138,1
None,Divorced,Other,Brazil,-138.0620609446224,124.07612906640817,-6.398661258122321,50.97064599522753,B,E,-74.60416818222131,B,59.211808257542764,A,E,A,126.72838784500446,A,136.35576389994117,A,140.90886272834032,1
Jewish,Married,Homosexual,Other,133.18578905629263,143.71400779446586,-95.72451748358066,81.90411004533806,A,B,-126.35804491252625,A,71.20726113554632,A,A,E,-37.62832200602227,D,-161.41398418718464,B,-171.5820228239479,0
Jewish,Married,Heterosexual,US,138.8684849653995,49.1071333331199,-129.19768773925426,-90.72881131582974,B,C,99.16824680225467,B,75.89667571183514,A,D,C,-215.95638239669017,A,25.2586931412344,B,35.19068627666586,0
Christian,Married,Homosexual,Other,44.983927726979026,70.80456914588872,1.3638860939021937,-39.911331095839664,D,B,49.35509313314815,A,-90.3738828897389,E,C,D,-170.02943700172884,A,-21.31033829228965,E,-107.16235077569263,0
Muslim,Single,Heterosexual,Germany,130.50072652419487,27.105051334785195,152.96876779444005,-18.757426484476113,B,E,12.132792938465075,E,-119.24418819056162,C,D,C,107.76852097168322,B,-24.868777901804233,B,224.96600429210582,0
Other,Widowed,Other,India,-83.20300981877858,0.989852076163166,25.359297601232022,-0.17862907470237105,D,D,123.94416436828757,A,72.12287113117424,A,A,B,49.130725927179306,D,-13.156158996791628,A,-69.63601312744181,1
Jewish,Divorced,Heterosexual,US,160.7067232013366,-10.67561049947062,-210.52661610964577,-63.34499306013467,A,D,103.14782467175176,C,50.74224850003125,E,D,A,79.89867367174138,A,-24.122017527420123,C,42.0728580803072,1
Hindu,Divorced,Homosexual,India,81.95320155575145,-30.50419240779102,76.47468384900402,97.7589721705654,E,B,-125.36600787835769,A,-82.08252282187837,D,D,B,98.27918044381018,E,-103.3285134196847,D,-85.51767858879249,1
Jewish,Married,Heterosexual,Other,-6.607129855203701,-114.14685730998609,7.814436060003891,15.405727610014864,C,A,-136.1034134931701,B,-32.8091979489058,E,B,C,-121.83391663033069,C,136.69678131821016,A,16.29787938903305,1
Buddhist,Widowed,Other,UK,-154.75603021169894,-100.49230073869117,85.18179836435749,3.9026962810834758,E,D,-13.817838716713702,A,-21.614126289098582,E,D,B,-213.91733785818644,C,39.305148540966215,B,54.56710540377635,0
Christian,Married,Heterosexual,India,26.912264910635606,33.82763894843768,87.9168797664869,-48.416226279920096,C,E,-81.5470326598842,E,79.69265253341807,E,B,E,-7.987019847723853,D,-74.0249327529704,E,68.16912406715363,0
Jewish,Divorced,Heterosexual,China,-53.026437232925346,-57.644775482976485,92.65145191542649,75.13675299082604,B,B,62.0501586597498,E,-4.096165281501525,C,B,C,-88.63822761147959,E,-260.86061445641565,C,-73.61912114116902,1
Jewish,Divorced,Other,China,3.9297126237808158,-109.3904927921456,-44.45179826375611,-31.108388489152826,A,C,-110.78718984963302,B,-139.64032515508663,A,C,C,-46.78620550925863,D,52.95318299826401,A,-67.84086273158661,1
Christian,Widowed,Bisexual,Mexico,51.54439892386237,38.96867511646882,-235.48245618211698,67.73638016213513,C,C,-169.49795101275612,E,58.4785519677833,B,A,B,48.41237770466273,D,61.288174272300964,A,-23.421650930062626,1
Other,Divorced,Bisexual,Mexico,147.14768407200987,-176.14611637446686,-82.23550504080067,216.98569958576343,E,A,-26.877741252041005,B,-42.9889681353965,C,E,A,46.8300071072759,A,-11.908375106370183,B,115.58781939304757,0
Hindu,Single,Bisexual,Brazil,-126.3087381087912,-17.01763832149762,128.64067397039685,-229.16967844969474,A,A,72.827804966989,E,-8.20286388045804,C,D,A,-133.5956745765979,C,59.563437086166005,D,-72.24304961490743,1
Jewish,Married,Homosexual,US,59.35824800035149,-217.03284047331164,26.368199844768327,-76.70865723640226,C,D,61.39258421065175,D,-126.78472854533034,B,B,B,69.63161056540042,D,7.09797802989366,E,-40.54577261449254,1
Jewish,Widowed,Other,Other,65.2381449745446,-8.542002943953795,-89.40949491953934,-11.377117599847313,D,E,110.68667150681077,E,-100.63659752640768,A,C,C,-172.63114099785503,C,8.53834829006093,E,191.85935782543044,1
Jewish,Widowed,Heterosexual,Other,3.06179321091944,50.231211650299265,58.87197999747895,56.88329252017282,C,A,-188.40682045739646,C,-74.11941601265278,B,E,C,-50.87384173632393,B,-243.64906664132508,C,-91.83228206388674,0
Muslim,Single,Bisexual,Brazil,-82.08943447300774,-135.54001618393818,-75.02998675565732,124.33300822423455,C,E,37.75401860254873,E,92.38428820835841,E,B,E,-54.51609455143787,A,22.366423214880367,A,68.24248593310877,1
Other,Married,Bisexual,US,107.83071269704804,-80.58865460884788,-114.02192149512409,-98.14656608589326,A,D,-67.73389024419477,B,37.27123739507782,D,D,B,162.9205421905021,A,-95.03231962921006,C,-65.46480113211523,0
Hindu,Single,Homosexual,India,20.992117879509873,-140.26940236183017,125.44775257099555,-37.54873622401059,B,D,-8.327250003900112,D,136.04699253068446,A,A,D,164.88552637476576,A,62.46333187163876,E,13.683716877390234,0
Muslim,Widowed,Bisexual,US,69.687194877579,-83.77432902244676,38.36042241254548,-226.48370427893053,B,C,-99.02060309973206,E,87.10104431430294,B,B,B,35.44827794258597,C,164.44539125498554,A,-11.712938980493186,1
Hindu,Single,Heterosexual,China,-55.639234905034705,34.241217669203685,-69.64882190319615,147.4506676409985,A,D,0.3538357954296838,A,14.657211656523577,C,C,B,-33.61515122374131,C,-2.3401011074827482,B,64.43205452915774,1
Other,Widowed,Other,US,-59.91568441722054,-8.201889848629813,80.25674249533576,10.68886477592165,B,A,19.971993225513664,E,19.073733005609714,C,A,A,-275.20120274217305,C,85.04099318549615,E,-99.35692907196628,0
Other,Widowed,Heterosexual,Germany,106.82393587432482,70.67074536270925,-90.152795322667,-12.90340748522608,B,D,-179.879578456559,B,-115.99471219349344,D,E,B,-58.69852555662158,B,-96.48090019338653,A,-43.66964781870937,0
Buddhist,Single,Other,India,64.42054500497892,-124.16259601459384,-150.94032369490097,165.64874578607143,E,A,51.89369627946782,D,164.34728340399454,E,B,D,11.638887313537854,A,-183.90608345397874,B,35.822870251430494,1
None,Widowed,Heterosexual,Mexico,72.46329509917425,-64.2689693101404,-7.913098469548255,-127.6267228539057,D,C,40.49804087971362,A,109.32621641704603,B,B,B,-43.09681852104451,D,17.089463573900943,D,57.47096133362169,1
Other,Divorced,Homosexual,India,18.934502573302005,83.08973689038535,132.2576429569227,43.42021739819555,A,A,130.50775439950067,C,88.22635126587393,A,D,E,-67.7010779084464,A,14.972293122058689,A,24.674212543646153,0
None,Widowed,Homosexual,Other,163.66101866617822,14.685789165791213,-249.00711173508435,122.04475795878216,B,D,21.186953821249684,A,-113.18343123740007,B,C,C,107.73723245665015,A,-196.44419415290756,B,-162.43667475313956,1
Buddhist,Single,Heterosexual,UK,-89.41331819625312,46.46715776902916,-163.2250063324332,208.7393956775776,B,A,78.16487120306493,D,33.904052417797445,E,D,E,46.003243909468054,E,-100.29839157206479,A,145.84410180506015,1
Other,Married,Homosexual,India,34.095208195877284,-87.06032955847778,-8.05344907790897,-3.8903432557262705,C,E,-133.21133019069688,B,-111.29068696446483,B,B,B,-17.266989765086276,A,-104.24977916680417,D,174.4770182563832,1
Buddhist,Single,Heterosexual,US,-34.18770401842801,15.47422683679614,-48.42324023994048,48.36765794952066,C,E,88.2566102543602,A,173.27262288772417,C,C,C,-88.93932614174234,A,85.25527816838988,D,73.84096663889477,0
Christian,Married,Homosexual,Germany,-63.78065509113351,82.15303565730945,-124.84849245423126,-77.76607047783129,D,A,-11.362641267165827,B,-114.23135182859939,B,C,A,-178.7377250759731,B,-29.296144343701208,E,-108.47550841448586,0
Buddhist,Widowed,Other,Germany,-217.081463350263,-5.075469639671884,96.4703369950427,11.78875111689607,E,E,-105.92770913061462,A,-97.9846207314196,A,C,C,-97.37480238240487,C,-155.06292264006137,E,-2.7883460488329783,1
Muslim,Divorced,Other,India,157.2888098970096,171.092058798142,-57.84580103508576,29.596391334590006,C,C,91.0568386641643,B,54.75522985648564,C,C,C,148.579822245794,E,88.36968353233544,A,30.025234773843064,1
Muslim,Single,Other,US,-230.5300277161339,55.181175334480095,73.82414199205036,189.8904964608538,D,D,72.3881891057056,E,-153.1559554555732,E,E,E,-136.2566374125762,A,136.98936938844372,D,-25.70836720215442,1
Jewish,Single,Other,UK,176.35050294019058,-150.35947398584784,115.11487438057966,87.14193072822046,B,A,25.462105656196975,B,-106.69200854231545,D,D,C,33.10183222315589,A,-33.01464654342347,A,90.38183045600492,1
Christian,Divorced,Other,India,-138.1504583980284,-57.89585336671392,-148.9110471376065,-48.29058346974282,D,B,40.06320483605734,B,98.23552770784119,E,B,B,8.300924524268147,C,59.309260639226636,C,-180.21766462284543,1
Christian,Widowed,Other,US,0.16450369764207323,-29.26579386015533,89.98779315441537,117.65263470754701,D,D,120.89896917192257,D,-159.9809164862175,D,D,E,-75.32866793832993,E,101.50040194526173,C,-29.354099742335166,1
Hindu,Married,Heterosexual,Mexico,-65.43366621613603,9.925154422849108,-45.695978149842986,-10.431452141520731,B,C,-82.82230777227213,D,249.94683354986304,E,D,A,120.54452147888561,D,33.93673833454648,A,-73.27213991817726,1
Muslim,Married,Heterosexual,Brazil,-140.31533693326398,10.526666184231438,-195.24872139526894,155.4046039328611,D,A,-166.75015357314214,E,-69.44202832805418,B,D,A,-114.50917690465594,A,42.51312081800979,A,11.37739400920134,1
Jewish,Widowed,Other,Brazil,340.20390944976754,34.43783841152779,-45.731721148811374,53.94071229147245,E,D,169.219844091338,A,31.41154157580084,D,D,B,140.7589722813144,C,0.9428847328735602,C,-110.6198067048631,1
Jewish,Divorced,Other,Other,57.06854291008076,64.07646563630493,-138.79063701466006,51.50695575454676,C,A,55.091052073087255,C,150.61825250351626,C,D,A,25.02540478919674,B,45.918521885576396,D,-130.97278918566738,1
Other,Single,Heterosexual,Germany,-43.18368959522941,-90.54082288600503,150.46411883811803,-194.1706273069803,E,D,-76.4035629883313,A,-156.2208117620018,B,E,B,64.75016722766063,E,66.85784171159708,D,-129.62522518544745,0
Jewish,Divorced,Homosexual,Other,-23.49719656503039,-100.49396251562173,-133.45120131763912,12.374257911609698,B,A,147.49908339012865,B,-68.03820142084307,B,B,E,235.99474634922365,C,-63.15752650405123,C,-28.730978058458785,0
Buddhist,Married,Bisexual,China,59.69742927868767,57.47376244022073,63.94155089007363,118.83948966088181,B,E,-102.02621513987225,C,-140.30805416129115,A,C,E,147.15097933043222,D,73.56159599374827,A,72.21026772699317,0
Christian,Divorced,Bisexual,China,183.2996448586252,95.46027142917089,-24.67474457769492,64.64891781498818,A,D,-69.64886413803444,A,-73.99270919965939,D,B,A,168.08327003501645,B,-10.498163464706842,A,78.33010584346863,0
Jewish,Widowed,Bisexual,India,35.450984423706636,-189.7014883195293,52.61386222189206,80.2006539057098,E,A,-16.876371825606736,B,-99.06264472767458,E,E,E,4.1663556208960655,B,-56.023507790577085,B,16.636120528980797,0
Buddhist,Divorced,Bisexual,US,49.799799994728595,54.56418139474023,12.518994915094458,-39.032229552526566,C,E,-22.142334874640877,B,-82.0092683725614,D,D,E,-19.559294514172553,D,125.18725523963438,B,51.156391352426276,1
Muslim,Divorced,Other,US,188.60298621991686,61.57488452162425,199.8661173519221,11.381675269370028,D,D,-222.3202915217187,A,-23.019145502261466,C,A,C,-149.7865398809651,E,-147.93127311353797,E,-163.56026824454483,0
Other,Widowed,Bisexual,UK,58.63582431805708,-11.549596685422278,-203.1618774173134,-32.49254976201047,C,A,-61.221391879319754,E,114.02865844007792,E,D,C,8.881868573345935,B,-37.82896226143594,C,101.56174714733963,0
None,Married,Heterosexual,UK,47.78836616633501,-0.4773653305344967,73.1443761419884,-200.35811440478457,E,B,75.52103066478884,D,120.86152945479485,B,C,D,29.021341013263175,E,47.78176407899847,E,143.16504940204075,0
Christian,Married,Homosexual,Germany,-201.53688041261222,26.399989088559572,-21.15535694512083,98.65006994117658,D,A,-115.30164752567357,D,58.542451148835326,A,E,E,-190.76686662787142,C,287.6493360162078,E,-59.1107730700316,1
Christian,Single,Other,Other,-21.59045097124526,-47.16255061277454,160.64966402108857,-127.15119582215166,C,A,0.8108484043888203,C,-44.016552322480365,B,B,C,-65.05308601686167,A,106.45982103785285,C,13.948532598174374,0
Christian,Single,Heterosexual,UK,302.95785725034887,36.37887856289458,110.3987220786869,188.91174109173357,E,E,-14.244088671714772,D,-3.0993572677380414,A,A,A,157.5232635783931,B,-42.16203459083804,B,-48.29668398002059,0
Jewish,Widowed,Other,India,52.69479803336715,26.38838542816578,-71.85962220829964,56.45145025690583,B,C,88.11142719743998,E,37.38672994638372,E,D,A,71.16242381206676,C,115.340545695927,E,50.14355904277432,0
Jewish,Widowed,Homosexual,Other,-122.18894244961953,-254.1525614115484,-140.58916507773085,13.154720304696196,A,B,186.83533569480988,D,-50.138768801052876,C,E,B,-73.96759669938339,E,0.6756958186164274,C,-65.47056352571785,1
Christian,Married,Bisexual,Mexico,44.12832346194716,68.75382319612487,-88.95889763778808,109.87164570343812,B,A,81.53013800740047,D,-67.7334580666693,D,A,E,-24.72712322525167,E,-107.10056436211556,C,-56.93825443429969,0
