veteran,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
No,65+,C,D,-33.49469510729803,13.652918220369347,B,-114.29684419603151,79.87872846597577,B,-20.282875727991517,237.80744518075724,-131.10828353702317,B,70.6054927099277,0
Non-Veteran,26-35,B,B,65.40547102458754,47.8043806041831,B,10.268174948476734,135.61444326574065,D,1.3775453355893912,114.2317515036758,149.4918128430524,B,-24.24733732602782,0
Yes,51-65,A,A,98.19621407376637,109.83451841197498,B,-56.450118832641124,-134.94884745999263,B,-265.82550176271985,-8.622159282904764,24.206113791517488,E,67.53838301813033,0
No,65+,B,E,86.19504564803269,-55.78665399615882,A,-68.99628019461997,19.447065317744087,D,-81.53003923542866,60.48764728447414,63.311274267718474,D,-22.058634372024116,1
Veteran,65+,A,C,-45.93789627437256,82.86489156475673,E,-21.747743416419475,-119.50845639007457,C,-95.83443032096395,141.0474155994243,5.336496212989634,E,22.368940949326277,0
Veteran,26-35,B,A,-10.326616293042605,-35.07673525511653,D,25.49992602895918,-75.64676864319252,D,128.62039618103717,-21.639917018678982,152.78492127815258,B,-139.59596349957584,0
Veteran,51-65,E,B,88.38412865059667,222.2327681999003,C,10.3109981871973,26.46458568971843,A,-66.52837182883667,68.39431423575797,-7.481641606746183,D,-14.026751032090568,0
Non-Veteran,18-25,A,C,6.8628489487267,-14.440281495357205,B,45.96482273628533,89.8900287696165,D,-9.279842232343997,-2.2728848798337826,34.54262640201408,B,-21.380934815709495,0
Veteran,51-65,A,D,-76.99456414590838,95.53055502742976,B,93.59568178141258,-35.45265406677275,C,-1.681140754978136,-52.07381922512515,27.14538645056228,D,100.52102722017749,0
Non-Veteran,51-65,D,C,58.86231935426222,-125.36333805894702,A,98.4247261923712,121.99676283462718,A,39.34910448179701,84.51974113051499,-167.8368686019016,C,-88.25111839195073,1
No,26-35,E,C,31.17356692698095,-33.177482884307935,B,-33.52438305622087,-36.3922544825999,D,157.42055792667037,110.75131407102302,-76.3102279961448,E,-88.5243497024878,1
Yes,18-25,B,B,-148.57957325580307,75.73678629031456,C,142.1418077496073,2.8129594090558743,B,-29.159371921850948,-30.02983424169695,138.42235945766862,D,41.581339229787574,0
Non-Veteran,65+,B,A,-58.62261472238388,64.97029468531863,C,-10.792859437264122,-64.85577810693893,D,-21.315899529286327,41.73660263465445,18.31401545840462,C,236.7891400615005,1
Veteran,65+,C,C,93.34770938051703,-190.70825609322267,A,91.03426008105528,-22.698063610773218,B,35.74764061431372,-99.80462018587028,55.558116638361724,D,-13.045375204901857,0
Veteran,51-65,E,C,19.162959532332792,-27.856072863460994,E,44.73366258353787,-0.6182340239089015,B,29.719998817936506,-76.5734227866389,104.48035336927755,A,172.2524937582255,0
Non-Veteran,65+,A,A,101.05683426632035,37.4155133952948,C,-155.5261899231931,-159.89967101168307,C,-81.82160659986917,-44.19148375420008,-64.28062769336975,B,-50.16969884290556,0
Yes,51-65,B,A,16.328747883042073,-90.0877420828589,D,180.9439704574529,-212.42066033759096,C,41.39080484797879,-35.755207558920524,-141.30706973253325,A,-100.73864596203406,0
Yes,65+,B,B,43.15053932600739,33.96042307802449,E,87.76596433998199,146.45472519569262,D,30.651059197218643,63.641502356120014,67.29631267952385,A,147.08342657903262,1
Veteran,18-25,B,D,66.60798633256465,-20.942733932720824,C,-7.722519714397527,-35.75150160819181,C,146.04387544779811,-12.569673829289007,75.67000053113854,B,39.26467771276044,0
No,36-50,B,B,-71.42826386553793,7.348160515907305,D,45.08995230180699,-86.26259120575254,A,71.72186601413438,-10.97681907947446,-49.80614870428274,B,235.0531139759338,1
No,65+,A,A,229.8395110638424,166.28817990837322,A,83.51349565003939,-118.93065029734584,C,19.421416283274777,225.41383800795396,157.68162930706055,D,64.7230235866253,1
Veteran,65+,C,D,-87.57717029715208,-9.61169174963799,A,-109.89794066326964,-172.81170137582708,C,84.7481095819374,93.13856733953551,22.972214284881684,B,-88.54385134177076,0
Non-Veteran,36-50,B,A,6.007260389950742,122.18320131348325,D,-136.07984208053938,93.30933117201928,A,-20.16114172476021,62.5471242252359,-35.485108749062526,C,-142.94217658446487,0
Yes,51-65,E,E,99.83212776561456,145.2679368565607,E,-86.89130079823137,-62.91053822436135,B,48.75269506379379,-108.4753733454894,-23.69056193968316,C,-54.8077473151535,0
Veteran,36-50,E,E,-61.23406139708408,69.81768462958875,E,-120.26996973849865,29.49871187947135,E,46.27490185431458,-8.475200506643137,-170.96066391362422,E,-184.06156145185722,1
No,18-25,A,D,147.6149972773376,71.92544270553495,E,137.17457616475895,113.8589819200504,A,84.44838601948615,-21.472277494788862,102.57557149756286,A,47.72783574008198,1
Yes,36-50,B,B,-168.57676760295362,-51.113969753402934,A,82.52388360171011,-144.7270424966333,D,118.67910042301244,21.932616171679477,-88.21323714632405,C,-80.13154954434714,1
Veteran,18-25,D,D,-57.053624996720096,-58.19490241868526,C,-68.27200958462949,-15.456569505278894,E,198.24481262564876,-170.58582906981215,-62.572884532127546,A,-43.06054484142445,1
No,26-35,B,C,-10.59899174179554,4.551863945036737,B,129.6536757004033,15.284505228727197,E,107.43054199643768,-25.442938446740555,-49.36496735283619,C,13.321561145396974,0
Non-Veteran,36-50,E,B,-32.49313144363436,96.0630919074777,B,64.24494293093683,-120.7035974299975,C,-145.4843395418074,192.80656186087035,-94.65169933228695,C,48.93609133973657,0
Yes,51-65,C,C,58.34015861431868,-1.8273775623072444,D,-6.281448171210903,56.271337659215284,E,65.14922075634816,-51.79634808561055,38.12623512272187,A,-25.082283330687066,0
Yes,36-50,A,D,-57.363754561164214,-41.416575766757006,A,39.42794903206037,21.42145493579781,D,-60.60328572262208,133.21807317335222,69.82635727335715,E,-0.7342179667654045,1
Non-Veteran,18-25,A,D,-0.6038831596252489,57.046103110927326,D,3.254281945517233,18.04097018025443,C,61.82335722385077,-72.99914508232135,51.938121899246816,A,-85.19090693421319,1
Veteran,65+,C,D,-126.05689391452954,-165.01408248758696,E,-53.26981299836954,-38.238838109895994,A,-87.2590981610881,15.398041923509078,-46.46227410223995,E,-76.14967617948078,0
No,51-65,C,D,167.76211951631817,18.360958634561094,E,-60.547088673357464,54.25843154043227,E,-85.16279732367049,155.46451187320338,36.68461207353631,E,27.497384838182537,1
Veteran,18-25,B,C,32.47394809837411,8.476383166388363,D,-103.34432887111555,-106.22849038726008,D,-39.15826470789598,-174.55552774253889,-40.34857894182469,C,51.39745309906451,0
Veteran,65+,A,E,-136.39491115304963,-70.60558055904089,E,-104.17542591230504,28.758126818473407,C,-108.58102230690494,-160.19429562266544,200.39051431935152,C,-35.388728294621544,0
Non-Veteran,18-25,A,C,-12.85380135976269,-12.960274945736755,A,-60.10188080964552,159.15715304161915,A,103.730686205446,-55.86999122568857,-37.625587619594675,D,54.85015982943494,0
No,36-50,E,C,-106.51750978126411,70.32679315525824,C,-21.586272256697644,-12.583737724997079,A,93.98958095844844,15.169686844892546,43.651385981764435,D,-39.202637528550795,1
Non-Veteran,51-65,C,A,-118.35115156663993,105.40365997683547,A,-222.8971721000071,-28.99538668152563,E,-13.35350841051979,-128.92303674927356,-41.133207269481844,D,-182.2258153816282,1
Yes,18-25,C,B,-7.209663480654835,77.33012258027425,E,108.9586999816281,137.17258345497004,C,87.62273475360035,29.156772482926165,182.36921101189262,C,8.69980514859983,1
No,26-35,B,A,-130.31985500828466,115.73453574685058,E,-46.30354357882253,68.66256468085669,A,-81.4686235382695,-159.42636934107796,102.24257889782295,D,-77.71866337159291,0
Non-Veteran,26-35,C,D,-195.74942565009616,-108.6268188146879,B,-202.1621502684662,-37.74894314599162,A,-81.36148108245446,-63.60380615836699,-2.7081252104286193,A,70.17789336850284,0
Veteran,18-25,D,B,-250.7561809574839,-173.3020559271213,E,-8.840271873099134,206.28666120878577,D,-88.08153802779567,-58.125012354963246,-85.90521989015633,E,-62.33855299738784,0
Yes,18-25,D,E,94.11814786806993,-70.18702244624782,A,-166.82903226231934,-8.225385781123133,D,-23.178528035363964,-77.08526265995421,-113.19277737479894,A,-76.9235286749571,0
Yes,65+,D,A,-30.101846516028974,-18.57785029142012,E,0.5230012647371299,79.15846820764826,C,-136.694179738395,-40.373874465915954,-88.66526416132169,E,-286.9581015243222,0
Non-Veteran,26-35,A,A,117.35389227302701,82.92289218591787,D,-47.99497332199175,11.910792321097052,C,79.46443164864566,238.52570395996148,-35.260241363759036,B,142.7316535181631,1
Veteran,65+,A,B,-152.34914883199636,184.951273055837,D,22.014439826134346,-51.856870801173606,C,66.44154534130209,-36.14062464962215,-327.50928230019065,D,-106.37606212450538,1
Veteran,26-35,A,B,-122.45836304562398,70.8090593677902,B,-101.05398927928132,154.62489121287942,E,38.61401083435844,-89.05388687618961,-117.71025891301518,A,-25.248159141307376,0
Veteran,26-35,A,A,-37.84549259711402,-42.060019496016935,C,-60.97451203057796,207.56873499418117,E,-139.22777434920332,-47.10936600563761,-170.09225502132605,A,-8.911262062662228,0
No,36-50,C,E,-93.87585826993849,-13.67836693002151,C,85.51995765857258,119.79805396209653,E,-35.98191600198939,37.13173845011007,6.915376987982485,B,89.32561178361618,1
Veteran,26-35,B,D,-61.34111968093454,-123.71305051072434,E,74.84827256871498,-57.85600757982679,A,28.227958025607798,102.17344524719113,6.636891252574069,C,10.045439184897427,0
Veteran,26-35,E,C,-104.22619741094807,-240.7514275898003,E,-53.73908964974324,12.052577290039423,B,-187.29373147538243,-5.502725459668974,-120.5842488926193,B,71.25569903439846,1
No,18-25,A,D,118.66007528874417,43.75910172411349,D,70.26926959731321,-3.940026119766597,B,49.210945286530375,-86.15417270836159,41.13899516153873,C,-41.82444041496889,0
Non-Veteran,65+,B,B,-108.95521500871948,-5.63846730789235,C,47.59705278614697,-24.340827606440726,B,47.887395228596105,59.87476236534367,30.46000542379293,C,-127.8093342281448,1
Veteran,51-65,E,B,-49.83786854885363,-64.4324764987121,E,-19.04191291848395,-41.64590464914333,C,-172.43785413635823,55.907507284713716,82.95692135686855,B,39.4820186964697,1
No,18-25,A,C,117.56296905835195,-168.01571696139993,D,8.735967137371551,-90.52594492170073,C,-6.016940278444227,-132.06166675011437,-52.37398998915271,C,-79.10754664761545,1
No,65+,E,B,-104.14480606634187,108.93879399756916,B,119.16132900434387,39.62301383612426,E,11.896716890895261,-78.5698554891527,115.09220755207241,A,-4.305680755569197,0
No,26-35,C,D,-140.26942023612958,127.74796833175293,E,-125.26974879421076,49.15420108035777,B,-98.04923828171526,27.2607356323411,-143.02529962561601,B,-82.6867384548733,1
No,51-65,A,A,1.6239088214977635,-246.53900167687826,A,-113.79702931705518,90.57010181918751,B,-45.80611789805194,56.994052997186984,101.26798425053134,D,-90.97891040110945,0
Veteran,65+,C,A,30.653743131318933,-78.4843649631374,A,48.04983175930472,-33.19732545357116,C,-151.8916852981306,27.746662598454446,-43.44379768063116,B,-44.615569073450516,0
Veteran,51-65,D,E,-56.66274194009836,-40.65935692333613,B,-79.61288704144376,-22.104201409667983,C,-4.895625168176831,-128.56434268361357,68.11636070427375,E,-22.277109068584227,0
Veteran,18-25,A,A,150.64490609651136,-21.682745704799462,E,127.87198517289038,-54.540455578348165,B,-74.85383376581758,85.40524914677816,-176.210421685399,D,48.21676994831701,1
No,18-25,C,B,-33.57134425968409,164.3398847997335,A,9.501765311783924,-27.607584800220135,A,-163.89988096009597,-155.2157344753665,57.33554230929626,A,-16.200324965953534,0
No,26-35,D,D,-72.7847243773032,120.90820185245437,D,-80.91135879731843,-27.099210190492485,B,49.08683908300242,-1.6650513826944138,130.7262653330926,D,74.28657235241664,1
No,18-25,E,B,-4.091515480717932,116.68448235312401,D,-143.6856291072119,36.884498226260284,B,119.89201724796064,57.092367838183435,-103.12486756418056,E,76.20127527047633,1
Yes,65+,C,D,-33.10746076740107,57.55046307221446,A,45.65307816741917,-10.466769434172301,A,-162.44770752319764,-198.020036324089,196.47241166604252,D,-67.21235780447874,0
Yes,26-35,B,C,-117.88310057739695,-38.50919099130032,E,51.77430884330169,-91.1857234317338,D,82.70797142536246,-113.41057422812165,-45.235241356372725,B,-9.178175531560006,0
No,65+,A,C,-94.52024245273944,-42.52062183252907,E,-209.63202603370155,-198.9939917748953,A,-72.13776807155196,-183.26104977720848,-16.69834797386885,C,-205.6674157441837,1
Veteran,18-25,C,E,20.56762053452269,-203.5485143629122,E,-116.55525636438395,46.154193882455516,A,12.314418732644544,75.34756486107075,26.196055912862715,A,66.90366793339012,1
No,51-65,E,C,-8.504443438074393,57.340730795084006,D,259.89417789340325,-70.89102046373603,D,-111.86448736652524,-146.07550278964854,-98.65936500885852,A,25.069405346918614,1
Veteran,65+,D,B,-28.38453094238641,-144.5261834008398,D,-193.95833383318603,98.45418577793565,D,62.700824007821964,208.36365116084633,64.73440821917357,C,-130.7678624332305,0
Non-Veteran,36-50,D,C,18.213105015885525,107.27220788425413,B,-144.83098280207435,-82.42346137348817,A,109.96457211844053,59.394185285237924,74.91095343029853,B,116.15054455301315,0
Non-Veteran,26-35,B,A,-53.21762223074212,2.855038716359085,D,87.48064165694197,-41.737622750495596,D,-94.24306753507604,45.554273133318226,65.6455169269987,E,8.788335985833424,1
No,26-35,C,D,-131.09731153297142,42.34748882774616,C,147.1847147261969,3.3410903555212825,D,35.261764692784766,140.04346039769044,58.685269997744925,A,-82.61891501778229,0
Non-Veteran,36-50,C,B,-188.21916573779706,162.6887449659137,E,4.6237298027341875,-63.35534186648238,A,88.70001829263161,-2.528532126725478,-215.24499752332807,D,6.080096391934302,1
Yes,36-50,B,C,98.84238622989685,145.45499775607294,D,46.20368180513431,-119.63692050738071,C,-116.11551072303973,-45.90980572054528,79.87469709736504,E,158.31643411471072,0
No,51-65,C,E,-36.53514812780435,34.206042538471365,B,-20.156018181742866,15.56055722490849,E,-43.20433897343231,-60.722744660723606,11.48601670349848,E,21.561401339646448,0
Veteran,65+,A,B,-34.24210184912472,-74.25670774755474,A,273.13601696244325,31.72839973237301,C,310.9604242091885,-102.71160367106916,175.6616862258092,A,-86.06930206968126,1
No,65+,E,D,193.95819064450754,4.124894378919162,A,58.37974759008827,10.136719632952564,D,-51.347041201724394,-74.22173100276866,-26.01981390383154,D,-127.19134554662075,0
Yes,36-50,B,C,57.562617234935864,-65.67934010121044,A,-24.81278705371054,3.1194654142455978,D,184.1464196261274,185.28390261987403,51.97734498031554,A,-77.5086843872588,0
Veteran,18-25,B,C,-27.08905696786104,8.612473093504112,C,103.53658576638358,42.95687267570209,B,-166.57058804775272,-67.61783478901646,-33.89305120873802,B,38.9895735705297,0
Veteran,65+,E,C,-39.57194850590583,186.82340624305246,E,56.71638136228441,-161.52852266800795,D,-17.49239264263066,169.315106928267,67.77675352555258,D,25.797585674204974,1
Non-Veteran,26-35,D,C,-126.22897764891393,57.30172482220873,B,-44.31465705647938,-132.49868412095861,E,-256.118117377697,105.05974517951704,-159.87505358616005,B,99.02170636749993,1
No,51-65,D,C,68.84370481123726,139.72025390296574,B,-172.20598175209759,-289.546649322219,B,-128.94820063893027,-247.21847808396177,-28.73023143631946,E,-151.85885711635333,0
Veteran,36-50,D,C,52.932746466557234,9.578238466451966,C,-5.051199661163287,-82.28274508352001,D,3.190958921748096,-72.88281318318074,-65.67205736792623,C,96.05652636564703,1
No,36-50,B,C,14.663101086420602,95.4921512956369,E,-52.44780487535253,159.1883874699994,E,-1.3266805335710954,-56.945029269620626,79.68085991110966,A,86.15849870956505,0
Veteran,18-25,D,D,-35.967249015052886,-1.89786055343296,B,56.98627242554113,170.180794806845,A,97.60029674461472,30.34955894747885,8.943518869815133,C,133.63899503145643,1
Yes,26-35,E,C,-74.07837584042453,-27.279117487920214,C,13.966512832462652,-7.642847408357192,B,-108.05412776864058,82.19101866995828,-3.4716020560071406,D,16.57069672160847,0
Veteran,65+,E,D,-91.45532031319125,-65.79104741149523,B,-123.28792420660923,61.357501728244756,E,18.039288893103908,-20.605328195613446,12.562630730174051,E,-16.350802895443692,1
Yes,26-35,D,C,-108.0651257306541,56.20496955641755,E,-38.610022830905486,-115.959743555004,A,176.3396873927676,-142.06088587940184,10.327816280452007,D,-157.40699099132877,1
No,65+,B,A,22.92967146354066,140.81298368066132,A,-131.25331658755044,-34.506518929396776,C,25.23867616383193,91.77630638574249,153.29927163399745,C,79.94749842138371,0
Veteran,51-65,B,D,-56.759109890993074,-28.403317044791038,C,-42.47825323262702,-8.812649998234647,E,-29.877493163655455,-117.12711764837618,4.111641627549733,E,8.836623579406348,0
Non-Veteran,36-50,A,A,73.05792194249943,126.03867824099501,C,36.655929636559314,-152.8080098220778,E,-267.02279054155696,-65.53407494517471,97.16072946619522,D,8.285785321592117,1
Yes,18-25,B,C,-43.78194038750335,-92.12478954001894,D,-64.36465303100844,-128.33920222373192,B,-146.36036556529413,211.44513464075655,74.25368466141055,B,-79.50512572050468,0
Veteran,65+,E,E,10.195340242265798,132.6477507206738,B,-191.93345871013506,77.367720170845,D,-81.0643914405445,-39.4827457295153,21.023217563251663,A,-312.02262166058307,0
Yes,26-35,D,D,13.701850469416799,29.76024904977763,B,-109.67168275149497,115.05225894889564,C,13.129863191343679,-47.35985813070044,-142.4129850142301,C,25.19084902481195,0
Non-Veteran,36-50,B,E,144.61870390280285,106.73591706128222,A,-293.221904471711,210.08377215097522,C,33.477821458444176,125.29463859328429,164.04979876555615,D,21.97495284385942,0
Yes,65+,D,C,-60.288554722819086,270.3211453052255,E,-27.045821407251943,166.93989696965014,B,163.1510453544992,85.18303274438045,264.6142104681784,D,-113.55740579687783,1
Veteran,36-50,A,B,-88.28248248106001,35.539988017570586,D,169.39898279116602,73.46178096296156,D,26.72840763867339,-55.72684462135628,87.2860934221876,D,-131.41217344282242,1
No,65+,B,E,-37.74741128233505,65.19982810486422,C,38.516208993306854,103.98013482097062,E,153.46252212662387,29.966333687226438,26.468170606798193,D,142.35327709937465,0
Yes,51-65,A,E,-18.288165568049443,22.336498534357887,B,32.78940628421961,-55.49230307509065,A,-159.07844117696786,-30.6124345497286,52.34904558385597,A,96.31469092780053,0
Yes,65+,D,B,-49.71002769803651,48.746620691065104,B,24.105766916292446,93.83024283274278,A,10.770549051842133,-152.03168501237147,50.52008803352934,B,-43.50110373528073,1
Veteran,65+,E,A,-167.23325297218614,141.9539507574529,B,49.614110646395375,-3.3914660049327465,C,-64.14467951240788,-77.63154818927084,-42.53675662239784,D,154.8255136792856,1
Yes,26-35,D,D,8.01918221989074,74.95030098329434,C,233.19248860479917,26.619610525596197,B,62.22109956693303,-43.67189803683211,-42.67069457502413,C,-174.89457541495824,1
No,18-25,D,A,-91.5365206727155,6.88309542081045,B,-161.54464528589327,-46.7609274721298,E,-21.30634898315025,84.93819687939084,219.86668679328352,A,98.76439961556058,0
Veteran,51-65,B,E,-22.45642447266806,-206.3451597825829,C,-2.828623222410352,71.15897809959439,B,-127.32155239343848,22.467135849038826,-205.40449392327213,E,-115.61699885653975,0
Veteran,18-25,B,A,-29.4481199325526,-188.18445615257343,C,-127.83628783420113,-9.624851541643851,E,-109.264848885812,-169.83190116328558,46.57465611257013,D,61.370683085597044,0
Non-Veteran,65+,A,E,-13.897953840899218,27.163978105767328,A,194.53349159953365,-72.63834399667502,B,-157.61462515557537,163.46306823588984,47.304086761380084,B,107.61125178496027,1
Veteran,65+,C,C,107.95211225245413,-57.57555631263779,B,-161.2224868861019,10.485442167645788,E,-6.494496221604569,-23.28302087091699,-140.62446522480693,B,-8.735946407217217,1
Non-Veteran,18-25,C,A,58.613164151866094,-120.98274371647241,C,146.4563345586781,140.64161372849682,B,-33.779056126824315,71.45160527114088,-61.66575519205508,A,-15.732926765495431,1
Non-Veteran,18-25,C,C,93.67148060483986,-102.82700645200782,D,106.3968946158013,-81.58995111491856,E,-140.5590395392298,183.81773971954135,47.18349570202254,B,76.22648313042833,1
No,36-50,E,D,-134.64965168673072,-41.848414571864275,A,27.39136811520469,-89.03012744452369,B,57.124499388626894,60.061592875822775,-13.52651843302295,C,38.92952430362144,0
Yes,26-35,B,E,87.74603166553658,42.22326151415469,B,-69.01828839808296,66.42244595856158,A,3.8370362959213264,-109.7511509568682,-93.35510050128194,C,98.00706714109833,0
Veteran,51-65,C,B,-57.45535582629614,66.29149014366182,A,-24.433752504170066,-97.17281302187244,E,-108.37476526057313,-179.3440974634058,-96.59727929953729,C,-299.8799745588817,1
No,36-50,C,B,-88.90179151461439,24.951057483059973,B,-21.15203891516274,-135.50558634790892,E,-261.603260897756,-166.29999641154586,-81.87252922860871,B,-96.17243477935685,1
No,51-65,A,B,95.7280772029147,85.89147297033828,E,65.74540143575848,-76.97640516425814,D,-196.7192918286816,58.13648701138615,-164.61511184113323,C,164.06748727298083,0
Yes,51-65,D,B,-91.91654719847689,47.97944856560324,C,-48.60128362084969,-47.64850555081911,B,54.96313164956786,-26.928092894848643,-101.91424181041297,C,-61.14945985077812,1
No,51-65,B,A,55.375273243802226,-30.500743478632614,C,-7.361561233596127,57.65609478680448,D,-86.28111154809264,69.24236247163829,-118.24244379636446,B,180.74618296546313,1
Non-Veteran,51-65,C,C,126.78546728227778,-15.862468714805434,A,-27.6287300294492,-147.90052082462384,C,-36.06172963201842,31.15025486905047,40.26025167039784,D,-61.611926765017934,1
No,65+,D,B,46.63990783388204,84.45894407674308,A,-55.11422226514925,40.57358701215696,C,-19.66534408729064,31.311072023588864,-195.0731329415342,D,-195.00691638335482,1
Veteran,51-65,C,E,18.79544442052375,-30.518439567411914,B,10.202760334190227,-88.79860154011254,D,34.961169713178144,-9.836420145223457,104.10081169084935,E,114.55789974863167,0
Yes,18-25,D,D,31.11293960140104,-105.65099719550966,D,82.91706569759948,101.52765912179147,A,-17.90331594821455,42.58700386252413,56.95480282344374,A,79.80279969855354,0
Veteran,36-50,A,D,-113.31032497607896,-231.77049484437552,B,-84.4058639513761,64.69210371218237,C,8.430753988487783,-63.69357048610955,26.59127926794593,D,74.8915452263692,1
No,18-25,A,B,-95.16994723893659,105.21552712605333,B,-186.71054202508012,84.8528346099962,B,21.227428429486423,79.80361625124296,104.74974218086331,C,-31.512601850192194,1
Veteran,65+,D,C,-92.98765261683661,-9.227694739893934,C,18.3930772520484,-156.21479361097744,D,48.84910922027476,134.57974987597876,7.180867474708394,A,59.11687892375761,0
Yes,36-50,B,C,105.050163638256,-140.17073216142003,C,-45.966197916931,-77.56665157203594,C,-99.62811162512125,-26.563902461831855,-199.85002891987645,B,95.9589794904805,1
Veteran,36-50,C,D,125.78469167338847,83.10925319559283,E,-48.164803545872225,103.8672399653084,A,77.3219920322483,-29.42703681664762,135.78113384324175,B,-134.28519521555975,0
Veteran,18-25,A,D,36.87644512971055,-47.78114340769892,C,78.25690537109935,-23.718511966442172,B,-104.81229416515151,4.56095709810237,-19.17745146078988,C,-131.61599145669572,0
Non-Veteran,18-25,B,A,-16.186519076757737,181.74429279992106,B,69.5718472188164,-105.01624760109867,E,17.03360333137153,-124.30308833172698,16.972040672512275,E,19.052182293433372,1
Veteran,51-65,D,C,51.591519311998745,1.1467387850110113,C,-7.376950025705134,-92.53771041230493,B,-166.60210813238123,-23.475015231131906,-13.24653954725498,B,62.57863810915184,0
Veteran,18-25,D,C,-116.56053790958107,34.8436046499613,E,-14.419441722281132,36.10543471469361,B,49.83596923874732,-18.079827126140916,142.29456425041667,B,43.489940095085274,0
Veteran,36-50,E,B,58.324997651825925,88.9723934224168,E,11.666432333202122,64.31273834381047,E,152.4275441346056,12.256618729687961,70.66469815935066,E,-38.67450924993961,1
Veteran,26-35,A,C,16.544481497328814,197.20145070664654,E,-58.65657094676878,13.032205806493948,A,15.634664516129371,122.01528995330166,96.266349113938,E,26.22898180237494,1
No,51-65,D,C,-143.91522760818694,-83.7327941843785,E,80.11604675665276,184.79950608553412,E,36.87297974169198,104.22669147636363,91.4327719198082,E,-107.6812797309334,0
Non-Veteran,26-35,E,D,18.494070027196052,64.26918236202214,D,-135.31852992342337,18.61496138234872,C,-19.583534273891615,5.079064690169252,-63.78621582980733,B,-151.84030336432107,1
Yes,36-50,E,C,-105.9582094462964,84.89508111281118,B,32.18278096223999,126.20944248787065,E,69.83536785128642,-29.94452063540875,51.11538312400972,E,200.58823400895758,0
No,65+,D,B,-229.75315197765673,181.84746084110702,E,-104.72987914706802,-57.742626095213055,D,-112.6679579693658,5.554614487400709,36.15321375240426,A,37.205721526967814,0
No,18-25,B,C,-207.93325667882766,64.33650356685577,C,-41.56953052308052,-31.426522659651873,B,-17.229133758533262,-95.26316941928417,19.05027420830252,D,-35.73318638499449,0
No,26-35,C,A,-152.56790666102413,69.84405169563473,C,-141.55145854801395,-261.2155717973745,D,43.909142644998425,-164.82105473534185,-83.28877613903379,D,-59.879349842865324,1
Veteran,18-25,E,B,-10.974398085106479,-3.1236912967126815,C,-137.08582015975685,-62.46365166676695,E,209.70020610223955,-160.39406640544723,9.531597931400247,D,175.24445601677397,1
Yes,26-35,B,D,-43.505205060920545,119.92057114440864,A,-90.5919243604952,130.81130076687438,A,2.3280897052423044,-50.471915193552185,48.875274627587395,A,-67.010753023205,1
Yes,18-25,C,B,115.55206120694538,147.08352084695784,C,18.11454744022626,35.080817744403866,A,0.5135588112785946,8.168139788597259,-102.5475712407935,C,214.83633933594763,0
Yes,51-65,B,D,-170.0616729765799,59.01523337614021,C,22.335551077679604,94.86183297571608,A,-45.93280440110078,-93.19140737273165,17.06395475277132,B,-10.026862400429664,0
Yes,51-65,D,E,-66.33915010981718,94.60239926823662,C,92.46179993814768,-140.99180801454744,D,101.15524194924686,-61.080786737098556,-79.8077557612431,D,142.53155401131005,0
Non-Veteran,26-35,A,D,-80.76239549257768,-45.507255600866145,E,57.11787088313224,-133.2472943591568,B,128.04771731024033,-77.3138713625363,-54.91571985734809,A,80.08398576003134,0
Veteran,18-25,E,E,33.153290910391306,103.3434062017452,C,18.715662525537816,-21.161542458223153,D,-1.5413096090156209,-52.63306032906805,-0.27095743983559406,C,-18.746812148522043,0
Non-Veteran,65+,A,C,-36.90253872738753,30.259816496796837,C,-156.42097623331134,151.1413902191991,E,168.01121133848466,-248.2509042184775,155.69692846650528,B,-62.31312488904437,0
Veteran,26-35,E,B,31.24147344818916,-47.1341729050923,E,-169.3992175298233,48.01386468928652,C,18.710920606155497,7.915268217674537,-17.761722380878087,A,-89.7874847232383,0
No,36-50,C,A,-85.0456006734932,-69.3191879270097,D,14.964840139116154,236.72951634688616,B,36.81218158692685,-113.44985814675499,136.30655128333834,B,-233.98626083997073,1
No,18-25,C,D,266.73353418617995,123.05589844268987,E,175.07807127622513,-31.89904009752257,E,-57.13012232153948,-15.336788897505382,-79.09626493892313,D,107.26740895394667,1
Non-Veteran,18-25,E,C,-107.52025151444487,-61.692638145238575,A,156.13505033829352,34.20288214336409,E,32.80363196030889,-53.97655525648501,61.56904394891303,E,63.37848535023903,0
Yes,36-50,D,D,35.23223634627437,-99.50127942147951,E,-64.18592143873774,42.22771047502658,C,-113.29888900584149,104.65210897848235,21.318171368669038,B,-23.92520159317658,1
Yes,26-35,C,D,172.1829008421167,121.68293880087472,A,-23.289346909319868,-202.8627921259121,A,-6.878597788974475,215.46880319755192,65.6105436428153,E,-88.26366610004357,0
Yes,26-35,E,E,-73.91246796274177,163.23320328735207,A,89.56550594148533,-2.260281291299614,D,-83.20551913992512,150.90859619642362,-53.562765649535706,D,230.39588576548775,1
Non-Veteran,65+,E,B,-146.73050706371683,4.078573406352246,C,-18.65717508856511,-107.4392464484462,E,-29.480265925266515,152.79177162820125,-22.943722041577498,E,96.79264194704469,0
Yes,51-65,D,B,-44.191638754746066,-7.953023835726287,B,-52.43171348409409,209.12178211075278,A,75.45302774146494,-223.24394853446762,-35.16134066641891,C,53.7326041534084,0
