genero,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
F,Married,-5.480516806433422,B,-3.494421620339669,E,109.81890037568971,E,-33.21358989084142,-67.47254423572583,A,-49.598799685321175,-221.47420960112152,D,1
Non-binary,Divorced,41.34443140570161,D,-3.502312529733205,C,67.85847647869049,A,-103.5500375129297,22.517584708692237,E,-7.6934757734249795,23.76619083967937,D,1
F,Married,17.187583166469462,D,-46.72608317471693,B,2.6157442582464845,E,165.75090975566863,-58.057603014848965,E,-76.12447195657279,-46.90250182094722,E,0
Male,Single,34.01279770135506,B,-222.21507592088935,A,6.68653583199756,E,75.61746342873327,155.73718243222763,D,-158.17854649393607,-109.45249866105627,A,0
Non-binary,Single,65.20096753106883,D,42.343972330356706,C,165.18778131329498,A,267.8563968468518,-157.38153885392012,D,-154.64338274209476,-220.06878414487065,B,0
M,Married,120.29864270568285,A,-4.768033014418783,D,95.83190221451375,B,57.28830976160098,-230.5808982501522,C,-49.125948983735015,-28.384872016083744,C,0
Other,Widowed,-169.72945426027522,A,71.90891559726127,A,-114.8301556612756,B,8.032894970407376,50.36533171592893,E,112.52569750532666,42.78803719836512,B,0
Male,Married,105.69585149285008,E,204.5137517514968,B,59.29715724614362,A,55.447240151191245,-55.96142064818239,E,-7.912491835884075,-12.826646720423735,D,0
M,Married,-25.577998069364394,D,8.59540857450088,A,-80.53037225057467,E,-74.56796780409798,-113.27238734443648,A,-23.96828470342718,-108.656721956837,E,1
Male,Married,24.18526294251628,B,-24.01710721278281,B,-182.9668528648089,D,-54.694730165315754,-77.64724135220429,C,18.691982222160096,27.67453489160626,E,1
Other,Widowed,-93.35768267874332,A,137.13268290682606,C,-59.21564455738356,A,-139.97633792698585,41.47638162524554,C,-17.578910698580717,-26.345426209360852,C,0
Male,Widowed,28.88276507421623,E,-62.09324525337553,A,-7.239465814948863,D,-231.50467221829683,41.09708185054337,D,47.52940291478576,-96.839181795547,A,1
Female,Single,33.98505671943709,D,20.05969182252078,C,145.78965001907045,D,21.772813733214186,-65.13571233961065,E,-162.6431309523475,-63.38981058368107,B,0
M,Single,-13.84941338511044,A,-115.92112336772948,B,164.8966430173857,A,-63.04790720789991,158.60864639874302,C,-87.41604990617213,-42.09366902284874,D,0
F,Single,42.82478540074347,A,94.9754904261595,D,131.12693110589194,D,-85.26897457069934,-24.907137675891768,C,-129.45083256304392,101.4365900821467,C,0
M,Married,30.213907645526188,E,4.62777607261458,D,-16.86300452849828,B,-40.28668627582407,36.61254353015232,B,-59.23166468143043,11.577618220617214,A,0
F,Divorced,-34.9357542397603,C,-15.773249494920542,C,130.33592553109224,A,44.969341789705844,83.44448156951445,D,182.74301969646024,-62.63889382898768,D,1
Male,Divorced,102.78800455842938,C,-77.3961816998024,E,-29.83072919667781,A,-269.3302417934371,-95.11151574513812,A,-31.961659022459514,-21.57185990972488,E,1
Non-binary,Divorced,-152.71129262686404,A,108.99289390442578,E,8.897371324797449,A,171.07591881964473,49.795737993041264,D,12.865234415827937,-49.75631391531684,B,0
Non-binary,Divorced,143.6700329349669,D,157.62591987572836,E,68.49202249659612,B,33.76587152016471,-158.57342632185978,E,-166.79718770084483,151.92380261666514,D,0
F,Divorced,10.783095200545985,E,-1.2611091370608662,A,-29.73743686598209,B,-176.5225909776523,41.641127492339514,E,-97.26978525721886,16.474783611904986,E,1
Other,Widowed,-156.28892728513898,A,-63.59953374421233,C,-52.10880453903087,D,-115.41801625356973,46.13778068618235,A,-24.969068711036698,-89.7441076923634,B,1
Male,Single,85.65715805177122,B,6.785262863243191,D,-147.84823964148345,D,110.45666428120803,55.07049362374825,A,-140.69761096734535,-27.84322923880455,A,0
M,Divorced,-141.6583057074438,C,36.06666840177324,B,-225.88716883816136,D,15.929492030578283,6.427515146431714,E,-0.7955176155373866,-66.15979993462668,E,0
Female,Widowed,-81.99755236922361,C,58.34421040302005,E,-41.222861085025656,C,20.98175535136495,105.38311646243932,C,23.321248654967267,56.791926615338404,A,1
Male,Married,54.54971529126683,D,-249.67317455315046,D,154.34210020034445,C,2.1009478385997857,27.3407511423022,A,-8.958370492747909,-70.00847630172694,D,1
M,Married,-143.92119526557258,D,-130.4436287087376,E,-63.119975362057865,B,-92.02391301803485,-100.48398954541729,D,65.49102877498358,145.4811592494507,B,0
Other,Divorced,11.107580091361738,A,20.036774079072796,D,95.656605687189,D,62.73970525739468,6.230649790547437,B,45.562939263847,124.610464366604,A,0
Other,Married,179.54020295671955,B,-4.069179667790135,B,159.88374713511385,D,-180.47257531689974,32.08075965472743,A,-35.55300737772272,-76.16508077329051,B,0
Non-binary,Widowed,124.99605921285992,B,-54.58439599461025,A,52.260275456859226,C,-20.266233876968506,3.80127478076715,C,-33.52610855529124,-109.73557042054962,E,0
Non-binary,Single,169.72214408611987,C,73.71815304212377,A,-24.25475100382023,B,128.44207146073182,-147.80170180820596,B,-202.71990580490166,164.87646338520426,D,1
Female,Divorced,71.30726955236804,E,-201.10590725071583,B,151.34293672056606,D,-31.11767411889103,44.01571757860936,A,36.39837816743069,140.36369851033749,B,1
Male,Married,115.71363935165822,C,-100.8348168720715,C,194.53710544254685,B,15.454973199559607,96.57453158387361,B,-103.7346461747814,45.40805047347419,A,0
F,Widowed,-68.6824080860567,D,-18.610682255831183,C,0.6245758402428954,C,35.216056922399076,125.16381923495783,A,-171.6661543852305,132.99122630884796,E,0
Male,Widowed,0.5722869603252504,A,35.21823706315744,C,64.22579873009026,C,-124.76429532250629,163.6718979966218,D,89.82711580932596,66.94026725082965,D,1
M,Widowed,0.6271913837165147,B,-210.0692484275215,A,-60.788470660189084,B,-75.98631809828309,-40.52006453046176,A,27.61530495067684,165.95150867621706,E,0
Other,Divorced,-89.67887165192434,B,-8.847910700298872,A,66.14116037223766,C,-128.8972670605605,63.6342719620702,B,-122.5338801512667,-143.6177380792293,C,1
Male,Divorced,-138.92814570607214,E,76.13246077932418,C,-108.90190434254284,B,190.606814135437,40.31252560609707,B,-6.866621618297618,131.81108881941873,E,1
Non-binary,Married,-56.504080609276855,C,-0.503946019793565,D,-4.401595871826465,E,-35.58158128759592,67.99450589986759,B,124.10544906115885,76.86098228351045,D,0
Other,Widowed,26.890603415810606,E,-112.29119937794766,D,-73.3535737282915,C,84.14141886718801,0.643059102051223,A,137.14227223054783,-132.41583350017973,E,0
Female,Single,28.68100137077746,D,-63.30852344317586,C,-127.65544635161028,E,-22.62562610158393,145.9470859895466,E,-58.40215381004622,99.15874177656411,C,0
F,Widowed,23.29079570197885,D,103.57002790580904,C,-119.8514492439894,E,161.2455207380735,-220.8001471888585,A,99.5422379751038,-26.711009166740347,D,1
Other,Single,4.697400415939151,D,-60.46108750021494,A,27.272052235171824,A,-24.967143203257354,29.95633441176985,C,155.97085733532634,-48.647823213959875,B,1
Female,Married,-36.281892326713766,E,64.68681769870808,D,-11.802618512078865,D,27.268863041118724,74.12467310764616,C,213.62321312170383,-19.356987533755497,B,0
Other,Married,-199.34684044230974,D,-68.59656691142197,C,18.88931748671348,D,-94.15120592947139,68.84253644424346,E,-110.92661520512283,-50.089123766433815,B,1
Non-binary,Widowed,-54.28595627313738,E,90.04969348721514,E,-47.74661579274896,E,-59.397910330019386,129.55141337910027,C,37.33564258794973,38.018499860775364,B,0
F,Widowed,1.842242948680799,C,141.5194175617016,A,-43.558581959079035,E,-172.6841028836251,72.24414148597621,C,-98.65125072750094,-55.98630954151368,B,1
Male,Divorced,119.5602785392571,B,-9.69256109043035,D,-34.88910714359794,A,109.50303301686131,-7.477831292519782,A,76.69936161689598,102.90735550668346,C,1
M,Single,14.835213393362046,D,108.70060510123129,A,136.02024727595673,D,208.86727244415266,69.53214410108815,C,-53.71458537015634,29.61157409624695,E,1
F,Divorced,-77.48755791816076,D,93.02249389910374,A,30.7439261784905,A,-33.51046526959781,69.46942025852067,A,74.44107062381373,-28.121110223944285,E,0
Non-binary,Divorced,-53.22453359341759,E,41.615118623166836,C,-2.492064135336673,A,-222.524783943493,55.159480811778415,A,-109.57474402876122,1.3531788192832859,A,1
Other,Widowed,11.726822991912934,B,-8.900328748526329,E,160.02720702190743,D,-110.16898257166916,-96.60874930991294,C,-65.59940060204028,-56.734426417383744,E,0
M,Single,-228.03541864921098,E,86.07560267140614,E,21.694149611289205,E,143.69434652997262,-54.06885529441414,E,88.8979224261838,-189.8920846737223,B,0
Other,Divorced,30.16335143549853,B,74.214230128326,C,-62.66504553872403,B,-4.174962998208146,-24.844310749018227,A,-189.54458314786748,-170.15568503563748,C,0
M,Widowed,178.95740622515362,A,117.03902658309184,E,-126.16738902681985,D,64.95784568227312,191.6512444487413,B,105.96294572984118,179.16789579515054,B,0
Other,Divorced,6.341114595978703,B,-50.71831140477789,C,106.98541949843845,B,84.63586024082763,47.61815459176584,A,24.65916078375601,73.28686451487958,D,1
Female,Widowed,4.800012217566859,C,82.13262574268147,C,-15.55919512776299,E,-67.2151724652064,131.18237789110222,E,-19.887687167376406,-16.90570586211793,C,0
M,Single,43.00502310495357,A,71.69901570431654,E,54.01539122011878,D,44.25938341764375,-41.24372902435397,D,140.201687761091,53.048787708521026,E,0
Non-binary,Divorced,-134.82069869862337,D,0.07100664265181558,B,18.66727037022985,B,-42.01026973112978,45.076318379968235,C,154.86330542548527,42.23461514565825,B,0
Non-binary,Divorced,-65.1802253284055,A,116.46595689801198,B,23.07202441319742,E,23.86604826650827,-184.58135252808384,B,8.306186205580177,-295.31255586542375,E,0
Non-binary,Divorced,119.66534331918528,C,-152.4264369947938,A,77.7104881026572,D,-26.585659268172595,-83.67414362280523,E,-121.96048372385661,-18.717522161389848,B,1
Non-binary,Divorced,92.9216265062869,B,54.795757879085706,D,-6.153378581138344,A,37.606484562625134,100.9228623155582,A,9.788495686216352,-13.7872684491502,A,0
F,Widowed,-96.14029825813383,B,70.56042363820637,E,-127.21026767044002,C,24.18697979977761,-81.71390557083859,E,67.40428695665466,-25.50617130147171,B,1
M,Widowed,72.46478570215653,C,18.88724203145915,D,106.0032530047689,E,224.56389640128273,-55.23530994611089,A,-163.5142450562394,4.874834469623849,C,0
Non-binary,Single,-43.00548701227642,C,52.41155227870395,A,-116.3408517187953,A,94.27724500902141,-3.6244154999754934,C,139.12967617471378,43.74943581406392,D,0
Other,Married,41.565138528105514,C,204.29700034421728,E,-40.71103030045966,A,-33.78368497895285,18.177483679647864,A,-65.00762136821405,-178.76247974430274,A,0
Non-binary,Married,-21.406093412086534,B,64.28192217167503,C,127.40699287165762,C,-33.76474979313231,-98.02749016953327,B,-39.44698079235571,-163.29055810522914,B,0
M,Married,-55.74609074029867,E,16.639473303708336,D,-116.71532627491841,C,41.05601741937069,-203.5404715882696,D,178.0912048606488,-176.94245600427857,D,1
Male,Married,-105.399163352004,C,-73.51293773757561,C,2.2478856173912645,D,84.50374538143195,7.838760369578855,A,122.11489398562311,-23.663632681036287,C,0
Other,Single,-138.87223048771088,E,55.04500935355965,C,51.17499135803559,D,126.90905524251824,-93.7775585672317,D,-119.18552026820004,-155.8728956331531,B,0
Other,Widowed,9.250149478613832,A,83.19984629748845,E,-223.871569116393,B,-68.89920998015164,-106.47195869784905,B,96.28134733540463,-98.38554307957116,B,0
F,Divorced,100.45805415206598,E,-16.029652122466082,B,105.15112561717753,B,141.1483336616084,-2.1765242260915736,D,-16.835609245507815,102.61627307877525,A,1
M,Married,48.66146000845427,B,-66.08906688436223,A,7.228550848908795,D,172.38388197346225,-43.99223252136629,A,-78.28711514667054,29.210342798098893,B,0
F,Widowed,-27.885802498388994,A,-233.85621512358955,A,-266.0053234002113,D,-84.43030960408534,135.52987877230302,E,143.88375804787285,11.820268374917143,B,1
M,Single,-7.991511089592981,B,-26.029519935044735,B,-140.72660020240482,A,8.690935559338588,-87.9293669186264,A,26.576875233294896,60.78790069679646,B,0
F,Divorced,-217.71092908031164,C,-35.99747567146467,D,-190.0403774125933,C,166.9959615717513,1.9337901210167083,D,-208.4251209408175,-109.23334564021265,B,0
Male,Single,-61.96333402806915,B,-56.44132605572316,A,-93.78766217180734,A,212.51633575519256,159.44841760550386,D,195.09035721324767,-37.78260145998807,D,1
Non-binary,Widowed,-33.87244743181275,D,-66.06962552740214,C,46.86394559322199,B,-153.59174242215718,168.4860598405572,B,42.852671744545866,-20.25207941504877,B,1
F,Married,5.358572496266633,A,17.81946573750534,A,-18.000845099421593,C,132.7261064501657,-26.128846603583394,E,-158.79723948783084,-53.49005709843788,E,0
Non-binary,Widowed,93.26027001451519,B,-68.58109423360457,C,111.54875624733826,B,88.06792203822368,152.86558799632414,E,1.465454624181885,93.68661778332279,E,1
F,Married,135.87142295674454,D,-94.99886934152862,D,-52.40376728310313,A,75.10251706940629,-5.176777168482469,C,179.6074400565882,-122.84840897692763,C,1
Non-binary,Divorced,-58.19211518460199,D,-71.59373488373627,C,-27.446035322986127,D,-120.74547282895696,-89.73422393060046,C,-80.96080576247216,27.378682035071222,E,0
Other,Widowed,-68.6238497937413,B,-28.142781692376545,E,78.11145794591931,E,177.79301628771907,-52.55638751500948,C,208.4273613777198,9.447500916240292,B,0
Other,Single,103.57865130770827,C,65.11017109839993,E,-1.9913495279924074,E,151.37762781181158,-9.008486710994282,D,-60.909068518777495,-0.34077749664853396,A,0
Male,Married,63.30092931210133,B,172.2883148836076,C,3.3354116673103054,D,-124.33858218442373,-124.04059362837307,A,-13.07492392533469,-22.99639743928,A,1
Non-binary,Widowed,27.155225478486596,B,53.16635472099601,A,107.42042530525254,E,-85.76329659215781,-7.445360890823157,A,-4.751028908559289,49.98358031514502,D,0
Other,Divorced,-18.383600006360798,E,-77.76611673637052,A,58.81306379298693,C,162.9272566981134,30.741173789236022,D,-9.924235036674137,98.85776900931518,A,0
Male,Single,-88.90877455005945,E,97.75357952621216,A,13.900827928951514,B,110.45755360874989,-150.08333972088727,B,131.77486744566033,75.89709351772754,A,1
F,Divorced,28.270698587829695,E,20.101912489562,D,-163.59706224937932,E,-61.352910105921175,198.1467907290871,C,43.009648116770016,50.037312411661695,C,0
Male,Single,-88.44100527121677,C,-99.16487765240987,B,-22.189883636434306,E,95.4071253221699,-9.39858527933079,D,27.38793242317773,-88.0159732525544,A,1
Female,Widowed,242.6196962613056,E,-72.98766495202055,E,87.38869434117295,E,-69.32101257859507,-244.01542849108844,C,-8.4387753326652,-15.079122654636995,A,0
Non-binary,Single,-11.92915876469955,C,175.37796761116994,D,14.401402954373427,A,33.851961231974116,69.8836824995518,C,-14.376632711809725,-26.966964129993965,A,1
Female,Divorced,-26.43304342234194,D,47.49059242224684,A,-69.16601670705218,A,92.9543379083081,83.26962861834856,A,-11.190491124812473,-141.16404320529284,A,1
Male,Single,113.75684754390856,E,-63.23599758048123,E,-33.84931996265724,E,116.974366117176,-114.62260348386846,B,-212.50710781046047,-4.164585326806333,D,0
Other,Widowed,168.8350701318885,D,94.32583694762361,B,-96.22497636979118,A,-94.27470670387508,-44.824136645435516,B,-50.45480956687906,-119.4481526654031,A,1
Non-binary,Married,51.00297022192278,D,67.71344394278539,C,11.464599001929772,B,-88.07341753711601,44.6274267912101,E,-69.1464061166217,-3.3266132621100826,C,1
F,Divorced,-103.09940371501708,D,-183.3651957013453,E,-159.5589951462224,A,-31.842766146405044,-92.57028371307915,E,-1.7659857826469134,-1.0408720438543335,B,0
Other,Married,-41.29886312654161,A,15.46690368455677,E,-111.44243420447255,E,3.0694408133392996,87.44334121929637,B,-72.02153743444872,124.64034852767037,B,1
Male,Married,110.34507127264364,C,33.419108444544,B,-150.87720306931467,E,-39.29816610739445,-56.2191809861921,C,-202.40872391220756,-38.85275519658905,C,1
Female,Married,29.188030368223483,A,-99.74294610306605,D,172.39566248989615,D,-26.720008922642197,35.96768402681063,C,-139.3817002021419,-200.52432797058128,A,1
Non-binary,Single,4.0207727116101575,C,47.3404467601863,B,72.1564636521764,E,-89.31394881970144,121.34296261957935,B,9.276883572306248,108.36655641961912,D,0
Other,Widowed,44.29909138217021,E,-190.2747594079283,D,103.47652841886801,B,81.52419468955341,43.10955408189226,C,165.77423871020824,-15.555471707138341,C,0
F,Divorced,68.04591820319,C,-132.64691228285767,B,131.39330987951502,E,-23.86581270527621,0.3094349928876755,D,-52.24588625616923,-73.64027681796968,D,1
Male,Widowed,38.4443875133899,B,81.4435452027118,B,61.128489566755725,B,-35.11287826780619,-83.90917466677551,B,14.245164626958992,-259.8342060795071,E,1
Female,Divorced,47.84358177607727,A,-37.16796154396504,B,120.99329227598426,D,55.55871657293332,8.28868158131956,D,127.3309015748612,23.474553460686508,B,1
Other,Married,24.499147086554437,A,7.213516546722742,E,-247.7898648456451,B,-2.014011255396882,110.93878819825022,B,-72.36517669407101,-109.16353263353611,D,1
Female,Married,-29.443505490526633,E,-35.06732971917002,C,25.839595620596633,B,60.600312281972954,-122.6038803545926,D,207.5249551868577,-86.93116573643162,E,0
M,Single,146.42767739679783,A,47.8327113249098,B,5.027051488915992,D,94.87760824451776,-71.38513896985377,D,-24.41215436831279,-164.8635733565118,A,1
Female,Married,-33.59916874281338,E,36.38941513252815,A,-59.06547498535974,D,82.77936828216582,86.96068109996685,E,42.158865730506925,-77.15796762182211,E,1
Non-binary,Married,274.66795408979664,B,-61.63326489026522,B,-16.389468458995708,D,19.842555284664783,-27.513833710039627,A,-2.1320232257160803,-33.32444184510997,C,1
M,Widowed,186.74275422263008,D,-176.51980206561672,C,14.368142641976297,B,29.13430394906036,-32.00885209483482,C,-6.3455466168858745,-35.06420190532578,A,0
Female,Divorced,-189.00287328548242,A,73.22326480961316,D,-151.1330830069332,B,-34.52169548498492,-46.48498006275439,E,-233.37940317914283,-108.43871228583089,D,1
F,Single,112.959695382397,B,-91.61720679127001,A,16.12037137656324,D,60.38021328832497,18.108632552049308,B,-160.33847557078863,-58.28387237681073,B,1
Other,Married,-64.35763701588263,D,26.225470083423268,D,25.13532606069185,E,182.05374881927918,-160.38848695915064,D,-26.469844268179283,-85.5346414670205,C,0
Other,Widowed,-46.581535099729635,A,-47.30980105271649,D,58.437841106539125,C,56.61263570317705,-40.931122592017516,D,87.37527424058594,-32.971813805301665,B,1
M,Single,12.029274467775675,B,32.67111820254137,E,-117.57749047540575,C,-39.27401458292973,-21.863594885390604,A,-7.513936679446307,113.6705318485323,E,0
Other,Single,58.9416089011634,E,84.32803134612892,C,71.72990464861213,B,-82.77155788021825,-31.629279384546244,B,-90.17365180945312,79.33457083641552,B,0
Other,Divorced,-132.18433837556378,E,8.797051771633692,E,0.9419872327835526,B,-119.83129302199282,212.8377976709475,D,56.19039702944279,29.58207206325902,A,0
Female,Divorced,22.639183925337846,A,43.03178741857443,D,117.74198797382351,B,54.72993961899086,127.05296153597902,A,-59.74469829737038,43.89179590415729,E,0
M,Married,-89.49860256940974,A,74.74458168464379,B,-97.07580014641174,D,-139.39063755284909,-38.378473751584515,D,-50.34386440512279,121.90915724462118,C,1
Male,Divorced,-74.75085799575155,B,-95.63906221428385,D,141.94490507500512,B,71.42869491750213,-10.260006672438243,C,152.86967760186627,96.06351553625792,E,0
Female,Married,149.36273662102934,D,-40.4843883973309,D,-123.13441990135186,A,70.26650651731039,-22.636683489979113,C,-20.43057264694733,46.250549474054345,D,0
F,Divorced,9.77574471124839,E,-228.222733687793,C,148.8243853866062,E,-12.046812428426612,-60.24176010599568,C,-1.9693510099009042,-51.51485145338246,B,1
F,Divorced,-65.16076058309785,A,-42.44053132588867,C,143.77680534788922,B,-25.747185804857303,-29.710329052897862,A,24.448149819722737,-23.62620994338106,E,1
M,Married,60.683204669294746,C,64.66743800256145,B,124.87015102012882,E,-73.22021094046211,-147.2133857352324,E,63.59301195785374,-94.06375315479508,B,0
Male,Divorced,-105.65206413602229,B,31.25612695470569,C,-13.901606411682263,E,-132.5271009096479,6.274903722209585,C,-161.09931230221483,-59.601083680708136,C,1
Male,Married,66.71047161331728,C,90.08048358038776,C,-78.36974540796537,A,160.2116629788149,-19.645682520485742,A,47.42364360862852,-21.596834553829048,A,1
Non-binary,Single,7.547541876407695,A,-31.544233956418655,C,86.85427787832138,B,62.340276211250334,39.34503017099097,E,-33.265331406960044,4.7106100988583615,B,1
Female,Divorced,-83.32129431430101,E,-2.2078699786393203,A,24.23508227037267,A,143.21414654862906,79.99161633394257,D,-8.867327118893382,-57.18275872151411,D,0
Non-binary,Widowed,31.54569284572525,C,-58.94353772497446,A,-4.874781828935894,D,78.83969850102184,64.14015125458549,C,179.07848464794932,-51.67632653173256,B,0
Non-binary,Divorced,-90.10892742284972,A,-47.19598825048518,C,-142.42717372105153,B,63.9557499695808,82.57339852231212,E,34.818094210089804,-36.01352004947834,E,0
Other,Divorced,63.22080737320772,E,52.90884235411064,C,19.100972886032398,A,73.3185079320416,-221.98228133849454,C,41.97276566006959,53.374660523490945,C,1
Non-binary,Married,30.784683734747514,C,12.53733625809111,C,133.94211141529803,B,-31.199824910439343,-109.29683968700736,D,-8.358369261262627,62.11674106457244,A,0
Other,Widowed,63.699592899548264,C,-121.14339411934903,E,-21.525356563693183,A,-7.929735529232319,54.06067074526241,E,-64.87017098574451,30.25686640888164,C,0
Non-binary,Single,-193.34184576570343,B,45.91823168735797,A,217.13682897559733,C,73.25956572186999,70.13485122272381,C,-69.80515691027422,17.945252475222574,D,1
Male,Widowed,-17.042165628703955,E,-51.81659686032669,B,-15.675857675159024,C,-220.40061017725523,14.3862720563576,D,208.07910991538265,155.05391581580983,D,1
Other,Single,57.784847667400065,C,-87.29096443672235,B,72.12691169348194,E,11.84594247215604,-189.13962499959482,E,104.65445558724791,-13.583689205841504,B,0
Male,Married,-82.28360042590597,D,-53.27954801855872,D,-145.83944197171292,A,-130.916715556115,43.90842290868307,E,208.82789828983726,-143.78455447878926,E,1
M,Divorced,183.84114420024915,B,-5.109149063003001,A,-133.0286142069124,B,-59.74834029375439,-44.26973802400297,E,-92.54340473842836,25.714888457504227,A,1
Non-binary,Single,-20.02237283307737,D,-148.32353407532315,E,124.06276265337723,D,-77.75031453464327,-185.92767917784505,A,43.88938611318525,-131.78840229004643,C,1
M,Married,-168.4022952475486,B,-42.58916282594974,E,-74.9019692802008,B,140.3610038073521,76.89507323540349,A,193.5827727685156,-81.69430858122467,D,0
Male,Divorced,-41.81793584513391,A,-9.065521205994173,C,44.39583952314624,E,-71.48879203321891,8.729521751335467,B,8.566319744952795,-130.6144919302581,E,0
Female,Married,-61.943817268468706,E,56.193660704855745,C,138.09426846683812,B,95.5207777603863,-92.82851623273804,E,81.75526344148862,-210.13219018172947,A,1
Non-binary,Widowed,61.78701481769281,B,89.90578263231592,B,-102.47841473627449,C,132.09211589692828,19.020810920037977,C,137.83509940764424,-22.024752156412188,B,0
Male,Single,14.184324038592075,A,-103.50340790997126,C,-102.05651563657376,D,67.23056591833334,117.78444297034238,D,-105.4004594479186,-61.2688826981272,C,0
Female,Divorced,107.57532843770046,C,87.01063315496064,C,221.4041136774335,B,109.24745735107628,29.964605651398767,D,-48.613330349971825,-178.12306130757332,D,1
Non-binary,Widowed,41.87799522365276,A,13.168710270545391,A,-30.17436684977472,D,26.08933888011562,-230.7213604823017,A,183.00675153692958,-108.30335666534853,B,0
F,Widowed,43.431909524087494,E,-7.8376184028443205,E,-80.26353831947816,D,40.02814876740888,-104.18580359475023,B,143.4015004636631,-257.7350866355244,E,0
F,Married,85.33590647659261,B,-78.86884553265399,B,73.99634071737388,C,-20.32135351775626,40.146969595016785,B,27.099156524946732,-66.64190909534499,B,1
Male,Divorced,25.57903828953701,B,62.25857152368093,C,12.52675656254436,C,9.847722378510865,242.5585822228977,E,-139.29231872449313,24.482817946132904,C,1
Non-binary,Married,101.19867740541804,C,-59.96779303214305,C,-25.344071001318348,B,65.195757941091,-23.567395972607123,A,-14.662775145144085,-86.86453213716945,A,1
Other,Divorced,-81.4252321283546,C,-39.53016066997609,A,-81.08335921954254,E,-148.5474754777382,44.8231555783072,C,33.38962107700024,178.99509512334288,E,0
Male,Married,-66.72267510725631,D,-17.490251040328953,D,108.25809208891397,A,-37.70891464672042,49.90833505854438,B,-236.59062456434543,40.94536954267653,C,0
Female,Widowed,-46.848560738753434,E,31.205878503269602,C,24.640780645978964,E,80.35469340107024,20.770795304021675,B,-114.27019828157667,66.41850542645177,D,0
Male,Married,1.5717676572316521,B,26.194027515274517,B,-13.210211325235916,B,-71.96568331766838,136.36667483979278,C,69.81029807075943,-22.64147489555085,C,1
F,Single,9.405720579839292,B,-51.398237078439024,C,189.14996810590588,D,26.4146721289255,85.19225237488887,E,-180.13483409525563,15.759952824608503,B,1
Male,Married,-31.655288937900583,C,-284.78441350275693,B,-50.68083519296067,D,-128.16487283885886,122.31499687340064,E,-226.6744640749112,141.34401363826643,D,1
M,Widowed,-75.31032552796258,A,29.004414971147803,C,-50.87829909962092,E,-165.5735619367457,0.9036431141927587,E,12.852114087562306,-134.33588468178172,A,0
Male,Single,-151.4170139549594,A,-95.0346010897505,A,19.796769033811703,C,9.14399923631737,-7.94070255936971,B,107.1040122763998,-98.18062511266864,C,0
Male,Widowed,145.97277148858504,E,13.665518850797987,D,23.826612084334712,D,-59.60383887062649,-16.302820853744272,B,-3.994809262996484,-42.18868797395099,E,1
Female,Married,24.20429004126511,D,193.52721978357442,C,-37.20683261596726,D,-65.27884198530049,122.23108808426126,B,-95.48938607635056,-50.81440809780524,E,1
Female,Married,141.0138978447833,B,-106.58323152791003,D,-57.64826875712402,E,-12.792227357612134,-29.283062496160646,C,98.67727343678992,59.251536478824406,A,1
Other,Divorced,11.443462225383653,D,-115.57610395559132,A,-158.5950064184242,A,37.64780879459696,51.73052915148458,C,-46.5295173782234,60.2710346462504,B,0
Female,Widowed,-114.50358890896553,D,-170.9165048006174,D,254.64670988589674,C,176.4314950142726,71.67078551589141,B,-45.752141476427944,9.929706672889925,D,1
F,Widowed,172.06808696757233,E,25.836383538502965,D,104.78326126473505,A,119.84861910219111,158.88463743284848,E,167.45442761405997,63.924418033477856,A,1
M,Divorced,-14.271195567110151,B,4.101733170984344,B,85.27324185114105,E,-45.183935899887686,21.215698690880128,B,-35.961466154706294,244.95935826668207,D,0
Male,Single,-72.33645745181556,B,100.03801311129689,E,-15.476113120218882,E,-25.618180763167146,96.46935389571081,A,-106.30376632256564,81.29788449485885,E,0
Female,Single,-21.1465412537786,D,32.22395778198229,B,-6.668542032063361,E,51.71050030470645,327.67716413794335,E,30.822834565244563,-290.84715131917613,E,0
Non-binary,Single,-95.77627456832609,B,43.09241690861689,E,-39.96473778381271,A,-157.37595308142954,51.891429055547654,E,46.285003091677865,18.321758805536025,B,1
M,Widowed,2.1513315278318843,D,-176.7594508878461,C,-109.97650592064254,E,-11.38734763722687,-34.62521989023525,D,26.49903957904467,107.3485264316879,C,1
Non-binary,Single,-42.18760415535574,D,-97.10380925050478,A,-13.874326182988192,E,32.76111521346222,126.75072903121867,E,-144.0318385016726,79.60176398031057,A,0
F,Divorced,63.469831916080146,C,94.50632928152139,B,-111.04147639479154,C,-153.57167931490318,-77.12129665377367,A,-21.032563161897418,80.39325529538175,B,1
Non-binary,Married,169.4638872486679,A,48.91104674512995,E,128.1242019266412,A,98.60090385453566,37.42255065362946,D,35.42002430996432,-21.34617791166849,B,0
Female,Married,-65.8571584742817,A,-31.43831353386078,B,73.01710220612492,B,-206.31244008303455,-89.84237646219214,B,38.35822258802332,95.71353358993964,E,1
Male,Single,-85.3433866597659,D,-7.847946546089661,C,68.20676853797997,A,-62.39190370829052,-11.95192914494409,E,82.31574526086958,-82.48760225092346,C,1
F,Divorced,27.891520224567053,E,-137.35729555997906,A,142.37811954232654,B,1.2071556606769527,3.659947213194935,E,74.66435069395796,-49.567725251561264,C,0
