anos,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
35,Female,B,B,-88.87878147797909,-94.75270816138358,151.0188615301568,87.48900234765289,D,E,94.30807718716335,E,B,-105.28634262229497,-150.76414427061763,238.6064743025601,1
50,Other,D,D,39.24321770004553,4.138052968001007,31.33166533551114,-13.392250120445237,E,D,208.70893630049045,E,D,92.40042247896686,54.0101240076488,-198.1034749036739,1
20,F,B,B,-61.30233240563181,66.60361782047455,105.6548450225081,32.9766849601551,C,A,-159.0801601182971,C,E,-126.48866485342047,74.09454331949655,15.15495759935718,0
49,F,A,B,56.10563850272206,94.45483626411702,7.424113817503833,133.739926411156,B,D,28.436744452376605,E,A,-76.11244340333545,72.19737726970845,-109.91430212701674,0
60,Male,B,A,73.95817149520624,-48.671764991060215,-48.74095800725552,-178.78993893920247,C,A,-101.50286348196276,B,D,215.2013686927296,-7.77458686645484,83.17596017553026,0
56,Other,E,B,26.818234521198587,21.274114389820582,-66.23178979415422,94.51313265396433,C,D,-65.41411361091058,E,D,-126.25075340633443,238.7171620810002,-25.014343049791226,0
38,Female,E,B,-70.6652672371975,39.36306877785412,45.537363056981995,40.446896637526834,B,B,-0.5985578134249184,C,D,3.464446803687106,-4.595535789283906,100.91537808761841,0
34,M,D,A,28.623025424755326,-82.107203667047,-14.76464392654977,-3.544823338754392,A,E,-54.86715882684613,C,A,-41.27118727164341,-135.87887201134137,143.369717328469,0
24,Non-binary,E,A,-146.73030577935722,-84.48999853262342,-121.87873539877752,47.39747121482154,C,E,-258.66276212342814,E,B,-96.09126783824755,83.7267929480492,48.155154017631105,0
24,Female,C,B,-80.45190204609177,107.18410222405743,-163.20131266501096,-11.95278243328385,B,B,122.52260609152607,B,B,41.2321307131326,197.08268361947626,177.6662661075408,1
46,F,A,E,-107.52841599068815,153.76995371760387,-125.280067361574,49.23110020110396,E,D,-65.91764101244165,B,E,29.315050459185247,44.117905268524524,-124.58921045952486,0
59,F,D,E,-153.25816047203807,-114.77736297774004,-8.331824885656905,111.41708913295109,D,B,80.85155639087974,B,C,44.55554392546158,-40.96752671465753,-114.1579091601276,0
53,Female,D,A,-141.5764058109308,-62.63292588212751,-10.759837636006873,-129.9535636576921,A,E,78.6945031063749,C,E,14.004089915192736,-78.04378141504871,54.49793329236354,1
32,Other,C,D,132.68417076680032,96.01860233849656,49.119063918928745,28.881783504311205,C,E,45.58613455518329,A,C,16.00479128314474,67.03072184020364,-29.05204791159035,1
54,Other,C,A,-88.99866790557273,-128.75417675403963,-167.8196063849667,-16.005995207159625,C,E,71.80934982407798,A,C,-13.781724862818374,-56.78191810891167,12.01219005715423,0
49,Non-binary,E,C,46.08481505800171,-61.96621963266208,-46.52365421603129,-26.75521056749725,E,D,-31.48794745797858,E,C,-14.45329272158347,112.65888107506208,-133.39608123699625,1
66,Other,C,D,50.920395238268334,134.0998967607984,69.0134704945452,82.32477711303211,B,D,161.817997100068,D,C,20.494577047284825,104.26574457665929,94.68610993447612,0
74,Non-binary,D,D,84.79524585115541,-95.53041669147132,-58.841599817221216,4.090873351182929,B,A,-59.24892172598928,E,E,-44.77026860702444,42.03247935668028,-54.652556453508,1
24,Female,A,C,116.40211422530369,-24.49910067838992,38.941677821160155,-223.30059068902634,B,B,-113.66919119681222,C,D,-82.18750327006842,63.2149682945013,0.0635589306754594,1
74,M,D,C,35.4799366587337,87.77696156088086,28.97054811100202,-200.60531070806627,B,B,-24.733976144448274,B,D,-7.135311906995115,184.4842191101184,-20.41044610612712,0
35,M,E,E,-127.91780319392107,215.9186615323491,45.180089272371745,90.33370731804543,C,E,-90.17759059625547,B,E,129.7621305873639,-46.30983291671924,-32.63458534211246,1
49,F,C,B,-41.381843774766985,-163.6205122096688,57.85389015953116,196.24549440701057,C,D,-90.67283394211513,E,E,-113.17910162858067,62.89971246228963,31.347615302221694,0
68,Female,C,E,97.24804864252374,29.10084024798255,-6.394908581730162,39.708327340076224,C,B,59.847552753342036,B,A,51.3026288250503,6.5882993231766385,-85.93514919895148,0
28,Male,B,D,145.0550775612905,43.45567726045687,53.24626190019006,-15.690171574517167,D,A,28.255894582523528,A,B,-164.36167612016217,12.030491851842777,42.606599703433126,1
34,Male,A,A,-20.989343332000203,17.089410028222016,-20.662644964326024,270.11529838985354,C,E,168.6606463768464,E,B,-95.3495759838363,45.654504850923544,-91.02074231118713,0
42,Female,B,C,36.26973158088022,54.29755861276176,-71.16248489297065,36.975520489163635,C,C,156.80629624682854,A,A,-33.372707202797045,-35.36884170698445,-16.699525966215838,1
46,Non-binary,B,C,29.821534339125073,-156.85655219620546,5.23814109126556,120.51865474758023,A,B,-78.10838755347761,E,C,127.4434423778601,97.02782697024635,-51.752452404023806,1
72,Non-binary,A,D,54.08155424866291,29.73834675010641,54.80796302980284,68.91941029783835,A,D,34.09797801751201,C,E,-43.367572964109925,72.77698930290448,-159.43060090062457,1
50,Other,E,E,-76.22659399874804,5.996064049098783,-37.922216142282124,10.598603118221439,C,C,-85.57762043807598,B,B,-60.10083370974038,-79.75168193805087,68.72893446416643,0
53,Male,E,B,93.87293935358981,-267.47629661808475,-77.8514656202024,167.88243570452278,C,D,-192.67467311769656,D,B,-98.88251927257795,51.83612583964901,7.5581562070158785,0
37,Male,C,D,14.280260594160211,25.976930648994134,5.680003699657746,-120.27713155893338,A,C,-76.6446811150239,B,C,61.38093214782073,11.96954717987388,-205.75013785684905,1
47,Male,E,D,-61.59452024754635,-123.009001745385,-11.097624981967238,-78.83949999657781,C,E,149.69019313191373,B,D,92.16492224631477,31.101123485940953,-22.960163907512314,0
24,Non-binary,E,B,-50.533891423819,231.44711604736878,112.72679893144549,159.51957197758338,D,C,-116.21373943567843,E,E,73.68814435874822,6.900168036943899,-25.085771638275812,0
63,Other,E,E,-86.04567398901062,166.52680052031718,202.78982097840588,-92.3912682054643,B,E,-29.39980214817488,E,D,-91.59966572380355,37.20857080187639,-90.57933551130458,0
50,F,B,B,109.08079348328658,-11.486259628652256,14.966191252224284,3.2876207431616984,B,A,160.62666204370385,B,C,10.474490523765155,-17.526168505341715,38.23971337806966,0
56,Male,D,E,30.069969450195995,-21.133815133823532,91.67078885160662,-56.2068428626716,C,D,64.09987425144172,C,B,141.48522358778231,45.44757486754801,60.94283445231742,0
33,Other,D,B,99.93318687095864,86.73964741820511,106.65072902245802,-117.18320006076388,A,C,54.31898906075888,B,C,27.1881365543136,-94.49142381020391,-140.82148061295493,1
38,M,D,C,-75.08391654617283,147.76288456223048,-107.97262561939813,-5.9794615447200234,D,E,-120.25849885683655,C,E,-86.39919594232417,-144.69665867824668,-67.87657945019816,0
19,F,D,E,-110.73806585566675,-13.045744123316211,81.42177796062843,-22.13530559795235,B,A,75.5698329541591,B,C,10.702867333066653,49.80738831293546,161.06805803662505,1
72,M,D,C,55.357348345867294,111.67106680617516,61.45138047566915,-96.45582552752175,A,B,6.815500041290043,A,C,-29.981723772225234,129.20959556658147,44.12511429185439,1
24,M,B,C,78.57892479925268,163.85122731573128,90.0582682773521,17.65473602590191,E,B,170.07820104700153,E,A,58.52729034343317,-137.93375298012555,107.3309789423423,1
57,M,E,A,-81.7745101450935,-133.55434957634793,38.26466726210067,80.68870404071002,E,C,50.107200282565586,D,E,-29.067577204887147,12.822510028770825,-13.379986882610195,1
30,Non-binary,C,C,183.90990823676006,-61.661943505254435,-114.47300645786203,193.60023621188657,A,E,106.72707596174469,B,B,-204.81661551315432,52.49097062682284,-188.41162894087645,1
34,Female,D,C,-51.78725285747571,-177.42175827890708,104.24075614761905,-89.65749253629495,A,D,-44.583315520878074,E,C,-6.729037435482037,56.226560095637105,-312.72998716627217,1
61,Other,E,A,-68.90744947446842,32.85651634972188,48.04777929056485,-155.49297573944594,B,A,66.91202409868504,B,B,29.672937953304633,62.13261500901023,-25.644676653736127,1
42,F,E,A,41.3201662590147,64.64290094031429,-112.4002866805397,68.46677549357895,E,A,-32.593733529178444,D,C,69.8696560403907,-13.715241846076488,-108.58138392114995,1
44,F,D,B,131.14872698314198,-75.63063789579124,17.229450940450523,-167.11861814117376,A,E,39.58295099804113,D,A,-8.62089281997406,135.51857229431576,-174.94178233863934,0
76,Other,C,E,130.32614006970846,5.016213636765839,97.92493280377987,-138.63171453639552,D,A,135.62186234383768,B,D,-5.603210566623564,-17.02302778463642,177.24616882070728,0
26,Non-binary,A,A,-129.32657765158675,-169.27354396355508,193.62625765147246,-56.732038275993034,D,E,-113.37011950753597,E,D,-162.67237140250754,-12.527137044735955,5.896214534132508,1
71,Female,E,C,-85.33851969134432,-27.534316861064912,-214.5354743514572,91.426142550184,A,D,-1.2081021690902205,E,B,-30.393777020854216,-57.2293352192618,6.639381274540258,1
34,Female,E,A,56.891229957549584,-104.5483243374512,-89.47099078349935,-218.60212005775549,A,B,-60.73100445122551,D,B,62.49536734731467,87.4423408501778,71.30266130080498,1
20,M,B,E,20.69864666308525,138.56997965236664,-6.699155888028094,126.77954510815101,D,A,78.99719955717399,D,A,28.25403159164887,-35.424513274896185,-17.68539364095263,0
25,Other,B,D,68.34809173050682,42.96996572076669,70.37009047915319,109.5487305168382,E,D,-15.094085225489254,C,B,-17.1851309139029,-23.855096883694955,-50.34269825727633,1
60,Female,E,E,-144.665020226343,-165.54039205013882,45.235996888209264,22.04698600706596,B,B,-13.947681057299208,A,D,-99.62215691886992,82.20660871380471,120.70082040838001,1
78,M,C,E,-18.900185857643162,53.78377930728566,16.2495175653655,170.8428709591532,B,B,8.297154738380913,A,C,-51.80451009229624,-24.81779421980161,40.428701700900525,0
77,Male,C,B,-8.190669524755748,-20.473747669044506,66.67161275639536,-157.50123555575522,A,D,99.41889155118224,E,C,-247.22029106799104,161.59544086370363,-32.473122653046545,1
37,Female,D,D,-81.79432493887046,42.42684962708135,-7.180131692845962,-200.0363936015562,D,B,-85.2361266265826,D,A,-78.03431110703677,-27.46462314505217,123.1964524487734,0
34,Female,B,D,-18.83509102158799,-116.49917539842747,98.96523192798665,2.228147563304434,B,B,175.25838932374165,A,B,213.73900675485714,24.64216540375252,42.48647712762092,0
25,Non-binary,C,E,85.14690422466104,-40.05394389659378,-126.63332018531545,130.96888746473186,B,C,146.583073782617,C,C,127.2580572290528,-32.87684562836714,4.598606137257196,1
45,Other,A,A,-80.71567347744588,-144.5801867664091,124.55492142214695,5.224311149604926,A,B,49.53328593028169,C,D,-26.021030257549466,-146.19157835467,-16.920464702468664,0
61,Non-binary,C,C,-22.7446290080315,-75.63526812009178,-42.40838042204849,-127.37832170492662,D,C,-56.29882648620108,E,E,-41.1104988464562,-3.9085333646913614,36.38495748858251,1
42,F,B,E,35.44416195632491,17.401019505875613,34.0377923345033,-76.92029330483379,D,D,-84.12161944527259,B,E,-262.24387093570294,-53.739807848449296,-18.460431711642304,0
23,Female,D,B,-26.876329119715386,-100.46529862990512,-97.27748592328102,129.61913017394926,E,A,-51.81634725376912,A,E,183.27406809457779,-57.85244623590835,-140.5999640353972,0
62,Male,D,D,48.121826063122526,126.1910089832661,18.313086338246894,49.159950198138475,E,C,40.01391667929979,B,B,-144.45563760785737,-121.98548969903847,-27.61888451155347,0
45,Female,C,A,35.818093787602024,-195.4732005718349,-5.496104775341518,-102.03570238074803,B,C,90.16873024946644,B,E,0.2503616005924867,106.93165897718238,-45.09386233718323,0
38,M,C,B,168.17908005522085,-24.18576847635176,95.62938477760893,120.81569821665694,A,C,-31.29769733766955,E,C,76.3653943642051,127.2681486260114,13.053506079801819,1
72,F,A,B,-89.32376741001742,-79.69652484774106,102.72828434849079,-8.75268159428703,A,B,-231.5592572652567,C,E,133.0810596723882,-7.790526249352078,78.29487904056663,0
46,M,D,E,-43.563564265451284,-37.70455105165419,-55.294178452383406,-15.698605490621325,E,D,188.4232169004238,C,E,-23.335748291199092,67.92000822984241,18.939680418921554,0
39,Non-binary,C,B,65.09199820203159,29.234287519579503,-4.349950512307045,-53.12880469431346,A,C,-244.88539242287254,A,B,-25.153458011866377,102.25881350866908,-45.39957170241119,1
51,F,A,A,135.8305730811408,-48.515851305225866,-5.9114386636033665,-95.82335906586458,E,D,46.275696417514254,B,C,43.06907771341235,-60.27184148337237,94.22197256674526,0
25,M,B,C,-31.72762014345344,-6.796264837053714,16.46256070831551,22.399847086758157,D,E,-217.47968107051264,A,B,51.276768661957796,21.185768701222916,-168.2636424409328,0
50,Male,B,D,-128.52048791324128,147.0362608413855,-164.13268699157447,84.81048763887674,B,D,-111.78292781630958,A,D,-55.27968538042975,-53.19377602277473,-20.560273075893594,1
44,Other,E,C,-7.677798965735895,-84.99237919128969,-8.640916244200678,-16.566819724564226,E,D,99.5306621711233,D,C,46.31637444134145,152.6852539976627,10.184014251796075,1
37,Male,D,A,-71.34136079825922,-159.60273395959675,40.97008487870019,11.966597579633055,B,A,50.999296723311524,D,D,29.271916968229572,75.897120395556,-148.72670335786623,0
36,Non-binary,A,E,187.37991329047208,-18.04980056565489,-163.8342601894691,87.76972657584254,D,E,50.36799707713926,A,D,30.51355461030289,121.17302598392412,-169.42872120184077,1
50,Non-binary,A,B,60.9334943313309,-74.12438365933333,91.92043778539305,-58.19800291519132,B,A,-10.314946070638435,A,C,32.37892446152896,53.80770049466936,-56.6687159554597,1
44,Non-binary,D,B,45.100515781826076,-107.17894337855813,-17.374402563967763,-119.92674910422645,B,E,-11.952875042793094,B,A,-34.993336979407154,48.125108312766706,39.550474862109056,0
72,Non-binary,E,E,76.69594946059959,-122.02574609551337,53.897305325692535,-58.59184464088555,B,D,-62.59679881218848,D,A,64.7130560774818,81.480255075036,-1.3459885780673033,0
76,Non-binary,B,D,4.9365546306752375,-74.98859447302527,-15.49306705022985,-95.7311417568045,E,A,-85.38940983949969,E,B,209.4193012367017,-62.7279618214491,0.7431849415355156,1
19,Male,A,D,-21.069993522091398,118.41641002847938,-38.97137756917235,23.080836342808745,B,A,-119.13238636024617,D,E,-114.34671282231739,-102.8709134343992,71.16885199999395,0
54,M,C,E,88.82800946011368,102.61821475365483,-52.322184312683525,-110.17138564673789,C,A,-6.052047922469815,D,B,-57.02595636593001,48.65261795345412,-18.42910132573612,0
33,M,C,A,126.62900270886517,-57.58259377214884,45.44125192753465,262.7089473787174,D,A,-30.78197712149924,E,B,-50.95717481226364,-80.30822011496699,-69.61716772908869,1
40,M,A,C,43.765362781303764,-36.841002849414636,220.47252840026422,-28.748044295941277,E,D,-17.805351074801088,B,B,17.217343179626635,125.36875253461058,-137.97774693857474,0
45,Male,E,A,-83.18982006685245,103.24889038270216,41.452200771822696,-85.72870798661793,E,C,-170.28610566644286,D,A,131.36298629333533,-151.22451781156457,79.70118105654277,0
63,Male,B,E,-47.699591699807655,-3.2666328991308426,192.61193827662296,228.155864822698,D,C,-67.72037956868306,A,D,15.223242656251651,-4.41253619631841,48.0696324218398,1
70,Female,B,C,-258.74996810565136,144.38274286229037,26.0570512105556,68.39077597416123,D,A,195.55360533671828,E,E,-35.778317288780656,98.01821873378435,-1.112576879179332,0
34,Male,E,B,80.09023577083073,206.7017408883142,-133.61452527086732,55.063293791970715,B,B,-69.12421412221352,E,C,11.669642498657037,-22.63384087553126,30.190535112077267,1
33,F,E,D,-46.387391762597716,-80.30940520266921,-68.51605931260237,-72.29061709982312,E,A,-80.35194332872719,E,E,-16.511445014396088,76.79258678966102,28.872071838321666,1
30,F,A,B,-119.4239351987179,264.76931559162654,95.38076319659876,-178.48114874533226,E,E,-150.18801604364342,E,D,-2.993499619848704,22.123932908957915,-21.46920803434066,1
67,F,C,B,-18.52045750183567,-132.8311960982629,-31.28369963726846,37.30886290058408,E,C,45.692559511382214,A,B,-22.53255438315238,-0.8513926715886041,-45.22865932163086,0
74,Male,B,A,36.515332074111974,44.50662116977422,-78.4934688692664,22.106144497717953,C,A,6.950388475274616,A,A,137.20416833285452,-54.66153545988772,-24.414755441313492,1
48,M,E,C,-48.5884495195377,54.27868353980344,8.935736863071233,-161.0152487217119,E,C,-32.73497372405379,D,D,71.77088021375693,42.74876336513269,26.265847011143705,0
40,F,C,E,73.83554992663477,90.89022859880096,-118.94344629346266,-60.792866696282175,D,E,-99.14503169588188,B,E,-80.17069812384267,45.43135084565314,95.56737289202496,0
44,Other,D,B,162.33589202536268,43.85311107250347,-9.099487116016746,-35.74730037612242,B,B,13.019657574172507,E,E,126.3383748016973,31.01341995271788,-186.84252875823023,0
22,F,C,A,72.73905811543213,-23.977725907299703,-22.058536091505758,13.285586456649675,B,A,123.6685804225409,A,E,-172.37805140601813,-59.70016615913849,-13.018818364312832,1
42,Female,B,C,-59.47436509666143,100.59733864121065,-44.1159729048282,-87.63020596725765,E,A,170.84810438469552,B,B,-232.71809158471893,158.52201930576186,223.10361601261675,0
69,Male,A,A,57.81092429086194,26.412670455211483,15.85498329167249,17.382870974765304,C,D,5.916971427163344,C,A,81.38014272165853,54.1100083600376,-34.482176038560844,0
39,Female,C,C,95.92401625157177,-96.85696485501988,-7.005955898985337,-47.12217392644833,E,C,-9.373379346351275,E,C,-75.67693257165166,129.80287041518105,78.41205774353934,0
62,Female,C,D,172.06088304383448,167.6526169746524,196.2655967644237,25.06644086822969,A,D,-60.86634192101048,E,A,142.98544053817864,246.47326153202772,-230.27054723703472,0
47,Other,D,A,-15.07816580069459,50.430908002751075,144.78046876331786,74.80536341598612,A,A,-82.75522671168697,A,E,-106.04244469520683,0.019566406123061625,14.445680484910866,1
34,Female,E,E,25.445395520222352,36.528279821822565,-139.16725992560876,-115.79514418870534,C,B,9.237819400246087,C,B,13.948445283870011,111.98968419362794,68.00175626119173,0
42,Other,B,B,85.61821943925645,-74.51784481598797,51.20122840440231,-90.86943349670803,A,B,-29.809288356760693,D,A,-85.09076546867585,-27.040196954905042,26.726456083771204,0
18,Other,D,C,-100.54327784649801,160.93568042370134,41.4793529813185,126.87886638851025,E,E,-77.37974372557797,D,B,124.94815756715482,-222.66668587544487,30.504154686161428,1
78,M,D,E,-14.967886126564206,115.16025617864001,40.12391947928081,17.413906375939213,A,B,71.36799216469183,A,B,-116.22387807543215,-131.00783641973345,93.76498811725608,1
42,M,C,D,-53.49288634839133,54.0831309396659,-27.028549605624374,155.16630144274075,A,E,-51.03374303995303,C,E,16.963648021820386,-41.99909619165793,37.94870921084449,0
21,Female,B,B,-88.45314414507467,-184.44083455707977,-26.606679901658953,-98.26653432461285,B,E,27.394306851253187,D,D,-60.24719355273827,125.48912541334765,-1.3691367489496267,1
28,Non-binary,B,B,-0.9883834443767354,30.33455758162126,34.89622612327274,62.30886306923765,C,D,25.400161026297052,D,E,291.4619704811341,-75.29729592434535,55.75891186203127,1
79,Male,D,E,-15.664733902276318,48.145489731400595,-193.74122762204118,20.196076212290507,E,E,36.92864439953162,D,A,-99.4052016194175,104.20157999384054,60.592578965977516,1
32,Non-binary,A,C,-42.96884891941535,79.03139684574441,96.06736366481766,88.41129642491411,C,A,-79.68535876367285,C,E,0.7021544041497523,-150.76496828427537,22.125175991859177,1
49,M,C,E,-65.1959457911847,9.78645154273904,-218.47937553349345,-73.16260163232921,D,B,-51.197134318201044,E,D,-40.99145556484165,63.12402691951446,25.537725340038747,0
52,Non-binary,E,A,70.45870722674096,-96.35258616876133,79.12757471942545,129.5164521133807,B,C,88.94171107257111,C,A,43.09535117700025,-88.52598026310007,74.75093248152605,1
52,Other,B,E,-7.921390239275938,-66.0718991590838,-134.5836779122142,-25.424765098724038,B,B,145.20335379765365,E,C,-41.15865995280604,-59.01306037640083,90.4500814657505,1
35,Male,B,C,-2.6785263265886203,59.72135245952093,-65.19822772343635,38.96328766317401,E,E,84.35119301704806,E,D,-137.1730864656193,-133.6869726454496,33.577380451646334,1
51,Male,D,A,69.22192166559498,91.37793645408158,40.04894634040458,44.19297756212227,B,D,7.271014460422422,D,D,-148.04779775665017,3.0646131392221454,-124.54468191866115,0
65,Female,A,D,143.25540941266087,-99.15495313818845,155.96745555851626,-106.09572351810527,C,C,46.66231666325073,D,A,-11.246800826675676,-126.45262757642368,-71.8491059251462,0
56,F,D,E,11.788910812988238,-87.00469216358428,-109.59483233152577,-63.768894608139746,B,B,-142.2300079900859,E,E,-145.8062101908174,-152.41679534396388,-103.66129155051063,0
18,Non-binary,A,D,126.67861711074062,-87.42016174877094,9.665308753515763,48.87107575988714,B,B,15.076214483174477,A,E,-138.40214372237142,-10.942658933324436,-136.6048426389107,1
31,Non-binary,C,E,32.907799511054016,-21.721610779289392,-43.92191908000903,-23.351286967257952,D,C,35.6356730424097,E,D,27.084750011498926,-14.697046075989647,-34.85116326583689,1
28,F,B,E,-134.08617377201,-41.040225261483094,-52.751008763295495,219.84687389454342,D,C,76.19689240846617,C,D,-81.89219988284245,-105.75400304261488,167.0747805811973,1
74,Male,C,E,55.23891160991741,-221.50962141127556,-181.5985444044902,-1.13093163726433,D,E,-7.513465609078761,D,A,31.323490390475467,9.276127652344934,47.4516372383763,0
63,Male,C,C,176.2169555791645,10.037402978669375,11.447052781478384,-128.9911736036207,A,B,-95.94447635083033,C,D,27.68565092556517,-92.73363007571794,14.987776599787972,0
54,Non-binary,C,C,136.6397607086768,-204.41496930174998,-51.42495373687779,-14.822660064627494,C,D,90.24032400771547,D,D,20.730707534299526,-102.68418344648286,-1.6206235135028741,1
47,Male,B,E,72.8298196543962,92.35253507830726,-86.58276955694897,-126.62304741817105,E,B,-57.343931690101016,C,C,-54.90033399688367,81.10032321888755,45.17082109093853,1
72,Male,E,B,0.6655721332090558,98.09746355696072,-13.321587537570922,-27.535052625162574,D,A,-6.706717310904428,E,A,24.846090998797614,-69.89384034697083,-60.326825682487375,0
33,F,A,C,21.291210232233976,-50.197467762769236,-67.09200472013471,-10.513520930197403,D,C,45.59372968549445,C,E,-51.6996875194901,-14.506639100263827,-176.4148283332954,0
54,M,C,D,75.29740730092382,44.7757409209779,120.40565299488206,-30.8676260226752,B,E,-142.4875886345794,D,B,101.32108712897003,73.54552830574653,-87.50954487250479,0
32,M,E,D,-112.96214903255817,55.3496421522449,41.68906504696792,90.60244205295889,C,C,116.02725724775058,C,C,156.58337457630077,95.09561828783913,157.1294226511746,0
66,Other,C,C,-27.689459620284833,-3.7897944759082423,-27.15770968977647,-9.432689328499732,B,A,-37.96800763947676,D,C,21.89777457478898,76.53709209958853,-9.884288564527466,1
78,Male,C,D,57.84840078617596,-44.965005036571945,-79.25267384318929,78.64084886238456,A,E,36.66650646945553,E,B,-12.0133702295616,-59.2395038015835,-38.92314966659862,1
74,F,C,A,69.14010180648387,1.6765914507034185,-90.84896229029198,-114.37746637827377,C,A,-79.4283944643521,B,B,-28.744200236633365,-11.023131789028493,5.076864505331173,1
59,Non-binary,C,B,-76.6487899341717,96.89050258412719,61.81637697773705,126.99600070851211,D,D,-27.587715532196306,A,C,240.1533449796529,46.09843457750785,-130.95296009261614,0
59,F,B,E,-11.322524364413487,15.934036187996176,62.02291857334545,-5.909417312889332,D,B,-118.27133715935301,C,A,96.63254755930396,96.71532955161226,34.91935433263051,1
50,Other,B,D,34.93248034646192,34.92448125647377,-36.19032596989643,-115.6788241356652,E,E,-6.301140587773264,D,C,-18.749190825880905,58.849815892379574,-37.31874579507833,1
22,M,E,D,76.0415990776261,83.56289821164069,-72.69203230198248,209.1029391820824,B,E,1.2802989643949476,C,D,45.09594107787447,-6.105938397787701,72.59325540745715,1
41,F,D,A,-86.98727277605259,-208.8057491867688,-49.64676867659634,56.29665967088804,A,A,10.511379822886273,C,E,127.12462743868973,35.83174925597019,-23.054425018400675,0
63,Male,B,E,139.67422567275992,-71.46140208695466,3.295300694360806,-49.03998622115533,D,A,85.17023926872666,E,B,-136.79061413819016,-20.016183556149215,21.736562902611922,0
22,M,E,A,-6.598115644847648,156.6327205952713,-120.19493665872369,24.74139465787513,D,B,-69.33780334581662,E,B,-81.43223875153319,34.817293870708596,44.13830922671336,0
62,M,D,D,21.661067132402867,-56.96789869954354,-162.95101791547359,-114.80258835282694,E,D,1.048176020181652,C,C,-147.93287195398034,-162.4789959830694,36.092845875282634,1
41,M,C,E,-27.498839372230538,-72.96156126197279,-46.06001239875014,152.43047170662075,A,A,-24.960200687603994,B,A,-184.77672403499227,-20.56025777218282,-11.256956280572933,0
75,Female,C,B,-5.837542259918903,-94.53365543860286,49.04328025208225,1.6635478341831835,A,A,-194.29735060880756,B,A,21.502056489503886,13.897655723923569,-46.34029991047293,1
79,Male,C,D,59.94077737128054,-14.852232610343396,145.137517509103,7.540688193884088,E,B,-0.232260054343387,C,E,-269.3173956717246,30.021200403208724,-149.664234991483,1
74,Female,B,E,-45.57041658653834,84.71829486553415,-85.16392093188159,-1.8400263832541133,A,E,-168.45463691891055,B,B,-218.64245824531977,36.95498072300838,125.20868209626353,0
45,Non-binary,D,E,-171.9672016686995,-213.9546101091696,11.844360141413986,190.81087481446013,B,E,93.28672941151079,E,D,-13.626089835606859,-123.70655642351545,4.819818043826402,0
30,Male,E,A,-34.75946080335737,-147.3234545624912,194.653071791664,58.94543922343526,E,A,-82.4467925993073,E,E,169.50154643171757,14.543773733350191,38.1218834022622,0
37,Female,D,A,-73.92997986715132,83.85917481324269,-76.1772978398892,-121.91246458441441,B,B,10.536013484030502,A,C,25.072616993547435,126.1562870844176,-66.1193689752127,0
50,Other,A,B,-26.42924023459751,-177.24652272465738,-12.298483627326968,94.58675100388263,C,B,-58.88995601717226,B,A,124.26476843961596,-18.05274961671073,-59.40034104680609,0
31,Other,D,B,-152.93452389283792,-235.66622762978648,-113.68221533515894,66.46311122419229,C,A,55.7397016721757,A,D,-110.56669799286499,-185.77836092979777,57.40181344896712,0
40,Non-binary,B,B,276.65394000902984,59.84719242922697,-17.343481651900944,116.62236157034232,E,B,-52.229735115512796,C,B,-143.84138215528384,38.6960737598868,-195.2471841782669,0
19,F,A,E,57.384521201205644,-94.19743864802726,45.51561589273624,109.51538392831614,D,E,22.789603699552337,E,B,107.82149042366986,-74.8354799200819,-60.461224213829745,1
30,Female,A,B,7.675199484580573,-28.83669574981259,-289.4184251782468,85.27499171123678,C,C,93.88643001612995,D,E,-60.9511157765383,68.17220033157007,33.7286107075315,0
26,Non-binary,B,D,28.015561407072344,163.86493851265013,81.46086916950891,-96.60080823769215,D,D,188.04855010113846,E,D,-20.20204080452857,6.316940447089172,20.3551542789067,1
65,Other,E,E,87.401645292499,-20.517560214825632,-87.33385726612816,59.43310304848093,E,E,75.13653054859066,B,B,88.98334764481586,54.73091274972685,-159.33723545385664,0
56,Other,E,D,-74.56716014947067,0.11165119118029235,-13.038079334224495,75.70888102471451,C,B,36.140005528592745,A,E,-88.57070986260698,-86.84238682179326,-134.3436476120596,0
51,Male,E,B,66.56078744011259,-33.04173110081977,294.16915895202067,-96.5716592676721,E,B,-13.317053376765701,D,A,179.97230348356183,69.80663113691013,9.530712161788504,0
31,Non-binary,C,B,124.36634488314749,213.60636808761396,216.6484225717154,-164.05834847997883,A,A,78.81797787978797,D,C,24.01647258836749,46.88603176895868,48.34518207220301,1
54,Female,C,C,-87.16382722814328,26.372868995072146,140.1851913448388,51.97390160975913,D,C,97.56028294028974,B,C,173.70331184607593,31.14975253265304,-1.3531661029870876,0
52,F,C,E,-21.536855477334118,-219.5507856700893,104.93606060949159,-31.089161458133646,D,C,51.124760978905115,B,E,-0.40017294246595003,49.9760878540698,-13.630926561308224,0
52,Female,C,B,55.220856771891626,-149.94892560972227,-114.62639299152781,101.71323850801028,D,C,170.57347060510068,B,B,-61.81593467818875,17.938470763909635,-108.39031210285917,0
26,F,C,A,1.1489249789570273,63.9390853661111,-160.93659295944036,25.894004362106703,C,A,5.762256960739216,B,B,-33.95145838995705,18.464573877306837,-86.25106864175801,1
