gender,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
F,None,47.37696659892301,A,54.008487692737695,-131.81399752750727,-79.78116087416812,58.860551325559726,E,C,E,-87.96079797035667,B,1
M,Yes,-39.75472900219463,C,-10.733072996418546,-116.08233108295758,11.515526959468374,-24.161391591137356,A,D,A,-62.34970497216528,B,1
M,Yes,84.56478461759052,E,-123.83786958677901,103.02273300561131,123.98822203407956,14.481811161883924,E,C,C,139.8753243236402,D,0
F,Yes,132.09687063636085,D,56.65275635623074,-98.7628365832799,-58.01024019432285,42.884394542833384,C,B,E,-119.59444885496457,E,1
Male,No,105.33825344970886,E,-155.43584537204146,39.44574595395066,-6.5213540532829075,-198.8415841457976,E,E,D,-195.36213318200254,E,0
Male,Both,35.39129711293445,E,234.60857843413683,-96.99524344464294,163.44686954092245,-95.68249752214443,C,B,B,-42.229587885855594,D,0
Female,None,3.588492067865825,C,35.65828519545079,-12.84865171454587,11.295345072898757,-30.46948678804012,C,D,D,11.127030933686855,E,0
Male,Yes,-95.26893378228011,A,98.14015925033436,67.03007782075817,-68.17155709899713,-90.50731085883568,D,D,B,112.24623913666866,B,0
M,None,-115.70371056166977,D,37.991492310001306,11.079593115589134,121.27084594676099,-52.83433159426845,D,B,C,-22.655157743498265,C,1
F,Yes,-19.456391231169786,A,-42.620675854905066,28.141900040688967,73.32448818036221,-135.34168455224065,E,E,B,-115.31446033570904,C,1
Non-binary,Yes,-43.792929921049115,B,62.10952118909707,97.09536612809305,13.525604203435337,44.23817075046643,C,D,E,136.03358380189098,E,1
Male,Mental,-43.0938615063767,D,-199.67229245315298,-66.00566746724385,-50.822919477390194,174.3448191469622,C,A,D,131.96089447305275,D,1
M,No,35.20615285531691,A,-81.37280930581998,-9.831130111989195,-86.24851149267823,11.13806457098771,C,E,E,60.392142242653435,C,1
F,None,137.6960799423325,D,-98.57409898904777,7.233934966400457,-133.63386439480627,115.86780179895644,A,B,D,-40.468590848142064,A,1
F,Physical,-50.62725571582221,E,-55.25774745608529,-178.01755759909065,79.4583500327947,29.79210828386183,A,B,A,35.40994440948631,B,0
Female,No,-123.715222413868,A,-48.50442215495873,64.32391789086158,65.33465895352965,-79.9888881792091,C,E,C,80.23781913080668,B,0
F,Mental,277.1236915907286,C,-51.92044583806689,-87.82549742276025,1.744971384179173,156.1363667370232,A,D,A,-126.67713833390395,B,0
Female,Mental,28.810821681415916,B,27.91835630606317,145.29314945017094,62.51787936494693,203.58073091942273,E,D,A,-22.461540891671998,D,1
F,Both,104.19831335918732,A,-142.85679443099048,-13.156896989708123,30.30889173260045,72.94339905680486,E,C,B,-97.65055280267843,B,1
Female,Both,-89.0713431369896,C,41.429442416543296,-0.4454708474553566,56.98328686394276,-138.6362595457289,A,C,B,-16.12063512962729,A,0
Male,Yes,42.39490429794892,D,75.7094434584746,136.42650349234907,18.41487317047136,40.24357357087769,B,B,A,-97.29726309221124,D,1
F,No,-65.20218817363624,A,22.532734392217943,-50.11016577522891,-137.87986465897208,31.94693279120787,C,A,B,139.59573603120683,A,1
Other,Mental,-34.74235868305253,B,-98.36231319715368,-9.7688081225058,-31.673896926999696,-200.6569527398041,C,D,B,73.6481305731395,C,0
M,None,19.883229784819214,B,4.085757342369538,101.33709296819057,85.94890453381332,-19.670363135029433,B,C,A,95.55725285383637,E,0
Other,Physical,-43.94192263416839,A,109.92964335097268,108.9834431146348,-39.576274262293005,-238.7644227156698,E,B,E,-13.770044107311183,C,1
F,No,112.77397100053233,A,-150.44385343082877,-119.97269926684442,142.19837136944545,-20.806408124619857,E,E,A,54.857277192341805,A,1
Male,Mental,45.151371342826955,C,-11.244537035912536,107.70870850028933,-59.12737614727668,2.771900887273128,C,E,C,49.792801874358204,D,0
Female,No,-110.19101645355964,D,-181.80653366168195,70.17626660131158,-54.42357457011098,27.975387672843155,A,B,D,-41.455928447666764,B,0
Other,None,-27.14301069823889,D,-145.8592161150473,-39.18331447079422,-68.16298382858926,159.81625380764316,D,B,A,36.803871348378856,C,0
Non-binary,Mental,-19.71013913981545,D,-37.234972510012014,53.38076081655525,-49.512821611966054,-112.81641204922775,C,A,C,-46.17639945591358,C,1
Non-binary,Physical,-16.470010065864667,D,-57.22829353201614,-60.15102034914618,42.507861137120855,-132.20741081104921,C,C,A,-126.60891816141154,C,1
F,Both,-126.0288927284334,E,127.63115760924573,24.56053016759582,24.45398392622061,-96.21573190886281,E,C,B,-40.53327226759742,B,0
Non-binary,Both,208.8486187714369,A,5.227425299576443,124.62134017637318,-29.141694520103982,-48.44210463081504,C,E,A,-7.219625887978817,C,0
Male,Mental,103.92220539236195,C,-119.23812432541752,-51.78894489741437,-22.978206861641056,59.40973022265087,A,E,C,60.40577582872352,A,1
F,No,161.74386782019033,A,49.88408601643811,-157.6055699293035,-147.47285419134647,73.1488925959182,C,D,D,3.4025440336135455,E,1
Non-binary,Physical,-11.386443123372771,E,-146.74841747593652,-19.858003042986372,-158.17533836098747,-32.970302416379305,A,B,B,-130.2032395374313,E,0
F,No,108.77477424639838,C,-18.17611690697545,19.504831763147372,156.25288497999864,72.73241757632952,A,D,C,-84.91492673288144,E,1
Male,Yes,-124.89268129804528,D,20.28219834632317,24.274666144272132,5.689828581242339,-30.085763347813575,A,D,A,92.28019116271712,C,1
M,Yes,192.04463892426816,C,143.10390923929413,-124.36149587758865,3.022982878698203,231.289812687924,A,A,E,-15.240161427264013,E,1
Female,Both,5.394588176428222,B,-9.768082108147455,-17.05522355310908,47.91281495860092,7.072011882759958,C,A,B,-136.53110434242558,B,0
Non-binary,Physical,-13.874664742628337,A,-63.00912057852164,50.22864247047659,96.66809648722612,385.6742739646966,D,C,D,-145.30817925396835,C,0
M,Yes,42.88837263239306,C,55.388058130622994,-153.8645528418122,9.056797717028761,-92.63136295978505,D,C,E,-80.97261580537818,A,1
M,None,143.94345726956843,E,-9.795659763607192,-15.508735375332378,-1.2336001086338224,-4.511887180206054,D,E,B,52.82338569782093,A,1
Other,None,-7.55961198231567,C,79.90421900346927,-57.703531544449746,93.70062458064452,306.57790656524287,E,A,E,140.18831395640586,E,1
Non-binary,None,112.16697194304379,C,98.2179516851326,-63.433249195018874,12.908425967328307,-19.1017469076448,D,A,D,37.15056432921973,C,0
Non-binary,No,16.67044490990688,E,11.89827466732206,161.99602240290395,-109.32881314547735,310.13334032286366,B,D,E,-63.37879062499761,B,0
F,Mental,12.905370108871328,C,-92.22008248457347,113.89557011315348,-75.38217361387035,-209.9817975435314,A,C,C,-13.637968905770617,B,0
M,Mental,-81.04667629264756,A,85.70783479049632,22.54315052210892,118.66939836942572,14.91449853038517,E,C,B,213.78984209279227,A,1
Other,Mental,-19.021752760384416,B,16.11850552479053,-106.20861701429337,2.8648982253091697,-111.93565204211528,A,A,D,1.4873040057423537,D,0
F,Yes,-210.49432351845093,C,-110.41604755047257,-216.1185914110265,46.853588165459655,-119.8166293229414,E,B,D,-48.98711773084902,D,1
M,Physical,94.70238532461799,B,-65.21502193720177,-57.55323379122371,49.33938565460954,98.62209298242975,E,B,B,-111.18956783369931,A,0
M,No,-107.32963253391486,D,-56.76180138593241,116.61501692222403,35.013104782533375,80.45902161471054,D,B,E,72.3423021642293,B,1
Female,None,-36.026833485849195,C,-49.83959360449106,-5.548243626991308,68.60271414056659,61.68945352958929,E,D,A,143.82941820828987,E,0
Female,No,35.71111751977144,C,-102.38709536564376,-22.59790452562677,182.66709721982915,-98.00653277147292,C,A,B,80.73406662563852,D,1
Female,No,-46.427418979245886,B,-23.96087851292338,48.35482212043619,53.91015382609833,-20.942473197022828,E,B,E,-20.980025024890807,B,1
F,Mental,-30.521170990071628,D,-110.34955430775553,-85.26800631017007,-42.65832298135725,4.026601180438674,A,D,E,9.23165633715503,C,1
Male,No,173.22274810024942,E,-9.047052504498435,24.993906902584616,-85.11180287947569,165.14055843376826,E,D,D,189.12171670715986,E,0
F,Yes,18.072602821311374,E,15.782327833532102,-110.20146783451221,-4.400414710275769,-11.593728220017754,B,C,A,-113.29347375848369,A,0
Other,No,-63.01040488120061,E,-59.41619907435054,0.36389806688073556,-25.118953411067015,-49.90825970479758,E,B,E,42.30709154203304,B,1
Non-binary,Both,-70.78468710311036,C,-214.3545250385993,33.11958801577346,-70.40431538380973,-94.85955969799365,A,B,B,84.01267127342228,D,1
M,No,-79.59914673693447,E,5.112450029665004,74.75709946413875,50.52973720841878,22.042577727476942,C,E,A,-21.145178466116164,A,0
F,No,-26.998947241461014,E,-92.62169060000741,8.327845034602012,57.44407299264424,-17.57245177986522,C,C,A,267.19716665746176,E,1
M,No,-134.10478717132693,B,9.908002348558695,79.82990611457905,67.46305915264436,-36.52297999853497,C,C,D,-68.72353468458977,A,1
F,Mental,289.0411678213404,C,276.0452499739825,74.46917379727337,4.253971717293177,144.54985405807477,E,D,D,32.70913046771346,C,1
Male,None,-70.0569521372011,B,73.34871013416394,-38.61142670427235,12.722989948788069,-135.09993127671493,B,E,B,33.66696652387227,D,0
M,None,23.939489567124184,C,-54.3596912874313,137.55778660429363,-48.38216453813903,-51.0237199767698,E,E,E,-28.433298940697544,B,1
Male,Yes,107.85870381221253,C,-69.86437318299481,184.46096916082365,-44.719020738113215,-27.53928703637331,E,A,A,114.09171385330022,D,0
F,Mental,89.72004504054026,C,-101.06155709025933,-12.624677890234704,-151.25942554379742,-99.49839327064348,D,E,A,-120.23650376487159,D,1
Non-binary,Physical,-50.64416776928835,D,-10.53602302008235,92.50875242510065,68.99716598701373,-3.615201129079409,E,C,A,54.51491157685746,A,0
Non-binary,Mental,-18.063175475278513,D,39.228892101633306,69.20335151098446,-156.9957413034219,-76.77273525336751,B,B,E,80.41584192865953,C,0
Non-binary,No,6.050609357505483,C,32.68022465423742,25.642250180634925,-44.68135016332309,-198.71500782146018,D,C,D,140.74194639497057,E,0
Female,Mental,23.901532143672735,D,119.82767034709445,-6.694991034450816,33.56778262775806,-239.4285188914588,A,B,A,57.81749795023352,D,0
Non-binary,Mental,-174.01434577700945,A,-162.16773127651888,160.21040483094683,-18.201030458500906,37.751917496501584,C,E,E,-93.49167180944973,C,0
Female,Physical,-97.00386421912887,D,-18.364405130957685,-27.450683037972407,-33.127060736089255,7.742922758255688,B,D,D,-97.66855655809802,D,1
Other,No,-7.101737932752428,E,-0.9826386735701949,221.29078853253407,5.4366349426698966,-40.31770401552143,E,A,D,43.92245640471779,A,1
Male,None,-3.0021696992802265,B,47.697365948924194,-9.49286228559847,-149.97742577509726,171.21752704265774,B,B,C,-92.64882649888682,A,1
F,Physical,-72.34457380845387,A,-94.64847284768739,97.45792224583309,20.837641811027908,-12.848940570052333,E,A,A,147.24197443654447,E,1
Other,None,61.18673172318273,C,-32.41488545145369,39.5868899722978,24.929805941603313,192.28411102607285,E,D,B,-0.8111317470800741,C,0
Female,Mental,-33.440646974114344,C,81.04900131735636,80.44424413952981,-113.04879762641514,-26.823308690047,D,B,B,61.38992159155423,E,1
F,Both,-17.086018979779922,D,41.65262996732216,130.4525442782128,135.46879597162186,169.01235436433237,E,D,B,124.69646233196863,A,1
Male,None,-77.60937593866537,D,-134.9727595070739,41.16755635788181,-10.953332592147556,-8.26847356743435,A,A,A,37.12699852931991,D,1
Male,Mental,-65.91507252517752,D,-82.39355887901537,-109.88425420299686,285.5765600470354,174.33223760196685,E,E,B,-30.29494771103619,A,1
F,No,74.43722120463593,D,1.422322071538602,-102.70364496795847,24.674844228329317,-6.144961368590525,C,C,A,-191.54431820812871,A,0
F,Physical,-28.999662448429692,C,45.54746819190633,39.89810674266721,96.64250206358298,136.0485035953472,A,E,B,23.82864248645499,C,1
M,Mental,-166.8653583470567,D,-128.87961633663042,-134.89064269180585,32.988962437058525,5.35098460867923,A,D,A,26.812619450000163,D,1
Non-binary,Physical,4.71027624345756,D,-77.92403588255283,84.74384674782377,-167.43589494452223,240.19703296577313,E,E,B,-20.795333651967933,D,0
Male,No,-26.291412754235743,B,78.76779038179072,-28.13941801854522,129.8946542234506,180.39838463715708,C,D,B,173.2416162308736,A,0
Male,Yes,17.02276212011309,C,-41.94865305254442,3.596534436194249,73.82405690232882,-85.39691956668396,B,D,D,-31.496092356615783,D,0
M,Physical,-2.203489683873134,A,-182.45557985135463,214.61770276436854,-13.685303949249276,95.00557017667927,B,E,B,-33.32840177822369,A,1
Non-binary,Physical,159.0329269981363,E,15.049160833520583,103.09039251617264,-71.82594372788749,45.550894211087964,D,A,E,-97.74997316032788,D,1
M,No,-148.40798900675694,C,33.12939343928756,194.86592175085252,27.36062469084305,97.24592205187113,C,C,D,91.6040505101424,E,0
Other,Mental,6.880596577313751,C,-79.04662672118127,176.77525977493653,18.452916161963383,60.11689423740108,A,E,D,164.6609683569011,E,1
Non-binary,Physical,-169.73937110427383,B,-53.33898545242041,4.35493203953753,-34.30030338457598,105.03043968678512,A,D,A,-117.77123654202752,C,0
Female,No,54.85587395044834,A,131.84831439273717,74.29286594803791,-159.0780130704523,116.47732476615538,C,A,A,116.50447839794953,B,1
Non-binary,None,-129.96060199298063,C,-23.199224695945624,131.5901132228066,8.919372297172394,-10.910884613051271,D,C,D,169.1528116238233,E,1
F,Both,114.95984221935151,C,-65.94518103531307,14.469939689135424,87.97704578872825,2.295441517593795,E,E,A,18.560152504934063,A,0
F,Physical,172.88282346471686,A,29.65737589570968,173.05641072752658,-132.36747010251008,-52.362493646645234,C,A,A,81.20981257795266,B,0
F,Yes,-89.22900270079579,E,-53.50159481048882,28.2920380992633,-23.53228380032582,-45.68605435383834,C,A,B,-151.42448106855755,D,0
Other,Both,-212.03761164944365,B,-81.49319624437904,111.0831087089807,23.028434349514836,130.1447796854589,E,C,B,-88.09241060920326,C,1
F,Yes,103.94926187248028,C,-210.87615972550262,149.2476933286207,76.59515707204676,13.565274259375654,A,D,A,42.63924182171987,D,0
M,Yes,-63.528686158660975,D,-0.49844611579866566,116.75899189971028,-108.72960614960294,-62.27616013346159,E,C,A,117.91744514830371,B,0
M,Both,23.687308359949345,B,257.50252188328216,114.55979172901978,37.40730858296081,-74.7462559354849,E,B,B,182.77198861930947,B,0
Non-binary,Mental,56.15264037653218,D,153.6936079099668,-63.72387303295687,195.04355648883026,78.37286415098951,B,D,D,8.564663157340172,B,0
Female,No,-140.14473120969876,A,-50.73576847605078,42.42900158266706,217.72039849525925,145.10918837131516,D,B,B,-72.86514490294088,A,0
Other,Physical,303.94372752451716,A,-131.95986935559876,-46.12860059461723,-137.34568889682257,215.90663854338672,D,E,B,-147.5011677912696,C,1
Other,No,-17.22419270780316,D,-82.28074364126147,-121.4038379184355,81.32644554952901,98.68029366419681,A,C,E,99.97366901572062,D,1
F,No,184.31532117142984,A,5.044128770402105,52.10701615574391,68.21957840220679,131.71506008121446,E,D,D,183.52308092221267,A,0
F,None,-107.55481671882666,A,-16.257419951878898,85.00142915850888,134.1360296560373,-44.13073052961698,C,A,E,59.31950390046226,A,1
Male,Mental,42.70845072134905,C,13.415717819387943,-122.20025334707678,17.50830934542536,101.35768441279349,D,B,E,-4.485361866603692,D,1
Other,None,-105.345201081933,A,144.97767084904808,-242.49221506792117,30.052498290834063,28.701177275100044,C,D,E,-12.140145349044216,B,1
M,Yes,62.331529562428386,B,-71.72014083465683,167.10168920568026,-64.01152824622869,56.305766700779834,A,D,A,262.35044817071986,E,0
Female,Yes,-27.07683467157028,E,-93.3480334069474,224.738384788833,6.382687929992829,151.2596246736939,C,A,B,-128.76248245585742,C,1
Male,No,68.5131241277403,C,-222.89716155185255,-221.89511457891533,-88.8872842763684,72.8186770674647,C,D,B,143.17168139941455,E,0
Other,Yes,-114.5523886981673,A,80.60267394450638,73.05857045398237,83.06220257165539,51.895761600916714,E,E,B,72.13893685283766,C,1
Male,Both,-119.71896873573114,D,155.8129777232192,-67.4088041257665,-164.5544538912431,139.6420428537347,B,B,D,78.89932503247236,E,0
M,No,96.56175044383292,E,-90.65997130989089,38.237592813301696,-137.64079277382,112.91248448337612,C,D,E,31.11469143102496,C,1
F,Mental,-147.3528246867871,E,44.88644882444114,-40.99214428707718,311.50893083530707,33.556059367512674,A,C,B,76.31960274998715,E,0
Female,No,150.60630810451556,A,-104.89333889291703,157.457495867633,80.73475076792317,49.97274906857674,A,D,C,-254.90607076883046,B,1
Female,Mental,24.24691017770229,A,-14.426964655169517,36.79739516714062,-44.714460120491026,-0.6085043245946246,D,D,B,-47.922931714469115,C,1
F,Yes,102.02923483585703,B,-50.815130210941874,-156.96539561436495,-78.5821058384966,-38.489907167649555,C,B,D,152.86338554167068,A,1
Other,No,22.276359598335894,D,28.21084507154627,-104.77921989517887,-137.50631412195446,-76.82037930518452,D,C,A,-36.53447658071008,B,1
M,Physical,-49.98314574404216,A,54.09290578988829,134.05878288449443,49.01518166256115,42.298739590380805,E,C,A,-67.1189711664015,C,1
Female,No,-70.52471192647218,B,142.15065239718612,91.06165857342012,-130.7721541409845,6.699197974148424,D,E,D,-177.50248928487767,D,1
F,Mental,-52.0355056262796,B,56.29905841115696,50.39611361698346,72.48538401603196,72.20365807384651,B,C,B,-193.13511810259217,D,0
Other,Both,-11.004880382701884,B,98.5059175053076,-11.194050667999612,-87.76051888578212,-71.0894265622693,E,B,D,16.587270243033373,E,0
M,No,0.18833215504301898,B,-114.93999884699704,151.7576921142947,102.41830680518407,42.060747241531026,D,A,D,-66.16394958910527,B,1
F,None,73.81569301649891,E,-161.4048483529178,-139.6886796128214,-134.98239832727995,179.46755791360977,A,E,D,159.2266627703871,D,0
M,Yes,-188.2288661797386,E,213.71974702460398,57.484685086159715,-173.00861554751452,-134.65793471940614,A,C,E,64.2101806584837,E,1
M,None,86.91219064754596,A,-49.106241697366265,-149.25350146546324,179.07155221894553,22.617741954128732,E,B,E,-42.61748019467305,A,1
M,No,-80.44954686886275,E,-26.833099074171074,-43.665789171090836,152.79282749126455,90.1777052107622,E,A,A,-61.705764760409565,E,0
Female,Yes,-16.68844500624276,A,98.85471946249305,36.0155038383707,-64.79167725636914,50.36635053727976,A,B,A,215.57336831544913,D,1
Non-binary,Both,179.82048623783123,C,-47.77886673051495,37.59821391611834,108.28316533538309,-32.186461562580455,A,D,A,-13.333617186042583,E,0
F,Mental,190.44598703098356,E,-33.627075038134215,-181.0619496669944,23.398635817949874,56.50397257937144,A,D,A,42.9189830728412,E,0
M,Physical,43.74548729037582,A,127.55774658437473,13.755592762885998,-9.788839540811276,-160.68104715547628,B,B,B,-21.60617790545007,B,0
Other,Mental,-110.74080042031508,C,179.60929246155393,22.561256260902653,48.35004048022264,27.06736086043896,B,A,B,20.21910205068817,C,0
Female,Mental,30.02100380345861,E,161.2584532419316,89.18369203616214,177.12834299644976,29.46918369693587,C,E,D,-141.41041031468683,E,1
Non-binary,Yes,161.95433611588288,D,105.9466258493541,-102.83428731351472,16.582119863206927,-54.20694670606476,C,A,E,-48.16870581927604,B,0
Other,No,-9.040251559647379,A,42.5040398847431,17.663947103207448,26.845795950560063,-118.03398342080543,D,D,C,-266.71859281468164,B,0
Other,Yes,198.7595061451641,A,-212.69769847635303,-26.103718114773738,2.487304073157924,-128.1568270983159,C,B,B,218.05094820328486,A,0
Other,No,107.99226592748971,D,-52.86838193057666,186.12273212057784,-135.2252634503737,161.29811278452152,B,E,A,-53.12995371447789,A,1
F,No,54.19253825147926,B,88.51162064016607,-196.051820163108,-26.91232399347828,71.49788292441525,C,D,E,83.61265398573508,D,0
Female,Both,15.598652244085493,A,47.48855882611217,62.42677143827044,129.79900907239625,-20.188284126782413,C,E,B,-162.77855917481068,E,0
Female,Both,-77.21071333182427,B,82.44627429544488,43.50517848856476,-135.35554973515366,107.32758548486923,D,B,A,47.08729910364174,C,1
Female,No,-61.98766566305699,B,-129.46512949354516,1.7959875667915866,52.56513040143987,-49.16492878575435,D,B,D,-28.202685413701378,B,0
F,Mental,-141.4303322260917,B,-77.00975389487394,-70.76464497649222,-75.13107225172911,-38.830640009451336,B,A,E,-5.9571573527282515,A,0
Non-binary,No,-50.01907537294182,E,-42.8725689157065,81.49638383764875,-67.2847377259664,-95.81653166268903,C,A,B,-102.09491561929653,C,0
Other,Physical,86.4020078846958,D,84.42872597408856,-12.327307670948025,-116.75576670742511,14.200358980930657,D,D,C,227.140409722755,D,1
Other,No,-75.25099116893215,B,64.08562411654619,50.58083107398726,-22.655365250126973,-18.746176882829037,B,C,E,-20.306129718015605,E,1
Other,None,44.80352554012643,D,-77.19529323326798,127.13777707267093,-161.4182169711874,-69.1804577107308,C,A,C,-9.369530250670064,B,1
Male,No,-85.4347744639196,A,56.01576197629608,53.25016320653463,-49.817300182491316,-96.91196337734249,B,C,B,165.47562916479077,E,1
M,Both,42.39924888187442,B,-150.49881773419423,-136.4678647818075,-10.275955637336736,-9.58064615078871,E,E,D,-87.54649604273037,C,1
Non-binary,Yes,-18.496539951362838,D,-29.630584411228018,84.51749408507735,-12.720671746985795,169.34340829389302,C,B,C,-140.24577607242622,C,1
F,Mental,-52.158308053964454,E,116.18657465225265,71.17177035522224,75.08373200128656,-22.379074148239464,C,C,E,-76.07115526413844,B,1
Non-binary,Yes,-8.971141580893045,B,-412.5867576908603,-56.15921125511627,-97.01434549958167,0.5708887576343721,B,B,C,-56.877794096010724,B,1
Other,Physical,-64.59550562053904,C,-118.73351276123346,-98.70099881805088,-88.69928526077513,-28.90242969416002,B,B,D,-0.7695144518789002,B,0
Male,Physical,-225.8701722076525,A,85.17414871346666,-98.5602061212781,39.86214926148689,155.20226712756215,E,C,A,22.758469656409726,C,0
Non-binary,Yes,82.33138880101293,B,-136.44638137257218,-58.28806700292278,46.31877454173729,27.226266402572318,A,C,E,107.58150789842571,E,0
Male,None,3.9809078930966066,A,-187.501721520677,-58.40672790330919,-172.86592677554472,-150.05355335280547,A,E,D,9.570082016063635,D,1
Non-binary,Mental,56.693891858485316,D,-43.529648383500884,-133.59341761404457,128.52796918030805,-67.76829943381095,B,B,A,37.08362882075384,D,0
Male,No,18.66451761224291,A,29.127853604869923,-26.221851119747402,72.33928482526164,93.6389860958652,E,C,A,-37.55833114516516,D,1
Female,Yes,-49.93086292767598,C,-49.081162284036395,-85.93068332511712,12.754618602932204,-88.52792534404863,D,E,D,77.76925121506046,D,0
Non-binary,Both,-111.48149015619144,E,215.15457134977783,-123.53143287285053,64.92426504819666,-24.020423814217338,E,E,B,-97.33903510132492,E,0
Other,Both,81.41065770156472,C,-162.7778890230468,74.27734438576412,-78.57116006277349,-93.20549732646855,E,B,B,-105.06961534015649,E,1
M,Physical,136.56994877893175,D,4.762030669463541,-131.02769962045963,-101.19893166152801,11.518878049711324,B,E,D,-68.93905027975094,D,0
Non-binary,Mental,66.4165658725127,A,-16.87145013064362,-50.960623584377075,-109.46048642897938,71.7649697587753,B,C,D,-162.1129369298813,A,1
Non-binary,No,-5.807295544359997,A,-56.22744089089304,120.4407491258301,252.65869937998465,160.9658146668651,A,E,E,-208.6325823239984,A,1
Non-binary,Yes,38.78879370829982,A,60.4134819784908,-3.4048827984255445,65.32258313684878,-38.885968521018086,A,C,C,12.260317384532728,E,1
Female,Mental,13.423518061516909,A,51.1116403522933,-38.212672554664316,17.30846496985722,86.5496186486354,B,A,C,-53.44146262149185,B,0
Other,Yes,33.37274955898103,C,-8.21538797177513,17.643350486757196,170.55770615582725,-131.43603321883452,E,D,E,-15.233077818850091,A,1
Other,No,184.12984560052774,E,-60.33243716638263,58.78336544064682,-102.1845075321583,16.97547032906921,A,D,C,-86.73732661646002,B,1
Male,Mental,-5.480322496785879,E,17.791803261645235,-168.62915977697284,160.01165092592555,207.0374987006775,C,C,B,-298.8020807317929,E,1
M,Physical,80.10417754526185,E,123.57097468109637,101.4945770579049,-20.686536025309028,-133.83760500805528,D,B,D,71.64442346195767,B,0
F,No,-154.31473857188016,B,85.50229856998698,77.6989959505743,-205.79419309425631,-18.604744719924884,C,B,B,-48.08644675471531,A,1
Non-binary,No,-28.337632207302494,E,152.0368020972805,65.45615975762895,-142.7433902701374,-24.536809275107473,D,D,E,-1.535797206910378,A,0
Non-binary,Mental,-99.00917588955838,B,-131.1155620151627,-34.65767934143756,-29.368666566286848,3.5437188793472645,C,A,E,-15.93024950515384,B,0
Male,None,-12.591076273342802,D,-20.271753764548862,-13.285703723196434,64.59527389667281,-139.34058734071834,E,C,D,1.4119079113877457,A,0
Female,Mental,36.823266057299016,A,21.61367330547313,112.50137599933439,-65.00800912525315,-149.92067897380153,E,D,C,6.362806870039512,B,1
Female,Mental,11.526000339081513,C,46.79181275594831,47.815197460750795,230.05805622233305,31.911220573589073,C,A,A,56.526780970030835,A,1
F,Both,-29.037074627201303,B,-45.85011812592556,-9.502715790917835,170.4630466722564,186.2198578356783,E,B,B,-41.62256077685777,A,0
Non-binary,Physical,-21.269906920419267,C,8.48659364789825,17.521439525937062,-46.657555907289556,-93.57389950963078,C,B,A,-174.87210265493457,B,1
F,Physical,-50.79802813274655,E,-55.73915478634292,59.00474404880165,38.86026817379142,109.82678792667706,C,C,B,-70.39065775325616,D,1
M,None,-84.08141291143428,C,-58.346067890027555,-27.42680210087866,-60.71602079158095,113.8832483726275,B,E,C,11.380542562734389,B,1
Non-binary,Mental,-33.84013602787601,D,-14.260933539610003,-256.7348417184011,-103.99720514948037,-21.568514624702782,C,B,A,72.70233218817178,D,1
Non-binary,Mental,174.7720641962199,B,-55.37397476953289,-59.29261435289376,65.65418360973662,-75.6881778317535,B,A,C,-20.63653493447,D,1
Other,Mental,-134.20365922311635,E,6.765273694116288,86.02327188881277,-30.32169932366796,30.65716480448442,A,C,C,34.83758741211741,B,1
M,Both,-55.491082294062544,A,94.65443750870627,-69.53803527873274,-48.330573929977746,-18.37000903399215,E,B,C,-52.64443088628742,E,1
F,Mental,-102.48802110152808,E,-55.19927457742965,-3.084759874453345,11.82319282054645,62.10238379509172,C,A,E,-71.65283895922407,B,0
Male,Both,56.30802919702913,A,-51.73147742484022,-94.9686241351912,59.16605336254794,64.42481202565008,E,E,A,60.35752916605901,D,1
Non-binary,None,173.61132132739277,B,104.74890473983291,-68.0487209191815,111.73644520044715,12.329756817246713,D,C,B,64.44060535103871,C,0
Female,Mental,87.20278135511997,C,31.44026376192002,69.76887120872908,-296.8737747376119,120.1000529855333,B,B,A,-0.08093519497068892,C,1
Other,No,-67.54186290211145,D,237.98816003505792,-7.236592266611665,-74.26407603857027,74.80986884095455,B,B,B,-6.1455974580745005,E,0
F,None,115.56541207409441,C,-66.20742234120345,-164.55202419556494,84.04412900139624,11.62956121639858,D,D,A,61.15327296673051,D,0
Female,Physical,-108.21651988224383,C,89.5133775774607,-62.599620908324724,32.80532213952345,9.599588786265313,A,B,C,-60.081693915056555,D,1
Female,No,60.839191010523166,E,-20.131151291529058,-3.4704798013525906,4.85328695941899,161.15551129034236,D,E,B,-10.350201320616138,B,0
Male,Mental,153.98625019818525,B,-57.708330191927246,118.97091245401232,100.68106815751634,221.40380314020553,A,D,C,-7.09352388057437,A,0
Non-binary,Yes,3.5566799169547725,E,-67.79393625323837,4.847593529647635,-57.724155893070495,53.40799644683768,B,E,B,92.2998096041797,E,0
Male,None,87.14145563174677,B,63.20463303750829,-43.476046196328184,182.4112202648867,86.46652121892157,B,A,A,31.104879800667995,D,1
M,Physical,116.79612277339476,E,-9.299046462059932,-129.46618802622552,-11.571733509365204,92.08277153538977,C,D,D,-68.24511168203755,E,0
M,Both,76.21327427551495,B,-30.16192705820994,-167.197687953611,-0.1932796013090283,-33.389856261670694,B,D,B,37.623735726065114,C,0
F,No,-83.03880862559984,B,75.04555568104776,212.8416811061768,-24.132667505198434,-82.60896260854253,E,E,D,13.686023646270923,B,1
Non-binary,Yes,121.84005269165839,D,16.71033223257648,93.47540618404166,17.018930445368863,-138.04164356718255,E,C,E,-44.70228747537944,C,1
