AgeGroup,civil_status,faith,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
18-25,Divorced,Other,Mental,26.36250072342631,-63.181782755180805,C,A,-226.1663071238932,E,2.1504835235343123,-17.993961265897866,5.455136495572615,85.42608697691549,D,C,50.60780382354109,A,53.447479460880956,1
65+,Widowed,Hindu,None,-63.059155480002225,-7.522802317695586,D,C,60.91826043680841,B,67.87695555584531,-66.69927772988387,29.83971464516059,115.93934712938392,B,E,-99.46065998993011,B,31.83942147838479,0
36-50,Widowed,Hindu,None,-99.50265612649424,10.518807932790368,A,E,70.29433682523623,E,115.58248246652525,-49.11879981120328,111.78984596491371,64.53336955445316,C,D,-25.171199176968546,D,-60.39086174185629,0
36-50,Married,Buddhist,Both,-82.84225028448101,-103.01501942850366,E,B,31.056151775805173,D,34.72218774155375,-2.9102915518360093,132.23654218270093,17.835996332793496,B,A,-96.98504833669995,C,-25.99820209727563,0
26-35,Widowed,Christian,No,37.92718034913655,-74.73611884699663,C,D,-106.05309258779808,E,-63.75988141451568,249.0739249466304,196.10490274243875,53.871238870790314,D,A,103.36886074474174,B,151.0998653770974,1
36-50,Widowed,Other,None,-22.234571569091298,24.552154866431778,E,B,-93.01677106204684,A,77.26309077401397,-62.21370823637743,-69.52487795452494,94.44914932472635,A,C,-20.01999620318283,C,-37.46863783715414,0
18-25,Married,Christian,None,-49.21103830709722,-165.71147592841444,E,A,46.19724179618254,A,-38.36713135814059,50.03403450041814,-20.826108451648835,-63.31049152451538,B,D,-130.24700735386855,C,18.504371625215725,0
51-65,Divorced,Hindu,Both,103.87628552290387,-7.371708557058891,E,D,252.45624288710874,B,-1.1151430396067286,-95.8654867656126,-65.18310586727844,291.17756786841215,A,B,-5.489131015417184,D,-24.0941622874271,0
65+,Widowed,Other,Mental,24.62568708582989,9.213124911209288,B,B,-66.66303659488565,C,26.205032045228364,5.845584134158632,54.35757983277898,56.73076580131702,B,D,-32.9379539326364,C,30.67499244276601,0
18-25,Married,Muslim,Both,-240.45718912463929,-108.7905269642872,A,B,196.30885158195412,A,34.88612642417569,-131.41818231283924,228.17957926786235,-149.2991323771285,A,E,-87.97572593341619,C,-191.7241467107386,1
26-35,Married,Christian,Physical,-127.44049218451765,-10.857224783648798,A,B,-69.8237720588435,E,-66.34579231592755,-88.26560404875644,-18.571103066328675,65.31024247137495,D,C,68.56474663821339,E,42.533648052735494,0
26-35,Divorced,None,Both,-67.96967153240863,34.735505188841415,D,B,-14.48803254707908,A,-84.16586512911387,-86.18449870191775,28.746950349474137,-89.57382212906249,C,C,20.53877871660931,B,201.30193702408513,1
65+,Married,Christian,Yes,-67.93905413168606,-64.51298220469826,E,B,38.57043525592686,A,-141.26612898600993,-63.46779046386192,-93.38018493161064,-65.9578824679572,A,A,24.86865646490263,E,-13.274654836120359,1
36-50,Widowed,Jewish,Physical,-96.55412857695573,-111.58970879822519,B,E,139.66126808341903,A,92.9336719914582,29.870653176572947,-61.407398298536485,-115.45053230219544,C,B,41.786194431806365,E,-94.78764211005327,1
26-35,Single,Other,Physical,86.43947263036061,143.1108162804347,C,E,-43.38974876860448,E,40.64445114494665,110.59003352638229,-28.488655123982248,37.76039836237003,B,A,-137.55193415379924,A,-23.232365240707555,1
65+,Divorced,Jewish,None,45.15395768223554,-37.18337019408433,B,A,68.47104081744504,B,-33.50346947608336,-103.39143563881568,113.8828969484262,-98.16771860990558,E,C,-120.44530904522186,B,-53.14554734586922,1
26-35,Widowed,Muslim,Yes,-128.50100352360866,-21.934559206924813,C,D,-22.69149356245621,B,162.45181775553692,43.057514091107386,-141.7470074836165,31.058038406575754,E,C,10.971548010744725,E,-1.7879411343878313,1
26-35,Single,Christian,None,62.06374423209786,78.76822815097671,B,B,-82.86027898770783,A,-43.79205342721964,76.9360199088144,99.36222726428873,34.00973979897899,D,A,67.57559230328711,A,-40.110542209592104,0
26-35,Married,None,Both,106.10539341832548,-181.9002040469052,C,D,36.77014630560018,E,-19.20819784635551,-59.67441959162014,205.6446384952694,-5.285982326842248,E,B,24.367091065106543,B,4.7006987102484,0
18-25,Divorced,Christian,Mental,145.15798991152982,-44.42899354166168,B,C,-82.90420195247223,C,65.59079062930917,46.69785407081888,-144.66382538871227,-6.23725438264758,C,E,65.75977138714157,B,-111.33617506568179,1
26-35,Married,Christian,Physical,-2.130547370769278,-144.09133510209963,C,C,179.78075036706775,E,67.25811384729423,-21.397247730139533,-98.06037410000566,156.63128562042334,A,B,-13.044267793396584,E,-92.80527782757628,1
36-50,Married,Jewish,Both,75.76645366941133,-31.041153962769297,B,A,-39.351008459344825,C,11.56791661231992,163.53419303976003,142.29227098963048,41.06815838754562,C,A,-21.38545937037632,A,-11.8706514982725,0
36-50,Divorced,Muslim,Mental,-168.87368600814884,-5.31098807254331,D,A,77.65973677870313,B,2.7864043172663484,-114.99785685076729,-78.56490698528317,-105.63609811016393,D,E,79.13692842859389,B,175.38138606492487,1
51-65,Married,Jewish,Both,-48.53295017998338,150.2829596203848,E,A,96.12059308525188,C,92.6870527368158,-184.37345408444335,222.16352231169427,108.579518790629,B,A,105.65776906024338,E,-32.720592041515246,1
36-50,Married,Jewish,Yes,-92.76144390925741,-43.472261537876456,E,D,-83.66053471919282,D,-0.21230269102928379,143.1655136069778,58.54158963273617,44.63385480683507,E,A,-82.28329145498759,E,-204.96859835299554,0
65+,Married,None,Mental,-227.20771722361488,-142.1023585205034,A,D,-144.86706004934496,C,15.453391003364608,144.96123951306083,25.493713560021686,-138.5278326090183,C,B,-40.28368764194377,E,6.361191688447648,0
26-35,Single,Buddhist,Mental,88.73757731650255,-53.58016324603323,C,A,23.72473134236257,E,74.1955343171154,58.014476871571105,127.3281233336214,-39.247777152563266,C,E,4.59411615723272,E,115.52946020589927,0
26-35,Divorced,Christian,Physical,104.61767132445001,-83.72888856353345,B,C,-43.46818358087487,D,-10.836460683135638,189.26470720653887,79.64525943339706,31.956149474374225,A,B,18.656048555281004,E,60.66690373070437,0
51-65,Single,None,Physical,49.24681698415338,-156.1101013989561,A,E,-17.356627451349492,D,-85.5827012407833,8.422024493986632,-39.46604503862431,-11.080001582673473,C,C,-65.55187069623749,E,-30.739715530954708,0
26-35,Widowed,Hindu,Physical,-32.83272750592284,-129.87793420495788,A,B,139.61693777791157,D,-195.82923589562938,23.299046454452178,126.50628567450804,-197.5178030492666,A,A,39.13640319506763,A,170.20712195266725,0
65+,Single,Buddhist,Physical,-84.0631126809899,63.83415818771685,C,E,-76.75995321065031,D,-13.905139365422265,-48.59062753863905,-118.59158790117246,-75.25517396583393,A,D,51.39360984945054,A,-31.166190491831795,1
18-25,Widowed,Buddhist,Physical,38.80670017779747,58.767320158351765,C,A,87.0645434962501,E,44.34639434760152,-40.03279197400935,110.84295330101845,23.823939364700088,A,C,48.96593148871955,A,-93.81128784019293,0
65+,Divorced,Jewish,Physical,-18.724309153607503,72.51170918270758,C,B,-171.68921077400896,A,-85.47229828784384,4.718662757509833,126.05067604350057,220.49773397218084,E,D,209.56308697068528,D,-104.99260515479432,0
51-65,Divorced,Jewish,Both,90.84434248026166,-69.54449877531857,C,D,-177.60453018445054,E,-8.56319529091056,117.52885295664967,180.55012572719565,-87.46892577276648,E,C,13.407370185617687,A,-145.00532698092402,0
65+,Divorced,Christian,No,60.03314654652034,108.0141535449882,B,C,-98.64180516278866,D,130.3336769837736,170.31211029016683,53.27091671397082,77.66372054340442,B,C,-92.32694963342055,C,14.373980754544796,1
51-65,Single,None,No,20.52884932069652,-46.31090188070605,A,C,-53.244558313770526,A,-25.352530502400683,-30.788123040740565,188.79467811751874,-150.846599362018,C,B,134.53970949677975,B,-89.3936084929278,0
65+,Divorced,Christian,None,57.67911453524035,-54.45419376848737,C,A,-121.68599211998925,A,-102.42577906102221,46.512363011053615,24.819713810883577,-158.63482813675108,D,B,96.79608773674919,A,140.46840550952203,1
36-50,Widowed,Christian,Physical,-33.35871859931057,85.56539985939344,A,D,64.20401354763135,D,-5.939650974327472,-39.613506616839864,-14.321709498821006,-15.755476328999507,A,E,160.0486952198636,A,-5.881725485593552,0
65+,Widowed,Buddhist,Physical,28.7763929322069,-12.38326770435206,E,C,42.63636218173763,D,121.33786912766433,-44.12551165209192,-32.73921488596052,-189.9368131215121,C,B,47.594113858139394,C,-82.72693406308737,0
36-50,Single,Hindu,No,-59.74502188844817,-119.95917948769785,B,C,-147.10789040300426,B,-133.1800489722246,96.81694195675618,-180.55329913903662,16.863801225433367,A,D,-26.406063901563286,A,-59.59621961450504,0
51-65,Single,Christian,Physical,-140.95567236344988,93.72126359888208,B,A,-69.80568685690494,D,37.43393809245833,117.51418948794242,67.25443891077806,-124.74534239171938,C,A,101.02070291127401,D,11.827218974932764,1
18-25,Widowed,Other,Both,128.15364509744896,-115.71794117839937,E,E,-12.683332832580795,C,-22.89152997817041,44.065875869386026,-115.02649723451815,-147.968502020566,C,B,24.84238255199186,D,-39.3748239782625,1
65+,Widowed,None,Mental,77.15282878546313,-16.947144774639796,A,D,104.48930957349323,C,-47.76351530261196,22.542939341085592,182.89320910571413,113.18186099126481,E,C,-35.68876969234335,B,-106.48054102291556,0
26-35,Single,Hindu,No,-202.92099003381162,-11.147145164929729,E,B,-118.80685708107441,C,-26.728301068967564,-37.140837208688964,62.86700906957569,102.66585764394966,B,E,18.185706778641126,D,123.49376051179546,1
18-25,Widowed,None,Mental,146.04977827900603,-119.72819728947113,E,D,-240.43048267175902,B,-53.65865109959951,-73.02847155360953,-37.83513608588582,-21.807961469268385,D,E,-150.83565704571325,C,67.49630532312648,1
26-35,Single,Muslim,Yes,43.24212834090159,-42.003456646369166,B,C,203.08022244466724,C,44.08343989010568,-60.55320266438267,-76.92525899722563,-75.15636049465512,B,D,-68.4896154321627,C,-27.806071908038387,0
36-50,Widowed,Muslim,Mental,132.09812847626438,-129.12309808679544,B,B,-1.6565583525935563,C,-92.21808361514988,-21.92278234360617,11.064279633602942,185.58472048423872,B,A,139.2139898262914,E,-92.61426530195898,1
36-50,Divorced,Buddhist,Both,63.92844290257458,48.45995331663008,B,C,19.64702169399225,D,206.58214085315802,151.52567880976477,129.29159889776898,-43.15176596284774,B,E,68.89666001698755,A,-72.72081891301715,1
18-25,Divorced,None,None,28.56716331763393,211.97478728219394,B,E,-4.628593403765653,E,-44.75438243669893,8.799529910173884,148.72370439487867,48.98622255961429,A,B,19.942398377612783,C,71.525757614307,1
36-50,Widowed,Muslim,Physical,-126.51798040156987,-150.30740369721812,A,E,152.94783175680743,C,-58.5030561134062,73.22498404353306,-205.60790585355963,-126.4776254508555,C,C,35.94123207604413,C,111.04819260607286,0
51-65,Widowed,Christian,Mental,214.52559396836813,-44.76069260177117,D,C,78.8370922026236,C,70.76218305572148,-56.8932514723946,150.37419984272302,-114.52497784722854,C,A,19.809340934719916,B,-55.84588319566851,1
65+,Married,None,Mental,-133.4003244123957,-108.04650999018813,D,D,-51.361966301070375,D,-160.26715428160628,-51.93297906496882,-98.83720850698819,233.45829764341664,C,A,124.46427604553747,C,81.15278600261705,1
51-65,Single,Christian,Both,-90.7100950217634,340.0610638188085,E,E,-15.851779773979837,A,42.165030350186925,-95.57066750802781,-58.78740676774504,-3.2184055310078152,E,E,3.3728416456596966,D,-18.840554665591895,1
18-25,Married,None,Physical,17.071744740772747,-25.379317917960808,C,D,-57.253856201759746,A,-31.516457532267612,23.770124491250964,134.36331481337277,-181.8096846500654,B,B,54.64272667367614,D,-11.718297810231535,0
65+,Divorced,None,Both,25.886012207807667,-31.15254667015645,D,B,30.16870852558994,C,-1.9159617994643594,-27.06367458253786,-15.643133549409322,-117.11879348852241,B,A,223.34795818541645,C,151.97878736060986,0
65+,Single,Christian,No,-45.94794858458024,165.14773262203866,E,D,-112.10586771983589,D,-52.00844274022567,18.573231021040993,-158.21771711727357,-53.71786500143047,D,D,-60.62173404260596,A,-132.70666600989446,0
65+,Divorced,Jewish,No,137.25439433635782,-47.57608910374927,A,B,-63.43166876075572,A,-157.56097774677275,43.20714533679002,-171.8084757833748,118.9480423207876,C,E,20.11289429959954,C,-11.030014193109954,0
18-25,Divorced,Hindu,No,143.91177270105487,47.162827303268806,B,C,63.66818092962265,E,168.06012957079477,-104.4103394982132,-58.648242074030634,52.54744245058085,C,C,-44.24371521107468,B,91.2453506096103,0
51-65,Married,None,None,-82.85525793465322,-46.44886155081184,B,C,47.59481993845782,C,79.72957271206515,19.84511408737909,21.590553188432242,-83.14902299447658,B,E,104.21191625316195,E,12.961577576658541,0
51-65,Single,None,No,31.222394555379797,-61.29317708707484,A,C,118.25098959628902,A,80.3411530547692,85.10627012135393,-31.869733129465217,131.21198634024037,B,E,95.94525236990883,A,-133.9176293633203,1
18-25,Single,Other,None,15.742355910784763,3.074106399235401,A,A,-85.2599494513295,B,45.86977823897917,-67.01330270168869,74.01243488412085,-137.03352357163342,D,E,59.611990102233804,E,62.26984731256032,1
51-65,Single,Buddhist,Physical,-147.7405722092198,-25.580593707702292,D,E,131.29753334117115,C,-122.47309956330874,137.6603931080325,-114.3474598573041,52.0050881305125,C,D,-188.47900665680243,B,94.9353195755341,1
65+,Widowed,Hindu,Yes,-160.5852794348384,-159.7262305101579,E,E,-60.5385324994646,C,103.18712751637065,-127.37262051534992,26.40336776928727,42.20201306483233,C,C,7.258331667042215,D,-227.18056739281306,0
26-35,Married,Muslim,Physical,54.96847278307509,-41.707268622685255,B,A,34.952321933532204,A,-7.532168563802791,-82.88071764626869,98.5385016133345,34.44152581446931,D,B,-207.69879993994485,E,-129.66496724313808,0
26-35,Single,Buddhist,None,-106.13419928281058,20.10874920097766,D,A,141.88435696028537,C,18.996324371022546,202.01252256517614,193.85184130948716,59.86760993545212,D,B,-142.69601141724243,B,-30.68750033724693,1
36-50,Widowed,None,No,-23.151194278394478,85.70663687644283,A,C,-58.6514868084563,B,21.5094785100796,-4.0273463506658835,-7.205672346247667,173.1164844508184,E,E,97.07862452648156,E,35.04014711033303,1
51-65,Single,Buddhist,Mental,6.515221244827135,-36.23893385864852,E,B,71.56638516728361,D,-25.684131512628838,77.3954107929674,-87.33838507028692,181.40751381366496,D,A,-123.29614477976607,B,-178.92463391087276,1
36-50,Married,Hindu,Yes,-181.75177757494544,-90.69687018893313,D,D,-18.577709344524337,C,-34.01736910731255,-182.62880720938256,-92.95506508226204,-26.401803579168888,A,A,-115.60963170200611,C,95.92391341276654,1
51-65,Married,Buddhist,Physical,-76.04825188913138,48.04933065379032,D,E,-111.6497578097088,A,64.31485613343654,33.85973741675735,62.32484555694955,57.82897792588771,B,A,-62.89208035419477,D,44.29163760358128,0
26-35,Widowed,Jewish,Mental,87.64839696225921,31.537104853571684,D,D,208.07149372954052,A,-23.556756740350853,84.18224675127503,-92.86966020273118,-166.14843611272886,C,E,91.28161343551743,D,41.71981913003176,0
26-35,Married,Buddhist,None,378.9797663237845,40.64779986680706,E,B,150.65909155921332,D,9.816586323849169,-222.7954510980719,228.70757923510087,-72.92905135037527,D,B,-64.17007651293842,B,10.417643159275295,1
51-65,Divorced,Hindu,Yes,6.022861872832172,-62.88810921202913,D,D,14.14381333600713,E,-27.85427573906127,-84.42783860477677,128.39198071501724,126.69878354243195,A,C,-74.52416216647352,A,17.351593098251573,0
65+,Single,Christian,No,-25.30526704696362,23.92176662939628,C,D,-248.8266973420667,C,-48.07671247808789,32.510778297969566,86.492157758221,-28.401986501711345,B,A,-32.587075387781454,A,-212.45363915567418,0
65+,Widowed,Buddhist,Mental,-75.33819120609728,-38.026141880767426,B,C,-2.2607092673093474,C,11.44927419011999,3.562340607604115,-3.65949560008192,135.37432281508632,D,E,91.72604504768633,D,82.31758494514226,1
26-35,Widowed,Other,Physical,8.497312149380942,23.529526485867905,E,A,32.09618090070145,B,114.03782835722096,-83.24657417245275,69.97975593637665,-49.51588994802536,A,D,154.39317231452821,C,-20.08762297765971,0
18-25,Single,None,Both,51.8653209668131,226.33840869314645,D,C,137.63801257718126,B,-83.98484774524924,-7.647752967940416,145.159959168369,-52.31140121204408,B,D,46.377958266709946,D,-44.947500776590346,1
36-50,Widowed,Christian,Physical,122.67054511908839,-82.71892919010241,D,A,-90.48963386290725,A,86.76393401054568,-134.54213487687025,-258.91371353729494,-62.818764703694775,C,A,70.89758898063232,A,-184.63595936167633,0
36-50,Divorced,Other,Mental,-193.8907186867985,-142.61381096847995,D,A,-89.15780924382545,E,-78.78671947050225,45.90792840767332,-50.39182306428784,-88.46275472332198,E,E,205.98363789794735,A,63.206447099598186,0
26-35,Single,Jewish,Physical,-84.57996773404544,52.83774856467808,B,A,76.51241004734467,B,48.160569323050915,18.279431770668005,-73.03622817461019,-75.17961251107315,B,A,111.84915173357916,C,-3.837178333205831,1
51-65,Widowed,Christian,No,100.63389224859544,-46.684249348735754,E,C,-108.56623474504636,C,1.5407404557566016,76.37115067972435,-21.651698812997186,134.07478679235876,A,A,11.958413969780812,A,-83.60026105484872,0
18-25,Widowed,Muslim,Mental,50.87991180775512,-33.27191953857482,D,E,29.952556043770056,C,-171.23751231964806,-9.47846918614617,22.72107661985025,-112.2637986296424,E,B,-207.4379264370958,C,-50.399944254594175,0
36-50,Single,None,Physical,80.54253800738837,-30.363201839546633,A,A,206.47008994020607,A,144.51685831483258,62.993703936346975,23.564273141165284,161.42844193334753,E,E,-168.70419394123712,C,145.92100166122285,1
51-65,Divorced,Jewish,Yes,0.4530584013201921,-14.708237021027799,B,B,-161.62457619428386,C,92.28869999174168,-47.02278214216522,189.1522124810925,-87.55225791518542,B,B,-80.8760290176855,A,157.47393769759051,0
26-35,Married,Christian,Mental,-131.92088672005391,-22.09377259058198,C,A,139.88739064081193,E,35.51380113186906,-139.10178728496433,30.71246194070164,85.24130958598984,C,B,-86.58143589004061,B,182.68216551037585,1
18-25,Single,Jewish,No,-178.23178101946942,-100.64007933057589,E,A,53.36111089515363,C,-55.473971101785146,18.002529348879587,-29.437315297115667,52.545902129563714,D,D,-3.7669824536608534,D,51.28319796126745,1
51-65,Divorced,Buddhist,Mental,83.1700676638089,56.481949803834674,C,E,-80.87710875834317,E,24.29222304686644,-264.53650633902066,9.454215830958724,-60.09018538174386,B,D,-99.98865920131902,B,-10.603496322249157,0
65+,Divorced,Muslim,Physical,-12.370395532769383,-32.26468583411133,E,D,-31.30600993934724,A,194.5925153428299,-15.183243577402191,143.73799630414368,46.54817625235232,C,B,21.9002996331946,E,8.410382774081288,0
51-65,Divorced,Muslim,No,7.942861283173758,-120.99037541746837,E,A,-266.2845462189668,E,135.38050652566247,-201.51940870982554,177.72758009067658,12.682129054050739,E,A,-164.43349672614224,B,191.4385553237594,0
26-35,Widowed,Buddhist,Physical,6.173050298839298,123.5935483774898,E,D,266.3875563531794,D,-201.0158098324585,-58.091867023132885,-10.795187341953019,-89.0109361379436,D,E,-22.37166357530492,A,186.31762703446006,0
26-35,Divorced,Muslim,None,-26.853622734466466,46.669162215418666,B,C,-65.33807539403706,D,1.8608196473821164,-142.22495465597106,63.804995652159704,-252.75272862601446,B,B,-184.3697509189757,A,61.344010473569696,1
36-50,Married,Jewish,Physical,7.156059437523332,-153.30746437733603,D,D,-30.778078158005012,A,-15.48118454716765,-119.26541593891716,-116.49381111708419,111.69200055367054,A,C,-8.769574476618294,A,61.81964807401255,0
26-35,Single,Muslim,Yes,255.83073554186817,-34.68537473007651,B,A,-20.596123525089034,A,49.397515523424175,-108.26521616574767,235.66102247134702,128.6874539098083,C,D,-44.762562505200194,E,-60.46945538863393,1
51-65,Married,Other,None,45.99451913462135,62.712894800939154,A,D,-35.5778638652815,D,18.33708930441114,65.26031536921785,133.78650527861362,-40.30749007600237,D,A,-219.94773288712705,C,36.95679593801236,0
36-50,Single,None,Both,89.3586256280016,81.12224375190507,A,C,35.64485248234909,B,-17.422194669430514,89.00930719776493,-9.512004830822002,-82.64868320198212,D,C,-52.69921255622994,B,-62.30910380751591,0
36-50,Divorced,Hindu,None,178.07183288516947,-126.59143314489847,A,C,-98.1578840171901,D,-175.53577929058434,-89.4109487305539,17.639729957879844,-109.88234619178682,A,B,78.12690241585885,B,48.402919553650825,1
26-35,Married,Jewish,Yes,-5.994395303922442,14.661489122234356,C,A,-78.91698284316635,B,58.625506450164536,2.6365533421175065,49.11800035811024,-188.8289050481248,B,C,-103.5437682218892,A,-149.3002480840389,0
18-25,Widowed,Hindu,None,134.30949630047022,65.76221106576311,B,A,7.407980306254203,A,26.46016332589351,-112.30744952136898,-57.744108242197164,-59.945902937065384,A,B,169.866387361918,D,-43.810395432456666,1
26-35,Single,Muslim,No,19.26878409468806,-77.89459736787649,B,A,52.40265005111519,E,5.1443702908544715,25.67752712862445,43.6180999183327,10.605155197129898,B,A,-39.64266528850235,D,20.068689000849023,1
65+,Divorced,Muslim,Mental,136.07664491045773,-194.6313605075382,D,D,28.382999606972238,A,-107.78106687780024,132.78720153612088,57.957407383250725,143.65759527073553,E,B,-185.90062420135013,C,52.93448072366829,0
18-25,Divorced,Muslim,Yes,-37.80944980805107,138.14895666416805,C,E,-51.24716048851692,B,-9.041144986960012,-176.6709496894179,156.26996863810777,-20.50296655404328,D,C,59.37093413860139,A,129.44742463997227,0
36-50,Married,Christian,None,17.657127731273157,-4.018390432189448,E,E,-156.2485834115444,A,-38.36743851781841,-21.206161474869855,148.0189147153195,215.00791327506795,D,E,-46.898685081018,C,11.251459626719992,0
18-25,Single,None,No,25.844146293860476,-18.162917117969958,C,D,71.90909776258944,A,98.60508370853867,90.58145355096784,69.17351323245816,-40.740215163371985,B,C,113.7742526800227,C,142.87573474472316,1
36-50,Divorced,None,No,-175.75780950193186,77.53418260149334,E,C,31.58838673993157,E,2.658518864684717,-29.95714812137063,-172.0935067917744,208.32799471250857,C,B,52.36583423276695,E,59.734792688861006,0
18-25,Widowed,Christian,Yes,-26.01867568412473,161.14033945527473,A,B,-219.664940667241,D,-129.25448207909378,-24.719267241280836,-91.73101578029336,105.43213766490905,A,E,52.15666276210851,E,171.78723545464476,0
26-35,Married,Jewish,Both,72.35035707503097,-106.05645583421581,D,B,65.61122122184332,C,-110.58618911216335,-63.811358358295266,95.80033068983823,-130.08378400397356,C,E,-107.40692348987896,B,-11.237535004001519,1
51-65,Single,Muslim,No,242.06270025325242,126.40071482835036,D,E,33.69531499706969,E,-177.14847938911785,-115.99758012712525,22.366251331111158,-4.281051247224121,B,C,136.53249148597902,E,63.71714147025265,1
51-65,Single,Muslim,Yes,48.80809086386695,22.27971464672673,D,D,10.389092498143704,E,92.2836073541956,-169.4126936968923,-28.318956693711222,-55.31716688784676,D,B,-63.85036719340606,B,165.1468509341028,0
65+,Widowed,Jewish,Both,156.99124032632093,91.24144072890995,E,C,-99.2908854224823,B,-80.83313555149978,41.17631355296761,-143.3295520565087,-53.65607246666312,D,D,35.23437284266291,B,-67.47584207739942,0
51-65,Widowed,Hindu,Physical,-1.71846885118442,22.91808380832114,A,E,-20.932247774638657,D,-111.80409223632483,-93.6911211560777,-237.68127289757982,-154.6787905191343,C,D,-152.34395855435923,D,161.10915893940196,0
65+,Widowed,Other,No,16.04783470987075,-45.35687641680603,C,A,-103.12139860760988,C,113.76695987972478,7.858674988284764,-67.87782795654645,45.121955295728306,E,D,40.53110272997992,E,-7.768059428342057,1
18-25,Widowed,Muslim,No,18.03803101505135,70.38074901425341,B,E,-74.73656706374535,D,-296.5003462763638,-84.43529618411652,33.94545867779924,70.35236025883034,D,C,103.79340759787488,E,66.46971937606911,0
51-65,Married,Hindu,No,-47.86964998702704,61.48064992002909,B,C,4.802508992687769,B,-68.3132806427364,9.523568281223799,137.58973591973015,-34.58744445504024,C,A,-3.2279650500498525,B,-11.862304378337267,0
65+,Married,Buddhist,None,-92.13319972770559,59.798985672267804,E,A,-175.37786282210809,A,17.052589427427403,74.40388043260158,-214.29388822599645,136.14087742688235,A,A,108.11548355324516,D,59.75202767253938,0
51-65,Single,None,Mental,-118.12658650752925,-137.93426716838076,C,E,-30.26590125297146,C,93.16736499326245,110.7273855307474,125.10219916033978,-14.074785909379978,A,A,-79.02417365088826,D,13.209709900571049,1
51-65,Married,None,None,31.656783679077915,-5.503547830201147,E,B,119.16964511077734,C,-0.10815209717604124,30.46164523862368,-97.6589627439157,-42.368141147050295,B,B,-51.71962199343908,C,64.1681277969536,1
65+,Widowed,Christian,None,77.12794681282492,318.4413337327483,B,D,6.034258277763384,C,-73.76854148958252,-37.729207114914026,156.5673415086915,110.72330031773625,D,C,-11.663464524274492,E,-11.918527660422734,0
26-35,Single,None,Physical,66.05675545197413,-36.2605941259584,D,E,102.88933790620783,B,-17.36383197589161,117.66014960921987,-101.18546703623727,35.43709534497519,E,E,18.549688837066274,A,76.45537653194606,0
18-25,Divorced,Christian,Yes,63.555456326768564,-160.2115777949576,A,C,-108.90725735008766,B,119.12803402196775,-14.307593796841159,-36.559135898792306,36.42886322111095,C,C,-236.77521406872816,C,74.65813230409881,0
51-65,Married,Christian,Physical,0.6021555546842572,14.120393035851839,C,C,38.048701985789165,E,-113.26218225780833,19.313498408071535,59.24015180954344,133.05283321691607,C,A,-202.488911425738,A,25.077541186023023,0
18-25,Divorced,Buddhist,None,151.80683977984793,-15.068495128220755,B,B,88.56300794968878,E,31.249305935647353,-4.296640786723259,189.36056763221103,58.19211023593008,B,B,2.40329192424362,C,77.59317589074676,1
36-50,Married,Buddhist,None,52.25446138289141,-94.43044290743482,D,A,-2.0478293420233196,D,-35.58216651534644,59.326167195796465,-134.7515020020584,57.594827828429175,D,C,53.96562312129488,C,145.4240315234389,0
51-65,Married,Muslim,Physical,18.052596033017547,-68.71825190000978,A,B,117.11162453775239,E,29.848533519864596,22.87999946814593,67.90860498463002,64.04548428743027,E,D,63.739217772941196,B,-25.776981662706905,1
65+,Single,Buddhist,Yes,39.109953939635005,36.19162634358066,E,C,-149.3065766070438,C,150.24014051485227,5.907055588763782,-139.10521554906342,79.3603530021667,C,D,-67.01404922728777,E,-49.84305560368486,0
65+,Married,Muslim,Physical,100.92394596306167,162.2968388944004,B,A,-94.90948764927441,A,-66.29062937498284,57.805458834877065,96.45554832255877,146.07793552203213,C,E,-95.5211705107966,A,14.404155675184466,1
36-50,Divorced,Christian,Mental,60.10290783909771,-145.02249966034202,B,B,3.6443799653830053,E,79.23433502169976,-55.43466678484974,188.05123240991986,-62.61518790493482,C,C,71.79570088916178,C,60.16324686153981,0
36-50,Divorced,None,No,86.8117214995968,-45.869324612914674,A,C,-88.21585829141661,C,66.68158425244931,39.62176260857896,-116.66869490658007,-99.1462032233804,A,E,105.74427208116226,D,-24.355498914205285,1
26-35,Single,Hindu,Mental,23.866174797014207,-154.950886303861,E,A,-18.902567140125555,A,137.6971637357808,68.86912169474768,189.6700917180168,18.562764796499273,C,C,-52.4882078281008,C,-79.89395893278709,1
36-50,Divorced,Hindu,None,87.80991501043322,-86.81219537185106,A,A,-202.25031577226434,D,-136.6222453628413,-101.58018801461888,32.17018310564084,-55.855828788080345,C,C,3.4868104979624017,C,-50.02762042041453,0
65+,Single,Buddhist,Both,7.038326207375641,-67.55745737825124,C,E,127.03766775880125,C,-48.319742532217255,150.41520576015355,-162.77028664697434,-59.561655869060516,B,A,-96.00998574048234,E,59.16814653423146,1
65+,Single,Muslim,No,-58.92745034370363,216.3546175417694,B,D,-3.2504932502911803,A,-144.44206256274697,-50.605868918155764,16.431838134905828,80.63739529055698,B,B,-0.9306263560551311,D,130.93593696702138,0
18-25,Married,None,Mental,-129.25927118278042,-40.03598735502757,C,A,198.4480054289154,A,68.14086181799102,18.686510715857914,88.78687473520715,-4.140570362202326,C,B,57.29022130557375,A,-15.034064905812988,1
