military,genero,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
No,M,Yes,149.5757337934591,E,47.07121249612122,A,-33.81678255394722,D,-129.38199241139722,D,153.1550414573241,41.344717756721664,21.890709875743315,A,300.5751049267175,C,92.64189522122838,-94.46750774535433,-23.956962097130944,D,31.73239612298495,1
Yes,Other,Both,-215.25992801687747,A,68.0330309982302,E,-24.74126939351202,E,84.15999587623311,B,-60.223542821283374,-60.888810900474965,11.95139709421074,B,91.28796314279359,C,129.2007513430938,23.168185300904735,7.046807546156566,B,-222.7207831625668,0
Yes,Female,Yes,-29.234787409550094,D,-65.54753648147165,E,-1.017240214724059,C,-41.895093938094305,D,96.26026858544475,-7.046688494118676,57.038573615681244,C,24.205717092423676,C,-171.8230059015194,64.22869278451086,-201.47151452882898,C,130.20750140419406,1
No,Non-binary,Mental,71.12843253597251,A,-168.53174302182816,D,13.705807589377935,B,35.18052034097866,A,-31.475695432193344,-130.87006824352449,79.69428063080744,B,79.87449226431764,B,17.094096214382105,66.44857077564129,-11.733367383215642,D,-96.54258356239882,0
No,F,Both,95.00777607749697,A,8.293515589363595,D,-107.86740732085566,E,130.0698034196921,B,-84.91834563825248,123.03049980823273,-15.080767786554786,D,33.10670369866885,D,8.10376459013541,-0.967757134195522,45.077003635458965,C,155.5356566846365,0
Veteran,F,Both,128.31410811964327,D,107.5398288908749,E,-47.046602907814936,B,-62.211024432294714,A,-29.84830758039878,21.937671794788837,16.72122645729084,D,-11.641418187337045,B,-12.904693024401073,-122.39077591338545,-96.50422454402083,E,-26.63371976756287,0
Yes,Male,No,56.056639888188954,A,-129.71549466151478,E,78.2655642526033,A,-132.69180762768775,A,262.80331489851824,-22.679987887815624,89.76214540912622,E,15.758574125107536,C,-50.355111473676864,39.62116121027398,-12.056236266901646,B,72.97826988136087,0
Non-Veteran,F,Mental,-9.993428951223493,B,-22.961533480210132,E,-45.42143792568727,E,81.62761679856706,C,-55.07563771777997,-104.87759374792287,92.72037898140995,A,-45.356109271770634,E,-138.22843761151776,225.54213119159394,-47.653124940504945,E,-62.73436368505491,0
Non-Veteran,Other,No,-53.66776547330957,E,-147.49789224475606,B,-16.979021522995907,A,70.18031922562496,C,5.707086248001485,-32.54790168185415,-28.66405209712582,E,178.2546566969294,D,-11.307888157485959,29.99020641569734,45.81579947390562,A,-203.8230337628175,0
Non-Veteran,F,Yes,48.16421602614188,E,26.23949888250846,D,36.96617860967141,B,-67.99706001534038,C,-230.5847308420057,15.233108984205995,69.51134556589031,D,46.535815305728526,B,239.35821169976083,65.18007803125332,-1.4934288680028802,A,-5.727821969702295,1
Non-Veteran,Female,No,-162.54614888315112,B,-29.412307698031277,C,110.66401970640432,E,-4.037393440969504,E,86.43115596742193,-8.108846956235046,-106.5883223632984,B,223.4951843974423,D,31.609532420998754,20.22621850993606,-19.287652756918515,D,-95.76581297829452,1
Veteran,F,No,-126.83085126820899,D,-117.5709192764995,D,110.64783717334615,E,143.7756796135914,E,92.8531502214063,82.23254679848309,-110.98062144010056,B,-187.30744348244522,B,-23.689027107199678,-224.24830991805518,80.73938764612306,B,-101.7206551379038,1
No,M,None,-300.09664040200283,E,141.9037927057324,C,-131.60475503936215,E,-123.67861610817987,A,118.58552044681718,101.59987342868459,133.0067912334097,A,-189.61327292412133,B,14.742040636723619,-5.348174502761063,-73.29445992127552,A,29.959177957924066,0
Non-Veteran,Other,Physical,-2.7238258201302776,D,-14.709729122203404,A,162.08884789200889,B,-60.8753469328706,B,29.248397825698074,4.185832477575759,-86.46378671931869,C,2.0222133139159304,C,-159.84216652166282,-110.85229158316179,-30.994640323515515,A,48.289079879121466,1
No,Female,No,42.23676697944623,E,-4.928107487793403,B,267.68689896519663,E,34.525562299667335,A,22.152539961946392,125.51697517391914,23.081394749154686,E,4.237234067661754,E,-59.5056943486034,86.91572493912933,100.36664557586381,D,-96.51990725529144,1
Yes,F,Physical,126.51375973134913,D,-163.34958871949647,A,-3.200361091797753,D,19.4259352712474,D,62.44084234890186,110.63898929990516,-5.999344483242367,B,145.73153345068977,E,-85.10726537499687,-62.345691731785216,-36.18018075533296,C,-18.16824644098534,1
Non-Veteran,F,Mental,41.09474267379886,A,-101.30012352747954,D,144.3492256500838,D,21.023096212575027,A,-116.78061503939941,-151.76515846960297,-113.85023702970057,B,-137.6165809976186,C,82.45451629510238,85.94625823814687,33.0595983705498,D,21.401151183399563,0
Yes,Male,No,177.5850046189831,C,88.15061984225619,B,-78.96428843159921,B,-19.592383973758082,D,17.273536302174687,88.76563838802369,69.49119793019737,D,85.13530688522114,C,-161.45510839730807,62.87137788735713,50.27141368947924,C,-64.06943099393418,1
No,M,None,74.59299672888385,B,83.53574996193092,E,105.21108128331112,D,-147.47007496501217,B,54.99084159740438,-39.939228277155706,76.52071806398048,E,-169.91233323580983,D,75.97879649483707,90.70606821243943,-11.460318385532792,D,33.254554812337396,1
No,Other,Yes,-56.465437323799236,B,-35.11558835014118,B,-147.27963921378557,D,11.229948388109523,E,183.59537566608486,40.8398599987485,-18.17210342146359,D,89.30446720886691,A,14.09431825776666,79.55915589967077,180.5867708892834,E,-69.66116843899935,1
Veteran,M,Mental,-144.99369595103184,E,-39.840274535265976,D,-129.80619892272014,A,45.899082937016225,E,-80.5434335482365,-208.48327521826212,129.86880932535252,B,61.970482833891225,B,-224.69332501077122,-69.52328967118733,41.3453709834822,C,-37.05568581123284,1
Non-Veteran,F,Yes,22.57004149382921,B,56.67331205185104,D,-127.43715056280564,D,168.75597729148183,E,-167.8658469265308,35.08654387395399,-34.8255211105083,D,110.66000865392279,E,47.1987315178445,20.58758547894531,82.85190765468371,E,-93.67741204630278,0
No,Non-binary,Physical,7.009314786758293,D,53.12890536422673,D,-98.62266482307452,B,-105.7475506684877,E,-145.9334345576338,-106.30510126757922,6.605309021265142,C,-1.953598446818646,A,-21.943609374150082,-2.802340069713407,109.92495990201591,E,-13.487433935734275,0
No,Other,No,17.724097620042414,B,-210.04864369367394,C,-65.27151177226,D,-61.43545591957073,B,-209.68004535063068,9.846012034631741,17.65026135420411,E,-89.22997615743,A,-149.35414553112005,-59.442439872741446,5.88686927169144,B,-24.561910226884386,1
Non-Veteran,M,None,-67.80087502074458,D,55.85639913414683,E,-5.597958043804543,A,-15.257125111691563,A,-22.19015785799125,24.84601123398342,132.55657616655222,A,44.94493233466048,B,22.38803303214915,161.2227763143404,-120.22261063762274,C,10.900736942527136,0
Yes,F,Mental,-101.10071659050664,E,66.47173040816782,C,179.7806262641771,E,-13.369518647823531,E,-28.80485384233736,-26.57549759147781,-146.90992325286817,A,-16.663714723822284,B,-60.989982312337446,79.98161101887587,-101.06167766145772,D,-3.3083675139740554,1
Veteran,Male,No,-58.3648302672171,B,-197.5718164259513,D,165.4841501883552,B,-216.73007818540646,B,-40.110594889710136,-0.010382511703471929,-67.5432076077034,E,23.44947466524441,E,-4.218885799760043,31.224492046962542,45.91276594559399,D,23.315491789106872,1
Yes,Male,Mental,115.57013760876653,D,66.17198246325867,D,-70.17442259107234,A,-38.55384255239675,E,-5.358721486205569,72.73204612947349,66.48355289670904,B,9.398136642768133,D,-155.52012698669333,23.546085827084234,-59.983041631683065,A,-3.819000553422478,1
No,F,Physical,164.3783711158448,D,-68.2662352914438,D,83.98052725406878,C,184.04619265862456,E,0.17361011894868794,-284.60124474364676,46.76127454424946,C,-12.829014729957585,B,16.026793889576133,-75.87432748450762,31.323017068863713,E,-35.580409780773984,1
No,F,No,74.57254323308442,D,89.48335456164085,D,-9.825429245775537,B,-85.42370857217557,C,-32.54175758258018,58.31564686179595,12.880913091499732,A,-46.885689818784776,C,-125.73498896897202,-36.10312787352055,7.4130290940119785,B,-60.68640711074402,0
Non-Veteran,F,Yes,-194.96019305131932,B,-41.37548622051579,C,15.043760250107347,D,65.4151303077059,E,-43.64336311450204,-87.00326402148372,163.2817545577512,E,28.164082185924922,A,61.4408123712287,117.1819341076376,61.03749508586702,A,-98.10280364208234,0
Veteran,M,No,33.23541526863261,C,-24.447237729944494,C,38.4875423505665,A,107.96049942290222,E,2.5166594770589192,-75.31548514367987,-49.44174279570537,C,136.87923464585904,B,42.62350504113159,244.14174017073984,87.56454874361505,D,-95.42916960152134,0
Yes,F,Physical,-20.978039955429324,A,130.3628278361285,C,-171.452322709132,D,-226.34098429468116,A,51.57941151705444,146.70759356275113,-37.87159854882987,D,35.1655765647385,D,-12.537381058698102,68.71746488847718,82.0912477170927,E,-19.314491871722925,0
Non-Veteran,Female,None,-66.74022553627562,C,-109.29360219563866,D,42.82328455414305,B,-120.26002694813371,A,-44.24401135140405,196.77793329307218,25.36442866890058,C,25.163259520055565,E,60.39458037415737,-13.233098118138498,-68.5187642211906,B,-71.35386072881167,1
No,M,None,86.41769207595834,B,45.0036642703124,A,-24.657081562109845,B,-85.15631113161498,C,-42.05376904968763,10.655683279953863,38.654375649107784,D,-57.704032834390816,C,-116.80640409019212,46.8961984671772,-156.22981899506854,C,99.86509773863627,1
Non-Veteran,Non-binary,No,-137.63655457716172,B,73.81383563216417,A,-51.38636080840535,E,81.23489475612166,D,-128.49954818238905,-50.62937283429372,64.14095705414937,D,48.93190065126007,B,180.69043710306568,-178.27276398922893,37.47424705202875,E,-38.092650945613784,0
Yes,Female,Both,124.13371566089957,B,118.79160478529182,A,5.930248614944135,B,-152.45486564376995,E,-50.77860759253818,12.67074625024946,62.88069158275596,C,-105.6518766738008,E,-74.95158376504557,159.0765490830737,-43.84973364047749,E,68.0363764616401,1
No,Other,Both,-156.74784821997662,D,9.69423823884457,D,91.44733479270742,A,-169.6743746760273,E,-17.003992646106532,-264.5436656361366,74.61779402723454,D,12.349410788752788,A,-47.54029008918329,165.2336351981088,60.330676956007544,E,-33.74949756376889,0
No,Other,No,13.93366624743068,E,-39.2362194074994,D,-20.2824212778394,A,-94.67899690450011,C,173.9500730638155,-21.31890429773674,8.806762075152731,A,83.10308102869952,C,70.25003486345663,-5.359689376938733,112.23060423825632,C,-64.97687360111654,0
Non-Veteran,Non-binary,Mental,-92.06276107127145,A,132.415518383675,C,11.944937430438088,E,-157.0445383837402,C,-107.75115283228432,43.783823259616014,136.27630537318632,C,71.30789112588265,D,-9.276956739804662,-9.561392199531593,-6.457384886542064,A,-101.232393853265,0
Yes,Other,Both,57.46728111207972,B,-94.9254954050299,B,-75.18129547576751,B,-31.342329396507886,C,21.663194350134958,-81.3844519275768,41.641246732053524,C,37.466467199968015,B,196.54282255740932,-2.056782369355412,32.98558866435252,B,-195.589149015044,0
Non-Veteran,Male,Yes,44.655090498472546,D,-54.93429598612516,A,-124.11034571890103,E,-101.57779924627863,D,9.024098040458354,-79.41792862649876,-33.84578187801904,A,29.821894837612682,C,2.8368583170244053,-128.74981124629062,23.969128175221762,A,348.78563792297206,1
No,Male,Mental,177.28818124504457,C,-129.02117928580975,E,20.45127302334095,B,32.272280751933536,C,54.02473894573608,93.72322087211921,27.579620479784158,A,-106.1490724118173,E,48.90290029551398,-129.00122046483966,52.597804750811115,B,-84.33006709289465,0
Non-Veteran,Male,Both,-24.830022088970825,E,69.50966017091919,D,15.937208848573894,B,-118.92184961776282,A,-52.86735846621643,71.38757886101513,-268.17294648456544,B,50.64462702304679,B,-16.53360436922153,116.42937061578232,-57.00133472871898,D,-27.229961897625476,1
Non-Veteran,Male,Mental,70.38193600812687,D,67.27578001854087,D,193.82914841579347,C,52.74675597389095,B,-147.97533216098597,80.18815455823865,69.60152437101851,C,-70.86829383824579,D,110.06926582551621,33.40743465373377,-48.65794976056713,D,-94.84604747200845,0
Veteran,F,None,1.1592498277223526,D,183.12525381054476,C,169.80717066714266,D,68.73119353111069,A,-21.29231189562798,196.28788923110807,-131.00242790369202,C,27.675274149468347,A,-33.714348117739036,-132.428024934902,-124.46665930715746,B,61.112776070881516,0
Non-Veteran,Female,Yes,24.141902224102402,E,-143.3332416610409,C,-138.77914028005225,D,9.285393043774175,C,-83.61125020528452,112.49714265586042,46.73859995207661,A,198.70506242628852,C,-30.983025552637123,32.71332291936225,-58.92327969004592,D,-25.274617895127626,1
Non-Veteran,Other,None,-102.21181096192007,D,37.791050261563335,E,15.98933696084009,B,-61.19733469417989,C,3.2877133272913914,155.36878077090407,133.77811150108906,B,37.396263557809476,A,-138.36312211334533,9.449329352002982,2.9082846112112373,C,-64.76385680658456,1
No,Female,No,-88.24562918208795,D,-58.02233462780316,E,-24.91557832164604,E,139.74120744052746,D,-38.015545745584674,-44.77988376202864,54.208120002659065,E,-79.79364726854801,B,-153.25126617556592,-111.50185636689658,208.0656151836924,B,3.7755760432581402,1
Non-Veteran,Male,Yes,-59.89410382118483,D,-34.5471202723636,C,-158.99458434431372,E,91.36806553901738,C,100.07098116311933,-127.11422629256013,-109.83844942692559,A,39.80264589541068,B,5.687783486826882,-39.003459660667815,-10.51842925221393,E,47.331402752582356,1
Veteran,Other,Physical,-22.05217961708073,A,-168.63773818258696,C,41.62365636270695,D,-110.95515513733443,A,-144.90610482148244,-71.64505244764415,-104.93669996990911,D,-90.38702375792495,A,-168.83188893280698,93.66178597119223,50.72342616080554,B,-106.00119664848677,0
Non-Veteran,Non-binary,Physical,-80.47408238725528,E,129.5024374898065,D,-168.5610500768467,E,0.4980438610215584,B,120.45457864940981,30.141554282675152,-35.88748121953708,D,-156.80114119278545,A,-28.274135434265478,-201.9106737934906,-27.83331868657402,E,-55.990065967673544,0
Yes,Male,No,-90.40972428160985,B,4.177517114005893,D,200.91004851007662,C,69.8847910313883,E,-16.80842984173389,-19.64220878005499,78.84379406916285,D,-109.81839208159825,E,99.52269187013884,-24.94560834536657,-85.72239854060058,B,-131.03582930226702,0
No,Female,None,-174.02345097796874,B,111.13193874557798,A,-39.903237677543494,B,-49.80673617982594,C,11.153222547343967,132.1393324689822,44.7910725083506,C,61.99705186340062,E,24.57798707595439,-56.11494411085687,-113.1470726919004,B,18.868162181595434,0
Non-Veteran,Non-binary,No,-34.59970218206135,E,116.72396446946429,A,-107.93746530257495,D,46.265549530287295,E,133.25806765397806,-14.255503418934179,85.7771629846656,A,-53.505330244309555,A,-97.53636941794707,-10.209132445903087,-53.89367306430034,E,57.34272165822713,1
Yes,Male,None,-104.16762519416692,D,82.42508356982967,C,123.38654184935294,C,-104.594653470518,C,-72.7511509827833,-150.7314988878302,-134.82486552342988,E,7.234566138281971,E,71.99824979594166,-6.913419739076579,176.06137794386004,D,-14.308037903077455,0
Yes,M,Both,-152.0513593137514,D,-77.09856111483101,D,70.70987402856139,A,-56.20283352469851,C,-32.183155412686176,25.34948660096304,-196.1535188928397,E,-33.92873621803999,B,-8.557009100592222,-91.48874489586274,-33.53663681942578,B,-26.25241506048407,0
Veteran,Female,No,-104.5243082608743,E,169.07233203457236,C,-92.20199213793707,A,-6.742524661941253,D,-21.67325809556383,143.50413049314605,49.43459062578425,E,-131.98782187457104,B,-76.88612521214289,55.5497219297701,-38.33109301144207,E,-41.19968241332598,1
No,Female,Physical,110.82985557845566,E,-67.43272618710418,C,-118.07319190577394,D,119.52731273402853,C,23.55881528801425,58.93521156587198,169.55116280052954,A,-135.6243304734688,E,-15.228000293084479,-14.523792339098499,-88.2438754425326,C,132.73992480126344,1
Veteran,Other,Mental,71.79934317813502,B,-86.61424858659662,D,86.92883697473317,E,-47.31344400829316,C,25.577433839418966,-9.3902016834237,-82.6224779202976,B,91.90181610019988,C,-78.4457202991801,64.64604906604647,-24.074970642974858,D,184.3295490194593,0
Veteran,Non-binary,Both,25.73907586941561,B,26.717976890770558,D,-106.90003071590344,D,63.86736871519201,D,-42.67991900857684,54.61723624709223,43.888915502548116,C,-105.05751378411341,A,26.85211084033715,-162.2609149526548,-146.33227408568666,A,-29.19675397900672,1
Yes,Female,Yes,112.53017257510108,B,-15.15281321829117,C,170.5639664345052,C,-61.3046729594217,A,-39.00730846105234,146.83404847345994,182.7210768532318,A,-151.48151359044724,D,-152.21642682429442,-4.992528795980728,70.18257183198826,A,8.691127546758034,1
Yes,Other,Physical,-86.15513102420095,A,0.5860908416613887,C,152.17774942154767,D,-203.68700072296454,E,-94.06646849391477,40.173320310177225,131.8724180751622,C,-118.12677411044439,D,36.98737101024122,-91.21158595556341,19.002181247870954,D,130.36921027338067,0
Non-Veteran,M,None,9.225936246303785,C,24.165174978556912,D,84.00160285463042,B,47.21943237427772,B,-14.350692417480484,73.91204945916606,-227.98566975176757,E,-4.782372605759883,B,-144.30169322960532,125.91939782530316,34.35971785081903,A,10.94095444090186,0
Non-Veteran,M,Mental,49.77141564492929,A,204.2773569204923,C,-201.27280983832478,D,-124.71950348303014,A,116.82252913431353,-69.76162584243248,-9.471043155435224,C,-18.768490292628666,B,93.88419039301056,-124.29156185872874,95.09069647839657,A,-62.01875949472594,1
Yes,Male,Yes,-20.339143468748205,C,-101.40867616554121,D,11.581893930673628,B,62.51771962237861,A,59.50975375130992,60.6542727595634,57.18059105007198,B,-29.958580506427484,B,116.3313859004482,-81.55743000942424,55.31185789256201,D,142.44633954542746,0
No,Female,Physical,-127.9420410817465,D,-30.445747797048085,D,5.568041819973944,D,-50.38502988599674,C,-9.905452874942396,-215.86274402237075,-49.793192079313926,A,-136.7156562289659,B,80.48115840791354,137.9656765746321,74.3258650438841,C,38.03289802914918,1
Non-Veteran,M,Both,48.9214804086715,D,61.91642956461878,D,-2.8760707168392443,C,134.7610865386314,A,-57.22310827967437,46.582725608166406,-3.831395778068229,E,11.629787818511922,A,77.95439796974726,-32.770207369318,24.37707909160425,A,-119.99393338471718,1
Non-Veteran,Male,None,-72.48816504835168,C,-78.34801799843476,A,39.76906798154947,A,-218.40052255011554,A,-30.52332320770592,20.104899714452152,-112.88875514288763,B,33.44990346650071,D,43.88145101992895,109.2480337135661,-175.7457000912404,B,-27.333759725845375,1
Yes,Female,Yes,112.70588435733086,B,55.45185502722932,E,7.77445057963762,C,8.672680038565964,E,149.6046355736526,-64.9764622839624,-45.83399204138233,B,56.52976726952053,A,-33.52740326123207,-40.78418093572018,-164.8013551407348,D,-142.9699476363677,1
No,M,Both,142.230399548552,C,-121.16925193103782,A,-200.18407965628592,D,166.65655265283402,A,-69.87626859772936,43.252438859635674,-99.65960590285903,C,-31.560470035260547,A,113.3822418057096,21.326730479021858,-76.15484792729195,E,-152.0451784647589,1
Veteran,F,No,50.3835077222821,E,101.85177762435484,E,-145.17000777447905,A,80.47919442461173,A,-53.821315082375435,-64.06148289371126,47.70821999721824,B,-32.34302705328512,B,-175.23118555633275,143.99645602752233,-86.75901254443323,E,57.80935877423735,0
Veteran,Non-binary,Yes,142.69328812742594,A,-33.93775538800507,A,12.198388538844544,C,-201.72413524760503,A,11.195345521149061,82.91478961348426,-139.28126841308733,E,-4.812028640348202,B,-83.33365028889686,80.59647693215186,-101.19505666983255,A,-53.70916128477222,1
Veteran,F,Both,81.17721069427074,B,-9.844299362752018,C,140.74372490898153,B,71.30729231242819,A,-90.7832089876843,181.37243590021626,100.97528961339613,D,-100.27923066293101,E,15.439858918149868,21.009020206490074,-9.96951378502865,E,-60.16935048506009,0
Non-Veteran,Other,None,-18.842507820462167,C,94.77495844048669,D,-121.83420284539727,D,-97.7222938598306,E,-118.73979791048632,-46.3282790140265,78.97086598542758,C,-230.67915433398497,C,-34.21192906494415,-80.8028069535947,-10.541697551102931,B,-45.83987716593272,0
Yes,Non-binary,None,279.7836017918395,E,30.740725063551356,E,76.57209343821154,D,3.5139103866674257,B,-63.82760836956979,-48.2412763243193,-42.78100988273986,C,41.52442236525725,E,20.89909861448435,-164.21531751723185,-2.203587611564635,D,140.657938591583,1
Yes,Female,Mental,-58.51584774917171,A,-23.97373047926565,D,-68.83534459863391,C,-60.125104552152756,C,-56.161269373580126,-138.87120977645168,109.05255116527934,E,-42.57140312611206,E,-179.87922587078248,7.694872290935942,168.8983933878718,E,27.7403870178864,0
Yes,Other,None,20.481359424033272,C,118.94214087085997,B,31.96338561406128,E,-47.40562524874267,D,16.977766466765814,20.281480690383656,115.90567193355008,C,-56.11565744139768,D,18.651340252675705,-137.29794686122793,224.69957281711896,E,96.0426521039095,0
No,M,None,-169.6026901003808,E,-148.92775169146748,B,210.40259590290265,D,12.967503819338338,A,-114.98729025290469,-111.45318862149153,63.718424037900334,D,-108.31460325173015,C,103.65343361585573,-52.29674130586787,347.52913921926086,A,-222.69489909592832,1
No,Other,No,-120.70836907702811,D,-170.1539401664486,E,0.5550586711062279,D,-27.578592358757653,E,-18.05443766792493,32.889068934654865,-122.55299929911322,C,110.52271391715121,C,8.557405966987913,36.490522828951946,109.14907812054273,E,78.5285745412595,1
No,M,Both,-164.79820062011214,D,-32.41036685676756,A,29.564005850992032,B,76.30691868813226,C,107.68409452902428,2.721196853832713,-1.373275058332508,B,-4.922122843404789,E,3.519981873442519,105.79250389690651,168.21914913221596,B,79.99617517862251,1
Veteran,Female,No,143.93087339467564,B,62.992610448705555,C,99.48958463933872,E,103.3370385432856,E,-141.14077470378223,-225.4147112968622,-17.23446554981423,E,-61.42662758745321,B,38.49969997997573,-42.94769457571216,134.89321464565043,D,50.46132090615762,0
Veteran,M,None,-358.00766632231023,E,-11.23925249009943,E,50.11040589285856,A,25.78798739524783,C,-100.39779301642722,274.00603092215783,91.48255144415526,C,4.1080350563748915,B,-49.20434318064686,-67.78312406762348,113.74575298656353,B,50.62450965459442,1
No,Male,Physical,78.71119561887095,A,71.8495892210032,A,3.552121669470519,C,158.9153046903983,D,-103.16879209490502,-58.81195097689284,-127.07468354736974,D,129.56788427613355,A,58.841108373344994,-70.82790712394821,110.23070234464723,C,-3.7482751497865703,1
No,F,Mental,-168.94021779740217,A,4.3828034323788545,C,13.314678500691102,A,-51.61638504535729,E,-51.029367582552965,15.859501608379285,24.99576435557948,D,-135.47190676188296,B,-155.1269041301849,-164.3541414061543,-26.21875108807031,B,3.731647332184143,0
No,Other,No,-124.48637246642944,E,-27.48981443179511,C,85.15747008486194,B,66.36016834574636,C,59.36429764829265,5.001091221465099,31.992365471435193,C,-46.839014255081686,C,51.89357357573976,106.00789706621244,-176.00385633304114,D,-48.38148381377111,0
Yes,Female,Yes,148.29610684364692,E,10.960419514861632,D,79.48685763177696,C,104.41855494307863,A,32.5297255298443,64.5636263650546,71.23139216470882,B,-5.991729088310253,A,-23.40170599046388,3.4699831609915877,-1.1605550696995204,E,46.0055976346977,1
No,Non-binary,Mental,-64.12406222334035,B,19.564017380928274,D,16.16410439873654,C,-61.88172976841435,A,114.25613465640639,2.3516030437414996,-31.6073361326764,A,240.87674486436092,A,2.8334405785435033,75.6023304260318,42.735848284654125,E,72.21451395071476,1
Veteran,Female,No,51.725821107153756,D,-75.34222091132534,A,33.880675388272444,E,-61.06060441586648,E,-188.63233169243156,-86.62135841171175,-81.13459710761525,D,90.01276870830768,E,112.99900488769647,-27.226318085328057,127.86266897720935,A,35.31010936308698,0
Veteran,Female,Both,147.9911037553382,B,130.31487876343212,C,-1.0977172185106912,E,-110.9816081125631,C,13.010525438040554,-43.87804937117085,-113.09488927416247,C,-90.0070863935625,A,39.14703929648252,93.86730077638857,-80.6760139297747,D,21.765866505406525,1
No,Other,Both,-277.7103915250851,A,-133.77524959542436,E,-177.14946633384562,A,87.47982475535571,A,-306.55431696804555,35.78712877816785,-63.40261618368312,E,38.961513772081844,C,-30.19441525118294,118.52843047412989,-155.7857323558992,B,-60.76977782392204,0
Non-Veteran,Other,Both,19.81371910469801,B,215.19274774726665,D,-12.596698756910705,D,-88.99757347617697,A,50.37359028289078,12.502369939153187,-125.23176099076852,E,-191.11247985458644,E,46.97830469537999,125.83155299431996,-17.746902018099167,D,-72.94315640529831,0
Yes,Male,Both,33.86938426177652,A,-8.345107615166631,A,21.18296294071452,B,193.9383411015257,D,132.1527434030983,53.77893628842179,-19.279741105284522,E,-15.671935084552983,C,-7.56078238471772,-6.927075235172903,35.41967823858046,A,141.3919795927541,0
Non-Veteran,Non-binary,Physical,78.91206540579626,D,-118.37524230614349,C,95.06786127108386,B,64.71270071279108,C,-43.392047380890595,27.11747699250863,198.65351833474026,B,-180.52814127324476,D,223.30273282964419,77.11346403617682,-211.07783015210651,D,-143.13667616752215,1
Non-Veteran,Other,Mental,72.82274354526761,A,-63.414334308141484,D,151.37916185919366,B,-92.5231678420658,B,146.78221624068735,84.62149989572202,-38.73343599912431,C,39.5835556104338,B,-139.29107556436614,-199.85982868998846,-170.61822792085525,A,207.55265075998625,1
No,Other,Both,-0.017199649488834644,B,-51.8874868406681,D,1.9081583374305064,C,-159.3753137858333,D,78.62089866948664,9.395134587903062,99.17972891689169,C,20.661160637069973,A,88.4980431711183,50.222093275116144,-36.90944095813398,E,22.819186633456845,0
No,F,Physical,-109.00794373942833,B,89.45568108785385,D,-60.714360769999296,D,82.15164103397822,C,4.167644957647221,99.5097544717681,-91.75666204038518,E,-120.21156072857613,B,134.81557344976102,7.068631167653676,52.53699909881265,A,-209.6818747170854,1
No,Female,Yes,33.388790952195954,C,127.574229067666,C,1.3219482019855313,C,-176.2045639387135,C,103.42649337537956,-64.2662732887162,-11.772123115525721,B,73.48153268084987,A,-26.906380730603253,-5.308289668832587,22.833431620775436,A,9.601083562868537,0
Veteran,F,Both,-61.76253713893194,A,-131.79105437278525,B,58.63693929970469,E,32.328171062342,B,127.204640428347,-99.99569067980248,39.37727896403388,A,10.341173426742541,C,148.7114919976894,-101.20927086995748,-34.3750511745926,D,1.2974568228968666,0
No,M,Physical,8.403691232007917,A,-79.59310350694946,D,114.23642802530922,B,-50.10709134546023,B,-8.794485861364763,50.10268161321526,39.317482056625536,A,39.75764086949396,C,-50.03633996419975,-87.7010816526112,39.704495169842765,B,-35.31729110824796,0
Yes,Other,Mental,42.66576072590745,D,-106.82456414970159,A,115.95004509321656,C,72.35463235917007,D,-23.131378324411113,-74.6862586692857,39.29630250363621,A,-104.55772500215812,A,95.70113123999457,95.37378839784958,13.517074347838335,C,113.16423693355415,1
Non-Veteran,Male,Physical,-63.24760552271963,D,-275.79532002524746,B,-79.35164399863574,D,33.89894009227697,B,78.66171566326462,35.898480356900976,-63.080899660386414,D,157.36725004200264,C,-72.86391745873915,-12.231980127037492,186.21410804431457,B,91.40305850547983,1
Non-Veteran,M,None,86.07278940569135,D,158.12304670708724,E,31.933947028648703,D,-140.31647315119088,B,-184.49626372791153,140.98175665652934,-49.219290304980476,B,23.259705412577752,E,-192.78633318031603,-30.153582346587832,-18.08380179551787,A,-32.73620408847346,1
Non-Veteran,F,No,-149.70642529800747,C,13.852510429789898,A,-120.07565864616478,D,-52.738572429132006,D,12.50600875836814,-7.503198445523437,-0.41856012828713024,E,-77.05525152176276,D,-41.455597586230276,-16.913970146705495,96.63075877736121,E,118.63183936134041,1
Yes,Female,Yes,52.24699512350624,D,-55.67131873953396,D,-170.05802756183797,B,17.44298165468742,D,176.0949935353061,72.96426447401691,-207.4454362449707,E,201.14049410019766,E,13.202083648065202,-0.42786040281103926,17.23187056160422,E,-57.74221827786366,0
Veteran,Other,Mental,-72.20578713988604,A,-97.14446048182057,A,12.212332755747537,C,86.40724176290404,A,196.9519261930687,-47.69169408530661,119.72800108153281,B,-151.50977830302,B,-151.96800234934307,22.295773529564197,-40.19258491875012,C,-101.46806031438207,0
Veteran,F,None,-125.58596477292103,B,131.19216420272696,A,24.15974063618213,C,-31.222087759755034,E,11.285646805373462,-96.06729176468079,1.054453717634315,A,-99.7380916435401,E,-43.51560537184735,-56.04695374240194,61.87828566425172,B,62.91853286478811,1
