faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Jewish,41.07797477865186,-162.69764647745157,-69.79967325138941,C,-116.72003621270832,B,B,75.06202032983737,A,E,A,-113.2416375986483,B,D,2.151348076375532,A,29.070053187583795,0
Hindu,229.02927692225302,-39.10206669741135,-194.084954607614,B,27.503466942083115,B,D,49.95695970627567,C,D,A,-163.438054388135,A,B,-154.68853275289902,E,57.736750933761606,0
Buddhist,79.46537917786797,-127.21161624805082,49.152904493295594,D,-1.2167205366157174,E,E,-80.95238529506457,E,D,B,-0.7767197121540244,E,A,-129.7767978213964,C,131.72911546072982,0
Hindu,-20.5554060934653,-28.15595056746723,121.38033005508848,C,-132.72047870426607,D,A,12.209373825525411,E,A,A,75.80260408480693,C,A,-91.45608642942092,E,9.573735561531771,0
Hindu,-149.27817040155233,181.62264101595503,48.92281893216441,B,-29.563990570020703,D,C,238.56336092184017,B,D,D,99.29672929001693,C,C,-22.751498399486554,D,-198.11816331245814,0
Jewish,14.104532751415322,-118.81551735586915,107.33813227079713,E,139.0663396909127,C,C,-167.26805580151753,D,D,E,96.36540885591118,E,E,-92.9196836161603,B,-4.278284991279518,1
Hindu,49.83387197574472,-18.845946720722125,-99.68525183183569,C,-34.22914211885592,A,C,66.22957438639926,D,D,E,11.195884742352845,A,B,82.83396074213915,D,-54.27017234743321,0
Buddhist,-213.12537158504514,-127.81609329760015,10.678997539175622,C,-119.9779080003281,D,C,22.877714545059664,D,E,B,146.56911079101516,E,D,-183.89137260050208,A,79.24529502336809,1
Other,96.57257366357531,176.6268537789924,-32.314641711568584,A,-53.961579627683335,D,C,159.99345985419333,C,A,B,-75.94096845302805,E,C,271.9806636364777,C,-92.02997953630778,0
Buddhist,71.19780204134449,-92.42577855537817,-15.97246371364319,C,97.7182542222246,C,B,6.329791520114838,C,A,E,96.51782719525978,B,D,-39.768129492438746,D,-21.025412705849362,1
None,-69.81489281336512,16.205502286694347,0.9617250818501801,A,3.0314695983192785,C,A,-232.83708743992358,D,A,E,102.7363562936575,E,B,-190.79961487204966,C,-21.911428942848445,1
Muslim,99.48859086118921,10.770637526531452,-87.2306718742892,B,24.594908066311437,B,B,-64.0394205756195,C,A,D,-77.59470903879175,C,A,77.6481397624777,C,-55.040439526612936,0
Muslim,-113.9348735195373,120.11579685952674,-100.72818629104556,E,169.4197520454742,D,A,-62.111225040817494,C,E,E,57.22635945471794,D,D,-56.636600733841306,E,21.569048752203145,1
Other,45.21971482212291,-189.89990388603616,27.334727309181932,E,-1.8517125260354788,D,B,47.46902538903946,B,D,C,134.21408844884408,A,A,-67.53060996527148,E,-117.73257972951001,1
Muslim,104.05523332418547,-7.570024848938293,9.365135918631752,C,-70.92982727414999,C,B,0.22580950998875712,D,A,B,-92.94598204749764,D,A,139.6381071425748,E,-194.8781313842034,0
Buddhist,-67.28065191489647,39.03130955627599,74.50040050622097,A,-14.067148923954184,D,E,-43.66727374268992,A,A,B,-115.94982988979766,B,B,61.07573577038322,B,-56.21557829196326,1
Jewish,280.9214941635672,-35.337392941671844,119.26946728029057,B,156.4974225042589,D,B,70.26755457859242,D,E,A,-9.99690472834599,D,C,60.83227209427257,D,50.02973916935998,1
Buddhist,91.74787783700185,-13.429209410771007,32.71376048159576,A,5.816876499868689,D,D,0.6414429850367821,C,C,C,-114.87106362342769,C,E,163.82392752045422,D,-86.52611195489192,1
None,12.611041252676591,-37.309224621999164,-149.63826076698615,D,-72.27449721896637,D,A,35.04358557275146,E,C,A,-23.388743856895257,C,B,-40.448455038234066,D,136.08953784672298,1
Buddhist,-159.46191209104518,-32.79972600482229,-92.85246438748027,E,22.790397103885756,C,A,78.7727748558327,C,A,E,46.53625175480154,D,D,-216.89444536781198,E,-143.99411755744248,0
Other,141.8933503755104,84.6133257908225,-99.0613377264212,B,-11.658214733733734,D,B,13.455013716378078,E,E,D,36.59356454042794,D,D,20.70760994702074,C,-143.94131179890152,1
Muslim,-8.246370343833643,-5.404561397237355,7.71388801119491,A,-126.860068893852,A,D,110.69993815160215,A,B,B,-49.97825257683968,E,E,-100.75231116199745,B,30.226289570879032,1
None,-42.96476756148544,-97.10257226225292,117.37553154830647,C,-80.76667135040249,D,C,79.50830036084486,A,C,E,-50.77190332465883,E,B,-4.752542825966648,C,-34.87673497764212,0
None,-65.51296819166063,141.28247376886054,27.10163539309335,E,63.39002262638716,B,A,27.906232776506272,B,E,D,-120.1003822431242,A,D,-66.98658563370391,A,-31.4735159502109,0
Buddhist,20.308266214299643,47.45048277944072,49.50128573964176,D,101.24135994153372,C,D,-49.46880243634982,A,C,C,-103.62297463253078,B,C,31.061279870559527,E,-34.6902077654328,0
Hindu,-102.64667926461146,-156.79129318374933,26.325281934584048,E,14.65890830068589,D,C,-3.526021897283073,D,A,A,154.97706077452472,E,D,-176.1468844665347,C,85.24934695277386,1
Christian,68.96645812447382,-118.17752294907685,-23.77960693920982,B,-98.60060758291992,E,A,-34.1254615986056,B,D,B,2.680146383032909,C,D,-84.5102740354078,B,-59.075426532963114,0
Buddhist,56.78736724289902,78.00556123185723,-15.980440377391417,D,20.141027825668438,C,B,-21.54243156453188,A,D,C,-61.136156296563406,E,E,95.257805796584,B,192.40844823295382,0
Buddhist,-20.920629389751134,43.98787289871643,111.53623733090092,C,-65.13823585600892,B,E,30.48497961179025,B,D,C,5.65072030408113,E,C,63.159575134195954,C,-2.2696762115684415,1
Muslim,-241.6732888182782,-177.1337345549481,-6.775434417499876,A,-81.73707445269905,D,A,-127.76605981687553,E,C,A,-127.51131122856773,E,E,5.6539035544102685,B,148.26559303124395,1
Jewish,32.788359677415265,11.645257000627463,60.37800855107049,A,-74.74523225581268,E,A,-98.55771321210045,C,D,D,-107.8922023653524,B,A,-63.44414561427423,D,-72.67477842907437,0
Hindu,-29.11833272546518,-74.38490480598435,-88.81742925842913,A,54.29473787895499,B,E,-152.13982868379009,A,B,B,-47.56936717137144,C,E,-18.84319705827078,B,191.24779737011212,1
None,178.27307602044985,54.59609345208422,-102.47714346101621,E,22.499096402326305,B,C,65.655560768855,A,A,A,-88.86274645075733,A,A,-78.09713365431037,B,-133.00850286088647,1
None,75.30996206624152,-88.32385225732358,-1.4977268694738441,E,-40.307494524301,A,C,-95.46640894411512,A,E,D,-41.49244310332975,B,B,75.93769720340623,D,-91.87452851490147,0
Buddhist,-97.62040987560852,-0.4682040147514892,-26.64775183740583,A,46.442919213642476,D,A,-37.39097151059656,A,E,A,33.233424401969366,D,E,-84.62568149631007,C,88.43627198091406,1
Buddhist,17.459380579541136,-111.25549072269816,43.39295846224209,E,74.48196646060006,E,A,157.33178582918714,A,B,C,-27.006910652497783,D,A,-77.19934612479874,D,26.91692359391772,0
None,-131.8535906110724,163.56471224751093,150.8550901347432,D,-70.0023783140422,B,A,81.29576708778303,C,A,C,-105.96520356743116,D,D,173.2881091744548,A,63.17447332359711,1
Muslim,186.2387559140601,-29.20869257199355,-122.43084609933896,E,-130.19083763883742,A,B,118.89454330745446,E,A,B,73.86636704256878,C,B,-86.40510064237962,B,194.12809467433644,1
Hindu,-93.26666517177402,74.47963252805516,-55.41803318016348,E,185.94336734377498,D,B,-65.92002719270062,D,C,B,-19.494021196848603,B,C,-47.31107294160912,B,83.53448346641916,0
None,105.59661252567356,-165.49965904681747,-146.39682908837602,E,-7.937061190688661,E,C,99.30399505205149,D,B,B,175.59348941055603,B,B,72.20019319261434,E,9.873730299354952,1
Other,92.1817017115932,-98.57393471277202,-72.75544281871169,A,-3.5667760715856076,E,D,121.66459761706876,C,B,A,47.82383098640527,C,A,-60.872517248544675,E,-4.3174352066828225,1
Christian,-83.07429225385131,25.522893046158774,94.16546234136726,C,54.39363805853239,C,E,58.16293671502745,A,A,C,-125.4925452741927,B,D,124.81191038820872,D,5.953842537125645,0
Muslim,-67.07545361305814,25.198216845481085,-14.898001123737664,C,27.873884016433216,B,D,-108.16084866161644,C,D,E,-53.95403792632054,D,B,-185.4190437583694,A,0.11040776030587152,0
None,-160.90692773746963,111.64603118839,22.72739191755832,C,4.73656768932987,B,B,-70.8469549301826,C,C,E,72.78263910778729,E,D,-195.4688820439242,B,-81.22619729991843,0
Hindu,-60.64665335302164,-68.06911540930139,-39.66176711058612,A,-28.676183243320974,E,C,-39.21190315747107,A,D,E,-43.42046897101867,E,A,177.85744895263468,A,-224.64924894325375,1
Buddhist,-25.02601795871348,-18.584334743524078,-112.74814099315611,D,124.6808787034098,C,D,-14.084927292960195,D,A,B,-34.32130707145186,D,E,-151.60589280443682,C,143.9686046292289,1
Muslim,109.69189519802003,60.29404942308899,2.583728298556888,B,88.10379943349626,D,C,19.07954487546207,D,D,B,-88.93426393707922,B,D,30.55200221867591,E,-142.1378692293397,0
Jewish,-51.572830424931546,-96.10866873002698,24.060403336911264,B,72.36201608187321,B,C,18.492155308312324,E,C,B,-174.92653437123587,D,B,-108.61393659673175,E,143.38158688876422,0
Muslim,-90.97525383893677,23.286943141107518,184.41601312065148,B,13.794627894979206,D,B,-141.96627412484256,C,B,B,-72.46098681490506,D,D,-75.87545940946538,D,255.65773973567724,0
Buddhist,-37.62979282857765,89.78852379883739,-2.1604694353547975,E,-59.173120143423,B,E,-6.6347502219473515,B,E,B,-219.9108322494419,E,E,111.61536278552984,E,181.42923233417693,1
Buddhist,-105.07618630960816,78.41176221948184,-101.63091314974162,C,-211.89692248283447,B,B,71.9444622854332,A,C,D,42.61932429757228,B,C,42.928648588663094,D,11.497570662462719,0
Christian,-31.676405723610824,-0.27974397976471227,-81.52012637161519,E,-61.19625249809837,A,D,60.04876521948821,E,A,A,108.43145876690154,E,E,-45.27397273257671,A,-13.430697865772215,1
Hindu,84.78174361216324,-88.87007282671708,96.30536501858897,C,42.85203526468775,E,D,153.93882855198896,E,D,B,88.5510004732988,A,C,-93.75601102128066,C,15.980604807097526,0
Hindu,-153.69247659501278,-215.53071320834843,-29.51374378993577,D,-137.44920500393323,A,E,124.51902160137132,A,C,E,-234.83377260661308,C,D,4.047249827523096,D,-216.20880398247996,0
Jewish,68.06920012117874,39.47687951577527,-78.03019712452873,C,-29.156294708723113,E,C,50.761484120519086,E,D,A,-25.77932964403803,A,E,138.9412961166203,B,53.03678613925983,1
Muslim,86.02272490894823,-64.52825434383624,280.0077490161323,A,-26.355081388791422,A,A,58.07394191017741,A,E,C,2.9038405778382015,D,C,-71.13489678140233,C,216.76613057203417,0
Muslim,148.27676284270984,-127.76335950991513,-153.16068745952393,E,-37.1429654608836,E,C,-73.06402521953827,E,D,A,-44.355313157631024,E,D,71.93236594093953,C,221.0996965768099,0
Buddhist,21.789277706427377,-16.7298736837269,-23.411202732531134,E,64.03459080433235,B,B,-17.652758078865663,B,D,A,47.86996985590613,B,A,106.56833915033164,E,-68.52643419876661,0
Other,88.36383416200965,87.42377375272967,-38.72044570238637,D,-5.773980032421135,E,C,50.988386866797654,E,D,A,-23.255761809879008,C,E,61.95146345337059,B,139.36843826528244,1
Christian,-124.8519497073634,82.21980221205676,76.03637397863851,A,-79.20172302863222,A,D,-102.65515886011316,A,E,A,182.4341051304687,C,E,-54.26167128366486,A,52.51507513653618,0
Christian,-90.7500221150244,295.4709822411252,-91.89946093284284,A,-69.38194726760342,C,D,-186.4302759542147,D,A,B,12.361680164551125,E,B,-138.4765776067966,D,-26.639148806959263,1
Jewish,113.02173699125649,-226.125423759362,-210.15235129432935,A,-141.4518656374795,D,A,161.22880430399434,A,D,A,-43.360459959469146,B,C,-70.33223399212966,A,116.03627368658952,0
Christian,91.94052407503953,51.22329955608996,-6.54009764738182,E,103.54357162365841,B,D,-113.7756497134336,B,E,E,-64.30367441574867,B,B,80.89980355202667,D,22.154191181947482,1
Hindu,-10.181533743221662,-63.456028577849736,53.483989624014264,C,-85.70489370271784,C,D,44.51998054847678,D,E,C,81.50062516282865,C,C,-9.055760793277546,A,87.285108985708,0
Muslim,13.231431167182055,53.2694838666182,-73.14067737675406,B,-41.9667541427943,E,E,18.49537672262916,C,A,A,76.68022859066116,D,E,14.666960423749497,B,-32.080242487892384,1
Muslim,51.79075536630739,115.90818559138391,133.00590554143844,A,-48.127065605371584,A,E,166.79807379829992,B,A,B,-148.12539713931952,A,B,143.30960875166002,D,-3.814855628355253,0
None,132.3022087593583,-7.448321846875407,-1.1777872540627259,D,-149.09342696349862,A,B,157.54164862008983,D,A,D,65.22378847508492,C,E,-54.44384395651682,E,-94.94119362832562,1
Other,67.17413589747,-142.29836776504158,52.875896604209984,A,-151.07892949937664,D,D,39.62092986796997,B,B,E,-1.1328207428814887,C,B,-14.058551791512617,E,-20.851349339541724,1
Hindu,-80.36077490972534,36.01888385156594,-161.61707802767862,C,-57.79008699657972,A,D,-52.533420536348466,E,B,C,-26.986484416366746,D,E,37.99449244182438,E,162.64510185360567,1
Christian,80.86700542939343,-99.64370928379032,67.74718243366837,A,-183.2586783334413,A,E,-5.357326318796759,E,A,C,257.35800327321016,B,C,-152.1273203302503,B,78.30109128424867,1
None,59.26392314812542,-5.108420881990784,-74.32922147824065,C,13.643109558043006,E,A,-39.17117951327276,C,B,E,-48.586662337878735,C,C,99.83693955242767,B,135.73235445151107,1
Hindu,71.4722392101866,38.41413721636053,-97.01170764098704,E,88.02318755031996,A,B,-48.20687866435035,A,D,A,96.92438460560177,E,C,-182.47755094697658,B,32.389448314312816,1
Jewish,47.31832284673991,-55.45772287120664,149.7651698316755,C,277.64455875679,B,C,94.79851500097779,E,A,C,-54.28754920177469,B,C,13.355904240804978,E,118.78496279005996,1
Christian,-130.7320873961449,-45.28863666394534,55.81561885320415,E,0.5893376273551669,E,C,-53.3420432078033,E,C,D,-170.45459094547024,E,E,-16.76301563562327,A,104.61409184805012,0
Buddhist,-94.37794207061704,107.9795664166258,-122.89517605035208,B,-81.3493337814165,E,E,-113.52503782176235,E,D,E,11.770575119394573,D,B,-174.8006891036243,D,8.406671000342225,1
Hindu,125.96084157863163,5.64423632212537,4.982830307738098,A,-14.238574194582526,A,D,-84.04282594195317,B,A,E,-115.06011200662512,A,C,89.80737922041546,B,117.26125619564584,0
Buddhist,-61.85740745182805,50.416815251966284,-34.50979140896591,A,-111.06656968047723,B,A,146.67702180456106,E,C,A,-123.22077471580127,C,B,54.68882677872159,C,6.991868713413448,1
Muslim,46.74145055258431,66.93743945288043,-36.27369134501666,B,-18.73926952656027,A,A,103.99713976677634,D,A,B,-161.3508223106528,E,B,281.8000648214886,D,30.768583445617136,0
Christian,-64.82547482457142,-12.687970244520194,-110.24873869948321,C,-6.775021005813445,E,D,7.175771497212098,E,A,C,9.515302731797135,A,E,169.61868101619785,E,185.7417662584887,0
Buddhist,-192.17226266927548,156.30483846560105,-18.174616437693146,A,-170.63354851131865,E,C,113.99334571664805,B,E,A,73.91234363239998,B,A,-135.38590903493352,E,31.799248247338006,0
None,93.51842761664224,212.13503693099014,40.29607079011138,D,103.37809760687729,D,C,-107.02096125730141,B,E,B,-10.241632170203486,C,D,84.56721285519487,E,-45.90238283574276,0
Jewish,-50.95480522150125,-17.631621022677248,106.0988292346701,A,-12.888281064335333,E,C,163.0979955741867,C,E,B,30.442235501067294,A,C,23.407425398384838,E,13.52523498218177,0
Muslim,32.530908305149964,162.7134197210692,-19.559225263816572,C,6.851289949106046,A,A,-141.8040176170523,D,D,B,8.035963311850548,D,A,107.81186415548059,B,98.19037241876522,1
Other,-38.681514220271126,230.12289788199683,162.27901466097438,C,-14.560007070497685,C,C,33.3211124230425,D,B,A,116.12779174973784,C,A,-14.566824614885773,E,-93.92027222666945,1
Christian,285.57881262994437,-78.37648392524696,-67.39767546320734,D,30.38865762539657,D,E,-60.60305372716055,E,A,C,61.402925720226506,C,D,26.67943739712318,A,31.729794241360743,0
Christian,65.03528579193741,92.0705570206221,122.83683952768176,C,-131.8900629523225,E,A,34.055506599744,B,A,C,-106.7723227335939,C,E,202.208027362212,C,-51.60151316208332,1
Buddhist,10.309610739653744,-149.2326043252878,39.57387009297896,C,104.3144221705838,E,A,-52.64449804556437,C,C,E,-12.306829150433272,E,B,-111.33671182178375,C,-8.890517265263776,0
None,85.66070803569104,171.73260705691982,77.8932537130539,B,-129.28175889897724,D,C,116.2369193506699,A,A,C,69.4205824648384,B,D,118.9096515546561,E,248.9838742867135,0
None,-27.319620982956543,144.8225854843954,-80.55935998909601,B,210.8076637688058,C,D,123.66948704026908,D,A,D,159.3901887977264,C,C,69.46524639196538,A,7.169356713157926,0
Jewish,167.61306151878887,51.77418480338717,-95.27789247800044,E,141.14601622604835,A,C,-54.759475227432276,E,B,A,227.7928222435317,D,E,66.02944723727447,E,9.152401469290028,1
Buddhist,-250.89136268909184,-53.006238668229585,-47.35930484117195,A,-72.3678706899641,B,D,-103.53427191794857,D,A,A,8.569270751664762,B,E,28.30100077035115,E,-71.39549068525515,1
Buddhist,-26.735643847361267,171.28512323789525,91.95341222088962,C,200.1500353325327,E,E,-112.27041969357323,E,A,D,76.1357726858227,E,E,119.53938101529185,D,0.8976092483156743,0
None,84.08755891368746,71.92800517137616,71.79903847697233,D,-91.17230364636694,C,D,-73.57657546836609,D,B,D,-151.09081760174286,B,D,-45.25997315798718,B,-72.43021066442775,0
Buddhist,68.51664513176166,-104.62633128664558,235.12325029818476,D,10.911565494444586,E,B,91.22434226927734,C,D,B,-1.8657366469769003,C,E,191.0257879067631,B,20.109992347287147,1
Muslim,-30.604323794786204,124.91991487005278,-156.08389265829544,C,70.84775400901555,C,C,194.75250371656227,C,C,D,60.25178829649733,B,E,83.84729025229487,A,-27.035817394922233,1
Christian,-14.333735176978447,-56.00466173536955,6.992367376382906,D,119.80035099755455,B,D,68.38149558645213,A,C,D,1.9728267876002545,D,A,-17.122340833323598,E,-188.788445030234,1
Jewish,78.92973738748086,-139.17057997339222,-33.75511214133854,E,-11.956382637222399,B,E,123.04617305681289,E,A,C,-62.77588400279947,E,A,7.822162105891171,D,-147.4400364962034,1
None,30.686280127461497,-66.16628884400507,58.943936720373266,B,-77.8927593037438,D,D,38.19991525835094,C,E,D,19.515633136419623,D,D,128.0690513496858,C,59.286712131245814,0
Jewish,20.763711082527976,-67.18672180073087,33.95865802134541,D,-135.90471312610106,A,C,-122.9565273789093,B,D,D,-118.11627175841959,D,D,121.16508416930671,D,19.405352712312222,1
Hindu,-36.213598987334436,25.277978029746674,-61.68993607825263,E,33.60231568566045,C,C,-107.91648844435228,B,C,C,99.62910310927295,D,E,-146.02700042314353,A,-3.4449976740401316,0
None,33.97097408793073,18.122564967457784,-76.74648591696757,C,-27.249603822813445,D,B,-53.937595884267296,E,B,C,202.8761393951776,D,A,-52.80967102262942,A,-10.153533310379675,0
Jewish,-31.163773718146626,-103.64944895883568,-82.73372918149947,D,0.52626954024745,B,B,131.1376446133337,A,E,C,14.262468330839992,A,A,66.55585474520637,A,39.55009613701774,0
Muslim,-17.999495356256702,85.39225291385264,-79.04642065196336,D,-8.370261901604179,E,D,36.21698103235672,B,A,A,42.16718479069519,E,B,-192.35511208000435,B,31.56755430590184,0
Christian,41.08149949974803,-110.10735012976691,-11.85181665058149,C,-30.75960093753799,D,B,61.032035264981054,C,D,E,19.867418684330175,B,D,-37.131704046943035,E,-136.75627856806645,1
Christian,-117.96600423718138,51.525798422575065,-57.07287720987111,B,77.8909872208996,C,D,162.81309006191393,B,B,B,-40.31350149860989,D,A,-86.65865328501651,A,51.108424558783064,1
Other,37.61758927494377,-156.97295552885794,105.43444579721341,C,-158.44405755752953,D,C,-282.1588480276073,D,A,A,-213.46422878942676,E,A,-40.3843272600358,D,-22.942450296217586,1
Jewish,14.288735880018926,-30.176279073397982,-41.11624915422696,B,10.971197723330153,C,C,19.72208522360097,E,C,C,-3.848323235605581,D,E,-30.357833418014767,C,60.32780434444353,1
Other,-84.52420241822722,-39.53179294216964,7.1317143146637205,A,-100.18418065788777,C,C,3.052947147012591,D,D,A,-147.16227327109578,C,E,70.15884624008487,C,-9.300799944942796,0
Buddhist,-95.53765883373401,-4.4889849049451325,-59.96227370727822,D,210.96991725289084,C,C,23.8523985371667,A,C,B,-42.126748797375726,D,D,-7.338705371840305,B,-113.58822776788502,1
None,-59.89090712623347,-101.91730161453498,-31.50238193503545,B,-132.69757747486005,B,B,83.72540086789063,D,C,B,-160.99692484778262,C,C,20.883573524297145,C,3.834682395971915,0
Other,-64.98012568068269,-67.72207248301102,125.51405939187501,B,-77.88608556650651,C,C,-83.04855701238849,E,D,A,39.752480336631116,C,E,-189.30694023440347,C,-70.13984789565838,1
None,-42.139025787842954,46.359256884568154,224.0947834191548,B,-45.513973540019656,C,B,-5.037248816612504,E,A,B,-55.43141081627315,B,D,38.29421798070319,E,97.68965762319458,0
Muslim,102.04651100180406,-59.13126828325432,37.027674352228686,E,84.05607248156312,C,E,19.146225618921658,E,E,E,-1.0717203722762196,A,B,102.36777396884284,A,210.46517426456646,1
Christian,-195.0098201060014,95.78002104850677,341.99812258468984,A,-139.21578206761566,B,D,-110.11706473314375,B,D,E,66.51484314374994,D,A,-111.66123046248515,D,69.01734357889708,1
Muslim,-96.68302792217047,82.65771949373092,-161.67260032962383,B,37.649597902623576,A,D,9.209289531522865,A,B,D,112.8616805725,C,A,-95.51332650614644,D,29.182053369351003,1
Buddhist,42.309047961005156,-29.63407468472229,-79.55911499006173,D,67.85513696846908,E,E,55.32996839930105,B,C,E,55.785240502205745,B,E,-21.51036162632677,A,117.20082420724214,0
Muslim,-19.129007530309895,248.31976891896286,-15.813582493521682,D,64.24822227147291,A,E,14.216960056083833,E,B,E,7.556581505149309,B,C,6.143051203716823,D,-168.65836314620353,1
Muslim,-81.97294275118021,-118.56994357006245,68.15910542385191,B,249.83949052666298,B,C,-2.9875540404402763,D,B,B,60.9286824502144,A,B,-91.39450814859379,D,12.441460468033686,0
Buddhist,-12.196879233424728,-115.98684959329387,76.96912598401052,B,29.17330259312448,A,D,53.003566864618314,B,C,E,15.239826544842566,A,C,61.910274463483994,A,61.36032638485217,0
Buddhist,90.5545912560672,-76.89862360723552,180.3886303017795,D,38.04938214800767,B,B,-72.20763864168401,D,C,B,-44.14879761757729,C,C,55.40188410399853,D,13.959001529019583,0
Muslim,74.08082369742695,197.90733736531485,46.92700707670943,C,164.45817108055067,E,B,131.50891422167547,E,C,B,-64.62876616478779,C,C,-66.13648739147548,D,-66.61285236542518,1
Buddhist,-11.788960513493299,-6.441611205790696,146.2720808985437,B,-55.773904824212636,D,A,40.509562601150925,C,E,A,-28.297383000354454,B,B,16.23786977953778,A,227.539556919929,1
Buddhist,114.11141862257253,163.74618174295867,70.13883908919809,C,20.380988911100417,D,A,34.79763155545889,E,A,A,158.32299194502647,D,D,128.612539011244,A,-101.32484000087914,1
Hindu,-45.76548548088602,295.63512817216485,-127.10970052251189,A,-60.555468553706234,C,E,123.31581745668927,C,D,B,28.0835445107538,E,A,-4.468516237894847,C,-30.749364748393614,1
Jewish,3.048702007025974,-72.48289200252925,80.58803182092198,D,31.10300820175112,D,D,-50.82901187234762,A,A,B,71.18510964699,E,B,-7.560349365574086,A,87.44800385886717,0
Jewish,179.11266077085727,-70.97067689339447,97.6002644383344,E,39.855954501613105,B,B,99.81447752927002,B,D,E,123.59252693878653,E,B,-43.83304319486767,D,5.280280888519577,1
None,16.133626741981946,-32.33926260210331,102.13886141386783,A,22.846875691830114,E,B,-73.60490356269923,A,B,B,82.14913128693205,C,E,59.29151068033004,B,42.038388930129834,1
Muslim,9.169541766476359,17.570869607208888,-177.6434893654256,E,-133.9812299227338,A,B,111.0151966011955,B,E,A,76.6017767142258,C,B,-30.4027465191749,B,23.713901271292457,0
Hindu,-21.06113196322785,-43.928961593193954,-168.16451370642363,D,-13.248747984236633,C,E,98.70013876118803,B,B,D,23.99040069115899,C,D,-109.81893790143324,E,130.03390442908076,0
Hindu,44.15565336018228,-149.87973781946042,205.61336732520124,E,-68.70053217004335,D,D,112.22464192743917,C,C,A,-68.0624517299681,C,E,66.49590092064649,B,-128.55115674777792,0
Hindu,-64.19065315295481,-117.29266817107029,-5.398644297643326,A,-47.08353108518109,B,B,-102.9303292028779,E,E,E,-145.1182421888412,A,E,31.598906634990758,D,51.73959154541197,0
Hindu,47.505148674757734,126.05759529247133,86.77933567170614,E,18.367983619898517,E,D,-76.43564479095117,D,E,C,42.85561865517556,D,D,50.11592554057089,B,-231.0200996479699,1
Buddhist,-127.90294598002494,-81.07251849823652,-10.33281476623853,E,-22.5752372700705,D,A,88.26470759789254,B,A,A,-62.73226216832429,A,E,-28.927337008745656,E,151.54451256012723,1
Hindu,18.449912145371922,-43.778099123518885,19.434937517123924,A,68.70842877298638,C,B,80.45133001655749,E,D,E,-16.573723900256137,E,C,0.7780106265411469,A,-121.74739721927142,0
Hindu,-2.4981045149893997,58.18527138189262,41.55646055571317,C,107.48841981274578,E,E,48.61245723842113,D,D,B,8.343368783121221,B,D,-34.345725266546346,B,88.2118096915979,0
None,96.20369004656689,61.59946204616661,59.66766094448218,C,116.22703072887704,B,A,-121.08385930149468,C,C,C,26.85219428133519,C,D,-14.730187766264274,D,154.49933736956768,1
Other,254.57688512753708,5.104958820745025,-57.61600529506657,D,-117.27653652126173,E,C,67.96812915039465,E,B,D,-65.60780924104101,A,D,-198.3733795554942,B,142.34113673803603,1
Buddhist,-23.171245218458058,148.38999736939016,-187.33868818824308,A,-162.32753691516965,A,B,50.09455766348259,E,B,C,-109.14685746077805,B,B,-34.936829735018584,C,-98.6259471396928,1
Hindu,125.00344836919508,52.72682372035913,192.53528456013876,C,-60.255368794170884,C,C,-65.32727008845356,D,E,E,67.73125870915314,D,E,-85.35156108661197,C,26.012714697571838,1
Buddhist,12.603192481020173,-6.830637756993246,95.34329985233607,D,35.45257599465331,C,D,-84.0100918913763,B,E,A,4.359901232524987,B,A,121.7334615562435,C,-48.95136566571575,1
None,58.452793958095384,-22.276631484177493,171.6250548956323,E,101.95267340209088,D,E,18.319556245861122,B,B,B,-133.92686476026407,B,C,102.09513743251561,C,-60.86232017064793,1
Muslim,44.38796312764123,68.9727197319789,-29.25992808578733,C,-53.06268744440716,E,C,-28.127895394525243,C,D,E,10.201630469155651,E,C,74.51502193269718,D,-153.93118266107763,0
Jewish,21.43329304911775,49.94268934301828,-76.97030217852837,C,22.231276875474855,D,D,-42.53052903278321,A,C,D,-18.84245724486651,C,A,81.41861196669723,C,75.08376708622819,1
Other,28.553273553540247,-77.36487631592566,26.10851343806024,C,-72.08079277327681,B,B,18.913126043168752,E,C,E,-55.62996324314985,A,A,-2.6708355432307065,B,18.58746814941485,0
Muslim,-104.55046220425092,-53.10006277113848,21.062131433693473,B,-36.207807078634154,A,E,-1.8749792949722448,E,B,E,-37.76515220882043,E,A,-245.9684359020019,E,-96.0029542785825,0
Hindu,6.460914300504984,-68.40107081008921,92.06198546870765,D,-215.38140957406955,D,A,-97.04496652012969,A,B,C,-47.75974746248257,D,A,-21.75357435007906,C,49.103246690907,0
Buddhist,-14.153764283082726,-59.281404954662285,132.26211393660392,C,-162.59944616230177,B,E,-100.36601736174373,A,A,C,81.28208842661189,D,E,11.755432637449232,A,1.9952713292802522,0
Other,50.180724755336136,112.69248987962112,77.43564696083502,D,84.2279400061173,E,D,-47.34326470228707,E,D,C,139.75596723694798,B,E,-75.71053570582244,E,31.259390890057848,0
Hindu,-199.54562758525475,118.68194297602672,-8.372499683454926,C,-50.59359924665807,E,A,-95.03930206743357,A,A,C,-49.888997224651774,E,A,22.0072523106695,C,1.8589908703525413,1
Buddhist,-167.84486423008366,-134.59626953813037,51.15124707277673,D,7.019154125936907,A,B,-28.26866223496443,D,E,D,-99.46706890552488,D,E,-21.041613490711768,C,-77.64164739627826,0
