Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Veteran,-9.23641185627452,B,C,-117.9211829579754,D,53.388947470415374,47.23592663019718,-70.0785947512616,1
Yes,175.46370587793888,D,E,108.4792332580868,B,20.745616069281322,-10.594179231132552,118.27584757860122,0
No,-13.040364670171595,D,D,-90.2329595030807,D,-84.03048078820581,13.249720202470309,-86.51414829694231,0
Veteran,-83.42570240575124,B,C,-6.749642956534315,E,-228.96599055953155,75.60903336110385,8.285254048799247,0
Veteran,26.830228932015395,C,D,-104.88041185560482,C,209.32555417790203,77.24934636734797,-88.78985487581855,0
Non-Veteran,172.97220613395297,C,E,-148.21519653485652,A,-74.9211877157727,-209.4053182812572,-77.0336881485281,0
Veteran,68.1867461640235,D,B,15.619074374687633,E,-152.6525301663015,-50.97876405247362,74.71810750350787,1
Yes,-40.81605610947396,B,D,31.205003372167212,B,-63.5670350630985,-16.65036448250477,-5.068562531461042,1
Non-Veteran,-67.38113512177175,B,D,110.8530279241498,A,55.68964239201238,64.87668765824104,18.326406949003044,1
No,2.953937913947255,C,D,-6.555107232384592,E,-204.7575565771279,92.153899817055,108.73843648479395,1
Yes,107.13679633663635,A,D,-86.6026880404597,A,-85.07800436320694,114.00018275935918,3.174534739017891,0
Yes,-226.77567958120295,B,C,119.6168277220379,E,23.54880610782235,-215.4606361907866,-1.4024407494414801,1
No,-23.15443631713127,E,B,10.613568836233412,B,-129.1741192353982,-105.71116792314588,-24.17262480275791,0
Non-Veteran,-121.6655823188584,C,A,-206.4935273369982,B,-33.549641771856315,-98.71503794855835,160.0597538843198,1
Yes,193.82710993197824,B,D,-2.1767149847194007,D,-61.242479345003034,-270.07767790936543,134.12917571579987,1
No,73.25533602474786,C,D,121.73737674906324,E,-56.21568428973537,-64.76992244241394,-157.94287009049327,0
No,-15.248186169518037,D,C,6.913540806082052,D,231.46141928700624,38.969909657194826,-205.91106739051054,1
No,-124.19391832494937,C,A,-24.14803865519639,C,-154.85749583060093,58.8461286807723,-130.11948893048083,0
Yes,-34.92810397612138,E,E,14.43012135147347,D,-41.84172385511472,10.805718803189045,76.19727780931936,1
Yes,-21.758195027461074,A,C,12.28591952851842,D,45.60991743992868,-34.18772751474079,92.72919821734416,0
Non-Veteran,24.655577693200367,C,A,-24.85237736951659,B,228.83263045237575,61.55869578580192,31.89460442239102,0
No,-42.854647725775486,C,D,114.33805684454094,E,-5.845095652290679,-174.43260411436086,-10.711882292380679,0
Non-Veteran,51.244276984990954,D,B,-26.29907545225974,B,72.7699048857962,84.84750816570876,156.63702848695837,0
Yes,21.18069454909396,A,C,137.221552266081,C,110.99537011747165,40.68356110336127,-48.296548585053436,1
Veteran,-177.33291989385648,B,B,-167.85002578747367,B,-75.91324056452218,122.38359724048821,112.7429874678418,0
Veteran,17.99609915402271,E,E,-94.7656580396698,C,151.50560254266492,40.72681841104891,-18.31932035791477,1
Yes,44.901319768007255,D,E,-124.99461895190056,B,-89.1243080366925,209.03459336948566,96.5719109891374,0
Veteran,117.37521980198065,A,E,-4.348796445158668,B,129.4616295808291,-91.92031448349297,35.96706619501658,0
Veteran,-58.532333775462575,D,C,88.16872773129944,C,-91.53868577078781,94.05939387882839,83.63108819708728,0
Yes,1.2106757262961008,C,D,83.97293483084182,E,60.512419433846034,-85.12500948142441,-4.1463378084253,1
Veteran,44.889979781541925,E,E,158.39151302783242,D,-133.10130238292018,-58.33297923279754,43.604281602247205,0
Non-Veteran,22.735357140087405,A,A,86.99210842987074,B,-9.984695621203834,89.82816523889221,79.6255242718711,0
Non-Veteran,-166.54702560526985,D,E,4.910531641318657,C,45.09680704264384,204.0533096078598,31.42276345452925,0
No,133.58870761821726,B,B,-8.86654704406438,C,-48.95929447850519,97.49920553780508,47.53399464101147,0
Non-Veteran,81.20137263110756,B,B,-15.11544479411498,D,9.751685761298225,-35.79799617457879,-30.601939564409815,0
No,68.5267370174783,C,D,-124.05268713409944,C,-109.32202139101916,83.30615642032198,71.25664038726917,0
Non-Veteran,-23.402037411478545,E,C,30.889883820881046,C,115.56255505526588,116.07639663799168,112.33097728182257,0
Yes,-102.33695550230624,C,A,-189.43005753258134,C,47.11573029890571,127.24326851344534,137.36783272056454,0
No,29.690610687360895,A,A,-0.8997978350028725,E,-53.19292632142351,-5.730241920982489,-13.809472024290761,1
No,-134.9910958243174,E,E,65.16383337037294,C,-54.67124790240573,-2.153432295461373,-94.98230128104372,1
Yes,85.85329708457661,E,D,-15.814392795435465,E,75.1018740661422,-139.39160672473955,11.612076978151215,0
Veteran,81.10918985227642,C,B,-7.219200194675479,A,3.8067035091086785,-90.16322282550735,-124.40731180371789,0
Non-Veteran,-55.51771179060242,C,D,18.133558819846222,B,46.28132007019328,-226.96135317924538,150.39993032504535,0
No,-124.20531571439058,B,D,8.725374367109579,D,107.26205228610579,-40.90992107533382,124.48810396998947,0
Non-Veteran,47.99170413281602,A,C,94.66028192871015,B,111.77855588460841,-75.81174603100665,163.49370989609372,1
Veteran,114.8803845693598,C,E,-35.975752243687616,D,-94.46236945382563,-25.14123507208494,107.92201407675324,0
Yes,-135.3916950526127,B,D,-4.154664742013438,E,-76.17031610976652,106.88639380075857,-86.14316425090125,1
Yes,4.79003370551263,C,C,-89.79662884612067,A,-218.73642384356006,-67.18570992292516,100.02826623310281,1
Non-Veteran,-149.01738494545233,A,E,-52.948447201772666,D,-157.9181003709875,-40.9019656183036,212.80906027427693,1
Veteran,24.48084948089498,B,B,-41.28987895433825,D,75.00413974302622,-52.89750878003109,53.79557991598036,1
No,57.90968990759301,C,E,-105.9421267500213,D,77.3707103644003,-163.19088482263962,-129.0758661575205,0
Veteran,23.717792418227106,A,D,27.983285209132962,E,-48.24625131353409,-23.890862148728132,122.68125561899782,1
Veteran,84.87632057685829,A,C,-27.683368132212365,A,1.6530105585698067,-121.3802547414611,34.249271666726,1
Veteran,17.78756043549941,C,D,-234.50649983763716,D,-32.315739276230524,11.012817418772693,197.6547720320319,1
No,-135.58995563671786,B,D,-73.90920074608161,B,-43.42447996356788,-30.53629329058319,36.54993079989379,1
Yes,176.2200971004193,D,D,-61.90284438304579,D,-141.189736835482,-131.78207249730522,-80.21350957510236,1
Non-Veteran,71.6758917624986,B,A,-46.395403649178604,E,83.15906969895101,-32.696544639481175,-36.13758557943397,0
Non-Veteran,-29.52960579040136,C,C,-68.82423990414229,A,-24.266541252938513,74.11909194735132,-76.08848386001708,0
Non-Veteran,62.877617853583125,E,B,73.53060852331397,A,-30.833548492868363,-114.29053153554555,-58.3221107543384,0
Veteran,73.01567700771976,C,E,108.62723504622336,E,40.63253852368001,78.3311499317503,-19.861459308388458,0
No,25.911484486836596,A,C,-132.28177215511118,E,-149.43321753712573,-21.10586797397526,6.324636418506789,0
No,-87.94128744563758,E,A,-246.91847712500316,A,-99.93072236769129,203.66102262644756,-61.80084831746243,0
No,108.60227303330878,E,E,81.47745016643155,E,79.21451262431832,-54.683024941826275,-147.0190918132908,0
Veteran,-60.614696534491344,C,C,-93.39112044407982,B,-6.4664830162829885,-32.42982352553773,-5.535854158133067,1
No,72.73817927045705,C,E,1.8362658107417915,B,-83.90274241670713,76.56822042200822,1.4005449063065838,1
No,-25.640446705781265,B,B,27.5646889399493,A,171.09554913006474,-66.85621065480436,-25.59703990856462,0
Non-Veteran,-197.6261265011119,D,E,142.0471817277614,E,5.397901372844267,135.6168573580294,-107.99584781838993,0
No,-89.92330642316023,A,C,-41.16680491537695,C,-18.508296048417296,134.68677644294553,-273.525382752177,1
Non-Veteran,-131.84700912006605,B,A,-31.73628599935826,E,77.87531621365252,137.76689418725513,-101.02979983428915,1
Veteran,149.31296122947154,D,D,-51.04236023460005,D,39.929940313014214,-102.84728200737192,-3.4274135604066274,1
Non-Veteran,35.99253854809115,E,E,-59.41621143788984,C,98.90779941796534,-69.51066302250987,-88.82267489485751,1
Veteran,97.57679424841692,E,A,-30.37743964084288,A,-95.32082805547437,-14.260565899864952,130.22132168243982,1
Non-Veteran,-103.70836608368106,D,B,32.974742691856356,A,32.23934833582553,81.21668057565138,100.51092184824817,1
Non-Veteran,-118.6192592199235,A,A,5.199060797623221,D,-4.501156499320852,-67.39815419761676,-77.60031171930865,1
Yes,-18.53707858760583,E,E,-48.98872704620014,E,0.14990095776569998,-112.12953730634783,-62.57982152265381,0
No,-182.94719582765114,A,D,-209.25396771967445,E,21.075317316078348,-152.51219131210732,105.5701999229701,1
Yes,-31.098307289899658,A,A,-208.05670851538554,A,-19.338378158459165,-139.2017578076235,187.96902230948746,0
No,5.335703178095634,C,D,-162.01968377895582,E,32.581776229159615,37.914894924718276,-20.871815120325948,0
Non-Veteran,137.91417712073195,B,D,-78.66376677468114,D,-8.146971628459859,-96.76566446937088,18.485611446325496,1
Veteran,-5.929906881615466,C,C,1.4812458204803596,C,125.19264250559384,68.74290185493996,-76.72619720637823,0
No,3.7003975884804827,D,C,124.7700555318691,A,-88.95292588280067,-12.845206570647424,21.85028614543042,1
Non-Veteran,180.45833992761862,C,B,-39.41609509030158,E,-79.16901170153302,-74.06004772712996,34.216890673944135,0
No,17.224956858981226,A,A,-10.885034361513748,E,134.4340678291306,70.3745080458468,-52.236687682199936,0
Veteran,11.382891066463618,A,C,-67.33635070374586,C,89.27320330380833,49.245910785895454,-73.47758817115263,1
Non-Veteran,-194.258646052067,B,A,-131.42284937915096,E,43.2058231744212,-71.27365656272146,-148.3518218170222,1
No,64.55135099543313,E,A,45.041908357966335,D,51.27858074147409,45.459017950933216,-43.82244187125977,0
Veteran,-78.70283207441496,E,D,171.39543034908178,A,94.64234993920435,-117.58913803518097,-31.823093944332932,1
Veteran,120.58628317250503,C,C,-133.849729737367,C,-54.09637973011768,-108.296026338693,36.82349845156102,1
Non-Veteran,113.17168845951377,D,B,-52.51577846919577,A,95.59574007838337,-38.63925899821624,-16.947957535085425,0
No,15.328990116419527,D,C,-18.287305994034973,A,139.9573004713533,-80.37697223734614,-123.17702196963938,1
Yes,-122.70800833230734,E,C,100.33243066934591,B,-34.539955421356176,-245.87639587125784,93.21759514239373,0
No,163.82284889803273,A,A,-208.0743581959723,A,-47.55708416271544,-45.38845472207843,-71.92232466160424,0
Yes,-71.24457970069231,B,A,-120.75088576496648,C,101.36609089524282,-23.663061723744047,21.78698179951318,0
Yes,34.72327479082862,D,D,235.33332281897557,A,228.19062603111223,-71.57995515397862,-74.62275512748857,0
No,32.936692127434256,D,A,10.258655955277666,C,11.055162428599202,-20.74456102649976,-71.9641036633322,1
Non-Veteran,-208.9682006817911,B,E,25.688264421526814,D,51.20668376275479,49.47093876358014,-29.962265401548336,0
Veteran,1.1843407869111624,A,D,36.355744343009,D,-104.44146633922571,26.10619070041185,42.167757844490765,0
Yes,57.5415640953983,B,A,4.834797044681338,B,-27.15948222105449,-29.374778694274863,131.56750587669325,1
Veteran,-173.2691528479574,A,D,94.08894402691304,D,156.6532430938851,164.92869313303527,58.32194946701108,1
Yes,-104.15787492757134,D,E,-123.52170333756018,E,101.90463443059996,48.549983779450805,-83.89798641296608,0
No,-27.797436074409234,C,B,-35.469269042210726,B,136.58727465251798,-120.23426133332092,242.9715657078574,0
Yes,-23.9487273842092,E,C,185.9429672314209,C,-75.36337900238667,-63.244445855261624,130.84792923653708,0
No,-55.5981674059014,C,A,-135.89042118142692,A,84.32878798427072,-30.32330810375963,-128.74034778597994,1
No,-119.42550575820053,A,B,34.61552054684089,E,-96.687343861495,-0.4583796954158306,-19.52599577106795,1
No,-3.561802966434862,C,A,-64.62783183234748,B,16.084782000383015,-118.80089770076721,177.08726594774924,0
No,-118.85970629899386,E,E,89.9800918979095,E,-66.33598116208232,-95.11561811188254,14.502294033943516,1
Non-Veteran,174.75835900886523,E,A,88.92057871463615,C,-90.615371276065,-103.75535613603184,264.89092261316785,1
Veteran,-244.63088524381212,E,C,-44.61592674006282,D,92.68483332223545,51.06826399962383,25.81913960996459,0
No,-102.90106141247801,D,A,122.29989162352453,C,-65.03152609119518,156.1879088445238,-97.98714474265884,0
No,47.0450510387036,E,C,-232.85994955650082,A,1.755415548256125,211.51708299491773,130.6476811979595,0
Yes,116.41375447894697,A,E,48.25900544136347,B,12.170809491760194,3.576412926844777,37.69566019175359,1
No,-145.98998138059247,C,D,-158.51491120328245,D,-31.709411233090123,127.39031052489989,71.5120588946919,0
Veteran,-48.27931889127296,A,B,51.428656669219706,E,8.403044443601182,287.5723006220892,30.22102625430071,0
Yes,134.30647984100034,C,D,-27.27448352713265,C,11.867418593230546,-65.09632782811946,-47.454361381741975,0
No,-61.80165662441945,C,C,-36.539361990271324,E,-4.5251599016042965,-78.47854717675429,-70.83376760864954,0
Yes,-158.11654031556793,C,D,110.42187630825755,E,-18.489221684826934,-15.144672861112563,-36.89307628600455,0
No,-59.01688888600366,D,C,95.58354843259617,B,189.76842791912705,-86.87894944925483,-60.302250382353265,0
Yes,-2.8485673994139664,A,A,55.848244674050626,B,123.69207633764081,-144.169114832558,-90.26124429234318,1
Veteran,106.24256580422984,C,A,12.374645421734336,B,70.15653144617993,-132.13400087231219,80.58959539422312,0
Non-Veteran,20.154003615659214,D,C,5.107875729552245,C,96.11523777790916,40.548072383190195,34.82840310907179,1
Veteran,60.49643124768708,E,A,199.32761945349856,C,57.97470040998461,25.110898837517624,259.5652346204035,1
Veteran,140.50080667136024,A,A,131.55552424834093,C,112.38352144110506,32.82855399863782,80.07778162255134,1
Yes,-97.08911593305706,C,B,3.822595678975877,D,131.0941713908608,147.54573265790293,153.94985177935192,0
No,-87.90891143375575,C,E,28.690321860969703,E,79.19187114729107,-114.86784261531777,-125.87664425608669,0
No,-114.33558426532156,D,B,120.55719012477601,A,-35.43021314795035,-17.838537203148896,37.56972991221507,1
Yes,64.61350910022863,D,B,68.3176828049583,C,49.88115190022137,-135.310306729698,-73.81815780064875,1
Yes,-115.30808773914079,B,C,-41.35686230833422,E,-117.17594077757079,92.4735220066371,-116.12448328568645,1
Non-Veteran,-75.87660767728967,A,C,111.41171735187281,C,93.77758806629329,-109.9597584324284,-78.76706542913668,1
Veteran,3.029555722781876,E,D,-139.03646011011378,B,134.59448484651347,27.611311954223606,31.067243853743648,1
Yes,85.50258288237292,C,A,-9.118338299248702,A,-70.2251980076865,-74.59353253962016,-43.46307234128503,1
Veteran,0.6376976935505965,A,A,-26.776524116314775,E,85.57391156221908,1.2649194646314912,142.24074849543996,0
Yes,144.03446530523703,A,A,73.08955662243973,C,107.30972613635821,32.84490616808257,181.9071302403575,0
Veteran,90.89374356568547,B,A,127.05237944680161,E,16.874259932945066,82.67865306172627,19.364046746173038,1
Yes,56.21744157541101,C,E,84.80521471719241,C,29.072057427866156,-158.8223892048117,-69.61586260496478,1
Veteran,-99.96928934800526,B,E,30.100066098376367,D,55.60001300326199,-83.37801449847166,-122.12170063772932,1
Non-Veteran,78.85177045207105,D,A,206.1845241460429,A,37.28929185483704,65.61222309488548,42.17420986986506,1
Yes,76.98569444781941,A,B,-12.573629091540067,C,-54.3293551749802,210.63659939638657,68.78804071909576,1
No,52.607387294958116,C,A,-84.12830068697417,D,-141.17387293316122,27.167309932314392,-7.890613139187298,0
Veteran,174.83978546325685,C,D,32.244328244028694,A,-86.04979158584266,7.927357561445135,61.72673021308556,0
Yes,10.028517200733665,D,E,-55.576120124419795,D,191.690782258467,-83.11289952422223,172.0846001421988,0
Veteran,13.905758419441039,B,A,66.87532449260986,A,-60.484106615129406,-97.11672766022454,122.09840649203683,0
Yes,173.11580485094763,C,D,56.00387999134247,E,-122.89004095952248,15.681633075456212,50.387886903159206,0
Non-Veteran,73.89047580172065,A,A,-233.48004868487803,C,-0.2133933114023263,48.96948325065002,-21.61810850718242,0
Veteran,-27.30748671433119,D,B,63.33009877687328,C,9.054825621725717,-20.103260171022338,-124.69311923809275,1
Veteran,-60.125746123182076,E,B,49.310556314712386,D,-207.48258689314372,-249.41025479104698,9.42586122545383,0
Non-Veteran,-10.125404499932513,A,B,176.768565270053,C,-50.06559972206133,94.73373764797478,18.66724722054363,1
No,-57.04744068201871,D,A,21.837364492871465,A,223.32597662821865,179.59585447004326,-54.98116747740755,1
Yes,16.295096849964402,C,E,-35.33274470003017,E,17.581026524263617,11.938081997233391,32.32097632251498,1
No,-209.50418153439733,C,E,40.77652777139167,A,61.274667162441546,-19.177090894378708,-31.516266634562097,1
Non-Veteran,90.98626835341338,B,A,43.32514722839868,D,46.56297171346636,-79.07778119605071,3.8070590867947556,0
Non-Veteran,163.84379120293346,E,D,80.42618387249462,E,-2.37667789733783,-57.403940719642186,-147.69893849409243,0
Yes,-234.58281429572475,B,B,22.038714402121983,C,83.45106670981045,47.82682384284923,78.7028266028399,0
No,-167.60608829519367,B,E,-114.26544601527289,E,8.979586859165007,143.99781992907538,131.3000647738327,0
Non-Veteran,171.98555890324815,C,E,76.77842547693066,A,100.39632785634076,1.4931325277963663,65.54566731064135,0
Veteran,130.66030726810075,D,C,-21.476852987088908,C,-73.93870249218129,-107.56410842829034,177.50843681486052,1
No,37.931197775366236,B,C,-16.313005854316852,D,122.24997046725564,-160.59324142589693,46.099014551669114,1
Non-Veteran,-44.97878448757326,E,B,-271.25188595951204,B,-220.94782424237164,23.791437994630957,-54.207132579736594,1
Yes,185.77134363937682,B,D,200.53798585845675,C,-66.62506480636851,-39.86741205289741,-103.94794009107136,0
No,-73.30685913996334,C,A,105.71667938636426,A,-68.41352826342208,-117.14886421552131,-20.410796332076085,0
Veteran,-70.24392182779383,E,C,73.22867456167153,E,-33.811928063609265,-41.70570434009583,-83.51056478545549,1
Non-Veteran,-41.49014634159086,A,C,69.8824847244304,E,85.64556105615073,-112.53294791163162,112.44069605071934,1
Yes,33.556614528118914,D,A,-15.30154067290879,D,-22.540206405013052,-95.69042345716721,72.9873961079122,0
No,-88.24728165061171,D,B,-74.28155007764768,B,5.600516359113634,108.59949471825911,1.8044855876750248,0
No,-43.04389154726978,E,C,-141.38454128301944,A,62.76002771099053,95.78861189314947,-141.9222414389297,1
Non-Veteran,-41.77550601053448,C,E,80.80398028461701,B,-106.18814976016122,103.69892234776475,-107.0398978429945,1
Yes,6.431217030600638,A,C,-44.45598493704698,C,-68.6295344655677,135.03540864449243,-28.32434522202233,0
Veteran,-39.552066480938194,C,C,-95.97477076770643,A,117.83545466168397,-15.945596196965885,52.70598401405403,0
Yes,-27.248012344558763,C,E,38.11155823188046,E,-85.61923463350773,-71.42332067971452,33.80854423087117,0
No,13.774399319671623,D,E,-26.371071648359507,B,-90.70276153119933,-209.05868051588948,-4.426903343125785,1
Yes,-7.398583842469537,A,E,-50.6672399794312,A,166.71672263983123,82.13747474741854,35.72839687733025,1
Yes,-83.98782884586238,C,B,-29.541793113017416,A,-84.71006486675795,13.348700094552427,-100.1527048174046,0
Non-Veteran,-52.22474986030263,A,A,-137.52534173898837,D,40.54339574483989,139.3545651064696,-167.5523473058649,1
Veteran,45.89855215836718,B,B,4.559478154404698,E,83.73188353850736,24.58190451344057,124.93666311934074,1
Yes,-76.10646424071945,C,E,-2.1433860975506205,E,121.47452292654155,-31.292172176737594,64.91239649358272,0
Yes,-95.48053269333117,A,E,-73.56002895494498,D,-157.3810689536311,41.788451326837254,-87.92469570159193,0
Yes,8.336496056576568,D,A,-53.53280636643497,B,-78.09018098171661,-70.7086177066978,8.433978506971782,1
Veteran,87.24972909886579,E,A,-150.86932815618533,E,-58.36819708888862,-105.73333020541264,43.97001269071442,1
Veteran,17.973965519543142,E,E,37.56922907631177,B,-32.97251222576526,72.46864983020839,63.507436843793805,0
Yes,-99.02148162331126,C,E,-140.9039597774099,E,-67.68301954662832,-31.381925027524293,76.51159849863987,1
No,-137.35565895061416,D,C,141.52718648591676,C,-13.021293360525446,-8.195391938684745,-178.3183655569657,1
Non-Veteran,52.512819648970876,C,A,68.9538266777107,A,170.30950285456936,-107.05238539895403,-43.586922884946155,0
No,132.8650819839168,E,C,-10.572550657304916,A,106.93786048271554,18.539154981582488,-82.12587959160065,0
Yes,72.19146009319658,E,D,19.455462958302952,E,-93.69359337264022,-89.91008642958441,9.794082072957247,0
Veteran,0.47218015382314343,E,C,-15.534518760589497,C,31.907436934493123,-5.583963441297966,71.70163319865799,0
Veteran,66.34038781785948,D,A,-46.42875661438075,E,-30.44276384988872,17.904017452810447,112.6243473633147,1
Non-Veteran,-60.31297455616046,B,D,-29.153826672113038,B,-266.4183745425913,58.13378641607607,135.4757630742717,1
Non-Veteran,46.620469388303334,B,E,-125.29494219109098,E,60.442918086691854,-57.724904797503875,58.535543191455886,0
Veteran,9.243042488403793,A,B,-68.34856262609031,E,-44.17705131094729,-13.310957248783426,89.39555799742091,0
Veteran,23.661850224031955,D,E,147.16932651901277,B,22.087533961883413,-37.03817305158268,-35.26021841453624,0
Veteran,-121.65081190305587,B,E,-131.98477728694326,E,-74.85651330087842,20.488922063493018,83.75272564635327,0
Veteran,34.62671455773155,C,E,99.23193480457029,D,82.24513200912213,86.94266233913545,-257.42854930503916,1
Yes,-7.887359619105613,E,C,-13.214629808647468,E,118.59632867192471,3.8674825773434387,-140.3670951841594,0
Yes,19.635939921817283,C,D,9.504779000847572,D,73.18686527577228,67.63179428998392,-87.42069223199131,0
Veteran,-76.59511857838433,E,D,-84.85603647164376,C,-89.58507414924362,19.15164820275679,48.60104969408583,1
Non-Veteran,-138.80584893151413,E,C,-106.97781221498886,A,138.6954183630679,53.89381971851722,-213.3020158810043,0
Non-Veteran,199.8724356037581,A,D,-50.02058307574563,D,-26.88981602884491,-81.83219683636072,93.12569521959048,1
Veteran,-35.958338630607635,D,A,-13.158128870070149,E,-6.797758692235664,96.70522013446077,-41.02446447416894,1
Non-Veteran,-48.58023017111264,C,E,-90.97401415791289,C,95.96476362152474,-123.55625447342946,163.5172198142401,0
Veteran,43.034297575228805,C,B,9.08829720675521,E,-210.68156886981427,95.37794722474008,191.74205086663895,1
No,12.910807143093999,C,B,-55.94935903358764,E,91.10554426685809,-232.40679021923657,106.0969486038335,0
Yes,-281.8514626618398,E,C,47.06458566549475,C,51.00618406548223,-133.84587744400375,-41.01010033222337,1
Non-Veteran,-128.53231526646314,D,A,-14.450779989984827,E,28.395172580423257,81.13871754211506,-11.977988656106945,0
No,39.460941352465206,C,C,9.230030104950963,B,-9.364862882759574,106.34329472522998,91.9637046041641,0
No,-141.76931056057626,E,C,62.798007604730365,A,-83.6716202838588,197.1485797347819,171.38339032504112,0
Yes,-62.80330530406104,A,A,-37.088650712294026,C,57.182585394339235,68.81639457525296,153.41237004812365,1
Yes,-127.74075474079278,D,E,6.844377047922941,B,15.268570330335898,104.57323868514068,-159.70204555907446,0
No,101.93802781911985,B,C,-53.09514025518807,A,-34.87111926497894,75.01115926930305,-35.13137037829844,1
Yes,7.391176807121493,B,E,-71.24758501715436,A,-1.6649412044648024,142.10374728483754,-64.78248402391068,1
Yes,-119.21441003032105,E,D,38.98879310999906,E,-30.693014136472403,-80.13231181499005,16.455304797954238,1
No,-68.8672385297343,D,D,-15.392591514100678,C,-132.74691327158763,-58.15639650733573,63.46445206833785,0
Non-Veteran,34.454214167250804,A,E,11.364658188748614,C,-122.08419615576946,28.154762881560618,-42.77542514178159,0
No,-31.916332244068563,C,E,-223.5679276240964,B,3.9555522168107498,61.53909325105125,-260.76022057659264,0
Non-Veteran,0.17344243328151918,D,B,-7.64435845553214,A,56.87745857884675,52.583501013626154,-55.52694689710693,0
No,-36.786787920961196,E,A,10.054608822356295,D,-35.97455638196061,-46.87119450481772,-72.75821423415904,0
Veteran,86.13315302058673,C,B,-137.7175691617514,A,65.12945323485499,-29.673001782751907,-100.70020642811286,0
Non-Veteran,-21.25608266343302,E,B,-19.446497445799356,B,-61.04431008420499,49.99768179417261,-36.479283906986964,1
No,69.76460489917154,C,A,18.57748339396163,C,170.46968671326525,40.20549837074984,-84.56408358392885,0
Non-Veteran,32.08844837900879,B,C,-2.058025071924429,D,102.28720664859019,24.110021255668084,-280.06031069811877,1
Veteran,-126.4474047155294,E,C,33.97434392763605,E,-15.070550021651439,141.45519745525178,54.9176435144191,0
Yes,228.1965789159916,E,C,27.187913121938895,D,-86.84083597457058,-34.1322241397501,45.07854840356926,1
Non-Veteran,-133.78441976757276,B,D,-83.57240884075888,B,67.98501153430816,-40.571418813666895,-206.37175025224332,0
Yes,-123.37045684720316,D,E,28.841209608016882,B,144.35069322790827,57.6572740812834,-56.49880337781479,1
Non-Veteran,-69.4260341722319,C,B,89.46225820813737,B,-84.20741451186122,-113.63215647722143,-64.18193765433676,0
Veteran,-64.12047528869493,C,E,-73.76728381044897,D,122.20312926483943,35.87451248212669,26.11283098505346,0
Yes,37.46261964401033,D,B,-53.16603067128497,A,-95.66874015336487,-13.80364830731485,153.1257407640229,0
No,-27.898214979111412,C,C,56.81461198133812,A,-101.47076346290815,-157.00476735547,113.33449813326142,0
Non-Veteran,-4.266506387729948,C,D,-23.423132149237528,E,-154.52384794065037,109.07058560325626,5.088295615834584,0
No,-139.95098013301606,D,E,-107.7729801642048,B,-106.16957835239376,-15.854610692397042,98.83264429120047,0
Veteran,-77.45663843239485,C,D,-28.601093773154794,D,-6.008674293261526,5.9055169798251095,126.51001631994025,0
No,223.4743993495961,C,B,150.18337538543517,A,-16.18985148445223,73.91716369184913,20.49455169833164,1
Veteran,-8.394222959286754,C,B,-51.05864220553863,B,57.69021416254131,93.7882653901285,-233.43251268684625,1
Yes,-48.268677310408414,A,B,-149.01363054086573,D,-63.181762085176686,-142.3489859329164,72.40816039208515,1
Veteran,-243.86302915501142,D,E,67.75450249633249,A,-34.241298168739185,34.277467882997776,-88.35900607589188,0
Non-Veteran,123.07040521213352,C,B,-18.28209330612103,E,51.51117765544514,104.07273809551145,76.56229428054723,1
No,-97.83168093621299,A,A,100.89643878614818,D,32.409432779067934,-67.75894556855474,-65.75565920374139,1
Veteran,24.64706933390464,A,A,-95.02472239161256,E,51.74017859998556,41.830605826563655,79.79097789434833,0
Yes,16.632173827321594,D,D,9.394260853967573,B,242.74962922205617,105.2949289679433,165.94169478638415,0
Non-Veteran,2.728396030556543,A,A,28.14725444248012,D,7.641356231223229,123.09356397203963,93.12153612400039,0
Veteran,-139.4845884477446,D,C,-92.45812652059882,C,82.89670187129164,-168.56116954141606,-160.38051657005386,1
Yes,36.13872445879647,E,A,-140.97103162426515,D,-175.37284109966194,-32.142924526945485,-57.268554793559666,1
Yes,81.78712566889476,B,D,6.299514994900742,B,113.00359453120616,-26.765286052207248,-5.869203482064411,1
Veteran,253.18451261704834,D,C,-67.77928046320848,D,98.83775552292454,-82.18348201377307,-59.816785841587894,1
Veteran,129.66161760225032,E,D,201.0776530727847,E,-76.7856232481385,140.1445862980744,-200.42363672488545,1
No,24.386337493719168,D,C,-16.903390900278563,E,-143.2762692163654,61.72367254291954,91.68917381910181,0
No,-36.75918670179081,A,B,-119.51145282736955,B,213.62687151206273,-62.277813329234974,17.40170898539372,0
Yes,33.723941558399915,B,D,-22.531273566478614,E,72.15767176537257,-77.09876963607262,62.01335030810156,0
Non-Veteran,-46.565088565684405,D,C,34.577290099775865,C,42.585936058151084,249.20625513000658,18.96017458573877,1
Non-Veteran,93.77147189403306,C,D,6.972027689703357,E,-14.56139943092606,-32.19618818149278,253.5389960093571,1
Veteran,112.45341497570482,D,A,60.75770730817989,B,118.56555173697087,-110.68941411321687,-1.8404144500329025,0
Non-Veteran,-119.43584449231778,B,A,-7.968737997940867,E,34.98575288504738,105.76265068217232,-118.7054283259181,0
Non-Veteran,-197.84963341714578,A,E,-187.573979155312,D,-53.02707508400465,100.45558528184955,19.011623399865403,1
Veteran,72.78888175226066,A,A,82.4729328351607,A,-157.45819896136882,-20.549576590256446,-133.62672822693008,1
