Disability,birth_year,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Physical,67,Heterosexual,27.098116801692555,C,116.0583891105631,13.572310043137174,-181.11616724125386,6.88489105484606,B,B,E,C,D,-53.96855571418043,-141.10836897188912,-31.03127063113358,-34.714973117770576,273.1120622861642,C,6.514200149812739,1
None,82,Heterosexual,-160.68256736556057,D,-216.5669332821234,21.381738468223226,-62.81165446297995,241.20338034311192,B,C,D,E,B,77.96222745799732,221.2236837346619,-76.2537241556999,-113.63456462221251,-60.86758513308109,D,-14.67156486759765,1
Yes,61,Heterosexual,-145.16076750772388,C,15.322906318490448,72.33011943287411,117.10942852717339,-74.09567201254525,A,B,E,E,E,70.92940717936725,-49.9098647049124,-83.93103470502355,-98.29641166795426,-75.19642155892113,C,205.56512464488154,1
Mental,23,Heterosexual,-120.90450182468192,A,5.682154074278165,23.08382110722816,-125.14270815851118,73.46491765240437,D,C,A,B,A,122.24533332497872,-75.70173196265351,-78.03603529314054,39.90108673241066,34.63320582756009,D,27.355149428888854,0
None,27,Homosexual,-55.412657311447745,D,98.88695345010366,-80.52644263375521,52.54562328294248,-8.06157084081257,E,D,C,A,C,-62.24367682755487,152.0046009010104,151.57790382775445,33.88652822040104,46.536182072670265,E,41.936742227617856,1
No,31,Bisexual,-205.50610117277483,D,-9.26855541637382,61.89588066475687,79.37669636394249,201.3851633156561,D,E,D,C,A,41.95577006769738,-65.28486769135952,118.86510308542361,-82.31959523580701,-64.27625072482105,D,-16.940508720413266,1
Physical,80,Heterosexual,-63.36495139562507,C,-61.89976140554252,42.946210302018464,-142.2812491136782,-82.34075560143583,D,E,C,B,B,-47.44028292182206,78.38299826417877,23.700964146406385,-217.31589172153036,-82.90464374375364,E,-61.71060510243122,0
No,24,Other,45.06112079911454,B,-41.629486383309946,-217.02323609737837,-121.63517794891834,26.377260537256642,A,B,D,A,A,-28.157426338496027,-97.26821225329087,-80.88714521984818,105.35295518969319,-26.68016315517597,C,200.57641035016908,1
No,75,Bisexual,-20.04260397838046,E,-68.01582499586455,33.0928900768429,98.6083991188295,-164.8244041244548,A,E,A,E,A,-31.47900277949803,115.19177826045721,-71.26263295486935,104.22312740426602,-17.47142709616539,D,111.80521734531656,0
No,97,Heterosexual,7.5906152205773525,E,-7.6220799723064765,-14.778110095005747,-4.7644862768102065,-106.33531862290549,E,D,C,B,A,3.9274825534278435,-24.646164147034185,-24.415921035948816,34.74065117270986,71.32864900312367,C,-43.65922525506874,0
Mental,27,Bisexual,-214.6498170673053,E,-90.40904765183949,57.39410736942384,16.444169672003245,-36.175737663194,E,A,D,E,C,259.1445690279722,154.54196978045297,-151.55583386313705,95.5468664401145,22.90249404892167,D,4.388177382523279,0
None,77,Heterosexual,17.1837457861622,B,-130.1189836965135,98.13111276786387,-14.32953935520328,-246.78070337752206,B,E,C,A,D,-184.88275046953058,-66.49993059109272,-196.12525297484967,-17.726441252536507,85.75078820347474,C,-62.605294379948205,1
Physical,56,Other,-30.916934752362113,D,-216.81686742074766,68.98202211550341,0.2156786906895703,109.54914052741525,A,D,C,C,E,-166.9808610781062,66.60378641267015,-129.90082528277154,-38.90308108407339,-113.82050183712995,E,-106.29887220049193,0
No,87,Homosexual,94.83184360437349,D,-20.31191356809905,74.23865088695888,51.32250865421173,-26.56939237547325,C,C,C,D,A,-25.490404413807692,-123.84368027561301,-35.83546658141194,-26.529938804664553,-40.532178501749414,A,-30.86132986172071,0
Mental,42,Other,124.59720070358134,C,79.79368458862885,-17.664765212740154,-46.24809789297334,24.196705775585283,B,D,B,B,A,119.54298688537767,-53.532940540984185,-125.41962609857258,-31.217735907973626,-37.081822948843204,C,-156.2746500914313,1
Both,51,Bisexual,114.42066108178655,B,51.62968483243341,6.97259819413444,5.21808871503533,-123.02508163336978,E,B,D,E,B,-47.03455251222513,24.36476974727524,-48.06688229607348,-55.35991562415745,-82.35399042003054,E,45.720344122967354,0
No,94,Bisexual,-63.774738915103434,B,-162.66086341774846,146.53384762500906,217.64400594720294,44.373902022723435,D,C,D,B,E,37.22015422064129,44.088189799033024,-27.214703916045696,-59.11813514864499,-62.72845680476209,E,8.013376519509558,0
None,48,Heterosexual,-29.49442229485648,D,-48.773053970058164,80.93347134355926,65.50276645996452,-87.30165863184165,C,A,A,E,B,60.98689371370462,26.919065709036342,-1.388312777218725,103.27602086466942,-314.40708472304084,C,-13.862234692483227,0
Yes,55,Homosexual,166.10310342480668,C,42.91028547344686,30.963550556906245,-121.4409959683881,-63.78372229703197,E,D,C,C,D,-36.79689574472368,173.65637145792397,-40.61234166905571,176.4338658552444,63.00722322810609,E,96.05917476193285,0
Physical,52,Other,-136.55046546069266,D,-36.71207474371918,-30.822646446611042,-74.73580392179079,225.96031813437224,D,E,D,E,B,26.942624971533487,99.48020488797191,45.042056575128,17.706984346286355,27.674051989146875,E,210.71601758159164,0
No,92,Other,186.0547015858816,D,-77.20922443233115,96.87064722595416,-12.888151307079621,-114.75855370329766,E,E,B,A,B,-13.566769309485071,-73.07543482451486,36.00705402357746,4.671493091853529,-67.5694224286927,D,62.506365436111054,0
Yes,71,Other,-84.68988717318211,B,39.89360630432555,-3.6510970638942273,29.19785468696603,211.9539951415573,A,E,A,C,C,-38.068745233296454,20.70040011570355,86.0294865544024,-200.30746986819366,-86.77798659604154,B,99.03210164367468,1
Yes,77,Heterosexual,-54.16651346004616,A,-36.58698645943536,-162.13801539537192,-124.63992401897886,26.873745484482175,A,D,A,A,E,-38.06480309068849,-103.5059222687669,-184.32435217881707,-0.25817477140491957,118.01211513145824,E,-45.28564631999795,1
Physical,35,Bisexual,219.01001828433863,C,3.7373186991151623,-101.6538840625276,-40.653073439062034,-23.51446096541581,D,E,A,E,C,199.92511497997572,81.68992954827729,-4.944609234539306,-148.6462539143463,-12.389593525783733,B,-124.86631950024618,0
None,90,Homosexual,-128.00880122868898,A,-215.19117365758493,-104.57536070787702,92.71698332058259,-105.2083091284767,B,A,D,A,E,93.37051400964184,-345.8136669972178,-24.319183939258423,-79.31530942404676,120.50251073060603,C,-1.7102560976769838,0
Mental,48,Bisexual,-135.06871421530823,B,-45.0827235382541,25.155862466791223,114.14443470122642,75.46348390539453,C,A,C,B,C,107.87960323663934,-136.48356486525194,63.227155851277786,110.03425401369522,99.28535911930634,E,18.894676922216057,0
Physical,25,Bisexual,246.12239487697067,B,10.685218256227436,138.53186630152214,127.4443171210786,181.89374301364768,D,B,E,A,B,6.80418223399291,-72.67639147872444,165.6837500696194,21.696961004829816,16.207083796285826,B,46.502524772938145,0
No,88,Other,-44.00951376787782,B,185.91552079322955,178.92002577784237,-114.33406425288624,41.767945757360344,C,C,C,B,E,28.665460573386202,251.95697582821523,-198.22030585146987,-13.148144823056484,64.22623749564424,A,-99.92659008082332,1
None,30,Heterosexual,109.32753611340067,B,-35.04088329318948,-94.82186130028556,14.109580894315588,28.40872185330679,B,A,E,D,A,39.814596693695655,84.50194037249338,-105.26318212243288,72.54116539373129,-1.4172710484304765,E,-152.94868767641486,1
No,53,Other,32.83322739927704,B,-195.66290835954416,-8.485492270837957,-36.70922216501323,11.689685927028206,E,B,E,B,D,157.45493309263904,246.98622781107017,38.74594171601998,-73.2788476028865,111.54418071566852,D,9.30274431732018,1
Yes,38,Homosexual,-29.412250280534902,C,-120.19680432743316,104.5669710914475,62.15481255892876,-29.51764459016702,C,A,D,B,B,10.50745040280454,2.878466263513433,-134.72851192799473,-63.96446592084427,58.65305195702044,B,-310.21954820583585,0
None,47,Homosexual,-30.938235134199214,E,253.87580206177134,-79.80544252731886,110.26038813342896,54.22483513425473,D,A,E,D,E,85.19435416092043,65.23278110421758,17.274003265530094,139.46052577252794,-113.89794611780349,C,72.15939259209894,0
Yes,78,Other,-58.20794309142053,C,43.71401056753662,-114.14859177034855,12.70049118038419,25.28184942362498,A,E,A,D,E,30.404058925559145,-209.1432457845291,-67.10045106656072,-131.26499383050606,-81.94408037444241,D,-206.17108586827678,0
Physical,53,Homosexual,31.571361419345195,A,49.79163364885202,112.59179808867555,66.17196211258182,30.235143518928226,D,A,C,C,B,-30.63456271674353,56.32644115229729,78.12051007649691,-105.69428734882742,-14.436427397804884,B,-139.1961336258275,1
Yes,56,Homosexual,136.7151586467953,E,32.6630840895895,-166.27202795802657,17.102917902651704,118.44345202050191,A,B,B,E,A,81.60762315100322,214.50599861404947,-61.827253618880064,-3.761182122456991,-54.064964666186555,D,0.7259145775535844,1
Both,21,Heterosexual,-108.81619654669971,B,-118.68992536124546,-97.86441263476257,3.5048527052835454,22.411635354481643,A,C,D,E,B,242.60447302740005,-73.20785259435796,-38.674556508973176,68.0222390697865,-46.38910172332569,E,-26.481367812141972,1
Physical,25,Homosexual,49.58825292973811,A,-23.137213591660956,-38.53709684484236,-175.93483734400402,11.599845074735628,C,B,A,B,D,25.883355823752368,27.51413069243988,-35.77647910277641,18.049311667306135,-57.101302423393506,C,-19.71688524312952,0
Physical,91,Other,35.951952988298686,D,-26.699667564498537,292.3786777299497,-125.32265433906957,60.51984991817494,C,E,D,E,C,-31.44347403255364,-2.0672366843306134,-9.768822209338193,-151.5163371395811,112.65512128837634,C,-157.73300074332658,1
Yes,69,Other,5.6905218419812424,E,173.91823113665913,45.83235071150139,-26.55183445495995,62.75523625731195,C,B,E,C,C,-165.54691738397213,-80.6320115406665,-46.87665217533829,-300.1229130907535,-24.35580319159296,A,129.87240464979277,1
Yes,20,Heterosexual,182.24920709469168,C,9.344167466169738,81.00386515399745,62.483624641779926,112.16404661502577,A,B,B,E,B,-165.31602931687002,69.56192889223178,-89.71354858695607,88.84107175901823,-91.26581051094486,A,-157.33579906188024,1
Yes,78,Heterosexual,36.20972382318065,B,-99.45870300216127,2.296766386251994,141.51103837217124,-132.02049329356424,C,D,E,A,B,-26.355080997530113,-99.1087080767979,8.401861013694809,128.45590176347665,37.64829210440555,E,14.67346138842708,0
Physical,34,Heterosexual,-154.68457054317625,D,68.80981892738419,61.41227357880541,48.35889161787448,-100.75700232758112,C,C,A,B,D,21.069747894137077,-135.62148221747884,-21.86651826152712,-64.66029678220688,61.23195396581637,E,-99.56060825384432,0
Mental,51,Homosexual,-60.700620968107884,E,35.96513509871141,-33.66339612205868,-100.23370769528998,130.71667703032352,E,B,E,B,A,135.36093524225274,-16.162015961377072,18.643159787711507,-81.36540783704875,215.11590394717598,A,32.561217820470986,1
Yes,77,Bisexual,-94.19508581217498,C,-104.14911971319125,29.79399914639255,-83.50695276576934,-153.90713495732263,B,E,B,E,A,-27.701230978415726,242.04342190142856,22.80210814694416,53.360431663717875,181.63762644292768,C,96.026301116561,0
Mental,87,Bisexual,92.75820265015523,C,-22.563710090621257,-42.29474634559921,-28.430268925102236,-113.44039709373695,B,E,C,C,A,11.101203873610954,-69.28606274821864,-21.19785723829884,44.00030205241702,66.11196744884576,A,-122.08845835839122,1
Mental,67,Heterosexual,32.40753361757802,B,46.8430191343783,-18.91302039119653,35.07628252757824,-57.57529331453589,B,E,E,E,D,124.8665028420855,-47.28662982881407,223.61473395457324,94.85052940616168,-165.26132830698248,B,-11.327315152309039,1
Mental,18,Bisexual,-183.55522495825346,C,-107.13343332973524,-119.67744345897225,-88.8133708284,289.1175522895349,D,B,A,D,D,-43.265723394529445,-210.08114352711686,-200.18366196424063,-12.508216593363253,-87.3549502843375,C,17.22213765698197,1
None,72,Other,-6.282774101140347,D,-112.35464219930469,54.5642425712179,23.683659759614713,-151.61767049535098,E,A,B,A,A,119.22179802510789,-71.0183781949916,195.43608762422835,-53.7494814354494,-119.67348635385746,C,29.897489295326725,0
Both,56,Bisexual,-25.12828954925815,C,-280.3391327896647,-88.0723328587945,16.05050484729183,-127.26775804457935,E,D,B,A,C,164.15169394960202,-55.31520870491885,33.861045612792616,-61.74414525974438,-101.09621040641686,D,41.6324307091603,1
No,97,Homosexual,-23.982096922030287,D,-87.91966184005115,25.3673238312757,-83.66342940813595,-49.3815304529192,B,C,A,E,A,49.26394929209594,8.131464568485143,-129.14284027592583,164.39646460768546,-10.126478656669665,B,46.615912386836165,0
None,60,Heterosexual,115.51177631053172,A,-31.94536872724148,-155.5192109891694,-56.160115970745295,49.82560003952206,D,B,D,B,C,-4.315762455783011,-112.94214623249319,25.405376857703477,133.90505000012774,89.02678273408858,A,142.41838033919225,0
Yes,59,Heterosexual,65.92276605205242,C,125.2251120343425,72.53087657784343,26.288083549168128,-55.02730756767025,D,D,A,B,C,103.68247850995385,-18.166896106441314,-22.890730410304403,83.84039457981876,-19.69761064993274,B,-9.16896441993621,1
Both,57,Other,-67.04493552045945,E,15.202815090416172,-18.93344563121233,-61.38027570873985,-59.059103723107164,E,C,A,C,B,72.5230184987247,40.81180013325218,-61.08041719498905,20.53772258162915,-4.18571522824936,D,-145.9761008909483,0
None,93,Heterosexual,-190.12802057515114,E,-0.9134689830320339,25.964072022579384,-17.96481954446105,-104.81116463945881,B,B,A,E,E,4.656976269788938,13.412186136229254,74.32160098646504,-64.01456265034311,392.87986006245995,D,-6.038099777811276,0
Yes,20,Homosexual,90.85932290847848,A,-7.206339303958591,-176.7627261359212,27.803906777765924,-72.9551348963354,D,C,A,E,A,85.55024006678019,62.003463619087675,219.35517677402402,47.706092363532974,-24.860104790126854,D,88.38213682202421,1
None,39,Homosexual,129.86427947420464,E,39.99651251315818,15.676553708918103,-21.206428258424516,-13.20558523665831,E,B,E,B,E,-100.30551646234356,-198.76171163078897,102.80312321057701,66.01001735311797,-102.51464136889422,C,157.06909554829343,1
None,38,Heterosexual,185.55967790821038,E,-99.94780408813727,-104.02904258684266,-37.9827284862397,34.77060232888152,D,C,D,B,A,119.44636017278107,-131.05670874228292,20.16171451655556,-49.812608439695474,-114.75133836554245,E,58.51247445386464,0
Physical,67,Other,-45.959181142827134,C,97.98226659716235,113.79070129999684,12.264075610552549,50.07943844820528,C,C,E,C,B,-126.51443795163036,-235.5253351970554,213.97160725445502,-81.17150769863913,72.05960725971055,A,-118.3335449757645,0
Physical,53,Bisexual,67.52379039555856,D,-17.893220409778746,-94.57991568830084,133.16371425920514,21.129171608731806,E,A,B,B,C,136.8188728978835,74.58693466767895,-218.68474521472905,-84.0262599195853,265.4087033557117,A,112.71992162340665,0
Physical,50,Bisexual,206.64300526142316,D,-351.3593859806358,56.523203353471175,-156.8539561226682,14.69830261046326,D,A,E,B,B,75.68390551843065,-5.995000950702193,-84.84418985364283,-4.419076469344686,-103.10399992413355,D,76.0126850287121,1
Both,53,Other,-94.68782734482456,A,-146.5730852746663,-108.51345281798169,35.905776696849095,50.33323219975562,B,B,C,B,E,36.44607457610156,-66.43165787192666,59.24578399925174,62.58734607549379,85.32108209685877,A,160.51734354940575,1
Mental,89,Homosexual,85.1688464556737,A,19.158761295158286,55.6089258142582,98.55511871072412,33.632219241231894,D,C,A,B,C,135.08587183168135,19.653928260148856,125.28776658900813,-39.180897564182054,41.759126907649545,D,38.90561137628949,0
Yes,27,Homosexual,33.69765794429637,B,-23.080945433153293,43.63012594544773,50.74822279643937,58.40503700147286,E,C,C,A,C,47.78751581706043,82.56607797456404,6.9410986982606016,55.571294481549,-206.6352227524899,D,-97.15248318122588,1
Yes,66,Other,34.47547683914867,B,113.64617532779371,-3.3383617080065258,-12.803556399041252,2.682045437711804,B,C,E,E,B,53.532346656262874,128.50263982369907,-197.38689878794736,75.77244256047496,-172.97840595008824,C,-10.827532558401504,1
Mental,36,Homosexual,41.48367555054263,C,-182.00141477107462,-10.843156404067859,-35.380420713644305,60.8778222900241,D,D,C,C,B,116.07715706757497,21.202011369338123,130.01328176976656,-193.62694061063786,29.19061843631284,C,62.0105794876917,1
Mental,30,Homosexual,-139.65882665161894,E,32.169171964185495,33.81262945599053,-66.42073215950292,-12.928602078333737,E,B,E,E,D,51.41634511594339,9.649897850954298,-135.09606747815252,-198.22559524087418,-107.9686980987886,B,-112.23742294079942,1
Mental,24,Homosexual,-121.0157251060951,E,-74.79369160141943,28.07093792947024,19.36088218486382,140.21806957457474,C,C,E,D,B,29.811262228090857,27.61676889782933,37.80527178891593,-122.92217970133265,140.41218760109768,B,15.41205659897013,1
Mental,52,Other,-91.26660492329202,E,-57.70028111357325,78.63731414055142,-91.03731441499691,31.7610473110117,C,C,E,A,D,-79.08824228383621,-39.52039240524797,-151.1355426972466,6.803314551534867,267.3169120176738,A,111.15213230451519,1
None,91,Heterosexual,-24.216999423562704,C,-111.66054452559895,-32.736134880053164,-3.3924584259141044,-52.02684070520981,D,C,A,B,B,175.94430459616464,-20.90003488716317,-87.76891751710542,-112.99884200296965,-358.2411512588709,B,-199.68356709984545,0
Both,65,Heterosexual,-0.5901660610695971,B,-54.27757073789817,2.3375110933081005,-147.863790598932,-21.99630409872164,A,A,B,A,D,24.062516812680382,113.18334750716666,-58.97812691598517,-75.79729930584446,96.64984452544344,B,-52.47322532849823,1
Mental,78,Other,-62.86868455330431,A,104.1379063827303,107.55630372883674,-96.28725243947265,94.11753281992978,B,A,B,B,B,-172.74493903088606,-152.02343692350564,-60.67654336534519,115.11730340526051,28.41763548807892,B,-147.81614036944515,0
Yes,57,Bisexual,-44.52601611283237,E,4.674354668779541,195.50576134644425,48.62254780526749,-67.76820676980823,A,B,C,E,E,11.088711634217221,36.21276950534934,3.2082208810931845,-35.911756231273635,62.03437198621322,A,59.89276284038609,0
No,85,Other,58.51730683142456,B,-89.92799041081902,-5.348423869988721,-67.80240162434022,-223.20578328770378,B,A,E,C,E,27.62598637929366,60.100353275342165,-29.942956523364895,27.26866966069645,-71.72647788452508,E,-150.86750920528246,1
Physical,24,Other,79.39350434546141,C,79.92438696957737,-74.01962365811092,-162.87719057697197,54.23597681489372,E,B,E,D,D,105.46732557949319,5.70395332969952,143.15266078087254,-4.646069836030157,-4.9020244927704955,B,-175.44943728659942,1
None,99,Bisexual,-38.748877879749514,C,10.575867213848541,-126.16768595146081,-169.10000742002978,16.79170346035379,C,A,E,B,E,-41.53107143260123,-77.00825769184463,-38.47230093284471,-308.7108640712997,-213.14943036492946,E,-14.6878008682715,1
Mental,86,Homosexual,-24.487180918459096,E,18.04724721052749,33.66470437016716,11.795359985260632,-108.87263074365296,C,A,B,A,B,118.68041898988815,106.3983645122434,-48.737354323700536,-74.95769480218199,294.6905421608651,D,-87.51456601334226,1
Mental,83,Bisexual,101.2514160020439,E,5.992910270279231,-11.367424739466388,-135.38264039243384,255.70114699415097,C,C,D,D,B,-1.0412890940047472,-80.76550384037625,-55.57368436804103,11.400524344624165,143.20348859715656,D,-97.52319610787414,0
Mental,54,Homosexual,14.858616385946908,B,25.789245262483746,125.41096098558933,-170.24895700712355,-0.4298767932702242,A,B,E,C,E,17.133182360742964,18.056962186106816,65.82136792164064,228.64133849993053,132.17679593348834,A,-66.24186823528476,1
None,93,Homosexual,-35.66158002062592,A,123.33762473546773,-128.8994216895043,1.1668418278352692,52.71350110913213,E,A,C,D,A,98.44092312606301,42.40216168065431,-163.86738460720315,77.51174796882309,-63.08758866006556,D,71.79391678129431,1
Physical,35,Homosexual,-128.05037945277226,C,137.79548937253767,-84.4444828360046,29.297837031504177,125.48466932802376,E,C,C,D,B,94.62019423376246,-130.2964409141561,39.57794494422932,147.36737834793837,-43.30245232981491,C,-42.449606207968614,0
None,79,Heterosexual,26.943161886126006,C,229.74814647771905,-67.53018540779027,49.19941228953302,149.15194747021607,E,D,A,E,C,-42.57392300744286,10.758679591455246,-119.76366283159616,119.84016009069708,-89.90893772986432,D,119.47360375256724,1
None,62,Heterosexual,-184.45510639227257,E,31.957106572347765,73.2052866764696,-63.53907570397481,-9.659559156840556,D,B,B,D,D,4.3623366815924705,126.47077719683142,30.6315238278803,90.82858441120626,17.09273406821901,C,-99.5349495189612,1
Yes,52,Bisexual,54.5112355067888,A,-117.09226640904788,-52.68380425375005,84.4190818910525,12.149154027504363,A,E,E,E,A,33.38456679389043,-38.624188087161365,-198.81430277725383,14.813840110664556,153.08177812122844,A,122.60975535672426,1
None,88,Other,-162.18230982664116,E,93.51103211926358,-128.46995214395812,12.742826162224286,-27.107347078591836,D,C,B,C,C,50.58745881635799,64.16120810292453,-82.75435933990119,-45.453837426875204,-39.438492370738444,D,-119.57431632526709,1
Mental,68,Other,-92.11570639373573,A,-49.60317647203892,-89.22961085632467,71.81593952449516,76.50396294355502,D,E,A,B,A,108.3860382180767,-48.89019575187344,-43.963181685257005,-22.971748422387872,-38.58560672643965,A,59.410318969637885,1
No,28,Bisexual,-33.09735919139163,C,-1.8759007506500245,10.532564851917195,5.7357217120899415,-144.05000650466306,C,C,B,B,D,-219.9124576425831,196.6166410038341,-20.564080071659358,153.6785315373493,12.738665885163455,C,-24.586680485420654,1
None,52,Heterosexual,-99.407665959502,C,-67.01972271029618,130.80147871333745,24.397709712209565,154.22891250499117,D,B,B,A,D,123.80952747747575,100.7491718888186,-39.363153727271815,-134.40738040929742,-224.24513083035288,B,92.63931194830877,0
Physical,66,Heterosexual,11.90892519718351,B,-140.12767578736458,94.58463146759705,38.50531662821305,81.3478448274991,E,D,C,E,A,-25.38602006975742,45.97451573840851,-33.23224625802381,131.86801581516966,20.728376653671553,E,70.71875617452218,0
None,43,Other,-225.43935887057495,B,-48.55371523782936,116.68626943010871,139.9416115586109,-175.35573964307804,E,E,E,D,A,-78.71303379401049,-155.1784673994968,54.498464821033565,6.2852695552943665,18.84593014865589,A,74.25020707096802,1
Physical,84,Other,-54.245340032777136,B,-119.31009703517552,-141.05519809503565,63.07930969815939,8.85083917442971,D,D,C,E,A,147.5744064058956,-68.98520698526835,161.02037900717053,35.619835402702726,86.77784622715296,D,-35.83821838062197,0
Yes,51,Other,-3.2755602588299806,D,265.1450507366765,67.82484613190579,-78.74814151232667,-3.7898241274601974,E,E,D,A,B,-95.5915295077931,-46.909959399360226,48.50571616260412,44.38750744519071,63.01706151795303,B,-115.50408108940013,1
Yes,37,Homosexual,-30.26164473222851,C,22.061732157248297,-17.337223698944868,-175.2139987001591,100.699996260667,B,D,C,E,A,-10.414110178877067,136.52415507036497,-116.42670287842529,1.938688687957207,82.60714955671851,B,-18.0023147247611,0
Mental,69,Other,122.46208383131744,B,-97.35749816724642,-118.26638216669988,205.43251618182995,82.0428409341093,C,A,D,B,B,76.34025614416797,-109.8037720713039,167.72578006537844,-194.2319119895201,-90.35246671540298,A,83.38540684301586,0
Both,51,Bisexual,-127.71404846077692,E,-139.8303912006584,-97.05547380694588,-53.76136210742123,34.976879753615684,A,A,B,A,C,46.72433634940256,1.9613477648969453,54.79747845157444,-4.894093846793431,24.47132939766778,D,168.3437142454188,1
Yes,78,Homosexual,2.0510982870475414,C,260.90344395636487,40.066309665090586,43.0109634198259,-124.00576395152332,C,D,B,C,A,26.68004208561443,-17.364753890533656,-52.77499285380094,-226.2864274706776,-18.793603216649405,A,151.83068987899034,0
Physical,94,Other,-41.35996974045458,B,-95.5580521703417,31.532904475263525,71.76121611194819,83.57426194949977,A,D,B,D,B,-179.48047865079647,126.4219558658314,108.21957955535675,155.18479962352657,74.84960850506242,C,49.91403696892828,1
Both,32,Homosexual,5.595106021047668,B,-22.721454376553737,121.29325450277229,17.82937968808772,33.86085368502149,A,D,A,E,B,-31.090980928183026,-126.89443238285332,-10.760551024355635,-93.6572534085227,-106.46091769339161,D,46.76663195263021,1
No,47,Other,-7.616533973977906,C,-70.02306840183297,-115.77206437011655,30.10790691481462,-30.674156040340332,D,E,D,B,B,112.50257831106794,-20.077909289359507,133.55237390663527,-41.98846072531753,185.9622861466323,C,57.444742712528665,1
No,71,Bisexual,189.749793873043,A,111.77608747489076,-81.73763982538756,107.13968480532301,60.07503805940247,E,B,A,D,C,-109.024157295174,209.07798527061647,14.595480148204768,-74.51839253144807,-92.90014562040821,D,76.08087184612488,0
None,37,Bisexual,137.49274737322082,A,77.09180555891045,7.572949992821906,57.3974114910297,-122.67536253315863,D,B,E,D,A,-43.18127561612903,-90.45437176889791,39.025403097777975,-113.05352842109524,-96.64266602456031,D,68.67571918743836,1
Mental,94,Heterosexual,4.674790941273757,B,58.92693181550531,-56.38627098831685,24.951572687195302,126.13976107619361,A,A,E,A,D,-21.625880611600255,-153.32031001840875,60.05820370275846,157.15287355902947,-72.42335653561946,B,107.54492970415086,1
Physical,21,Other,-25.45374096907633,B,189.51290710482536,-5.056305662092255,-60.531165317596056,-150.35191532722385,D,C,C,C,B,-35.1769781285571,95.17012025360923,85.03886871925363,45.071413101637866,49.77498599432785,E,-38.13589348909224,0
Physical,92,Homosexual,100.88447968384395,D,-37.35570683353059,43.307064408684745,-220.1313159904994,-142.12772175441012,B,D,E,D,A,-146.68568250654081,-76.13714445137026,-105.43865557424049,177.1504015091935,14.73425668622827,E,12.471513812614244,0
Mental,21,Heterosexual,101.48752912283061,A,-94.87745850882341,-20.875858420968868,-143.45389931327136,108.12729390122283,C,A,E,A,C,110.39345165123613,-31.932418409475815,29.57513262330622,-156.0598242044377,-33.181230647862904,A,-4.923140388860814,0
Yes,65,Homosexual,272.22839948045004,D,52.56653073705325,-136.59954637945026,-37.67670468737492,48.790509952481536,D,E,D,E,B,-30.082219859331694,-1.1516618699814696,45.4330064611872,13.772466015113963,-13.50907837886483,D,98.0376570289873,1
None,60,Heterosexual,-28.13831027678412,D,59.056420271600516,-128.43878719368155,143.2353580147481,-163.23405690705,C,A,D,D,E,-23.86640244916252,9.581385483680421,2.59797797311351,359.2568970441956,10.414759458878732,B,49.75843353455162,1
Physical,54,Other,199.38790066887947,C,-56.54435373213328,-41.89818693387422,0.5148422318090989,1.3062076874566546,E,D,E,C,C,83.8282233499571,105.76806194575536,-99.35322918321964,-149.07751669278986,-177.2964340358839,E,54.245732629911856,0
Yes,30,Heterosexual,90.8620709916838,A,153.54278617345153,125.13790556249631,-147.62388394156113,-102.51610914857929,B,C,E,C,B,57.18398551726369,-60.677919463595885,-48.62689800135725,-100.74052454894726,-97.67615558699472,C,-55.14458878044174,0
None,37,Homosexual,-109.09888659576109,D,-7.28286809296292,-57.635537464619446,122.88696450808791,34.822641355819265,E,D,C,A,D,-44.53741364469172,154.44753443310526,143.59688472156193,99.45479652988773,-26.807990987912856,E,50.35885899714197,0
No,85,Other,9.054077905931484,E,-114.45859892439114,84.63689602544218,-87.65300913077257,-139.18188464892842,C,C,C,C,C,-223.88950718904766,73.89365816151312,-126.16981745137672,139.73176328756117,-94.16387302860745,B,120.63331233337016,1
No,75,Bisexual,-32.47035318826027,A,12.110874732914684,-23.78083467592832,-64.26937517118233,104.4913577392045,C,B,C,C,D,-4.5213572025292965,108.30452903029087,-172.96180384614993,-18.636247882865653,13.682919201812235,E,21.328125130918572,0
None,92,Homosexual,-62.48769720786422,D,-170.1245500175201,-51.944614106463284,-37.1010682350247,38.989166123376855,D,E,B,C,E,-31.833447779469807,-36.54423304183078,226.66053752361344,-68.32425909143242,9.420309168529235,A,171.29697622576964,1
Yes,88,Other,-153.7782890451079,E,13.655673926199427,-31.18857566551959,18.67304856005273,17.46675063364114,D,D,B,A,B,142.01212308987428,-29.427512380768096,-246.47851699605408,3.9985639021104293,166.26737432775428,B,-76.94044322897582,0
Yes,64,Bisexual,-124.66207017820116,A,-137.74977355319362,-27.2429097237526,107.69777763812813,148.82761280250455,A,C,B,D,B,66.03316864467732,-57.13200784852114,32.898941744640915,35.203877103941686,-1.465037388647439,E,97.94077848057509,0
No,99,Heterosexual,-92.06251645704687,A,-142.71186160507185,-50.495791206959254,138.76778844133858,105.26450681230986,E,E,C,D,E,-170.19035932514404,-2.8797761271616076,79.65696155931474,-118.41664064532354,208.43986428428587,B,4.3200646256309785,1
