sexuality,Disability,ethnic_group,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Heterosexual,No,White,US,19.948791966836833,D,-13.170500015010536,B,E,A,A,E,D,D,D,-57.42768597830248,-12.454779223711858,-12.156248031776764,B,41.7202854714622,65.14869238580643,64.99523127392702,D,1
Heterosexual,Both,Other,Mexico,4.369979731753048,E,-119.54727096267649,C,B,A,C,B,A,E,C,20.833013388950352,-115.02643693048844,137.62870920751288,E,-44.0268730810913,-24.040477596946815,71.13841901529227,A,0
Other,None,Other,India,-10.731980822482074,B,-43.43056106788755,B,B,A,B,A,B,C,C,-60.9461880990233,-61.8143730268922,-89.62473106847455,B,-100.03129407207096,78.61336846843602,176.70921900673113,A,1
Bisexual,Both,Asian,Brazil,77.19343917992587,E,-128.7854373352064,B,E,D,B,A,B,E,B,-31.25720049843668,45.69270411663529,-14.40794051390343,A,92.58974441005044,-1.0081951159107287,7.149080566694371,D,0
Heterosexual,Mental,Other,UK,8.366298525915303,C,-73.58204567671712,E,B,B,C,A,E,C,D,74.85923591681028,-122.94030124119129,52.58882888054881,B,55.110424287530854,53.26378317234689,-17.292275505796294,D,1
Homosexual,None,Black,Mexico,136.1489368068934,D,56.99914030709948,D,E,C,E,B,A,D,D,-132.9417842087602,-77.51301855184836,33.475208581627044,B,-54.44077146888041,11.834403254336076,-28.209740547997225,E,0
Homosexual,Physical,African American,Germany,-203.86220991390846,B,97.75672526456823,E,B,B,D,A,C,E,C,-34.60755187437992,57.36308154488695,5.944564755392175,E,-63.05902492779122,24.881889221370564,-53.04134891184685,E,1
Other,Physical,Hispanic,India,21.213503197452514,A,-6.855053348077823,E,A,E,E,B,D,D,A,-80.98288096338578,11.587518003946158,20.254442434184657,E,115.72519924072238,82.89315925034326,-86.82091785800253,E,0
Other,No,Asian,India,-146.1780959373721,E,-39.9370138685126,B,A,A,A,C,B,B,B,6.644686479358312,70.69853778040627,102.01450977289939,B,-151.444803865986,39.867319294256845,30.362019367051325,B,1
Homosexual,No,White,UK,-45.90552669071982,D,-129.20023924796604,A,D,B,A,D,B,E,A,59.863956667821036,-160.68309828246836,164.21056132572357,A,-67.33611107777209,-109.82011820651113,-124.09207503646746,E,0
Other,None,Black,US,-94.29783670915512,E,-253.05929962179206,C,E,A,B,B,A,D,A,135.11945538247437,-28.65664685499606,-11.570945047816714,D,31.619012820500792,-75.65184384298772,59.54688309878288,C,1
Other,Both,White,Mexico,-29.985837269154274,D,49.300559850376786,D,D,C,C,A,E,B,E,-115.71580937854576,71.70232268928523,-81.9965142242603,C,-6.689104268980202,132.1493663752933,50.062231274874925,D,0
Bisexual,Yes,Other,Other,-123.15957146078193,C,-42.44311634346023,B,E,B,C,D,A,D,E,8.971783438796887,90.04488968186544,-176.70530627613962,A,110.35860594681391,-20.09117832997286,-6.9027038323432395,C,1
Other,Yes,Black,US,-84.31096926458517,C,-62.51213801857507,E,C,C,C,C,A,D,D,-124.15701788798572,-64.59762883912623,-237.2061641554076,A,49.282925964398636,-25.2875325005818,119.16744728023497,A,0
Bisexual,Mental,Hispanic,Mexico,-20.067385852565778,B,-72.88129306714201,E,A,D,E,E,E,B,D,50.805121335823046,-165.52630184024574,81.52030403818796,A,-3.409787931960775,-25.173974411508304,-58.94582431877689,D,1
Bisexual,None,Asian,US,-9.320442475009747,B,74.96848573173286,E,A,E,E,E,B,C,B,3.5675521035737026,-107.00749810498745,109.02005505956356,B,46.716546506563105,142.91366041809977,41.210535549966245,C,1
Heterosexual,None,Black,Other,-50.04166270669668,A,-79.48269138861099,C,B,B,E,A,E,B,E,-31.28427974836654,-63.45426289749631,-55.50839570604087,A,-259.55215186384544,0.8876258566971699,-60.21022532963366,E,1
Other,No,Asian,India,-19.117206987907494,A,93.95170789154248,E,E,C,A,E,E,E,E,94.37137808317058,91.47629063709994,51.81411055652448,B,60.52531189747097,201.38387528366937,120.52063952098652,E,0
Other,None,Hispanic,Other,-203.3401438306454,E,134.0217681410089,B,A,C,A,B,E,D,E,212.6032684774016,-130.28557275930376,-4.096811658904198,B,84.49178797097028,12.957633519134367,-42.917604122088164,B,1
Homosexual,Both,Other,Brazil,57.92914570480625,D,8.56078517603617,E,D,C,D,D,C,C,A,-20.60896336542211,42.0317428499699,77.81793644957386,C,-4.136159104573537,-79.32963291145502,73.19103801227459,E,0
Homosexual,None,Hispanic,Mexico,-153.31525679312395,E,124.31973207674545,E,D,E,A,B,B,E,A,-53.72861191355921,111.28886855565246,37.40575326248524,A,-9.425766541031773,146.1041913784085,96.15491506912409,C,0
Heterosexual,Both,Other,India,-17.52190812736518,D,-107.94405902632063,D,E,E,E,D,C,B,E,122.0656209075558,3.0446565205832603,-40.526268541523855,E,-119.79617918642273,94.0872255213583,126.63612472028025,E,1
Homosexual,Physical,Other,UK,-97.69732414223743,C,-17.5284918123538,A,D,B,B,B,A,A,B,-70.18681983280753,-165.18370107287225,80.20711367758662,D,51.79016927170132,-100.49022600745911,-14.990447771483367,C,1
Heterosexual,Both,Black,Brazil,-9.12687977119524,B,40.961497041928645,D,B,D,C,E,B,B,E,37.94015037243457,-54.38501287887543,84.72416173797481,D,-0.2534755640229991,-7.105059484640694,150.3473616434833,C,1
Heterosexual,Both,White,Germany,16.29393347156459,C,-103.42483778781042,D,B,D,C,A,B,E,A,-124.67627091609137,-70.04028042175199,152.981707151609,D,10.491568047774393,72.78014318881849,-32.04658395122904,B,1
Homosexual,Yes,Hispanic,Brazil,-106.4897732391506,C,59.544563309738066,D,D,C,C,B,B,B,A,133.3220099145073,135.87192539273025,122.95827511461222,A,137.62052102306365,-121.78154548416975,44.640896905064906,A,1
Bisexual,Yes,Other,China,40.544566173441936,C,81.50669169454133,D,A,B,D,C,C,D,A,-5.611997920378766,55.7116552006305,-101.20041653916788,E,-42.78037789012502,-138.13302211973652,-4.92187653523744,B,1
Homosexual,Mental,White,Mexico,-15.556312452044422,C,-34.50652966733696,C,A,D,E,D,C,C,D,82.27098349177453,-66.93640790093627,58.62743354889432,E,-23.22202916034188,-71.76871958600202,-8.961578852420713,A,1
Heterosexual,None,Other,Brazil,180.56876434520322,D,49.821981012828964,E,B,A,D,D,E,C,D,-13.419478176426274,65.6691939027575,38.46237291766931,D,-9.199431213327562,-104.14854952726044,26.39575882314555,C,0
Bisexual,Both,Other,China,171.80169193545322,E,38.801087206890955,C,A,C,D,A,C,A,E,8.110492726500535,-122.89515369397552,167.05023774206637,C,47.06024043558678,188.6723400878632,45.72034492077426,E,1
Homosexual,Both,African American,Mexico,18.943222016663857,A,-239.24238300959985,E,B,D,A,A,D,C,D,-48.1013566496546,-28.122740391510938,-117.25376312235846,D,120.15983548273925,-51.97880839627004,-118.75642073356416,C,0
Heterosexual,Both,Black,US,62.72639361929681,B,-73.6936678263784,B,A,E,A,B,C,E,A,233.4841913789843,182.41744431609425,-74.7008914249747,B,79.6941820244422,-82.99836624317969,131.49116028637073,B,0
Heterosexual,No,White,UK,138.3175772837621,A,78.39174834139527,D,B,D,C,A,E,E,A,-182.52131337141807,-23.658111979781943,-0.9905741240126452,B,-73.55064972849604,15.385738622495387,57.40353022288858,E,0
Other,No,African American,Mexico,39.53194507644536,B,106.91256100512906,E,C,B,E,E,C,C,B,77.87871023778358,-74.15949851928877,-95.15126428752001,B,-44.903974141421735,-30.784522704155115,-0.8478891439016149,B,0
Homosexual,Mental,African American,Other,-252.95817235590113,D,24.540257982689496,B,E,C,D,D,C,B,A,159.43929636243487,-11.776824728465536,94.23472690753518,C,58.7224251394902,67.79865126536396,-8.280595528568826,B,0
Other,Yes,African American,Brazil,-4.23005821022397,B,-57.10219996906781,B,C,D,E,A,A,A,A,32.785184141101645,4.205188690644802,93.98377076850059,B,-142.57651854747374,9.150576153973596,-9.726529984353679,C,0
Heterosexual,Yes,Other,China,2.3435510087621085,C,73.78265941177308,A,A,D,C,E,B,E,A,48.4742387583618,-73.27770873749056,-68.9535047648936,E,16.525591139852622,79.35853353708568,95.63671308257288,D,0
Heterosexual,Physical,Asian,Mexico,97.01204706390276,B,-74.65009462768596,A,A,E,A,A,B,D,A,-29.500566642724053,-41.77284614947637,96.40539257777357,E,-193.76271826684174,-48.43241215051765,29.675944779377023,D,1
Bisexual,Both,White,India,-77.80538343651067,C,-171.17368237638786,E,D,B,E,E,A,B,B,-39.843034250580345,41.494471005922996,27.146993527134995,A,-132.51575051814265,177.45072699246808,3.2215018047457002,C,0
Other,Yes,White,UK,-6.823540175584375,A,25.794186575048418,B,B,A,D,E,B,A,B,-95.80976300165732,13.34855862245271,-149.7408190044426,C,-59.83267696620314,47.35918089044606,86.03964703018966,B,1
Homosexual,Yes,Black,UK,-7.885646642147466,B,-43.0433739066772,E,C,D,A,D,B,A,A,-93.03759450978266,15.316487676984519,35.99392937440661,D,33.728019801810284,-54.30559774664325,-64.68341763040114,B,1
Other,No,Asian,Germany,-50.59163829838398,E,-16.941858943515182,A,C,E,D,C,B,C,A,20.704232494989828,73.31713822975786,-190.6996844850621,B,-70.48975676924763,5.719680415648929,170.68809262567808,A,0
Bisexual,Both,White,US,11.711601378276404,D,-73.28346541270989,B,E,B,E,D,B,D,E,33.91981343740185,-24.568682673843604,142.54714156482194,D,59.38398279816368,-90.59483480082054,68.47928925227437,B,0
Homosexual,Yes,Asian,China,60.7782088283188,B,-117.87250704004629,D,D,C,A,E,C,B,A,-134.9386509103929,111.48021553373067,11.814069966779762,A,45.259150893005454,-44.22290767827841,52.14993287790609,D,1
Homosexual,Mental,Asian,US,-37.91655819295034,E,69.05642066031324,D,C,E,E,C,E,C,E,24.461427185549017,-98.44393557404389,-80.56779819227096,E,42.29028664504249,-29.01092872221073,92.7511780928826,B,1
Other,Physical,Asian,Mexico,-124.3089339062943,D,70.79502120370161,A,C,C,A,E,E,C,A,-62.28967650402271,-53.648344179028705,-115.45605364679513,E,100.15575532473875,136.3644559177668,-171.28464957341103,B,0
Homosexual,Yes,Asian,Germany,-124.05473604974087,C,161.3748292085323,C,B,E,A,D,C,B,D,21.198544020061707,59.265557605670814,106.64496798546664,E,-36.72941868982042,-10.34788983885327,-154.39351360878882,A,0
Homosexual,No,White,India,90.54513932316227,B,-40.46033679380515,E,D,D,E,A,A,B,A,6.341739436995941,-134.6044972923797,86.21828830515115,D,-102.49200943105052,-98.01973643323865,99.55369053173743,C,0
Other,Mental,Asian,China,128.75486195774948,B,-62.75243429809506,E,D,D,B,C,E,D,D,1.660742345277396,-65.04961705307802,-68.91807751560214,D,97.81950379614331,-32.41229094121125,56.599433252085916,C,0
Homosexual,Physical,White,Germany,70.21622770498107,B,78.0197861267978,C,A,E,E,E,C,D,A,34.00315347260125,-42.44603223417842,-100.61026905839326,D,-103.68196299660785,-124.28741365675793,4.2778000356869414,C,0
Homosexual,No,White,India,-163.77794416497235,D,-139.35749403089443,E,B,D,D,C,E,D,B,-17.07372607610809,16.34701424509504,-17.10027532135175,D,-44.54457549869426,-194.99187197407807,-75.40415407492712,D,1
Other,None,White,Other,34.255588128408974,E,138.7981537643287,E,D,B,A,A,A,C,B,-151.74574507507103,22.23193390044678,-65.40808598620144,D,86.68195466985834,-75.36999289396418,-37.736652896118926,A,0
Homosexual,Yes,African American,Mexico,-7.318820844499804,A,163.76618826204458,E,C,A,C,B,D,D,A,-14.762965479585235,-146.51192031219824,27.306174698016967,D,-53.81295290784689,57.75401519266568,123.8034044274128,B,1
Heterosexual,Both,African American,Germany,55.90997309647848,C,95.5656388130463,B,B,E,E,A,D,D,A,-48.27889570307073,-171.88955152928227,141.09271382146335,C,-81.355991811967,55.61816176580101,39.213538622702394,A,0
Heterosexual,None,White,US,86.1966099128393,A,114.76506952726247,B,A,D,E,C,B,A,B,11.088210568684689,-109.98531699690537,67.34731939986706,D,-29.4831695509278,14.587404413384647,29.46966084141682,B,0
Bisexual,Both,Hispanic,Brazil,-26.26794751761667,B,-25.103180184061536,A,E,C,D,E,D,E,C,41.64846213395894,-15.850425035195691,234.83568926429461,A,26.921375158884352,3.9760599853367573,126.40300470709045,C,0
Homosexual,Mental,White,Germany,-82.15647559300872,D,-39.488356150808606,D,B,B,D,A,B,E,E,-89.53887495364756,148.48624725531198,-270.4673777597178,E,108.04884242571373,75.73057136319858,59.713366626252004,A,0
Other,Yes,White,UK,-50.67130480386951,A,-105.08100324094227,E,E,D,D,C,D,C,E,-173.65242315693868,-53.49966454285797,28.975320261480846,E,55.15306071132954,-151.42300098091178,-106.25060382959883,B,1
Other,Yes,Black,Other,-128.48879260313367,D,-86.81485937302217,E,E,C,D,A,E,A,D,178.99933328178835,-113.55288819806108,-29.833421932509623,E,76.90773955172455,100.84593631157107,-60.21289176314247,D,1
Heterosexual,Yes,African American,US,-58.724789326170935,A,-150.7702750106194,E,A,D,A,C,E,D,B,69.92854577306449,-20.76733263105371,-103.56484902625176,B,-24.65598404315666,-247.90191452534467,63.84694607176363,D,1
Homosexual,Physical,Other,US,148.03930573365722,A,-48.843192974565184,C,A,D,D,B,B,E,C,-290.2808676581943,-113.26861605780717,143.35750209751248,D,37.58225024183876,-97.99628177220328,-154.3234998724216,D,1
Homosexual,None,Other,UK,-103.42318680180188,A,-225.83845664655996,A,C,E,C,D,C,D,B,-160.89978864395042,94.2295310105387,-78.83285023517142,B,-203.5822918162733,-8.52404782649456,-28.254600969306725,B,0
Bisexual,Both,Black,India,192.5450884830292,C,113.10537773196721,C,C,A,B,C,A,D,C,-38.33284231792765,-84.60581840351227,-31.512653265839603,B,-177.5492722510625,14.57525289827879,10.741998905705302,E,1
Other,None,Other,US,37.714794498450615,A,-68.89228161012643,E,B,E,C,E,A,A,E,-126.27393240797812,48.42450835586437,8.915478152386328,B,51.34964288972698,281.7988795894472,82.89177414080034,D,0
Bisexual,None,White,India,-140.7272218726762,C,-27.000150874158606,A,D,A,B,B,A,A,C,52.57403092595791,81.97584435484981,-3.760027319871602,B,50.7527708695956,0.45881169017798373,-102.92475553178649,A,0
Heterosexual,Yes,White,India,14.3640307350177,D,-30.381194850247844,C,A,D,B,E,E,C,C,182.31207640928451,19.21269098951208,121.49091496345766,D,-70.49128961275977,-62.5634010200392,56.33237491308821,D,1
Other,Yes,Hispanic,China,74.46047017623594,B,-28.556170498126242,A,D,D,E,B,A,D,D,29.064822336272012,-23.42212204195578,31.737892812163892,B,-32.67201113497143,-13.289018025987067,-132.1958670091949,C,1
Bisexual,Physical,Hispanic,Brazil,-147.75962766774492,E,90.97288646516279,B,D,D,D,B,B,D,A,-86.7722672547407,-34.42856593928794,-49.53894129870647,B,69.91745034391337,-48.222556955344174,-39.287113161012016,E,1
Heterosexual,Both,Hispanic,China,-18.05603594630232,E,-10.662874425351808,D,B,E,B,C,B,D,C,-38.54436621742251,124.0175726279402,-89.32188640653422,C,44.74244159253162,-67.76511887687516,102.74027030599977,D,1
Homosexual,Both,Other,India,26.114428567216212,A,-154.91291091181205,D,D,C,A,D,B,E,E,-194.4178380338522,-86.75033891588694,11.625829997674497,C,-34.91796874508511,-75.24343427668512,87.90134324461746,D,1
Bisexual,None,Other,India,25.223401095261107,B,-130.90929964949183,C,B,A,C,B,C,D,B,52.43252523275185,114.4790101418385,51.954906801645265,E,-101.60415184361796,78.99304093175934,-223.43451497720318,D,0
Homosexual,Physical,Hispanic,Germany,-7.908120855166791,D,213.61138396467655,E,C,D,C,E,A,D,B,-95.36731647945818,73.69708024135078,107.62442629791298,D,144.60321689521882,151.2213232750417,-33.79603562380732,A,1
Bisexual,Yes,Asian,India,-27.57144402155674,A,93.52373031584928,A,B,E,A,E,D,D,C,-45.306587392602886,-82.69363472884002,55.924398808053255,D,-29.163715714196258,-19.04744220097806,-154.5465497573018,D,0
Homosexual,Both,Black,India,51.1388837276407,C,-33.84491901842386,E,E,A,E,B,E,B,D,69.14459073140505,-138.56523969716054,160.15465873527225,D,-157.1160023924546,23.25384537401071,182.013964326012,B,1
Bisexual,Both,White,US,155.80785868819402,B,69.04519138358319,E,C,B,E,B,A,C,B,40.7451941555155,-55.727370666685395,88.18141148165805,D,8.542012198317837,-214.86495787076444,14.234727829662841,A,1
Other,Physical,Other,China,38.47149386512207,C,-47.12116544013274,A,C,E,B,B,A,A,C,-40.8896643513289,-20.53279290427807,-3.669251341108322,A,-98.77038585614807,140.0009210802229,-23.538260418650044,B,1
Heterosexual,Physical,Black,Germany,-25.946155780946146,E,22.97214799991401,A,E,D,D,B,E,C,A,27.547600148369817,135.16684085541922,-12.404850851425087,C,74.35880934069128,62.5408652799645,30.47189111257767,B,0
Homosexual,No,Black,Mexico,-137.6439567472722,B,34.12343876776987,B,C,B,E,E,A,D,B,-174.25812639915128,129.287387390044,-27.128718074145976,A,-114.43096787182874,86.49737482334676,48.145033119036626,C,0
Other,Both,African American,US,65.78771527125548,D,-79.92022766141925,A,D,C,E,D,B,D,B,-110.44476943287937,64.18481522829724,273.7779481648707,A,38.57352625805511,14.434422389042167,-39.09930778994367,C,0
Bisexual,Both,Hispanic,Brazil,-136.47805208575548,C,13.780271902632718,B,B,C,C,B,B,B,B,-127.14223928748017,-19.746951769684326,-6.939704041293394,D,-135.5170421133603,-80.40894779086753,21.42291209282537,C,1
Homosexual,Mental,Hispanic,US,2.5600485909212205,C,91.41654391071022,B,B,A,A,E,C,B,B,-25.07503968967781,98.77008876891587,-79.48130771272437,B,-39.27313711931939,167.0060192476123,9.67391517798256,E,0
Bisexual,Yes,Asian,UK,19.89000287575859,E,-24.10638758251868,A,A,D,E,D,E,D,E,129.21750949821637,-105.96053017258713,-25.059344288206464,A,99.64222304973383,124.09393883012329,133.9494006703568,E,1
Homosexual,Yes,Hispanic,Mexico,-86.77113189980122,C,236.6783030342074,A,B,D,A,C,D,C,D,-189.72452795080292,184.4022827706974,259.16225817812517,B,-34.38640638632193,44.9869361670578,28.318179304070917,D,0
Other,Physical,African American,UK,-274.3093631743269,E,-0.10806267352366128,B,A,D,C,E,E,C,C,-69.13372851123918,169.08576849178803,43.85647970980507,B,30.72926487419619,-47.954074327319184,-219.20995818272405,A,0
Bisexual,Both,Hispanic,Other,31.279472489632443,E,-110.34184052090717,A,B,C,A,E,B,A,B,-149.6828915265662,-126.78489812249983,-6.95048502632282,D,48.024861595171394,-114.45132573253467,-18.169644187833832,C,0
Homosexual,No,Hispanic,US,-96.4809740349684,B,-198.07520948061529,A,D,E,E,B,A,E,B,-9.96629105431457,-128.56752729809864,-93.80436475008746,C,-143.23661904100408,102.45597152384317,-89.19860078093602,D,1
Bisexual,Both,Other,India,103.49349591197716,E,197.57723367839785,A,D,D,A,D,E,D,A,41.824631490255754,-12.095145952971796,-172.8670862230604,B,-110.97961852294334,-24.57628358915141,18.814526219433013,D,0
Heterosexual,None,Black,Germany,4.79449165227028,C,-9.49669021548216,A,E,C,C,D,E,E,D,6.156264447548768,-4.12292507638364,42.97234787799471,C,-152.9871977818281,-15.88522891624674,-187.57527592098734,C,0
Heterosexual,Both,Asian,China,58.55970785734807,E,-102.00249918729858,A,D,A,D,C,D,A,E,27.952463152783192,4.5796679490191075,-72.29740799064419,A,-146.52515857796874,-27.245155998758342,-204.68754862966264,B,1
Bisexual,Both,Black,Germany,-34.180126586218634,D,-11.9346359667515,B,A,B,A,C,B,B,A,-156.69632008974358,-31.430675613980487,175.56613744571007,E,-64.53395150873025,61.23875306835426,163.22117459559183,C,0
Other,Both,White,Brazil,15.226688886396525,C,-231.59649199554306,E,C,E,A,C,A,A,C,-40.78983171468772,76.59677721156926,-130.36601895625378,B,-211.82813027807282,-25.6414458082173,202.29843964737495,E,1
Bisexual,Yes,Hispanic,China,234.7285639694713,E,-70.7957952311339,A,D,C,D,D,B,E,B,8.193064513742824,-24.40288681661404,87.45018446597679,E,-131.6343018055265,49.45430670961444,56.610106500196125,A,1
Heterosexual,Yes,White,Brazil,135.81887516679035,D,52.40424648833556,D,C,B,C,C,E,A,E,-21.690754544500876,156.23086665019753,41.870986869429714,A,42.80347070808973,121.24465396858677,-49.5486989980186,C,0
Heterosexual,Both,African American,Mexico,-47.9924349400571,A,177.80808972451825,B,C,B,C,D,E,C,A,29.057766857910245,-59.099212518609455,36.347142506886,C,-14.599252798495119,107.59282631638818,135.6902798345629,C,1
Homosexual,Yes,Black,India,-79.8679415124709,E,-51.22522121410914,E,C,C,A,B,C,E,D,69.56855972839688,-71.19921436272925,-143.535578821916,E,-151.23527197974133,-146.8875157757749,-64.84383675663236,D,0
Heterosexual,Physical,Other,India,104.3803247367086,D,90.61724612367082,B,C,C,E,C,A,C,A,-202.37235381389863,6.392109782858127,103.07335934780615,D,-186.3680659850287,-143.29127248112806,23.56683765012791,B,1
Homosexual,Physical,Other,Other,84.962646342279,A,1.4158011517095064,A,E,E,A,B,B,B,A,91.0721584453334,-39.295377079348484,-174.09996419410564,B,-187.1525191397529,-3.091504966896209,-82.48646904393692,A,0
Other,Mental,White,Germany,160.9121929365969,E,-53.49077696419901,A,E,C,A,A,E,C,D,54.2978830481865,13.629709721841895,76.4331773002946,B,87.9684347371668,-49.370869650937145,31.36705924100563,D,0
Other,Yes,African American,Brazil,-250.72686184150305,E,-60.92132998890224,D,B,C,D,A,A,E,A,189.51298124012078,77.53441405074103,-58.19096353584124,C,47.50909086765956,40.94381195518058,75.17737224270186,E,1
Bisexual,None,Asian,US,-26.50619386839599,D,224.27349239590538,E,A,D,C,A,E,C,E,62.970444793583845,119.66734088181572,96.18881909105164,C,-0.8355709160710191,84.47933169419608,88.45328519982259,E,0
Bisexual,Yes,White,Germany,-69.06596559890657,C,162.89185244191776,B,B,E,A,B,B,D,C,164.96371470662788,72.80792266723614,-57.04030204337079,D,-22.15889883804191,-14.042041770475958,1.9250741496936663,B,0
Other,Physical,Asian,Germany,-90.0839458637913,A,23.85964113709163,C,B,B,D,A,B,D,B,52.27114370194867,44.672102776050075,-161.26241152761713,C,161.62798366559332,9.476930667406574,-1.7079663438668378,B,1
Bisexual,None,Other,Other,1.7802664033449946,A,223.7298466565679,B,D,E,B,D,D,E,A,-155.63551185130012,-9.6065098309243,59.91249588835994,E,-131.45111987015636,37.96806239119378,-80.50728220875992,A,1
Other,Both,Hispanic,China,5.749057791882347,A,26.138733551564425,D,B,A,C,C,A,B,C,-1.3951955058496925,-41.230668144057155,99.12386283418397,C,105.14544910044457,74.57861481297786,-88.63429845598245,C,1
Heterosexual,Both,Hispanic,Germany,101.20643917089906,C,-22.07312162918811,A,A,A,B,D,C,A,C,-59.34186113014207,-34.77116100710292,81.38178069357014,B,142.08849719640875,79.25489516590576,-22.93788433699651,D,0
Heterosexual,Both,African American,Other,0.007376572878234798,C,88.00546129281717,A,E,B,A,E,A,D,B,42.92842518632322,93.59041618945871,-19.815825182478815,A,-48.57852912769136,-207.73150372543134,-56.200210542169756,D,1
Other,Physical,African American,Other,7.065555450863117,E,0.6987992653464291,E,B,E,C,D,B,C,D,80.27216802242482,-66.35569542371488,35.284337178339825,B,-3.216291500550757,31.844952177036216,-70.7183417088222,D,1
Bisexual,Yes,Asian,India,246.2517223648242,A,-81.47668900606244,A,C,B,A,D,D,C,D,243.8563557753305,-112.83030555487102,3.838181586300473,C,-53.79836351817342,104.08269386155852,-108.30970792672491,A,0
Other,None,Asian,Germany,106.73244227304653,A,-229.44514317879526,E,E,A,C,D,E,A,A,-23.148367119593033,-65.43275615835037,-155.7774467862886,E,100.16045813597947,-81.58674827729946,-5.370211528525267,E,1
Heterosexual,Both,Black,China,44.973540731449134,B,26.124362365445684,C,C,B,C,B,C,A,E,-37.63365087431718,66.14177849776036,-134.30141464141835,A,-62.433823462966075,-48.61951713808183,26.309617606746084,B,1
Bisexual,No,Hispanic,Other,-33.832612155919065,E,156.53974610991193,C,A,C,E,C,D,B,C,73.28964433818098,146.9509623604721,-53.25004912442554,C,-18.928156312687676,24.08764110517194,28.828871878405565,E,0
Bisexual,Mental,Hispanic,Germany,4.699350788281505,C,-62.15259371302311,A,E,A,A,D,C,E,E,128.3192037154446,-2.920620575486836,-99.42316722974748,C,-58.991360591327066,-187.7741530999019,-13.837253873284741,D,0
Other,No,Black,Brazil,-181.88787278389827,B,51.7174932717682,E,B,C,B,D,A,A,A,-14.613347929845089,-240.22304443199326,-53.49923610449626,C,-63.22234831819799,-216.45998151110217,4.112649874526746,D,1
Homosexual,Physical,White,China,-76.14783057941028,D,170.46402127079304,E,C,C,B,B,B,D,D,116.68251886749084,112.6846973334348,39.61447038792982,D,-39.27509221990741,-78.20064546296072,-113.96485331980415,A,1
Heterosexual,Physical,Other,Other,-130.72324897861955,C,206.6168380841925,C,C,D,B,B,D,E,A,-72.58671083527193,-74.52054887633857,-5.39447970908959,D,-103.82993405404133,54.48961196506542,-158.31151297681473,A,0
Other,None,Other,Germany,217.89066134711672,A,-71.0331551521184,D,E,D,C,D,A,C,E,-97.4393356725756,-114.32031422243767,49.614669666423175,D,-12.232665965871785,-94.54066075658582,136.93311302191637,E,1
Bisexual,No,White,Brazil,-47.09580457929161,E,177.0362630247638,A,C,B,D,A,E,E,B,-63.70632904717177,-12.763345304237097,-65.62707073416713,D,272.560466656547,-70.3628856165595,120.08936113388569,A,0
Heterosexual,Yes,African American,India,-21.36977222066157,E,69.63062945079098,A,C,A,C,A,D,D,C,96.88439763886439,-174.96773742120752,172.26812861749215,B,36.5074442099959,-98.3044037767487,-57.952477616710866,E,0
Other,No,African American,China,-101.60068756269199,D,9.760963618879542,D,D,E,E,C,A,C,A,-186.83175897399786,2.8334362810305307,34.376424897345196,C,170.94714995353365,-63.20861461008972,60.72577848439566,C,0
Bisexual,Physical,Hispanic,Mexico,-7.524236279003264,B,-32.55199161955765,B,B,C,C,B,D,E,E,60.75168256217569,-36.46269581208045,-43.04747200530465,C,92.04650040282871,215.2488104067642,-102.06206986205844,D,1
Other,Both,African American,Brazil,-135.64026205804822,D,57.2835307412195,A,A,E,B,D,C,C,D,109.11035651293362,-36.70701397333511,-148.2421030268761,E,-23.516369434311184,-7.6848963353550515,51.4476670837405,E,1
Other,Physical,Asian,UK,-15.986703274817096,A,50.84007450173444,B,C,A,B,E,B,E,B,-69.72435040898209,-70.63430513554547,-31.82952162809493,C,40.403348054581215,132.6210871710152,-103.71321350205558,D,1
Heterosexual,Mental,African American,Germany,26.451115946974774,D,-62.33448190917491,C,A,B,A,C,B,A,E,18.54541908205173,-86.01742323380057,-82.20740629351532,A,72.26787151212582,93.61834217478845,52.66619913497319,C,0
Bisexual,None,Other,UK,-98.62070978043434,D,69.65303183253458,C,C,A,C,D,D,A,B,16.10967545670495,-109.05856205101185,45.80022132831649,C,-132.3105611117706,59.7136699881217,126.17829574648812,E,0
Heterosexual,Both,African American,Germany,-69.90324814266403,B,-90.58634721866025,B,A,C,C,D,D,E,B,-13.053851133933058,23.489988917958936,-71.04533703480237,E,-25.662416672646955,118.96339327393332,-140.07031387997023,B,1
Homosexual,Physical,African American,India,-102.80650556376547,D,40.61218498033739,B,C,D,D,E,B,C,A,28.968606636867932,5.810205879550905,-27.386392344474963,E,-70.73702131521561,-34.01773847115246,158.86295553335606,D,1
Bisexual,Yes,Hispanic,China,-32.55437947262414,C,81.75858073736731,A,D,C,E,A,C,D,A,-87.2523444261879,135.6614462306354,133.3462859088795,D,-210.1022578221552,13.58004874892918,-33.92483096705075,B,1
Other,Yes,Hispanic,UK,-26.211320091900664,E,-27.75101319330602,E,D,D,D,E,C,C,E,31.279783429855794,-71.92114935650723,4.555427390331533,D,39.45183661361215,119.95747093958553,-105.22958684889419,B,0
Bisexual,None,White,Other,-65.554084055406,D,-185.97025639704466,A,E,A,C,C,E,E,D,-236.45844594654184,2.4879336933186806,-1.0828198597092007,A,-121.12824580165788,31.425079304879798,-107.79069643976369,B,0
