birth_year,race,Disability,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
24,Black,Both,Divorced,C,A,155.69076952068167,D,E,-175.4996518451981,A,27.38000690678718,-27.452423546296078,A,B,A,-89.97574490344851,-170.79032401774526,-105.28328178139476,D,-36.55003738254335,D,D,1
32,Hispanic,No,Single,C,B,-35.62681928606107,E,B,-72.02018647028666,E,90.53369192885701,28.110778374520095,D,E,D,-41.399543321177944,101.94685476533914,29.683809224063374,B,-89.53933295580245,E,B,0
77,White,No,Single,A,E,27.18090938957055,C,C,146.09056375529832,C,63.08963825878872,-150.8113400746976,E,A,B,12.023510632053801,-42.390331109177545,9.874403572270518,B,-67.43541846954032,B,E,1
34,Other,Physical,Single,A,A,204.53296321028694,B,D,-39.4352819538433,C,-100.92680794565183,275.33830220209967,E,C,B,-107.86518489049044,-0.8989281762539408,-82.5016808219695,A,-176.66596570092779,B,A,0
46,Asian,No,Widowed,A,B,139.76230828273435,D,A,-172.41143152291542,B,52.62152283360804,79.4295411618902,D,E,C,74.99471873451901,-16.264711615604035,156.69540110672492,A,40.26745341348095,C,C,1
50,Hispanic,Mental,Married,E,E,-48.05734855205502,B,C,-169.5670591448659,B,2.3087661282588585,132.54600039005882,C,E,A,-40.191570321851486,16.543046692493117,-15.696788630682015,C,-195.91326582899973,B,B,0
45,Hispanic,None,Married,C,D,-20.60060199565425,C,D,136.7060501856346,C,67.74749632900627,57.50519786208503,D,C,E,-11.04277474665008,40.86459064802634,-132.25618544063818,B,-8.962655342666196,B,A,0
54,Hispanic,No,Married,B,E,123.26346693727739,D,A,111.49568637257732,C,111.24220819019177,21.652889775805324,C,E,B,-128.19845596878434,56.24428521043189,33.84004162708951,B,171.92113543256377,A,C,1
67,Asian,Mental,Divorced,D,E,-26.20097571075359,E,E,-51.6622826399954,A,-91.77263629540616,-39.37287098430253,E,E,B,-23.70311387202167,10.857802426427178,8.61057197574161,A,-165.51308717727898,A,D,1
70,Black,Mental,Widowed,A,B,-27.31491356798899,D,D,23.236623247240136,E,-40.98941655209106,-27.253999752042567,E,E,B,150.20282749606952,169.98507326907114,-1.76522910412625,A,-29.38910743559783,E,D,1
22,African American,None,Divorced,C,D,71.24230441273144,A,E,-84.29690837163923,A,60.71340217933068,19.744940942279904,E,C,E,57.77430531385092,1.4532427847795164,-68.9585742269607,B,111.00487287011127,B,C,1
62,Hispanic,No,Married,D,C,-73.53503950950852,B,E,99.17193826291762,E,-92.36433866565898,-128.24633823512272,C,A,C,-2.2011887229046776,-29.355673061103023,30.444555499190564,A,78.6039826029055,B,C,0
44,Black,Physical,Divorced,E,C,-18.45444263893152,E,C,40.558502980531344,B,182.91879745429668,149.38932607997654,C,C,B,44.022702144684125,-53.21460731861388,-218.5147085956085,A,18.193224296921624,A,D,1
35,Hispanic,No,Widowed,B,B,-45.83727525453502,A,C,49.65930963956705,E,-110.19383338557117,-32.95542990672783,C,C,D,160.54952823937973,-3.0592603683678528,74.48709730714288,D,103.50776451938782,D,E,1
56,White,Both,Married,C,E,9.651948817208883,E,B,-1.4627952975844896,E,-37.922918875568115,45.566878907219916,A,B,E,11.319454213398023,62.95657385033172,-39.43566600289582,C,-39.224940091224646,E,B,0
43,African American,Mental,Married,C,D,-156.41755243383503,C,E,-104.82839451904724,A,190.37232020899916,-10.013519660462524,E,A,B,139.36246649688786,19.348063095248673,-34.25469957420739,E,235.79023239331377,D,A,1
69,Hispanic,Mental,Divorced,A,C,-128.72161396638631,E,C,-26.958047998615577,B,-124.60317857309681,69.4211579430304,E,C,D,-120.44107202420375,50.742978070753495,0.1756663005756849,B,-140.58732495332887,E,C,0
35,Hispanic,No,Widowed,A,C,96.19890632757307,D,B,69.68923581160381,D,-43.110909646856385,126.58952474979112,D,D,E,-89.4933784859268,85.50982753949846,17.722922603884424,E,57.35122800898096,E,D,1
45,Black,Yes,Divorced,B,B,-93.26655970357355,E,A,148.5555692194167,E,-102.38618279785018,115.8188458270049,A,A,D,48.2589428400987,-47.00026890361128,-84.72844390846006,D,-126.95869912749399,D,B,1
36,Other,No,Widowed,C,A,-26.788635484177707,C,E,113.21004012339955,D,-25.54288837581907,-133.66216610435524,A,B,A,-47.835960170056914,84.89285360319437,87.57501615275184,D,-83.0140646200199,A,D,1
51,Black,Physical,Married,A,B,-63.74395981366433,B,D,-156.6754129664041,C,-103.78852377838392,79.95387142694858,D,C,B,77.64997108617547,112.0520504761505,69.69025832909895,D,47.538309818631255,D,B,1
19,White,Both,Divorced,D,A,35.857256314603966,A,A,-110.2037527781632,A,-77.8875629647197,-32.40784437094195,D,C,C,54.55010242922994,130.26759392993782,83.38917671041747,A,13.324371318453315,A,A,1
21,African American,None,Divorced,B,E,-6.897500133321907,C,D,36.503334228033815,D,-87.61057450684262,-25.34697871473775,D,E,B,-21.05594124968451,10.558725044587874,122.36766560632762,D,-5.07585795582956,D,C,1
22,Asian,Both,Married,A,B,1.46214901128925,D,B,-30.406053491231784,E,-4.8418114811552835,-89.02199182807794,B,E,A,-24.049534135154364,153.67863611082123,12.832173598499203,E,-22.540443678336487,D,B,0
51,Asian,Yes,Married,C,A,33.08256219894426,E,B,-39.53831311384291,A,8.694615610130993,27.9458029984409,E,A,E,102.92597783344539,-154.10372596759515,-24.66256623928966,C,-122.33317492678819,B,C,1
74,Hispanic,None,Divorced,E,A,-61.310662177221985,D,D,153.7649887121517,D,132.26790162305687,-162.1920798804345,C,E,B,47.69116883423752,16.03739488311077,112.24754018968342,C,-130.94564595884265,D,B,1
50,Hispanic,Mental,Single,C,D,12.056198447955719,E,E,52.525770957218775,B,-61.954153155542755,10.18555969192215,B,E,C,16.034164469831417,-47.81872253174052,216.3038883604361,D,41.21655350440388,A,A,1
28,Black,Both,Single,C,D,52.04553606442042,E,A,26.859907567594643,B,-84.26097892195205,-120.59556580962887,E,E,E,-75.30460006635414,43.367655008075126,193.06451146733687,A,-11.77440777860982,A,D,0
69,Black,Yes,Married,D,A,-83.30509716526176,E,D,65.4364668817308,C,169.32963312891874,7.176846036597517,A,D,B,-38.79356130321954,97.68371463234118,223.99625565245933,C,-182.80150739915968,D,D,1
42,White,Yes,Widowed,A,A,-68.98912796277331,E,A,21.820067106457888,E,34.930862545724736,-97.89834715400791,B,D,C,-11.48425851002949,-154.14187405834815,-151.3898258265052,B,-116.32040743289791,A,D,0
34,Other,Physical,Divorced,C,A,5.0551223320438945,C,E,-22.689300039497816,B,37.7361232078657,-194.418574470318,B,A,D,-39.363864024549066,122.50568223193528,-160.5545433665002,C,-64.56265968353408,E,E,0
73,Hispanic,None,Single,D,D,-157.08287984949104,A,A,0.880729514992978,D,35.98771984964003,-175.21335708369742,D,E,A,105.051429341387,14.381225588482959,167.08192092258915,A,33.023751756786766,C,D,1
73,White,None,Single,A,A,-49.463174626949574,A,D,72.59861728557503,E,-75.42762681098289,10.826357664918989,C,E,C,-82.74152202581628,-2.516032415697797,-53.189557409035245,C,-18.58003875093484,E,E,1
26,Asian,No,Single,D,C,132.99902666290018,C,A,26.317387267010243,D,-83.32066959343533,-125.46609019084948,E,E,D,88.43638230197153,58.42974093993731,-126.43405281396609,B,-59.861261380532085,B,E,0
20,Other,Mental,Divorced,A,C,127.95601868223265,A,C,-40.76687360316443,E,74.69803024492101,16.59760319562416,E,E,A,-34.61623136645509,54.29992029930774,-181.2932122478012,E,-117.200247399985,C,E,0
71,White,No,Divorced,E,B,12.500620717651032,B,B,96.94439500489095,D,36.97553219571503,-187.04377721785528,D,D,D,-41.50084870198894,-64.46448420606355,58.34481395419534,E,-44.39019980829691,D,D,0
35,Hispanic,Yes,Single,B,C,-98.11261908605103,A,A,63.52829918367924,B,-62.70966291566453,42.33211531735993,C,E,E,-85.93049482246866,97.0061269872856,44.46433698190571,E,-48.647923186496264,D,E,1
20,Other,Both,Divorced,D,D,84.87530103242828,E,B,36.98739641470129,E,-175.02477196732102,-7.647348729661048,C,A,A,82.35025471473169,-40.90405262228891,-65.89842377286719,B,60.34443404221539,C,E,0
74,Other,Both,Divorced,E,B,-138.28954606474818,C,A,-45.989243238689454,E,-62.00886922623493,-72.72476634445881,C,B,B,69.65027182002395,294.91219650234837,9.66955174026606,A,-112.21877020135788,E,B,1
73,African American,None,Single,E,B,44.26724916663921,D,D,20.431232807390167,A,-156.1678125414627,-153.12171135076494,C,B,A,121.07815008641549,82.51529693304848,57.142056818443066,D,39.02457046164691,C,D,0
63,Hispanic,Yes,Married,C,E,66.00612743267111,B,B,45.05214040970172,B,46.49693891680585,81.74591836512464,D,E,B,52.96494564158514,207.47794082938293,-82.06904996417785,B,-29.65589591474675,C,B,1
75,Asian,Both,Widowed,E,C,-50.11151697815578,A,A,-83.79844323493754,A,-26.9235917668087,-11.453878675537457,C,A,C,19.690688080019857,20.807784885871865,49.48867916738143,B,-109.88569179324708,C,C,0
52,African American,Physical,Divorced,B,C,-92.89233746936205,B,A,148.89337843377635,A,-158.0652248417004,39.7911828458142,E,A,D,38.76001504343625,-54.03337767460506,111.13441175063473,A,54.67930443317825,A,E,0
29,Asian,No,Divorced,A,B,-164.17179637575182,B,A,-69.80722104740943,E,84.99051517051024,140.97411066251306,A,D,D,38.33232055270379,13.684820852963611,144.2485605401699,E,-105.22598956060352,D,C,0
26,White,Both,Single,E,E,116.86416543042752,E,A,0.7933292124114665,B,43.640895145948086,133.18249704265506,D,A,C,73.33431979055727,-8.941513689490014,-44.68687332746902,E,-68.60982043764396,D,C,1
22,Black,Physical,Widowed,D,B,-3.3273483771005523,B,E,-71.131960449615,D,3.4613279132666817,-44.67970668084945,E,B,E,-91.61962632764833,-42.21426551363228,0.8435241783227191,B,-54.637912831384114,D,E,1
56,White,No,Widowed,D,E,-44.805641277027945,A,E,117.23543202568476,A,164.30428781509542,101.4876504888667,D,E,E,-70.6030608799479,-17.093491558396853,85.61197685403742,E,-37.37565942792897,C,C,1
55,Other,Both,Divorced,D,B,-143.24238619305018,C,B,19.28112654655863,A,24.721538689616484,-127.81237780799269,A,A,A,-77.01905325141392,-1.918708689187628,-32.84320659286739,A,-26.095168887141973,A,A,1
47,Asian,Yes,Single,B,A,-57.25491403455547,B,E,24.044738661413426,C,-97.92255540167969,-30.393974172235676,D,A,E,-226.49133129928464,95.09874048808287,118.11795017931065,A,133.67279152508732,E,A,0
49,Other,No,Widowed,E,B,46.073751420873634,E,A,69.93764227894303,D,6.162144320357786,-23.556133136975067,E,C,A,76.00931762054809,40.25380424919878,-120.16086486752174,E,-54.357576042784785,A,B,1
50,White,No,Widowed,C,D,20.961459073081855,E,A,62.73450097956932,A,228.89691401257548,25.710067438145888,D,B,D,-69.68883387019494,17.154724766128627,-149.70240986425713,E,39.60374462510218,E,D,0
73,Hispanic,Yes,Single,A,C,-14.878755049515288,E,B,1.6542998447126982,E,-25.22843528869742,-100.98215061893556,D,B,A,12.073914189054717,177.09758456992915,-25.42340146172109,D,-20.295486832169523,A,B,1
65,Black,Both,Married,E,C,-226.72855156735886,D,A,-65.9676378642724,C,92.28235347084558,-56.88500400920646,A,C,D,54.48721931702087,-50.667246064409,114.7151957905773,E,-73.22663064451764,E,B,0
39,Hispanic,Physical,Widowed,A,A,-99.34763681936356,E,E,-102.06998832089138,A,87.10576879251897,-68.74589418392549,E,B,B,0.262046965970979,147.0559180542976,211.49229713136336,A,-2.187734664693501,E,D,0
72,Asian,None,Married,E,C,-99.04571873657679,A,B,41.1724351337485,E,-20.999747987514034,85.15770254926778,C,A,B,-132.25853623249358,14.780364193300422,75.74690319483565,A,-252.7888738261948,B,B,1
35,White,Both,Single,B,C,16.54701640257893,D,B,-15.655049867553513,D,53.52624820903643,169.8179096665346,E,B,C,-28.323857547817592,53.83111328655522,-33.30049271407576,B,8.32845546689358,B,D,1
41,Black,None,Single,E,E,40.57469750163084,E,A,97.18958463615125,C,-27.80084814205626,-80.96153282578923,A,B,E,47.588057418257684,13.441286271826458,-110.70769218451662,E,-117.45050539112967,E,E,1
18,Asian,Mental,Married,C,E,244.4953039061295,E,D,16.676452004497932,E,-124.58890516040788,-73.10181217186164,C,C,E,97.35907326251414,21.256764702574078,23.020009564400553,A,-66.77330637549525,D,C,0
56,Asian,None,Divorced,A,A,-1.3883287559644808,E,D,-117.11766923936915,C,40.891807037621724,35.40007072434794,C,A,C,-94.28213295742832,-141.24987739060967,62.90583697217136,A,140.84684376497017,C,D,1
22,Asian,Physical,Single,D,A,-14.702225088588595,D,A,-100.84483134004753,A,118.99720572236893,168.7514202739591,C,D,E,-130.7337246129294,-59.182674653376196,-129.42858574795383,E,13.255968851945617,A,B,1
19,Asian,Mental,Divorced,A,C,94.27319426878019,D,E,-35.58240864300886,A,12.381091689644695,58.518002289502626,D,A,A,25.054699811823074,71.55079991365821,60.34388143141673,D,-123.29572672898988,E,A,0
62,Asian,Yes,Divorced,A,B,-17.65333618082217,B,C,-107.72634872605249,C,-30.841842735203617,123.33968939215374,D,E,B,-131.63121308988352,-95.22181375439433,34.55967156078008,E,-7.539797922691416,E,D,1
79,White,Physical,Widowed,D,E,-63.54096367338976,A,A,-160.1089175595611,D,-96.19368254682472,-16.817867631818334,C,C,C,59.753381448360244,-42.787549887549375,-84.8992284883901,B,-164.68512868622292,C,B,1
56,Other,None,Married,E,D,49.702887742783794,D,A,-69.5567246124435,A,-19.13258801329602,-49.96998430699032,B,E,B,168.63354481186002,-157.33350754879817,-228.8166695798596,C,-37.10451875256543,B,B,1
37,African American,Yes,Married,C,C,-48.50858396751189,D,C,55.2582884753955,D,11.29903942186432,57.08755460403554,C,A,E,-24.11310546998216,31.210367759549758,-27.35147368127387,E,-120.9773314386934,D,C,1
54,White,Mental,Widowed,A,D,149.2130597958232,B,B,104.55762876107578,A,-43.732092757399876,148.3851538726313,E,D,B,11.87350545640192,33.328005770425506,-17.21947192334255,A,6.853108890156466,B,D,0
33,Black,Mental,Married,A,B,29.354898293835983,B,B,51.73098315630868,E,-43.524112714910956,84.61035186841447,E,E,A,63.856250146143026,103.23578702180056,267.73296890805483,C,198.81263967536017,B,E,0
50,Hispanic,None,Single,B,C,-103.16043393431367,C,E,-58.127264187349226,D,166.51138185361236,172.69070623796904,D,E,B,-1.7508858922548312,79.2633435862359,-83.21809155966784,E,18.899786702506564,D,A,1
57,Hispanic,Mental,Widowed,D,E,-68.15073066294947,A,C,-71.03686205719883,B,33.236839610048534,175.5762325686581,B,B,C,138.3437814911046,70.46365811910165,-104.97143142502698,A,69.49270759460472,D,D,1
72,Black,None,Married,E,E,8.011941728110838,C,D,157.53052970847543,C,-98.03535479403176,1.9161127878564277,D,C,D,42.40827663959008,-29.327042039358385,114.30552781897707,C,-48.98152238534972,E,A,0
71,White,No,Single,B,C,167.71056076716084,B,C,-139.16387358841985,B,-4.493394667259809,43.4126595085233,E,C,B,-52.56328963816552,-60.537951815591704,-47.75968300959843,B,97.76666783316624,D,D,1
22,Hispanic,Yes,Widowed,E,B,-35.11909954475043,B,C,50.2635573212773,D,67.14915269721001,-61.28385097941471,D,B,B,4.075471445149883,-94.11425524697412,-114.58127755647931,A,50.61675585185138,C,B,1
58,African American,No,Married,A,B,-31.30716092427442,C,B,7.009335040370858,B,-79.4490829298208,-40.671096968956334,B,D,D,-117.94571796297755,54.31530678544997,172.12998550820197,A,23.842157015948345,E,A,1
41,Black,Yes,Widowed,C,C,-155.76146377530048,B,D,1.7946273503071823,A,-11.914942998122111,-39.633955880241786,B,B,D,-47.726923493150736,-62.958067070018195,-1.3387664299823103,C,21.918911322230574,E,C,0
72,Hispanic,Yes,Married,D,B,138.0417000267413,A,C,81.20178127896823,C,106.60257081543058,-110.5605906553042,D,B,D,-200.4357253659759,17.403648520247465,-67.64903848538285,E,143.97365962056807,E,E,0
68,African American,None,Married,A,B,135.85867552964535,B,B,-25.068915161107796,B,-2.1919744842972553,-81.90584726140123,E,C,D,212.21982846840538,179.0038081686967,-81.01707161618005,D,59.070045208944045,D,C,0
36,Black,Physical,Married,B,A,117.1209428891725,A,C,-111.66916441367275,B,-51.677693548359606,-285.68527743546815,E,B,D,-211.56900039004992,167.1754393696589,16.075925623471143,C,-28.69304657246692,E,A,0
66,Black,Yes,Divorced,D,D,98.74936401262107,D,D,47.60487824989716,E,195.56686367468828,-137.04927581999198,C,B,A,43.17647935584847,-207.43687964158593,43.50299638782475,C,-58.821992989637295,C,A,1
38,Other,None,Married,A,E,-160.6962959654072,D,D,68.01896273013176,A,-236.24217872344033,112.65188211570918,D,E,D,-124.93076337288136,0.8315235494774362,102.7319319620716,C,107.36016679940839,A,E,0
60,Hispanic,None,Single,A,B,141.8139700490647,E,B,2.7050755712948438,A,197.12157453771718,-2.9747540318142924,C,D,C,-37.828516590819085,7.478267412713404,-145.31469071133017,C,-62.2542100898433,B,C,0
40,Other,None,Divorced,D,C,158.4528210236888,B,A,4.845994833019836,D,-152.82341629887983,-93.7646986508442,A,B,D,-22.719022392356074,59.714540062114175,86.22039777557366,E,-11.537728274139077,A,E,0
48,Asian,No,Married,D,D,-98.3687639924155,B,D,28.108756605707413,C,-234.9925136425994,-82.18003003451926,A,D,C,39.83338673008884,-17.925409273736044,-114.58049343669947,B,-65.37760627143605,D,B,0
27,Hispanic,No,Divorced,C,C,163.64342959635553,C,E,-90.90682286308184,D,-95.50986339460287,25.288683919192334,E,B,C,31.186557233135325,45.26694224828295,-144.5997264832293,D,58.336083829040874,A,A,1
34,African American,Both,Widowed,A,A,-69.15913433359552,C,C,84.39581997904854,D,8.328074948830611,-24.28941385033764,E,E,B,51.90462528486562,2.188548117550838,-27.62878315357156,B,-29.264125795670708,E,B,1
60,Hispanic,None,Married,B,E,-56.76066482376664,D,A,-71.58261202785536,A,-3.1235797133217016,-122.1382976492616,B,E,B,-82.66658683747016,235.67479592540894,168.39181298391992,D,128.2592702715562,B,B,1
28,Other,Both,Married,D,D,194.85640067782387,A,B,-39.395575907670114,E,173.5370881449015,-128.1225042620442,B,A,D,26.394862219964544,-43.782417714212386,-27.183870231663015,C,-70.62160491155558,D,B,0
79,African American,No,Widowed,E,B,-5.047668084824476,C,E,60.8328353831031,B,76.40790465816674,-91.46204645595506,B,A,C,15.544454219102974,-105.67584234747001,103.2604507240878,D,-92.5110515204659,B,E,1
79,African American,Physical,Married,E,C,-143.06242881323,D,D,137.89213118721483,C,-88.11183540929562,-59.30130862869263,C,D,B,-10.481645938087834,-238.71255741030802,-18.613144600183485,E,-122.92114652338608,A,C,0
49,African American,Both,Single,D,B,-134.06153940194318,C,C,-74.0320004866003,A,18.521716113580602,-0.6888922726174291,B,C,A,-6.560481849735355,9.734335613985365,97.18376543017692,E,-11.867600995869148,B,D,1
57,Black,Mental,Married,E,D,-81.89545158738973,B,E,51.724771902031975,E,66.76789588235347,20.930109818003885,A,E,C,-74.80767769281165,-72.41323171713479,81.87535582175555,B,-107.3829367326358,C,E,1
33,Black,Yes,Widowed,D,E,130.30425337601136,D,B,30.525381885321284,E,85.11222001841688,59.685108914304244,C,E,E,21.794896504657174,-150.26733740915765,44.505896646265064,A,-30.752141521985106,C,C,0
61,Hispanic,Physical,Widowed,B,C,13.639018837834213,E,B,-20.827189552631488,E,-50.015020670435625,29.307926488690427,D,D,C,20.529993444383074,-43.83069621548152,-48.62125949376469,C,-199.39445459627757,D,C,0
48,Other,None,Married,B,A,139.89544532718946,D,C,66.5795560257632,D,7.824259704904471,139.8202750552731,E,D,A,53.63400118630576,-30.90335078525792,-25.81406085606496,B,-118.61605204413654,A,A,1
60,White,Both,Widowed,C,E,62.434666264104976,E,E,66.09620775666266,A,40.32737971641505,-198.43279493094255,E,E,E,48.68262894435145,-38.56976853813473,141.43687146993798,A,16.59255618492518,C,C,0
51,White,None,Widowed,B,C,-23.399377927598803,A,D,-94.2387506968899,C,-169.1033160331066,156.15264740210546,B,D,E,92.54817359343932,153.7205396067662,160.43937370292127,D,7.539746656130987,B,B,0
75,African American,Yes,Widowed,E,D,-153.70335993959225,B,A,-211.52370074007285,D,-77.90558035920493,-114.54526553550485,C,C,B,120.9860667404269,-21.1240284797846,-104.69005399516578,B,50.58903947028247,D,A,0
27,Other,None,Single,C,D,30.55350117821663,C,B,-201.80776186804493,C,165.15590425917804,-10.214280658508828,A,B,E,71.93882626210653,19.679937892024483,19.89268829791474,A,59.93705916698335,A,B,1
71,African American,No,Single,A,A,-18.06307044775336,D,E,131.28091985454355,E,-80.32682346811323,-36.09825012284738,B,E,E,15.76967116859944,-104.2234474880728,173.61335700240693,E,-52.04267391870236,E,E,0
47,African American,Both,Widowed,A,E,-1.3771951323599347,B,E,18.396904856957246,A,72.60086942079309,75.29759173529753,B,C,E,20.676771294174003,213.13727413766844,-15.208737723625939,E,-70.37649827261185,E,D,1
78,Asian,Both,Widowed,C,B,68.39853247399445,C,A,113.49865336494258,D,-6.034184382096049,-55.62724933202784,C,A,D,7.040353848917018,187.03722218601374,32.225388214566706,A,18.53527579194032,A,A,1
48,Asian,No,Widowed,A,D,-89.55830328089509,C,B,-71.70036293492124,C,18.88704547622043,-46.51402028490041,D,C,E,-76.61729707532858,42.06120197608845,21.002844738887237,B,-64.85379446662273,D,B,1
40,Black,No,Married,C,C,28.684879980188917,D,B,36.66058051327191,C,-101.16578558037514,-57.55899171525547,A,A,B,104.73226852456116,39.55835257903003,-126.74992844913785,D,65.22616078164799,A,E,1
58,Asian,No,Single,E,B,132.79647473055098,E,D,-51.6127529986388,B,-65.30819279020423,-126.09086918306403,E,A,D,58.05852357877526,98.59582249781631,-160.45660248037484,B,193.59166832731438,A,B,1
61,Black,None,Married,D,C,-17.975267498460802,E,E,-8.019124847269588,A,-51.46031678108588,37.817016214196656,A,C,D,34.55032868747862,-129.56857278111306,79.61609067283743,C,339.34520672433194,E,A,1
62,African American,Yes,Divorced,A,B,-29.372284730731042,B,C,27.636133911370326,C,-37.4301437047071,-111.20756266260167,A,A,A,10.247947074459573,92.55803243325076,-38.65775698571776,C,40.74542593557907,C,B,1
19,Hispanic,Yes,Married,E,D,65.95447960454457,C,B,42.34496990668328,C,-123.4118018537995,197.96250238359139,E,D,E,-23.578244052709373,39.99034443136968,177.6937671190181,C,-4.2147716416197945,C,E,0
22,Asian,Both,Married,C,B,-70.31584249853965,C,C,-88.52163958141651,A,-105.45447759128297,-50.48607319111162,B,E,D,88.3976733099209,144.30665045305477,111.70857790747021,B,112.1144738057896,D,E,1
71,African American,Physical,Single,B,E,-14.386644452738834,C,B,206.8381997379118,D,-180.7960663090956,113.50467846880427,C,E,A,-13.258529681534744,-104.31489176426642,-68.05584281382214,B,102.89585326394271,E,A,0
28,Hispanic,Yes,Divorced,E,A,130.62845233144643,C,C,177.96720941789712,A,-38.676147648472686,-20.018918401239205,C,B,D,-130.2051707687403,-147.34841342051197,-69.49162983539162,A,-49.27672075944834,D,C,0
79,White,Physical,Married,C,B,-17.862861369890314,C,E,-62.82014810489772,A,117.92577125579264,-11.955191042358669,A,B,B,138.58917008224728,33.87645890925738,107.95612458524523,C,-92.17113440797361,D,C,1
52,African American,Physical,Widowed,A,B,-113.9638172536016,B,E,12.703094311842179,A,100.21628021702118,26.679850302430342,C,D,B,-23.608969527778473,60.47919379370974,-69.77801328654246,E,161.74243003492222,C,D,1
55,Black,Physical,Married,E,C,0.07136038695521787,B,A,-127.6399946251887,B,-146.35105991346177,158.44363447671137,D,A,D,-174.0772587336065,-75.73606425909402,-70.3357347615364,D,-124.01823048333907,B,D,0
19,Asian,No,Single,B,B,54.87890587021743,E,B,-11.750341720144286,D,19.495598281956255,-88.37698929019575,E,D,D,-46.24460081079946,2.2625416569401575,43.887038326380825,A,38.6320123974367,C,A,1
71,Black,Yes,Widowed,C,B,207.92730471682015,C,E,24.296046410191387,E,38.52064369805034,21.704370311610884,A,C,E,-37.115829753817074,-103.40788957645424,33.4330951703586,D,97.20056010327565,E,D,0
75,African American,Yes,Divorced,E,B,-38.6118389493005,C,B,2.6487026706103145,C,148.9411478915503,-88.13808945696498,A,C,B,79.60054662780365,-7.115224054910742,9.077921045859293,D,-114.24030683727085,A,D,1
38,Hispanic,No,Divorced,C,C,-129.30511312293766,A,A,-21.358187675900677,A,84.63364563803466,15.724641244435587,D,A,E,-77.44467335961437,-97.65382196625157,64.96865483842393,C,59.906678452393336,A,B,1
64,Hispanic,Physical,Divorced,D,C,-129.36807330367475,B,C,-87.5875196008018,D,48.61115835819323,-32.15091445265102,E,E,B,-101.65621532466074,14.774139142268035,67.10068538355432,D,39.62082809477233,A,D,1
77,Black,None,Widowed,A,E,9.610526407799611,C,B,67.04723775118104,C,165.3930840432531,-13.298449872542939,A,C,E,69.73865305135138,-122.19460282665113,-30.758715546789805,D,-78.13805139867094,B,D,1
66,White,Physical,Married,C,C,-68.91580359891702,A,D,-75.55142251161635,D,26.910329787057268,24.88093424847346,C,D,C,-49.23333871396904,36.172463798714425,65.5160023771875,D,-80.62253160438561,C,C,0
41,Black,None,Married,E,B,-18.954967309575082,D,E,52.84665909126032,A,-194.68418346316727,97.65100793188061,A,E,C,3.5676700941658486,164.08445392662372,19.840862072854,C,46.70339097122079,A,A,0
19,Asian,None,Widowed,D,B,-120.43357348330741,A,A,-58.965154820791184,B,36.6180917571104,115.47377360220503,A,A,E,-12.84305784837957,-69.0185628325363,-170.37378296142666,B,93.54461786817467,C,A,1
46,Hispanic,Mental,Married,B,D,-68.8625548755384,C,A,-10.716353468959662,A,-8.643140474631696,-19.56681820407456,A,C,D,95.98235203831956,55.2786690270277,173.38881180215043,D,4.2505505978065115,A,B,1
41,Other,Mental,Married,C,A,32.69090494501725,A,B,29.715850944998273,E,157.9071574344364,39.92312407515994,A,A,B,18.34164737759337,10.74078607183044,64.38845499841617,D,148.74577507909137,B,E,0
61,Black,Mental,Widowed,B,C,204.06502924633466,C,D,39.69790317103989,E,-72.36844442318862,110.91832968821242,A,A,C,-57.57743995850616,150.6598802468572,152.74255128222077,B,57.096868356587315,B,D,1
55,Black,Physical,Widowed,C,A,110.3648935372022,E,B,100.23754863297401,C,-11.267481788255147,-30.083378318416027,D,A,B,41.2156733847843,25.08966972500485,35.064516439174085,C,17.007677756666972,D,A,0
41,African American,Both,Widowed,C,A,-217.88245771288658,C,C,-49.83015347116362,A,77.45675620139669,37.59377274611437,B,A,A,15.087154719519843,-17.20721701223768,-24.571854135013254,C,-15.35298953784979,D,D,1
50,Asian,Physical,Single,E,D,-52.834025944415664,E,A,-6.56781794612659,B,-207.93319298198557,62.75792409621065,D,D,A,-91.59309495921207,75.16377238146971,124.4875687442474,E,-45.30989352752224,A,C,0
78,African American,Physical,Married,A,D,70.53006372768301,B,D,-131.1478653830653,E,-2.9708413488529652,-44.85199134268768,C,B,C,-45.289736394454785,16.566568012926282,-63.902236008107906,B,83.45933018876094,A,C,1
23,White,Physical,Divorced,D,A,53.72510278812494,C,B,-120.11044141179576,A,-43.70402019602583,-145.30231643651442,A,A,E,107.34964209585098,-18.163918276744916,18.026654176797567,C,153.61308874160773,E,E,0
74,Asian,None,Widowed,E,D,-6.77121173529841,B,B,69.10423427749826,C,-254.51596483829317,-128.0025703915964,C,A,C,-88.26578586797872,-61.66936752928518,8.160649335975299,D,-95.7480727242768,C,A,1
26,Hispanic,Physical,Single,D,B,1.513842472793369,C,D,-79.8720020014009,E,7.636655026990279,-62.010551997052545,B,A,D,-56.584839403817455,-65.02199641172835,56.888906838486655,C,70.11813146720178,B,D,1
22,Hispanic,None,Single,B,A,117.09236606200999,E,D,73.28473102448368,E,209.42308915339135,12.483967275296383,B,C,B,17.81975968788334,45.20619897826189,70.38701469707208,B,28.091905572212962,E,E,1
