orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Bisexual,18,-79.93259147032288,C,149.6327179515175,-16.28350998731619,54.70675064744257,59.76606202719831,0
Bisexual,44,-11.989330448153792,E,-167.42483614101474,76.55469347788618,58.717731647276125,80.54079272198162,0
Other,47,-71.98452767912318,E,-56.84090673391259,-78.72317662010848,-85.84933002638164,57.89547343419885,0
Other,31,-236.19740762034652,E,-83.7645328310609,10.906113051581809,-56.01144166191461,-75.51833049663708,0
Homosexual,78,-146.65716583785724,D,4.693121963280291,61.162694521325264,5.435869494065131,-92.10237350469667,1
Heterosexual,18,85.50112760675985,A,84.41175790421339,-53.415842563998794,48.20384031707546,-107.71733870844204,0
Heterosexual,55,56.079546598407894,C,28.800569843814532,170.6227879918059,156.8663653583608,95.3786825684086,0
Bisexual,58,117.41918917775538,A,63.964023941587435,99.34866001805327,-122.08071338792766,77.35175623744487,1
Heterosexual,26,-42.81266656987603,B,156.58450058481108,66.47995864907634,81.10997190033483,-2.461339254398287,1
Other,37,-0.09735654856334144,E,-91.077539338506,-7.246200161167804,-198.88398436243037,-14.849645988625088,0
Homosexual,71,10.253609550496167,A,91.83507192235328,-132.93460090425148,-37.7933322428076,-57.99664504800235,1
Other,62,-41.07105317195423,C,-89.4838205989782,176.12895781114182,-104.1732019256435,-14.802236903643342,0
Other,68,-78.57681187536832,B,-135.1119495569739,-92.3734241332241,61.90182304096271,-14.429135894550296,1
Other,24,-38.77206380489473,A,-46.061371080188685,101.4461032258388,-45.553758164023805,-194.3159035452624,0
Homosexual,43,151.28753265490073,A,94.42581306260018,-91.55064974448965,157.04867586976866,33.85516322387295,0
Heterosexual,75,-201.24843312345882,C,-49.671552451410044,-106.47659535646261,80.36129635817709,49.07152928147516,0
Other,40,-155.0897872962309,C,-105.30296647294254,-8.410425939743286,266.25510760122376,-167.77393467787277,1
Bisexual,72,-50.27412038579746,D,76.28209379169296,-17.539616740604398,-253.4264973226148,-219.40882318074722,0
Other,19,33.30922301605375,D,74.91215158693092,64.57603950937619,-48.782123235610726,-29.144397531419163,0
Bisexual,27,-47.64371499702436,A,203.89472412936948,-31.84937364669846,17.720676700963935,266.56095278001266,1
Other,69,-88.35993917442107,B,63.53898185917497,81.5997160180143,-39.89938190529278,-241.46247592148734,1
Other,64,-168.36637667374504,D,78.03741819771564,-120.60797616507503,-17.770570132697745,-93.67946800568122,0
Other,53,-140.07719966326508,D,-48.73427147154817,37.4739335216207,-25.311106864187572,-6.95554697945568,1
Other,42,217.52896381608676,D,-72.0488579539103,-28.07187862255639,-34.99187510784022,46.816238563350225,0
Other,72,-18.997968641470784,D,-121.99317000954935,-140.80706498590274,13.528990709816535,-14.014948349123621,1
Other,61,128.1031606663992,A,40.23473056621118,-57.06907862176166,-24.076712612152996,189.71951034130055,1
Bisexual,68,108.21070502683416,B,-184.80585924325257,43.10257883227577,-154.49243518581346,-18.06299950034673,1
Heterosexual,43,-36.6955574652365,C,137.86858791120088,-84.09775148757274,-16.344784526611917,-102.26708158546177,1
Heterosexual,64,-133.16880233583626,A,35.59253997162586,103.92192723664178,177.92583154823967,43.516942465074195,1
Homosexual,22,152.17529467632858,E,-38.5527913704237,89.47220577533632,-273.72100702803823,35.940855227562146,1
Heterosexual,56,126.25248686289939,C,198.5534748215481,79.35446259844208,70.31288877490987,19.527494024495414,1
Heterosexual,48,222.3202297256396,B,17.27326981132453,243.477038185886,25.194733735405546,-92.6731003773708,1
Other,18,23.867892349549756,C,-158.45699787667982,139.04034656484222,157.91301420127704,-67.6751362247564,0
Heterosexual,43,16.95984229076411,C,-28.99706710305785,-0.9131765161691299,-9.506125465731662,-108.31597022026503,1
Bisexual,65,-104.09163146504852,D,61.80902920213922,60.252890930858385,-15.514850463382407,102.74734027544206,1
Heterosexual,18,50.9781504073687,D,59.195329504713655,-22.32094019556542,153.43081551430308,-219.0671356559795,1
Bisexual,63,-46.57596658816668,A,91.3193473391409,134.02183785833918,66.96310861140205,-110.17952560451059,1
Homosexual,37,-23.2948614823039,E,-153.98690702668637,-156.4904144395847,65.81841396648346,-33.62824722716355,0
Bisexual,18,-5.224027513750997,C,-12.78638844297786,-93.25124242221476,-164.44878584057142,43.01463011940647,1
Bisexual,30,32.37331561265654,A,171.1583064953438,39.028117164237266,-18.00381226451006,37.68183622659738,1
Bisexual,24,42.367560956220274,D,-79.68164702381176,-98.4410592453369,84.23442103366887,40.491203912009745,1
Heterosexual,28,-166.13190884596898,A,174.4690218626372,-61.6517405806963,-51.82769357742665,176.89251007181005,1
Bisexual,70,-64.80882000592705,E,81.12528683358254,-79.19345227480791,171.51291353827116,-130.56503089696497,0
Other,50,-140.35412492319534,C,52.54252340659183,-129.85197994633765,5.964261517758321,109.93943951303011,0
Bisexual,53,-146.8081641101593,C,-91.00240094804623,-4.426979386563839,137.4517591581506,-106.49468514770865,1
Other,66,-41.67538855051329,B,19.83816637245184,-1.10672078700264,-105.09334391950958,66.77783306895168,0
Heterosexual,76,14.69168011168341,E,-36.2794406694434,-57.90889297322918,-44.444437693485504,-74.21029019023952,0
Homosexual,43,-136.62986683034006,D,44.7367363626678,45.59055695502752,5.372910364160177,8.135815185523064,0
Heterosexual,18,45.35032147283065,B,-109.38817911360681,24.227922904638007,53.93569305465754,24.326426259810827,0
Heterosexual,65,87.4624560576252,B,60.575325714232356,0.5453463901205937,-17.55623393316879,-93.70213166644004,0
Bisexual,20,1.1174316628450431,E,-36.00653634223866,-228.77899975964417,-17.82606303038347,18.416101028608246,0
Bisexual,25,-108.19603701031532,C,27.166244052930733,30.747193625169007,-85.40174435776035,-54.6936460133638,0
Bisexual,25,83.96508780476249,E,79.90890678507412,36.124734893888935,85.79862520016867,147.04578272233425,1
Heterosexual,79,-0.4621918435999728,D,-22.543909149137658,-4.427528987255144,39.80885695238781,-19.433553270230224,0
Other,78,-87.38718800602955,D,103.94482952418211,96.20607977627145,230.5344441548964,47.902011596317514,0
Heterosexual,23,82.52953977024818,B,-193.06563837299825,28.176949005548863,59.72189280994409,58.61202410325445,1
Heterosexual,49,121.1535290456161,C,-186.391754323705,-36.61412352121226,17.47984488256888,75.300235212434,0
Heterosexual,42,-41.024327145328044,D,53.298412483411774,-74.02216659885525,10.516781183400168,185.5296678693623,1
Homosexual,35,125.75669273249031,C,-12.38692497465179,-106.20781056330874,-76.11463541001557,-118.56504830400667,0
Bisexual,35,31.01727671504039,C,100.05303945788633,82.56834229284021,248.39781396130064,-20.443966709894376,0
Bisexual,28,-45.035503555544,A,-189.001712480119,-65.10833779987806,-38.03987985529572,63.010321808016045,1
Other,22,-75.42821381414161,C,-133.99788493714692,15.159406559830574,-75.67557914595616,-161.75093076033804,0
Other,62,99.12445867206429,B,59.82809964602544,-102.0186261481018,67.52492136625865,-105.2696113123366,0
Bisexual,24,-72.73127182994044,A,62.99393963851884,68.89010826012559,-9.166203153312678,-202.8418068643817,0
Other,41,42.971672711621814,E,247.85104593732007,14.068438607910169,158.89927459285266,-117.82380768813108,1
Heterosexual,75,57.908302434966465,B,32.904073423228176,185.80129308097472,-99.6224476862202,127.18939159818714,1
Other,65,46.652065686832835,B,146.44096103112585,-55.97477016092574,-141.31501972197879,129.22526670711244,0
Heterosexual,47,-7.2904482486543,B,-121.35693459235313,-36.18704049420449,33.23036752123993,-161.56938422079799,0
Homosexual,49,84.15189090281164,D,-104.29003815787084,22.34945250776049,38.28501363662695,1.2714882599461554,0
Other,45,28.916478169104902,A,-66.39364791131939,32.18699743255461,185.7195114799623,66.53051725790193,1
Heterosexual,58,204.48131038823956,D,78.95680282790458,-73.12106378817545,-76.64009106773382,-47.69368544694015,1
Homosexual,57,-0.8836887237104988,D,-5.65703328827218,-77.15382168904016,-46.11313897762225,96.60250773223072,1
Heterosexual,37,-72.99685749230954,C,-68.14104633486411,44.77229626798899,25.796906378297486,-30.34496053934458,0
Homosexual,68,-163.7633831195007,B,65.75972447253253,-9.40502492514241,112.94126487962683,73.99752842298255,1
Other,50,-62.98760530883243,A,-97.44245745427895,-92.68298920055959,95.19047119630882,-26.21809217853595,0
Homosexual,74,77.579013692314,B,-43.96193173025502,15.345157992194766,-59.47763395334157,45.19127694767752,1
Heterosexual,41,-66.38235145278854,B,-113.1041263191145,-118.94478621008592,-176.69741266784789,13.511814435171749,1
Bisexual,64,-78.31820337283037,E,42.393169043656435,-32.490089814469805,28.79477470453717,-88.27661496711978,0
Homosexual,46,18.668828437498746,E,-30.609381110091356,15.517371829166635,141.5289455742653,-13.520591765698667,0
Heterosexual,34,-102.93190341333988,D,-38.68457539064936,-163.46193093068214,135.6211449243744,132.61183502908727,1
Homosexual,51,-69.35450267659236,D,-108.92479643778647,123.98129233015946,100.21955774826279,-70.25851401385694,1
Homosexual,25,-99.99796168887411,C,37.044098141698875,-14.70611664081205,32.1377534598314,28.31156407702709,0
Other,24,-83.25165399654749,A,50.032568454635815,66.95606777226195,-122.09846300271796,-9.24024624608853,0
Heterosexual,73,19.5902509568983,C,-78.30705541060765,135.37585856385857,-20.016772012428817,-67.49883049074681,1
Heterosexual,73,55.29457961866006,E,118.79769134361634,148.02310393598268,-127.45675803874606,-139.19341604916295,0
Homosexual,42,139.6221755656448,B,-61.44307469505581,148.7998966415754,28.121938433580386,215.31771503085633,0
Heterosexual,71,-9.420949228637586,C,-129.79287754986436,-27.006624741909164,-56.04464450313693,25.713520907869526,1
Heterosexual,57,-31.993008855660676,D,75.76379058833402,132.07100469116622,48.912842677413224,-236.7443280915094,0
Heterosexual,46,10.645030040618654,A,-40.72865554945465,-26.428163036839834,1.5095860886561039,-42.0507764995856,0
Homosexual,27,35.08019240698753,D,-71.69282030751478,25.510697706035845,189.81803950477297,125.77336470807401,0
Bisexual,77,109.6659855641803,E,-107.64847124854188,-21.591338419049244,84.50035232721861,-223.37415106094417,1
Heterosexual,38,89.95159897273425,B,-85.83260380766846,-36.51135737506765,9.639143408139077,84.07442706231689,1
Bisexual,62,-16.801109338757104,E,65.45386926732216,-164.4711263902255,-11.45149384157776,47.24357665528059,1
Bisexual,60,112.03986909738207,E,-50.82561796995323,212.3662187047423,-79.1791320432938,-156.53485864734776,0
Heterosexual,75,-36.089176787368004,C,97.81053783409553,-75.02110407115539,53.6280698219561,27.250620221656735,1
Other,62,-126.13439173768538,E,-121.78639184281262,-85.8348712425608,-31.17739180569245,4.206235364518146,1
Other,38,107.82835004355253,C,-184.5497604766935,-40.572542893151805,-63.84095876318011,41.1980531992047,1
Heterosexual,63,97.04563929332734,B,-71.33434108489392,78.6161087135143,44.81308165755315,-19.43302170814031,1
Homosexual,36,-83.43020417509855,A,35.305452152156676,-70.37983543998047,21.24349366829933,126.5009873656252,0
Homosexual,25,-62.30843666210472,C,167.28938674616285,-55.78762276050904,-88.29685615532415,-46.678242621122365,0
Bisexual,77,9.372073127828608,E,-133.37570169063736,134.30043935204802,-29.813194633266644,65.71476057825548,1
Homosexual,46,1.3039189132438431,C,2.569219815833481,-133.6225021771256,143.2427138497056,197.31510696482198,0
Other,57,22.132462006475038,C,80.84828902482857,-94.66648157671338,-35.75336310504079,-40.129795049735726,0
Other,43,-59.50434070661257,E,-100.15893641376836,84.01988463259553,141.04235801269135,-119.58221220815074,1
Other,53,-58.00011345222838,C,-102.44265478549697,133.0641993355734,-123.59272888311932,-56.332452733901576,1
Homosexual,41,-67.42391886653063,B,107.88473004360361,22.99141444829233,-65.9910927982366,-68.2486787367424,1
Heterosexual,64,-138.61155134480447,B,46.31236927082761,114.21695491772877,99.95500748404996,55.23646963573612,1
Bisexual,67,-139.1500771285989,C,125.58673874668278,157.10016886175097,-74.9796935921583,-48.596649912690296,0
Heterosexual,44,-53.634836096701854,E,-32.062891662028,46.82514643694676,30.268113969632925,33.009849050390606,1
Other,27,158.99844468847238,C,52.014016112354845,84.3443110416242,77.45175926567039,51.27398549778602,0
Bisexual,61,-93.01655970190261,C,-64.82660239712375,-84.27463881853848,122.23799558251433,-123.1427462273656,1
Homosexual,57,5.239202079083154,E,-32.88513518687515,171.48013912308485,-2.4178281092989153,110.51922759199286,1
Homosexual,48,92.01329119103391,A,27.573939146379757,-107.48122363289984,37.61651970385042,-59.45409809684082,1
Bisexual,69,24.163891047081076,E,-76.11058485564996,-51.89482674036432,-188.23789440115402,-101.19417159695074,0
Bisexual,73,156.84803184685435,A,83.61749165197043,93.0601537008732,97.1025470573628,10.677680404522457,1
Heterosexual,64,-133.1430322011694,E,52.806905227461044,13.530606583686582,-80.36709530611549,-31.674172239780656,1
Homosexual,21,98.04151428779554,A,-87.07076488083487,1.0153561623698177,181.2964507049594,-70.80206355103972,1
Other,78,-110.87816603493175,E,-56.1488075086684,83.22974789303956,41.75725741852981,-14.177275779260803,0
Homosexual,34,112.13731628747678,C,94.71253298379676,139.4572866385407,89.86916058898785,12.232137256139682,1
Heterosexual,73,34.80080254377225,C,-46.37542844849663,103.46815695691478,108.4551901726514,-168.15063509026007,0
Homosexual,50,57.73067865731565,A,196.69061833321263,56.42792571149437,-272.4504945130054,39.73917856574964,1
Heterosexual,72,-102.58837176414914,A,-63.81300261884999,39.09285055164457,-88.20080830081491,40.089011564227135,0
Homosexual,24,-24.075095116574037,A,75.80356810460391,-24.91870345436605,17.86240949479229,91.08603213594776,0
Bisexual,67,97.58354351855432,E,-55.97738539229139,27.626668590293125,-69.04559989603781,73.88091197244016,1
Heterosexual,41,108.49402755499702,C,41.95874912877948,-82.01645292841629,127.36489165686993,233.43880692510464,1
Homosexual,23,-247.3696225392926,A,57.1895096579807,24.044413560592396,140.06389757450376,-40.79699382411454,1
Bisexual,36,63.15320936739441,D,-36.47027901145379,125.16016924037032,29.512621671192978,63.334335212927506,1
Heterosexual,32,102.97182178154674,E,-159.6694782167754,-88.51735762621507,66.19744087815691,-19.60078329579532,1
Heterosexual,58,5.008078012897482,E,33.10256852392551,-36.70102967812573,123.05398514145374,23.07245283657389,1
Homosexual,51,-61.1743573529321,C,-110.20882009188364,184.35722420604216,-127.62999963601114,21.639896195875362,0
Other,26,-239.39586740095328,E,-131.04306774569417,-69.08395508896342,-106.6218054309207,-50.14108260628921,1
Other,24,15.179023040805973,C,34.55570638472173,9.177527090714822,-83.72648498532406,-104.07412068282969,1
Heterosexual,73,-17.555527271148996,C,8.48137470176648,94.660909984478,-14.44078724465303,-121.19453221145721,1
Bisexual,23,-156.2058610688478,C,111.69515690102327,-123.47098819027748,-43.85411005099198,13.132167946493858,0
Bisexual,55,-173.1808893697623,A,31.93953236277029,-41.19186598401261,48.16338368700476,-21.42796706067524,1
Bisexual,52,92.49056519830148,B,-2.196839041701747,-248.0286667339337,-87.52546707473145,-5.9869851856998055,0
Other,38,-76.71544972104904,B,-42.560854923630856,47.564698927700675,-14.015148562241547,-105.04985948555188,1
Homosexual,79,-46.86778427916421,E,-33.264580202186266,-78.1584101368113,-44.42927665491378,7.753371816108719,0
Heterosexual,30,-182.05288356513879,E,98.85338677852617,-148.7902671214125,56.0461176517499,150.51122021620733,1
Homosexual,36,-279.35915288018623,D,-99.54000511297892,-22.414079843384854,118.92600849336668,-28.31539689420226,0
Other,33,-63.52763666174865,C,-70.84626328603221,168.95904970348792,-16.790686505177625,-104.83776995420233,0
Homosexual,66,159.91415657277602,E,33.371969880043295,33.963828865912454,-59.8686134640178,3.3605551954530215,1
Other,42,128.10472774998766,C,-21.805825592995713,44.320206459123476,-53.19694274075963,155.83362453009525,0
Other,46,-169.1012428225427,A,23.690235054769598,-23.2354496308215,64.14813381213293,-24.832932324346125,1
Homosexual,74,51.00865931654298,B,3.5067017452070504,103.60618488849391,-121.67598342190206,6.225612777303825,1
Heterosexual,45,81.11066773484528,E,0.4764962648765758,-168.30246820515197,155.18371835713208,37.1517721171698,1
Heterosexual,46,101.51996845708209,A,-185.96294755693648,-3.4886774224984305,169.58738501142415,-37.137449469264205,1
Other,41,-73.27987190871318,C,23.996001714110605,-171.68331214889378,61.77177705760567,67.43334819339762,0
Heterosexual,24,40.80465792611237,E,-51.28350891081074,26.522209895872535,21.778556160940184,-66.81638161031846,1
Other,19,-83.19863869305443,A,-9.252045578008532,167.66041462654647,28.415938847038984,45.49141060690703,0
Other,74,-102.34217671184808,E,10.725048931229976,89.88645088301378,66.25845355052135,-27.21071628924634,0
Heterosexual,49,-19.886747461960024,E,-104.09533438700898,-54.07696439174898,104.95985904442546,-74.07120254033026,0
Homosexual,19,138.1246203146781,D,77.41388597700953,97.33383132202667,-4.842919421248723,26.23862534926711,1
Heterosexual,60,-134.4063402396081,A,198.55080626278436,-158.81964915817665,71.41974787574081,197.43448473635019,0
Bisexual,50,-72.01276590084271,D,-150.45247550452137,-6.371781553397894,-129.08826403131258,-34.64841728582053,0
Heterosexual,19,-46.77364069847028,A,183.6247299176346,62.31137430047626,-54.89138286263604,-59.41072993093579,0
Bisexual,32,-121.81338789845127,B,-34.63817189063414,-172.783307428154,48.654437025087795,9.494962799663911,0
Heterosexual,45,138.61206909695545,A,-84.34014578344265,95.6062813672292,-19.9205554894888,-69.37457636036875,1
Heterosexual,29,198.90153143382912,A,-20.929165538851446,31.197945790147884,63.130140755132956,-28.264673259377044,0
Heterosexual,52,256.5402872054021,B,4.277552814034084,-44.526615583683395,28.393384953523064,-227.2306174682934,1
Heterosexual,35,-130.9050914245042,E,-59.33606618919437,-14.17943859787026,-82.64906678389185,47.02127849660563,0
Other,42,-150.36762528952974,D,-62.99254288798104,170.84991730391678,-27.15836111139521,0.6321396490733224,0
Heterosexual,78,-84.69312633189699,D,48.2647740075676,-113.00459121811299,-193.14355165209614,167.61402281838892,1
Homosexual,45,54.21600501059913,C,150.47035463124175,-119.62183325975278,17.782215425534233,3.9688383362354656,0
Heterosexual,58,124.5317713666882,B,173.7651006476726,45.4642837206424,78.95293695063513,-118.35539499960454,0
Other,64,-143.45549709449907,A,111.10715600300473,79.97597630622666,-33.42474983627151,-133.55360646807085,1
Bisexual,61,8.431355151565983,E,65.25029023464423,7.148483884129818,33.100669395607014,-75.21547515520028,1
Homosexual,24,62.14369085714394,C,40.18000410370989,55.82536056664074,-47.04527974532082,47.20560545811111,0
Other,53,74.06388408833439,A,-113.3771473712639,-83.0390021613462,-128.87652553742427,-100.95870550548065,0
Homosexual,72,-59.72723344934059,E,-39.326190127093426,-116.25939046362784,-66.29711673348922,137.10459199735897,0
Other,56,-46.575123361604945,A,-147.57386121617722,34.9714736234006,78.49817719783596,-74.21070533602344,1
Heterosexual,48,-90.39830290324731,A,-169.29127116541153,78.40802333824575,66.73648657105284,-34.15904419142641,1
Homosexual,42,-49.80277667868072,B,87.8092535070912,1.3091195280956112,-35.60665255687628,11.190892797154554,0
Homosexual,44,85.21731362570347,E,-95.79183768457297,187.60632257692848,1.3264091603151957,-45.34692640570843,0
Other,33,28.005159795403017,B,123.07091481191846,-86.58160997353195,-83.340194539438,22.033785311270996,1
Homosexual,70,5.109481995122814,A,-122.74245927165943,-176.72774792037433,-18.735476555777502,-13.574099343883553,0
Heterosexual,65,116.86973033837403,D,-5.554777572543255,-90.7959721576227,12.014393188923773,-35.775007603648795,1
Other,30,32.99205990191982,D,-83.72381109959302,-20.054657717074793,136.85058020313886,87.41947690883654,1
Heterosexual,44,-17.949372616279398,B,-208.88210038551045,194.10822770500428,17.633229373078734,35.34626604394423,0
Other,35,-48.15939168784039,D,243.12065035189673,-1.1645572662400485,-6.624435377163801,70.08502249369279,1
Bisexual,30,-67.45301409720132,D,-181.35554348612536,96.54463580152347,73.11910389829033,69.81986214006629,0
Other,59,-160.08160698807518,C,-226.27125101435536,7.748768778274127,-69.4236149129369,-29.834275375388792,1
Other,69,-73.33768996178574,B,-84.41819508566473,63.39930753317727,-72.96877414555956,113.53734203070651,1
Other,36,-157.8314172139738,D,-87.26069010265388,-16.19576292959523,-24.3469781216923,58.72598695431276,0
Homosexual,70,87.00205003937954,B,-7.348806391982597,-172.94548060224486,31.181149843436,71.79864888469065,1
Other,20,294.2608732556091,E,-23.333020037663434,35.47991334750907,65.16425576085032,21.595353019012887,0
Bisexual,20,-130.61912262339658,B,-99.24923555803849,16.868285053691626,56.2663169811798,-117.76066218695082,0
Heterosexual,20,79.24602477097059,D,138.15198942150644,51.44776291068099,-67.81729152697474,-23.8361659206498,0
Heterosexual,78,116.02599582689778,D,-108.10789219909597,-18.654247332970282,34.385158469252254,-37.27465446320923,1
Homosexual,20,-29.549017597094913,A,97.4009738486642,224.14762635707444,37.906993879511624,15.339421590503171,0
Other,23,-135.64018937493947,A,139.79721424079986,-91.97771577121587,48.41708074737432,-33.13873024152246,0
Heterosexual,63,51.485999858271335,E,-145.56731562534188,113.14172155043998,56.85856704844202,96.44515787534324,0
Homosexual,53,-11.048169159182047,A,-91.7080236351605,-62.089462902996104,130.55849750240648,-67.44260106513472,0
Homosexual,71,82.77553920777294,A,80.57400483000691,5.636064539513965,-56.35995511887346,-9.947325785575073,0
Other,66,144.3973119362006,B,-18.16097335564356,-151.9898844419854,-157.1840722083452,17.287362304291616,1
Heterosexual,45,-26.80768394399349,C,125.72748482988902,-84.69916192389869,240.56352278893633,55.815157334676016,1
Heterosexual,26,-0.7505048156072648,E,-57.424426178321085,-2.163204049177938,-17.533443465875774,-24.217591879223566,1
Homosexual,61,140.94243443119595,E,108.88421747758426,58.57041283562959,67.11020084930993,64.08715518063815,0
Bisexual,50,103.44486998363662,A,117.31758707390469,-113.04406063652883,-74.65279135707664,118.76077763038305,1
Homosexual,78,118.59362530049884,B,-42.39551819058751,-113.01494105543861,-1.3602524703571341,40.99104194671006,0
Heterosexual,24,153.08020262512272,E,-76.22843730434886,-72.06927638230991,-164.58540147964808,-91.12487309765099,0
Heterosexual,73,-98.02724484711169,A,29.683595786313553,95.21786385320209,47.15566898950811,81.19791158800135,0
Other,48,-11.502327504171667,B,-216.78707636614348,25.50267646822782,-13.391135590021186,70.65901893899198,0
Other,28,-88.51819268691912,E,59.981982444215554,-104.14222489163471,61.22466959382188,-26.772566882128597,0
Bisexual,64,-26.636709808505827,A,-116.43531300727186,4.772257312240454,114.06359651444029,47.79900487113977,1
Homosexual,51,8.199686330988984,A,-36.51363160630059,-258.217105073081,-125.94798640091061,-123.55503605773073,1
Other,50,62.35566968178252,B,-120.82431515015264,5.380139721372382,89.17667023421025,-59.922256760296776,1
Other,70,31.585267582350486,A,-38.57779083451273,-219.6175323726272,-82.34960942941598,143.63836680902878,0
Heterosexual,48,95.58295808736978,D,3.4340725656900903,-73.5012350403498,-107.64564005931155,-13.837177467836534,0
Heterosexual,40,36.98940536965228,B,-28.937380886428983,6.150865122220353,15.559107127288275,-17.531075536918493,1
Bisexual,28,1.0675165183454318,D,87.5288582437974,5.057075181261778,7.126952039077511,-97.7139605920455,0
Homosexual,76,-69.86744734654236,D,-163.89417910730054,-22.862800164940616,115.87667100673545,19.91446590747389,0
Bisexual,57,46.57473022834235,B,-146.17944763833447,200.21435300300078,20.108522831991348,-239.4396390296535,0
Other,37,-62.49274523793055,B,-38.86678627184171,139.43813025840527,-59.94084229621935,-34.54478791295971,1
Homosexual,42,-39.710368466095765,A,89.55932518116227,118.20668237431266,-63.372209791572786,-87.63766083735493,0
Homosexual,64,0.10206300447383294,C,76.88056337922268,27.657880789598803,303.9115344167012,54.33660761407075,0
Other,35,9.680533793888417,E,-54.37423633638326,-129.5845162214336,42.87888105132582,-44.24544452626301,1
Homosexual,22,11.968712229205478,E,-37.53556395156563,-89.25747173103642,-11.958011793182663,37.94229555025929,1
Other,39,-165.33049321232443,D,-12.435856879341419,3.698547825921038,9.472104961314928,-28.216007760462837,1
Other,76,-60.00317759304477,E,76.24834806414097,-18.723249351736154,125.55624045567866,-91.96247157434404,0
Other,55,-55.082574755374694,E,-58.03261864829644,83.73435538951156,134.3295577462449,14.57968480366453,1
Heterosexual,29,25.190903095181028,A,34.47968961331495,-170.46325568043022,5.308347369636298,125.86097588880915,1
Heterosexual,49,-100.4415214915831,D,-18.577150153266082,-88.49566651723025,-240.1262403071738,77.65503875514543,1
Homosexual,19,-124.55808304188938,E,135.50426854051722,-67.91981644125373,-49.54726586122696,95.55995513266781,0
Homosexual,38,139.31133353092625,B,67.50944927453376,31.126739966557587,77.83323482754466,21.23520558901668,0
Homosexual,69,15.196896669190352,C,-12.970035581492914,-9.390066177139326,81.47073295211325,208.5463921601963,1
Other,24,102.00631531491476,C,-48.56964158166761,43.213912670257365,-28.190479374207943,110.40233739404674,1
Other,32,175.91728868559818,B,78.64969584078516,-115.85353675760548,152.3575382720845,-30.250387253541305,1
Other,28,113.17154780726835,D,-13.01993254546156,-70.29463564364082,42.37101661098086,91.6220399462233,1
Other,38,313.9035445148804,E,-31.949306546794322,17.20091723996046,-46.616767059901306,-67.09003576013008,0
Bisexual,66,128.87357112847974,B,-7.4585967347696975,41.15236864008852,314.2883044541321,-116.50747847220471,0
Homosexual,32,114.44866811113654,E,-107.3130445848887,13.04701103543599,74.06982205995016,13.528241486037645,0
Bisexual,38,184.94620644887308,B,-105.93927984782425,-21.47980422150576,116.42060792139989,-17.78536832539644,1
Homosexual,31,26.632967424987807,B,-149.6604545829264,-4.448310849901746,127.57824300601668,167.37819066498872,0
Bisexual,48,28.347428692263644,E,40.42325537535926,140.3890347679435,-56.66163916111058,-86.1476704133829,1
Bisexual,47,-3.0150607541259604,A,159.980934626257,21.96763974807297,-83.91369049383687,-41.442715569438484,1
Other,75,-44.67880183497983,E,-41.603837236041876,84.24241004698557,-108.88057325677372,-44.723229958835994,0
Bisexual,51,-1.3509530863181878,D,-56.19368380731626,130.16975509268394,-3.4725404853419692,-57.97981386381038,1
Heterosexual,44,43.54065677671718,A,182.42928942725098,78.02003102223165,-137.7785332866552,-146.4897697724438,0
Homosexual,43,-2.610160965619545,C,66.97625384202945,109.06517235669553,20.32590456220414,56.70664364489052,0
Heterosexual,28,-79.93924328215162,B,21.335172673672247,-11.757776752823228,-66.96926256641936,-76.89969778095333,0
Heterosexual,62,-50.4571333503008,E,-175.9532913935562,141.42089562499973,-129.72199852799184,124.31594919290485,0
Other,71,-41.72011773977229,A,141.2012770743309,-221.64795138513088,-174.0754978909119,-32.50778929780946,0
Bisexual,31,147.89196150851396,A,206.73980682221637,222.1243177511568,79.05282759785057,-50.81012689638644,1
Other,19,-30.65025840146388,D,-133.01653666560495,90.98741252070518,73.25790168159891,116.92930209013915,1
Heterosexual,33,-17.53246184661097,A,71.61575018239844,-7.411409634700254,-39.25516029665124,89.93242802926936,0
Homosexual,76,-41.3156002029668,D,92.09985421145547,-177.8222833401952,-73.1420876317071,151.57841526144017,0
Bisexual,30,-38.319788179428656,D,-9.888213913224021,38.19439760979865,-8.911579734005565,-1.738507369566678,0
Homosexual,18,7.6942746935725115,E,46.714465896704446,129.74030216658707,-132.60763215153105,115.54870266506379,0
Bisexual,30,-112.77126416931998,E,-78.01177931011287,-131.2934070034597,-38.74560851856466,129.28274776732022,0
Heterosexual,69,-11.924792063087711,A,-9.22857390047764,-93.60443162598224,119.07016432459882,-14.65538277218458,1
Heterosexual,40,-141.93844664024476,C,92.30255589063768,71.21613700453398,131.60638679704135,-32.271985833253666,0
Homosexual,42,-40.55088960248597,B,7.178525599007964,-128.85860493223856,91.58272684632426,-62.23843566927668,0
Bisexual,39,-145.58710591252745,E,118.66703067793797,25.635138136943848,185.71072164296666,40.225252833275036,1
Heterosexual,49,-44.954895595525876,E,132.33365288580896,188.2290604787437,-27.48139704348468,-13.906934060225081,0
Homosexual,49,-59.54101653306188,E,36.96025307691674,-123.17514472699833,-55.31274349741846,-59.828403663947604,0
Bisexual,38,-10.06342452014365,C,-18.753276933539485,78.02334416075351,-184.18737089826445,-93.79538751417749,0
Other,43,-77.99794978102665,C,-75.32200809010064,17.744147724494127,-79.73938256187584,-36.32125653917031,1
