married,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Divorced,55,E,-114.31814409386976,C,-7.538823002065308,A,81.87188368797251,A,-112.15512428127086,51.491867696551616,A,1
Single,32,D,174.80392495271505,D,-78.90001958687736,D,123.23675581277153,E,-141.60236406081478,-178.29545318149476,B,0
Divorced,21,C,39.734601157328626,C,-218.22426449170473,A,176.43623999175404,D,143.68698941279314,-128.0351127198874,B,0
Widowed,77,D,-23.37007203944479,E,-28.7484131228683,D,64.75441628001997,B,-122.9928428910682,-106.46972076382988,D,0
Divorced,24,D,141.53003917808945,C,-42.952434561150504,A,35.980877602261394,E,53.741772858840775,-116.88571129069443,C,0
Single,57,D,65.5522614437398,A,60.16257977031339,D,-62.06044277427861,D,-55.64682403540754,87.67571857517733,B,1
Married,79,D,-128.80566105169694,C,118.46629227211957,B,70.52605328445337,A,-15.406843661112282,2.654263869029279,C,1
Widowed,31,C,-77.1262390969634,A,-17.172354204718722,A,31.855603783646302,D,-62.93426578986404,34.28155140164884,E,0
Single,48,C,86.49279568543268,E,-95.79733509272938,B,-207.92957637039623,E,-80.49077101176705,36.82383657479481,B,0
Single,24,D,-90.96015829345941,C,142.96433283699395,B,16.946556612824775,A,73.90716631833456,59.58200879219837,A,1
Married,87,B,-51.095837853710144,A,133.99738002467717,B,-72.08389530957143,B,-6.8577870687693485,96.07865398312939,E,1
Single,81,C,-83.51736609276269,A,103.98612914438645,A,43.12116098448611,B,72.80830689839983,-118.9992839115265,D,1
Divorced,66,D,71.61088367542607,B,-145.63697221921745,E,-20.03127143016846,E,81.01127482156653,-110.12335091019101,D,0
Widowed,36,B,216.43445976868549,D,-43.548585643919225,C,-84.29223112466863,B,-162.5747202726077,48.876581691301915,E,0
Divorced,82,C,31.437632818892673,C,-35.32849149849905,D,69.44956658156465,C,55.87865142328792,225.2860232704785,B,1
Single,68,E,-45.008113160301285,A,10.169214060526691,C,112.20590317957864,C,-89.97667522577085,-20.154431259339475,A,1
Divorced,98,B,-210.17574236298012,D,87.33589096331502,D,-71.7808434279822,C,-17.87630627406253,225.51440808001573,A,1
Widowed,72,A,90.1552266569008,E,277.9817212971325,E,137.41435291842498,D,-12.121924640277317,94.22351977340266,A,1
Married,92,C,220.30447693662745,D,-31.821754224960042,A,269.7632901123403,B,70.36486975298108,-81.0892902824772,C,1
Divorced,67,B,170.39202101201633,A,-33.67429371175777,C,120.83293596147502,D,305.783274222641,-168.16826351789675,C,0
Widowed,45,A,-48.820368323793126,D,-69.12939233044266,B,35.386889252903316,E,-74.71324609216727,25.888801573278762,D,0
Divorced,46,D,53.270970072014144,B,71.45272172842145,E,-16.25409182681867,D,-190.4897541527466,-105.40288679198034,B,0
Married,50,E,28.93069778054209,B,-108.52716449904578,E,140.38425388978112,E,56.24982232105054,169.6028224586365,B,0
Widowed,60,E,9.136895096470985,D,112.82611540063918,D,12.23336696759125,E,166.37960545879577,165.83625727984926,A,1
Widowed,39,C,-61.56814194078722,A,13.63502237706051,C,130.87545527773653,A,87.66152963713138,-59.360322818478,B,1
Divorced,34,D,-116.10617396451252,A,179.9283467796817,D,59.89748618552828,A,-94.20337092552059,-6.575473469702291,E,0
Widowed,59,E,-55.05701824282115,D,-12.160801119202826,E,-13.07454273935599,E,-19.671547014445746,-88.04479759660097,C,1
Widowed,18,A,87.9067453013265,E,-160.80804399007968,E,-65.53305174249168,C,-39.82118236717679,12.384069834620712,C,0
Widowed,85,B,18.654254059097706,D,-21.184030539884574,A,-9.213747408867578,C,48.92607603158415,-115.43846538700832,A,1
Married,49,D,-103.26868693872353,D,20.828576258151728,D,-16.12888981466626,B,42.87891271814078,-16.676803190590437,A,0
Married,39,B,53.79718637441439,B,153.56776510596416,A,-194.43200540994096,A,68.04218694052089,109.77527577811121,D,0
Divorced,98,A,-93.15306450146005,A,65.63351872683593,A,-159.96426515032488,E,-58.58053749522868,-6.9728780882488985,D,0
Divorced,63,B,89.88835147814417,D,51.66811082626472,B,-20.816501182304954,A,-57.29067663328693,-122.3646190177754,D,1
Widowed,56,E,-16.7307591304786,E,-170.2048663731427,B,-80.91546814541525,B,71.34874934538263,27.46881358925765,C,1
Widowed,35,B,73.24028805224498,D,-96.53410121737357,B,-86.71841815890569,D,-102.32905972713226,5.379085878625097,E,1
Married,26,D,-20.181783838713027,D,-113.86811411620397,C,129.33004515887342,A,126.6834486975203,-106.56720609511436,B,1
Single,24,C,58.93284410898746,D,-76.93602344467327,A,-163.54683127602058,B,178.11658345823466,123.97987602706849,D,1
Widowed,55,E,53.41091766106331,E,18.333682601891933,B,-38.256017860659185,E,-146.5126153318016,27.206054341351727,C,1
Married,42,C,61.70876089289274,D,-54.118512672882005,C,135.69641595583224,E,39.68366170889357,2.4905434645576587,D,1
Widowed,19,C,-88.98749053928177,B,58.78030140898773,B,60.442955066057245,B,-114.0491194317014,-272.27375658199696,C,1
Single,49,A,-142.70825937153845,A,-21.290147984987588,D,-56.312356983654965,E,36.567367459037506,-3.9801386907700844,E,1
Single,72,C,108.51776806531342,B,254.61761119821733,A,20.204082267357844,A,73.0175497317721,134.88470738132244,C,0
Married,63,D,0.8207285528198509,B,-122.94479830544287,E,39.8879142307518,B,-30.990791653033106,-126.70409375847768,D,0
Single,66,A,-99.14039133855992,A,-19.329918057812783,A,-14.279430274804108,C,-54.95573703045961,89.99562096947199,D,0
Divorced,70,D,28.63617529783489,E,23.408446807846822,D,-164.50981816603866,B,98.64886609559005,41.46470807431797,E,0
Widowed,93,D,157.03064104414204,C,-15.365394286195567,C,-116.99066023818503,A,99.13527840329238,-6.952968972651926,D,0
Single,59,A,-110.96068734319952,C,-116.09196818276068,E,13.677829186275858,A,61.879502645998464,-201.94963425496582,D,0
Single,20,D,99.63212801240111,B,-24.448778429663363,A,-64.68406271230343,A,-56.31609553162619,-104.53430038826784,C,0
Widowed,84,E,234.21086021339704,E,-18.48884569552461,D,7.253432355780943,B,-74.52376692147044,123.07466173338703,D,1
Married,79,C,25.194790046188352,B,-77.81853424754289,B,72.63200804587989,A,-23.921578401554395,169.6041455491497,D,0
Married,25,A,234.96096862394674,A,20.88857825272319,D,-53.823478535224886,A,-124.76553409754109,215.79182533261667,E,0
Married,74,C,-111.12599982356095,A,-188.68738889975836,E,8.12383828213203,D,-30.124204810366773,-131.16340883760645,A,1
Widowed,86,C,145.31600811321096,E,212.53084755653703,C,-201.21358045905976,C,76.49695366974646,7.457685345337726,E,0
Widowed,73,A,-111.26759890682571,C,-75.5634122626084,A,39.602163918483754,D,-13.285315738889059,45.52865421821245,D,1
Widowed,97,E,2.62971885637442,E,-102.61044263789981,D,-39.83586963180135,D,-40.636051344076435,-63.08460124448902,C,0
Single,75,C,76.11874709908467,A,49.7166831532563,E,16.24227491758391,C,-94.60694636536708,52.170017409406725,E,1
Widowed,36,E,-89.71506154092279,C,-101.38198226211092,C,-56.55148965381676,C,8.61802490096962,159.42253611584252,A,0
Married,66,D,17.724825161317032,D,48.965813475415956,A,-91.19653676367399,A,4.444995463188898,95.7065683925356,C,1
Widowed,93,A,12.634169918922469,B,-47.88145251483213,B,85.20037251606607,B,-104.20008816650625,-151.98639813436247,A,1
Married,54,A,78.6727189370455,D,17.71884056954675,C,-75.04122088831602,D,-12.648853793230003,152.5704985877363,A,0
Married,58,B,146.916852011163,A,-11.418712403062456,B,-68.00296074066895,E,-55.84864509042442,10.978995719165411,D,0
Divorced,68,A,77.24840486617161,A,-81.4318218304656,A,-98.28837308766374,A,80.82372412101722,-241.26662408734236,A,0
Single,81,B,11.60286959786787,B,-82.4600176841046,D,149.17761774819496,D,-34.66402734631344,44.601927178996355,A,1
Widowed,85,D,-21.221919490865947,E,-24.17170127298577,E,119.09192384171266,E,78.77478535002477,156.28946838192792,B,1
Married,83,C,193.1498034535111,B,-82.44028084394448,B,-26.561682454883695,D,52.15338937231859,72.64913723450917,C,1
Widowed,63,E,217.8988563544855,A,8.773764973427687,B,-118.30578397780734,A,-12.048286556421376,65.1926203812203,D,1
Single,64,D,19.884852588647757,C,42.55442016191338,C,33.596281316688945,E,-72.16664797842719,-240.50508804663446,E,0
Widowed,76,A,-36.70496581545588,D,198.8309235309156,A,68.82069414876439,D,-82.56704683523266,178.69660862399758,C,1
Married,86,C,-154.05315392112837,E,153.01754494436307,B,89.52000716725739,D,-102.89220820956844,-56.89967330033333,D,0
Divorced,75,C,-33.47156798823052,E,-182.77478127832637,C,6.62925235144577,D,4.234032214361286,-45.30674269643943,A,1
Single,26,D,-199.76766957170767,A,-213.70659455434992,B,16.457359650950746,B,-115.28684693013697,52.1036972039051,A,0
Married,53,A,67.3083794431752,A,-55.42940968494609,E,7.098993370808822,E,-16.014268364819916,10.887234834075374,A,1
Single,66,E,47.67067094522996,A,-29.831888705682314,A,26.17287462323411,A,28.437037656727703,-12.860852126278036,C,1
Single,28,A,13.403466678724765,A,17.127785710951613,A,116.1064937076536,D,74.83831994831901,29.19685136613826,A,0
Married,40,A,-114.49790756680143,E,223.82478087863564,E,-52.84872930529869,B,46.16157889257713,-35.24689535410195,A,0
Divorced,78,C,-110.42412850907681,A,-69.10767917625634,A,-161.03528245694724,E,-10.481126845419055,-66.25376469644166,C,1
Single,22,A,46.087676148874266,E,90.48318173343098,C,128.85842524024676,B,-166.51212746062166,-43.91229442070426,B,0
Divorced,32,A,15.775178791606736,C,-108.59642420124251,A,-24.29674540930327,C,-64.63985561429418,-140.56789637595577,C,1
Widowed,90,B,-15.040118159547985,C,-25.900937451667723,D,-6.496147019279537,E,42.307410716767606,176.03382804719982,D,0
Single,19,A,-170.07157094434893,B,108.70454189033629,E,-233.5774350697229,D,18.151729579634267,-71.60368471701612,E,1
Single,96,D,-49.325917374820506,D,-53.70938453411158,E,30.28329319567605,B,64.71687776491154,117.01976126012195,D,0
Widowed,54,E,193.54182042768366,C,-19.529844939173596,D,-89.6308544510745,A,197.42323173803248,-60.147838909869265,D,0
Single,28,B,31.691386992089825,B,143.79483380594212,C,-123.62372020899102,A,104.73860233773877,37.49448286267685,D,1
Single,45,A,-54.33205539828702,B,-8.706647740923563,B,86.08851434806091,A,-30.080211485673786,157.6038002932139,B,1
Widowed,95,A,-2.221114554044889,D,-85.89226699350064,A,54.39190330584428,C,28.78998823947954,11.105378315466142,B,1
Single,57,D,146.32455669732514,E,123.51129037214143,D,22.80018310584592,D,-65.34630945263498,-159.24554688439093,E,1
Married,28,C,-51.75977818891311,B,42.79507141637997,E,-104.07063098686027,B,-105.9844545926941,-164.17102845501137,C,0
Divorced,20,B,-159.87745816146835,D,146.50039283548503,D,162.53364522634658,E,-153.57222010409427,1.5725690963638133,D,0
Single,71,A,-79.7323508862869,A,48.62267880821726,A,-217.14473101814926,B,-138.96214098827016,-43.12296520932585,D,0
Divorced,47,C,-39.03945489580809,E,-106.84330004128002,B,129.2552283456755,E,-133.1848030108833,70.21478613317925,E,1
Widowed,87,E,-40.82310044530215,D,3.550566925484676,D,-170.8414274458833,E,125.68844033007987,27.7603112556453,D,1
Single,23,B,81.79770477598488,B,86.38855753134237,C,26.08544741140424,D,13.158856002819228,-127.40041752683157,A,1
Divorced,92,B,40.091990832165806,E,-96.33433371718283,A,50.44613632138867,E,249.81419999347438,-32.212602899997705,A,0
Married,74,B,-27.310780388771626,C,174.85011191486126,A,214.22551029908777,A,14.89041827038246,12.354764370205855,A,0
Divorced,89,B,-293.2006473574126,B,-53.496303741835405,B,33.52885424987159,A,-114.76566284247684,62.19087978797796,B,0
Single,44,E,-129.7368424214378,B,35.642267708838304,E,59.03960969470597,A,76.78412599499246,26.78034015953435,C,0
Single,75,A,61.71242361691621,B,139.80783530804734,A,-159.60861146531897,E,-43.59009830771703,116.65332195919413,A,1
Married,90,D,21.283732593014953,A,160.37961238392307,D,-24.743286194774104,B,145.0343786283959,260.6936506763715,E,1
Widowed,98,C,-169.04592986124433,D,-70.33641014199429,D,170.27960482443527,B,-220.85007130764174,-126.79167855002918,A,0
Married,74,E,19.313159277637876,E,-3.6424894794994223,A,-22.22703556855565,D,-101.10243634838478,-31.988126922125478,B,0
Married,66,D,-94.0779070434317,E,-65.25451815810894,A,-106.37534675088219,A,-143.0763592991295,-32.0627562283777,B,0
Single,59,D,-26.41671731875213,D,-102.55975164201914,D,-44.515461744830766,C,58.40217564663385,165.16229602610005,E,0
Widowed,76,A,62.83578029672305,A,48.984714534330834,A,-56.51258112953531,A,91.56860758804234,110.88403548282866,C,1
Divorced,66,D,165.21717402606595,E,-29.642335877168364,C,-164.64809348434758,C,196.96767434363355,59.631266291928284,E,1
Widowed,90,A,144.20083391364923,B,-84.23791754856337,E,-157.95864925213573,C,39.5875836143812,104.55494325788885,B,1
Married,92,B,247.53482609818803,A,52.59254612652724,E,35.037439281694105,C,7.5575863787226085,-109.80883912163777,B,1
Single,23,B,-27.415353390209617,C,2.718358958716366,C,-6.895181305070111,A,94.65741145512627,-171.70137557357793,E,1
Divorced,97,D,-63.999847542243685,E,-54.157291084417636,B,19.1329929756335,C,189.066839570157,-24.010703669311553,D,1
Single,57,A,112.6700899126601,D,4.370797472539566,A,-61.068785366315204,D,-6.236978761868247,-60.842360476861856,B,1
Single,23,B,-75.38283023553993,E,40.28774574301829,C,-172.92732800602263,C,-141.24171933520444,-111.62974014956293,C,1
Married,58,B,-124.8741689123432,C,-113.10922856222172,D,238.7493681775532,E,-60.851978504097694,12.875492379286221,B,1
Divorced,77,B,56.7820471838789,B,124.37126093564459,B,-22.70911195325802,A,-101.19435537988363,-56.57884046896145,E,0
Married,75,A,-55.425869693445364,B,-97.64226150049656,B,-110.7717107564722,D,53.83582593350711,22.10016467269687,A,0
Widowed,71,D,66.83203231555123,B,83.56989861478684,E,-39.248694663176494,C,-172.04193031706967,-10.043882273541056,B,0
Widowed,87,B,-161.63330099524322,E,-96.44500727301418,B,-17.43232231971141,E,-130.92798953670587,10.631596154642157,D,1
Married,29,D,-2.1129479809214864,B,39.44685880553311,B,-117.2703620417226,D,-39.396471792676344,53.89936575575764,D,0
Married,46,B,-122.23676289677114,A,21.523925777990264,A,-52.135254340176864,B,3.1919634340572864,7.305764962932305,A,0
Divorced,91,B,68.64775423880428,D,49.68009143981063,A,-5.013831554285777,E,1.8771206314664894,183.82958104437935,C,1
Single,24,C,-153.14375340015943,A,56.8278150641508,B,-52.5171512259466,C,23.30622966233951,-109.17702311666977,C,1
Widowed,68,C,25.60608375680667,E,169.01977426882698,C,119.68375112032716,C,51.81936032048095,70.72965311193342,D,0
Divorced,91,C,237.61559507805848,E,-148.7628513180061,A,-47.87121532799208,C,-39.78173639124094,-4.443968472194867,B,0
Widowed,55,B,-131.4938145797977,B,30.753179630372152,B,77.04706728104135,A,-101.773790299638,99.78748184233125,C,0
Single,42,B,40.237488548652024,B,-83.95394785942506,E,73.42351546885983,E,-66.4158404044186,40.29607107971774,D,1
Single,21,B,-38.128404774616754,D,-25.72037623684332,E,-26.549754812389242,C,-112.96635754459399,71.35007749715646,B,1
Widowed,58,B,80.43610979673545,E,-57.517017881796576,C,8.74022004339606,C,23.160773538198733,0.7850895525643421,D,1
Married,85,C,54.85403339720371,C,152.74322098343524,C,16.316154080948664,B,-11.814992466737573,189.38064152126205,A,0
Single,20,C,-83.48744135958172,B,74.08599859669134,D,167.96810151551625,D,198.96519787155583,-103.37589768315492,D,0
Single,53,E,68.3241301698272,A,10.807860756490962,C,-193.93042160410272,A,-94.67323108330748,-47.23567404210415,E,0
Single,43,E,-118.33537168717068,E,-130.9946429819709,C,129.93009564839662,E,165.4911724609164,-181.53090931503294,D,0
Married,48,E,-8.612016209453046,E,36.729292713225995,B,-149.8996448488717,C,123.53202370730708,-0.1058947979645093,B,0
Divorced,29,B,-27.893918306694598,A,-60.62232459302028,C,-11.325881340562265,E,155.42768282364253,349.6439153915213,E,0
Widowed,66,D,14.758089345317952,E,17.610098426844992,C,74.7752780798359,A,-30.697297834196796,-5.408996592985972,A,0
Widowed,98,A,19.37642167945654,D,98.4566525929766,B,-167.2208072446701,B,70.67811745614001,19.295769833164496,E,0
Married,76,D,48.4568075627801,A,20.624661770056825,D,-4.960195365930729,D,-102.11403694927765,-116.40140141718855,C,0
Married,57,E,20.516716265324618,D,50.92586974704598,E,-221.58495959572346,B,-116.44637899099679,38.810438851860155,A,1
Married,76,E,53.273341959959865,D,44.39548375493429,D,141.58067461350728,E,-76.39620389611187,83.38038032624809,E,1
Married,83,A,-5.369973137507143,D,-46.20989795921903,C,37.57238457771374,E,-13.640770098489776,80.78335573920864,B,0
Single,24,E,-99.22094980977954,B,-102.31518515364144,B,95.92378208850205,E,91.33744174234603,-112.333302336027,A,0
Widowed,49,C,-174.93741320598093,C,-91.46098208834044,C,176.69794578606397,C,124.80705382095452,46.90225462320435,C,1
Divorced,77,C,-133.4913108273525,E,93.08442692854234,A,-110.81874503391936,D,37.29324938813087,72.8517266038785,C,1
Widowed,96,D,208.95693545501413,C,155.6536379276856,D,-19.964205650745857,C,121.1456240756441,-45.139838135812944,D,0
Divorced,83,C,3.169656980067103,E,-122.29916149236139,C,-129.17770650957198,C,-63.14882286667901,-77.40985264714797,E,0
Married,53,B,-12.787126803894655,E,34.82877814969053,B,82.33144424513485,E,93.92062648762996,-283.8876122533809,A,1
Single,65,B,121.70468834946048,E,-92.32843929711713,B,-105.71435790012167,A,-76.31681741144648,38.20597793800331,E,0
Single,25,E,-1.3378299150975186,C,-63.891250195398364,A,42.78790725154601,A,116.08533492620172,195.51865549684524,C,1
Single,90,A,17.18351354572344,B,74.07766863766855,D,-165.94456764954379,E,-80.69206233867665,-229.95658641799724,D,0
Divorced,60,A,-106.72667752017226,D,-148.37475187219906,E,-76.45383881439054,E,-40.15173913229832,11.099884760680808,C,0
Married,22,E,34.9840717587388,A,-54.55044725974684,B,-8.770385497129364,B,80.62613907692564,15.361047121225813,D,1
Married,23,D,182.44198370417064,E,-28.27232723062936,B,31.918497465697165,D,-9.435950571864115,71.11957298824382,E,1
Single,84,C,-86.5700966932624,B,67.2787666982501,A,255.5439161470291,E,51.26167203371994,82.10831383753782,C,1
Widowed,34,E,-161.23332447756175,B,-57.73095349657129,B,-55.86965107142821,A,-161.69682557203342,-73.62338244928281,A,0
Single,67,C,-64.80195843497042,C,63.87290868500113,D,37.46413657347408,E,41.830010060396525,-94.0045762268399,C,0
Divorced,49,A,110.73527448657066,E,84.47396234299251,B,85.70363424144712,C,218.31102233665592,-65.39040799392376,D,0
Married,56,C,83.33882635506377,B,-80.80623968353112,E,-107.16848939659327,D,-274.8799549670228,-148.32591138524256,B,1
Divorced,24,B,-263.35633499975563,B,95.44051582350797,E,-96.1818717515009,D,-52.95754840218796,116.65630564195557,B,1
Married,48,E,18.80949041307421,E,114.06855681992086,C,-12.4948947766114,D,-92.52258386566896,-6.435747231146759,C,0
Widowed,49,B,-67.04697221848625,C,-193.27030172508358,E,27.550734607086046,E,181.47273028802212,-16.50127470828083,B,1
Divorced,64,A,-109.278872765605,B,-13.29858861051321,B,-14.07890766430582,E,64.36855794729398,151.36531933044253,E,1
Divorced,62,C,58.80311027227029,B,-43.17529123209239,A,-43.94341195848541,E,-100.63447520518602,-59.792916578181945,D,0
Married,75,E,-1.2785980644816821,A,-98.30906767614552,E,-75.78138462092633,B,20.31274838425402,8.816314551337673,E,1
Single,44,A,79.79719518271091,B,-3.5797850733051195,A,-38.91920565202147,E,-27.97410732052046,5.535517381767771,E,1
Single,97,A,-2.4150000120283677,B,-15.092530224534723,B,-85.94623038180714,B,-66.0789889868874,15.014650517601702,A,0
Widowed,46,E,-13.033592753426621,C,144.38110223547625,B,-80.3342825491531,A,79.14091610824207,94.74409133843595,A,0
Divorced,61,E,4.132430419994945,A,-123.73438186666381,E,-184.13860564846075,D,-63.429722649959565,-167.31967875233445,C,0
Single,18,E,45.12483220188982,B,109.97866605111268,C,143.56544694820514,D,-16.32701092488272,130.96777109881697,C,1
Divorced,35,D,-67.21451811713864,A,102.64211606957655,A,22.555920980977753,C,-44.910295573297645,-173.0346001018045,D,0
Married,82,A,38.70958854173124,B,82.83710100337032,D,27.53724900809943,A,44.567924117656894,281.46932238828344,B,0
Widowed,41,E,16.86194065287708,D,-21.388099800089904,A,66.84218479019378,B,-92.965299317459,136.19550449187835,C,0
Married,80,E,-59.90864174964562,A,-104.79565026555426,B,-12.944352790845237,B,-52.812344312973046,-88.18920818140069,A,1
Divorced,19,A,227.93237824654776,A,77.83035500190871,A,-64.56694747761864,A,58.51489229031978,21.49809036013801,A,1
Single,81,E,23.871450934462406,A,-84.82548447052352,B,14.044597638918749,E,8.708550858480338,-2.7809705805517346,C,1
Widowed,62,A,-221.2658649396863,A,-56.23850137432104,D,13.513671404720373,E,-93.26526926211997,-251.41413550653505,A,0
Divorced,41,A,-40.14708063941971,B,13.411478352190557,C,-35.66668687133229,C,-82.13836410993018,-151.94639446748008,E,1
Divorced,61,E,-83.94059417366365,E,40.488917424750085,D,-110.09841149490256,A,8.330810572076668,52.639835718317954,C,1
Single,50,C,39.57745064850463,B,81.9210330385795,B,302.459017746125,B,30.746373768109546,217.4115978613869,D,1
Widowed,78,E,-103.069875930719,D,-10.54412453719851,B,-74.8392230038114,B,-9.453873693480272,-70.04075549780397,C,0
Married,51,A,-150.93215145784848,E,38.63120094384186,C,-9.85354003639856,D,-41.05000787390534,77.58074444924985,A,1
Married,28,E,120.51031978061695,D,-78.13926169062219,B,-80.22965699032764,C,149.2903786623556,38.564688428023516,A,1
Divorced,56,B,-28.320431557468552,E,62.515354378962485,D,63.712612285909174,B,63.43084965907087,153.24695101637352,A,0
Married,73,E,136.81410181731007,A,48.03538340258156,B,-147.28872227007543,E,60.3552994859009,186.1429749113866,B,1
Widowed,92,D,-85.59549288704483,A,-122.59192642938106,E,-52.70076473463459,A,63.61109018480868,-9.320984150494766,A,1
Married,38,C,-47.370803447085166,B,24.1502706152317,D,-80.02960748483098,B,-36.13398377438472,130.84957273389287,E,1
Single,40,D,-208.94445622903683,C,-22.85702421510957,B,47.74302619847442,D,17.46468743459432,279.19982369892483,C,1
Married,86,E,-26.100438069180925,D,-37.66502466742255,A,175.02322041420538,E,43.309522690469926,-71.89224649562195,E,0
Divorced,22,B,-114.68252400343562,C,-64.79451163476352,D,-42.88503002545666,A,69.21964688316163,81.33831431674476,E,1
Married,46,D,-123.03762010555859,A,120.5396624972069,B,17.583373603493275,C,-42.305250613913785,150.07961165027098,C,0
Divorced,84,C,82.64318933238376,A,-132.5648696083954,B,-9.096832833740065,A,41.711065217030374,-41.75510822425137,C,0
Divorced,94,E,-59.42583247143865,C,91.19184604975035,D,20.225143999058847,C,40.074377070365195,-50.81879923576965,A,1
Divorced,85,A,-72.37174187425477,D,-15.202017898174136,D,48.97046551043842,D,35.42167821635787,199.4214906448049,B,0
Divorced,53,E,278.34657394793544,B,51.93104906080666,E,-51.10528719034566,D,138.3232192775772,-51.4376009298213,C,1
Married,56,A,6.600581857875889,D,-27.81936362981105,D,19.176909308259734,A,126.23552871349739,66.66000307610716,B,1
Single,52,A,15.761127684054516,E,-9.820678335095863,E,63.29358647326304,E,-28.448343917299624,-59.821605271262214,B,0
Divorced,57,D,72.89278647580318,B,-3.286785799945876,D,-71.17352156657239,A,94.61925468402936,78.59047704472917,A,0
Widowed,63,B,66.91632548064933,C,95.7389335092782,B,-44.446491335347,E,-12.612844996374914,-8.540091674518942,B,1
Divorced,70,B,-23.23482768677037,D,57.5353763580979,D,46.8585540918589,C,-49.45844025407401,41.754923569210156,D,1
Married,61,E,-2.6384846646376423,E,6.640733912748447,C,50.53780090172677,A,-82.40512166912654,79.02808623597241,D,1
Single,52,C,19.13180730596054,E,-1.9672303793421184,A,52.617808633971975,B,-165.81974897669042,160.76527634007357,E,0
Divorced,93,D,-18.017318678829696,C,169.27953522463673,E,-84.77225540308274,B,81.80283171214734,48.12411497547913,A,0
Single,77,B,167.82293560376715,E,99.06458832173159,E,212.1731086128438,D,-26.18116841645344,-39.87658929926138,E,0
Widowed,89,B,-5.331922903783993,E,-43.5671863010246,A,-82.75587622440037,B,-45.629969759089136,-84.99398505263105,E,0
Divorced,76,C,-89.03939851738964,B,-109.86090215041877,B,-137.84487174406786,A,22.990492669149344,-0.7286264765707885,D,1
Married,49,B,-75.77213872307298,D,-11.98063448655146,A,1.2729515353736394,A,18.04165627933016,58.31989911011428,A,0
Married,60,C,-89.020231237286,C,-159.452790489639,C,95.22940164339846,A,-44.99840712477042,-143.65968964857666,A,1
Divorced,19,B,59.758527448961075,C,25.257152341276413,A,5.377739663940977,D,198.71057138680158,-150.07976520380643,A,1
Single,78,C,-107.29284550206594,A,-246.62063500196513,D,154.00199648895094,E,-5.393087045772438,-162.70951913499195,E,1
Married,95,C,80.62514564016891,C,10.856939074799325,C,-38.82556815728493,A,191.28056750258582,-71.12608725738562,A,1
Single,36,A,-28.393423897491576,D,-33.53534546494234,E,-50.353102295888455,D,-43.11857651418754,9.11367800800584,A,1
Single,42,C,75.26154931405782,A,-85.5287868801378,C,-297.43617513129175,D,-106.57003860273157,-57.43118305750423,A,0
Married,96,D,-66.87476244262498,A,-47.45542469921196,E,-117.87846827975143,E,-3.4601179810431466,-110.97155766056173,C,0
Divorced,78,D,71.97049896423086,D,72.67114558555868,D,-107.93161447789188,E,-57.736422297472714,-2.3672977915954627,C,1
Married,79,B,52.71482041827239,D,-134.0357763675458,E,107.83136629392531,E,-42.682911154061024,-232.51048202072897,E,0
Widowed,35,A,-70.91131313922186,A,68.70185569548684,A,147.40194832504793,E,131.7564740903382,139.38304610047004,E,1
Single,75,D,-17.765402734355735,E,29.140062150568006,D,145.7522074963998,B,-148.51686919633775,-8.481456548155153,C,1
Divorced,90,A,-88.30424324991917,A,-37.46786973375787,C,-108.75586441640431,E,-53.934284171207494,45.74713116667326,B,0
Widowed,63,B,49.88477674752348,C,-52.88551060598541,A,-4.852370765575159,C,-84.08094258325967,202.5587264577128,E,0
Divorced,20,B,-76.5370481394154,B,-46.28747448983123,E,-28.117199482698506,A,-62.012985668722465,-87.80106981085768,C,1
Married,25,C,-69.02570013246823,B,86.89497489942717,E,-23.611379681109145,B,-261.3797063483096,-72.9368582629719,E,0
Divorced,64,D,-14.556093403312934,A,-57.803076963877395,B,-18.051025746145626,B,42.89542676629188,171.88917966671983,A,0
Married,91,E,-46.59829341705557,C,-21.06017615689511,D,-68.2402385869248,C,21.427046176118893,-139.81518953090136,E,1
Widowed,39,D,-53.67952781035555,E,221.8073369684964,B,39.29711625139961,B,73.63352664922598,225.2326663087071,E,0
Single,53,D,-179.31797146328452,A,-31.615259240547417,E,-9.987890667787152,A,-9.185450806174499,20.81351755826931,A,0
Widowed,88,D,172.5519822650927,A,-138.45330034349698,E,30.83936459611149,E,-137.9938604082989,132.8568849744455,E,0
Married,58,A,100.47624644638418,B,-95.98914896567139,C,288.970868642819,B,158.28137882005777,-36.480659036346665,C,0
Married,21,E,77.23097921884194,B,-59.048537771353196,E,119.23558213536015,B,-74.4095220122276,31.204783974071802,A,1
Divorced,30,E,-111.64529249916171,A,-107.02855929325355,B,-26.442196010988035,C,-94.28138890958004,9.611103132745185,D,0
Divorced,46,E,81.13396241025427,B,-5.386022044160083,B,23.96654150465443,B,83.76946083022438,92.77572988200326,E,1
Divorced,72,A,247.95376643435202,D,0.17917958507693485,B,65.57670438018664,E,-100.78689881409449,75.25423105204943,E,1
Single,39,B,22.64694744674996,E,-25.04296242648019,E,-1.671982554196518,C,130.13477815678792,75.11101152472447,D,0
Single,75,C,97.58822315768532,E,74.16320983442299,A,224.1547631858856,D,-78.06116313522753,31.791360310223816,D,0
Single,32,B,-39.55661316021638,D,53.6635668037584,A,-153.683369816587,C,12.078944948299206,2.6048741160628515,C,1
