birth_year,country,marital_status,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
50,India,Single,Other,-82.77366922227814,E,27.48801188331634,-96.29448530141956,-124.97962473774686,-56.20617552858642,184.32579494963167,A,C,51.776189468141354,B,159.26648682878823,C,1
20,Germany,Married,Other,-197.84824588938903,E,-116.82770316653462,54.97735383190284,-104.40282497845732,180.80311576795992,30.74084601287575,E,B,-186.67550099794707,B,191.40977922280453,B,1
20,Mexico,Single,M,136.894625540608,B,79.02265423595742,-79.1012470683364,7.630317805547886,74.93019746015631,108.40184939837837,A,D,-82.16301652764042,E,-48.18308256351016,C,0
75,US,Married,Other,4.936052166728568,A,-128.18639155871875,-43.49204896499788,99.62687057907179,-128.4623334335404,78.76451097737768,E,C,18.879884773889934,E,-158.60645757573596,D,0
42,UK,Widowed,Male,85.19395993414078,A,3.96512522145636,118.69274969534666,-22.68903085148861,108.13303997160968,156.2057952693292,E,A,-45.64250616083666,A,-103.98848139558974,E,0
74,Mexico,Single,Non-binary,-6.49030730351699,C,9.8268569496427,-20.587765219662305,-0.8375111885133202,16.247800084348555,-159.53709116735405,D,C,-80.2575685392243,B,31.427224042467326,E,1
74,Other,Married,Non-binary,-173.39119547801488,B,72.15903144505556,-54.23613815456033,-7.292396295992118,-110.74623466343243,-125.25685151108739,B,C,-269.94200408979776,D,48.81853910813253,C,1
36,China,Widowed,Female,-85.89894802977499,D,-142.918676360638,-25.652586090330328,44.48576169403427,-116.78490073388804,-15.493828047295297,B,D,65.46337527200457,D,36.83077828339461,A,1
45,Germany,Widowed,M,67.9417816345135,D,52.863387220795964,141.6621395483501,-150.9800514484674,-18.522353713534663,-29.702701770780166,C,A,84.29656038398231,A,-64.66544819487237,C,0
68,US,Widowed,Male,10.253068615713962,C,-341.53917546406296,-7.907015706618053,-65.32508218371235,-21.318069070812637,-44.13447170779995,A,A,62.47819189736157,D,100.8410138365976,E,1
42,Other,Married,Female,71.55657876792677,B,-28.125570140373767,10.32880171030445,-154.36793792863796,-128.52173586581418,-36.84602756628019,E,E,-93.64050829081289,A,-72.30042911685346,D,0
28,India,Married,F,-149.09468978393704,A,-288.28507128374963,-73.36825702737644,-181.48682785192412,86.35773688973465,38.934031682873965,B,D,-151.2555203984361,D,7.8076343738256515,C,1
20,China,Married,Female,4.573104154177232,E,-20.559233590274882,-102.71892370489925,-118.07496962344686,-5.966674221576807,44.52181416077251,C,E,-31.41895087925889,D,-126.5841406702294,D,0
31,Mexico,Divorced,M,24.200611197834675,B,8.438630293096123,152.29655779020874,8.821104213743675,86.45702244412614,-72.25929671623487,B,E,21.97132033554134,E,125.16011000654943,E,0
45,US,Divorced,Non-binary,-23.71643956983991,A,-106.33073406307443,-90.0032153320726,64.32936481392723,2.522127886850922,90.27435396205013,E,B,121.44040411678422,D,45.83176445025845,D,0
72,China,Married,Male,-196.76238555859774,D,-89.42198963170205,-61.879472505851275,54.79390366903964,-37.047483816444156,-182.5639607745903,B,C,143.15780605666654,C,42.0377721696552,B,0
59,Other,Married,F,30.234352278646583,B,-52.90955306964297,-203.71597613138158,-62.10811408634746,153.6160524444566,9.813155540349847,C,A,-22.59063803943414,A,-0.5019886590184142,B,0
69,UK,Married,Non-binary,-100.17580403517914,E,136.03511479662194,-2.034621660945757,240.37217096267835,18.96371896821091,8.28972675434652,D,B,-57.87881446065006,B,65.53888456119623,A,1
42,Mexico,Single,F,-10.36886289485927,B,-82.2148057953502,68.0181456629449,152.69989019187517,80.49319676385173,-205.03787131795784,E,C,-0.6451368639997673,A,103.79876372638108,C,0
24,Mexico,Divorced,Other,-190.22581893461543,E,-77.67396421196435,40.32609381279044,15.970210737465216,-136.71924950454573,170.8419881601236,E,B,189.58210639408168,C,45.28565390489437,D,1
45,Germany,Widowed,Female,-64.79524660577592,D,52.527366569893594,128.4410473007155,-40.04683420286592,116.19578975615421,59.98982746227202,D,B,-8.957234767807511,D,74.57502635681733,B,0
63,Germany,Married,Female,-16.422903079459857,C,97.7787889645595,-13.545938600365206,-154.92746958693147,45.1122665403079,-47.52319763260498,B,C,200.83854497615604,D,143.9399472753084,B,0
32,Germany,Divorced,Non-binary,178.31562771744504,D,46.80585807733168,122.47771188961221,-119.85173186592189,125.33222173526448,-85.4834335936412,A,B,-8.10751381173951,E,-22.68677218740128,E,0
45,Germany,Divorced,Non-binary,32.52639093058124,C,-15.647894107127055,-108.32993185226496,-29.55185675491799,-230.1678295055805,81.0670585473848,D,B,0.8115562476960716,C,119.71239916662975,A,0
46,UK,Widowed,F,22.234761955117452,B,106.09652865645145,18.848062761345748,-118.64177045630618,39.76463150996729,209.8839336583493,B,D,79.54639088647696,E,-60.090932483814456,E,0
23,Other,Single,Non-binary,99.91869790590054,C,-109.44707994398027,103.5145809603255,-119.88740509556837,-54.52807396656297,19.420007431270385,C,B,83.47087012964582,B,78.09804781953831,D,1
65,Brazil,Widowed,Female,43.889171676754124,B,128.44559309306047,116.0934002455176,-18.153070192550146,40.7777306782772,-14.877685944007963,D,B,-73.45492985885348,D,-93.10718191927914,D,0
49,UK,Widowed,M,201.06251074581897,C,-182.96932541052428,64.57845983767992,-112.15585130731777,-99.79751526015971,-32.91512503184384,B,E,8.013026816512792,B,36.06012920704886,B,1
19,Germany,Married,F,-15.585263620889622,E,81.05296177742606,-31.508411570393868,-126.52407561387203,150.95972684156408,36.06225320384146,C,A,-154.8959882580993,D,58.60755214212382,D,1
45,Mexico,Married,F,-239.2827034622358,D,-17.08654761306644,-150.87941622653383,28.031973528294284,28.385527695484043,124.66953895923689,C,B,-45.80044369722514,D,92.60148245054341,B,1
36,Other,Married,M,97.55387422546278,D,0.6021867283641438,168.0875641919361,65.03686438356738,-68.81381648901394,-179.07482016873735,C,A,-94.86717994581339,D,-100.46799306022423,B,1
46,Other,Divorced,Female,-7.540218105482753,E,-40.49057789863896,14.959017461719112,-172.75360490946525,-153.1078005032188,1.5146236844652385,A,B,59.836799223965755,E,146.8880511821224,B,1
30,India,Divorced,F,-25.4157010483812,C,-61.286578215996165,-17.35397157798503,34.0668097784601,-69.07984050223855,-66.36349969357916,D,B,-58.43665967910056,C,49.17693353815804,E,1
34,US,Single,Female,14.3568482074576,E,68.34112122463138,-33.38369721862951,-47.256511548904136,-21.55738244372494,69.82686261785614,D,D,43.420625190860655,A,247.52733641040697,A,1
60,China,Widowed,M,58.28170002133986,E,1.09691170494541,56.337280660793546,-200.0723171071599,101.24714293525197,12.984032741267432,D,A,-26.48716891652046,E,25.025938017792264,B,1
48,Germany,Widowed,F,-21.123879030711432,D,60.41824379716905,19.85432551388812,67.2966004011348,-250.9403067681011,15.00103840602178,A,E,-135.8037291988871,E,29.74362124082386,B,0
56,Other,Married,Other,48.36424144636145,E,-233.81758205588196,-38.680797827965,94.27458191260924,60.545472056235106,163.3496955999225,C,B,-137.40321447227115,D,-113.45808875557626,A,1
40,Other,Single,M,133.8271852785617,A,-33.50009469674929,-49.24896287925794,76.63108319334265,145.08806216434044,-42.002602977866644,D,B,2.9739611193513027,E,59.61539687425198,D,1
46,Germany,Married,Female,-56.3373753475185,D,-138.40867627837457,156.70820977639897,-51.41784761393169,-61.775327383199496,79.52284880221796,D,C,-177.679901916921,B,-112.66277551544705,C,0
28,India,Divorced,F,-37.486286518289454,C,-6.661840751138551,51.86345439031682,-45.20575512414965,21.037567844056092,-104.77809126774929,D,A,-186.20958903093955,E,129.62494503954753,B,0
47,US,Divorced,Female,-128.58555658715994,A,18.449762876066593,-2.6853368235527997,70.1564693669926,-90.64228239080393,37.024812743380906,B,C,-51.19574181289936,B,96.84405889260539,E,1
70,Brazil,Married,Non-binary,27.729712505809616,C,-248.62594231083767,85.06210102661989,2.0898165788809195,-45.037081805008285,28.948351410049895,B,D,-343.9504306546367,A,168.27790416466576,E,1
38,Other,Widowed,Female,-111.84669155388474,C,71.02019633460745,-110.7653006256935,52.538755389089644,130.47393942908698,129.18088954777934,A,B,110.89324537613177,C,-157.4992682459303,C,1
78,UK,Widowed,Male,-230.4562876708199,B,-15.442136200121844,108.07756184881202,-69.5773762897447,-54.37236987853352,-54.3705021817332,E,E,-64.80374002564487,D,154.10888338542188,E,1
34,Other,Married,F,-6.923128402640022,E,-127.10316810100457,-28.24470170131062,106.10756498429177,54.50199599252221,-44.99690268640779,E,C,130.31544372640997,E,64.09146965606845,B,0
19,China,Single,Female,79.77695630997044,D,-4.400488967705858,-133.065688949717,-43.06783299855133,-86.85776298734507,-28.19463428191516,B,E,2.7801659926883118,A,12.307792960360953,B,1
43,Other,Widowed,Non-binary,93.93392594426162,B,-38.7129560032057,122.00104676327588,64.32623274752656,88.25429948331815,-66.01735257172385,C,C,35.2445500003583,C,115.18131565748773,A,1
37,US,Single,F,-6.74301156055457,A,-36.515432467660496,83.19996599928349,54.57979457057489,37.09974564434171,-9.387871689090375,B,B,158.7078430286178,C,12.646843381129077,C,0
70,Brazil,Married,Female,-127.34307863378795,E,-39.5186689457062,-18.756600108463594,-118.33967811286232,-132.29317662647065,16.270331100469036,E,C,-25.30176629457528,B,77.24727870788348,C,1
55,UK,Married,Male,-89.15591337867515,C,82.18056894912222,122.20358010359075,-61.01351403504981,55.41286196057397,-134.58895317285348,A,A,43.001431960013925,B,115.55345178800135,A,1
43,China,Divorced,M,64.4398851854355,B,-40.4461928858897,-96.8882110041234,63.47969379074052,-11.156232417520076,59.939376720817236,C,E,177.80555047099708,D,70.76528129644485,C,0
50,China,Single,F,156.48441647315803,B,-143.85849948830855,-234.72657313412836,177.89477257842216,-30.977766497631986,138.4646431599035,A,E,109.80469607822347,E,-140.50317376508787,C,1
50,UK,Married,M,-52.35669494220703,E,-98.88652929375942,45.17915702270276,116.06139914919783,152.69855447854076,62.65824944515632,B,B,-210.05039875703048,C,24.380039575105204,C,1
69,India,Married,Other,42.266013645285604,E,61.32208273901437,-119.7070813068889,-165.98911734042272,44.02020984123603,77.00306491773614,B,B,-92.19855584928027,C,74.8433521346071,B,0
67,US,Single,F,114.78593726187121,E,212.5112801634638,112.84063992367308,120.29790362176614,-46.69094852020852,-1.5500714929010995,A,C,94.10846437064644,C,-49.24012631936907,B,1
77,India,Married,Male,181.76492340775013,E,50.49763872245211,-68.37972823702053,-115.40553540779143,-23.964802051813606,-46.831371271214664,C,D,48.183925077696465,D,28.27919859736488,D,1
60,US,Widowed,F,-166.5835107863189,B,-154.95192626338326,95.20073878347613,35.07766041863408,-157.20259616259602,-57.41320352348433,D,D,-106.9133348373288,D,-36.26169808575192,D,1
76,Mexico,Single,F,-126.1462146663101,E,-87.58675864873514,115.64423572262695,-36.596947938751285,148.47496094171524,132.89149453977834,A,B,10.247212547273122,A,44.44184825821695,A,0
43,US,Widowed,M,-14.894830325254569,C,-5.806421061158334,-103.20734747741025,18.442647603047654,133.7430931469562,-103.87135488038359,D,B,-61.879494183537865,B,-3.292622854366778,E,1
33,China,Single,F,-162.30503000359354,B,19.594840751266908,42.94636743935747,-53.968734570219546,5.316288044862941,67.77881942442347,B,A,77.30579775420608,C,112.1287071013325,E,0
22,US,Widowed,Female,-2.415588860550232,C,-4.44341576477723,75.88873412905147,31.546504382496664,170.1591472720589,230.87426696696537,B,B,-92.27194102726281,B,-84.54025460829499,E,1
37,India,Married,M,-79.3686220323656,E,-6.1568672735297,-68.82720822209502,-61.67242476418514,0.9818171531049512,-19.15866761012252,A,B,45.45416714096003,A,32.89314118672551,B,1
39,Germany,Single,Male,54.78997079510932,D,-89.91922872506571,-88.59051485073599,49.070935143886594,-172.88017716555345,-134.55773810938962,E,B,-23.572425187278345,D,-87.27330975136245,C,1
46,UK,Single,Male,103.70045402886853,C,-72.77650747422369,-50.91516305177218,-126.04343677505953,-86.20219995244813,59.46037636920214,A,A,-0.8126756240616385,C,268.12653088650785,E,1
28,China,Widowed,Other,66.0095647283649,A,149.49178660819248,-100.05125652174117,-27.630419278140884,45.90451154549236,57.13041867380835,D,A,206.025603490852,A,-68.16232170018866,E,1
67,Other,Divorced,Non-binary,68.17693320463346,A,-34.401731802585864,26.533113126373504,-28.585061410825407,-46.26378769568768,-39.36152624862334,B,A,-13.57930904269228,E,-67.64895392697879,B,0
66,China,Single,Other,-61.95197987699792,C,64.03288679430374,111.15339230914698,47.02320918287242,-151.41549206469313,-126.31153141004657,E,C,-100.15278452789589,E,-106.0368972995172,A,1
62,Mexico,Divorced,Non-binary,86.66165395088338,E,65.49685969367138,52.65734891922955,-22.06527645303709,-46.462776947058984,-91.1772791815536,A,C,62.48843769824991,D,-32.819004780403546,C,1
34,UK,Married,Other,162.44349001281128,A,-48.27233744239995,180.871077740893,99.10741573087995,25.353007849977004,17.566878290999803,D,C,219.53371640312557,B,55.75548486228992,D,1
26,Brazil,Married,Other,-3.065194032849392,B,196.9722447673423,-117.24222785041533,24.315901707821148,-75.28298132190953,98.43601886443676,E,D,119.8376208971409,B,22.539610915658503,D,1
55,Brazil,Widowed,Other,64.33654655599746,A,79.59883462349737,-4.216722746804616,-66.55793539707729,-57.9234170671567,-4.323294130302471,E,E,41.092834747323096,D,-75.22063483510996,C,0
70,US,Single,F,-91.11665105694765,A,13.059821791733365,23.67377503090222,30.913199791189328,179.6716738126069,42.97590410862608,B,A,-75.22388779579163,C,-52.494377107062085,C,0
77,Brazil,Married,Female,-44.356471196644,E,65.485171422054,-7.179142232051432,-49.27574671291535,21.470660468272897,-38.43643230543891,A,E,48.31975202647157,E,-183.92141457978585,C,0
79,India,Single,Female,-128.60307265360623,A,-76.8452152081857,-101.7251901148891,-28.868201675778195,50.389563186748,77.94833881647949,E,E,-70.7644872529017,E,-10.723714760543674,B,1
19,India,Widowed,M,-113.79603963232118,D,-76.8184885892694,-82.23673761133867,14.755081976796431,-11.813772205535777,-29.344761606170387,C,D,42.47272320523793,C,12.910195449808601,D,1
45,US,Widowed,M,-10.747415727412758,D,11.174526109062578,-72.58965028011994,-198.452252834927,-96.64453551496732,-8.29986873376927,D,C,-43.07769563941568,D,3.4561482496277875,E,1
39,China,Widowed,Male,-202.25290642444125,B,41.05355788574093,-102.19782477649713,-8.477588178221643,73.63073115628954,-30.68205642771506,C,C,126.2527307561915,D,-138.33342536637502,B,1
24,Mexico,Widowed,Female,-212.4281018015643,E,204.2500228626657,-25.134048917566492,161.75043013415493,145.2564354497683,88.78507134251313,E,B,-37.863249100936905,C,-28.99913931034565,C,0
65,China,Single,F,-79.17075988947556,A,209.9427647972916,-191.75410769320183,77.26812821908013,137.33626035469547,-125.6842724291711,B,C,-33.180836512358006,B,-225.93141496577488,C,0
55,UK,Widowed,Female,-71.13457321509289,C,14.97671485191486,88.75482153698353,-123.09633338555403,49.15770645375562,-0.6003919277505636,B,A,-80.27736537325835,C,197.70371966116545,D,1
59,Mexico,Married,F,-11.354799442622099,D,10.043921630422666,106.44686606313212,67.81868452259616,26.468116523855635,-129.62961580989702,D,D,57.02901516220369,D,-147.53784444689046,B,0
59,India,Widowed,Male,70.31814729237077,C,73.70884319181607,63.763675283034374,-81.34348837140118,113.5418894025008,6.65771978998315,B,E,-105.16742501654707,A,163.47416632438552,D,1
51,India,Divorced,M,131.18745162215032,E,-218.10072888422485,-20.69506412162193,175.5448902390796,1.2024198694159887,-31.400889731358138,D,A,-110.26334435302306,C,-44.92195099046557,B,1
39,Brazil,Widowed,Non-binary,-85.71873515494255,D,101.56848801257551,-111.0600181329882,68.17690539000341,64.40882367570532,-106.0684084220759,C,A,92.94220035676778,D,-96.43799575077664,B,0
57,Germany,Single,Female,16.089821965814323,A,27.02060471110737,75.29861801763535,47.40477356495791,-123.38446574413699,-96.21104284374712,A,E,-82.76369694265655,B,47.19456808847977,B,1
72,UK,Divorced,Non-binary,-61.44600817375895,A,102.51629840874037,105.76367155028119,-55.54396816821772,170.95924123276546,-7.951807202335876,A,C,45.43579667588914,A,26.670096687171725,B,0
50,Brazil,Widowed,Male,72.41500515635349,D,-59.44273161646257,89.96589078613886,100.23930304705581,-189.51238044290136,178.16033588725023,C,E,-226.38177179132603,D,7.768919257680483,D,1
74,Brazil,Married,Female,-40.04739848016877,C,183.77890564889393,-11.260337732904073,210.9281137927018,9.683913258253614,66.90217480255805,C,A,121.78570079630038,D,-119.69278552578247,E,0
59,China,Single,M,-122.62893588149801,D,119.75217981204653,-88.35023134541782,129.69299804458078,-163.77580709408429,-90.30850441126297,C,E,-13.11720330290587,B,251.85302517717028,A,0
78,UK,Married,Other,25.162015006715144,B,-52.326038656794495,73.27912262481856,155.40249684119047,16.794890470875217,-13.341373351883714,C,B,101.20453938636275,C,-14.756464985372093,D,0
26,China,Widowed,Non-binary,154.98948486576685,B,126.49779736969205,-109.74011668604547,136.46254325602857,-95.11991482329182,-226.01504024356512,C,E,-40.06336918537271,B,65.72937413145921,E,1
36,US,Widowed,M,-50.813018885606,B,111.88262755383947,47.007066354529265,-375.9410157082433,123.2909125969846,-314.8339044842123,C,C,-83.40376983823715,C,55.40698659767052,E,1
38,UK,Married,M,-61.287251941442925,D,-26.080001640063756,161.13480200853994,-133.79739199497828,10.612350152948553,-149.34425011062905,A,C,-162.39032807861645,C,104.21407224144102,B,1
18,Brazil,Single,Female,-158.0064884064058,A,-24.80509411471936,90.80463354509205,23.994755641577466,391.8698224891779,70.54687959230537,E,C,-184.11081839660213,D,-58.23654204387461,A,1
51,UK,Married,M,-41.24064223320586,B,53.64749190597454,132.7536793587459,-97.20568178664473,0.03650064311908454,122.8989952743862,C,E,85.87424973411547,E,108.26913837143648,A,0
71,Germany,Divorced,F,-99.13728969164913,E,13.842572079881057,32.551067588684916,148.91343904558315,-107.99811351719428,-69.47444846084915,B,A,80.31654839560133,C,-114.487758066243,C,1
29,Mexico,Divorced,F,-57.47107204351991,D,-106.24095866697645,23.709255211035412,203.16706414617784,-68.56158025353258,-185.22659805536762,E,D,-76.07516022157033,C,114.99503933671566,D,0
77,Other,Single,Female,-42.12155599123794,B,87.3723906895643,102.78866508427707,94.59575896191666,98.67948612140955,51.61370106746968,A,A,151.56979244332285,A,134.34918520843064,A,1
65,India,Single,Non-binary,67.13707080145109,D,266.7428114642453,77.21241739820849,-53.09413845191449,108.23452482251435,35.81251129465207,B,A,25.806796382120073,A,-3.8020685142294854,E,0
71,China,Divorced,Male,-89.02591978567973,B,-85.7022465034764,-154.83294899480282,-57.36709625023126,30.739514862188766,17.649240015894506,B,D,138.93050486235452,C,-36.799868695018034,D,0
60,Germany,Single,Female,-52.20157453840394,C,73.9193967165201,-30.36837429717936,17.783503109542917,-138.5779160836123,-68.95484268806167,B,B,37.374556200132226,C,47.45243124635006,D,0
66,Brazil,Single,Female,-35.21921736269839,D,68.56400324805502,164.75811470896792,-266.1403169646801,-76.3581807164112,-2.3231876373019844,E,D,-154.79176243623104,E,-315.2794303292286,D,1
36,Brazil,Widowed,F,-99.41183457910961,E,-11.760883296755878,14.562494025189196,60.626524919039014,197.58738553424956,-11.235547495784177,E,A,8.431847203290342,B,34.172986682236825,A,0
58,India,Widowed,F,69.1733455867999,B,123.18290395221338,-48.677272128473525,-126.716524953604,-17.005330433622788,94.73748754420069,D,B,17.977833263580624,C,2.5228935070572587,D,0
21,US,Single,Non-binary,136.1788328757992,E,59.18954028792774,-96.12935638865999,-198.59245788966865,34.36157712687454,-319.01069636987023,E,D,-60.70190746254966,B,-51.833590176569565,D,0
44,US,Divorced,M,-143.92443986480072,C,16.59852235989415,62.4274369530201,-4.980173408992017,-106.07943407373533,-219.7468694325003,D,B,74.65264795459098,D,260.57240485047674,A,0
56,Other,Divorced,Other,95.45192289024789,D,97.00945912084812,78.94903556951104,-65.3480778684978,-61.01663160179258,194.1622723102937,C,B,236.4018340410043,A,141.3898830322047,C,0
59,Germany,Married,Female,126.83798144177263,D,-15.93764663376109,125.17125484391354,18.054216394330318,54.90700262040262,62.746014755855974,B,B,-57.283758295190424,A,51.210181205862305,A,1
66,UK,Divorced,F,-147.88076789245716,E,-6.103982186173205,206.75159918790376,72.69639937610759,134.7914975288047,-21.72576921797855,A,A,58.171737080006125,E,95.68531459075247,C,0
37,US,Single,Non-binary,-51.503880817460654,C,85.89188213667761,-36.87397191546608,109.61149473514544,101.7157905092129,-15.371155805785417,A,C,-135.12524107336935,A,-33.87843369741736,D,0
27,US,Single,Male,-158.46894362923464,E,-160.44020545398925,152.01710596796246,-50.83579119184339,-16.55249897776983,-49.67550019928729,D,B,15.740968781690887,D,-46.64024808118127,C,1
56,India,Single,M,-24.886822681304384,A,-81.71429163537942,54.59403360703641,-35.0273913500802,128.2661482377589,-110.8892168480063,E,C,99.37951332422662,C,-12.745213158636433,E,1
66,UK,Married,Male,175.24618597962612,E,-34.01458464862862,-8.322665073806002,27.573006210384566,-211.8717446969986,-76.47116339477368,D,A,35.12927593781826,C,-73.85815807537749,B,1
18,Other,Married,F,156.03002271176635,C,-31.40939787434202,-35.24582561575503,72.90373948489815,-25.923771540392266,54.67401064136468,B,E,57.30773854856827,D,16.552282279728487,D,1
68,China,Single,Female,-24.824438759090626,D,138.76733214656264,195.41102266800675,-83.55889144933289,-42.04692679717655,62.66663412665999,A,B,-144.1838337174442,A,-45.79102618537097,A,0
36,Mexico,Widowed,M,32.62453802357268,B,-52.24821857470333,-152.6548092837343,10.656136774744578,89.79007217371772,-110.89899233028413,B,C,-89.91730997622831,C,66.88758809422556,D,0
79,Mexico,Married,Non-binary,-184.46589587007932,B,57.44882397824509,-146.55136217587054,-69.6193748615051,-120.8619441317458,-192.51395506637917,C,C,-65.88775631449735,B,136.25577441751074,D,1
62,Mexico,Married,Female,33.84014079819195,A,57.848591389673764,-31.465614010018683,84.10356122065008,-20.28497602616059,-8.550877029142402,E,A,158.6975980552811,A,-131.92707876902315,B,0
57,Mexico,Widowed,M,80.40828468568807,C,-26.782946137937806,-7.21625486176209,-2.703788370730146,-19.606994222845685,19.615022096709055,D,D,51.95622722620733,B,37.704771858323696,D,1
53,UK,Single,Non-binary,10.30804214783708,A,-73.94264121569127,-60.29362960674373,41.22816556561291,99.51371592871435,-157.0489274879064,C,D,-153.7501320900365,A,28.422100211001357,D,0
32,Brazil,Divorced,Other,18.28133954454217,A,45.77437115347424,-23.96026911382353,12.603052966274028,178.64228976600333,-58.12974140387627,D,C,43.08585148154558,C,15.641405229741787,E,1
63,UK,Divorced,Female,134.3643400943269,B,179.5140158692049,-111.23762518922793,168.46481623379458,64.22100661393763,-21.82061702390258,B,D,-189.36856137548378,B,158.60948334374174,C,0
49,US,Divorced,Non-binary,-108.11197553462615,A,38.70004826457601,8.876528772518954,83.41642394693655,-2.2511131968759366,80.80791657805403,A,D,32.570200158342125,E,-236.9121447736027,E,0
39,Brazil,Divorced,F,-164.01712543971658,C,-88.09593167628017,79.98183719979237,-43.4393029969594,111.42157996046696,-3.8085118810523206,D,C,-10.486840988973153,E,315.82722681167775,B,0
28,India,Married,M,138.05290329060483,A,26.824752597678327,-122.88253449950463,-297.5172839545585,-35.02253545498514,15.656480191884212,B,A,-90.17252247593952,C,158.4180464308816,C,1
31,Other,Single,Non-binary,-159.52558198354922,B,2.831800493326513,13.211446485670697,-156.96019953503912,44.08050858967842,-45.31698162389771,B,E,-39.46589683540358,A,23.255628558202886,C,1
49,US,Divorced,F,-16.174805892290664,E,49.29252662806554,83.76672511342113,183.17029996579691,161.59999075947445,-43.25863379009983,B,E,-48.91181103876497,E,113.99171042452447,E,1
20,Germany,Widowed,M,5.890616120860171,C,20.40454471623271,-193.80568100760158,70.81789537337208,-143.23091674075746,-96.66520544506663,E,D,-51.79176292945355,D,-106.82192102250421,E,0
32,India,Divorced,Other,-124.98550458826607,A,-28.438262701036614,90.3059130861229,127.6212765965556,-58.54915774291713,-3.603011539719868,B,B,11.000514802568874,B,-57.57324819149075,D,1
37,Mexico,Divorced,Male,-87.30973987679278,B,-27.370878092059332,46.98811702658267,-24.000441716597955,-199.87371516186175,-64.92529409318978,B,A,85.84040710036466,B,40.338152193504236,D,1
23,Brazil,Married,M,39.819460415883704,E,-127.06642566622821,-3.9343920414406064,-49.744067223875966,-6.582381869522953,-183.84697061189368,E,E,88.58769711891587,E,-31.105642811362795,D,1
58,Germany,Single,Female,-10.958002740855228,A,26.46724470661458,171.80946394324644,19.046391092090065,129.29073639560417,150.16764425373512,B,C,-57.60279025637435,D,1.7910196851368274,A,1
41,India,Married,F,78.45561433850115,D,79.3288947858428,137.45665013431417,85.21969195632049,2.4730143777614075,54.11605504523719,A,C,-45.3331447889386,E,-54.48445140554411,C,1
47,UK,Widowed,Non-binary,-58.597992172451086,C,-67.81332464153135,60.90427268935413,85.50770996141148,-7.0495757887317145,-18.754201290568947,C,A,18.77651512456233,B,-287.1389633358769,A,0
79,Mexico,Divorced,Other,-2.4251139231643233,B,-83.73863891327103,15.510406889646381,70.59297869153623,108.46932083019469,23.27167160279487,C,A,1.21910331952328,C,106.44943380012141,D,1
34,Germany,Divorced,Non-binary,-55.65491969921198,B,-86.57998840330171,-34.90075054716421,-143.33770386842164,-68.75585135614972,-31.361355943610114,E,D,61.046732973150554,B,-10.704081956286297,E,0
54,Germany,Widowed,M,189.12660998942417,C,100.04240698553181,55.2790610928721,-25.67356125731522,-240.07519295807737,-64.02890520761422,C,A,38.272981455355406,E,-42.2198583844851,C,1
55,UK,Widowed,Male,-37.27618641027857,A,-32.239553495054466,-90.01833308630476,-30.087520707609823,-155.09277994563658,-95.62235500379295,C,B,73.93261529262611,C,-93.05465699196776,D,0
67,Germany,Married,Other,-156.89171406791954,A,-56.490566797061646,215.99953205760042,-5.43096911163125,-54.942709618981425,168.94360803123453,D,B,27.656009534110172,A,-180.64285606542413,E,1
51,Germany,Divorced,Other,206.19595233766623,B,58.22454143076542,51.074364143850495,117.33454189402252,-91.27357979401987,96.92773019511957,C,C,-102.02152425346367,A,-118.24415601522536,C,0
38,Germany,Married,Male,71.49098544060432,E,-7.003852403619263,33.2397733632626,19.63827177346391,67.7617056531425,-75.6495634218058,B,D,-101.66840810992622,B,-0.5234969223840152,B,0
62,Mexico,Single,F,-161.9851030835314,E,-113.91565741270307,-9.237093530241125,2.305026364594914,-117.89643164948087,102.61663626458466,C,B,129.0008029701193,E,-94.14229081601694,A,0
79,Germany,Widowed,Female,-18.587348017078124,C,100.72616767469344,-177.51687698314987,-134.0528709640365,96.54403949737458,-90.90566563336543,A,E,135.70886617379173,D,-81.07661865098856,A,1
47,China,Single,M,103.11075546599847,A,14.269243372253044,-126.69178500467737,-56.81327806154677,-106.6025245341504,-83.3371595465686,A,B,106.40361264082073,E,-55.66922983853202,C,0
73,Other,Single,Female,-214.23578412662212,E,14.988124098736307,-27.24188361711624,-181.05078389584634,54.60848326701888,-125.40901894248509,B,B,172.28286840531482,E,114.06333653189395,A,1
64,Mexico,Widowed,F,73.66085308015546,A,38.22942366194842,84.75017657136988,-101.15348863883233,-24.09496476112823,-104.14512394653093,A,E,-67.12619799573682,A,-68.76032680458196,A,1
53,US,Widowed,Non-binary,48.665372379230604,E,6.878607415513661,-85.15028496234379,-70.10778901534496,-86.56776037053005,114.68413485624964,A,D,101.79527138530379,C,45.72568206609662,B,1
45,China,Divorced,M,-259.53526229816515,C,1.5300694776642514,-42.2262691889943,-6.531990639048006,149.57289992810584,-58.04829657477464,D,A,125.99687865601324,A,272.1653079706695,A,0
56,India,Married,Other,130.96125786452228,E,-14.150226694432744,-22.63933206702187,-66.38212957768175,-156.4320828295161,90.23481238538798,B,A,1.280100671969194,E,-15.467619107997837,E,1
77,Mexico,Single,Non-binary,132.1572536970973,D,-137.09063087038277,17.281232703051153,-69.2752297017323,147.54824606633844,108.45017761712323,B,C,192.61335195989062,C,-60.908560070869825,B,1
