faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
None,D,65.02276565363474,E,-43.04863500451693,-94.55925470511357,B,D,31.239987416108544,-24.024139757903,A,1
Buddhist,A,238.31904425951294,C,-28.850480724333384,51.72622842418666,C,A,41.42601952928361,-81.83157986609521,C,1
Hindu,A,24.371202010053324,B,-39.326090824237724,163.00972309105458,A,C,-55.655939969622814,-4.932643547073694,C,1
Muslim,E,-43.27515038125388,E,-146.1514864229409,29.671251372305914,D,B,92.38380100921333,-8.358385404335532,C,1
Muslim,E,192.59623017149505,C,-232.76637743326418,-82.56373374030713,C,C,143.56274480770156,-57.2359920159093,D,0
Christian,A,-106.30726770523222,C,13.493734026526852,59.811576931674374,A,C,70.13346227052486,117.23426199693489,C,1
Jewish,D,31.238839270005947,C,122.15826641786943,-111.03780500272367,E,D,0.0374120790854519,-102.42686945583,C,1
Other,A,87.19196091067259,E,-18.55630816513162,165.1832793919936,C,D,-0.9431660535894257,72.24178363689614,D,0
None,D,-55.29160270041268,E,7.128916231724164,42.29650036047079,E,B,-9.810162199447175,151.72808093047976,B,0
Jewish,D,-15.668340897103466,D,-158.70570438660104,61.02594489048959,B,B,253.46294903746445,-122.86991835653131,E,0
Other,B,-165.59824846739554,C,-13.901754813993076,-141.72791480047604,D,B,42.18310191596971,-13.170227551414706,C,0
Muslim,D,-96.85752356037487,E,78.35407379013189,-59.377827585000084,E,B,-0.21963328411956037,124.6345356621138,A,1
Muslim,A,61.5643006166662,B,16.57813175969081,-36.62003605039334,E,A,-63.53030964037762,3.181927359716467,A,0
Hindu,A,142.28098257963038,E,119.5741009153316,24.976471238803764,E,E,-16.713806980944494,-49.74409259515004,A,0
Jewish,A,146.1729727189578,C,-143.80622177897925,23.23532036137819,B,E,142.03931788165676,108.21637045570127,D,1
Other,E,102.44019564075167,A,-199.56199001902112,-113.9235402936738,E,C,279.4939748238062,-28.76081640604043,A,0
None,C,46.797612814432945,D,123.23469782853309,65.94463976005017,C,B,-48.79466060324012,23.990628585347583,B,0
None,E,-46.93872041415239,A,-16.47388196973003,-89.3628854014889,A,E,-21.360728863504004,-306.52871627102815,B,0
Christian,D,135.3580261907176,D,-30.70504741844036,15.40888369938136,B,E,-7.110032695655392,-172.33222022868526,B,1
Jewish,A,20.82553058652536,A,115.06194250123794,-12.766668750215038,E,B,-107.84682005067727,-102.47734041304166,E,0
Hindu,E,12.440327764928712,C,-73.16566086836366,-46.37402201191186,B,A,102.77041754439595,-15.665205515903672,A,0
Christian,B,-62.23520613856414,C,-41.09563065677174,8.024514624861288,A,E,-57.54256417755056,-115.13603434971473,D,0
Jewish,D,172.39366210063488,A,112.59980770064179,-22.131219245806097,E,E,-30.43909549358275,-115.62713800844129,B,0
Christian,E,114.84440598379291,D,-237.49652952581428,-193.94734116887452,C,D,51.62285326186245,-48.6080660788575,E,1
None,B,83.4286467334674,B,89.06225667863332,51.434516408789285,E,B,-41.03706390292836,-122.79657947470457,D,0
None,E,94.4484939914206,E,11.437760428048556,57.64553375768189,E,E,-82.00787513302556,-36.39458181165445,C,0
Jewish,D,24.781156102651412,E,-26.443108587396008,138.34378423194102,A,B,-45.638019591999814,146.66002939791903,A,1
Jewish,B,121.88831450754097,D,-85.13509177675127,118.85806520735605,A,E,-102.82019723217617,-54.13854328855495,E,0
Hindu,A,207.0491317753973,E,149.65992649487708,75.57099963052126,C,C,-26.69086219483936,23.849954493000194,C,0
Christian,D,-143.1210496275861,D,-127.36736556997504,36.02008941524771,A,D,-18.181163988892067,-2.329980756881808,A,0
Buddhist,D,52.83734671601081,C,-169.75862377038172,198.6554435280187,C,D,-1.0093259852306942,90.95164497110237,B,0
Hindu,D,58.480496879531195,C,19.137371341789837,87.05607105448689,C,A,62.611047253156784,-42.41629609834307,B,0
Buddhist,E,-80.34181328247952,B,78.33517638821881,-120.15738845696882,D,A,62.463912040784955,-17.664832145769456,C,0
Other,B,26.675949605038674,D,94.10135833521038,-35.27669584598018,D,C,36.617261320306085,293.13105646193645,C,1
None,C,-91.6483729817622,A,95.90210195369984,-111.97021998649322,C,C,126.69488412584633,-53.106106299952906,A,0
Buddhist,B,-195.92388464510978,C,-16.23278425513621,-23.00041244033665,B,A,-82.69241211436555,-15.778267697308014,A,1
Muslim,D,-4.033861392554634,D,-120.65624141512485,206.5057674756611,E,B,-8.660402522135385,-97.19386865291169,B,1
Hindu,B,-100.09127296398069,B,152.9701898123382,10.186091991091642,D,E,42.083360030286606,-214.6605947453478,C,1
Buddhist,D,45.681724205483285,B,-44.296036053734355,-53.32258532177748,C,A,15.605195763905538,39.49152003788961,D,0
Buddhist,C,69.38167963175806,B,106.22301956299245,-87.7230484037551,C,D,146.17394598603585,76.2739407971869,C,0
Hindu,C,-28.046667903587856,E,-126.88256190153653,-93.8923858508722,C,C,-152.4731363650067,7.709892675530517,E,0
Christian,B,-51.386491705510885,A,27.257096172128186,117.47593420341245,E,B,-27.44961882895775,94.20955155362908,D,0
Buddhist,C,-60.85944267289685,A,11.474450330245864,19.726496701617123,C,A,10.358516660898776,-37.44872540249347,B,0
Other,B,-49.59569272582529,A,-32.615325703150745,-60.70843404241195,B,D,-95.13054977058279,16.082828331814433,A,1
Buddhist,A,25.926226982073164,E,-2.690498379095278,52.4319956209117,A,E,109.40402947294659,-61.15639450836152,D,1
Other,B,-73.03116019104827,A,-99.68758706609901,-257.1765379048699,E,B,157.56362899383737,22.579254953956703,A,1
Jewish,D,33.69872662462268,A,92.81566545713828,82.47022880010874,E,D,-39.2896728787929,3.4983721414797007,C,0
Buddhist,E,-167.84891355694498,B,76.05848445494546,56.20230388853462,E,E,-19.19076044266896,16.00060309862351,C,1
Christian,A,56.14326034276159,E,42.6220172891903,189.09985752089597,A,C,66.51075301461422,80.4647134333447,A,1
Christian,E,-66.72049813301658,C,-338.441173050678,-112.31597087398184,A,B,1.6715803286025264,-249.0566279901595,E,0
None,A,50.70322766805676,A,18.20362916484962,-4.59977856438393,B,A,45.756101434306665,78.77783405088252,E,1
Jewish,C,-128.54924584985847,D,1.8134453564580197,-22.922504770494378,C,B,-40.50813930605667,-13.164757659058674,E,0
Other,E,227.8023925557338,D,-88.54020904178181,78.91390182978904,E,B,-160.86720472046346,74.51724538373236,C,0
Other,E,8.753249770715176,C,20.5192535403278,-207.83843400652478,A,C,-75.55424901556368,-64.1281503321362,C,1
Christian,A,159.1726627829998,E,1.4979406542641507,128.15429374326274,D,E,-67.58173676063079,-40.68365234068605,C,0
Christian,C,30.3466595451704,C,-59.0086821864115,-140.2521572053983,C,B,43.99243545191767,220.65041572368636,E,0
Hindu,A,18.227561717057775,A,-59.845705607514255,132.51780548384608,D,E,-33.74741640460041,-65.22938335487297,B,0
None,B,-24.13211573034733,E,123.6626026560721,-53.80848489021286,E,E,-122.85067430226304,-124.39205469625665,C,0
Other,E,39.209307959929056,C,-57.153459751692495,207.53076274009055,C,D,-2.957782004740654,51.971488783410216,A,1
Jewish,B,-190.43268306811976,A,-16.366461274237572,-44.86089239521277,D,E,26.90793014000911,-205.68439132100158,E,0
Muslim,E,140.79725737444542,A,158.5896203322659,-13.70456037889671,C,E,-139.95366068740424,108.93931714843062,E,0
Hindu,B,-27.099874615920545,B,-118.8740714915603,-132.49198218566207,A,A,-5.546533886972571,16.134293168758916,D,1
Christian,D,-235.37295832172015,A,9.368787897624467,0.8037040992866921,B,B,-136.90922231683865,5.411924060920539,B,1
Muslim,A,-111.23571893747184,C,-90.19069330759343,41.72302604053616,C,B,45.86607396774943,-224.21693244808415,D,0
Other,C,100.31353714724811,A,-65.52130038164242,-99.99011395596067,D,A,42.98395801646539,-88.86465631155366,A,0
Jewish,A,85.50500660140801,B,-132.0891018839633,-93.34747695131058,E,A,86.13768302302704,65.3539957930052,C,0
Hindu,D,-20.442794749738052,A,-27.405343074377953,6.889982713949491,B,E,-95.90642291635689,146.80776173346092,A,0
Muslim,A,122.20432879047803,D,77.39309318433274,-30.713647313568,E,A,-67.83193144025891,-162.29803745721927,D,0
Hindu,A,-191.56376909039716,C,73.29838643407923,33.70614191424925,E,E,60.17970215585058,-84.57062153835052,C,1
Buddhist,C,199.5913980296618,A,6.489332026267913,-8.043506308700328,E,D,224.73442250830396,-30.715396511813044,D,0
Hindu,E,110.15311412630138,C,32.17030383944833,-75.04347114573112,D,A,94.63441976851217,40.33891226055687,C,0
Hindu,B,144.8560162781882,E,139.30012331295356,-104.5739775871047,B,E,-107.69455977851767,-71.55489598081736,D,0
Hindu,B,12.259510021764571,C,-86.60087193355503,-181.69631528998337,E,A,94.78225492178757,119.03186093669353,A,1
Christian,E,147.5339206957816,B,-26.497341761538646,-15.98169595579515,A,A,-73.52458724331521,42.303648313904354,B,0
Hindu,B,-163.443494381066,D,69.51262203914817,-178.76997693022602,B,D,-43.05025796020849,-168.9027254961946,B,0
Hindu,B,115.03747009006797,B,-65.92845866127767,-119.68362779615882,B,D,65.65736147163207,74.9814225797225,B,1
Hindu,A,-123.87528471579373,C,-88.99926247461508,68.84614998632262,C,A,-56.09872940906337,-14.323135695544073,E,0
Other,B,-15.40219337999045,B,69.30716005959556,-83.55586986199745,E,E,66.50950367679161,-11.573426372447699,A,0
None,B,-75.21608933968041,A,-214.64104438383094,-19.841884581367935,C,C,61.21982326801899,-37.21229981017636,A,0
Jewish,E,-90.90747599595791,A,-182.17204535177635,2.4931821302220243,B,C,113.95901201500355,90.47869781576561,D,0
None,D,73.21650138664208,D,45.6790027090359,11.504581306073417,E,A,64.51397224144763,-46.410416039504554,B,1
Christian,A,-58.7674910101181,D,177.59825371270162,-69.498127106801,D,D,150.9123501178395,-173.30439724947325,E,0
Christian,C,-134.3164480003251,B,112.02883101896646,47.493135740633804,E,C,-61.32068282024801,63.95066035427306,C,1
Buddhist,D,-191.1519302450796,E,-186.16196698321906,-21.50775016596333,D,E,-198.86842692595846,-96.97443688596094,E,1
Other,B,-7.605108516318132,C,-64.01084444561337,154.64014719201157,B,D,-76.82723891862278,72.64704241482546,A,0
Jewish,C,12.310467114440081,E,55.71779884496802,93.82992969596536,C,E,-46.964424961002486,72.76497382340635,A,1
None,B,130.86694931001446,E,95.83729070493526,177.74526898228805,B,A,-76.34613998732713,77.83330250095584,D,0
Other,C,134.8843535218253,D,27.441902022890012,-121.60264434267411,B,A,-50.50827680597417,1.9574764092190908,E,0
None,A,-101.3036076805048,A,118.48189149208537,132.41396468409624,D,A,115.54967650744818,-43.756732751785634,E,0
Muslim,C,-197.43547921391118,E,175.47470362619356,-15.697446479586457,C,E,44.182850122270075,50.79008656889097,D,0
None,E,-136.06344837201598,D,-126.78212409262912,-49.33786208034482,B,E,-48.956794136051336,93.73570870890937,C,0
None,C,102.27627313465774,A,172.11966421005187,304.1395337347504,C,C,45.98285789526904,-41.38853966158702,C,0
Other,D,5.418023605007446,B,-178.16782631895072,8.969889790103561,D,A,47.72326502988386,72.27807128687401,A,0
None,B,6.65495821160568,D,-184.84399123969158,-102.95226584812688,B,A,136.27425213871877,-41.083404388977776,B,0
Jewish,B,160.4119065207671,C,88.94673461560842,-95.97262423455834,B,C,-175.1915996992637,-85.5118568547184,C,0
Other,A,53.42061431580733,B,120.29728804152633,51.25322205577116,B,E,18.71158617054838,-82.63895752870117,B,1
Buddhist,A,-73.3928128056129,D,92.86087435372299,117.8041565118559,E,C,158.05814909865305,-18.623259906477806,A,0
Other,D,-1.3039421312884518,D,-148.08910209236686,32.63954997753509,A,A,161.70040132307594,-56.31932225498269,D,0
Hindu,C,62.52993948482859,B,40.191215362908395,155.18563017013534,B,E,76.73029175827213,-33.5044757388997,E,1
Jewish,C,-65.81797047883283,D,-3.780386454516957,169.97908005466178,A,E,4.148546065277145,-15.572843385726568,C,1
Christian,C,-56.78133381415941,C,45.82108257897142,123.87929158836144,E,B,-42.51468041268062,285.93477594510944,B,0
Hindu,B,-12.461434455232574,E,19.279604441104766,-58.0234400018197,A,B,35.31397208335262,14.56466731320518,E,1
Buddhist,D,109.0581086343406,C,70.15641779596191,-14.153448864491185,D,B,23.595116383756224,-17.352247150445987,B,1
Christian,E,-176.27009470868023,E,-175.8152357152174,-52.15559816819068,D,D,-34.7824947453546,207.1697274626815,B,0
None,B,135.1258943216727,E,-145.45048105199885,7.337998406393252,E,B,-9.765752671645952,208.7953898669004,A,1
Buddhist,D,-132.06479114831367,B,49.2020458474923,113.68434150414106,E,A,-91.91951443593294,101.03264969940933,C,1
Hindu,D,185.38360319560906,D,-251.02609748477863,165.77432143323222,D,E,-255.27150305508394,21.966949231629503,C,1
None,E,-21.983700674424675,D,14.197719803246514,-77.53110032771716,D,E,31.253859484398806,8.86493479159226,A,0
Hindu,D,38.086679452882535,E,-107.56976921363022,-89.27920505780197,B,D,-5.727925600501991,55.42368721613725,D,0
Christian,E,-113.27018888472797,C,-110.80862858448654,-244.7670810034552,E,C,77.60040414817902,-82.49888606552628,A,0
None,E,-250.41104347952205,A,-77.75893598890995,-101.07080778278834,C,D,-40.58050342593369,107.93673506672825,C,0
Other,B,35.709934836493595,E,3.9037210901121298,-111.31394188391648,A,B,-172.65057829363107,84.85655488165898,B,1
Jewish,E,-77.07808370530756,D,85.38241487789436,29.489295971583957,A,C,-71.48076196800051,-36.25167556277993,C,0
Buddhist,C,-71.63061899010799,C,-59.39988301522915,-103.31520798498299,D,B,-127.2612898830748,-160.81445078725793,E,0
Christian,D,-86.80925798952538,A,-63.74304457084957,168.22810997867214,A,B,-147.03679224478142,17.28115599251963,A,0
Jewish,B,-91.84763354532983,B,12.403331709099524,43.74445671817008,E,B,151.0289793122953,22.547832316087824,C,1
None,B,-72.89832427540127,D,1.8310776698843896,110.86958162970473,D,C,105.86416466371082,-66.63692072632782,A,1
Hindu,D,100.677202996111,C,-247.40333035310792,136.51885775272228,B,A,70.22987880496116,-32.77901400858582,C,1
Christian,A,-93.36924133489096,A,7.519132043168428,-8.114181728064858,D,A,-9.166178900082675,-95.45922033192932,C,1
None,B,52.92632984161916,D,-11.65640074504835,119.57346201797847,B,A,-82.11910531034702,52.361003859015334,E,0
Hindu,C,184.85658229947703,C,-46.8553726693257,61.096812245358066,E,E,-70.73541044476987,5.92461482349117,B,1
Christian,D,-79.0122782788361,A,-63.45221507847708,20.90514891946364,B,B,21.427206123594893,-149.2434169795051,D,1
Christian,D,12.233222538500055,B,59.24537136641392,72.16500637878679,D,B,17.678619186329485,147.32077840919135,E,0
None,E,57.13266468463378,E,-27.714039588184995,14.092462952286597,A,D,-43.04720965519362,-19.30068730868783,B,0
Buddhist,C,-73.8530126050658,B,-24.68393209323076,65.725719247501,D,D,108.7597410427444,248.82877666060642,A,0
Christian,A,26.772470444424517,B,247.43750901178302,41.071424776924644,A,A,-51.46571027296868,219.8483099823641,D,1
Christian,B,-137.97729925095373,D,67.87193142847013,-24.666682125884364,B,A,-102.9414995521983,228.73539762856132,D,1
Hindu,C,-121.27053257014937,C,-97.74522634071202,-14.52962445739247,E,B,-39.73980855028075,97.17469825872931,D,1
Other,C,14.424103468189168,D,92.56381890669904,121.6496056178254,C,B,-123.96154738616929,-17.192626079441133,C,0
Jewish,C,-43.81139522521343,C,-124.75035874248928,18.22236067638606,B,D,-65.09530747610263,114.1962429415821,E,0
Hindu,E,44.07746141326936,C,-43.38985652961683,-52.33017825196503,E,C,42.737280213578245,-140.6619037843145,B,0
Jewish,B,-36.57388452334766,D,67.22608471137096,-70.07828870449593,B,A,102.65696550725289,142.28486793990177,C,0
None,D,301.6531878080143,B,-132.15510351784306,-163.13867136784415,C,C,62.793168565775126,-186.17821228410264,A,0
Christian,B,-205.5318819282523,D,99.23425228624168,248.4266303942699,C,B,-24.883403297689494,159.12538130283315,D,0
Jewish,A,127.286520577896,D,82.58388949131103,8.557682949910673,E,C,87.68663423726922,4.122177258089128,B,1
Buddhist,E,-98.58492463226712,D,-49.39596581556978,59.77120017157376,C,E,-29.59647558524211,56.07129638249734,B,1
Jewish,A,-213.8394310602767,C,-116.68288030820642,9.284540451470708,C,C,3.8767189607923678,6.19733121080801,D,0
Hindu,C,-122.38663083603227,E,-103.65747997887489,127.31836302362387,A,A,15.979321920094044,119.79928195015913,B,1
Other,E,-80.18438862884099,A,123.79455606857246,42.20710422647975,B,D,-75.08536320009027,-4.88637276258885,D,1
Buddhist,E,108.7410639093143,A,91.89604122169715,-33.37078887715831,A,D,86.95573611207138,3.298564611410874,C,1
Muslim,C,13.678539317181029,D,-1.2906388233569435,63.50192961869333,B,D,-93.74685673403592,5.56158702573692,A,0
Muslim,C,-194.93053489789204,E,24.72284495101334,100.52533395149467,E,A,89.45992728014318,-132.83954028253794,D,1
Other,A,46.68954384075257,A,143.82494219435327,-24.087845785104257,C,D,-46.75972813540396,-33.167161394374304,C,0
Buddhist,E,-6.578526288237883,A,-18.487002206688626,-86.1435402534574,C,C,13.814203477875234,168.24378314219754,E,1
Other,D,46.21047372017081,E,-149.0538560902083,-51.717630040342954,A,A,25.485291541843104,192.36374506843154,C,0
Muslim,A,242.49659899571853,C,-29.07853020259091,102.99517159073078,C,B,-33.68932756786942,18.87198325578755,C,1
Hindu,C,-94.91590597157892,A,-85.62446982891012,93.6130259993305,B,E,70.2016923649877,-2.136278478485116,E,1
Muslim,A,72.95568532128918,A,67.32585526956878,-14.259262798099734,D,D,7.009427808493123,104.39609250453165,B,1
Muslim,A,62.9699648488717,D,39.08747670373606,-23.052488124794223,C,D,99.32017258378649,-78.48952273724508,E,0
Hindu,B,-14.951789744902324,D,46.646189183718036,-22.544230533084892,E,C,123.06036791697161,-62.90425046438284,E,1
Hindu,C,-14.169175881062499,D,12.794248128575457,-126.70818571012758,D,E,90.83845804018448,129.49721217205715,E,0
Jewish,D,55.17619151948112,D,-77.8213356658344,-114.40446867475372,D,B,-99.21854479456249,-70.70231611738807,B,1
Other,D,-1.2462981610852852,A,-80.42059849435486,88.91980914744121,E,E,-31.559927856569146,121.1467873495541,D,0
Muslim,A,-9.593611436661508,E,-107.63336283415596,173.0254909628852,C,D,-78.812107999754,57.08443808549807,B,1
Hindu,E,136.50367432534276,B,-237.02933502252628,104.77481367576793,C,D,24.800427447427698,-24.750852475142608,A,0
Other,D,-121.66214963341993,D,20.936702896953236,37.19100972508872,A,E,86.95344311119179,134.18667401962193,E,1
Other,C,-76.34309358433728,E,-10.240394816960128,-21.512772866003974,B,D,125.33498708447728,117.01624451887047,B,0
Christian,C,133.72026804091834,A,75.62922182695017,38.74716954407111,B,D,168.76982554563526,-84.45100549503799,E,0
Other,B,-5.88730541176108,C,39.08511405012368,62.466417857752276,A,C,-128.6989237445034,-94.73351049001315,D,0
None,B,-32.13077490462638,C,-125.86597057606058,46.06125984765349,E,B,-71.9885655759073,209.08758419747934,D,0
Muslim,D,13.115787271580178,B,98.99772576193226,-51.12551836873245,E,D,25.029307759703507,-12.521018002550779,A,0
Christian,D,-114.20239496132237,A,-5.712887309364569,227.42057812958302,E,C,-45.957151409569704,-63.835937902208514,B,0
Buddhist,C,119.50765826725586,D,48.034430160248824,-74.69269581025814,E,E,31.972105649053788,-4.628710066200734,D,1
Buddhist,D,-168.43288234838053,E,-31.91491572089815,-114.08741923988859,C,B,-177.42961124660445,51.056380351495356,B,0
None,E,23.827596282794964,C,95.40158411599178,106.28862746339136,C,A,74.27428578594242,31.800811144839447,E,0
Muslim,B,-159.97059098282992,C,-35.13821595757273,-29.787508953953314,A,E,-152.0025640954431,96.27649087465778,D,0
Muslim,C,33.62280944738523,B,-14.471801504382778,73.41693114924531,C,E,113.83119397319514,-91.16698862554382,E,0
Muslim,D,-122.04444626715423,A,-10.496986188915375,-101.49087315621068,B,E,44.60130258515039,16.980668048537797,D,0
Buddhist,C,130.28371603090335,D,10.92505188017384,4.854695064655158,A,B,-127.47998122569271,-110.55903371109635,D,0
Muslim,D,53.54119259112694,B,-195.74001347014277,-88.28864976851781,B,C,-84.12823624275183,81.09744066869924,E,1
Jewish,D,198.29642792847312,A,42.61760016170149,-73.72122687433279,C,E,-74.55665392669346,-232.73204631053935,C,1
Other,C,141.15580802692494,B,61.43288618904463,-4.530911254604977,C,D,7.23942214435719,61.23991196361585,C,0
Christian,A,103.40980865273912,B,67.08401044565144,-27.10501428028278,B,E,35.178324350271204,161.6861997746998,B,1
Christian,D,-67.90533905562044,B,-88.70360371725755,112.31174980012047,E,C,-95.83946702032672,-10.974930898556835,E,1
Hindu,A,102.99827001222957,B,-119.74281695337234,68.32896044621423,B,C,-19.79290241572623,-90.28688264192431,B,1
Muslim,D,-51.69496422464508,C,247.0508941300209,118.52347054397983,D,D,-68.14157813007476,175.76608861605294,C,0
Muslim,E,124.67127982145678,A,19.307289439654483,-96.85423912905793,C,C,-27.35437658949504,-79.62593975216853,A,1
Other,E,-27.147338164120292,E,-75.58892737619034,49.42001197285212,D,C,-9.167117798889198,7.382996507139223,A,1
Buddhist,C,-142.29719479326823,C,-132.00097618177065,79.49117693101559,A,E,-139.48644457153557,150.67533317941212,B,1
Hindu,E,177.64930682516038,D,-60.427416350298515,63.92370651223297,C,C,90.33195364306235,-89.40184416842727,C,0
Hindu,E,-108.97695355216162,C,100.09355525298925,-0.6082978430575673,C,A,2.408416743754923,-132.68669429061725,E,0
Buddhist,B,-78.09249823472905,A,-64.0737931605057,-26.644946843203627,D,A,-81.37849326289908,-104.72454853604931,C,0
Buddhist,E,77.06785645283658,C,31.286709917060705,62.6559842085082,C,A,-30.69524002516512,-179.3688523002912,A,0
Buddhist,A,2.696640093349599,A,89.62217074634101,-47.960734646397654,A,B,-38.460503821459646,93.89269676126732,B,1
Jewish,A,-87.91838945336373,A,9.37536621281341,40.45291032874621,A,A,14.081355050845751,-28.049225265287063,B,1
Christian,A,-5.100703293717922,E,-4.491769335675434,-170.88876060869177,B,E,-35.75263192410776,-102.89777899337547,D,0
Christian,D,-185.0023412158378,C,70.94181968395716,106.91367650129264,A,C,-31.185518707364302,-136.94529793423635,E,1
None,E,75.62806391351677,D,0.5433045088051351,-53.73905259660256,D,B,-142.15508271502136,-7.921634077546743,E,1
Other,B,40.286096640312,D,-43.07159412241199,-156.79889591200555,A,D,64.99969756902482,75.10816756386156,B,0
Buddhist,B,-23.46856565628361,C,-39.67217374964095,100.78570127286739,D,D,-156.78626711573486,49.338850384960544,D,0
Other,C,139.7547686280413,B,184.33217350799654,80.73111330106482,A,A,-71.77528840167786,2.4088780216944223,E,0
Other,C,-171.275713526823,E,-35.19754135653447,-6.779175226305929,D,E,90.2478850040603,20.208293265270576,C,0
Muslim,B,19.41717765006606,C,-67.83619875295895,-62.48587509054773,D,C,-163.29285414441543,-95.01225055616216,D,0
Buddhist,A,-39.43739243600003,B,115.60680038037367,-113.5141737207746,C,C,70.58553304370844,12.788735606982657,C,1
Muslim,A,-204.7066480195425,C,89.74889089855003,116.85261812633271,D,E,8.656911313422828,-59.80744476850967,C,1
None,C,-18.464812360707185,D,20.494796773033062,29.372106814539972,D,D,166.8969942028653,222.5213395476919,E,0
Christian,B,90.97780824924794,C,-41.24105138204134,-4.54519948074542,C,B,59.69857543307142,72.61324877236534,C,1
None,E,-6.50854829492035,A,-123.16680186279044,69.86356010658487,D,D,-75.03145748583766,61.49593556575659,B,1
Christian,C,50.0755230390578,E,-47.85813333461566,112.8219393843518,B,D,-272.6238082226355,5.992299729497057,D,1
Christian,A,-2.8259738226083257,E,192.06650213439224,60.47209238217427,D,D,83.3096976190614,-32.516993466560336,D,1
Christian,A,0.3187887113205175,B,-74.54063639936929,161.21784037525154,E,E,33.521971996518126,-40.99638444072241,C,1
Christian,B,74.99916268857831,A,-9.48054609045311,35.82022244438798,A,E,82.12122096265428,28.23502917441899,D,1
Hindu,B,-24.888387578537397,D,-24.379463039478154,-106.01684125081536,E,C,-138.40166239273287,28.921181080851404,B,0
Jewish,C,-56.781945768111456,D,153.3101231357293,-19.076357482710595,A,E,7.880862281023974,12.760768566607172,D,0
Buddhist,B,16.30278835785479,B,79.53446974233918,116.59908582772593,E,C,38.823281388733115,40.94234051852508,B,1
None,D,-116.49885347860953,C,-118.80974925015803,-40.47345425584838,A,E,-7.933471637851085,-178.00103722847376,D,0
Christian,C,-31.160934722868117,C,-107.28562390393814,-64.43594427751388,B,C,-64.01159487452449,100.96413079961613,B,1
Christian,C,-218.00160217770673,B,52.57301595692007,-71.63487462689308,A,B,-203.41048590361885,-85.1532168824155,A,0
Jewish,B,-94.75369719782314,E,43.30059038465269,-138.62286465781443,B,D,62.73017959534454,-151.43098370723933,E,1
Christian,A,124.95511343749158,C,77.4220815298657,108.31943217927697,E,D,14.412726696146105,99.59878289821782,B,1
Other,B,-249.1836249666522,A,-132.32477099244437,110.49273561401843,C,D,66.2332826022785,223.99328919742433,D,1
Buddhist,C,-16.85160929205534,B,-3.91102398885001,-68.18375484919389,E,D,110.36436395408464,-5.13305471639945,B,0
Hindu,B,122.06157496140379,B,171.3380223125648,60.72828584452377,A,B,-93.5496301265549,126.90495808849731,C,0
None,C,-82.5521667949545,C,-43.61137786536089,59.81152407104433,B,E,-51.13763074159722,46.33993414881654,D,0
Muslim,D,9.966414072703948,D,51.544571324217436,-174.85994905009844,C,C,-26.8870136730674,45.956523501023625,C,1
None,A,46.19772293444375,D,-1.9115388849681578,24.37186198224157,C,C,193.19048879387682,155.9448493189367,D,0
Other,A,-43.80944789569308,A,-121.58918606272996,47.394935377559726,D,E,7.74166818355268,7.058875221301805,E,0
Buddhist,B,33.02102409536922,B,-127.68938037689847,-139.7878485215835,D,B,-73.42437947521103,-91.57341745545213,E,0
Hindu,A,-46.31886301840752,A,-48.371868785429044,-179.98722888159267,D,B,-53.95279663648018,-0.03380436506731944,E,0
Other,B,-11.447591665758022,A,-106.80101487412246,21.04560391199414,D,A,-37.14427541968023,181.85479170973537,A,0
Jewish,B,-41.35460264353522,A,-153.18462984703677,-86.55373452451754,D,A,-0.41452250302419313,94.56171542379263,D,0
Jewish,E,-35.639599574561295,C,-25.831841424412822,-158.84335889329716,A,E,37.39692415774892,-109.28811900932018,E,0
Hindu,B,-108.07310572394431,B,67.26758102300079,-87.87282154164602,A,E,73.54251038788645,137.01044160539487,E,1
None,B,72.03710711640757,A,67.82764157103988,112.93908268387305,A,B,-146.3894620661937,10.108747309901023,C,1
Hindu,E,-87.94206452567363,D,-119.74839715840258,-107.4748193187544,B,C,83.06552898167033,69.45874221423762,E,0
Jewish,A,6.6036518638895165,E,74.13841406134001,25.0434817753878,E,E,1.364916729199269,-85.62288505847836,E,1
Hindu,D,30.607210544927188,E,12.03887819613896,-23.380970184006088,A,E,-124.95844693584128,37.53178448231522,D,0
None,C,-44.38077140362949,A,4.3771652427658525,-149.4999601399203,E,B,57.70849777354313,-114.08473870865718,B,1
Muslim,A,-58.170145338272526,B,63.22787130722091,12.62239780152543,A,B,24.882026443821353,96.1754717638038,C,0
Hindu,D,17.468179229804974,B,23.37847045999608,-88.37730818324319,C,A,74.51515643724231,-58.05168616005717,A,0
Muslim,C,28.71276001899947,E,-76.66518492285907,9.38586678512591,D,C,-39.090208399561895,-46.88647485861753,C,0
Muslim,C,67.02742290688222,C,38.14967115693798,170.41549923662453,A,C,-13.753344623994021,-52.64244038598106,D,1
Muslim,A,-37.78560316703845,A,37.08862506413998,26.00424475562878,A,B,133.24504358813581,103.80779339976938,C,1
Buddhist,A,-88.29197695267224,B,-169.13961610608433,-11.204831074637065,D,B,8.940205718309082,-170.30866261137535,E,1
None,E,99.75508739225295,E,54.54059708425854,58.68639031031802,D,C,-160.7113095620276,35.82702456763864,D,0
Other,D,111.51041219720301,B,-20.672036962500638,188.57885122468468,E,C,48.81045173312844,-29.34857605597144,E,0
Hindu,A,-20.960662642231785,A,-101.00084681651735,40.4456015187081,B,E,55.626562683861266,101.78660676663227,D,1
