age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
65+,144.74997574324186,B,-222.71847262517298,E,8.359884013132486,C,39.4618031746293,B,100.61623125859369,D,50.871040749395256,26.202809375066682,E,B,0
65+,-45.46531873165758,B,17.021513465910534,D,-20.659084796962492,C,103.37321618755182,A,-30.25939735735918,C,42.44792211095234,-6.450581148228409,B,C,0
36-50,-40.38124766512385,D,-81.16369884445477,A,28.361259642887664,D,-43.89171380580692,C,-88.37859140466175,E,118.86997650904814,-95.56310286995846,E,B,0
51-65,-41.94413731237655,A,-211.94835332239822,E,-136.13018477672261,D,13.882846255171206,D,11.79458801694253,D,146.729596013902,-112.69254785167824,C,D,0
51-65,72.24254598808847,A,195.03955294240654,A,-206.04370858434513,C,72.53205095287018,A,-92.80009889635883,E,51.82508401317057,-263.1026095182095,A,D,1
65+,-13.273110138081384,A,-4.149632635566223,D,-209.85958181742942,C,-61.196277813047764,C,171.94795550910337,C,159.0126124195399,-84.92049186421104,A,D,0
18-25,97.51813765676923,C,-31.95481691194263,E,6.76310021254858,C,16.618355488975258,D,-81.11223356975628,E,147.33434305475694,78.52372042021759,A,A,0
26-35,-30.38823433230441,C,-43.495751407071644,E,-11.757993108222914,B,82.7811002036204,E,130.47571389708236,C,-8.864998933531528,73.80935122195827,D,A,0
26-35,-43.23248466099463,D,-137.2957165705289,D,-101.41896446215308,C,31.015746506344648,E,41.12594600521401,D,77.18076277126417,9.510836953245429,E,A,1
36-50,61.43951491031998,C,8.701080197490818,A,-211.97539987593794,D,-19.580214166295416,E,-164.6670993235879,E,7.272961068122706,1.2092421786844907,A,A,1
51-65,3.719896387766539,C,-97.51918639494059,C,-104.2848951555351,B,-21.708339365235187,B,-113.86078056898808,E,-81.91009849676225,122.70976061356393,D,E,0
26-35,-212.59093236919085,B,-29.470028646665725,A,-116.92112130814567,C,-67.6578311195508,A,-26.720477275446548,D,-38.17060095482815,-16.23541861839695,E,A,0
18-25,61.08191308456492,B,5.9124345411259425,C,-131.06003524323594,E,51.77085234197458,A,18.304009914354754,E,-177.75204436583005,-128.9725407249159,D,D,0
26-35,36.44035231871962,C,71.35709745897084,E,-159.98659482690957,B,-141.66293098134128,E,-169.16649289059947,E,-99.34807217274148,-109.41868392985792,E,D,1
65+,-18.870508696563213,E,52.59143393577773,A,-41.67836964531309,D,105.13890147767387,A,-159.27551859784762,C,-3.4021310827302047,-122.14027577454587,B,C,0
18-25,189.38481033568996,C,-113.57976925214159,D,-23.21144977288985,E,61.8853274099779,E,30.45641881663031,A,-23.7162198546642,50.99198409676264,E,A,1
65+,104.55505260749116,C,-184.14042409701702,C,64.41827050983503,C,266.0727432197605,C,118.31683695318627,E,-1.0561681525509528,58.56179601699164,B,E,1
51-65,-62.86315025820306,A,-107.2469867599822,C,162.45272772644583,E,209.1325431666136,D,-153.80164596933963,C,62.11897950141348,-68.71209303759488,B,C,1
65+,-6.871364231568826,E,47.53674485034708,A,25.653354411488273,A,-51.15904106595642,D,31.897671223612956,B,-27.064317770359924,83.94630684192212,C,C,1
51-65,-0.9896190690705905,E,24.70657558553555,E,14.73750173981162,E,-48.387238073862825,A,-44.08118763761393,B,-97.42439386620603,112.07959904656919,C,B,1
36-50,-33.82974254573893,B,230.33769913191566,E,68.6789153483319,E,-27.11745943791135,E,145.64976083188546,C,-33.987463741684905,-43.19427608632786,D,A,0
26-35,125.65067344453983,E,-32.1107088814289,D,60.953140060917896,E,7.619104003506308,A,168.74892673474295,D,110.98877310789719,-89.76511493396366,A,C,1
36-50,91.25334705607354,E,-15.22227139263091,A,-85.47099892620514,E,87.7808454490676,D,73.84636461643494,D,14.796341636975917,-206.2940367262518,E,C,1
26-35,64.42496453519765,B,-137.40534603220195,E,72.44203040141119,D,152.3772410920866,E,-142.72607564794654,D,51.22758767660282,-43.08589239482748,C,E,0
26-35,-92.66671711387937,B,22.661571590170187,B,-79.34096487497446,D,-25.008466618049752,C,-41.3869021517244,E,-82.78631879228615,-59.17428691924529,D,C,1
18-25,25.718268340066615,B,206.33319688448677,A,-135.83425775389657,C,-101.53804392505361,E,-20.631465499238313,D,72.8207566162286,198.0373401224786,B,A,1
65+,89.00649312767244,B,-97.41593801371991,D,54.53963914538736,E,30.321235583907363,A,-185.58541873201426,E,-159.49223833980753,10.673408762347472,C,A,0
26-35,201.3859621829405,E,-143.46507776065062,E,22.32335116418452,B,67.26301745223728,E,59.318006079650665,D,-246.04114620656796,1.5828470468898965,A,D,0
36-50,74.14376406892049,E,31.283156774130116,E,-51.16946341164926,B,-4.954478466176622,B,59.73836871204698,E,53.6248898441963,30.314097438385758,B,E,0
26-35,-56.79345023133959,A,109.84175045593942,A,18.143157821613414,D,110.94976877529162,A,78.04965903910194,C,-108.10908874689255,134.36937751809708,C,D,1
18-25,-51.647481050609066,B,-17.079626380525838,D,-54.14465660531167,C,120.96845625646372,D,-187.49578558553466,B,158.84391750406976,-67.15258487414079,C,A,0
36-50,62.013270940315365,B,-104.41389391665426,C,-2.4728712542696742,B,-58.70309776544577,B,-41.77727189253705,A,221.15879447641055,62.717262811776834,B,D,1
26-35,-115.70245352475396,A,2.8350320344409483,D,-102.51834519738887,A,85.29664689578938,E,208.94487700686,D,-165.39947928226255,-81.84437106968065,A,E,1
26-35,-81.61392670204424,E,-68.00631790647054,A,114.48129664110935,A,13.608303858085169,A,-59.49602856469297,A,27.803138980066635,18.259400477489972,D,A,0
26-35,-39.98643191547662,C,-93.49057714347514,E,-14.456189853907503,E,-35.86240185649016,E,51.75848371340952,E,-81.1140709491446,-79.09807904169199,E,E,1
18-25,-23.938816209179496,C,72.56276161566672,D,-51.71464968923192,D,-110.04852985543607,D,-94.09598780244718,C,23.18077516949642,24.359113952804375,C,A,1
36-50,209.4615202502881,C,-23.56855886595552,D,-151.561984333789,D,7.376193253755704,A,-111.02567471029073,C,-13.671258312801124,65.75788472999777,D,E,1
51-65,2.796143345658533,B,173.0820300168407,A,-122.56025519608535,A,-86.19126376155467,A,-79.88478504539165,B,76.49504644643275,-62.97423510675363,B,C,1
65+,-51.828930666327345,E,-169.18072760426583,E,-40.975835743985904,C,-44.880638258333605,E,-110.96989335147171,B,72.0063938027304,-64.00649016131183,D,C,1
65+,-26.05962101348633,C,-18.476035948572267,C,-90.29593351056585,D,-25.580131082992768,E,8.382321372537888,B,-25.396178619613803,-26.276677479767653,E,C,1
51-65,-87.7091100454708,A,30.68556676268776,E,81.20002297688306,C,-46.733473242873266,A,-51.484675522951285,B,-108.85744212302055,-132.0178132867247,D,B,1
18-25,32.04735854290248,C,138.78502581254517,E,-126.89211951101136,E,-47.0944818118535,E,16.432693696053295,C,10.937323626983138,52.41751009476272,E,B,0
51-65,-198.69768146947487,C,-11.84784293292903,E,42.34313715474859,A,52.83554047525022,B,-87.32130412219584,D,-21.86763880214348,53.557441575728134,A,B,1
36-50,-190.16553849320533,E,24.928923881712382,C,-65.37127038284322,A,31.393590732647887,E,25.341011233117417,E,45.68624015912543,11.989842003483668,E,C,0
51-65,-46.17422504867248,A,41.52990919816427,D,-14.749239060703923,C,-29.703754249817205,E,-88.36467283298028,D,-11.541153982264952,-180.96454464837961,D,D,0
65+,-63.547016835481216,E,-84.80762951057599,D,22.42297264100155,B,-138.52072970879127,C,-82.80732755633066,C,-11.51531410135404,9.397411329870518,E,A,0
65+,162.50554032378372,C,62.605650980135316,E,-15.053010622689367,B,-139.79441920915053,E,-17.77230797864544,C,13.453538787368855,66.20020497384161,E,C,1
36-50,-8.181837320701488,A,18.676312559909498,D,-31.94190737419546,C,42.44681504935212,E,-79.66705794172564,E,-83.25392905688282,-1.4958281758953287,E,D,1
65+,-64.71689912422194,B,18.792610974010103,C,36.47622212405316,D,104.84537572481902,D,-66.88497091161865,A,52.38293662297401,-56.38937391220065,A,B,0
65+,40.54651547961923,E,-79.7960838808382,E,-87.36803765886333,D,55.97594744148168,D,44.4030905215625,C,-138.9876250609998,-93.06046160402704,B,D,1
65+,95.1479163826108,A,-114.6440461664371,E,59.71225967652439,B,-53.360783990863645,E,192.3955907764526,D,141.1661762208532,-93.95193051314989,B,A,1
18-25,32.613725868121044,A,13.303105766177842,C,-58.41179830636838,E,-201.05370622172285,B,43.798633645793814,D,-126.97122087006309,42.032427880561976,D,A,0
51-65,43.25622852498205,E,-111.16187966356541,E,45.10387898719768,C,-91.22665321188784,D,-45.63610457401342,C,10.526378103482271,34.100753586434,C,E,1
36-50,51.07639551371085,C,-57.09299194855285,B,-108.16412455965019,C,108.2549158618592,C,27.979116706327112,D,-196.40931182745575,30.986111719587768,E,A,1
65+,-5.673855047327176,E,125.95653414531508,E,-75.84748059549497,C,-65.77075990923781,D,-26.42768968055098,B,97.39225685238063,-9.579891621347688,A,C,0
51-65,46.577981290593556,D,-44.08267611870389,C,3.645347100800018,D,-8.153947729255718,E,6.189327135700797,C,-46.74967302930531,63.20086648410849,D,A,0
26-35,233.68830693634087,E,29.230773321936603,D,-52.98675080119041,E,-25.554142054724117,B,30.28461440784822,E,-28.5571518444761,184.53865609268382,A,D,0
36-50,37.89321024937622,D,-71.93696392662928,E,102.83951607501129,A,63.41634454741869,A,-165.83857509015328,D,56.68226381909054,9.236320510679127,D,D,1
36-50,117.86347987131592,D,131.93615661922036,E,-0.2786564258991978,D,111.7045427745033,D,-71.59097557116509,B,-211.40445543923033,19.406002809323088,E,E,1
18-25,-22.74763103006543,C,-138.44550931434856,A,-115.58963634066475,B,81.70367484305235,A,26.97993193313299,C,114.3785127203395,-23.25122719667935,B,E,1
51-65,-43.65583950636628,B,255.29802741952628,B,-64.06775603137595,C,-72.61787293216322,A,-150.89934605680824,B,31.661491357775322,1.87873422585806,E,A,0
26-35,63.21158573025658,D,-47.96632012210566,A,-56.476439714627034,C,33.4686382533584,C,54.98636317023659,E,-90.01493001668203,-20.61924280604253,D,E,1
26-35,-134.7696143352869,B,-95.96046534764298,B,100.7039329219795,B,-148.69766749707168,E,85.37532761030631,B,26.57116962346527,144.94026843343943,E,B,1
36-50,101.80607127787256,C,-74.21584409658524,C,105.17441878553126,C,-79.30181041680859,C,-42.92108960005258,E,-92.96446968306103,293.61067201731305,C,E,1
36-50,8.376027188181165,E,90.8544341592308,E,219.4884508818073,D,153.37950297957036,B,-10.950967775989506,C,-12.8235141097365,54.7178523097956,B,D,1
18-25,-76.77890460156321,B,-101.55149693642014,B,-43.50100343474268,E,95.60004628151151,A,176.7761572503775,B,-50.15423250000417,136.81189875660803,B,A,0
26-35,48.64746370254267,C,12.430974316413094,A,-65.30625991520667,C,-220.31456732358424,D,26.350201026154927,D,22.74034420790101,127.19550511139187,E,B,0
51-65,51.04132388183411,C,89.36986854062154,E,-26.352662975631286,C,-162.25460061476042,A,122.49372850188959,E,4.452738790112779,93.91976964208553,A,D,1
18-25,19.889625942336405,C,-33.93665247182773,D,38.201905922604965,D,-208.87104345341552,E,36.464050800622104,A,79.0393050194909,-168.41223420643618,D,D,1
18-25,23.76933279411677,A,93.46306415799799,C,-101.23558804522163,C,220.9364563406708,B,87.54429616318458,E,38.507081943888046,-159.8041143189675,A,E,0
51-65,-106.45125163331089,A,-172.86888764264458,C,-82.89342212916881,D,137.1501502941119,E,36.76617061995947,C,91.660329269631,41.17616673459407,C,E,0
18-25,-55.42241487820381,A,149.38471705641317,A,161.70271572963637,B,2.319659730398975,D,86.37597024073024,B,118.59014765596136,152.74330803413298,B,B,0
36-50,-227.16885722771104,C,-129.22957179944626,B,151.02945743735424,D,-47.1121642801159,A,-117.59498874862848,A,0.7717835381475923,-8.766248082047543,E,C,0
26-35,-16.411936156246124,C,-114.52413159480375,D,-83.84055908330117,B,-102.4489560361058,B,-76.0393215449682,D,28.52344703141264,-69.85678032312168,A,E,1
26-35,-66.39644045224374,A,64.78006968491084,C,-12.433755506420638,D,-18.093110003883968,A,8.248310489174015,D,-24.797061501627265,-35.18000479866782,E,B,1
18-25,-23.498150053466215,C,-73.54893967170163,A,-138.2550095815026,B,-15.672413560046227,E,-89.35265056278975,B,-20.910203553884493,-41.97164862970775,E,E,0
26-35,110.64029266989334,B,-98.63895786146959,B,-66.6898997945719,E,75.40102771342944,A,-219.48269360962206,E,50.616804741008906,89.75955647816242,A,C,1
65+,91.69878824421566,D,7.904370683368551,C,-1.1435514017771418,E,5.696023710394588,C,-63.9542275661893,E,-163.0531436246614,59.41420066696907,C,C,0
65+,53.60275643547507,B,-167.7163367250128,A,26.175594183865066,A,37.93590622965369,D,81.16363688685733,A,153.08921302049683,81.79504751900822,E,A,1
65+,50.78287334823604,C,24.009027696287756,D,-4.866138243941063,C,-177.2332512124551,E,-96.21471856637824,C,-106.93211104337512,64.32013540224285,D,D,0
36-50,-28.86025166126261,A,-38.48427958302163,E,5.183566619355753,A,-212.71317153955187,B,-205.96940707055316,D,1.6074206338104122,-54.89048598693571,E,B,0
65+,46.37206588352135,C,53.39158488736568,D,250.695488498071,E,44.44820299019132,A,-306.25717959863596,A,157.35861319584941,76.40106398928386,C,D,1
65+,92.8504610059113,E,-54.34826156724144,D,-63.90510023476366,C,-88.64681449653136,A,-103.11937932567076,B,180.65057946531192,98.51348499671137,B,A,1
18-25,74.7673749823764,B,-4.065191090608803,B,-79.26495000173271,E,-73.27323756988324,A,4.365674543059457,E,-4.137085942002862,21.284215516240423,B,C,1
65+,-114.40346088134936,B,81.14379188977237,A,-12.139070612924478,C,14.99630233731318,A,-155.46175944452497,E,93.1534217702223,233.5484817651886,B,E,1
65+,64.6312622042217,B,144.11266490513043,D,112.34344675541954,B,-177.09740318463207,B,10.145736789153126,B,-40.07830842035672,-17.43924834832436,A,C,0
36-50,132.5817050058552,E,-39.73010827734107,D,39.13113533526768,B,227.24870724552883,C,-218.0394697388689,A,-39.21540495839097,16.91855917541516,A,A,0
18-25,-218.95169843343797,C,217.65468763739105,E,62.76945078484828,D,-82.76375261119573,B,-90.11810491629296,B,-121.23404584055551,147.5058510748892,A,C,1
26-35,102.97620279483021,E,-76.61040948517417,B,72.08851706050464,D,-67.33324996832162,C,170.13061339771332,B,-142.11413027237884,2.790407002321742,B,D,1
51-65,228.10608595896718,A,-123.07442378849302,C,151.35682962602363,C,-81.97044682363219,E,-298.2198227532998,C,-14.35091904862411,-2.9967016713197596,A,A,1
26-35,113.10118980173563,C,56.6113215907895,C,85.9936039568758,D,-67.02255416022855,C,91.34678702027546,E,-93.2477881209013,55.6976158235829,C,A,0
18-25,14.701202248038431,A,-29.946631254298495,D,-19.806712751471718,A,-23.47762189824856,B,25.61876555494276,C,156.52068955131392,25.286036054645745,E,C,1
36-50,46.290293753942535,C,55.8718968904352,E,-110.20795655373024,C,204.14437277986445,A,-82.25807188196666,A,38.168255448933664,59.62430264363321,D,D,1
26-35,12.472039131903076,A,-106.99416561740762,E,20.995980962792764,A,-53.71836580514915,D,-95.50586327463768,E,41.01104378517818,50.242359936222456,D,E,1
26-35,14.97700612472785,D,28.821392024393077,D,38.69710322172132,C,114.77134060147299,B,129.06977551882463,D,-66.86696260697309,115.04468957725176,C,A,1
36-50,-57.39651566417564,D,57.207025982061666,E,-80.42665978600783,E,214.7056732625695,A,29.419450336970915,A,-51.092364266641134,79.1915118828548,D,A,0
65+,97.29653537913195,B,-7.871060505638597,C,138.825824553488,A,-56.59233413703094,E,15.94270497390869,C,128.52957984386407,-11.767837045190056,D,C,1
26-35,189.5622453132503,B,-31.29848148058753,D,-5.568627554423192,E,-119.89992582180003,B,117.76033564388277,A,-133.52431196625707,-196.4871372379577,C,B,0
26-35,-40.20622890470255,E,-103.97610165424933,C,169.33114379775913,B,-212.22257736791983,B,178.72360180912514,C,78.06673719657955,53.485032370090536,C,A,0
51-65,-96.1939264487326,C,127.84881220664282,A,-54.12749517038762,A,61.90396351637284,A,7.743097209341296,E,3.051919556920767,-13.140262949398615,A,C,0
26-35,101.95680937187967,C,-63.874648074881925,A,-190.06242512165667,A,210.07908406018458,C,-155.48076360718136,C,14.768658643399913,-11.50938199004513,B,D,1
65+,-111.34441232100842,C,27.74982556152551,E,287.85642176224474,C,22.858043020210374,A,-115.54057589305043,B,-99.71319593903559,149.84940728189557,E,B,1
51-65,-229.42347218726985,C,-32.33262290526259,C,-107.53865583672221,D,-58.32984346604261,C,-104.88656973065191,A,-7.699292980011803,-59.8847187065316,B,B,1
51-65,-41.49601038694011,E,200.8201880501291,B,29.845737145470235,B,189.47617775255284,B,-40.47811517421343,D,100.59104730438224,-102.27961071353985,C,C,1
36-50,-187.6109833671245,D,158.75592620624832,C,-123.78700604521251,A,-78.50351335935255,D,-9.33560541794468,A,48.505712953225235,-76.62036540873373,A,D,1
18-25,-39.79040219757128,D,0.13815272451104782,C,40.50890743030113,C,3.3435159469633655,C,-0.15684694265912658,B,131.17572840866475,-207.2642018395987,C,E,1
26-35,-3.9492697451563163,E,99.59839910558377,E,-110.87174391848286,C,-10.889302026725138,D,-132.9613479007911,B,13.596919545440844,-36.49056710258727,A,E,0
36-50,172.41563712988932,B,181.33168930980895,A,-145.32240305041387,C,230.44783248633473,E,-78.43785258523836,E,133.9113622784848,6.187769092127135,D,E,1
26-35,109.66399132524656,C,-8.19091014096997,A,150.45141327241348,B,-43.23836193520538,E,-145.15393910122617,C,-107.73809763183462,128.17321115231522,C,C,0
18-25,137.27808977154592,E,-80.25900012553328,B,88.50633701630115,A,15.387516584077979,E,-29.049869424889813,B,202.2519253743925,-16.326184476977406,B,C,0
65+,115.30382579759255,C,53.511504707338354,A,-0.8950823978591218,C,72.08899181476627,A,121.626442019881,B,26.735889699037884,-116.1594323292395,D,C,0
18-25,57.338079038665846,C,-80.76611100911941,A,-202.93067147720132,E,-53.000183243360134,A,103.16040968207312,B,-27.494473752582284,-61.96237589270777,C,A,1
36-50,156.88640781994246,E,-76.70580009113134,E,-84.84593302586542,C,-145.63201133247773,B,-164.3798036313986,E,89.00006645576796,-40.263792191436515,D,C,1
26-35,85.57987722925718,B,75.40342069066683,C,39.80663930236521,D,-38.279714219840386,C,14.204375161084446,E,-1.8103740149109506,-82.82436461820636,C,A,0
51-65,-154.5848644635376,B,188.4122179078041,C,15.111841822148978,A,152.3512617646953,A,90.28861397893783,A,-79.16777438422726,51.27367138095399,D,B,1
51-65,-47.76129258098488,E,-2.468646129604939,A,-50.687270175057556,D,-16.610613806830855,D,155.34059609998266,A,-82.97426292939556,62.37732751352212,E,C,0
36-50,50.02583067335258,E,61.776767109487594,E,-31.86539709697373,A,114.52819128606384,A,-2.316149278554756,D,82.54952303736943,41.01703634714873,A,A,0
26-35,49.16506421887609,C,75.68145383048831,C,27.900414210147524,B,-273.9744907440286,A,110.65127051738214,E,18.82803037562933,47.87273535705427,E,B,0
26-35,-154.12474623490124,D,37.95504229387258,C,-125.12857535239628,A,147.14233452554066,E,4.655473167367071,C,-75.06076417991217,67.09202960044303,D,B,0
26-35,114.54474822036258,B,137.80987832694814,C,-50.6117250435316,C,25.17607245399992,D,-93.39638193014785,B,9.711591703276206,279.31265942587277,A,D,1
18-25,-133.5251920657725,A,180.23235612318155,E,-104.66889234715697,A,-194.26412889364892,E,-62.064109385102874,A,88.96964477584959,104.75965559685727,B,E,0
51-65,-138.8429016286534,B,-69.31787563411162,B,-140.46187256241086,C,72.27883376494279,B,6.721444278384782,E,-138.08916915227343,137.92054341179863,C,B,0
18-25,-5.821262045605236,C,125.09065955450413,D,-66.71298197762148,B,-89.05930136530532,B,46.40701146471618,A,79.97439854522923,54.30987751049145,E,B,0
36-50,-139.63889855188515,E,98.74781100888349,D,-3.292075538290932,C,94.96517578343654,A,-133.36218525075446,E,-37.070658437498004,-114.3861625523803,D,B,1
51-65,94.51799126667146,A,-112.31439102229454,A,38.04486737018557,D,157.85628512134275,C,43.55035954846797,C,99.12881955449373,-81.57315836393065,A,D,1
65+,-168.1003347405042,C,78.87958497495988,E,-90.88207109698236,C,79.88125907869,C,50.069103149257586,B,290.42856559808223,-135.70807610591586,B,C,0
36-50,-135.55755000695228,A,34.236604098160726,A,-249.006949687224,D,41.38119399361441,C,-27.230160346418238,B,34.26407948295446,35.60309801508149,D,E,1
18-25,113.06404162537886,D,179.32182876993147,B,-62.48882155746745,D,-37.05527479842108,A,-9.331986691338647,A,-55.66542603437511,84.53986766536079,D,B,0
18-25,2.0989312968462768,A,-120.81229120243829,D,67.42376355682987,C,61.294905264705214,E,-273.0792806197079,A,-84.81487434911415,100.2606722741071,C,E,0
26-35,44.5799811140299,D,182.33465030748812,E,14.108529743260927,D,74.91927315542746,C,-22.590482906954954,C,-54.34970854716477,34.21935502061703,E,C,0
65+,-73.78587562088342,A,127.00111502694045,A,-44.97497524323187,E,-82.85345233561549,A,3.432830479271497,B,32.989403950541565,59.86709679603914,D,D,0
36-50,198.82659474761476,E,141.30484242303518,C,93.89114036808817,B,-155.1534871873193,D,31.681763983443577,B,124.02772306341745,-92.31899538878598,B,E,1
51-65,-151.76893344893458,B,-54.24833895587352,C,129.5065941965476,D,44.92317579859474,C,-5.994460804416056,D,90.29582246461538,33.70271629133505,E,A,1
26-35,-44.49574501026823,D,5.62953840221904,C,-192.40741580189598,E,-61.847384289104504,B,-19.992819449811932,B,27.06070265627002,-137.84236114144664,C,C,1
65+,76.81019398945543,A,-54.001653103760574,E,5.7223368035798226,C,3.302767734856566,B,105.30121496870282,D,-0.38978277214166324,169.84474935342578,C,E,0
65+,-30.72183182987048,E,-10.344241716712313,D,111.4578870770615,D,-40.47126907157645,C,12.062973099673528,A,-270.4817788691411,-16.190983572716668,A,D,1
26-35,-108.97403355541377,A,-303.07915037731937,A,-54.2794591068339,E,-22.221516474295377,E,-40.86688614203811,C,-65.6970576717984,202.51751011411167,A,E,1
51-65,120.44088191101014,B,-21.777217920100476,E,-83.61758548088615,E,-50.57544317244036,D,-29.06465605378139,E,-103.06059928753739,-203.0223157888054,D,A,0
51-65,75.91778185924335,D,-8.5587024101003,D,24.818625466519666,E,-167.86879702573404,D,136.95395872388053,C,-10.617544189482885,217.03892403783183,B,E,1
65+,-88.18901323247145,B,68.4507157858703,C,68.35131281540117,E,136.50920199131517,A,-169.01354413375248,C,-46.74047513922869,-46.78928279083418,C,B,0
26-35,-31.08667013620461,E,-107.03359758092357,C,-47.97712772001444,B,-134.4060469713896,D,-1.9295203289546319,D,-66.29642152078597,-94.77918475684953,A,B,0
36-50,-70.95018469203211,A,37.95105165749898,B,-45.02615125751986,D,-79.85174698795802,B,73.06853065947678,C,96.4515730796074,46.37754042229811,A,E,0
18-25,-87.31026983048893,D,-51.06013028758293,C,43.180280361304526,D,-107.48599863409926,A,-53.00429213533483,E,39.82088749997922,153.90454818276248,E,E,1
18-25,-223.489110399114,C,-47.989155565026145,B,129.3232376906865,C,-48.354397224350585,D,-79.30790753503308,A,-65.0635033178635,-87.08179218749271,C,B,0
26-35,-4.409873604166246,B,204.7238234169717,A,-68.64212481768325,C,130.86941126565665,D,64.83226205295884,D,-81.28786385765473,-61.44448970112501,A,A,0
51-65,9.215802443984366,B,-45.56125629065451,C,-100.45029329992265,D,-53.44479830436922,D,50.003560992853956,E,-70.38679190116459,-83.77307737337031,E,D,0
36-50,44.10082569458498,C,167.6406134215435,D,63.364257752593765,E,-8.828727896039421,E,-78.08910661725447,A,2.307791229396148,-33.33273170435938,B,A,1
26-35,-204.9995906694052,E,15.32456315099754,E,-33.58041096247912,C,-68.97352712491517,C,81.1118531895601,D,-44.24840768313596,-104.36916157168969,D,B,0
51-65,90.94898401462711,C,-28.620465808427674,B,-18.78152807546034,D,42.25043745153304,C,9.412822943219416,D,-136.1111682568476,-50.72725378128439,C,E,0
26-35,-66.0591651351438,B,59.13780282121903,B,162.3435881767114,C,32.36674563374299,D,201.88519066962746,C,45.20546895509194,83.55319312506725,C,B,1
18-25,88.38110551558913,A,7.355024597597228,C,234.4085615808015,E,-19.934200570736493,A,-123.66425597324111,B,40.25086512294253,-47.195886662254665,C,A,0
51-65,-12.752300040479229,B,147.68498612405716,A,-51.8015545990674,A,135.47049243148106,D,-122.24204530735916,B,17.197546753354644,-82.85614562508482,B,B,1
36-50,37.40643160180225,D,-41.21924965648262,E,30.7759208780415,E,-90.68929022708906,A,86.11084375766347,E,45.730326667231935,-4.42782505887742,B,C,1
51-65,-63.78762472899285,E,40.00036081715169,D,56.75307354886955,E,-46.29656337924672,B,-34.92482776552268,E,-67.37897994747381,51.563424369963904,B,A,1
18-25,129.3600190307795,A,-11.712124776300975,D,71.64616615290055,D,16.58504449635737,C,-46.87535655916523,A,-118.20224782533673,41.83459563549011,D,A,1
26-35,21.342117387015666,D,5.138365849276058,A,114.86565756120729,B,-89.52422885056718,B,9.836978910826272,B,207.81221531776862,-129.81520863012722,A,A,0
26-35,15.159906224858638,B,136.22280124479,E,37.23014134955832,C,27.093735531511566,E,109.47664323300295,E,-87.83105926516232,-39.364094601698966,E,C,0
65+,31.787329879661996,E,35.67309262146952,C,-187.04324233309796,B,-7.515517772584955,A,47.882572761179794,E,32.66758641405099,249.27418866471353,D,C,1
51-65,-171.46793614587563,C,228.1522788219694,D,-20.58475710017701,A,-128.87848874887837,B,-12.402300163442636,D,53.12515396468449,-30.773037042091506,B,A,0
65+,-101.91967234540624,C,3.0623274467556474,D,54.85988955471135,E,9.91147932506121,C,224.08222887392014,E,34.75844104125776,-62.211180670068266,A,D,0
65+,-73.63448057826551,E,34.09538313163626,B,-149.6376562841291,A,71.4083617218704,C,-67.84281456653137,D,13.775523356510307,-19.05091833275135,D,B,0
18-25,-95.56959205024599,E,-20.667115199215058,C,-86.12965663879186,C,10.831054077936223,A,56.3950517623488,C,-226.42961682453767,4.751939697890293,C,C,1
51-65,124.09993302022215,A,7.1708684723843215,C,61.5829503603409,E,-229.0734095570591,A,101.0332701807372,A,28.63880937203287,29.08365782342979,A,A,1
51-65,116.89815748656194,E,4.144449920545545,E,83.66044058608679,A,49.12486005037515,D,-167.35429642305516,E,-83.8533931909527,-104.3417695810648,C,E,1
65+,-46.473035892576945,E,9.918732689439056,A,-44.04235433205226,B,-107.8180170511045,E,36.45825648285281,E,-35.47887769077748,-194.3056587425189,B,A,0
65+,151.48497743112225,B,90.36763894180451,B,13.214077854476717,D,113.73137960282462,E,77.43209583724393,B,18.513064579804134,160.53912205396182,B,C,1
36-50,42.82935879178212,D,-177.88588207939583,E,-71.43738585971026,B,131.24937242021602,D,68.92540295025555,B,-48.13550995371342,97.03418190255677,E,B,0
65+,74.58601954079192,E,-131.86602875826438,C,-137.82924680141332,B,-24.172857720631296,B,51.3562251189971,D,39.51675544911368,-84.19396959216348,C,E,0
26-35,-48.28407431955695,D,15.587239579147068,A,-159.13743557037085,E,37.55326441680524,D,-116.91179696384508,E,-112.8107366815708,112.72744815017577,B,C,0
36-50,-17.736824304005477,D,26.1794356613356,A,139.40650603322408,A,-304.45111022819515,D,-188.9683134257349,C,-8.384274767105335,14.239070989872324,D,C,1
36-50,140.54220477927845,E,-100.37427092842188,B,160.24799516160206,C,-36.24938746470423,D,155.16449511229905,E,117.09742334180326,-20.753051513619695,D,D,1
26-35,37.842279614749074,C,-225.07235050302873,A,3.231940391149134,E,-12.628003817195582,A,24.84679210374504,B,-25.072156204323043,66.91504235045035,D,A,1
51-65,-58.27293902019007,D,-218.22583630378975,A,92.6159183725896,C,-10.59033343373516,B,-2.344950035465704,A,2.231260959901018,239.03834745437408,D,C,1
36-50,-49.546738835490295,A,139.68674213951638,E,-5.158808216364838,A,-27.612978412133632,E,102.86370262516162,A,-55.60968504527444,3.8894254868255347,C,A,1
26-35,96.50298171462882,D,-21.548176689085917,C,-66.15064032450498,C,-121.02176796919358,D,-44.34564405306471,B,74.59430033704696,115.26557068478951,A,C,1
