sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Male,C,D,-57.206755621568604,-0.5664745989935269,C,-131.37619627060718,-42.72127891287042,147.69379824666422,C,-98.2621438504605,50.24458006919529,-156.20204607374652,3.2386961033650072,0
Female,B,E,-248.96323637852666,-95.91370686157816,D,51.76583307211256,155.89695858267848,-217.5735379949551,C,-60.85703679646897,-96.22279254662881,-227.6105998015843,-19.21189297621841,0
F,E,D,-84.25873771373486,32.196754651269764,A,49.44252143572792,188.4257666518239,283.78896788576225,A,-97.61083405491317,-126.69858446751196,126.83773724063758,143.155505318208,0
Non-binary,C,D,39.69584961571859,-6.084031850551292,C,46.15510990128298,2.062955420648609,20.388906658588912,B,66.59445267850191,-166.79436628623858,101.98487924342345,-160.9134383458334,1
F,A,B,19.688783901099434,-37.88184299396149,E,-80.32745568143724,131.9803618852929,-102.8488979341439,E,-0.1575556820294322,-165.67263353798464,137.36299212283052,161.30115860857916,0
Female,B,D,52.33369052741628,33.34829881878159,B,73.75353701250094,-177.36206963892005,-34.92790159376589,C,-130.91775262973894,-8.356510596856648,-13.307191407455829,-10.799685831315474,1
Female,D,B,103.82228202237091,103.5484242203652,A,-61.75549530250992,72.46003598269809,123.7026478119408,C,-145.69905052663955,42.31222919516783,25.57445495869257,-85.19730609385915,1
F,C,D,-16.67996009519811,-6.930020074823613,A,43.31393580646916,98.89239258242213,-11.724615480357542,B,104.67497867234921,-27.67941726208386,-31.8888829791588,148.21300434883176,1
Non-binary,A,E,58.51518120586297,70.4006740871788,B,-48.51425472629195,-46.43121956902713,-217.76550497359688,C,85.12257215990515,-300.6481473797429,6.239143038863535,13.987234876762066,1
Other,E,C,-117.99814588610242,9.312402427137036,A,-12.642689839038606,0.47339685759760725,-176.63940456109685,C,32.35874420086458,-24.4545357997063,-25.488515657585253,46.972128949927914,1
Non-binary,B,E,228.16335111539092,-127.71215334912259,E,37.50900050221933,36.48996242743161,187.90471412123324,C,17.187332690887047,153.11615977697682,4.707238112571454,-35.39218946724535,0
Female,B,D,-49.439109807651825,86.78702568112755,A,-12.477762582914032,-33.655305929312945,37.40569003067211,E,131.2575027014215,-50.965487329558556,75.76311564597404,-32.3143223829005,0
Male,B,A,-116.2774908020443,-82.22912837344755,E,-26.979827835531307,-16.13755866907361,7.922769636573871,C,-43.71296053902313,21.503418313206673,-241.94250618124764,55.84006895465473,1
Other,E,D,89.05689747509743,132.29822314787967,B,-60.9458451602205,-39.76996644284583,-39.33231943614796,E,19.703127014897973,-135.22066396749938,-23.34604295752312,58.73922285562927,1
F,C,B,94.10404869631593,-85.8763189480007,A,-3.2877670804752386,-123.81810398294294,-139.72208994009833,E,84.0800289187445,-6.917221402912106,179.97365916605747,72.61829504272555,0
Other,E,A,0.824458594548857,-93.4160245838874,D,62.4461078706476,59.16332008449044,-96.45658775027304,C,-170.25935276192203,-116.34236412860399,63.04612349981083,-162.38388257533845,1
Female,A,A,-96.25366610198681,195.5687698609627,C,44.53048462619057,-45.319121907917214,109.2658826645105,A,8.853459323658253,101.06030657645744,21.884047199871166,-3.4184558922326183,0
Female,C,C,-1.638247389444775,24.94011634944884,E,44.923880219207,57.0682132403836,106.66809331024074,B,-157.1958645744305,-18.847159373799176,105.02442795648086,-88.94430750951491,1
Female,E,A,62.05726271114995,134.39714377627604,C,-81.41757738262004,125.85141498711216,101.6424727298332,A,24.31375945428377,-8.612493372969977,-122.10201110534673,-43.08356498649708,1
Female,B,B,9.954826197471014,-7.318389290284294,B,188.5559361216359,-38.67150895834529,3.998649717112351,B,-14.372262172891102,-92.25950671901204,-85.36787884952524,-55.44560509538326,1
Female,B,D,18.317390268581114,204.4578416817914,E,95.35152672480028,46.5000969622247,-194.0788008115617,D,79.40858280704958,-131.317049289985,168.58995736468358,31.88984974692499,1
Non-binary,A,A,-32.69571996148365,102.11089096867903,B,70.88493646114472,46.475880346941295,86.73588870550155,E,141.3514872005245,-116.55311619796016,72.32543934923906,39.99926343113939,1
F,A,B,98.04997936146289,-18.952494619577102,C,-19.242539643929014,15.792642148106772,62.776544498230635,C,6.619708282344243,-24.612598840446704,44.28642584703324,-108.87811325035655,0
Other,D,D,-107.40644630579732,-8.095737048249875,D,167.531063031164,-62.36120713367461,-3.0849815503572495,B,-66.20435823074759,234.03591390620494,33.26925398596047,30.739546190539425,0
Non-binary,E,C,91.7212651103098,211.5514298387252,B,-110.0384895438022,129.39004160588675,-6.011802682773884,B,-169.57653804283308,61.16342268588907,24.343534926539757,-237.03233809822666,0
Male,E,E,65.97589626062972,-33.167734673047846,B,-14.873103681750848,-17.496899729759726,-76.52138648124338,B,-34.96068802385901,-9.217576657584747,-79.98453019374466,26.277240743181395,1
M,B,D,-7.691145168947947,16.741067800012054,A,-77.7340507577695,-183.48858505731644,60.561083537597995,C,-61.50016972571179,13.015723707889443,267.7684263908023,-6.496055113993476,1
Non-binary,A,C,-133.31011280590104,15.330792170241251,E,190.83471308935728,-56.52975941363145,90.10999643071348,E,-6.391629395901502,20.328826213195857,-0.5164189770547011,121.24016826320721,0
Male,E,C,9.764289355950446,-40.613314980196805,E,26.748591460072795,75.57227407686746,80.11316549735427,E,12.68461967605689,165.07168545226912,-60.233069958820465,101.99441371532475,0
Other,A,B,0.693655862989253,57.44923327102149,E,-175.57422733180917,28.779820471924644,-58.40360270498676,A,16.147674584628287,-37.45242172623483,-26.85648730141134,-8.764077130040594,0
Other,A,B,-208.0703893595747,-2.506398401184336,E,-65.345585131378,47.757813357989335,34.85214833996193,B,203.15236594617033,11.638537291187365,45.43626207248338,-54.572075756284164,0
Non-binary,E,D,37.16394147222269,102.3530498373225,B,-39.991265391632865,-3.2029324398155765,-47.324715827634265,B,92.52139782289206,4.060309346397282,-47.19908985417037,-46.132797014694745,0
F,D,E,-13.219723126388297,-217.21033671172987,E,11.007969075111482,155.41676072721128,78.10881634898126,A,141.10195575343388,60.421547378217234,98.60739942670132,2.2187657110538197,1
Non-binary,A,A,147.82563538431538,185.3642229254666,A,120.6354905178297,-237.26930503644184,-64.41673302624649,E,189.97249859731534,74.31117482977282,26.456770059935348,-109.88640932390756,1
Non-binary,C,D,-121.43413774101697,155.5812811945367,C,54.18208201770067,-66.59370840865247,-159.71040883927395,E,61.67925915011073,146.3605921717162,35.10793337766063,-23.804181393582937,0
F,E,B,110.29845589185885,220.79972437170156,D,-57.660485759080515,-2.9909562865316572,56.190051954743645,E,-86.54666100042276,22.475247496160282,-19.58458964941403,-81.75608230887764,0
F,B,E,-72.1468258325589,88.03958528648596,B,-121.36158731104089,30.638183346831415,-94.31222432356921,E,367.363339934539,-86.01635760374009,65.63408313238685,-52.68975282813455,0
M,A,A,158.97456928296992,-46.565739530357156,A,-22.99852500765235,33.33611744527131,-11.927571861660095,B,-6.518056568846467,124.27054578271779,-71.23330160538389,36.58692190142931,0
Male,C,C,-29.267548055319104,-122.888504108537,B,83.88902695206798,124.38071561753574,-65.62133275208126,D,276.9119347819584,40.40685091683522,-72.16715401992067,151.01094896009047,0
Female,C,C,-36.82626904426744,29.10298753288732,A,-41.829932374305784,-45.91230167978037,-73.8500390128521,A,-130.51671746538454,51.263602917754966,71.06082583021082,160.67493963241418,1
F,D,B,141.91447171292964,92.14947989295189,C,-99.53134138717007,-31.58920939296837,90.80982425297735,B,-131.36515778299344,10.457746615949985,-80.59785306569104,26.01249753115692,0
F,A,E,230.74679518723053,64.4423653219143,E,-18.96508972246133,114.18911200543396,-94.10209380396701,C,-23.780863424376765,-158.99315691327394,-25.243267337358056,122.7231688668895,0
M,A,B,80.04114979625523,34.93198839097666,B,-189.2741632965657,-3.9384099837953155,-81.12713838619995,C,-203.64594681048766,-190.65297785705673,82.12069988046436,-43.3033494539452,1
Other,D,D,171.11553955632147,-135.2093325371754,E,5.955818233261144,97.67975174155607,-20.96866553914279,E,35.84927760037265,-26.05020252776243,83.84138598039371,54.97531849912327,0
Non-binary,B,C,-23.346451479286127,60.21456087215357,A,60.67199023612774,-120.08319516622964,32.376886399054776,B,-2.76900610865053,42.597322677147396,110.57546683899824,-49.63541837785468,0
Female,B,E,-8.482350060568496,-122.0224159556694,A,139.2521997347963,-95.83069913871391,-9.308827753833256,D,55.132684011765306,-101.33318012160252,42.76167634832452,144.10378869087884,1
F,B,E,-22.276210892635177,32.07253413553696,D,171.52290131269777,39.675999312139446,-152.1346710711218,A,48.90610308671659,135.20678743585663,97.19519694373176,-90.65872764866101,0
M,C,B,-181.72060363827296,-17.423506471109942,D,13.77700686611289,75.37661846327978,52.24956896579379,E,-11.621642214985718,54.75657120086782,187.6531536125765,99.28958389737457,1
Female,D,D,-20.15066741283894,-12.048238415348123,D,-32.81643963381739,38.40167453724758,26.797827884613046,D,47.267137920796955,-125.96050433120456,-63.84721313972517,-8.474124379231176,1
Other,C,E,122.72652697624022,-71.96934937200547,E,7.6060932512922825,-195.34815906891342,-128.02743643603446,B,-65.07425590659201,85.1121526886881,146.93830702805755,104.30870393685645,0
Male,A,A,30.482421653526366,43.58468251558582,E,-79.57698817007893,87.67398144502444,79.53321860568204,A,-41.55593833506678,49.71696374573993,75.22716365720534,52.89876916775395,1
M,E,D,233.2719539912735,-160.1489433031539,D,73.2111973692406,-74.64941314245189,-117.61193066443629,A,-83.71767499927195,-121.08645435472012,41.70645597525204,57.21080173485243,0
Other,E,E,40.27262337839685,161.57568695249444,D,93.29373448170463,-66.42720025182575,21.9177104278761,A,49.19535312446672,-186.39258185208087,-107.37814490823057,-63.1082237283375,0
Female,D,E,68.63122276234147,-36.31054993013091,B,58.59587744824102,46.98872269365911,-35.47964622604927,D,-18.297520358868233,141.604745210989,-114.25089286552425,-188.64400256090858,0
Non-binary,E,E,26.907077693539634,179.0717529598596,E,35.312867124992906,-119.22967374138122,70.27895894459215,E,-98.49676114239824,152.80013766402382,181.52234421144152,87.78292964754839,0
Non-binary,A,A,-64.15855841438936,-174.04736074198738,E,-183.25497039219894,68.80353606568886,-67.72055204436994,D,119.34856165696755,146.0480833801468,-136.83098199507972,-58.65715387759053,1
M,B,A,-2.1515275650194914,-19.784466105253433,C,163.71949166965973,64.0310265882188,-28.18595544433683,B,-1.826928204439525,54.800811582787034,-3.6656791250947207,309.5955662998056,0
Other,D,B,71.2207886389596,56.36229447306674,B,-151.06405827931263,-42.76194324275067,-73.2888133128867,D,-243.1264641472038,-18.187654917799065,7.774487574174005,31.44824239602239,1
Other,C,C,273.64191562262386,-137.8297540279629,C,2.35550932737206,-123.3709693768635,88.01907469228348,A,135.56701222509088,27.849148725835004,69.72387159955132,-264.3655004861938,1
Female,E,A,-63.471951084541914,40.44821853080289,E,55.89356770973579,105.01670030342017,-93.89139178663804,B,41.97992986231084,23.62948979336935,172.92084047273917,-161.2293599906095,0
M,B,A,-35.414806282202235,148.17687913878558,E,62.986535088021924,123.30248586539929,-61.335295939549326,C,90.84025608777142,-163.1819434280107,130.20128444858963,-64.63864087262262,1
M,D,D,58.49389106598626,-28.393968297356853,C,213.6569899131196,-98.25485440040013,47.143476683979316,B,-15.796179088312524,-99.75466897920553,216.50856288734076,91.61744089991083,0
Male,B,D,51.390274168999305,79.93366395195835,C,-136.56429960644792,-11.257371593699748,9.695470103329729,A,-39.799655812699626,-11.219507477508099,-56.01915423509007,-107.3322485971338,0
M,E,C,99.56400501442349,42.4256800782767,C,134.1293143131211,42.927083413531605,76.13153523280431,A,53.697923907227185,9.827995968755591,-98.3947318057794,64.81366029036026,0
Non-binary,E,E,-9.11674761753097,124.81604417957163,D,-74.2517789919669,152.6383409536725,-198.40280968666184,C,10.23693215505879,82.96506375028237,-182.12405810584426,37.98019906860868,0
M,D,E,-85.05256350827804,72.32957547861366,E,-129.64324594643156,97.86296707450121,-56.045451555111,E,146.27283208282248,-32.83096069170146,-134.96084013610525,6.355683091898278,1
Non-binary,A,A,22.613859144109703,184.2572987463722,E,84.74678615682588,-135.99167687582027,47.40064223479759,B,-79.84814094891215,96.05546137053754,74.74329029700024,46.8783207960471,0
Male,A,E,199.49669797272873,64.13137094656676,C,-73.91879942898858,78.60078494271103,-94.70178103283162,B,-37.023435673919145,142.80001378954478,-10.125466180182405,147.49832045554453,1
Female,D,B,-32.398055851342306,92.5800061875511,B,133.81190034248868,108.37622422449104,11.216135324267475,B,-56.814606302201845,117.75260828791234,92.26091033763765,-216.90803763704278,0
M,B,E,129.442479377181,-199.35360647006235,D,49.09503267275762,86.01879809168688,-75.31040396000958,A,-82.69871726362642,-160.7734330415427,-94.90071175314553,-146.7481190639952,0
M,A,A,1.2257026437558838,-143.016693473794,E,-77.82569787442327,-143.0813501757092,-91.31569664927865,A,148.04813103480578,-110.0606032236637,-69.76976492425135,-8.867846349057732,1
Non-binary,C,A,-19.417588536696968,35.86848054636009,D,65.3770474598829,-2.3190398407543067,-70.55302442699467,B,37.12836620288401,126.5379940445968,39.19069106364523,151.36113936003127,0
F,D,E,-94.2448801936196,-0.44892962400260356,C,-26.171846379104547,219.36170698337182,43.3967846012705,A,-65.6810656606649,129.4098503660186,-123.72889767101579,38.43957093811255,0
F,C,B,-99.42444826412154,-194.4509119379222,C,116.7929930696941,148.22529576064863,-214.42443970331914,A,-90.93831503224295,-53.572646278453675,29.632838401645728,62.55336075293674,1
M,D,E,-3.7799082640628305,185.38861998145723,D,16.865290399609915,-112.77325128734941,14.152933261988595,C,150.5470072335308,73.58264252820828,-44.054546271642806,95.1752805875994,0
M,C,D,55.9892605810066,130.51407798041967,E,60.046763729434794,24.188543433354525,-37.15919897401435,A,12.139061068083393,4.848001464066748,94.7018629046618,158.24762742402396,0
M,E,E,-48.66651279681168,41.89326332871913,E,-39.03253118546161,-13.341051773419386,-102.92262990948966,C,-0.6716865380988046,129.44331788931308,-108.68297452588058,-23.265928651875218,0
F,A,C,-31.778872812513388,28.164739355093527,E,-26.132668364251217,-31.05768680351369,73.74932311696487,D,-23.90692074227089,15.878455896401416,-135.89071943313184,-1.4360738276041802,0
Other,E,E,-24.064279185842793,63.46325742986444,A,118.27446153739014,105.23282202598563,30.816075051958858,D,48.84299920027559,-38.97631491332486,-67.13892695128112,-30.31938078600014,0
M,C,E,19.40432038716522,98.24444748270169,E,-76.67866756436749,-134.74997638452484,37.66685835282854,D,-47.852482052876525,-43.47674317287488,118.96238952651635,18.19743161413419,0
F,B,B,-149.2860200618764,177.61203485756116,C,-4.2615086570445895,48.947325174995335,78.66264639851111,A,158.6983196641022,-19.010532378158512,-1.5784642386795844,77.11703914979276,1
Male,C,C,90.20392912878346,104.32435925070284,E,201.34555715077363,136.5193211089581,40.76772044518664,E,-246.43319214152558,16.171111636848142,9.883017277856593,-48.513363790822375,0
Other,D,D,39.37535929356097,70.93169267223448,A,-113.33100559639095,56.87013909857414,-49.12598960562581,D,-8.420140057946789,57.549195506154106,67.34820112657384,51.29093704783616,0
Other,B,A,-64.28834317345093,-1.5195270660123725,C,-20.7988060592499,135.29271995132967,73.05080435640828,A,-78.4774648481297,-45.53965299964265,28.841366835936995,-155.78234283572712,0
Other,E,E,-211.88390504173404,-19.292480585624336,A,16.56383771747621,-33.18656026338089,-68.9436002091813,C,-157.34864379204444,-45.86529934194253,8.778471865570728,-71.84048718296943,0
F,A,A,2.3041776565748253,134.17746431311875,A,42.028971954951025,16.123086667584126,1.3310152724890096,A,-128.9545534564113,-234.91181354991602,2.562397720673377,-85.66955809215567,1
M,D,D,104.82878944912126,-0.4992615809743311,E,69.29145088553433,-147.83823881762305,62.49937266195856,C,222.94979437978895,-52.05380005925655,35.58927811575328,135.9092042280173,1
Non-binary,D,E,-100.06295524989743,68.94417893062332,B,-105.1291229679018,63.25768959382905,-48.46699341618327,D,-9.627257444898818,194.32656646512137,38.097390647929856,-260.5244616877215,0
F,A,A,231.27765775863404,-183.31929970458003,D,-191.27797526309595,-58.38514984037635,58.71360727964772,D,-194.39501072485555,104.79549480492376,2.4792321664551933,65.70951671374262,1
M,C,C,-8.776772602947394,10.567630754791189,C,32.55012329035663,-104.13158351777807,89.17757232907849,D,192.35828090147564,138.9556286227875,208.3006073209161,-351.977165866064,0
Other,E,E,157.8385145921989,114.22585255004414,D,-137.96172387322588,34.40549148845704,-22.482881098280096,E,-87.02740491839143,-79.02085466734277,83.25823507631348,-93.974846768539,1
Other,B,C,-104.30648418858203,-106.93527726581486,B,341.0488348184913,-39.05567878425843,87.62818710784556,B,54.14531123033428,-25.741127000537308,211.65065797175987,-75.24484419220222,0
Male,D,A,88.99552828090522,99.5321230544394,B,-72.68460988281167,-229.03790200874005,-249.13989310827924,C,-4.1390276311401175,-41.36792245120206,76.28951744654083,69.30645268907809,1
Female,B,C,-69.18774455928244,-38.12679585361708,B,139.86981417502312,-52.46425557196248,163.035166526408,C,-55.99209275834135,75.04562653898236,-115.51625712419931,-13.123822800060001,1
Male,E,B,-31.439177713136342,-56.259099541631386,A,50.930254673473264,-124.11889296111671,109.37487647908188,B,116.65806744097036,-132.48767764297034,-61.00028088698293,78.02886726741495,1
Other,D,D,-50.95086688998758,-18.05030725407383,E,83.60584865088323,141.91002853171406,8.236892797020678,E,119.48921096519113,-138.67973212382205,3.3860959908288955,43.70440888156623,0
Male,D,C,-98.25936509827876,-82.45389555296555,D,55.597256949257016,-62.94738567054223,13.309135655094678,A,-109.46977146317154,-117.41139505592615,105.25792458807177,-33.77166882890362,0
Other,D,B,11.98391386149709,102.81893845095857,B,-25.93133325892217,63.903002211717194,102.36761230844664,D,39.57365442767566,15.956911528716292,-117.62024006893776,23.822573698105238,0
Non-binary,C,C,93.41928569925221,213.20024295085705,A,3.801871274105716,32.69773159457527,127.6944743385902,C,-4.887202788926616,-91.2002339539525,-176.01270217682202,64.14022345440546,0
Non-binary,A,C,118.6099480018931,41.932580334472945,C,-2.9138008208896196,-8.195739086566087,92.32971475504954,D,-71.01683082942964,-69.17773433718895,-13.562250743541423,-70.2210445997166,1
Non-binary,C,E,-132.0661664947232,122.0995626335049,B,53.125333145105856,-10.422326916155262,-43.16062008765733,B,136.1748625905619,90.06489383438124,-100.2591790467012,-47.79251683082534,1
Other,C,E,-99.42193213904933,292.0537836227759,C,-137.1464386802356,-32.18865406328829,-123.89289588852537,B,118.77207505232789,161.54174346502677,-73.24066766321178,-56.87285737467841,1
Male,D,A,-238.05406643251294,61.95578226634916,B,-42.89460864941888,-225.22235583203835,-132.614102904002,E,-105.01307473829841,-2.1640464042596688,159.50251037620205,99.15602382285549,0
Female,C,D,-31.391248593290342,-147.36728916524817,C,-6.594325787952856,239.12582522736193,84.83393469803913,B,43.37938647304442,-35.86297237423459,90.37933078187592,-107.6230712699589,0
F,E,D,-10.561446340903865,-10.501832331033544,C,53.804110594120445,70.93552845934943,-155.13083513339575,A,154.67649972905014,-42.135570997137954,-133.4828973249039,116.8313565616739,1
Male,A,E,-66.23063059212448,81.30606712379091,A,229.09261266665183,174.22302815468285,-159.5553852504731,D,248.9555786814459,-146.28572636619634,-139.56730629624502,117.21499361000953,0
Male,D,A,82.86638686686875,40.848431363135006,B,-62.083295276370684,60.00088918861751,-34.991110658526495,B,-7.676596374486039,-61.62363395328021,-26.967108696329767,6.477690628944415,1
M,C,B,2.6677281436097195,33.88662874100421,D,114.75455324441248,52.81992000256109,128.59716088440106,D,17.34670812484224,9.031648012450063,129.0214599839508,49.70456653466789,0
Non-binary,C,D,-47.49419967731956,92.13006177226171,B,48.6357462981314,62.165719588642396,-56.88375765418434,B,-89.5620021157746,72.95554585512014,-152.72286142786672,68.35198279374366,1
Male,B,D,24.55796762255161,-1.396284154630044,B,88.96047568347014,-56.76692131364521,-68.39850665587873,A,-97.24098713998981,10.925391313307397,59.04055227328007,5.4645950232947405,0
Male,E,C,109.13481290396356,3.6499878747011048,E,250.24016793321363,-36.12635322431477,-86.95093070391265,D,269.42670892640785,194.58552603086875,-55.53780968228249,-45.0996995206488,0
M,D,D,-164.58075449310232,-138.45486187116865,B,58.38108377049252,-26.640648151865648,-206.5633710697511,E,31.50717535281458,86.2468582990867,-145.5278134941769,73.65065662266358,1
Non-binary,B,C,52.76615799179814,-5.569907879080931,B,-162.78537430419115,72.79105950837797,98.5250474807881,A,32.37868763415699,-23.459985119477693,66.08168726982917,101.72262655249074,1
M,D,C,-0.24776704789976584,117.26484109901214,C,-73.63937243632628,80.40394620271192,22.125425791999636,C,-188.62663312576353,90.10183891049873,-84.2350547813239,-46.48255210934775,0
Other,D,C,-17.121904834226566,99.37412827955288,B,10.903569093130566,70.76843933020437,44.22207859432311,C,46.08477366834807,4.849194966496371,-68.34533515244438,57.056316043062125,1
Non-binary,E,C,-11.289959602148901,76.16144258054022,E,-205.3752703946735,89.54788560539224,-179.6321962708339,C,106.7156093969478,91.47218385201177,-36.196749953916516,29.118551907659047,1
Male,D,D,101.7409126455664,-149.52964687569275,E,37.989023895780534,-25.37897289514048,-36.64661555813758,C,-21.545595784158227,28.725807040854267,-98.37400498896329,-45.92340763991313,0
Male,E,A,-70.28088878504416,145.80158698189229,D,-159.92346258355553,-46.96502354761285,50.763872782482764,A,139.14804140504836,-0.15198506633380893,132.20247133957338,7.383435753610207,1
M,B,C,108.67525547950507,18.741268127196953,D,-82.37925091015018,89.88295996398067,-126.75201164754921,A,-81.73812354322722,-150.38052246860957,-64.16977843804229,67.81244197456881,0
Female,D,E,-102.3425780933507,-52.258245903052156,B,-151.49235007453322,-49.71241907146055,2.032042766946662,C,30.899986473335645,-113.93137115702561,-89.9523311390925,94.59962675302849,1
F,E,C,-219.5143504967325,-4.974947362053719,E,-29.026975447249242,22.376317655966933,23.301235191251163,D,192.6181618971559,36.440785187323954,-67.99184702762733,-36.49596647994458,0
Female,C,A,-44.070497466775706,67.79324604148442,A,-21.647750845199756,-122.45404538173423,-87.81544331723849,D,86.50630137074408,36.01012618081306,-95.2383135469596,161.69589256902523,0
Male,B,B,37.983144286420846,33.04151181033417,D,-116.71031773155865,56.741659696644874,-81.47568509394415,E,100.5918061233106,129.90420726554666,88.58600419476123,49.13117291921816,0
M,C,C,-20.784427213531814,28.453098210825416,D,58.032658891709275,163.95024426673476,-125.7243396274473,E,43.459282429721114,1.379475061579049,61.678390908592064,-187.47023514256043,0
M,B,A,-90.66646467571927,145.2082550107949,C,-249.8085147461226,95.50641426609985,78.42140187548587,D,40.45601674471493,32.39744482172454,66.64931074244086,51.788912455577005,0
Female,E,D,-161.73306402813594,100.89881406112879,C,-51.530933973595296,201.94145971672958,-36.19156724540101,C,58.110313892803035,-82.38400832317139,-113.76206212053835,-110.24893771947515,1
Non-binary,B,C,-156.33501908201154,23.780392637372895,A,-24.82135963258387,-130.7682735195335,-3.0564689976378614,D,-8.898862965100712,-10.451264677139879,111.26556490994818,49.87710452405867,1
F,D,B,48.81030282117346,87.99120472162375,B,5.418731609782955,192.15313119931517,47.795135328217874,B,61.438448419707306,180.9653702363495,-118.9775155225387,90.15185202326083,1
Female,B,B,-99.53551766164026,49.73389912345002,D,-172.26915507999587,8.255614330687134,-40.28379785229264,D,193.09593314402028,-186.22001814779546,75.17464756838588,-60.49662237834498,0
F,D,C,99.84015117573567,49.32662816402451,E,170.9148521463488,6.434447894989457,222.07366758555892,E,44.235292587400124,147.10374153022562,-13.798829805856332,-21.76637139616621,1
Male,A,E,-10.04285675628918,-88.15278946996501,E,-38.753479471319864,-70.3129227598057,-151.0777370063378,C,-79.47545109923828,82.74825825163808,-22.196270944854916,170.81345445339014,0
F,D,E,-159.04662964451225,7.219095777048641,B,-118.45385271512556,-44.28405039053026,-47.8984821597659,A,29.88801123156702,-98.22451800756639,88.55125464069701,-60.34463933560795,1
M,C,D,8.657281081672975,-1.0144644545911687,B,-106.35017998186007,-3.213285434602326,-72.67152290323922,E,-1.570554154117505,-53.356785337767676,-7.088817369757247,-204.3022165895124,1
F,C,A,-66.31989779221118,5.786001266573373,E,-107.42137504447204,-1.2610936598514155,-11.647312722098794,E,134.78837418854167,-71.76603170949998,-177.5477979716442,-14.73558379638572,0
Non-binary,E,E,-116.86374201055665,-32.94234848362525,D,33.41035555481933,151.11902364716735,18.090539527015935,D,-20.799189415560335,72.16049429067273,49.45489307202827,-111.70245752755037,1
Male,C,B,41.830217258976724,26.65449503009494,B,34.7780998803402,57.94085449333212,39.50060832443639,B,148.4669107500355,-131.79225198821675,-47.04693314460991,-84.84127681321065,1
Male,E,C,-55.07634709832977,112.82197028014703,D,-71.29353715703047,127.07437107331268,93.57341306071784,A,-34.520475574626865,62.47610582179877,-32.71526538005381,88.27767690362793,1
Female,B,D,128.8814333383938,-158.0470678164583,B,-39.695594967168105,-70.43356118042853,188.06616332743732,D,79.91456214845529,-6.677958726524694,-138.70397844946692,-46.60690704633817,1
Non-binary,D,A,-59.796079837520345,-30.685409565212108,D,-136.76888827804743,37.0397612726298,-155.46358122725053,B,55.60069932180489,-197.76050115295078,-59.84769100776154,-173.52153533178432,1
Male,C,E,-215.30681442514012,117.63740137231511,D,4.879924891722204,11.698200978411256,166.1953870650887,A,93.92210583636277,25.93630822663956,180.63714427726234,170.87224327108254,0
Female,A,B,151.61470323930862,40.891409286607825,E,-15.604358014099173,251.30343339144346,143.1736303446521,D,136.64105936597286,-40.536496434801876,68.34240061974822,63.53782604324918,0
Male,B,A,173.07641900771705,45.8361574573793,D,-86.34240028840884,158.05570892299087,-55.411720811571286,D,43.57846050294429,-138.85831839484106,-154.47014478605934,57.959905595735165,1
Non-binary,C,C,-170.89402960209944,26.692302334225676,D,-80.18352925593683,51.43705578509127,81.18204722672661,B,117.88679640177513,-2.6445941338065704,197.43468809671796,-211.65777339493306,1
Non-binary,D,D,-161.08377420088573,-60.7213732992759,D,106.12933953776064,-126.43271496242193,98.136464666114,A,197.33657058024082,213.83605098625065,-77.58607577302031,-31.783763552882004,1
Female,B,D,-45.4252856099899,7.803043461756447,D,142.6623688069551,-52.51728975189936,91.89452914999349,D,2.1404322528082185,73.10446828879249,-23.803625952226394,-48.040162568707295,1
Other,A,E,130.5116894525348,-147.82250257837256,D,-189.3449628003179,62.67372941211657,-15.064349394493028,E,-77.76075403866322,93.21256749868353,-2.1666661568569054,53.427131572598306,1
Female,E,B,-0.32170840602054757,-99.56462372005441,C,-28.03279099718903,17.328366321204207,196.98731127926567,E,99.61619844284547,-169.0289783910158,55.89938201674255,61.85308230493363,0
Female,E,D,41.851664408587766,-4.729962548581559,C,-85.06439634028602,-102.53204985981735,-119.38047321712241,B,74.54975060227233,9.489032137572648,147.1845015963974,-62.007522190600206,0
M,A,C,120.81413092017239,50.255823742112916,C,11.449267151247769,-148.6725466004696,-143.406110474711,D,-76.9716707718461,-60.86855700835788,131.71303653937815,-111.11904256895524,1
M,B,A,-9.017729544302714,-2.274849814386208,C,-119.9992399487942,-176.9674549779097,-169.56809315860036,E,115.48828146160433,17.77084937148916,39.17598852968606,-77.06060969229509,1
M,C,D,-189.4510147201901,-138.75829245259737,B,-9.599865282902218,30.577870838421873,32.1021468699645,D,-135.25575359058703,8.323803132305049,-88.77046594562877,201.11254248385134,0
Female,C,B,225.24356896887076,-212.00466611406944,C,-48.82847384662168,120.10842417665349,-74.13218805732733,C,-61.70265757138746,46.50609994667192,111.41102820237462,-66.02390885587292,1
M,B,E,-153.49727405762687,-34.34049746894092,A,-45.65518433692273,-113.24412014579809,-30.975995103426925,A,-161.07034781042256,60.37921931567861,-6.637464152638783,155.03742169324426,1
M,B,C,-29.2094853513958,48.182229467204216,E,128.70186863951903,-42.37422190872759,-165.62121502433942,C,38.76562673225855,-205.59815066659533,1.0513021977989148,-98.40204508446554,1
M,D,C,8.250685428025594,-80.57978472869367,D,-69.0210978487967,-44.89662068874631,-270.8859203142975,C,142.82234998993283,-30.16116627842494,44.51809981347626,-111.0794220359305,0
