Gender,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,45,C,2.2112086655964482,-78.92776524331705,91.62342265514145,-69.17873460217697,D,-151.8960500255584,-75.53163491926696,-41.695636720874695,-79.97839398237743,117.54251226151062,-144.49122456350548,0
Non-binary,51,A,-94.88329092687901,-119.67396215546114,11.82740642854429,54.315794722705014,B,-70.65049189393542,-63.61954103617688,156.56842119800086,158.42592568986106,-101.99829245976322,13.04761793472275,1
Male,48,A,-37.83226484850821,90.93842347591969,-87.17568487419062,87.92316926287465,C,57.57155961541932,-79.20215997269628,212.25170189763332,233.8679175386137,13.36509379541478,92.53818857681915,1
M,79,E,-228.6260598995385,-1.4167195041254161,-145.75596660221194,4.616211860435951,A,-183.5358088703888,58.02882567312652,-111.44418793387543,-81.06933579559343,-33.18485332945953,71.31148174356026,1
Non-binary,43,D,-31.376435487877313,-29.101973729562214,-112.9683151217294,160.36671301098707,B,-115.3528418742878,53.07852110298823,-11.409477031255273,-0.6516043870888945,190.38051960704777,-197.32919121731825,0
M,37,E,127.0460757847888,-235.39381808609073,110.95244289525318,-61.82037163851886,A,-71.6116513096911,36.458402110415356,147.11358538813025,129.82933973183657,18.553848488243812,-28.968354648296014,0
Male,41,B,-151.9061818483518,12.447896118046895,-77.59225671082471,-148.97062453054286,B,107.75062610826708,55.69667124799871,3.229406878404505,106.18184534667215,16.75925205723779,-49.75480101972814,1
Other,67,B,82.27216697229157,-121.04400502150487,180.3618847256372,92.70954939510223,E,6.155193761225285,-32.8600635570767,26.355893892831883,133.47003371781838,-47.07358336934317,40.556736339592256,1
Female,41,C,39.983431587072175,58.73860249478555,14.647618428179712,40.632638187319145,A,115.49898600322852,7.428840092588753,65.88808707861142,99.60381461152548,-60.0266481984413,103.27695765264066,0
Non-binary,29,E,37.235515683836226,76.37481283496129,-125.2810453677254,175.24752716618676,A,-31.52630296398524,0.9984067755552045,-76.86438917263796,41.63686691198432,-94.78929477917038,-29.923371912498236,0
F,19,A,-0.36785546628601945,52.43856792323341,103.78800422008673,-15.00584930541137,A,-96.81008371091447,9.579635882494102,85.6192149526252,20.76335889861121,-67.11384934066639,-55.59118979403044,1
Female,51,D,24.31039917962149,47.131333725152345,209.95802817067238,98.33785096717371,A,57.22538356166896,90.46035141398883,-11.235919672609969,61.31978930135126,-41.98210881426922,-61.46282541518545,0
Other,56,C,105.43006113867766,101.13873006253635,11.152972952176263,-46.944577715612255,E,20.443704533152868,129.43564942481095,173.60314798390965,28.914862403591513,-140.84779958385303,-76.01377479037255,1
Female,40,A,18.666445745009764,-59.55663022207421,117.31127694390264,-87.77354847438613,A,-7.693117910707463,54.469478900264846,85.37495887471276,94.76666010113645,95.45668239320759,65.00980183559336,1
Other,52,E,6.261699661659605,48.18589184996314,-72.93768925974119,-86.59954849976882,A,63.76432783264278,22.95463589467871,-75.56450539987094,34.99940640934504,90.19807403512287,11.279021038310672,1
Female,32,B,-2.0922563528178317,57.40578534335435,-100.57088019094442,-121.49720582800809,E,-173.2448940656418,-90.26762290456148,34.56889056224011,91.40410802667648,-81.70650310362068,-65.97013743842706,1
Non-binary,35,B,-69.67531683244033,-177.66627245536742,-85.58153625676974,-8.204626356652152,D,143.64797037122003,-47.952652200854786,-28.639939095810035,-156.95412730471182,-13.312123488296363,-109.77195615341525,0
Other,59,D,7.7111382127042996,87.58327418978173,20.5110556813532,46.2134998576445,E,30.752883284123588,-22.753225811139515,-136.7807397967345,-58.73026978659346,102.55144767951153,137.82378156087026,0
F,54,A,-22.786359078474863,108.2448928290696,115.32663268358053,9.329470145203182,A,-24.284241374728204,71.32028250447782,133.68112973372698,-59.41933212210404,-128.75051655253634,-109.88256501156835,0
Non-binary,52,C,-87.58996904053656,7.097120812096204,-98.68916132739284,49.7069473295428,E,-19.045390849346855,-24.311613463144067,83.27223477378209,129.30006629991385,-77.50933884157324,114.38145144175994,1
Female,56,D,-85.41573190547686,19.396962446499995,-23.301123405860636,19.454678672606025,B,-90.57063592135547,-81.80656525951989,-201.8711969221118,-87.45621213029717,14.202111090498454,8.425496014409198,0
Female,63,B,-1.1315293538933113,-28.224965051141037,21.737963657713706,-130.9505327204407,A,11.170204864169362,-60.54213031896529,75.3310534211013,179.8642762025563,140.58134217673964,64.88101229643574,1
F,20,C,127.15495451931587,171.24016064758604,5.368866379640258,48.28947064473011,A,194.9016353785388,-182.0223048438078,2.5335063449789237,-123.20184198304818,77.51242836940314,-140.4217147974803,1
M,45,C,-190.1864094288025,-109.36194333651004,-221.77308684985965,-10.756656841679535,A,-71.3487500857542,-22.059045956636403,103.80797559667421,-91.64986279271206,-10.313467699350584,76.43669668331479,0
M,61,E,66.9323192169321,55.66316704845953,-18.350684966872848,-99.53482379841918,A,-71.74733724862588,100.5185979358722,-228.5170940218099,-71.3165443559666,29.79983273082873,-210.2305749211245,0
M,65,C,-56.14716453283604,-173.63551234880595,-202.71443224421137,70.19383043431637,A,-117.74165836864113,-254.6637232611405,-115.38531834631314,171.01950135794453,45.809131268329956,134.2216004666499,0
Female,37,A,-138.49495732578907,-93.47823449447885,71.67081112680671,-17.399941924864986,B,255.75202261186035,93.4551767504304,-48.41472319989646,165.8184774263799,-174.21836834480558,-19.522591915578353,1
Female,58,B,132.977560112787,-188.91313550133938,-104.29552901743628,-38.67883807425003,A,52.986559060308636,-77.64845719285819,40.37491213455014,-52.4336592301438,132.08617670858877,90.19795696335927,0
Non-binary,68,B,-80.43723012976243,12.281337449250866,-10.369609741477976,114.72974518256835,C,-81.1539411504685,-135.9414400035249,-42.93468616651878,-6.718180826176949,114.64699596303241,24.239556728255547,1
Male,69,C,-38.553702880924554,27.933503291468863,-32.56250296226834,23.37599545204766,C,-6.609985500278161,49.41373215783346,121.13235667067197,26.753667442224177,-43.460836685678764,-241.3224767818531,1
Female,79,A,-5.140226087436852,76.38215551939524,-93.08999192451698,-30.86132853574072,B,-58.68797677081938,139.82917335186244,-31.778213037649532,-139.16644592822666,-80.58218598193213,20.21740635117694,1
Male,59,B,-91.04959610264396,-17.49304468584529,225.32122666860909,-76.55086017904672,C,99.20599355150105,-17.651644679097153,-142.7539383604863,141.42947091779598,127.65190157381295,26.242120796404837,1
F,70,C,-49.5278501203352,-20.794732799723402,-47.36859824953753,-14.811610672460443,D,57.24179022402459,84.39349388849755,34.312215913220825,121.34730217235517,-59.93172532453019,129.003881067878,1
Other,32,E,-121.96007962150499,-201.01668921747066,-152.34227144350598,158.38985326380512,A,85.80740931583885,-103.12976993256595,48.054383884975834,-55.740989363958214,-38.235851612050496,-51.90673702147892,1
F,51,D,82.67210814870491,16.05952211631938,-44.38888002954624,-109.1824645370821,B,10.933650122359744,25.703499187448198,-261.5504668857231,-90.15268882733042,40.09457089581923,159.56609166954755,1
F,33,E,-44.87009070668469,1.2776935579701385,29.803059334891934,-87.57696903994557,B,-22.27924373028993,46.11518672567425,39.8000109736252,-134.4569209155748,3.5133237700073683,-16.59326638727264,1
Female,32,C,-118.01065656833332,32.479887990816586,292.65531769393107,-228.5319430871794,A,36.08805171447974,-170.70225383370214,-15.422686909872303,115.96550617856643,-11.894088366892777,-0.6990278367213218,1
Female,28,D,-173.37091893495685,-17.950378826760303,-0.8922575283741809,-6.508520561914801,C,-37.98093871408405,58.36791510182599,-32.78190450082417,165.9525995478516,93.16338725317814,103.03292014587002,0
Male,19,A,110.68067746141234,49.62256272850736,287.62326903431364,-260.05368502927865,D,-126.6833598243308,91.83251821718746,85.3603195232633,104.16647239603635,253.24886891725663,34.4974320812304,0
Female,72,A,174.14747802231528,38.532473896507916,59.58696935061041,2.185190840255855,D,261.7301752556443,13.874278923887351,45.80436156263661,39.59474253853022,-26.40781793947213,36.77674208369597,1
Non-binary,77,D,136.6867729210845,73.80538755301905,-2.784690267521216,-12.623238189462798,D,56.63503996515431,22.999005458585607,-8.017607097730505,-137.95244035116488,-86.58499008223549,-149.2935491671939,0
Non-binary,29,A,70.08147172206635,-18.52876230244706,17.619954336371666,128.73062212203317,D,-50.40376338240783,-28.762372045543817,192.91452290981954,21.209903650111734,-108.36877449417521,42.624690538737056,0
Non-binary,63,B,17.674828041543158,-58.567835684001466,58.19234151877024,-37.34759051926994,E,84.66377306434877,-34.80211309198211,19.08626413130996,-19.357076579263897,51.95624067157705,37.330008929434946,0
Male,30,B,30.08299694763946,135.63070662491313,74.43052526239752,-56.34769121540294,C,-50.79365392998413,80.49004462152021,-95.2002811396727,14.469840264365866,-22.651719846978523,-109.23247812725121,1
Male,74,B,-65.70865991895727,36.197672794023006,-65.57919222102504,-28.713712963595782,D,5.990517858358404,98.06529088367898,-7.671770674859441,183.11470770804814,-57.513573701435995,-84.6478058063056,0
Other,26,B,-68.62609754134073,14.616247944826469,-63.94205945647132,267.93873491754965,C,-24.792666621817876,110.92378031287741,53.377322320941076,-79.34161625591159,22.19706339528384,20.513249288823793,0
M,78,A,-52.50357323942585,-70.43325071652411,-151.17597162505587,-28.964270961426784,E,18.4974360149885,7.569994235263167,-86.78279931528408,104.78096631246763,160.07274437062273,7.614201027705471,0
Other,61,E,44.45955437976534,26.102230998104947,83.09347680165111,70.41535587298291,B,108.9742686874494,-40.507498203744895,-33.71060716825091,14.759834983806364,-33.93568182693524,112.19565785932082,0
Male,20,D,45.27238647929555,-7.6262441445887434,85.78564301943594,173.82411555541267,B,55.19160990774308,-1.398632658028527,76.86609528433604,-122.00801660815002,10.18263878283513,-86.14745896100263,1
Other,43,A,-69.7670366313637,-188.58083345793438,-31.997665853229318,24.19802703384138,B,110.45006560147812,69.09802855080014,-120.27720301853924,88.12121943202756,-5.323256952036355,167.94795426020943,0
Female,22,C,124.940415659809,-92.71693470890222,-16.193095565116398,-140.96752260688586,D,-197.10223978311626,16.650384860148243,-16.161146355308613,260.2203830393565,8.519851221577145,160.67656617796106,0
Other,35,E,121.73417599158903,-125.0851062158738,19.551832845014218,8.197554059707526,D,69.4193999596137,253.36559762610173,-105.7659543992875,171.47420591337067,-22.882225316567677,69.7883848478687,1
Non-binary,25,E,-186.9137148339177,-30.261996629341514,216.38518738235942,13.424600822524505,C,-84.86721029384461,29.928904612041734,-144.39526087863027,-74.94419343149619,-125.36032980994759,21.08534557719858,1
Male,20,C,-170.10961560360687,27.122979637064354,-82.15511124507393,-49.69023974783008,E,-25.183674944302233,-12.27434514565343,-89.64789298029969,75.21906439355836,-43.27344084770349,9.506081724769203,0
Other,57,B,71.79130600195568,-9.163371975092543,70.89022217985479,-59.14923070224592,A,-25.460531903064705,-170.8191777182209,1.843822484597491,11.095223913301298,65.33427103373563,69.50541690038213,0
M,19,C,50.04010271613083,7.504748899638687,65.51618625144587,175.62369280706122,D,123.69009865402631,118.69487508468985,17.35099378241251,118.14981612759325,-222.27053208053042,-234.26766566620873,1
Male,36,E,-141.03171013478112,-161.6846288751714,158.20675623198812,-106.36724332332,D,-39.21715741057128,80.90463450017191,-264.7733156321481,-82.72518632672445,25.42340900957486,-106.76477993469973,1
Male,58,E,-31.082732902948646,-29.557297209600343,-191.22164622106527,-60.552393541023264,B,-45.267273790172595,-54.23642701461846,-3.0571177976329733,-96.58064792379889,66.25030982795394,16.597859876691167,0
Other,73,C,20.29487033538131,-33.82046500555019,-25.617491217852994,-128.1300254844591,C,45.394265379919716,-87.54453698392406,-50.47121385916451,134.7564506614706,-73.37774133495859,-168.0140318424077,1
Other,69,B,0.8727852538959947,-11.593188524524784,-76.54611178879584,-21.711663647409175,E,-57.100492332564066,100.22380676369866,-103.57121556952286,78.4109960155453,60.50228282371871,-33.086259781649424,1
Female,39,B,-39.976607806328914,-51.262608468541906,117.76699463010434,-131.55011032074682,A,146.74392755681944,58.145565222197305,-13.504437981543195,293.2306287416455,-164.07233628110907,-71.68686357594152,0
Non-binary,39,D,30.617301811350316,-138.9856862705527,72.23115157896491,222.32580965282284,A,28.70721626059603,84.57543293937542,99.88560361646842,-194.0854100170766,-134.66496493453957,-14.370698952819575,1
M,65,A,153.74579034806905,3.5716937799349675,49.634275978986366,215.37371496848294,D,-50.012405548374794,175.0693221880903,-43.532725910684675,33.77447148948944,73.62637285365618,11.767956165255342,0
Other,78,E,-103.19392896423862,46.4538518031733,4.439107992184473,29.111358682859134,A,-124.40415134037057,3.286797198642534,34.469876140763944,90.72863410546881,7.399256323594241,-59.29411519000753,0
Female,40,A,-90.13170234976296,-25.55443336837888,17.991019994375332,186.0668921869315,B,-71.85010922167925,-141.3982210885398,106.23060925134004,-73.25295947419868,36.15732807968911,27.245566862307612,0
F,71,D,22.092219039103565,33.12341393448758,-35.85510130549048,-32.42429225398328,E,-178.17495681849894,-26.872607092103685,-31.758338448130775,86.48415842280377,-113.44457171780604,11.421089143195204,1
F,45,C,32.28935848826332,57.52101764858254,13.926777763931463,2.4291439888844626,A,219.03585288866108,-163.42839690885793,-38.92186338982518,-106.90316940258305,-170.10343091623676,-193.99338663701988,1
Male,45,C,-56.3855733813028,-14.301743802028216,4.379195785337952,-23.226888816366596,E,3.6891359099794743,-122.39339963365849,83.1731266911079,-6.591926358472065,-43.776213321543715,188.9831870778824,0
Male,23,D,13.140986155069259,120.63413939971981,-79.21975156531266,-5.359293996140801,E,107.20661636588251,0.7070326932822544,-2.620005403395254,-72.77416697555725,8.905520601543023,-75.27972908498971,1
Male,41,A,-0.05681891600189527,-28.76827526350881,133.9631346196199,149.40109784017716,A,60.67832169653169,131.42575619579648,-73.63419437130534,-18.69334701995837,40.98410092904192,81.74163082750104,0
F,72,A,65.03400063643768,23.382243236172187,102.32382878168306,47.38013767959927,E,46.43626484904797,-119.25351454972264,-130.2415554887802,24.82320463302004,42.2125659627293,64.6538331490161,0
Male,44,E,-52.20941706173843,33.087997257638094,-90.52172283739138,-146.47432197323934,B,-61.161219392150024,-113.07298550018506,-24.617709366680764,-26.836327090552953,-199.8568407495693,-14.522683143602155,0
Male,64,A,111.36079690551665,206.2482754834019,-16.38329687410888,-147.18178069106384,E,164.0138785976827,126.30318535675748,-87.60969949772695,-116.83120340846453,43.69833916144081,108.2162275445536,1
F,61,D,79.26173005198483,69.75577846598104,44.68809472800398,-15.875071769497367,B,115.10061121356006,117.8042105732057,96.7118726164164,2.7810329431446195,-5.6985528039106335,38.54316012670904,1
Non-binary,68,B,-98.91682574173547,37.746131169003014,-98.69915081576677,79.15732253036717,B,126.6684277981019,119.97085157720988,72.4755316307115,120.08960298171878,18.949623115447526,-107.54828740931515,1
M,79,C,9.788592522282432,-19.28248172513067,73.24554487360795,-38.484596862269825,D,119.3551826600442,32.722571115154366,63.748600931842795,-168.9135982640995,22.39843281036723,17.148654575816675,1
Non-binary,72,C,25.228169526483878,71.19822198617378,76.38635185815544,-89.39849731300335,D,111.40840623059482,-134.88803887980424,87.41924776323897,103.87168272994482,20.478606967442783,119.16142344887876,0
Male,49,D,142.41641399441448,-133.93482152556612,-158.01450200303995,-143.72718275543627,D,67.16382272740951,-13.229424872308876,-13.717541947986101,-84.98423529373935,92.97936501792628,-102.99767678460768,0
Other,19,A,-100.24199273976791,-16.373535096503776,-43.60323916571137,-86.43953066864523,B,-51.06843176817538,71.17288798288031,-58.904598059357326,125.7236676442511,31.520958882352417,6.37219154904807,0
Non-binary,22,E,-107.78425772375464,-33.989552639188005,83.55741229396722,26.811289040391085,D,-113.94975396951436,-29.370526368701604,64.90541576688815,134.93050360389657,-95.26598663641231,28.055308326946083,0
F,54,C,-84.39141630803077,-23.163833217252847,-99.23272199205446,29.38803619366241,B,-95.2994691910174,165.34410787237763,16.282546019669912,13.677406689033733,-53.786628972834386,-162.01255983609192,0
Female,40,C,130.83461931197735,218.2713735483994,-15.358233382857472,-22.286915675426343,D,93.86405284036424,94.85205182278227,-17.583404702240976,-87.25390963166866,-56.62823978744738,-59.82368559773238,0
Male,76,E,142.1442308026492,153.40793487776415,-116.85982515532865,-47.9914391087459,C,-122.00770708294388,36.85815843896108,-111.60638862674858,-168.87830697112682,26.263356852056972,-24.500776980482595,1
Female,36,C,26.621734794806628,73.7932549457664,-124.41767845308769,73.4312064446798,C,-93.47513515385005,211.38842104761864,-52.17788689048677,136.75976861482206,158.12776790974442,-163.95057281763675,1
Non-binary,65,D,-74.47837172379876,-10.575212364817089,-102.896102834227,59.46931149989304,D,-47.61306655668918,-14.212947160165465,-38.52350121442761,-9.950336520938958,10.486370987915516,54.681042683075646,1
Male,56,D,-12.636250324059937,-70.89024314567573,-40.91899698898408,161.30240400194378,A,72.03048947994982,-57.49866598437953,-58.93395095378943,-88.4754537827874,27.53507826166373,78.79668705503293,1
F,19,C,-35.65101321760861,11.04964229374634,-24.729383897369374,-65.18052533060971,E,-143.4089633161533,54.37869459227061,-15.140100175197329,38.614431049303256,70.29762054531318,53.64141351130372,0
F,28,B,149.67991320539733,19.7538612841058,131.94232269197067,-60.41046890941292,C,104.75253661516778,72.95914452898216,42.038365775404024,-101.43384587509769,-63.81316751150719,-10.705604101712302,1
F,19,C,6.436302161286654,-51.490632320671395,-25.121957807669414,-132.3417725395877,C,218.53887365370483,-77.36700821614939,150.09843054950275,35.546494715287146,-43.7090157512496,17.25530893125772,0
F,46,A,64.39590565376994,-184.37652922992174,-77.45431199392559,-152.0084931530147,D,26.673895973664607,-72.30480454191216,-64.32646136650196,40.48547935541879,32.91709240228564,-105.52775310132444,0
Male,60,D,-22.074584849074206,123.29840925508478,-24.231099191711056,97.78660283746228,E,-72.54182369571902,-17.66906937962605,-63.52434976295531,87.81929438973434,-67.68931184200832,55.02177311715314,0
Female,59,D,66.30010056594593,1.390613591595442,-87.56500118426005,77.49527776648598,A,69.23807016387849,-137.47054761339217,-169.5859131133668,-47.75000820730725,45.90245480865202,-40.79884266660163,1
Female,35,E,-63.17201631516349,49.47768953133782,17.41995793974378,-3.649098101674891,A,-153.90116684989707,-17.212338124792584,-56.67427116372389,-105.19493840737262,112.28211969635444,-91.86100055375252,1
Other,18,B,83.38849861648478,-155.09113058072307,-6.022824972489588,8.671497236051641,A,-175.0282049232601,103.45268399135401,-140.38029811791804,-71.71870213185426,-67.19291188462486,-138.0655077247023,1
Other,73,C,145.1815008421628,85.7640441913489,-65.5544466530627,-5.588402593881516,E,19.53781529102481,66.34942955450842,53.337286327307574,-163.33250141567774,-208.29278828552242,-141.19849040368408,1
Other,32,C,54.37024167034551,-42.43962564674451,-104.63088469485862,77.72783034780237,B,-53.65158475276195,127.8914019514593,-186.58753141692642,16.863561619858576,-145.9456011495351,4.135822698441,1
M,54,A,135.92080004103798,35.44567251490847,57.03687734965811,89.56273569811599,E,103.00026598848311,76.48253535108425,-45.905335072266006,-70.74448706690707,102.98256251970929,153.74728196818143,1
F,26,D,66.13109129276764,-47.491511112645874,-12.219885079061712,-231.07670535364053,E,-48.04464865069084,-82.8809281719399,47.75700947119818,-47.95583757335745,-60.512810977788234,-86.9836142011848,1
Male,33,B,99.45974766610026,-70.02172930087767,-71.24334297129988,-16.857187598817283,B,12.947150409933151,5.955373045511523,172.55769638662744,73.40549906445429,36.52921692709111,67.12451893054407,0
Non-binary,42,D,-118.81773516174421,121.22867973576925,24.343514901584562,-75.6895573057489,C,238.24001524992303,184.1183812851515,46.834969545896456,31.128062036136644,-83.47052947316,123.91372098062739,1
F,63,B,69.35772144141514,10.517531638730256,-165.92077649059365,74.14441813949067,B,141.33700920316988,-120.13218625480484,126.23790281354874,-97.0477986926988,-8.86003652214457,-101.3596045674305,1
Non-binary,47,C,170.70584043053645,-33.63561719952491,36.435471906965454,14.489295923158476,A,64.88944801738255,71.75093567705352,67.7421972125083,-126.19862603717074,58.49679282523839,38.00902004223314,0
F,75,B,-90.05054735442995,-15.660915446036055,113.41735770141594,32.07571143124043,B,14.261053382353936,-37.0214599548429,-50.28261560608437,-11.686048157062077,-38.90775835517631,89.48026816449457,0
Female,74,A,167.40955520435412,176.95703547483902,202.34768512882977,37.426615498459725,A,-20.33850652454186,116.00057130969978,-54.21249893740351,-17.461974956403804,95.95023322842869,49.675114494194546,1
M,67,B,31.454381339697555,32.9226286596365,114.15565471593672,-9.586607330947501,D,-95.38525058580615,45.617001314344066,70.68745314495031,5.185357240003536,67.51745311798936,117.06553703037616,1
Female,55,A,-188.64089148503285,34.01882711694715,-73.99069493883223,131.58386970212405,B,-150.1105483027861,11.27220385625107,-144.57475991561344,253.15728270800068,-129.299292254032,-6.738942291662841,1
M,51,A,58.33157975913217,127.94674417618914,-87.39083462676263,3.1314863434693003,C,108.03646505861337,-78.76553289133076,-81.00654310402619,24.88775123547655,56.537905491967656,103.23980746045676,1
F,33,A,140.06964492847763,33.390431701939576,84.87275355311645,-89.087395474844,E,-81.84204617800245,5.872210549268963,-84.59750930962203,-64.38869619534077,48.04614037709536,38.14109519356114,1
Male,40,E,37.348725038050496,93.40500099970825,7.546879539916153,46.91498090765226,A,-82.96543496913901,-54.76193243111971,-34.86901863527947,-76.71222865352856,-24.310554033970625,-104.81391713385064,0
Male,70,A,-173.32797385155564,-9.623998052124817,101.07282287391372,-107.74789454865565,E,3.287539006794623,39.46677843284776,-167.10738804265003,-176.90782225109643,91.26594861761068,102.12435231864296,0
Non-binary,55,C,30.87302089839707,161.15343268842526,-39.35520334588104,20.96627514929336,D,108.01743075148032,-80.1844302041381,-86.5785834981096,-83.6623225657617,-22.22802711435509,-197.06231039473647,0
Male,48,A,-74.41157132644221,7.272976862988531,69.15369733478292,-66.8172735919483,E,28.487467174472087,-121.06378266621027,-126.72314242569837,163.12027979318427,197.86563089585044,-11.633848202257644,1
Female,63,E,96.42342215786607,-80.21370903664152,28.465174004335864,9.896510772748373,E,53.34605462126728,-176.30159284690902,294.53922573781495,-125.26996496692038,24.90961213664904,16.335684395620934,1
Other,46,B,43.76975566834866,79.8459309249809,12.940102752185624,52.338974823346426,E,-70.23618356909759,-1.6664524657337452,-207.6965862845969,12.459329464486427,-184.14097643533646,-18.424861180063086,1
Non-binary,79,C,-83.90362257390048,56.666089634450834,65.09823241254674,-167.81889373272543,D,-25.2620642350904,-117.86631606582385,17.310627668861503,35.7269528757768,-188.795824195384,0.5819271518061748,0
Non-binary,73,A,28.594780108034705,-46.32911280972599,-137.9493149008322,69.75976625827568,E,-109.70056097119489,-10.648761553952076,51.03792293188258,-3.978987313123223,60.853331151135436,101.33384090219818,0
Non-binary,45,E,3.5502492606964906,-161.04078802163048,-7.9180613211578725,8.498373959463173,A,-28.18951020066653,59.22596428259149,236.17445429022484,-85.63830137288342,91.11371033342726,54.639346908253195,0
Female,77,A,-19.71105975859562,98.87966757494428,26.598236375459116,-6.6892049251948995,C,-125.13029466826006,-25.99351745549488,136.01821334636534,16.425393417932575,-61.86435977622209,-79.02051674612915,0
Male,60,A,-109.27097825985629,-151.04674314454206,30.590409719332932,139.29837822116346,E,14.237623301199218,45.775293047375655,37.842453996052775,67.13652573236963,-52.84692209064063,-169.92534715629307,0
Male,69,A,-175.98526269037157,172.2021663359041,-191.569397958379,133.1997556589656,D,16.355173515215345,95.14564853222215,138.3598304477131,134.46981818702645,18.50305305029686,-54.03084097131453,1
Other,49,A,28.239453089356232,147.05692958386427,-115.62446166476197,-185.1424170695237,C,31.957575938452376,75.451136917775,-152.44494605150865,-87.73466287254334,-131.85911582449256,126.03867116402124,0
Other,67,B,41.535242983201265,-173.9332128950446,111.39607416979575,28.562603279133963,D,-51.094900553357434,-107.01313583952854,43.52575661669089,-76.21516665489655,-180.7672786638912,32.44093569055057,1
Male,42,A,194.06858179646562,77.29568778904935,59.37119592682932,53.48542036067554,E,59.654614654445325,-12.640366544202353,-128.23191755730033,21.235416866355976,-42.18106530335851,105.33068555672773,0
Female,57,B,13.557353352246096,-104.2621084630643,42.94871442656816,-142.93636144481593,B,2.300223006752836,79.96333069505839,-5.928426612668044,-133.6337183463052,-80.12688807228943,46.08179607002348,0
Female,32,A,-32.304562565472736,5.915619602401734,-56.17067327580142,29.74398734378291,B,-110.20810042301201,-64.01699633039568,5.070399106767645,-178.41232147007375,-106.52952698140781,61.86000827583834,1
Non-binary,42,A,65.74985844254331,-82.97258090233525,86.12792978331714,-97.3870254986744,C,277.1883688748388,15.9338883053051,-106.79581314582927,118.36663894755308,-23.99908649997537,71.17688436070219,0
Female,38,A,-143.19263478537442,29.480459261225235,-79.44422612200948,-108.33782863741494,B,-67.2477614832948,-121.59591494823687,-55.69294441720912,46.31496873784663,4.656590656348261,133.9045177882342,0
Female,25,B,-164.948002267091,163.27245421757647,-161.65142129506847,-131.4028640771149,E,70.96038763427038,-78.62216797922096,-187.64965605873562,98.40474619639882,122.16701956920963,120.61462222436174,1
Female,18,A,62.98044085100264,156.20016441025282,-9.236660611433958,-110.4341134551796,A,184.33361005023116,-210.29858730332754,141.63149559493405,-131.56424721051522,79.70904778872566,-110.77379913386625,1
Other,67,A,98.17716697433198,42.54072168014396,113.96930235114434,176.68731199438417,E,-19.66292151357781,10.792883419459312,-113.65155002889,-5.278786375042758,-47.79478925289317,-21.07199236250392,0
F,77,B,-2.2910037217228245,-66.35778201274599,-137.53288770606366,75.29461901987806,B,-154.79144786966074,154.3458949830071,0.8257657618945986,305.06871909930345,10.689752037229562,84.67684663010901,1
Other,26,D,-80.79924581970563,46.73882363553367,-28.686936621805337,-90.99731400655567,D,205.3697790917644,71.93285756573987,24.153637439776166,-69.64182108606477,109.05487585037064,-46.0360532956259,1
F,28,A,66.41248331508996,261.469825484185,7.601813646547171,-139.89277982759998,B,75.39490718483002,-88.059545098031,109.38515933876585,22.289690395516203,-105.56044089985504,25.92543073223753,0
Other,62,A,-136.01385542181848,154.15710050988264,-114.54907079562444,0.9090286048600343,A,30.704537623056343,-41.004890308683514,-48.131379328194626,40.777812025922564,-173.38108756867825,11.916168171787692,0
Non-binary,36,C,-13.518887765764429,-10.909561164856132,49.2885828022931,-32.922781896286246,A,2.2815915786347087,115.84915660563453,124.21107455570947,-55.545788052093535,-7.079730657206083,103.82614922017335,1
Male,45,E,-67.40074566556945,96.8001992356615,38.72556799554664,-116.16388644329298,C,-86.008781718571,-104.47571142974577,24.720298768998035,21.5897120461295,-29.922771759759204,-71.53715935874267,1
Other,28,D,25.507837289806552,-88.16343902720509,-76.99618262714866,-117.04207931980324,D,-7.754986660619221,-113.21034442662456,-293.91830080455037,87.83721367572117,-50.86750144396808,152.7386706165459,0
Other,50,D,22.05537220652741,19.273573715438314,-53.1892851361208,45.034061701331794,C,-2.2047103811339146,-72.38155063625246,28.40196419048683,-4.46947905226045,-185.06758284533518,161.74545610304742,0
Other,76,E,161.24741728918897,-107.36690344734295,-3.225302244994118,50.80517785512731,B,71.81371347756921,-67.3539214921321,180.46697987383249,26.585799959561925,-17.094827935052777,-99.41413648543882,1
M,54,D,-114.02676495220064,81.08435637975863,72.104670854908,-29.200608024714757,D,50.41123020470043,-118.68242250167471,26.3590952403703,79.95228745196572,-47.62683826915732,-20.61724872181763,0
M,44,D,-4.514153504503899,-81.05172951272817,-57.45107083733291,108.19884432047422,A,19.129097512846577,146.6458500863052,79.6050228918362,-16.819312702818365,121.39746957262759,232.50981815773568,0
Non-binary,30,C,28.309028123654144,29.825123282592614,-144.2189733572227,84.76033360951503,D,-36.13649310006225,-36.598248216356524,-162.26951795979397,-59.74073767511469,1.923282945651712,-79.40181077253803,1
Male,41,D,-78.93970970543029,-57.10685029009341,143.74027758401223,10.53941720512386,E,-22.478548614655992,5.827899249385617,-90.16785729026101,95.03296623985733,-65.90064314880387,-17.95033441736217,1
Non-binary,34,C,233.88777538978363,30.975801698955785,-16.934564146237868,-43.32114361649666,D,-127.23533211852003,27.67689136055582,37.48220130959465,31.680370156727992,43.80888944222728,144.7238779036449,0
