Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Jewish,C,E,-116.24033848941357,44.08110996836016,A,-41.82870408933779,65.83637099405959,82.11826001905051,-66.81843325858617,-66.72493678056979,90.48447232310754,-1.3480368565153844,A,B,0
Jewish,B,B,-154.42755925931272,-18.11851560707542,D,37.70746017668239,-5.16925479769302,1.426608535075818,98.8427766996154,-72.04403644522418,-213.1535973282975,141.2001621617328,C,A,0
Christian,C,A,3.0066059537565613,112.79681948072826,D,-2.2994777596540117,31.219718493848642,186.97471550820703,57.97895873593466,92.42782364930697,19.37735291463855,46.259004236838294,C,D,0
None,E,A,-112.79548228959415,-46.65372528751833,E,63.97430720553755,-92.89482404691077,82.01611381292469,128.642895014054,95.1236065885682,182.78234126050202,148.55305190120535,E,A,1
Muslim,B,C,-20.027294675755527,-29.456085919763257,B,-39.62412948767519,39.81017379445808,-79.21307975031829,40.46340648699196,-153.87871587051606,-162.9233487050184,41.01596514817895,E,E,1
Jewish,B,B,47.39063496861205,-103.62635555764932,B,7.443040421618171,-34.72141466560686,-107.35740390965528,-196.57941704764653,-72.85797319585504,-52.720469224219535,-52.21550053364141,A,B,1
Jewish,B,C,-30.18941935592654,0.8040558171916377,D,-173.14564708311732,36.01089045953652,82.39581549696751,-78.60803067256211,81.18197040558492,-259.0840812969507,-24.34817555455809,E,B,1
Hindu,A,D,9.49028668042022,25.27681715744108,B,-91.52461863323182,-67.93014526110834,-106.45947917723227,71.93022445518858,-72.46775550092289,-131.46170870380465,-33.49682825788259,D,A,1
Jewish,D,A,-265.06014258784586,-65.84511542411666,B,-24.707588997884812,84.8882628883074,-64.91613039705726,-166.66636088144048,32.433215208780254,-132.61238159597917,186.48107384650814,A,E,1
Hindu,C,D,86.80809661552075,81.51644596877667,C,-4.264155074012042,-76.51277926512907,-122.87579046908625,5.91221302761146,83.07053610772799,-101.33002558875673,-20.533748251767786,D,B,0
Buddhist,B,E,57.36266165723519,84.17850589435731,D,108.88671847582165,82.17515270617132,15.643839341042051,-117.31699099086126,-53.05838177090608,10.42063000451095,-176.5678214988285,D,E,1
Hindu,D,B,-81.94021790939058,-79.14990160938709,C,31.62446611684769,-73.38081048977291,-31.60385039913568,67.90720275628689,127.53919497116841,22.75120130530416,50.68963954672441,C,E,1
Muslim,A,E,-6.793602100509033,-132.67318306915746,D,-116.25749372423282,84.80497169326097,76.71890917852996,-63.249558078432,-125.96465429556144,-43.50731608437183,132.82384999693014,B,B,0
Jewish,B,E,52.31254731336611,-82.53508671604098,E,-89.2478981882404,83.05787916685152,222.91570495693787,152.3203756454662,-105.48588747047422,-147.3752281717618,-94.98066552500532,D,E,1
Hindu,D,D,-20.652810270936726,-52.719128256426295,B,133.4524188172439,196.1112631671187,16.432246800024696,41.1783356229838,32.45529627743156,70.2368443671381,-112.25465901953027,B,A,1
Other,D,C,151.97376220426182,155.0175947515213,E,138.85134050267402,-36.11920168402016,34.50866698005998,7.427595591982401,70.91103962260719,61.67327167929395,-157.6114447095948,D,A,1
Buddhist,C,E,-66.08250779004902,91.06912737932045,B,126.89498785975412,41.53769686136186,42.04773903056239,102.38613977564374,20.353925899302368,-141.27663495561765,118.43897086615944,B,A,1
Muslim,B,E,-103.34718600101303,-159.07216349973785,A,-112.81868820682706,-128.33005864572584,54.00878285986287,137.202232328323,-14.924384411886987,-221.67252858483613,-20.38897157987586,E,A,1
Christian,A,A,125.79547074591476,87.47108923621865,B,42.25670530359472,113.58349858881512,-28.276782251361738,-53.50640984227743,-151.2902541829952,-20.484813715039465,269.896789073079,D,D,1
Jewish,A,B,163.9429231801664,190.78099556508835,B,-201.93435243361947,102.38710103877324,42.8558010166019,-92.71367200902694,76.80369213351747,222.34768592840766,-23.89616548354471,A,C,0
None,B,B,-110.71485037222403,-39.545739355630154,C,-109.31755760497578,181.03537101466125,19.681602399334654,-131.77377475777487,-2.374737679714308,76.67711822190667,-4.960655934933056,A,E,1
Muslim,D,A,139.69689979339682,-95.47553646881877,E,166.37849405585686,28.4047241671077,-0.23629577799412654,-86.83761894972379,139.68652992136015,-62.067148583303144,81.59702623487792,E,E,1
Jewish,B,D,137.88270520087062,214.7077954715188,E,-62.096411042969756,42.25012941010202,-25.044593083321555,-34.02643373621746,-57.81939762857308,-12.19210750238838,67.55083634691542,A,C,0
Other,E,D,80.87279454486962,-22.26375245861412,B,64.93937993197795,82.60714227369097,57.94064568091131,-5.733233097909808,32.76531594941649,43.66321387621221,148.57785931052382,B,D,0
Jewish,C,E,-124.83058377614431,-113.72296854169359,B,105.09284764279394,-209.63972848813768,-177.0451968062897,-8.715587398754995,-85.7644387391294,95.3021636563996,119.87328026049573,A,D,1
Buddhist,D,C,-158.7145058560341,103.08232289972996,D,76.4724104240196,-1.7732269407948298,-131.56052532103266,-104.3697215373453,4.229606056460066,-130.39885739411113,215.07338405072224,D,A,1
Christian,A,D,44.96202772612758,-41.139668624214295,A,84.78407822689897,-49.941104808767804,-39.70106004116099,-93.57435080514446,31.90275989145724,-252.88933983136732,-149.84050854758738,E,B,0
Muslim,B,E,-181.23619390731488,105.02299040663792,D,59.538782638223886,-35.840765545252154,64.9593055528995,-73.48738392727844,-59.790556684790715,-205.73095946529224,-245.03212309372717,E,E,0
Other,A,B,104.45659127917179,25.22957119598383,A,-136.76301273705585,-15.168076141732895,28.356635974843968,104.31403373351466,-67.52485743304193,-146.53534815184116,68.56539739961129,B,B,0
Christian,B,E,62.543493807157226,-75.43556553372723,B,45.41461854921834,37.458582898599275,-104.94966794698965,-62.92572517783327,-134.43781739984,130.34868284295285,134.40987719248915,E,A,0
Other,B,E,-38.722066124863815,151.40935663485396,B,79.19375344591337,-159.25742673435036,85.57447328788116,84.48823471608313,5.810227650373072,34.484406262504166,-45.31971425824558,A,A,1
Hindu,A,B,-23.50289028988907,-191.25428192775215,A,76.04834457343023,66.68989628834672,61.14551695392528,67.44338436487047,-59.5476220953698,-53.679441034947,-52.98278460570914,B,B,1
None,A,A,-111.61127558036273,-79.56522157009972,D,-185.77821639597417,-169.8798496223174,6.703922071281379,-9.152870671947184,-48.04266327908724,-26.824439969020837,-126.03019812099112,B,E,1
Buddhist,A,E,303.52451695107277,-32.986420743929976,A,-166.76644611951542,169.06795167723325,80.62651662282788,263.7943485438273,91.92783703809026,-95.38510662356235,-106.35394419527144,B,B,0
Buddhist,B,B,71.79333233504653,184.99305231900703,D,88.84924164622686,-36.08494958461584,98.190858657088,-237.45783199473638,9.176705690054852,-51.517973392346136,-15.749215727916924,D,C,1
Jewish,B,D,91.52180913027256,135.7338189337232,A,26.644536720477817,-37.677282849916196,44.4041736360472,220.7437212837822,-182.09561666304575,5.269888427047819,-116.01490190717094,B,C,1
Hindu,D,D,-79.51416856770571,-19.626797364954594,E,12.80108596050773,-82.08056826420477,-212.7417790618078,206.2714863630915,-47.38109601245809,11.834136402944404,12.146892943556379,D,A,0
Christian,D,C,2.464712362948695,33.43616342925597,D,-22.59930911624707,105.71079154125805,182.09193871351067,-41.89164247322879,6.717701435948009,-112.69035916724508,-30.61182142359061,A,B,0
Buddhist,C,D,110.27373142194364,43.52554943744955,A,-63.98660862674832,-66.44856953609978,-101.31843648274766,-61.2816834276756,111.54669855594834,79.96627773155474,5.363326526048538,B,B,0
Hindu,A,D,143.91316158099107,-88.16936403044254,E,63.9136356910187,91.7382996119939,17.97647267998123,-208.81305827741775,73.57762126856402,240.96387137135434,-26.746689887624076,E,D,1
Jewish,D,E,-143.52918599850466,6.334645351025382,D,23.963820139109657,27.066868143367316,-160.7764940096673,145.28535146315974,-26.77439275249842,-62.77366425047307,-43.42791391908008,A,D,1
Muslim,B,E,-294.536190484185,-39.80343705528298,C,-125.79890146243953,-37.653070844224814,-12.66521317781387,138.40494596637782,-179.85444411268048,-53.53095034706009,204.9092754905501,B,C,0
Muslim,E,B,35.48131436869937,7.661999142675392,A,88.54239452004877,45.0366962062847,-39.39239367259754,118.22363929346878,-38.3388787608469,3.700163775163099,-47.50857202658634,E,A,0
None,B,B,166.97817725781164,89.49793555795537,A,101.42439265148589,-75.00473566736189,133.8124674675853,11.130797593311007,192.3292473717101,-116.37302357873627,-66.83317956704389,D,C,1
Jewish,D,E,-55.117976989417336,-216.15800786564256,E,-40.864471353478784,-83.34242840660767,-150.5029906444299,-115.21442160658313,-117.96070319116636,2.9932088132972394,-42.27957989275377,D,C,0
Other,B,C,35.06209778506617,103.7164335885104,D,-9.444000172323388,23.0796734844809,-24.22264818563607,-127.69386238096064,24.15396099540391,-44.41842971583366,-93.55452016557837,A,E,1
Buddhist,E,B,-216.0780379585884,-116.31883498843816,A,-26.45463552018524,15.576676498620005,81.75463522931213,26.252306893151918,-233.50405314968893,149.25527004838796,-13.025635159947393,E,D,1
Buddhist,A,D,-134.17764620514495,-26.314771113929407,A,135.19396084706165,37.31473566975083,-136.59893757681053,60.275100674118,43.19452984907296,-74.10767273446326,-15.67275298936737,A,A,0
Hindu,C,D,-205.5159990209557,-134.24458370327682,B,-160.97094899690313,73.72998102299991,-25.90367906767031,150.49157669942736,53.74787941669138,-45.67029140296618,6.917461174904424,C,C,0
Other,E,E,-43.26072012537474,-83.70668613971255,C,38.23380624726632,-276.0659110211645,75.40084447945833,50.099056452958514,-19.158831278202072,-64.55488715667227,-51.32188596616181,A,D,1
None,A,C,-0.31517773423998807,-157.28549238267598,E,0.7465825964834137,-66.07816971164173,61.978966706488116,-112.28363770104339,140.87807209707265,30.68438321366341,36.02638425502218,C,C,0
Buddhist,D,B,102.34030378040961,87.35825268582627,D,-10.766387183562445,84.27650198439389,-91.07137264384762,22.56191134008994,-156.46638540570288,12.217475631412606,87.14553721428925,C,A,1
Hindu,D,C,-19.869016144026872,16.018059951391468,A,106.50376502427396,-135.7952841187629,133.47422600731863,104.08462201020487,26.707901877557795,-52.0303933724559,-122.89111867538654,A,C,0
Jewish,A,D,-86.40743059341925,-50.88549871382628,E,122.69319917589063,-5.914135050581396,-119.17818762177657,-79.53578545894656,35.207914789670035,-85.13004068054167,34.05704754215091,E,C,0
Buddhist,E,E,34.137660339266816,4.2748830653367955,C,-120.55598873056637,29.934001408421185,53.976575427216424,191.38410044112928,-71.19093612691515,54.76620472451468,-34.83064901778262,B,E,0
Jewish,B,C,119.07683981861805,-84.03151492580807,C,-78.9025129019393,-22.82561246975218,4.790226513269704,140.14658668817677,-60.03516040437459,15.45057702816435,-85.63885312220336,C,C,0
Muslim,D,C,-36.317233811640925,-222.33381679589087,D,8.588230396950552,-40.62928769179121,174.41286196072554,190.30073422258883,-136.08737739718072,199.8995238970662,5.562123553106353,D,C,1
Jewish,C,E,85.28480058783954,-182.46096725316053,C,-70.83450978715125,34.74161074741626,54.794667403331424,111.4852946342306,234.19024651386894,-195.89754892405483,56.04729477556067,E,A,1
Hindu,D,E,-15.917949823449995,109.28318997705185,A,69.06773440986065,122.79347640775428,161.57382044755718,153.84023473622725,130.45332240492027,-189.50498938172936,196.7163406612568,E,D,0
Other,E,A,-102.4299829531075,-175.95397693770718,B,-194.9444010255706,-66.52224667477348,44.48379899464396,114.995549658152,67.61746027322071,-3.44000017456146,5.481393777373718,A,A,1
Hindu,C,B,105.90438987010262,89.69200183548794,E,-82.24799268751697,-78.04319908544062,-66.25181686256454,-24.91349038182573,-88.25755244605217,70.079372183304,58.47110092213226,C,D,1
Jewish,E,C,3.3920713723650837,-98.33807805670524,E,-77.59626292171875,-144.10926846946472,2.4067024569945685,-22.056007169922875,-133.0564650029445,-40.23467920843772,-84.03940500987373,C,E,0
Jewish,C,D,81.10920255151173,142.342244120353,A,21.47752217991993,-44.29118038823043,96.53674211360806,-29.159158988696298,25.698240554220376,60.99530495353363,-99.79410891089101,C,A,1
Hindu,C,D,146.77021846851184,0.6667584074022804,A,-41.45168517243959,-100.45664714378827,18.092094478532587,-80.20738754570333,-153.99308531886032,-123.3774750136124,-49.753477662247526,D,C,1
Buddhist,A,D,-52.847408327913634,-84.19902342320006,C,-139.43249441832438,-55.08016007691884,-42.32173498812749,-45.529603450582606,-187.60699159435416,-1.5196323050367204,89.32434655549565,C,E,1
Jewish,B,B,-52.15733740499837,-8.556603470002967,E,97.6132977753552,-63.847458466932935,50.15094828975639,93.46226427051906,-57.947072730762585,-173.75578660261831,85.66946949797104,C,E,1
Muslim,B,C,-27.966419599285675,-80.50675115624121,C,-68.38121392821806,82.41599882315496,-120.6121638753419,123.6337359465107,-119.21696451121646,-83.20407556989149,-4.335196580679882,A,E,0
Hindu,B,D,-75.1586685864543,43.22930744842675,C,-57.566648182756985,-107.17602510653536,30.96045471704556,179.0207298663123,-33.53426636945036,-117.35044184947594,71.92524046608949,D,A,0
Christian,C,C,182.13424684648396,111.92694138187352,E,-12.368453824891542,-4.40934298989772,7.175637196872256,275.62515318080926,8.63081912397525,-56.32626354514575,-66.06787131518738,D,D,1
Jewish,A,D,-13.41896844415817,-56.86978423293054,C,90.80000466784062,-65.15808359420414,-1.58511646450349,115.39630393172173,195.21618181547885,-84.76793542136019,11.79926720263018,E,E,0
Muslim,E,C,-46.67976123500634,58.2992017237817,A,-164.65890947141133,140.8675851663806,-112.18939933013397,48.032757284057475,-6.020737479004325,24.23583227256024,-1.0684413571797973,B,E,1
Buddhist,B,A,141.3804617334555,-31.80450051342598,D,-0.5723043934788449,-40.412430970439694,-284.3811017077618,5.884145208746778,47.956729039158816,7.262452005818671,71.96527208540178,B,A,1
Christian,C,A,-80.93038223001368,-54.305423370127606,A,56.52445175872604,-37.459287163769176,3.002667928801145,86.21228155743154,-149.43458782812294,-20.82369669763509,-133.81215278111353,A,E,1
Other,B,C,-86.48881560783464,-246.80061125269913,E,42.65853168220344,-126.30245953801489,-47.44936020346547,-211.32255228584214,47.94732813395848,121.69576727278286,10.399939234067151,E,D,1
Buddhist,D,D,-159.80879958942586,11.621903147633084,D,10.156947857643804,-39.69447937283448,105.64269398868478,-145.89371218232466,-136.94030164220638,34.826716131971374,-30.935052228258463,D,A,0
Christian,A,B,34.97006820038836,-180.17731982449655,A,-70.43455493669093,-128.44317739991763,-66.33899292030387,-96.54451471402746,-12.48659681131043,8.110751429057107,40.25923755052566,E,A,1
Hindu,E,E,15.304630201216943,-164.3534522375655,A,50.564117000472784,107.4104754320913,-13.008956793224819,89.98335681346896,-7.085968154526974,-42.148828282066376,-1.0686674179888445,E,A,1
Christian,B,D,-38.81765764491953,191.28025743430618,C,-72.41198101136888,115.25750974583211,47.814875682339306,-44.488651821966805,42.53791554045307,47.85063583713146,-48.506412826431685,A,B,0
Hindu,B,E,-138.13210527635496,-203.40777473059188,D,-182.61457638970094,-8.271450900315852,-61.251630019473346,98.30062172158908,-24.490960481329267,-44.93480386539726,-209.54141010341067,D,D,1
Hindu,A,C,-83.31427278968395,128.3423949377189,A,-73.2753007027385,-76.92709996546185,-70.1318430272405,-7.509399658003828,-78.05035696095693,46.6098055767435,7.140489242136199,E,A,0
None,C,A,-142.20235006128314,91.73488600069201,C,2.8967405438675,-5.5045539610862955,257.85986549976013,-109.44541711165941,-45.29450074504687,32.092969603406516,-210.92445697476506,C,A,0
Other,A,C,173.0790944330041,-8.511458595564928,B,-21.687896654309153,-245.8347185994235,63.466530979822345,166.57057952660134,96.93633688129916,-3.1051567216966305,-182.36172389262506,B,D,1
Other,A,E,118.5969348859737,-182.49293524215196,E,12.722124563223195,70.53741762152096,153.26494473299698,-38.15824938987753,-145.65029788867778,-32.11255623666237,-102.8394814438604,D,D,0
Christian,D,C,79.67402096397848,-26.453179985742032,E,-52.575423376080444,-76.22950098012204,37.43412935609034,-152.36329376548346,198.54433475987435,29.914903348936928,-89.42264599135414,A,C,1
None,C,B,-128.42102691597643,-93.36371678847709,E,139.67646870739324,77.83981214985644,-95.09214273156873,-101.79309841547153,-217.4191570269446,43.17451890797927,244.27623507402677,E,C,1
Buddhist,C,E,162.75511121190328,-188.08832854788758,C,-36.98838090537718,-21.733075572467953,6.95460109323965,-18.881253605865123,-8.862962058862701,-173.74216274546256,51.97286318182259,D,B,0
Jewish,C,A,16.32719742904695,176.2074998578179,A,57.2503228761464,-143.46738531327924,-93.06858976940067,80.61390369495285,95.36189607204807,-222.27942732027861,-22.183853595847737,E,C,1
Other,B,D,-74.93012395916263,117.01712731310569,D,-11.59413309345647,-6.436108820348606,-135.50242508162006,-10.186767164651695,-65.71083549276341,41.0022608163749,7.836922979118431,C,E,1
Buddhist,B,C,47.371060551581195,-24.76891592012704,D,72.0991893516495,-158.5331229403146,94.49193341562012,-91.35718683323203,-16.319683981311677,56.558406503205596,22.80371190380585,D,A,0
Jewish,C,C,77.88972945948053,113.9662316373137,D,-134.31772314564935,56.79531782769013,4.957091778807814,8.330037867192459,114.57159317237671,76.54613383151712,102.81752568557907,E,D,0
None,B,E,-156.96496509506483,-51.569911411570516,A,140.77583418151022,-1.3311805765064701,-75.91572259441196,-60.92278702812054,-89.09835903792288,-22.67687641617717,26.14186728464013,B,B,1
Other,C,C,-7.8758182325618264,-105.39913313942814,D,56.99361887167655,-135.08940713807482,-30.717250293685673,50.22748196191651,86.1254167935944,-145.87030208473516,-48.563458762429306,E,E,0
Other,D,C,8.619773244468739,-75.15974999984587,C,-51.89625973922285,-75.19643499566878,96.41492596912347,-114.02838064058835,0.8069040523078689,-87.13934108259842,-160.35328584682708,D,A,0
Buddhist,A,B,-92.94519401009894,119.51708469233282,E,234.31984218932743,-147.33325103048494,-75.68006759171445,14.292009933479058,152.6560644497927,12.978998553418098,85.77933180193818,E,E,1
Buddhist,A,E,-150.41333659598524,44.267837909720484,C,-57.733715534792864,58.920757467972365,-21.597584096445768,-100.21172500176874,-27.215513666130324,-156.3221695745883,68.54045263581871,C,B,1
Other,C,C,-26.558903759128512,63.49871874672128,B,-17.168120112968595,15.443849022109266,-213.1059503571898,-5.401460990213967,-82.38348062477242,-43.205435733821794,-125.16189929274117,C,C,1
Muslim,C,A,89.56961129079937,-88.96876886492205,C,-116.54791637855999,-0.3562311009547836,101.10244457901605,21.8290669565932,157.03171554851053,31.255131183761094,-4.084505714653694,C,E,0
Other,C,A,-189.22110385020613,-140.3398004158555,D,5.930556859525426,21.226966548483777,9.36584114036144,-62.58078798231781,98.50184144815023,-13.70123930522055,140.05815934068008,A,D,1
Other,A,B,4.56924116920456,-53.41384210345475,C,-69.07778292228203,38.06138875069018,-33.68562201308364,138.05429961762675,87.26443315259905,76.63597032577103,34.04054651323305,E,D,0
Other,D,B,22.775978131833483,128.1836413664569,A,-126.31300072993743,-29.709879631830233,-227.88986780878056,-29.906230387005884,-199.42855514258787,-119.41925234435166,106.14806035133111,A,B,1
Buddhist,B,B,-159.94936116165,118.29698641056352,B,6.942282094118549,0.3873504724347267,166.85140648198313,83.26583686878696,117.38930753127266,7.955437333806249,-49.29157972763972,E,E,1
Christian,A,A,43.22067143004259,-89.59234784001787,C,-35.45582831573258,75.05471452877696,-118.33281689872916,-158.8898099675235,65.81038750630668,-14.414459230932838,-39.809475521871704,A,E,0
None,D,D,111.0119540184936,-30.277260608446042,E,-92.49035935844884,-24.850843629933287,130.4231020685932,79.17714263653517,-61.91775532030929,15.874561889265928,-14.591149935165507,E,B,0
Other,C,E,54.905281873522604,-39.52697456827246,E,20.423337088556313,-95.05949147806385,-17.41996554251773,-126.63699614039552,34.492830503129724,-109.73391287718815,-14.256403591964315,B,B,1
Buddhist,A,E,56.5068182620078,76.85117092080253,D,-113.86313157906298,-62.444108759522955,33.122436185058454,19.305009155120732,226.9288653833683,-21.30546783481233,-23.608091131019464,E,E,0
Other,C,E,-153.96957101543433,24.015469454464515,B,-22.560804153888967,17.254252680242445,-45.55896835534889,78.34866467795293,-78.87040526604598,-23.67379621957352,50.49227799661988,B,E,1
Muslim,D,C,81.72443176805585,-63.37686375562431,B,-88.87212576561468,105.52110626163895,82.26083601839082,227.50942278277674,-41.57638684420503,-153.04116866962886,59.33532840104143,C,D,0
Muslim,D,D,189.763361831743,-103.04126542107912,E,9.903990862641548,-300.06530422071495,-11.311994587539944,7.566579418751976,-127.87285191454284,-145.1228045174687,84.2008571259559,C,B,1
Muslim,C,C,21.48977445993633,155.5385476901239,A,34.10925845513546,62.6473132186802,72.99099724614983,95.58672903861046,-68.1555950916238,14.44696552810528,86.4274880548753,B,E,1
Other,A,B,19.623578792798803,163.3452938850196,E,60.1188622385731,-136.4239763296544,-49.05553479500732,-74.7853740856755,43.20958130565155,-45.8821484633242,70.49312188131192,B,A,1
Muslim,D,D,75.33860132245815,26.031536457663222,D,316.10815791798126,13.895924440381005,182.14691740111527,14.451546981189953,0.7102876888247096,-7.454627829912214,-58.68090397602508,E,A,0
Buddhist,D,D,-70.92940484158993,59.196175916466544,C,6.507299755972594,41.74599383424529,-29.722297919582836,176.6061221564901,-104.26037429234536,118.5322161405284,-217.61485892024245,B,A,0
Jewish,C,E,15.234824385730933,-77.42455563835404,D,84.14026707079746,129.12598332357678,81.36386281323368,134.95481603539616,-6.240047019743953,93.94155847521195,-113.07772920106149,D,D,0
Muslim,A,E,62.46632677952909,-57.389359513797345,D,-83.06021091631419,-151.59514132775084,9.856421771875954,-146.3656195625848,-11.852434233731124,47.38745879485386,-246.29879195976798,C,A,1
Christian,A,C,-94.76664755893664,58.42154928941843,E,-116.15884132509227,-34.104161715348866,-8.860994231786542,99.79995840315948,-4.994540778012499,-31.800424281484794,-47.53321528423799,E,B,1
Jewish,C,D,69.7892459117495,-2.1321827296068356,E,41.88291512810155,-0.5527726537337945,217.68471830433165,-23.35971576791261,-79.8284268562772,68.50987513516786,-3.6851667573721505,C,E,0
Muslim,A,D,15.508176759653608,14.147008157562906,B,120.00419897143202,-16.877866986888904,-155.84068594925816,-0.5302459184986417,29.12686006667618,96.83073240059244,95.95027274881194,B,B,0
Buddhist,C,C,18.623107635144184,-49.79287712744801,A,-111.5937603129606,176.68378515602294,218.90814812795907,-137.95964602150278,27.91363136896453,-14.57114561100542,-32.444122019338415,D,A,1
Christian,D,A,116.31658258109012,-3.6432150045861684,D,15.033864410714267,119.3172491081308,41.187013351397546,-56.28674073307953,98.07575054239078,102.99975255712468,183.15671236938132,C,D,1
Other,A,C,83.98051549374168,126.99996427286344,B,-62.073612920242915,13.959798417574373,-12.839916451954863,155.77871130104907,-27.377099799873644,-28.004226690487556,162.66893967040258,A,E,1
None,D,D,36.33008967792023,-5.964145152818757,B,-52.048715992453296,-8.369623760859511,162.6030954937204,-22.364093309181175,58.12977790004362,-105.3376561264628,74.15983371468732,C,E,0
Other,B,C,-162.32802389527933,-245.9883379728423,B,105.25111099469156,3.0007647007057483,85.17396265261515,-48.411464887356885,-23.892787951530746,-11.652408896680711,-33.22701541132074,E,D,0
Buddhist,A,C,-76.88602387004924,71.62989411401448,A,-211.16540283660635,-63.00800671583255,166.1382728328426,171.0389017654436,-39.170714395735786,-287.9514238572234,-88.20776401020896,B,A,0
Muslim,D,E,-99.0676527992822,-34.10057635451438,E,101.33505145790419,15.108547690337376,53.264887248868966,60.1361601664893,52.665642793869964,-38.88914330360566,181.20837333880223,A,A,1
Christian,D,C,11.33455943657718,123.78659082504835,B,-90.89386092234328,-21.36709809517763,-10.136243905237414,52.157665824936736,-124.5549286526221,122.0016382557238,-89.8519951772093,B,C,0
Christian,B,D,-2.612389341527587,195.54923137198202,D,-90.83043242270953,-37.28684206483421,42.646598974172925,-32.4021380427764,-317.92296420468944,85.06086423291254,25.80941222332786,D,C,0
Other,B,E,-137.19493135065227,-28.518519176612273,C,-94.82789694352932,57.44451382582029,-31.55207192217311,22.541844613721228,-17.608407455983603,35.57361510588321,181.60217367041759,C,C,1
Hindu,D,D,-156.72726597392273,199.17728171145293,D,123.91498665329293,180.08140857524623,19.647622358920437,204.05689623326472,55.40376939899409,-228.9944638852377,-73.94074479345603,C,B,0
Hindu,B,A,140.3761259105698,32.66077245709177,B,131.83424380847094,-40.783407776525436,39.290832570276855,-43.451614629602155,61.44249889629653,-137.79872708293254,-81.54148394567446,D,C,0
Other,C,C,-74.38687875039113,56.6250673781026,A,-151.05412506166454,42.34568359558069,26.834758363539162,84.93822950132736,-85.53783121818552,-41.1968160677546,162.23035781257158,C,A,0
Other,B,E,-29.314373021975815,122.03361861996964,C,-2.4807883322700794,29.70409006491113,32.168432706579274,-109.62708902676879,-171.0478981542287,28.192576901868073,-65.73004684639272,D,E,1
Jewish,C,C,0.7180983534520653,-89.21279096220701,D,80.68771154208946,20.935458071979525,-58.12234306991206,-156.15084501559136,161.3219750787383,-75.41193321902253,-32.83447406936563,E,D,0
Christian,A,C,-61.0544403120052,-32.44008732922775,C,-75.06151922856704,-138.1369818160028,64.71631380670867,-207.38782973179576,28.197604601502974,92.60614980445536,-9.955175142248619,C,B,1
Hindu,C,E,21.794730354155085,119.25552890569145,E,37.401217410171775,-34.586758538899325,172.36624842345333,58.37862160839935,128.9662506308551,228.7949575729479,57.20997266507665,A,E,0
Christian,D,E,-51.12616618265985,-122.18020247220555,C,71.8260268080694,62.975335734961845,96.74253093024464,107.94462114250891,184.0523272747017,-72.63089376948224,104.61168540443326,B,C,0
Christian,D,D,-42.37621195233137,-104.81966800563877,C,-67.90093198291667,-5.176430906249339,4.012536950878251,33.85216419350602,-122.0546460442892,75.88442906821248,-35.34690124796393,B,B,0
Muslim,A,E,-21.98434141269393,219.58140402198381,E,77.29182352193321,74.20149436234114,2.7458864227825974,188.58926525355585,42.0183954316434,3.1386449081167647,-108.49676001206777,E,A,0
Hindu,C,C,158.04332679331128,0.6398858164702106,D,52.75996099637992,-83.28863805178466,-8.347826113436758,-17.258549341967395,-18.19560192580812,-244.585582828873,-111.21851486986418,E,C,1
Jewish,A,A,-38.89342666107698,139.85191964899562,B,154.3861234236759,-13.97832719977691,4.695724451743906,-66.07686609617663,229.99015134337185,-77.86703962404465,-17.803120239511454,B,A,1
None,D,A,42.81602251127912,47.354245074433464,C,-65.97000891443463,-1.4681630654087312,21.20049880095115,-91.35029397007732,67.80458248864942,50.023309181138664,-55.134674017809836,D,E,0
Hindu,A,B,49.66682220595304,128.06803995559355,B,36.9518083980051,200.09204950338693,-17.829192152092315,220.0134633243311,43.75230306441637,-9.002732195915849,-101.17394731733893,A,A,1
Christian,A,E,36.17811676695533,1.4845688860996529,D,33.881388896507055,16.56400903674501,-34.94458802362535,24.351417892069463,-80.89860504692903,-123.11239459692207,7.683827853878372,E,A,1
None,E,E,-148.4081607070417,77.98058447361272,C,97.19233829218852,-65.40184611097929,222.3126506648227,92.42376585801942,55.48754137942564,84.86392337825802,-227.2436024196819,D,D,1
Jewish,E,B,-87.83343432183854,89.85963381469708,A,-15.63629527689405,104.1344652516845,-0.6831493429443793,17.91682654205334,-12.912850586098315,-10.177749080628768,33.42689684710693,B,B,0
Jewish,C,C,-57.620140213650686,165.42710052342298,E,53.80824756214599,41.02152548396903,-220.18191913725863,47.11314497189176,20.046005524716964,-44.756911724075835,0.44700584842100965,A,C,1
Other,C,D,-19.314455742645833,173.01568644994157,A,-171.4772406466332,-96.85650146950584,132.16803470634014,-10.970139245712902,-30.06835973940377,116.87993177740812,-10.817950931342448,A,A,1
Other,A,B,138.11911395571488,83.74570376523667,B,29.230606971256996,129.6513558173653,-170.75615165545076,-51.86683720345003,-230.9460729936356,63.359053821062375,-52.40389702873044,D,A,0
None,A,C,-12.597610652834494,-137.56582879152083,E,37.699593540111806,210.5103199873719,4.064429966592468,-28.90298700908757,-118.18014880575245,21.06206631746429,105.39148807593754,B,B,1
Hindu,B,D,202.22068101286445,44.94082138465099,E,-178.70406140977963,43.44663695655502,-56.49870203085663,-98.43773183043668,-22.60166741425358,-141.9375733470574,37.28246578553314,A,C,0
