married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Widowed,-98.44204327265402,A,D,D,C,C,E,-63.50379722101932,C,216.40841346741362,144.9312396318393,D,A,-41.08202185266703,-56.242612455885556,117.87434918841267,1
Married,-56.06105626715097,C,A,B,E,C,D,-73.110179169659,E,122.8883551684,-64.79186621044538,B,A,77.61938100615507,73.4635952292061,-94.04034118268378,0
Widowed,27.673468451007416,A,B,B,D,A,E,54.98621347116188,C,55.84433092813155,121.75208617242296,A,D,-103.4002515123367,36.91358532496209,34.03070360609012,0
Widowed,-52.22590129535013,E,D,A,E,C,D,-30.546665308818543,B,226.77525404192895,101.16746164990114,D,B,-56.976672334552326,86.21612927159494,138.65976055906307,0
Widowed,-170.68495877513007,A,A,E,B,A,D,-26.905211595355443,E,60.012886280867065,155.19942627698285,B,D,138.67550241390015,-84.37973408118923,-41.42326892903571,1
Married,-26.998650286561688,A,D,D,E,A,D,75.1077776826332,C,-40.47653838312086,-104.61432792417833,D,B,91.55270055316157,197.48330620832334,-77.06790657076533,1
Single,60.534334956385734,A,B,C,A,C,E,-172.76223435535593,A,94.44135085278144,122.58289728263642,C,E,-21.913403735135645,-58.27331933772917,-14.171003737060362,0
Widowed,-33.96470046273162,A,C,C,B,D,D,20.99130214002003,B,-45.1745586311099,-187.7209839252814,A,C,-20.762728451001053,10.045757221946921,183.87608544572143,0
Single,38.670429372149144,C,E,E,D,E,D,-83.78530639622002,A,-54.264701837524356,-180.92577255548346,A,D,-62.2495169377131,-9.990851279224149,92.70396416095423,0
Divorced,-47.30885991837379,A,E,A,C,A,D,-13.100635844885607,C,-199.02154463108886,-90.26195102880779,A,A,-12.227384005940662,1.14394033034044,80.15566384934148,0
Married,-106.04297412565418,B,D,C,B,E,A,140.18162570063808,A,-56.25329795276636,-35.16262720824723,E,C,-75.5714236443515,87.34978154760876,92.8873770474921,0
Widowed,160.78413485444025,C,A,A,B,C,D,-41.95502812457133,C,-96.69621439574874,104.64393317251648,B,B,-0.3191058734407305,-70.91396920938604,-66.67213248555522,1
Single,-17.784756270448458,A,D,A,A,B,B,-145.902694656452,B,91.7462692232012,-29.654121310003724,D,D,-4.253960560350533,-70.6879120870388,-155.74705637077076,0
Divorced,7.88705522361062,D,B,A,B,B,E,46.30437377677604,E,-35.27964835889777,-6.313661273040361,A,E,-106.21999961855994,-12.234871524170307,121.29479010558791,1
Widowed,-62.05520550204447,A,B,B,E,D,D,55.99912618499433,E,11.859616900031364,-126.35249892310947,E,B,-114.58874005076993,15.12894806876768,-56.23759398313781,0
Widowed,51.571099299828916,B,A,B,E,A,B,16.242080221194364,B,130.2793542361573,-33.82068750146341,C,E,26.73169019065701,-58.34789006683051,-43.45991374432861,0
Divorced,54.03929631281612,D,B,E,B,D,B,45.56286834563876,B,-5.9956651692746314,-36.706337455717744,D,C,79.03042782651303,-94.54779608951574,-68.20191319507734,0
Divorced,61.97271240413469,B,E,D,E,B,D,7.4726857567995175,D,-18.201241414239917,-60.580706915918,B,A,-82.54332278249194,-50.97334418526008,-97.415459287553,0
Married,5.055125042399561,C,A,A,E,A,C,-37.65909123945323,A,-73.84175419278093,110.40736006253526,A,B,5.798536757019235,268.059500265437,-26.92996457445614,0
Married,11.628615606756021,D,C,A,D,D,A,-97.11024490198344,B,47.45171948605631,182.581289244897,A,E,132.77667668526848,128.84577894539777,92.91627403286304,0
Divorced,-45.00744730881453,C,B,A,C,A,D,68.36804173676056,E,69.74241887596897,121.45163928835738,D,A,88.79497157453245,71.77136916362089,-180.71460978471904,0
Single,101.96384938765281,E,E,E,C,D,D,-41.00625401832106,A,25.499752371428507,-16.284733254875615,C,C,50.0597788114528,26.393599593039852,-106.13362830813907,1
Widowed,57.63035385943795,E,D,E,D,B,B,-56.32133533773613,B,44.80370784285567,1.7730033940948071,B,D,76.76849287388251,116.1870689535601,-120.84130648473396,0
Widowed,-6.5928791562193725,C,A,D,C,D,E,-65.90516268234153,E,-45.8876076409053,-8.598590279749835,E,A,-52.67733009143737,-83.70971876916641,8.586923537913004,1
Single,3.226651917747989,A,D,D,C,D,C,-104.45357369225474,C,-121.30621079207795,-115.19675388725743,C,B,196.97549131100723,-165.23316761623838,-95.69820375269192,1
Married,1.8872110571961316,D,E,D,E,B,E,-80.03888903817042,A,-37.66171270734503,-7.709869148623218,C,B,102.3310123626165,-69.34566932485599,-95.53359062415451,1
Widowed,-132.10768675391623,B,A,C,E,E,B,-78.9774872493924,A,2.520455774983736,64.48087319095357,E,A,107.0617351803095,19.89522251002915,-3.4575064545532643,0
Widowed,83.82230284584999,A,E,B,C,C,E,133.7575203070171,E,-1.6007022887699496,-126.55101465630003,A,A,-104.13391659692206,280.34420772327996,-38.75104851779332,1
Widowed,103.42590472601405,B,C,C,C,A,C,-56.031990093734585,B,225.08457581165243,-109.15827576767907,C,E,110.35779430300563,192.6052799008418,-97.73521313448207,1
Divorced,-48.56919940248053,C,D,D,D,A,A,62.15967043267063,E,-141.06797640378238,-15.321643849205257,B,D,52.905753137796985,80.02327486232073,-186.40671150495584,1
Single,85.42316725458127,C,A,B,B,B,C,-116.98922818103223,D,49.39964867689163,186.45299984320047,D,C,150.12708901852167,34.38234799140955,11.102661471992077,1
Divorced,-43.92739750966636,C,D,C,C,A,C,91.41787912419058,C,145.73892553576405,99.87239282319719,B,B,-51.61440671898053,98.0149286597892,111.65704484457099,0
Divorced,36.97859991864443,B,B,A,A,C,C,209.4438683735801,C,147.70569892700064,26.651581360841302,B,B,19.84011878060377,0.6801583064375397,-33.874776177024586,1
Married,-94.79874010409345,B,A,A,A,A,B,148.87226283708003,D,-53.024482670910636,59.161294906766734,E,E,102.43974132108112,54.2093180505723,137.176984822207,0
Divorced,-1.4919643504203721,C,B,C,B,B,C,-33.28916030318149,D,-11.792167457979323,-142.24414020273065,E,E,65.37175770066148,3.980889594645624,-78.79553986158058,1
Married,104.51044991803144,E,E,A,E,E,D,-147.28391164296636,D,54.022376241162675,-115.70796848110925,E,C,51.43872792635376,24.46252738592797,280.71116559585516,1
Married,-163.8052072663919,A,E,E,D,D,D,-15.431859427031696,C,85.56445488636649,4.062229136104343,C,A,-27.39940303440871,58.38886885967857,-10.789791412278138,0
Married,-15.579642925447612,A,A,B,B,C,E,33.69716187856925,E,-78.50547208242197,55.12782620435358,B,B,4.176668890081681,-167.77923837655274,-6.407757732783175,0
Widowed,-67.84727779964868,C,B,E,D,E,D,-37.91522917052996,D,79.68887199883122,-36.15373944947762,A,C,-25.291389965407102,-24.186049130045987,-58.25012892639778,1
Single,0.3816139485502139,C,D,C,D,D,A,-48.04727520663457,C,3.5046676593228585,-186.14428109941414,D,E,174.3499329682867,-76.63977317162133,157.53315285669422,0
Married,118.91089798755048,B,A,D,A,B,A,-13.062467693309074,C,60.27510968447318,134.4398696280278,C,A,36.06705729846088,-37.84123256320927,-184.66897421352587,1
Married,-177.48109785371767,C,D,B,D,C,D,4.965079305174705,A,-44.89380145008283,-97.29518214072239,B,E,-32.50615081223012,66.83414655248963,64.95125769824372,1
Widowed,134.98233270829815,D,C,D,C,C,C,-18.26082597521439,E,212.5412503896365,16.326658268317352,E,C,20.734092141997884,113.15881144672693,-31.172143117366947,0
Single,30.151100692933557,D,E,B,B,E,A,-130.38732333536817,C,17.389523114645407,-164.1042149257385,A,C,-53.40387901682341,106.24133618901976,38.564327650245495,1
Single,88.43367210983376,B,A,B,D,D,E,-36.24163920516973,D,317.5922766612265,49.53993297469948,B,E,-129.88717774447392,-40.01724495556536,177.90076319255243,1
Divorced,-195.64863234336167,A,D,E,D,D,C,37.55292034123226,C,-34.91523412933429,39.724004321090554,D,E,-84.2658843516356,61.87746910013481,-61.92546372719468,1
Widowed,16.27588604394699,A,D,A,C,D,C,61.35867282174111,E,-4.3525396046728275,90.17352352827204,A,A,-42.73786979273691,-73.49298827714156,121.80301752436182,1
Married,93.41968931102605,A,B,D,C,D,A,85.07935005445147,D,1.3803040727885862,3.031767347576551,E,B,80.96568452010044,221.9784510355756,-123.1422035428052,0
Widowed,50.40108073073919,A,D,E,C,E,D,64.96352777140811,D,179.32035214406196,78.58077614651846,E,C,-20.290875411372696,137.65046020882752,135.09681889152273,0
Widowed,-36.86416123582088,A,A,B,A,A,A,60.4101418495413,D,-150.24810662774297,-153.34392388589578,A,B,-64.01290696362534,70.77105521828358,-2.455105076789353,1
Single,-69.86496322956573,B,B,B,B,B,B,-56.441830385603964,B,80.03830266306015,-63.669005440659575,D,E,-13.081526071273966,107.5215668395202,55.090488900031644,0
Single,-59.169202420506,D,B,E,A,D,C,1.2529355394190993,C,106.48389572702656,-100.78818987247593,B,D,-64.74100153878459,26.930670534989794,-283.93523705335525,1
Single,-131.19416912160574,C,C,B,D,D,B,79.03862441920828,A,106.59629677862863,25.914909252319994,A,C,-19.475690221185214,108.0794971425703,149.67292771211532,0
Widowed,107.60698046628873,D,B,C,B,A,E,129.75494946550182,B,-3.83593738522945,-27.5167806036968,A,B,-158.75034396603795,111.62180146841243,-131.23532803723327,0
Widowed,48.1238189754505,C,C,C,D,B,A,69.82655829805553,A,-5.745240866528233,-45.100137408936256,C,C,144.43024762671524,-161.83815299830658,-96.47807844393773,1
Married,94.25003677100096,D,D,A,C,D,C,-29.100616178792393,D,-96.75424303594451,-34.72385464951008,B,E,50.36562202337252,-80.10746617146835,44.5291545567348,1
Widowed,-103.7782640059088,B,B,E,C,C,B,109.06849892235388,E,-0.2489131654842137,0.15372106916594447,D,D,116.834697391211,-1.8388980304775668,10.077194341520093,0
Divorced,5.916728871532972,E,B,D,C,E,C,-30.873080733300174,C,78.9650084537004,52.00749905395573,A,B,44.64807550445654,48.69687099903574,95.25965530953727,1
Single,-87.56226767796306,D,A,B,A,C,E,-78.75438580062082,C,96.94635363745081,53.40652944362374,B,A,84.09537433732861,21.357289229863884,-17.138774874357363,1
Married,88.38034463302708,B,D,C,D,C,C,2.382126510558186,A,-8.815763470973712,-63.23056160047299,E,A,85.93973116153944,109.99787434678683,35.20613261970131,0
Widowed,113.91608510551656,A,C,E,E,A,B,-72.16966228882995,B,123.22094473678875,27.877812838299153,C,B,-72.67163733409457,110.79418415723319,180.4623605347237,0
Single,52.19148094467414,D,A,A,A,B,A,-60.65407137027328,E,105.93278803788992,-56.23358493497602,A,B,-49.27079490011163,-54.25864589795217,134.99426485612355,0
Divorced,-185.45486587758043,E,D,C,D,A,D,45.499244014258416,D,-49.06896736577673,11.232070450785939,B,E,-7.555797670981561,110.8006408232556,-144.33403744451948,1
Married,-84.68209580682165,D,C,E,C,C,E,-27.997771118437555,A,-62.05934598701649,-161.5776255654726,D,B,-101.38862523886851,57.26492351650396,151.12238282186797,1
Divorced,-95.58111346249686,A,D,E,A,C,B,-87.46907456825528,B,-9.384737596230677,50.89834920892652,C,C,116.10066847163523,101.33401388219387,64.55240187796673,1
Widowed,188.01108258952564,E,B,C,A,D,C,12.759670871567849,C,3.2155016117374564,-2.5762792184337098,C,B,96.34778638999816,-41.46580897508524,-65.73083888945332,0
Widowed,-49.812184353370135,B,A,C,B,C,C,66.83637085154268,C,64.40825217128055,-176.2492990760128,E,D,-100.01469666447124,-175.68884968961848,-126.55044834463276,1
Divorced,-95.93525489950125,D,C,A,E,B,B,-45.51192175471741,C,-38.639535832875374,-11.5851061489972,D,E,4.852876119339458,94.75120046494078,-71.28542317241941,1
Widowed,103.81013410972679,E,D,D,A,E,C,1.7461018248164022,C,-65.9776351330542,81.8068087181117,C,B,10.860718449249823,127.77138385593527,-61.22798414939684,1
Single,75.62983575615556,C,B,A,E,C,A,-47.64649809389553,D,-10.731873780560917,202.90356555594644,D,C,58.02505196751688,22.678431668202347,63.616079741555055,1
Divorced,-140.5336717549487,A,E,C,C,E,A,-31.226614301739104,A,-85.71139016038424,71.49943128286715,A,A,-52.07632843736365,38.76038199739036,28.975513879742508,0
Single,-73.08666195417415,A,C,C,D,B,B,-0.5165347788269954,A,-33.77290434143053,-39.98344107660439,C,E,31.49603480125886,98.20770140090296,-25.25524289898753,0
Widowed,112.87192275145973,D,D,D,C,A,B,-77.8278476734797,B,36.18675586934944,11.133963609176046,B,E,-67.63328493613373,111.78030454177434,12.391234861785136,0
Married,62.219651798853114,D,A,A,E,B,E,-10.543199705207499,E,-212.48885321912957,100.67900629098108,C,B,-19.39085326414278,74.47077406717261,-253.9734469975201,0
Single,-94.11247019333653,B,D,E,D,E,C,-121.5372004796901,A,-78.31969592432979,-38.56557670791666,C,B,15.95033556706133,-45.17849054459419,-98.1005016502291,0
Single,-34.98180027894852,A,C,C,E,E,D,-116.78122483691611,B,-29.818812239693404,65.88575422855125,E,A,-168.91055216871712,-88.38569423971327,-43.41967080294524,0
Divorced,-84.60182969764534,D,E,E,B,C,B,-82.2504924324669,A,141.51873034381072,6.313477483314929,A,A,-24.152526740425532,-32.27006813808338,183.26160407175573,0
Single,23.461086653952464,B,D,D,E,E,B,-30.0341147619062,A,-12.109630647706862,81.856902604958,C,C,-26.760678045177155,-135.36813632166687,98.66768562872507,1
Single,-100.88240207548974,D,C,C,E,E,B,13.188311531552305,A,71.04464508401661,-36.139135068936355,C,A,58.591409934001014,64.2702257539084,-175.98890317407017,1
Single,9.347265011667776,C,D,D,B,B,C,28.14249257709353,B,95.73013024989004,-112.99772880084036,B,A,32.20559392969626,-149.85686441837692,19.79636583661461,0
Divorced,61.49270938186324,D,A,C,D,D,D,16.482268079425875,B,109.43138103525038,-102.53037501621324,D,B,-23.56032742156259,-68.4633072389296,56.447655502417234,0
Widowed,-2.7224723111251627,C,E,C,E,A,C,-94.69506089288247,C,30.87806008924558,-254.81519736873094,B,B,120.43565160704426,-119.05494527070776,-214.92385649526352,1
Divorced,-97.02922295872345,A,A,A,B,C,D,15.77518646380299,E,63.65669773522258,-73.38545327599326,C,C,-32.577162478231614,30.03747579187911,7.849840630977958,1
Married,-65.84082652161393,A,D,D,E,D,E,68.51224990112668,C,-80.97823502640708,204.47529961625816,A,C,243.18122867449662,-50.597596293377045,-125.63425013965303,1
Widowed,-42.46602254234461,A,B,B,D,C,A,-170.4764277155021,C,16.517527135637312,19.943096663138217,C,A,29.502303101275363,-106.81657862674419,42.26368064128867,1
Widowed,12.214078528475325,D,A,A,C,D,B,61.30839060466946,D,-47.32910463135161,-167.01687002595384,E,E,-182.00611142995,-9.730992669010792,-139.83806679316152,1
Married,-107.7534071704929,E,B,D,B,D,D,96.14684967819294,E,61.14072755153405,9.630110201229508,E,A,-72.00702907452357,14.83910400931412,24.48192832267685,1
Single,-88.3047168626036,B,B,B,A,E,A,-29.213768352146513,B,-88.9007873584065,-19.09664708153515,C,A,75.71523819561234,13.542709675142348,-48.661536409917055,0
Widowed,-49.73325221221474,B,C,E,B,E,B,5.060401565343312,A,45.26849791937554,108.85751722610976,B,D,-52.230476323281174,53.073484488396005,-35.612417601556956,1
Divorced,-221.21201822463678,B,D,E,C,B,A,-36.30316700844611,A,-13.18078925236563,69.49071965926677,A,E,42.39871715771845,-2.8589871897624164,145.70786901100414,0
Divorced,-55.62865160407723,C,D,D,C,C,E,84.87948560732472,A,15.139442199763801,-40.3508284318478,C,A,-69.14554125718281,-8.007370460869929,105.15905052656689,0
Divorced,-99.20883757053434,B,A,A,E,E,B,-70.12332289435408,A,-33.8137317581266,9.651658578548474,A,C,93.42119519772113,44.30239486484485,-67.39970818335557,1
Widowed,-22.364816893614147,B,A,A,B,A,A,58.411596975482574,B,-68.89514279192298,102.07850828316971,D,C,-46.085323597399594,-0.8973607756108002,-6.5925114379555065,0
Widowed,84.45205106620243,A,A,A,D,C,B,-103.18253985571188,A,-92.64339060535734,1.9949118458914765,C,D,104.48420812540886,-13.505340445841469,137.14391553497654,0
Single,92.79991507565619,C,D,B,A,A,C,98.3512153049507,E,-26.224534849267133,-97.63350422373944,D,B,59.06358530779423,-0.8327765324407014,-62.7585422254476,1
Widowed,-200.0818881030582,E,D,A,B,D,E,2.224004336268712,E,-141.5611880669279,-203.6810213948867,A,C,-121.29584827615041,-76.13198797518544,-68.78371449076442,0
Divorced,-43.478030138310444,C,D,E,B,B,B,19.643965791755164,B,111.54244205792759,-30.867166921183,C,A,29.41436012715453,9.702192017412711,-19.400059125852966,1
Divorced,105.60283849765348,C,C,D,B,A,B,7.675077644930144,B,-16.56650690289915,22.11792045021148,E,A,151.78281384595624,-34.826446381525,-22.323627834080256,0
Widowed,44.522771704092044,D,C,A,B,B,D,-162.2423292520224,C,-17.25724637356588,-164.43406441405014,E,E,-75.22329013435062,-70.31925730390668,52.24221401619778,0
Married,-52.085877303529834,D,B,E,E,A,D,83.56735379423445,C,152.83921676784013,135.00170929958443,C,A,-137.68483432856746,-91.27354892717186,-1.0675094927702662,1
Single,75.54495989414833,A,D,C,A,B,D,120.37607913973875,D,-172.41455451783565,173.71991589943596,B,C,19.942139613406948,-111.74240423699761,158.46407296571888,1
Divorced,-68.89400021359172,E,B,D,E,D,A,-65.6908755993997,E,198.57798228259662,-41.14983009558302,B,D,80.9736237156098,-170.24933006720133,32.8320848506949,0
Single,-16.118178886499006,B,D,E,A,D,A,-104.14798264137775,E,38.691423443892056,-13.97312814917671,E,D,-148.20491918088362,39.084195535679065,109.8756404718127,1
Married,-70.65828167807899,A,A,C,C,A,B,-7.613711487655747,A,-114.16500215333487,1.1563222233804353,D,B,-52.9636037830263,-33.293494885284034,-202.13104861157464,0
Divorced,17.604413880498115,E,C,B,A,B,B,152.89573225392584,D,-29.67662506524322,68.06236660800276,B,E,40.34068073329898,-78.80116623338708,20.012530795366125,1
Single,115.78294288348381,B,B,D,D,E,D,61.88240166199024,D,-150.76265561706975,29.203024729324913,E,C,70.40848363546401,74.85169134572666,28.51807677943353,1
Single,0.20699405604456245,B,A,E,B,C,B,-21.781927045144293,A,19.871807817148106,109.52160728878901,A,C,218.0376162960346,193.4157085029774,-124.37550017316856,0
Married,-105.16701790644696,E,D,B,B,E,C,-37.515770139037954,B,146.198693373845,-13.585812574516206,B,E,51.92530938592057,-47.434465309252566,43.1843827311503,1
Married,-98.91846712206022,C,D,B,D,D,C,50.26924705475121,B,45.8000431421044,-55.66570582280706,B,C,-34.77888402214873,20.231249920002558,156.31366977552167,0
Single,34.40072252013175,A,E,A,A,A,D,-200.87195199628107,B,36.76592055282741,40.8076955460072,A,C,1.7498440959704629,-151.4130613507477,48.24723002840756,0
Widowed,-1.5973903659000366,B,B,A,A,D,E,-157.6899058250947,A,8.772781906221065,17.758934977641378,D,A,-68.22145427907844,-142.6206796917714,-101.52923089729902,0
Widowed,-143.99324092189448,D,E,E,C,C,B,-45.568373017801825,D,-65.41948559929394,91.80324992494373,D,C,101.12479805827246,128.0098227893365,-63.00857916485152,1
Married,-168.7386320646068,D,E,D,E,E,C,43.911328673046974,C,-32.66709952266529,31.597895776028018,E,D,-97.00577334329789,-154.2260902859955,-21.998586292333023,1
Widowed,-5.319520462604234,B,D,D,A,B,D,-51.618661521927415,A,44.33818448611157,-4.370449028162075,E,C,109.24596950834602,-18.30289876103067,-2.8465855073347157,0
Divorced,-14.081497935460725,C,E,B,A,A,A,-100.09959143501008,C,82.49863886853856,41.35297305233564,D,B,64.40375690978043,58.48071519960365,60.2340391821538,0
Single,48.01297820120456,D,D,E,D,B,C,105.40363520818532,C,66.00134857443045,93.47542972842936,E,D,39.39002951335118,-90.87152718865865,-64.12883334600647,0
Single,-0.2635319026857841,A,E,E,A,D,C,-93.43690514550138,D,7.65381234177047,-128.84439688311596,C,C,-123.58409944063908,-35.315526769302025,-108.34766947991501,0
Married,27.221376562189846,A,D,C,C,C,C,-110.38909640424282,D,4.0057447831090265,-137.10470553469605,D,A,35.145120136796656,-14.321240624933514,-152.97578800532176,1
Divorced,-17.141032108058578,B,B,D,C,D,E,-106.71335275218874,A,18.958659264137147,-272.2640563373778,A,E,115.84378035157334,-114.56143019710008,-155.92437902908173,1
Married,-280.20005037315025,A,E,A,B,E,E,0.5825527368887662,B,77.24590582390977,134.43989674536041,C,E,-26.792344642313964,-92.69071230288309,-29.817127513199182,0
Single,110.98570067378147,C,B,C,C,E,A,-38.01937467913997,C,113.94619990327924,-88.38856662753942,C,C,169.75624434314722,-267.3436919272844,-27.888356178158812,0
Single,42.91583325007722,E,A,D,E,A,E,-43.93560120509315,E,56.94356302919509,38.46122501409765,C,B,2.023736970965974,34.92859822162241,64.53203367858114,1
Divorced,-63.061206137656086,D,E,D,E,B,C,-30.97182237032999,D,-179.90251455085132,-119.7037181088212,E,E,-46.373397056149564,34.79096918454058,15.309134703561833,0
Married,-65.19122435338144,B,E,E,D,E,C,37.72987292852149,D,38.23988493428383,-125.78532922440398,C,B,-37.246102632507224,-100.39184215351457,-45.956482396592236,1
Single,-266.42218171218997,A,D,C,D,C,D,46.26661998057211,B,-16.69028713086496,-76.96841857460711,E,C,-43.87152366528715,38.44555084237978,-77.22804047797835,1
Single,-23.54388516642657,C,D,C,A,B,D,313.7795429965013,A,2.8017335498108307,-63.20777699848779,B,B,-16.915241387386327,-123.87438497369969,-52.78915245136842,0
Single,-3.492841894094022,E,B,D,D,C,E,-105.70327676432385,A,-68.18971586923452,67.80939262364998,B,D,100.93264342872952,49.02231264892083,-110.64098830253609,0
Widowed,141.98277804588258,C,E,B,A,B,E,55.22905370117201,D,-29.557486964700104,139.1757733582665,B,D,55.280040527657945,-81.38319263731361,24.355166014482798,0
Married,-74.08646431544803,A,E,C,C,B,D,-78.78046525727326,B,32.23431753192331,-175.05614645580832,C,D,68.52682832200489,-116.03085554767037,-74.20736714010823,1
Single,-38.34247758902157,A,B,D,B,C,D,52.51803002838393,B,-111.96112321499665,13.187654525393128,B,E,109.62365963248781,-213.17646647332066,-27.194373425326106,1
Widowed,-66.134416711125,D,C,D,B,B,B,-39.84448228311513,B,-42.966645177421306,85.6392707623665,A,A,34.23033429914201,-34.67214838358858,22.82890985577558,1
Married,27.836398114643202,B,B,C,C,A,C,-125.38392370602658,B,37.242187779987944,60.38835835600859,B,E,179.42179821533907,108.94371719986493,47.22197508526411,0
Divorced,-124.00737385878821,D,C,A,D,D,C,-35.729462347453236,B,129.63562492278982,-43.97442579815303,B,C,91.82581967540852,-45.828806882354236,22.97548429436073,1
Widowed,-107.74913071095766,D,E,C,E,B,A,-105.9845320922857,A,268.83267244779546,-56.18862932510571,C,B,-9.677977589541726,-192.47179928538554,46.24101564978389,1
Widowed,83.06229506107914,E,E,D,B,B,A,-72.81264946517693,C,53.064975180268824,-37.36608221342632,B,A,-89.5707386304288,90.4680133956677,30.837080941052108,0
Single,73.51145413602906,E,D,D,B,A,D,-41.914634148853516,A,41.58291817101963,-38.946909793701025,A,E,3.0159596764087517,21.247368878672308,-50.24352850323828,0
Single,-46.941700656482965,D,B,D,D,A,D,-87.09503892028263,E,48.99520797356763,3.145219157861745,B,E,-129.6327643793628,-82.01096557013555,-210.19619131620692,0
Widowed,33.16855054461331,D,E,C,A,C,B,135.95271335063865,E,136.08077752037258,12.242279998072439,C,B,112.9562850234469,-19.33017927820852,0.1767357278438907,1
Divorced,-106.33161749216794,B,E,D,E,A,C,-80.47075315544485,E,27.4757515885518,50.643994691386574,E,A,184.76251867926615,-65.94839099092947,82.7678185614689,1
Married,-98.63536383896722,D,D,A,D,B,A,-111.93963033545606,A,55.44912116516924,-162.89951139992073,A,B,44.23198779385046,12.053718526306856,59.42699263147574,0
Widowed,-72.38752028777222,E,C,D,C,D,E,108.04340266127086,B,-0.9665339852111604,64.24482085405755,E,C,-138.40102367241985,-68.53478724802939,-84.01659144953511,1
Married,-112.22999345487045,A,A,E,E,C,E,-36.57963352301678,A,108.59947834902019,222.80865508113249,D,A,-25.604737087473158,148.38621849422543,212.32826036618403,0
Divorced,-41.32734473397326,D,A,B,D,C,A,-173.58251207062668,C,-139.50252090523355,-44.389659825644436,B,A,-14.62039362762738,11.611435075459967,92.99836805905511,0
Divorced,50.58451912745403,E,C,C,C,B,B,112.34107371206264,A,78.02594696616795,123.30177935237121,C,D,1.2769555252542784,8.946404021546503,33.50702677898114,1
Divorced,-101.41745913597894,C,A,A,D,E,D,-196.37411215024764,B,105.34307234699088,136.96825537126844,A,A,-126.22365283810555,-114.31181106111954,24.159016775478932,1
Married,85.0221436818731,A,A,A,C,B,E,77.43590418717787,C,-19.873685189540154,-11.180196271170978,B,E,67.87006980579264,-79.7409746830262,163.21970855657463,0
Single,-129.34462598079904,C,C,D,D,E,C,190.88761004141375,B,-57.88983646412197,-23.289280747231665,D,B,77.47047710033263,36.48871263448849,-18.241708423790936,0
Widowed,-139.26536038944678,B,C,B,B,C,E,-135.9951695823971,E,106.13426577088751,62.726692870408066,D,A,-53.50437277993778,-15.130580170334973,-193.09759379914468,0
Single,-32.211509745662084,E,B,D,B,B,A,-22.59390369802582,E,1.8424040116690268,11.331306541778345,E,D,90.94095277174974,76.31856292361115,176.9548185475669,1
Widowed,-21.405764501550085,D,E,D,D,D,A,311.98329150031293,B,-73.80513579647729,-152.52325205890995,E,A,-219.50404363041008,-41.96272526201584,-6.327950829569697,1
Married,-144.1346281603745,D,E,A,A,C,D,-7.063326669547925,E,60.5213832760412,74.81280813892863,A,C,-74.23376384972336,-99.03241420854454,12.510806464541863,1
Divorced,-8.440386949531897,C,E,E,D,A,E,-9.003424879805472,C,-92.81852012116585,-28.486802018917185,B,C,56.36313706019798,165.12391528834044,22.483698694065684,0
Divorced,-97.39175659702192,D,B,B,D,E,A,42.72701955014472,B,-151.8331155310127,126.50501229633898,E,E,-67.17735225127451,-81.0656116881059,57.44717866107477,0
Divorced,35.79912379626307,E,A,D,B,B,C,-51.52933983501771,D,97.86042975255322,75.50513067568018,E,B,171.89235792225355,-62.16858690830912,47.54413361756892,1
Divorced,-124.83623835332355,C,D,A,B,E,E,-98.17792747777378,C,-76.62078762238588,-38.96328203596046,A,B,-52.790072869889585,-38.106459218206055,26.188098670560162,1
Married,49.646213835906764,A,D,C,D,A,E,241.58838186219646,C,49.691096438922976,-62.88234443061184,E,E,134.95417137805293,2.049260049568782,31.234197656871203,1
Single,-59.31100357453304,D,D,A,D,C,D,67.18149599979981,B,-49.6441230186992,95.71768855055035,C,D,108.01558540698967,14.19615147944171,12.092115393368712,1
Single,105.96055248533975,B,C,C,B,B,C,90.42514071910612,C,-30.036741357726203,-61.173687980150916,A,A,127.9151869262411,193.38239944870875,-6.202947966173989,0
Widowed,-171.95948599241225,B,A,E,B,B,C,26.169341852191348,E,18.44490697824681,77.0376284880511,C,A,158.3700639883066,-133.00885269260306,-21.700087159569843,1
Married,-184.66191848188856,D,E,D,D,E,B,-276.98085673238376,C,29.85513437764186,-55.401113999246455,B,B,23.808701893688905,-11.73989995634155,111.00472527564038,0
Widowed,36.24744410871683,B,E,C,D,B,B,31.571681184795214,A,-179.62263648441495,-104.5913313192307,B,C,-121.59819357556847,25.947859077970666,78.24920966457033,0
Widowed,-9.88039378980339,A,E,A,E,E,D,25.942213922077496,D,11.302254492558959,-17.70632877537659,D,C,-38.787986033484586,19.068630485366366,-1.4765531824643618,1
Married,-277.6410740776869,C,A,D,D,A,D,-90.0742029521213,A,-6.316984550126054,-81.5394695429474,E,A,-15.09963177708668,51.031211167338995,17.77540169053419,1
Single,81.56341525535544,C,C,B,B,B,E,129.32841592167102,D,-53.37492684786196,-77.35285280373827,C,A,-112.58571396691902,6.874090665779777,5.311566701100783,0
Married,80.62316006311654,C,D,A,D,D,B,-201.42956989208005,D,-84.18005651740786,-136.25891603305968,A,A,-170.95122981578587,27.586113815971675,-4.426119710286266,1
Divorced,33.956306419343846,B,D,B,D,B,E,55.6637343048897,A,23.846833266981104,-142.27712583746342,A,A,109.89800489645047,261.38357780641064,3.7138906151250617,0
