religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Christian,B,B,C,C,B,D,D,65.66349460609987,0
Muslim,D,E,A,A,D,E,E,99.11866300496266,1
Jewish,E,C,E,A,C,B,A,-42.92994887612768,1
Jewish,B,A,E,D,B,E,B,46.41948891977409,1
Muslim,B,C,A,C,C,C,A,119.84053122519724,0
Muslim,C,A,E,E,E,D,C,-105.24779575606134,1
Muslim,B,C,C,C,B,A,C,-126.62558337635177,0
Jewish,D,B,E,E,C,A,E,83.56054065088848,0
Hindu,C,D,C,D,D,E,C,-184.08366886769178,0
Other,C,D,B,A,A,E,C,13.060155178957928,1
Hindu,D,C,A,D,A,C,E,22.00700311308539,0
Christian,E,A,E,A,C,C,E,3.511095679164302,1
Hindu,B,B,B,A,E,C,A,25.458126610341818,1
Buddhist,B,A,E,D,B,E,B,20.09721557107787,1
Christian,A,B,C,C,A,D,B,-39.36293843314599,0
Muslim,B,A,C,B,D,D,D,181.63213092499933,1
Jewish,D,B,C,A,E,C,C,172.45463380180647,1
None,A,C,B,E,A,A,A,77.25472560238327,0
Jewish,A,B,D,E,E,B,D,57.05493643877328,1
Other,A,A,E,E,E,E,C,40.52826989413247,1
Other,D,B,E,B,C,A,D,-56.68025832067261,1
Hindu,A,D,E,B,E,A,C,17.64884528193583,1
Muslim,C,E,A,D,C,D,A,-18.006147720269023,1
None,A,D,C,A,A,D,B,252.83141505712257,0
Jewish,D,D,E,B,E,A,D,117.91633842979125,1
Buddhist,D,B,E,C,C,C,A,-16.106572192118477,1
None,A,D,B,B,A,D,E,125.3263192132136,0
Jewish,B,A,A,E,A,D,E,9.311702612889333,0
Christian,C,C,D,C,D,A,C,-24.270361034505175,1
Christian,C,B,A,A,C,E,B,-74.29139770029944,0
Buddhist,C,E,E,A,D,E,B,-0.12052932706768339,0
Other,E,A,B,A,A,B,C,-41.389864221764135,0
Muslim,E,E,E,C,A,D,C,-5.2953992707644035,1
Hindu,C,D,B,D,B,E,D,155.81618353110028,0
Buddhist,E,C,D,C,A,A,E,250.19080360232078,1
Jewish,C,C,A,E,D,C,E,25.828019057490394,0
Buddhist,A,C,E,C,A,B,D,78.30114748360758,0
Buddhist,D,A,C,B,C,C,D,-138.00683213634767,0
Christian,C,C,C,C,C,B,D,-158.53915002799795,0
Muslim,A,A,C,D,A,D,A,-102.80846842732568,1
Muslim,E,A,E,B,A,E,B,53.22765659465974,1
Christian,B,C,D,E,A,A,D,-8.87436190988176,1
Buddhist,E,D,E,B,A,A,A,-155.3828537772714,0
Jewish,C,C,C,C,B,B,E,-11.536518703262075,0
Buddhist,A,B,C,E,B,C,C,-20.674518513872375,1
None,A,E,C,D,C,A,E,-109.7027154684654,1
None,E,A,A,D,B,B,A,-210.60350580647432,1
Christian,B,A,C,E,A,A,C,23.34081954484473,0
Other,C,A,B,C,D,D,D,101.63612572330408,1
Muslim,D,D,A,E,B,E,D,-28.431567202141284,1
Jewish,E,C,A,C,C,C,E,23.39111824910571,0
Other,A,A,A,A,D,E,A,-58.52314732135211,0
Buddhist,E,C,C,B,D,C,A,1.2443083404630466,1
Other,D,E,C,C,D,A,E,-179.97118858381688,0
Buddhist,E,E,A,C,A,A,B,4.898770640145648,1
Hindu,B,E,B,B,B,A,C,-38.444162458027456,1
Other,E,D,A,D,D,B,E,11.802924672456925,0
Muslim,A,A,A,C,B,A,D,-83.98044629590565,0
Jewish,D,A,E,A,C,E,E,-34.864053669532986,0
Muslim,E,E,A,E,A,E,B,-9.243770411572289,1
Buddhist,B,C,E,A,B,A,C,-67.1887212184146,1
Christian,A,D,D,E,A,A,C,58.9844982169552,1
Christian,B,D,B,C,D,D,A,-83.86289987972256,0
None,D,E,B,A,D,C,C,75.3940543893903,1
None,D,A,E,B,D,C,A,-37.387185079693616,1
Jewish,D,C,B,E,B,D,C,227.70637271221176,0
Jewish,B,B,C,E,B,D,B,120.46266415476077,1
None,C,A,B,C,B,A,A,-91.48314583580353,1
None,D,A,D,A,C,A,D,-92.22108732988438,1
Buddhist,D,B,A,B,B,C,C,-144.88771455389048,0
None,D,B,D,D,C,A,E,-56.57085241436287,0
Buddhist,B,A,C,A,C,B,B,-42.93446916821813,1
Jewish,C,B,B,D,D,A,D,-171.5078816885984,0
Other,A,B,B,A,C,D,D,9.129768560704141,0
Buddhist,C,D,A,D,A,A,A,-18.143569840815303,0
None,A,C,D,C,D,E,A,159.64017485278652,1
Buddhist,A,E,B,B,A,E,D,29.870869887763263,1
Buddhist,E,E,C,C,A,E,E,-6.876207689860577,0
Buddhist,B,D,C,E,E,C,C,66.7468617543436,0
None,D,A,B,B,D,C,B,91.99791533407489,1
Christian,D,B,C,C,E,D,B,31.39354064109187,0
Buddhist,D,C,D,C,E,B,A,2.312342104409557,1
Other,A,E,E,E,C,C,E,148.36027879099657,0
None,E,A,C,A,E,C,C,32.06091586842826,1
Muslim,B,E,B,E,B,B,A,-87.4213151361961,0
Buddhist,C,D,E,A,D,B,D,12.35189612368944,0
Christian,E,E,B,C,E,B,E,56.10508072398665,1
Muslim,D,B,D,C,E,C,A,83.35710811713786,0
Hindu,D,B,D,C,C,A,C,93.94274066438719,0
Other,A,E,E,E,C,D,E,-15.664149948965896,0
Buddhist,B,B,B,B,A,C,B,-16.652984133469825,1
Christian,B,D,A,C,A,A,C,-19.33567733521408,1
Christian,E,D,C,B,B,A,D,-86.92646367975053,1
Other,B,A,D,B,A,C,D,-133.5563418682137,1
Hindu,B,A,C,B,E,B,C,19.95213541306532,1
Other,E,D,D,D,D,D,A,-10.657676372885867,0
Buddhist,D,A,C,A,D,B,B,6.972739579981088,1
Other,D,A,E,E,D,A,A,-99.8015142868767,0
Jewish,A,C,E,B,D,A,C,-22.660126716733107,0
Jewish,A,E,C,E,E,C,A,-20.359722813751826,1
None,C,A,D,E,E,D,C,-58.75536642237201,1
Jewish,A,A,A,B,B,E,E,-68.60218391372254,1
Buddhist,D,B,D,C,C,E,B,-50.22388401589565,0
Christian,B,B,C,B,D,A,B,-140.74439215257527,0
Buddhist,A,B,C,D,D,C,E,186.90726930720888,0
Muslim,E,D,E,E,C,B,D,-92.1111598838492,0
Muslim,B,B,D,B,D,E,B,3.2022161579829227,0
None,D,B,A,D,B,C,C,26.272379678359194,1
Christian,D,E,A,A,C,E,A,-61.30549052912529,0
Muslim,D,C,B,B,C,C,B,59.9462661972981,0
Buddhist,C,D,A,E,D,C,B,-97.1821016882182,1
Jewish,A,A,B,E,D,B,E,-32.314774256909715,1
Jewish,A,C,B,D,B,B,A,-70.6156683608984,1
Other,E,E,C,A,B,B,B,143.7912491112862,1
Christian,D,A,C,D,E,A,B,-84.14981765216292,1
Buddhist,B,C,D,C,D,E,E,-29.278431142167037,0
Hindu,B,A,D,C,D,E,E,14.825130245191492,1
None,B,A,B,D,B,A,A,131.97205365338024,1
Other,A,A,C,E,E,E,C,35.71521075895055,1
Hindu,A,D,A,E,A,C,D,56.579071503911706,0
None,E,A,C,B,A,B,E,103.58407101380742,1
Buddhist,E,A,B,D,D,D,C,-19.587932719208602,0
Christian,D,C,E,D,D,D,B,-148.17716498905742,1
Jewish,C,D,B,A,B,E,C,-80.46639568959397,0
Christian,D,A,C,C,E,E,D,-213.85701049732484,1
None,E,D,C,A,B,A,B,-15.019217397859762,1
None,A,A,B,B,E,A,B,124.70315432831586,1
Buddhist,A,A,C,C,A,A,A,-164.60159520844937,0
Buddhist,A,E,A,C,A,A,B,-107.17577933891971,1
Buddhist,C,B,A,A,C,E,D,-0.9416424862806141,1
Muslim,A,D,B,E,C,B,C,-27.93894843107898,0
Other,E,A,D,E,E,D,E,161.79676511218312,1
Buddhist,C,E,A,C,E,E,C,-149.34902845709,0
Christian,B,E,D,B,E,E,A,212.94467860219558,1
Other,A,E,A,A,C,E,C,-28.9744120813602,0
Buddhist,C,C,C,E,A,E,E,-69.44300152742377,1
Jewish,B,A,C,C,B,E,C,-96.70350098545596,0
Muslim,C,B,D,A,D,C,A,-142.03693036945705,1
Buddhist,E,B,E,E,B,A,A,317.8470772414569,0
Muslim,C,D,D,A,E,E,E,46.24108115260216,1
Muslim,D,E,A,A,A,C,A,-133.3078465337718,1
Muslim,A,B,A,E,A,D,E,104.67305250210946,0
Hindu,A,D,B,D,E,C,C,15.495183658406141,0
Other,A,A,E,D,E,C,A,-94.04380457619584,0
Muslim,E,B,A,D,C,C,E,-19.71007222802809,1
Other,D,C,B,C,D,A,C,42.52211338563256,1
Muslim,B,E,B,C,C,C,B,-10.920698098833933,1
None,A,E,B,E,D,B,A,-43.849630421176265,1
Muslim,E,E,A,E,E,B,D,-56.44773458301624,1
Buddhist,C,C,E,C,A,E,B,112.51118622276732,0
Other,E,A,E,B,E,D,E,9.955495319964799,0
Hindu,A,E,E,C,D,B,A,88.23638946456447,1
Jewish,A,A,A,B,B,C,D,-41.07353563890051,1
Jewish,A,E,A,A,B,B,B,-33.76307300686641,1
Jewish,A,A,B,E,A,E,A,-19.79079359434428,0
Jewish,A,C,C,A,E,E,D,130.73000796374683,0
Hindu,D,B,B,D,A,D,C,65.84371261402778,1
Christian,A,C,C,D,D,D,A,-41.35208332214119,0
Muslim,A,D,B,D,A,A,D,-0.31177956373227034,1
Hindu,D,C,B,A,A,E,D,-19.125344120417942,0
Christian,D,E,E,A,D,B,C,98.51820399024743,1
Jewish,C,A,B,A,C,B,D,3.8055809331676347,0
Buddhist,A,D,E,A,D,C,D,-70.18797148712459,1
Muslim,D,C,B,C,B,A,A,101.2353905842071,1
Jewish,B,B,E,C,B,A,B,203.0652242521324,1
Christian,D,B,C,C,C,B,C,56.82522426883951,0
Jewish,C,A,C,C,E,C,C,4.408113969906044,1
Hindu,A,A,C,E,E,A,D,-74.67542648063807,1
Jewish,B,D,C,E,E,E,C,29.096639299870812,1
Jewish,A,B,D,D,C,E,D,-9.207724115496402,1
None,B,A,C,C,C,B,C,166.59079901793322,1
Jewish,A,D,A,D,A,E,C,32.518406819706605,1
Hindu,C,E,E,C,C,A,C,63.941397967244576,0
Muslim,C,B,A,D,B,E,C,7.347143059982145,1
Other,D,A,E,A,C,B,D,-183.45652576968192,1
Hindu,E,C,E,E,C,D,D,2.454225877221752,0
None,D,E,E,E,C,A,B,62.78565276739458,0
Christian,D,D,B,D,B,B,D,4.27252715568444,1
Jewish,B,C,E,A,D,B,E,-71.43920434670044,0
Christian,A,A,A,A,E,A,D,11.255657352856586,1
Muslim,E,C,D,B,E,D,D,-2.818158965841695,1
Jewish,B,D,B,C,D,D,B,171.46559322753026,0
Muslim,E,D,A,E,B,B,B,-6.655803260315181,0
Muslim,B,B,A,A,B,A,C,-177.33915070654035,1
Other,A,D,A,C,B,A,D,-24.530977341327866,0
Muslim,B,A,A,B,C,C,E,-205.91778957629737,1
Hindu,E,E,E,E,B,A,D,143.88495408507725,1
Hindu,B,B,E,A,D,C,A,2.4872918170070606,0
Jewish,E,A,B,A,D,C,A,86.61405074473345,1
Jewish,A,A,B,C,C,C,D,18.666006425716148,0
Hindu,A,E,A,B,A,D,B,97.94985003953222,1
Buddhist,D,C,D,A,D,A,B,44.03233276869696,0
Buddhist,E,D,A,E,C,D,B,-86.01127907858108,1
Christian,A,B,D,E,D,E,E,0.31498944137665896,1
None,D,D,B,E,C,E,B,46.17738169761128,1
None,C,C,D,C,E,C,E,8.42366397825018,0
Christian,C,C,B,D,A,A,C,-79.18808421789029,1
Other,A,E,A,D,C,C,A,121.34109384312433,1
Hindu,A,C,B,E,C,E,A,-194.87787184202892,1
None,E,A,D,C,C,B,C,63.1214449021544,0
Muslim,C,E,B,E,C,E,B,136.61623885732303,0
Christian,E,B,E,E,A,C,B,63.408546591484296,0
Hindu,D,E,E,D,C,A,D,101.43315672609414,1
Other,B,B,B,B,C,C,A,-79.41577463364531,1
Jewish,C,B,D,B,D,A,D,-51.739499861732085,0
Muslim,D,D,D,C,B,E,E,9.829527379661778,0
Christian,D,B,E,A,D,C,A,-48.361796688288194,0
Muslim,C,C,D,A,D,C,C,-11.158490151031954,1
Jewish,B,D,E,C,D,A,C,-37.721005001549436,0
None,E,B,A,E,D,A,D,-66.28430788741218,0
Hindu,C,D,C,E,D,B,E,125.92677876879657,0
Muslim,C,E,D,B,B,E,A,-128.82642699761254,0
None,C,D,B,E,A,D,A,-8.029284874879767,1
Other,B,B,A,D,D,E,B,123.18940849515634,1
Other,B,D,C,A,D,E,D,-88.57583726128,1
Buddhist,B,D,D,E,A,D,A,-6.529438404849053,1
Christian,D,B,B,A,E,E,A,-98.39998237356146,1
Muslim,B,C,E,D,B,B,A,96.40301630721204,1
Jewish,C,D,D,B,E,A,E,161.07059583688704,1
Muslim,B,E,D,A,B,B,C,-50.620411711905824,1
None,A,B,D,D,A,B,B,-14.6341713298047,0
Muslim,A,E,D,C,E,E,D,-119.97329001231003,1
Jewish,B,A,D,C,E,B,D,65.32554301908685,0
Hindu,D,E,E,A,A,E,C,45.83201191110363,0
Jewish,A,A,D,B,B,E,B,-35.97804807984508,0
None,B,A,A,E,E,B,C,-101.77142276982187,1
Christian,B,C,E,A,A,B,D,-77.03278731135687,1
Muslim,C,E,A,E,B,D,C,48.99586279183764,0
None,B,C,D,D,E,B,B,-96.76217120416588,1
Buddhist,B,A,E,D,D,E,C,84.26614329351028,1
Hindu,E,C,A,B,B,B,D,-148.79836027967025,0
Hindu,E,C,E,D,E,E,E,-11.298844472883712,1
Christian,B,B,A,D,D,C,B,203.40949624234702,1
Muslim,E,D,B,A,A,D,B,70.92683191390422,0
Hindu,E,B,C,B,C,A,B,-77.23861560602192,1
Other,D,D,B,D,A,A,A,56.35649444935842,0
Other,E,D,D,E,B,C,E,-125.0300834860924,0
Jewish,A,E,C,E,D,A,D,-121.96537800338838,1
Other,A,C,B,B,D,B,E,-54.56520319707421,1
Jewish,E,A,D,A,E,C,D,-116.72466015664764,1
Muslim,B,D,B,D,A,C,E,-98.25846403713328,0
Jewish,E,C,C,C,A,A,A,-145.4636870569469,0
Christian,B,E,D,B,D,E,E,32.331662754684245,0
Hindu,A,A,A,C,D,A,E,-49.11679958489074,0
Christian,A,B,B,D,E,B,C,-85.31619733681572,1
None,D,E,B,E,C,C,C,-114.83357812682404,1
Muslim,D,E,B,C,D,B,C,-74.4695536990626,0
None,A,B,D,E,E,D,D,27.102456862074686,1
Other,B,B,A,B,C,B,B,-7.4244604727212975,1
Christian,C,E,D,C,D,D,D,57.050487566186035,1
Christian,E,A,E,D,C,A,B,-40.0284251808536,0
Muslim,D,A,D,E,E,D,B,-27.654943943005783,0
Buddhist,D,C,B,A,D,D,B,-101.26036336204356,0
None,E,A,E,D,C,E,D,14.38303829425482,0
Jewish,A,D,C,A,A,A,D,0.8425433713737376,1
Jewish,C,B,D,E,A,E,C,-57.01425938019059,0
None,D,B,C,C,C,A,A,-22.79139053016289,1
Other,A,D,B,C,B,B,A,57.50663309972849,1
None,C,D,B,A,C,D,E,-141.47530065279324,0
Hindu,C,B,D,A,E,E,A,8.807442497683752,1
Christian,E,E,B,B,C,A,E,-170.7385706042357,1
Jewish,C,C,E,D,B,B,A,131.81345509351502,0
Jewish,A,D,E,E,A,D,C,56.26028973794549,1
Other,C,B,D,D,C,A,E,7.432446729578122,0
Muslim,C,A,A,B,D,D,A,-173.14920328499787,0
None,A,E,D,E,A,D,C,7.94167551666695,1
Other,E,A,D,A,A,D,A,117.8711687116039,1
None,A,E,D,E,D,C,C,-81.43011779054396,1
Jewish,B,C,C,C,B,E,E,0.42156844683767347,1
None,C,D,D,C,A,A,C,-25.003270093480307,0
Buddhist,B,E,C,B,B,D,D,-67.07254875745558,0
None,B,D,B,D,C,C,D,47.93882838770672,1
Hindu,C,D,C,A,C,E,B,255.15113811376358,1
Muslim,B,D,B,E,B,A,A,122.03480589795272,0
Buddhist,B,B,D,B,E,D,C,-108.52761843132768,1
Other,A,C,E,B,C,B,A,157.29764946655726,0
None,A,A,A,B,E,E,E,-53.89113541907291,0
Hindu,C,D,E,D,C,D,D,3.95415376159643,0
Other,C,A,D,C,B,E,A,-200.63818154994433,1
Muslim,B,A,C,A,C,D,D,48.19859763096705,1
Christian,A,A,C,A,A,B,E,-167.341925128439,1
Buddhist,C,C,B,D,E,E,B,2.944046886241454,1
Jewish,C,B,D,B,B,B,A,96.56701549279593,0
Jewish,A,C,E,A,D,D,C,33.42994996039544,1
Hindu,D,C,D,E,A,B,E,-32.736728832780074,1
Buddhist,D,E,D,C,E,E,D,190.8137231650843,0
None,E,B,A,E,E,C,D,-72.8802445647908,0
Jewish,E,B,E,D,C,A,C,2.432970100477126,0
Christian,B,A,D,D,B,C,D,-8.943433772303226,0
Buddhist,C,E,C,A,E,C,E,95.85759535333646,0
Buddhist,A,C,B,B,D,D,A,3.4692652923124587,0
None,B,B,E,A,A,E,D,53.959266818178186,0
Muslim,D,A,E,A,B,A,E,-27.607940281795834,0
Hindu,D,C,C,C,A,C,D,-59.806688096653396,1
Buddhist,C,A,B,D,C,B,D,-178.72291391388356,0
Jewish,E,D,B,A,C,D,A,37.62727229312372,1
None,E,A,C,A,A,D,B,-2.0602970435455976,0
None,E,E,E,C,C,E,E,-37.21836371011441,1
None,D,C,A,E,B,B,A,-126.77921276772513,1
Hindu,D,A,A,A,D,E,D,-29.601302373238465,0
None,D,C,E,C,A,C,C,176.024761293463,1
Christian,A,B,D,B,B,D,B,-81.54609329723473,0
Muslim,C,C,C,C,A,A,D,12.93206522187258,1
Buddhist,A,E,B,E,D,B,D,86.72159785340764,0
Jewish,C,B,E,E,C,E,D,85.17850331688224,1
Christian,A,E,D,A,B,E,D,-20.688386880063213,1
Other,C,B,D,B,B,B,E,0.8957010591555147,0
Other,E,A,D,E,E,B,D,-84.38352112975357,1
Muslim,D,E,B,C,A,E,C,60.11097259460356,1
Muslim,B,A,C,A,B,D,A,54.51463364880802,0
Hindu,B,C,A,D,A,C,D,-84.07072396668094,0
Jewish,E,D,B,D,E,D,E,-25.519532141299443,0
Hindu,C,D,C,D,A,A,E,195.46716359075685,0
None,D,E,D,E,E,E,D,162.5929312979547,0
Jewish,B,E,A,B,B,C,B,-158.57029838823544,1
Christian,A,B,C,A,B,D,E,111.39024447798558,0
Buddhist,C,D,B,D,C,A,D,11.792319819122838,0
None,D,D,A,E,C,D,A,114.77184999184402,1
Other,D,B,B,E,E,E,B,-27.911363300318236,0
Buddhist,D,A,E,C,A,E,C,129.00796913989566,1
Christian,C,B,E,B,A,D,B,111.45693842070557,0
Buddhist,E,E,C,B,E,B,E,26.154447346065616,1
Buddhist,C,E,B,E,D,A,A,-66.36453535158725,1
None,D,C,B,D,A,D,C,-0.8368668611560319,0
Hindu,D,A,D,D,D,C,B,-84.40677786138443,0
Hindu,E,A,A,B,E,A,C,-46.22752906968068,0
None,B,E,B,B,D,D,E,87.3439568650663,1
Buddhist,B,E,E,E,D,B,A,-34.650794938532314,0
None,D,B,C,D,A,C,B,135.3352480979763,1
Hindu,E,D,C,D,E,C,E,42.96099545418722,0
Jewish,D,D,D,D,B,E,B,46.85739770231963,1
Christian,C,C,A,B,A,B,B,94.61372062815666,0
None,C,A,E,C,E,E,D,-33.80339797678184,0
Other,A,C,D,A,A,A,A,106.24871197641474,1
Hindu,A,C,C,B,E,E,C,-51.84380212506233,1
Hindu,B,E,C,B,B,E,A,-132.71903894549558,1
None,A,E,B,C,D,E,C,-128.61381997653834,1
Other,A,D,E,B,E,E,D,-45.390311588603296,0
Jewish,E,A,D,B,B,D,C,74.70343216250058,0
Other,B,D,A,B,C,D,B,22.345241996191614,1
Christian,C,C,C,A,E,A,C,-37.565255443440165,1
Muslim,A,A,D,B,D,B,A,-120.69080482673702,0
Muslim,E,C,A,B,A,C,E,100.3136117390624,1
Buddhist,C,C,D,E,C,A,A,28.934490213545356,1
Other,C,E,D,A,D,A,B,-188.6389023824718,0
Jewish,C,C,D,B,C,C,E,-87.03474985551563,1
Jewish,D,A,E,D,C,B,A,-89.71212815259541,0
Muslim,A,D,E,E,B,D,D,30.348162285788693,0
Christian,A,B,D,C,E,C,A,77.52778848433447,1
Other,E,B,C,B,E,C,A,47.585040064030096,0
Other,B,D,B,E,D,C,E,128.25647634376,1
Hindu,A,E,E,A,B,D,E,71.10472604692931,1
Christian,B,E,A,C,D,A,D,-1.474505803473385,1
Hindu,B,C,A,B,D,A,A,45.56279023250747,0
Hindu,C,B,A,E,D,A,D,-27.567700386885726,0
Christian,D,E,D,E,C,C,D,-42.980875851153975,1
Jewish,B,C,A,A,A,A,C,-6.69965783076216,1
Hindu,E,B,E,C,D,D,B,-203.91451582236354,0
Buddhist,C,D,C,E,C,E,B,82.42948162952676,0
Buddhist,B,C,E,A,C,C,C,-116.92780436621739,1
None,A,E,B,D,D,A,E,43.948684226551435,1
Jewish,A,B,C,C,D,D,D,-61.90325669634456,1
Hindu,C,B,E,A,A,C,C,157.4371366947369,0
None,E,D,C,E,B,A,A,-132.45518878467183,1
Muslim,C,C,A,C,C,E,B,-168.72749373103088,1
None,A,B,E,A,A,B,A,8.909896735727148,1
Christian,C,B,C,A,B,E,B,-13.414673090945566,1
Hindu,C,B,E,D,C,A,D,1.878590765992845,0
Jewish,E,D,A,C,B,D,D,29.432314012453926,1
Muslim,B,B,B,B,A,E,B,113.12920078002932,1
Other,A,C,B,A,D,D,E,92.49570647117682,1
Other,B,D,E,D,B,E,D,-64.00544770256738,1
Christian,C,A,A,B,E,D,E,-5.260182826204144,0
Christian,B,A,A,D,E,E,A,-41.89593315702945,1
Hindu,D,A,B,E,A,B,A,38.66272718133757,0
Buddhist,E,D,E,A,C,D,B,-73.84493120601597,0
Muslim,C,E,B,D,B,B,E,-66.30031309655905,0
Jewish,D,D,D,B,D,E,D,49.571440690497994,1
Other,B,C,B,C,C,E,B,-29.517337724024063,1
Muslim,C,B,E,E,C,A,E,-63.27042208399018,1
Other,E,E,D,B,A,B,D,-160.24494380355364,1
Christian,B,D,A,A,C,A,D,-5.763964848896123,0
Jewish,C,D,E,B,B,A,E,-57.46396302598109,0
Other,B,A,B,C,D,C,E,-129.82667746363154,1
Christian,D,E,C,B,B,B,C,-32.90421628395696,0
None,D,A,C,D,D,C,D,60.381972504040384,1
Other,D,A,E,D,A,B,E,41.43484316623945,1
None,C,D,A,E,B,C,E,34.59298842828243,1
Christian,A,B,C,D,D,B,C,185.04232106480498,0
Muslim,B,C,B,E,C,A,D,-31.812444807592367,1
Muslim,B,C,E,B,E,C,E,-101.67908668263088,0
Buddhist,E,E,B,B,B,B,C,-23.562597983088992,0
Buddhist,D,C,D,A,A,B,C,-99.26611455135719,0
Hindu,B,A,C,A,E,B,A,7.5879834241000825,1
Muslim,D,D,C,D,C,B,A,-5.971420301669853,0
Hindu,D,B,C,C,B,D,D,-177.23537828054762,0
Jewish,E,C,C,D,D,D,C,-142.128726233594,1
Christian,B,E,A,E,B,A,B,-70.14586050156593,1
Muslim,E,C,D,D,A,D,C,39.56797177813509,1
Jewish,C,D,B,C,B,A,D,111.4163369490782,0
Buddhist,D,A,A,D,B,C,C,107.5645808062539,1
Other,E,E,E,C,D,D,B,126.64774952767155,1
Buddhist,C,D,D,D,B,A,E,12.413755280763915,1
Christian,C,D,C,A,C,E,B,78.24317969453173,0
Other,C,C,A,D,A,D,C,271.7926765756534,1
Hindu,A,A,A,E,B,D,D,-6.2035296132788975,0
Jewish,B,E,B,D,B,A,C,-91.90927093569334,0
Hindu,D,A,A,E,C,E,B,-114.70604092391068,0
None,B,A,D,C,C,D,C,183.11603561052698,1
Other,B,A,C,A,B,D,C,47.048423994583736,0
Other,B,D,A,D,E,A,C,-116.63951719633035,1
None,B,E,B,B,B,C,E,-128.59747801830576,1
None,E,E,D,B,E,B,E,-24.81948575227817,0
Muslim,B,E,C,B,A,E,C,73.26674793264323,0
None,A,C,A,E,A,D,C,197.02631154267672,1
Other,E,A,D,B,A,B,E,47.28799873346858,0
Buddhist,C,A,A,A,A,A,B,-17.812730073682438,0
Other,B,D,C,B,D,D,E,48.962974756060845,0
Other,B,C,A,E,D,D,E,-40.66728451134347,1
Other,A,D,C,D,C,D,C,24.450203632221605,0
Christian,B,C,A,C,E,E,B,-24.039380005479742,1
Other,B,E,C,C,E,A,E,74.30457436758093,0
Muslim,A,D,B,A,A,B,A,85.2295616054773,0
Buddhist,A,C,B,C,D,A,A,80.3931136994023,0
Buddhist,E,D,E,D,E,E,B,100.19985826100528,0
Christian,E,C,E,A,E,B,C,7.481172124152057,0
Muslim,E,C,A,B,B,E,B,-56.4434044284021,0
Hindu,C,E,A,E,B,B,A,-160.64452656630516,1
Muslim,A,C,A,E,D,E,B,-117.56797970286958,0
None,E,E,A,B,B,D,D,-7.09750291555715,0
Muslim,C,A,A,D,D,A,E,66.42846608513916,0
Christian,E,A,E,C,E,C,A,81.51908064386178,1
None,C,D,C,B,B,E,A,79.80866227038861,0
Other,B,D,D,C,A,A,D,-59.14302202791898,0
Christian,E,B,D,B,A,D,C,28.255520496145863,0
None,D,D,E,A,C,A,E,-29.03426068089705,1
Christian,E,B,D,A,E,A,C,10.264597327220649,0
Other,B,C,B,C,C,B,A,-57.63897519530696,0
None,B,C,C,A,D,C,C,-111.69695823346527,0
Jewish,D,B,E,B,D,A,D,57.23910167316004,0
Jewish,D,C,A,B,A,E,B,134.96017804637813,1
Other,A,B,A,B,A,E,D,65.08910159945306,1
Buddhist,A,A,E,D,C,D,A,-73.744112128824,1
Other,A,B,E,D,A,C,D,-30.31255632274568,1
Other,D,E,A,C,A,C,B,-26.829785902551045,0
Buddhist,E,C,E,A,E,D,C,-73.26940565783669,0
Hindu,D,E,C,C,B,D,B,14.490942321365441,1
Buddhist,E,E,B,C,E,E,B,-30.707779532834127,0
Christian,C,D,A,D,C,D,A,-123.0284207151832,1
None,A,D,D,D,E,E,C,8.420682905509015,0
Buddhist,D,A,D,B,B,B,D,-35.758117805851604,0
Buddhist,D,B,D,B,B,B,C,-292.65172286461404,1
Muslim,A,D,C,A,A,B,C,-161.5963317827073,1
Buddhist,C,E,A,E,A,C,C,161.10636184043528,0
Hindu,B,A,C,A,A,C,A,-101.75024851803296,1
Muslim,C,C,C,D,C,C,E,-101.05238837858779,1
Jewish,B,D,D,E,D,E,B,-28.879430565962195,0
None,E,B,B,C,C,E,D,-29.152679132761524,1
Muslim,D,C,E,E,A,B,A,10.426025348907954,1
Jewish,B,A,C,A,A,E,C,19.489428031884703,0
Buddhist,D,A,A,B,E,B,C,119.42611570657881,1
Buddhist,C,C,D,B,D,B,B,-106.82388836983124,1
Jewish,E,A,C,A,D,B,C,-49.08878104821464,0
Hindu,B,E,A,E,E,E,C,-126.32874803284058,0
Other,B,C,E,E,B,C,E,-97.63949201919586,1
Hindu,E,D,A,B,C,E,C,96.6178095366012,0
Hindu,E,E,E,A,D,C,D,67.78976822163867,0
Buddhist,B,C,D,D,D,E,C,33.034606338014974,1
Other,B,B,A,D,A,C,E,-209.90721017963295,0
Hindu,D,C,E,A,A,E,B,-48.41188775647064,0
Christian,A,C,A,B,B,D,E,-96.9561092695391,0
Buddhist,B,E,B,A,E,A,D,24.24225934011948,0
Buddhist,C,C,A,A,D,E,D,-68.19726968486492,0
Christian,D,A,D,D,C,A,E,34.133238033532905,0
Hindu,A,E,B,A,B,D,D,-57.93186447823937,0
Jewish,D,D,B,E,A,D,B,265.523922793955,0
Jewish,B,C,C,A,A,C,B,-102.38201342078968,1
Buddhist,D,A,A,A,A,E,D,-43.9593766786459,0
Hindu,C,A,D,D,B,D,C,-45.54655567765768,1
Other,E,A,B,C,B,B,B,-125.41184485434688,0
Hindu,C,C,A,E,E,A,B,-102.33571483631604,1
None,E,A,C,B,B,A,C,225.7438679084431,0
Muslim,A,B,B,E,A,A,B,-32.718240626494634,0
