Veteran,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Yes,Bisexual,140.37751957267736,D,199.82422575347232,-59.738762337497555,-83.50883292703884,-150.5815595843428,27.645035593175354,26.994972230585653,0
No,Bisexual,-24.68098918175711,D,-66.63431286239917,27.31673723176515,21.005918541886906,112.053829402524,103.49784480185724,43.125951453666474,0
Veteran,Heterosexual,166.17031954585738,B,-101.50175413361488,25.871491484780773,23.76938351870185,-14.704456167888994,-94.92930325463462,-124.11753038029978,0
Veteran,Other,37.7715355233414,B,36.29477522902967,-101.26108572230035,86.58514676349529,-60.66857630284287,71.02281420626517,-11.386366286049059,1
No,Heterosexual,198.01225790045035,A,81.66509907501054,2.876514621011659,54.95117407328145,73.1539045943148,93.78277105655688,-17.25442203805414,1
Veteran,Other,46.493482717571915,A,5.0575861179230275,-63.28048633261217,-230.1627588802689,51.85156136101848,-83.83648533848783,-175.87458787633753,0
Veteran,Heterosexual,-60.625196041436624,A,-18.176196482923913,-146.38990414459278,80.7159058228443,30.190016731308212,-126.88225127033974,73.79600244147822,0
Non-Veteran,Homosexual,-56.9003229626418,A,-0.07924531711213696,63.409638707202134,102.6545498600101,-9.013714575140723,-114.3992935169858,92.73388033170778,0
No,Other,-27.41156283799303,D,-45.8306612941866,-14.385231162895879,70.59356702999634,101.56463075274777,91.56167059610095,55.496804346784145,1
Non-Veteran,Heterosexual,88.2356955469583,B,-249.05150720969277,35.93235200431334,-149.00985344253172,74.3047293676111,49.29106157058876,-27.71088910745874,1
No,Bisexual,51.305830715712595,A,-22.952254099605558,-168.02897948133216,67.34851509683988,51.65790411906974,-8.665186626567865,6.012193091142034,1
Non-Veteran,Heterosexual,107.69467213886077,B,75.51201512464951,16.054582917155038,-67.2418355020618,4.213737702423277,-68.28916016289946,64.4289174393871,1
Non-Veteran,Homosexual,92.22933459900607,E,100.52859742577358,-11.756418019287535,-68.70700268763785,-147.35267585974785,36.1984854570485,66.4301135442522,1
No,Homosexual,-217.04227795355183,C,176.1379163211121,142.1066518646362,-18.988669644689608,84.2640416316858,31.39471742209122,81.01973584395449,0
No,Homosexual,-8.137805165377658,E,-72.21911727286243,-90.80978274271392,171.46577912656372,46.36447794611649,112.24658347315173,-15.13388674654883,0
Non-Veteran,Bisexual,-116.90013657817143,C,77.320932685902,94.48068206845686,-82.31071267384044,-90.0603249180563,173.92705410246282,-137.0322319713487,0
Veteran,Heterosexual,48.93580085802441,C,26.779873113558082,-106.83768178587873,-8.45470042674043,20.075088132048663,219.07172471521073,-164.09302770626337,0
Veteran,Other,-9.70459210485732,A,28.747190983440973,34.15926981282289,-55.12424513598329,-164.1177379279601,29.561604928078218,68.09295382791798,0
Yes,Homosexual,-51.85248177066376,C,-119.7795589001629,117.30617256672173,154.16179420472355,132.1794003106619,4.349218730233095,49.573115407398745,1
Non-Veteran,Heterosexual,83.73468967820409,C,56.88361466439299,15.763176447884595,-106.86452633057132,-153.325118034251,48.89139073852688,-176.7812995887852,1
Non-Veteran,Bisexual,45.938318217748616,D,-101.41421169188578,-1.4389246001885354,48.12270600901353,-19.196757491822712,-101.3332604856441,50.66233552027993,0
Veteran,Homosexual,205.27207953631876,B,-2.588760361363039,31.768132720577235,67.58633883144158,145.03536529085034,-202.05300483635637,65.32967658652284,0
Veteran,Other,-39.351225190191975,A,-32.712450886626385,-36.01429600277962,-49.60401967133651,69.70057102435861,33.77022237810049,91.2123052175699,1
Yes,Heterosexual,-35.440968653407374,C,-68.64364805174583,-37.70273919550738,-42.37769832813207,-45.22288552971665,49.36451791888549,103.84421353758515,0
No,Other,-70.43411396328968,A,47.84583943130458,-131.2162316370425,-73.28332111843507,-37.166363301965255,-69.2413288676472,35.93086180360621,0
No,Other,-94.93056918107943,D,-129.9149030181127,-123.4420376394991,14.81759161424853,-93.60277614243184,-68.87765261287004,35.289045700615674,1
Veteran,Heterosexual,-77.02649160901683,D,59.5466186801182,15.35505656006503,-51.06572158510121,-89.18968177583174,114.70107278560637,-79.71705425104426,0
No,Other,112.79643134850441,D,47.527872792494875,-10.008934660995141,-102.0264032402715,-77.2428533369573,-17.533012279301396,-14.972454493711018,1
Non-Veteran,Other,-57.03648068750851,D,-15.837439174855303,-19.08942500180224,50.82286807175079,-62.46983218409131,190.05772066389042,68.34184485420361,1
Veteran,Heterosexual,-290.0306664290544,D,19.740463934447806,65.81777264040043,116.821698614529,48.923076493598344,50.73400148649038,-4.270163739724104,0
Non-Veteran,Other,70.48340481051953,A,157.8998764721251,-68.81025668764454,140.69941664526374,-14.229148235487552,-14.072128875443191,-34.45523379344641,1
Non-Veteran,Heterosexual,126.4218674695615,A,62.050206274559095,-48.239926824906895,23.82374973781608,63.368713596189444,284.73690142731743,158.62934361047905,0
Veteran,Other,157.78231508021167,D,1.881566405528225,-120.3785835037791,-122.36583236651013,-32.955259373294474,77.41148768840476,-151.82777314489186,0
No,Bisexual,152.0636705393395,E,106.00488443171017,-7.887743840504087,-31.282902324054383,9.400228318587928,-54.006594142603134,120.08231947689953,1
Non-Veteran,Homosexual,149.858196212561,B,91.44931736962147,-180.06285298921856,89.35573558224834,83.71661472591268,167.41596055816748,-36.97872957243819,0
Yes,Other,-25.569181422209965,E,20.801215299923655,31.324614305852105,15.789528821925867,40.15929895108934,89.50272495516342,-151.48801519487267,0
Veteran,Homosexual,-194.7645679795505,D,-3.658377573029485,-150.05491872832678,-157.23931826394633,-137.03254321759576,-66.68231988212003,-76.6830963223926,1
Veteran,Bisexual,-101.59768409597541,D,81.82702484835444,-14.490465858788218,-36.51036847550024,-75.41461042850328,-88.73399871944203,199.62356190937152,0
Yes,Bisexual,117.60984317779565,E,64.0640349811875,-75.00781496276707,79.28572804847668,14.533105996288878,168.13392455758756,-62.85823723267298,0
Non-Veteran,Heterosexual,9.269852125233271,A,-135.86997619654167,57.55723637511188,165.26903102700533,-170.67424007390417,23.455342214020575,-61.18322627435274,1
Yes,Heterosexual,17.858190827453175,B,114.54000520036875,-63.552719484759365,-66.70208865783862,-119.64101005014778,58.24500533072596,-30.501819375517247,0
Non-Veteran,Bisexual,204.26367155304922,E,-80.7526038717191,30.454970527807014,-203.6598834517132,104.19823779509727,23.855787184394803,-18.78578589104101,1
Non-Veteran,Other,22.175346843936648,A,55.264225580605164,-40.54059904610911,-201.91701619760028,-132.44011623876534,-0.18177845641328857,139.70549479312984,0
Veteran,Bisexual,-111.53923782310702,E,51.84370096563683,188.57451291272213,168.8657597518794,59.47095331596341,156.82799753244163,-117.7116224415321,1
Veteran,Heterosexual,34.25975633581736,D,50.612341672189274,-104.86964860832435,-43.83678212868432,-155.4317859704257,-172.35534554579257,74.47987788645169,0
Veteran,Homosexual,63.18884124675917,E,-88.17007827706135,72.70275016542504,-58.81093758807566,39.13839215603843,84.35798615562318,-41.293391115806884,1
Veteran,Bisexual,129.63517560230756,D,-187.791300689416,-72.64923528601231,34.42152707564726,94.15062672352195,70.19082133118398,-147.35980159293842,1
Non-Veteran,Heterosexual,-97.32171056048571,A,72.5001508313088,-128.21575100077877,37.705614484193575,-131.7038631388663,-68.73112613175351,-74.09789261636908,1
Yes,Homosexual,-98.65853679121042,E,-126.52042158107659,142.05791918174398,-119.7677913633897,-68.09752447828285,-185.87807472077913,-23.143363268184515,0
Veteran,Homosexual,-58.92817062736215,E,-42.02642169918307,33.243924724129954,-188.01348068391178,-8.944086245463861,165.87124115211128,-113.98206676007581,1
No,Heterosexual,-105.06573113694171,C,61.462212528216945,53.409367041318156,-58.58947602638198,1.286466493513743,-29.183200376266466,151.38225215511443,1
Yes,Other,-166.36252835253686,E,-35.3981212268446,-61.769771557286305,-151.11378771484306,122.10927072882485,-12.4379249814439,-6.998051008400506,1
No,Bisexual,67.50153312947697,E,27.409619135206054,140.18893543150872,27.055982544946016,56.83012426256576,36.256966732343,-14.339701554969068,1
Non-Veteran,Homosexual,-34.273969479178746,B,34.860271279591096,151.55707380318438,-84.26832272297482,13.91468650679524,-121.58220303480259,-46.85162544314157,1
Veteran,Homosexual,-166.87139629097467,D,107.21613817984257,-91.09814207508413,-97.91516082373487,-107.12308064239124,73.17433435308345,-83.88661080710598,0
Veteran,Homosexual,-174.84262641629874,E,-93.04506111032876,-62.14105420860649,20.958409952347278,-40.61337940672897,90.01954470071242,83.99319623016932,1
Non-Veteran,Homosexual,146.1409214156793,B,-145.6655580412423,-45.061138972267905,37.60532470308509,-7.0837415056861435,88.1095299635363,8.263999316827052,1
Non-Veteran,Bisexual,-32.02675124454763,B,-88.51921636599886,-83.41697023959446,60.15048976736943,77.2154824274306,-105.15022358255635,-172.59745871649065,0
No,Other,-230.1110309274319,D,-63.4216832871804,36.435403752466456,-75.04125063910605,154.23450096318615,62.521046298271735,197.35855981786574,1
Non-Veteran,Bisexual,-44.05914025909263,C,-14.436600951443934,92.0987272387107,-141.9063912967551,-145.53931519209053,-139.9191517203281,-46.636407279665455,1
No,Bisexual,1.7398720024914733,B,-5.889228499224909,11.9172787611606,-74.09126750415305,101.3839948701045,-62.27058662031626,416.43734381995546,1
Veteran,Homosexual,85.17324795936314,C,264.0186621817934,135.61031972998475,-39.35995159014239,-181.15417641599942,7.5480830476274905,-45.703875445017886,1
No,Other,-85.98403991669599,D,-93.43818652732573,19.48549076248153,-79.18126272578941,-52.95368786505013,7.357988326825747,122.81555310119103,0
Non-Veteran,Bisexual,-74.6550891890412,D,259.2293141557748,225.21058162250534,-93.4575764015775,-112.19108715207788,-84.90519703196533,-127.00866254177666,0
No,Homosexual,-129.74187737774014,E,45.92749374603648,54.086619591550736,67.01946812579116,-81.09754510561739,100.42238174588572,142.9122658787582,0
Yes,Heterosexual,43.353441128081705,C,188.51577186244174,53.10272716176063,-50.68453756046216,-78.54305492959934,73.33184594683503,-156.58667273796917,0
Veteran,Homosexual,-94.51726387737736,A,128.75023644429754,89.48484643651202,-12.352284392425538,46.2597397207649,-36.81939943725945,190.2477825769686,1
Non-Veteran,Homosexual,-78.19912007066668,C,-49.48553405683038,122.6775392215842,-34.00401303537393,-69.38235010324648,-32.51397107197576,67.42977773100294,1
No,Heterosexual,87.25169654129726,C,68.5946895456177,36.923408196807394,138.70200754295442,-8.96710241695782,-24.394858508417443,-14.627193401253116,1
Non-Veteran,Other,177.2380866904171,E,77.39342674206583,18.955923121661048,46.11377131842155,44.44502390852755,67.25639083503908,80.61203939289476,0
Non-Veteran,Other,-142.84793536291664,C,-116.73337619803668,98.40412359478177,11.208949680558973,-102.15064424856024,-180.91484167281055,65.64714302162751,1
No,Bisexual,178.33062011507127,B,18.42803863225754,58.78151980926376,27.721622988257955,-67.41524114303198,17.34333918072294,124.68520159411432,0
Yes,Homosexual,-20.16473480573349,C,40.40015149103438,-19.634358771738786,-14.430862477371662,-151.52223855201518,-2.73930133670546,24.545631460640934,0
Veteran,Homosexual,22.69228698850297,D,176.83235839963015,-180.48925030637918,-132.27120613480997,126.39038576996855,-39.07011025049132,-89.70894939351581,0
Veteran,Homosexual,16.243229536356825,B,126.67624392126449,48.80294472792277,-191.34783441802213,7.024978736781123,-169.57504721361926,196.13327930106135,0
Non-Veteran,Other,-48.90365406803134,B,52.847484423120186,-42.279102531009336,-188.4756892932838,-9.394282781942367,-133.22882870191452,49.26610561588557,1
Veteran,Other,-77.72825352000808,B,-55.286065989948966,25.723874701050654,-57.420330278987464,-38.06571601410539,74.93723993544438,114.95210596367633,0
Non-Veteran,Other,73.04273327356974,C,43.75143118516351,12.470984546497704,-150.282223819528,85.33095047734741,-75.88741076327017,-23.757570077266113,1
Yes,Homosexual,-97.30506821019686,A,98.15489515661581,-163.68856305573468,27.982030788386503,-31.689518468402195,-69.30551673014168,-120.56121358946059,1
Veteran,Bisexual,-163.26510288645673,C,148.88168285166796,-28.994359146634057,49.340556875802434,-86.89125997103255,114.65221832682599,104.18268376360366,1
Veteran,Bisexual,8.99044115519141,C,2.1051900532455883,-107.35202735224686,-44.88030244199336,189.4444413476549,97.38790718349784,90.52349605795277,0
Non-Veteran,Bisexual,-109.53789472487469,D,-23.54244104893212,75.93076993827687,155.19830656256264,103.96415667902306,111.99331781933928,124.67969564329422,0
Veteran,Homosexual,56.328529837726116,E,-126.31313969563706,44.97749656437347,232.91063398606983,-67.38384511432211,-98.09202115717842,-169.9111955354899,0
Yes,Other,-17.337560147367242,C,-34.06677516564288,-89.28949558123801,0.4156613930322538,25.648752492257675,-135.04213284846293,-39.99140729443484,1
Non-Veteran,Homosexual,-74.61386804353823,B,147.3044380064035,226.38636384653753,-62.816981169085075,174.51244597041355,-70.55312544244269,-142.06372986136915,0
No,Other,90.47276199419407,C,-26.786649355784665,14.430914405985593,6.1154640747009825,31.543704070513385,18.744656707228067,147.0580980083666,1
Non-Veteran,Homosexual,140.87162459166524,A,-194.70168461724643,-76.44685495852421,167.0322372534278,-6.793739195148121,71.31012605755627,34.044182798308846,0
Yes,Bisexual,43.17605574757435,A,55.620090732245785,2.110149200331396,58.180028315508956,79.61626678261152,-227.70141699672774,31.159141713816176,1
Yes,Bisexual,151.71461667174958,D,-0.6410486491023051,-132.9530215529227,54.77810835053197,13.358679370765318,-67.29589373807443,12.396102265182282,0
Yes,Other,121.28592180355055,C,33.20406713105255,18.912510064704577,68.92170929662178,126.55151360544086,-18.33852392427697,-196.32128536212716,1
No,Other,161.97583721041445,D,42.04997252872059,17.91071090877055,-96.60064779104212,55.773879066231544,-145.02529398767757,37.92324994877431,0
No,Bisexual,12.908955211082906,A,49.24099737459567,-65.14112462400617,34.91224965160998,-47.64937729159827,47.94916423195576,-46.53703967858227,1
Non-Veteran,Heterosexual,-97.4584190837023,E,-105.48899121665065,101.99084024740712,83.9927304498867,82.7446011801968,-83.12684391522191,87.91680393848881,0
Yes,Other,-76.67641815412414,D,54.11183050003252,36.00507727109943,-121.07302881627666,7.260282900439955,-68.40904787904057,21.78409312945422,0
Veteran,Bisexual,55.54204394664066,A,216.9485657686849,123.28203507601138,-31.237071812038124,-229.65029940559592,-32.41317442993879,-113.80393858231838,1
Non-Veteran,Homosexual,44.94421314506787,C,37.821372948045486,-67.7692939680446,-98.12556316630892,155.53367183473134,71.83414240207738,-14.51749203944994,0
Non-Veteran,Heterosexual,-87.89185101752663,B,151.34988881999206,111.53642104008705,12.433915540755365,-58.190774477881455,-122.56945788927318,-106.29714731814524,0
Veteran,Other,11.248320050905242,C,-142.53127257143765,107.99545123603546,14.355521110887858,73.2048576790018,-47.84807497428844,-31.50208346983191,1
Veteran,Homosexual,-90.58647331521158,E,30.071920207284382,64.21693566814537,-146.90734339949034,-13.553515807018691,260.09309810178064,66.08668372059739,0
No,Bisexual,111.3979212392713,D,-26.935379797283552,42.59387546400293,123.74005967684853,-23.27630726744396,84.98424799178895,-134.10309759623092,0
Veteran,Other,-100.91307600758104,D,37.77323965800563,3.300155606192137,98.03228271317305,0.8293190978017393,-85.88029995115767,101.3151978335862,0
Non-Veteran,Homosexual,30.956101572434804,A,-95.45355886693483,-79.10688519909229,67.14111661401508,-101.75394375430184,59.47922854396383,79.41334490230516,0
Yes,Other,-12.181638789288304,C,-30.14341654999563,174.73197214708944,-46.6700628071251,207.6111406784542,20.64634564439719,-261.7697280560658,0
No,Bisexual,-138.42859105258532,A,34.74921913046089,-3.0690101887183996,75.00590441570891,-69.59171377100421,9.679061365406909,46.06659268044913,1
Veteran,Other,-98.82013952049178,A,-67.34038580224046,121.08735665049866,-160.51905291288634,-176.43178349974045,-83.21391212743411,104.00401216352573,0
Yes,Other,120.96279507193198,E,-77.72762410877938,2.71226550936143,-131.61802506398865,37.62886004775201,-101.23979721566666,-98.91911712514651,1
No,Homosexual,81.35573964818028,C,-164.44028692397217,-52.56830670816724,12.61382642999767,59.29428448430376,16.697848510429097,-73.48680230267158,0
Non-Veteran,Heterosexual,-187.31915901333142,D,-62.54237012416974,49.05515683198834,-152.197629869777,-180.96991655050573,28.273955160667512,10.703721815335223,1
Veteran,Homosexual,34.24155798693126,C,-41.462327633637216,201.46249918848315,-61.23562556269051,-50.89817184289339,46.05539305185374,-22.537939351564656,1
Non-Veteran,Heterosexual,-105.12207229349258,A,-95.69815498547463,55.23602425498684,80.20603843799407,-55.38785961479976,25.989682310777745,34.70483622811591,0
Yes,Other,2.3372777461770777,A,-49.50544123139539,68.13584321558804,-196.8206144316345,-6.637867661179274,-126.17163239409628,32.16141518137993,1
Non-Veteran,Homosexual,-101.38436922530573,B,-18.131308971867504,23.75914824258579,61.01368074696577,1.5258820026405795,23.613033009441317,28.720283701950933,1
Yes,Homosexual,62.361042095731065,C,30.81954958032395,-86.68688894047358,-37.11083798071779,-207.4726917692023,-231.75802551313018,28.250543889670514,0
No,Heterosexual,-46.040015595414026,B,-152.62012379612597,20.698727611737528,97.0637420429213,-228.68257406363495,-22.139576218044624,37.90453523172448,0
Non-Veteran,Bisexual,-60.12253732851304,C,-26.454430514982754,49.02592304940075,-37.90391940494904,63.99472062064312,47.92931549627127,87.32864625760267,1
Yes,Homosexual,-39.17942784269158,B,74.65446801276086,-6.699226167332049,92.29400816640465,-29.856617823370048,-143.71375707434936,181.5472986809267,1
Veteran,Bisexual,85.57649750013607,C,5.756089892454373,-13.223145671117168,69.86764793140337,91.35115452218794,-24.61021133206036,-11.340923909090012,0
Yes,Other,-63.86578883642991,B,-18.376069402965868,91.89830196945594,-37.110053046064664,-24.64259887258078,241.9514779146658,40.92761748932303,1
No,Homosexual,-84.34519732031526,B,48.34909930507564,115.37057861559872,-170.32682263319532,-218.46553509704756,-24.61961624108472,69.18215943428226,0
Veteran,Other,187.89612657938716,D,74.81450352230993,-127.06636252946592,-53.34031721821836,-200.13202971521758,27.894967394351198,-76.1720117501419,0
Veteran,Heterosexual,118.69231904566946,A,20.828322912552704,-68.20300063806862,20.324896403911563,91.9457120864374,94.85508851798815,-48.16733458654993,1
Veteran,Bisexual,-36.7546794761825,B,-88.91327149290906,35.80966360406299,-37.441159801057694,74.14489239450552,-13.393038682858432,29.282432299208928,1
No,Other,-32.87582100798269,E,-268.2656333204974,-47.68829799394958,131.93474405208866,-38.754465219120924,25.93376929444368,37.86757586054881,0
Non-Veteran,Other,-126.10151812410508,E,11.4932720023243,-66.56129477532758,-114.91623090046701,-2.372189110374628,27.906820102458497,-78.12187049498066,0
Non-Veteran,Bisexual,183.75704049962843,A,125.42019669132425,130.13517556515106,4.590578225543123,-272.5068645225366,96.2290638674083,-21.430054613439758,0
Veteran,Bisexual,-83.28932466878967,D,8.193840626970134,-104.12309554369088,-7.247160106597055,79.09868834783707,-80.65281746343656,289.90996321483567,1
Veteran,Heterosexual,-29.76144752064992,B,126.79798999870368,153.0567720813475,-96.19051540395735,46.06931803484959,-62.181803361960306,130.4143467179327,0
Non-Veteran,Other,-116.36023560951013,E,89.45045992447453,-84.09652134338307,-60.58500795684937,42.71296891729017,-165.37401880821164,81.5345031764316,1
Non-Veteran,Other,-96.98519231063045,A,-40.1482209015895,110.15318530838782,-116.58982038681715,-69.46502891550321,2.593881465667132,-28.157588304333903,0
Yes,Homosexual,5.717916305837513,C,123.61651468265329,-23.365714613617303,221.71362069990099,8.88545431042225,53.81427085910746,-139.51777470753262,0
Yes,Heterosexual,76.37801154658733,A,36.44319596655624,-47.781202999705734,-69.14613043232511,-242.60622718861993,156.14539808534897,28.604342511013492,0
Yes,Bisexual,-55.094578578122466,C,7.521863928546914,54.732808327697434,-159.19059938956738,11.746055516703567,-196.8039037437598,53.46698084202086,0
Veteran,Homosexual,-159.5973234406255,B,9.8879743572563,70.87150499630414,50.33123513483145,-33.32453819153616,-64.70382439150441,33.553952494212645,1
Non-Veteran,Other,-15.928794558377435,A,-52.312368097961816,-183.8519633097865,186.16867715807297,3.369567411676478,-87.9605358787022,-191.5114564233812,0
Non-Veteran,Heterosexual,79.86345727402905,C,45.81351359528416,-57.03916487422674,-96.1850517909305,-157.13662104791618,41.64415538193393,-169.69337214241952,1
Veteran,Homosexual,102.65563846921484,A,90.02887813758753,133.26747408315813,-86.32152966494021,-76.70065508053862,277.38552084218543,91.34344379638335,1
Veteran,Homosexual,20.244035833123554,C,-18.917178562787555,-257.94505850053696,-25.622524683834975,22.758177314431006,88.52067090181896,11.02654143677982,1
Veteran,Homosexual,116.46100480908954,C,-80.8103662932456,146.6939643087783,-12.094892764154036,86.63406219574958,-20.25728032260473,89.70197394161255,0
Yes,Homosexual,15.939345763905111,A,-117.31563156993138,-60.77796001432879,-39.77366553934766,26.449337844386626,-242.30468645698627,2.4159509336498646,0
Veteran,Other,-121.44753584215348,E,-81.47494132797914,298.07128005051345,-170.42392485031195,225.20480017325076,70.53396303694952,89.01501109986005,0
Non-Veteran,Other,200.73394874061253,E,-53.84014759253755,-46.69646148296596,72.43957624697144,-226.89586860984167,-43.341945591629006,131.67854950548468,0
Yes,Homosexual,236.02161258067963,D,-76.13305473335801,71.26291947793135,-189.957272205119,41.63851573442713,-19.069312583047264,22.517459925412634,1
Yes,Homosexual,-134.79896403169295,E,-10.820726115715615,49.15150363654146,-236.97034115033145,-226.60847686987182,111.54884332793429,-57.38627227232788,1
Yes,Bisexual,102.09810612131204,E,-14.926945777040302,63.25221527161622,-80.74144747911703,-58.13973745544955,-122.6781262606901,80.730037330048,1
Yes,Heterosexual,-63.454686593426324,B,-22.246855392480914,10.278226592555793,-172.35308396837436,24.597805742523782,189.86443472490478,247.02141992030064,1
Yes,Heterosexual,-108.05637900023011,E,-17.332073689065233,-98.39018852910475,6.934672073441675,44.02191273207477,121.88739641911125,32.51083339984414,1
Yes,Bisexual,107.00846871726723,E,78.66228552956672,-175.55631904614475,-65.6668397116429,-9.448145555714856,-121.25623306604601,-197.9015410617676,1
Non-Veteran,Other,109.33149243553693,B,110.0908875703952,-126.34911968285054,20.100621555625636,-144.39494217689344,79.24942967884212,-174.69320202805707,0
Non-Veteran,Bisexual,33.70711192431676,D,190.06236736761463,-52.028163934551955,96.52566128256271,-30.61996924620341,80.75577696363676,106.77653064083539,1
Veteran,Other,-52.188841704142774,E,-122.2485853507363,103.92611925168194,-86.7764350980328,-88.71891913741769,53.43999182632281,-39.0098740360873,0
Veteran,Homosexual,-151.15872107175372,D,-7.549723306053033,49.48647657101141,108.94101077558516,-77.90988360593207,-78.66883731919489,-106.7458723590212,1
Non-Veteran,Homosexual,1.999453204785352,A,8.56159903398077,23.804334712430077,-411.02029079090414,16.62501986276873,-1.3945924213338694,58.969039867295024,0
Veteran,Bisexual,-58.535545924385744,C,51.783515407850544,-44.24205171981569,-86.2475613437974,-171.4866385650771,3.6252281617589333,-59.3537223782083,0
Veteran,Homosexual,-98.55279624093794,C,-142.34590318225472,-7.5941741293115195,-105.83230613380701,83.57469641463662,-72.94029582484862,29.66859854084255,0
Non-Veteran,Other,41.00294884534655,A,-41.516283708107636,80.19542414115364,177.69071509884228,69.61381346815033,2.1341901558160923,0.4560579858738935,1
Yes,Homosexual,92.50678128625188,D,-61.342920532759535,45.638449965274326,-32.18762406578741,48.18114166560095,-36.74229192200784,-18.61886749661891,0
Yes,Heterosexual,124.14601725733527,E,114.89326282595536,-199.19524367302395,-56.322588553532725,136.96697455511867,22.663848125255733,200.80420101532445,1
Yes,Heterosexual,13.23008355143253,E,-43.03032788085799,-145.02839826385306,-120.16523369457788,-100.52256225001719,16.70947792138228,-28.99768733533637,1
Non-Veteran,Other,-36.60141329448978,D,-156.69862940858977,-44.96833146239725,92.32324632606029,-3.3616637686982074,-66.8800065868172,-31.491282694513252,1
Yes,Homosexual,39.68715812842205,B,-73.52509798439523,1.5773472486228186,-76.92582126142045,-56.96024951663618,162.69894170403128,-48.87303223396683,0
No,Bisexual,-113.44998276157784,E,49.578212647932105,-202.08373654254842,-218.84700513506732,-26.528255741744626,175.89030844566318,-68.74063510291289,1
No,Homosexual,43.87387183931784,D,168.8033558968253,-211.17163287885478,-110.27870565297921,97.74205255710294,-37.56592080919413,-137.92960097709206,0
Yes,Heterosexual,185.56523659099227,E,-60.171624932481485,-15.513856874448292,35.11426492095783,-82.34933864859059,-95.92273020117389,207.5905740438465,0
Non-Veteran,Heterosexual,39.64607656669095,C,71.00362764911738,51.39160775270343,17.147906516196,119.55222683177729,-86.24105635150194,55.06752555272969,1
Yes,Homosexual,90.43153236088826,E,-34.80895050990187,1.694355840073267,29.97734918282553,59.44430870628631,-39.673157734222144,79.49433323256068,0
No,Other,-128.78305842675556,C,-20.16612852539006,74.8818880242191,5.684735013274081,48.463175132976026,-41.99603823511894,101.81579260569127,0
Non-Veteran,Bisexual,-118.09735853231227,D,-24.87404995738943,-105.91727671666888,-86.47580503409218,-78.14831670817986,-23.712117891516694,-28.659773793680742,0
Yes,Heterosexual,162.13315951054906,B,-189.15537266330097,73.75586424149633,-89.33870216906253,-118.27095116831742,-57.106549622382886,79.96688611816776,0
Veteran,Homosexual,77.89697564503598,E,55.311068904826975,30.693364416179648,-30.888242674032323,-76.19593271427324,-116.32914105443768,-94.85131416906808,0
Veteran,Bisexual,-85.95723038905751,A,-5.174072626946035,39.776994099440884,59.67281908463327,29.68631675987657,-134.52566380901797,185.73791949410614,1
Non-Veteran,Heterosexual,-41.805086464886735,D,-0.1494192951871137,-90.63311485557877,54.767596848701906,-295.0455423195349,-24.126320671569022,53.348440611965266,1
No,Other,49.2130517234122,B,124.86595889712375,-51.54086928738511,-25.56177853367624,60.16718278344341,162.75107169567227,57.132557590701204,1
No,Other,-50.22637374844814,D,94.65040454727249,71.17034302051746,-75.5960197789453,-158.75147229047707,-55.348907598451206,-142.41425251892898,1
Yes,Homosexual,-63.395743355088044,E,7.406998991414368,83.13100556443008,-70.97786530623245,72.16765953750257,-8.517244953403024,-3.8988450138239483,1
Yes,Heterosexual,-30.11904244453745,A,160.39955300646994,34.33660432310571,138.69995073934106,-202.9709946774621,88.46323638327162,-5.293674529608221,1
Yes,Other,-94.61689307606626,A,-31.01021084968389,-12.345960603233669,-159.51020349328385,-15.641835826206037,15.631509047831294,-77.59778436794139,0
Veteran,Homosexual,64.11006063340048,C,-116.33832598206628,56.772791565531364,-47.49703578147671,-171.79484105227684,-134.11288490484912,18.704036640259353,1
Veteran,Other,48.60173326784776,E,-4.090967009328141,140.3347597840951,-86.91620233434504,42.423142806265176,38.33048264430965,187.0972494987909,0
Veteran,Other,-78.16151494322659,B,22.704483448122538,0.19103950226734642,-52.687020487006464,-77.62489417426636,102.47611810534264,-40.13455271787862,0
Yes,Bisexual,-100.75767199031829,B,-74.4757932269147,161.34543069855664,-37.150992231015344,-56.56029607121905,140.56115471178023,72.4641635133571,1
No,Heterosexual,100.96498858492909,B,187.7605503736261,145.41844207350323,-98.83532623508137,-40.618292693590746,-70.64202482451113,-260.49837939142606,1
No,Bisexual,-55.05810155928527,D,2.399551044639415,137.62944157258121,47.875950717224576,153.1089894130276,58.250756745950426,-60.28381833662056,0
No,Other,49.662982162035,E,132.04539360875566,21.793511689425934,134.89743105039096,-91.3810552527939,-80.68718540893171,-99.06776611760868,1
Veteran,Heterosexual,37.74738430543476,C,-49.01049554811958,-85.26880264863281,143.76588127890665,-32.69845234004371,33.91159479282952,79.01192144062922,0
No,Other,-55.535994811460775,E,55.34461354338376,-57.224470519478146,-65.67159223697863,-98.17751677386194,-1.7907446165724543,-9.088235261636335,1
Non-Veteran,Homosexual,177.49320346159809,A,151.72558830960006,33.84414943070625,-0.9098469600965806,11.575829510967903,97.75380208476436,-102.37447665995649,1
No,Bisexual,-87.27875570585333,E,48.080082839801356,79.15238008525532,26.916122558652106,104.1537224487607,-132.21240727346714,-57.66057676021741,0
Veteran,Heterosexual,138.16486633103253,A,33.185396363740736,100.40766364486835,93.21938821608768,-115.8746286937749,87.75712370621228,-17.36122795347101,0
