AGE,military,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
62,Veteran,Physical,B,-112.87238127172496,43.353875758512686,B,-1.164517569545293,C,D,C,83.59102217215423,D,197.49076566604998,B,B,E,1
41,No,None,E,45.51065465536641,-166.2755041320706,E,-97.53782098578687,C,A,D,102.78260053695737,B,-38.07980851875122,E,C,B,1
53,No,Mental,D,-105.96580569549683,-67.3639545649537,E,-112.77978259360282,E,B,E,-165.46485019439893,A,-79.39543915732611,A,D,E,0
45,No,Physical,E,134.0391571949019,59.468512222633564,B,120.16712563588963,E,A,C,-10.345251233050092,B,45.280597496391024,D,A,C,0
29,Non-Veteran,Both,C,-70.61721154062427,-59.93865748831166,E,95.78731192898505,C,E,C,-55.24937045843375,B,-84.62313709506978,E,B,C,0
75,Non-Veteran,Both,D,-190.99611863800752,-71.65802598120152,A,-115.39057314877637,A,A,D,-51.23719321851078,C,79.58636277883788,A,B,E,0
55,Yes,No,D,139.37002853867142,-82.42745559826776,A,77.37839197816861,A,C,A,37.83489181895129,C,-215.61112077309778,A,C,E,1
42,Veteran,No,B,31.102480465289943,-75.45235546266498,A,-69.66581099726096,A,B,E,140.47275719583686,E,5.676221188438257,B,C,A,0
54,Non-Veteran,Physical,C,18.271148841139855,-37.178340781519545,C,-48.48348069650987,E,E,E,-117.36981435370146,B,-31.568965916137774,C,D,D,1
60,Veteran,None,C,32.126844125877064,116.37880397644793,B,-54.148286354236454,E,A,E,-132.0763272132608,D,16.000082893414042,E,A,A,0
73,Non-Veteran,No,C,-120.21502329801874,25.33695116009656,E,57.32448881222811,D,E,C,-95.52013094724485,B,75.1406873814709,C,B,D,1
63,Yes,None,E,98.80858477255452,-49.37527692855062,E,-4.17866376080497,A,C,B,123.30443891106128,D,-13.519150512434164,A,E,E,1
36,Veteran,None,D,-109.64184924444152,-31.499488271622354,D,-50.59894065590177,D,E,B,-135.46948519169825,A,192.35733752089394,A,E,A,1
60,Veteran,Yes,A,198.6836699696433,-111.32065983265407,D,-22.493419689239875,B,C,D,107.62211975381398,D,-22.00886862962726,A,D,E,0
27,No,Yes,D,-38.45170951152326,-70.83756571129094,D,-13.923751326692582,D,C,B,185.86333336855125,B,5.58349917239484,B,A,A,1
20,Veteran,Mental,D,-198.89010828364488,-113.13283929771676,B,11.507007914146104,D,A,E,-13.010448587264731,A,-30.87224949618334,B,A,D,1
61,Veteran,No,D,-161.49325934590627,27.27053201487441,A,138.4572654918799,B,E,B,23.87833701929646,D,146.37336104621235,A,A,A,0
23,Non-Veteran,Yes,E,197.10110886046056,-85.2321617272589,B,-55.32672205147181,D,D,D,-217.4864142740794,A,47.98973127039752,E,A,E,0
51,No,Mental,B,59.22396325724604,-127.78654972240251,C,45.348175652300895,B,E,A,-37.853576429698904,A,22.308931397002773,A,C,C,1
59,Yes,No,A,-19.803717209239892,7.329061345814007,B,-69.49921432327712,D,B,D,102.76296043191854,D,177.0337449135691,D,E,E,1
55,No,Yes,E,-167.7696317450186,-18.83782063860477,A,-219.8970630723996,C,A,E,32.7186704913073,B,25.784847597325133,B,C,E,0
34,Veteran,Physical,B,-62.547171744163656,-17.13366795707332,D,55.65892232200016,E,B,A,242.6389315138352,E,-34.740712936439685,B,A,D,1
33,Yes,Physical,E,-111.6834935026947,70.87984638653691,A,-14.810231317568848,A,B,A,-13.837339284818004,A,-12.357633601138899,B,E,C,1
59,Non-Veteran,Mental,B,48.94106997352472,-71.76366698274208,A,-4.663346024589582,D,E,A,136.96903507770782,C,-42.347470011823034,B,A,E,1
31,No,Physical,B,108.68158524147769,48.590083812175976,C,-167.11494251713,B,D,C,-67.1734160795998,A,16.17331700615818,B,B,E,1
63,No,Mental,D,-74.25961212775847,33.25487135306854,C,18.146532646419335,C,B,A,-113.54020129876812,A,65.47003831105508,A,D,D,0
25,Veteran,Yes,E,-133.49469132131756,-249.66663918997733,A,39.24458461656222,B,C,A,134.4650139126643,E,-24.97373782163317,C,B,B,0
46,No,No,C,-97.28360442384519,10.73995140702391,B,-44.21180721101031,B,E,B,-48.74919072466587,B,122.06041476242608,A,E,E,0
76,Yes,Both,E,-33.1112089484629,-224.04537786912437,A,71.92875363475257,C,B,B,13.814982357988004,D,19.922447968618094,C,B,A,0
18,No,Physical,C,102.12305017900569,-57.83292446892607,C,169.34279876573916,B,D,B,81.01023154648763,D,66.8382079210305,B,D,D,1
74,Veteran,Physical,C,-14.38439139562688,27.478318350520976,D,-43.58024073871029,D,C,D,-146.42857814961764,B,15.961154764317529,B,C,B,0
53,No,Yes,E,58.484597338575014,-103.22692458925194,D,18.427668810453095,C,E,D,-115.28606638221525,D,48.69523084252515,E,E,B,1
55,Yes,Yes,B,-63.042142775864306,-74.97483028626624,A,-131.33065885337695,E,A,A,117.60903335533406,D,61.26009506069296,A,A,A,1
24,Yes,Physical,D,-181.63518208271913,-8.379887728583144,C,116.90652873339131,E,C,E,52.4977466062621,B,40.196600620278886,A,C,D,0
60,Non-Veteran,Yes,A,-131.20167719080234,108.9132455303989,C,137.8758506241237,D,B,C,93.32367492785774,D,149.29929366714833,E,D,C,0
30,Yes,None,E,-79.18448147172496,-233.19733892797822,D,106.01472137959607,A,E,D,-19.950226201772185,D,-89.01652514054868,A,D,B,0
71,Yes,Yes,C,31.73348253019901,54.98391638648935,E,-18.36038465249307,B,A,E,83.83556471728326,A,125.55003180110984,A,A,E,1
29,Non-Veteran,Yes,A,138.98228307218784,34.10275667677286,C,85.38442687184138,E,C,B,8.242399220175347,A,-49.900421081535974,D,B,A,1
55,Veteran,Both,B,-3.790005862431764,37.62240113448367,E,-194.15263279559596,E,C,E,72.98926203098166,B,92.50492547328744,C,E,B,1
72,Veteran,Yes,E,8.326833837908923,-60.54953992160266,E,-47.99761759007557,B,D,C,-64.44597048154488,E,-6.358169121425012,A,C,D,0
19,No,Yes,A,-20.700388838810664,-159.3726071913248,D,-48.45565698189846,D,B,B,-43.42113066462276,E,101.61130861592432,A,C,A,0
18,No,Yes,A,-76.70743592116422,213.2701601131421,D,208.2405446921935,E,A,C,-95.4181870013757,A,39.80777246891947,A,D,E,0
47,Non-Veteran,Physical,C,-100.82612970680411,33.12990495852058,C,-133.7457334084354,B,D,A,71.87895305908128,E,5.419099104342793,A,C,C,0
66,Veteran,Mental,E,-66.47854873979726,-166.8734472295768,B,41.682300963060484,D,C,D,-43.2791185582577,A,55.38529263244336,B,C,B,1
68,Non-Veteran,Both,C,72.5166333742978,63.83880477453759,A,125.55843729312606,C,E,B,2.96258965747811,C,-15.980083228012193,A,C,E,0
62,No,Both,A,-216.69780823451072,-9.023341261215366,B,-93.17635396218895,A,E,A,-62.900525578492946,E,107.80029979197698,C,B,C,0
45,No,Physical,A,-31.963730882410363,-11.30270211798377,A,27.167064498555916,D,C,B,-64.2933058420068,E,-152.52064919053777,B,C,C,0
53,No,Mental,B,56.90225123964539,-60.857151500649884,B,-4.630099492064218,E,B,D,-5.682435146483609,A,-146.3137209396046,D,A,B,0
68,Non-Veteran,Mental,A,133.32159887054752,-45.98277204663787,C,-53.53918615455865,C,C,B,-67.70560899748298,E,63.8137321360611,A,C,B,1
53,No,Both,B,-116.56722351599191,6.780891167328663,E,26.264061814740618,B,E,D,65.92057213817569,C,-57.42847743009554,E,B,B,0
62,Yes,No,A,-26.496313849954134,12.14667316214032,D,10.447650153166801,B,D,B,-20.5938380004757,C,49.335490300906805,C,D,C,0
79,Veteran,Mental,B,101.77379757803185,-124.11137808018799,B,-5.498299683964887,E,C,C,171.23351036285254,B,157.02527918752185,A,E,B,0
73,Veteran,Both,A,33.268486888135065,-16.28737497139306,C,-27.208565640960302,B,D,E,-73.47712296321701,C,99.31942652432842,B,E,A,0
28,Non-Veteran,No,E,-173.62921424872252,-40.03856728544431,A,51.96131741681691,A,C,D,49.090248264116624,B,44.27342319421149,A,D,E,0
53,No,Yes,D,92.95921940361343,-70.49917635910778,B,-43.73719289249666,B,D,E,-105.41439510896915,C,44.47518540798228,C,E,A,1
68,Veteran,Yes,D,-30.445834588904543,-4.341092813749831,D,-36.66936324763795,C,E,E,97.41542815741388,A,40.83540187656941,C,C,C,0
44,No,Yes,C,50.23472242526782,44.67562699953682,C,13.442611980392838,A,E,E,61.20394385737489,A,92.22777588656885,D,C,B,1
48,No,None,D,16.688920607524697,6.0269570904030925,B,85.86682373975125,B,C,E,29.210246376101693,B,16.212874062595056,E,B,C,1
65,Non-Veteran,Mental,C,-29.204875196148155,46.76263847543443,E,-64.1251348272686,B,A,E,-127.13073997122979,A,-150.3286981340906,D,C,B,0
20,Non-Veteran,No,B,-182.97188946592365,-73.48251592601727,A,129.21011369080136,B,D,A,-11.20691958093646,D,-260.278963449723,C,D,D,1
38,Yes,None,C,161.76532734273465,189.92787635422232,B,46.87975656053635,E,C,B,118.77371427167769,C,119.60013935632692,D,E,B,0
63,No,No,E,136.30001041742682,-124.16976882363078,A,101.5760504787356,E,D,D,-64.97367485484006,D,34.23795914376852,E,C,B,0
79,Non-Veteran,No,C,-174.45992562973598,64.66205160456279,D,-40.350244038415426,E,E,B,3.461305110085456,E,67.70279872127871,A,C,C,0
76,Veteran,None,D,86.30967859842411,16.23484628154963,A,-31.277453632600526,E,E,D,32.70840458245131,B,-136.09779185322364,C,C,D,1
66,No,No,E,24.995453744848838,72.88906122781925,E,164.34915642568964,B,D,A,83.2132845589864,B,9.460798435576153,E,A,D,1
39,Yes,Physical,A,79.8880435352031,230.36430008841918,E,121.94978524971431,D,C,A,-2.7900410653989587,A,47.78962637668845,C,D,B,0
76,No,Mental,E,-25.935397449754415,89.27333191005593,B,114.52227927514713,D,E,C,-171.42828195743428,D,91.2799754690001,B,C,A,1
19,Yes,Yes,A,-109.16994752374532,177.2957948539599,A,54.28235556577149,A,C,E,34.404650082813916,B,8.037119061455579,E,B,C,1
27,Non-Veteran,None,C,225.8615377834869,34.62218202075788,C,2.718315886126963,D,C,E,-68.88050697621824,C,-60.16197924496806,C,D,D,1
26,No,No,A,96.75394657513901,-8.79589408738441,B,-120.10101290459336,B,C,D,76.2839773754414,B,253.6626308557107,B,A,C,0
28,Yes,None,B,34.550439538741855,134.79025554644414,D,-3.177662702075877,C,E,B,59.392241561381375,E,-3.8437479519698607,A,B,A,0
30,Yes,None,B,-128.39643766297465,175.209632937252,D,-33.42636849886207,B,B,C,-2.6590069660059372,C,-52.41088744851838,A,A,D,0
66,Yes,Mental,B,67.43491125192988,194.3039656847689,A,73.15542459403136,D,C,D,-52.680994511996836,B,-0.8236063725386967,C,E,E,0
22,Yes,None,E,-55.20667950314236,6.515407983365168,C,-126.11048850762967,E,D,A,-65.45681846504975,C,21.362626530033875,D,E,C,0
72,Non-Veteran,Yes,B,-38.48805138435901,-5.920164121477056,B,36.1343819315233,A,B,B,-94.54243687332564,B,145.78491872033152,C,C,D,0
63,No,None,D,310.971612078811,102.11336832290898,E,43.40950048281898,B,A,B,1.093039258454135,D,-10.74419189993424,C,E,C,0
57,No,No,D,-160.58751404248733,87.43839401826118,C,-16.643016322380834,D,C,D,-8.50012629600621,A,-180.5093514756076,D,C,A,1
79,No,None,D,-67.54571090662115,-30.21582715012059,B,-261.1857146803725,E,D,B,175.3071799500794,C,-18.557215385536345,B,A,E,1
48,No,No,D,-34.29288414150351,16.922586571117776,A,237.44034000637896,B,E,A,84.3087165834211,B,150.87023708438545,E,D,E,0
74,Yes,Both,E,-118.65426439754103,-27.26879653719575,C,115.7146035115107,C,D,B,142.04898009664112,A,-33.29300858745214,D,A,C,1
72,No,No,B,81.4569993001871,-36.5452628457685,B,182.9097606241329,B,D,B,167.14039207720523,B,-44.595632256910484,D,D,D,1
22,Veteran,No,C,-25.422336701709792,150.38646017030385,D,-4.778024388128345,A,D,A,-68.55335324740253,D,116.65104068890493,D,D,E,0
25,Veteran,Physical,E,165.61381403534688,-95.86446123993626,D,-67.53961821621579,A,B,D,43.94634087785982,E,-21.556392331203984,D,C,D,1
25,Non-Veteran,Physical,C,145.02203300993054,-95.50327191878569,C,72.40691634676163,C,E,D,-23.66003826616562,A,20.848428826605716,E,A,A,0
72,Yes,None,E,134.43356457330415,-5.775367964682319,E,-64.72593404178639,C,B,D,-116.86390203925532,A,75.83646717201282,E,A,C,1
63,No,Mental,E,-21.44106142581027,109.75019475232479,B,99.91070883753892,D,D,C,194.3766132334678,B,-117.15325938796906,A,E,A,0
60,Yes,No,B,73.37530223385095,142.53588870749672,D,23.065408465853203,A,E,D,-6.205990952927509,E,-38.1989475418657,A,C,E,1
32,Yes,Yes,D,-28.07369466141462,-68.96229807795591,C,80.01662418519538,A,B,E,111.81295965813034,A,28.347621159576654,B,B,C,1
48,No,Yes,C,52.128426245935586,-70.08549500510881,A,130.65541712101728,D,A,C,-67.41224888058639,C,-137.65397421916572,C,D,E,0
49,Veteran,Both,D,-90.39605885857473,-89.44633444566972,D,-89.74809900099287,D,A,A,29.809148720354838,C,-35.8968667568839,D,B,E,1
54,Veteran,Yes,E,161.31531835385192,-100.69625560144931,B,128.78745206024348,B,A,B,77.64835588764221,B,-37.08105401216365,E,C,D,0
70,Veteran,Both,C,30.580858293577368,8.550005585502872,A,-31.134538999244466,D,D,C,97.14901013698986,E,-49.31607353543564,B,A,D,0
51,Veteran,No,B,-54.0484017089647,-152.79806149922314,D,150.55530691022105,B,E,D,-46.79781042230026,C,-11.174955796550606,A,A,D,0
73,Non-Veteran,Mental,B,-26.344566240129456,30.784120870218935,A,-33.08229069365128,E,E,D,85.21645285337428,B,51.501032380678716,A,B,C,0
53,Yes,No,B,47.69376245565046,-66.14667370110664,A,-0.4981470276432847,C,D,C,-30.67935275134308,A,21.150451094450993,E,B,A,1
50,No,Physical,B,305.28303852875297,-8.895414654979975,A,27.089133338328526,C,A,C,53.99631797580751,A,-41.345356294993884,D,A,B,0
20,No,Yes,D,-29.781412298643367,122.32506639841179,E,56.574129768587134,C,B,A,181.14993474794144,B,71.83024438637896,E,A,A,0
50,Yes,Both,C,41.43527133223811,164.0105802725473,B,-134.88163975515576,E,E,B,-89.7513713322866,E,-219.12644408679972,C,E,E,1
68,Non-Veteran,None,A,-31.99471738957055,114.04388881341829,B,67.22665885468652,D,B,E,148.90873525081713,B,56.287074073014665,B,B,B,0
50,Yes,No,B,262.25597420117333,18.196925835223606,C,221.37331664321334,C,B,B,88.8817386077715,B,114.05512560748843,D,B,A,1
76,Veteran,No,D,-155.52620964474292,186.54576278108019,A,-33.868386421023736,E,C,E,28.69860207374465,B,-15.16295198414821,B,D,B,1
64,Yes,Both,C,4.866914583685916,-5.981465541636148,E,-6.348722051596724,E,C,E,12.714941581708933,B,23.642706469231562,D,D,C,1
63,Veteran,None,C,24.88634755325356,141.4699099058462,A,-9.350327289089046,B,D,A,131.6524878238314,B,143.8972801643289,B,E,C,1
63,Yes,None,E,-102.42107780375285,17.083021840489028,A,-88.41422292240553,E,E,A,-133.24585124991378,B,65.76795641263118,D,D,D,1
27,Veteran,Both,B,71.03768810093727,-181.7126796850232,B,-59.547445455408166,D,E,D,-17.39075751245068,B,-148.75896270578386,A,D,B,0
50,No,Mental,A,-331.2429178663753,-66.7363502672275,E,-37.25970723456441,A,A,C,60.93599949066769,A,-66.88279449385237,E,E,A,0
66,Yes,No,E,208.09915273333547,145.20763473536576,C,141.55929247035616,C,C,D,147.3380222274042,A,-124.00149913296316,B,E,E,0
72,Veteran,Mental,E,-34.25062114433692,29.720832826892675,D,-71.90906879618541,B,A,D,176.52211615783287,A,-266.7565412153612,E,A,E,1
44,Veteran,Yes,B,44.12372091803577,-22.63532873207203,E,7.213902410765459,B,A,C,-37.08950949389751,A,-90.54156077815277,B,E,D,0
48,Veteran,Mental,C,111.86735387771584,-117.53098358904231,C,8.806125753783158,D,B,A,40.567426823282446,A,-48.342818252484385,C,A,A,0
18,Non-Veteran,No,C,-116.44523145961439,-23.404060446255375,C,-4.762118755095958,E,A,A,-37.053816670352575,D,4.231387587937851,A,B,D,1
27,Non-Veteran,Yes,A,91.03584919359866,206.83839855511894,B,41.06606527202264,C,B,A,128.01077773585814,A,101.06246791319737,E,C,A,1
36,Veteran,None,B,9.772876438881916,-115.59276503624282,A,-226.81838593570873,D,C,A,26.661000700157217,D,78.47937226281326,B,A,C,1
43,Veteran,No,E,-59.284239934004134,-6.440577647204332,E,49.12223600239729,C,C,E,-4.204245051001791,B,-2.2978933423264873,C,B,C,0
30,Veteran,Yes,B,-201.27329859707163,-45.30812785926444,C,97.47038406854772,B,E,B,120.09891694254489,D,99.28041963873412,A,C,B,0
53,Veteran,No,B,-45.153472327962234,97.79712761246073,D,113.07669171023487,A,E,A,8.696296997532391,D,94.48443285103369,E,C,C,0
75,Non-Veteran,Physical,D,49.00576527283319,72.12695606045689,E,86.17502533277833,D,D,B,-47.42241548931295,E,141.71726187390533,D,B,A,1
46,No,Yes,E,-99.42385103458676,-21.600117949485202,D,-139.87360635638456,E,D,C,-49.770490509991866,B,13.770711007626993,D,E,A,0
46,Yes,No,E,-66.6102056466387,-25.939525902594845,E,334.5584525674808,A,D,C,-22.671456295897322,B,86.70341216215573,A,C,E,1
26,Veteran,Both,C,105.41583716010953,124.5556155704402,C,-12.26775534779061,A,E,C,49.46079054335179,B,-87.18508589408171,E,D,B,0
23,Veteran,None,A,-19.71356396755838,-218.94846692846238,A,-16.316750794417985,B,E,A,-247.86263421585423,B,111.70337191024258,D,E,E,1
71,Non-Veteran,Mental,C,-59.692416336056844,105.59778000786547,E,-6.958122853755583,E,B,B,-94.04107512436678,C,66.79193693892668,B,E,B,0
65,Non-Veteran,No,B,-68.53885450846892,26.39976935969015,A,-47.97677784054308,B,C,C,-83.5213101763974,D,14.82356048897547,D,D,E,1
58,Veteran,Both,B,-182.24192973807965,-40.099911284383786,C,73.88888586866405,A,D,B,163.35464933977934,C,1.4677301448048206,E,E,B,1
19,No,Both,D,-109.73786242585031,54.08559437060725,E,4.773133887446022,B,A,C,-17.056196877895857,A,-83.77025030205924,B,A,E,1
45,Non-Veteran,Both,E,40.51846611739883,73.81356218918556,D,28.654968873198527,E,E,A,217.79697957103187,D,60.818108731483,D,D,B,0
71,Non-Veteran,None,A,-45.7660797278615,2.411749966372535,A,68.73251265163806,A,A,D,-176.95554335964846,B,44.91416538704993,C,A,D,1
68,No,Both,C,303.6192499738209,-74.09198579923196,E,82.32640557756635,E,C,C,-1.7079789804442764,A,131.3666399340739,D,C,D,1
21,Veteran,Both,C,-207.9069252217402,89.40724231384807,B,-27.207634453215558,E,E,A,195.5160596311938,A,-17.90389108952202,D,B,C,0
34,Yes,None,E,0.5032591191127256,-70.5864322632694,B,-189.17847104553067,B,B,D,78.37444188593466,B,-103.15922414785261,D,C,E,1
50,Yes,None,D,-54.65734621424064,-38.72697734847796,B,146.291192658392,B,C,E,-15.022714219802133,B,-29.26168845657573,A,C,E,1
49,Non-Veteran,No,B,-163.25773243687746,-44.407524058719744,D,-131.39377772897188,A,E,C,-120.94279495740822,C,-0.29960953192590173,C,D,B,0
77,Veteran,No,B,120.45121615752352,-8.167283998895261,E,-84.81667837525167,D,E,A,0.5567163180335631,B,64.20337384521412,E,B,D,1
47,Veteran,Mental,A,20.201655054739163,-13.318259807609412,E,-28.18087519778471,C,E,B,-24.11617413021223,B,-71.38578359060513,E,A,B,1
72,No,None,B,90.08666572880124,85.09910673238639,B,-14.308407628761868,C,D,E,59.138355864625844,C,65.00893339491046,D,E,B,0
46,No,Yes,E,-123.87616806464604,214.77292943010156,A,-84.27374680477135,B,D,D,52.52043504437681,D,2.4116928372368,E,C,A,1
26,Yes,None,D,71.0502266296565,-16.318286432759816,D,60.44644844142341,C,B,E,37.74271480498812,D,136.08907165972377,A,C,D,0
30,Veteran,Physical,C,-36.3277993751358,10.176918448474247,E,-135.81799980021088,D,C,B,58.65830162380558,D,75.71964782884069,B,E,A,1
78,Non-Veteran,Mental,E,0.22998797707713928,187.01206679022346,E,-81.24707062458057,C,A,C,102.47707661185707,E,-123.82333013481916,E,A,A,0
19,No,Mental,E,65.13211369081776,-246.84823415101215,E,-68.33206221245776,C,E,E,-5.738676207584796,C,-46.65180379895714,A,A,C,0
41,No,Physical,D,-51.636560180194394,2.0226068234652734,E,-56.982379650887616,E,B,E,26.658199834636715,C,42.50681417547792,B,D,E,1
46,No,Both,A,62.031414824925044,106.04059375937838,A,40.8640779332401,D,C,D,180.5616294851029,B,175.80819944522273,E,A,C,0
55,Non-Veteran,No,C,-82.34089522089899,89.17243592302587,C,-23.40472277852943,C,B,D,-17.7198910922614,C,-70.101689169791,A,E,D,1
44,Veteran,Both,D,151.13744135218278,-20.37308027379465,A,-25.050827874924646,E,B,D,-169.77648940155194,A,-6.4512503146322135,A,B,A,1
30,Non-Veteran,None,E,-79.87402856328606,-125.31405185492845,E,97.76720751352403,C,D,D,105.22430027432613,D,-53.5521794580082,D,D,D,0
39,No,Mental,B,-116.27167478259044,-2.22309504999693,B,-106.86234109425874,C,E,A,7.042962616657272,A,104.04708556959679,D,B,A,0
28,Non-Veteran,Physical,D,-85.21737879936583,41.02367696333246,D,21.353486085445432,E,E,C,49.751658945315086,C,-143.16525153591465,C,E,D,0
49,Yes,Physical,E,51.51592400977062,-34.54664435980309,C,-32.598106325998785,E,C,D,123.37893901592538,B,-130.29999547680455,B,B,D,1
67,Non-Veteran,Physical,C,-52.38074916745804,35.03455634493019,C,-238.03599394243787,B,A,A,-85.2592050034175,C,-55.51396702388235,A,B,A,0
68,Yes,Mental,B,-88.69429330707142,4.086732556769687,A,-146.51227113274197,E,E,C,-28.867994919923408,C,41.4815902269268,D,B,C,0
78,No,Mental,D,-25.741547465736264,-18.703202410824467,E,-33.40247603376914,A,C,C,78.26157040543664,B,62.315658769948435,D,B,C,1
42,Yes,No,C,203.80421045738402,87.26269658169511,B,-102.54413210258248,A,E,B,33.627730656240736,B,-63.96507244166456,A,E,E,1
60,No,No,C,96.72504239091411,-49.13015619296668,E,65.31982432773415,A,C,E,121.31008704836752,C,-71.44996474439233,D,A,A,1
69,Non-Veteran,Mental,D,79.10121378765595,170.94816399730425,A,-142.49617804298381,D,A,E,52.17506210417254,C,-17.374335163601845,C,E,D,0
40,Veteran,None,C,-120.64992587176371,-92.03974974236044,B,88.44402268996647,B,D,C,-67.37247820425296,A,-52.76214032629167,D,B,D,1
57,Veteran,Yes,C,154.70962950955567,-23.955372345020315,C,-144.38832754454754,D,A,B,38.053972991166304,C,-49.02189212209356,B,B,C,0
77,Yes,Both,D,174.589944843879,211.31520455906886,C,-63.13986106814353,D,D,A,-108.70603710778468,C,100.69059470765498,A,B,B,0
20,Veteran,Both,B,68.04340631867646,-24.48761173182643,E,259.84934876513273,E,D,C,65.78568463663544,D,-121.45179746976883,E,A,C,1
77,Non-Veteran,Both,C,-125.31547164379585,31.195769653354006,D,-16.138134256111226,B,D,C,-86.75809821894673,C,-29.145133395482954,D,A,C,1
58,Veteran,None,A,77.29998629726751,-98.91227143694088,A,108.08615335476061,E,E,C,234.7895539106517,A,36.073059151108296,B,B,B,1
53,Non-Veteran,Mental,D,-43.120752506265546,-62.59811694860402,B,-129.39631202231502,C,C,B,92.6060980364717,E,-97.33071383387848,A,D,B,0
46,No,Physical,A,25.031277598333435,-98.99433689780469,A,62.48573178623496,E,C,E,45.91686331795568,B,111.20928812049331,B,D,E,0
31,No,Yes,C,-38.024368396937824,-215.70884052020753,E,123.59617560912857,E,C,A,-47.80101602970061,A,6.291232885868547,A,B,B,1
26,Veteran,Physical,C,-58.710259000653984,64.54898970847604,C,-2.2197539258750174,E,C,B,54.22725017203888,C,99.86884009922134,B,B,E,0
44,No,None,D,160.11612343491194,-41.91336129833319,C,14.30259002360423,D,D,E,38.84832725275483,D,147.81147046335454,E,B,E,0
31,Yes,No,C,60.149921204729274,16.034340465436777,B,-227.7057432829671,C,D,A,122.84037269574468,B,20.273405622880677,D,D,D,0
20,Yes,No,B,-105.80970002382082,-54.44296719113605,E,-11.263146953817536,A,B,D,174.33064555599643,D,-50.17788433999162,B,C,C,0
27,Non-Veteran,Mental,A,-167.07751595026423,-22.220429093216712,E,61.58144255107986,B,A,D,0.24159508951317743,C,-167.56730590311622,D,C,C,0
43,Veteran,Both,C,-114.61952260715897,-43.417948033559455,B,295.98180365021045,D,A,B,39.291582654973894,C,-113.5875918238502,C,B,B,0
61,Non-Veteran,Yes,E,-74.78545751952514,-87.69061113358916,C,94.19811399885435,E,B,A,54.8532585283916,E,-17.35675203342181,E,C,C,0
78,No,Both,E,75.03562215658913,59.25450243306416,C,-68.99112167119395,A,B,A,26.487642765972037,B,-93.90741708097991,B,C,A,1
33,Yes,Yes,D,85.68760479128868,59.545841042148815,B,22.512936566569657,D,B,E,-96.5804399841157,B,54.851417712947736,C,B,D,0
78,Non-Veteran,Mental,D,259.7378318892811,69.81701387136938,B,-12.692955701375345,A,D,E,35.66690820907366,A,72.1922735766083,A,B,D,1
54,No,Mental,B,101.81080286818212,-4.269068308611095,C,138.59362648681807,C,B,D,61.00052462603989,C,120.70002546971463,B,E,E,1
42,Non-Veteran,Both,D,-61.71135278020289,-126.48853139969603,D,12.507008339270545,E,D,B,106.53177156367715,B,193.3865713535971,A,D,C,1
30,Yes,Yes,E,34.58509431665653,-78.71345387518551,B,-39.630309907239116,B,B,C,-101.51228836024609,A,-4.914175728448702,E,A,E,0
74,Yes,Physical,C,229.0227702339366,-7.960359563850508,E,133.7761340764695,C,B,E,-26.794273031528054,A,22.74242042804972,E,B,E,0
55,Non-Veteran,Both,E,15.0798441528993,90.03271755930643,D,-66.30649834014713,E,B,D,98.46902764794542,B,43.906010461141406,D,C,D,1
24,Non-Veteran,Mental,E,-41.566581546937925,64.98860119549319,C,-47.15097088583435,A,B,E,73.09702287984875,A,70.34624751014164,E,C,A,0
68,Yes,Yes,E,-30.197969828192566,28.965739930128052,E,-84.51227193959235,E,A,B,165.27390053777918,B,50.50342846668947,A,B,C,1
20,Yes,Both,C,29.801960503820187,-37.593104003706685,A,-152.33441924579697,A,B,D,-129.2507412102379,A,-308.9364221997277,E,B,D,1
65,Yes,Physical,B,39.57578324514775,167.56861842316658,C,-79.7154512450686,B,E,E,218.57000773612108,D,-81.78479840236231,C,E,C,1
34,Veteran,Physical,B,13.48085810536966,-46.67829696301751,B,-94.72286641116612,B,D,B,-142.4622756863065,B,-122.5996762728709,B,B,A,1
78,Veteran,No,D,131.3811100777742,-12.898185229923916,D,102.34166578551032,D,E,E,-19.442862122128904,C,-19.916537461620095,B,A,B,0
33,Non-Veteran,Both,B,-1.0567205954113361,177.40834723902336,C,107.6559187031106,B,A,B,-32.16302167857737,C,-33.41972038598776,B,B,D,1
74,Veteran,Yes,B,-115.6141240615703,35.531825027328985,A,-27.767591065926762,A,B,E,43.24047902930509,B,-68.96437317712967,A,A,C,0
42,Veteran,No,A,-54.16046091147994,-27.831336370750016,B,-131.95534851279575,B,C,D,-96.4856406596288,B,54.569553039730934,E,D,A,1
63,Yes,None,E,171.9036611459874,-49.33974076748871,E,78.11852001202247,D,D,A,-82.14500799602044,D,-236.56930139202035,C,B,A,0
37,No,None,A,57.016719426616504,-64.69202250466185,B,-94.01282854404404,D,D,D,-35.285853626413946,C,-96.87468905390607,B,B,C,0
49,Yes,Yes,C,-101.65627215823795,-98.70411414361331,C,-153.949688901013,E,A,E,216.94003634800669,A,92.51599498538894,C,B,D,0
74,Yes,Mental,E,-86.7132884539625,-28.637728015216197,C,-87.24364030414247,B,B,D,191.02520754724785,D,-96.52647651339629,B,E,E,0
45,Non-Veteran,Yes,A,128.35323358327776,-183.79159748283976,C,-37.84115575074033,C,C,E,85.27922446407271,C,26.150577771669003,D,B,D,0
