veteran,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Veteran,Other,D,53.610134565556564,C,-76.93021268125854,C,11.516896178083345,-85.79109698824294,-135.00767081949988,D,157.0541311195138,A,12.211558332440381,0
Veteran,Male,B,-26.202424288259742,E,61.88582668126224,B,-83.91046753309273,-125.1156925806787,-90.2775354296423,C,35.24386193504432,B,60.73368988377679,0
Non-Veteran,F,B,38.63787763241168,D,39.03774457991981,D,-31.429539462375534,-3.521636758406229,-242.6935262738278,B,96.7726583516375,E,99.75840739661515,1
No,Non-binary,B,123.23965698527168,C,-69.68654604046823,E,-36.43649920278422,8.427659499507497,29.520062715585937,C,180.6974263241568,D,98.30666133502707,1
Non-Veteran,Non-binary,D,41.74800519229383,D,28.31205006951718,D,-75.12088520961235,139.3468581456143,41.28620182241745,C,-50.38987450286348,E,-17.094169456202,0
Yes,F,C,23.327841208339997,D,-19.822810405229188,E,113.65483963517893,-131.52276674546363,4.287252723820009,B,-32.56239297133233,A,150.20205159686876,1
Veteran,Male,D,33.835658765521146,E,44.58825127566827,E,-175.59969741560133,56.42078012751508,-12.889921687839982,D,-188.26931343412795,D,-153.14031842235252,1
No,Female,B,157.01646220034752,D,63.8574406028479,D,61.4742630036523,-324.7168195386397,124.25766233759192,A,153.60031848804007,E,-94.87521468254236,0
Yes,Non-binary,E,88.70293585896138,B,91.82612069050958,C,133.4474157139257,149.8991957320848,-152.97223134100153,C,117.53624742461007,E,75.92744363127866,1
No,Female,A,-240.8921469005711,D,-37.15449048086689,D,8.204061132234107,109.495122286002,99.00132035054867,C,39.311107904270806,C,-22.85135153175212,1
Veteran,F,D,-107.17263563523171,C,-37.55847318124169,D,148.2855734053795,38.18441602958611,-58.164239327963365,A,-31.91053041479841,D,-0.07447688438245505,1
Non-Veteran,Non-binary,D,35.72800757771529,B,-38.38860078595193,E,225.7106047784214,-103.03603541569902,28.8737435444678,B,-189.78981411481138,A,-97.28889835699599,0
Veteran,M,D,263.5859197663352,A,-83.0972932120789,A,166.29849301431568,43.158980580666764,29.23404517113206,B,-39.96577954461897,D,-85.76158668534538,0
No,F,B,44.43951055705763,C,-58.936980199151854,E,25.31038331576298,-5.81079140288314,131.41705680290423,C,-169.17437866799793,C,46.070649658789144,1
No,Female,D,-65.49055461829704,C,12.756866645619484,B,-187.8961041972922,-0.04895748896694162,39.64680858475605,D,19.432182002484545,D,-47.26747532580303,1
Non-Veteran,M,E,-78.59046383016324,A,161.60553341297896,B,-208.2533933784398,186.25838878326826,18.93168965978611,D,-53.644444353274864,A,-146.94853168972074,0
Yes,Male,D,43.380552280033584,D,128.80395941163533,E,-119.14186154305872,25.171366981863763,46.00798082779295,D,-21.876851762847558,D,-174.4471480349177,1
No,Non-binary,A,336.72019837997397,A,44.81115077987079,B,88.12504131615869,-218.6782954666647,44.71797207215772,C,52.07804203007053,B,21.130801022264244,1
Veteran,Non-binary,E,32.38454641917918,B,20.217111013154483,A,15.477878592031209,-64.32098766128651,117.67361784574027,B,-94.07358389916689,B,-14.210923156825691,0
Non-Veteran,Other,C,-32.03110223850831,E,-169.77243502331348,C,1.3515820820870934,247.01166591923186,204.3736405529013,D,62.378517433060274,A,167.1307371706257,0
Non-Veteran,F,B,47.524413520405126,E,-48.487659817673816,A,-6.367630338600523,-173.98754412658786,125.68351295291495,C,-107.75327215331554,D,17.905913057901373,1
Non-Veteran,Male,B,83.88160815693266,A,-57.38347829443511,D,-207.46043192544303,122.63647103754813,-91.34911804706053,A,-2.940545770355987,E,29.043427991780955,0
Veteran,F,B,48.118484847626206,E,7.091958032297238,A,86.38125468317011,22.233384693757806,94.31979899691197,A,-100.7640330867968,D,-78.30814605337851,0
No,F,E,96.9047143037633,B,114.84957153332793,B,34.036862509037334,-126.18070612500698,-11.851150591253337,C,33.26640691645448,D,-162.04866318286076,1
Yes,Male,D,-127.95364914373846,B,-9.0104734998653,E,22.27046576331679,-54.45642437608207,45.27046929840522,D,2.404244818505326,B,-6.739323531564298,1
Non-Veteran,Other,E,54.72223527190313,B,-13.185932605964416,E,68.43788251851191,-24.070491514246434,-41.01114868382767,B,15.582881842043436,A,-101.87723691072732,1
Yes,Non-binary,A,123.15041980892782,E,-1.4055814053517375,B,-57.09776552094728,-49.67372954161953,74.6101216495616,D,120.85961676159091,C,-30.603669154417535,0
No,M,B,78.4664689721227,B,-22.395784026199763,B,48.355307229169306,-181.81271093412144,-180.6034334492558,E,68.28856413190925,E,-59.84844422253573,1
Yes,M,E,7.019978180968329,D,213.03315846556333,E,-119.64822849144264,98.59817120107914,-186.93040524322637,A,-38.964230327559164,A,130.46233907490796,0
Veteran,Male,C,-145.68339204644033,A,85.77540983513148,B,48.0554981838587,-128.27405440949738,-71.34648519859806,D,-56.7257371182148,D,75.73724304359598,0
Non-Veteran,M,D,-2.795922542746523,B,62.09296255894855,D,-107.50014328801373,-14.294373604723965,100.18287668305952,C,1.9767295430750003,E,-0.6431871691930849,0
Yes,Other,E,110.2809151960962,B,48.91832707091881,A,-196.32310008199676,-225.4455931427635,-42.162949370886885,E,68.49582875541213,B,56.805511491109385,0
Veteran,Other,D,-41.429496806025405,B,-81.30299504944536,C,-40.69256525146687,95.41377314793138,7.083921445506435,C,-33.66842161723433,E,102.37984165932086,1
Yes,Non-binary,B,-78.57084264616624,D,-7.095105814986355,B,-22.165101065441227,66.64007615573654,34.08936790287073,E,-100.34659879070537,C,-14.014742884378318,1
Yes,Female,E,-72.44209146394854,D,-18.49645079929874,B,42.584758984986195,43.40171218069342,-133.95977002326413,A,145.39472814619862,D,-48.284957887529316,1
Veteran,Other,D,261.57852314261334,B,-46.41022760663348,E,33.999871079016444,116.43100337917099,29.417875233794682,C,173.01218067927113,D,10.377333623928456,1
Non-Veteran,Other,C,-44.3189196436884,C,154.76223429285065,B,27.545931446725664,-102.73237575006895,40.6499472943311,A,104.27952382298444,E,185.7536907077803,0
Non-Veteran,Female,B,-32.92987747366105,B,-90.35345796625172,B,-67.92278603961527,56.53396973359889,87.20785716866727,D,210.27886327000093,E,-62.61039632953237,0
Non-Veteran,M,B,-35.183085760808275,C,103.37689641227041,A,48.731235303980206,31.53270561961613,-32.06205812152199,A,10.539799613432267,D,-234.96742470882072,1
Veteran,M,A,-11.27117756108035,E,-157.4764647135892,D,51.825610361673554,52.20028852961055,-143.7003551832143,E,-78.17617503372374,A,2.9157373038495105,0
Non-Veteran,F,A,-18.798749299269957,C,21.38953981637515,A,-241.5517818053898,-45.605876248335726,-152.19553566727606,A,-22.673614530170696,B,78.7825612342799,1
Veteran,F,A,63.90049163860093,E,-155.3476462719761,E,87.28743532607301,179.85354498529875,57.21012994290048,D,-260.786201240082,C,-142.1056226488619,1
No,Other,E,79.30692713896046,C,57.56778253349783,B,-29.829274354520024,2.3443168859396177,-80.02890113746682,E,16.220412045418055,E,134.59751734910236,0
Yes,Male,A,-62.20251331804961,B,244.73141558767173,A,3.275690453261267,106.71084077231039,85.42853427622096,A,-172.54007785713577,E,211.69871861078357,1
Yes,Female,C,-38.62338840407457,A,61.647053842426146,C,35.901755753973006,30.238478102802446,105.85415263998974,D,-104.08058301502952,B,-130.26937597817374,1
No,Other,D,-111.2044915022737,C,31.611848091994787,B,18.52776995932252,-186.4083943709592,-59.97243717086573,D,-109.80564425559041,E,94.20694928301346,0
No,M,A,163.11504485431027,C,-102.36489672532063,E,0.2496619356174404,-108.90376721359452,129.7464937443866,E,44.169106733167865,C,-47.42505498039772,1
Non-Veteran,Other,B,-124.5076015513033,E,66.67515416333984,E,-5.736136247822028,174.0471239439439,-138.42225209042232,D,85.65527598981822,E,37.787645765272124,0
No,Male,C,112.29473257593743,D,-25.442064335904448,B,-169.38396647229675,-126.19217446651447,94.67518310923072,E,34.42059442986002,E,-118.89012652577426,1
Yes,Male,B,-28.853595918810555,C,94.96432787157755,C,191.85546106775556,114.70230025923802,26.98125219187824,B,-18.32609367655514,D,101.45317549540331,1
Yes,Non-binary,A,-66.2490848529242,B,104.26839800981995,B,100.33608078289187,13.388776956059086,-69.54169005704117,A,7.9390044489030736,B,0.3463570961310087,1
Non-Veteran,Non-binary,C,10.225739565983643,B,84.6053444016383,A,-139.366110311378,7.910063218364109,-40.11226236636773,A,97.2846147505488,B,-5.421997640817806,1
No,Female,E,-58.25978499657101,C,88.37858235328027,A,-88.1745184605413,134.37022670609238,-47.478563962353576,C,14.2533421271195,C,-62.361715680162334,1
No,Female,E,-47.305928212228515,C,-7.7365735998312815,D,-51.81559165062312,94.14305500831699,57.66153248033243,A,-155.52343957742727,E,-112.23468774239478,1
Veteran,Male,E,-127.60417057693736,D,-167.25331888601374,B,-14.946289391266584,-147.37816815586768,53.942025524018234,C,54.10895144682739,B,-50.24806510093642,0
Yes,F,C,-232.7801195598713,A,-113.53407460552185,A,78.66466516794475,153.35037954079567,47.596597459271955,C,32.681059900756075,C,43.46885165430013,1
Non-Veteran,F,E,-122.55475237006573,E,14.372484796157131,C,23.899025289032522,-60.053588097754286,5.646743816606243,E,-152.31760053854384,A,-46.83923726342293,1
No,F,A,164.65556146304095,D,-45.57821318616196,A,-30.70458306528604,-193.18562118492494,-134.6637488503384,D,117.16069972320808,A,-196.9453193205145,1
Non-Veteran,F,A,95.21973631010172,A,-39.35199152070457,A,1.5443614909311467,45.21842936484461,17.554221463271062,B,119.16250125030852,D,193.2510583460239,0
Non-Veteran,Other,A,-56.30458213268999,B,50.93953612236937,D,-75.7496123879388,100.00832537642033,-33.75139506062149,C,1.89531602132856,B,-110.41703338689206,1
Yes,Other,A,-98.08059259410572,A,65.3779566121772,D,-245.5121850629012,54.05485822856632,-19.618837397873058,B,67.25293378284981,D,-104.65555646418477,0
No,Other,D,-13.460875148948274,E,-80.99468754883502,E,-16.20823137434739,-72.0337520330474,-122.90244278632703,C,-106.56035263673824,E,-140.09213799812207,0
Veteran,M,B,-11.614811157468397,B,149.75589334804815,E,152.24232358908446,229.48135073924382,22.075934269180575,A,192.82652650100937,D,134.7650987871581,1
Yes,Non-binary,E,69.47006352570496,D,-111.5174458905309,A,11.42743422345771,-182.97244184347778,77.94936109097472,C,-146.2855072629162,B,-35.25257050818206,0
Non-Veteran,Other,C,141.33656455958072,D,56.77738067474659,A,-158.0504254619493,150.8027827408902,-16.285569556957117,A,-221.81048181253843,E,6.473165387268363,1
Veteran,Other,C,-67.29080268464479,E,47.06994308938356,B,138.16633357141055,65.09478713077105,7.168635763799299,D,3.92748070713896,D,127.98854600613754,1
No,Non-binary,A,51.065441237347954,A,69.16809857776018,A,-29.55995160841195,30.570506975240637,-88.71419387588627,E,-179.92879980103612,D,-41.252733499512594,1
No,M,B,-66.35853298489778,D,-81.72083699118957,B,-113.94748084782094,95.88234049898745,156.1971135335161,B,100.74222693528634,A,18.072990967879615,1
Veteran,F,A,-177.7526880557703,B,15.625378345196332,C,197.4170457532825,64.47497680880906,-33.370772742556674,E,-96.85131095699367,A,-7.282004683026791,1
Yes,M,C,115.92281121770802,B,-147.0611961517414,B,134.35968319858029,102.45231339391283,22.77322985480882,C,103.54398680468844,B,179.29248068029074,0
Non-Veteran,Female,D,-100.47702293711014,D,9.065679031581693,A,4.053247368171268,-259.0172108543557,65.15352744781492,A,93.35171103017424,B,-41.40902813593315,1
No,Male,A,86.40263005167596,E,105.01838551810008,C,25.598224123469677,-158.82032336048317,-55.42913926498314,D,170.84752750673874,C,-191.75394535678393,1
No,F,A,183.00407471686734,A,-84.42600484963094,B,-67.51712257771297,79.25373720777546,-24.62056680683227,C,-90.18074971669321,B,55.01731449084637,1
Veteran,Male,B,-199.9676482236627,A,-66.81724526211507,B,97.27352288297448,-102.84588636045142,-74.8961354169064,E,-89.08864638282792,E,-44.62255734626089,1
Yes,Female,C,63.03475429651859,E,-106.54143954749561,C,-2.5054725698273086,-57.74263229687462,-140.3047956357524,E,94.25421972731782,A,-32.98253119022833,0
Non-Veteran,Male,A,-57.3103367314886,C,-105.00127201649781,E,257.39499555871697,-98.72019149663643,-73.92463572241228,D,-95.96986228380003,B,144.30616936699676,0
Non-Veteran,Male,E,-119.8943598678962,C,23.597646036366324,E,94.29992927694173,127.75402937515585,-33.79060089288674,B,-125.55221626223407,D,-58.77798858197665,1
No,M,C,-83.43408820380294,B,-37.08239468050342,D,-232.39803112018166,46.45902913605926,137.6154414671741,B,3.3127324270720537,D,134.86514857903157,1
No,F,A,28.115383935837496,B,28.72439732146146,C,-7.731155097360641,16.71910797529966,80.38770176991514,E,82.71476603308707,D,131.178149883897,1
No,Male,E,-67.63891994173883,E,-28.290653621456237,B,54.404790255983485,224.71647944279792,-46.72643580242682,C,15.259236191424064,E,52.599908040819955,0
Yes,Other,D,195.92717015448395,A,122.50038657118235,D,-19.4032174161863,-65.91367274941105,135.56110593312027,D,-33.61997111402426,E,-87.9791204237399,1
Non-Veteran,Non-binary,D,20.480693035595447,A,132.25331453675275,C,33.29870233485197,105.84214150839432,-18.470138588650315,E,-28.18077458677643,A,-7.1814561836527,0
Non-Veteran,Other,A,-202.93226366559506,E,-108.76949160615601,C,55.39691225655401,30.9264606517671,-165.68536733283196,B,98.09792846874632,C,-11.285409351601789,0
Veteran,Non-binary,D,-85.32278587701752,A,-84.84702225825615,E,18.843600161085376,4.956230182210891,-72.42687421638736,B,77.56966063798761,A,21.75622248524118,0
Yes,Female,A,-24.84307160467996,E,6.196699196274416,E,-52.28292461083379,-77.25960811151971,-26.158072937673015,B,70.92654024045854,A,46.930955120990696,1
Yes,Male,B,-28.428697028554744,A,64.80904787715546,A,-99.4917948752509,-19.40464998203456,-117.339697063031,B,-50.64974937532216,A,70.31486600341228,1
Veteran,F,A,126.05306316412745,E,-20.936088093734302,D,-29.926698723765565,-129.41458687716354,-6.246851375317152,C,15.240953750456288,D,-43.73314273180779,1
Veteran,M,C,58.27172248719257,E,143.29004433071486,B,66.94365557905421,143.1502137790743,11.836148366934163,A,7.164017875466581,A,-42.525283489563115,1
Non-Veteran,M,B,-21.594806400617944,C,-54.81458737965769,B,-106.87673923722132,-14.846849175471135,210.98244405410287,B,31.811534413056176,C,-35.064748400710556,1
Veteran,Non-binary,A,-13.21124714021048,A,-62.88916826522056,B,64.31712129681603,145.48156396884414,126.76758297914488,B,-169.5428385451341,B,-155.76975499771393,0
No,M,C,-102.02860165164726,B,62.65527396176195,A,44.208872626051146,117.62618448205848,36.265797411083526,D,77.81306095333491,A,23.994057408202238,0
Yes,Female,E,113.78846203784427,A,-203.98140783307645,B,40.94459871623526,128.899595458721,-78.98533913587032,A,50.24226157059142,A,50.701526029461064,1
Non-Veteran,M,C,-25.29665494760256,D,59.29771242071443,A,-106.73441509843819,-75.77929458562981,48.53905208989667,B,15.466641140380016,B,-103.76597728813297,1
Veteran,F,D,-51.575596133665854,C,-165.97897247075662,D,-140.39784997494772,-35.18895174647581,51.12363281073093,A,39.78749880581867,A,-83.10941985590505,1
No,Other,A,37.91960552421335,E,136.02796838510753,A,-123.59501406052205,74.59781694561171,135.67022252874744,C,53.70802218864716,E,-196.57196397363876,1
Non-Veteran,Male,B,82.09286113595238,D,156.34043560563478,B,-21.64641515944033,-18.34475789020071,-168.36512478914133,A,109.27055657380609,C,-106.78686972736726,1
Non-Veteran,Female,A,-54.91852048485049,D,0.4861931322553467,C,-6.979762683920213,83.86336716537014,30.9250316282769,E,44.20097870283627,B,71.37844513473712,1
Veteran,Male,A,2.337797936525883,E,-122.10524023372604,C,-59.74510322545177,-189.52868416150673,40.31863814313345,C,-37.5748931438262,C,7.198557062044228,1
Veteran,M,D,-56.16136512024175,C,-58.025987548199396,C,153.18246855913898,-152.17958601989542,-246.75533084284132,D,-30.18354073914046,E,128.87458456436562,1
Veteran,Male,D,22.52085630988493,E,57.41611164150684,B,146.3408121103416,-112.50606531485086,-104.44678873529361,C,95.9849939786995,A,1.0260215750319819,0
Non-Veteran,M,A,36.38269509936761,C,-68.47856943912073,C,-48.80680524115798,-21.187994999494915,-50.120649510263824,C,-25.398586715604498,B,14.963022475753244,1
No,Other,A,14.158356464151698,A,48.73820779246388,E,36.45659784866482,-97.73473979464478,-249.99228846811374,C,-20.470365449013553,E,28.082969684572074,1
No,Other,E,-1.1232093152192837,A,300.47452153118644,D,76.86087875547437,-15.467811677416691,89.9532903500888,A,-109.11519710425013,E,-4.6688985173357604,1
Veteran,Male,C,-133.33042481768825,E,63.70335125332719,C,-95.81103019267334,67.90131467088423,156.7756943487107,E,-113.2991019151088,A,-43.38808779752157,1
Veteran,M,E,154.12146369922252,C,9.212550649833842,D,-55.61120124069042,66.5079439485347,-114.23791723684509,D,-15.729725024563987,E,-84.37131630118651,1
Non-Veteran,M,A,96.13278214886563,A,-192.8870137489477,A,-41.92543420774768,-58.42612271897502,121.56977825513418,A,-13.803114632807414,C,-136.83307942972343,1
Yes,M,A,26.422708547751345,D,179.33949441900157,A,-87.87265355036295,-87.10647795508577,39.77969820417576,E,94.8537708782637,C,-170.37745933343786,0
No,F,E,73.7671347775298,D,-0.20180316371161489,B,-98.27561518930243,-46.75102364765153,170.73898190542747,A,16.358578548667918,B,83.85669912275664,0
Yes,Other,D,57.65614528856151,E,-58.91876157084216,D,-49.8150056789654,11.752681220481334,3.19269275369328,B,-32.01528062975077,E,-8.195050023258082,1
Non-Veteran,Female,E,132.1972543422137,C,-125.56199506625867,D,-157.6554744019359,-32.98282180881344,-27.648948357971914,D,-38.75598620513158,C,5.123595559807684,1
No,M,C,-96.22026465950057,D,64.2253146082853,D,70.52241093715178,-134.9214624859187,29.44460244270129,B,188.80238147279303,D,228.63252418201162,0
Yes,Female,B,150.14104665616708,B,-12.875124559032262,E,-71.85339748098106,171.1128950059326,-70.71624641093241,E,-89.68812084914761,D,-38.72142167126509,0
Veteran,F,E,80.9412803764475,B,153.3698839063338,A,16.352694055522672,16.76125681373022,-109.14680453916507,A,261.0195766544804,B,33.61325746604711,0
Non-Veteran,Other,B,145.9237631150161,A,-137.7519488228964,A,-177.319647729736,106.49634704948011,21.764545741770338,E,-44.88401072703104,E,118.03319302080678,1
No,M,B,26.678159844152326,A,16.937407085294147,E,-22.39892998317023,27.94401918254394,92.19506485165542,C,42.53378024737724,E,236.35094649356407,1
No,Male,D,-93.84937670460613,B,2.2553377066579214,D,-86.0623690681592,-146.47497624871457,-121.41982104398532,B,-5.35571782921406,D,-66.92790489370081,0
Non-Veteran,Female,D,-37.8903773394609,D,100.90386675112526,E,-279.10798766717727,-203.282936497343,159.04517960257988,B,-48.181288185605105,D,61.43058191249218,1
Veteran,Female,B,-25.80195868949317,D,180.10049749379388,B,-65.209582479714,140.41403901539152,-34.22107841968634,C,-56.87184071144701,A,72.23123079876285,0
Yes,Male,A,62.700799793040844,A,-48.8738455357553,C,161.18906672145044,-23.852758482780693,53.10453210605195,C,-78.85643322660789,A,-139.6776847858658,1
No,Other,B,-25.09647841198357,B,-195.44273457296006,E,-130.73760596899731,143.5897389409899,47.16196261193161,A,-75.95157469998351,D,-56.86709825760944,1
No,Male,B,120.1420835609754,A,-82.37218931149356,D,12.20654936679295,47.2576336795895,21.970910417771606,A,-98.1581713549829,B,-131.65560562050004,0
Non-Veteran,Other,D,129.923392868228,C,-69.76805224808155,C,-55.15461610434649,-3.9561752513054502,-57.297908954463274,A,-28.558455873735316,C,124.75235431427978,0
No,Non-binary,C,59.6081949270591,D,298.99188956901963,C,74.65772682085002,43.2924534668397,-110.04258798455899,C,-134.1868715464765,C,226.74183414433818,1
Yes,Female,E,108.19115438031415,C,70.54625396486045,E,141.59807325461776,-99.04376280122192,-5.382574096567416,D,-61.770439385178086,A,31.751089057969235,0
Non-Veteran,F,E,82.976611192123,B,54.19376609176227,A,72.40414997644248,-72.49161907450564,62.860784686875824,A,166.5397446607326,E,199.50503467846775,1
Veteran,Male,B,117.84917187068542,B,-11.266954504435079,D,44.22419809284786,-12.046124043693633,21.237609794276754,E,-129.89963270384345,D,-108.31099601657945,0
Non-Veteran,Female,B,-116.01336949670173,E,21.158023841854074,D,143.49869662783095,-37.01651448832498,-5.758089524303175,A,-59.71347521794931,A,-85.62058929552741,1
Non-Veteran,Non-binary,E,46.523526127893504,B,31.675485531905075,C,-8.17628509949423,44.04155091845685,91.6341169872271,D,-48.97312069675777,C,-106.38162127330683,0
Yes,Non-binary,E,59.28434444785473,A,1.6441865220775842,D,117.50974405783008,-10.302193892197424,-88.2312664402967,C,52.31514155844356,C,14.06478322070796,0
No,F,C,-21.657381765013202,C,-47.36566865794512,B,45.86110369582847,-69.86187835813826,-67.21725156606792,C,-4.078802271400193,B,119.51117767805857,0
Yes,Male,E,-129.72789859275636,A,-30.645996827392985,D,110.77986895092107,21.41757019262565,-5.110530510221062,B,-85.31379327005672,E,45.561441291443536,1
Non-Veteran,Female,C,-90.95124551603162,D,-57.784746005203935,A,27.013465819799237,-20.903486662850206,23.294298024349903,D,-33.9635921877722,D,-42.78169261757023,1
Non-Veteran,Male,C,-58.58028054056349,E,-74.08566202288743,E,-166.9831449835957,2.479909722721585,-45.136055233529795,D,48.128081269169684,C,55.224659257453354,1
Non-Veteran,Other,D,209.43281241292655,A,8.845561927569863,A,49.69562142507293,-16.659474361857214,72.25773467923034,A,-7.3649223177885474,C,-128.3912080750924,1
Yes,Female,B,167.0697675142468,D,-73.0962003604097,B,254.7153569712792,158.91508805561944,-60.71139744281099,E,59.23681846833614,E,-175.85839736100496,0
No,Female,E,214.6566125404774,C,-128.35418487585486,A,-118.14430681069442,-17.734628061840468,21.440409296643328,B,-76.11639616297221,B,84.1251722426763,0
Yes,M,B,-96.41285777828512,B,10.222565307396128,E,-21.019475725879524,74.82906077966334,140.00200061484617,E,53.781994582908155,B,-18.117093366778146,1
Veteran,Male,C,-31.020377785938578,E,-81.69112771018558,A,-36.018676998453444,26.785885596671953,32.100539105783945,C,-45.51434112598335,E,-13.563964508515006,0
Veteran,Other,D,-77.28051845322896,B,121.58891692801717,E,-27.29248092373246,-179.4383476231133,106.31474249473132,D,-93.46260296476783,A,159.041592473653,1
Non-Veteran,Male,E,-56.50296033891169,A,-44.32372714130351,D,-39.32040494575629,150.55578808662753,129.9870711724189,A,37.09410392456864,C,-116.15831518538803,1
Yes,Female,B,-78.91205130252365,C,7.822987349355016,E,-15.8463479462554,-185.6684309550316,52.50201991255759,A,73.72382213000903,D,-142.7202067113169,0
Veteran,Male,E,-11.119161993329806,C,-51.55044872548543,D,-31.679758857509366,-63.14101329076968,-33.33109814832456,A,-74.48809773960062,B,-108.299809396446,0
Yes,Non-binary,A,-18.159577475581372,C,-107.2242561901726,B,-239.712480121875,-33.35928045184634,-151.8773297126068,A,-121.77459405542457,A,211.18527962412963,1
Veteran,Male,C,13.178541922465087,E,-69.794351355582,B,-72.35975317693583,82.55870740160438,-40.932080624972464,B,87.79041218324775,C,81.97564606389977,1
Veteran,Non-binary,C,-83.07842402564556,D,148.10468312785352,C,-96.09617189839943,62.24542180210055,42.81987609203448,B,-100.25965824240895,C,26.39033517831147,0
No,Male,B,19.055641687641984,B,80.53175204013202,B,-35.75975552883629,23.463494700827162,166.19125355487884,B,23.109481930098635,D,221.01494543558218,1
No,M,A,93.38470826611281,D,-47.09569983354871,C,-2.4057541990914753,58.20287281277457,-7.344334980433874,A,98.07306727212662,B,-27.577611278432894,0
Yes,Non-binary,C,-38.88857397169158,D,-19.643142035432493,D,-136.98968175556953,40.70407371398614,203.10672979448583,C,88.66450678152925,E,30.375337206803948,0
No,M,D,2.9238221571105947,C,66.55777640029282,B,-143.3377936478125,20.22065510511061,-132.33966691613446,B,74.30833140152993,D,-201.49211177222242,1
No,Non-binary,B,177.21032457907964,C,-40.478630059880466,C,-108.75613421006267,38.090410841944,-55.94364908968728,D,136.10000139893677,A,69.83539507410386,0
Non-Veteran,F,E,65.81638847285906,C,96.86969352988545,D,-95.54830536712016,-85.77987692787946,-21.720731072467288,A,100.99289985942204,D,10.769351601210325,1
Yes,M,E,-125.67230818712625,C,33.70440612188618,D,13.677187755307788,13.405712872053021,9.453953724541602,D,65.68452301112055,C,-43.69091532758142,1
Veteran,F,B,144.03109054076856,C,-115.15785256338644,C,-8.141344782850508,74.71226595041956,41.111333140476845,B,38.202505284869716,D,-139.1937589000932,1
No,M,C,42.50314661244867,E,45.35231163229593,C,-76.29099642427491,-38.91125897960529,-44.2917528051441,B,149.23101124295155,C,-28.67886924416907,0
No,Male,A,-64.01117774084858,B,-123.01017975001409,B,226.2547610439107,-35.85803589930471,8.962742062349212,A,55.82054605735753,C,-32.049545615257905,1
Yes,Male,A,-46.19666422422252,D,-100.92259338111718,D,80.74070674039798,119.10125730251342,-52.86622951820098,D,25.69420625550496,B,33.85669563384325,0
Non-Veteran,Male,E,100.42499243181216,C,135.77249637707007,C,62.88949565104711,18.936000588066378,199.30134528584864,E,-91.14205558563181,A,-177.75692632112754,1
Yes,M,D,-57.95357263775295,C,-99.36994223788982,A,113.18962610037842,171.60138321541513,-84.18840199430548,C,-47.16281067874667,B,-59.8761320746487,1
Non-Veteran,Non-binary,A,7.798889427534346,E,109.93692943492465,E,80.96862654192813,-21.746895508406226,-141.02056739151593,E,-94.19295719944985,E,7.803641139656965,1
No,Other,C,-202.5633317800655,C,101.10515873044837,A,-53.22513402544138,-3.086146868239198,-87.45822541063112,C,176.26819287585684,E,234.81014211454286,1
Veteran,Male,E,54.643923835209186,C,-32.246380060276216,B,-108.9594903478449,-8.915742022423874,-0.287221571240536,E,141.76223148326002,C,81.04118209625769,1
Yes,Female,C,98.96486804309762,A,0.3748892063661149,C,-296.6352057515572,-150.05513910900982,-13.694403892148937,E,-71.08167439716983,C,-50.63926429899867,1
Non-Veteran,M,D,-89.04123445102654,E,-79.46390576637482,C,-66.10528238885479,40.068125752454726,108.37488829769686,B,216.9946768204647,D,60.00478587849604,0
Veteran,Non-binary,B,137.4442617360978,A,-29.94414704813053,C,-66.38381867271094,-16.836729307795622,75.16668994548594,C,124.02652930111984,A,-83.87363780962468,0
Yes,Male,D,-8.541908316299587,A,-147.52070985329786,E,35.26190328639526,-74.90704052488194,-58.04946732498601,A,-173.36959008273726,E,-53.437574597352246,1
Veteran,F,E,-113.48475035814147,A,107.96460477751006,C,-67.665358709414,43.20810541864916,-55.01637811874298,D,0.691757997076945,D,-154.81375841602448,0
Non-Veteran,M,A,-81.84628385975175,B,1.0662756543057383,E,-41.79432677567638,222.5942223272507,64.15297342626167,D,55.347442715131024,A,126.36826646520647,1
No,Female,E,14.822236644339082,E,-42.51648377664404,A,-32.52844613730285,132.91506123286055,-53.19808110070504,D,-99.72284416078621,C,157.13226004620452,1
No,F,D,3.912546493870072,E,-53.44743254773703,A,-14.49575973925947,-209.41073711991442,-46.184271691260626,E,-177.72250888649458,C,-98.4117299200027,1
Yes,Other,C,32.70540000677301,D,-168.17192542402879,B,-58.78291174618949,0.5011185391194201,46.88361013233525,C,-100.74226292478244,A,4.253573444152512,0
No,Other,D,67.26772255561211,D,-38.624413998543325,B,-150.56698233641393,141.3083417600296,-91.37330427840577,B,251.35718210786334,B,-16.037299233356286,1
Non-Veteran,M,D,27.0035263655916,C,58.874382971884806,B,-116.00087725206222,80.32947066048435,-1.925115912918605,D,-184.72499515939407,C,2.790549487790132,1
No,Non-binary,C,-103.19520015033578,A,-34.46467231980039,E,7.282394244374733,20.62677379720407,7.251772079887235,B,-6.711250983472468,C,70.31012390451716,1
Non-Veteran,Male,C,-49.3950741603066,E,-7.151496703173002,C,-58.2062695255373,-91.37671460694004,36.00381311179753,D,25.013075032407055,E,42.28907922835698,1
Yes,Male,B,-31.190852258712432,D,-15.124167529373544,B,-5.870899561033208,19.664372901064976,127.36939873212694,E,78.97049153470654,C,46.21315305847226,1
