race,civil_status,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Other,Widowed,Non-binary,-27.08765881293663,89.47760152459698,A,115.2492955125362,D,44.190897195822735,-210.27643045000755,C,-6.071610702211656,8.572451608466062,-58.36584933701909,77.4866420652236,10.6483754319987,193.35921770064706,1
Black,Married,Male,-66.56311016167234,-145.46221854265647,D,-19.399888109463735,B,64.88082915408926,49.424252517486906,D,247.2176998481228,-4.585285143943698,134.40306545032567,-31.114061734263586,44.85674244214252,-17.63782915618261,1
White,Single,M,196.25048969832568,63.204188989887285,E,-99.41839341274623,E,73.51841798940899,52.64668996387637,C,168.00213427551117,-46.16470416817912,101.26359783124632,-64.27171028641689,77.63915098347839,28.94391782764842,1
Asian,Single,Female,113.53592528300118,-0.9318955291098222,A,241.89443823020943,A,48.520607976681,-155.3420396012631,B,-17.70596973277662,-59.7286847785045,95.8239010961781,225.61807936245785,-58.53079616398125,-263.52170792104977,0
Black,Married,Other,-51.039598836005325,227.20828541356565,C,-164.51051019038727,C,-157.1180258621528,-34.82546690454399,A,51.225293405479675,-87.87629293593777,-9.963108676741319,102.82825654071377,75.58766506473602,8.11457916242447,1
White,Divorced,Non-binary,48.36731389795494,-112.55109589059711,D,-90.67501312385626,A,128.2671749303031,101.83256959027615,C,-46.73313973133552,-69.60724235226337,94.1083736273306,32.046662425194164,-33.24124039816914,17.43929062664294,1
Black,Single,Non-binary,-32.04997813741019,-84.01958415771465,C,-135.98013542217498,E,-17.36897430334001,69.76271197085683,D,-5.191224933945201,168.7288606803752,-162.49977903874256,-4.9425426939218555,64.52652555176009,-36.7448096895825,1
Other,Single,Female,118.04029284079655,-101.83324054704963,B,28.151989719256438,A,0.5343243325867285,17.34771219491375,D,76.97224554792047,-113.55834695923157,-40.38200150086705,71.69900056550027,-20.04047441057906,-8.67841183641396,1
Asian,Widowed,Male,-10.736065430448896,-21.67117013059593,A,42.542512024054,A,60.27726925114705,42.664112242625286,E,-29.567180287549817,21.11043248426846,-55.25956874862512,-97.29469176381072,-227.79814918126314,69.4455348214893,0
African American,Divorced,M,144.42669867227832,-53.6103053009683,D,-59.061979233062964,E,138.7114772251383,-64.39155630270905,D,-67.35410346799732,45.001001840566154,29.311424642253442,-76.9602092290703,4.463700578336221,36.70733748089394,0
Asian,Divorced,F,170.14341806915468,-39.536064275352324,D,123.97071478502433,C,-79.24837502860146,-124.53424485538056,D,-62.07363605344577,80.16404983244921,-72.12344347473741,211.6651021063082,61.23177127642228,140.73058192862715,0
Asian,Single,Non-binary,-55.547865022757684,186.69129709105886,E,-20.783601971270556,B,62.86895353872146,28.09167720117528,C,127.60241672050734,31.047665833831,75.72255935052648,114.88196886223297,-166.00359995486255,-192.7220921897214,0
White,Single,Male,-35.62732519124794,-107.08248686599057,D,45.9231865286072,A,-17.6836847153186,119.8481275302147,E,-88.01502545453486,-28.969293217706138,-171.63455223019756,-87.32651480229985,-10.185386937830772,-213.08125713227838,0
Other,Married,Non-binary,-20.168021084873963,46.30183058611557,E,10.491604587092201,B,12.462545573639552,102.60876707288926,C,190.35244928988283,144.0203721107659,-150.86602827195458,-139.53596332838984,-124.54976730417616,81.351484057443,0
White,Married,Male,136.42779503501538,-41.390982562294234,B,131.66958931605262,E,62.046573523456516,19.478745260544343,C,-61.00251722750332,115.52999265942432,78.51133705850509,-113.2115778656656,-79.2988433746021,-130.9087832068654,0
Black,Single,F,-26.603703504645022,54.040642373455775,B,10.409597463990828,E,-65.40635765439846,-182.92899121126518,A,60.83818144199184,6.3803779260584115,11.427948990103147,-104.57621188832604,33.45491808080378,-72.82675652843271,0
Other,Married,F,-78.61983964705715,34.248853594550596,C,-77.91012961197032,D,-39.70090285323614,69.6932579676039,A,-81.74897875233896,102.20522541196215,11.632602545212366,-85.49278596748516,121.11072845272545,-16.416821891634044,1
Other,Married,Non-binary,66.8005636951945,-110.65815655505146,D,11.78970545982616,D,15.65998895825743,0.22303694287795212,A,153.19349545036283,-140.03684941740372,80.1389085620806,39.12420950794849,33.487595736133166,-3.752168163225516,1
White,Married,Female,198.385664266338,-47.834292959608455,A,-81.47436003759853,E,37.91170838984741,13.416370115972176,E,-67.6290609082937,74.23884312275644,56.954640276175624,14.969427991196637,-48.20916744688209,-23.523285114467917,0
Asian,Single,Male,75.38761963390218,-12.211154979858058,C,145.21006865008533,B,-125.32073574094463,-27.997151205110534,D,6.299548200651096,-30.610714795342194,196.2624804392161,-6.5293375151663415,36.59206859117908,83.98877863061455,1
Hispanic,Single,Female,86.31615300120946,-31.45646333932328,D,-195.758771335345,A,-79.99473615325083,-92.24068585515171,C,9.160412069865936,60.590048228181345,-175.24259458389488,75.35266219591024,107.6193416491412,10.461266246016903,1
White,Widowed,M,-18.42869382134112,-20.519337172628887,B,-88.79739268308087,E,-59.034278405202365,-6.237798312850554,E,-58.45714803775303,-2.282394349211511,-21.154947327815457,-41.08810226605711,-75.4461920995736,-117.38169493980317,0
White,Married,Female,115.80562969024999,4.4786235720757475,C,-97.96049715625887,A,207.31100932687596,21.171163779752014,B,-41.00412831025401,62.879949954808254,-79.27181833780726,18.346755421818678,-87.1766964024066,172.81171045609975,0
Asian,Widowed,M,96.23222855050257,-87.46644641878795,A,-156.658643964891,C,127.85362314789855,-68.64193493197416,D,-70.7957491450007,-208.2209574409016,-31.66553199482579,-60.756266846428254,-81.31786144374684,57.2772684896224,1
White,Divorced,Female,231.42064832385105,54.87024147758458,E,-4.649410050501439,B,-88.33450486525147,112.25921762681142,B,-32.325179847332834,78.87682094457378,32.80073858593214,38.908604100421115,44.59740002193327,33.534292951597315,0
Black,Widowed,Male,167.06316605119858,-24.79785868129149,E,122.0266369659473,C,56.24946487108842,90.53753679307867,B,-241.02720601591537,-102.42414479553084,-85.46604436814418,-131.37224728321902,-0.7560864929651702,72.84148757572632,0
Black,Widowed,Female,-56.572515126468126,258.5022634256064,E,10.532924556581618,A,29.632406939456317,-147.84462962558806,A,1.5509437390799905,22.529976332036476,94.87557221416117,-167.8262765822584,225.69029729482585,-81.79981061560042,0
Asian,Married,Female,-3.1855658916422454,-163.83286768915244,D,71.68009543055149,C,145.94775808200504,-18.087512604763315,A,-236.8413290471162,5.348113848691245,-95.03575113434565,213.15875801374227,12.852861417026784,79.39573760909026,0
White,Divorced,M,-198.9232858330946,15.11046565294079,D,184.33157542270416,A,1.5829498741986099,-162.89187604079234,E,-127.24499116894192,-74.8018313975966,-125.9343773786382,-21.62747353240543,-127.88896111950542,44.42992514084646,1
Asian,Single,Male,39.58294119212777,97.79747177778937,C,-37.17182511104828,E,78.32653252011143,7.50388342869895,D,14.8685981046739,-72.30545832554624,44.19304455350947,206.0082752622804,159.45465897313764,-70.78716604839128,0
Black,Single,F,-53.434497986156906,-24.1866400879045,C,-126.24588637409832,B,-2.875097255885725,-73.0021838575934,B,-50.22813981017114,95.93725617538674,-51.84959674835166,-168.99777182107985,-26.861884487762346,137.26311804518485,0
White,Divorced,Male,-89.73327558460383,-65.53045379523303,B,-100.17498388659263,A,-45.43524518028368,18.16675465837545,E,12.056814511782756,184.01384823643124,-131.81768148031358,-74.96464290321873,-133.9882522515305,-81.8734710513659,1
Hispanic,Divorced,Non-binary,191.29764619018698,115.9063411948349,B,141.9758508819753,D,-92.55022500259423,50.42437215426716,A,31.081815573147857,-154.09253324327096,161.98546856540943,-160.61967640497946,-27.02267204737352,-5.934747307064464,0
Hispanic,Single,Other,-51.488193560233974,81.83060525070952,B,-60.587901057697536,B,-257.1864792139321,46.83187271079053,D,-0.026201984469764027,-61.34443885348109,35.24014822015979,48.078325478259906,-146.36737077007373,40.01613465592246,1
Hispanic,Widowed,Non-binary,-11.54617933241553,104.67860660127582,A,43.278294671220664,D,200.07399146727857,33.18753963456644,D,-203.4118528210456,-99.0262745404156,216.84721385292556,-10.581479651796027,7.125688954461881,-20.28392160323969,1
Hispanic,Married,M,-57.84596882755426,131.5465611461851,C,-4.878045342832642,D,-51.80164271533679,-10.246492075335144,B,-151.58854529202927,-140.51917870291172,-94.08003968803314,-78.99028789837583,-65.95899003746925,-6.146250471543899,0
White,Married,Non-binary,41.92213304693238,10.205942088529612,E,47.821472107080105,D,-165.84674226778915,-58.714481822055575,D,141.33469397225636,-66.30383114282682,27.00723649109062,193.86065909584363,52.70641590308076,130.10897513277502,1
Hispanic,Widowed,M,-44.21488515741663,50.5324412471051,E,-75.87201773917471,C,99.24439847996845,-83.72495198478038,A,-39.81604496766059,119.37812841579107,-112.85549051678416,-69.89697063855596,-65.7025286288193,-106.93878840893909,1
African American,Single,Other,-9.140584930548895,-78.8683478103356,B,-68.33227744747751,B,146.9521887232928,-71.19794903390111,C,49.80825888191635,46.96250326235139,74.78511857194026,-45.67140674242545,-76.19811756808681,138.55842971699525,0
White,Widowed,Non-binary,-39.23481196131973,-24.56595737129445,D,-59.55916900803937,D,-36.281436538825105,-24.147273560735005,B,-149.2524930651996,-146.13380197404774,27.647978039989653,-36.784771239028416,-149.88598409708206,-142.0696836815959,0
Asian,Widowed,M,29.522604465400175,115.06853630994758,D,75.29456182559426,B,53.91814419965706,10.032566442797254,B,-46.15035735716627,-13.487161261262157,15.096621624605987,-51.33463151709088,176.55417576147255,-51.812129915093585,1
White,Single,Male,-56.658664196726946,-35.900549007896366,E,-122.76744975138467,C,36.52840633368951,26.342337112460772,E,-10.426548439303085,53.30909961171334,54.576061786388465,102.18344682054479,-25.265966180466343,2.7411201261292013,1
Asian,Married,F,-89.34044757310012,27.662694918199975,D,41.268982479272964,C,172.47393178023106,17.522890495817663,E,-129.01884405981906,116.95748409508802,22.382272837680503,67.20906286136297,45.49136598313173,1.8052272315951905,1
White,Widowed,M,36.17034744293406,40.97978170479885,C,-71.49972310113026,E,-50.00168048279399,-81.6695976477939,A,249.50130727525087,-240.9015771134479,1.5902405406241271,41.21557383379217,71.04155589496824,62.525490280657635,1
Black,Divorced,Other,93.55743392420923,16.56358485252594,A,163.2909141493171,E,-77.65461108641155,82.99585898722435,B,57.99752978307705,-69.70188890785548,60.05543304663197,30.61146186789332,-34.248626404445574,-15.093541060950352,0
African American,Divorced,M,-140.6315687049037,180.5303656965522,D,-104.55096595161022,A,-87.33649166956602,9.163387641210237,E,73.62431814801002,64.18141502511774,-154.50053017309514,133.92447478530642,148.68682218566792,-9.74414236426518,0
Other,Single,Non-binary,214.1754547852472,-152.35387518564744,E,239.48624090286884,E,12.285507482486171,-86.4611452735432,A,-13.50996378208622,-34.364702761032056,12.044861275694153,39.040706141365305,-63.71018201119421,99.12230117257548,1
White,Widowed,Male,-181.8439301876721,151.51808373437035,A,95.00734994399022,B,3.405419887435438,-111.39155323071786,A,-136.30473858272885,35.56668758267976,114.63919852994331,-135.52056530485515,10.467436547324267,-54.41761171677734,0
Asian,Widowed,M,-73.80776764002887,46.63206052135592,E,67.0655035722303,A,-66.91295375259118,104.71039841951412,E,166.92639251690454,-24.64788313162063,5.792103572266269,136.56032528380908,72.6298452942803,-150.96411850253298,1
Other,Married,M,156.6491907311966,97.00773701861175,D,29.484075101925917,A,2.2698894915169427,56.63168526944177,D,-74.54989139123902,6.34061864290236,0.8488049237596295,-18.892657443029176,-55.49759650492313,103.24862193283137,0
Asian,Widowed,M,231.60144995680483,220.11860491214912,B,4.3867574071491875,B,57.33180299638633,22.85486340242032,A,-66.33952617476399,-88.61500325689671,-43.605619991699456,-137.1579555475279,6.549773137553319,21.562261105012876,0
White,Widowed,Non-binary,137.1002974318317,-120.67110579734562,A,91.01098861044726,E,-55.28152683766696,-149.69142931920751,C,135.4866453093618,-9.410144821799344,183.6804220582555,21.900079987106825,110.14124865344228,108.50407697380318,0
Black,Single,Other,80.69797324097692,129.04269850110097,E,10.564424197621685,C,-81.34636314252836,95.88311964545208,B,176.0189928059606,244.48955262367323,-19.734906844682694,-97.4121244588445,45.076286630428605,-88.1870549923586,0
African American,Widowed,M,-38.090591660552136,-5.9398466927521145,E,-75.11846697346363,E,94.07642474522005,94.62028150796556,D,103.09078419498358,25.491454850131618,2.5600055204888816,132.81555653108904,-109.31308486048358,58.03948287053796,1
White,Married,Non-binary,-19.53258005321154,-120.57246404728114,E,-7.26033660135076,A,-92.56517456294642,-178.02278828468786,E,48.527057100128346,-32.25264297725145,-150.34999587728495,50.2921569049661,-32.58802729480482,18.593971092627317,0
Hispanic,Single,Non-binary,187.9288445562289,24.997596834965304,D,23.715972795509472,C,46.47721544261981,23.364605397713433,D,-35.295246024819676,-137.66751209716497,70.10389025059163,-157.0841840374292,-175.7136112287625,-27.913325777631353,1
Hispanic,Widowed,M,-4.890800583684198,6.253210976804113,B,-93.44978317228538,C,-68.13596542156303,-67.94730112321837,A,128.04810553315497,-65.7548843560821,-53.3842246037995,-51.09238100390709,-83.5092643941674,-28.26755733018706,0
White,Married,Other,-74.68410898006525,81.5171313655116,E,-144.29608112152906,E,-74.93278991608669,-68.21323907811315,B,98.24419913801124,66.39584275369961,-186.75290628116085,-66.15288084629418,66.6771932082616,43.7056301251574,0
Asian,Single,M,-9.308612423079945,41.99192934971577,B,30.321721869621797,B,-261.97734238754526,94.15048027926167,A,41.998655945534026,-35.91879753945559,-48.538483375435995,-72.38348189637374,-293.34735935164434,67.90978858280859,1
African American,Single,Non-binary,10.607229031438239,-73.94761346840144,D,-26.09350813267733,E,116.06405487092101,240.26055483379474,C,25.25835982022454,-217.77976146545006,-131.47669962071686,-17.196787541772913,168.86875334831038,106.93022440522246,0
Other,Widowed,F,-5.5790440094522165,-103.82991755655422,C,200.67950581765012,C,115.52871879734221,54.415765254174055,C,156.65641480667347,-116.40064675118329,30.05226410265515,-168.17504019994755,45.20786581472746,-77.99765551941707,1
White,Widowed,Male,-5.298686641498448,-61.933983487887815,B,-10.997030166815602,C,81.81806190803104,-80.27859618005382,E,160.56594035703813,146.12669764240138,-153.13577511876858,-147.00167087344676,-85.93021015029733,-54.758452766779584,1
Black,Single,F,-5.834529901942943,-3.722849031965312,B,13.323881316578568,A,43.16256181910167,83.00427929382789,D,89.12530978999493,-108.3726941141825,50.68874314303685,84.37896934359867,-164.6894794828529,-124.832109735763,1
White,Single,Female,-1.8598922085486438,-61.16898134646731,E,-54.46862514415055,E,147.56992781860367,-33.686296812777556,E,6.950210515365628,300.2724375570944,-212.32198907946946,142.50610927680978,-76.2994213975067,47.15505223091591,0
Black,Married,Female,4.970075513455694,17.311644998854284,A,-25.22334302005377,A,145.9273898744427,-177.95960893507635,B,9.24606755703827,-10.665279469581707,174.0381341509666,32.75924992999737,67.23417598287385,-106.45914810305554,0
African American,Single,M,-108.06282785054393,41.57135156795548,C,110.43901044822206,C,-29.786266682470742,66.0167094526354,B,-204.09456188861475,-113.77220254300697,250.76586874874414,199.04148143185384,101.47266229405258,-14.825135062898317,1
Other,Divorced,Non-binary,69.63933907343099,-8.12150395052588,B,178.0625791843465,E,60.56663304485803,-126.17336105711946,C,65.07811216895493,103.97514218209483,-1.606780321042679,158.71028078939565,132.47098888932146,104.80597490935813,1
African American,Widowed,Other,18.01805165635674,-31.41965434171957,A,-154.59080941980795,D,-63.21165932928137,-100.99936207781823,A,228.04637788434104,-50.71327789527699,-100.48420355755037,80.34746539223087,-155.42793834562386,-28.144138088154758,1
White,Married,M,145.19625763236525,6.033684413073265,A,66.99919491573264,E,117.32153607474226,106.61321316993839,D,125.83319393468292,32.63225284425369,23.164663853059828,115.09484469701412,108.5360143844933,-175.48672016683554,0
Black,Widowed,M,-141.9380325787831,59.998320995848054,D,-138.56062654409354,A,72.73313548558657,-115.91450289816818,A,42.39088272486449,-162.38220603796128,-2.417351663291287,12.489485922080675,106.80099143557882,-28.624589632138054,1
Black,Married,Male,-31.531810522974062,233.36969448986275,B,35.86283032357534,C,37.62384221653331,-44.691740655474725,C,0.37087706177915514,87.58428482080504,0.43830415334817535,-63.789058568823705,126.14494265833329,-133.3888357641697,0
Hispanic,Married,Non-binary,45.406809425766674,-75.80134301887679,D,20.586554237607064,A,4.858720110533685,80.3458802398414,B,-9.633922645709667,16.044999375658886,-5.844540223958217,-190.96030709266978,-137.94272862372972,-9.184706702140344,1
Black,Widowed,Male,-57.458314495213315,140.9790096210987,B,199.99489718477082,B,50.561524267211546,-78.86496052132989,A,-164.68362409906868,49.38878218439941,21.542708888880462,-177.10780427836067,21.899805022980825,-115.37895811847103,1
Asian,Widowed,F,-70.60507164832264,-8.035124052727355,D,73.51609426610416,D,-183.154691097841,-153.60126336907913,E,-102.96235126110209,29.298463049724905,82.38634665058346,-53.08142068290963,-39.50518985397105,118.71523010502179,0
African American,Single,Non-binary,-83.34484684181436,12.485378195303197,B,-46.723355841237144,A,-264.7748239693093,-26.41799523527914,E,-30.751284088281526,14.202459642275583,-19.923143316572737,-62.231202505111796,-143.47064334607424,108.29295102391015,1
White,Single,F,26.13952735355654,3.375697658251379,D,54.78290330960861,D,18.27049689343844,75.27385311718203,E,43.920350866757,-52.331661758239015,166.71926973205387,-80.81602050724854,-40.093853355130626,-136.31049291460212,0
Asian,Married,Other,-75.09996791297687,11.593292765734283,E,9.616105158689582,E,60.77561466621931,57.144990039541156,B,-155.48994640284405,8.432890962476467,-214.32683994145697,-91.01491038649695,105.77305604303045,-3.921932977436298,0
Asian,Single,Female,-81.04493481609192,-6.5999337422058195,D,163.80456904381677,D,-30.512918004256782,115.85390384488763,E,-32.14352813007429,165.74334113469774,-13.549385977729592,-32.07800930919264,-182.59574075489672,83.22424075096042,1
Other,Single,M,12.387804547943079,181.13926599188997,C,-113.40085325529066,C,-70.19277983292984,-126.99344823112106,E,-153.4070030259906,-97.16388574009312,36.632706144940144,-98.13712193705939,-71.62265188780468,-128.86216370805636,0
Black,Widowed,Female,74.66702219864332,118.46575757999351,B,-116.16342515932968,C,-5.397215752473061,160.9356234825798,C,-76.127137092948,75.03001395543373,74.36792942978336,95.81030500672134,-3.6012316061481635,94.32718415782793,1
Asian,Widowed,Other,-131.00506956391266,-38.82218566028459,B,143.20390126374895,D,144.7167753517687,9.553854556660578,A,-117.31344576255545,-60.94486125993471,119.51310569689501,-71.7965119105108,87.40414060095058,8.772356309030176,0
Black,Divorced,Female,-32.82016489372738,-160.01808556701954,B,-290.7750211778177,D,62.046768826257725,-90.04654825288569,B,-58.89168586674821,-119.56676586807728,-79.98344715714566,-71.46503969351527,10.837375235560293,10.81296611211422,0
Other,Widowed,Other,-78.77331813079904,131.69223399209963,E,7.8356229210569674,C,-197.15676326456185,-141.39683008814976,D,-138.66551820795715,130.03983724693043,-128.83449497847388,38.62210700950276,8.724844390440872,-170.8249535100266,0
White,Single,Male,7.080562764404655,-46.93285775153061,B,99.64737711898651,A,33.15885846798119,104.57399456132993,B,-38.268210809153636,-77.74086239684748,-151.79116394254953,-154.36446309573927,13.044898749619266,53.04407444979542,0
Other,Divorced,Non-binary,-53.335573855440984,-152.94128044202168,C,55.76624844060161,A,54.345771797846155,100.32546026784108,D,-120.45078216925049,-8.48669520139773,-39.24472900148906,49.18550717630023,188.46190115823828,71.76933589386432,1
Black,Widowed,Male,169.88002947378456,55.79643334272265,E,81.08189047625638,D,53.15128094687146,95.64459039471302,E,26.231438341038466,103.19677728343326,-129.37751479785274,-44.033492355873385,112.87451093472359,16.39083013975038,0
White,Married,Male,-46.76565993421116,15.242686257767312,B,-65.0528488931533,B,53.843828413737114,-26.962174444764724,B,-2.3665921740389346,-127.49349933299281,116.76626552583316,53.199580146988545,-16.593130104541203,4.123409859798361,0
Hispanic,Divorced,M,183.29403072166917,75.05926933459163,A,58.26010629034718,D,-84.62060124742524,6.468000560939356,A,29.50022588329076,58.238648247854165,103.800534727273,-30.631659566768544,-12.373813594640097,-236.6802479057446,0
African American,Single,Female,57.913198528342434,51.321438160823895,D,151.71738765867886,A,-27.23822781053118,2.463041149363579,A,120.70628065470798,-17.99391608234176,-121.80745013972194,-36.41764618600809,-48.67390188552482,-6.113034480309241,0
Other,Married,Male,6.732520089337066,8.246065830842927,A,37.60763608112469,C,77.40607598633245,-82.09684568590045,D,26.389507712932275,-145.18798720209043,151.3308774113223,-160.17441880629576,-9.063235226573543,10.207197842588101,1
Other,Widowed,Male,39.310905674057814,-247.33360601552755,E,168.86441376710405,D,85.24398141420805,-80.06167901800686,A,-162.26737881772672,-21.23293805849149,86.04307724353144,-42.17765763918415,-206.35229318992526,39.92544228326233,0
Hispanic,Single,Male,18.247380546489985,76.3014522399031,B,148.11828764439107,B,-53.993516844834474,-27.602959315781682,D,32.702053644768945,168.79109885555988,-2.3082153789341175,-87.18239196532444,18.22774908213402,139.83306439874616,0
Black,Married,Non-binary,36.273632633323686,-45.45007062156666,A,13.851038078717156,B,49.616560490866505,116.5828255380021,C,250.30376373544448,-58.767011634599086,-45.478528462969855,64.5871496109299,101.16972670673978,-141.59150857223938,1
Other,Divorced,Male,-49.253805396954206,-33.218821722107656,C,78.03535507376131,E,-146.03501059565275,52.61188749500485,E,-32.03211941548859,24.243061731083095,124.33114580410331,-172.76390451661533,-83.9853269097836,111.16997190434665,0
Hispanic,Divorced,Non-binary,77.02258230262106,24.40298930413332,C,2.3181000945692998,C,62.19331540745207,-230.49909255521106,E,165.18259690484265,-35.51250009269157,17.68370855273142,27.548580752373926,-82.00719778879483,128.32521192074552,1
Black,Single,Female,-208.77949332284564,103.36035228192696,C,142.00288610730516,E,-74.91902971736192,-243.48079297195716,A,-53.15740545869053,207.88112284983643,21.95091523098081,42.42401565842156,-13.640512200229146,-72.4206548092076,1
Hispanic,Widowed,Female,263.71390573724375,53.106581453727756,D,42.12499978742474,D,-6.65674147535581,232.2862888221767,E,-45.569720092434665,115.15670777678922,-26.385289848013784,-103.5814635944641,119.80998508054878,20.811805169950055,1
African American,Widowed,F,116.97524112726356,43.03414185008861,A,-78.30436035319904,C,42.48415419325745,20.659660961023718,E,-27.396066949789137,4.152876742642443,120.2610281486466,102.39291135152993,16.388397394129388,-23.384072558732555,1
Other,Married,Other,-70.87165776687765,13.428670218909089,B,108.17945332248331,A,-151.07259158152942,-9.057604031889069,B,81.51907502935332,-20.22466549957131,-117.40276438582893,58.1783688389248,58.7861829789625,-97.50528364616645,0
Hispanic,Married,Other,-3.6580745503526697,-25.8009859608199,A,-47.63435077259323,A,56.55808047069372,-228.81336616625933,D,98.60256292713379,-77.20364854598198,-44.593820581270954,-76.85790706960995,87.04835740538527,179.51661995168732,1
White,Single,Other,192.43689587657184,38.77655071231771,E,208.7831932117742,C,-164.55372841426657,125.09982768086934,E,13.25244191222003,-19.714475041477453,-43.08099250523315,49.12717236772458,-11.091082400782296,110.32831857672036,1
Asian,Married,Other,-6.899860420131245,-83.37552521110892,E,100.72930576052836,D,69.66281822364098,-129.91339222514125,B,-89.57486673884499,164.84719771238582,-0.21149394735618088,-132.01124889082632,59.637653989699416,101.31043075944865,0
Hispanic,Widowed,M,95.26825543703237,30.362846161755076,A,32.089389382143644,B,-72.04741164931671,-75.7033574214535,A,8.314187116296038,191.10874256889662,43.245862884462646,-30.443592668982173,171.81581721480984,6.266771846287898,0
Hispanic,Married,Non-binary,130.41890421322782,54.308049664574185,D,-53.53489990767075,E,150.1393844541192,23.108254607321776,E,-50.72054876348031,-47.79265179763607,-71.98076515232627,-115.71059133135712,-64.84853325228404,51.19613337445495,1
Other,Widowed,Male,-81.53895701418375,-109.87418212230497,A,21.958292683385768,B,2.3842642956021494,180.76389679723852,A,46.556465940755096,-6.36378670772033,-42.58468940760848,15.65988556332214,2.3903260953573815,-20.72407135692079,0
Black,Single,M,-6.908913208090555,-9.437871678009566,E,44.18301486698242,E,-97.28537906341383,102.47747674583911,A,53.26278927607602,37.67280417149886,29.588877427102567,34.450490976914324,-249.84184697943488,78.49167729862727,0
Black,Single,Other,-24.810625246834555,-127.50009618903893,D,-96.78567416151644,C,-46.03427221178305,-54.54778823902575,B,18.93895400266963,137.5992699744623,-90.4626739678487,42.87700590785582,-52.851275771735004,49.598346904698694,1
Other,Widowed,F,-56.78628462162298,-92.27769212891906,E,-25.48414449013897,B,7.039490841294023,-31.38530955312147,D,24.67016938253637,25.26973776473899,20.561456081794848,-0.19939635073009704,24.594184241132062,-8.103911191641142,0
Hispanic,Married,F,-198.9411082090298,128.34587668186904,E,114.46220022307159,E,-179.08581962833964,-68.34262704039024,B,-10.928966545682608,-220.82691706139758,50.62888500363215,-285.1114562201588,-95.98066564275544,-13.248926081266832,0
Hispanic,Single,Female,-17.671711175237707,26.80587500849121,C,45.76774794645424,B,70.2976072899058,-125.68369203239588,E,-92.32136348691758,32.74306775506516,38.38810111118997,-73.3268952083271,118.23026826865302,134.21754488116017,0
White,Widowed,Non-binary,49.35261215935164,-48.56235060845055,A,-68.75078416880446,D,-76.36500024324626,17.554681034099893,C,-48.042784625181945,141.2440301406195,-69.01269896375517,-77.27410706932768,57.89013236172178,-149.39564612937914,1
White,Married,F,-40.00955643751449,212.31865120485094,E,-77.97942472326854,E,-109.4823497185792,76.55864031633864,D,7.230381431041641,8.421571365441865,-62.05844014279547,-158.85766670252372,1.814562286286408,-52.77017197223495,1
White,Divorced,F,-61.348159559853244,94.14876929040517,A,-14.032554297410083,C,-75.73515567953584,10.08244785497538,E,203.32142067484648,158.96197988234738,110.9164504573167,-7.729469603092571,-49.742548061024486,72.56265958304465,1
Other,Single,F,49.29243272383626,-66.69190158107503,A,-26.956444854328875,C,-94.48785416839252,-171.47984107873833,A,178.86640492326433,176.86169196175788,-31.944297847003384,121.89352718294187,141.71983694126715,-29.44030641860791,1
Asian,Married,Male,-124.14725292905804,-24.050864650523085,C,28.424478833445054,B,-77.2903354153301,-28.235607573667153,A,-11.827611404081289,0.6149669917816483,117.45436177402178,-1.2278876810385932,90.31903684785092,145.0134120313844,1
White,Married,Female,93.67266614191769,36.73618826884638,B,27.88998293010157,E,124.59525311062012,-145.83716438755664,C,-7.170558480519496,26.463826387943307,52.56018432670518,-116.08868401846534,56.456588946330214,49.23491004398912,1
African American,Divorced,Other,-89.90457166474155,-173.74605009769942,A,-7.909186877384804,B,-88.24580043305721,-204.038169518734,D,61.82405010208634,-70.73911941983032,-179.9154351914535,-176.62030562996455,90.15823012683852,-12.625294493972456,0
White,Single,Non-binary,2.7771552966451987,190.2766974999561,E,147.8595205936343,B,9.211496166980252,-118.1254343197621,E,28.54171110808811,138.59722025389976,-64.8274336500431,-84.62226586444554,-26.7577174147694,-141.34128621395868,0
Black,Single,F,-32.138252181296636,-67.21008321951147,B,-92.9401357790323,D,140.7738849413519,-125.11653085315339,E,-7.482977079949792,4.860717060709666,12.880282243261359,-48.227481733197784,-75.34915988192795,-220.4443828306299,0
Hispanic,Divorced,Non-binary,53.20980874907391,-13.060642279389997,B,-98.55381314916765,A,18.394634129265548,-119.24714632424181,E,151.41792006142407,65.54448888609893,58.97278119200139,7.532159531052855,-128.27891304358664,75.28751768254473,1
Other,Widowed,M,10.55727386416732,-85.44356155656246,C,56.622828871610686,A,3.858948183874772,-81.63061353845674,B,114.3999201328833,-7.564996904359762,-88.14712645909796,70.51927544296002,48.89166189116935,0.49734249454296703,1
Black,Divorced,Non-binary,92.69210474450216,134.36241552915368,D,-119.84620974669953,E,-165.3765665821278,-41.17619353275534,A,-172.76502491140644,40.253280855920885,64.92167346769862,-45.86178310137928,-49.85965728766348,-113.60636627078735,0
Black,Divorced,Male,-192.480391122441,22.733311642932758,E,-81.18282117804195,B,109.71004444358839,66.80792321162599,C,-75.36338592042569,-17.681366116299547,-74.33916567240524,138.12544923851075,-133.85466719759788,90.90637314455732,0
White,Divorced,Male,-14.0209528353281,-9.16005020299371,D,25.95915309076694,D,-63.30684210111295,37.339890941391204,C,-99.54706423183302,-24.9319752659159,162.12344365243604,30.20772176861413,-77.86160907889706,-50.63828790475197,1
