age,country,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
48,US,Hindu,11.951677005223624,129.1713720596378,D,C,E,157.5625063673251,67.07544224538508,B,-5.164735255921784,99.73551188428183,D,A,117.26170337405996,A,1.3917579402200797,D,B,C,1
29,Germany,Jewish,28.239967235408127,158.68210448542513,B,D,A,-33.57632889888499,-5.886306300824354,D,-49.49825343156794,83.56651611119966,D,A,-35.703587056131845,C,-243.28472534790393,E,B,D,0
48,UK,Buddhist,-147.43159054869218,43.839307549913016,A,C,D,-159.2569499271771,-193.75162495701338,A,-15.443063995105152,170.65405855545828,A,B,-120.99829288227694,B,103.48743548587238,A,A,D,1
61,US,None,-22.1331239470389,-52.64599947822437,D,C,B,-0.3817964077177289,-53.89715534287451,C,-43.80853470423303,-21.86492537899565,A,E,143.42217566144,A,16.299049346461338,A,B,E,0
25,Brazil,Muslim,161.46414833851443,-73.64110687078625,C,C,A,264.4214609940842,-38.7150776793715,B,-90.73634473744097,54.77924788111304,C,A,-65.154000517447,A,135.45060022319896,D,B,B,0
47,India,None,-4.145604761908935,-109.88937805567755,D,E,C,185.47553652740672,-98.8575675541131,A,-100.94046817021443,-8.620954027126068,E,D,-36.07398953175308,B,-78.04838991098124,A,D,B,0
51,Mexico,Muslim,34.46218801966085,-105.71313837195274,A,B,D,-19.36150993230607,74.8842761954038,D,36.94888365852337,-55.58364649140967,D,A,-54.808727206563354,B,-20.367445726321577,E,A,A,1
62,China,Buddhist,43.22343246529231,-45.140131303780315,E,C,A,-9.107694369765204,18.411664160824877,A,61.19750849858377,73.56043724630199,A,C,-41.275023701572,E,-168.43262146610886,B,D,E,0
21,Brazil,None,-83.46035320302921,-18.121214391071074,D,C,D,14.48590367411508,158.25752282131543,A,-161.3134169016594,-65.80580683387419,E,B,-140.65411831966537,B,-105.33366771192645,E,A,E,1
79,India,None,96.53121382402078,45.066965191175306,A,E,E,25.405548687701028,-219.21793280548144,C,111.53379257726579,23.00361860611465,A,D,19.210402141765755,C,19.880888869333393,D,C,E,1
38,US,Hindu,-99.68537351020137,73.16735026770797,D,D,E,-0.7560932342402129,92.18460501975854,B,-62.27452386452984,14.386917928138399,C,B,31.769824606755577,D,110.02015733229523,D,B,D,1
19,US,Other,85.9615183109181,-32.64294381315925,D,A,E,4.320196854922598,-63.42947539608998,C,-130.0078450099353,194.73076357766752,D,E,-66.12801897159144,D,40.25182741767945,D,C,B,0
30,Other,Jewish,44.60357225338975,74.57510560666017,C,B,C,-40.46876249953534,4.847372660607951,E,-11.224295350549097,20.902845197260774,D,C,158.92247505466614,B,-68.9187003662199,C,D,E,1
31,Mexico,Jewish,97.12160896932961,-150.42855058944016,B,D,C,134.54408592024097,-98.77305210215333,C,-45.56995616137897,201.8734524235092,E,D,213.14535067478593,B,52.56120851557126,D,D,E,0
71,Mexico,Hindu,57.6300396058636,109.99752754522983,A,E,C,-35.747501087891976,-52.782815327698664,C,-172.84552802792712,55.37240601448449,E,C,9.816569435672498,A,-190.2083845022293,C,E,E,0
73,US,Muslim,-99.2470190905119,-119.21367930037847,D,A,E,-176.33062145752098,19.74481840882382,B,70.07843750920367,106.01031799745766,E,A,-252.39237692813936,C,155.5260460257504,D,B,D,0
33,US,Buddhist,-2.81362325520018,-71.38512645042424,E,A,C,-7.749354735595496,-162.46488447279506,B,-25.950209040365657,-45.942074642098085,B,A,2.195820865649405,A,135.79239448229677,B,D,A,1
52,Brazil,Christian,-232.90492455307518,8.30543189736584,E,D,B,-72.72485847847535,-137.79467778500117,E,-59.50295282453434,-25.012971695198782,B,E,-222.65034213273148,D,39.83469533149812,B,B,C,0
43,Brazil,Other,-52.29095265898353,-30.328980553428696,C,D,A,7.792433280109733,61.09321764754644,D,103.19685640562551,-27.339277056706422,D,E,-52.77451269547873,E,-45.238143744862995,D,E,A,1
28,UK,Christian,196.99453611966726,13.306765221586783,D,B,D,63.29802972143608,-15.433939550584347,B,74.05409838544182,85.01049057598775,C,A,30.135117517568684,D,-38.050824892640456,C,D,E,1
54,UK,Christian,51.55192885056506,7.7475806121866695,B,C,A,10.360575021167794,-35.40879386359849,E,18.704041455851957,35.36222327929754,E,C,-154.63205949622142,B,-51.061974538155,B,D,E,0
46,Brazil,Muslim,-48.351417155288125,90.18013808597225,E,E,C,-59.54185064424774,34.164320415384466,D,-57.94980752537272,-27.60130963911455,C,E,6.121558158833493,E,26.649582359441048,E,C,B,1
72,US,Hindu,53.60216217631516,-84.20483435838851,C,C,A,-17.714879042264762,-14.445767514359446,D,58.925425546451,-0.8665780819954862,A,E,5.514424409013731,E,-192.040192289597,D,A,D,1
77,China,Muslim,-235.97835991645638,87.64181340152695,C,C,E,-31.557381115318318,-118.83719652229581,A,9.958957938867433,-5.273583564586948,C,B,-48.74684180285608,B,101.18953690047007,D,E,E,0
73,UK,Other,-92.11225656758468,16.821690202892,D,E,D,-85.62754984516523,-31.825151403757907,E,-70.38875034644701,14.583077898798757,E,A,-6.472653723154638,A,71.41082235160134,A,A,E,1
25,Other,None,-177.65119964590215,25.69773133361894,D,A,D,-63.65865216156232,-56.32118127742044,E,105.15473079150564,41.85158957822986,A,A,7.9765468465609795,D,42.88225122647704,E,E,E,0
30,China,Hindu,-55.59722068014333,-79.02437993365972,A,C,E,-90.97353358724364,82.63535299905361,D,-1.487054015876172,-1.0801137997670858,C,E,-49.506016443608004,C,-3.2494719397743568,C,E,E,0
24,UK,Buddhist,103.48245356942512,-31.46719160589288,C,E,C,38.108901341547025,16.773132879259972,B,-47.94708369833807,-66.33506417606547,D,A,121.27363666369402,D,113.05833064566582,E,C,C,0
78,Other,Muslim,93.71404398910589,-75.66886244884078,A,C,D,84.64089214039697,-64.22962645835926,D,-64.32040977207025,3.3571250745195504,E,C,5.003163795072299,A,-255.449013258858,A,C,E,0
44,Germany,Muslim,-82.68392888036577,127.8302403889211,D,A,E,41.51740401605558,-99.44321366432372,C,77.92403380345425,96.37571255500565,E,D,-186.1885854828837,A,2.915596031924315,D,B,E,1
60,Other,Hindu,9.708940373868588,-38.85708166646795,B,C,C,98.24277061302912,61.26735346064781,A,-140.39981661089217,9.424738440698189,D,A,142.56935373241518,C,-122.26670086697486,A,C,E,0
30,Other,Christian,-235.69603631346556,135.4248417108459,A,C,E,-46.634298093373175,142.6805094082979,E,-39.14953043217677,162.8581865079083,E,B,-36.31189989377608,B,78.86684699792987,D,D,A,1
28,Mexico,None,46.39060187872875,31.31280314786648,B,D,A,-28.884811810866175,-0.28565557997267427,B,-38.15772768190844,-100.91193873845896,E,E,8.413734969796348,E,49.51610522343331,B,D,A,0
63,Germany,Muslim,71.67767037703575,-61.34704343835752,A,C,A,-6.2884386839882165,26.57863106341292,E,-26.988927361478897,-20.351313978081212,A,B,-13.692086310379011,A,-25.719106321027184,B,C,B,1
70,Other,None,-50.316966696035735,-72.05796331857172,C,C,B,-76.7287603717831,-140.62085164386943,D,-53.03453032477875,-40.76174298149821,A,A,-35.47894550766526,B,-21.520862314968614,C,A,B,0
73,China,None,-44.21149468976681,127.76953936233484,B,E,A,26.095425049199676,-40.50796444409019,B,141.41049232143098,122.31575016498807,D,B,-56.100270300874556,E,59.416474366782865,C,C,A,0
24,Brazil,Buddhist,113.48971057137231,11.049953601043322,E,E,B,141.51885778261376,82.79016192961475,A,39.37074312256581,147.7491025498481,E,D,24.472254666500433,E,-102.34070512379792,C,E,B,1
27,India,Jewish,-130.23993337591594,64.37004454722714,C,C,E,-139.49525178877263,123.98750960934113,B,18.114154285584505,61.77269300633944,E,B,20.34695088013368,B,-93.61367486311528,D,C,C,0
24,India,None,75.81143588624248,74.5491537311725,A,A,A,11.329461613359614,-8.694010713671744,C,38.80846424454184,96.23805119857171,A,A,-69.47694427455714,E,-194.7829607964631,B,D,C,1
21,UK,Jewish,-176.58742441869083,-13.798755248501646,B,C,A,68.15396776329762,95.73202047501631,C,150.25890230833366,-44.923981184771144,E,A,144.08523240523581,A,-161.40007762194813,D,E,B,1
50,UK,Hindu,100.53030994917216,-7.560440597290481,D,E,C,53.195695655557685,-32.46494503489487,E,-75.57009831440243,210.8262186621098,C,C,-11.026727119954998,E,83.1244433488816,B,E,A,1
72,Brazil,Jewish,-50.28589161295801,-41.80524888210756,C,E,D,18.352671881020672,-16.2913218617968,B,44.1153925408077,-11.271982335056888,B,B,-181.34999481999344,E,74.617525225683,C,D,D,1
44,India,Buddhist,-15.042944721968066,120.8387115318983,A,A,D,49.85028562873522,132.44291255047693,A,38.00098009781722,-121.48420694937776,D,E,-71.72181742093446,E,-115.66958696768899,D,E,D,1
26,Germany,Other,10.570480913804666,-201.06836831813317,D,E,D,126.10342968733774,137.74115203663285,C,-7.6564371602677985,16.573677431932335,C,E,-35.2639761721235,E,40.916322010361924,C,E,A,0
45,US,Jewish,-114.08323899909479,201.7211468604375,C,B,B,27.402576485356406,238.30937540286658,E,-92.16905189445495,77.64264153973326,C,B,23.522173671472647,D,-129.0672917080019,E,E,E,0
48,UK,Hindu,136.5377737179102,-42.88178873906867,D,C,D,-42.50669492801694,-72.37084953014102,B,-22.246787666186965,-72.17361076614782,E,B,-121.54220067564032,E,143.15063804745728,B,B,E,0
44,India,Christian,120.45332499751859,-9.851671738492362,E,D,C,147.46908986282182,-22.653173549773697,E,-162.36401346262573,-53.86017971993039,E,B,-29.971878537963274,E,-138.45515619480656,A,D,B,1
71,US,Buddhist,-47.603917731426506,-93.3513215345304,C,C,A,-3.7750791692762826,-5.4381661649888,B,48.224547586912124,37.89298681426358,A,E,-77.61852962190439,A,78.20490901405591,B,C,A,0
46,US,Other,-10.733865225359605,-27.165669290157634,B,C,E,-129.9778941729362,-41.43540767081929,C,69.95423916010685,122.42147001930086,E,B,-40.03439418548489,E,76.30464089150037,D,E,C,0
31,UK,Muslim,119.8577960036481,-140.956594714835,C,B,A,-8.387700665061459,94.99103160125945,D,81.21111864540522,-82.50354907940955,D,B,-139.23461070442403,E,-32.38036162361521,D,C,C,0
30,Mexico,Buddhist,144.96582229982096,-4.60985556593432,C,A,B,-18.978463277468745,97.76102997349165,B,-66.11373177872333,75.60696864936327,A,A,79.3619910371515,D,-12.276777732313715,D,D,A,0
25,UK,Muslim,-94.73804194522782,-107.43627781627893,A,D,B,105.25482412189449,13.435595354567864,C,-21.223510068073878,16.585744286819867,C,D,-14.372006233656128,A,-71.21745339945136,B,D,B,1
51,UK,Other,86.15204039664282,87.18962209842935,B,A,D,78.76059010928422,-35.06256988046683,A,-9.89781176833361,127.48742289068957,D,E,129.8959821538469,E,-26.355500355754053,D,B,C,1
55,Mexico,Buddhist,96.35116365601479,135.74374919316887,B,D,C,-1.9446307813841575,40.44040692816352,C,-134.94236897244485,79.40970166310102,E,B,-21.049622085637267,D,104.46800707725544,C,B,A,1
68,UK,Other,17.563671522886114,-155.84122703532165,A,C,D,63.8744209340796,-42.6654641235428,B,96.45193749957905,-32.58182761596958,B,D,63.00868335451517,E,96.09349941291057,D,E,B,1
43,China,Jewish,188.6519850766448,80.74225773452383,D,B,E,-160.46701051172846,72.6049429434408,B,-125.26475250782387,173.15544275082547,A,C,15.840109837322789,B,30.340161268157395,E,D,E,1
74,UK,None,-146.22913306739903,25.5131532457301,C,B,D,49.61663659575712,-57.21731052097074,C,55.36057385069893,-45.50704948214687,B,B,-268.15415844197054,D,103.34002230697799,E,C,B,0
79,Brazil,Buddhist,-109.04329018357359,69.05343336383835,D,B,E,71.38847131192769,81.42322715759988,C,-79.0646410831498,-90.57760325948226,D,A,79.13505414358009,D,-105.06089936621154,A,D,D,1
42,Germany,Christian,32.797625435821274,26.74420943360393,D,B,B,-173.53925450739135,30.95945122431598,D,150.4643415326478,-185.00435716941064,B,D,54.75771031920157,E,-23.310932694578064,C,A,D,1
21,UK,Other,-93.9795024394591,255.54253670686583,E,C,C,65.73598734842946,-21.927976441301816,A,-64.79462086995589,-89.40981012680176,D,B,-68.05121946113721,E,-199.6716613335859,B,E,E,1
69,Germany,Buddhist,-63.33510546498587,6.742929459385964,E,B,A,-32.47927215242125,-96.75805201938196,A,21.762542484282626,39.78639853141361,D,D,1.185554787631663,B,56.795617748377694,C,E,D,1
27,India,Christian,-108.25025548227481,218.10292975651126,C,B,C,105.30821881799852,-148.54862939387394,A,42.90388519308191,109.73982533642115,E,B,177.58847205048554,B,127.23486779876028,A,A,A,0
56,Brazil,Hindu,-8.845695572409582,-26.134353382405507,C,A,B,-7.321539065742179,79.25908708168437,A,-37.99431484815074,-79.98486835493755,B,D,69.34917148691,B,68.03049154504336,C,E,A,0
75,Mexico,Christian,75.24443796386151,165.648354933158,B,B,D,-43.46413284437574,114.38799769977312,B,-17.45197243229099,152.91677273921724,C,E,196.26791412241556,E,-48.467181003810396,B,B,C,1
68,Mexico,Christian,137.23486159701034,47.66058040632072,C,E,A,-233.63503026900023,-53.46220490046901,C,-35.353516343966874,-122.71058017369849,B,B,55.24907729354034,B,34.27332799110439,B,D,E,1
47,UK,Other,89.90855221878789,36.42922461768745,D,B,C,31.88896682310169,55.6932112279996,C,45.65502887480098,52.50474051498443,B,D,14.721791732358957,C,42.45525845227823,E,D,D,1
58,UK,Other,35.95905546352845,45.200805472990105,C,D,B,-24.632047188581467,173.52792436534327,B,-133.57129071315885,33.36515748478398,D,B,13.68720317705254,B,76.95703634612848,A,D,C,0
36,India,None,-71.63104204276402,286.0443401964012,C,D,A,32.659789976115626,-59.811124574183125,B,-78.94067074662532,1.1516323651127878,B,E,72.24752010717047,B,194.41061726915046,A,E,B,0
28,Germany,None,295.0478173314773,-71.52747877965919,C,D,D,53.97563407425673,-16.318661328382493,C,-101.67575958473789,-124.44304477781087,C,A,-73.69501578491537,C,-66.27370675502556,C,E,D,1
34,US,Other,-7.094316445735614,176.70053440640038,B,B,E,97.3580729925277,11.066926876624521,C,31.02137104347049,-129.27032748256474,B,B,36.93857327193786,D,90.53023680426494,D,E,E,1
73,Mexico,Buddhist,-3.6761478628930777,-109.63066407953816,C,D,C,76.78863186231283,-112.99483320289869,E,-61.81911145028246,52.87872005827894,E,B,83.92552635059084,D,-4.788137373580248,C,D,E,1
42,UK,Jewish,19.169328122636063,91.03258466017196,D,A,A,1.888928928489517,65.94215854409323,E,-8.329652828819158,-95.00492596798894,D,A,88.01389844235923,B,187.34332527690913,E,D,B,0
37,Other,Jewish,-156.68820557942342,5.02352839156284,C,E,A,71.64130567207599,-148.44492316314347,D,122.75211891842734,-29.614046814265766,E,D,46.387336043155756,A,-36.032658203713865,E,D,D,1
26,Brazil,Jewish,-87.46873704561048,-102.76055879694943,C,E,B,82.67237289263863,-97.41409253048771,E,31.735462288014656,-113.12149120529801,A,A,-119.02316360848626,D,-149.90293289565727,E,C,B,0
65,India,Other,0.35959575379821906,109.7179044135697,C,C,B,-74.70613284465436,8.70994272471165,D,-43.513067795075045,-28.906076849243494,D,B,27.135692364517332,C,-180.55014936766185,B,B,D,1
53,Germany,Other,-86.42721671774942,39.42372677221429,A,E,D,93.39763126998581,10.079047330873712,C,5.0928561445223774,-22.4556632256733,A,E,-74.54313530860588,A,162.2016805020398,A,E,E,1
43,Germany,Buddhist,12.849960364259278,-118.26489987262919,E,E,A,95.2977594386207,-114.47342803424876,C,-57.49872262360597,122.84481030791414,A,E,7.670500721047826,C,-68.76501479229825,D,A,C,0
38,UK,Muslim,55.46265845731645,89.04928990461624,C,D,D,-5.310007972399103,72.58511960611007,D,-53.672060601825876,-79.82526115610872,E,C,-15.467868628294687,B,-100.36832890507095,D,D,B,0
37,UK,Jewish,196.97352964210074,101.71198252594596,A,A,D,-40.12349120591358,140.29218909031502,D,177.30056834044998,122.92474289882536,B,B,65.94300402387948,C,-97.57382588305992,C,A,D,1
31,US,Jewish,-122.5661668211113,-6.317860599650499,B,B,D,-193.34703414314515,-29.626522220704715,D,48.55655130328104,75.96514342991442,B,B,-5.251003734221531,C,278.6558744890468,B,B,D,0
67,China,None,-34.87548945662651,-17.81493831937218,C,B,E,59.12870705005944,-183.75596418128765,E,72.19489281034626,-12.607108740740472,E,D,21.45892089014818,C,57.86188425398343,C,E,C,1
44,Mexico,None,30.440088167389757,-154.1373178083354,B,B,E,-1.7410051201357115,-103.23067188262824,D,-41.70799929600656,32.54509839624988,A,C,25.008110378346515,D,-42.465088377003845,B,E,A,1
49,Germany,Hindu,-124.26135653836066,-37.156289256140454,A,E,B,-82.97442507150839,53.304470847607135,D,-62.15349321425302,-57.09391699033824,E,E,148.8463409442076,D,47.336752571029955,D,E,C,1
30,US,Muslim,-149.1294945077669,50.58024185157708,B,D,E,59.77385638710554,-146.8911512047073,D,67.8190424676555,-205.25760559310396,D,D,21.55882039806264,C,88.60681295972685,C,E,A,0
49,US,None,55.540606288521964,117.87517880537368,E,E,B,0.9286265630316173,-49.01697936799633,C,82.80216780402661,-41.85919400089868,D,E,-167.8725977698769,E,-45.29238380414109,C,E,D,1
49,Other,Buddhist,14.788185051148458,-113.50842466566537,B,B,A,51.695702632116756,-81.15448180478313,D,43.04643957828344,-4.107593486574845,D,B,-9.35991093430086,B,77.36409361645167,B,B,D,0
26,Other,Buddhist,-94.77006481264522,12.097377312472874,C,A,E,-52.28980257341145,-126.24892126912832,D,-204.4403209570214,-124.78937637613852,A,E,3.7693527917215413,C,-58.92376076336041,C,B,E,0
76,US,Muslim,-242.35913169667228,13.233122037966327,A,A,E,-51.48336145433924,-145.81525788383524,C,0.5424185066197128,33.553168613708365,D,A,78.6847890391041,D,-32.13001776476082,E,A,A,0
57,China,Buddhist,60.25721573992466,11.09045250813717,B,B,A,-31.19672615151317,-73.9678764847398,E,-23.853873523287824,81.92810201452893,B,D,-53.76286581709054,E,24.548064292826457,D,E,D,1
48,Mexico,Jewish,33.594649979277555,65.94596310460736,B,B,E,37.725580227150814,-19.086958643664826,C,12.552068973788014,10.141591917500858,D,D,-235.0656666871576,B,-89.00484865241616,B,B,E,0
75,UK,Other,-23.73987924120659,-172.36315211112435,C,B,C,17.082888785656287,-58.99043975441931,B,10.647332935921346,-13.616584480104562,E,A,40.008778845922194,C,-127.05954738488485,A,C,D,0
24,Mexico,Jewish,82.42582010578985,-53.513208139009436,A,B,D,148.46132616299158,-30.105928186774054,C,163.73707232782905,-24.61239800162002,C,B,-147.20677017919382,D,-48.12086461609247,D,E,E,0
24,Other,Jewish,-106.65247417250147,13.156565871615289,B,C,B,202.17290683034355,-67.33715041312274,E,158.1123364642204,7.954929080170378,D,C,2.8546547683628862,D,156.4017158643959,B,C,A,0
26,Mexico,Buddhist,-64.18182775337428,-58.36779942472209,C,B,E,-40.99815174254812,-42.81983181735296,A,-84.16120799801978,-64.33420737650673,B,E,55.294296059110394,A,-120.93528764717645,E,E,E,0
60,India,Other,113.14346056190787,-219.09124544971266,A,B,B,37.1580915889181,30.347995400700395,C,-58.05364582539323,183.05040312707385,A,D,-33.70792801667518,E,11.977243661180259,A,A,B,1
62,Germany,Jewish,17.59684974051306,47.60998176742307,C,C,C,-144.97414073149997,64.82726191328874,B,-121.27679110533518,-49.6552293580888,B,B,-60.50208656648432,E,-14.07989571629484,D,C,C,0
39,US,Muslim,-116.31533344347487,-11.376777664233515,B,D,E,-88.11770605347297,137.73708051350235,C,31.729344816176454,6.678098074292609,D,A,-81.09337097323946,A,34.65972125920461,C,B,A,1
43,Other,Jewish,-98.0223303188619,101.48309171332446,B,A,C,-184.17843971164726,10.176013209497068,C,-11.96110436154052,-139.57717756454628,A,B,-16.265906178252752,B,-8.859988402753533,A,D,C,1
55,Other,None,-0.5625739307695838,-132.9744283635083,E,D,D,6.294218444764081,-104.76366328167401,D,-34.130227685512395,-1.3200015293165843,B,C,156.63842351978954,C,9.709696568725859,D,D,B,0
48,Brazil,Buddhist,-88.3281521896812,45.617789476295876,E,C,A,-44.225246657729414,97.2419674563042,A,-8.011080506850199,-9.787793655487645,C,D,86.91616197850682,E,38.419313675390676,C,C,A,0
36,Germany,Buddhist,-15.072045475844686,-127.96044387606169,A,C,E,-11.867951950791454,-46.2221430321397,D,71.53719369026734,-34.4172139282673,A,E,148.4265035121486,B,64.98831143316896,E,A,D,0
62,UK,Buddhist,-81.51036640786474,-103.48404171120364,C,E,B,-76.78992336583045,24.36942431267227,C,148.1215346323933,228.38167360784945,E,B,150.6003017679188,C,42.85152097091981,E,A,C,0
26,Brazil,Muslim,4.034977638874677,11.03962685175855,B,B,E,160.90568245414377,100.61460163214275,A,-69.64268479686095,-20.22565306805329,E,E,16.77074940924619,D,28.8544375505786,B,C,B,1
69,US,Hindu,51.0489644180826,29.737306251268976,E,C,B,108.23007449174217,124.1064135709236,A,90.28563279804972,39.490490194357,B,D,7.080649801269246,D,-113.96210636012196,A,B,A,1
61,UK,Muslim,-204.4472475443013,-138.91296834398565,B,D,E,-133.20405210069268,116.84916194105239,C,-352.7280510479727,-124.96201458853203,C,B,4.7124241104859195,C,-75.08545294941639,B,B,B,1
64,US,Christian,-64.02483382147008,17.229445962771862,B,C,C,-10.13462301292629,-117.5580186519581,C,-123.57264688888299,-63.70822271454799,D,B,36.67565073918742,C,-68.29592556460841,E,B,A,1
26,US,Other,-121.79214875302213,-70.01798215468213,B,E,B,3.108166472734929,-38.089541988145676,A,63.6835995126399,-115.17178651186804,B,B,-93.01956228866503,C,26.45222996667509,E,D,D,0
21,Germany,Hindu,12.515714400581732,56.87934987239479,E,D,C,-49.41679263416287,32.255043245399165,B,-85.7790223496801,-68.46581912644567,B,A,15.27337533396826,B,23.214813623699868,D,C,E,0
74,Germany,Other,-58.023603741524234,152.9078894785245,D,C,A,239.36680655539263,-45.41734673688646,B,-113.18015604051472,-93.95770054389187,B,C,167.73281786935385,D,40.10940215491004,B,A,C,0
24,Mexico,Christian,91.79615003307273,-126.79476449941586,D,C,E,0.8565577053186115,50.974127991798255,C,66.50273854073919,-99.0105890458995,C,B,92.88439683659146,C,-89.90783843853974,D,D,C,1
78,US,Hindu,-13.741160879217135,89.01962560344315,C,B,A,-119.71975072550222,35.35237773061668,C,-142.25290279523665,62.24874954426216,C,A,85.00100938678806,B,-69.61335393930712,A,E,C,1
77,Germany,None,-40.340045119342,-33.88848432829201,B,B,D,-78.72177088479316,-96.82762223069994,E,-97.00520954455732,-30.669819676966448,E,E,-202.41926989024142,B,-140.30033463025754,E,A,A,0
48,US,Muslim,-0.5491608815862044,79.81611143962418,D,E,B,-13.127384326414452,-141.445973250945,B,-4.149363068187546,89.19299955567416,A,E,-8.809066661722213,C,55.176408466530916,D,E,A,0
54,China,Christian,80.60385102082333,36.23680353433153,B,A,E,-49.277920016226446,0.8816170381218633,E,24.796111111382828,83.89287178297356,A,C,21.293914250884868,B,-117.49003368405148,D,D,B,1
22,India,Jewish,-26.81267386713439,-109.44532458642237,E,D,B,-271.4411027663415,1.2655288426095126,B,166.14262654746645,88.46848697234819,E,A,51.12902849286585,C,83.93979526976146,E,E,A,1
57,China,Other,-49.82702560337063,49.8479042308421,E,E,C,43.94880690044433,42.30429668155485,D,143.00041826944693,-107.43158070256271,C,B,-32.92432402442621,E,73.65447561932018,A,A,B,1
46,Mexico,Hindu,-35.5561073240187,-109.68963420102644,E,A,C,-5.061301936612137,31.53113481571273,E,-37.14121255706358,-117.2933700011247,A,D,53.47550154547475,E,-45.067602152572654,B,A,D,0
42,US,Jewish,-94.25926299740186,-139.00329605192582,E,E,C,7.061923137513297,123.08205364048108,D,95.32556944715186,-76.2447429805401,E,E,126.32632310134649,E,49.390071597576856,B,C,B,1
61,Germany,Other,90.35887684096605,69.71433120442867,D,A,C,-159.60252303688728,40.54009069810477,D,78.53163801868736,127.2756379055898,E,B,58.55604725177939,A,8.636530520567838,C,A,E,1
57,Other,Hindu,116.34883512827345,225.507142661183,B,E,C,68.47933123766532,-117.78062056806438,A,34.75185498920968,291.20352544121346,C,D,38.424633726580666,E,108.57192352830054,C,D,B,1
48,UK,Muslim,-39.61641718611142,-122.09750191178246,A,C,B,-134.16412037247326,45.899952254252916,D,74.4324819704833,-11.871921113649671,C,E,54.53365688745138,D,-157.66550976043203,B,D,E,0
53,Germany,Jewish,-99.68967022192626,-68.67590819002936,E,B,E,-60.44966961809681,125.95758595088844,A,-198.7828528558324,-211.67159783621926,B,C,106.7372066068409,E,-59.967047086055146,C,B,C,0
78,China,Hindu,-37.46481572412071,-6.745627853556139,C,B,E,140.95441761921904,-147.9879391724062,D,-51.16063958521947,211.625647350222,D,E,37.74254404503969,B,-68.6514598970885,B,D,C,0
36,US,Jewish,-134.15402886614208,-114.9417117736575,E,B,A,2.4648197917154513,-9.11081201678415,C,32.83539047722739,-165.03228654631837,C,B,111.51798357430454,E,39.656435257594445,A,D,E,1
64,China,Buddhist,65.7441255195923,-28.77830443571866,D,E,A,-8.193281108311993,-14.01122516990449,B,-16.107027252866963,48.76384500811896,D,A,33.64913541052214,C,-247.03277329457958,E,C,E,1
68,UK,Buddhist,51.2366120469644,-131.9753530717407,B,C,E,89.74483364753479,-47.24249459878878,E,28.276196356792095,-240.19488640180703,B,D,85.94058280014384,C,149.78301827950045,E,C,D,1
39,India,Jewish,-22.03883662003743,9.439317176923415,E,E,B,-151.72411049174,70.44030455197002,A,-163.09868019303255,68.01283130717376,E,C,101.91086342563409,A,-20.368299297178183,D,B,B,0
45,Mexico,Christian,117.39969799745454,38.308286660733785,A,D,A,-85.9441753058843,-61.28488762733279,E,155.7021189649488,-117.56810107182328,E,D,46.35145238985117,B,70.97125944314924,D,D,A,0
19,Germany,Hindu,-78.68966208168393,-41.34600660227189,E,D,E,126.91690398698839,-208.32881713976602,A,8.90963443505667,41.0917583087429,B,A,17.725569931015187,C,3.1952784512883006,D,A,B,0
66,US,None,-165.70295655257388,69.17129635238462,D,C,E,-73.96631958750339,114.56980186290757,E,-11.242083657112323,99.49029568048891,D,A,-144.03306654643654,A,35.12314533466397,E,B,E,0
50,Brazil,Buddhist,-69.69374786034554,39.064900069352845,B,C,D,-135.33430907446217,67.96445120272404,B,-74.37972388531723,-19.47019480735376,C,A,11.317994434969442,B,-143.53721902596016,B,C,A,0
25,Other,None,-9.055684964230409,-111.55652793118134,D,D,C,6.386869731265731,-48.54442444120262,D,-24.74663941851666,-123.39694387049312,B,A,-129.61900423400826,E,-109.1156175883532,A,E,D,1
62,UK,None,83.18606307347164,114.19650511734574,D,A,B,-201.57209686997945,27.65178271135892,C,-96.68826165547999,6.411225448426383,B,E,45.00873900674771,D,54.42733559788473,D,A,A,1
34,UK,None,-32.74148033237908,-156.11252571777516,E,A,E,-72.86787864259331,172.50840096899077,C,-45.73586842605849,-118.66921832546467,E,C,20.12815324721565,A,-214.48060867453705,C,B,E,0
54,Mexico,Jewish,-118.66142515151587,-20.295338869866764,A,D,E,12.074078707835016,37.37006705524568,B,210.66057345254578,155.5350988694175,B,C,4.1439839357712795,B,-38.65516807323808,E,B,D,0
22,Mexico,Jewish,-6.646227121786007,-6.910583200644357,D,B,A,-117.65578971181996,-90.95834565692978,B,79.12345585732885,-15.019492399469591,C,A,-227.09030598823313,A,-60.087709843222534,B,E,D,1
41,India,Jewish,66.69189319513123,48.01778264991674,D,A,A,-20.542830776536647,72.5900464670732,D,119.34965064680168,-57.52511087618593,B,A,97.35190815708896,B,-44.867997521413564,C,D,C,0
41,Germany,None,-73.20891119920829,-38.25428432403689,E,E,B,-64.09103444830178,22.649053104403944,C,-116.52553738034916,153.55009746790603,C,D,-112.50638687358088,A,-144.70383742429266,C,B,D,0
18,UK,None,-12.584204597939133,-61.02517445344884,B,E,C,-80.72908991721647,38.36554100513561,A,17.151007106064892,-62.333216612607536,E,B,81.13275547102134,A,93.93335706266265,C,E,C,1
