age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
60,-101.42080580338228,C,A,D,B,C,-154.78334469355164,-64.64568443400069,-84.01918327911922,114.88945854077318,76.2126491415094,-73.9490256113138,104.30627433485104,B,-61.392567120614395,-7.982040551830334,-9.27968272837398,1
80,-229.54780713358974,E,E,E,C,D,60.11855786937588,-173.24651080333348,-97.99216853457544,22.397838182273787,185.77238591072182,43.441081471665974,10.62018743067907,E,20.014058218727925,91.33053857716827,-61.75589413187925,1
67,84.71392011060584,B,A,A,A,D,-75.68217975427571,28.893193891639317,-6.970606219647078,-15.21157213790454,-112.20490249593729,0.835882594776188,-17.053027701708796,C,1.5363108818707145,31.856581493810644,-45.6293253182296,1
49,-6.702006132452862,D,C,A,A,C,139.5420300998807,80.07688471354462,-48.40228643999374,149.94721600437867,53.80685805439393,2.885868534631966,145.71131512923702,A,102.34500319373304,121.44691441720896,-105.49322818453726,0
49,-47.38162513116191,C,E,C,E,C,-29.72556779629072,49.569243296893426,12.8739349774172,-16.09377595445066,71.82870462274903,-71.17253809346056,184.2362515679035,E,-97.92871131790451,54.75001253564501,22.660795087207084,1
39,47.102682345340035,B,B,E,D,A,-81.9616664787119,-83.46390694545504,-164.78333164495552,0.8512483486275939,-29.337596450799335,36.119373133015955,-33.696041880827785,C,26.554709868559357,-114.84350720877632,110.52554838444321,0
65,99.55315824251366,A,B,C,D,C,-99.40500935734626,144.5340364393145,23.31755967995161,8.989774329530311,-115.18626372495868,213.55238935206788,119.63604670584496,A,204.2116760019122,38.932822068465754,-86.91443575985764,1
93,97.57745321330023,D,C,D,C,E,-128.80791555568373,115.19611074855614,11.438735754177868,75.80621595161998,-64.94811577455344,-68.92905006669102,-48.85496703876077,D,-127.51192577938058,-64.23635338261631,-142.4066577478619,0
47,-25.73178398579995,A,D,A,C,D,45.323029663365745,-38.510394606834375,-275.4107589770948,-34.662966776546156,24.43563328118881,74.13594063414767,19.727359081835168,A,-162.82997131586058,225.31890702940868,-130.47873227834836,0
44,4.374882826932854,B,D,C,C,E,149.10536996720822,64.35116582946836,-100.21101890183381,78.16995643026927,19.039534552390723,169.13193780956348,13.434510572158104,D,83.16568402613836,31.42589048894288,48.70256727371354,0
85,-149.11326081326158,B,E,B,C,D,-78.4972429767251,142.49386892351552,121.47656201459245,107.11766034502266,24.677625758591557,89.3286450973814,-104.55142195031482,C,-149.74548282570228,17.89542292254432,139.27304413722666,1
18,5.988288496744869,C,B,C,B,B,21.76670416218084,-52.42974050974175,126.55770452911234,-127.40197693673001,-10.755215751321021,-0.3534582341887616,67.87806812270193,D,-46.30249514391179,137.7852273006805,-67.24590239311995,0
63,-62.721809465202774,D,E,D,B,A,-23.820821937014063,88.29145237562508,-26.255847639555864,-60.08660442833118,72.40671555061164,77.79499660600105,77.84673927246732,C,156.0324234489602,0.9735889637836902,92.71175016424205,0
88,118.7419176271306,D,C,A,D,D,172.70561480284024,-78.4685027669407,43.90117766263423,-80.48417053561498,127.52272219451608,1.0436393380024784,-98.71106437861444,E,-60.18740584845336,-3.5723440484254394,-22.42875197695494,0
32,-29.642670546243682,A,E,A,E,A,-63.50057579368913,68.55276685608972,9.285335148997802,-17.836578097873254,-31.0364863923412,-43.66753217614298,-208.47737824127086,D,26.001406672803007,-33.682083018475915,-51.495195702603795,0
96,-85.9002347609113,D,A,A,E,C,117.48752599650108,19.939452329368617,32.377268072046675,-30.76758931620195,14.188344092793448,102.93394804465103,-54.44349857422313,B,-1.1096743473403832,-46.97921016163873,-6.1943372599198705,0
53,-45.529219324674,D,D,A,B,A,-12.165363123633204,-40.61366086616633,114.7285864289491,146.17618981791225,157.56958289117114,-75.50308907323472,-139.92802902728752,E,-138.16532266224283,55.82492737686865,-120.84645429805644,0
99,-13.007475878187805,B,D,E,E,C,-3.281929711091216,-98.47984425197129,28.213712652784555,128.67101971503533,142.03671413177466,74.64335793136998,-68.99114346284398,B,-72.96783165944927,-17.00640573630813,19.48390211646086,1
36,-5.015675694512542,B,E,C,C,A,70.31821203166625,-87.8027475892481,192.84236789777074,-48.58584129350354,-47.192990056266204,16.687926014933,68.17483379872307,E,92.39975852894034,27.44062202440793,-38.23582107304007,1
86,51.091893106256826,B,D,E,A,C,91.74399083892058,-111.43888230290129,163.72176735370024,-6.859789698344297,149.4078632545249,50.03837121010813,38.71282177272629,E,4.718820552330431,-248.22083473641996,28.719715224324794,1
30,195.907192406536,E,E,E,C,C,46.39087043981128,-8.3896351955482,-2.6241353230971907,-166.3976031424819,-77.58223948305185,61.27761421038307,3.505339980400894,E,5.945109035931539,114.92391001690831,-46.393712242222215,0
61,-80.31032658600174,D,D,C,A,D,-63.572246464084294,67.29655181823932,-109.6774621448105,-33.23826679327111,33.14222628836334,-38.36122251267947,-63.87005995193659,B,-42.46666933325095,20.227301439029592,-63.32248390007098,1
79,-66.53183128373715,B,D,A,C,C,92.71882391393622,10.886272687907537,188.71538652939404,30.533310264111613,41.23409463571932,-38.440800286461226,-103.46161381057021,E,130.40068167329483,44.54541404041786,86.74786736280198,0
65,6.872129410250544,B,C,E,E,D,-194.5285138522853,97.4379242119848,-73.37348225763348,-89.72676717578855,-25.97895409884793,101.66259740257111,113.53479144604674,E,-36.370678834959406,55.069379148727215,-23.654037235167472,0
85,-11.800807245352912,D,C,B,C,D,127.04433909793227,-0.3189908358498941,72.97284661150367,-96.75864980085444,166.90480908010127,-50.81033505542604,-123.61838803428522,D,78.33441071384475,-111.38943901919731,-102.2406612264545,0
61,-34.22449830438843,D,C,A,E,B,-50.13807654528549,150.33400494675422,39.12271634630624,59.16594567012601,68.97855273900758,83.60569829281219,50.53337413861547,E,18.176529198667616,171.38110041336355,-168.93572618374043,1
33,-48.52568896024441,A,C,B,B,C,-24.348020225868314,11.421392198799825,-14.909341933094709,-135.17516529867447,-44.75701129120624,-136.0548853579007,37.08901827863465,C,-34.512481475953635,-145.19368959231076,-64.91933686341712,1
88,-33.777537376457175,B,B,C,A,B,70.4735547914853,120.46634229494921,6.93598148535193,153.7025493656646,-30.84747481651372,-99.83670546044296,-62.67048013805721,C,-106.24746020725186,58.21807354027831,-35.529223963706826,1
65,91.26672566340073,B,A,D,E,D,157.57367867526597,146.0521835536617,-84.52180218698285,240.01114734106324,-84.4133055094161,17.854013869414054,117.1222384185563,C,-117.24597086559379,187.40985947640198,-75.85029941427345,1
56,-32.14812210622847,D,B,B,C,B,38.99022304196879,-115.91714522164571,-37.49813955004154,56.72903234223082,-42.52612379314272,-111.72085641009318,12.253626614403098,C,-51.10575438315706,265.6238943643389,-13.949187593624035,1
73,30.356931960868362,E,D,A,E,C,-145.7972671484675,19.61867844406572,-102.88133611791346,-56.098430378365215,-37.7338524266181,38.400302688529635,11.851720411755542,E,86.41074351794842,-1.102916321074074,74.7637169119493,1
28,164.16143516147727,C,A,C,E,A,112.58155005769264,-73.627792005213,95.71605732376699,-0.7882583084337696,81.06563884357985,-142.67992318837096,115.68023992614249,B,-139.9054435862088,137.83360703742161,19.181812840225252,0
87,-81.07969119344453,E,C,B,A,A,74.13389225753694,-62.47680484139754,-2.49996626595797,194.35163016199945,48.51992048633265,-111.65394007240803,-59.797127360647096,B,9.397263202473722,-191.70381722718696,100.83076952104501,0
22,-50.95186392586388,B,E,C,C,A,-65.66043268427781,-154.36266961516597,-226.47478773909273,-21.81509336158351,-74.76184361799957,232.7146798177831,-120.37707147245216,E,46.892321765670616,54.10230291523388,12.774455526930959,1
40,35.95887716668035,A,B,E,D,C,-45.484786373861645,49.66713024911132,20.585142544177412,128.21196682396166,60.71832452712284,-122.62834996660791,-80.00943204380307,E,-66.92164363860104,112.92974047295186,37.977257572105266,1
22,87.58749484821881,C,E,D,C,E,28.647897414961896,-215.72924083561992,-254.9498790793256,-117.56551643132931,37.28635587276164,100.258533308022,120.54294346826015,D,33.06982586927118,120.72478538152171,57.08917284393934,0
43,-139.77037513472558,D,B,E,C,C,55.29037869735207,3.68195115260355,-31.76590314481299,-27.05623132979052,-9.905586575752363,-211.5908033421887,-67.70766932903042,C,-167.88438442195218,-106.79810907400318,91.36404025274511,1
90,-63.88238160397452,A,B,A,A,A,-127.58733708053515,36.143565095470045,-70.95499160359198,-38.54592154968929,-12.017264753188934,-81.02936965426207,106.31475863618563,D,94.63485160106467,192.3942686919047,-121.23741648162694,0
99,-42.080251312450585,B,A,B,C,C,-29.3756332533956,-136.1323870458325,31.69366230657901,-17.951190507906425,-1.0430124892280308,50.871628944168194,43.06102413462838,E,101.08571383307672,-66.85120268984308,60.172440710213415,1
29,63.69832367934066,B,C,C,B,E,-26.264887310945994,-16.376790853693578,78.45566247763483,38.361354151333174,3.3881302354647316,-9.015288966883475,-104.02911557600412,D,76.19018469770664,-63.19099236545207,54.91510953324674,0
20,18.69225338991864,D,D,E,A,D,143.71533374199063,32.6610665423633,-66.21869706937574,12.348990619202855,68.91661199421065,-146.15972137116833,-0.722298754354848,E,-147.31744343263426,-170.80256342900796,-31.9579846552166,0
42,4.0535951936043135,A,B,E,E,C,-14.527947159767368,-16.93590450373898,-131.28851923637725,-81.05456567251612,-0.9380869603339285,4.514327695879096,62.65763008848533,C,-185.42542887073986,-136.12448792930437,167.52210897800487,0
29,-139.8620178991255,E,C,E,A,B,-87.63525504720944,170.00884706987503,59.88483408566081,-46.33836429863851,-59.606613723203175,-32.31886035383706,-180.760405606214,C,98.35640520709792,-10.904232475367595,41.667597411301664,1
86,-34.0865918172551,A,A,B,A,A,44.1004496980633,62.617441009955876,1.9619355354952592,221.3746923747879,220.6163311092467,-56.22933172306389,-42.588557620774225,D,7.3537772491711975,-11.415182113631431,79.8156314084067,1
74,17.703227120905957,D,A,C,A,A,163.63642836991727,114.21918749336457,-18.110398569310547,-85.22270991019415,106.22413257367272,73.28388186344179,-224.66931286313346,A,-19.882526327802534,21.885590697360403,-233.7944880278088,0
67,-55.16749937591502,E,B,B,B,D,-27.750021273930532,21.64326719301441,-31.879077597738153,-182.6543253183215,-137.69687070059854,-5.442814212161971,-128.24283852895334,B,-66.34164213156731,67.09830322096477,-114.89366524441974,1
71,40.26669847682713,E,A,E,A,E,-45.41998416549172,166.33888146077055,-114.94913385159636,27.54560632659342,95.53494646850122,81.5987868971822,-10.705008730442643,B,-79.20382137110211,-70.03385298160819,69.17202781062089,1
56,26.86821329658548,C,C,A,B,D,4.242104082804367,137.390514916333,1.552968771689394,-6.3779499899465115,107.67085691381793,24.987214862316506,142.47270923331007,A,13.638165479265046,51.5036700214645,-16.339367887068867,0
25,102.78492724820529,A,A,C,B,E,86.60036562793256,-121.51910729325468,64.71053077954427,156.80851469971887,108.66078942413301,-5.210610436940456,-21.529196882835482,C,-283.5456135786657,-55.040570882708096,78.96649347382217,0
79,-74.85623806789799,D,D,D,E,A,-149.43010608192256,83.12460454239407,-150.21720349586906,312.64912057167885,-96.04890857090203,46.55352944915123,-31.078367514662435,A,44.14473597874478,155.65555747078162,-94.75697736002435,0
83,-172.83746391929188,B,D,B,C,C,-109.2546691414874,-54.625571022703156,-41.85254949904918,186.40849071738452,-1.6375263947545755,89.87793184051876,-44.6892748191122,E,-0.38406941471954015,226.12035200107593,-96.13839488127775,1
29,-92.70987443437294,C,C,D,D,A,-16.500872244272383,-26.29173073997146,-179.68847503085567,-5.922033985919146,13.114674555212114,-14.623456514425653,89.02670735153535,D,-159.71029562646024,-56.5615789882147,-125.51757380371673,0
98,24.006559696484977,A,D,A,E,D,0.3483276605674158,-47.661044111936874,-40.65736281176931,1.5522305176010158,57.21296953540648,92.89849689635568,-133.48094759567132,E,125.06084040220904,-101.08189763031619,143.38516016218608,0
55,-107.51743973594374,A,D,C,B,B,301.4268149063624,34.383761446981644,81.56795578215112,58.23335051037041,-120.50508967541762,57.83459786638382,-158.99584970639748,B,121.15963225790858,150.1840332801052,-73.25932927440763,1
66,154.79928543074317,E,A,C,B,A,-121.95969793638844,-55.684564468315166,87.82150539599101,-99.51605047975472,-58.22360543983679,-54.72012121834471,63.38599034325374,A,54.274544146985434,-7.646754297304518,58.56208202102907,0
68,90.0690027579248,E,E,C,B,C,83.55147864506218,76.43798754707852,-83.5301784198508,-28.691494248582718,11.252038779729443,69.2094097739216,31.861821608136033,B,40.70596514511555,-28.75437707078549,-21.34684530964403,1
99,123.15351349961685,A,B,B,B,E,214.58390704903624,-219.2156324643103,-161.4992859237876,-35.43057690727085,-46.73092639388918,-51.44809396037946,13.613194444472162,C,-128.72000665307183,-5.4424502513252575,113.71428421847342,1
70,101.27020240361904,E,B,E,D,D,-33.32144656557908,-88.27865928284588,155.1112313385937,-64.12583915430162,-184.69480970257425,42.295057421359274,157.48537980416916,C,36.64064849748498,-0.8325162649617012,-75.74949238113071,1
41,-119.2347937866743,E,E,A,E,A,-133.72844228003524,-74.03280312009244,-81.29229313073701,-208.62179837537678,92.96673139297312,22.080493108497624,-2.4149205867467733,D,-18.786746892594753,93.94666205782157,-60.21005514882073,0
93,28.31832794906918,B,D,E,A,A,-112.51451226799271,18.63022272427857,-55.112281883820266,187.24773568335604,-97.13948882341224,50.81547912470155,21.8825515495012,B,-83.83132500466951,35.59481325398212,173.3058012751836,1
55,229.90147697883364,A,A,D,E,B,57.88231645333807,-17.76438601620655,1.0277121667720355,76.2709160745471,-196.3835756745805,12.55322385766862,-35.340252827633435,B,155.9355587536447,-71.41092877860653,-78.85379276575631,1
78,-115.39024445399804,E,D,C,C,A,283.14288173426536,-40.86584694912428,-108.34432026303453,-35.88119461339093,15.26759839961377,-221.5380345625774,-273.2798234252987,C,-11.395787986929152,-55.25736421594994,-31.262921408716288,0
73,-79.21793744111729,A,B,A,E,E,3.968097856692708,113.4847160223881,165.1817457768902,-6.792252258543298,-90.56212430813592,31.127415093953907,51.608010741390345,D,-252.29269113218876,163.7651946395512,-82.66439538230915,1
61,-13.616010992174651,B,A,C,C,B,61.12292735886562,-123.70549026746272,-93.35605742138023,126.4285211020606,-145.87132860205224,57.26633351755095,-94.25477392084983,E,4.324576698290521,-26.44702334280321,-33.30368135628149,0
81,-0.27288956895319416,B,D,C,A,B,-42.89887131139197,-44.205734558301025,43.421390746177345,94.36432581138294,29.69221293093163,132.47505643582605,196.45491950428362,D,-175.72782756311014,38.05184326589934,30.612732787745863,0
37,-131.32995861023014,D,E,D,B,A,-126.29612114153971,63.20820761461066,-199.3835813558736,-59.26445444970886,51.72440571380383,-37.73910928178012,-42.509681910160076,B,-110.01002992875355,33.929556936958264,-122.94171434147148,1
23,18.745840759692058,B,B,C,E,D,-67.69491731211144,124.46088362593937,44.77765528223019,18.14652610368825,-10.918453499865773,83.37611555726033,19.93502050326541,C,56.86113061783581,113.09131560047987,188.86738826127214,0
30,-49.85636625585486,C,C,C,C,E,-130.1374308251555,-229.2229929043748,41.85769863543462,55.58589593739177,34.85492750047319,-24.62443303468468,-110.72709116683488,C,210.42632034026747,-34.69920725500562,56.58073960686458,0
70,-73.85836780776452,A,D,D,A,D,-22.720013603975666,-268.0016081757025,-12.959477123454164,-91.39457002189856,14.418836393277621,70.50291148198691,14.296722825993221,E,-181.76068412550586,-166.77766936308808,8.746566084831775,0
99,-112.77701108824994,C,C,A,B,E,42.15776353114017,144.70102702662328,58.181300224709545,-127.90975662186823,81.23575658101154,83.17983039975604,45.49522463518547,B,182.36240846396998,60.77716928854876,-199.89130375890184,1
86,-107.65012297632617,E,A,C,E,E,105.09943090114928,-18.19779914710401,-105.56576457514339,-84.342397558927,76.42976774139495,73.278876256165,91.59624098141256,B,68.95567432941793,90.27929712367208,0.45514380527532866,0
76,-84.22274412649168,E,A,D,E,C,-114.45533690700442,-164.85672435564234,-29.57902480347181,-101.18934858264113,-26.374117826401726,54.79150233172901,4.873876617628482,A,213.69422079254116,-11.173682003683385,260.9411552025101,0
22,-18.540996915598257,E,B,A,B,E,3.053744816520765,94.63918501113679,76.9630307550473,14.095416033626924,70.14401784348182,43.48051925402153,28.20516074653263,E,-33.67838816332126,38.840895748698294,94.00564586926208,1
30,141.80832312696953,B,B,E,E,B,-23.417209769179394,77.525934326946,99.76931442564356,-38.22289812539665,30.621697867441984,-178.8469248066578,84.24419242414231,E,-162.27785360815744,53.91337320998115,-45.678633996995046,0
97,134.38921547187357,B,A,C,A,E,149.53205946710014,101.66295615182071,113.75586306736578,8.003131150727222,-52.28981211625919,-265.44017972686174,-63.02505520950103,C,-3.756662627939332,-68.70263376577613,-31.58248742228526,1
96,-71.78588742525706,E,E,D,E,B,264.9626661144736,39.53229653834505,-8.047603654734576,-24.103572282100867,-53.640493465744186,15.153407848810312,-54.18031740897013,C,66.29751850510935,101.39555951003972,132.3761963691348,1
18,-17.688781589543893,E,B,A,D,D,70.68899933564227,6.8695818418041386,115.49453358478232,198.8528702311745,52.829269774472586,-88.432109785173,-75.59017922874887,C,-65.98746436434102,-1.7132187777830437,14.26235062251784,0
86,55.21685451140068,B,D,A,D,D,220.62397578880862,87.2161325763323,101.24412914256294,-83.03084289724319,-58.96785757820984,-281.8706828749894,6.0387488559803675,E,15.612508407282256,-159.91292205397795,-31.73090712691165,0
93,-25.936543302914,E,E,B,B,E,188.57458204641313,-11.137228948470671,-121.60765307060295,-25.235237693826296,113.61926766648445,196.59686920926774,29.827405784765666,A,146.44906424090982,-59.35151028118819,51.4038506033064,0
42,-47.43839819606969,B,C,C,B,A,129.74652816532034,-61.910235821856496,-17.09294508599454,-3.64219167753152,76.52452479718544,-53.51226098677929,87.1742649636507,A,-62.905041432339736,-51.54629303116065,-47.37879412974646,0
53,4.655272343744045,C,E,C,C,E,105.63179909919391,5.38222316772852,229.7677309794945,78.32004397737491,-135.3865796459019,-78.90073698676744,176.37993497716948,B,118.70284475671498,49.48614933548294,-24.036526963351893,1
41,43.03865076540274,C,C,A,E,D,76.04934788771185,-22.757551272974975,35.96779826493002,60.156144335848396,-155.9270120547338,-98.35049608190084,-9.014484840501908,A,-51.21670555565061,-220.20572558590152,84.9590367998206,0
73,38.15570610641029,B,C,D,A,D,48.82811500596793,-219.12241747955022,-0.5701917223532655,-57.576940039726665,-78.9429866761872,-73.029724445785,-210.0962186119991,D,-90.30459337494615,34.11733335595589,-46.87109089246921,0
80,35.40068967047178,A,E,C,B,A,-92.45029102848264,-171.46955144379632,-17.410703132875412,220.50824313729836,-44.327085879006795,-12.883578822454295,141.43640833997205,E,-61.29968801836606,5.31344886256297,-102.61913087189905,0
38,55.01039676001561,C,E,D,D,B,-134.30763141608534,63.859795049608415,-7.476380770610641,-58.75730898363608,-24.02618205067745,-86.07124461254489,69.60448259611066,C,-89.27630895591331,-120.61358682897259,1.1014956898708312,1
46,-42.41258830030259,C,D,D,B,A,100.4745529496488,66.48738769286233,90.43671200115011,-45.09698408807652,147.73707070436757,-103.39644908934498,18.01897770054965,E,222.74438221941892,-36.78519471848018,-2.411689039776628,0
50,33.156259814172756,A,B,D,D,B,-7.1995089375268355,-131.90996671112006,43.53802247222035,-49.00565542826663,-18.74340031118456,-22.400516145967785,-42.73086470586648,B,-1.6951465661885847,-41.60929206199728,75.30277020974371,0
23,-227.81641438869852,A,B,E,E,D,13.433968925469413,19.720417266946225,103.53612474643334,-26.39619469153246,51.5176617416322,62.53088293449225,-48.775800252708805,D,-6.88500088722842,-8.946253796686333,125.49260519966978,1
86,-199.754335741361,E,E,C,D,A,258.34464300491595,22.60301337141434,-145.86949436810778,-79.97973589947048,23.938034760612574,-53.04745220993926,-48.117315330336055,C,37.42511589460159,-85.57166774815825,125.4545817447868,0
64,95.75972074525893,C,C,D,D,B,46.63886073836056,-18.905232142030624,-190.9806402511706,-121.6953140456579,127.88617431622168,7.76185448067008,-203.46066159207192,B,11.360939642366189,-110.25140354268939,92.28139122535498,0
95,-147.34656249572075,B,D,E,E,C,-33.779527161339665,-125.57956185705041,48.57970177579222,19.430638932664753,44.626364466172774,-148.677673002017,27.515037652617906,D,108.38111976310283,96.406349116662,157.6934126948605,1
20,-50.408218063580755,A,D,A,C,C,92.11937408715593,-72.95757486162843,-18.047519957076503,-206.06721781521046,-128.14950925010854,0.6044148966978595,68.52293430368968,D,69.12054051319937,122.72083919790529,-24.344268198428303,1
21,129.0377420593743,A,B,B,D,E,-15.062589532323312,-156.20622065882796,-110.82546372949491,-17.426161656676747,10.765631825905562,-51.02704110235852,18.734337885162045,E,208.4619906314249,-77.94556398668946,7.89884912398253,0
71,-43.48009647814279,B,A,C,D,C,65.16464131300788,-40.36534551673203,112.76265810746018,-46.11687571683831,92.04378973807881,-39.192312792291496,-114.94446580988573,C,-80.986430500089,-17.17551335550798,-192.8103804037393,1
58,-19.881075599629863,A,D,C,B,A,-18.368433269057558,73.57505544093793,-122.4903340024797,49.43161878841516,60.37198673224249,27.397121348999327,-39.67721345112489,C,58.347005092880934,56.41993068000095,110.58827211763148,1
57,93.436391260394,E,B,C,C,C,-185.497593761158,71.8074949349245,-119.78081224499473,-93.56969354935566,91.27614962345525,68.57943071334893,92.624706543065,D,-102.39713079331054,122.16701583589797,-82.03300798672322,0
61,-209.55594010752208,D,B,B,D,C,166.89778214741372,53.229469478232375,213.4814624270963,57.40945681120646,9.724884588698766,-215.96214288411102,23.89520786448191,A,113.94929226966714,0.21520679382280644,-279.82394068943375,1
50,140.11534954000285,C,A,A,A,B,-18.720479234911945,-50.84773465210066,17.183324139490814,77.50192070551472,1.7085375512233876,15.390524478459735,78.29813635757833,E,19.90019948858309,41.20109945070455,-100.86770760473776,1
69,72.11964277820954,C,C,D,E,E,-118.72770816225638,47.783716673195826,90.62410736487841,70.67667728044677,-56.605594826780795,-14.98497009699967,14.41504360077297,D,-49.86910022748462,-7.5238815041372735,191.01430865977525,1
90,31.16933784787094,A,E,A,D,B,8.204316346615363,120.89016937078641,-6.518045756936733,-133.57368662132802,-5.346852033266971,15.708963654410093,-67.31080443500237,A,35.29542298799453,-18.93239383820875,156.91163478911238,0
50,194.39952138539545,C,E,B,C,B,66.1804835726676,-6.71267290333388,-20.798497420259785,8.807696987342469,-38.533256936288915,18.078698954396536,-139.8181039950148,A,-141.3266745331338,265.3342611218212,-166.67094631547758,0
63,-70.717508397372,D,A,A,A,A,18.309291511876072,-67.87327992687943,138.91115791599188,17.138082626730778,-44.97079880088508,120.019274020291,48.85092072250472,E,-92.72998893923156,-65.69434105867008,-47.00933495871611,1
75,69.09021523949838,B,C,C,E,B,-23.172518388670998,72.21205401561049,-126.18945955735019,-4.593372658886268,-134.48625231364187,185.28462159690454,123.04824020922239,A,198.6166221153175,-79.50894788055645,-173.25159819332475,1
72,-205.02578267392525,B,B,B,D,D,-76.73016391251119,-236.70486401944575,34.439713332364484,32.90464263806069,-128.602547953241,-65.16526735672689,49.66082242233661,C,-12.2144610868936,62.45794362303645,-7.717688965165223,0
58,34.76580732156865,A,C,E,A,A,173.84487840523803,42.925271116715386,-172.32891348256905,118.02431660702311,-52.13814795152552,-16.957947861242086,124.32622291692672,C,-47.78800941971591,99.18275867636072,-153.2330596757591,1
75,-129.60606330726364,B,C,B,B,C,-160.3610601578061,67.22589668011616,-68.26660436847374,332.03779176970227,-1.8296055875123678,15.800291244093199,-78.67334601118029,C,-41.396181713252766,114.02670919655176,55.19927981094385,0
40,27.461349314095703,A,B,B,A,E,39.36329586714723,-25.6169142585763,-34.76048328218123,59.305802827768915,-117.445950677298,44.22545124706564,89.01502529405589,E,-150.62870191540503,-53.84551251785042,59.37174714419085,1
30,15.845333598031702,E,D,D,C,E,-85.52665479399494,67.10010721494672,-36.00357272397793,-138.7035884966476,59.23628245372733,122.23238078510911,182.96647443805364,C,-80.94784485060434,12.86034649281479,-52.81301033594681,1
23,42.03836001012565,A,B,C,E,C,-23.183678228471656,-99.78887118532839,-123.08879632542464,-4.5719095194796315,209.72122145246712,6.445628328928188,-120.66291560398179,B,-53.5848482805385,-80.2251696123499,-31.339033798435945,0
81,113.30935798981152,D,C,C,B,A,-211.4160962991134,-11.068488523683644,-0.904355118688433,129.36053638784804,135.55570382021145,18.41691151131213,23.742849410847708,B,-92.78508059965577,-50.74704385369142,-53.337991516030634,1
26,-4.121445867284061,D,B,E,A,A,169.28062900555724,115.03857753973502,-152.905606561072,-129.30580370880008,151.37078591012184,-9.476048947550236,-49.17971503892,D,158.3041852742666,93.1577879257652,91.01889948280471,1
70,196.90074770145628,A,C,E,B,E,20.836331056517388,113.0618964747611,-20.42528951719436,-19.417848382708208,45.01675117875713,-76.88896839490587,81.94312410010234,D,-115.24192132960185,-180.44733674162603,134.09665013470268,0
42,-56.781552536477044,C,D,E,E,C,-72.49736201798873,-59.52640036399901,-8.239484070753319,-148.87961901826122,34.343938848881045,-127.35639978984901,-83.9009014341382,C,-143.82741416477137,82.88324876867155,-154.1312282463728,0
89,-26.509741648564823,E,A,D,E,E,-99.20871230610106,-205.0413753543018,18.61160650439562,79.03139162832659,151.07109511752748,-139.02295369183753,137.0450383179814,C,115.16581127290264,-123.23090002656767,-49.835982798124064,0
20,107.58600075743769,D,B,B,E,C,54.41191393955389,-133.77331446179167,58.675314265322484,-131.3391906617349,140.33971959101083,12.853687246539975,20.734756722124548,A,27.24144101752321,33.47772142775665,-36.939461447211706,0
40,-153.25352783869155,E,A,E,B,E,48.052088385923,-38.070421270299484,-43.562315963971635,-95.00376834263383,-87.47733691784411,-51.53486940092464,40.067194061092195,C,-156.33444919178544,115.50978413252355,-104.19313427556321,0
63,264.7608066161401,C,A,D,E,B,-75.3375070688001,30.498635235795536,194.4523273113576,110.82823808180638,21.27676603093039,-18.026921190220254,-169.66572099796284,B,-116.56885764029212,72.86408401865103,32.553553521195205,1
19,-67.50419050770812,C,B,D,A,A,80.10645194381254,-53.35349793504671,44.16431436088112,110.31149639396833,15.87996892273874,-291.70219926423573,-101.34417572624199,E,154.22174460032605,-39.156819535484026,99.95783573586947,0
91,71.14274804322116,B,B,D,A,B,-133.81174917094685,22.761828686735793,-148.65935366797225,-58.75614558613117,-56.575868987745196,49.39396909243357,28.747633929180576,D,115.37788544055574,78.93836009418139,60.58957281743196,0
50,44.20615067774453,A,C,A,E,D,-33.89150461300318,-58.152175297835505,96.47896739499508,137.11704687220092,-59.82827332624897,65.17292380287651,17.569255400096655,C,-212.4442119498438,-279.7318375446207,202.0901992716063,1
62,57.00887759711063,B,A,D,D,A,-23.651080384671474,-47.102737788381326,-161.70586144109274,107.22243558432005,74.20023042951848,150.39775280789868,-30.906941525110295,E,-16.56738684206795,-159.36284276478298,-83.54205576511387,1
31,-108.99759823505416,B,A,E,C,A,-42.47768882215842,-55.031754623607796,-155.44743883116146,14.777547869091737,20.138757437160038,-73.30990508274347,81.40782063438253,C,59.0089255605376,141.5023660775361,-0.3775176044751274,0
51,-4.336037863735169,A,B,B,C,A,27.66041831213065,39.05336376615646,66.09582358951545,-39.80267173750194,141.43409749432746,89.96383358075207,-85.50246526550292,C,42.17270763703819,122.80892018125276,67.40701860107802,1
65,-23.638054701234395,B,B,A,A,E,-110.90137281569316,180.08842824727734,-128.78017815733796,-93.95176017990299,66.35025302819365,35.749391328391084,80.40020356073535,C,-84.49728815252253,-22.48511853933416,20.372863430686703,0
62,-58.20844595830601,B,C,C,A,C,-21.78816797888356,13.069409786940591,86.40236426004118,61.795689031292554,-60.31206693002849,-10.396343383132674,-113.17671552789821,B,-161.16066300610416,78.6215931378756,-1.4777557572354791,1
40,149.36703560343457,A,B,C,B,E,-42.68153108369733,-10.134614578000894,-94.34826196216008,63.39187891541223,88.94682358964204,107.36378283382912,178.96236767552978,B,-68.31183361707387,64.05428045505775,-15.352802884550885,1
