birth_year,AgeGroup,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
52,26-35,Both,D,D,14.898570474149276,82.4651795341321,D,-48.92574712279692,-51.85566564866505,-1.274204350763921,B,-95.37018095554255,-92.34521661178327,58.85457118361095,D,A,A,-153.99526344869412,-100.26487206333523,D,B,0
65,18-25,Mental,B,B,-185.55305492763316,-188.5982053565137,D,-175.42543370430013,23.778438274358425,-133.69448967978337,C,-182.50294152928635,150.81890225159816,-95.82590401655445,C,B,B,48.67597402544824,-30.271189564032092,B,B,0
44,26-35,None,C,D,58.2786481093796,117.14723529246638,D,65.97422110842474,284.5752593848832,-121.52211940980236,D,-115.85647230380968,125.5271355624555,104.91838384882372,A,B,C,-71.85457948673363,-27.97448454553223,E,E,1
70,51-65,Both,D,C,101.12586402648847,-44.07715332580865,B,-114.152246420623,11.543970311711336,1.1456263230036918,D,5.67445135435962,-75.28726300399077,278.7156323993112,C,C,D,188.13451142804286,-94.79779842561453,C,C,0
67,18-25,No,E,E,-71.95588185123599,-3.300647661359399,A,4.482559950611828,32.7512575795017,65.6671659441762,A,-56.420753667435676,22.95394347525353,-46.27142130370732,C,A,E,139.2949160033048,123.31127014191776,C,B,0
62,65+,Physical,E,B,-49.27288890594276,21.196451141368808,D,-34.912765061221705,122.68239077845568,111.01400616468216,C,67.56994638290377,21.401502815097302,-31.702161382893813,D,A,A,137.713059534516,-143.50056313044885,B,B,1
47,36-50,None,E,C,50.569623691181306,108.03871481406205,D,-31.54703206502272,-38.92138055227896,29.88546920550681,B,-16.196772347232667,132.22723231239252,-70.49680676128601,C,B,B,176.26258102995956,-95.00387188904499,B,B,0
65,65+,Both,E,C,7.463791257947953,-38.972728785699765,A,-16.172031296079787,-67.35246634575265,67.37501267372119,E,5.588493873785848,17.345264613162254,85.46108428658607,C,A,C,131.10893418490434,-78.08574409740686,E,E,0
58,18-25,Both,A,D,-194.50891128339845,102.4566500824281,A,17.361946609698823,-125.2211740972778,5.890486938073866,B,-100.5972150029544,163.19322189777458,-108.88801462008873,E,E,A,-64.65303082697072,22.092592153921768,E,C,0
66,51-65,Mental,C,E,-30.111380006914096,12.608022249055786,A,-84.14662605675368,285.9588097189549,-69.249330731753,B,1.522003245100443,-179.44797225495404,-147.22047813445397,A,B,A,95.09861599303441,-93.5694347097438,E,A,1
32,65+,None,D,E,42.48136268310014,59.70311054880568,C,-57.069401229069406,118.86235072467066,13.964907994441909,A,-147.34503328228863,10.42422560955095,-97.71826203392595,E,B,C,98.3798000856141,-0.7457314774014816,B,B,0
21,18-25,Mental,B,B,-75.60977071143029,-7.794767437151841,E,127.37917629662974,-160.11743401708824,111.14862859376717,B,5.9239876425961056,-16.77024058068702,102.14055243751179,A,A,B,0.19093828932026682,30.23691066856425,B,C,0
42,36-50,Both,B,B,-10.59793111750657,-0.944090935287185,C,-34.480045203212796,13.700268990047709,-207.50170572315002,D,-34.708804713389334,75.21484455652751,-3.4231748500716095,D,E,E,-128.2426920427464,24.679809273593317,D,A,1
65,18-25,Physical,C,A,16.41148602320757,-40.36741195423267,E,121.35314101992498,-78.49501321059262,-87.50709359408373,A,120.0200953520071,-166.09169185816668,39.265324519915836,C,B,A,-53.83487615218645,-83.32750863374623,A,E,0
44,26-35,Yes,E,B,264.7345857345461,104.62894066614076,D,246.08343557475902,-48.60623154636723,-110.56788454375696,E,153.59524391615435,29.851435733986005,36.51970103242548,E,D,C,-27.366715949186922,58.61997138906343,E,E,0
23,26-35,Mental,A,A,-75.1218462491739,53.449552102219,E,3.42067117220467,-17.29130387416044,-112.58778156421121,C,-48.46478201005587,33.76355226398677,9.724708302241403,D,D,E,68.25387643528703,-74.07837726300389,C,A,0
46,36-50,No,C,A,125.75457018277827,-16.27898765943726,C,16.554111689863547,99.20660081120755,28.384583600435633,B,-72.3490435839214,45.2576271014844,152.95472858211014,E,D,C,57.72615132199077,-154.89608327019556,B,A,0
40,51-65,None,D,A,2.8401200560307265,51.736977277822504,B,78.36199129163967,56.26767936068493,87.4359368024898,E,-114.45224834250158,-65.45290735633642,-137.5774350031245,B,C,C,140.8708232089662,-25.813147990377583,A,E,1
77,51-65,Physical,B,E,-86.85209221807058,-41.88602414460148,D,-4.208581666254785,-67.79494934073797,106.64354883792396,D,137.5053184861777,122.82178934014529,-198.5395317527526,D,C,D,-118.56040615370844,-60.65724119335895,D,B,0
41,36-50,Physical,A,D,-49.421425917824656,95.97069762389367,C,13.415879789712257,-67.72999432681628,85.38829447934987,E,116.91197747280049,-38.874215309206875,-46.165013465338745,A,B,C,-68.4852288170515,66.28772187958396,B,C,0
54,36-50,None,A,C,18.45648458017749,-8.055219879582946,E,-3.850240346206154,32.629348847040724,-65.51127346047386,B,102.02277168285534,15.94536457044064,-57.212076024483004,C,C,D,-53.2222409264013,72.29771691779914,C,A,0
46,51-65,Yes,A,A,-246.58226735167182,-167.83732104558956,B,2.7869188975158936,-68.0773843134192,-1.2602630575957932,D,39.634263924577006,5.211582996040588,141.65321633199224,E,C,B,-56.251138074693905,-31.560202613270256,C,B,0
49,65+,Yes,B,D,81.43124521572275,55.31780526124981,B,80.56973664819742,223.40703450944508,-6.291612653566125,B,-83.81567664969816,109.21503672791202,-14.334463741245612,A,B,C,46.05296110166424,77.29368310511187,E,E,1
72,51-65,Physical,D,A,-112.33886749504846,2.8378696744560816,B,-119.94990607805845,148.3424050509373,-8.500400516124044,E,129.06817959032125,8.976466891316992,-164.51329515445437,A,C,D,-154.61676749761543,-45.86216147264809,A,A,0
38,18-25,Physical,E,E,141.32188376286894,86.310306844739,C,-114.78298574477313,57.28173071376963,131.81777180135484,C,-162.8487379414351,179.06174062317405,86.86304405317883,D,C,B,7.914938880023099,-112.00655755299269,E,A,1
36,65+,None,B,C,53.560252860173584,-68.90982684523392,C,-8.436670837737527,45.163436329734814,71.92448937902857,A,-18.279351872906194,-88.18291083281923,-72.5223902741215,E,A,A,-14.933903141121489,24.798475879705332,E,A,1
28,26-35,Yes,D,D,-65.1470398459462,82.92321866021335,C,-39.71415517452887,-28.06066194695127,140.3248941728071,A,9.180748533972102,21.780435325381102,127.54739374268374,E,B,A,50.56635651127356,-15.498795278267158,A,B,1
78,51-65,None,E,B,-234.5795531907327,24.514403818474445,C,-153.76778210607904,-87.78329156888523,-30.656125434742997,A,35.36518649611602,-49.77900507043928,-10.300898735873256,C,E,A,0.11326708883382919,8.056981748200801,E,A,1
43,51-65,Both,E,E,-207.37382137796993,151.5906154022699,A,-26.474199898299677,68.83320580275765,-42.35743815869076,D,-8.274869343369039,-139.60178194762247,68.3316322562951,B,D,D,-75.5896058304353,20.747728045521814,D,A,1
21,26-35,Physical,C,B,66.46081300612849,-94.89108343146559,D,-23.26678294670747,13.72789259724617,-164.44693713630954,C,-93.34411788627419,-21.679286161404516,-23.403654381702008,D,B,A,-37.81209287420524,-59.107333965927545,C,D,1
21,26-35,Yes,A,B,-26.599167232531883,-5.509237039837401,C,96.01688962744048,130.4716401004783,45.91254688972845,A,-211.21391834143787,9.653421953007554,15.822857250222969,D,E,B,246.306819395738,175.87119744606204,D,C,0
30,51-65,Mental,C,B,-51.46483939571594,-100.09270875093956,B,-97.06259575599331,-111.73366308719497,-42.97795040068429,D,2.3529127279733575,-58.41889245877725,-23.081538861154907,C,B,E,88.00695291602375,118.17851637288403,D,C,0
74,65+,Yes,A,C,-3.3197083312890516,-57.87621585641811,C,47.54921568088951,-200.6087958314212,151.63993285389716,C,-168.07026235439267,139.1439611610868,46.24152360093847,D,A,C,-149.41975168986625,212.92361829615797,B,E,1
36,65+,Physical,E,E,52.328432256616765,-127.9276103757206,E,108.93829927483169,39.47812185124233,-156.14088645406918,B,-36.44387562669697,127.23582756215939,-88.4094871953233,A,A,C,2.743044449800658,-307.9328627186335,A,C,1
50,36-50,Physical,B,E,-101.54254417811607,22.601980768599354,C,95.70409914873836,-156.1854147820219,-75.975775106538,E,-88.55285672428326,27.867299291254394,-160.46106689547668,A,E,A,-37.80733900523672,145.4552657735758,C,C,0
35,36-50,Yes,B,D,-3.2162917880297868,-0.416718475679211,B,-38.75353231972465,-95.57512281432624,-65.00278607625731,C,55.77079089487435,108.17506461572488,-198.55487289100847,A,B,E,-9.111966793892444,-3.1971480377156385,E,D,1
72,26-35,None,D,A,-11.11705226993052,5.930783247204098,C,101.31666116938611,43.67179870125031,96.25365007202699,E,14.658989565003486,-44.65615848553781,34.29519215653466,E,D,D,-89.0307425180913,7.956379433253595,E,E,0
23,26-35,Both,D,A,106.71015278318639,-86.40594302936435,D,109.16371156668619,132.92961276008654,127.83389184747685,E,-26.92078948763263,-76.2337245654412,-15.860997956603198,A,B,C,-1.200568806655312,-54.4117235039043,A,E,0
47,51-65,Physical,B,D,-151.31607785461583,-76.11827368827971,C,51.43945967973992,-90.11343967405931,-58.215536044286054,D,94.90813802027718,-60.362118124294504,-228.8655833256882,B,C,C,-121.94733691367516,91.88104505729311,D,B,1
44,18-25,No,C,A,125.58429283055206,-138.77202039388,B,-34.96497748230175,68.72611250342007,45.565797455304725,A,-47.56326745116535,-104.23625160182716,-219.0765516597566,C,C,C,133.42616372606153,-47.37451208772174,E,E,1
59,51-65,Yes,C,E,-0.867401744466036,28.8536518863024,A,-40.11259012334009,67.5374047284001,-140.8024339748446,A,77.97793250985387,-204.85624257277095,36.66988838111009,A,D,D,-318.84900705855034,-81.35920017770046,A,A,0
25,18-25,Both,A,A,32.320440607188765,-34.02532586962188,B,-180.10409687213993,144.32988671632629,-86.21227448814945,E,-87.76933369002847,-94.53911464080457,49.10877371906974,E,E,D,66.3506022955272,4.218374027250386,C,D,1
22,36-50,Physical,C,C,29.56191843053397,-62.576546254916025,A,-79.78598973836519,73.27066137802615,228.2436368253058,B,-68.27658804655674,-12.077930265098995,29.532088701605048,C,C,C,51.308231840443455,-17.62314688928178,B,C,0
66,36-50,Mental,B,C,103.43922883442298,-32.73546790102947,D,215.64416370753187,73.10745053656112,98.19007585050223,C,13.679488564989587,157.1626523688619,-274.8458982557638,A,C,D,41.32471414478283,35.81439962339993,D,C,1
24,18-25,Mental,E,A,73.47246994606996,26.159204870041513,A,261.6784097090724,4.4116618447492835,-87.20555347858041,A,-119.45314175552117,-89.22185681413349,45.10833199728878,C,E,D,-66.96336565249766,-133.39215128056134,B,D,0
35,51-65,Physical,C,B,-119.30168166930054,-78.3457910692805,D,7.894699277257327,50.62808970588143,139.60522810976198,C,122.62682751204044,-104.88079133080244,44.85393031969343,E,B,C,173.30446461042504,-14.379360999807634,A,D,1
47,51-65,Physical,E,E,81.86785000075648,-18.533217404264054,B,111.11562651069387,-65.26319877852018,245.2389528538498,A,-43.17468435471675,-78.7574628979019,42.46810079206384,B,A,C,17.09754077637212,112.15057689632827,C,B,0
23,51-65,Physical,C,A,-2.841762756365865,39.57952087376925,E,10.664321997376835,94.47753593710759,-22.321081658595496,D,-4.353752757797634,-62.781681092408256,-105.17337906940784,C,A,D,-123.60283133959575,-91.36075101107495,A,E,1
20,18-25,No,A,A,109.89709389010136,43.53739832858927,C,93.35701922363418,9.533047065759014,37.99448444177456,A,-147.4243387571139,-26.768535155889783,82.53229599069083,C,A,A,109.60668416463,24.6325313699387,E,C,1
74,18-25,None,C,D,-24.006638699299913,-30.198705823988544,C,-135.30026947396584,-17.475404477254656,66.46275271551222,E,-8.02320533637414,78.48175746547716,-23.172233592166695,E,C,B,-182.10346850901624,32.21869365066136,A,E,0
18,36-50,Physical,C,B,15.134669207010413,-47.07454387651613,A,-69.26167972973515,-250.05508660774578,189.24215990250858,D,-4.361020273434828,-110.63406430945155,42.28866468596449,A,B,E,46.42318992526656,-69.75438217394422,C,E,0
67,65+,Mental,E,E,167.36039103777466,85.24571390553866,B,-76.52225142997982,-52.05829327896109,-72.36535741414059,A,75.16622345717909,132.68441666099898,-98.33526074893231,E,E,E,-69.24006939477519,0.3956184102191453,D,E,1
58,18-25,None,D,B,-33.920044026287385,-59.78182294237453,B,87.37758110923988,113.31043868621875,139.78120424320338,B,-99.79149781118115,-22.40480968512166,-43.542415395029536,B,B,A,-77.99225381643457,68.31181846369408,A,C,1
64,26-35,None,E,A,-206.43781121628794,-186.5315216873711,D,-44.70605043062001,-144.76607115569166,178.68574929261825,E,155.76976036337112,-54.28141389478112,28.601887773379264,C,A,A,-156.22452273493263,-142.77273465670982,A,B,1
26,18-25,No,B,C,-195.82727232899688,112.32080357255757,A,-68.75222001252853,121.7665880446588,-127.12163110007468,D,77.87675402657334,-82.29977211327194,31.117081032470317,C,A,D,-106.78342730717188,-27.70051067158057,C,D,0
73,51-65,Mental,E,C,-266.31164528124003,192.9498495557624,D,-36.43043376022835,29.365791776942054,-31.883326300081677,E,-92.46147824212429,-23.51388603481548,20.59416716181355,E,A,B,-59.552327491073285,62.590467120747995,D,A,1
72,36-50,Mental,B,B,64.87482783059602,-35.758703016635415,B,-129.7980601714836,-12.142026011409266,179.7035247404041,A,51.09151709350546,-0.09627132230809211,-116.8177767854617,A,D,B,23.93471023909097,-15.233923352363535,C,E,0
65,36-50,Both,B,D,43.45596104373964,-1.4386052652720767,A,-109.33189108950081,12.6224793078679,-92.30936479635055,C,-97.71738777743685,-105.03100308684401,-62.19427845504399,D,C,B,26.532241400911193,36.95084944902645,C,E,0
68,18-25,None,E,E,-182.76060892136658,62.0337613068856,B,24.98470610636868,70.55172661111423,42.531504784334246,E,-115.13705865234985,62.98330300657131,69.78254559640034,C,C,B,59.34915319463163,-153.01560786074756,C,E,0
57,36-50,Yes,C,C,12.332029365698803,-16.662383428477877,B,123.0810741289004,191.40394744068328,-49.9173608316082,D,-3.499323246793805,-46.659521126895655,23.442122608586185,C,A,D,6.680545672264122,55.37144270561911,D,A,0
21,18-25,No,D,C,-53.5704382882794,-117.70140970273309,E,-204.2082361032883,-18.973291199537275,-10.468481858631806,A,-57.94967270860688,-165.33877082260048,-29.875826603166633,E,A,D,-24.3456510941798,44.155916744272005,E,C,0
51,18-25,Both,D,A,-94.81000317509583,4.573281130258979,D,-162.09860327741012,-128.00799308356682,-30.422768680146188,E,-111.62393427312819,34.29520895236241,-110.9790334540417,D,D,E,35.01332983053648,-6.118707466702545,D,C,0
67,26-35,Physical,B,E,-71.53393848772008,-32.97043951102538,E,-111.11902917477332,43.36831653906361,-13.364773290644072,E,15.716707557050796,148.36452046945973,-147.39692377116984,B,D,A,33.704579524931795,-167.0491247400725,C,D,0
52,18-25,No,D,A,-125.73401193448626,176.2679283321351,D,36.54412756580973,-48.57447314745426,73.58226001716424,A,39.91318237457865,-55.49877410819579,-227.60177687024333,B,D,D,0.9247735135431457,1.6977314398496801,C,B,0
73,51-65,Yes,E,B,105.543736239106,-115.31427458994834,E,2.740833391375925,39.68075740283789,32.46608657899042,A,-152.66302006793165,34.76046468029341,122.99169314254898,B,C,D,46.551908624624744,72.17946335882199,D,A,0
54,65+,None,E,E,-167.14778414498463,46.109393006363085,A,39.60786899637138,-83.61790998756267,-123.68280911426956,B,-128.56962424056147,28.182301455814248,-72.97115059906388,E,A,B,29.963240665663115,58.29249056641631,E,E,0
53,36-50,Mental,C,B,175.03197996171843,-214.08726662430766,C,-144.44689836156672,64.15278767064106,63.72905995651416,A,158.41156105648287,-91.28188271000661,0.5374649115520636,D,B,D,-62.2430461733108,15.990521610021894,E,B,0
74,51-65,Yes,A,C,22.60441703603899,125.96598611479249,B,107.86834581542091,-2.061935184440776,82.20497523572392,D,7.151802751107848,-199.45765566165883,66.31303928034397,B,C,C,29.890166881778256,-3.71798228805207,B,C,1
64,36-50,None,C,E,20.791559264883098,-17.565716808959912,D,-41.27741340389227,-136.8127864110307,-212.39870426500786,D,-113.819344083802,-195.22723739851068,-44.841815578932454,E,C,E,-10.464233908998336,-153.8812925920839,B,D,1
59,51-65,Physical,B,D,116.46537062637086,-1.0880957749543831,E,-50.03873517208975,47.76626386728458,129.69722516297873,E,-200.7883609894165,-60.67895019713,41.725925160950354,D,C,E,35.38929269682093,101.82871633635284,C,B,1
76,36-50,Mental,B,B,69.40771238461252,87.14032641758493,E,154.050052018658,-6.947676941110798,136.2624028538461,A,-82.16032458818819,-106.28047383460968,16.5457496447322,D,B,A,-205.4625192597204,175.18581717485515,B,E,0
37,65+,Mental,A,E,194.71288922598376,-27.020573732600134,C,53.71444100555492,32.80507694162185,-65.82418136808269,E,-5.443749656982136,91.04556158602307,-111.75959709315823,E,A,C,122.59601406935626,-81.13347839950356,D,D,1
74,51-65,None,C,A,-175.0623365665053,-10.511948146345402,A,83.44768609532456,41.316945319416426,112.00104773998922,B,15.65484583172644,-107.39315680251545,-68.61710068630475,B,A,B,-64.88394594795409,24.902882441075665,A,E,1
24,65+,None,A,A,-28.917708992672054,120.75790179150383,D,29.056414877149017,-208.7430185100823,-126.01816845551488,B,205.79739603727663,98.97601738210919,-8.673798168376221,A,A,C,-179.45343374617457,240.89256999356758,A,D,1
76,18-25,No,A,E,36.16644369579899,57.77028194069484,A,-6.597737424136254,26.440897256551153,185.99705123147353,E,-43.70334789985602,35.218450870680144,-8.159346309564302,E,E,D,9.57060135228132,-135.31118356377723,B,E,0
30,36-50,Both,E,D,-126.51103538105876,-32.69937751812493,B,-45.36467923688037,223.96542318644327,1.2687139099849258,E,188.60022785618034,3.3279551868105646,23.151799030083914,A,E,D,57.37198625376576,42.49022598300073,D,A,1
69,26-35,Mental,D,A,-83.97457913292573,-31.29270070113861,A,-57.18060844029962,78.04972554096263,24.99167834219625,E,-8.376230969679883,-12.90495504980953,-25.04440653926785,A,E,C,8.92208729618611,-7.142314428930652,A,B,1
21,65+,No,A,E,28.20640518808541,-71.29745689802391,B,75.80273650284532,121.67364072197564,108.38053999718346,D,-85.18565389528634,36.94845038701449,-38.138718921104065,C,D,C,236.2993921219939,-69.4274088056887,B,C,1
73,18-25,None,C,A,-40.980279849225084,48.11872456165668,A,-65.40383948365654,71.48688452524141,-125.85684604485847,C,109.17108427554565,-29.797831137473334,53.334878290977116,B,E,E,103.56867091547129,138.7855024514204,E,A,0
45,18-25,No,E,D,-88.92448514450663,4.308661770251592,E,35.94604369393519,107.61942651195436,69.61920970232781,C,-209.8766126306872,-114.27333197473781,-28.78347149411683,E,D,C,-57.84944528267088,-48.66446478689498,D,E,0
24,51-65,Yes,B,D,-14.022116540886525,56.49870512781624,E,-16.920050117238624,97.30871542246854,171.71478975395198,E,-125.58844941219792,-83.29649113240366,-101.7700040472223,A,B,A,57.14807373743327,-68.83802706304354,A,C,0
26,36-50,Physical,D,E,159.54572177796263,-82.52071235997224,E,-135.07626641727114,-67.61370964713355,-180.43898428057133,A,24.51607350463279,105.93597676998895,50.14881979599356,D,A,E,164.76360902995657,39.70500659798039,A,D,0
59,51-65,None,E,C,45.920383110994344,135.05716127429378,D,-46.42728301821439,-31.60439789379998,122.80309248227692,C,222.8772058405338,-87.72474114097362,-28.413496159179726,D,C,C,9.083132581166069,13.041767688131939,E,C,1
21,26-35,Physical,E,A,102.83991817873661,121.65845762331156,A,-204.7872894053126,-208.23804575414852,-62.70918814898572,B,85.68352055745544,1.4041561286130886,-38.60488918581202,B,B,C,-233.95121945308168,-35.738510391810976,D,B,0
57,51-65,Yes,A,D,66.35150175161668,-36.410309968316724,E,-62.39535978263461,-10.698032059850027,-59.67740077801448,B,117.18989746855416,-9.566470387423903,-106.85594204989482,B,B,D,118.44866210302796,-54.057122228629126,A,D,1
26,36-50,No,B,B,-7.83263528829696,100.1335797370285,C,101.43818646055448,131.8073282941869,-151.0705431579473,D,-18.678508401297616,117.4044866690883,146.01607691508093,B,C,C,-102.72220026372881,-39.844511906208815,A,A,1
75,26-35,Both,A,A,46.43444926564197,19.609623262025654,E,-6.0141518970759815,184.31277672384903,-1.5813825798400034,B,-59.71685017145819,67.50646078070626,125.266964479433,C,E,D,-61.69882263042109,147.38096025685513,D,D,1
66,18-25,Both,A,E,190.8540005515959,77.100270595406,C,137.65001662509235,25.97671347696242,-27.906135423131374,C,-81.17027287402327,-43.53424529171989,108.38444238091127,C,E,A,89.10546590247807,192.49591279912838,A,E,0
70,26-35,No,C,C,127.23975037629496,33.300418516119386,D,24.84182290620579,102.8545838882227,-116.06993401495131,E,155.55906950996336,-145.43133527888114,-8.312104718916386,D,E,E,222.91935819206293,-126.99230092483444,D,D,0
78,26-35,Both,A,C,21.640183303519567,181.5646473836267,D,78.28619067493437,-43.148320326673705,-92.79307795367976,E,16.538804127643957,-125.83858183644216,-118.19393116911718,C,E,E,123.92630760112675,-112.19441568091469,D,B,1
63,65+,No,B,B,-134.2655809558525,-104.73001003945794,B,139.89596424842702,-68.37112516559175,-1.7253916273699998,E,32.48155766767301,-30.54534236696962,101.87989648182577,B,D,D,92.98056820395112,-5.047979962617261,D,B,1
47,26-35,Both,B,B,29.980647760762107,-197.74266084749533,B,-62.31722371175752,213.3219607509767,129.48616670909828,E,58.71882186664208,154.13762526171766,-82.56391414741393,C,A,B,-59.2263564175897,84.13693588064905,A,D,0
27,26-35,Yes,E,E,97.23544649051016,-104.50185701827695,E,-5.75269888372748,-133.12899965393675,-172.1336775935272,B,-12.097053478022604,-19.41229744086177,-96.25374897616591,B,A,D,-22.496055470348576,-59.474268872100666,D,B,0
30,18-25,Both,B,E,-106.38255461653203,-49.44747741836334,E,69.30960729307655,142.1036858524243,-51.71372983664795,D,87.39880988999444,95.51492738943894,-107.98707841755093,B,C,E,-3.934734109194843,-162.57861877990592,B,A,1
53,65+,Both,E,E,56.50618770472606,68.25887508266526,E,-25.013024831398447,67.55841190023482,-33.744345620164786,E,-4.773715608212223,11.522692470982014,-25.377152011533617,B,E,C,81.38784997771755,191.73127277868443,B,B,0
74,65+,Mental,D,C,10.87646297732563,2.3657499968135918,C,18.144256651391764,-157.56954766943176,17.2114520665384,B,-37.94964198929265,231.90031366549752,-107.41316694083243,B,A,C,167.88459830744992,164.77474161039493,C,A,1
55,65+,None,E,E,165.19096975029956,-34.738152578059825,C,121.54200295173861,11.466451448428096,103.4021922458642,D,79.10983222578179,-93.19659675708272,-43.18337961383049,E,C,C,-109.07200531122423,-120.78422589899205,C,C,0
25,65+,No,E,A,-43.25247124829966,-25.546292165832448,D,95.8167663596906,3.233169332397453,-82.18499967271129,A,106.62953327949023,88.73671084646061,165.868147082668,B,A,E,-13.415499259261281,-122.87294181203268,B,D,1
31,36-50,Physical,C,B,-32.629733210610055,57.27021143508669,C,-64.17900928609546,-140.9299254256362,104.13461020132071,E,-16.63130516134662,23.008507938588714,277.0989581807884,A,E,D,41.57514814827338,46.504050403497374,D,A,1
38,36-50,None,B,B,-82.0848876351691,215.0393848982891,C,193.6531304147748,-172.93006727558605,-79.29837724043523,E,26.51965506813667,23.024344454089306,-81.55087613640424,B,B,D,-7.567673961116066,0.674252365572348,C,C,1
26,36-50,None,E,C,91.22841009934217,-18.13916529049651,A,-140.6742983781284,67.74905858339814,-13.754916696248168,E,-69.28520771437367,-67.13447170364239,204.6406947300433,D,C,C,75.43183417222782,-20.124645315048692,A,E,1
79,26-35,None,B,B,-32.65517947578112,-17.912632137552414,E,36.17933853834424,-221.941611758144,-105.0685228657976,E,-41.11982606521525,117.01172524498674,33.94316355243233,C,A,C,-218.291452906502,-16.875068220880028,C,B,1
64,51-65,No,B,B,272.92378965894824,103.24007312076972,D,39.13104566871324,0.2368037202050222,-145.72312034332978,B,-189.62049024297033,-60.12770593106007,91.64393802886049,E,E,B,101.62538274189986,-43.606689322708654,A,E,1
41,18-25,Physical,D,D,-71.2664710146934,24.866164320866567,D,-88.74321140307414,2.631110868446974,73.31943020400534,C,59.18242989064845,22.949576413391366,-12.237234750370916,D,C,D,57.44692215592793,224.12694867017683,E,A,0
40,26-35,Physical,D,C,-144.95560354264154,102.69810582419348,B,-132.59459787381607,59.41748186887049,56.568732569177904,D,-42.12849336442541,118.27049849244608,-60.22795019261369,C,A,B,-82.15472632151317,-97.37102820231385,B,E,0
50,18-25,No,B,D,71.28623671387052,23.392254886805397,A,-8.883647569138994,-29.93906155124426,-42.903011025073795,B,-17.108022843782873,187.66331448431762,-153.77122370092343,D,A,D,96.80786170556011,-72.95361892501873,E,A,0
57,18-25,Yes,A,B,126.99193991034848,66.73659961544503,C,178.11493117000117,145.283513132353,-22.90240701613466,D,85.3708013282986,97.88483879213608,-42.6815748729884,D,E,A,137.96456396387734,138.66636583855055,E,C,0
60,36-50,Physical,B,B,0.062145316344592326,80.27295426384849,A,71.91811665452596,-183.8666693962291,-73.57821019154196,A,43.50975664293336,109.94919291803707,-22.706352821199243,B,C,E,-35.32569841306085,89.11650482543233,E,C,1
19,65+,Physical,C,B,-47.77629826490349,67.27466734259694,B,-25.271738825926693,82.7270843963833,-111.50042352686265,C,8.237060597054018,20.39488310634619,-71.79169292288596,A,B,B,-6.5071896535464235,-103.77949822682761,A,B,0
72,36-50,No,E,C,48.42491895766425,-47.01462010634633,A,46.524796813798226,15.451549326776547,-16.088654346793454,D,202.6258596842123,-7.16946747988036,70.88642690273997,C,D,E,-52.13874856492831,74.29006796852678,C,A,1
50,36-50,No,B,E,8.449780946035181,-162.51334672811333,C,-48.02958423927351,-25.72783359759122,106.49203609782415,A,-67.76414746999944,100.48129714283165,50.87980961631063,E,E,A,48.10935171106125,-50.97272520533884,C,E,1
54,18-25,None,D,E,33.97311869048711,-232.02727987721846,D,124.50651106157133,79.37399618711656,-27.91200849623149,B,-116.94213413228911,-179.70974094132973,52.251101656099706,B,D,E,-7.005405886019353,181.91376940042804,E,E,0
66,26-35,Both,B,D,-124.73289351155836,-36.190149924113676,D,113.24373116461486,-176.28887740852517,-6.662536071105479,A,7.402014005647008,15.450096623884383,-17.19117957904912,C,C,B,-20.588286114980093,28.86348189138382,D,B,0
23,36-50,Yes,E,E,-70.90687700755137,4.684558840357112,A,52.583748374679054,-37.52212175336649,-79.10296282734213,A,4.691677897083194,-73.76206548670793,-36.232083868547626,C,D,D,-84.90788406584872,-93.3028164712018,C,C,1
45,51-65,No,E,E,-49.21204589642594,119.70516492237375,E,-47.712602668335094,11.265229924936888,-96.82422483118536,E,17.504161223270646,100.1206826636666,4.9652225045851415,B,A,A,-276.430992997553,94.21380071445527,C,C,1
28,26-35,Both,C,E,105.72207405918579,-130.37835909307063,A,63.46755670346772,-182.52608505686646,93.5575792502822,A,-33.626291016357456,119.12623813362782,175.2595742356327,A,C,D,148.4130643336433,30.277428671616857,A,C,1
61,65+,No,C,A,-54.77257042298799,198.91411830882492,E,-121.68492190635472,210.49377527873582,98.9634013552001,E,145.19032949311682,21.590992308970545,-72.86709692578953,C,D,C,-19.43255627696319,3.598261941061409,B,E,0
45,51-65,No,C,D,114.04483257261644,-102.54082310491515,E,-54.61511179537797,-37.967916938900174,20.24621783642114,D,45.758285262310764,117.27401162991113,-175.80250899715088,A,C,C,31.97375210752242,-149.9091882930783,D,C,0
74,26-35,No,D,C,-7.943288922687372,16.756868738620977,A,-26.086583350586118,-10.963926896148065,-23.49184794040782,B,-20.731069991755273,-14.756534910784442,-82.53127182711646,D,B,B,-72.40763341914224,12.67197968342613,A,B,1
73,18-25,Both,E,D,182.3738669145545,198.26169348793746,A,-94.4378651548331,-63.53035601140723,66.50687271406153,B,41.86662261285278,2.2275910985654415,-12.96972271003419,A,C,C,-100.85131521860787,-97.55563458718815,D,B,1
69,51-65,Yes,B,C,29.886000851144246,8.859735179354052,B,143.359359383351,5.740376948337397,-2.8880966647659916,A,-67.76600422971181,69.54267087606547,-124.4859266266944,D,E,C,-133.54194930910984,-2.8844822401446057,C,D,1
