faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Buddhist,136.9003288579888,80.64120925295033,-77.62594328868356,196.27453982810246,D,B,-225.37317543674283,D,A,A,-112.3040638005447,E,129.57946599429764,225.36405435949175,-94.83931306522963,184.10579852909848,-20.282855872552435,0
Christian,-55.42576828765407,46.26226374667864,98.1623251308036,-145.25446515052698,A,A,29.245530287835468,E,E,A,-165.43087717802217,C,-289.1875866321419,57.037791154292435,-20.533738290180136,-66.27725911718294,36.77379816062984,1
Other,-91.9307588079481,-98.11302391113685,-230.64760582767354,95.55686491081077,E,B,-48.579276578923675,B,A,E,-58.350171000942744,A,-6.951066105462907,71.82466763540246,20.189036109189708,-23.37739978757035,89.2691564190188,1
Christian,63.389231081547514,52.498832396675986,-22.016410712489822,73.49290468197513,A,A,-3.5036693994973445,D,A,A,38.37716022272984,C,142.10092301358034,-53.56993859101805,-79.54893932706119,-29.915829219972913,35.696566166583175,1
Muslim,0.2129481301943973,36.54901723326421,-40.768454484685805,-82.94411769498558,C,A,-72.21246137263397,B,C,E,33.050682400298804,E,51.44984940128571,50.32274183428299,63.35386848661424,58.971165709386106,43.83575271546849,1
Jewish,80.11443602183091,-83.71352775549599,-48.20957638146874,152.49144384439754,D,A,-120.42868487465152,B,E,A,-13.967162180468101,D,121.66292185192671,116.17910563114,-56.82756433406961,-58.86162023248376,62.48070395412883,1
Christian,-38.69836984297534,124.26398913494316,131.67642924844284,41.03392839483512,A,E,130.23444807656017,B,E,B,-188.38463685037706,D,-116.1918464819873,-123.51453890274011,13.063728323794896,160.2275479483307,-61.44410099523967,1
Christian,27.996684439108105,-65.12868493523004,46.217515233819526,59.74397657444446,A,C,-34.22347898555138,E,D,B,10.584739379964306,A,113.15454894635883,5.192624997323834,-180.68582808032784,-38.155972491038334,-33.41745711026839,1
Jewish,-131.57346301601316,-31.28026073428976,80.00407371239866,98.55287716886536,D,E,80.42242450024058,D,D,E,46.20015727413587,B,123.82625647992607,-65.20741843335854,10.321605964746473,66.51221797163946,150.24234646720734,1
Hindu,243.66019653536654,-92.01337963952457,212.49364918094847,-173.37910623692036,E,D,-47.70494867104341,D,B,D,-46.33896569153043,C,104.66363972263926,37.12913399516809,-30.784311628428252,-53.882387081688655,-85.34858075216117,0
Jewish,151.48256204831097,-184.77690023350166,94.96065320932485,-109.14014627229452,A,A,-45.085510729499696,A,A,A,90.12947382670635,A,87.23435038922709,104.68807632455746,-37.65718721763522,-123.24895077891289,-66.61284285748366,0
Other,93.43639003816016,-149.98432290471092,-69.67119415135598,-119.63767600018542,B,B,-103.67256319852119,C,D,A,16.250625469976214,D,-27.40194730764313,-92.27980631219178,-84.37666388775168,-41.65108044660472,4.353106023317346,1
Other,-43.88742949899113,-140.14866473385837,-180.4326820619463,139.00431349436354,B,E,18.882890662707613,A,A,A,-33.47383577981644,A,14.61149295536926,61.86807783124297,-15.898911704430827,-77.99344601324158,161.5636630965502,0
Other,57.13058314119586,125.23863745505956,-168.4521357627361,-70.50112177034984,D,E,128.17448307564646,B,D,A,-20.039593564486644,D,-52.11015553167802,7.7451308513688035,8.234817057358839,-47.43991701378503,85.16218364768483,0
Hindu,79.36873288205835,-44.510906083932035,-72.94023140114807,26.19152963066531,D,B,47.38590822121566,E,D,C,-123.24768713500063,B,-62.51589824699425,216.60103819720732,135.70158561470186,-149.2514934034466,-175.15372073583683,0
Jewish,58.438363652142264,-187.59913793071647,45.94122818216694,-3.82691782045904,C,E,-125.4159538517508,B,A,B,-89.32168481111003,E,-150.0823970295432,-79.58057406061597,100.23611875797573,-128.27241971748236,-115.23840550771381,0
Hindu,141.2556529196219,39.947666323571404,28.488080652992444,150.27383699368292,E,E,20.531625113196373,C,D,A,-70.45172214883199,D,-150.83621310183614,40.873057854388264,-9.541178236147546,-9.226137111660034,-68.60988663045208,1
Jewish,-18.70928852763263,24.040223119089244,-49.069908605362464,-36.144222527194394,B,D,-8.363897644972058,B,B,D,28.514247315224083,D,118.06706810104848,1.954854574010495,-89.7253514203721,-10.378881517218035,23.74241022591716,0
Buddhist,37.971938721758285,25.429137866848233,20.454408568104288,-0.08837473514617655,B,E,85.35517702083455,D,B,C,42.422546904271364,C,-32.47804942304368,56.359362463820496,56.317884957781594,21.97776640653427,3.048661073983066,1
None,-54.15406819458224,-4.516392931073742,51.54312802186245,181.8929088752419,E,A,77.1001212771704,A,B,D,104.27318354495208,B,71.59698408428108,-174.832821872549,-193.55956212978563,36.422735171030226,-52.27298903206147,1
Other,60.26975890529038,-39.88333028247403,-9.04341080263725,186.17170217010843,D,E,-105.14883865312372,B,E,E,202.95854200375402,D,-154.02753526572457,10.654335710657573,54.21201803077985,179.56565152706517,108.24760784955438,1
Christian,57.37307260800376,43.81062783009412,92.77216486150962,7.952026829569599,C,D,-165.80363626965493,C,D,B,120.22200422460263,A,-321.7684413386855,75.72878638777846,133.81563504309207,-129.7599804754289,19.14540167483698,0
None,-13.262673812068968,-119.0732266761936,36.57843803802001,-104.48496262188489,C,D,24.156589671945436,A,D,C,-41.50606952782835,D,7.1076012598921325,-111.1385793379173,-26.89392573104462,111.10359509600376,5.711785283384091,0
Buddhist,107.08280526173093,38.14734694529706,-4.022089444407392,159.01178221763809,B,B,24.729244958068666,A,A,B,-47.74194436723928,A,-2.119690969300494,121.43014708352047,-123.28450353074206,-26.54489550476999,-98.79118394286654,1
Muslim,-19.253560530382245,-17.859433940473345,14.763770309960508,-49.59030239693119,B,E,-5.7587715083857045,B,A,B,-20.756643409043306,A,-23.450659716658095,-27.51367451092412,43.84874847458037,-97.1186282153279,56.56656278506189,1
Buddhist,153.99582711303088,-186.43742160838642,8.100230072315982,-239.86604319585624,C,E,69.19057912879568,B,C,D,-40.78244380905057,D,187.77066775929805,-53.85664513286243,43.88402255562529,-32.28176812971416,195.80737745072494,0
None,-16.723262412897956,-155.40322157744598,97.18484874958742,81.35146706256022,E,B,188.09753936135348,E,A,B,-23.67865767706279,E,-3.1385381435930886,-117.19951774215977,-224.69291514826057,-33.509800394719186,131.46525703278053,0
Other,45.53836108022251,-36.21619950384469,4.5195519717205705,108.79453021893025,A,B,86.71130961755446,D,C,D,140.18201424251103,C,3.577197182761139,223.70373124469128,-96.50988088382468,-56.50948407910074,-95.82464202774811,1
Hindu,85.67943528330204,-126.18928236657125,-28.040594536880892,67.54336812316988,B,A,7.632449533602484,C,B,E,-16.963213072533616,B,88.03389141898444,-128.69375100735846,72.5377224053843,154.9842732207075,-69.21029811903195,1
Jewish,-103.81981447794529,88.53388204829179,94.72812478501876,-24.08343810440262,E,B,2.1767301932000143,B,D,C,-86.70344826351098,C,17.297424566409802,-28.41188307761619,200.57873875614635,-5.227965330037524,-39.82887168763662,0
Christian,-83.33767117631109,-135.8597995090576,82.27454294997537,-251.37028694045932,C,A,92.11633123744973,C,C,E,-200.24929652131064,E,-124.66107658146682,-103.5526537701353,196.98559756180262,-139.42144862502622,22.700095502952067,1
None,58.12156799116891,-50.504990511104694,40.85639797793239,120.4265531118823,D,E,18.030098550911656,C,C,C,-103.47646570325524,A,45.644204876491386,-199.57136856288196,-87.66774080763014,-69.1342981570026,-13.08409509790345,0
None,175.47538698062343,-32.52237070898726,12.690324349652442,68.11122504009643,B,E,-73.0180357960349,E,B,B,-59.982701421775765,E,107.93472998742473,50.18592913166845,71.03479275329745,-32.677828245478786,-23.052930562032802,0
Jewish,50.8948206372102,69.27683396340696,187.0736362396279,-15.90848314868829,B,C,-38.034440894261905,E,E,D,-26.410040389899734,E,-72.97958478269646,-10.209207227963248,8.88809659895239,96.47782133368243,-56.1976072094769,1
Jewish,86.3656759484217,99.16103063447503,-2.2672993502182424,-95.85272691631691,C,C,-63.41895476410567,D,E,B,-200.69722287768442,C,-80.87340334363623,-140.59239418714438,-49.46530663239193,-64.08056429738022,39.570338430826375,0
Jewish,46.556318896220255,111.04114003075141,46.590358341046326,144.85515662459105,E,A,63.81107670803184,C,C,A,48.65649496732747,A,-13.32380289579382,-158.36689087796896,49.955536704026,-160.35317945003356,-137.2348677775447,0
Christian,9.307774168288056,100.08540797463412,65.24927282157603,-58.4446947714022,E,A,-3.0667798385196505,E,D,D,-61.495948380191436,A,-98.7985848288714,22.304758755019943,-30.109232015665327,35.25826876550045,106.14660555558247,1
Jewish,-103.9846320137743,51.46338439148165,-99.35091778676473,-68.50187081632765,A,C,-31.368925399172426,B,D,C,79.01490158200411,E,56.44029927783512,-244.36609976119564,150.2574493336847,-6.541948464884559,11.31014491054688,0
Muslim,-97.84169968923908,-10.233229134864528,-119.92686957891108,2.4859411615933835,B,C,67.03617320272316,B,E,A,213.67807768418962,D,-143.99057817379847,-60.52398079488492,-114.81455861507553,112.51754658170357,-36.9932443905783,1
Other,153.31136146237253,29.425188501553873,-29.113088051586804,118.70855162958618,C,A,-47.28310930269895,E,A,B,146.6965116789407,D,75.32790186277342,-18.356253269465256,53.531844186352615,155.19848539559928,-76.64364850577427,1
Hindu,-31.372057164800676,43.85288918225356,77.30733656034398,-178.15808112456222,A,B,81.57247947239757,D,C,B,-33.375922876861914,B,39.259408206519836,-86.13845527777946,-61.209937859718536,17.443069473631283,-214.0590438081595,1
Jewish,-36.616826417908925,242.4734465533073,69.92977524394935,-372.67116772151866,D,A,-9.474209034947103,A,C,C,-15.028036254405865,B,-91.94638922830195,-166.67925333769745,-118.22912118408178,-75.62891801941299,-26.775606616366655,1
Muslim,-74.67674851465664,-106.0805451952493,-6.0187030582062535,-35.93068955773667,A,C,39.13286920641564,D,B,C,75.6741766231433,C,-14.404968607237759,145.820404835476,51.406491322191094,141.4402584078029,45.8408753014973,1
Muslim,55.60491202272606,5.9373268047539955,-74.58354999734541,16.412578431503956,D,D,-225.5554978720447,B,D,E,-150.14017051781028,B,-40.65831220440974,-85.74127382102074,27.57271026078178,161.55301907981368,73.69813187283127,0
None,27.44022906780923,-32.88716186677723,11.159361881283235,56.94673581544494,E,A,-168.43718572826424,C,B,C,80.66265354127641,B,-45.31265276688601,108.65126609139443,-66.93251121333603,72.73611249763343,22.060781435100516,1
Muslim,28.991740694358363,13.128625390007679,-11.765408880361516,64.90120310491967,B,D,-146.34059882713402,C,A,D,-32.202962366143296,B,-113.97074313686215,-70.52275702883625,-13.757015629192953,-90.80427699804231,30.221747858667353,0
Hindu,45.56136141089577,209.4252293405366,-72.14378300140386,2.7773451209738487,D,B,-36.39735071089041,A,C,C,143.0754028687133,E,188.271599550463,5.739827987008917,-104.59006077991052,-93.48564469375941,1.36721005584855,1
Christian,-93.62878067806005,128.98989351634697,-102.21353265221644,217.98758134682495,C,A,-10.952574136092075,C,D,A,44.068343721070924,B,-41.890686851171814,8.037647934751757,-77.61094988784436,11.39743730140646,-34.25155983219645,0
Other,44.61549509513522,-34.11571681551855,153.90651271191368,-18.054241770737733,E,D,39.358600094109,D,D,D,-3.2588257619279033,C,100.60952912024955,-16.418397476086,-19.317825236525426,-26.894304487253436,76.41576095338323,1
Jewish,109.05094189850011,-18.36884718030558,140.51793714684862,117.11183941938445,E,C,-75.2743653866649,C,C,A,-39.77836763623746,A,170.32852248206837,21.642832257410312,-94.50536258913495,-88.17732672502424,175.20330570799553,1
Other,178.04855208147367,-25.374746672456748,-27.12322915303997,-105.17820004255007,D,D,196.62502104155527,B,B,D,52.36149167273481,C,-174.68354410823594,74.0890591678211,-56.177928890884246,111.79427134842955,-21.209895356456286,0
Buddhist,147.04886643854203,-92.63068706748292,-12.939583605706574,-70.38934855812403,A,C,104.91397461630658,E,E,A,119.48299471231505,B,-142.18522030094,52.53506972160638,-10.832083984343562,-41.87670638824842,30.312839383703295,0
Christian,71.8988295480572,84.74871107347339,199.78122254104275,67.32080663787158,C,C,-3.3701537969707553,B,D,A,-37.12643777457606,E,3.077129382755941,140.5255634349174,-295.95778758295086,-0.9456699682896749,-10.52212258256951,0
Jewish,68.38767617171257,-98.18416711369973,144.46341602751113,133.6389293467927,C,D,23.335789806654596,B,E,C,-139.67055418781825,A,12.034503109084442,12.309762243090924,55.346055880637465,-83.74795815703912,86.85271503046555,1
Muslim,-132.6712341227966,-141.60123650248238,-28.857305016276285,146.189139047702,B,B,-185.58426094577536,B,A,A,21.77985968422705,A,29.15383684463969,-38.51197188939863,23.792955351861863,27.850861414530854,75.10153546802692,1
Christian,37.74616300520583,85.73510980906762,-91.53128618802384,-47.93066401821789,C,E,-126.11941574755905,B,A,A,61.45825247327961,C,-109.83422448292019,137.17424820705105,-19.888414314867184,76.3149491297294,112.85178502367992,0
None,-104.13381148019032,79.76144377068184,24.728449756150898,147.9940191179673,A,D,-98.72069478928302,C,C,B,-105.75143434594712,C,-188.7666923297156,57.30121248527631,67.15067040616067,-27.350566580680773,-81.62514681430612,1
Christian,-79.20929589098009,35.591241764932505,48.68592258608165,-2.7608784518284146,D,E,176.36128542649163,A,D,B,0.16879779249784016,B,100.50424259140107,31.378353105795547,68.90182963693971,33.387748641747436,-58.946895105748666,1
Buddhist,-33.85811018101631,-77.32989763667834,-11.095256954164858,-17.532502961825053,C,B,54.56040902606134,C,A,B,31.91421514949484,C,2.1382902582315544,-14.178140045241369,41.73538787752103,-17.649409524938218,32.07939218183709,0
Hindu,8.029388947720888,139.1771372313364,89.90138893484185,24.4614561046495,D,C,-152.7974897597534,C,C,B,-3.624957544310433,E,-20.387596802504497,83.1713224563008,-20.088226844188533,-79.26138644489305,83.5500113773751,0
Christian,-149.519458153763,-49.18528524400769,-55.2020809076447,225.21258889333077,B,C,-65.27446994552284,C,C,A,-176.16355408558957,C,-171.53935602579165,-98.79977040916643,-125.50760746924358,-0.45334506525195345,160.12843226674116,0
Jewish,2.726872534065649,-60.8779102675701,173.89826659035774,-65.10343461661783,C,B,-53.51124325328862,C,C,B,28.05641460841597,E,104.95325868851617,-233.18502471533913,70.73887980198094,-26.79053517481821,-146.86906315951487,0
Jewish,118.08750617600164,-126.04174218099855,50.60167141932479,225.37537023667377,E,E,-42.361705247918806,C,B,D,21.684891564750085,C,34.35793470997399,136.88183351624878,-59.653784023350575,-30.45742512126036,-13.668326972174475,1
Muslim,-49.237435002362254,-93.41739000834187,-205.47175267767958,-43.75508265872368,B,B,96.15573304792676,D,B,E,105.49359904000531,B,-29.086132499400275,-55.29859122043521,-87.11951553708612,-124.06611146904258,-27.172723535756106,0
Hindu,-143.3199018793568,-76.68300015387855,130.36828931541297,-109.89672838186048,A,E,-101.85052994633847,E,E,B,-118.06890533340906,A,-67.70830350628272,-70.61371766750312,-126.94834629083303,-60.01519851514446,127.33312563896655,0
Other,25.535950153598364,56.97430258367051,12.521272656744035,-103.40749775883731,E,E,59.963429660902754,A,B,C,125.45638540470576,C,-4.363693746379034,164.48598450084995,-80.16489388946887,-52.08015847261426,-64.69673203452864,0
Christian,-10.928538312943688,-162.4568166766133,-130.71335454716098,-132.8829771732707,B,C,-3.905799886402854,E,A,C,-73.7189681152344,A,-108.08151325019442,11.440381751419478,10.311530025431438,114.257127076683,-8.070484945938123,0
Hindu,151.70058595566883,7.996977794457935,167.1852375446835,-108.73304994800368,A,E,-114.22302085626539,B,A,D,-200.03715515107112,B,-40.689205479403796,54.0281973750151,-153.03500533530453,-42.59629422088632,-58.887835337930504,1
Jewish,177.95324543484,-1.428732091363938,-149.49228814297012,-40.309388936345194,D,C,141.98164778036377,E,B,C,-4.61843565212306,E,113.94322767158218,-2.09050968490393,127.70040901324258,53.8087080911938,92.69623929775157,1
Christian,59.640701461549305,-65.744118547295,73.93673324637486,-55.50921967247127,C,D,106.06511352219448,E,E,C,30.875602980467757,D,-113.49463162367137,-11.9354768282655,108.9342372202376,-70.48510645411434,16.48625824729103,1
Hindu,-49.341070653630034,108.78747149039026,86.10108184491895,156.05562731239408,D,D,115.47000580382196,D,B,C,98.72509823230882,D,-86.26679904815117,-2.250304175942607,14.228693861582789,-2.134824716479804,353.16358281839456,1
Jewish,-164.65712923453285,143.46174417973316,93.49202223131626,38.6867880505454,A,A,-46.72545150807624,C,D,D,135.91120693643776,A,147.1402124646144,5.383386919083553,-108.63177306283869,84.02708147814046,79.18721397363022,1
None,-18.8574899998171,-44.806950837390495,57.68601136591588,30.76278241322737,B,A,95.33138729367461,A,D,C,13.549018116399408,A,-165.0548979648264,33.52007916133813,93.56042055717818,-20.291581495618274,147.86793450552497,1
Hindu,-219.26298654588535,211.79228619240774,-202.59414271728326,29.799935238365283,B,C,90.41236268980401,B,E,E,76.91332329657241,E,-62.761374968655105,-4.2846563403938855,21.27725055335409,-79.01629455412318,-110.17976121299151,1
Jewish,-192.44364890584677,-4.860932597094095,-101.87551540276694,65.96029102347535,C,D,-140.21498096132476,E,A,E,27.647004044782484,A,-12.155668060071003,0.38959665283765366,-84.53135970331064,-64.66621842579391,109.46902194954554,1
Jewish,81.2677929525922,-70.77706067270492,-4.300057324319321,-118.07466195219702,B,B,-52.05907140670528,A,B,C,-179.78176288315234,D,114.66255428883889,99.89680175760172,-173.02627146404868,71.27100377887456,41.84304887400545,1
Christian,70.65290642921099,-0.18436911607253886,-123.31749426482578,74.25633280581422,D,E,-24.392757175803588,A,D,D,31.125006457968656,D,69.39836589896913,-58.7847051982655,-100.62671268295898,136.17088318179856,-13.811976589654714,1
Muslim,35.939657862974734,-185.36824170243176,-104.61759146778161,-49.50962881811821,B,D,-19.5631069655504,C,A,E,20.24661658218698,C,103.41558171280758,46.90145538951674,-98.4020887877056,-213.0138330195675,80.19201579540066,1
Buddhist,57.239949247975694,-28.180468469500646,-66.23040688160208,-42.03930185305983,C,D,97.25978463527166,E,A,E,-51.07394043203715,D,-178.97696800689104,99.71381337073277,4.803515530698549,120.30266297313459,5.219297621059144,1
Muslim,10.845905651583614,113.6589484207029,-105.06769561872443,-0.6147354248449133,C,E,-24.53438141084979,C,C,D,-26.766922915994773,A,24.40055903385007,-183.80535454925834,-98.33464614102229,131.2824438261062,243.53226649908999,0
Hindu,-100.3795720232078,45.30685613173971,-78.62045084850736,-153.16269244745428,A,D,-45.15395514322593,B,C,D,5.5418729040417505,B,-37.48507221810969,-18.073477319468573,8.716638338563047,-6.135965666806185,-82.78583946518496,1
Muslim,-54.66028434613417,24.10539193285195,-59.77871401236268,-7.478170786963687,B,A,-100.4360812300892,C,A,D,175.06628812201606,E,-142.53271154805822,-107.79467537284137,-90.08744714889677,-55.53970701595821,-169.16772600606959,1
Christian,-11.947111525542137,-56.61459136856616,112.58500094880401,-167.2108634665081,E,D,-6.858252408537223,E,D,C,17.226173767917555,D,-7.422773675264262,264.9374491831587,19.116061541824003,-148.7138597989482,49.134719446797355,1
None,2.429366253136396,73.24305435865308,-61.67274858302038,20.112818716968743,A,C,10.81532442894461,D,D,D,62.939249730002466,B,37.73716387537726,-21.236105862018288,-31.697617801243616,-4.561972729779344,-73.02529324314011,0
Jewish,-35.12628355202508,-86.6913583435084,-52.899500440085966,72.27602734367268,B,B,-66.58451962897709,E,D,C,-172.5537650902693,C,-118.31571866951494,242.74966475699006,53.214941917095715,145.40339014938823,127.76413163675365,1
Muslim,-40.93563146360057,45.74340971780711,-115.05892473160027,-45.202573915469706,C,C,68.76326910766565,B,E,E,-36.85860790951646,D,-53.70541839851195,-34.07583555852607,31.338009181897462,19.52457658987363,-64.12838631384462,0
Buddhist,24.662369260177762,178.1109197479521,3.305517326733091,12.784621780041277,E,C,-87.65207743289982,E,E,B,-45.158432335928644,C,77.97636672805264,-167.98538710195243,58.50009540031844,109.94438830655074,-167.26490484227426,0
Christian,-86.40686918961036,79.17809954704788,-50.34973163956135,27.136431233694708,D,B,23.74197477922731,D,A,A,14.856611354918236,D,-34.92122052771502,-93.97172620324436,104.74531981616875,126.06708622456308,59.37264629757263,1
Hindu,-84.66590969567986,5.957693047777051,29.584053954689704,87.37201334114863,E,D,67.5316710033879,B,C,B,102.65066617236049,D,64.22889920050169,-51.34069326493712,224.86425403120668,-43.449087660916966,-20.68586484538237,0
Jewish,-33.188349556681004,107.39758244620965,29.976861738258048,-3.4051041771334356,C,B,-34.58707218220853,E,C,C,81.38456526707414,E,90.11454242403379,-201.02968246819052,-49.4745067669846,-1.6205393081877653,-64.74748042923672,0
Other,-45.5272467108143,-14.783457078115164,-145.6792468513461,125.19886619324944,A,C,92.0274565748238,A,E,D,48.4428782046041,D,-65.36287143977381,26.92289012078034,-37.97126665282944,-10.62952469117413,70.11991224236031,0
Christian,-46.59908515086356,-102.53925830501282,-39.985909703110245,-287.46815203814725,C,B,29.7642775887083,A,A,B,-67.22377389078261,D,-68.87861387088982,30.169684469478252,69.2295252246211,-50.57161131860287,-75.58834575914435,0
None,-54.34991744866126,10.51432420127774,-63.60255476714245,-26.54894757166229,B,C,-34.31656733193236,B,B,C,113.537377117918,D,161.8472003030888,-13.817926396126948,144.28163839407836,-49.24473954037284,59.85518725261431,1
Buddhist,-35.971522627697475,25.759264585713975,-50.79025846678581,43.72800365710805,D,E,-209.3093104989423,E,C,B,37.37760982942317,D,151.63164362840186,-28.00069914185056,3.140206592102375,154.0397050028414,10.68179942173193,1
Buddhist,-42.5577906512819,79.37081650900828,-205.0728542482622,67.99045123963545,B,C,20.221472235888037,E,B,D,78.21475406950246,E,8.591861008610367,105.73128730527432,-13.16621786383192,12.015927254847167,63.63870594186562,0
Hindu,21.056278529702375,-176.5855471929961,-112.43744240540181,-60.92494888224177,E,B,134.02193773137955,C,B,D,84.92101169955129,D,-147.85787935322983,141.29396970707816,117.11859358385337,64.21990325785023,45.50661596872595,1
Jewish,106.37543713407524,32.02436173809635,62.556711403165785,5.135057188807628,B,A,-46.09703818921726,A,E,A,-245.12318132731542,C,-48.77319859826949,-225.88971416622007,-27.239382346014256,53.30198493962557,28.231813238338315,1
Hindu,22.190044612586433,-102.22975570959369,-41.81243246896455,198.63278890306128,D,D,144.25995129423632,D,D,B,-34.75524871291499,E,52.55863583121929,24.461061678355726,-66.60893003629435,93.89243855777138,121.87903443847645,0
Hindu,-15.920775062411533,-137.42996378451681,72.73596897825996,49.321501288222485,B,B,88.41001649802152,E,A,B,40.42258862626276,E,31.90988615594327,-65.60703639237553,-193.02005422840907,-1.8661932781703603,-211.62992828482308,1
Other,45.7549998486796,-99.55884291052304,-125.50269077531154,-166.66541928583518,C,C,140.30820177145185,A,D,D,-21.34524845891043,C,-102.2772859683126,-189.55961535454543,108.20043706427826,-80.25372843714305,258.300298150428,1
Muslim,-116.87900428892056,-109.26281834527944,-87.52440539743728,-116.78237253378674,E,C,117.44019901503202,E,A,D,-91.49497821318113,C,17.236509499909598,30.869907389523522,21.52422023571822,-52.581366711215935,120.4099020732273,0
Buddhist,-192.500634499287,-15.350654158294658,145.860188211761,197.0908718909738,E,C,13.291531168515885,B,B,D,36.85575502322792,D,-44.17114775781575,81.97923877606681,251.01142694933026,-28.44770707973927,-3.555795344268243,0
Buddhist,137.2283979428557,-60.28127574315197,88.58199818825541,54.92137215381304,E,A,78.71637468652996,B,D,C,-36.98551982095273,A,-158.5586989113769,10.38715461885151,-64.1190800360228,249.28367700555586,-37.331104852281285,1
Hindu,52.75557466345154,88.00149470155694,-41.2176948136362,-118.3877129681753,D,E,47.95471759868465,C,B,A,105.57098706601411,E,88.80171530632597,187.1539551519652,4.160990030745549,51.51425225895735,-70.13551063219852,1
Hindu,-8.881585245538428,-93.09450176859715,-11.344502709206074,-75.46553631531837,A,A,-73.40004304672783,D,A,D,-221.73898904375068,B,84.40224510065275,37.21615282691913,1.998902823412434,-120.5957573572213,-14.725809464316756,0
Buddhist,18.889276268814815,-72.73334968267045,-16.92604929725639,184.70715236304792,C,A,55.21433780065909,D,C,C,-59.964328264739194,C,-174.3082639354495,-77.79816589135257,138.55756439857026,112.3003517523561,-139.90775528591735,0
Buddhist,75.06455088450655,5.444004513450981,-178.52816073334262,-37.026779176325185,C,D,33.9112499912609,C,D,B,135.9673099320107,C,11.674773982371075,160.40163834884143,-80.70404552736694,8.034804733122174,14.239836080602114,0
None,137.4460222590129,-84.70103254668626,-125.91033716374514,-141.6700132311858,B,D,80.43980401406056,E,D,B,89.59553662887426,C,72.31269672260538,-89.22587047237968,5.259248063485182,-116.4932918010818,-58.442233002958886,1
Jewish,60.03359489727678,-51.453076564770996,37.87228416487658,-30.667675806306516,D,A,-7.0364264889561685,E,C,A,-18.490007014889404,C,178.25229018618725,88.87334853581132,-14.533477910190996,64.4223411694125,-124.52835530891326,1
Christian,-29.19760434497244,132.57454565941524,-41.368804177725,216.50046838016368,C,B,12.574073914999639,B,C,D,-86.66855295024038,D,-57.13235751649792,50.78964309832117,55.72008291829241,-5.4416050941270795,110.91554350696005,1
Hindu,100.75274124233123,15.755344772543511,-5.724107624381275,64.24452283195514,A,A,80.37452826356589,D,E,E,5.135650360950872,C,-96.51748530233932,1.701341390977557,170.044666261068,22.623130966908636,106.9760773624257,0
Christian,63.803767880911366,64.00619678122077,99.69643327245164,70.47720504111528,C,A,0.8676988514343923,E,E,E,58.29056248795812,B,-55.912152300734,-167.88841599792084,54.73906419584233,-177.21379394145134,28.93980553443138,1
Muslim,-92.94487767468382,-19.195321453358503,-19.713511744474864,77.79686135195533,E,A,190.1680639646966,C,A,D,-151.78243979053133,C,42.04080141108777,-113.02262091535422,-42.302839356227416,114.59345876340356,-23.413620770085814,0
Other,18.065861771427492,79.51546596278224,-133.7377448280803,3.8102500793122087,B,D,19.809752606937177,A,C,D,-144.21122317746148,D,143.5308366141158,102.12591860137216,159.0908372082098,-22.912662832874663,-145.11312974752616,1
None,-33.7270207154781,-76.40058417756396,7.113504588379057,8.860041210538357,B,A,156.53745532168745,E,B,E,134.8749024077475,E,27.545979666558306,-52.06145209420192,95.45491323042721,-46.298547385593785,-28.192198057952933,1
Christian,137.60759634349247,-19.710012725916002,-44.04627250432501,-42.22765435973633,E,E,-14.887488227191936,C,E,C,-151.5192349610464,D,-79.40873225384321,2.82241880576981,-148.79355059468213,309.4687769882154,-84.45145574569916,0
Buddhist,-11.468767789140166,-32.4936158365284,-86.50490952719277,-74.92081291124474,D,D,98.91766539333238,D,E,E,104.54478543783293,E,-109.24769387198963,117.89868876822047,98.5532242383535,-43.40531561900094,-303.8143262584694,0
Jewish,43.01615313470771,20.053891066651232,-141.78836657844448,133.07998328543903,A,B,-98.20222179486349,B,B,E,41.4605202643335,D,-7.635934914407179,82.94454415121703,-200.8142143852502,-40.69236723344727,60.95005204287619,1
Hindu,34.10338167495374,-186.48439879375925,-41.96786085821668,-26.3535398255009,E,B,92.43781752364714,E,C,E,130.0073824229546,A,21.43515479659573,90.73001072991526,33.81522879211698,4.832307296302898,-3.114369150706027,1
Hindu,73.31511819964072,104.87665385344395,66.08301824508966,17.51920605519058,E,A,-16.178524272617167,C,D,C,-47.08961668705338,D,42.966042418423285,-183.53765897422932,24.847067601183998,-4.984322616888372,-21.516303741143545,0
Other,17.338084155153645,-82.01979436943134,-139.6308321805404,-35.05758777980023,C,C,-55.56835246951459,A,A,D,19.88093774770223,E,-166.2993551976997,50.004286569069755,142.7158706052884,83.31690036750506,-110.76236319187667,0
Buddhist,-105.02232839471905,-79.34347532220362,87.43077544307614,185.97334705407695,A,C,-62.60209730910837,B,C,A,-55.44554387945634,E,-14.389335849609026,-27.784046458009648,-15.210581355738926,-83.27704315660755,3.272915929057707,0
Christian,-31.512180781493942,59.25257967078652,-69.93762152798605,-4.987958707029002,B,D,-12.687894570242614,C,A,E,78.61747758751827,A,142.05657828191,-106.28533038471647,65.8571452194492,33.892367126821746,47.3673296642656,1
Jewish,-39.671486421851135,170.4173310297229,23.663504890878865,26.841257075224416,E,A,-131.17060477896484,B,D,E,-347.16231820859866,B,52.387194063035395,11.496116869335085,120.74251062942002,34.3969644252963,-62.05186437976356,1
