marital_status,Veteran,gender,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Divorced,Non-Veteran,Other,India,-188.0113429004525,E,58.53944923079627,C,50.766719951099624,75.63689063024249,130.68217348398596,0
Married,No,Female,Germany,17.117393364730642,D,157.5791457760356,D,80.94714727236423,94.72929401870724,50.895133330055096,0
Widowed,Yes,F,Mexico,44.65062777307883,A,-34.45750149751546,E,-174.78388861475108,79.28056032999332,-24.35862315164964,0
Widowed,Non-Veteran,Male,US,-156.1880470565618,A,-11.613474001473284,A,56.725681730034374,-95.09884170257303,-88.25826340397505,0
Married,No,F,Brazil,20.791169305334545,D,90.02577158298205,C,92.95124984101028,59.776721623763606,121.40879540447776,0
Widowed,Non-Veteran,Other,China,-13.023828293733844,E,117.90380330903724,D,-42.11266038554614,82.66544230323912,32.74568109085852,0
Married,Veteran,Other,Other,-90.8716437116079,D,-26.753862441813762,E,113.63865659694635,197.87861890415058,39.12015102992983,0
Single,No,Male,Brazil,30.35775531540073,A,-175.02753512418647,E,44.33042801049954,-14.845573792364913,-103.17665743806226,0
Divorced,Veteran,M,China,146.67618332297295,C,37.17820467715222,B,-158.05007754435567,-114.8586757844769,-172.62339309632867,0
Divorced,Yes,Male,Germany,-49.34398678877275,C,27.63244291912688,D,170.38943035085603,53.90197407795194,23.615822656571048,1
Married,Veteran,Male,Brazil,14.274500429558485,A,-53.543962610674356,A,-76.27116646103987,-19.96796189162736,37.27189545719421,0
Single,Yes,Non-binary,China,17.347243269628486,C,-156.01581723158316,C,41.01121093372812,-38.349134092504336,2.415110426673813,1
Married,Non-Veteran,Male,Germany,-120.00532420035923,D,-79.34228829522768,A,191.08392260218574,24.98590666905829,-79.65474305114353,0
Married,No,Female,Brazil,-53.51705334371098,B,-82.74478230345518,A,90.2527392654207,18.135714463742737,65.3524217633921,0
Married,Non-Veteran,Male,China,41.64239598096132,E,-29.94366356872325,B,89.79892505892005,13.436662304463853,-20.2851312594521,1
Widowed,Veteran,Female,Brazil,33.326233219925946,D,-3.646600315837239,A,75.83221105292576,135.66940631426493,-39.99657248668939,0
Married,No,F,Mexico,-143.84666907300016,E,-196.8771052116384,B,-69.17853418355861,46.72794298111277,-43.51474182158377,1
Married,Veteran,F,China,-205.38353341521787,A,-111.47986642561722,E,-11.857275351491763,-75.32452558557789,115.91843609166466,0
Married,No,Other,Brazil,6.094756304011276,B,13.912899674423485,C,176.0724022440793,140.52605572323986,180.58876973365938,0
Divorced,Yes,Male,India,134.58969758464994,A,43.48417685382373,D,1.0626554710200724,84.78879583312434,-156.92884440981604,0
Single,Veteran,Male,Mexico,62.8105769711768,B,-58.73140999824685,E,-97.34951388230279,-18.08756887270107,-98.41447959563962,1
Divorced,No,Female,China,1.71450053140114,A,-132.2974538098427,E,-16.73424298690885,-149.66247965981205,-125.86305611166439,1
Married,Veteran,Female,Germany,22.217100832376786,D,-57.28986188666,C,-50.39147377511319,-82.95987389937618,84.97224714209565,0
Divorced,No,Other,US,-15.07321197143142,E,69.03800937983019,D,-6.189207032983016,-38.27932642647342,-64.31372014631359,0
Widowed,Non-Veteran,M,Germany,-56.1350499109421,A,-70.25590731412147,D,-12.470598111897711,-33.75379276315071,-10.436745785842339,0
Single,No,F,India,-31.082443074637233,C,-150.5404667626953,B,-0.5402710501780043,-16.091348776182812,30.060066193174773,0
Widowed,Veteran,F,Germany,8.95523460032455,C,-52.0704240907532,A,-141.1922438414267,110.0802893282412,125.6267004709165,0
Married,Yes,Male,India,22.439291524145236,D,-43.449439082907446,E,241.0533564857074,-8.636707121991934,-34.266173177096405,1
Married,Veteran,Non-binary,China,44.21908130860987,C,84.02769633762244,C,-95.89167381374408,-91.97926733257862,15.07413808892625,0
Widowed,Non-Veteran,F,Mexico,-69.28537519341403,E,-171.89960542016703,B,7.243990599635179,-195.76914528774586,222.16418818858295,1
Widowed,No,F,Germany,73.28606048161988,C,98.11479985371035,D,72.89001083974593,38.10015317451295,97.02872888961556,1
Married,Veteran,Other,Other,116.28310712520967,A,-177.31057353909242,D,61.86694328696037,-139.34433241543917,-3.0112939623185135,0
Widowed,Veteran,Female,UK,-48.532171137289744,B,-66.38929873106761,C,63.32800335529078,6.764282503375243,114.31919872169452,1
Divorced,Yes,Female,Other,50.594710771108176,B,-21.63536031694779,B,-133.24921429213603,100.2046722224343,17.10664756784833,0
Widowed,No,Female,Other,180.89119559191323,B,193.5960588221602,C,195.87505487289317,120.05334147260886,103.83231008859303,1
Married,Non-Veteran,Female,Germany,-0.9350053895647316,C,200.0398777365336,E,-2.3758294984321626,-143.02154183869092,-13.451708473880874,1
Single,Yes,Other,Brazil,98.63792925679533,E,74.93272087997477,E,-99.83504305817353,-136.59469265655525,-92.8863045603277,1
Widowed,Yes,Other,US,46.54345963334881,B,69.08136721419432,C,-108.83574029086873,-32.927041815449726,-159.38456337071267,0
Married,Veteran,Female,US,260.151690421468,E,-123.28725107561702,A,-50.325747162594816,-104.37888777368491,152.4727901655173,0
Widowed,Yes,Male,US,34.29076353829865,D,97.52005671449989,D,-15.694451453429705,255.864235666536,238.3564108403725,1
Widowed,Non-Veteran,M,Other,-87.48705143298076,B,-52.27755190854775,B,24.85029034459469,-181.5408880746606,34.15385321506093,0
Divorced,Yes,M,China,19.146235463278625,A,-90.05483867996729,D,-180.7540155173677,131.53713968647685,109.40496877919199,0
Married,Veteran,Other,Mexico,44.382283130733065,B,65.01377130629312,A,-42.2939140749899,119.29573701623077,70.88866463693797,1
Single,Non-Veteran,Male,Other,-178.36775810761384,D,-45.856569558327145,C,-142.24938015064893,8.386006197468818,47.58065669943519,0
Single,Yes,F,UK,-74.34744300303834,E,-75.45513962836436,E,-165.02827528108992,-116.43027978983808,-84.14042386750172,1
Widowed,Yes,Other,Mexico,140.1656744193786,E,82.7053396125639,A,-78.7465124121733,60.285994770668914,34.68896918503218,0
Single,No,F,Brazil,-17.91866284489839,E,-115.649862432859,A,-75.33808307364009,49.49534617605062,-69.24043461718014,0
Widowed,Yes,Other,Germany,27.22444174447336,A,164.32184536854317,A,-24.064318756115416,202.73492556494492,-0.3961502906673074,0
Single,No,M,Brazil,-150.5074582771704,B,-104.52533895167994,A,50.84687976204331,-103.51345808407557,-52.5118666137891,0
Widowed,Veteran,Male,Mexico,14.950947433738065,D,-73.72647653236717,A,21.711828027154404,96.54926815201563,72.57833727899929,0
Widowed,Non-Veteran,M,Germany,-106.604518861048,B,-157.73488630168228,A,73.25479252267696,130.44112760005245,-124.3902423809397,0
Widowed,No,Female,Brazil,-15.420038991865967,D,-75.53485899820247,C,151.0072214055408,107.32177526195873,122.62340428117442,1
Single,Veteran,Female,Germany,-111.6882205081742,B,138.16330394423244,C,-7.9784109923926385,97.2312136486527,104.5679720589858,0
Divorced,Yes,Non-binary,US,90.51670307698129,D,-4.6251621517869435,C,-17.643308722397997,92.21000636518616,-180.45313758583688,1
Widowed,Non-Veteran,Non-binary,Germany,-74.78432133839236,B,-4.346816275894148,D,-20.989794047808967,-149.52023815356895,180.19451232564649,1
Widowed,Yes,F,Other,-102.30381129123394,D,5.29569367540215,B,201.39014784263733,-4.388773440998899,3.1273681872891803,0
Married,Yes,M,UK,-70.3930416573385,A,-11.994974553957695,B,-51.691350780133696,46.146124906358295,-75.24527258854859,0
Widowed,Yes,Male,Brazil,-183.19739730192276,A,-77.70835086957639,D,161.13966386388165,57.22645172011066,-75.4095399582187,1
Widowed,Non-Veteran,F,Other,-139.13253922482497,B,108.33773458194031,C,7.855717786358333,25.406150602051003,28.54682784370704,1
Divorced,Non-Veteran,M,China,-120.34464729847375,A,132.10543962953537,B,-107.68019481468183,95.82924571134377,42.97700874992298,1
Divorced,No,Female,Brazil,-26.66354777555154,E,26.152167610295418,C,-126.68625199690848,44.102770649227836,191.9838934857674,0
Married,Non-Veteran,Non-binary,Germany,-37.55484919097288,B,222.74413771575877,B,170.04726625454998,27.083331724384152,-81.35665605081456,1
Married,Non-Veteran,Other,Germany,-24.1216906011022,C,-116.975992973829,B,-62.62768351844114,2.1457626663396967,-71.22689698478372,0
Married,Yes,Non-binary,UK,-178.14106597322024,B,-137.04335405027015,D,-138.50509236598606,-8.983125221026562,70.83683043528443,1
Single,Veteran,M,Brazil,-63.23944191081785,C,110.33555313340351,A,-89.48118868437439,-96.23714231600685,22.765457505104976,1
Married,Non-Veteran,Female,US,-36.34210950406591,C,54.27023544686192,D,50.19688720694122,179.4193582722074,24.880444283439143,0
Divorced,Non-Veteran,Other,India,33.6670037840719,A,54.46158911567366,B,65.32019716416009,-66.27076862285149,29.009213817710062,0
Divorced,Yes,Other,Germany,-53.6549453004898,B,79.61933384251506,D,49.32980140018684,-73.60040450712489,-64.2365384607729,0
Widowed,Non-Veteran,Female,Brazil,99.04278513677811,B,-40.40474024217545,D,80.53740507233947,89.75439825167162,64.1253868874973,0
Married,Veteran,F,Brazil,-60.11827765790571,C,-79.47233746641274,E,169.14560525025703,7.417955562776486,86.02099021258181,1
Widowed,Veteran,Other,UK,89.5016421866905,A,71.50837383677661,E,-23.527037534768294,-29.31137752410376,-40.33791680469804,1
Divorced,No,Other,China,135.80181636230805,E,116.12719607868041,C,-57.21686803705032,45.812618245901795,142.96241881476726,1
Divorced,No,Non-binary,Brazil,-184.70713046459082,D,-18.276911472414156,C,-81.31230112250817,58.000387568404264,-77.22946292635349,1
Married,Yes,Other,US,-63.9076029092259,D,76.01644131055703,B,24.922610789446665,234.05595534164144,-291.65666604771616,0
Divorced,No,F,India,41.48581668461691,C,53.27054194555467,E,93.63835647658664,-47.42436341832493,9.568678038565682,0
Single,No,M,Other,134.49999604031237,A,71.24277294249094,E,-196.8227091673339,105.42751663517922,-46.93720520234925,1
Divorced,No,Male,Brazil,-26.249548203945338,A,-43.53818693974494,C,26.194926875133213,-164.95774648182316,100.32268784766572,0
Divorced,No,Other,China,-22.309780087104627,B,-58.296892155855815,A,-44.94014665143525,87.83859272771642,-41.54694064810651,0
Single,Yes,F,Germany,-14.721536270323984,B,89.32712706544952,C,-28.4706276097562,47.60098530521733,223.69038110803922,0
Married,Veteran,F,Brazil,-75.92106375953948,D,36.57888552273938,B,-35.66073127452016,16.267881341646344,243.84459264011187,0
Divorced,Yes,M,Germany,-123.24838863856853,D,21.737715218701176,A,-95.94974044608225,119.43310104789282,-14.7247917165407,1
Divorced,Non-Veteran,Non-binary,Other,21.287648595416016,A,46.92879278193182,A,36.76890828450237,-34.05866591953597,-23.238399372792166,0
Single,Yes,Other,Brazil,-101.91805957962872,D,105.55577665593631,E,37.704703141343394,-12.207445215286974,-10.370300942539492,1
Single,Non-Veteran,Other,US,-112.73908016613845,E,61.961812551332606,A,26.931402591721426,-45.09302117351811,36.50098591314615,1
Single,Veteran,Non-binary,Other,-237.05628144019727,C,28.01099488713489,C,-118.50648686990858,61.328339214193925,40.045753578792876,1
Widowed,Yes,M,China,-72.31415499533139,B,26.590872174433212,E,46.60384659014512,47.97275656774126,-68.03445394222622,1
Divorced,Veteran,Female,India,-89.63402389026743,B,-28.42528159953982,D,6.315561188902599,47.86695701933498,44.571424943503615,0
Married,Yes,F,Mexico,19.683178444264225,B,66.46556948983894,C,144.30037848433156,-115.12373403946492,-151.97979281486255,0
Divorced,Yes,Non-binary,Other,-73.30973918150052,B,-12.285634959473736,A,84.91225403012926,113.01183824917887,19.41612116319941,1
Widowed,Yes,F,Mexico,-222.97666987531136,C,-53.23374690590354,B,-95.30434683506257,121.40827964950131,-83.14298543922843,1
Married,Yes,Non-binary,Brazil,-138.3753892237372,D,-53.52354670524561,E,-54.29507245939933,-123.33082863334124,-76.2164472904237,1
Widowed,No,Female,Mexico,63.05747945086413,D,77.98719962557405,E,199.85207245285596,134.74903362757965,-0.14655205900963247,1
Single,No,F,Germany,-24.790739535560228,A,-56.23311114418752,E,52.399624456602965,100.68621821185761,-11.104406496304016,0
Married,Yes,M,US,-66.7577677924233,B,-0.49450673667733375,A,175.97163862755428,135.79248274652184,-91.08382320893239,0
Divorced,Non-Veteran,Non-binary,Mexico,116.8088408011832,E,2.5040889465762604,A,20.841570639885916,23.934207921526685,33.74953029221921,0
Widowed,Yes,Male,UK,-40.23582484099011,B,154.48597621178325,B,-18.771585399659145,-110.88274278502368,-113.76897006321171,1
Single,Non-Veteran,Male,Mexico,-38.80243996689106,B,-63.27327916289026,A,-57.89185582561145,-27.794149797670443,162.76146400433953,0
Widowed,Veteran,M,Germany,171.16498754084742,D,28.785837674042515,C,50.829115048562144,22.666653308485323,-185.7569666178817,0
Married,No,Male,Other,41.61658084202288,C,122.45115804544962,A,55.39821735532826,86.79673881222396,-23.68830079866317,1
Single,Veteran,Female,Germany,6.117402820579076,D,221.80873295295825,C,-25.546558795347956,-16.224018748972473,-20.73298772577924,0
Married,No,Female,UK,-157.42859226836936,B,-31.296995271026816,A,131.5028553162445,-12.083352182981422,91.8749040947979,0
Widowed,Non-Veteran,Female,India,21.28707729494516,C,35.35714497095885,D,148.26819751294144,-83.59526196675007,46.434815355177555,0
Married,Yes,M,China,114.33909223290254,B,62.03112649218592,A,67.0823074390412,-50.97363662384118,-63.723383832230226,1
Married,Non-Veteran,Other,Germany,-257.110138124533,D,134.51155799737316,A,-139.73729858112335,-13.284749823719908,-88.27595492848874,0
Married,No,Non-binary,Brazil,140.2529015634834,B,-9.191300250749283,D,85.8172659704396,-86.48416169918478,93.95977557320042,1
Single,Yes,Other,Germany,-87.31166893697775,C,-43.10282008589995,C,-14.03115229582395,54.96967146453745,-195.11067022366254,1
Divorced,Yes,M,Brazil,-178.1903560817169,B,-232.3078340729526,A,-89.98487028699584,80.38896852582688,-147.9389760332063,1
Single,Veteran,Female,Other,-50.565862672214735,B,82.75760806942917,C,-95.45403391536541,-48.23344961064065,7.600234842025816,0
Married,Veteran,Non-binary,US,-33.4878140183406,C,22.405735498527378,D,-58.49711584868707,101.15283827933858,-118.11094568205489,1
Single,Yes,Male,Brazil,31.112270272416442,C,117.36497295845032,E,-45.4369818730481,-65.55679677536631,148.90832766435912,0
Widowed,Non-Veteran,Female,India,36.21835059388327,C,-4.299297648237396,B,209.49917060270047,0.8070770853328224,250.86687463263604,0
Married,No,M,Other,19.38414016394838,C,-89.08704068052785,D,30.534697983843806,82.27629421838934,91.61597365928357,0
Single,Yes,Other,Mexico,-68.49396575760277,B,24.734183268657894,E,-31.32754653876611,-5.5448449764638665,-43.864971526567814,0
Divorced,No,M,Other,29.789611773097107,D,-58.051952292852626,E,63.99463565976124,-56.860887077783104,-41.60755657658605,0
Single,Non-Veteran,M,Other,40.71012832011184,A,62.545849931341614,A,-0.061662685384025966,-22.9303276172055,70.24574596540994,0
Single,Yes,M,China,-184.50291055705128,C,95.34235819879629,B,11.055958483149448,-46.484496513672475,-37.11810250107925,1
Widowed,Non-Veteran,Male,Mexico,-185.7721202432515,A,110.70342561967357,A,-37.811928753580816,112.0024878102218,70.61215327099319,0
Divorced,No,Other,Brazil,58.29192751328598,A,2.1359664638950098,D,-143.2010085984246,80.64019343774814,-179.65873947776038,1
Married,Veteran,M,Mexico,-35.80100163572539,C,98.63503627387715,E,91.92826298417428,-105.36795053804622,50.700648759103395,0
Divorced,No,Female,Mexico,173.22753023836526,D,62.11324102197825,E,-77.13566857231247,-98.57518905017484,23.391042756438225,0
Single,Veteran,Non-binary,Germany,93.77111410797109,C,-118.63294810314171,B,63.852943457734234,-111.2732404003341,-35.67915794143816,0
Divorced,No,M,Mexico,-51.07149128120947,B,-103.54607832684026,E,-133.60832007894356,-250.16700459181354,-225.364133367342,1
Divorced,Veteran,M,UK,-74.34461658229338,E,-96.00009548711523,C,25.563996717078357,-40.713191257279156,-48.067684530683955,1
Married,Non-Veteran,F,UK,18.82667319101555,E,-2.319314935256395,A,90.81325763304537,173.05174857793807,-104.10036691634292,1
Divorced,Yes,Female,Germany,-0.7694533779247463,C,-124.26007343507774,B,-140.74486970320947,184.22427407237345,-2.112343646497812,1
Married,No,Female,India,95.40742072677223,D,28.722710442347534,B,68.96597129964135,41.23937605655188,49.511324061359744,0
Divorced,Yes,F,UK,28.942815670777446,D,-191.2879829982341,D,71.57085837738077,32.46045477444623,59.97477423718186,1
Widowed,Veteran,Female,US,108.92038869951529,A,-10.59975949804019,A,-45.012989029642014,-39.15513679277273,8.587434414915048,0
Widowed,Non-Veteran,Non-binary,Germany,15.828364608377083,B,35.79819628518208,E,115.407730193878,179.73549466909014,26.553267053719264,0
Divorced,Yes,Other,Germany,-1.8133374534673272,E,-92.74277950424296,A,117.96044908342624,-38.02458057965112,195.98767011709182,1
Single,Veteran,Other,Other,-170.29257208142408,D,153.95614561108812,E,46.54964844841247,209.59890390424988,-60.26448366274374,0
Married,No,Non-binary,Mexico,-53.24555050772683,E,-134.75715020125625,D,-1.0932593175886096,-15.31923117410813,53.229260468559815,0
Single,Veteran,Male,Other,16.50328191976352,D,38.94686007997497,C,112.30656075923267,-8.482388368596006,-114.52037697694442,1
Married,Veteran,M,Germany,68.89530946943623,A,25.708289655656852,A,36.53066118485923,-130.07985875532404,-231.9076112764964,0
Widowed,Yes,F,Germany,-44.72980583237064,B,5.5370780169015354,E,-128.32840639737856,36.55983039172654,-190.75478089250163,1
Widowed,Non-Veteran,Male,Brazil,128.2020069088915,D,309.0267688956132,B,-24.7860030409067,-187.3586383057484,68.0677673808326,1
Single,Veteran,M,Other,56.77121673181477,E,109.92662238807623,E,-124.27349557282221,88.77263432561816,87.88732872041524,0
Single,Yes,Non-binary,Other,-72.54979521074397,E,-23.039753437282766,B,-93.82935870632774,-90.35287076383415,-156.61325523229027,1
Widowed,Yes,Non-binary,Brazil,354.1124318236528,A,221.73841074967154,B,160.0060186433094,91.28859562624415,34.41682658518191,0
Divorced,No,Non-binary,US,-90.02538510286051,A,93.58238637582039,D,-65.5984765269794,183.7337236744188,60.94246081978167,1
Single,Non-Veteran,Male,Mexico,-58.736106700577984,B,-111.99052357545641,A,2.2845629584063722,64.22274597417974,45.91111779221554,1
Widowed,Yes,Non-binary,Germany,136.30543159182227,C,79.24665752938999,C,8.211371911240713,92.13141058446762,54.112402865607145,1
Married,Non-Veteran,Male,UK,-19.177783212313635,E,-57.52164420173111,B,61.131075413613715,43.27686657511792,39.005898531221064,0
Widowed,Non-Veteran,Non-binary,Other,-93.3028141099078,B,58.71893807547751,D,-68.51753629460875,-104.72459864118512,-174.52808724355344,1
Single,Yes,M,US,3.6601125147425715,D,-184.9886972963395,E,16.31165498134932,-180.68178179310996,42.41424086832098,1
Married,Non-Veteran,Other,Germany,-85.92099665146345,D,9.392717446433835,B,-154.1064512287951,-21.128654210499715,-14.871476635053185,1
Widowed,No,F,US,186.6906854924705,E,118.1094452195377,D,-6.271171957202198,-80.98744678292918,2.973532078749098,0
Divorced,Yes,Male,UK,87.85227535015821,B,-86.17713052854506,A,38.08147529961001,143.27798880472804,39.01455463608145,0
Single,Yes,Non-binary,UK,204.547303265885,D,79.46273598232406,D,-13.362677193188299,-89.92923439320994,101.42172220491173,0
Single,No,Other,China,-63.59996147611696,A,-86.77597803519082,A,36.45934805951293,110.78160659793008,32.20396755533342,1
Widowed,No,F,India,-60.09468571452676,C,-110.06615642832702,C,-87.0696065928846,-118.52252040378394,-52.484461126028904,1
Single,Non-Veteran,Male,US,29.58286633533882,B,-161.5466411161591,D,222.13253638519066,122.80162422450253,10.526529003102212,1
Married,Veteran,Non-binary,India,-78.81708090897966,D,41.215256452694234,A,-111.43846593898968,94.39578977372884,-79.90400677277447,0
Widowed,Non-Veteran,M,China,222.327770367941,D,-99.21063185350232,E,-58.157146621729275,14.283013272513648,208.9862068327685,0
Divorced,Veteran,F,Brazil,58.45546510887863,B,-85.97284215405304,D,40.78469054483697,15.271136501575217,-142.9678086026076,0
Married,Non-Veteran,M,Germany,35.31850532853013,E,-38.52037497749791,E,-23.366309258773235,-6.541768751661886,-47.306835785763845,0
Widowed,No,Other,Mexico,-52.88341664890284,C,-18.558594869610122,B,130.17599697390716,-7.866866067475491,-32.853419040748314,1
Widowed,Yes,M,UK,62.04004021028003,D,21.301919748016385,A,-162.13828121321444,-15.696537380989486,20.67488624535507,1
Single,Non-Veteran,Female,Mexico,-210.62035278862652,E,79.2686392237535,D,-49.87528711295288,62.79276345252454,-1.0902780205568878,0
Divorced,No,Other,China,150.49609154705607,C,-126.06826701344838,E,29.063300384641977,170.2991444177406,-148.9719778342562,1
Single,Non-Veteran,Female,Brazil,-117.44900934700063,D,-73.16113882941809,B,18.61094846431094,-3.642954976845883,128.5637771976956,1
Single,No,Other,India,-29.20088084017235,D,-107.20521574675,C,23.511782197488763,-45.87476862459665,-46.75640986508132,1
Single,Non-Veteran,Non-binary,Brazil,3.132049831413374,B,317.6077813124823,B,-11.788315680798316,-99.92775758805412,39.78590871091121,1
Widowed,Veteran,M,Mexico,-125.11107967151843,B,17.637417792220642,C,186.56261925910394,-39.08276681369429,-32.94687489896251,1
Married,Veteran,Other,UK,194.0924681533107,D,118.3281364508342,C,-12.037494373325446,45.32212169046036,-14.331479600187608,1
Widowed,Yes,F,UK,71.12449486131142,E,-41.2457898106804,E,-0.06606502795170185,-113.45542014259465,-51.82102542864748,1
Single,Non-Veteran,F,Other,-65.92704073890823,B,-80.69758063127153,D,38.90378584162063,110.15549971148322,56.075091063283,1
Single,Veteran,F,US,-1.4654968855127806,E,247.81726023781724,D,4.611576103350096,71.48852443319777,54.50454969274868,0
Widowed,Veteran,M,UK,-29.459165928827364,C,-112.94511582159518,A,15.152360903528495,14.117593438541823,-29.642044470647384,0
Divorced,No,Other,Brazil,22.645141576574424,A,4.643901194659958,B,80.07145931050786,-39.44236268708003,-38.974542419345234,1
Married,Yes,Male,US,-82.0982769826964,C,0.7654051347665934,B,54.58484875921822,85.04942179459198,186.26729348925565,1
Married,No,Non-binary,China,-14.243151395212777,E,-138.8763145978754,E,31.039298472271376,131.53679377350943,28.17745150614445,0
Divorced,No,F,Germany,132.29856057393454,B,58.63229057123308,E,-69.12816442362478,-30.86420406573748,82.34137261073819,1
Married,No,F,UK,-53.742911782136446,C,1.3507500611336698,B,113.66370460889661,78.00325705830812,15.603267837491108,1
Married,Yes,Other,India,-49.7379937104094,A,87.76431004641277,D,91.91148577465027,19.080639631950934,31.5866270596621,0
Married,Veteran,F,Other,71.51810859728174,A,143.4544622894292,D,195.89855776868342,11.931787646670607,67.88080525854384,0
Single,No,Other,Other,-43.29109503836916,D,-0.6891250271710267,C,18.386869534462228,-119.83757223451099,48.21418982468757,0
Widowed,No,Female,UK,-33.27753105242234,A,123.5398237833105,C,154.85696657351716,-91.88247883959684,-93.12373493623602,0
Single,Yes,Male,India,-59.27553325250291,E,65.39063095767877,D,-185.88041458375392,-20.896731139272923,47.17832941763197,1
Single,Non-Veteran,M,Mexico,-221.86663843843476,D,-61.4323352926011,B,216.5355821347971,92.01080943485483,-73.19686065101173,1
Single,No,Other,Other,122.51308634491743,D,255.78370391139248,E,-83.6267399443487,127.06029409747197,132.6111150597919,0
Married,Non-Veteran,Female,India,-23.43491937967136,C,45.889780522972934,D,12.374567791802852,-136.99787078110327,5.127971930289819,0
Single,No,Non-binary,Germany,85.7021493559016,E,120.3320994106802,D,-15.092369617422992,-74.08914810114955,-149.03367845513165,0
Single,Yes,Non-binary,China,-78.31144777884789,D,-37.18860963120017,B,-14.579905224316187,-15.807874045071884,83.1106563529468,1
Widowed,Yes,M,Germany,179.27260804812366,E,-76.88359195215283,B,-196.68690959784482,-46.10547023773267,-54.96070862487272,1
Single,Veteran,F,UK,50.018241754607395,A,-4.847455036311957,E,-172.1005602636878,-6.662637102622028,77.82095615646737,0
Widowed,Non-Veteran,Male,China,81.01022305257577,E,-99.60582885380929,C,154.00149970247406,-64.14798991935811,-45.7748609598199,0
Widowed,Yes,Male,Brazil,87.24345673465841,C,-55.11798546569614,A,13.868273857585594,-57.58911214030798,166.83188769571626,0
Married,Non-Veteran,M,Germany,-73.16134955798057,D,-65.24373042466732,A,-19.99555818024486,51.880199043626995,-114.76774155045474,0
Single,Non-Veteran,M,Brazil,-61.08646636452595,D,-69.5785798407548,A,-115.77087431925304,-47.28354807207378,-14.139116504318993,0
Single,Non-Veteran,Other,Mexico,-69.26295675290007,B,-118.70044811157628,A,-43.7044600355934,-46.821065147503035,-75.90367033911673,1
Married,Non-Veteran,M,China,15.21597772790054,A,117.65695582886839,A,-118.40886387909104,-4.0873088048892905,72.20742524469257,1
Divorced,Non-Veteran,F,Other,-55.640149564751496,B,-6.462761071033092,D,-30.910744792174576,-73.48372704537948,49.23195413655492,1
Widowed,Veteran,M,Brazil,-34.53573016254868,A,-232.91901357076642,D,-48.97222209614526,-55.44027407536348,-24.634896174718353,0
Widowed,Veteran,F,India,110.2541937146994,A,-60.86219430580263,D,111.01825357637922,-52.49095125344785,-91.57533049861696,1
Divorced,Veteran,Female,UK,73.17242963154406,E,-52.72532469905761,E,56.76519110216296,-100.43768644411865,-65.7365292011907,0
Divorced,Non-Veteran,F,Mexico,5.641272255625933,C,18.684097268651787,C,240.9500838309561,-147.59713148408375,103.5207483864668,1
Married,Non-Veteran,Male,UK,20.37137719085552,A,124.17529684455582,B,-88.4899146540206,131.26311913267102,130.6590838818853,1
Divorced,Non-Veteran,Non-binary,UK,153.15721860666545,E,-46.06033414853024,C,-62.153537189172205,49.13581857477593,-79.30887307883752,0
Divorced,Veteran,Non-binary,Germany,-69.05733784737647,D,-47.632101231644484,E,-103.68276035097527,132.60967878626087,-103.8070613055531,1
Married,Yes,M,Germany,80.6886424173704,E,-9.833166856868674,A,110.09344109586175,-61.384012968686875,42.597361025742856,1
Single,Yes,Female,Germany,84.90384301846771,D,-132.88895978063772,B,-112.52925945043117,148.00740727814247,-121.46141825151409,0
Married,Veteran,Other,US,28.38364682088686,C,-119.29674599059797,A,12.797794692011117,-45.9531530862368,-50.58604434390289,1
Widowed,Veteran,Female,Brazil,-96.9861684207329,B,-46.00325329090557,D,215.88497704025448,34.35376166023871,-53.88739399548555,0
Single,Non-Veteran,M,India,41.23724857838216,B,-38.34564301310236,C,55.99812108406673,65.54569003040464,-53.91225566290421,0
Single,No,Non-binary,Other,-41.57278483733886,E,-142.59118824383984,D,37.73255407622077,-137.88064684573772,124.50953129758877,0
Single,Non-Veteran,Male,India,-32.06204330978359,A,46.45468931299083,E,95.22458980613408,-83.35382613603521,131.12640136637813,1
Widowed,Yes,Male,UK,81.3136022623008,C,8.577784523508255,A,-161.7117735547306,34.16376107161446,68.67685620844297,0
Married,No,Non-binary,US,210.77557474027137,C,-17.906811545316167,E,50.16644714204573,175.83719634644098,-26.1624166768329,1
Single,No,F,US,136.4995619544508,A,-45.26111858355299,A,32.655446415400306,-51.11314547475791,34.25614319074113,1
Widowed,Yes,Other,Brazil,52.43689140488039,E,-52.15088980609085,E,-148.80916825856696,-115.51535363518401,-32.10706617307797,0
Married,Yes,Other,US,-12.085976480359621,E,9.687430357246127,C,5.403812432537397,-43.08114346501631,19.250335261171394,0
Divorced,Non-Veteran,Non-binary,Mexico,161.34200573777935,D,-22.99557709891817,B,-121.21854669260689,-28.97984464069619,59.80878205711524,1
Married,Non-Veteran,Other,China,-152.1725453898705,B,-79.30027975126735,A,68.12404958822155,-152.98815221977492,38.25815646022102,1
Single,Yes,F,US,-204.08826470943683,A,-7.604106023280011,C,-158.83947310649208,64.4355966574851,79.98282992984372,1
Single,Non-Veteran,F,China,37.268649464537255,B,15.59574600587792,E,311.8912436824178,-64.30126241355146,95.15642724396834,1
Married,No,Female,India,-129.80517429514495,D,36.19316799866747,E,-126.17057843645887,-58.63162095669552,-258.75648435713487,1
Married,Veteran,F,Germany,-19.44410695604832,B,-148.94460433363227,A,15.577479810912106,-16.890277288488125,142.98534422163098,1
