country,anos,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
China,28,18-25,-16.351349101499782,12.042917441244738,291.39022331474206,E,B,E,C,B,97.20119621224949,33.210390381719066,B,B,B,78.56065112807329,D,230.955132027817,31.411666676082618,0
Germany,39,18-25,217.34805448737245,-52.03068773360453,-24.74867638677171,D,E,C,D,E,-18.02333729432898,-137.68597841411002,B,A,D,8.981581940864737,A,124.53534001178777,132.70404811380234,0
US,39,51-65,-108.5145166293512,-74.31681664063322,67.24027468201422,C,E,D,C,A,70.7170591205835,-95.99202857109547,B,D,B,99.14364058046866,D,-26.860619955385967,-146.87906435459476,0
Mexico,68,51-65,67.67932371684233,-109.37306996792888,51.69352918754062,D,A,D,A,B,-99.15759925164541,-149.8101033652549,B,B,D,-8.338207334149525,D,-32.36775874252446,24.148116308591796,1
Mexico,76,26-35,-125.00321465510132,99.20618003947503,-21.627176084364834,A,C,B,A,D,108.95424025704781,-111.66313020798827,C,A,E,60.64834368803555,A,71.74687950982107,40.00685303886143,0
Germany,42,36-50,150.87361293347803,81.90887080637272,-4.490430117461025,E,C,C,A,E,62.5249880635789,34.02960905981324,D,A,C,-83.72791568444623,A,-86.28771139663976,34.77048711450998,0
India,70,51-65,-73.03819633457891,-277.66501736878257,96.67145756912909,B,C,C,B,D,-18.57234090631285,108.4237863225025,C,A,D,-85.56248167586125,B,-17.046205155838333,-109.92234291183539,1
UK,45,51-65,173.89285068820107,90.89853770071048,-231.76550005418486,C,D,C,A,B,-93.92837447029925,-81.02709157178039,E,D,D,-49.46428632719203,A,176.994859954862,-33.45793036776236,1
China,65,18-25,-139.30284395826618,-27.764471116397537,-227.35895276191695,E,A,E,A,E,51.56994248581325,-87.2299009340968,A,B,B,64.70813998042667,A,-53.11789098537052,123.21547595429583,0
Germany,76,26-35,-14.883860433910453,-3.9618577105714703,-18.51395966510717,C,B,B,B,C,-54.869956279279286,134.96943601075742,D,C,C,18.220980491109007,B,-13.52582161462596,-156.76736855241273,1
India,54,65+,182.1136295742287,57.352617449767806,-153.75223447968133,C,C,B,C,B,-61.52100415041147,227.6998588347273,E,B,A,43.48078482905997,E,-53.74328284120556,-254.7486918413979,0
China,33,36-50,92.34438596910098,-82.11436202544397,100.65670347680825,D,E,C,D,E,-132.9324955998909,7.248879987214414,A,A,C,-101.68019422915549,C,17.387661911581247,5.7626742009231275,1
Mexico,29,26-35,113.13134824609199,-106.28596691208503,-1.6534687081998372,A,E,E,A,E,-26.893090880269614,-90.0691197492518,B,B,C,-188.18452940125695,B,-38.046276289427844,-0.9673445397038063,0
UK,74,26-35,-91.85844501740908,14.683784675070125,-96.26668957706258,D,C,D,A,D,17.49399648938936,-3.3739805312050404,E,B,E,175.8883303479461,C,221.60438698673573,54.38494489373099,1
India,53,26-35,82.69190605231381,21.109930012583163,-327.9470075401472,B,C,A,D,B,-62.177899698976525,-138.65639651997785,B,E,E,113.73495315181643,E,22.7858532990792,77.1092055986077,1
US,75,65+,45.14194684752471,94.24852149284042,-119.64574402440395,E,A,A,A,A,7.225698686611848,24.252799221357968,C,D,C,-107.37073103661304,B,52.59757441034868,31.826558360689912,0
UK,57,26-35,-0.024828112641873772,150.170983087249,-10.12324355719497,A,C,E,E,D,-29.891954788990827,-85.62834090438342,B,E,D,61.118106458891965,A,-150.13323309443766,0.9467400596442712,0
UK,71,18-25,-18.825147972174882,-50.041588912240066,-29.94449026558787,D,B,E,A,B,-56.04678664170309,-152.89874356631887,B,C,D,-43.524801621956705,C,159.56253629007182,-97.5125825634025,1
Germany,64,26-35,-172.83548007914644,-77.71225757712182,91.19105602761856,B,A,E,C,D,170.44012815575564,-228.4157210691413,B,E,D,94.24578330216022,E,113.48217565154289,92.94576144110029,1
US,42,65+,41.84549809602354,-141.9797479730675,8.502830214975775,B,E,A,B,C,-214.82149305418412,85.71312112779549,C,E,B,97.79799855664359,B,142.42317251534072,-8.576901611770754,0
US,79,65+,-118.85671495454943,-93.03487697409972,-36.040906298542666,B,B,D,C,D,23.009361761871773,291.14371657926006,B,D,E,-9.260570104620411,C,-52.964104598446596,57.36291979231074,0
US,75,36-50,7.548073879107011,-28.34446921443538,-67.79356823357358,D,A,D,C,D,115.68792526335758,-83.69872891978613,B,C,E,-226.0366633886389,E,54.658588371095504,-71.4678159974159,0
Other,23,65+,25.10871872521,-18.716969589358342,-77.09438149610138,B,C,E,D,D,86.4252244650587,33.18798661175948,C,C,B,115.14958949621659,B,95.78894526429242,-79.34378989450872,1
Brazil,60,36-50,-89.57005119892317,129.55611389239107,-2.9485213041560288,D,B,E,C,C,-39.81240219652725,-79.97022324329834,C,A,A,-31.56402138003367,B,119.53026090234435,8.65817961460367,0
US,49,51-65,-44.07588611289957,102.28784007765259,50.70512073644552,E,B,E,E,C,-205.56227480576715,151.29031990172334,D,D,E,162.4486232557581,A,-14.742719690021385,107.91486651838854,1
Other,29,18-25,296.93898389456535,-91.14156852771245,-15.54630269465201,D,D,E,C,D,-6.484783682721275,50.86222782846643,E,D,E,44.48395972907457,A,-235.365317711541,18.90251267596181,0
US,41,18-25,76.07523106514216,-21.10522345910294,76.70273083107787,D,E,A,E,B,224.60085943818342,62.73640119822137,D,A,A,49.69213707522126,A,-63.25754665074371,4.142861905843629,0
Germany,65,65+,-78.20984436746188,-75.31451232666942,-127.20292755748012,D,E,B,E,E,42.03789093236506,-250.8603802429651,C,E,B,-25.42038998528513,C,38.58625505050008,-27.44113545434235,0
India,57,51-65,-62.99456433365024,77.91822088275705,96.27535781895264,C,A,C,D,E,16.68946052194154,-0.18982325486711557,B,E,B,-51.81398290843661,D,82.73221633305077,22.500973548327536,1
UK,20,51-65,13.839922972662478,180.8065459631742,-129.54765953225865,B,B,A,C,E,81.4337925199626,-53.230290930808756,C,E,B,99.02455696676068,B,30.748911156896042,137.40198374518724,0
Germany,48,26-35,-105.29931450316552,-28.06870041860268,-63.896404440172816,E,B,E,E,A,-30.372573066979854,-17.859717945264165,D,E,B,90.5974014259341,B,20.6305655934573,96.17981167158074,0
Brazil,60,36-50,75.67597255195297,58.943156741695276,202.54902091017172,B,D,E,C,A,155.6336390279236,-215.02146676781004,A,B,D,-355.4188731404532,D,177.96127328167267,52.01300837862628,1
UK,25,36-50,-115.84004252333028,-185.23389175254118,40.941932934822155,C,C,D,A,C,149.5270650230182,-17.421448483221543,D,A,E,154.96131082300704,D,99.23590956372395,-151.28817577275072,1
Brazil,72,26-35,93.228945463238,-19.17733109898526,-18.30428183920196,B,B,E,E,C,-71.14658112052811,136.669702545128,B,A,B,100.60598538123861,E,144.03899920062327,-35.11283860528898,0
Mexico,44,36-50,199.78717459225555,-43.991809500140135,-53.538061079998734,A,A,D,D,A,113.83524121186275,20.43639207169833,D,E,D,19.008251174008663,D,-22.27941660147016,-64.73553108961629,0
India,57,51-65,-134.60951638220826,0.46056840690904016,-22.458382501092338,B,E,B,B,B,-56.17450171596414,325.4246044506918,D,C,A,-154.23841762483428,E,-24.703556134309636,-196.31798300173557,0
UK,21,18-25,57.16757015562221,76.14655734563594,-58.61355376936947,C,A,D,B,C,49.49570140380363,98.63872587510659,D,A,A,119.03710121016884,D,-118.00668056786192,-48.686460812680195,1
Mexico,33,36-50,-136.15423989883487,75.06469342136619,57.64983103853434,B,B,B,D,D,-208.51836960506333,-192.62875503706113,B,E,D,-88.73460359792551,C,-220.86206286261708,8.06185695772411,1
Germany,71,26-35,-26.434494859551837,-101.58801137826374,54.32250578120815,C,B,B,C,D,-33.54869345200223,-110.82572431498234,D,C,E,97.56180733844009,E,-142.8113120119895,127.41323069620445,0
UK,24,65+,129.7108620567456,4.605839577286094,74.44853127043109,C,E,D,B,B,116.67611779608966,24.846317463260114,D,B,C,50.52012979043491,D,52.41450772063197,-104.27663077506111,0
Other,69,18-25,-60.05367995859806,-101.7863636784275,-169.8323807913274,A,D,E,D,B,41.51218046172816,-22.50387253305358,C,D,A,30.03961418735786,E,43.134909148442794,-36.04975624653382,0
US,71,26-35,-80.82043487517417,54.476971090460815,-156.62853623363796,B,B,C,B,A,-87.15194912088695,105.43341814561825,C,A,E,26.788385201258198,A,76.61706619366309,-38.33822325597577,1
UK,77,26-35,106.48028778041147,-90.00205794874745,48.11847704119238,E,B,D,B,B,1.7883528857647724,193.02030540652547,C,C,D,-73.88936440545332,A,52.45744114356935,73.11125905440147,1
US,78,18-25,197.18946123232618,10.325127404446164,-223.99509787966622,E,D,D,D,C,-116.45228180008567,12.57451412950839,D,A,D,75.43794412120502,B,-40.61491315316652,59.12568518623094,1
China,24,65+,-27.40385519542069,38.558290164053616,49.24533052814948,A,A,E,B,C,19.856185828054123,-51.74696210394878,C,A,B,62.45661306253669,D,-90.26187139991526,-4.41037111332595,0
Germany,71,51-65,-138.9153896974052,-24.972098827416946,-101.49102158585208,C,B,C,E,C,-17.234555904472764,-60.095627515625125,C,C,B,102.71530778852438,E,-3.2232695128440785,19.209647051708558,1
UK,75,51-65,-50.80071901240723,92.03144628114866,161.12432645199286,A,E,B,D,A,-129.37901539777468,27.52957887639551,D,A,E,23.678145889954507,E,-56.61236681926242,-89.55193471262666,1
Other,37,26-35,34.295345552759535,84.09966671446767,-12.143472886439268,C,B,A,B,C,-121.03399008240956,59.46865559256549,C,A,A,159.7408213704701,E,166.43775121543447,134.84966990550228,1
Other,38,36-50,-156.7330380490611,-218.7375436044504,138.65265475873417,B,C,A,D,D,-122.736987496222,-94.09173980033776,E,D,E,-98.95602632183362,E,-9.94914708628717,122.01564189503252,0
Other,69,26-35,84.54182728535288,-94.33563822701304,19.556656087157943,B,E,D,A,A,98.62608217944589,183.36606714719622,C,A,D,-33.915349959240274,A,-45.15699370301485,-251.8385226725785,1
China,34,26-35,-193.72724753393155,49.81144767080629,149.90905304063412,A,D,B,E,B,62.08399058960345,-141.20929953436476,E,C,C,-24.768955438027472,A,31.911745944723357,-60.92469253923968,0
India,23,36-50,77.66184038306295,16.371502528524747,112.82544387505331,D,A,B,C,C,43.97611363890431,119.25891694067003,E,E,B,68.16624349551715,A,95.87767464887374,5.4382213344061805,0
India,59,36-50,28.19752861722888,10.043221389061832,230.22432109948946,D,D,D,E,A,68.76849272432861,10.687398622690665,A,B,B,-189.26976293394696,E,-111.48818141292327,-131.53960397488592,0
US,63,51-65,18.91605843998392,-47.44669749431215,105.3557180589447,C,C,E,D,D,16.78131053317603,91.53183373577797,D,A,B,-0.2988549086881649,A,-47.37729157054546,-97.63546929106404,1
Brazil,57,51-65,172.81260699076344,-214.72010696796087,25.33180129394935,E,B,E,A,C,44.85983585152852,-88.73595559120692,A,A,A,-66.79780007558385,A,-47.285172372288685,144.91499689943953,1
China,31,36-50,18.465032153154425,-110.8685119263815,81.69160344746795,A,B,C,A,A,146.16930711738604,61.407788276888,C,C,C,222.47571120924263,D,17.40254189277587,-11.094696867339197,1
Mexico,29,51-65,4.631581811645142,98.79214291764174,53.35305385538901,B,D,A,B,E,-104.11809529024634,155.8171912291576,E,E,E,64.65177121677591,B,-122.79925670449363,-16.46797753070363,1
UK,69,51-65,-75.9998838744042,-198.64349684509136,-88.76993767721767,C,B,B,E,D,59.867860587691546,75.51872168300274,B,E,A,-88.49871948458696,B,-87.66488417953138,93.35027526427706,0
Mexico,54,36-50,104.5885475043883,25.780392831157172,27.571190757041403,E,B,C,B,E,-16.269991267627283,19.283598987444623,E,C,B,-76.41245537740703,C,-100.34310818543919,-108.58438922810187,1
Mexico,26,51-65,26.41619785260752,-39.00494738276198,27.653493003528638,B,D,D,C,C,98.86750448887155,49.39823336881282,C,A,B,209.23538531799517,E,35.8173891439446,0.6119338829887571,0
US,29,18-25,-214.44993738779527,-176.7381726033575,-71.17430756169767,A,A,E,A,D,193.00110107529397,159.31710934433184,B,D,A,78.81540305967974,A,-49.099149282907774,49.85129889802058,1
China,34,51-65,164.72630117027407,130.38286160404954,8.5993435943063,D,E,A,D,B,-24.849947737601344,-87.17665829507047,C,D,E,-122.33219980566572,B,31.444934970004546,26.530607951279794,0
UK,57,36-50,57.25269495587234,-65.35389491278968,115.9983736277557,B,C,D,B,B,97.65811998115407,131.74714800576086,A,B,B,161.26836493596878,E,-30.14048563332585,-25.16573291472376,0
Other,32,36-50,39.5604208420408,13.057904400713054,-159.90956020864962,C,A,E,A,E,-25.138250410951386,186.64935807263953,D,C,D,91.17115579790617,B,-198.12803150170015,57.3867189446283,1
Brazil,57,18-25,-5.614524915815157,209.69607304082754,40.6898531467595,C,D,B,C,E,26.794741481337446,-178.4246263580199,E,E,C,-32.48744363387111,D,-36.56372251596703,58.36961324230988,0
China,41,36-50,38.607622616770826,-80.31581547796976,-20.926032528303733,D,C,B,B,D,57.54751165601666,19.489625297090974,B,C,A,97.47962442363637,B,32.423437381579156,45.311787585535285,1
Brazil,48,18-25,-45.20841950330301,86.43554235722199,-80.83878056543917,E,D,E,E,E,105.625390970783,293.12845573175684,C,A,E,-3.711857162115612,C,-118.2295632244537,-57.36096708546506,1
UK,49,65+,-15.416543312900716,-292.8501265590238,-131.7653500765143,E,C,E,A,C,-66.87850891985022,-98.9486399837558,B,C,C,-65.0833095910381,D,-52.51892951725505,-59.939662359764036,0
Brazil,33,36-50,-157.9447275593767,37.78119770682576,45.84661420024372,E,B,E,A,E,-61.64923807817044,-113.21885719330042,D,E,D,-29.12874051243116,E,106.1221009554834,-47.04390042451094,1
Brazil,43,26-35,130.54815813794244,-50.23009797684139,-263.4250426394618,A,A,C,D,D,114.58155798710501,-135.3485596234151,B,B,D,-55.77392845553013,E,-149.05113773739055,-41.842439153815704,1
Mexico,36,65+,47.396781139079565,52.858454165731025,-122.02026948096008,E,D,E,D,A,125.88175351986213,202.05448436455603,A,B,A,80.60340861411645,B,122.1901816526771,2.740954811911755,0
China,31,26-35,-22.87364206026392,104.57995687905091,52.303501858423914,C,A,A,C,A,109.98760825699006,-23.039463808849337,D,C,C,20.325388864959677,B,-142.18875349740108,44.6966299227476,1
Germany,27,26-35,-27.98999828393664,-131.62666370694197,100.9796819643337,A,C,C,B,C,-106.95295731880012,31.977216975125177,D,C,B,142.7210787767624,A,66.98455032084898,68.89905435301121,0
Mexico,44,36-50,-118.75496449354728,131.14498034592253,-8.329044296773073,B,E,C,B,D,41.170391307938004,-10.482518620055798,A,B,A,132.96021905312523,D,34.13454048495519,36.14310269628219,1
US,69,18-25,118.13593508922847,8.668387860731682,-120.98365846666124,C,B,B,E,C,-10.18102004331711,-69.18169226345536,B,C,D,-26.00946274319732,B,31.29147200609092,129.9452974172369,0
India,44,26-35,-27.714705545879013,131.8947084027214,-247.59386227042367,A,C,E,B,B,3.752307407144389,-228.95216394725998,C,C,A,-64.64967278593964,D,-40.38227229499945,158.7950461957332,0
China,39,18-25,151.8703179645285,96.60365702207383,84.28708868840711,E,E,E,C,D,-29.437615697187365,-98.12811886317367,B,B,C,126.19354191836291,B,141.16192043961405,-10.545164907660734,0
Other,32,36-50,90.45735396209679,84.10286913699437,50.792358556067974,D,A,A,A,C,66.02018516034983,-149.25096285897055,B,C,C,-104.42265342011,D,-101.46547841153703,-85.83760919173727,0
Germany,42,51-65,169.50590511450454,-57.6591645375723,-153.88014181600866,E,E,D,B,B,18.616831418968147,-17.537058150695252,E,A,D,63.413916093902024,E,26.700377948577557,12.323283374107879,1
UK,41,18-25,8.063096639032159,120.60909829639665,-91.89973935306783,C,C,A,C,B,-61.63262312903767,44.659726995327304,C,C,E,84.60181022153573,C,-153.41401164903544,-69.5437003957119,0
Mexico,65,36-50,-151.2553620010253,-136.44090915280484,-26.9458883825546,D,B,B,D,C,90.70767199752075,-134.7966670807205,D,C,E,-55.14567073580861,B,101.88842145054483,59.879492179721716,0
Other,55,51-65,197.30597422501683,6.771284632419267,64.30661178983611,B,D,B,A,D,-253.31694358229447,-80.18613568243282,D,A,E,-13.308782213147241,A,-3.3332410468196882,-240.260008959519,0
Germany,51,65+,-82.8488026809101,149.58692803653872,52.66129104038401,E,C,D,A,B,-5.267570687790286,224.93496047725466,E,A,C,-228.18667057332425,A,30.6084795050022,114.9430263036753,0
Other,45,36-50,-12.32676841036787,53.77885216555609,-84.0646991453372,A,B,C,B,D,-159.46318322547756,189.8077686608992,E,D,D,27.186172714195894,D,88.53376373722674,145.79842859805586,0
Mexico,71,18-25,-0.44619916377291413,112.95264114670296,68.96379049343749,A,D,D,D,E,115.99955179608688,-14.538902947558311,D,D,D,253.90128798881668,C,-227.66665611156807,-50.570149257839034,0
Mexico,77,26-35,-151.59960405567503,108.55879234681215,-28.41317315218487,A,A,C,A,B,74.13901862416054,85.75048932968913,D,E,A,133.14312146875758,D,-79.81776156328974,168.59395785114472,0
India,37,51-65,-68.41218097621777,-10.652678949425018,34.86084893259446,A,E,A,A,E,-59.74528320057122,6.3061946202742485,D,C,B,76.64515803848889,B,52.313659168630444,-150.04906217938134,1
Mexico,77,36-50,-61.70736339414352,122.98719278731372,-180.5340034955213,B,C,E,D,C,-91.11778370339127,-31.698549303624624,E,A,D,98.20302978698724,C,-161.405981498739,-132.82203625955407,1
Mexico,43,51-65,-14.316945247000954,-35.05025129958811,215.78229945399787,B,A,A,D,C,-67.65454928967026,126.99943671302275,E,A,B,38.77937729871695,D,26.202129650607002,30.721806349967302,0
Germany,52,26-35,89.93847016162478,-21.33345968659369,116.06095398725846,B,E,A,A,A,90.22534624937173,-45.01003961028879,E,C,D,-12.665355954046225,E,-9.757830831828008,-16.413246124027996,1
Germany,32,65+,103.49828293624348,-93.99986560611704,-140.17896400723768,C,D,A,D,E,9.813833355674843,-130.18808481924845,B,A,D,-206.50759928027588,B,58.402806899637994,12.62130925958879,1
Germany,56,65+,26.53964990192426,9.666719957826627,80.902807004511,C,C,B,B,E,26.924603059645353,39.8157202992313,C,A,A,62.727198989443956,D,-28.33787144704491,25.34443068170502,0
China,75,65+,18.64311161457212,-20.718162200852344,60.56092356637637,C,B,E,C,C,90.32755098215343,17.47347986228608,E,C,E,-122.4946287352053,A,-9.339973505292347,5.214893299836397,0
India,74,26-35,12.092316103749564,135.6802071622284,-51.33666093969502,C,C,D,D,C,-50.15964410279503,154.53268590684607,C,D,E,-163.17292626130978,E,184.12175518620523,-133.8401668935327,1
Other,21,26-35,-53.849161528489645,24.80454596522962,-75.44969760605326,A,D,A,B,D,109.95407122464988,81.43385152117916,B,E,C,-27.76677480324069,D,61.00993051799235,-42.83931677617398,0
China,76,18-25,199.34567602585284,-208.40027524339976,-65.93801695302403,C,B,D,A,C,-1.423855461310067,84.40336195433385,B,C,B,-11.850543486145483,D,8.254966386176784,-18.267377077177514,0
Other,70,18-25,-46.70712356889201,-38.29943594838283,-50.573417863193185,C,B,D,B,B,-108.79497786785612,142.0452590023321,E,E,C,-83.53932119995588,B,-145.53530666420426,42.25726209571074,1
Germany,44,51-65,-83.19821382377644,-28.099643944740716,108.6522016347826,B,B,E,A,A,139.66289866925578,-32.21976120076158,D,B,A,-152.79146707166754,C,-126.00949996736983,61.78406846962547,0
US,30,65+,20.792278279197106,-55.42254632164424,42.404215519458646,D,B,E,C,E,119.94022554991035,-150.3995450640548,D,D,B,50.1241957844299,B,50.323454199671566,43.95374430271231,0
Mexico,28,26-35,68.46286410207526,-87.23326423935268,-75.44178039150738,D,A,E,D,E,-30.517997608197607,-114.40225038854362,B,E,D,56.290521199478235,B,-89.96179355474135,-40.510105358353435,0
India,33,18-25,67.47514818418678,14.388606799833536,-5.627523449292264,D,A,A,A,A,105.16729492893046,-76.93738005043575,B,A,E,2.6426511386635982,C,45.08952693394044,-91.51414179317754,1
US,79,36-50,146.1858752548957,-60.67860833510805,94.59752157887375,B,C,E,C,B,-118.01202390375545,-62.77998045256038,E,C,B,18.980253723801486,D,15.94189445229867,28.857336290510275,0
Brazil,39,18-25,-135.11228207060805,-87.61270805687018,-45.20990102969969,E,E,C,A,B,-77.03803880429338,-131.58063803007906,B,D,B,89.5521388284087,C,-3.033820334670687,-43.184629680533924,0
Germany,42,36-50,81.74496147766025,-36.38478484495257,-89.22841052418035,E,B,C,C,C,30.359447837749798,-10.74312490999471,E,E,B,158.06226524530857,C,113.10660720946343,-109.12392339417924,1
Mexico,36,36-50,11.620934384261062,52.736177446355626,75.15133741557175,D,A,E,B,B,35.153851187841994,36.684662753314356,A,D,B,67.33822774727602,E,116.87193059636436,-99.82069757054475,1
Mexico,34,51-65,68.23484235213445,39.848870629905996,166.53020901830288,B,D,E,C,C,50.89515978393503,-143.0314412635063,B,C,B,-201.6443897332146,B,-104.37419485080981,-48.82223980903898,0
Mexico,74,51-65,-89.5184568168836,-34.761475586042,31.32903461156077,C,C,D,C,C,-169.1743060261122,129.98969078636813,A,C,A,-46.7853375165734,C,-16.59384880677812,121.36194300199404,1
UK,31,18-25,-56.53476721418621,52.28175134808018,113.43749860159961,E,C,E,C,C,-25.266559316202603,-177.34481578964875,D,E,B,18.823767675967442,E,29.06762514952778,-41.945020987776424,0
China,61,51-65,-116.55478067802507,-21.40064892589684,66.5279463509771,C,E,D,D,D,144.02092395299172,-144.16162002857683,D,E,E,-124.05727985844392,C,-61.07963572260518,-21.016738682926906,0
Brazil,30,65+,-25.783726918673132,-7.7594124303043035,56.6352242439315,B,A,C,C,A,67.42438861190752,-145.78370967748688,C,E,B,107.83515776397485,C,-13.894572303991055,-150.65666342296922,1
UK,32,51-65,36.95610171974195,-19.041512575345475,-15.248614494753454,B,D,E,D,C,-43.212935923011955,-111.18567298077473,B,B,A,32.17919784357236,B,-122.70960709220284,-180.38874356214498,0
Brazil,18,18-25,-9.267008320532707,68.90651642010128,-8.189663509276418,C,D,C,C,C,138.08220194526046,-63.17221771258941,D,B,D,-147.710234244944,D,-23.487432025499412,136.80570462995806,1
Other,71,26-35,6.626270547127771,-5.6810016688196425,-31.255199468233503,E,E,C,C,D,-101.61291816607314,-41.3384688307266,A,B,B,51.04272376569361,A,108.00761911685863,-147.3069688993028,0
China,22,26-35,54.66942641879494,195.07797246285193,153.19560969387146,D,E,A,B,A,76.17482026667187,20.295357113248976,A,D,C,-149.0624448583056,D,-119.49090937258472,-75.3265153305158,1
Brazil,56,65+,63.32469770796184,273.85503460241665,-65.83141367248074,B,E,E,C,D,291.0695180714883,-53.68899097989972,B,D,B,-82.08982089212314,E,-26.276196748214275,-207.4488363306511,0
US,76,51-65,80.55645179359753,-2.318464506131725,14.504518377468385,A,B,C,C,E,67.4983149679226,-169.1591592169824,E,E,C,133.85274891788703,E,29.49895028355909,-148.07198655351067,0
India,60,65+,89.77442434798469,-102.36869120787094,-129.7546425128679,C,B,E,C,D,-77.76072997278943,105.92903236946715,D,C,C,86.90098709340354,E,-12.556744495974897,-262.18262939742743,1
Brazil,56,26-35,51.72521052932601,22.501285649738932,-60.489750504411354,C,A,E,D,A,78.09215747961372,42.00809780756086,B,D,B,-38.48493736304196,A,146.38929280034668,17.634018253902877,0
China,41,51-65,-98.1823255495494,90.43129999858644,135.2798650623605,B,E,D,E,A,-68.97297354505454,12.589514392654099,D,C,C,178.9900965997408,C,237.3143534509214,43.08238056665437,1
Other,31,26-35,-74.93599181797347,43.69361680340364,179.139656321104,B,E,E,D,A,31.98486215094326,-46.99468983860741,B,B,A,78.04651353688648,A,59.62988770832273,-1.3288225455224187,1
US,71,36-50,-76.72113713482818,-106.12998555261954,89.22182642765682,A,B,A,A,D,84.6258084188441,162.4972369181873,A,C,D,-136.41657163376658,C,26.10187979014035,100.01892306267786,0
Germany,27,65+,-83.46028016187634,-45.244449472952546,163.70532469615156,E,C,C,C,C,-52.9444330866159,-189.12066851465087,C,D,D,29.279201295667797,B,15.158542279154105,140.31426732431308,0
Other,34,65+,-55.26895903976165,15.49474874598257,-39.254014211967245,D,B,E,C,C,-38.44751582562544,90.93332522255662,D,D,D,-117.60661736862474,D,-15.654122590241585,-149.75485883210195,1
Germany,22,65+,5.316752658953828,153.1309622076363,52.24386631276884,D,B,C,C,D,-55.105707905226275,-59.85341353316904,E,A,B,138.3543200837865,B,24.61120677217044,70.66285692624665,1
China,60,36-50,-135.52970460638628,-88.59185011387642,-157.77398255139846,E,B,D,A,A,69.75996134453895,33.663224212307185,D,E,C,-116.45079986733286,A,-437.05833396523747,16.805422362595507,1
China,53,65+,-6.743656589329294,131.53443208939208,-101.93489051441058,E,D,C,E,A,102.20413493026462,166.28169064289673,E,D,C,-108.45727643443608,C,-37.29546672355398,-146.45258989546394,1
China,22,26-35,-223.25469933587266,-114.67798766789103,-28.19830943384688,C,B,B,D,D,-32.01011963697155,-133.5581354210848,E,B,A,-89.1227217591082,E,-6.676093664233723,167.28151123974504,0
India,25,51-65,10.489395516204231,-10.809318311441917,-35.44514318446469,D,C,E,B,B,130.66561849055077,-104.28993436776288,A,D,C,-65.03509969839268,D,-27.933093413403988,144.5526008873033,0
China,31,65+,-208.5789370405926,-67.26667999153611,-104.55772279357186,D,C,A,A,E,-138.18985610923363,200.76712147965728,B,B,E,-22.204256672722114,D,98.67548123248228,145.79528031842804,1
Brazil,21,36-50,30.090918178824634,-179.71539886057704,1.4794243160803349,D,D,B,A,A,-25.00593954233448,1.7785848868000882,E,D,C,158.29858268711052,C,-12.984136009580189,161.02301003683763,0
India,31,26-35,-152.13343965920157,5.526214113984613,-46.38059977591147,C,E,C,B,A,-153.3743458483299,-111.13400381121225,E,D,E,-5.222550254675212,C,61.29533650132455,57.50913273081976,1
Brazil,67,51-65,-29.792034041955645,-119.83793945593193,-152.42467825990764,D,C,A,E,E,132.99225200206934,75.63983297455647,E,A,D,64.73428092070328,E,-25.795820318151314,-22.10698565583505,1
Mexico,75,65+,82.91119146813351,-91.65314336116536,25.139020180830858,D,A,C,D,B,85.94474462330818,-165.33625716896108,E,B,E,27.77274149088869,D,47.5763856831114,56.6234862625384,1
Brazil,53,26-35,-32.387295887604566,-31.39015134332615,-64.7372221345881,A,B,A,B,B,-159.76350982600883,-69.25065499051104,D,A,B,8.993752546730942,C,15.388579041804187,76.94206623679224,0
China,79,65+,-54.848530489327054,32.03030767554085,-22.356101902159942,C,B,D,D,A,-79.77020528777402,134.0370557223036,A,E,C,11.341956627012033,A,-97.62841285059638,-33.93387760889286,1
China,21,51-65,-133.2971239653541,1.350837659725914,24.82076986153911,B,E,B,B,A,0.8099515415646314,-100.10800426990234,C,D,C,36.27556346034052,A,66.8143870836643,-7.482913532806323,0
UK,32,26-35,-103.66565557278926,18.438238828853294,77.81286631751416,A,D,D,B,B,-1.3428131339515637,-63.235239848829806,D,C,E,-11.46857970889822,C,-11.099977066906234,-180.0629699890878,1
Other,24,18-25,-87.38820952567097,72.66522438570166,-123.49407437658691,B,C,B,C,B,47.698172512432556,5.107803890353034,E,A,E,-255.14586918546223,A,-90.42226332959332,3.52301728281694,0
UK,63,51-65,95.55856064620396,220.93647931969943,-5.483739671407563,C,C,B,C,C,136.48648526248576,-49.499135089010885,D,C,C,-122.40324468746661,E,-30.502229663470736,-42.54763242686078,0
Other,19,36-50,76.61808315904145,-169.6567639183319,-256.99967413794013,E,B,D,A,B,-36.27848029880524,32.300904754802595,C,B,A,-48.50827333833883,A,78.3248179954547,-28.96765574514808,0
Brazil,67,36-50,64.01229124589925,89.72730230796874,40.84384325734718,D,B,E,D,E,-88.26506932616199,-114.60793713581671,A,A,D,19.229857648125655,B,-201.41065782566776,38.51668984254298,0
Germany,78,18-25,67.55546748319603,124.79533979598125,-162.01176649342335,C,C,A,E,E,54.218620371207436,-26.060249928428313,E,C,C,-238.86776633207708,A,77.56154658250739,69.88639550011142,0
Brazil,47,26-35,25.225111937572738,40.1337269332074,213.69298415520407,E,A,E,C,E,242.97503820869233,159.38729865029657,C,C,D,120.04659093930705,B,-57.34279939382214,2.7454029823745243,0
