anos,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
28,M,D,48.5317165612496,D,B,57.963344026109944,B,B,-126.54141514415073,15.811695897255504,C,0
66,Other,A,35.98502641429617,D,B,-117.77938220127557,D,C,123.61821543929854,-21.08093728421406,B,1
29,Non-binary,D,-52.446182422892974,C,E,22.450037993048397,B,D,-136.5666895067781,-105.37496824421014,E,1
42,Male,E,47.93330194667792,C,A,-135.62339071950743,C,B,-29.13627401699636,67.2486224820321,C,0
24,M,B,37.82972552247425,D,B,-2.7241296037038913,C,D,-27.10600853784214,-75.1768828325148,A,0
63,M,A,-62.83280817535301,B,D,69.23335079706705,D,D,-56.1625393133054,3.5551887791889003,E,1
20,Other,D,-136.24942726108077,E,C,41.97118519967954,A,D,29.425028937865843,-53.768912596403176,C,0
40,Non-binary,D,-65.51840305233402,D,A,-27.831228975878382,C,D,-16.992517135493244,109.37524052329448,C,0
37,M,B,76.04506153638472,D,D,277.16853613285133,D,C,-109.87782976908684,-26.26514529531273,B,1
52,F,E,143.0752796448105,D,D,-31.571358456913384,E,E,90.86891418911051,11.833636416538852,C,0
59,M,A,19.40345456265711,B,B,157.63120732256624,C,B,-106.2564917176755,309.0387434326752,A,0
31,Other,C,-104.45682340534617,D,E,-10.054826248530276,D,A,-90.03840162494673,-0.7895794298377553,C,1
22,M,E,-81.59476438697281,C,D,119.38283742740686,A,D,-22.43965757770597,-46.70573025681748,B,1
38,M,D,-36.02630786447205,B,D,-9.948773374484947,E,A,75.41229667576313,-8.091198769845306,B,1
58,F,E,-0.8620810333656412,B,D,34.549630192601136,A,B,5.309226116346057,-196.50015579158705,D,0
36,F,D,8.121290382214505,C,A,-5.82281430855658,A,A,13.309442152978324,266.2805168811518,D,1
23,Other,C,-59.605081442170416,C,B,159.8119438544552,D,B,127.67379230939507,18.257095453770564,C,1
18,Male,C,60.51063569326828,C,D,-56.68632195594214,D,A,-102.01662345636315,-55.311600743644505,B,0
27,F,C,-5.230349535134258,B,B,-104.91032591245764,D,E,26.53824778891427,-164.51573770569993,C,1
46,Non-binary,A,-42.261338644743724,E,C,25.31518127681882,B,B,100.08960453290447,115.62427600692105,D,1
22,Other,C,125.48576121585495,C,D,68.03125580959056,A,A,93.16467690267781,-78.07087508671357,A,0
69,Other,A,-39.19546993622415,D,A,-63.772972796120264,C,E,-23.736628219428134,72.95243528747633,C,0
44,Female,E,-32.50897788012139,E,E,53.261885191372905,D,C,-60.09880525089773,60.56541118516214,E,0
41,M,A,-57.10408910684121,E,D,-185.93337811193837,E,B,-6.116054254335037,-132.72809434778983,E,0
68,Non-binary,D,-82.6730389788628,A,E,-208.40142548512398,D,E,-77.4204182005687,-16.272710008689113,C,1
32,F,D,-46.4706167767652,A,E,56.92774146109769,B,A,19.587489698007268,-58.253502369384194,B,1
28,Male,A,-247.98220268002748,D,A,-221.51385768714556,D,E,163.74885909803146,132.59319670400083,D,1
45,F,C,-35.33341166705415,A,D,-138.31138582737225,B,B,55.27922019249929,142.2730661461558,D,0
53,F,A,0.6995379662194096,C,B,108.68452411942225,D,C,-85.2329291984193,-15.211079418939716,B,1
77,Non-binary,E,-205.0376902800921,B,D,7.971315993900671,B,E,-0.48985950848829707,28.115611288625665,B,0
33,Non-binary,E,213.59412190226217,B,A,103.42899137513615,E,E,-12.56638157235263,18.549177166847834,D,1
22,M,A,-86.31424272223138,E,D,-174.3150609121139,C,D,78.38504457368956,51.232936677522915,D,1
66,M,A,32.57431987711628,E,D,-42.44889720356982,B,B,53.62751864017569,-113.02960762027216,A,1
42,Non-binary,A,247.63128031422593,A,A,172.5585326757467,D,C,-26.401305856684804,-33.580171928993785,A,0
29,M,B,-101.70343527660415,C,C,-64.28293994925701,B,B,68.15217267108291,-13.638588984459604,A,0
23,Non-binary,B,170.97798845604123,E,E,-246.52715045160926,B,C,86.81823961836992,-94.48795153616798,A,0
50,M,A,205.7291531870857,A,E,123.38068727384884,D,A,-34.88648675093692,30.68509124806137,D,0
26,Female,C,-273.9832761062202,C,C,27.64571962825976,D,B,-34.40901710998803,-108.43204379597798,D,0
59,Other,B,-115.07559837276173,C,A,-293.5632365437443,B,C,1.5922035568698332,95.70310850846138,C,1
57,Female,E,31.986309169527665,E,A,72.59669843519912,B,E,-20.445569339686127,64.13294242433841,E,1
40,F,E,-146.13124527358866,E,A,-63.94858370611749,A,B,-11.351594182623545,-7.778411810286401,C,0
71,M,C,174.56086501236973,A,A,-92.31154794620757,C,D,-73.33486260889632,43.23152315338339,E,0
29,Other,C,-9.401226232036732,D,E,2.933247922428064,B,C,133.49547770730464,148.91827208905198,A,0
24,Female,D,30.911100513315915,B,C,-69.32245181207523,A,D,-191.46640837924934,76.19765877512408,E,0
32,Female,B,43.30025876134303,B,C,-323.71841420516904,B,C,-125.2244473402739,34.15577775392472,C,1
36,Female,A,-69.19142268326488,B,C,58.85278774660184,E,D,23.412111944993136,15.669897768167395,A,0
42,F,E,-16.079570462247364,B,E,39.04211123097775,C,D,-39.21081935637553,-93.42347795423038,C,0
76,Non-binary,D,58.265856385555225,C,C,-63.62919375069257,E,D,-31.619855372429654,108.60334893342561,E,1
63,F,E,104.78787199060451,A,D,-58.79765280806042,C,C,42.90520027749289,51.636673460171714,D,1
32,Female,A,4.700259661151569,A,C,78.85002333669703,B,B,76.12069792545203,36.568852345431544,E,0
73,Female,E,-10.299680754638942,B,A,-61.3701890189308,B,C,27.646799354654757,192.87288271082582,D,0
24,Non-binary,D,-153.44066273905025,E,C,-197.77866018439704,D,E,22.234126755116034,-27.966718859006324,A,1
26,M,D,25.569955525520815,A,B,-67.80605591250048,C,C,-91.22750179898433,73.47940385127755,B,1
30,Other,C,74.189880833832,D,E,61.11197087934127,B,A,128.31380481156125,8.95602757690983,A,1
43,Male,D,7.028940904252967,D,E,-52.73169034976096,A,A,-9.514451148355903,-179.5397966254901,D,1
70,Other,E,178.24288695538414,D,D,-111.77013367450373,A,C,-8.55481060025846,-6.859966920836352,A,1
72,Other,B,-4.315905674061044,E,E,201.71605456963593,E,B,-152.79290191202386,-68.50491000444934,E,1
35,F,E,155.37946989132556,A,D,-60.172171631118246,E,E,-115.53888124296864,-35.210605730777175,B,1
55,Other,C,-40.10529021082383,E,C,55.36805617159173,A,E,-156.4787847081989,-2.4897914539859403,E,1
79,Female,A,124.36412406581252,E,C,62.97706282955111,B,A,137.60579509969693,-38.89293388971234,D,1
53,Non-binary,E,24.459760300330355,D,D,9.905640648742853,A,C,-31.877547378474308,0.9762778028735073,B,0
21,Female,E,83.39720605697491,B,A,88.3210236390297,C,A,163.9026354517759,151.9611008846978,B,1
68,Non-binary,E,150.5891603137394,B,B,-171.8342302934189,D,B,-56.4192046467962,-68.67831339194741,B,0
39,Female,D,-53.64602097028809,B,E,36.692984767664754,D,A,-53.75991197509416,177.15543660543153,C,1
41,Female,C,141.89866705663877,A,B,-146.2280648623215,E,B,-45.5611415676041,70.48143672868704,B,1
67,M,C,46.666188350607825,E,D,150.28028756116376,E,A,3.903930731662888,94.46985760975147,C,0
64,Non-binary,A,-36.26793598232423,A,E,14.972582869158192,D,A,-2.7038843808479074,8.558314867514534,B,1
46,Male,A,-98.60751571967259,B,D,-89.61236113888897,B,A,131.11762133663692,125.419408270539,A,0
68,Male,B,-122.59685621212024,D,C,37.10019730144135,B,C,-158.91988040188775,-98.81749114977796,E,1
37,Male,E,-127.98006585286332,B,D,-33.13715516738188,C,A,-85.44963511000537,-97.259389373409,E,1
25,Female,A,-28.64665918529812,C,A,-96.87861851861096,C,C,55.61208069079855,44.41573360264698,C,1
34,Non-binary,A,27.49461430548109,C,C,-7.242287375689403,D,B,-4.815935687742745,114.08234646926783,D,1
69,Female,E,20.50568982329773,B,C,-79.81814333517944,C,B,-44.34241709419209,-148.0630228120379,D,1
28,F,E,51.36616751646185,A,A,-48.86272603398543,D,E,-140.88238440097226,-29.335412327190724,E,0
45,Other,A,135.3061581066163,C,D,-136.80879518475396,A,B,-53.69541589774226,-79.55074645261956,C,1
53,Non-binary,C,76.94705046759348,E,A,-83.4454416297299,A,B,-20.398175226198646,15.697930048077366,E,0
62,Female,E,45.04539329345427,E,E,-71.57446456048042,D,D,4.986576063913163,-62.3365211934366,B,1
23,Other,A,21.657971906132197,B,D,-51.96453671291329,B,D,-40.554202978653315,38.52634483706817,B,1
54,Non-binary,E,-247.09413225412652,A,D,-37.636561209303984,D,C,190.59843502170082,-230.4520966388846,D,1
59,F,B,23.70324114337365,B,A,-114.95039451021087,D,E,42.6477390637031,-150.967250532179,D,1
73,Male,C,84.26885676353201,B,C,80.8494544635113,B,D,-70.93195077769579,-18.14089524825493,D,1
25,F,A,-8.359716063840697,D,C,90.59141389129921,C,B,-1.7267299282627966,-19.662705376665286,B,1
38,Female,A,-57.39135423190756,B,D,111.22155061786974,B,A,94.03070627487459,-117.86856265951282,B,0
45,Other,B,66.12201738395505,D,B,35.12178538711452,C,C,216.35329176376038,3.8095106268510635,C,0
62,Other,E,-26.104883346496287,D,B,-184.02433761127114,A,E,58.9071978800654,179.75696371962587,A,0
38,Male,C,20.72708964107805,D,A,71.00370471301757,A,A,34.245726546323844,14.327686935954848,C,0
70,Male,A,-171.63634915176527,C,B,-149.6901075158197,C,C,-207.51475936606306,70.51608222497127,C,0
57,Other,C,135.50403319897023,C,E,35.716088783887216,D,E,-67.72850810961559,91.21710306477567,D,0
66,Other,B,7.614877008764037,E,C,-107.38788604893873,C,C,-174.2364656577484,-100.9243184946163,C,0
52,Male,B,263.32149872031493,C,E,-124.90943412216917,E,E,-32.872171531841616,-66.50464359322223,E,0
79,Other,C,-35.51998883665158,B,A,130.21287073534157,C,E,96.5891966761035,-51.4480935872502,D,0
24,Non-binary,B,61.28020763011703,E,E,-95.03849446149201,D,E,28.85401696109911,-34.917697947967,C,0
22,Non-binary,D,-93.8829569708205,C,E,-13.138554916491776,B,A,58.7775947518845,-35.92178321983888,E,0
36,Other,B,-41.850890669965175,E,A,19.56605122524501,A,C,110.42886312446485,-94.73933389208705,A,0
66,M,D,-48.01704113663743,B,E,-22.865269795433935,A,E,28.61415385928495,108.98860343798759,B,0
25,Other,B,-57.990024647848706,E,D,-33.31918643225965,E,A,158.75757924496327,24.150156635734948,A,1
25,Non-binary,B,-27.343388811169085,B,A,93.24549290775205,C,A,-11.699047995950968,-174.4501074399576,D,0
41,F,A,125.7877504428213,B,B,110.19985593868581,D,C,-214.8302699079831,39.63652061229441,D,1
30,Male,B,-66.0043661199173,B,D,-142.13942003875226,A,B,96.9485059276457,-29.158264894069298,D,0
54,M,D,-65.7211250783264,A,A,29.983459872263445,B,D,-34.1143352101362,-82.84260793345301,B,0
33,Other,D,-52.97935886902185,B,B,65.00482575756338,B,B,-13.146161091625034,-23.72741410337547,D,0
45,F,D,-152.68223023360298,E,B,-31.278896242427596,D,D,-80.36649046990371,47.475196424209976,A,0
24,Male,B,193.60441820705648,E,B,257.7842617786641,B,B,-99.09440648008132,-56.735934402393184,D,0
59,M,C,21.934078597586385,A,E,-138.292246787571,B,A,-159.86565811594303,20.58215304638702,B,0
64,Other,B,-33.679723368835305,A,E,-26.873622509602725,E,B,-91.2834200363069,-12.64207522123282,D,0
68,Other,A,3.4511493656238486,A,C,143.0018239108403,B,B,-72.87160979967297,-28.471438374587493,A,1
39,Non-binary,C,104.28656827310891,D,B,54.376464223504094,B,B,96.5022524917889,38.57190300403243,C,0
47,Other,D,157.9213049646606,E,C,8.333225375083007,E,D,28.2283684429599,58.62817402116999,A,0
51,F,B,-55.67686116912115,E,D,58.25174890538432,B,A,8.705544776582562,-199.79294729018517,C,0
28,F,D,-142.2459705672512,C,E,82.98937782884906,B,E,-148.50727791611902,-142.27317814683823,E,1
30,M,D,95.86605789148072,C,C,4.400471479914262,E,A,-39.06721893841298,-69.33277560912128,D,1
70,Male,A,-258.52488071622446,B,D,256.69096415114115,E,D,62.278007237609046,-29.172239296473162,A,0
66,Female,C,99.72914973455957,E,C,32.429658407873724,C,A,-173.72251328791882,-43.57466087718994,C,1
43,Other,B,-43.3972681244054,E,D,-109.32762106937204,D,C,43.930942199129674,28.94666785531524,D,1
29,F,E,-4.970874400490263,D,D,-3.9813212641119464,B,D,-45.391164917249725,66.04279383208394,E,0
73,Non-binary,A,78.34612668748002,B,A,-81.5180676925942,D,C,-58.944212663952456,-20.974516261050823,C,1
43,Female,C,135.18659957346216,C,B,-87.85487394284252,D,C,22.596534712392078,67.81508774976248,A,1
74,M,A,47.01759824836147,E,B,83.9593925591268,B,E,12.131721871637874,-133.23536832428914,A,0
73,Female,B,-19.83871128448126,D,C,-13.038181349772485,B,D,-64.56977300312779,70.21909423426335,D,0
38,Male,A,-6.447103566855368,E,B,89.52503669358268,A,B,214.26756424043413,-167.1397650089843,C,0
70,Female,B,171.7120794185398,C,B,71.08424884002558,C,D,31.993697501110262,457.6867476594554,C,1
41,M,A,-10.107676383759962,D,A,253.9226839129755,E,B,69.27788796821373,71.98052122588818,A,1
46,Male,D,-197.33654989738542,C,C,104.38782004993368,E,D,71.71022480028594,48.960383442290215,D,1
78,F,A,-165.4814126852394,A,C,-7.6796343930322575,A,D,-51.381838887945065,-41.14549372442291,B,0
59,Female,B,-75.1570754359031,E,A,-54.819711492357605,A,C,127.29607406865564,-68.5706850650586,A,0
59,F,C,153.5448547837059,B,D,-192.27413633095415,C,A,51.770494779376286,-2.8135653197172523,E,0
32,Female,D,115.47295509578778,A,B,82.79202213227204,B,D,41.66530360126672,-2.4615210728144024,D,1
66,Male,E,-71.50961985073278,E,B,70.58166775939027,E,D,-14.787913637826822,-40.815762567315176,B,1
55,Male,B,175.84989418007888,E,D,113.40795055351892,C,D,-49.45455280076957,-151.47329653002245,E,0
60,Male,E,-71.17228300758029,A,B,98.06356330574246,A,C,-114.0220787295512,-50.377652222191706,D,0
38,Other,C,-60.098053389109985,E,B,-40.88246238088289,C,C,-196.37276176490735,131.82929120423995,C,1
20,Male,E,-170.98864604933354,B,E,12.724488461217339,A,D,20.353319835742724,-9.224619491051023,E,1
58,F,C,16.145167157046195,D,C,51.04179874900618,E,A,-39.319773511968634,-242.82610462262176,B,0
24,M,D,119.98798222102354,A,E,-11.84656230300233,E,C,3.3172537847128343,-236.7902229728868,B,0
51,Female,A,96.43118334684397,C,B,6.501657980747634,C,A,-163.34504404910103,-60.92054295476292,B,0
22,Male,B,41.608244643740214,B,C,-53.150537042239144,E,C,-20.054790220055317,143.8581201352574,D,1
31,Other,D,148.73900999490098,C,B,-7.962514803558139,D,A,-71.52081774336003,29.52099658740215,D,1
48,Non-binary,D,149.42695232249253,C,B,-21.56980469235665,C,A,154.74012494797768,78.14719345666994,E,1
59,Female,D,10.833432878282172,D,E,-91.73661150259011,E,C,15.12922147921456,-204.21052891262815,B,0
25,F,A,61.31622183566724,A,A,-10.37960743312106,A,C,67.96592260410617,-30.228169996409406,A,0
76,Female,D,-46.96035193052119,A,B,66.24162283243933,B,B,28.53131557129157,-112.92671178458968,C,1
38,Non-binary,A,-16.808108011973058,D,B,185.9225756962761,E,D,5.311611439170954,-169.8716698268555,D,0
76,Male,B,-84.92958387269415,D,A,-143.81308062127675,B,B,51.42019257196382,-60.18610462359477,B,0
30,M,B,97.27480541725035,C,C,11.62417344818096,B,E,127.84419739437894,-0.5823879299682586,A,1
45,Non-binary,E,-10.579205838052584,B,E,-299.29537037630945,B,A,167.68516417332503,99.72004938594247,A,0
77,M,E,27.493403274076762,A,C,-67.76904438115882,E,E,-10.1227432636387,185.61600450063622,B,0
44,Other,E,110.99530007033684,B,E,104.77280603508876,E,C,-55.32289519094002,-42.722593254857735,E,1
22,F,C,7.882160618171547,A,C,-124.09995204037654,A,D,85.42778704153086,-42.9493265328246,D,1
61,Female,D,121.47600199177478,B,B,122.2021401848842,A,E,267.8700054254759,41.22306295590269,E,0
69,Male,B,-209.019273835208,C,B,111.80503691244891,A,A,-49.95066142614174,-49.18913877493271,E,1
64,Non-binary,B,7.371128352085863,E,A,129.1528000733543,A,E,68.49648605562447,46.28825486167809,A,1
30,M,C,156.36326180194672,D,C,24.7658249219794,C,B,-21.087372183867554,44.37765458770551,E,0
30,Other,A,62.48571873898959,C,E,53.34075810559432,E,C,37.833816625591496,172.57430818829476,D,1
47,M,E,78.05173879522172,D,A,110.65692038216135,B,A,-68.04767009682205,116.65302198575847,D,1
39,Female,C,120.55222285919275,D,B,-97.342341055055,E,C,125.42016841930189,96.11153908607092,E,0
70,Other,A,-114.32154082560248,B,B,-148.12598344589455,C,D,116.55452597644135,-106.4377343254806,A,0
38,Male,C,-44.16968803854493,C,C,-23.623852659062,D,D,-102.58541862915949,-120.81804128743462,E,1
34,Other,C,-39.80401432869145,A,C,110.51910626392593,D,B,-7.006355098548411,73.17597800412389,A,1
37,M,B,-81.74654686416591,B,C,31.71184447763295,E,B,2.7935549795007857,124.69280684803381,C,0
62,Male,A,-147.13356917158336,C,A,96.48201536835816,C,B,-80.1077386882753,52.07234735116245,B,0
70,Female,A,-85.26167031735447,C,C,-148.30226723422658,A,E,-16.11699784438036,25.65205849968171,E,0
52,Female,A,-27.803241578679117,E,E,-81.8674803024855,E,D,18.862157584039664,-26.773581875056617,B,0
49,F,C,-169.11683556908207,E,A,-115.01400630641521,A,C,104.98943277681126,63.60948420702722,B,0
19,Female,C,394.3713855057479,A,B,-9.892695559510084,B,C,-99.75315448986683,46.3458689642708,D,1
59,Female,B,-25.663949828371724,D,B,-140.58305424421513,C,B,183.40986836278282,-65.48820374241997,D,1
31,Non-binary,D,-102.71279166774096,C,C,-69.21247321644461,E,A,-132.03634735563142,-171.58613115075855,A,1
62,Female,C,110.57316239543135,A,D,-109.61010102384294,E,D,12.388456691528067,73.38119422345235,A,1
42,Male,A,1.1819499781117229,A,D,-168.22406720722236,D,B,-86.560343385929,-79.4766371940503,B,1
59,Non-binary,D,209.188228787058,A,C,83.85797978967325,D,B,119.7048795292644,114.6678701050166,C,0
46,F,B,-76.75327591379958,B,A,-237.92129296523674,C,E,164.47429108134972,44.85464750627434,D,1
45,F,B,-45.62885188474304,B,C,11.515345083441234,D,A,5.119064035587033,13.824928339147217,D,1
28,Other,A,38.23254077154714,C,B,39.48377070527134,C,C,-118.10104523129313,58.4986070510295,A,1
62,F,B,-98.50064205235506,D,E,28.409222267459583,B,A,16.424903055112793,78.5634883454463,B,1
55,Other,A,-28.920658408873013,B,D,-99.42989010142703,D,A,67.09992988094676,105.60993446230285,E,0
39,Non-binary,C,-10.77791787514905,B,B,-41.50103412186191,D,A,94.79821700013538,103.4068772209333,C,1
30,Other,D,-194.24713878721923,B,A,-206.06193189925594,D,E,-20.731946883209957,52.158029772312055,E,0
69,Male,D,-120.50866132354562,A,D,-164.59581477620782,D,D,-41.78095099055255,144.65644649396774,C,1
77,M,C,16.480271600894323,E,C,71.5449538936592,A,E,81.13057062835436,17.701190008775527,D,1
69,Non-binary,D,-23.70562585540499,B,B,-93.2390360860069,E,D,-39.14530152175962,90.51393461083754,B,0
25,F,C,39.54989279141422,E,D,96.47923356028183,C,E,-9.368558760939335,-168.22894851310312,B,1
36,Non-binary,D,-41.627079636868906,A,A,70.41417531292423,E,B,229.90847252088415,24.191703358130948,A,0
27,Other,A,10.794914743370141,C,C,267.7823513567546,E,B,-110.01640659239453,78.36765742463251,B,0
32,Male,A,79.35214512096665,A,D,-35.969827468712644,B,E,-32.17641855181071,3.2850859566308075,E,0
56,Male,C,59.668015764645354,D,C,5.247631806237548,A,D,-48.65569788542614,-39.477828314355726,D,1
21,Other,B,-88.75865050279089,D,E,234.4792958078318,D,B,210.38482618169897,-191.71774476189518,C,1
44,M,E,16.315479499567996,B,B,-131.15577070669767,A,B,107.87473954658951,-131.59694628329333,D,0
19,Other,C,-6.261262479735484,C,C,-146.76980404323845,A,A,-57.41137130686141,-36.14984913114242,D,1
21,Non-binary,D,103.41151890463163,C,A,-66.52442695523959,B,E,-134.58779221295484,-17.303399340823532,B,0
76,Female,D,-121.62695516786182,A,E,-4.423275531828455,B,B,0.36326540295947746,36.22840445160892,D,0
67,Non-binary,D,-73.6224361536279,B,E,-127.76831531554286,A,C,42.75966963810979,1.8555389087575698,C,1
75,Female,B,92.34097282529376,C,B,26.962773571117026,E,E,-90.39392360817715,70.89281518075667,A,1
30,Male,C,35.39426164332814,C,E,-1.9615121081546636,A,E,85.62376837853799,84.50739433493277,A,0
47,M,C,-144.55427270488389,E,D,-60.89952636384176,D,A,30.349244483659575,-94.66013509367161,E,1
35,Male,D,-24.137145219187097,A,C,-111.46033307975594,D,B,130.48102357565608,-10.24739440231012,E,1
76,Non-binary,D,80.61067931436017,C,B,-49.50331533354459,C,A,135.41536111082974,95.32542656296926,C,0
19,M,C,136.67519572605445,B,B,-5.17098391287381,A,D,79.75900176676632,30.14860091537152,E,1
39,Female,E,-51.76881067470988,E,B,-20.11267208755551,D,A,-130.19652647126063,41.128204428645596,D,1
31,Non-binary,B,94.02212017523021,D,C,-98.58534122172537,D,D,52.69698801426181,-107.82463876782735,A,1
45,Other,A,36.72191856072134,D,A,-19.364367426523383,D,A,-58.96687253759999,-56.31122811380952,E,0
22,M,C,-57.50200846205987,C,B,61.676220765214836,A,A,57.62050843468418,-94.23302979192584,A,0
19,M,B,-127.56101802083344,C,B,-2.2863790362609713,C,E,56.75725408893243,-53.46577198880508,A,1
31,Male,B,142.4863344094462,A,E,64.73657004571064,C,C,-16.829827479314282,12.547279102645048,E,0
23,F,C,29.116367128615252,A,A,-104.86133905712036,C,D,125.83320775576368,33.653351999283466,D,1
48,Non-binary,E,-59.453051628631705,A,D,89.74400151464756,C,A,-81.48471156218841,-60.52241609619116,D,0
32,Non-binary,C,-55.33488395210314,B,B,-19.624287606069164,D,A,-68.33981137614097,133.68331021610544,A,0
55,F,B,113.88545889711598,C,A,-9.826393478340284,B,B,-162.35574623264156,46.22797563493212,E,1
37,M,B,-13.727670834425723,B,D,-112.67086938393993,C,D,-24.0301226027708,148.0770445763196,C,1
20,Other,E,-28.63824019771586,D,C,65.66045119208232,B,A,270.41636620771834,66.26737111578419,B,0
75,Male,B,-3.7360413564801997,E,B,-54.8414229945904,C,D,-53.964282551985306,-8.118758063761156,C,1
69,M,E,-46.82253279967693,D,E,165.50748572671333,E,E,154.9133528290036,-131.25228000118867,A,1
29,Male,B,-53.476389924891144,D,C,3.7726088304110497,C,D,42.987882246165874,-112.30033858386508,D,0
46,F,B,-35.46032220360424,B,E,115.14229656319515,D,E,-9.376490567909384,-153.7030385603603,C,0
52,Male,B,199.5432106280154,E,E,-127.8778909529562,B,C,-138.4256000146223,-33.46301637956351,E,1
43,Non-binary,C,-202.4723170701329,B,D,63.36138572270615,C,A,68.10183378610539,-121.84757736769052,B,0
38,Male,D,170.34236566540196,C,D,251.62873160914705,C,E,-45.433156536269784,-9.067097564374903,B,1
59,Male,A,130.56069675447998,A,D,29.984918026820083,E,B,-151.78972998338736,202.00122476968622,B,1
73,Other,E,-70.76686623414629,D,D,40.025465938418044,D,D,-25.50679960958384,162.34145771546636,C,0
52,Male,E,-62.569040472716765,B,E,-271.6115675172904,C,D,-89.44130105522964,223.93314309574467,B,1
60,Other,D,59.22496347326225,A,C,6.4876429987758515,A,D,31.57835460327046,-94.42237585265538,E,1
33,Non-binary,A,96.4674658278222,D,A,119.57374276539869,D,B,-82.13173253470639,-13.949525747846215,D,0
19,Male,B,-125.56038904638555,C,D,33.50475967932232,C,E,90.92500934347068,-24.10940848141208,A,0
18,Other,D,-70.84425680122412,B,D,105.8149638578048,E,B,51.766594841772005,-33.77691170274167,D,1
22,Non-binary,A,-95.09566159982981,A,A,-50.13883746473247,D,E,20.41090721791017,118.84091496320875,A,0
19,F,A,40.47956223921247,E,E,-39.02826391502861,A,D,35.239674196507195,179.72174900530408,B,1
53,M,C,-147.07925811298398,B,B,20.404600642151475,C,B,109.71884327624046,23.4151292251712,D,1
39,Non-binary,E,0.05655442222964712,D,E,6.9247840376360825,E,D,-54.828853499487295,-81.42805237452735,A,1
74,Female,D,-86.62959882207683,B,E,96.62073193748782,A,A,-46.820901925137186,18.304388651473317,C,1
69,Female,D,-4.438954577237115,D,B,-25.64333057209214,B,B,-85.52742775713384,-118.03000983428808,C,1
68,Non-binary,E,-155.33815786371724,D,E,-123.39782761588678,D,D,97.67443501959202,-64.78103490198708,A,0
57,F,B,115.27670218506275,C,C,-167.1723867034602,C,D,-90.1440398511829,-161.04088873781149,A,0
70,Other,C,77.46914375922478,C,B,-3.2063019357855533,E,B,91.23408623114453,-48.09079680163048,A,0
38,Female,C,-64.87381656893541,C,C,-11.384352361183234,A,C,-46.82319217334905,-112.6998180816428,A,1
48,M,B,-40.831279150963596,C,D,-119.03221102911576,E,D,53.461328091416526,41.85083221031517,B,1
24,Female,E,133.38008231194914,A,E,-12.982641595743353,C,A,124.93320764600469,-65.34996058479946,C,1
25,Non-binary,A,-61.999361052844414,D,B,-62.1063434655201,D,A,9.637566597971743,-34.35013582801745,C,1
61,Non-binary,B,-23.851278139888688,E,E,216.58106592845274,E,E,-9.343779178947777,-20.62648650304787,C,0
19,Female,C,40.01964509275035,E,E,48.53721457716632,B,C,-136.4387849858237,-4.307708633236782,A,1
34,Female,E,138.14055702116931,E,C,-54.70352934988537,B,E,46.116405495684454,39.64358681825581,A,0
38,Other,B,-92.99948592115311,B,E,62.88705812060188,A,A,-52.18823146028316,22.383802685045765,B,0
28,M,B,19.933698336061763,C,C,23.74048842254146,C,C,152.85061094394442,-90.57015933379509,E,0
44,F,E,57.363253497189035,C,A,150.37396970980225,A,C,39.56187837808738,149.71692460344258,C,0
38,Non-binary,D,77.09865421284205,B,A,-5.927242363183253,D,D,-5.1665276696113285,142.66549849886766,A,0
70,M,E,-87.7770620547089,C,C,72.11172379409194,E,D,119.77030518659595,37.16752951676504,E,1
32,Female,C,55.145297689432205,C,D,-114.20630452751645,B,B,81.90931701223649,-259.77372975178037,C,1
58,F,D,119.24926723841291,C,D,25.16919431265704,E,E,-97.23002573629607,88.45579975017989,C,0
25,Non-binary,D,48.4620680323856,E,C,117.81840752182626,E,D,-63.71010057116031,-89.68139665510162,B,1
44,Other,C,-14.924383480177575,B,B,-237.6742910527472,A,A,-7.156797190388124,-64.22371077287838,E,0
30,Non-binary,C,100.18258987331848,B,C,-31.935357670997888,B,D,-19.45834074762449,50.458833771588196,A,1
19,F,A,-36.84823114696655,B,E,137.47136328831297,E,D,-29.48383375525933,198.03370513722712,D,1
55,M,A,-3.997355615005992,C,C,33.67004491534821,D,A,95.29858027071944,-95.94981975516923,C,1
77,Non-binary,C,-167.7656343558603,A,C,-2.159056806709634,E,C,6.304371041757169,-139.04465493005557,C,1
39,F,A,23.89063593116354,D,B,-104.91266099669893,A,C,68.4048047211981,101.15667715763826,E,1
61,F,C,36.700359361511545,B,D,-106.12983694615575,B,E,-24.058482147267117,2.7300086649354913,B,0
59,M,E,-81.34775008738735,E,C,173.357456875761,E,A,23.181344082280155,-47.912959932345295,D,0
32,Non-binary,C,30.05088432859166,A,E,-15.131150902656199,B,D,-144.13418090910622,59.975052864009804,B,1
78,Non-binary,D,-79.1723621243406,C,A,-10.655275143075018,E,C,-64.73535359963695,102.16177354699269,A,0
48,F,A,106.8368866445855,B,C,168.73837416909393,E,C,-45.096028302405486,92.9073237295222,E,1
68,Male,B,-96.8170202422026,E,A,-118.23362298001886,A,E,42.23293897407465,-99.58894266951836,C,1
66,F,C,156.1309937166868,B,D,-70.05508510309468,A,E,-96.73610281188198,-89.62409176276674,D,1
56,Non-binary,B,42.19640210681262,C,A,100.10999782452588,B,E,200.05069215126863,-19.3746445098225,E,1
