age,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
42,Hispanic,C,-19.775637906217675,2.7935053467590274,23.575373628794097,89.47144903543773,A,-97.96620602773291,0
19,Black,A,11.44605457213586,45.51364453226599,53.9589660446698,15.899441960498315,C,-84.8336415686696,1
48,Other,D,70.78413716313719,105.5491921696455,14.389396185038954,-106.9540890401524,B,-13.707819821554784,0
75,Hispanic,C,-51.64786240329084,-10.313540423649584,56.386156966378245,-11.528276252610201,A,182.84071455878126,0
73,White,E,120.34638683788488,40.9856627935813,73.62758697235326,-83.44029898722384,B,108.42885673003155,0
77,African American,D,89.30555470614027,-169.9113287283984,-84.36462374742676,152.72834912016492,C,-174.6488346551386,1
74,Other,E,19.296504460967498,8.899188656711722,117.57952848904758,-22.533602378126613,B,-137.21730776165668,1
64,Other,C,22.14672072488445,220.27765333401095,-190.89470112292585,5.81730992468663,A,18.834479312552546,0
22,Other,C,17.8381650777396,24.703736671391738,194.10760196176398,-213.23119101451394,E,3.0789357838590914,1
22,African American,B,21.371361900828326,-126.67220261533465,-117.60925810825636,-77.01828306058947,B,-227.9115490444828,0
38,White,C,-121.77421886728463,-9.718206289129961,-22.73791426678838,-9.832541201231901,D,-34.51037822918677,1
71,African American,A,49.46018934057418,-200.57461889785156,84.1150375964256,72.7435925851538,E,62.897348054154,1
35,Other,C,106.21411958241535,279.32752866959515,-35.86755147027503,-123.01919201271889,B,-65.94929818287461,0
71,Hispanic,E,-60.56026241866793,64.95986818734836,-71.06184164025494,-41.85839945255263,E,-67.45071881323109,0
25,Black,D,-146.5485966444067,191.11254853276023,-69.63503432782132,63.338956340155484,A,156.82599010365752,0
26,Hispanic,A,16.446615902876964,-34.1998168566956,200.95762480603923,48.34573952577135,E,-299.1456385880877,1
64,White,E,-212.23923530709607,97.96224871718395,111.93581769430949,68.0380743624494,E,-83.51224470130306,0
31,Other,B,-27.16356627525776,-7.175631594528372,51.00792634093835,130.34036451329553,C,125.13627048540026,0
64,Other,C,67.98551568173953,15.737432562622415,9.079899435306757,-11.576487355892457,B,-14.561387670136877,0
53,Hispanic,A,-102.1494294473716,242.0897353718808,87.02657752604097,30.857220353013,D,125.95611679639107,1
71,White,E,-41.477047324857494,119.5946845906419,-60.567553917394804,-42.647487121656184,D,56.70989115932169,1
23,Other,A,-52.44010024851544,116.89222326502092,137.99932664337493,-129.4677250351302,D,-16.80676269573901,0
42,Black,B,-70.38003544653095,-76.9757282177442,13.841243995602781,5.357986461848331,C,-164.8546599011356,1
26,Asian,E,18.68569617375098,99.16738841578659,76.57866414281831,83.93602012870242,B,46.18229442135665,1
70,Other,B,-38.66562131584523,137.99131268835063,1.355616046081492,44.878388487015854,E,39.80113344029682,1
42,Hispanic,B,55.41180756387658,-58.92555751801992,-55.2183426408019,-42.32771837714252,C,6.334678712056603,0
38,Black,D,53.7949427653133,-44.08181441949321,101.23489505753409,-104.30607521746957,D,-229.4048439135106,1
48,African American,E,105.728269328863,170.378467758812,-160.27487839535073,35.812005938577116,A,199.56862684117027,1
28,Other,E,43.012676866713534,-16.298937164735552,108.5680416098779,92.56750050708094,E,60.95744909455024,0
21,Other,C,154.13560722362854,-91.01989289374923,123.18248156539924,24.198391095062536,A,224.9615462136123,0
50,African American,E,129.7311987758753,15.911037476147882,41.783071266211266,123.92152997091996,D,110.99097800816027,1
20,Black,A,75.15944271223049,21.75667729319468,-47.389408974432094,34.025983661012695,E,-93.17143743200359,1
48,African American,C,204.05508569401314,26.438336322193106,60.94681793637733,-150.04921061678854,C,-109.14371021681288,0
56,African American,A,-133.68641900820936,-27.313647970656763,-191.35083106719296,-26.186181184844326,E,86.75263141155283,1
61,African American,D,198.81037018166424,121.63336493572872,47.99188938722078,39.964605591132916,B,213.97296913646665,0
30,Hispanic,D,-30.882110694329658,-93.45854757470985,44.78103376443078,103.23793705315181,E,-13.867175652496917,0
46,African American,D,-126.46772315055304,109.35817436824449,183.07902689503052,-156.40323372824375,A,-86.94283637025208,1
58,White,C,19.022905005526074,-103.13939623202208,123.41190926539024,88.03888309696663,A,-11.316189456075442,0
63,Hispanic,B,-84.52107823817825,69.99989387407834,114.76228617011157,-29.15806531797204,D,41.18266151671273,1
78,Asian,B,-108.22710179595387,-230.03330645693336,56.71319917718958,11.072962669187508,B,-187.79871041443081,0
37,Black,E,-133.47663309688295,-197.3021435953544,81.52168657655352,-85.44284665890716,E,-20.45483447952721,0
49,Hispanic,E,130.57553421458275,-34.4117852374356,-50.23241229624418,99.86039216073405,B,44.08205187587221,0
73,Other,B,8.49575667985879,37.18325120180704,105.83325698982182,83.62607377002699,E,-69.42864347509487,1
72,Hispanic,A,-127.9653301312744,117.77749576428927,-128.8072073250721,21.792847932299793,D,63.59670266563844,1
79,Asian,C,-244.0169990502608,-25.901492209448442,41.14930999310838,192.0226192279251,C,-49.566995829263924,1
22,African American,D,-276.78074358082546,138.91689694609082,75.64051992745071,173.9439359542255,E,-128.61131459928393,0
23,Asian,E,-158.0072093886736,11.019263593115934,16.370843579887847,-134.79256151866957,E,103.84917543962774,1
36,Asian,E,-58.58038408230652,-53.10614380509294,-40.92175345282636,-35.734613420832815,D,137.02758949218847,1
35,Asian,E,15.520378650747762,0.3520532417040159,134.69675229703705,83.12212344688257,B,-12.30844297531249,1
22,Black,E,31.988520276797704,93.42748300662157,-7.322950204796667,-33.95804083526023,E,138.57587879011473,0
43,Other,A,78.58496073476304,187.44542308774842,-123.66877575001045,60.89316401436457,E,-12.977932667533143,0
24,Other,E,28.4693322168044,-4.164378909355657,-71.94721125029116,33.426845874944746,B,61.898636958685636,1
33,Hispanic,D,-70.31161085011244,88.08572393521557,28.611921768386022,163.30360427695325,E,-135.4118146679877,1
73,White,C,80.60001116869887,71.53637642389089,-10.762411784703067,217.03256568476598,D,-182.61469568348966,0
46,Other,C,88.66627874695445,40.40754756610606,36.1718575845625,-55.83668641220216,C,-92.92167813308384,1
49,African American,C,121.87656649500794,109.58573079659521,28.08782578787765,107.78922284940873,D,-168.9741572227721,0
39,African American,A,-178.81472996708283,200.00951638329164,-53.54452199916352,59.45147462199215,D,81.89648166956475,0
37,Black,A,-112.5634004663444,-74.72904253737143,166.67755342246392,66.15416595128475,E,-49.21145151185258,0
29,Other,D,217.44410441015427,218.22051200341073,-32.73976419760389,208.5075823642203,B,19.368728910189194,1
74,African American,E,15.60308970061243,181.04621709406317,-131.6989327760952,-0.8911276431888924,D,174.45197443882455,1
55,White,D,-57.025466153900716,67.3871726615776,72.02270470924768,-1.8953943745540585,B,-58.443873748592054,0
68,Asian,A,-65.69403358985242,259.8763839183731,-67.92024921953985,-292.0226549110221,E,114.86712794885965,1
52,Hispanic,D,-90.50950789875179,-293.95403546773366,254.2042218033719,328.70248381090704,D,-29.09164884120029,0
60,White,E,-20.287961317247134,-15.920923641634246,166.480081046784,-92.26649241468708,D,119.21847404085435,0
58,White,C,-52.57031399478854,56.724215328573514,101.67866969543873,-64.96254721676485,C,-53.90574777150724,0
52,Hispanic,D,-1.457522878573758,-22.229753910623643,-17.962365833798174,-122.74293665488636,C,78.6873674036315,1
29,Hispanic,A,-75.41784403298223,30.238016469902334,1.5062908917536333,-118.45718745964781,E,33.993047549516696,1
35,Black,E,73.46760338507093,-1.354487775820191,-233.13941524681172,103.84063261465187,D,32.100357171336704,1
40,African American,E,247.1065089272896,-79.28670584110826,49.66352064666524,-8.172435917396415,C,-10.743312064430214,0
52,Hispanic,D,-62.57513773704459,39.21408267391169,20.6782970768256,-54.85211808932049,A,-2.5204214523103774,0
62,Hispanic,C,72.48493048410829,-54.237670714469175,97.51590503623066,-36.755499286058715,C,16.35624603518579,1
33,Other,C,166.21198342937365,82.54192257067908,-124.85646074531725,61.203610292436124,B,-57.156734252955765,1
46,Other,A,-84.20138595778117,-55.958669504240724,70.98163644212528,87.64724986590858,D,-77.16356680671794,1
62,Hispanic,A,81.08437975644956,-135.6382141456142,-115.92503132285205,-0.5066234349660895,D,-61.598882476865555,1
62,Hispanic,E,-62.258213168773416,-78.61609436417024,39.670660033967096,190.95625458172765,D,-37.141834925703506,1
23,Black,C,61.953150481773875,-82.59171537287865,-48.17695849955384,53.149900765374895,B,-92.57021864823015,0
54,White,D,35.339706693879485,-62.05289371014724,3.4193485313752574,194.4052023611008,A,22.656003513594356,0
38,White,B,-63.78933300318478,-257.4588297191928,27.165309613474697,-51.22773479913969,C,-54.43901521988915,1
42,African American,D,109.39567351343847,-99.71841963696319,-178.3987642320276,228.93697806237282,B,-18.415276993079317,0
76,African American,E,168.93522223231403,-82.36482165642116,23.31100538080235,-32.93181093350045,D,55.13304866067429,0
75,Asian,D,22.056706785688853,140.28595904444936,-77.49276173632569,-167.15589702558847,B,-59.79439714220889,0
44,White,E,-52.89769638484869,-136.39364882278142,32.47017597624497,24.293057530072698,C,8.405144791489528,1
54,Black,A,-59.76312356022051,-240.07378305564617,-37.95303608915111,105.76688693346708,E,-41.08081942244687,0
38,African American,E,-29.509474340480757,-30.572704183900797,120.54318040720835,24.379888273353988,B,70.97486918412969,0
42,Other,E,65.5306781692348,66.07227658765844,7.759657394036049,-78.1595481317648,B,-36.02426008617209,1
75,Asian,A,-113.70553080915764,-88.44850861128121,-26.34462932839869,125.56440978132075,B,-77.99309610275,0
23,Asian,B,102.63111781235892,100.08007959867477,106.33282619271543,-16.841783291506033,D,-65.22987478643101,1
56,Black,E,29.80271660106898,-159.0017232600712,94.07456325760248,-23.3257657117758,A,-6.922019855932786,0
21,Asian,D,-75.38754357736576,-247.18708531845013,-58.077988010017975,-10.478388765666562,E,81.9663502761945,1
37,White,D,53.74687649254658,-84.60803048193243,212.4749403140964,166.1088974583217,C,-8.02156249636258,1
56,African American,E,16.77491702085634,76.20427747600115,8.664905792616112,-90.13865586347816,B,-49.207885112159495,0
41,Black,D,30.99008571824431,-165.58683411485524,39.506387087913865,23.212465753345047,A,197.06408901136962,0
38,African American,B,137.9733884034845,-234.9548876956018,49.66356422840625,-6.228410882633759,B,97.41568907074961,0
75,Other,E,83.04955158889382,15.542261739154709,-185.42688055892128,28.58731909964633,D,163.2081797433272,1
42,Hispanic,D,62.59279693419146,-94.85430015449643,-40.54507632193036,-53.79523115615924,D,81.0288509560857,1
54,Other,E,-110.92487792808913,29.06692203081487,9.263752893669954,88.14680353359887,D,53.0042550839829,0
59,White,B,79.53698788454483,-145.81669340546478,64.39932111468578,-161.29038024151222,D,80.21353994380705,0
26,White,E,-113.60640623826042,-115.13627891778091,70.7322923447119,119.75234645684887,C,-2.2128550773729834,1
65,Other,B,-74.60656612212557,-51.511403021537326,81.9198620144871,208.03661380001884,C,-11.31597576177775,1
58,Other,E,-46.09573101705714,130.24232725448277,52.3402836397096,-43.607093836781324,D,103.01096448410019,0
45,White,C,-82.50795471898277,-12.740185409254876,48.620869876449866,48.04966308692528,C,-103.03287919594315,1
54,African American,A,14.587962253266697,48.83703422277364,190.19550879222123,-72.67405874968311,C,-118.9299187759604,0
33,African American,B,-159.91321143786618,-132.24148201692614,-45.54267618647672,21.903015049306966,E,-190.35261262079936,1
48,Hispanic,D,126.65038121682339,3.212182725269277,113.19847636432556,57.61927844597133,E,67.70681867582789,1
55,Asian,D,57.73311573781494,85.15520034331348,40.19536884340212,-104.64100470202055,E,-17.98891692067189,0
19,White,E,105.302589188442,13.891805251241522,-44.63203047014457,55.234778946859706,E,-30.131943642197506,1
74,Black,A,-128.7850991451125,-10.898739891004018,41.10356860498858,-90.28650649407962,B,-44.75224767916826,1
75,Hispanic,C,-221.61792492851822,89.24241943489179,93.43675369893103,153.40796351512864,B,87.81937225249301,0
77,White,B,49.430447535502545,-7.819817725321457,76.76807015399329,85.46543199580222,D,-42.76835237349457,1
31,Hispanic,C,-11.84209655082524,-33.277365087391345,33.51415362662073,-15.708681105456085,D,-146.92323433612626,0
50,Hispanic,D,126.54385940202208,-85.52108039932152,48.68848627027387,205.8927067141386,B,39.48676988530739,0
18,Asian,D,33.03043681966686,-46.34845169217119,-141.39143767431906,56.03499017781313,A,-74.41739370975944,0
20,Black,C,-51.49874778217832,3.3983735804798547,43.76681388925886,-38.812512552747506,D,-40.14225287002364,1
61,Hispanic,A,108.55370236816685,83.38185695648997,85.34081742187885,-10.42383247165771,A,38.23673431270368,0
21,Asian,D,77.34795388523953,-124.68155574427107,-43.518939544621894,9.309661914148803,A,-100.68596545708606,1
40,Hispanic,D,52.5552215452098,69.92723049133585,-97.99150719259148,-20.40811967149013,D,21.568370315430247,1
61,Hispanic,B,-140.41039006508197,-76.1345756376569,-35.5046711205289,137.08815632679438,E,-41.30769883347033,0
43,Other,A,42.02312685428947,-81.3258155269137,-37.41325717238958,36.92004184782397,A,-109.84364731337904,1
28,Black,D,118.41979514162855,-82.78092621352937,-54.82837935388558,-78.24053153463485,D,-12.848393961593485,0
45,Black,A,232.32559326721463,67.94888364291377,84.3918517893438,-32.612281916585545,E,-6.219545525552725,1
75,Black,A,-93.93422541299074,16.91266490970805,-95.51577254441985,50.02910824126868,D,-69.9890483004616,1
43,African American,A,-67.11715028991404,84.5465695048159,103.82870012287388,38.88781680685307,A,-36.52385408466925,1
18,Black,B,-37.114732940472,-61.67314089405127,-60.45957513618001,-50.88999143162959,C,139.8500242131552,1
60,Black,A,-50.33686940391282,-58.73907839279905,-95.6296170083338,-78.34065910490511,E,-139.0110466168644,0
34,White,A,116.9339562063661,-55.705938451674086,-59.5971251648423,162.80054735456793,A,-96.86917897670632,0
42,African American,E,-74.63430957438526,17.263241943853323,81.12811542574775,64.21356723841136,B,54.60246580257512,1
47,Asian,E,116.69105438067827,-175.5625302814055,150.24190794402153,5.162838552178329,A,-108.33955335087322,0
50,Black,D,1.0619959035255202,-132.61381011943047,29.5612161833537,-117.48113794062027,A,96.91221776845656,1
29,Other,D,187.32002854851206,34.36566223116871,79.30870079105257,-82.60282667908211,E,-94.98957639489595,0
49,White,C,266.6166603035197,-18.683313341141332,-2.682698221184122,79.70618733644322,E,-84.73310492444898,0
69,White,D,-92.9459554170412,109.90758097897864,-68.86704649396414,49.271581536175255,D,43.31354457425436,1
43,African American,D,-34.21176575476365,-10.63016138292164,48.876910747087415,-75.06188696064083,A,59.211728460661895,1
58,Black,B,42.34633008983643,113.6731961982008,18.873139865708076,-97.47508081074882,B,-9.423622537811479,0
71,African American,C,182.5874170176626,86.93697691206266,23.406330113392414,47.96721294316965,A,150.83444692587057,0
54,Hispanic,E,-18.54622393380444,-0.8343910403600427,-151.11596410214915,5.964653990848382,A,-133.3124844584592,1
77,Asian,A,-81.7413953689621,118.01249483350298,34.05133519605424,52.4675659971366,B,-100.25243679088287,0
72,Other,A,6.409449843561344,101.09430702618431,-19.065529714521055,34.416179296585675,C,81.027132137259,1
35,African American,E,21.43726381571949,132.9860289806446,53.71631312558351,-128.65454820015097,B,60.68287679335561,1
65,African American,A,113.3983949656722,81.15703334209469,180.35045223932713,-19.95677589459249,C,78.07170127419302,0
25,Asian,B,37.046996711407466,43.48510048295128,19.360009176800887,42.87555137366106,B,-12.441545284454438,0
36,White,A,-196.98742417875806,-24.179399295429953,-113.90947317582565,44.24125824596771,D,86.67389872239046,1
59,Other,C,-111.47640116895035,17.826108148026226,70.84443939514412,-55.286935266089074,D,-130.6434346832909,0
29,Black,A,102.56527200269781,117.66343184876456,-21.233761703429124,-147.44441180694358,C,-36.56848852297925,0
45,Other,D,-15.442446505114841,47.287663452936094,84.93348669661026,-8.372460542702205,A,-195.6274212876134,1
79,Black,C,3.74858198237255,-38.72102075815625,50.76423010381795,-106.84238816183951,D,179.87086039990714,1
73,African American,C,85.94200313333288,63.40945360151584,53.997581139688386,40.38871333533899,C,128.49338827738583,1
47,Asian,B,85.17528738202165,119.57799688860469,35.99263155047291,-69.73623076339872,C,28.376266164066603,0
27,African American,D,-35.14476712197968,-15.127648959164825,-87.94114741326028,28.628589079970528,A,181.84432445770733,1
37,White,A,-14.440406455245421,-140.0651480515772,-98.02198940343429,-30.384456313435088,D,-116.47849859537295,1
45,White,E,142.50838828397673,-146.2454377986995,75.31273533048737,-115.93562623933187,C,-116.87216705783281,1
55,Asian,D,34.18472318184844,-105.1662523210502,-19.587813694859847,-45.543682152313984,E,-28.253634769821055,1
58,White,D,-23.1494770816307,-102.57752573178267,116.48264759252531,121.11763800134787,D,227.4018980767951,0
75,Hispanic,A,-103.67832873735661,-84.45848549627391,190.4091647326678,-227.58561455569654,B,-77.23972491594819,1
29,Other,D,61.69349224368147,-24.34349943565647,-86.49940275110475,120.56423535236272,D,31.061333566812365,0
30,White,A,61.42491288044123,166.64975836361714,-230.50358397280925,24.53074745918912,C,-64.55242552928391,1
26,African American,E,-2.054241372744114,-55.50226974055595,-58.61361155067987,-10.697619361480696,C,5.437622705581161,1
27,Asian,C,91.01079537642798,-17.93041494177845,-286.89442471377146,95.54789104531018,C,-27.923624274562194,0
61,White,A,47.18408481402613,71.38324095898294,-44.44092688168571,45.31076134605728,C,-17.51725092339212,0
23,Hispanic,D,94.23618964799135,-100.60651894027104,-120.09107228363263,128.1525335770113,D,-29.89764290363826,1
79,Black,C,95.66980612336012,42.906544526605714,-29.708995669845866,186.41632677116962,C,-102.72676280151092,1
65,Other,B,21.899330099844622,9.709957392145139,-60.545794885736214,-74.39842490992474,B,90.32961348350261,1
28,Asian,D,-90.85615000567581,30.514043631543824,52.65835462735071,-118.97250496348515,C,-171.47756927761517,0
19,Asian,A,35.46210194205573,14.893042786872549,-110.60683306801748,171.07054133564867,E,124.54216895792831,0
23,Hispanic,B,216.09126371370508,141.90951983603026,56.917487521342316,-144.92404395364403,E,-160.41537548278214,1
69,Asian,C,-8.061869053149781,196.07327429198273,-9.8813627284044,-32.65724704022329,A,-144.95112685623604,1
59,African American,B,-102.49042980402103,102.49599957072665,75.92241640596366,-75.14435995586545,B,111.59457228638668,1
51,White,A,73.27213248549243,94.2862876099054,-131.33415562336788,144.42097939722143,C,212.68054793423406,1
59,Asian,B,-22.60938255236106,82.65569260111624,92.48947459777061,-11.38144681476072,B,53.58250477777505,0
63,White,D,149.17756889699194,-4.430949677595699,105.50030901122445,45.69475163733027,D,23.89523098582526,0
26,White,E,-83.50182316892622,145.10410334967,45.88578271398019,23.313766242259916,C,-3.2174234510854314,1
21,African American,A,-118.05061599404907,-137.45125680853113,-26.686618378703326,96.66030969132444,E,-210.01397877306326,0
72,Black,B,140.15311505203206,23.212607486346823,-164.10593687665244,-192.20184170966078,E,150.74414424133394,1
59,Asian,B,84.52883505556393,8.807014315392681,73.35641511958916,72.98531277382905,E,110.70541002276393,0
37,Asian,A,73.87105112289102,-21.854338014972903,-185.64117281647222,-163.632271839065,A,91.97616028382713,1
51,Hispanic,B,100.93336111251277,-30.855410717949244,-100.77120522776688,23.77871956021047,A,97.05386986309976,1
70,Hispanic,E,56.394174462127545,-57.853806128606934,86.99921296285834,126.35904297069283,A,101.72426732878907,1
38,Hispanic,D,-26.90732229241089,247.58129073349536,106.11215214925984,-81.9790066804907,D,-141.9470718750245,1
22,Black,C,44.3030498591536,-147.14191009968823,-99.86374980019555,31.340979000080242,C,-121.60647183714966,1
59,Black,A,-69.21532008607254,-133.89888543957218,3.2978880197010207,109.12526008767334,E,8.526756175692075,1
24,Black,C,-16.796582119236984,4.106561660375276,-84.45229021761074,-192.89435130086056,C,82.85730471940099,0
73,Other,D,18.737728057988754,-149.03480350278718,142.81586749630506,62.27132116232094,C,-96.139689115745,0
41,Hispanic,E,-184.74829971630865,-73.68180511236864,-180.45027377873862,110.87830731051211,E,-100.48494880180098,1
46,Other,C,-66.86948106872777,39.73476530570313,-48.31779698870667,-91.33027282165143,E,88.59166880192825,0
21,Other,E,6.828032729812783,-159.97938301392787,137.54590624975583,-47.19103241604668,E,85.66665125972267,1
30,Black,B,26.104569524883743,-88.65230289513777,-62.4008340434011,176.9915810814544,D,-21.09501774706123,1
73,White,E,-75.73223738990879,-21.0386887627634,-103.51134120809071,-92.89390916180619,A,47.351597236180865,0
68,Asian,D,58.28320853127336,-242.73438537031888,65.9337050909039,-39.04872731123265,C,270.0604686000656,1
33,Black,D,53.55643129830728,-124.22248862843401,-13.707785403474377,88.29161068115413,B,-62.349282922311524,0
26,Asian,A,175.58061961666937,103.20032878901482,-11.05218365371759,-152.46426775064785,B,-2.386174417561361,1
29,Hispanic,E,1.949457948515248,-46.076248753994406,-85.5652117199765,32.56920072898642,B,44.68562392402925,0
55,Hispanic,B,-62.58469539934129,-66.68957584594794,126.19233455924295,-82.14820373814273,A,89.10633999473778,1
74,Asian,E,98.07801398765494,-183.76329701734298,32.87602908504885,-295.0898598616888,C,21.51578120987147,0
41,Asian,C,29.612919018758642,127.00979452290238,97.45676318625233,49.18795620314173,E,-98.32777171470445,0
40,White,B,-32.89497355124766,53.86577620909415,-3.3052862764091064,-66.85819386718966,E,-92.5604613830658,0
55,Hispanic,B,-99.30797902228741,-31.014803031392805,14.930530158397806,53.516945999303424,D,-9.89100912018318,1
34,White,B,70.9322694249364,140.4801082071733,28.422222001560684,245.44469801418808,B,195.29521362487654,0
75,Hispanic,E,-17.691714908453424,-18.282961808283034,-201.2677043508829,126.50899510882414,A,127.29701470167993,1
25,Hispanic,C,85.33230174448403,58.496303708222506,-115.45469979102498,67.44532682445707,C,-11.476872382520089,1
37,Asian,B,-177.65608619481765,73.0629778906498,-1.9650165146988756,124.0534441277291,B,391.58391767880715,1
36,African American,A,-121.06177972700438,17.566437764391925,78.67938923224352,-260.08018548580407,D,-93.22695652390843,1
24,Other,A,-133.96838944019848,-59.92565737994722,-222.6864591760513,-28.744450921565413,C,-19.77689304789268,0
55,Hispanic,B,-99.01494848399767,-32.95671465150478,-58.19093471243686,41.81687481095417,B,-30.98306442988998,0
38,Hispanic,A,129.65739363298596,-33.072521297347265,148.68407081636883,-150.36126286280088,A,-20.207327573572755,1
49,Black,D,28.184616032741,88.48332073546268,61.44372769547828,56.43072568144597,C,100.02717223791622,1
40,African American,B,61.268698014183975,-124.41830501110243,194.6786114161878,-69.36679544122386,E,-137.0555706303958,0
26,White,D,-42.37641328961466,28.337424029885373,-90.72239386418632,-43.496535129709976,A,-37.47342609268657,1
24,Hispanic,C,-119.1479162603778,117.39182352051252,59.08150962073283,59.30764232361309,E,-170.894701151316,0
32,White,C,-74.725105938587,16.129781643946874,144.82808690460968,88.44999938443378,D,-77.58565746687634,1
45,Hispanic,A,-216.66800966219526,157.40920980778378,-76.21506680580836,-144.60487470035986,E,93.83094250380644,0
38,Other,B,164.0369387650107,-25.705131130264597,-69.3936323975346,-91.2687952663008,A,158.2470434017816,1
47,Other,A,89.7669282307492,70.04387779755736,63.00807198052877,-70.22104610230345,B,-51.11898788610271,1
46,African American,D,101.7217345345681,-52.69802857386531,27.0122392949941,-101.98612109863167,B,-21.528873331441474,1
22,Asian,E,57.25855963166465,50.24938386747076,-20.534228950251944,-15.38293667027945,C,31.169701302122693,0
31,Other,D,78.7414787493515,50.56922294911648,-67.60520573502865,17.858360221295243,E,65.65638364371934,1
57,White,D,45.69951011567744,-111.7557219364342,-55.18245066989477,12.466405525355142,D,-52.48393627765054,0
41,Black,D,57.07713919582383,-133.5199909649313,14.579607531215405,105.40059089700546,C,-89.8255885293832,0
55,Hispanic,D,-7.083001713123514,33.78377478791244,-189.26117425261216,49.94130703205336,D,78.96374147817637,0
74,White,D,52.536898526838215,212.56002802894147,48.92923729862187,-102.05188945457051,E,1.157724130590387,1
43,Other,C,-265.4883812004405,-6.207620917714038,-93.94539454314713,72.62254435679978,C,-126.11369528264724,0
40,Hispanic,A,1.4951033952864348,-30.719481307578043,-27.877853786679324,-70.58260639393069,B,57.8648858199459,0
18,African American,D,-59.48051573760511,-82.92907096493171,21.199802615568057,-60.66589762281092,C,36.80838370166819,0
36,Asian,E,106.09038219501716,-114.0885422274743,-36.44976313202585,95.63070115222708,C,44.81123416779455,0
44,Hispanic,D,90.39869213111182,-127.21811525587069,8.253409314189925,3.5677026348030862,C,-26.7656817371667,1
44,Other,C,97.84251708863356,36.546115002417814,-23.639871977113216,-143.8811377869593,C,291.49801489045706,1
28,White,E,190.3462467299932,-80.77345752760242,135.57297899404483,-101.86423553797368,A,13.594365875831457,1
44,Other,A,21.439456583543574,-23.89883416462408,171.20773606031636,57.69224114184194,B,-69.2623912208262,1
62,African American,C,-37.875149694718544,-213.29084547258427,-92.32197573736016,120.28323001819953,A,44.0935567562321,1
60,White,E,21.46783947702426,-145.19712521665383,-12.68547762281338,-2.622638669718915,E,7.662681930094248,1
20,White,E,-109.71807431299739,100.89974209739961,91.24526209599756,-48.70362755220756,E,191.46424339933762,1
75,White,E,123.55965952312683,122.92379470821074,57.752546420005956,62.39413609397302,D,-38.28602659330541,1
40,Other,E,-122.74207608586862,-85.14375320446834,-82.80109409179201,-2.365899203673171,A,-45.65503520091653,1
32,Other,B,-14.15059788969956,-44.11747006987849,-39.377463730828346,-163.27361963401708,B,-86.07922551529457,0
20,Other,C,-41.64884252113944,77.93783639973039,47.65090811608672,-46.384142079273666,D,229.53778624610254,1
27,White,D,33.559620578570254,48.29115055367709,74.79215024574944,3.789582463810634,D,75.40627323420046,1
78,Black,C,-264.02739901475314,-2.2046536244840715,99.84148461140505,155.09865747701278,A,30.52457479914259,1
44,Black,E,-130.92630261550005,-55.09097340142729,-158.68628315884783,-238.07038794479328,A,-45.11672687022644,1
49,African American,B,52.53084964203182,108.03687426606392,121.34411771766757,201.59187737955384,E,45.51385478732699,0
35,African American,E,244.14625707754482,18.727414063842783,74.15421040070524,63.789837169859354,A,36.76766236322214,0
33,African American,A,7.378387562967277,-16.0588225484766,-99.50562031382418,-19.47928324107701,D,26.63601220558555,0
40,Asian,E,-78.96533840763833,68.26501639762222,117.15459054296136,59.23341235877573,B,-44.615235565530185,0
53,Black,E,40.28937998100104,-132.44075966879885,-58.12114646606995,148.96594900778894,A,143.69287237510372,0
67,White,D,-92.18268922555156,45.68928679496989,12.300725193113735,71.00367819819573,C,-77.29374309227579,1
58,Other,C,206.36095344134566,-31.530033897861426,-49.68763119824564,-94.84595794677448,A,70.696800211533,0
30,White,B,-8.110405676799974,66.76539191384873,193.77397527690363,50.278290145675385,B,96.96127145133346,0
70,Other,C,-0.3003980044941259,-140.4363734733823,42.94570387262382,83.8460223417879,D,22.57308621479873,0
36,White,E,20.65697817635355,-88.06080500277963,-56.76701214842791,51.33654916657151,D,-84.98608757714044,0
29,African American,A,-125.15608706070071,25.83793946309307,-116.74587198518032,-52.020210198586014,A,146.32792469995246,0
51,Asian,C,-41.405256805409685,0.7862627639603279,215.57244804860613,47.83448674515825,E,-84.82661973334223,0
35,White,B,-2.455669757928754,93.39838564954776,57.61683322501242,154.70015096870654,E,32.782817993171385,1
32,Hispanic,A,97.516005148721,-158.29195665485426,-79.08691773449571,-62.75276513637591,A,-133.9864494858868,1
65,White,A,-96.83281958782769,119.96034202993103,-63.8668291962076,-118.69822640802843,A,64.56370120552715,1
57,Hispanic,C,23.239544969351563,-20.58894555252176,154.29962480091208,-5.718719761694372,B,6.082159351666383,0
33,Other,C,-103.44767905216405,122.17502288676046,11.423687839265268,-25.862780469304226,C,-33.409228400263146,1
44,Black,B,20.810978820421397,19.732527444222438,-135.64537948653395,-1.809435038863629,E,6.172921487167915,0
56,Other,A,67.15395449303875,-245.50285938438753,18.859223327096743,47.68455749285955,B,8.071741916021434,1
23,White,C,-23.745056079397855,132.04589041183777,-209.6171076275819,-67.8466403979369,A,-167.40455557992306,1
72,African American,E,-56.86760305859943,45.30324726893931,96.04934971401731,92.96658379180116,D,-94.16801954713648,0
61,African American,D,-74.6308394342914,7.834877036442052,-32.95382660843003,21.837054992541905,E,-77.13612119051075,0
