ethnicity,Veteran,civil_status,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Hispanic,Yes,Single,No,B,-111.86891047531564,D,E,80.3097369413453,52.09548841962584,-70.14628238490008,77.9362123266358,-157.9986453573482,D,-32.5317539033558,-128.88180143651607,44.22220158957686,0
Asian,Veteran,Married,Physical,A,-137.1891084183831,E,A,51.80700166585065,-34.967123441159494,-166.04858753108905,45.09090216278398,45.50596410012372,C,81.12427012003177,13.61586040563637,-34.17556205997272,1
Asian,Non-Veteran,Widowed,No,A,-24.36752619680769,E,B,-19.865645767089863,74.13109170878623,-40.39909240531598,-165.17788762336963,18.258846497168317,B,-38.042815558100585,-121.2198320665636,53.09695986772216,1
Black,No,Widowed,Yes,C,36.15878876232761,B,B,27.755009474113983,2.787070485441374,68.63847463130695,94.88382785017576,131.18972447998246,C,-99.9997011239857,64.26121136416486,105.03069248913133,0
White,Veteran,Divorced,Both,D,-138.05340146485187,D,E,32.98480539789274,161.78187048671884,-69.2368188212573,-17.95946041939115,-13.552513029670937,D,201.45495672791318,187.18996667833534,-216.7794233461084,0
White,Non-Veteran,Single,No,A,-31.504888016251627,D,C,95.77308746125745,-82.4392124104467,15.095933936574953,194.997865881915,114.52436687035453,B,38.26541176340898,-72.96430504258421,-145.34444120011875,1
Black,Non-Veteran,Divorced,Physical,B,-15.51058037111677,C,C,37.8442936552248,-91.34265300015761,185.7263300870198,-12.908632049390311,-78.94056779625649,D,-115.40807164915574,-95.31383664211046,103.61637849704827,0
African American,Yes,Divorced,No,A,124.37738547089849,E,D,-11.0064415791274,-124.72486773635036,86.90142915755916,-1.085147202917473,-19.140902150657066,A,-35.033579108614035,180.19587865108977,-50.113408969705176,1
African American,No,Single,Yes,C,20.04473749918208,A,C,-239.39165813697852,122.44009253501315,-32.11025897959184,-94.36216785780016,-72.24469165791497,D,63.69068472333218,24.398962545719364,-57.94537893579922,1
White,No,Married,None,A,107.86235267651831,D,C,-80.1114808689015,-34.144897041435655,-93.85306905195357,13.661941216367584,14.492446702654163,D,39.41978556509183,46.120840954331065,-20.05931911096033,1
Black,Non-Veteran,Widowed,Physical,B,-21.81928716622496,D,D,-43.50249808626268,47.8502849013606,-82.25250880427528,178.4519292573999,9.05952379060662,E,-153.3672381785648,204.83422068642554,-37.28187072411126,0
Black,Non-Veteran,Widowed,Yes,E,-2.8235235376268717,E,B,-16.868873541309306,-198.86722507129446,-10.500959691631572,-46.2035566659514,166.28876227677338,A,105.71234583502138,-203.00150570121534,-75.08453692974516,1
Other,No,Married,None,E,46.53189852476217,C,A,-65.83709859157038,213.53411963339138,205.99744307820362,21.440464170610763,160.6522141625345,D,-326.9887331309789,78.94187605583231,33.247350250693685,0
Hispanic,Yes,Married,Physical,D,131.97150085245144,D,C,-30.629963769364544,-126.8053050297357,181.08609108093324,-24.685807838112378,-158.88743261692252,A,30.256483465098555,-54.91816450837248,-186.4250522957702,0
African American,Yes,Married,Physical,B,62.73167047569827,A,A,39.98769893016693,87.83107108457504,-50.12500811022517,-270.50851684469717,82.36123078133,E,-102.44262982294529,-129.77310538304977,29.274135781758332,0
African American,Non-Veteran,Single,Physical,B,-10.004752304606976,A,A,-48.551604267024,-235.32908271014884,-50.661003347094756,-118.92042921441042,-56.32048886355877,D,-59.68186970884204,105.27848834589102,109.27119538428363,1
Asian,No,Single,No,A,-15.09856967168583,C,A,-0.39531161884995725,-84.4222279179012,-79.6546107769744,-39.441348514345535,45.8493093343643,E,-81.72652517604668,-5.66740970644195,42.99173507900766,0
Hispanic,Non-Veteran,Divorced,Physical,B,-14.790082262602883,A,E,-52.26765042123696,-22.827869335376057,-4.075789460019162,28.270843743236696,11.953337283645423,E,-63.7306256705167,-178.46312967273087,-61.553167963338154,0
White,Non-Veteran,Married,Physical,A,92.31747745291489,C,B,-35.028581254022065,-2.3372381515005394,230.58521417075036,23.754704755972476,58.029829073947404,B,-86.66061294421681,85.54520515209059,32.568880285881505,1
White,Veteran,Divorced,Yes,A,130.96160105576465,C,C,89.75075590935374,-79.74968514445098,69.36063353821343,-15.874184273023348,89.46490613825692,C,-38.93641772614991,45.23018460590639,-105.49392946543759,1
Hispanic,No,Divorced,Physical,E,49.68385567289838,D,C,-34.66289292993833,-92.69862567759475,74.23166476808575,-126.42441348968296,122.3097456234435,C,-10.764960655289709,17.04003357707515,-151.40363938600018,0
African American,Veteran,Single,Yes,A,-21.41575290687739,D,B,13.220738644770805,36.73849124215386,62.630239987626,19.795740539260557,31.329126718351002,B,-126.10379521538849,53.284469486900754,-30.736018471245096,0
African American,Veteran,Single,Mental,E,-17.637954512395922,E,B,-97.68707640005015,-12.685301103458421,193.87854861123245,-5.38506622112777,-5.56090098517817,C,-25.493103167508462,-230.44080567827098,-106.97231742294919,0
White,Veteran,Widowed,Physical,C,122.87842271540637,A,C,117.65093632473047,14.340606230153998,180.1010618176268,-129.92396584509785,27.608266826939108,A,101.75644484764916,27.408076548589598,-24.64740752908046,0
Black,Veteran,Widowed,Both,E,125.10174198179355,B,A,-35.91442968441791,-5.517564718459647,-173.89540129214686,51.19835692543554,20.538174899700717,E,50.74989069937628,-118.01483896532736,21.512491939165937,0
Hispanic,Yes,Widowed,None,C,-133.4190457780644,E,C,119.90368083432715,-121.77570181650172,14.38999542909636,21.713726347123515,-29.78127166406187,D,-104.04649655872353,19.51725059726214,78.40975091029001,1
Black,Yes,Widowed,Yes,A,14.067890353689908,A,B,17.99324008459652,80.42240466772628,-108.91104346276936,112.4651322245654,59.615349901069095,B,-110.62846591531003,-5.718392292098968,62.27006766544593,1
Asian,Non-Veteran,Widowed,None,E,67.71012046617986,C,B,80.32390987444187,-224.67580161796238,-71.89987220477792,-14.592742610936371,-123.47730300553967,C,-14.23268595631228,-242.77081151435524,-101.36568593992139,1
Asian,Yes,Single,Physical,B,28.522528324971542,E,D,-139.03662945291742,-80.99058436427782,84.96234937018716,-23.764265737630865,27.62256795585212,C,172.89761187934664,-150.30567500488925,-82.07877589873762,0
White,Veteran,Widowed,Mental,D,-8.336549465702966,A,B,-20.326751549436185,19.84102350551476,-84.79674223546499,30.572569322636124,15.032499295430945,A,274.2878522160759,-105.42201195765412,82.77546610213973,0
African American,Yes,Divorced,Both,D,-23.613031225879247,A,E,-41.02305004435637,14.343395565559142,165.51862822784474,-35.58415643922765,128.3815668399427,B,28.639976343158896,-219.14846340836385,-2.6094656541158443,0
Other,Yes,Divorced,None,D,-37.73877804869581,C,B,-9.114054442375574,-134.18609286266792,31.765882063058648,-9.355958769851219,214.31155652755697,A,78.3901612910301,-68.1281206009126,-45.973104186488726,1
Other,Veteran,Divorced,Both,E,87.50989058979538,A,B,-83.71174446876563,32.42246208011519,-33.873393528072945,5.617178417364754,58.32436240459189,D,51.99063910673589,33.09105822594249,-39.52962097774159,1
Asian,No,Single,Physical,C,-202.90644378284296,D,B,-46.69192084148745,-118.61713696084873,-9.63872883812992,37.98351680408956,126.08865746410778,B,30.426962443907296,10.832935602166959,-50.91502016607007,1
Other,Non-Veteran,Single,Mental,B,-16.551479087008836,A,D,-39.085207671770185,103.93770242320403,97.76039350356145,131.59552200696186,109.6808899392829,E,-1.6417519747389715,-28.751657029279976,-27.20308408327935,1
Other,No,Widowed,No,B,72.44767969902254,B,B,-69.55301822515187,87.2513322888749,-24.034561580766713,77.76162914447042,-8.501082165958827,B,35.283126213725616,-31.117102344081122,-161.117179656879,0
Black,Non-Veteran,Divorced,Mental,A,97.47545228901743,A,A,-22.50068476493831,135.19837537957292,-130.35731876619045,137.38553348825826,-170.68489425823233,C,31.46873245755814,-46.18549120380259,-63.23020115229788,1
White,No,Divorced,Mental,D,60.451735471041765,B,B,45.28537859373734,72.99540068338268,88.61231672942199,-31.953060596547196,12.160234674583316,B,53.64271495600722,83.91947820695943,-70.74376490245578,0
Hispanic,Veteran,Single,Yes,E,13.082291804460757,A,A,-26.802577909911136,196.38920343419838,-93.70192423981365,-25.28864010960913,38.17449204752019,E,-57.68719282446953,231.43557520650822,-16.616877244747815,1
Hispanic,Yes,Single,None,B,23.919229428714278,B,E,40.33301528877076,-117.657382610934,-50.19465702870447,-55.94711502865975,9.620256195986588,B,-152.93551129526796,-137.9632927602275,2.2228980853482536,0
African American,Yes,Married,None,E,-188.14031650362358,C,A,66.50491663386906,-9.408204965647913,-16.033368926011228,-97.12056793827631,134.2807593068316,B,-2.663816225273406,87.03598557209811,187.32310070005474,0
Black,Yes,Widowed,Both,D,-181.84897373222603,C,B,52.557841859538726,24.609698812005394,-60.67293151609243,-50.73000803618679,-29.81480347199356,D,-91.22712953931872,63.41541356410221,-199.84319654495607,0
African American,Yes,Married,Yes,C,23.20501941000527,D,E,-60.500918826060335,148.183025536456,-85.16924597214019,64.67659306647809,199.1555263039285,B,19.35118041177729,-4.69703988256591,92.0526990928678,1
Hispanic,Veteran,Divorced,None,C,31.0932585993782,B,B,7.585665072347059,350.6282808691745,190.3115726172239,108.55042380349589,25.61081548113926,B,-8.732176559172636,163.42840699053397,-19.810194537437077,1
Other,Non-Veteran,Married,Physical,A,-43.41975256190734,D,B,-56.15423569895568,-171.9578415075846,-48.73996226707794,82.40298206142883,181.02319557378587,B,-29.320727144235846,1.7473571726521748,-44.580465647463576,1
African American,Veteran,Divorced,None,B,94.34930776269809,D,E,73.16858084196274,88.36795387206313,135.86324576287058,-81.21974982681725,-42.66904883596788,D,-72.84614122587212,91.85190835038671,10.855662031685068,1
Hispanic,Yes,Widowed,Both,A,41.70067746819882,D,A,167.68611945156223,-68.14200055833453,12.80955785419941,16.53770530507902,-25.896361574658762,C,-48.790474154824274,0.46126126229508246,69.33600926044944,1
Black,Veteran,Single,Mental,A,-123.45533850299458,D,B,-243.567312970705,-119.1712619439614,-82.1181930452823,-83.14853638473836,135.13859118920877,D,-78.37891542279225,0.2686235393998768,-47.95604055083211,1
White,Yes,Single,Both,D,-36.23198720028695,C,A,45.21972593538269,-77.07387087992494,-189.59865085170065,105.44011214311446,21.99831315691402,A,102.36935935502362,-44.65125915026651,-62.108235330211755,0
Asian,Non-Veteran,Widowed,Physical,A,140.69425519703006,C,E,67.15766766766774,-228.43129456391046,37.73574531388598,-65.35272577086074,83.74375344224588,C,6.271492900476633,12.77918070167302,-21.256725310074945,0
Hispanic,Non-Veteran,Widowed,Yes,E,79.83514698337821,E,D,279.1439003420221,-256.09038077655583,-88.46162196019066,64.41775258135353,-295.99149571710853,D,161.75234184963955,-187.0445989065771,-4.487627197425604,0
White,Veteran,Married,Both,B,26.538270020266253,B,E,10.564052957906602,-219.3510281574327,31.4377884370465,-61.65172118105684,-163.67392836788906,C,16.560003990095048,5.620130974460157,128.46014457615752,0
African American,No,Married,Yes,D,-50.91440262418509,C,A,-88.92644212731027,-40.51622614086817,239.98915546013322,253.8987761070353,83.9383328301325,B,68.67158748696686,-18.867357027132112,-99.94444753861505,1
Other,Yes,Single,Physical,E,-15.0396521842625,E,B,144.92137768162948,155.3778188077238,-42.39075108201259,13.524115968804306,-78.87850745583107,B,-203.5033501148082,-81.66580144261853,-95.68264111121815,1
Hispanic,Veteran,Single,Mental,B,217.72679131855512,A,A,166.78384917838792,81.7708730500055,109.9612053477976,-104.81874442903944,32.432264649936485,E,29.42278789341421,98.85276988925716,-54.23101355749799,1
White,Non-Veteran,Married,None,C,-20.06101033013328,A,E,186.31565233768333,200.24571650254722,52.580693886128515,-33.026104741788956,-49.8270608281221,C,75.11606644314112,39.42731500071998,13.62862845829407,0
Black,Veteran,Divorced,Mental,B,-3.7948405274413157,A,E,-36.66941792081296,94.2027685822008,-110.51313721388236,94.05240971594229,60.850563995115394,E,-63.05606059968856,-12.443309442078606,-147.66307447476825,1
Other,No,Divorced,Both,C,46.527986610416946,A,C,-81.1594066435351,177.5028025977201,-11.074193823760686,17.110688725383035,47.985693934788856,A,-66.18997503820478,126.42128433755518,-22.873676735114007,1
White,No,Divorced,Both,A,-85.4255821785587,D,A,170.0992785536169,8.403182546550783,198.502284070391,13.136661588333192,107.27196870018811,E,33.79244584162056,124.08772422629627,227.9118806521833,1
African American,Veteran,Single,None,E,70.26250929938062,D,B,44.38135510317524,10.988273735688225,44.27996795297093,23.258794820841942,50.11805832688968,C,-15.744863769873566,-30.149578325635694,5.361825561391794,0
Black,Veteran,Divorced,No,C,-104.16066989308104,A,A,42.22426266545636,-38.67221756647851,-118.22079275685908,-92.94531861466102,-23.180908905937127,B,-5.0779711113123005,-143.6891128543175,-6.416408095920964,1
White,No,Divorced,Both,B,-88.96142147666825,B,D,73.90154141383238,157.12149217769806,68.05355510237692,12.357408181840537,-44.91253564591441,A,20.410508277590772,158.62209314014203,63.93093080878243,1
Black,No,Single,Both,D,75.40024630512346,D,B,8.887247225542074,-118.24931690414462,-28.567155495774415,-108.45574753466747,37.732945756472226,B,47.89849253391013,48.99834468932689,81.49433876064408,1
African American,Veteran,Divorced,No,E,105.65088716671171,E,E,1.5231811821257855,24.046205048729494,49.25781933361647,-92.50395044379093,-55.241494734625576,A,34.35996813439884,-239.08238621275845,-71.92681784810497,0
African American,Veteran,Married,Both,E,114.29301010203822,D,C,48.943728694498276,-52.64731319068356,-195.4556695668617,-31.09596885594806,-220.51154535228105,E,194.169531503697,-124.0100058302028,30.05381252278017,0
White,No,Widowed,Yes,A,101.61057232532733,A,C,-5.828799951881344,90.46656456062479,27.551248618970526,-11.897477433371447,79.0908056557738,D,-27.446872886508277,136.36346217280735,-122.1508148154585,1
White,Veteran,Widowed,Physical,D,-8.102560374719255,D,E,76.02087480622734,93.43503131557421,46.562015721543894,10.502847719140911,-53.949946087558196,D,42.18448390100489,-66.65622305340905,-75.71708637211071,1
Asian,No,Divorced,Both,D,82.06072411648604,C,E,-35.90608171767985,102.2142542956614,34.812296777533454,-55.0323249485117,16.328824300490798,D,-275.76980560895595,-59.578302053467716,230.35013002316026,0
Hispanic,No,Divorced,Physical,E,2.0809188367441034,E,B,-34.848715410306696,86.34015850254396,98.57868877253728,122.68816691614927,-276.9192470594459,A,39.365996841612635,31.15084619589059,87.63534956389068,1
Black,Veteran,Divorced,None,E,140.508689319457,D,D,-107.30769484732612,-28.91518209840912,136.44155404524864,-46.10828079283364,165.95551217454582,E,123.64812560097751,-0.3875322893053204,57.80829061154766,0
Asian,Yes,Widowed,No,C,-90.15409960396109,B,C,5.051175177372767,15.959814773909986,140.31966486267754,-60.83632189597149,-88.55821134620594,B,1.8395399886383157,-114.95550253271945,136.76505420502795,1
Other,Yes,Divorced,None,C,-21.999663092882756,E,C,-194.96827275346848,51.87408985780525,13.66368737441697,17.286257177191374,25.345231580283855,A,28.054961903393966,-134.52184063414873,169.6999005903693,0
Black,Yes,Married,None,D,139.91144338595723,A,C,-11.985203493597469,46.85454384382508,-21.44413532890468,22.903465919734785,103.89425220634602,A,-55.08028275010828,-192.57407893543436,122.87709777477427,0
Black,No,Married,No,D,40.33932221804191,E,D,110.71798954640883,-173.81028269387468,25.308531974759706,26.294609740884333,41.98645226644091,E,-3.2793789789163834,58.0598892233599,-99.97714838555756,0
White,No,Divorced,None,E,-71.54385439220673,A,B,100.26188904695645,-37.79158822470687,-56.5027118718711,90.85292307788922,106.97783089825784,A,21.84405215609767,111.39559520973448,134.3175978192068,1
Other,No,Divorced,Mental,D,113.6331790996735,D,C,15.262259798068312,110.32310321592715,-67.15156790261624,-104.52393794134353,164.64758261456367,E,149.42781917715206,51.20983467224902,-55.34791480913,1
African American,Non-Veteran,Single,Both,B,122.6485107668451,C,B,-174.72255853005421,-26.322536712741396,-63.85258999761607,-85.77364347789104,21.413983987506143,D,-276.2883309781097,120.90031200580876,-6.710759404703783,1
White,Yes,Married,No,A,1.9077198056034417,D,E,134.17306062007572,124.88188298835414,89.45687367868186,-124.03972071019223,-37.25162880592512,B,-109.22071383613041,71.51983715911739,75.07683398652121,1
Asian,Veteran,Single,Both,A,5.892341532828975,C,C,-28.136496524933186,136.55561047379794,25.16063771344012,-45.19887115040137,-16.157486711238555,D,-102.67661632868833,-167.36115354981956,-186.55030264812217,0
Hispanic,Veteran,Single,None,C,48.76582500620565,B,E,165.32054623455468,-98.6273639196746,33.23037851917633,75.44125537829605,54.66711669264717,D,-198.29941278929448,-23.237787192222132,90.5611981035276,0
White,Non-Veteran,Married,Mental,A,7.767067506465243,B,D,5.782409546393373,2.953121120773859,-19.468620743354474,99.003283739436,0.7369507162555606,C,-4.848815342524115,-169.08898941671907,-51.09388532883992,1
Hispanic,No,Married,Both,D,131.53680561455155,B,D,93.37061654505109,-0.4227492971170985,-95.26160556444732,-68.85539355281244,-25.631349993532282,E,-47.23746905230953,141.30121891266333,-166.9391700435047,0
Black,No,Single,Yes,D,-22.11910812436241,E,D,-171.6141432078011,41.67739478525052,-12.781135127619686,100.7179627906003,-44.529640350567696,E,116.28281437753962,-0.7018532524709022,-187.7024649646421,1
African American,No,Divorced,Physical,C,-195.32649062582013,E,E,28.800975478337453,53.00477062336144,-176.46726973374678,82.04044911884004,140.56073542935673,A,-85.78592159863109,-110.35703277836775,-122.75298125520816,1
Other,Yes,Divorced,Yes,C,49.01436943386413,D,D,-50.615519285957134,-3.763962163373866,91.42290767844182,32.353332974604015,-100.03588170140041,B,-142.91484064742392,78.30374105765699,188.83556814381834,1
Hispanic,Non-Veteran,Single,None,E,148.99904270685883,B,A,9.556299271936322,-42.5843602348902,-33.0508273652246,-103.9538858589272,-78.98774928234134,D,201.75693884314705,-54.89058929447709,-83.58969595334675,1
Other,No,Widowed,Yes,E,59.31497691290303,D,D,-154.43613707062573,-41.5073267898525,181.05822739032703,-34.04633962764719,-201.43754106245356,E,14.805632476233171,55.38642499777382,21.61266078568357,0
Black,Non-Veteran,Divorced,No,D,-15.474351265167845,E,A,5.515081577048059,144.49219112115702,93.24342036629001,-103.62695738746407,-30.44323248378368,D,109.62408340229342,-39.204628248995256,24.979164533587145,0
Black,No,Divorced,None,C,104.71870822945242,C,E,-26.245057330374046,-59.295594576865575,-42.76451897897091,79.21994653119839,-130.48458883367783,C,89.73756343835055,-67.42726322910104,120.71080290179685,0
Other,No,Widowed,Mental,C,216.8665185785596,C,B,-61.54392133827703,218.92409481463164,-170.67167207925533,-20.757808447276243,86.61072501376852,D,-117.40061483693154,-14.288759773098974,131.29210942870162,0
Black,Yes,Single,Mental,B,-164.7616012398892,E,B,-8.22348145291924,-25.392433399172976,36.26277985906542,-124.83374035376033,-104.92607348320018,D,-125.35628656685832,68.0390295720857,-54.365677729623826,0
Asian,Yes,Single,Yes,C,54.18592272496742,B,A,-30.543930554008043,169.43519933884386,59.51369924718222,2.9056068818244323,88.80602019502898,C,94.8825701454441,-36.58516743003478,-63.63667406368325,1
White,Yes,Widowed,Mental,D,28.842880131615956,A,E,-51.18978278243108,-200.10708889399407,-64.1481532721748,122.29668128101005,-33.850321880758486,D,-162.63081762400986,-3.92093204268477,131.73161924370908,1
African American,No,Divorced,No,B,-113.98475331360105,B,A,-74.62699813983744,-16.358914501626117,98.17477010812958,11.140619208200146,-203.18944969197204,B,76.94108286980659,70.19934198263383,25.216890244238797,0
White,No,Widowed,Mental,B,-9.598845787611738,B,A,-130.53173023749,133.4192520061103,112.8474794789605,35.67685374063607,-171.3956393794017,C,75.35834870534202,20.21352484535937,84.26290172091073,0
Other,No,Divorced,No,C,-211.40146429089452,A,C,-102.46610530147768,147.13617822769857,55.38675941020129,-142.87806769094777,86.06871808428555,E,-23.287951828224195,148.45758614247995,-91.95959035743412,0
Hispanic,Non-Veteran,Single,None,A,14.40412315113522,A,A,76.14080290602236,-32.988876016071906,-72.23857853305361,3.8641532353843884,-61.145290291008614,D,-97.20896643745618,-83.20927537895247,63.49677627913087,0
Hispanic,Non-Veteran,Single,No,A,19.24204273136474,B,A,-128.78121295087175,-99.27424011586858,17.4262270938074,122.02227827106312,-34.59827066386793,B,-32.434271529753694,-112.41760868363073,22.85225699608646,0
Hispanic,Non-Veteran,Married,None,C,-15.750768172781349,B,C,3.331709057113542,-129.8098587412808,-105.70553599721639,-5.147674365457559,16.869336587884465,A,180.8576871362883,-119.89953190168927,43.88034937409228,1
Black,Non-Veteran,Divorced,Physical,C,62.27115607567344,A,A,22.785075975511525,-23.95237713094012,-198.37281760487895,45.859920371999216,-27.060810576421883,C,-163.26351564246775,154.6069239647781,-58.252228222125765,1
Hispanic,No,Divorced,None,C,92.26397154648149,A,E,-25.424637151937972,103.44011505666329,-15.759104063936283,145.98043682545338,-90.25853439529374,C,170.09982371403296,-76.25507855670693,146.71096378217982,1
African American,Non-Veteran,Widowed,Yes,B,-118.02673507252433,B,A,-102.45181696777061,-62.41096441028936,137.52925457618875,3.886719252332664,-142.21675532591,B,80.6973501228048,38.59355246020107,97.22037399489867,1
Black,Yes,Widowed,Yes,C,45.600766628797196,B,C,-33.935163280588995,166.34359028274463,-120.49288839482799,-179.41322781456108,-44.9785168747184,E,-20.269619825627398,-80.83379900711549,-98.4494903379036,0
African American,Yes,Single,Both,E,-44.416272439073445,B,E,-39.764152528940606,-4.6410360992670725,-133.97570600433008,-122.3731354288278,-201.33638515031572,B,-79.94875638821874,-60.44588876900126,-51.58440311559755,0
Asian,Non-Veteran,Widowed,No,A,-170.0588186632334,A,A,-26.584278833927872,-24.469014816748448,23.49963859374675,-177.985289410127,70.29730585132626,C,5.445718633382322,143.76733476477966,49.79393905987527,0
African American,Yes,Single,Mental,C,-167.8455664100716,E,D,143.24847441208345,-119.8663290437638,-51.54877331849265,47.98529762871906,-143.44713799257346,C,-90.0163000784825,-16.275282906070508,33.46170058126735,0
White,Yes,Single,Both,A,199.85124682008154,C,A,67.96193265710289,186.21565400835925,31.438206431442318,-93.53536270085223,-85.93273682051804,B,82.94819999169218,12.995686652645869,-5.932061283572465,1
Black,Veteran,Single,Both,D,-71.02712922889134,E,A,-142.10269388097464,-42.786540021030525,62.66867871751042,-60.44015351571047,-45.76743990899778,A,100.92997793073026,143.79039025374666,43.38112080455905,0
Black,Veteran,Widowed,None,C,-3.0380308407762837,A,E,-3.991845121771678,27.259901996557566,-22.282803936902095,42.62799060187783,-135.84065992553204,A,-28.420019542460313,10.865031393129588,72.90288448234855,0
Hispanic,Non-Veteran,Single,Both,D,-139.86615200228505,B,C,-76.26691032516064,135.85067156733703,-297.9216114328009,106.03301324709456,-0.18397407059033546,B,46.291686596120535,-142.41938957203004,8.696148678182011,1
Hispanic,No,Single,Yes,C,-97.47598266671716,B,B,9.771082810662522,-0.713455563589148,2.534343286808573,6.18482331568189,23.11432293060191,A,28.99978876348402,-20.556808100244087,38.002885921970545,0
Black,Non-Veteran,Divorced,Yes,B,244.28514375941157,E,E,-19.171600367465643,-72.91770374262873,-73.04537611852723,116.29869274919594,-29.259075121021233,E,-56.1843245356306,146.6687288573527,-53.720631528918936,1
African American,Veteran,Single,None,C,-15.613617805544806,C,E,13.02316187846117,68.67575142849151,149.91152124675116,25.49602455105107,16.893655024866703,B,-37.35594018783976,47.302750713408905,-56.698562784713424,1
Hispanic,Veteran,Single,Both,B,4.103326405996129,D,D,-104.28848740268725,-30.809599885163134,69.16277691769027,-118.39418689325412,48.90366601748012,B,181.69087488029405,-66.62904560035281,-67.08631083078868,1
African American,Non-Veteran,Married,None,A,100.912379099423,A,C,-216.070190480042,-149.74528678753876,171.99734228550082,-144.16513447301566,-119.08619475471735,B,37.756027514026634,-31.67633887120659,-103.71602900383319,1
White,Yes,Single,Physical,C,-187.67831692236004,D,B,-34.70002449840499,28.520505126567635,78.9410543592104,-15.633643714251924,-33.23872663805587,B,-19.46679968570586,131.50999298820471,113.54729866484676,1
Asian,No,Widowed,Yes,D,-77.67045130578335,E,D,-39.83745391893634,-82.5751019926353,147.6378960203727,56.655683523997304,37.49578715579347,C,136.68958819658744,57.22432994787783,-54.01978602073844,0
Asian,No,Married,None,E,-114.38482677951865,A,B,-84.9370526934868,-70.28517326316346,-150.68061467914248,87.3091388953037,71.50511808083017,A,-82.74626689876104,-7.556643783729139,147.64615452750178,0
Other,Yes,Widowed,No,A,-42.50675097711674,E,B,31.699504084971352,-2.3528600913160935,106.7848166300257,59.10959340674163,77.95461695084303,A,136.0152888570413,-18.511895148079148,9.92851579488645,1
Hispanic,Yes,Widowed,None,A,51.1393002480236,A,D,168.24740784489416,48.889573056499714,16.064803393580025,232.65099985611806,67.89618122203261,E,176.40875417542392,4.515678643859763,185.30683636368312,1
Hispanic,Veteran,Divorced,Both,D,57.908879929262056,B,B,-110.72213824595481,-85.90394601849526,91.43561866150444,6.249744969616981,21.267110862281218,C,-138.46190673430903,10.39069899019812,73.81937373537058,0
Asian,Veteran,Widowed,None,E,36.28202573510262,D,B,14.333296957780082,-121.37415627246443,-110.6977209968989,104.10867113329975,-9.714479149742912,E,48.18781104091439,175.39034694038202,144.80566705088287,0
Other,No,Widowed,Both,A,-65.8493177620258,D,E,-131.68446266782695,16.666070783918173,-61.43147721109812,154.89007731928268,-26.707104339805365,A,-201.6568358953669,89.73804798494263,91.63025852833357,1
African American,Yes,Divorced,No,E,27.696475194251875,A,C,16.640022142434447,28.969136166406084,9.578542552113479,-39.45055139724846,-76.65968288605416,B,-87.48332855582987,-71.6532772194399,27.16605331039514,1
Other,No,Widowed,No,E,10.464564503854884,C,B,-14.47260765634238,-113.91967833616849,51.75303235042854,22.31416605364358,33.25958019511267,A,-157.44952223592207,-198.1713796766678,-1.3044201885028088,0
Asian,Yes,Single,Mental,B,25.55951581064932,A,C,107.33996537931527,-4.25204237038724,118.5474956245636,-55.7031738382388,190.85627928963572,E,-80.69892675175015,40.531896132157875,83.68820730695889,0
African American,No,Single,Yes,B,131.3475897020183,A,A,21.619324420285768,56.41377940492066,136.63494978582762,-91.85075668333921,-77.75708519950064,E,-107.49159467640486,108.2508486211448,-108.99708371359512,0
White,No,Single,Yes,B,73.89667702209954,E,D,-113.9039700603137,197.14176826293905,-39.12158396877718,190.2526151594491,-71.79174602024206,B,-54.0507986507958,4.866545716021846,-315.28244363820795,1
Hispanic,Veteran,Divorced,Yes,D,-45.03985300137236,E,B,238.07413167702327,-247.57287877820144,-13.074130181116828,-127.00464148723931,-84.8293092945233,C,-69.01028033135552,31.78508894283371,-17.787458773021537,0
Black,Non-Veteran,Single,Physical,D,74.53742275405644,B,B,-111.2569118967082,-302.9646322425243,94.0031727059022,21.423586331892277,-146.30747518274814,D,112.80355970288439,33.94621416329392,-61.39506103627017,0
Asian,Veteran,Single,No,D,-131.01370241104212,C,B,-38.981083289613856,158.45471234186127,149.83388794758233,-21.981501254651842,38.01821608360013,A,-20.725112563926473,-252.11947763180223,-27.475469674272368,0
Hispanic,Veteran,Widowed,Mental,E,98.46315147128918,D,D,117.33344504130861,63.04706390953775,-9.66195398550258,-66.30505697627275,-11.479163961583419,E,81.04352291041664,8.107618096264677,-149.46000159006385,1
Other,Non-Veteran,Widowed,None,A,-68.46667505020167,E,D,87.47763041537439,90.69940236893078,108.76883106543902,180.34446406621564,39.63373900681272,E,-139.18763303797394,-1.755456236139993,-19.22935425291055,1
Hispanic,Non-Veteran,Widowed,Both,E,-67.43091151885108,A,D,-19.826919085342055,-41.379358973679494,-16.755826168623145,95.06080939154752,-34.600159449515715,B,-142.56176311103934,153.0037133820462,-150.86761522349573,1
Black,Non-Veteran,Single,Mental,A,-3.267076102833941,B,D,-230.61756798211275,9.378019578217057,-115.84557582349868,68.77918698841336,254.51930750490357,A,45.75309405459889,124.09976118329311,90.04694388640524,0
Black,Veteran,Divorced,Mental,A,-65.9087731997073,C,E,60.50870705035458,-96.0387216233458,20.85440767683541,119.64203401653259,-64.7941374552042,B,-181.23981092970044,-87.6757360451108,33.139572489506776,1
