civil_status,AgeGroup,anos,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Widowed,51-65,53,Veteran,-11.136752364011313,-17.13738955400147,101.68976579630973,-17.043340277163452,E,-94.06256768799307,23.949655332437075,D,181.23293684865763,1
Single,36-50,22,No,3.8712603475978344,-44.6836755309219,-19.400375796438727,28.643321292371482,B,-6.593105218356757,106.28755922935365,A,-66.37528380005597,1
Divorced,26-35,36,Non-Veteran,44.57295530147498,-46.60447825981904,-69.55079621581748,-55.71032355934666,D,9.968970024067138,148.11973182145422,E,3.48598065925066,1
Married,26-35,34,Non-Veteran,-113.76702462767798,71.50360801812225,134.9018829422918,-139.41773970744197,D,-58.828335767905905,126.62660236701555,E,-35.44161504279646,1
Divorced,65+,43,Yes,-149.27087907611468,-195.85359607401475,50.61049076993124,-72.08008061563397,D,111.45479035682506,-5.141475602730198,C,-166.7578700281932,0
Single,18-25,68,Non-Veteran,-103.46267584776815,-122.5748159086163,-109.73014896153754,-46.85685068699186,E,121.3905384095638,-23.09365389416693,B,-62.75533617285694,0
Divorced,18-25,53,Veteran,177.723899378491,-56.230060789112244,-110.64035740632445,-89.21773453324184,B,-76.97633796001645,-24.754541965556335,A,-78.7932733665007,1
Divorced,65+,47,Non-Veteran,103.15740595163831,98.01827168366832,204.17227344526748,36.498049133372966,D,3.7334325675079647,-1.3469162355915594,C,85.60151294830537,1
Single,26-35,40,No,-40.41890936404917,54.148505262021565,-49.27502636692908,117.15827425773728,E,168.36777730870588,11.225324865155867,E,-1.7467271079579076,0
Married,51-65,69,Non-Veteran,-98.06736581269001,166.15507431729944,19.778954681775215,-60.57655139297725,A,-41.0266241583946,50.97612404236786,A,173.73087272113898,0
Single,26-35,66,No,-109.53163584096848,163.96498069953384,-54.74883845180302,-134.67294284445512,C,-81.74437656467167,87.75840654155417,A,-19.943360151750912,0
Widowed,26-35,45,No,-26.598057403379567,87.14681540961836,-104.93749074546292,77.07497835458467,C,-116.18109576206008,127.35157423279992,C,-48.912178427873634,0
Single,36-50,74,No,-83.5458007195671,-57.56050902515302,43.85637066977315,-1.5197559450604903,A,64.29590413733666,-40.234433135140556,B,74.92821988410462,1
Married,36-50,33,Veteran,-7.146472722392552,125.16676198022196,-0.4212620076448709,48.65489014161378,E,-47.70583508964177,-69.6737676128491,E,-21.091128782566955,0
Single,36-50,42,Non-Veteran,-154.8627969944575,-93.95777719941262,-58.584605739325426,-136.22489837537125,E,-102.91448808467317,117.72192217368602,A,-17.218335958843106,1
Married,36-50,21,Non-Veteran,95.21828978129217,-185.7110878527522,-136.24389146201685,5.844124267987391,B,-48.60331114221765,-59.4652015552053,B,-36.1373589127863,1
Divorced,18-25,37,Veteran,-79.16743110009267,110.29751611030427,-0.8408352997263157,-44.943191271314944,C,76.92387586438,-104.57268142425495,B,-53.74355614239461,0
Widowed,51-65,68,Yes,-17.133596152005275,72.98265560129249,-110.5590962080645,127.34358639803484,A,-73.52097654323599,56.06173068413042,B,-72.0447984848248,1
Married,26-35,71,Yes,-114.16068236465435,46.75782044731117,-25.63411529953612,207.9406011896997,C,-0.23369123803279224,140.8680855474625,E,93.23364482885574,0
Single,36-50,40,Yes,-181.07358599693563,-55.64628977860572,-17.51187749886805,13.328263314947053,C,-56.130896759530444,134.20988139223905,D,-141.88462428132095,1
Widowed,36-50,79,Yes,-76.15292447511685,57.979399360990826,-14.591118142583776,-75.59600561266521,E,107.07157609552263,94.5262373997523,C,127.3363138194352,1
Widowed,18-25,44,Yes,210.14242173478337,-0.8454657257838114,-28.981415114917258,-101.90852043741043,B,-100.83615825966214,50.81702869796254,B,-0.9423035351416108,0
Divorced,18-25,58,Non-Veteran,-4.322299179677743,-115.54910474973978,-173.28889340055503,36.529914450826055,C,-6.729799665175347,150.33990994954044,A,-36.494028773045564,0
Divorced,26-35,42,Non-Veteran,-64.68272565017507,-32.65888899629712,114.03547506404146,198.4293809220014,C,-84.21282663133287,-103.59737057916827,E,106.57023392106453,1
Widowed,26-35,57,No,-95.40230595508363,-57.723985060748106,-47.36539991083506,-153.44140699624253,A,-63.79434387309122,124.91077930635173,D,-52.300229418574354,0
Widowed,26-35,72,Veteran,-41.72960225250297,22.23890856602161,115.36329077442869,-59.11862243108735,C,-47.67581130908419,29.568206820646015,D,6.429880291237917,1
Divorced,51-65,33,Yes,45.65815419375065,-119.126334516069,-58.65738191992149,-71.88272891084615,B,-12.895491718562557,-25.35645714732971,B,-47.162287016604274,0
Married,51-65,77,Veteran,-148.8714925417333,-158.36385461866593,20.350712814727174,-67.75752488438002,B,-90.84756302354472,69.50535374678006,B,-22.04048281921496,1
Married,36-50,43,Yes,-48.25056953040688,-110.05718979662133,-46.24593987237255,-99.59031015615213,A,7.247236849536488,-56.87424509578047,B,-4.800316273013554,1
Widowed,36-50,32,Yes,156.01629232306226,108.13112890293104,-198.42666397971368,5.898878394095252,C,-49.44327693949656,71.72038836439127,B,61.53458961906135,1
Divorced,26-35,19,Yes,69.0146538545513,104.93819562599036,209.9306839146927,87.21824423391622,C,74.87671074876778,81.30350422723227,D,25.879656308608666,1
Single,65+,35,Veteran,29.156412213294878,-41.31924351767031,68.12106783775951,5.33719031625998,E,83.79424735008867,-16.14423387161261,A,7.010266482545719,0
Married,36-50,63,No,23.562845740247994,-108.14155900713294,-21.069741074443435,-9.236496674806338,D,-28.626234799341916,30.422488188521978,E,61.970348206210026,1
Divorced,51-65,66,Non-Veteran,-23.73319534837666,-36.970871794481965,-37.80507766999675,214.9589360609972,B,-43.59894098677134,-66.43878766501278,C,102.63392747190545,0
Divorced,36-50,31,Yes,-156.18004235638665,132.25442329950755,154.22563037696986,-35.18887107916667,D,16.895181778014017,-48.198767613689895,C,128.59597971359227,0
Single,51-65,59,Veteran,75.5174932511205,145.7491186012393,-35.80438553919645,-25.36982717136874,E,-43.240919186534946,-3.793577545433661,D,214.76103030286149,1
Divorced,36-50,43,Yes,-137.19498751467563,99.56096591329239,-64.61451215957025,-41.80144291442803,E,-109.98021977719539,69.05244210056402,B,-15.980268539095576,1
Married,18-25,55,No,-12.714457980588628,63.98245593074366,-178.7331498837862,-135.2946552625222,E,-63.38752606211514,-152.0043698590819,D,146.87846476025916,0
Widowed,65+,61,Yes,-54.18097317757553,-33.10040060957616,101.22787437654598,-8.854766576214102,A,50.07208442231323,-56.80834835074803,B,-61.24255501665572,0
Divorced,65+,75,No,-66.18440253964079,-66.64471817225508,115.33496244325701,-2.797905842602897,B,-94.64036956922926,14.265071423732467,D,54.82546285851916,1
Married,36-50,63,No,-50.1849576552694,183.80935802210507,-152.48862690901996,27.73517192348204,A,-40.2524162350099,33.726631967069764,E,153.25509833169124,0
Divorced,51-65,61,Veteran,-42.75541565258615,86.85108271139252,-91.82954425947317,130.18693873148985,D,75.067227922092,-37.378566579419974,D,-28.998054011315936,1
Divorced,18-25,71,Non-Veteran,-6.2288757398855035,-169.6685322995581,-52.621172145201214,74.80209050881646,D,-122.56596064307617,43.196117335020034,A,132.35655068657513,1
Married,65+,44,Non-Veteran,15.134481476540437,-20.645950189951567,153.48436971124693,-84.87448395475411,A,42.99185253567932,80.21387239807515,A,11.7169069148681,0
Divorced,26-35,49,Non-Veteran,-22.3651837168294,-21.46403047885285,-110.91532192473275,20.848192151082383,B,-64.88536898143688,-39.373293416182825,E,-23.171445443228134,1
Divorced,18-25,52,Non-Veteran,-41.083865503230555,-171.70009652305947,-142.55285151462675,-17.296192189225838,B,52.207260497363826,48.481301619554024,C,-118.18791076248357,1
Widowed,51-65,79,Yes,209.25511067965107,-145.2000363545051,42.081320073777135,188.50909445138225,A,-133.5965206339808,-126.73427357102722,B,129.13097269958803,0
Divorced,65+,42,No,-241.30513731547882,-65.70866854028327,153.29140722858273,-84.92615026072879,C,41.89297234832906,-36.0054267078927,A,40.31588130297876,1
Married,18-25,60,No,28.553691408259386,18.900750786630173,-49.312920644511834,-73.27585205437603,D,-132.42728375773544,-13.909846212519414,A,55.11858657255756,1
Widowed,51-65,37,No,22.98523077250323,13.105275932944807,-39.200096909895535,-7.587382540499766,D,-22.596175890593265,-2.134920382894464,D,89.3459719516994,0
Widowed,36-50,79,Veteran,2.7686445436218845,-42.6102928230138,-61.35054907061479,-14.369008797482497,D,-27.606844709084722,-40.76686783446657,C,58.675193542104296,1
Married,65+,69,Yes,43.331935374492396,49.82521971666043,134.53415175210603,16.892403638188576,E,200.18551932031312,73.36933387350093,C,34.56555375222852,0
Single,26-35,74,Veteran,-93.53782596320599,-125.51252727700368,20.27210776460439,96.65179907261945,A,57.11713951025379,-1.9097883609879476,C,-136.9551918162179,0
Single,26-35,39,Yes,21.123519391622363,-9.417877295218103,130.74198805753966,-39.545917551619496,C,9.465878979179385,104.87769282489165,D,-77.71972213796342,0
Single,26-35,29,Non-Veteran,93.68308219959852,59.3023665678495,27.288808424880123,43.58682787507025,D,98.50562197130644,100.20683790956681,E,98.73234236750388,1
Married,18-25,59,Non-Veteran,77.48901261942545,-3.589002134146482,-203.27644460759458,-36.236463543502055,E,-138.98822374581243,-61.75194814278403,D,-20.763049588423854,0
Married,65+,77,Veteran,62.083463426359664,-4.529068724659413,-259.8809603369786,-32.91768556457091,A,-29.391301653909597,-247.96588478634027,C,-23.062677393973914,1
Divorced,65+,55,Yes,-118.40023566918654,130.75115832261847,131.54302120419433,-48.67277777642395,C,44.80038662175371,133.6673893760284,D,-39.95940099793619,0
Married,18-25,34,Non-Veteran,34.98936179402892,-61.87531680402638,44.4219720880271,-73.27218422707084,B,86.59526935501664,249.72080429144518,E,-23.098648771352636,1
Widowed,51-65,46,Non-Veteran,78.37163865499397,69.74555398970385,58.429335366182364,4.849238667631354,A,32.102010237375,44.20710400684864,C,-69.97085153469472,1
Divorced,36-50,56,Veteran,-40.89382076714876,100.38075915849667,102.27777470461841,-20.468320239903115,E,-61.516526993389405,28.1861135040703,B,-94.69077155439102,0
Widowed,65+,59,Non-Veteran,-26.714998627257764,97.38169876120266,247.04552241631097,98.2620349515735,D,-10.526815714753447,59.41734571353017,C,31.98174344993484,1
Married,36-50,31,Non-Veteran,-52.381242830411345,111.62912411848905,-114.50593170700981,70.13545253284279,A,31.155839355959415,-122.54092020272971,A,-78.66738413407055,1
Divorced,51-65,22,Veteran,75.5979119992566,-0.7844196292219823,-127.36295552276032,49.162639913557996,B,75.00803778456614,65.99895217037127,B,-79.3775220867188,1
Widowed,65+,24,No,88.25511153966605,100.46797296967557,176.76880373262773,-124.17647464267915,B,-156.64023987416132,115.22046863922417,D,-166.7479604944128,0
Married,18-25,49,Non-Veteran,-177.2061657137129,-115.40615892348096,114.03979984517787,-11.85471554695629,B,-72.02915211695078,157.16975595357238,A,-77.7599809122437,0
Widowed,36-50,26,No,65.82466363468802,31.815161052268397,-203.70859731835017,62.286066130821396,A,53.82043418998587,171.8436954525742,B,217.72731231213046,1
Married,36-50,45,Veteran,164.68807403596236,20.78261190469368,-19.747082911322252,-104.50584267018974,C,-57.250625488865225,60.291702916854106,A,-7.6303049495312205,0
Single,26-35,24,Veteran,132.3158073331333,-26.01006556237181,-191.84263389399612,-87.34815109391427,B,80.18663446196369,-80.96741863154689,E,-17.211238258742203,1
Married,18-25,36,No,-20.12336515517085,-73.67300727158067,-119.38564878447986,32.20958679013401,C,-29.590263294078834,-31.85135839553765,B,-27.6319900642424,1
Married,26-35,69,Non-Veteran,137.1131057677272,244.79975855189906,-106.74079994761311,-43.58952906527402,E,216.98025646273976,48.03640859125008,A,140.29373460985136,1
Single,18-25,70,Non-Veteran,20.477818190304404,117.00611616439616,-176.76636780335517,-93.39042872136955,D,-107.29621070807012,-2.322506302247379,A,-132.6523067826186,1
Single,36-50,66,No,23.79098649597872,77.08964949447589,52.08516787233003,-20.162383206293207,E,-102.27457100778601,-43.67461816227712,A,86.1457194114044,0
Single,18-25,45,Veteran,170.0776999397148,-112.90189391244714,-26.019215161137044,-11.987375357226366,C,139.73268079165416,-50.5056143401696,E,-42.353237360535935,0
Divorced,18-25,78,Yes,138.0152264562268,22.35560344594028,23.55934099333256,46.79358066742025,A,-48.983230152398626,-42.98926862964352,D,-26.80724837891928,1
Divorced,26-35,42,No,63.06690342590166,-68.82723794720414,85.7046398210683,-120.70904162323582,D,-23.053213909469196,12.778649258132905,E,28.457756894465426,1
Widowed,36-50,73,Yes,8.890502210113098,-47.480870944594315,113.78375676771373,104.48915249346823,B,85.16037552118814,-48.23222752901145,B,-81.57643493207782,0
Divorced,18-25,24,Non-Veteran,-162.31258499272514,-109.83844406812398,201.16990017763686,76.3151254380555,D,70.31524255785588,-73.03032961486824,A,132.8166450263285,0
Married,26-35,18,Veteran,-107.62008442068402,-77.71750571252039,-197.6962681187543,193.13850854600432,B,-163.98479042260425,46.368594985931104,C,-38.96227925944159,1
Single,65+,58,Veteran,37.71956273114703,9.308841466818285,-111.59809216212983,152.15353999969562,A,27.326345041699568,-83.02202921055675,A,9.5682825753474,0
Widowed,26-35,35,Non-Veteran,94.94571808315835,-158.66681097999196,74.08332574689852,10.385210612307235,E,195.60530201105556,82.63613842010074,E,27.78949133963209,1
Divorced,65+,73,Yes,-70.53959896579555,-58.57613597403598,40.84511263206912,-116.50421854301527,B,52.180822910919375,31.01750715365514,A,86.35263324640475,1
Married,26-35,25,Yes,-161.580413126578,159.61874969127058,28.63829157797923,-13.805357507501462,E,4.18326718437776,-153.56559743719777,B,-41.92054444066983,1
Single,18-25,69,Veteran,-24.51996952655562,86.63965080175888,42.70892574921674,-22.618734532112743,C,59.26948537368093,106.1753347065504,B,-5.439570974338838,1
Divorced,26-35,30,Yes,-48.781592152021894,-18.368798044308715,154.46591927186228,87.91034520585956,A,-53.15965498857268,109.47486835449509,C,16.532765432209263,1
Married,65+,71,Veteran,18.33840880219396,-92.88384492813773,67.46142916656007,-128.02984024261053,E,25.904019992276865,-73.60265088813959,C,42.73315563293971,0
Divorced,18-25,77,Veteran,-142.34065213701078,-84.93039009662174,-157.16032496515948,44.99864664546887,B,-88.00969659069028,97.04903792662081,B,-18.916506113231243,1
Divorced,18-25,46,Veteran,113.30933077926362,-53.07295384224259,-49.53036692900773,-6.128900400607891,B,1.5684967168532515,18.274506741945284,B,-144.96339391781584,1
Divorced,26-35,25,Veteran,-4.536051677028678,-64.14768156347317,-96.03750592750227,82.2384567081557,C,-28.294816302541225,117.55709624742705,D,108.5694855576499,1
Single,26-35,36,Non-Veteran,-29.682863928435626,-63.73188105860185,-180.93807719242622,72.83692778298779,A,-39.44164369520423,-18.664525308009306,A,6.898599849799385,0
Divorced,26-35,72,Non-Veteran,-22.29311394480316,-108.38400859505597,-127.0068151932104,44.68372353476153,B,21.78262419174951,-19.659072004966045,D,78.95030885673044,1
Divorced,65+,26,Yes,89.93051068470844,35.22302464375628,-33.3119476866966,140.30670951725722,E,39.44434386723653,20.852739648706297,D,43.17054572461902,1
Divorced,36-50,77,Non-Veteran,88.08720425366425,-59.82940327311758,21.484284669874217,17.823816331756255,E,-9.001056964037394,17.359200786569637,C,-29.925070141447403,1
Single,36-50,42,Veteran,-43.28254545418105,-17.963833156347615,35.45191937848748,-102.15179539104665,E,68.86542370858619,129.26708142992828,C,45.61844680110535,0
Single,36-50,53,Veteran,55.16189945207176,53.97063987691924,-140.45497551777984,-154.66299820564765,E,138.10929799590005,59.92592962332667,E,111.90623389791638,0
Married,26-35,29,Veteran,-60.25654237481402,22.523712783346603,121.79415713426116,2.761138896975932,C,-108.49945406907662,-4.668825837714862,C,-51.8574239912409,1
Widowed,36-50,62,Veteran,139.42843295053066,56.54653051746674,-48.753103731893766,12.2444540327967,E,-5.184873374509053,-36.65935314228017,C,-88.92449125628454,1
Single,26-35,29,Yes,104.77223548774977,-17.352971527094905,107.04315878419095,-104.04884171307292,E,-5.255639796448372,-120.2783746626239,E,140.87329552661473,0
Widowed,51-65,31,Veteran,131.1161877767547,-87.8224076358913,-101.46299324563577,53.43094960064146,D,4.054068066410366,82.53150217508465,E,-13.643770086167043,0
Divorced,26-35,20,Yes,23.77008816118879,171.11336268153389,-22.051609947732377,-20.843655856715877,B,-92.82864919020066,152.41531554788773,E,-258.6343163784932,0
Widowed,26-35,79,Non-Veteran,-75.95755260787554,79.48666639394501,-120.58110971864404,12.546771429546533,D,-115.53165194207983,107.91916267513268,A,20.23640015735197,1
Widowed,51-65,53,No,66.41787942255574,197.6977356952349,36.49153940319817,15.898476732568106,B,25.254282388632905,73.1439096603686,C,-121.28141904191432,0
Widowed,51-65,20,Veteran,50.64199443472871,-33.10423051672706,1.611289732047415,28.122879324240202,D,-31.198260013378665,150.7693622964017,A,103.72591638856498,0
Widowed,51-65,27,Non-Veteran,100.3686524807234,69.41842840191252,-99.53644560725397,136.48911717558968,E,-188.38225426771825,41.90508234895704,E,-146.76104031834234,0
Divorced,18-25,30,Veteran,-71.846267647087,74.54755198412869,-52.125014905005784,45.810249135955765,C,-91.07096250414949,-9.785258057803993,C,-41.34246890990088,0
Married,65+,77,Non-Veteran,-137.19929732429335,47.078468489322546,-2.446870882417586,-110.73033042305032,B,-55.61980944473791,24.477306709208225,A,76.64620391545222,0
Divorced,36-50,62,Non-Veteran,141.31807995685207,137.19314348598527,-69.42715005420254,66.81735637959534,D,-110.83322256159708,156.02160431161434,A,11.530721713558169,0
Married,18-25,51,No,6.238702214812565,-98.42938229578127,138.2282872197948,96.82892485548867,E,63.08384861781773,117.6115788743862,D,28.41089198486488,0
Divorced,26-35,55,No,137.18213683617034,-99.89301718456514,-69.39152833720999,-40.265199946952464,A,18.79897262325342,-61.369038744220305,A,57.44773493343376,0
Divorced,51-65,75,Veteran,7.540492908546064,82.2612658760054,-9.041479736597564,138.80189474869647,D,99.15527448613706,-193.31526883915237,D,-76.89102045567736,0
Divorced,36-50,59,No,56.67999790429516,-103.38043557704756,147.9327418922272,65.75713127154418,C,173.92100440267345,108.83544310251696,A,103.78210287297624,0
Divorced,65+,73,Non-Veteran,-4.540512927048375,85.41232482457755,-78.51610539075052,60.76207147621449,D,9.193114184467849,-25.72028317770657,E,-78.08767029251989,0
Married,51-65,45,Non-Veteran,28.099270609101843,51.803274642156246,101.42634898378333,89.88895595956848,E,32.799624310445765,-79.94373251504001,D,-52.558203658506045,0
Widowed,18-25,55,Yes,-202.2896091631973,-19.544200450890976,-47.75639519809573,-14.211043145888205,E,-165.46079606000953,-145.90487652645922,D,137.72254859741025,1
Married,51-65,36,No,66.42218155974206,-67.92345843426362,-58.83444059923082,188.59601777011994,B,-35.27658297113205,64.67174806954202,A,-111.15040315717886,1
Divorced,51-65,54,Veteran,-78.04233408508848,-42.48773071727398,-14.86502151020421,-54.251877912195724,B,-87.5613341480078,-88.10716536259562,E,8.849841990729747,0
Divorced,18-25,46,No,103.50565709991511,8.895439601994193,74.59082314015406,-36.36546738044408,D,91.95055673545552,-113.08921868144157,D,82.76173390238985,0
Single,36-50,45,Veteran,-61.329033689426694,12.566999412782403,-12.394933265058539,22.16955583778335,B,95.20798914158848,81.55557171139493,E,-74.7429433280217,0
Married,26-35,37,Yes,-71.51724813063592,-45.17359174992639,-152.59956540064184,165.28852098062657,D,-140.25854971289823,115.52355735843824,B,137.24211649434318,1
Married,26-35,73,No,102.04005517168856,-118.09455575018168,-201.69919217407642,-139.2919708919902,C,117.2628832794036,80.58190117122955,C,-48.94446598570825,0
Divorced,51-65,61,No,58.17936039893088,-190.7018209971263,-35.784241617407964,-194.85670171349557,D,55.651782575834176,46.30519567760676,E,89.19874226488723,1
Single,26-35,43,Non-Veteran,-165.09942947257056,-1.2389622389406127,-5.264324508244377,99.53743008296507,E,119.47854769928922,-125.03706774184764,B,50.32825454502217,1
Married,26-35,61,Non-Veteran,85.22464747327705,70.97295497559898,-144.90161338254416,-12.570988860726581,C,-49.38041608567897,-99.92841781868228,A,-24.21077697631134,0
Widowed,51-65,35,No,-85.91640164123606,-57.26754440652165,-99.27176228018946,-8.173554368691004,C,11.249210908059256,7.702427290743333,D,-66.59042866137844,0
Divorced,18-25,32,Non-Veteran,-44.9664258839406,81.94271077427373,137.11900203225352,-101.66980093249403,C,36.43539744480777,123.96433820703159,B,-155.12031414293236,1
Married,51-65,65,Veteran,-16.835487622764088,-31.749432836963965,70.35375180908886,5.061151585367645,C,-11.86333497031823,-98.7782749854312,E,-15.185644595463724,1
Divorced,18-25,59,Veteran,-152.97438482772608,120.48286662011859,80.25399250091027,-145.59126078975956,C,139.54195026347864,-237.69111892821596,E,-82.25199868295209,1
Single,26-35,75,No,-80.42226116648652,-50.88363763687551,0.6596287485107231,-5.222752190424724,A,87.3023900148431,-186.59177705371854,C,-86.14491745699301,0
Divorced,51-65,57,Yes,-102.79441705928225,18.753737157128562,-24.748058092943904,-85.37460126923534,E,2.1123816371421005,-72.52862132903516,A,-16.036679302994774,0
Divorced,36-50,35,Yes,5.692303740794212,32.46245261566511,10.154222620147085,-49.906351355599504,C,319.62377174721166,-41.85231452766532,B,131.6679321619104,1
Married,65+,74,Yes,186.4547687908357,-86.58761948450558,-149.71749471123582,-179.0557909720933,E,11.73988806085903,106.96075002679429,C,223.5874887714066,1
Widowed,36-50,36,No,-15.833252453795991,9.86125157222662,224.1553321706473,48.49001828226777,C,175.69947113390694,-112.21017002501257,D,-41.83935622525332,0
Divorced,65+,47,No,92.84232906598241,-190.30388945266793,-12.071849215582414,-130.94498892027343,E,-13.896880764751222,-102.84691605393297,B,-56.303647459803216,1
Widowed,18-25,29,Non-Veteran,-99.57816962280876,-75.96049019413461,3.0988919995778414,-143.22649852654905,C,136.1900715177671,-13.198381867752268,E,65.62697632353243,0
Divorced,51-65,46,Non-Veteran,-46.93969546722561,-40.63621683068334,106.64457533988363,-11.946649513655148,E,158.6377815141168,-228.74155308855495,B,22.80639188148887,1
Single,51-65,54,Non-Veteran,4.5894290182240915,66.7249380682921,19.54127845502151,223.88280902615625,D,101.91091446012868,-48.246544725638294,D,-20.26816852218129,1
Divorced,36-50,18,Yes,-3.5318504867165883,61.26459339216868,-298.4812295758781,76.30381276942795,A,17.05064990093175,42.033696750324765,B,-0.004143976322379051,1
Single,65+,49,Yes,95.66311056412967,-90.11970969668539,-20.851258976527838,-131.61417245348792,C,-12.558240570951842,-26.222537398487617,A,-101.1705408384836,0
Married,26-35,19,Yes,27.425586612171898,132.0975580606933,-91.99109694301535,-136.33271969601805,E,46.18792169675337,-43.29142960285257,D,144.31788364444373,1
Widowed,65+,66,Non-Veteran,0.7637101500897666,60.16472053979756,34.11194036109338,34.34359714104612,E,106.81375341358645,148.32049637493205,E,-87.21512900161241,1
Widowed,36-50,40,Non-Veteran,-39.628966133168824,-26.525474892007534,-62.048842614685874,-178.68179344855724,B,52.066425633022654,-84.6432165963761,D,35.50487711336359,0
Widowed,26-35,53,Yes,-149.26451958063336,16.641763358676553,9.371794613837817,-163.264179529442,D,-76.0957049596971,-6.905380976614425,D,-18.804729187935997,1
Single,36-50,53,No,-28.059584416969052,62.54483240603451,-98.93416038678701,5.932754380229042,D,25.813403782894778,-183.46983434679868,A,11.192434988209197,1
Widowed,18-25,55,Veteran,-177.0083959670103,-94.25090944182686,-17.93216625827447,25.02039977367313,D,49.6856039297878,7.06283992807526,E,19.93611294677603,1
Single,36-50,42,No,13.08133930938232,-36.66280460913091,60.11087965640587,55.875279438966395,E,70.27714722957602,-20.94272646258857,C,-217.68001058709876,1
Single,26-35,23,No,60.639541042653036,-87.43050965368543,34.27808369605646,-2.008861758861221,B,-62.388962715716985,115.5526635315902,B,-30.74312533367887,0
Single,65+,72,No,-18.80948737835078,23.615198827679766,19.420285534471287,165.44742537195413,E,174.85247973027057,-15.792428186563265,C,-27.066267441464355,0
Married,18-25,71,No,3.671498953790067,72.40570211015138,-39.49562957277171,136.0374410074593,A,53.262364989444755,-13.587348761699097,E,-10.653181012619351,1
Married,18-25,21,Yes,-74.62047632726832,-27.482834307645465,281.67960434349,26.13306982342521,B,72.62055458390988,-21.502549373113148,E,25.561168333271294,1
Widowed,51-65,27,Non-Veteran,-38.23942847399936,-124.0574479694432,-42.61031146628495,156.55097325575008,B,76.0307950516858,13.691714875246749,C,-48.24025293777296,0
Divorced,51-65,62,Yes,-140.46507736659586,0.47664806167240487,-35.85847542274646,-83.39833889866067,B,-116.54517853304733,105.4340632255996,D,64.92001402317723,1
Single,36-50,46,No,-94.70178301169206,34.904160601865364,-47.97966144048574,103.01625838245221,D,-101.66591004949674,-130.21637993987915,E,-85.65271176108146,1
Divorced,51-65,69,Yes,-90.02769160337307,4.873646725991572,-12.503534458456572,-12.662585440701374,D,1.0856400349304003,-87.87673075276774,D,-4.706502482319492,0
Divorced,26-35,62,Veteran,38.86970880777124,19.234283168255043,40.34009880210837,-119.22925879783344,D,83.91560322844795,46.65533213496843,E,119.00398858744803,1
Divorced,36-50,31,Non-Veteran,-87.14927162327001,128.39311769247854,9.318081562982236,-49.71798956373858,B,-250.10187524281528,151.19529778837702,E,77.14053383307143,1
Married,26-35,40,Yes,83.02761262802318,72.63776044978773,54.90770567199979,-68.08994627488396,C,-24.51064497553654,-25.669435278629177,C,23.06477767025665,1
Divorced,51-65,37,Veteran,158.53122616820292,-2.3014105967743794,56.33794043214853,-27.55685509129447,C,83.54060474026974,40.31342385583091,D,44.453365175120936,0
Single,36-50,43,Veteran,31.029279506194403,-223.304786819477,54.425908314603,-9.441883743745999,E,200.16803243527494,43.59255072330777,B,36.78935396606616,1
Single,18-25,66,Non-Veteran,-82.01203293755212,-100.96246444273882,113.08995668722415,40.774859898226595,D,182.9260712872054,-140.5381285049016,A,34.23190284701033,0
Married,26-35,75,Yes,-18.412397508890056,-60.560825225132895,32.58170330378073,147.57362071394326,A,162.90849988890582,98.18118302416046,C,-146.41041333409268,1
Married,18-25,59,Yes,126.49509356425463,-70.4791642118551,-12.927395070868778,52.57820110007435,B,-161.58194068407894,7.731229245163028,D,-50.79481520449342,0
Single,18-25,25,Veteran,-100.5226164130708,64.42366038424267,99.40086846650587,12.300823389202613,D,124.17491688233264,75.93544327753236,B,-223.71055113122335,0
Married,51-65,53,Veteran,-11.014033873519649,-249.31166883584282,-91.72422062116887,51.31826554587998,D,66.88379279164998,-30.947107911960536,C,74.03400462205589,0
Divorced,65+,53,Veteran,0.8310445756817697,12.627037750052331,-67.32548753040929,26.087372712850758,A,-87.72743315114361,-41.42121130521618,C,49.36240879847458,0
Married,65+,64,No,-5.014291201461043,-47.221353653805245,130.37547840666002,15.49419743623018,E,24.995742990367255,-217.92363360182884,C,123.58626630784852,0
Married,36-50,75,No,75.91179544354468,12.830391994652942,-72.27702259510292,-46.75432967561367,E,-87.52206299185693,78.02395629466584,B,31.663647663458498,1
Married,65+,57,Non-Veteran,231.8732819387588,-111.9135956421325,13.882149822308886,7.939598832902697,B,-80.07434196190293,-64.77921338317564,A,162.24325162713464,1
Divorced,26-35,68,Non-Veteran,-29.201140106664848,-28.54128256452586,-104.72676817480628,112.52112884231371,A,-74.05943085151584,93.3664260663212,A,42.528310701603246,0
Divorced,51-65,36,No,214.37827255836496,-40.13698761086374,-151.65890515303641,-71.56970983227748,A,7.937553254899648,-133.85961773952312,A,-118.27829067812262,1
Married,18-25,39,Yes,114.22217345631162,34.173219862375184,-1.5949461557020288,-15.040712179084913,A,-108.18158138965084,80.30524925168345,B,189.76087230984925,1
Divorced,26-35,23,Veteran,-4.674315622398081,-135.06866260335892,68.28992438475649,-97.38902587855624,C,11.430466914899558,150.8128465740496,B,-307.913425787236,1
Single,26-35,75,Non-Veteran,-124.31281308343904,-193.16889711305862,-51.04778034863309,-3.178240010182464,A,-98.0133980016313,10.673154640466166,C,-10.845261910123142,1
