Age,handicap,veteran,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
97,None,No,Divorced,A,23.496433776117,-65.62164281909601,-57.32309150982856,D,D,E,1
66,No,Non-Veteran,Divorced,B,26.425472862362714,-145.17147622008224,-0.08753129759647772,E,E,B,1
49,Yes,No,Single,D,78.9935134597635,-10.113445016031617,11.852619772043042,D,D,C,1
85,No,Veteran,Single,E,-35.14034229537552,-209.37136393780565,-81.29523790189693,B,A,E,1
61,Yes,Non-Veteran,Married,B,3.429246598016753,28.450863421580387,132.1070484618456,D,B,C,0
70,No,Veteran,Widowed,A,185.6061589381434,-143.0748167162178,-117.19744307769584,B,C,A,1
59,None,No,Single,B,52.25349040777195,1.2541401995311279,81.82415597740706,C,E,D,1
90,Mental,Non-Veteran,Divorced,D,12.570075766391831,-70.5812625862933,-168.33002364721682,E,E,B,0
92,Yes,Veteran,Divorced,C,38.45672561600061,-63.1991786008265,85.29004245032483,A,B,D,1
75,Yes,Veteran,Married,C,-196.35859685980463,-60.28791374799901,189.98410902359745,E,E,B,1
54,Physical,Yes,Divorced,B,109.50653929953592,-159.26245789386485,125.65943914646202,C,C,D,0
77,Mental,Non-Veteran,Divorced,A,-99.4137219308188,-9.940666994812581,129.02007553238647,A,C,D,0
69,Mental,Yes,Single,A,97.04189045996033,-136.02572526056557,-130.83793598093493,B,E,A,1
40,None,No,Widowed,B,-82.68636985576354,-37.756856931519515,147.92616365133793,C,C,A,0
67,Mental,Non-Veteran,Married,D,50.41751150083608,7.306377811718331,-58.05181782532862,D,E,C,1
50,No,No,Widowed,E,43.26684208482383,55.917981299036626,-4.924406205759147,D,A,A,0
56,No,Veteran,Single,D,-59.55570698437318,-79.74772154441428,-69.92374674606839,E,A,B,1
92,Both,Veteran,Divorced,C,190.33944349092093,-65.42388320617565,-9.463402266216967,D,A,D,0
26,None,Veteran,Divorced,E,30.790341875175198,23.49534529390952,89.62653001773205,E,E,B,1
46,Mental,Veteran,Widowed,E,-45.784836456955695,-128.16264550445723,114.65440685927328,B,A,A,0
60,None,Yes,Widowed,D,-125.20285616284627,-110.64309464574269,-4.939739200346574,E,D,D,1
50,Yes,Yes,Widowed,D,-91.50093932703936,-48.0201019982016,108.51177933154732,C,B,D,0
93,No,Yes,Divorced,E,-62.78062578093115,7.559098413013715,109.01781533655645,D,A,C,0
39,Yes,No,Divorced,D,-15.328843780387166,80.29019223103475,-117.63800955957491,E,A,B,1
26,Mental,Non-Veteran,Single,C,136.7070595091953,-125.7783277851138,-52.698148066085615,A,B,D,0
66,No,Yes,Married,B,-147.40778771919213,-47.33400667079449,1.2050563542449302,B,B,A,0
53,Both,No,Divorced,A,146.7457957801942,28.266907169473875,-64.91601569311455,A,E,D,0
31,Both,Veteran,Widowed,D,34.78295035561726,-44.10600897851349,-19.33192103031062,E,A,E,1
41,Both,No,Divorced,D,-5.41168336331214,-80.45268677853136,-147.08397134406076,B,B,B,0
91,No,Veteran,Divorced,A,-141.7317686464407,-156.97546932158673,-89.91442985508861,B,D,A,0
94,No,Veteran,Widowed,D,-107.52929164248559,-95.83413958604648,-50.960378388037434,E,E,C,1
75,Yes,Veteran,Married,B,177.79743389313404,-49.526216223944914,73.1817075220308,B,C,E,1
46,Yes,Veteran,Married,D,58.58005127089135,-19.06046560942286,-76.57572503007687,C,E,C,0
54,No,Non-Veteran,Divorced,B,31.12829149849874,62.37039572815364,-67.75700984061042,A,A,A,0
38,Yes,Non-Veteran,Widowed,D,-113.48044941548483,-60.501264647542484,189.094314726634,C,E,E,1
20,Mental,Yes,Widowed,C,-75.61085265458142,-108.25884477363851,-85.92058685932588,D,B,E,0
37,Yes,Non-Veteran,Divorced,A,-10.406708449627123,-76.19261050968456,-38.467426525802075,B,E,E,0
34,Yes,Veteran,Single,E,-32.81847563606677,127.43099960194336,-61.47122465100507,B,B,C,0
52,None,Veteran,Single,E,81.90580289222653,17.055560179352597,-94.57672518829942,D,D,B,1
20,Yes,Yes,Married,E,-3.481763636794208,-9.791763282443233,6.5352558761744906,A,D,D,1
49,Physical,No,Single,E,64.5738196576469,-66.43697769459655,150.0415212973827,B,C,E,1
19,Both,No,Divorced,C,-38.498079769431364,-150.45220633130512,89.80367121954855,E,D,A,0
84,Physical,Non-Veteran,Divorced,D,104.60767297581613,50.51985321301453,-55.00082054025379,D,C,C,0
89,None,No,Married,A,-76.87709267780207,-78.18412871112731,28.922128471716885,E,E,A,0
53,Mental,Yes,Widowed,D,-260.98611819709885,46.4429028842505,16.809800464380242,B,E,D,0
53,None,Veteran,Married,E,104.09575158119542,152.25290804231634,-12.162747212126694,E,D,E,1
41,Mental,Veteran,Single,D,146.06957225416153,-2.9235940553421926,-11.296196599551083,C,C,B,1
19,None,Veteran,Married,A,78.69848416330869,-13.656565527138268,105.67652721052904,D,D,D,1
56,Yes,Non-Veteran,Single,A,218.56033637579228,185.18208471724,-33.31168236536566,E,E,A,1
67,Mental,No,Widowed,C,-23.623045925046306,-69.05529516357748,-137.8023534568147,C,C,D,0
48,No,No,Single,A,68.26957110718969,-239.5619921811107,-168.41869064068504,E,C,A,1
60,Yes,Veteran,Widowed,A,-184.76794517324814,290.20883960215247,190.79275431290554,A,A,A,1
55,No,Non-Veteran,Single,A,-136.70311257527067,11.751450241433224,193.1204224586627,A,A,E,1
91,None,Veteran,Widowed,B,6.330585242787954,6.013201281169338,89.04843335017009,B,E,D,1
34,None,No,Single,B,49.14672831476682,-141.6376158156668,-24.28786079893282,E,C,D,0
97,Both,Non-Veteran,Divorced,D,-225.8548608328482,-64.44382240167505,72.83132480928164,E,D,A,0
73,No,Veteran,Divorced,E,61.587164064574786,-11.581446269220796,-76.33756912412366,C,B,D,1
28,Physical,Veteran,Married,E,-62.212741444415265,-17.612497577152077,-67.6212406946864,E,E,D,1
23,Physical,No,Widowed,B,-84.99960629606879,-63.944725869015215,268.72087115844477,D,E,B,0
23,Both,Yes,Single,E,-195.66540719192548,101.19497834466151,88.5511352840181,B,C,A,1
84,Physical,Non-Veteran,Single,B,52.427112829790545,-160.68520666558578,-47.8192684642488,A,E,C,1
53,Both,Veteran,Single,C,-94.76872846145133,-28.43100726756433,-111.87448722763729,B,E,E,1
90,None,Non-Veteran,Married,B,-97.93987588437811,-79.15857972266815,-20.180052588479978,E,C,D,1
21,Both,Non-Veteran,Single,A,51.54613866639097,4.418174996151519,52.60034072219691,B,C,D,0
70,None,Yes,Single,E,104.6146982915356,-51.32014136750852,-42.401390914451255,B,C,C,1
71,Physical,Yes,Widowed,D,-75.26692047488251,85.33145870753016,-117.51080137589625,B,B,A,0
72,Physical,Yes,Widowed,B,-130.06173536638377,94.48199017995854,119.4762119237919,E,D,B,0
37,Mental,Veteran,Married,E,100.52218896452906,-47.24232822851827,162.90689475156572,D,C,D,1
94,Physical,No,Married,E,85.68963792498639,17.10606445273584,-54.98111768557076,C,C,D,0
96,None,Veteran,Divorced,A,96.02385963431811,245.33653703100532,30.423282672944058,D,D,D,1
48,Mental,Yes,Married,B,-41.38477864282908,-49.8642823503566,4.670077515149257,A,A,D,0
67,None,Non-Veteran,Widowed,A,176.43207544216153,87.00725074690088,-270.3355027058475,B,C,C,0
75,Mental,No,Single,B,16.444360169130537,46.55879383835544,-23.976233223639774,E,D,C,1
46,Physical,No,Divorced,E,-145.89325439753668,14.524850337356934,27.794548527667466,E,D,A,1
74,Both,Non-Veteran,Divorced,A,-203.52776479805948,34.17038806530806,210.40147907331104,E,D,B,0
73,None,Yes,Single,A,-23.226103141253752,83.9001363370314,60.052874858939035,A,E,A,0
75,Physical,Yes,Widowed,E,5.692212347944977,-40.88271599212936,-57.67359894697746,A,B,E,1
56,None,Veteran,Widowed,B,-11.194004776137037,83.6329692769897,-109.86580614999961,A,E,E,0
40,No,Non-Veteran,Widowed,A,146.865458003173,52.268582494280544,-78.63447633912106,D,E,B,1
56,None,Non-Veteran,Widowed,A,-5.344114715716472,-88.77688346407261,-48.036461882363874,B,D,D,1
95,Yes,Yes,Widowed,C,-104.19064430537492,60.689522606691895,22.575390334727683,E,E,C,0
64,No,Non-Veteran,Married,A,-19.594107220031216,-42.003256715738466,1.0405405190544217,B,B,C,1
72,Physical,No,Widowed,D,50.5701020685611,236.80538385257415,-102.69250172056947,E,E,B,0
49,Both,No,Single,D,133.33361090496177,136.44615414545055,-38.14193624557791,C,C,C,1
41,None,Veteran,Widowed,C,3.069012858448045,-147.89743667063476,-89.1223585330414,B,B,E,1
29,Both,Veteran,Widowed,C,57.75104892128302,68.36074603701098,-43.287752558101204,C,D,A,1
19,None,Non-Veteran,Divorced,D,40.848624284224144,-80.1485697194869,-120.85123009327734,B,A,E,1
98,No,Non-Veteran,Divorced,E,-71.70373420001765,-121.8659661167955,-114.62455556493478,D,D,B,0
39,None,Non-Veteran,Married,C,29.65757241663608,-124.43903351104129,65.86809705132211,D,D,D,1
51,Both,Veteran,Single,D,-55.28538004924941,-0.7945963110227536,-19.151499921231455,C,A,A,0
33,Physical,Veteran,Divorced,D,-7.6480639850661625,-91.38594773907785,148.98545485215735,C,D,D,1
92,Both,Veteran,Widowed,E,128.0380538792638,-129.4456804567625,50.5852636635496,E,B,C,0
31,Physical,No,Single,D,-293.9928201827624,-93.79288861948883,-110.2261601216554,D,A,B,1
62,Physical,Veteran,Single,B,-89.4470134776611,-63.453574469390404,-4.85057654295252,A,C,C,0
83,None,Yes,Single,B,48.25588883193135,82.04152247974737,99.33207007573182,A,A,A,0
76,No,No,Divorced,D,52.18762864762121,-103.7000728548265,119.41836343364965,B,D,B,0
70,No,Non-Veteran,Married,C,-52.78104418651052,-212.93780958091176,-89.67979217617548,D,A,E,1
42,Physical,No,Widowed,D,57.84454693916462,-1.17228536867379,-5.466800922735877,A,C,D,0
41,Mental,Veteran,Single,B,17.822269736820086,-92.48375288137484,-216.89124448787533,E,C,B,1
75,None,Non-Veteran,Divorced,B,133.77989440631103,-54.893565553849676,8.034661640462385,B,A,E,1
22,Both,No,Widowed,B,-38.75897731388842,6.233735212991111,-20.89229726282368,E,C,E,1
33,No,Veteran,Divorced,E,31.20191682536648,-183.87016696536475,107.96773225581894,D,A,C,1
91,Both,Veteran,Married,D,-182.7092104627225,60.67404949913243,-68.251734198023,C,D,D,1
48,Mental,Non-Veteran,Widowed,A,-14.607640615843689,-78.37424998487823,15.560982290566486,A,E,E,0
82,Physical,Veteran,Widowed,B,-37.44497803280634,4.563877940333734,-24.160425224724598,B,D,B,0
22,No,No,Widowed,E,3.908117281395229,-66.24328195439537,120.09800669863704,D,B,D,0
50,None,Yes,Married,B,85.09813633657271,70.68428737247417,-23.156231918610075,A,A,D,1
28,Both,Non-Veteran,Single,A,-217.91182908347957,-70.87725310929997,-49.668563235075034,E,A,C,0
29,None,Non-Veteran,Single,E,13.443767497908077,-78.42697520918743,13.550523688570351,D,A,C,0
34,Both,Veteran,Single,D,-43.06415175925289,65.63076276973106,10.334298282813306,C,C,C,0
47,Yes,No,Married,E,42.71412106138507,44.22885364598307,11.35679138213901,D,E,B,0
72,No,Veteran,Single,B,-60.47000480718361,-193.15303777511713,72.20663326394656,C,B,D,1
83,Both,No,Widowed,D,-44.03283289676187,-11.205033703062297,-83.26032671778553,D,D,A,0
51,No,Yes,Widowed,B,22.817715732729283,-12.770241768949514,-7.647664569103483,A,E,C,0
27,Both,Veteran,Widowed,A,-41.5486185520818,-179.96924704367373,60.88153370764437,B,D,A,1
25,No,No,Divorced,D,-3.8986033570855976,52.17955824897381,48.65384255834634,D,E,B,1
89,None,Veteran,Married,E,-34.09349144472855,-144.80088850001786,-58.175986804087565,A,E,B,0
46,Both,Yes,Married,B,-63.79765408625633,-234.40077902911952,-35.04089768921532,B,D,B,0
50,Physical,Veteran,Married,E,80.15830529352947,150.5581463110448,-2.7833909967093473,A,D,B,1
34,Yes,No,Widowed,A,-66.47795944577243,-176.97810167118143,-111.2821966522849,B,D,C,0
72,No,Yes,Widowed,D,16.388390879219823,11.01873472969244,-70.85741771812938,B,D,A,0
74,Mental,No,Widowed,E,-93.44095087311189,114.06130137556434,209.73783465506122,E,B,B,0
55,No,Non-Veteran,Married,D,50.25456193276459,42.46886685883692,28.89326645110942,D,D,D,1
24,Yes,Veteran,Widowed,A,-36.28696471072615,83.5144775930545,-126.13532932981333,D,A,E,1
40,Physical,Yes,Single,D,-104.74361997173875,97.53021293148977,-22.619189457784245,D,A,A,0
48,Both,No,Married,C,-11.231274146916451,-137.9795484307705,58.38338598812262,C,E,E,0
45,Both,Yes,Divorced,B,176.95683610261887,35.10770574556297,105.18578767301814,D,A,D,0
80,Yes,Yes,Single,B,9.297419199386283,100.84998050550655,96.4935829017021,A,B,E,0
33,Mental,Yes,Married,B,-71.24799945432082,-29.675672613471882,64.39291525013877,E,A,A,0
28,Physical,Veteran,Married,A,-129.3500868978732,77.80715060246426,-29.72289375246873,C,C,D,1
44,Physical,Veteran,Widowed,C,137.44940937861304,-0.7452571389630351,-21.8291726184303,B,A,B,0
44,Physical,No,Married,B,13.875493124455232,-72.90865850000198,-44.832521737359635,A,D,B,1
97,Physical,No,Widowed,E,4.853432505895213,-100.72454986524517,-18.553966815023816,D,B,A,0
95,No,Veteran,Divorced,C,54.375032202291194,-38.01154936936841,193.05646849778506,C,C,A,1
55,Mental,Yes,Widowed,D,-52.03024523247656,-172.44862167763299,20.133034879963294,A,B,C,0
93,Physical,Yes,Married,A,58.39391771319731,-178.01603222659406,-112.07981435760841,A,A,D,0
92,No,Non-Veteran,Single,D,-75.61000215340712,-71.23670335384055,1.9362081161969902,C,A,C,0
88,Both,No,Divorced,E,30.001098262960912,-22.441076363756775,-165.2055902989329,C,E,B,1
50,Physical,Yes,Widowed,A,114.88253477262822,99.12975807739201,-144.3105732854601,D,E,E,1
25,No,No,Widowed,B,59.25470447900616,-0.8085906003665898,-92.50032127656095,D,D,E,0
21,Physical,No,Married,E,81.35807629993091,165.48806712160547,-40.9699964721449,D,D,E,0
59,Both,Yes,Widowed,E,-203.3017502130345,7.452616444988154,-28.699585924374276,E,D,D,1
95,Mental,Yes,Single,D,-80.7267359722284,-24.48936620159027,68.67216332421567,B,C,B,1
88,Yes,Veteran,Single,B,10.534714895246012,-67.98443145102524,-41.46138963464716,D,B,A,0
66,Physical,Yes,Married,E,-74.977648808964,19.41439044541519,-130.0754839909249,A,C,E,1
36,Both,No,Widowed,E,41.077401417217914,58.23263573544865,-2.913667992762131,C,D,A,0
24,Both,Yes,Divorced,B,28.588245734742955,41.487955251281235,-40.208655130006136,E,B,C,1
89,None,Yes,Married,C,-116.45750972325675,-61.82689331502396,-97.98038377677466,D,E,E,0
39,Yes,No,Divorced,D,-92.76217508870073,161.21629212166337,26.57698929555042,A,E,A,0
29,Yes,Yes,Divorced,A,-33.83654256407045,-88.42225880502353,-19.998910869817664,B,D,D,1
59,Physical,Veteran,Single,E,41.86618417965069,18.901273370531797,-108.69746969421203,E,D,D,1
78,Physical,No,Married,E,58.755634101843846,-52.144160921261964,8.832410920236436,A,E,D,1
38,Physical,Veteran,Single,D,118.0016951123386,-14.317888495463007,79.39560689898764,C,D,C,0
74,Both,Non-Veteran,Widowed,E,-98.304862347484,-92.5741459588149,49.739735844976835,B,D,C,0
19,None,Veteran,Widowed,D,46.47492667861985,-178.77785140601083,-120.31148819706343,A,C,A,1
24,Yes,Non-Veteran,Divorced,E,-193.5149056827418,-12.637545650756548,-164.84456619472687,A,B,A,1
18,None,Yes,Single,B,17.16401032210572,82.86843047313643,58.19322696972421,C,E,D,1
18,Physical,Veteran,Single,D,-20.746559644585936,36.66421376957742,27.15740052814023,A,E,E,1
97,Physical,Veteran,Divorced,B,-127.07867315702781,-39.47362468342864,-158.5241981516467,C,E,B,0
59,Mental,Non-Veteran,Single,C,13.639521610560024,25.143029294808965,-114.05426627124469,D,E,A,0
53,No,No,Married,B,-58.961340651815384,-67.671480987237,100.82942506418124,E,E,A,1
42,No,Yes,Divorced,E,56.59762787304342,-12.810722554938842,71.38696898412198,D,E,D,1
46,Both,Non-Veteran,Divorced,E,-36.29927489391908,5.978563084705394,54.426550271125194,E,E,D,0
37,Mental,Yes,Widowed,C,-77.52432991232112,-46.675239570843864,-161.58495699620468,A,A,E,1
99,Both,Non-Veteran,Married,E,112.16470767255106,-52.826024235359256,150.1812909742317,A,C,D,0
96,No,Veteran,Widowed,C,233.48204490717217,52.164401800374904,-47.02469551921434,A,C,C,0
81,Both,Veteran,Widowed,C,119.94786168657134,29.01063094096842,102.61260603930123,A,A,B,1
57,No,No,Married,E,-40.27399021476765,148.34902533591386,-9.924255546172255,D,A,B,1
40,None,Veteran,Married,C,-77.61081783296689,1.93380970509445,-29.754201620248903,B,C,D,0
90,Physical,Yes,Widowed,B,-101.25238946568031,88.65764334532878,-15.796677886194862,C,C,C,0
40,Mental,Yes,Married,E,31.73784964773869,45.30480101271347,-84.76644220489686,C,C,C,1
67,No,Veteran,Widowed,E,17.919849560209165,-267.76819433543795,-106.15988764802728,A,E,A,1
38,Mental,Non-Veteran,Married,B,-1.702986796078582,0.2669665346053329,-42.550867388896826,C,C,B,1
92,Both,No,Single,B,118.11580369185153,242.94071004576273,9.2282871628932,A,E,C,1
90,None,Non-Veteran,Widowed,B,-18.749965426599253,84.68997561957936,-150.31101850626854,A,E,E,1
25,No,Yes,Married,D,13.604146940319122,141.74379766546426,-26.641680524399174,C,D,D,1
99,Yes,Non-Veteran,Single,E,46.20692892494917,34.87001784904534,134.05056576022483,A,E,C,1
65,Yes,Yes,Single,E,85.83637334990141,66.79468975759151,131.61370482834673,C,C,D,0
60,Physical,Veteran,Divorced,C,162.15296647541228,47.40013850757999,238.68035423995497,B,C,D,1
90,None,No,Married,E,29.24985727247073,15.432901165003676,-212.78269376369633,C,D,E,0
81,Physical,Yes,Widowed,B,-1.152216709353441,-27.74228576296357,99.33131771359889,E,E,E,0
87,Both,Non-Veteran,Divorced,B,17.242137439930712,-155.18242514535208,-135.4463870741347,D,E,B,0
95,None,Veteran,Widowed,C,-73.37639533469216,8.120817127977563,184.84505905769433,E,B,B,1
23,None,Non-Veteran,Single,B,70.76670217586533,-65.47570592604403,50.191654688784425,B,C,D,1
55,None,No,Widowed,E,4.7299855499354955,60.20692846591449,-36.75496862052119,E,E,E,1
50,Yes,Veteran,Divorced,D,26.673978148298012,152.600400243489,-118.7089991358024,A,D,C,1
36,No,Yes,Married,A,-79.19650954168385,102.18748302015011,-91.78989166557764,B,C,E,0
69,Both,No,Single,B,38.559299886868544,109.77832268635623,-70.81081227497835,B,A,A,0
28,Both,Veteran,Married,D,123.49765385723963,137.4325186172441,100.81287465162751,A,C,E,0
47,No,Veteran,Married,A,-16.88557846633375,9.807630518796735,19.25797616201316,D,D,B,1
70,Physical,Veteran,Single,A,-136.01560187554148,-31.109974355373136,63.73593255888159,C,D,C,1
91,No,Yes,Widowed,E,-30.921934243777784,-205.3408099553638,-135.84106377592548,C,E,D,0
74,Both,Yes,Divorced,E,-45.49168521198871,-14.608236521082526,44.07456508981437,C,D,E,1
70,No,Yes,Married,B,-210.6057741616323,37.467720572553134,178.1292795830038,C,B,B,1
71,Both,Veteran,Widowed,A,166.3381804185056,-17.214560691912343,57.12473914950698,A,E,A,0
31,No,Non-Veteran,Widowed,D,60.99799164483032,47.17002955925642,-69.66495652540354,D,C,C,1
56,Mental,Veteran,Widowed,C,-119.37394529600047,-45.942618780810506,-105.16582439748505,E,A,E,1
21,Yes,Yes,Divorced,E,118.5175897094296,25.372986601518686,-81.91263165933103,A,D,B,0
56,Yes,Non-Veteran,Widowed,A,15.495962385148495,26.531473425733004,-54.08439246935127,E,A,A,1
36,None,Veteran,Divorced,D,-0.6219608463005081,-75.01157691641842,11.409886708039346,D,E,B,1
34,Yes,Veteran,Widowed,B,16.399980849464942,-95.78377725366161,-4.385410410717912,B,E,B,0
82,Physical,Non-Veteran,Widowed,A,-127.92607042938964,44.074713923347566,94.60485304560122,B,E,B,1
60,No,Yes,Divorced,B,65.59670071049081,-153.7251277001708,38.42829836113071,A,C,A,0
90,No,Veteran,Married,B,100.57365803195755,61.29715683606781,49.6216380240673,A,E,E,0
60,No,Veteran,Widowed,A,112.9540011077198,74.50255552387102,48.02112455673772,E,E,A,0
41,None,Veteran,Divorced,C,-2.715768198068681,32.44410965011888,-12.583255312616751,B,B,A,0
29,None,Veteran,Married,B,-60.56928201891645,-78.33957440831331,-11.352044815238118,C,A,E,0
62,Mental,Yes,Divorced,D,52.743175335586045,-11.015897362208662,-59.35651216922041,D,C,A,1
18,Yes,Yes,Divorced,B,296.91231781906555,-145.23907948553926,39.875243286620666,B,C,D,1
66,Physical,Non-Veteran,Widowed,D,25.83851059108946,31.260686710556595,103.04905248672078,C,B,A,0
99,Physical,Non-Veteran,Divorced,C,-96.43392695369502,-6.792372840814156,-156.86927369471016,D,E,B,1
63,None,No,Divorced,D,82.4585652157919,-64.17307497267024,64.930573610378,C,C,A,0
25,Mental,No,Widowed,D,-23.292809105069203,78.70325329419165,38.57233990345777,A,A,C,1
74,Both,Yes,Widowed,E,-93.07110608539273,192.02597678749277,-37.505036697461925,A,E,D,1
67,Mental,No,Divorced,C,86.34076587098214,93.53005239085344,1.0613089344829476,A,E,E,1
95,Both,Veteran,Married,C,66.18560538924824,-63.706679269750246,-79.0014846284068,D,D,A,0
26,Physical,Veteran,Married,E,122.94087028345221,102.3014725944345,41.74829264663894,C,A,D,1
76,None,Non-Veteran,Divorced,B,141.5182282690828,-93.47730652667093,-204.82603461897733,B,E,C,0
76,None,Non-Veteran,Divorced,B,-139.2450651920727,-123.2351824200623,-35.650824922436044,C,B,D,1
50,Both,Veteran,Single,D,-73.32000950515602,-37.93107775820078,-149.48501619869617,D,D,D,0
81,No,No,Widowed,A,-11.29176979911191,58.40101537225848,-71.24208554984018,D,D,A,0
23,None,Veteran,Divorced,E,3.165560934923522,-182.9670008995908,35.039351295137635,E,A,C,0
57,No,No,Widowed,B,-29.97577071556498,-106.15776502452199,13.069466718193812,C,D,C,0
51,Mental,No,Married,A,170.35486011738848,48.80758168631626,36.93947126381378,C,D,D,0
24,Yes,Non-Veteran,Married,B,176.75638420984433,-82.09771822176755,142.12248191678347,B,B,A,1
74,Yes,Yes,Married,C,-5.959757954091089,63.22355457387232,-66.52737913960313,B,B,D,1
75,No,No,Married,A,76.57938074757841,-25.609044375632905,137.93694512411963,D,A,B,1
21,None,No,Divorced,A,-227.45052139885536,131.51584124796344,-26.319118420607,E,C,C,0
96,Mental,No,Married,B,-1.8112414355979205,2.1732756924939203,-43.71402025591031,D,C,A,0
37,No,Yes,Married,D,62.064782764146784,-16.190863771153992,66.23993357336744,E,E,C,0
61,Both,No,Single,D,7.825543662934106,-166.27219862658615,122.61713801079743,C,B,B,0
58,No,Yes,Divorced,E,77.24779255247948,-56.595777723799024,-7.773545675737322,D,E,A,1
82,Mental,No,Married,B,62.37372926262324,-161.78648829076602,-153.77947601385938,E,A,B,1
83,Mental,Yes,Single,C,-160.96406449129506,-26.65820596050108,179.49178161419687,B,B,C,1
64,Mental,Veteran,Single,C,-12.162768465768732,74.80475019015913,100.42186052358291,B,B,C,1
56,No,Yes,Single,A,-90.10421677384754,-81.82495536911814,50.2872617692827,E,C,B,1
31,Yes,Veteran,Divorced,B,-19.05164495845939,128.11217301262363,187.928625403671,E,C,D,1
93,No,Veteran,Married,C,39.95516205308285,25.945708727065274,-23.745999613926802,A,E,B,0
88,Mental,Veteran,Widowed,E,56.191935807986205,49.75439769254073,-22.17953810776601,C,B,A,1
89,Physical,No,Single,C,130.10911073159238,-56.184994752463005,55.29118793450311,A,A,D,1
69,Mental,Non-Veteran,Single,A,54.711568487465975,63.69171310184028,-11.563411221014377,B,C,C,0
37,None,Non-Veteran,Widowed,A,-0.8158740233534174,146.18686435352723,-20.891003613980345,B,A,D,1
73,Mental,Yes,Married,E,-39.150063932787575,16.38404413419666,54.54624402600545,E,C,D,1
82,Physical,No,Single,C,-108.85324410536248,-59.79383155549931,25.864079388889756,E,D,A,1
51,Mental,No,Married,B,61.63627930732252,65.49339277625039,101.32254541342927,A,B,C,1
57,None,Yes,Divorced,C,-29.02183559442345,177.46326143116244,-134.01244970005615,A,C,C,1
89,Physical,Non-Veteran,Married,D,36.49024250682585,-148.5885671212246,134.57934057246658,A,B,E,1
67,None,Yes,Single,E,-103.67116697889062,83.48746920108952,-21.8098240406796,E,E,B,1
18,Yes,No,Married,B,116.68360429678157,-8.0779117608309,98.3264700423253,B,B,C,0
71,Mental,Yes,Widowed,A,-65.8418380131292,-59.996825995802716,88.82798421539937,D,D,B,0
28,Physical,Yes,Single,B,17.467027516705116,-123.60671858175188,146.95597120389806,A,C,B,1
32,No,No,Divorced,C,-159.99173178905482,-70.04310645315974,-11.423081564839134,C,E,D,0
47,Mental,Non-Veteran,Widowed,A,-129.32360201219012,46.126932106332234,77.42084422442454,C,B,B,1
33,No,Yes,Widowed,C,15.85762168598744,-50.8839075978185,-66.86951838702939,B,B,C,0
63,Mental,No,Married,C,6.8182130995901185,-158.53840991436778,-65.6998230468367,D,E,A,1
19,Both,No,Single,C,-105.7329238852285,-65.49365393432144,134.65860178084654,C,C,A,0
60,Yes,No,Married,E,269.6928248079995,-165.5148965806794,-31.012395217978945,A,B,E,1
25,Physical,Non-Veteran,Widowed,C,122.76443201228477,32.470855231782835,83.10642516401433,E,A,A,1
19,Both,Non-Veteran,Single,D,100.84655233622345,1.045401518573648,26.71412352023117,E,C,B,1
92,Mental,Non-Veteran,Married,B,15.984915305511793,-214.39727242013848,-166.90787670682772,A,D,B,1
57,Mental,No,Married,A,-25.721311907095796,-12.851694651201385,64.12772235752117,C,D,A,0
79,No,Yes,Divorced,A,96.6869056077975,-39.02579658839205,-59.48571028028662,C,C,C,1
43,Mental,Yes,Widowed,B,146.56806130812922,-174.99884872110079,-10.20877742981554,A,B,B,1
28,Both,Non-Veteran,Widowed,B,-85.9465586645073,-78.75636989772215,95.14799427004832,C,E,D,0
42,No,Non-Veteran,Single,E,-12.065738488222436,52.56231274492198,-87.93441400086446,A,C,D,1
37,Yes,No,Married,B,85.07331657181729,149.46441551672703,97.80452016798793,A,A,E,1
31,Physical,Yes,Divorced,D,-114.39115952724367,45.46195231409639,-193.7763841430512,C,E,E,0
54,Physical,No,Single,A,-56.5113160712374,16.13293283036018,94.39387730487842,E,C,D,0
18,Mental,Yes,Widowed,E,45.28371235328407,-58.91598702557533,-15.974935327124081,B,D,A,0
85,Yes,Non-Veteran,Widowed,D,-108.90532725501888,-98.3915728122052,-2.52947384745612,C,B,C,1
32,Both,No,Divorced,D,-4.501628001513978,-98.95748378388352,-82.9485445470274,D,D,D,1
99,Physical,No,Married,A,-48.077320265043724,83.83112647590646,2.5628040172968034,C,E,E,1
72,Physical,Veteran,Married,D,49.9106539338606,27.866032568870448,-107.6663230238035,D,C,C,0
29,Physical,Yes,Married,C,-35.17057228185277,-24.564719863074234,92.72441639519087,D,A,B,1
86,None,Veteran,Divorced,E,153.08954748063084,86.0446276494565,-161.89807107769894,B,D,C,0
46,Yes,Veteran,Divorced,D,-111.03013657462357,7.416688538695415,83.91619943864241,B,E,A,1
80,Mental,No,Single,C,88.5891243715349,274.81080385673175,-196.38858434768792,E,E,D,1
25,Yes,No,Widowed,D,-48.69597385869754,197.0988261902467,-117.18716372028346,A,E,D,0
82,None,Non-Veteran,Single,D,-41.48412611114837,-210.48525284544755,-38.03266202652022,B,B,B,1
48,No,Veteran,Single,A,106.0791661615881,166.69343938121932,39.048318288772855,D,B,D,0
93,Both,Non-Veteran,Divorced,C,-129.35722853430113,-54.13332313007382,-59.11107999133104,D,A,E,0
46,None,Yes,Married,A,-80.41153708826295,-4.7061804332484245,-114.33050433729774,B,A,E,1
