disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Mental,-145.65792012665412,B,-216.16015765815217,A,E,-104.95280559407104,6.887275786987068,E,A,40.53586218488067,41.90345187391682,37.326447752731504,B,-39.788075104654794,C,E,76.76527523290463,-149.68252939597573,-5.7668479779114366,0
None,-145.76574003348884,E,0.4005619658440186,E,D,-131.95847949961623,-178.07329309708365,C,C,99.17397359335932,185.76395881527026,35.97168331061111,D,-27.86007883522137,E,C,-133.51571013619358,60.64322981709772,47.54565774172031,1
None,85.53442520118548,B,-97.57676149876772,A,D,61.423280874673544,7.021718529393464,A,B,-82.31941149968951,-13.674526751301826,-39.13855666745821,D,103.96837455716779,C,C,100.05742048976425,62.27176474084437,-36.54093003456874,0
No,-39.87081584305098,E,38.35309336584592,A,D,-127.27966065539948,136.4337650309044,B,D,-56.24337088046934,-290.7525952511184,-62.96531165545767,C,-180.46533324257874,C,E,-114.97966045714874,-4.720551933988836,-93.5149571284991,0
Both,28.436170791757263,A,46.56801340442534,E,C,-212.16123639334685,-128.79899414376698,B,E,-21.110571679794962,-12.596458331959537,14.711456158247055,A,-67.6782082464829,D,D,128.87387855496223,35.93583313365391,-185.14525734581173,0
Mental,-62.85593357073939,E,16.01766069271945,E,E,0.19112870202498805,-11.93836927225209,A,E,-86.89259779831413,-144.19334985736157,-122.98791342227413,E,-92.76727995086216,C,D,-59.1859503257721,77.18427609082626,39.37106873633193,1
Both,-5.7862220580552,B,-73.87905720587152,D,C,43.21282348788377,-115.28047684629664,E,D,-148.6200925668467,20.30130794118658,37.121905740680205,E,10.881631385841905,D,A,-55.794177335495206,-49.65799949765761,-26.25765421496336,0
Mental,130.57307180175746,D,-90.30645245354516,A,C,-97.78914520141434,-53.4263319135338,B,B,159.76054212536962,4.536772897029387,-138.65877999421704,A,-89.94096736348065,E,C,-209.20547134654385,-109.22561344357283,193.7500389058941,0
None,-94.82176681095105,C,-23.42701941261134,A,B,52.60327512605249,-142.0301184249335,B,E,37.945625858964945,90.06879431483156,-135.6296191020703,D,-158.20668678378132,B,A,-95.30659094218953,-9.752761404833983,40.32394981274609,1
Yes,98.96802659098142,C,96.45668873957929,B,E,-193.97499212832184,-14.817683016886784,B,B,71.92957495497573,-27.810937579955503,73.74785776695416,A,55.52082690523186,E,C,121.29702155481625,34.69834924690117,-93.59212981200295,0
None,-107.24115442620115,E,77.26492747191088,E,E,25.419881520614723,-108.93587937397112,B,A,152.80923491819266,-108.97184111611224,24.631173682316977,E,-78.00505024564404,B,E,-68.29915809354632,81.468524194899,-75.02240924113563,1
Physical,-138.72795412906942,C,-3.8975225980494437,D,B,-46.361044273887096,-26.843704867800966,C,A,171.87213178603372,0.2170115189109795,131.5437022496179,C,53.93025298932294,E,E,-97.4650399970635,-29.44780556309433,-11.771340988455373,1
No,-96.07337714766324,E,-25.20290191104054,C,A,6.969471111488934,-53.780988635126825,E,E,5.383836650542468,89.81342768870178,52.01105843668431,A,20.82170584374313,A,C,77.87401037956168,19.77354219731974,-66.7151646566917,0
Physical,27.050568195047582,E,-121.53617961596315,D,C,81.80070494489009,-96.72599240496142,C,D,132.9674223493073,-37.821922589867384,208.119962013348,C,144.14876432998943,D,D,-41.51231018488301,22.799823123705174,-2.6241868016852843,0
None,77.73181270312077,D,-114.21188984666335,C,B,126.03496491133224,77.87108909486889,A,E,-37.92331382583648,86.49368079821546,5.530076234355906,D,-58.80002504694162,A,B,42.84196539455496,23.339496748503848,-87.14604784893211,0
No,-0.8945746563573548,B,-49.06301550930869,B,D,-183.71496868503206,-66.36547108908204,B,A,71.94949264757342,-88.52322964053558,-172.674617793548,D,-128.2436662954226,E,A,209.11637240671683,91.23992239011305,-23.270066348676444,0
None,-111.18287246157143,E,-53.805942122699655,D,E,97.32668799353917,23.924280551268577,C,B,222.40098757958307,110.04716632094436,44.66323583673154,A,-172.54459416707766,B,A,-23.54128939282748,-113.8879077598727,-85.25847383790268,0
No,-153.1343733980375,B,-89.30307719661549,A,A,43.8831049753221,-7.812268668362845,C,D,-53.110172904529065,-51.14735048092579,162.30601401280654,B,101.87553820748828,D,C,-112.33447452457605,-57.97926830328011,96.54142601733028,0
Both,118.63702331787461,A,135.2557644408822,A,C,144.1636530669697,-31.652719146744097,D,D,-21.966437928321838,-150.32765565171528,-29.016575923706938,B,-198.93659591347458,E,C,76.31657439356775,64.92897118753375,106.9232926309698,0
Yes,-2.451889749726993,C,-52.901105503534474,A,A,-105.1462427943171,35.78483664092979,E,D,-54.475103395084346,-108.56401304175347,-9.193416803222245,E,118.95569505352593,B,C,-101.92794292329297,-30.185793356125494,88.2769802671121,1
No,138.3276830377197,E,62.709433603418255,E,C,81.03936951884099,71.14596112836807,A,B,-72.58906446100728,112.63355373890104,-51.07639153660093,E,38.908756990748316,A,E,153.3086612965612,30.54613810927193,58.13140684191767,1
No,-169.01510520449048,D,-17.62079985699014,D,B,-17.105405416782542,209.4965531532687,E,E,-43.18512750120952,239.95294727916442,-25.57090252253905,A,-48.04418856836421,E,A,-145.30423271512515,33.664658034347475,-59.37298324049601,1
Yes,56.83899150163357,A,66.47545007990377,C,A,21.012970433783472,5.358269906121061,E,B,87.6158722048843,-100.864410400807,-154.89174585353877,B,32.69368465769233,D,C,-182.99409983851106,123.84112122293152,-40.77389028848154,1
Yes,-3.7976753558042953,C,41.91989837968976,C,B,-159.10890886790844,80.08616310137218,C,E,-16.988816089423224,-19.315907564651226,-0.9290562605504615,D,-156.29315938219608,A,C,-95.28886649599755,64.91382962140528,-109.12422699916571,0
Both,81.7153639421255,E,61.26577817884302,B,B,-137.24782680825186,85.15373843508385,D,B,151.91055651728402,-76.20140621259674,102.7641207092712,D,-144.04334347232637,E,A,130.1002510556761,-60.21616215216665,-79.9663730049332,1
None,16.302698876712142,D,39.77928773448639,E,A,96.54168239697154,13.785555874033653,E,D,-91.36541760357376,7.834203508145432,-41.40040779836004,A,-134.21355699174967,A,D,-341.5403130795386,219.59011203843085,36.52203464858659,0
Both,30.087336506854754,B,70.67787436671358,C,E,-20.07342234638209,15.794554434312108,A,E,3.107034929780746,-15.182666326523497,134.05373410865874,A,-96.14631367824965,D,A,-38.80684121115757,213.5479174363264,11.546449091281945,1
Yes,91.77918246555518,A,6.474283599573784,E,D,-51.17303017581488,-157.02706004453785,B,C,-169.1684163233012,39.405605240038724,-278.55013410924363,A,3.0299678395396135,D,E,-38.89575959618026,-2.215133685936793,-61.0430935707376,1
Yes,-112.19005129719879,C,-48.29783751209909,C,D,-6.521227371865724,-54.85765876105893,C,E,99.77864341410945,135.8848455213532,78.07319896170146,E,77.08121877163693,E,E,109.23240905752402,80.07113246956057,-45.385301510009725,1
Both,-80.06281856986026,A,44.148755926588294,D,A,-86.02319644474042,-22.647494267975503,E,A,72.21066607415587,-74.16585715911569,-105.31408576591555,D,-35.31935292436778,D,A,-88.71303086530271,-7.889969250785728,-9.265408414064368,0
Both,34.052013918780744,C,-13.475717947457541,A,C,0.14728868469262293,144.92969651123454,A,C,-98.95313238637182,127.10362742249455,-22.848308048172893,E,-1.7380047582443776,E,D,-50.35952482374475,12.32689164845044,-25.079708894417298,0
Physical,67.87799946821639,E,-94.09964428146573,A,E,-139.10899003145295,55.44021765831045,A,A,-173.99062484609593,74.8228224415769,10.71229463525589,E,8.938375399752072,D,C,-21.261511276593684,26.388225775894753,8.224092142461611,0
Yes,24.168750625754146,E,28.708267149593798,E,B,35.86765432538789,-12.443078922901663,B,A,-15.98880864224577,29.047017123840675,23.344727237543033,A,133.27600203967032,E,E,82.89726392120596,-14.570178723892505,80.11275015857748,0
None,63.33828119026542,C,-4.929548411234164,C,C,-222.51435813675536,81.5237479573715,E,B,125.83669275477787,188.1736275675037,-82.89354871647355,E,355.18867561179593,E,C,74.06726729490009,-26.344381420426117,128.2115967349091,1
None,7.545922221027984,C,204.62393279201976,E,D,-82.6493007750079,5.34473083945346,A,E,-82.06957375590612,165.03339618154877,-70.0616831607068,B,-226.97846950624512,A,E,-38.29765542878634,55.26811134922652,-20.44902873885224,0
Physical,-66.67211356817714,A,176.80642514875188,E,A,143.500693108678,-5.458379645785766,A,A,-53.73907523212323,-114.04014834466614,-83.36272328228434,E,-95.28251674749812,E,E,72.11714515542906,133.95579633097515,280.3997761078614,1
Yes,50.71281548119428,D,-115.17939196586653,B,A,21.434374550877827,-91.30250109614634,E,C,-118.84617851043903,70.25118425475324,-38.74197511335855,A,-24.047120911608506,B,D,99.83729715314705,-11.158037582087907,-9.733227631305667,1
Both,-42.12541232122908,C,-269.3572012971254,B,E,71.91332098611028,184.72185172296057,A,D,27.95588274666813,262.70131587039236,49.27909778249085,B,-91.08870348444196,D,B,43.0951759076135,35.44373379340946,-76.8781833378021,1
Mental,-32.123510203050095,D,-64.70540008842657,A,A,-95.21300782788138,-72.75911942808442,E,A,51.02922296595609,-122.58924201581931,25.034676936638622,A,132.69353434167812,B,C,91.28667184643126,-17.272638205884164,-250.14782028905014,1
Yes,82.91927489762234,E,-118.78092755407485,B,B,-122.58649128621248,-50.96804167201244,C,D,-150.38039387846155,36.02650749387071,-77.9091936899394,C,-8.26629313107383,D,E,237.32715122282778,6.177963462920328,-13.320027057503198,1
Physical,-115.0114349176728,B,209.6537014173653,D,A,-28.381753918574887,-21.792432596319998,E,C,13.706408434442263,-10.362777741178528,-196.4520936697452,C,82.98510673348387,C,D,-20.321484327134513,-48.08563312724867,91.47026443685581,0
Both,-86.84423620833259,A,111.34028207600599,E,A,5.095666708062577,-21.429446141249674,A,B,97.78526874168092,-8.34335694069536,167.8944983674015,D,27.8997610259499,D,D,-17.107937672952204,-17.686646365716154,71.90753818809965,1
Mental,-73.76123733646526,D,-72.24979151588236,A,D,96.76076899503077,-37.44751127393263,B,E,53.40502292510132,145.7302087480151,-138.5060382101415,E,-80.30971490397845,A,B,-174.3373568461057,11.10793534536096,38.95849063585833,1
Both,90.15640639391256,C,-74.1075544387299,D,E,107.5497903255453,56.292780309498426,B,A,77.3194208409763,-38.93500443173719,67.32835623300682,C,143.07358511158125,C,E,-24.129123210396276,-11.539364851118867,-34.31094541549761,0
Physical,-46.95476295960733,C,173.5540343706895,D,A,139.03903724388508,-101.82383102504593,B,E,-26.37511780341,36.94870619020369,15.375488523811725,B,164.8944158284911,C,B,-55.61008912999805,163.02199064938702,19.783480788490838,1
No,-15.264127458131938,C,30.06040578265443,A,D,257.37196251706445,188.61149298085934,E,A,1.9903313066350694,-98.2176324562324,105.99944747466625,E,207.8011631077497,C,C,233.2318437093462,141.16660112545645,63.96731055757486,1
None,43.51332143609374,B,-111.44645358559933,B,E,32.49970750809981,-53.58196949119638,C,A,-92.42541647835458,34.244668722700304,-22.184218516015136,B,27.720672679043783,C,A,66.66522407054597,142.3228141633657,-80.61236454350224,0
Physical,35.645781028568244,D,34.64824121891393,C,D,122.25865532600848,-106.12273166846057,E,D,181.65916622288037,-91.63110420208717,-167.10279197255213,E,174.62312015703034,C,E,18.587138074656888,-4.084300688630086,-41.26405244004493,0
None,101.69169727607199,A,140.41637067986403,D,D,11.361389025830682,-44.88943910572289,B,E,-165.4639351573458,-93.22007771742112,76.55994191916976,A,47.15815909889321,D,B,-56.680682723179274,11.058671255724832,-40.35276787557085,1
None,-44.57006620887494,A,-7.5484165972464,A,E,49.93275306946513,136.17958559095024,C,C,57.40764321352418,-26.737109080480543,-103.91251022945187,D,41.863817641232785,C,B,192.4410025616218,55.72729006940149,-178.14250047894916,0
Both,17.227599179401786,C,-43.45075656819793,E,A,165.0956821873884,59.16000108973199,B,E,124.23202196517593,102.80128801513568,120.53779393061814,C,50.16506609488932,B,A,-29.43899441758867,-76.81305510312475,55.533203101833315,1
None,-94.731512620705,A,-12.596117007516378,D,A,155.37891948624744,37.575697230274635,A,E,67.94073601510415,-95.6223486437015,-1.4586693903519699,A,-95.39156857967144,C,D,-81.91809119896838,-66.92104901776955,117.40807385331824,0
Yes,-48.21214996024295,A,72.40608140684922,C,C,-87.02739389998558,34.436435986884995,E,C,51.663933588176256,-68.54327413117194,-101.39505644853818,C,21.075180632192293,C,E,235.44337071203617,2.717134295180615,119.17134611961411,0
Physical,65.01345780161547,B,-8.792156056526881,B,A,-91.70236039544658,-21.38462530870485,C,D,29.207132631851618,-17.004733365418687,19.55963480453175,B,74.34832884025631,C,D,167.54318342228305,127.46539287238616,-87.00450883579693,0
None,92.28859711703555,A,-5.462832485139445,E,A,-6.5359876389035145,5.236693715523302,A,A,-159.93196149215407,135.2366415934848,-27.19361586807635,A,-8.854887446190387,C,B,59.53249354434759,-12.273305024923348,77.4082853136483,1
Mental,83.60315804246005,C,-39.517417378046986,A,E,-62.12446410798579,-162.41299333569714,D,A,122.98113474901938,-105.09484673572784,-66.33360085872866,D,116.42073461067228,C,D,-84.96949100779406,17.583499181406832,-49.94016272265186,0
No,18.620987495381506,B,-52.96215666504579,C,E,-140.32825474910055,-25.875782882947302,C,C,-82.65807321168414,62.34410885325462,-102.47090116787167,E,-106.72813289328022,E,D,-56.13792598112261,-235.8295561456655,-35.64439945438158,1
Mental,143.21815590246206,E,1.4358432301622233,C,A,119.97564930141145,28.89984690837001,D,D,62.34684930533194,44.24895490956016,-72.8850432221524,C,-57.894921516250285,D,D,88.34220473563332,-42.00207783983516,52.43884387554395,1
No,96.2949453456766,A,-41.885373691044755,D,E,-66.87128017830258,78.00037970263699,E,D,160.8672133875161,16.034307172180277,-140.66574113274248,B,-36.268940765622034,D,D,29.19442846592275,116.73821386948656,81.30749682831348,1
Mental,25.00497952290539,B,-182.542249528091,E,C,-52.031180381002805,-129.01411728161057,B,B,-125.87971607980136,7.354028859111746,-43.184027488996726,C,8.261615630268999,D,A,-51.168497262230396,-23.059234950904425,1.7585467181119898,0
None,9.14008172880524,C,183.17151405169332,B,A,138.52852453931442,-93.6545578605502,D,C,-114.50739607441636,42.89367429973614,-68.93466739396428,D,-0.3866523427407033,A,A,182.97315641210844,-20.58351627876852,2.4688721620826573,1
Physical,158.29692738018542,A,-54.31366642339209,C,B,-120.74321868863387,35.44073785451146,A,E,-135.77558490365533,-79.38784244582493,87.62688007192317,A,-116.02985924778575,A,A,40.75599900420092,104.3140441517188,55.50641755536117,0
Mental,-115.09698891639397,D,4.731334572990934,A,E,-91.09965859676385,-275.88654113281666,B,A,-88.73737214508807,-13.3912651583803,128.7602092427787,C,-44.58634549566941,E,C,9.630984708487004,18.236489297344345,-18.414485847556318,1
None,64.20079621945693,A,17.311328175877332,D,A,-108.07637278491804,116.9520563323884,D,D,-71.89898928436978,179.5072996647262,-49.25131037398739,E,13.740765309804562,C,D,57.01121308398519,3.9887245916386496,-170.59818192356752,1
Physical,-12.447493983912192,D,-15.738011699347823,A,C,45.19259023047851,201.9736567340578,D,C,-108.09578332266246,115.99088215829588,29.27049780030737,C,68.36732666959061,D,C,-18.893112731808895,-106.42513721681091,-70.81563568423115,0
Both,100.69460064616172,A,-102.78592203007022,C,A,-71.01919288099316,-1.5340513392140105,A,A,-5.669881205912667,108.84457678433866,158.90119326404024,D,64.79190517836817,C,A,-81.34269991772993,9.62574498475264,31.10073421519205,1
No,-27.427285977814876,E,-17.71981958256436,B,E,-219.3216509054644,38.48641747835062,B,B,90.82788281219607,-125.5987687801751,-230.88513079341624,B,-143.57791243969274,D,A,-50.59736150339388,124.17945608492,149.25880896214284,1
No,52.65672169596181,B,-109.48364625676457,A,E,43.71961577939017,-59.176006101895716,A,E,-162.78398542388857,-3.1569845610302614,43.36421834286479,C,-13.288997108764725,A,E,-163.49195325229104,-65.24914008583198,113.14881373022287,1
Mental,190.33230872664305,B,-6.328738080853448,C,A,-99.84144098184137,217.45562808738617,D,B,-162.41440267785921,41.179004431393935,-21.411519354168536,C,-94.29840764631619,C,D,74.67409575030257,-81.92389679806007,115.13934434705666,1
No,-161.06451215059755,D,-7.911648250067397,A,D,-37.81750916862556,116.712676056698,D,D,106.57564789217385,-194.99270245501407,-110.33131751047848,C,-90.58543781176854,B,E,24.282097017518485,190.35592787007764,-76.43974007792188,0
No,-58.839046146223815,C,-17.0300494006331,E,A,-60.6262678179196,-81.305861986508,D,C,-7.693606128429662,132.57048183500376,-220.21874511409206,C,0.3335234774861679,D,D,12.418470748133396,-71.23468405646288,35.38871851652816,1
None,-68.15285812676845,B,-47.31817062387894,C,C,93.21068874702664,-147.66824984833414,C,A,10.598712555311215,-25.077578714821975,-162.30987614545793,A,10.110224942233954,A,C,-38.32408045836574,194.22399534364146,-276.59192991934447,1
Both,-55.64809510293623,E,61.19702871934184,A,B,-91.06510905276743,147.88780336865997,C,D,85.84439675575945,-113.2156903188734,-51.08774527393809,E,220.4842112215119,E,A,-85.36158884452864,-258.2561918761848,2.2918066211511543,0
No,-22.6111795857735,D,68.74309943516747,E,D,14.220440912563278,72.6469881719679,B,C,84.44986524540238,44.507140693152564,-28.469470381861896,E,140.91317966827387,B,B,177.10760327127088,-201.11336630529078,-149.3566964322741,0
None,-116.27934196260581,C,-61.55645067709423,A,B,-198.31835248661818,107.29048032147561,A,B,93.33720956839974,27.344762387033057,-50.84654420243106,E,-86.41760318915765,C,E,46.360561071836145,-135.67817736215528,-69.15901041541301,0
None,159.56601290727716,B,-73.89865625604544,A,B,-136.35634014727677,-31.817888284237426,E,B,144.50591480990457,-125.1150862193597,-128.7155060454862,B,130.12504453787287,D,B,-95.14280879201961,25.24918419009489,-107.16038556342762,0
Physical,-29.66677147561415,E,4.173456035041225,E,B,-10.408967136105444,9.925207291765052,D,D,-22.50862704811864,184.25545916478802,105.08357264624877,D,-45.328866356271725,A,C,-76.64272125199768,8.930344047081476,-25.68134297220663,1
Mental,-34.99871811921237,E,-50.28393249820859,A,C,76.58370349611403,45.38440548447413,A,E,-92.34170901499917,-32.3735085187156,142.77314716955283,D,-7.236246591731457,C,B,-17.701858270484085,-88.16574489152119,48.63197562401288,0
None,187.0042022297065,A,-199.3422197635928,C,C,5.365462347325196,-19.89502108826772,E,A,-107.70007932750809,-16.786287480842663,52.26288447386516,C,-100.1841218861325,C,A,-118.97471046130757,-75.51072520363724,54.95732508415247,1
No,86.25047346827331,E,-120.88577819780733,B,C,-70.89051448464693,166.2393229887787,C,D,113.97778396056997,75.9083687663227,72.03766282351872,D,41.548546431108676,D,E,121.4131382392647,143.75922695769088,-79.2298714625784,0
No,-151.86878993512934,E,-17.004918680745572,A,A,3.647395507992246,53.146960964295765,E,E,136.2657898960072,-183.45096232337656,40.49821787994375,E,69.65158312809271,D,E,157.85919901308466,14.867394128073453,46.04346277008434,1
Both,6.475507225938094,A,-40.463637181280674,B,A,-25.55912529462871,24.9911298289368,B,B,171.08433424265576,-27.181327367986224,-64.61810369614885,E,-55.195816073996525,E,E,19.978052860129335,50.3594116528726,76.10621737112241,0
Yes,-33.91300456071839,C,124.99378297324988,A,B,-17.888154465415525,62.34337742083137,E,D,-179.32548583104872,41.27721709551944,-67.18439164710338,B,52.17455164392165,E,C,-42.18106434617477,-60.81966311155447,-43.573260611199046,0
Physical,-137.74916753691394,E,-149.00003421006963,E,E,-75.50206585648766,-157.92924588486042,D,C,-277.8232712722386,-117.18854776273784,146.2394205718987,B,119.6356799646795,C,E,82.2910770683697,45.956995300794325,-19.72485912171621,0
None,-1.9877573942547335,D,-10.744392318388302,A,E,45.43157457346714,-42.480480896484025,E,E,37.12869236111141,-215.02376417274056,-216.61588665761795,A,-61.791829464079605,E,A,92.73267161126967,-254.74811452762526,-26.945795094549485,0
Yes,-37.44870518893792,D,90.01191690430218,C,B,68.66352374358567,95.81871953801222,C,D,11.769849997818497,45.737211141565375,71.65001120985752,C,104.62070761688915,B,C,-21.335921852411726,89.03791985889289,-101.67869912733529,1
Both,-115.24674548112304,C,92.37978082359685,C,C,-62.31200898615743,60.85982512931838,D,E,-16.685644673455897,140.0842266136389,-53.89701937409801,E,236.86283133521093,E,D,178.96908367365444,-71.75428875463489,-30.853785855275177,1
Both,-119.60651511397921,A,76.9739314297833,B,D,-176.45558950786815,-65.42910208944434,D,B,13.42607266257847,6.299929007195148,-149.68571772996918,B,177.8492164253558,E,D,-40.00472725072681,-91.53524151011479,-91.30280763184878,1
Physical,84.12799261468787,E,-35.471619963810916,E,B,-168.53796139955693,162.05429026797643,E,A,-89.76928764283214,-114.25179390977762,98.76471133854943,B,113.32566528584415,D,D,-69.101056078989,16.778274316327874,67.97490230361637,1
Mental,39.751522329817654,E,-39.03923103648004,B,D,-56.95467020914058,127.54982208610701,B,E,21.09371161184672,-74.77732722174187,-39.527413741809035,A,80.38433553263528,B,A,-24.325128319403134,112.98196684104838,25.962582863545208,1
None,139.56615923421197,C,77.53282098411628,B,B,-97.56188395082455,-40.433424184689926,A,E,-96.48352132025283,-159.44599810397034,50.64081387600723,C,53.624123107289,A,B,47.87245501525714,-28.317358654071313,-144.47122116672995,0
No,-172.83686181632225,B,-81.03053292372586,E,A,-90.143879503032,-91.7243438867225,C,D,146.8543487536208,165.6243604842007,-57.43813714927709,E,-193.84779280594327,B,A,49.69742720615666,275.47832500368906,-61.05288798690665,0
No,-120.51991033855323,A,-140.76823068403556,C,B,84.8012425813703,81.32209112761788,A,C,-35.568387229848504,-74.15419949933207,-8.654954888167756,C,-99.5669787398223,E,B,-9.350734915759244,106.72653576180132,57.86583933141314,1
Mental,-17.541683560234862,A,-186.56730696020924,E,E,117.64134482697972,36.88036588661063,C,A,61.104723744847675,-97.28309830566317,41.40564764885984,B,48.40516500600419,C,D,-131.8624263919422,163.80783745567422,153.3927204465616,0
Both,-122.6071656142748,A,221.3361622766891,B,E,53.83798839102918,-40.441109517204836,D,E,46.33766229000248,-63.936771155648074,-84.68439126385988,A,227.92038604712667,A,C,-4.256334971788205,-152.3905286635945,-175.6804082526752,0
Physical,-16.976806767960927,B,-28.933215166349264,A,A,78.77242489972738,60.533743416241606,E,A,65.55396865907176,-129.3131951456349,-133.2081153871253,D,80.5400770777912,B,E,84.47840163777694,-15.742145686520221,-57.41742799966351,0
Both,39.75579722409452,E,-35.15271129327516,D,D,-117.19588107483936,92.96015258286764,C,B,61.58216436093227,32.58975101166407,-44.70639250519967,B,15.455332744897435,A,D,26.49160086443136,-184.33963566416432,-36.96108754753633,1
No,79.13778782782359,B,-117.6132337620873,C,E,24.890176489711987,14.872384362142457,D,B,155.09894501454815,-55.16073652166275,52.044891530677894,E,101.36001172362626,A,A,100.82175143943553,-103.32818832977917,-108.01667417781171,0
None,-42.96590043958498,D,169.14321128277584,C,D,-85.10752251886072,72.33397151324026,D,D,164.21607088661764,-35.852291718976424,-70.296886014931,B,-73.08760105103215,C,A,88.53296091831459,95.33719334929533,78.9693042300797,0
Mental,1.0550164670463662,D,-63.31040255084669,D,E,-93.44635802143469,120.90074229737135,D,C,2.932549587968643,51.16211272738097,163.7841241653494,A,81.86501517057107,A,E,-67.20255652011234,-108.66686727494539,53.214285745396914,1
Yes,7.714033290158451,A,89.23924796958428,B,E,-13.751742955923179,-8.150316684650493,D,E,142.47040194558744,-28.279948420316153,0.07629291764523076,C,108.20275798311118,E,E,4.451903315188101,-105.44663049535932,-9.258449781175987,1
No,134.9404325950211,D,-0.983305410396016,B,A,24.314933492271827,-157.98076852098455,C,A,47.66088615051846,-51.573772754096495,-118.92705784945208,A,0.5991851256526615,B,B,-66.53700654068308,-169.96013000701794,45.89330309633565,1
Physical,-7.3000307110520986,D,-130.86612711325432,A,D,75.47129733641215,-139.35960611058496,C,A,-86.05939572795016,148.6880109682837,-130.0868846587196,E,115.06029853389987,A,C,59.3150446552406,-63.63717169726751,-4.0889353105601804,0
Physical,81.08716505741208,D,21.72869335473686,A,A,55.593437668167454,47.515163589217806,E,C,3.430970155713341,102.16844373904827,43.659476892345886,B,38.28305754619807,B,B,-1.4306465442157195,26.004882396138658,108.19623713795417,1
Both,-1.3598493776994878,B,-10.629969374409683,B,C,-78.58350415828676,-105.65993201709207,E,B,48.48335810274682,-33.82590627166594,-64.70964220618947,E,93.76506375357602,E,B,-23.469399317570137,-47.27741017026501,73.98487532972342,1
Mental,-18.020936280879575,C,82.3073737651842,E,C,-18.045452214691856,-94.89694733291245,A,E,8.290550212759586,37.70100151499965,42.02813993129878,A,68.40039792720765,D,A,118.23851915420116,57.8918863095463,-79.08101208319871,0
None,0.7225412255549845,D,-54.529060580630194,E,D,-33.457378157011924,-116.674902881432,A,C,28.0521932698731,39.10686049560072,-59.30321196328339,A,-95.9975286989852,D,A,26.88754113155704,213.11511532255625,-24.41654756280633,1
None,0.8267527212198194,B,-202.7035768392164,A,A,17.513155886418435,-105.89630780938816,B,E,179.2830897020869,-69.08476622898428,99.6275884782697,D,67.53351183475205,E,B,275.1089870558269,220.03843623086073,-13.757379493051513,0
Both,-26.708794196917545,E,47.09768780626153,A,A,-29.280367729040197,35.203983690231624,E,D,-7.659774079280533,16.04975816010195,-83.08183454701961,B,74.37353795536859,C,A,103.65950855955268,-62.081965853581465,180.9640630611654,1
None,9.681015034255921,B,-171.85100713915534,B,D,120.82644414417403,-149.8089153952817,A,E,250.4535995632274,16.581247588381622,-22.232941951822173,C,-23.00886796027116,B,A,128.04227036626583,-24.091651781525407,-29.843810950443455,0
Mental,-42.573955824958965,C,-153.26561417544428,A,C,-16.956741614922066,-35.70610018344651,D,A,-26.185085910887423,-164.53118358958807,8.359639993082903,A,20.126848893387404,E,B,-165.42776857974138,12.190602465563751,-1.424581199998143,1
Mental,-31.659213238889116,D,-137.94573713745422,D,D,73.63371998903803,-11.651724747182604,D,E,161.0763908306988,12.538754121254247,-9.775415121781975,B,-52.15825341161317,B,C,-159.19161468609255,2.8141473937702526,-24.531960285673584,1
Both,-100.51542367511405,E,-91.57649005988124,E,D,65.69242095597264,192.60579572748298,A,D,30.940907640066705,-62.992381533402686,122.49844066581458,E,2.3001830114964235,C,E,22.417526176582488,-141.49279898304076,-198.20287063281543,0
None,-25.89899785639464,C,-262.18757704400804,C,B,8.23780325133792,-16.203179674081397,B,B,-53.07603091334462,15.629488718810824,-74.73195167075411,E,-147.18521007106722,C,C,-25.885374726276645,103.40906167847822,11.946526442680245,1
None,116.55237650386634,B,-4.084767314626642,D,B,-168.79483993961037,133.83712875356454,B,E,-112.18243401099784,-4.103674161228442,-9.659408906315564,A,21.46758061133256,C,E,216.38370202694404,-74.67145440088214,-37.34959797331836,0
No,92.90718073204741,B,-104.01812016165408,E,A,-111.00635704487975,-29.820492777537112,A,E,25.889237902977353,-25.554498914661416,26.866018104616497,C,41.46931447772071,D,A,15.663923384382231,87.5437604542719,110.28767851639796,0
Both,-11.174628421237365,E,-208.59981844050012,B,D,104.36764528084626,68.48765620311545,C,A,-93.88275887371013,-65.93483938899817,-96.10185789096617,B,-56.13258894979673,B,E,40.75999107893312,-23.655210067964976,76.92105402017675,0
Yes,-22.79939411858258,E,131.65687528409848,D,A,-70.5922038149345,257.5551049320928,D,C,-3.2163928560120256,7.5239054026529875,-119.74506192529559,C,2.7006022286697817,C,D,62.08039549432572,-109.68803005710741,-99.57898693013337,1
No,-15.097012903893713,B,-57.152826063720994,C,B,-167.77701280625686,55.974342540316904,C,B,-1.0235924271319754,13.64408510475924,-173.62530808180088,D,-24.884239925538367,E,B,250.67718083498926,10.027056600601822,-127.53261432286263,1
Mental,89.75816716591066,D,-72.69061450550997,B,E,116.20776895148957,20.10093553521793,A,B,24.546065334432022,24.40220742595668,200.14166633685022,D,27.785454454361457,C,C,24.077891814512068,-90.01573334186597,-11.101633439196576,1
No,74.22911592775623,C,-223.08463692079332,E,E,-39.04052985957491,51.972714881825574,A,B,8.532556353371508,-48.87662710519662,-6.1136817624396,A,281.3920952946542,E,A,178.48661972941156,141.50105054240188,-160.54636112179853,1
