birth_year,faith,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
76,Other,Physical,A,-29.824771399024737,-5.972576436252264,152.07285969656655,-57.18328433366594,-24.1998934932196,0
24,Christian,Yes,C,42.13521294556092,51.42066670260329,30.407493058724093,-85.1450213430464,-256.9094849297068,1
25,Jewish,Physical,A,-71.88378700988454,-43.448402635937875,-92.06890182364945,9.617643124181383,101.44445455337063,1
56,Muslim,Physical,E,-76.46602927507736,-12.998718673654436,-75.73501671800382,14.742532390353217,-34.15625465059755,0
70,Christian,Yes,A,-23.258313961414377,-64.64503115202967,-31.494145926105155,190.35508329100855,199.03341076639418,0
61,Jewish,None,C,-103.3530688647678,-93.80801638677084,101.76556446468203,59.03227332541447,132.63077997648523,0
40,Muslim,Mental,E,133.9548169277629,-114.89273857656927,21.829390582558126,120.14089457092058,-59.470693349807135,1
48,Buddhist,Physical,A,-17.078811388812216,-151.68878619881733,-162.34375694737145,61.07411231759485,-68.972624438539,1
53,Other,Physical,B,141.2308059185348,-25.892053950343914,-64.64279746178426,28.12914965353305,-131.86791157458828,1
65,Jewish,Yes,E,121.99728171822429,-141.19253342993778,147.22082640730537,73.85140898565487,67.58243680741259,1
73,Hindu,Both,B,161.68417881296227,-35.93645555361128,-104.45519054868446,-102.56767442089733,22.866264519221197,0
45,Hindu,Both,D,67.83833638738277,-18.866551076195204,-154.53180306252966,-38.32812867503081,5.176020682113452,1
66,Buddhist,Physical,B,-72.53553325619045,-81.12413199590203,2.4577961377067936,-106.94019921579422,-39.98108527776702,0
48,Muslim,Yes,B,-104.60787675837335,-40.639774115690635,-128.2534740291539,-28.84830442308017,13.014093819206215,0
58,Jewish,Mental,A,104.4992840744672,-100.32191309071922,45.9305360266938,-93.22951126996034,-12.154965514541571,0
72,None,Yes,E,-85.05050926626002,-53.485833385375614,17.07200556521501,60.756776256460284,42.46888871950398,0
67,Muslim,Physical,B,-278.449761333618,-32.56223127283388,-440.479813738085,162.77421675472226,34.98024433473883,1
77,Other,Physical,E,52.15944405967385,20.981617396397787,46.022496022150264,-27.019856135739918,-56.823235714704246,1
46,Buddhist,None,E,-26.95002702561168,92.49603583615331,-108.2313713210798,133.3030272830298,-25.1744690078352,0
25,Christian,Yes,E,58.9957622084377,-165.9952180153599,-72.48520673643924,-50.62196617156132,-28.662801049146186,1
24,Other,Yes,B,101.89236373674552,13.02074243058072,75.28425672110947,143.86104612217986,-59.399454183114386,1
43,Other,Mental,D,79.35263367985968,36.96411506637284,-112.34239219514468,110.65780619877488,70.91256086939119,1
79,Christian,No,E,-56.64090589004543,156.63768963668397,-199.19572492159296,-154.51458270429563,97.25238939302203,0
74,Christian,Mental,B,-97.60085230982222,-54.85523475970781,174.72863409646826,85.40491555245276,67.80714102565757,1
54,Hindu,None,C,15.062195197593201,8.740083559625484,-0.42368313615650766,-50.200317194945455,137.7128761643971,1
41,Other,No,B,-6.537449457222292,34.49327031581089,-32.37766126940001,77.41498975035398,-71.25695472260777,0
40,None,Mental,B,80.39058615489243,5.797306452507812,-0.5921658535763024,-32.28496880081621,76.49303569302062,1
68,Christian,Both,C,50.96298284602666,93.46418974889403,-75.9883786000522,-115.63658059820858,104.79663892327838,0
76,Buddhist,Yes,B,83.60989708277332,-31.603279422232138,-37.45283475642152,-46.30036963987636,-160.02364142105733,0
31,Christian,No,C,-106.87992891576441,-40.60935217719818,-171.11020950830823,-100.63061077507025,-52.37476743360957,1
27,Christian,No,A,-122.33563143823498,109.96558450957711,-74.04849695194386,71.42013746760479,-120.41283254146403,0
69,None,Both,D,-82.3459787558088,-80.98540937406605,2.981918196943757,-63.22878295494326,230.11591833744976,1
39,Christian,Yes,E,114.39194063729263,117.69473688987593,-37.077401804817406,54.10449519317483,64.30294711441665,0
62,None,Both,B,69.87889606677062,-121.43246451086817,156.668671243927,-80.82515559844302,99.02783106602308,0
42,Muslim,No,C,16.984354356270018,-27.25005263037561,-19.67652101123221,-83.73586215207321,34.909283772800975,1
37,Other,Physical,C,62.235540550744496,129.87400306806498,-137.5054322347323,172.69334765625422,-93.34104578542855,1
38,None,None,A,-30.043998641016767,3.5818543023603224,21.514939168930464,-122.73342539256969,309.9282038899608,1
53,Jewish,Both,E,-42.613750898004604,-75.64216869722046,-14.465219913666106,97.75418007626678,-9.795676685899103,1
49,Other,No,D,109.16014225371016,10.594250007529366,-73.33243842888447,147.72861522670303,-17.686046212621527,1
68,Christian,Both,E,-119.02584662330158,-43.2121575296823,101.55980250428618,-105.53724028209457,38.72448927815752,0
34,Hindu,Both,D,-10.671674446252261,82.7898362831371,-42.17735970986977,29.97756817321363,-6.745036594984789,0
37,Buddhist,Physical,D,75.70052171257679,34.27096088930571,77.89577383058585,57.08759041135883,52.367536907907485,1
74,Jewish,Yes,C,6.754530561384057,128.08998413383856,28.07648250779986,-147.6528784035435,1.4131700801494351,1
30,Buddhist,Yes,D,-31.2664755978222,-117.88143674742324,-6.666787052435811,83.4110561655224,95.42948007237618,1
32,None,Physical,E,-11.072521238798505,-131.74369613043788,152.62060056511078,123.17699631432359,-75.47276938851665,0
21,Muslim,Mental,B,35.38431629640107,-127.44362660781157,-1.724333122015637,-159.3716092427656,-186.7124205302863,1
63,Other,None,B,-212.85054987201008,186.84512417738156,-145.4347614619047,-41.0743919091189,-163.74457950401268,1
29,Christian,None,B,-34.519865933101734,-66.07566183164646,97.97780540624342,24.67926040895838,70.73100357050693,0
50,Buddhist,Yes,D,22.467621035996917,-153.4720955724268,-68.45361274044302,-134.20468057457919,145.22168913633305,0
54,Buddhist,None,B,-3.815297051135158,-23.079109634271283,105.63243327524161,99.61319682359164,-176.76683175829746,1
46,Other,None,A,50.88120956946164,142.87000137527033,8.937896205392782,65.12107127235492,276.57475108672077,0
39,Muslim,No,B,0.46759411440903725,146.34762492287481,-85.08712033708063,3.727660456135266,-65.00004914350983,1
32,Hindu,Mental,C,-93.16809164104923,-100.1986303244839,64.46784229989278,65.00863736303761,157.85616102999583,0
63,Other,Yes,D,-140.18874087299233,66.58685249048835,136.99287638991896,-106.59550000618927,19.223835561924542,0
62,Hindu,Mental,E,-80.93522240483838,216.94940248156013,207.26059566631793,-94.57498774631942,-56.47139242586058,0
20,Hindu,Yes,A,53.32009313493119,60.652931081842,241.88691676851565,-160.13406665437947,-63.03485594507495,1
53,Other,Both,A,-64.39968723137443,-181.57207185454115,5.125555090767694,21.014830079779767,-47.39338614131781,0
28,Muslim,Both,C,-27.92216713316203,-147.04708023084268,101.10304355594826,47.733629586839164,-176.9395814234616,1
39,Hindu,No,B,-167.94447524697975,142.0647947413435,-104.53537887243623,49.250557957029464,66.98069663605081,0
66,Buddhist,Both,C,-48.514302953519476,-141.59658537142727,-73.80011194813656,82.67293044316479,-37.008553238190544,0
56,None,No,D,26.759330409696375,4.845049540694725,44.299517152405784,-91.30687925806504,-17.23953350000936,1
33,Muslim,Physical,E,-92.43885889816978,42.97307796037952,-70.01190918235598,-97.76452956553067,138.78069938179854,1
60,Buddhist,None,C,-8.959233071067489,-100.54501205676429,16.026468923942776,72.71569951498387,-18.638209939305618,1
45,Muslim,Mental,B,-86.53216821920677,-111.7390001959625,-164.4392913039139,10.933167147355553,125.23612030564325,1
69,Christian,Yes,C,52.6623548287986,19.513855322923053,34.79108412958351,38.86313700568395,129.25407837613076,1
67,Hindu,Both,B,47.713280920224314,-13.311973908139702,38.01669824525864,-63.69996415659518,-160.04876473647371,1
36,Buddhist,Mental,B,69.78071171925863,72.10265990973471,64.00710657300428,14.707146613712313,6.457487661942858,0
74,Christian,Mental,D,167.43074654706888,-158.27211287924462,-1.4853497035880652,105.13757321041504,29.602221390374485,1
25,Buddhist,Both,A,19.25109401341409,67.00093324136583,6.493608332044326,-56.42853240187057,-23.141292140558548,1
40,None,None,C,122.83149570886256,-195.3291578487512,-129.59675367759132,-11.666900208723872,127.8565979048232,0
76,Other,None,C,-133.38862997087827,124.60084534820292,112.1869122281694,-280.03988746646826,-25.467174529185233,0
47,Other,Mental,A,-27.07703091122134,-158.22274657370687,-86.04698224442298,123.52468489268978,75.53141339420432,1
54,Muslim,Both,B,5.482417303669513,90.55059265833737,144.43159222855198,-28.39200277100466,-52.91178194827666,0
39,Jewish,None,C,54.42707188810888,-140.12982231690492,119.45274603073568,81.64212639859649,4.566529915911461,0
76,Hindu,Physical,D,18.19694594028167,144.3257359236767,-22.502536952357577,-19.347676733547193,39.85546968719673,0
60,Christian,None,D,146.6682137939913,-87.9706874571076,121.62361403784622,36.74085198968983,-125.85405955973887,1
73,Hindu,None,A,-39.31461953735945,-36.766534251918245,-29.09305217125167,16.685524427400317,-34.22188586739612,1
26,None,Mental,E,13.179383302724135,81.32116525438116,-46.764715847307606,-12.638774835231084,292.3839916460929,0
30,None,None,B,-23.979318355006036,-152.26747020524692,-42.04760544109671,89.55574951830802,-27.97928739847594,0
62,Other,Physical,C,178.05569792297578,-101.0921032299975,27.175864501028908,-72.55469048959989,23.20375407259247,1
25,Buddhist,Both,E,311.24508442833394,-76.34679727104803,-37.046218034132124,-34.4981712115125,29.69670848360839,1
28,Other,No,A,39.041099594624,-111.13956094022335,-25.991552361750763,-14.26657159572513,-128.86235216071896,1
38,Buddhist,No,B,-83.21262117075504,-77.58196912990942,-115.11331233974191,105.78906008563422,1.175386132866171,0
56,None,Yes,E,108.99746789747905,-34.39508542676961,71.2463820503633,-26.07489385579185,68.34745494472672,1
66,Buddhist,Mental,D,-16.876063928699576,72.99782544239706,73.31879282882389,-267.2224788952086,168.47012375085686,0
29,Hindu,Mental,E,-63.46067218763611,-63.435885462701535,-58.534620330786055,-15.900757369076345,-86.45526434918884,0
70,Jewish,None,D,-75.1595427525855,-10.988679045155115,178.30794629806013,-167.98440873019564,-24.80758419632832,1
33,Jewish,Yes,D,-47.16148468648685,-62.774166277719544,-76.26214852594259,-76.32935178327446,-11.4759345750708,0
36,Muslim,None,C,83.50854613631367,-76.14373199219584,-39.89453014151986,-47.638237617773605,42.21658024392239,0
71,Jewish,No,B,-190.6959348941577,52.55560385655542,103.970771209247,55.26686070688368,-87.54417541152031,0
49,Muslim,None,A,-79.92728793795307,65.26392221513116,-81.19173845047621,-88.27950554571579,180.86045223912603,1
27,None,None,E,-46.05097402180422,104.91167233929899,-4.893991980884295,48.7008938503826,-0.3374430611241627,0
35,Jewish,Physical,D,48.26713016803323,-9.973072789099833,81.63180087986723,-14.44605437691682,177.50169630460485,1
18,None,None,B,-35.36625722365919,-165.9046858257456,-218.5476811237884,-138.07649371899913,226.77330575997607,0
61,Muslim,None,C,41.21372727231853,96.66756247057631,-117.58415353298919,-180.96548397883367,-88.90225144679864,0
76,Christian,Both,A,182.4373170131652,88.51622504843573,-23.404574410154623,-31.364752033748093,-97.69949961935869,1
61,Muslim,Yes,C,-158.642745006714,-41.59131167358665,-76.03227018331692,-58.29735767431945,-3.8608705148974534,1
75,Jewish,Physical,B,-142.2414775775424,28.938274866454634,73.15096959365138,-68.15161827331595,-67.2861069619412,0
31,Hindu,Both,C,-178.17630069691532,-40.51504550593483,-6.409999112644954,92.92994960319959,25.538498983396217,1
72,Hindu,Both,A,-7.943696860887475,-169.8091724055214,119.50465962158366,18.437360404023977,-29.122772831315245,0
72,Hindu,Both,D,270.83830797529225,-67.2789639559522,-27.179023026431903,23.955035557743727,-185.96653275096963,1
50,Other,Both,D,-18.076605161231683,5.509293295837464,-17.05760769362229,-183.69646962995,-26.813207756946017,0
74,None,Physical,C,-120.91603463935616,-210.02409742672032,-13.204034601329836,27.53464420834137,-179.0831503110303,1
30,Hindu,No,A,57.36866363429218,-21.643918037324624,81.30469948948969,126.61478380871199,-77.44250622062332,0
37,None,No,C,88.6047657982997,1.5165367826412155,84.54256204534116,-60.835776369951574,26.988497268513452,0
33,Muslim,No,D,53.57243143571413,0.48949865112403196,-144.06131986407527,29.57129678681388,-26.747034737751,0
18,Muslim,Mental,C,-49.24554156630446,10.333258096991312,148.95240143285136,28.029221622300334,-65.09075946847528,0
42,Other,Physical,A,-39.25964534515568,-11.130604892979825,37.42539152293005,-116.39206221248017,-129.41848081586946,0
36,Buddhist,Both,A,-122.39741252471947,16.794897120031514,-9.2765030725454,72.37835545516575,-80.39251703732114,1
31,None,Physical,C,73.40952355602907,-102.85773497501482,-29.9520217663665,-234.48130983794542,81.34209751868936,1
43,Muslim,No,C,123.40599113367124,-159.80044617972885,14.21875286169016,30.441501212051474,-160.49907470617887,1
38,Jewish,Physical,E,126.79513527887146,98.23738822534897,40.489178477456036,-100.96835856756125,3.913212094886711,0
22,Muslim,Yes,A,55.741123169123995,-135.0132782002606,45.70375102473142,-42.55000506606178,-32.73140017146191,1
46,None,Physical,E,-85.3610527684175,6.40652401936907,-52.56526951327268,45.80604018710442,-14.66450127772817,1
61,Buddhist,None,D,-19.748528561364772,-42.13337444032921,273.75438794765114,87.68957265353826,-49.27801392254881,1
21,Christian,Both,E,22.894184239955685,14.285621974290569,79.26678201625235,25.411069171547844,102.79069494169096,0
21,Jewish,Physical,D,-184.2127512320115,-92.90985835954466,-60.329670544279054,32.472096376425064,-55.63008441666547,1
52,Christian,Yes,A,0.4836859412142959,121.7899982794967,1.9034767827161039,-8.6091332891699,105.66174938377992,1
44,Muslim,No,C,2.7290347396808383,9.822769464897913,124.09310034097716,226.39236276883986,-203.00581942893606,1
54,Christian,Both,C,-154.3215963372901,-7.244051399313036,31.44873624511675,3.6034927884855064,33.28583312112155,1
21,Other,Mental,B,-106.21993044597771,-52.965118722033026,-207.91598826736976,91.67260194764071,-118.95592945164528,0
53,Other,No,A,-74.23097787705028,-34.079804614432106,-28.826513882572367,-2.003048765612116,63.14567599353995,1
37,Jewish,No,B,12.315379812325606,11.764085901839028,-59.449924883789066,125.48902662883661,-1.1431345829264743,1
19,Muslim,Mental,B,75.7760840321175,-145.31496700447738,-6.173177724052863,62.433892108562425,-101.578048956981,0
55,Buddhist,Mental,B,52.912525741039595,-69.28722667163649,-33.26707151531895,-74.09694706176244,112.98322094793309,0
75,Hindu,Yes,A,-48.26833733124675,-44.65673434281446,-17.24354042751811,12.376039384415455,275.6483636368621,0
60,Hindu,Mental,A,-43.91885279310287,89.963835559537,8.783521472284828,64.14113073428386,-19.49306879197595,1
20,Christian,Yes,E,-111.83366619974724,-48.773720872670054,53.343223862258974,219.64470913831127,-114.03525708316316,0
22,Christian,Mental,E,9.92546635203843,108.68176031390824,-36.55950382661599,-30.611890915844707,-102.59329011228861,1
49,Christian,None,D,-38.70276466645789,240.81637311467722,-188.38149649948386,-13.231240240700737,-20.749432951474382,1
27,Hindu,Mental,C,-40.70200946127246,-112.05165593329885,75.6050242550944,51.89847246787011,89.13073106429312,1
58,Jewish,Yes,D,25.659599478918597,-209.39674965795362,-23.435712728684535,-74.35181099259206,56.17307537429485,1
48,None,Both,D,133.76659571839625,9.293275863620703,-77.35329750308375,-159.00744639072633,225.24329683170828,0
69,None,Both,D,27.39723351519714,-1.068328861026349,-170.4655769133113,-28.900839335526673,144.92191985883412,0
75,Muslim,No,B,-30.448111927443833,97.3080012368503,22.06742202172547,106.81306130347181,-20.33379202941411,0
53,Christian,None,C,20.15849706330019,-10.83861554386038,-31.826516157397215,49.13045657423014,52.071207034252254,1
60,Hindu,Physical,A,-15.71102917585847,-125.01384460293382,147.31568364391234,-0.8019222895904936,-79.20445170694703,0
32,Christian,Physical,D,-108.41066315471959,-32.98019886763562,-50.3706304324807,141.51996211802455,79.63027439503028,0
61,Other,No,B,-76.30650791944595,-1.9023539578843567,124.90309055307426,58.88770013335911,1.5520947467667738,1
44,Jewish,Yes,D,-69.57187434186427,-50.456381727789,-104.73457837439182,-202.1767338336732,-0.9217478658927386,0
71,None,Both,E,105.03137410626597,-146.01156752966907,-89.77381889007577,-40.16465384077644,-30.591842904575184,0
31,Muslim,Yes,E,86.33063368580146,131.5501083929894,-191.034647060532,-114.66847096672393,177.6574396344786,1
19,Buddhist,None,E,34.12276013340419,44.20129400786891,54.67232969853805,73.95783513401045,12.796513852358569,1
22,Jewish,No,C,110.92082195032047,77.76667951285722,313.1128953948602,57.87600713840803,-18.78299609068393,1
75,Christian,None,B,119.1857419699382,72.10499609720735,-84.37563126395634,17.791100816815746,0.2267705660633495,1
20,Buddhist,None,C,-9.587067233299521,140.04211259189208,88.13559821437582,-66.4141577516355,-25.65588348526929,1
52,Other,None,B,-23.143499216445846,12.604734868514669,-6.84897296772206,-171.3207028435729,156.87555057968885,0
39,None,None,A,173.04378532452404,-20.898438787527805,-21.639487277205042,42.66791276211457,-245.65128158962705,0
34,None,Mental,A,-30.193682620114444,-350.6882750198747,-196.6259107750577,-101.7661336256823,114.97064277497024,0
62,Jewish,None,E,-111.47030491108882,-98.18509454917377,83.74470332309095,10.552889302085884,92.69378010702856,1
72,Hindu,Physical,E,-110.21675259022223,-69.99019156374104,-23.42289709610177,78.75167956536798,29.55068842270406,1
31,Jewish,Physical,E,-116.95861945098294,-283.4155566569827,224.00347425270297,109.84445842198699,76.12390139080074,1
68,Buddhist,None,D,-16.31880805577429,-103.56043522277018,-161.28444502310634,-13.853151883492254,49.38400579746309,0
22,Buddhist,No,E,-38.347588500486,9.001432580093525,247.02701546800162,-87.49162386000167,-5.817444238505941,0
31,Buddhist,Both,D,-141.76070058937273,262.8031025330583,21.86177571402231,-28.60193860768639,-121.5719672421968,0
18,None,Mental,E,-31.323930918649996,115.54945212393733,3.2825541875289335,-30.102964825228128,87.8721389851513,1
23,Jewish,None,A,27.149011702195107,-4.292028664677647,191.50727393628037,-79.02389384750805,-54.32734146851138,1
62,Jewish,Physical,D,-83.15522409300962,-2.799271662657688,77.88869053958152,-168.33695193192872,-92.13220937251417,0
41,Jewish,Yes,B,-24.685920449219434,34.79363138769274,32.30259941910128,-47.90044258174993,-2.26812699598337,0
49,Hindu,Both,E,110.48225300089906,-42.22136742924527,-196.20290266325514,41.003477928128994,-62.981139150090485,1
20,Hindu,None,D,-66.42474020383884,99.26189792922287,47.3115274110787,217.46080460829282,-31.996059960696925,1
34,Buddhist,Both,C,120.96239257065247,-112.24587495138078,-96.8397234295708,97.8628703793312,-97.61651440299156,0
36,Other,None,D,-185.91319564357806,74.19022785442394,-153.20832418592002,-2.484452654134198,-74.01474958655727,1
76,Jewish,Physical,C,-55.71450875102756,-13.849032389282145,-64.80998939923526,-1.7080396115624574,-91.35899198221449,0
75,Muslim,None,C,-30.09780349826813,-20.706303933822525,246.04162940917172,25.418086395222776,53.00464906432032,0
41,Other,No,B,75.24498309463075,-72.07877755723081,-31.37029805849705,-90.35095524785925,7.527504926934981,1
19,Jewish,Mental,C,-96.25761602126587,41.73859163547945,64.41046651391073,13.880563064003738,-28.51638601652561,0
73,Muslim,Both,B,117.21725531250577,17.273775613858167,58.45059919596817,-140.6425729793802,-158.16797974497737,0
71,Hindu,Mental,E,121.61730691345602,-85.55709392336375,152.10598244433532,-63.80386864847378,33.128827400783685,1
24,None,None,C,-8.445763138474213,-96.69647292207783,-22.52036221927535,73.18014778541671,-65.17873649320872,1
45,Jewish,None,D,112.29877522645452,6.989411372366493,68.50014509230536,-115.030230964664,-8.939971862997181,1
77,Buddhist,None,B,138.47385217415172,145.12260417145274,-105.69401056922251,-78.36279348331523,116.02021797559023,1
65,Other,None,E,190.15471479309915,-14.137363183040272,-173.07097994660506,-123.92239553845666,175.02282972060027,1
61,Jewish,Both,B,-81.1643506494629,-82.53375941236517,178.505645251774,6.97318360118547,-20.145192173413868,0
63,Other,Yes,D,41.5866018343353,-33.25964574895007,143.75036547758017,94.76622209482922,176.65237021929016,0
64,Muslim,No,C,13.078500297184242,145.69471648004827,-27.638885123764634,-3.2859921228012094,166.9832295347674,1
35,Muslim,No,C,-58.08958232228849,-18.7627752886101,64.16235736975365,21.815726340304003,56.935033422071534,1
34,Jewish,Both,D,-55.27890299183609,68.67068912698163,-128.75700559986163,-138.61977118482906,-52.86101950382225,1
69,Muslim,Both,D,193.81979083918404,-44.842676649734614,-71.75869424476265,-213.42289624142396,15.24353523510031,0
23,Buddhist,None,A,125.58070193849981,-154.33079994227657,105.92093614513635,-91.95429257211804,84.77864326039898,0
48,Muslim,None,A,-79.28193232578083,-68.63323613914373,25.622222400656895,122.7689048909702,50.19743183876727,0
22,Hindu,Mental,D,79.92479138225762,98.8042252973647,-115.40669703429394,-127.32745445026019,74.82715806527298,1
39,Buddhist,Both,D,151.37265087950487,163.39181473184948,85.99340968652086,5.499517328090183,-56.29293922961519,0
52,Muslim,Physical,E,-48.257991301341406,-17.222997397395403,110.54888469422237,-96.7899987614124,-152.03744869066415,1
31,None,None,C,5.749173648887381,-90.95523509919865,0.31874867162273407,58.843863125566465,58.98213562641181,1
73,Other,Both,D,180.38753617943019,-70.70417095255985,-9.19386400649775,82.7414483545601,-57.02121422421772,0
37,Buddhist,Mental,A,-65.61955169441258,52.951380573996566,-55.483405290661416,48.75604177894455,64.91224780560768,1
43,Muslim,Both,E,-101.09441129295939,135.82215618987678,-83.72014028912925,27.792196680055337,178.16871455683528,1
78,Hindu,Physical,E,182.21627976752333,-71.06520792033719,-135.023616399437,11.121269828662573,-18.74277508244967,0
73,Other,None,C,79.00632605281413,-29.17749564885359,72.3218772926774,-30.265428785840747,111.78362206979367,0
30,Buddhist,Yes,A,-50.269800311923305,61.45828647568836,-60.38963259960032,-76.84012780292854,-135.83616177135477,1
29,Other,Both,B,33.8426033030223,-7.316188792331806,-169.91499936452206,15.084378321465463,-129.6490757770519,0
29,Buddhist,None,D,31.835740761522004,-115.22401592229465,297.90333445983543,17.64529410685731,15.902570453947268,1
23,Jewish,No,A,56.65280909888036,-128.1518740090481,-98.18986199422693,-150.0077000462461,-28.947217517458405,1
38,Jewish,None,C,-68.73763538742092,-20.116692767783928,0.4100285623885355,110.76393371327626,3.9070968253289164,1
62,Hindu,Yes,E,-28.74212151016412,-59.58284160682742,104.89792284725996,-71.6137836439911,-96.2758564981165,0
69,None,No,A,-104.71410515434339,16.219199596870975,194.68381318160533,-154.58881891958106,100.6660693121994,0
66,Jewish,Physical,E,-11.752491646613656,168.22023148333054,164.793369414113,110.487747934844,4.787005627827849,1
45,None,Yes,E,-133.19973533161064,67.48771380543647,-38.896403827776446,121.11302588982487,-92.58817000775683,1
24,Muslim,Mental,E,-42.958083757013995,42.22538659299869,-63.538174399299805,-197.71225075127407,143.469532933345,0
31,Other,Both,E,-312.9585025020122,-104.30406953378744,48.277405682308085,222.11894640009922,65.94611212361082,0
26,Buddhist,No,D,-98.04624156273847,-103.76120964125629,-132.11617866067218,158.36683503730097,-115.75516248733386,0
32,Muslim,None,C,148.98397814766506,11.901941456394503,130.4047664438783,42.32563455464005,83.64851646235614,0
64,Christian,Mental,D,55.048744613459746,38.55033762242363,58.437539208841294,-82.77939288894653,-0.36949232104182067,1
60,Muslim,No,A,-122.37199001890755,-116.30061516402836,46.05975927714277,104.14382724670286,-87.36516635648572,0
40,Buddhist,None,E,16.55637159406295,68.00061004025086,-56.588928467403164,-12.552775735349972,29.749662897938624,1
79,Christian,None,B,-232.91114876581318,-182.50486209151552,52.74424673235667,-111.00741746014361,-115.8294201403385,0
38,None,Mental,A,32.39098437884867,-213.80640146395402,-6.514406014905052,-154.2508163961031,69.67687331617621,1
35,None,None,A,233.41899605372524,-0.757932478951169,-38.079375652076266,-89.31268084146998,-34.91442062005034,1
60,Other,Yes,C,0.2926287619359707,245.99847151637078,160.08445601006383,-40.676499220968864,55.55757465512132,0
74,None,Physical,D,-92.78893822407414,168.49269750718418,69.06283924031369,-72.11288817665952,98.76693609451262,1
77,Jewish,Mental,B,-21.167910656496144,102.87570737895962,-58.46841304609097,-174.13972505878317,-135.35362951576704,0
69,Hindu,Yes,D,79.18666879154019,22.624436677727573,73.06847283480116,156.3388175818514,-110.98482620461567,1
49,Other,Physical,C,15.948749615879152,-67.0996916514202,-24.534383245182603,27.51999495840853,132.49823813922973,0
49,None,Yes,C,-79.64763248089315,168.90157632328047,-49.486552959782856,-137.71035122018708,155.5975080996729,1
33,None,None,A,-16.525579599924562,-63.694998404913406,9.218666839517603,-6.5740845367451435,-85.54719687783029,0
32,Other,Mental,B,-64.02415203902729,80.73239670463683,29.045757699013315,73.94211232548341,12.87205624396662,1
21,Christian,None,B,-156.26534829177047,56.68566054458899,95.67108221081602,-110.4367410833294,-89.68735662688279,1
66,Jewish,No,A,-43.68649645887002,43.75849988998999,-31.73066688048613,1.7975928193127266,93.22007373866393,0
63,Hindu,Both,A,-25.198554234869896,17.80072832814437,-88.28172635615908,132.95550162042912,100.77229418188523,0
64,Christian,Both,B,6.582521604013715,6.1776707364850605,163.72888050885499,163.49003207552306,77.77063141349332,0
30,Buddhist,Physical,A,-28.402034942397908,199.6662519684765,3.9468625468400615,25.914470057490735,-5.469125071567493,1
44,Jewish,None,A,120.11604106512372,-0.8186779899331605,136.17642847614283,126.21421613629111,-3.606530912675853,0
77,Muslim,Physical,A,50.80963107872579,-67.93584151872032,64.30698196326703,59.72753659592514,-12.596023350228572,1
29,Muslim,Physical,B,36.99896506119949,26.08155966449535,-84.8530814678506,-38.2630432744769,-68.34811403685063,0
67,None,No,C,-89.82495193504282,-91.30264191390347,-42.249177101620305,74.44741810323205,-122.83403616839826,1
62,Christian,Yes,C,75.78440247617363,-200.42444276868406,-63.73830926124108,-85.4033925881033,24.14394236066764,0
78,None,Yes,E,8.515225831293487,101.3569768017661,92.93985332195012,-41.084139286765875,97.3474694633069,1
33,Other,No,A,-51.072241871074276,63.297008426402726,-108.73332898556633,83.54300333743537,143.5083316141444,1
55,Buddhist,None,E,236.33074192825734,100.82531992654928,-67.15135825005343,-84.54068430112046,-91.59890820411964,0
62,Hindu,No,D,-75.94993603638993,-14.742741220977381,-177.02402044906074,190.1212991629129,20.186322099002982,1
73,Other,Both,C,117.11032687533236,42.85850453764116,-122.21268887578307,-112.08339914878482,-5.707668937263798,1
59,Hindu,None,D,129.59086113464159,-161.1412862956094,-90.54547234390475,130.21779025883336,19.44010827350164,0
62,Muslim,None,A,149.1878197840771,-76.34590807749753,13.488205866838474,83.79087843192832,138.75940603743481,0
37,Buddhist,Physical,B,-61.139318463308236,-48.84376880807424,-120.2581542487612,68.29693267370432,9.24496617000762,1
36,Jewish,Mental,B,-34.8617504608498,148.4224199502713,-36.671400777185006,-78.58553081175938,-246.61797487439583,0
47,Muslim,None,D,-36.924422880654284,233.70420142542324,113.89340416039695,8.034871973119923,11.07968355746587,0
21,None,Both,C,58.847938889225574,-58.54174571717971,45.62332918692613,152.51824724947872,-84.33349302206324,1
19,Jewish,Mental,E,-45.161466289127425,1.2850187146649328,3.639134187416124,132.81370689779538,45.23806787643069,1
45,None,No,B,-5.291636165547733,42.769012237080474,-63.426542974544155,-173.45227947720917,-134.07695173950165,0
53,Buddhist,No,D,20.832014555386504,84.5400163423649,78.49274304809171,-125.57157785959885,65.28911788784096,0
64,Other,Mental,C,-59.68749225461142,-47.20913566030473,31.098699148315283,-121.07089306968575,-227.89578603515022,0
30,Muslim,Mental,E,147.97339855696873,4.453048002590528,-65.19004710350747,81.72682292717772,-25.75625737110558,0
62,Buddhist,Yes,D,-3.6478479526822865,-191.56407104798802,-54.121854245090006,98.41582443717125,-50.36155402739821,0
62,Christian,Both,B,-157.22279330600963,96.71706596001926,1.2434163936542997,160.66671646639801,-69.4779905059478,1
58,Christian,Both,D,112.39833465585838,49.71320488349195,61.367265231667446,34.79774391966823,47.45231497034349,1
76,Other,Physical,E,-101.83608394387862,-90.10044838235727,157.52101906507974,-60.03584602839489,-127.56364702633634,0
72,Jewish,Both,E,84.39164397640644,-49.01553197932644,-66.52181954158746,31.679901225438172,7.401767396195251,0
36,Muslim,Physical,D,-166.1903561992239,36.61733087194035,76.20683626019019,71.44793497634622,-60.8530373271152,1
