gender,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Other,Other,E,A,199.63595705328362,29.581128534990114,E,-71.48980961107839,A,D,-80.50457790107077,E,48.73789234554551,30.52024026448681,-65.82684079316586,-99.75730017156988,C,14.586015105325279,1
Non-binary,Asian,D,A,31.27673560411905,32.06016293841292,A,-5.823931811856853,C,C,-101.8858279317439,B,125.3612554030443,-53.07861910628454,6.036764928794414,184.52657918881238,C,-121.15531150736732,1
M,White,D,D,-218.1338760329738,-43.588231740318015,A,100.25790085673036,A,D,33.096946508230005,C,-24.047066441910708,51.05091380535583,40.17776510075288,17.533561153065396,B,78.46833841059976,0
M,Black,C,A,-146.329491299211,94.90908483559947,D,-17.004158505998586,C,E,-31.42554481808611,E,-18.38286277376998,-71.3347555248624,-232.29022073025226,94.93297373380226,C,-65.81915409606185,1
Non-binary,Asian,D,D,-90.68963774966026,-120.36876444723288,A,-26.377391572903914,B,D,-54.94140774222455,B,36.67696283516875,92.54994956891676,45.781969860869616,69.30565840511545,D,106.92623475905016,1
Other,Black,E,A,-139.50242551077,85.83065782444405,A,-117.50243396747344,A,D,-18.917327444526684,C,104.62576509508187,200.88420304267837,57.14930365324052,67.69100198150562,C,-94.68715416835836,1
Other,African American,C,A,-37.57197415574343,-13.432186906707837,E,-152.32801375204434,D,C,-140.67325727896306,B,46.74618683342756,-48.25194879783928,-100.75953009465721,-84.59975188838744,D,-98.60717903380129,1
Male,Asian,D,B,-69.50518446010958,74.68510465923511,A,-10.44675346618634,A,E,-15.026268413553353,D,-1.7503282685797386,41.7014752599685,133.54005617713025,7.611470044630811,C,-88.6370904290317,1
F,Asian,D,D,-45.86746347246122,31.275620147563394,D,90.19246089705649,A,C,171.5162165391669,E,-37.75948934449428,5.532241510897826,-30.857505001819067,7.422703021008094,C,76.98035137342228,0
Non-binary,White,C,B,87.72163560954667,-29.673322572766352,A,28.407825915540556,C,D,154.86276467944253,D,-156.06843314279203,18.84931020978204,41.290359295220554,-213.67059993309837,D,72.78178285951182,0
Female,Asian,E,B,65.67815446594751,-10.500714914639039,B,-13.574263713267861,C,B,-31.35938119753866,B,-65.18052018208131,26.283215305484386,52.71362136656768,-110.49444166865214,C,65.59706922138659,0
Male,African American,D,B,130.4176622373006,-30.183795861987967,E,70.32302899839348,C,D,144.250032461771,B,-6.63115692991106,-48.64863433131924,-167.54080670679457,0.4354650957182564,D,-65.10990499141379,1
Male,Other,A,D,58.563750106818155,35.25445669003771,C,-85.94389902196134,D,A,65.0657959989051,E,-14.770375048988301,-93.08864592750882,32.76205340034337,13.44696838714744,B,-166.37873429032152,1
F,Other,B,D,149.80273065440574,-96.98121663511668,C,-149.57718216438704,D,D,21.9672179069065,B,45.37951057172359,99.44727918905438,39.81829276069057,-66.91134048056159,B,101.34474299713669,1
Female,Asian,E,B,-114.16331502086562,31.352666263777675,D,110.83432418834607,C,D,53.47314772061754,E,82.40817644476405,-96.46530221192832,32.66869707994147,122.1825893818525,C,-89.35189401561647,1
Female,White,B,D,48.91456560700524,-85.52176341333302,A,102.0109864891775,C,C,56.05979305758905,E,16.060734712919007,-14.848776398883379,74.52798665043407,68.5041855387577,D,-40.99461785058224,1
Non-binary,Asian,B,E,-144.04155165746343,-36.61251763670762,A,-67.91683678529617,A,A,-107.61180106872594,E,127.90685913705866,-70.82964828464785,189.4691002274821,-37.86500354527819,A,-34.25880838645249,1
Non-binary,Other,D,B,10.66264040469907,-195.64000478900795,B,9.381522724127086,A,A,1.3705101169766452,E,-27.211907902899558,-137.2171892703675,20.14517615839885,-143.0846980239612,D,40.35232271035203,1
Female,Hispanic,E,D,-107.2777447357564,50.095383854810336,A,66.86630064045332,D,B,128.10594052921203,E,-39.97849438916566,-79.28847017000325,-160.94360097541662,-141.20636060974252,D,-52.26951146457301,0
Male,Other,A,E,-1.890431092451849,6.970485739406826,B,-59.04878926868592,A,D,-75.41290701324766,C,58.07065573036525,84.05256334878054,33.86102960975667,35.52902493242678,E,4.554933939810332,1
Female,White,E,B,-45.29604991794975,-35.986568614807865,A,71.09111353367135,E,A,55.89604444927987,B,-148.02096078544693,13.758750682903873,-32.11391773103943,70.69538737031405,A,-14.939783108272945,1
M,Other,B,B,-34.97958301396154,-89.82995689111365,A,47.24508231710629,E,D,-49.98693631567549,C,-31.105271924090477,106.85902567517971,12.757037501901408,-90.50608956230758,C,172.52403278919687,1
Non-binary,Other,E,B,57.53508338016552,-87.92476586049614,B,-188.25750488444646,D,E,70.84045000036343,C,-17.950613515791268,115.60672231640679,-102.79678299477506,-200.04621917712674,A,-79.88904756296745,0
Male,Black,E,B,-84.85572451102735,123.32311192783688,E,-66.37347453087207,A,B,-196.9300724466861,A,-76.02476580040832,-46.343326221810074,-36.20625336366178,133.13124156844842,C,60.711467020600764,0
Female,African American,E,A,-58.00866327070665,237.50384522996367,D,-75.7892060664089,C,C,44.80779853119785,C,47.274763543838745,29.932079399076102,-4.944156880971402,-162.89283675352382,E,88.50491988980146,0
Non-binary,Black,B,D,52.69643840756275,-163.1594027315096,A,-74.08187499386992,E,E,293.9110356157743,E,135.86199217149243,-6.570989459662665,-65.07784327876823,18.31055927249058,E,64.94691273862051,0
Non-binary,Hispanic,B,E,-61.7797746852344,-231.33836947168192,C,235.5014414082178,C,B,12.884454870545149,E,-47.48703655375789,-50.60301971961773,75.33301259973462,-124.708369475488,C,45.51647520468649,0
Female,Black,A,D,148.68467877666168,21.528982079123537,C,-142.99558646907212,D,A,-15.27267838160015,D,-143.52527528495924,-51.403670932657384,-7.1282768397124645,-12.69589341241627,E,74.98984060554609,0
Female,Other,D,A,-177.99422263529442,54.405104595140685,C,97.69419138203162,A,E,53.487397271438006,E,100.91910734029162,-51.47568429478627,-198.88049304370887,27.621543301899017,D,137.3469924143008,0
Non-binary,Asian,B,B,-3.277156383747473,151.29796321291343,B,-18.37401271578285,B,A,50.44834240080789,D,105.90566395985968,-166.64488833282135,-71.64826006771233,-45.02842156303177,B,-17.993158589665832,0
F,Other,D,C,-16.206636517282835,-15.291596586641193,D,8.125757263125198,E,D,118.43563802126302,C,-21.1442120622843,167.39603868450573,-113.06758416039867,-140.27649373125388,E,104.47163136756255,0
Male,Asian,D,C,-18.53545994797137,-160.70806969248068,B,30.40633692365272,E,D,-120.50531947843214,C,-1.2507061719760553,74.83911172637065,-36.998014099805154,-109.99450134469065,B,177.24528328712458,0
Male,Asian,A,E,7.791356357036043,-11.187733209497141,C,-161.4620269082436,B,D,-13.644029645097739,D,-21.417992336977964,-114.72905873184234,-24.39934842221481,34.678258525001574,C,-81.77838309921373,0
Female,White,B,A,150.16116829252752,204.03342395308067,A,37.79491483867498,A,B,132.2105035998118,C,-12.644520701375098,-127.27353891574337,125.70066277727072,130.1539651047711,A,17.335174943056085,0
Male,Black,C,E,97.52161030294847,46.92777600064163,E,9.02334449467858,C,A,173.54572309392947,E,103.67441849848187,-191.2377929207515,122.71484583321606,28.411651186178172,A,154.9410696807881,0
Male,Asian,A,A,100.4333678824117,15.560547755455511,A,-40.96426655790054,E,B,64.73680895113978,D,-7.225041717832763,-6.160433377465687,-33.009946082445204,-42.76392682658094,D,-14.423800132062025,0
F,Hispanic,C,E,-68.49238234711278,103.9744856665485,C,-46.61920240320599,C,E,61.45569093496962,C,148.5327081028734,-95.49875963032854,-14.277182112412804,20.78690495896765,E,197.24973008736586,1
Male,Asian,C,C,220.23821927062392,-114.16932436829399,E,212.56441482781528,B,A,-193.1520072500133,D,119.43927340602949,13.982909297583626,-53.6152528587469,-61.37486406437842,B,-131.63177419388157,0
Female,Asian,E,E,40.994705929704,123.76169802681243,A,60.922738172096516,B,D,-25.144507630224272,C,155.5653767143204,12.903862640847327,44.89774953430775,161.91557428977816,E,105.4597501511871,0
F,Other,A,B,88.29751852015454,-172.8594166650559,C,-89.93166176460467,D,A,101.61145776678329,A,81.09396071437746,-120.36547510791549,32.021835534624685,-76.95782549774675,B,-29.498652082529887,1
Female,African American,B,C,-93.17162578989789,-41.14563176104474,E,-4.033802251861121,B,D,-33.661243814890085,D,105.25759884368536,-5.7004942174187665,-101.08428140045318,-121.10628024105581,D,227.09934514378367,1
Other,White,D,D,85.80088836063575,-13.899592840882505,D,-96.17862472494538,E,B,-72.7963798927605,B,93.43569246079667,-29.63602826509083,-262.9637022980974,66.15908134791417,B,-170.44775424477717,0
M,African American,C,E,1.9489553451434185,-15.324194764054825,C,-39.74745640060169,A,A,35.35127818222294,B,19.630862949405326,-80.40426988527382,-61.395104801923615,-127.26304006878715,E,-15.285140691754531,0
Non-binary,Other,E,D,-24.990427058458618,-1.1443402253131212,D,32.782750783373906,D,E,122.72790299287009,B,-156.01377128855847,-70.0562695058176,257.46184838658553,51.47949333270048,C,92.51844018646466,1
Male,Black,C,A,-8.591414860821496,-9.986576976231333,B,27.92636573708947,E,E,14.311100680712329,C,-250.40285299779984,-92.95205512377258,160.97034070884277,-87.70896152830512,B,-34.141514736029826,0
M,Other,E,A,-112.87345704849126,-220.22672111826898,C,-20.83694703156532,C,C,283.2606118000209,A,-41.98983997731177,-174.94166354737655,28.382172396167878,-4.559754001044977,B,92.47938206998295,0
F,Hispanic,D,C,-56.71985701983703,134.38557148278568,C,119.67743515674422,A,C,-104.904628630665,B,-179.19811730233127,19.904304092622098,23.1444264006852,95.97400238356046,A,-205.88687901448486,1
M,Asian,D,B,41.57044764189562,182.9664893716564,C,42.576173288493,A,B,34.16594959463265,E,18.222963127373596,134.8611333802648,-19.26824277363189,-137.1250511103715,E,-19.316179738852266,0
F,Asian,B,A,-29.01295556589646,37.18449868013353,D,-86.46102047810784,D,E,-22.512418769310344,C,56.74973368555675,33.66388465902197,-235.386308139825,308.65858356835855,D,109.60079953799831,1
Female,African American,C,C,165.7084227541047,22.189090075729684,D,-87.89546360673243,D,C,-61.30967618025811,B,38.6243836290236,133.86880967480886,99.93645910776713,67.71277071173591,B,141.67840835366607,0
Female,African American,A,C,101.03230554589784,-35.42744436741867,C,-118.6135199935193,B,E,32.95194065595088,A,-32.29766037386713,138.73940735432163,4.065632576289954,247.69940368117,E,53.381380985129866,0
Male,White,C,E,-7.549753399955092,-46.26841292497013,A,40.31423150351458,A,E,-184.935602040017,E,8.175433677636267,-28.622874621628608,-73.48819485979574,130.30253072597876,C,-52.76924059518431,0
Non-binary,African American,E,E,140.0245913453815,4.933896818205734,A,-60.799433014100146,D,C,-75.64714755528514,E,37.77778112423974,27.02308132765181,-74.20205302147527,70.82328488559125,E,149.983434827911,0
Other,African American,A,A,46.6977938437998,-125.54324730199231,E,52.89839980605969,C,C,-74.12650449159645,E,-179.39815005369536,-89.21180676599054,-22.265833905380656,-70.7537093466318,D,29.904176443139775,0
Male,Asian,D,A,-69.5456362524087,-112.55901315932162,C,-205.55631508381987,C,C,10.574925782756106,D,92.47108308507745,-96.06982775027207,-87.89080886751275,113.61257746890807,B,128.34681210654273,0
Non-binary,African American,B,D,81.05450638204654,-18.10299769712731,D,36.091512032122814,D,B,-49.397527896787594,D,195.519521576267,9.974460673687759,-75.34897531574087,0.531529818184906,C,116.25680432284983,0
Other,Other,D,E,56.091765536838004,105.65201268366273,D,105.69968377416224,C,D,-130.9216332128484,E,104.66897722830508,-84.39181098082841,178.0205502660308,-131.868153848162,D,-18.036412495345505,1
Male,Black,A,E,-64.36064153806362,196.19389229500908,A,191.54880396625495,B,C,-33.776804909219706,A,3.7389337508225284,171.34737079115868,-164.9722502908775,58.42589139556069,C,212.7591389272533,1
M,Asian,E,D,-23.57950138118326,-179.9385042707718,E,-49.737701598630906,D,D,24.728998901517592,E,-106.64664285543431,36.24812868876,-78.43580386311882,19.970475178035073,D,275.48502438938095,0
Male,Hispanic,E,D,0.34384872590237103,-78.69552880021656,A,22.923820086811617,A,E,-41.89335902264013,A,-53.99935337239234,24.002694855855403,2.5875797944043324,177.66294038957457,E,43.76638130931358,0
F,Black,E,C,-189.984803424418,121.49392371847088,C,-53.49748180752133,D,A,-63.987871693864285,A,-142.15436693876853,-87.60722464630929,39.13103093550998,-41.1532183541544,B,46.464767718838445,0
Male,Asian,B,E,-19.119718967779782,32.07786790780683,A,96.49931403448272,C,C,-88.55753200858071,B,-56.073150358845325,81.00134209817442,-51.492933811818986,-23.125702686139267,E,-55.21570178230712,0
Male,Other,A,B,71.4258183605654,42.091291810286094,C,134.12950666939741,C,A,-49.34613123084873,D,-54.323043888912615,22.07605011698241,-42.91705414006351,73.38674320352324,B,-132.9551912630398,0
Non-binary,African American,C,A,44.84807741540654,68.34355001814149,B,-23.44463904011152,A,D,20.728252988956584,E,-39.792418059242785,76.3279032953968,-43.599012684152925,-63.67986613500401,C,109.26910665338836,0
Male,Asian,C,B,95.06664862589403,117.6421601490348,D,97.93573557563124,A,A,8.908401807645536,E,-26.00817452304367,-34.8211750404276,112.21033072167077,149.42497499665723,B,169.79955224211136,0
Female,Asian,E,B,-20.34577608397544,36.65154299976847,A,200.5757354444613,D,E,-67.0563702168002,C,35.208073734434784,-2.3448391481167437,5.445986536742729,-89.31851634278007,E,-204.3638246662265,0
Other,African American,D,D,-124.64159276094666,-98.35819537382254,E,42.7433203515726,C,C,-299.6477180344158,B,-78.75518115641398,-59.78282062532424,8.644806692787254,174.99860674910423,A,-141.27816280046187,1
F,Black,D,B,-187.94234342855248,-54.149975029547626,C,24.261973744815617,C,B,-47.05985538143654,B,57.53390652531435,14.400810131307479,21.996677947625255,-46.109296146609125,E,-260.59952953865763,1
M,White,C,D,27.890636144465464,42.09490497388438,B,32.0473539766124,E,A,67.22028827593253,C,34.527770496819954,63.57319967897537,-10.572415208552444,144.78830434991755,E,-41.8953059079695,1
Female,Black,C,E,-191.17324592851372,57.37203103337889,E,-130.6420278632274,C,E,127.96662614558055,B,-78.65883343444202,-72.17279241359206,-131.80466599194014,-10.213607687692672,B,6.4594305857341565,0
M,Other,C,E,84.07080784442226,-142.66017386396575,A,-132.32208946908807,A,B,27.80226776921364,E,-22.561309858552143,-233.50786360722782,74.83137158179865,87.23226187595385,E,112.02260720587407,0
Female,Asian,E,B,-84.08956601311543,204.8417775087731,A,-1.3317234246723966,E,C,-43.92668868529264,B,292.78539500168847,162.65142068450206,-167.4534164656255,-65.74610092186458,C,-135.2510444338282,1
Male,Hispanic,A,A,-117.02435095806203,147.03720970703006,C,57.012654023241915,C,D,-2.0319268188560042,B,53.60520349150602,-61.57620806124654,146.63030490150027,-30.99430893161718,B,20.595261713947178,1
Female,Asian,D,C,-12.084928077549629,-237.42909374104167,B,141.26762961709161,E,E,81.90061855741236,D,-15.425110449929075,7.726853975279649,-108.85418365652693,197.06116318139507,D,-39.052319996312434,0
Male,Black,C,B,-188.8318522309967,-197.4292311633251,A,-31.823242737211544,C,E,31.116718070842747,A,113.92161516192971,49.71299762721478,-65.11082549218321,-213.03728281314332,C,-67.11145543096406,0
Male,Hispanic,E,E,2.8315490279861097,-105.90357696142914,B,164.37232315100945,A,B,-69.1620028056693,D,38.83282373394666,-94.78865813522064,251.07002824695988,168.35045252302248,B,27.020765729889135,0
Other,White,C,D,-195.84175256965108,-0.9838489068925865,E,79.70882593553351,B,B,-98.16537752608461,D,-5.9997524910470394,109.82315438478791,31.043091891943103,-90.61770369616973,B,-35.47432835229507,0
F,Asian,D,B,-23.397522212831763,39.87651200413441,C,13.641543616030324,A,E,22.289934799371363,D,-118.1507530272772,-118.48971523115475,-297.94217614710107,85.30186938844902,A,33.7138864313994,1
Other,African American,D,D,235.09796763302967,-295.8821367978166,A,-112.52393417407198,E,A,-124.42986299212436,C,155.8801852396292,1.1903463494726956,-27.90442895427666,110.8908889797784,D,141.4449405078682,0
Male,Black,E,C,-140.7104868624418,17.31933149637727,A,-74.17267838895243,B,C,-23.157376354698687,B,88.92041811341987,45.73460552817628,-122.9430315091665,-14.593379709423122,D,42.49858914974752,1
Non-binary,White,A,A,-166.11260235349042,74.67089107951227,E,125.66300098745077,A,A,-143.41161125663743,A,13.94243647439826,10.952779199822338,-205.3092725387552,-14.32363267884236,D,-184.77027251099548,1
Male,Hispanic,D,E,-44.20204372818332,4.263362252631924,D,74.76989888715002,A,A,14.09278581943034,D,39.37321721020089,104.07228560832631,-14.108385469578847,41.57375854689155,B,46.99024035327597,0
Non-binary,Other,A,E,58.0272462213373,174.44852320300217,B,74.08901934614457,E,C,83.49524695477739,B,-113.472124788725,-121.79754849640443,-122.19191294017237,-132.66074315886624,D,-30.25172171190827,1
M,Hispanic,D,E,-133.19706170391578,7.849533735012025,A,-85.16194593155056,C,D,104.99907286504626,E,79.26350108567762,-85.09770090767832,-5.895358483865416,-24.003373042886476,B,-45.6946053140219,1
Female,Other,D,B,160.28263153554542,40.63859406046214,E,-140.0178389830641,E,B,-70.44454870364787,B,29.62689914289308,42.356818849672464,-119.00473520432591,70.49976350426014,E,24.452745103005938,0
Other,Black,E,E,-62.70730913806671,-132.86158612986875,C,81.03273099661297,A,D,-10.842568435068085,B,-59.83046745520891,122.31297579653764,-100.82838914440401,147.26340251123324,E,135.97948652356962,0
Male,African American,C,D,20.294517311545253,-99.59175940474249,E,-185.5171766156188,B,A,-167.4697981275045,A,24.943641456208823,-23.881330455642196,43.21321207029562,-23.17434194643312,B,91.64005920333655,0
Female,White,E,E,60.525551851343685,25.575956405018772,B,-44.13802893336436,B,E,0.5382633370314505,D,23.23860280555693,181.51948132402504,92.01031836895838,-198.03721882827256,D,-94.92375750788354,0
Male,African American,C,A,54.02481036955147,85.83365663452388,E,-64.85387296634215,B,A,-34.288538957578545,A,31.08902620684921,-133.3501521520223,130.93663910092707,144.93717600330788,E,20.583117580540172,0
Male,Black,A,D,-10.974254312941698,-51.75417192195672,C,-24.93554529884184,C,D,90.4927190773413,D,-10.588726205021327,115.19900881013024,-126.09316042193768,-55.25877722926672,A,-67.81778962390511,1
Other,Other,B,B,46.368619338710545,132.26804372152176,D,5.678055787175713,D,D,-75.9015209163361,E,-155.06037203757936,42.153660026033634,71.33877095746662,67.75348445292161,A,-75.0681697349934,0
Non-binary,Black,B,C,20.18514897868205,162.0851706293699,A,-6.404857322843006,C,D,-33.676603296360135,C,-108.4141847425169,-76.72433248839616,157.56207753183608,59.969332126805966,B,-80.62573398601852,0
Non-binary,Hispanic,D,B,3.2969887015304775,66.43260528165614,A,14.90039756177384,B,A,-75.12954324150478,E,59.806839193297975,120.45808518845358,132.69522806916777,-7.9772467941781136,B,-34.82318113812276,0
M,Asian,E,B,111.6511968044474,79.86192953814992,B,-106.80736874067482,A,A,112.5096095060714,E,15.322621246763902,-180.6859727567344,123.60121664449737,85.47416870707701,D,-5.335802056320552,1
Other,African American,E,D,-60.54506350868459,-44.17768703406497,C,108.77856471976692,D,D,-113.86937931000469,E,192.1461862524116,172.1187136154682,70.66131559973824,-52.10063347195101,A,-67.96410494594261,1
Other,White,B,E,-72.16242624335827,-40.16704254728664,C,82.02994329540253,A,C,-61.73916788456319,E,-14.849205656754716,23.159174947753588,37.20292243755189,19.807363832641503,A,-44.85735419099045,0
Female,African American,B,D,-16.674385828848845,-55.85433413427854,B,-16.906914567536113,A,A,41.690481033352164,B,-28.526460550147515,115.74084692661701,-21.54678706618639,50.46147308691471,B,245.81959077416516,1
M,Black,A,C,31.399271462832335,-46.95747540959202,A,-100.35563918338826,A,B,-201.6781711354716,C,-18.67386660451309,150.96062134416852,-108.5625089821662,94.66559989001281,C,41.45671395413653,0
Other,Other,D,B,45.29669352249978,178.64574338122628,C,23.810639492550468,A,D,174.36948976705358,B,153.91133433902098,-18.658893250342338,-117.60856040947264,-30.771808098411118,A,-86.4272518184482,1
F,White,D,D,-46.45048589634991,-83.18572014015939,D,-54.00113854098304,E,C,67.78062981589383,E,-17.097106854511974,-92.59546344870402,-100.84146754414682,4.993476674163783,E,105.16135909148514,1
M,Hispanic,A,B,77.2840891818271,52.48610437408539,B,7.113849827428331,E,D,107.77371993668146,A,-150.81114359252794,34.98831849553288,245.60227097112448,-75.08264062611302,B,132.37234666924564,1
F,Asian,A,C,21.287669751384705,-129.54423764083967,D,93.83653922586677,D,A,-140.01523792629266,B,-158.91479684687835,1.206502597006822,84.97264112705972,-12.68378314272135,C,-58.12684623715141,1
F,Asian,B,A,262.49065361879366,116.3934921846149,B,94.66698690629455,A,E,-129.76886692297177,C,-63.202934227649834,64.96077580530265,47.255478589615116,132.39915333408152,D,69.21593531252559,0
F,Asian,C,B,-112.7675063715883,-108.97847076136648,C,97.6996500684992,D,D,-100.38373326004239,B,104.80403159146556,100.3472422749657,35.99213109513397,210.83733938642752,E,75.06759720127776,1
Non-binary,Asian,A,A,-22.380113776087505,-132.15386141635759,E,136.86285963269168,B,A,154.2371335806565,A,-83.9737035748957,4.5139143733533595,-29.15465184870834,59.79220877439248,D,-155.82912428253167,1
Non-binary,Asian,E,C,-135.3008946097048,-38.8513380009585,D,80.59065634224422,C,B,94.44805984140211,E,-38.19919762646339,4.76619730179237,-19.86165931480072,98.45609008987162,C,107.506510369285,1
Male,Other,A,D,25.94320009879863,-53.83625488585447,E,-33.56710873099982,A,A,-3.1046828959852744,E,-130.85953403396243,156.7394904034989,-63.401465941381716,68.79900201329708,C,146.74819116577967,0
F,Other,A,D,-143.55477611798094,24.18116792322888,E,-75.03510968071902,B,B,-117.99375612891971,B,182.57189394355336,68.74879846390832,-196.87760773649853,113.53900225922486,C,47.46332674162874,1
Female,White,A,C,108.82017840653644,-89.86943925198277,C,33.90575250440344,A,C,24.59318183659505,C,28.09037939903385,14.722565139959023,36.739112430670666,120.02508463994657,A,-133.08266406130497,0
Female,Asian,A,B,-92.66790282373528,132.8081264400181,B,-31.61052846050849,E,D,-68.72900348707564,C,26.310631708536995,111.40725986863545,-138.9088078909982,36.13097314226537,C,-0.5498318932089936,0
Other,Hispanic,D,D,-58.705437255997396,-38.57356390102871,C,-56.508535732066925,B,B,-59.80149763031748,A,-61.273790709570456,180.3145612133617,266.74128884151276,-38.069296084562005,D,45.532838051916926,0
Other,Black,D,A,172.5765345489585,47.90707839020898,C,149.222717862225,E,E,-15.560294824721124,D,-3.1279928921941766,44.604423323779706,-174.6589902633028,-68.43466484828348,E,-20.00651498767724,1
M,Hispanic,D,E,-6.410547171879072,55.861477149513014,C,-84.5356794957877,E,C,-68.84411037683809,B,82.47776302613622,163.16721719077088,-166.50019830301028,69.75125178104172,E,68.21350098097257,1
M,Asian,B,D,-73.77548151611792,111.11670558798426,B,24.88734596514711,D,C,67.99501732425115,D,-143.3394359101766,58.989213573513545,-72.2542093836952,-3.9676314597237945,B,-71.5042567579324,0
M,Asian,E,B,78.76227067408045,113.67195585136697,B,-162.91051549473553,E,A,-18.10081706605956,D,-72.56756103076859,63.81801752350616,149.22091708037607,69.13936680921474,B,27.232165372121507,0
M,Hispanic,E,E,233.05809233058778,-35.74095292935011,B,-112.38200522948762,D,E,-142.52496937397248,B,37.24482375030308,-63.03223054756876,93.40446091802951,72.26932031282357,B,-96.69414719134294,1
Non-binary,Asian,A,A,229.67679108614934,-12.978926009756309,E,-255.62463172364787,A,C,-74.3675388581816,D,-104.17355584835029,194.526859789387,85.64986441159307,13.719022002415956,D,-77.042746548682,1
Female,White,B,D,-93.86873776954616,161.95109847294665,C,-114.93945693728432,B,A,-53.144358546016235,D,-90.69613241576,169.63219866615847,27.937901569337043,9.95896957439324,D,100.69702214368183,1
Other,African American,E,D,-13.562174403838457,126.4599733928311,E,-94.23526064900987,C,C,66.4088200433943,B,-95.41839257557214,-49.98807538281783,-65.21037305611699,236.46301965146216,A,-190.92092866709012,0
Other,Other,E,D,-86.78157789528068,-50.77911936798832,A,-64.1776558338447,D,C,74.30139928941928,B,145.55270092546513,-25.000304001798934,-58.20450758686542,-19.299674314338468,C,199.71552830162904,1
Female,Hispanic,E,C,-135.32814184240289,70.30050026760041,B,7.724808553642112,B,A,-30.948561046667493,A,-20.37584387702278,84.71182535711736,97.42277598056228,-40.808170128117126,A,-31.72771197231731,0
M,White,A,D,54.524790737723364,35.72022877872391,B,40.133851288974064,C,E,-35.55037573041444,C,114.28622030328751,22.29325635551155,21.262091104021117,-9.082547015716672,E,74.78397576613325,0
Male,Hispanic,B,B,-63.290841491291914,-9.339778880721598,A,13.563421248206984,B,E,-29.328955099461385,C,-87.97585388687583,-121.60622818099809,56.2472759286363,-8.331013758209357,B,122.876433990454,1
Other,Asian,C,A,-88.6045040762396,-56.84488826704317,A,215.6897420329186,D,B,-34.433389951500466,C,-152.6055999240282,157.98125672244453,-9.497852788124202,-38.80519915503335,B,22.963402804426032,1
Male,Black,A,A,41.076280872865034,10.470792638575046,E,178.8129528623085,D,D,-8.11192880469966,E,163.2318481819542,51.98854310351337,-67.77827305730403,113.5167370382442,D,15.876694147207072,0
Male,Other,D,E,73.96023005428525,57.63411758941083,A,-25.635029479724714,B,D,39.45432759105024,C,-41.628611872830874,-18.766678525129894,-42.285493643477494,-76.46856875731817,D,124.83585367780603,0
M,African American,A,C,204.8017486471123,-173.37581314811055,D,-68.85448529506549,A,A,38.688915457579455,A,252.27082337725815,6.428150518772235,241.33530578237065,-58.029673412437134,D,113.15037434725387,0
Non-binary,African American,E,E,-34.26998328841611,166.2653101732184,B,41.8464954076448,A,D,-105.4153644424174,B,85.06743752689331,-87.79662108149932,116.10523947096074,21.503906849823377,C,34.44218756461673,1
M,Hispanic,D,E,40.99314615676483,229.68678225666514,C,-42.514635027325234,C,D,0.4240434897712714,A,-72.93436855207736,27.175120407101822,78.23766282600042,-121.04460823446594,E,-9.179577435783683,1
Male,Black,E,E,-12.671929625168252,-91.33112129393494,C,-154.30106487337608,C,E,9.555004992819606,C,55.24131007285422,5.684532647545436,43.41163464164235,211.42384955066342,C,117.0101599320298,1
Female,Hispanic,B,C,-85.23806611070424,108.77190164689266,C,-63.353527210905014,C,B,25.57684562106341,B,254.22807334182158,93.80152228752601,-49.843336629598525,131.57060941524114,E,-39.61608326415251,0
Male,Black,D,A,-51.46744208235658,244.08739126539086,A,-71.52515173383628,C,A,40.41840445132307,B,-95.45438521531041,44.198209014511164,20.67675397081377,82.53626022328125,D,-1.0007930134447163,0
Female,Other,C,A,59.35630160377776,143.29090516652207,D,82.89190900098093,C,C,-95.99585681026736,A,-147.25141310671555,197.64869569056827,112.63068789021462,-10.67639266722822,D,-187.55294091969859,1
Female,White,C,B,22.58693358623384,101.39446721270676,E,-69.84043372940488,B,D,75.37766189734815,E,-104.0592238789059,59.419524942910286,-81.19076256483355,45.83594461412554,E,15.331229845651764,0
Non-binary,Hispanic,A,B,22.649583850168344,-75.79641306450586,A,95.00332831439165,C,D,43.187839561541786,E,220.8827910341499,-17.359340217436607,35.98845971803634,-53.17950196453721,C,-54.452692387294434,0
M,Hispanic,E,B,33.283410843719544,-104.33651059909492,D,-5.513071212204622,D,B,49.67889884581846,B,-87.54232795889159,64.55913809617175,50.536133441586436,22.11374285800153,C,-5.357908181743241,0
Male,White,C,D,119.64152586200993,-38.10684144089656,D,3.1247995124835963,B,B,78.89113851771307,E,-5.170728261809081,48.84573637576422,-13.838480152455313,1.4747400834045288,E,76.0422034621125,0
Male,White,E,D,57.13260477920081,-12.445739220555046,A,50.87053091477307,D,B,-7.893525522202964,A,106.8585088925272,-43.57219695405274,-29.1162655155708,44.33244557943892,E,-216.08994647993615,1
Female,Asian,D,D,204.71403477959137,103.63192019361622,C,214.4017439576585,B,D,-79.44390834030561,A,-34.70318171513797,-156.3920431683078,-100.83274362976138,-138.2904901953056,C,-270.9469895973058,0
Female,White,E,C,-41.2899580602422,-72.18524394374677,B,-93.19864939438649,B,D,-175.59180297243478,C,86.97036790275837,80.35053383677835,137.39175842270973,130.31343153566556,D,57.54164180729301,1
