age_range,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
36-50,Hispanic,121.32531480813185,B,-122.41701654963475,-26.09780826376072,A,173.54393664609006,E,-23.162480248450116,-129.00151343646473,115.53418016208565,E,C,0
51-65,Asian,-68.64263756356294,B,142.8449008911294,-68.66581640615111,B,25.812393171038746,A,70.13027525694339,114.91301390563021,-76.33348065128433,B,A,0
65+,Hispanic,192.99932903513218,C,145.54712358697685,36.039092223642434,C,37.72025400250075,C,-13.886888233246877,-155.59293522392002,-133.8720550846602,B,A,0
65+,White,186.52122497330495,D,-6.212033654343694,-173.52071602769718,E,-138.64430420058375,A,94.755329498314,27.33260605703437,24.638191379323555,A,B,0
51-65,White,65.93828892604724,C,44.16179766911321,-34.09605862878306,D,-30.09878378514524,C,-79.1643313924489,13.048672353186738,56.69704153828627,E,C,0
26-35,African American,75.29024071337255,C,28.310926445261796,71.01729864337439,C,199.06357263429638,A,-248.00226793571252,92.09905828314572,-179.2586771809644,C,C,1
26-35,Hispanic,131.7841211024414,B,52.202714378899785,-14.992589809676227,D,164.65376026125577,E,-32.64562348363838,66.846795988253,-7.860039328716399,B,C,0
18-25,Black,23.972751469562386,C,78.6859369873066,-58.6851192894462,D,-86.77690709126472,E,206.23288263132213,0.9464958193180493,-35.324258913568954,B,B,1
18-25,Black,-123.25918373947229,C,62.260409186705736,212.06120721237133,E,91.87761220474512,D,-23.02610460699167,102.34890074576481,4.266952272881511,D,D,1
26-35,Asian,-184.19424892063802,E,195.19223031912904,-114.29534402700945,C,21.92338633351837,A,-132.49372915203864,79.31145177191637,-146.9907092912236,B,B,1
36-50,White,0.8196319219321115,C,-60.67095921189043,-48.608485289160846,B,3.641757232718521,D,-24.442153681414453,-12.603141844321142,31.28962363010963,E,E,1
51-65,White,97.43795810880343,E,-53.457463717756696,-76.62144988701935,D,32.648986578509984,D,-12.441676865048183,38.73581729928265,-105.651176308981,A,E,0
51-65,African American,-27.72801590550258,B,-7.829997263045968,-1.672006629719584,B,-283.5812646640884,E,40.061565165334585,21.586204242241948,-151.0707753759524,C,A,1
36-50,African American,41.946882936269624,B,133.18190039329917,-154.84137908554047,B,8.158796388131785,B,72.32255268718671,17.860985423821646,125.76351858870724,B,D,1
18-25,Hispanic,90.01994568691819,E,28.376092058379726,5.652329269477578,C,12.679157893334292,B,21.271632103492806,188.09492995457603,28.279714841892478,E,E,0
26-35,Black,-39.90431174352947,C,76.14354064913795,-35.53249749428696,E,188.0019988958485,B,130.60956152580184,77.37744013644883,61.87230130728918,E,C,1
36-50,Other,87.98849203140432,A,-103.42334103651851,68.4667193376797,B,45.450450754357114,E,-7.492662021891965,17.45289158523116,-153.98182375616116,A,A,1
65+,Hispanic,214.6313684355456,E,124.54981782258947,181.13884652676873,B,-61.52403117779263,A,231.94830416207145,15.94872598793672,66.98920832704297,C,C,0
51-65,Other,-35.01129712266418,B,-100.64333014831499,74.78537308739416,D,-40.524129717261495,C,-12.87630535892435,-36.64438936706802,-84.36864074093748,C,E,1
26-35,White,121.93280810769151,E,-186.33363050467995,-9.181867268081989,B,-41.93811446229239,D,39.54759768164042,134.6825121757959,-135.71958363024785,E,E,0
51-65,Asian,10.943613195449695,C,-59.04807839752846,64.97847134421887,D,24.171792558481325,D,171.70146597435001,-157.08373043671418,-63.72815247397252,B,D,1
18-25,Asian,-103.97685835069761,C,-129.38350565395174,6.671440893126778,A,-147.6625454666942,E,-9.18096980392518,12.007571776955523,-9.840524163946156,C,E,1
26-35,Other,153.6721567597352,C,-39.47551049781865,106.79906342470302,B,-258.9058416896067,B,80.1323735613121,134.22417668946977,-72.91778792090771,C,D,0
18-25,White,20.578654412668666,B,-15.62087571268652,27.192353941542603,A,28.288569622263516,D,13.382659421181476,33.26010379963118,27.90967353151838,E,B,1
51-65,Black,-41.11951968950284,B,-6.267459169424782,33.53983467243742,A,-121.43408999130598,B,-258.4154313104558,75.08608342325348,128.13117270311923,E,B,1
26-35,Black,-13.214783609842748,D,-46.85090795163284,-64.97046222404072,E,-67.31443828734798,D,135.4585767321827,-36.01451129681067,-26.821530637842727,A,E,1
51-65,White,68.18087282447692,A,-48.40851124256642,-93.20008421860689,D,-50.205151858761866,E,57.3249781383792,-148.2784553334637,-265.52758943061957,D,B,0
36-50,Hispanic,45.70142319701012,B,-113.49099536608091,-89.70388527818668,C,16.838312135538967,E,126.5236613112114,-72.741576161426,-71.46685291944662,B,D,0
65+,Asian,-25.579057886118044,A,-192.78053459227246,-83.74476165131196,B,-156.5184872139668,D,45.2821534267502,106.50542516737957,-15.058837915999442,C,D,0
18-25,African American,-58.85362995810057,C,41.81863114105605,165.22457242207088,D,121.00618243663715,D,3.8294349794081555,24.45854776543037,83.0581796290797,C,C,0
36-50,Asian,-146.17818006013908,B,63.52063079947686,39.03193787896878,D,-22.485421542141655,D,19.950537421310514,118.6336050586784,-59.229112794975734,C,C,0
36-50,Hispanic,61.689039656388985,D,-70.04856914427047,44.28885121939191,E,-87.59884531177806,B,164.77746909909422,151.98437301976097,-11.282592808706271,E,B,0
26-35,White,-48.722376350602794,E,33.26191999593121,126.75563210729904,D,19.868073813689215,E,45.52135780838601,50.453806700952775,210.42203111842502,D,B,0
36-50,African American,9.051823878238102,E,-68.69641485559748,30.927489349729882,A,96.52893905314114,D,-11.32069937982621,-65.68675314408293,-17.747532929647978,D,D,1
18-25,African American,-89.14040331967738,D,200.15579465848185,13.958450920739358,C,76.47806945355937,E,-8.126226956762537,-10.438625245445689,98.43385848124123,D,C,1
36-50,Asian,-0.5018317197304512,E,-71.95402309798496,-12.263064320025947,B,-5.673057066666806,A,68.4645731909579,-72.64049042678302,-14.54601862395513,D,A,0
65+,Hispanic,-51.55004290935701,E,-3.4087798821789472,-39.643222228098395,A,81.76036980090574,E,100.55679569200562,-20.915297246546867,-70.21024353466339,D,A,1
26-35,Hispanic,-16.338057486883734,A,155.56382403233044,31.073613802982635,D,-36.84025610696817,E,-92.98122705523627,-0.140094065828838,33.49123819514245,D,A,1
26-35,Hispanic,-32.81662772658338,A,-20.515578675332744,1.4645871662701424,A,26.367418952477127,B,-2.2175638949422716,37.73427898267328,-89.1277605855771,C,B,0
26-35,Hispanic,-210.45308713749628,A,76.76622452448883,-30.794841784897635,E,-93.67196855605016,E,66.95367269133358,-20.062361784444363,-18.63997078851491,B,C,0
51-65,Asian,-202.76624995849005,C,110.98263727947919,3.258280505612046,D,42.46120797625958,E,-129.39845322037965,-38.36932580282996,-69.40495684998017,B,C,1
51-65,Hispanic,82.64568331048946,E,40.55346280005015,81.66268535716391,E,-121.77269720428576,B,97.0933178888335,161.67704559435302,139.47091713840626,A,E,0
65+,Asian,-31.75628401222395,B,85.62054337977722,150.96856905026144,B,-99.06023387254513,B,-101.7027656683195,146.70579209141064,43.40274577757527,B,D,1
51-65,Asian,33.9672499486553,D,5.26408871612453,-83.43174547733902,B,-90.32777246708177,C,58.23460062459127,-74.00592316198602,-157.0264742116169,D,B,0
51-65,African American,61.749816663661605,B,50.721773319148944,3.68311090349721,B,221.74144723447765,C,-118.33649028666275,65.60183153551671,25.703062756863286,A,E,1
51-65,Asian,11.735500225323241,B,-83.02845989344199,32.233509591149776,A,50.264579861358136,E,51.44421164263762,110.69462098631635,-43.989324258582045,C,C,0
51-65,Other,225.21252205002526,E,-119.0270840548148,218.9095245455211,E,45.558273046282004,E,99.3248900037223,19.348929126862895,-5.819184236317316,D,E,1
65+,African American,-30.966661593515,C,176.48844683019468,33.77509030940837,E,214.4327136280405,D,14.988361873525191,-19.815855913325713,39.14763798973196,D,D,1
65+,White,-63.85136495289654,D,91.29118277303962,16.505451429254943,B,4.580334281079725,A,-40.89753000372659,-51.228899845749,4.881354406501814,A,C,0
65+,African American,-42.10455965027792,C,7.652457668626172,95.66300166252717,E,78.51347465784193,A,-61.827294398616715,51.52775807699982,-264.78850264542035,B,E,1
36-50,Hispanic,270.9670529470286,E,-37.46628714302369,-251.16643843219487,D,-40.75409828577952,C,-229.81987616402057,-11.509377599132229,-21.536318037845028,C,B,1
51-65,Hispanic,-268.83575815843614,E,-82.71218018703277,-103.17736415752906,D,-51.836739246314664,C,-95.9291450076737,-12.71022188955126,-24.06146307960569,A,D,0
36-50,Other,23.27438939560772,B,78.21602205706805,-42.8244233005782,C,96.78757229661979,B,71.31368766378037,96.5626733790291,17.985596698375147,B,A,1
51-65,Hispanic,98.71811280277326,C,94.31314815000601,59.131314796433024,C,60.39575229111725,E,42.45522592418649,100.89637090149208,5.934670940978911,E,C,0
26-35,African American,-206.59362682583372,C,-81.93647648570723,-0.7509941542110198,B,29.151177316091943,B,106.00490538240376,128.54173152348108,-115.35188833184944,E,E,0
26-35,Asian,32.43028746579046,D,-110.3376239184082,30.480992975291482,B,93.29901499190557,A,-75.44008026591096,-200.89282768556166,-48.46450872245995,C,C,1
26-35,Asian,-21.44442533194346,E,-36.1789878638405,-20.332250052918898,C,48.53711520529369,D,-0.052980155249596345,-81.09062857666254,-45.978873913760346,E,D,1
36-50,Black,-1.9829793835415825,D,-76.9098767795923,13.920797624875137,A,27.482082654766067,B,68.52918784898058,90.23412999864611,-224.8698418544269,C,A,1
36-50,Other,20.757732450136864,C,-135.43231411781616,-206.55296067383455,A,106.95890410489075,C,197.33967384625882,-206.91925842032623,100.72454897530685,D,C,1
36-50,Other,-73.70929028276339,C,-65.69098796224951,11.28154904313541,A,-98.77440519792687,A,104.13480312387549,166.32286046650356,-39.688183112619775,D,B,0
65+,Other,-54.28733609211558,D,197.95424666492326,-133.5946063074663,A,-224.75517097597492,B,-70.71961093857504,37.025744150023485,-5.822288035755309,B,B,0
36-50,Hispanic,53.45463781706695,C,69.93428196953002,152.39993795211376,B,-175.01794841044187,C,11.553932259334982,109.70161390280495,-80.25272885663377,D,A,1
26-35,White,145.10155258602083,B,21.173729722980493,215.35319428747525,E,-62.98693892151398,B,45.992345341356895,-52.56595640210702,392.5060609945183,E,E,1
26-35,Other,151.04759941441353,C,102.49543931742902,67.11521383708009,A,-128.97944251168232,D,-204.72385090568457,-108.88458896966964,-211.33861504128072,B,E,0
51-65,African American,84.94156603640192,A,-37.43607465944616,94.57980938026603,B,-58.503806325496356,D,18.521215113962086,137.32174083686786,-69.51117034126365,B,E,1
65+,Other,158.46427815966223,E,-28.086011682718443,-7.849589292291687,E,-220.69149094865628,E,-75.94490671709478,104.5057739435291,-29.083076502455018,D,A,0
36-50,Black,79.84952811704773,B,-15.17307518498069,76.30410491898357,C,59.220110846946895,E,-25.997217046023607,-15.607637851930948,-6.043814346395122,D,A,0
26-35,Hispanic,34.515665443382005,B,47.02020773043987,-93.23353553472714,A,-17.389685256373973,D,86.52095564813342,100.01622795152774,-173.06715609508686,C,A,1
18-25,Hispanic,145.05912218987532,A,3.811777345315471,16.97234119047944,A,136.27296773375096,D,135.7912164692117,-24.177846105210254,182.96554219356432,B,A,0
26-35,Asian,36.635739315745674,B,111.33708346666926,-201.49466323806854,A,-17.41834611389066,B,-110.73799729977488,-232.24326547176588,-89.08090250371355,A,E,0
36-50,Hispanic,-56.06495704125194,D,94.68606697152488,-48.910983830127485,D,109.4870770049716,A,137.29327266198845,22.862314431716474,22.14913805422383,E,D,0
26-35,African American,67.90468728223685,B,59.332404776650385,-13.903229812886032,A,-115.99105276765718,A,-50.532360429472774,32.75421586860689,80.77660927038515,D,A,1
18-25,African American,-165.52421761420976,B,-106.95651868217111,63.29442453096047,E,-149.43597719624603,E,-163.18459562688156,108.09891871352795,214.51583513217366,A,D,1
26-35,Asian,79.6476847222731,C,5.1850358064241115,-21.06307246323166,D,-6.7665105221422674,D,-25.950461391140077,-213.1233567976456,-58.7509801903437,B,D,1
36-50,Other,105.3533780937658,C,-73.4718431256026,18.400200726239817,C,-135.7245742197814,A,26.723139950664077,-0.6634331793651853,-234.4651642670164,E,E,1
18-25,White,89.28795963390075,A,62.134982145105525,-114.6324390007766,A,-168.9066470684053,D,-70.24562417237999,106.45291507513444,-68.1420197471858,A,E,1
51-65,White,46.80840336830557,E,-135.80446523886306,119.73352919604368,A,-214.2667544432455,E,-13.86775819678758,35.76146261572455,15.989534149805573,C,D,0
26-35,Hispanic,-275.2945457209063,E,109.87006383128906,-89.839380296702,D,195.82772229712674,D,-13.803660248189642,-8.263735299726193,120.98520053712384,E,A,0
36-50,Asian,-134.9506996618613,B,210.6850993188156,-33.275450510744356,C,92.34796249015957,E,11.20122494862404,73.02320396802367,-37.809418913504686,B,C,1
65+,White,103.48040052740883,A,98.46374680216162,23.561206447922682,A,-55.457569562743814,B,-106.37702200268804,-22.643407629343898,-162.57691107916813,A,B,1
26-35,African American,-191.64551566852074,B,37.72205585784655,-69.4019411448849,C,119.17926216318153,D,-221.0178339932998,77.98472923628051,-16.04748784617282,C,A,0
51-65,African American,0.843132763920083,C,-177.46555856506592,-80.88692505424476,A,92.00647009884901,A,-239.96028310774645,254.52663744078362,-72.772350668234,E,B,1
26-35,Hispanic,26.696014346620046,B,25.6646954380604,-35.80673048561501,E,10.732457023396694,A,32.526107893739265,-5.40836559358474,96.88612081136237,A,B,0
51-65,Hispanic,-33.500267367820626,E,-58.36919524385408,-12.35676349540339,A,134.54679108790114,B,3.352368701012941,89.00056013624018,-105.33669853560967,C,E,0
36-50,Black,78.28902339118206,B,-166.34804445919752,1.5074604629027395,A,-1.3297334688382956,B,-116.91112831684056,1.1970028333165075,82.87727440239752,C,A,0
18-25,White,-58.87321048919223,E,-147.04101173214684,97.58303267260185,E,-105.45398208983603,A,212.32382233624458,-5.71683182370816,52.96911446097745,D,E,1
65+,Black,47.54810350209361,A,-69.3800246007072,109.53378114864654,D,-30.039595437677324,E,-2.832576418542391,-38.962309213302305,33.82426521636801,A,D,1
18-25,Hispanic,-59.26860099173679,C,-171.8734709089036,-42.81630682592182,A,-144.36080560676814,A,40.037580867992546,109.89980293766702,35.94601829540599,A,C,1
36-50,Hispanic,54.062169312800734,B,39.71383227629796,-71.45190000398806,D,100.83525159326439,D,-35.169011231257066,-94.03607839830686,-58.419035833540065,B,A,0
36-50,African American,116.20402766820514,C,57.02211651940397,76.86032716971174,A,-255.34786820385432,B,114.39049541519441,69.86898853743828,-78.50487289539532,A,D,1
36-50,African American,140.29934098769462,B,37.06171656345336,-186.43263351070192,B,105.3585217784241,E,47.50140502036804,15.237688529805101,-113.50912699892129,A,C,1
51-65,Asian,-92.94852416006579,E,21.100516956439243,-133.14482868658772,D,84.56080864505864,C,195.4502128129288,-54.63258893843658,33.24063883793774,B,C,0
36-50,Other,-136.17035534334155,A,-46.03159677093544,-27.32449370880256,E,152.75623705633436,D,70.85516751893601,-94.50591297958073,96.1300609198347,C,C,1
18-25,African American,46.03110531523306,C,31.20610968808758,2.982237781664093,B,-58.707807900149255,A,196.9038073606379,-150.43723554774954,-201.2352230168648,B,B,0
18-25,White,-17.913694114353458,C,-63.42659444640676,-207.72151864806415,A,10.404913102597686,A,-117.15979366359394,4.7696691070763,-13.922765230511361,B,C,0
51-65,Asian,24.405068849493468,D,73.83072628869408,102.86092504010742,B,140.75083886325515,C,-52.608508700346,0.15158815351953764,59.04734434879162,B,E,1
36-50,Other,256.3411094730076,B,-42.25769386395818,-160.78506042735967,E,55.78119174374751,A,-123.75448251387576,22.75242082718083,-10.293596988082054,A,D,1
51-65,Hispanic,169.87454345943058,E,159.3440938194616,-36.607043512879166,B,13.183754848134502,D,69.48325073060585,-72.03883169357778,-48.6256646597794,C,C,0
18-25,African American,-99.79665396628997,A,-94.66712933784703,31.887252091073282,A,94.91837660758239,D,27.551129394378354,42.91890502034341,-177.7193087932786,A,E,1
65+,Asian,-137.04686229727713,B,14.55480196803339,-68.68623052127045,E,-61.493680440887374,C,-130.60021875410283,-32.54402139808043,62.317020605947135,D,C,1
65+,White,31.071204474879554,E,182.69538703234895,15.864749532753509,D,134.33148236945215,A,-2.112857251011821,-77.46295026254332,-131.0158975341794,D,A,0
65+,Hispanic,-22.75291830265899,E,29.888924258258037,-146.8809250552279,E,-71.23590382733724,E,1.608567706555824,14.657917730334532,-108.69622106062677,C,A,1
18-25,Asian,55.12993298552814,B,95.72372792449661,67.058322130244,D,21.36500247919568,E,75.80853499270506,-90.72292344927497,-66.00650196308379,A,D,1
18-25,Hispanic,131.22330180431393,A,-75.58900800753409,43.9690137351689,D,17.66531808746028,C,40.27808816394981,-32.44644410274154,69.4608530262359,E,D,1
65+,Asian,-27.98779877526936,E,-35.38024731332017,41.78285288385497,B,115.40632447755208,C,130.48856711052545,-119.55884517471355,-73.38880061143314,D,E,1
36-50,Other,-88.00750850438848,D,61.81883098878268,-27.190037676333194,A,125.34390277591496,B,75.76272191329915,-26.88869338531485,18.36372925824831,D,A,0
36-50,Black,32.84894132843054,E,-89.21149696118027,-33.075032470199574,A,69.79887890788295,B,93.78016983144826,58.53783650584773,-155.6679933970127,B,E,1
51-65,Asian,1.3296840664113416,E,58.95657234768563,22.76193527190916,D,-164.08801176454563,D,-152.49296886057573,-33.86486704296207,-64.7183575578163,B,B,0
51-65,Hispanic,88.64440912840627,D,-76.28196510922987,-80.06006992036158,C,186.24111955564203,C,-52.515790190544074,-124.5375838061816,-46.048121149048285,C,D,0
26-35,African American,167.79357455942267,B,-53.188931521849604,-29.78462565955026,B,-223.01669378481486,A,153.64687236757047,-204.87029428622475,54.51998738179945,C,C,1
18-25,African American,-124.96541955357503,D,3.264606455510013,186.86738334702378,A,158.26133080613306,E,63.85687381877377,22.97471070481773,84.51857109316414,E,C,1
18-25,African American,41.39325959884311,B,-258.4346282136092,67.4788284239064,A,-64.52337199083811,A,88.66525839867663,-164.8915753994597,53.790358716050825,B,A,0
65+,White,-197.99283830335176,B,99.18263773772948,69.00879752374803,A,-25.645175061357595,C,96.22682676040964,64.32591143406154,184.28791729806605,E,D,0
26-35,Hispanic,-19.555807698740992,A,-77.8850842046088,109.2006114577883,A,-4.7583076752379725,D,24.279804314760835,-83.64861285179201,-5.400090127488033,A,E,0
65+,Black,-6.058067321569635,D,-90.10401365586391,-27.953665990200328,C,-185.79769386584763,A,-81.69273124217511,62.85917403120508,204.12258057056363,B,A,1
18-25,African American,174.94758107366926,E,41.95739419382656,-71.74480718808769,C,83.11832241506268,C,-58.984736069419256,138.13996914058043,111.10481768860048,C,B,0
65+,Hispanic,-8.387598142506953,C,83.22620154214152,3.6654370578147075,A,-178.4844514671934,D,-29.97654908667242,34.332494958140636,34.51848705274497,C,C,0
18-25,Black,-250.13966792611592,C,-25.765814964676892,-19.048461125491727,A,175.98493331315905,B,161.60831618038506,-200.15112609711264,-0.3350548765861544,E,B,1
65+,Other,60.371479855041024,A,-321.7774225253035,-43.6779601332959,B,47.95958061377647,C,124.1132845478659,-172.60675650238414,-128.43837888802415,D,E,0
65+,Hispanic,1.9789118639736603,D,-58.86657173451631,-19.627880420755318,B,-103.01349895674878,C,-93.80471434431664,57.87391220090943,195.8231644381519,D,D,0
51-65,Asian,-14.807718232551709,C,-139.12513609649787,150.38906237260693,A,-260.94449239466053,C,-96.19210357730005,32.44591254044272,-128.52749886318378,D,A,0
18-25,Black,-10.636129965221482,E,-49.31143000789105,9.607160669374588,E,-273.04220062212875,B,127.87705666237326,-69.67465515846666,103.59156485746166,C,E,0
26-35,African American,-97.6078560903401,C,4.281516683360994,41.112278699956995,C,-148.5694690532516,C,-69.8444943282649,205.36796823132542,-73.5326955976781,A,B,0
51-65,Asian,132.23026621388362,B,-107.54444566347743,147.38471463054742,E,2.436525012423184,D,11.88624851956479,-26.11975735969494,94.91481126059381,A,D,1
18-25,Asian,25.622757772693394,A,-187.90190940270455,73.08751888858951,D,24.944413379973565,E,148.24994112535575,-21.768083726905544,3.6701388935139025,D,C,0
26-35,Other,-20.01714628865327,A,-60.26000084139492,156.03782315351174,E,-45.67619998782839,B,144.0636486881469,-106.08536182144516,97.40250471897491,B,C,1
51-65,Hispanic,255.72702101559966,B,-59.68582732735952,230.98053953882714,B,-58.160922999113296,E,92.4823153091274,-40.13857759756087,162.01474016765545,A,A,0
18-25,White,145.54654002348886,A,11.076770994787557,-48.125172013064066,A,81.93548604836356,B,84.27204605523309,-123.28934335702746,27.598896527495832,B,D,0
36-50,African American,62.39999319626086,D,45.75763372532858,-82.86841528426532,B,67.79141447224085,D,83.40659156802049,33.81436403234091,151.65505790568912,E,D,1
26-35,Hispanic,-10.52467479709081,B,-107.26978053399657,26.3944830040779,E,-11.143906068033663,D,-156.14176489799695,86.82280997501385,-34.86719995153215,B,B,0
26-35,Other,167.73260991169883,C,-27.959839465576124,166.23623231099126,B,4.6329993260448825,A,-68.23732021299007,-37.922391834347884,-59.25765846293435,C,E,0
51-65,Other,-51.308311272544124,A,18.357222541557476,-50.61293446719618,C,54.76485883302329,B,103.32876025283855,-66.19080571429495,136.61978883630124,E,E,1
18-25,African American,-202.38945623315914,E,135.48403761651392,147.59282633701224,A,36.156613666830125,B,-28.09556835891073,-64.32504770201393,145.02966325245436,D,B,0
26-35,Black,-79.18486425868691,D,-130.21507759100686,-50.13488927237935,E,-8.378108418208214,A,37.04156265683973,49.71461895759751,-116.00575782208065,A,E,1
26-35,Asian,96.3774794969331,A,-16.121894341369202,-47.29661903668551,B,-2.4056467340624303,A,34.67303716345082,-4.809572907763295,114.20219931292846,B,D,0
51-65,Black,-90.9664512806852,D,-45.12238318032834,65.39285170952522,C,13.298314445781886,A,-4.023403357991476,131.32066293863306,122.24281369034824,C,A,1
18-25,White,-18.415625257552097,E,126.36034423820355,23.01790598429857,E,44.516578290329704,B,84.59857542200604,-93.37740745989316,33.65420511992542,E,C,1
65+,White,-113.44277460569405,B,78.17236770247459,-66.81456612812823,E,86.611325012996,B,276.3465712111758,-134.95594950991824,-109.29121395348751,C,B,1
18-25,White,-33.891950130585975,E,66.45791121567885,-51.817294164524505,E,-37.15941977902483,A,-10.279939371321984,200.50855093584065,-151.11278227825557,C,E,1
51-65,Asian,-181.31460915425114,A,153.0077649807089,50.690020507473655,C,158.56304019854358,C,61.44956604008741,-94.08037880351947,161.28123654646726,E,B,0
51-65,Other,33.47730676864247,C,-224.87574732800738,-60.0920295646304,E,-42.46869407518436,D,-118.37441368465763,-3.5744475012514885,54.241304323707595,B,E,1
26-35,Other,-13.409691379757765,B,163.39539589719772,69.02076645844008,A,16.62469202155618,D,-107.19340716832846,41.942365905873096,150.76470102329603,E,D,1
36-50,White,-108.09279452042016,E,80.91235064833616,-80.44332201155338,D,63.14491002757272,E,-5.690473013755835,87.25131583815357,-1.7975833301023207,E,A,0
26-35,Asian,-1.7164854939875,B,76.25320438292576,92.07286936458408,D,-17.33393697655777,D,-102.78429930917154,-11.684240054741752,178.87716639739278,B,E,1
36-50,Black,15.033679962172805,D,-74.78893910486006,42.743942798238685,B,-53.77062764794223,C,-124.40298074752573,-8.014513550535163,-12.961380135417883,B,C,0
51-65,Hispanic,-8.240876038757362,A,84.62732682221771,-192.2257765456929,B,-149.34818791537808,B,-209.85654896811417,-90.8457960605778,-91.98599875341978,B,A,0
36-50,African American,-6.463622194809207,E,-8.77144654093363,6.920706591536738,D,-16.668739938039227,A,119.2885325298572,-49.42796441420463,28.06421917522289,C,D,1
51-65,White,-53.399420216515225,E,17.552818454933437,-192.9691013421861,C,-42.93547080824221,A,-154.12539700260095,-25.430740126536733,7.707524019454332,A,D,1
26-35,Asian,49.72242249054204,A,141.6530076453536,258.1810643583404,E,128.55625672977396,A,30.806537498819043,-61.79568376184756,60.00022059701378,E,D,0
26-35,African American,-104.52094496497088,D,-123.23386573881724,-17.51430593264069,E,-139.55261287357513,A,-101.47015811735207,9.145542840111816,-107.94347410695701,B,E,1
26-35,Other,50.72347913245782,C,158.88087466846846,169.14134742084957,A,81.04666532418298,B,7.072317851653946,-159.24063677993445,-103.35545340777004,B,C,1
36-50,Black,-273.07288124152706,B,32.695650894544606,-91.56032301918987,D,74.86566520441704,B,-8.591573196876311,44.85747420462315,-47.198056632375454,C,A,0
36-50,African American,-8.417568949367467,B,98.37416584645891,-47.46856374014051,C,-145.1568659130971,E,-61.98632388557991,98.24567823363665,-29.066826459014756,C,A,0
18-25,Black,-50.39042522933656,D,139.68230649437749,-67.97190866507134,B,-42.80536844317906,A,-41.74286928292322,-73.8483792950733,-68.21967122759528,C,B,0
51-65,White,-90.87968137553607,C,67.76843065814609,73.26951004842911,D,53.23645856482876,B,-41.133942940347076,14.36679649572587,58.514774219893276,B,D,0
51-65,Asian,76.81402866246464,D,53.047196966277774,-130.11922728124438,B,64.86380124202536,C,-73.13785800348055,-47.498646589645155,-73.97217372514022,B,A,1
51-65,Black,-147.38560614534146,A,-143.8171372495914,-14.515494196216666,D,-74.31754864890976,E,-223.48952762318405,-36.384345336549764,2.679019959276832,A,E,1
26-35,Other,-69.39001264905423,B,-1.443960951598644,45.85003661822142,A,-125.3434077347432,B,57.33407938246453,76.73828093941597,24.827799282699264,C,A,1
51-65,Asian,-119.47901505968137,C,53.48691161104999,185.90120071222066,A,-67.8236407090426,C,11.43641941246916,-120.655618465656,52.83626382668136,E,E,1
65+,African American,179.68613289614376,E,-14.753927774613619,131.1512065184368,E,-4.906057269047146,A,50.75079563977227,13.517035487986654,122.52998809135984,B,D,0
18-25,Black,150.62579073450277,E,171.42226308354597,-20.08314148967392,E,-168.46909888967662,C,-43.14943381437813,29.60348288567503,132.55097911747558,C,E,1
65+,African American,28.263233961816876,D,-123.90106552293065,194.27644299190874,C,152.51773751088612,B,-127.37390986475705,-48.588048784784,-108.3539421727656,E,B,0
36-50,Other,-107.13821876419082,C,-84.64583881906373,-103.50756400351496,C,-49.24249638974999,A,180.72217536867484,27.739619116602583,97.14339463650701,C,A,1
51-65,Asian,-77.58053525141196,E,-67.06672141993705,4.818660883939883,E,-10.443602926722667,A,-24.551737145905513,-33.7493704800222,-43.33164267444213,B,A,0
26-35,White,46.20423891304564,E,-163.14683374974615,23.284150979462083,E,1.2870837974615397,D,-83.32133397006362,100.17354568961116,-27.477574846916923,C,E,1
18-25,African American,-72.19779665610179,C,5.89081443673326,121.00565517269438,A,-196.89473346258472,E,-33.48694930516706,-111.23610269229663,11.06726880845399,C,B,0
18-25,Asian,-129.06320892798402,C,-63.92329638426123,48.638183365319655,B,-36.22449630797027,D,153.9013851422491,-0.1526361607667622,48.6127082130602,A,D,0
65+,Asian,28.226224846629393,B,-49.961125944625515,-122.54990770507558,E,73.39845807849808,B,-15.702115228999814,-106.660879670355,-131.1715649277303,E,C,1
65+,Other,-1.3196373152294751,A,-101.88994590093701,23.137212613651954,C,63.88514236282251,E,-38.88869499892693,-55.02186574137661,-178.2162120178692,B,E,0
18-25,Asian,-40.014355949466164,D,-14.440782287037893,3.65167617963916,B,66.68942141647946,E,-88.03662929855342,-40.49663219217962,77.71503702751113,A,D,1
36-50,Asian,-113.69351888556267,A,-51.94192727960303,179.81528316437425,D,-31.712167539386293,B,-127.94335966863943,-60.41674222400167,50.127856764737324,B,A,0
26-35,Other,91.37303343627376,A,29.59066860559102,5.806570044246793,A,11.947243786446151,A,-63.712279932230665,-40.38537753546328,27.150070696396888,C,C,1
51-65,Hispanic,3.1764626946754166,E,-69.5985685238512,-44.08487969271128,C,-100.66810965963664,C,137.51197317212828,-57.28810628065547,-40.15575630432044,E,A,0
26-35,Black,64.28284809505476,C,-38.97330357151545,130.04775843483495,C,28.5517239102341,B,86.25135826231828,-37.13473956429289,-86.89176286808396,A,D,0
18-25,Black,-51.48452484240532,D,-116.45165155528933,-64.54924605041765,A,-128.8243795103632,A,7.373478307381904,-13.825575747239267,34.01779551142404,C,A,0
26-35,Asian,12.809440236441485,E,-44.626748840056244,159.9594915993366,C,-241.6063005361936,E,114.08839761275449,-44.26984104747152,27.147286383443237,B,B,1
