married,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,target
Divorced,Bisexual,177.61148091625006,B,-125.65152684739162,B,74.11830002608555,1
Widowed,Other,44.476966073326466,A,-53.553328085709616,C,59.86593698686441,0
Widowed,Bisexual,-37.02412061794658,B,-13.426977818001,D,-6.162746975409513,0
Married,Heterosexual,-28.027060080154627,B,-188.16412237945895,C,-83.82146721811117,0
Divorced,Other,-10.515416558061224,C,32.00760239335382,C,0.9759860931141876,0
Single,Other,-47.557894164341505,B,-84.78187438995994,C,-102.29172459619147,1
Married,Heterosexual,-50.32541831451083,E,4.954242597390394,D,-51.02954062908864,1
Married,Other,9.693410604342862,A,-196.31038517922593,A,171.54238271263972,1
Divorced,Homosexual,-50.52203137731587,A,59.467241735113504,B,-130.36539189692843,0
Divorced,Heterosexual,115.3583441246326,A,-59.53631110726651,D,64.18841276782659,0
Married,Bisexual,70.96258266866913,C,-26.748993923248815,B,-59.71669815828151,0
Widowed,Heterosexual,83.32742733177092,B,-34.787570016422684,C,-44.88220054317441,0
Married,Bisexual,34.55748613595088,B,-136.68308436301444,A,-91.98526064670239,1
Widowed,Other,-3.8548628474027895,E,-25.479163436911367,E,33.65439887224243,0
Married,Heterosexual,-19.831240373359776,A,128.6808074882576,E,-46.523046311786345,1
Widowed,Other,-59.364860980058786,B,92.81344915177692,A,-202.2023072465333,1
Married,Heterosexual,105.27964662031462,B,81.83841637363886,B,73.70717041663069,1
Widowed,Other,-244.30292936835784,E,0.2491362498304943,E,201.5171112450418,0
Widowed,Bisexual,-97.81488201615385,E,-141.23147996186108,E,-149.97280484632657,0
Single,Bisexual,-74.37790928086652,D,-252.09746683627495,A,-92.8417790152955,1
Widowed,Other,143.78100787999938,A,2.440195965071508,E,27.93187233170232,1
Single,Homosexual,32.58864555139747,A,-93.18890215121522,A,20.796649649821802,1
Single,Homosexual,161.91652307511285,B,-76.35172936590988,A,-60.963722893572594,0
Married,Bisexual,10.371668635051268,D,-180.9023255950153,C,-57.63012149171486,0
Widowed,Homosexual,20.22727148085118,B,-2.3515871461761435,E,57.86941135771053,0
Widowed,Other,29.379990769466634,E,118.60990610547965,E,-40.65125512735038,1
Married,Homosexual,-111.38187381452327,C,4.752231293013373,D,-46.7977341735316,1
Single,Bisexual,230.9494937333468,E,-22.689299540274508,D,54.5484840278588,0
Widowed,Heterosexual,7.37480464648928,C,-50.38221261092486,B,67.681303569804,1
Divorced,Bisexual,160.11364228806974,E,-67.39242494241759,E,174.93100742063422,0
Single,Bisexual,57.631734086129526,A,110.47229054129086,A,65.2033389543039,1
Single,Other,21.52297199095193,B,-101.73926688562145,D,-31.905969292315266,1
Single,Bisexual,8.59756969235286,A,-60.19664630356103,E,-104.17341529528865,0
Divorced,Other,-73.56674120397486,A,-96.15060417448437,E,73.45232169589899,0
Widowed,Bisexual,8.898538593097104,E,-213.07175098018334,A,-59.36535966548199,1
Widowed,Heterosexual,126.84001255177617,E,-44.248056154631435,E,-74.08013824721382,1
Single,Bisexual,156.1397444810267,C,11.92241348716989,D,-51.066790407367925,1
Widowed,Other,-34.316797696185496,E,-11.064055649013476,E,-1.0018543985543704,1
Divorced,Heterosexual,-83.42321661313474,A,-31.424894898516076,D,6.999985240656079,1
Widowed,Homosexual,-169.08840488262314,D,57.561751156722764,E,26.560608517753227,1
Widowed,Homosexual,-114.6270122059428,C,42.67923355224659,C,87.2821302839809,1
Divorced,Other,91.75066553915028,D,-76.50088344637655,B,21.78145656491341,0
Divorced,Homosexual,137.0515956110054,A,60.25506146528726,E,-101.56756941000586,0
Single,Heterosexual,-21.051576833524237,C,-117.63110398084244,C,68.59617664614395,0
Single,Homosexual,149.9706772950393,A,-14.111161341756379,D,-24.765556461369272,0
Divorced,Homosexual,106.42443194534891,C,41.931788443203594,E,-108.97089120374248,1
Married,Bisexual,130.04970900183568,C,51.07734380342078,B,66.65566362042192,1
Married,Other,-103.87370816299668,E,58.89329550232036,C,-74.56081404524744,0
Single,Bisexual,131.66113700118788,D,62.93935988994721,A,113.89965845721272,1
Single,Heterosexual,4.003572118659948,C,130.07315162415094,C,-7.292829224470621,0
Divorced,Heterosexual,-41.41392181961996,E,-133.49291001920264,C,29.852947310200506,0
Single,Homosexual,-38.20451382412606,A,14.726796220682036,D,84.29302802197309,0
Widowed,Heterosexual,126.54184985314852,E,19.7849971360979,B,54.39508319167699,1
Widowed,Heterosexual,113.74577174647243,A,58.64873265547823,E,-94.0413524387258,0
Single,Bisexual,-22.292914707305265,B,-85.49353100508623,D,-71.39754555079043,0
Married,Homosexual,-1.262112266816101,C,-65.73115615357987,E,163.14558657818793,1
Divorced,Bisexual,-65.66304686554186,D,-13.438213873250673,C,4.601667408444739,1
Single,Other,-22.951636688095082,A,80.87136366167739,C,76.40462610680142,0
Divorced,Homosexual,-87.47762190507733,C,22.1210868404311,C,-23.58298011484679,0
Widowed,Heterosexual,-11.784733401035268,B,164.59128574157234,D,-142.0531197975289,0
Single,Other,-15.82564315850872,D,66.28334325234249,D,-89.92421497347479,1
Widowed,Heterosexual,65.99398231421299,A,-9.454314391187122,D,-25.624496342611547,0
Married,Bisexual,55.40185174201163,C,-110.25784269188806,B,139.42464513804114,0
Divorced,Bisexual,40.27442515188868,B,158.85385492216676,C,-15.925405908032939,1
Single,Other,48.14852472165365,B,42.33611701101876,D,12.341618181158937,1
Divorced,Heterosexual,-134.42421357637159,C,-135.5195770708536,B,145.47885935449537,1
Single,Homosexual,67.84791794229706,D,72.43486145573844,A,-12.069356180892354,1
Married,Other,60.551318932740884,E,-94.22129298684871,A,-164.54533017853038,1
Married,Bisexual,-86.12676235266773,D,-67.97469956160474,D,28.781021553135943,0
Widowed,Bisexual,-46.466136560492274,D,89.04654973231855,C,87.07054908566867,0
Single,Homosexual,41.493777989326816,B,-60.77290760207005,E,21.717738797633093,1
Divorced,Bisexual,61.456790020032024,C,99.29311437321542,E,57.296279807510984,1
Single,Other,57.87041561436044,A,26.12429834098307,A,110.66599442400799,0
Single,Heterosexual,-42.177790452333156,A,-96.79146916123703,A,74.05488263996914,0
Divorced,Bisexual,7.411299391063713,B,91.56332271554992,D,-21.62892751739879,0
Single,Bisexual,28.568019030457386,B,-100.87531835353583,C,140.49465127819906,0
Married,Other,-1.3271450751056284,B,-79.94683221921726,E,154.5486537800915,1
Married,Bisexual,4.275848315905372,E,123.99266853602387,B,158.83310964959034,0
Widowed,Bisexual,8.124358786422126,E,129.4005766209829,A,-105.62440725451683,0
Single,Bisexual,137.5852643364853,A,43.578270873341594,D,-42.69494989197733,0
Divorced,Bisexual,-90.11686592370127,A,-98.97988173850607,C,-70.40132519764431,1
Single,Other,61.064743268986795,C,-104.98632184475758,B,87.03373041500669,0
Married,Heterosexual,127.0134615072148,C,-43.451006789700266,D,47.64401575276453,0
Divorced,Bisexual,11.959652387030662,E,-25.765518471839805,A,86.75184944005984,1
Divorced,Homosexual,-142.7929585063009,C,63.0588201521857,D,76.76137176540834,0
Divorced,Homosexual,91.29533011843881,A,2.27066010881526,C,221.01779997118948,0
Widowed,Bisexual,27.83339152475572,B,44.24782409845433,A,147.51756367203848,1
Widowed,Bisexual,-10.193535049471281,B,-149.7947911295605,E,-12.106283895908422,1
Married,Homosexual,-4.161955547222099,D,113.3039591732913,A,-13.167616602655032,1
Divorced,Heterosexual,188.20960480662856,A,-12.038611428589453,E,138.51026069300792,1
Divorced,Other,-22.214094275010915,B,-29.951164697825988,A,-66.45284812239132,1
Single,Homosexual,-12.22356362501946,C,-7.660205780420859,E,3.3979349377790307,1
Widowed,Other,13.995620849164395,C,12.49787470807248,B,-116.30575167699462,1
Married,Bisexual,-29.73961418350032,D,76.92220616825529,E,-35.55619851208291,0
Married,Homosexual,265.6852592390795,E,194.0440308260973,B,-52.06311656158131,0
Divorced,Heterosexual,127.65460582311185,A,-16.90288056720429,A,-16.59294331297074,0
Divorced,Homosexual,172.38134074380923,C,170.0775755550654,C,-133.10137107652318,1
Married,Heterosexual,85.26325636883657,E,-52.57972132265738,D,172.81461573903383,1
Married,Other,98.14875199139037,C,133.56060112006392,C,7.706005124788707,0
Widowed,Other,190.22852079046214,D,4.5298222671356845,B,-58.70425722868469,0
Widowed,Bisexual,102.12800190133406,A,45.36293702664918,B,-27.133953845139075,0
Divorced,Homosexual,138.76781767016135,B,-10.323634026621184,B,134.66484548945925,0
Single,Other,-17.069128455265272,A,-6.35898094284265,E,105.79221084508555,1
Single,Other,20.894523406161316,D,-80.80595769265327,B,120.94977538452486,1
Divorced,Bisexual,-147.82235759564028,B,270.1396871995411,E,-56.527964631969695,0
Widowed,Homosexual,15.998557461560289,B,16.48390386036534,E,82.50508470762934,1
Widowed,Other,-93.18207312401803,E,-91.18735407303676,A,-85.3021844296301,1
Married,Other,99.91625447503554,B,-73.17861032447718,D,68.70476538542482,1
Married,Heterosexual,40.50602360874104,A,-18.341864113328704,C,-83.08192329202316,0
Married,Other,26.326178346032957,D,-30.595176525345767,E,-148.0774209256545,1
Widowed,Bisexual,-71.67749265307857,C,-58.90639061085984,E,30.915747817844984,1
Divorced,Heterosexual,-0.725997132372327,A,-36.114609707221966,E,74.98929202392746,0
Married,Other,-172.63951021366975,B,75.51922866661891,A,-99.0244035841329,1
Married,Homosexual,24.899793011191193,B,-197.14452911143002,C,261.82691270867696,0
Single,Homosexual,105.90124504306353,A,-48.92043198419281,B,38.19014463944355,0
Widowed,Bisexual,-77.0967570505886,C,170.39598012427322,A,22.57545256822446,1
Single,Other,53.63235141862701,D,182.98951903591117,A,-1.910999031595735,1
Married,Bisexual,-93.97754229623145,D,47.377823890697336,A,59.52831803236691,0
Widowed,Homosexual,67.668680580745,B,120.57927635671915,D,20.558697124145773,0
Widowed,Bisexual,-25.627681608927766,D,31.691559833159438,E,24.540268478300593,1
Single,Bisexual,79.74094062785278,C,80.71666784784716,B,-153.9516465040326,1
Divorced,Other,-115.63063823458108,C,-56.58251127325781,E,-93.27808360668031,1
Married,Other,171.2171709139364,A,-36.95791533295579,C,81.2133702759979,1
Divorced,Bisexual,105.55028789150008,B,-160.7512667281362,A,-56.4370859328424,0
Widowed,Bisexual,-37.5157258958639,D,-39.021355704765334,C,-35.69985106700489,0
Married,Homosexual,18.914717585884805,D,71.41499900071814,B,130.54023518457663,1
Single,Homosexual,75.43142810386179,C,49.00374121698911,C,134.13455939229956,0
Widowed,Bisexual,-122.89109699001118,C,79.0426611962137,C,41.47335519229793,1
Single,Other,-64.23827121464157,E,-52.15293358199218,B,-76.34916619431836,1
Widowed,Other,143.9345589337465,B,-200.17269714271637,A,221.76965845979248,1
Widowed,Other,-178.59271755978412,D,-132.45561423614015,A,93.17711610489319,0
Single,Heterosexual,172.48000957157208,C,-72.5489964785348,B,-40.48733463562511,0
Widowed,Heterosexual,-11.148035058955404,D,-21.668109545976414,E,29.24577650813052,1
Married,Bisexual,-85.57969945132746,A,166.28480489633012,E,-58.771474552541015,1
Widowed,Bisexual,-55.70737607782307,C,-31.95418242592502,E,-133.77534732315812,1
Single,Other,-23.58034108528651,E,25.589099225454206,E,-48.83646262310561,1
Single,Other,26.883747075575386,A,-33.103824623752296,B,-94.28954113584005,0
Single,Homosexual,-15.475910795185804,D,33.58889482616765,A,-52.8072810909488,0
Married,Bisexual,34.42207515589678,D,18.734148461153257,E,-120.35140581923291,0
Married,Bisexual,-77.61311982154928,A,69.25921101453889,C,-26.315454430670375,1
Divorced,Other,13.342957702674468,E,-112.88620560492939,B,1.4246466821476296,0
Single,Other,-251.45843284993924,E,31.37232542720317,D,-145.16746524373843,0
Widowed,Heterosexual,-43.04451080544438,C,-97.88970888653523,B,252.81864113421068,1
Divorced,Bisexual,-65.77693536540123,C,-6.5018747862018875,B,47.02914241818339,0
Married,Homosexual,-37.19505701740186,D,-226.6293688592054,C,-29.784023458201265,0
Divorced,Homosexual,119.81708820989967,E,91.52962139867779,C,-98.80191306440497,1
Widowed,Bisexual,203.145861162665,E,-14.906545435775143,A,-13.09797596917507,1
Single,Bisexual,-7.050251495243332,E,83.90172221667288,A,51.94718807966443,1
Married,Heterosexual,11.51093934091683,C,24.868218343866545,C,49.46946894281663,0
Widowed,Bisexual,-37.72048585726701,A,-98.4380715183662,C,65.97051143629865,1
Widowed,Other,146.4286021855147,E,3.61456913004456,B,-189.19239333504382,1
Married,Bisexual,-125.74187896774909,B,-20.4493160893343,C,-136.11715498090228,0
Widowed,Heterosexual,165.2858873392313,A,-118.48604196735961,C,56.51495514095295,1
Married,Heterosexual,-56.00451976890507,E,22.825008934231587,C,137.69817945515064,1
Divorced,Bisexual,93.3079537266695,C,-31.89273040057096,D,-91.58414825806983,0
Single,Bisexual,24.285389717023065,B,-81.8695440558265,B,61.01538868130437,0
Married,Other,35.93430755568736,D,-13.452543129854465,B,83.91031760278818,1
Married,Homosexual,-249.37753093106517,B,144.0560487061056,D,-160.99457659825134,1
Divorced,Heterosexual,-138.97485453007633,E,58.759489583812865,C,125.25905740804015,0
Married,Heterosexual,66.33363767138883,E,-56.72715310147181,B,-22.06409277454903,1
Widowed,Other,-198.34673829187435,A,121.03418498218362,C,-90.97371759718027,1
Divorced,Bisexual,-27.39978860252192,A,114.16108209692916,B,12.019685447402074,0
Married,Homosexual,113.91178841564485,B,54.47176682471269,C,103.13143971783335,0
Married,Other,-95.46341084571857,A,-27.63518612021631,D,-238.95590260913116,1
Widowed,Homosexual,72.96234181205327,E,25.8805516150046,C,32.82286175970483,1
Single,Other,-34.24858165508344,D,11.077867315756148,A,17.44830575098311,0
Married,Other,-122.46414137176897,B,125.15371170442957,E,203.23828342528344,1
Single,Other,111.52401365759117,A,22.46765647267636,B,190.25858134448228,1
Single,Heterosexual,-125.14255395649295,E,94.52362609706599,D,147.44110991783202,1
Single,Heterosexual,-77.86350020463831,C,-5.21781694213488,E,-91.24457183476665,0
Married,Homosexual,-145.11230027809214,A,86.57848783800766,B,-34.34460921008499,0
Widowed,Other,54.84654676256279,E,-78.62334333139513,B,53.793851168602615,0
Single,Heterosexual,97.81913568849939,D,-37.928973017223015,B,-85.30468339451392,0
Single,Other,24.135844197001173,E,3.5369319392396,C,-301.83383529061,1
Married,Bisexual,50.665862835114496,B,7.4395983059073165,E,-144.33139224062285,0
Single,Other,-91.5442916787045,C,-11.118495386270144,A,7.915432195632581,1
Married,Heterosexual,-49.454283643727344,B,-68.65096432333992,C,-93.1902625722898,1
Married,Other,-38.944966149069415,D,-82.47525908585419,C,31.03653202138899,0
Married,Heterosexual,-22.16077672404573,C,84.62321201933443,C,-101.64322590925421,0
Divorced,Homosexual,40.24608098653794,C,-26.113420085508455,B,-78.11179901183158,0
Single,Other,75.4810053227707,D,4.245759622231795,C,-242.99582168084032,1
Married,Other,206.48300350240086,D,-183.58791625774825,B,-3.729694128416381,0
Widowed,Homosexual,-3.8843790506546876,A,10.975588903150447,C,20.172391800262098,0
Single,Bisexual,-11.730841437485509,E,28.71075847819981,B,-70.33669053687154,1
Divorced,Homosexual,147.31711829120508,E,111.42270077740694,D,149.07040965007988,0
Divorced,Homosexual,0.3250344164139197,C,-9.361265319274649,D,-148.8765788174717,0
Single,Homosexual,-113.91804396963852,E,153.71029411969877,D,57.600923638066924,0
Single,Heterosexual,39.64269739450067,E,228.99818938385286,A,-3.613905880742277,1
Widowed,Bisexual,155.15907867809585,D,-100.05904047806726,D,42.44418533091235,1
Single,Other,28.112440585019243,C,-248.9284840377795,B,105.04098842288478,0
Widowed,Other,-123.61393386727289,D,-112.4483911907399,E,-126.37611388751124,1
Widowed,Bisexual,86.4963351157481,B,67.54046489855841,E,86.59392358054563,1
Widowed,Heterosexual,82.26708002912419,B,-30.62185851274309,A,20.319415046798294,1
Widowed,Bisexual,144.8264278104814,A,-44.86753610712708,D,133.42841108301272,0
Divorced,Heterosexual,-212.39228425974625,A,-106.56396446813739,B,-134.89255549489803,1
Single,Bisexual,-8.4676414301844,A,86.22575146797871,D,-41.95916029002431,0
Widowed,Heterosexual,154.91266381963672,A,-44.53711959825066,B,-101.25647581426604,1
Single,Homosexual,77.17464592530496,D,-135.53221934945105,B,77.48937755662465,0
Married,Homosexual,-37.856197498505104,B,161.9709980295014,E,44.850729956952165,1
Single,Bisexual,78.70524896127048,E,219.2115012540745,C,52.267295790824896,0
Married,Bisexual,0.7911313587118857,B,-80.27449115554937,C,31.54851804722728,1
Single,Heterosexual,-26.847296871686005,B,-35.41586178676332,E,-141.45259691648536,0
Married,Other,94.7615273231197,C,-105.22146276761796,D,51.8373630997065,0
Married,Bisexual,-42.57852262642924,B,76.6561515274451,D,-1.881785052014241,0
Single,Homosexual,-61.89489809069549,B,7.483631510483506,E,119.69388244679435,1
Divorced,Heterosexual,11.124875182999034,E,156.32443584304002,B,42.04308567418341,1
Married,Homosexual,-13.566931072302255,B,-2.6787333551912935,E,123.61640583825518,0
Single,Heterosexual,92.85853716636764,E,-172.97505786529328,D,33.5927872870118,0
Single,Bisexual,-2.7031503071731025,B,-88.44670071801872,A,-42.42319534809205,1
Widowed,Bisexual,-20.594816049061937,C,-50.27584765101075,A,-142.4609587283796,1
Single,Bisexual,-119.7106905218466,D,7.820208061263574,E,-34.720785665985616,0
Divorced,Homosexual,-93.93028303364491,A,-37.473607380010485,C,-17.865961135265255,1
Married,Other,164.71316735425097,D,-101.51562310957354,B,-224.25291579003152,1
Single,Heterosexual,-37.12573277717933,B,178.22162372059182,E,-19.866269865466926,1
Single,Heterosexual,-25.482299919221283,E,-217.65077885263705,E,-183.62938075467886,0
Divorced,Homosexual,89.68078229046496,A,88.41912616466314,D,13.123885168192476,1
Single,Other,-46.647249743183835,A,-166.82793186321226,A,-194.41077932343472,0
Married,Homosexual,-17.676354551479207,C,-10.095037002946345,C,97.39793935432446,0
Divorced,Homosexual,-176.0517382235527,D,-85.21575429933726,E,-37.89033937314358,0
Widowed,Bisexual,-4.386603003932078,C,-108.48443675667492,C,-24.65588186373925,1
Married,Homosexual,-111.21260774047738,E,173.15614569595596,B,-115.34362434744416,1
Married,Homosexual,-166.03639215682486,C,-99.29918899117733,E,-152.07345743366977,1
Divorced,Bisexual,-48.629488629594654,B,150.5939143987539,C,88.98293998233672,0
Married,Bisexual,255.2662853843009,A,-131.16016817400117,B,9.350009231923552,0
Married,Other,91.43997967225243,C,60.574309298108645,E,-110.14122837325245,1
Divorced,Heterosexual,1.2082770088136405,D,-1.8400113120185497,D,-112.43735304464866,0
Single,Other,-113.53397164800612,B,156.93446652254661,D,-109.79284947122648,1
Married,Bisexual,-73.60552200068909,C,-5.277098373350102,B,-87.12580526023329,1
Divorced,Bisexual,9.748493467661055,B,27.163272216893873,D,86.77548622981422,1
Divorced,Heterosexual,-15.315456027055887,A,19.69446064669548,D,259.2338602190171,1
Married,Bisexual,124.98918339751705,C,51.97377238181502,C,-53.750684698475716,1
Widowed,Bisexual,9.058374593422668,C,-10.878794498126206,D,100.81971435006652,0
Married,Homosexual,63.086617579526916,C,5.255646607894056,C,38.51973205243035,1
Married,Homosexual,232.96398811684807,B,-96.63449742134742,E,-12.144289667054196,1
Divorced,Homosexual,-252.96432196661124,B,-10.119321479735573,D,-101.78773404626105,0
Widowed,Bisexual,-136.4943479060419,E,-20.587749740765403,C,148.01557020310983,1
Divorced,Homosexual,85.01348076089099,C,130.53211888996051,C,-32.69236502367635,0
Widowed,Heterosexual,-49.72388577082459,A,53.26114669688546,E,-181.39034593779934,0
Single,Heterosexual,148.80632326030823,A,126.53194683697167,B,31.77402900741784,0
Divorced,Bisexual,-149.77664399288244,B,3.3342618357569154,E,-21.79049819582041,1
Divorced,Bisexual,-31.169202667697483,D,46.51161362179225,B,-77.59189950086785,0
Divorced,Heterosexual,-13.380727485858287,C,-29.31478859712789,D,-73.73163047089218,1
Divorced,Heterosexual,47.5273470295046,B,-56.012891210262424,E,-33.17218473296955,1
Single,Other,-112.26162068034849,A,-152.88832839007466,D,-102.16246640730324,1
Single,Heterosexual,3.9890814112203388,A,92.59134942049792,C,-206.1112307453201,0
Married,Homosexual,50.55116606551585,B,-0.010025328215623238,E,6.292635908364172,1
Widowed,Other,25.381278938671407,A,114.44025568118887,D,93.86401690845693,1
Single,Bisexual,56.09462171801884,B,19.337252900985646,A,5.736348485099221,0
Divorced,Other,-172.07425385167994,B,-207.76395479667084,E,-24.810505752285383,0
Divorced,Bisexual,58.2845957052195,E,-58.72137507333277,C,35.18509243069115,0
Divorced,Other,-80.9079926004879,C,14.475302657063063,D,334.25939515802264,0
Divorced,Homosexual,95.0291114776571,A,1.5758666117857738,B,132.5971744089748,1
Divorced,Bisexual,-46.25390913931514,E,-158.01095824759597,E,-80.44087428432569,0
Married,Bisexual,233.93296042923427,E,-23.235142859182616,B,-19.964900115561274,0
Divorced,Other,-172.804284021281,A,289.15037953802994,B,-37.406099088154974,0
Single,Homosexual,167.23904983665082,D,-51.00575984836884,D,-35.66159178138047,0
Widowed,Bisexual,-83.01071507572463,A,15.55997889032033,E,61.15351104139951,1
Widowed,Heterosexual,-4.0598206571069655,B,56.585817028821985,C,8.199627371785912,1
Married,Bisexual,54.758320934619974,C,-65.88198371091164,B,-30.330976252029203,0
Married,Homosexual,119.82501353504537,C,79.13145249522357,C,64.60081335148341,0
Divorced,Homosexual,-143.796434464237,B,-87.74868493360265,D,106.46001176710102,0
Widowed,Bisexual,146.01931915614878,A,34.91753483621312,D,219.99009031214308,0
Widowed,Other,-70.61563899153774,E,-21.276735522946964,E,-44.78413397066721,1
Married,Homosexual,170.54242149847494,C,92.29937401652897,A,-66.35808647447806,1
Widowed,Homosexual,120.27544760972886,E,8.462986031641126,E,106.62827657490128,0
Widowed,Bisexual,-15.397625767273993,E,21.568301551348124,A,-59.16966570157223,1
Single,Other,55.947607960610235,E,22.52695304118927,C,88.420848263335,1
Single,Homosexual,-79.05530270735268,E,111.84314405439073,B,-3.274655028466724,0
Widowed,Other,-111.08145782575471,E,-25.623020443213136,A,9.600476431440745,1
Divorced,Other,-52.62602387750841,A,69.58479917320994,D,113.87153308032103,0
Married,Heterosexual,89.52386514440738,E,67.47963619728888,E,-170.9806968124772,0
Single,Other,-136.353541340153,B,197.84193937290183,C,-31.165991358675193,1
Widowed,Other,-176.3313258063086,A,76.72749245616582,A,72.36311590469575,1
Married,Other,14.414657916100202,A,125.30221779081252,A,-12.694507900536605,1
Divorced,Bisexual,-32.24565936230373,D,-47.17011323190485,B,-23.24296070301164,0
Married,Bisexual,-60.29580249866093,B,-155.39218066967337,C,-59.40163140588338,1
Married,Homosexual,-51.77855910842253,D,97.18409994735647,B,-92.98689671344866,1
Divorced,Bisexual,33.6281736235131,B,100.60028615726442,C,86.26205191015956,1
Married,Bisexual,132.73826394809555,E,-103.43647968620174,A,114.97215756845489,1
Widowed,Other,63.970812464942064,B,76.38493956331384,D,17.835295227754326,1
Divorced,Other,71.37683082304717,B,142.439210435623,B,138.51486025908704,0
Married,Bisexual,3.541692250005705,E,-11.705798196398234,D,-41.371416299943725,1
Single,Other,-68.01404412227168,D,-78.05584567723164,E,-33.859246110443934,1
Single,Bisexual,114.02205885119142,B,-100.54912157590634,A,58.79321609827029,1
Married,Bisexual,-26.50088203879239,C,-101.06771250306707,E,-7.90524517964029,1
Single,Heterosexual,-86.29462330467543,A,70.98484475359706,A,18.995846600236906,1
Widowed,Heterosexual,-54.39192091485376,D,-95.49756993107219,C,-8.993140859170525,0
Divorced,Bisexual,-37.5150356224803,E,52.47832914185903,A,117.63079450560261,1
Divorced,Heterosexual,-49.70811547932928,B,64.7623742939378,D,5.955327435749282,1
Divorced,Other,140.6491959244031,E,-19.443473126746554,C,10.378565320272445,0
Married,Homosexual,78.68153143875207,E,-70.00195464833416,D,16.96931545755628,0
Widowed,Homosexual,-7.704942176240434,B,-8.117294164380777,A,45.26582120090132,0
Widowed,Homosexual,-96.91636951127536,A,83.1779272915395,D,100.32237739470222,0
Single,Other,-9.203339688571033,C,1.7879695511015272,D,-17.508266334421883,0
Widowed,Homosexual,-80.2175371516164,A,-57.110300479228385,A,23.68444087567681,1
Divorced,Heterosexual,-118.33724609866414,C,139.7699746816902,E,66.02406768233526,1
Single,Bisexual,17.249696170601432,A,77.63160052469148,C,-83.67156532008653,0
Married,Other,-103.18611100202946,B,-0.2994657255005531,B,-9.693104156833567,1
Single,Bisexual,176.37441941488999,E,62.181778451568206,B,-141.05676880795008,1
Single,Heterosexual,104.76966005208452,A,198.39537845737027,B,-152.3244761216222,0
Married,Homosexual,30.812823870770917,A,-27.894849303968446,C,21.414473550728914,1
Widowed,Other,-52.03880097133952,D,27.13783909049537,A,68.67727588584228,1
Divorced,Homosexual,-119.12745759203744,E,-29.808074258117006,A,3.705413249097463,0
Divorced,Homosexual,72.44267245747635,C,-63.63399615354535,A,-44.388772773498694,1
Divorced,Homosexual,56.41420148429468,A,231.1041826339625,A,-94.18851378176537,0
Single,Heterosexual,-4.292641645005466,D,-114.73833478045333,C,34.1488489035839,1
Single,Bisexual,-82.74178347081057,A,-180.05964676978576,D,61.26727453131091,1
Divorced,Homosexual,-72.67236390064674,A,-30.567178691062104,C,-134.04150742435237,1
Widowed,Other,-65.74572983344478,E,-14.70611837144796,D,33.61531822514156,0
Married,Homosexual,-31.506683260710076,E,64.38115011294238,C,-107.32407464788056,1
Divorced,Heterosexual,43.81311765582525,C,-138.20617784667152,E,25.31877485986461,0
Married,Heterosexual,-4.7522211807036925,C,45.02775565419982,A,6.535681277736832,1
Divorced,Homosexual,-52.117049964832795,B,124.98017545460436,A,21.768263851019604,0
Widowed,Heterosexual,82.78600349015022,A,-95.25276361122198,B,43.234009643354305,0
Divorced,Bisexual,-3.302630257209665,E,-58.295253298048166,D,-35.30680699703568,0
Single,Homosexual,-237.50959502896438,C,-115.08584786417913,C,-58.24636465110553,0
Married,Bisexual,100.48348043510393,A,143.0314883819142,B,67.75384704397311,1
Single,Homosexual,-47.50731646814483,E,-165.7031393171509,A,7.433876303995977,1
Married,Homosexual,-124.94812323452207,E,-45.294154106303466,C,-2.966452408640281,1
Widowed,Homosexual,-130.17483238999628,B,7.605605740515667,D,37.70714448986846,1
Single,Bisexual,78.52673493249614,E,15.802378837700479,B,79.17867071226773,1
Widowed,Other,184.6693373072576,A,9.56983578448644,C,96.67993946587893,0
Widowed,Bisexual,106.61768247133934,C,148.7445166961465,E,111.64546092327123,1
Married,Bisexual,130.23014863144942,D,251.38921136143642,C,112.59114674492312,1
Single,Bisexual,-85.45009172811126,C,190.08481662469723,B,-38.69691458686234,0
Widowed,Bisexual,23.36543279168576,A,-14.53988978947504,A,25.23792800492647,1
Widowed,Other,134.48844874636393,B,64.01846315244663,A,-177.4728811890414,0
Married,Homosexual,-83.70479025946503,D,-181.84961217456808,B,-28.365756814846176,0
Single,Bisexual,-80.47420679379195,B,101.42823969253926,A,-4.6363269177251665,0
Divorced,Bisexual,-43.49237231156475,B,-172.5233905508602,C,74.84251837224603,0
Married,Bisexual,107.46733753720387,C,-133.0363913736528,A,-58.28315650454927,0
Divorced,Bisexual,29.8705222155515,E,130.48855363031595,E,104.14095553724083,1
Single,Heterosexual,-118.52139866591986,C,36.801733788295294,E,-30.979792435232834,1
Divorced,Other,-3.544947488840685,D,-65.04352747433474,C,53.92052959177529,0
Divorced,Homosexual,-233.6841939212361,D,132.43819026308032,A,42.93016291991584,0
Single,Homosexual,3.36987872723918,A,-81.66679523529537,E,-229.44734078857917,1
Single,Other,-238.98394738571739,E,-80.8085153786051,B,14.844624120002232,1
Single,Homosexual,140.0064654729449,D,71.58174193785027,E,5.021169609139406,0
Divorced,Homosexual,-76.6670875926219,C,27.836766789490113,A,-55.85009733171922,1
Widowed,Bisexual,-63.8617196842501,D,49.09192726601558,C,124.73825254825823,1
Married,Bisexual,144.4061889471959,B,120.68130249275615,A,-82.65289468829282,0
