marital_status,gender,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Divorced,Other,36-50,-29.58359019697816,D,-119.6623883963933,D,E,39.63474863523883,-120.68195584032229,1
Divorced,Female,36-50,122.02345628939828,C,137.1621118942889,D,D,53.05022355478476,92.95479453939784,0
Single,M,36-50,-14.2499523170834,B,153.2234670432265,A,B,88.34281135001085,-219.95580094277977,0
Divorced,Male,26-35,-92.79598243399221,B,-9.332533774120108,A,C,14.351231343238469,23.53423985541706,0
Married,F,51-65,-239.77752856440338,C,99.85578675371899,D,A,-95.30039707892514,5.1397349484131665,0
Divorced,Male,18-25,136.7109410640702,C,12.541822464129417,B,E,-26.905189874395436,-32.59700447255252,0
Divorced,Male,36-50,-46.99350439947722,D,-19.183868542580054,D,E,-207.63870157378568,31.794858746995175,0
Married,Male,18-25,-262.2973388631983,D,150.9586117371023,C,D,-45.79027792025811,-136.40512151202876,1
Single,F,26-35,86.92667881663772,A,-151.2623526409411,A,A,79.9983878088651,225.78923162621726,1
Married,M,26-35,110.82588589866668,C,-68.10288334992566,E,C,104.57304288724654,-61.30021795271558,0
Married,M,51-65,19.43959240749173,C,-69.30965609717713,C,B,-31.767908904927438,67.56683300655936,0
Married,M,18-25,140.42983685254714,B,-41.60571567655961,C,E,-106.94107208764123,19.66098866945022,1
Widowed,Male,51-65,1.764490326242522,D,-83.03103093266822,D,D,-107.30882258795029,-57.68842828093608,0
Widowed,Male,36-50,97.31328584553384,C,-120.07438167047997,B,E,9.091288699326299,117.72078743057503,1
Single,M,51-65,-26.2740100309368,D,-96.04812507380468,B,D,-74.44712418672134,122.14449830483345,0
Married,Non-binary,51-65,133.13872354044423,A,-209.50712965418407,C,D,11.44721407436797,87.3457112719879,0
Single,Male,18-25,-5.887590626819516,C,63.92566790001503,B,E,152.7554935400522,109.98918230808883,1
Widowed,Non-binary,36-50,-107.77923746337565,A,-231.8603655129062,D,B,93.57575844360207,150.7394846181036,1
Married,F,65+,-93.63697008823421,E,-6.769860219182246,D,B,-128.2944209629933,153.95276109281255,0
Widowed,Non-binary,26-35,-1.5658459412717496,E,3.2822856215640193,B,E,19.477632612053846,-92.99231385718714,1
Widowed,Non-binary,65+,-7.676833365564853,E,-92.00784229550729,C,B,36.30335806733473,-87.52462079023641,0
Widowed,Female,65+,31.58447069567617,A,14.74962639331838,E,A,150.0897930544557,-28.116726485701538,0
Divorced,Female,26-35,123.81639732788649,D,34.501904803463276,E,A,120.01779562832378,34.62716377516967,1
Single,Female,26-35,14.280772172787792,B,41.493283078309936,D,A,93.49886314736816,-208.7443681156321,1
Divorced,Female,26-35,5.834651474211981,B,-13.344315227280662,D,D,-78.22168745117311,146.73838936282678,1
Married,F,26-35,-122.38146669863916,C,49.76550704153333,E,D,-75.75145984162755,-13.424213430982629,0
Divorced,Male,36-50,101.63462017967643,A,86.414854295396,C,A,-24.749865863301938,-17.732558684652226,0
Single,Non-binary,51-65,-139.45182671342454,D,62.9908970521165,E,E,3.9049833688600564,-86.65828788964485,1
Single,F,65+,-28.244447405488227,D,183.71078372714663,E,D,33.68131826153649,55.19700538269835,1
Single,F,26-35,12.54816785609696,E,-12.15841586759942,D,C,40.59202409841942,7.199795452918211,1
Single,Female,26-35,-22.138721006455828,E,38.584406355885356,A,C,-5.233142842667747,-16.811380653816848,1
Divorced,Other,65+,46.28843893522487,C,0.10679420490312667,E,D,14.062157563281655,-10.585545686591601,0
Widowed,Other,51-65,117.66229294069848,A,76.05801258810313,E,A,-154.0704257326715,83.74595209154838,1
Widowed,Female,51-65,38.026032391942636,E,-35.595782032248735,D,A,109.84847549622656,32.83548472794543,1
Single,F,26-35,-160.34069931083218,E,-97.10955635164491,E,A,110.18739683394607,31.96106405421613,1
Widowed,Other,51-65,201.8892350041828,B,-138.26418182971568,E,D,-125.47311598789909,38.24933474670272,1
Widowed,Male,18-25,-118.50206876196741,C,52.016895275477815,C,D,92.41504679158187,-47.92494185892609,1
Married,Non-binary,51-65,74.92008745222132,E,-44.33123442917997,D,C,35.24823315710286,113.13691910955926,0
Married,F,26-35,-55.16173370968473,A,-54.50086448513262,C,D,-0.0192086971270695,30.392295747512925,1
Widowed,F,36-50,-21.6395766472188,D,222.84968720511117,C,E,34.87025377330435,-35.76550424616974,1
Widowed,Non-binary,18-25,36.201665468750164,B,11.234895606185265,B,E,-27.273096595699386,14.492305761207664,0
Single,Male,18-25,-53.33477899525671,C,-96.41168292782204,D,C,-105.65255737071584,26.648440318340576,0
Married,Other,36-50,-115.9572245022486,E,43.731973622180234,B,E,-54.41673538593713,175.28180791289859,0
Divorced,M,26-35,142.64457518300952,D,-6.959368918235775,B,D,36.27193175057754,35.564966276868304,1
Single,Other,36-50,31.26117917974231,E,0.8202959818891125,C,D,84.131970915183,-27.163837602612244,0
Divorced,M,26-35,-37.58547542242955,B,246.35765253714328,D,D,-98.17651173520433,-42.823333425906,1
Divorced,M,51-65,-56.97366985458672,C,-92.44608115197296,D,D,10.36883797929443,31.054656514783314,1
Widowed,M,65+,-178.5462648981092,E,86.6569152248521,B,A,-270.9819490916492,50.041465968503665,1
Widowed,F,65+,-32.891033731541285,D,104.43849882151943,A,D,-75.82503901386312,52.15227643817843,0
Married,M,18-25,-57.193713130662026,C,211.58796118982295,B,E,-21.160293354812147,2.544660941923297,1
Single,F,36-50,48.50545069597551,B,68.19603362991754,C,E,-43.68056060327398,-90.49183071424777,1
Single,Male,51-65,49.343069034771645,C,36.4075174673492,A,C,-19.28919425974295,2.0629711908284976,1
Widowed,Non-binary,65+,24.242438518497934,B,-96.50874610906762,B,B,-144.6776074710458,26.48391732719216,0
Divorced,F,18-25,14.204887701551497,A,101.11768943866903,C,A,-36.666757658271656,107.62532023174755,1
Widowed,F,18-25,47.612731018077135,E,88.51012483829776,E,B,13.673507821253105,126.62878022104577,1
Widowed,Male,26-35,-10.240803068538318,D,38.34583984425356,B,C,-45.30514017254899,-71.69141278431003,0
Single,F,51-65,26.007192696775068,C,-49.38371542012583,A,E,-90.85969873643248,39.233625710506416,1
Single,Non-binary,65+,-1.9523213739974117,D,12.373418103381008,C,B,-4.564472260206883,-59.3605349512569,1
Divorced,Female,26-35,110.72521466045755,A,9.68179402340208,D,A,166.7948189811861,-35.73528692565042,0
Single,Other,26-35,-2.7773608463064763,D,-77.97941046387615,C,A,168.58196855949436,-63.999611878624144,1
Single,M,36-50,85.7119182447368,C,73.22414969278482,D,E,-69.93438856064552,-142.07914370313998,1
Divorced,F,65+,169.5625105224577,D,-191.703209784432,B,E,-37.64459685475987,-196.7101146626305,1
Widowed,Female,36-50,37.07044145434784,A,77.71923366658862,E,D,138.7204235274352,-188.02124885478557,0
Widowed,M,18-25,41.4898585020369,D,-46.27172817219905,C,A,39.47454644593664,-100.32314396695634,1
Divorced,F,26-35,12.92572210711301,E,-99.8439648379664,C,C,-66.95852713170751,-47.27476026566411,1
Married,F,26-35,176.15269065478716,E,-31.92198452741138,D,A,167.6267684251206,-51.11222242570839,0
Widowed,M,26-35,-38.73595178659724,D,-98.18499726000404,D,A,-203.45278722336806,0.32944423417021135,0
Married,Non-binary,51-65,-275.89815452396755,B,-101.11569507266232,B,E,-46.068488297070445,5.54882135272291,0
Divorced,Male,18-25,7.260270342083976,C,66.80213560812392,A,B,-14.682304058028404,2.8079229339287153,0
Married,Other,26-35,79.77733853270506,B,71.26038089231295,B,D,-87.28136985445288,-150.5187876541364,0
Divorced,M,51-65,11.650352484045143,D,96.1664939606645,A,C,-2.689592281602287,-44.43306998454023,1
Married,Other,51-65,-7.079247012966561,E,2.9990523268479774,E,E,-79.55884926013707,39.898868879725555,0
Single,F,36-50,-111.81909159102203,D,100.22851515807709,B,A,-114.71653485810734,-17.829067046487314,0
Divorced,Non-binary,65+,-50.36026217022358,C,-67.20463511923765,E,A,271.8173882714206,81.34893578123696,1
Widowed,Male,65+,-83.90067923611379,A,182.8070804296277,D,A,46.16278194934713,91.21286972400304,0
Single,Other,51-65,-31.14200446323706,B,-26.196596283026235,A,B,3.3048259814025003,60.18928091951528,1
Married,Male,51-65,115.45082455261857,A,-124.9873834524715,B,C,-97.87989801764205,-33.20363529559487,1
Divorced,M,65+,-132.3317669351849,E,25.808552736858275,E,C,27.45091939482559,-62.26648697480665,1
Widowed,Non-binary,18-25,-67.37988970869303,E,-1.345837800263598,D,A,38.450879718004124,-26.782202084106068,0
Single,Non-binary,36-50,-12.947629824157831,A,-1.531418650675193,E,C,-18.15283656375979,-142.63923283710562,0
Widowed,M,65+,94.56902217211581,C,-112.22185554715813,D,A,-49.44551479026419,-68.08217222608641,0
Widowed,Female,36-50,-3.2264208784970925,D,5.33746186033208,C,A,158.97839899178564,-7.007558725491821,0
Widowed,F,65+,-101.82547237170255,D,-6.534220030355861,C,D,82.2747345403072,-4.212253174404819,1
Married,Female,65+,-39.28167857224424,C,-38.220285244074546,E,C,-22.998836132410787,117.60617501285833,1
Widowed,Male,65+,-69.72367678896386,E,17.682808124377516,D,A,25.4680449699591,-84.8508984516735,0
Divorced,M,36-50,-63.59610729472684,E,14.55605331173838,A,D,-192.51015543566427,74.55035447168348,1
Divorced,F,51-65,-131.08174567213112,D,-99.82344534211312,D,C,-100.64029978833548,202.06921074828114,0
Widowed,F,51-65,126.24683050871077,B,-3.8768924738966613,B,D,-182.55933751345253,195.54089466972744,1
Widowed,Other,65+,61.72506871649074,C,149.52025056553762,C,E,-60.132432920803836,148.6631535205754,1
Single,Male,51-65,-149.27646042906377,D,62.10946259832373,E,B,-41.12206229880161,75.6963889347781,0
Married,Female,51-65,150.07638527175112,D,43.42338847705047,B,C,63.56666614714215,17.735546922244676,1
Divorced,Male,51-65,-57.5192607182796,E,-27.368901140870765,D,E,108.23571707277544,70.48902778557658,1
Widowed,M,51-65,60.73722479952739,C,-23.342178183324734,E,A,-11.164683776638922,-189.36412491568197,0
Widowed,Other,36-50,-137.11069389540427,D,-24.36906428380194,B,B,-50.71262968131622,85.74140550283437,0
Divorced,M,65+,-121.24158227224086,B,-64.7773301881361,A,A,-46.4076800131591,134.12814762637578,0
Single,M,36-50,39.95610762716857,A,-22.943859180969785,B,B,-97.7691914324117,17.571322153960004,1
Divorced,Male,26-35,66.72803744180354,A,-39.879091105471055,C,D,-17.150676139989237,54.62329881229376,1
Married,F,26-35,115.53055373424361,A,216.94033445434005,E,B,-11.707402401469881,-35.635265403322094,1
Single,Non-binary,51-65,-81.16182432358467,E,86.41318817215293,E,E,91.31670497451181,-56.545547221701895,1
Single,Male,36-50,121.07941374887797,D,-152.89224008037212,B,B,-54.34047011658109,-77.86313885812037,1
Single,Male,18-25,-59.15146816728921,B,76.80203095363625,E,B,-70.42688127971827,81.14462584944265,0
Widowed,Other,36-50,54.772481719509656,A,-5.861383870201972,C,D,83.74229405034487,55.091695530108055,1
Widowed,Female,65+,-38.18908522339645,A,-19.533164944472293,A,D,36.82368828365786,-213.0297724653181,0
Widowed,Female,65+,43.61223958282368,D,49.46548411534282,A,A,52.25749350074642,-78.5415053828537,1
Single,Male,65+,-184.18803421477503,B,-186.7918741629508,E,A,-94.43597465898664,-60.576294524782014,0
Married,Male,36-50,-195.5719442038796,D,236.208186488825,A,D,100.38099018523513,109.25324410728332,1
Married,Female,26-35,-51.326243414914465,A,-38.99507868917998,A,E,-66.28135820094448,-167.5314098221809,0
Widowed,Non-binary,26-35,-173.911897035769,C,45.55538880858622,A,D,7.555968828054023,-14.928003221686268,1
Single,Other,65+,-102.13668589724901,B,-169.31781221445462,E,E,-60.1704966976717,35.67165508166114,1
Widowed,M,65+,-23.705276028733557,C,-47.06343930022945,C,E,-30.382248305060962,21.817357940013345,0
Divorced,Male,51-65,138.0312528365966,B,131.3143949125184,A,E,-88.38075740332644,-15.46054083013148,1
Married,Female,51-65,54.98600483656419,E,-172.8574576899861,E,B,-257.3003178920481,-167.72435304954288,1
Married,M,65+,-12.70104124177994,E,-93.93722855533679,B,C,155.02435664654064,27.211648758624047,1
Widowed,Non-binary,18-25,-100.0277435864116,C,-149.83258873344946,E,A,161.24332225593042,88.16869203446663,1
Single,M,26-35,-148.83827087034592,A,-149.43445400615468,C,D,210.15463438637866,48.86990320466747,1
Married,Male,65+,130.53393659788847,D,-97.01155856882671,C,C,49.12785891814096,168.16871483303723,0
Married,F,26-35,-44.021632663700956,E,-92.84938904641643,B,B,-80.5979857737537,121.82611980408757,0
Divorced,Male,26-35,114.84100746532171,C,116.23452900612337,B,A,-93.41906042328961,-39.110323018431984,0
Divorced,Female,36-50,-114.38285253855716,B,-257.524975405887,B,C,153.5715599742172,-229.8113595892234,0
Married,Male,36-50,-51.104817681921276,A,7.603301009811811,E,C,-28.798653815860366,-115.5861827243489,0
Single,Non-binary,36-50,98.79957935155522,C,117.53229935531655,B,A,112.15795539657583,-14.99005875240165,0
Single,Male,36-50,81.6749907683631,B,49.44086510785087,C,A,-142.11644859327131,-17.327283344962748,1
Divorced,Female,36-50,-63.67371554050829,C,-109.13622433832586,B,A,167.5087276548428,70.85163170890551,0
Widowed,Other,65+,-14.375870780180811,D,0.9117958542358005,A,D,-8.654009067460771,162.55019747736898,0
Married,Male,18-25,1.3727763469152179,E,-17.5224004375215,E,C,103.88150367467539,-36.753528571045656,1
Divorced,Female,51-65,78.14351726787928,C,-125.99325151944345,C,B,161.11544730996204,-68.71812137597225,0
Widowed,Other,36-50,-76.31026148931186,D,65.47394026854256,E,A,-75.22887585934181,-55.602598947930794,0
Married,F,26-35,129.1711830984748,C,-33.013540895605594,C,E,-175.84409237262838,-36.39124103074126,0
Single,Female,18-25,-332.1533655799635,A,59.063132850001786,D,D,-67.78289786613644,138.26156513466344,1
Single,Female,51-65,-22.259168333995564,D,-31.21173024747284,B,A,22.210274540557837,-43.61896726001117,0
Widowed,Female,36-50,68.16435574406334,C,-24.136852186579112,C,A,56.37492299442507,-197.12183411376114,0
Single,Other,18-25,-39.55875397116311,D,-49.98841658502234,E,C,-85.7360913002788,-20.53211345624589,0
Married,Female,65+,-38.710181080967864,A,-81.88195444437682,E,B,-39.553682960704144,-153.51811261783797,1
Divorced,Female,26-35,248.42071928297253,E,61.816266211603974,B,C,49.735040063031924,-121.50407223511317,0
Married,M,51-65,-122.10129918562285,C,-58.321647370523245,D,A,-59.85599270865816,70.51101517453155,1
Divorced,Non-binary,65+,-265.7356653437518,C,-118.68555991491448,C,D,-120.60191035075076,66.73169903771881,0
Married,Other,36-50,-130.5090925046798,E,-195.45764387424515,D,D,117.8349273862625,-170.7170021670783,1
Divorced,M,36-50,-122.83787095068755,A,1.4547282860442725,D,E,87.0352168937902,238.0291320960178,1
Widowed,Male,18-25,74.36102892658396,A,70.60119704616109,D,C,214.0865257861664,64.69445183464227,0
Divorced,Female,26-35,-41.593353105678574,E,-3.2414362388386966,B,C,21.645016544177185,49.882999903048955,0
Married,Female,18-25,9.283201516707479,D,-2.0334823215188926,C,E,116.5504095018895,169.5671619229801,1
Single,M,26-35,-272.77889790404515,B,-53.14509405329147,A,B,-16.58732808856471,13.974609104203031,1
Divorced,Female,65+,199.70871690997848,A,36.181627217334935,B,E,23.899552124772292,61.80864888886828,0
Single,Female,51-65,-40.47253804790631,C,-226.45942121841068,D,C,5.291225008065414,25.37896207557267,1
Divorced,F,65+,-150.76166396789606,E,-141.16160279439964,A,E,-31.576312749922398,62.012384407934775,0
Divorced,F,18-25,35.51236241512961,A,8.69865109081985,E,E,-23.40929353686905,105.38903612166683,1
Divorced,F,51-65,176.87590392145452,D,144.99921487708122,E,D,14.096228259382698,53.833785693970185,1
Married,Female,36-50,-1.7719619478853457,B,71.76236736959727,B,E,-51.247864339031636,-6.638311718168269,1
Married,Male,18-25,-17.824713226457547,C,4.761398214855972,B,B,-42.28889345028903,161.37512322577683,1
Married,Other,65+,28.339325036958062,E,-37.02337445631507,E,B,103.92330345475564,147.87226472312966,0
Widowed,Male,26-35,-98.77733093684172,B,56.49360961584311,D,A,-43.20496525839729,-58.4408083777647,0
Divorced,Male,18-25,-25.030338639646683,D,66.00025864425587,C,C,-181.7283670376612,-50.60851905649941,0
Widowed,Female,36-50,55.868293146212935,D,-87.69061889770083,B,B,60.143313240485696,135.9084628846595,0
Divorced,Female,26-35,-166.85484849855996,E,0.7080991010321565,E,D,27.76518230083257,24.65921418766024,1
Divorced,Other,65+,43.18159350773409,C,-14.149625008667913,C,D,48.09723357731056,86.10121076715423,0
Single,Female,65+,-59.52365904733809,B,3.072643575930741,C,D,129.1223839291298,166.437882718718,1
Single,M,51-65,-7.886139582721781,D,27.021353732497005,C,D,161.3741131486268,0.11230479931698963,0
Married,F,26-35,-97.17117728375163,E,-69.14231012906397,D,C,-151.98707820026172,173.0612384517132,1
Divorced,F,65+,-167.49885902680347,A,64.90248193970254,E,B,-220.12530022486118,-130.79157057238612,0
Single,Female,65+,-61.395307646617916,E,1.009599630500421,E,C,195.49919371712485,-164.34505544282698,1
Single,Non-binary,26-35,55.774993509411594,D,7.409253124046966,C,E,20.393106910617213,-55.761044490796216,0
Married,Female,18-25,94.31185903613851,B,-116.71564018239576,B,C,-51.13124502911859,-6.514032269782817,0
Divorced,Male,65+,-7.322004708508991,C,55.674772227049765,C,B,49.76182174953217,36.79677144772139,1
Widowed,Non-binary,51-65,52.92238177294922,D,159.69082307444637,D,C,25.37541678696597,119.03292366427634,1
Single,F,18-25,79.6115483935192,E,86.56929963066209,E,A,150.51011533924444,-117.06350334005835,1
Divorced,Other,51-65,-77.66245815883575,D,-28.074512284692698,C,B,-94.35063557860984,-154.93535699117012,0
Single,Other,51-65,-33.60853726049145,B,86.96412371441437,A,A,65.70733622380591,-173.27890066187956,1
Widowed,Other,36-50,137.27950993016478,B,-6.508183757625114,D,C,120.58199234117598,272.71010950010776,1
Widowed,M,18-25,-5.368559600377235,B,-84.2086697651117,A,C,-116.73176958125764,243.3673859603336,0
Widowed,Male,36-50,-276.4992120312344,C,71.22298018105793,D,E,-184.53508869807283,117.63006274722096,0
Married,F,26-35,136.51228491950093,A,-63.332237690996216,D,E,72.77647093169296,3.230460058397037,0
Single,Non-binary,18-25,49.264128404808915,A,113.14643769314058,B,B,-101.16524875565156,43.46271696488518,0
Single,M,36-50,102.29654431839836,C,115.60228234592896,B,E,58.79928021958754,22.863311733960035,0
Married,F,26-35,226.80161346850608,E,226.2428015948431,B,A,-25.14175271556548,124.77990661482315,0
Single,Female,36-50,55.020616812795076,D,93.51353557700732,C,E,-112.67615520335796,-96.24695382599536,1
Divorced,Other,65+,-69.55298083858094,E,-10.60511914140374,B,C,-115.70885240186499,0.9332671950015103,1
Married,Other,51-65,-90.22537391128634,A,46.016813324570904,A,A,112.11162870470739,97.28161401602206,0
Divorced,Male,51-65,65.17334879225454,D,31.10609251938934,A,B,-58.662291369664,-185.1374893427517,1
Widowed,Non-binary,51-65,-64.56497136143281,C,-9.700149091004711,A,A,14.668018050713952,111.93552441769499,1
Widowed,F,26-35,-79.77167222098042,E,-81.04998922468918,D,E,124.67614263023894,-79.69002572920272,0
Married,Non-binary,18-25,38.19041234309481,E,-46.25156585507988,C,B,44.56705149968764,124.72250005617963,0
Married,Non-binary,26-35,-30.767826839128347,A,0.48518024531332204,D,C,19.89588924904635,-66.4530420683983,0
Divorced,Non-binary,65+,70.6737578095206,E,-40.304008909841755,E,B,-10.244694757668134,-110.87785128881657,0
Married,Female,36-50,-115.10384454252558,D,-36.030136046739536,B,C,-116.26520008607997,-68.7760657996646,0
Divorced,M,18-25,-172.93355179239015,D,-49.94799782652924,B,E,-35.13260830222597,96.44312840532716,0
Divorced,Female,65+,-179.2523959262268,D,72.17975998877706,B,E,-25.449053866407766,-44.55652477052025,1
Single,Female,51-65,-77.94711123718692,C,95.30291327806478,E,C,-35.73553407837764,-110.99574697340071,1
Single,Non-binary,18-25,90.78324881956144,C,-116.96551406696183,B,B,23.944324075915084,-95.78302510451911,0
Divorced,Female,65+,-255.79302023102062,A,66.43690694694419,A,E,-15.166943893518425,10.96269056522241,0
Divorced,Other,51-65,132.58366022764926,A,23.318642035629324,B,B,-2.793780254904943,47.66416999012629,0
Single,Non-binary,36-50,56.57852386104428,D,-55.18444598241494,C,E,66.42038875752883,92.95500895232365,0
Married,Male,18-25,66.86983489747648,C,253.13779755497882,E,E,81.47004263165582,-219.19737749992848,0
Widowed,Male,65+,39.13313568319589,B,58.35645419005746,A,C,21.109410728450793,131.42384244314874,0
Divorced,Other,36-50,-103.17252307660034,E,48.76310888309197,B,D,173.3593696065753,31.83742756332367,0
Single,Female,65+,-106.45156854715123,B,-41.88781654981658,C,C,178.7379106227154,-104.20073069210693,0
Widowed,Non-binary,36-50,-212.89057186185642,C,-253.38392929565399,A,B,-115.63983573492274,-18.057971431120006,1
Divorced,F,36-50,34.11742820559544,D,-45.082523102681165,A,A,-239.81464156444488,-145.39937726978516,1
Divorced,Female,26-35,25.582715881054625,D,17.561874459859414,E,B,-74.6720156430373,-86.3590854413494,1
Divorced,Other,36-50,-107.71040162459029,C,32.592947836453874,C,B,127.32646068119891,87.15624548533377,1
Divorced,F,36-50,37.923173675985716,A,-140.91581169357838,D,C,154.51222188502996,-232.90439267375126,1
Widowed,Male,51-65,-227.84430356982423,C,38.259332204295156,D,D,49.043721570978605,100.08552006727088,1
Married,F,18-25,42.28557789253328,E,33.12330802232557,A,C,-133.25188831762438,194.99529203557196,0
Widowed,M,65+,-52.81232573331997,C,17.260752952995194,E,E,113.07032194588386,-21.71428446635147,0
Married,M,18-25,223.7776486091224,A,58.00545227043441,E,B,3.79411093497451,143.60103111410302,0
Widowed,Male,51-65,39.426022747987524,B,123.19040452912388,D,A,32.65785633086439,-48.20050217968348,0
Single,Female,36-50,-68.2483041627066,C,23.754316694792294,B,C,-54.33727492814956,91.57756320134224,0
Married,Female,26-35,-130.77038737667758,D,-56.54720173114931,A,D,-77.16790945659461,27.695710031802683,1
Married,Other,51-65,-62.86345101662223,B,58.44222898225227,B,E,-15.080625132301705,-93.55346205412539,0
Widowed,Female,65+,40.22559437174771,C,4.518574171320773,B,E,-72.64377669917681,-7.027503267856227,1
Widowed,M,26-35,45.14207539228688,C,-62.9197504601384,C,D,28.14106445200818,27.920886678143653,0
Married,Other,18-25,40.36123499455602,D,24.09442628965975,D,B,81.01834328160783,101.0073925545885,0
Single,Non-binary,65+,-120.91866072328807,D,94.92789227670576,D,D,9.271684562894645,-13.235343587304019,1
Divorced,Non-binary,65+,119.61499839783758,B,-16.002965647139423,D,D,8.302869974498082,158.5376226552086,0
Single,Female,65+,68.22954952317393,A,-182.6979125839577,B,A,63.66613816710118,120.81203215987237,1
Divorced,Other,26-35,45.3215352975689,D,-232.1723855735394,E,B,-48.828047967542624,-0.5111957393289996,1
Married,F,36-50,-123.58814209045083,E,54.33859786096893,D,B,-77.73027179121931,187.3270821671435,0
Widowed,Other,26-35,172.53753764600407,A,2.8981792846698604,B,B,-66.43088278417584,-110.070546395662,0
Widowed,Female,18-25,-230.52668701925398,E,-154.93463935127488,C,A,54.10831716580543,-20.498271320449334,0
Single,M,18-25,21.644524534517178,A,48.43202448299995,E,B,-212.02895968758105,-286.3082535302466,0
Divorced,Male,36-50,59.359021719787954,A,-126.99557772531651,C,A,-5.914271802152706,-38.60867292036648,0
Married,Non-binary,18-25,95.03710966625022,C,75.76367906013806,A,E,99.04580487683042,-25.971846849893314,0
Married,Female,36-50,-158.37199451697214,B,73.5373508447053,C,E,-82.36777816743525,157.75763421955156,0
Widowed,M,18-25,27.672070656447506,A,10.48436704826182,A,C,22.190545522956633,-92.33487337462392,1
Widowed,Male,51-65,31.58317621535514,E,-37.92398507936403,B,E,-130.14884722342939,53.96859905352274,0
Widowed,F,26-35,47.34410477220008,B,-34.1869399966072,D,B,117.40990259617294,119.04850568601009,0
Married,Male,65+,-22.7036191781919,A,38.63504588407894,B,B,-3.9952436022524713,47.060054553772844,1
Single,M,36-50,-156.3185302707772,E,165.5194875912413,C,A,-13.005568600107257,185.31774648530143,0
Single,Male,36-50,53.31838000690639,E,90.36041195820691,E,B,-96.30292283500697,36.91403387131139,0
Single,Non-binary,65+,-14.523269503408292,B,-27.268777404860327,B,C,167.41079990974194,51.19610218174988,1
Married,Non-binary,36-50,-262.00732381130734,C,-150.31081498095818,D,B,-8.762913027185228,8.173383264796886,0
Widowed,Other,51-65,-155.476054137426,C,138.8496058435669,B,E,89.79638424528552,77.4797743775077,0
Married,Male,51-65,165.299402167865,D,-59.58912568496058,B,D,-61.17777235930524,100.1316214113229,1
Divorced,Male,36-50,-22.767031503453566,D,153.04953875335357,A,D,-16.539035162890016,-8.563807808074294,0
Widowed,F,18-25,-157.31191022270906,C,114.67798031399987,A,C,158.21138781647474,10.281580621397051,1
Widowed,Other,51-65,-24.013462758063074,D,46.690883539532386,A,E,44.76396105646591,-229.73274030252568,1
Divorced,Female,26-35,167.82767187502841,C,85.06010696271528,D,B,26.88525637032867,-126.53366919554398,0
Single,Female,51-65,-224.0925335250401,E,166.2263563915775,E,B,109.01581053527376,16.647107059721318,1
Widowed,Non-binary,65+,-17.49982002691844,D,-66.70450018997653,E,B,17.569133533830662,32.630179278126185,1
Divorced,M,51-65,-25.704915731982126,A,87.16414281138304,D,A,0.24004576643439557,-145.07089134369016,0
Widowed,M,18-25,-2.4178806813815403,D,7.07397812338189,E,D,-79.82418186043051,100.48626637784204,1
Divorced,Female,51-65,-147.7114346801309,E,35.13459526295105,E,D,-10.518871510058863,182.70600729782043,0
Single,Other,18-25,23.300249166265633,B,-137.2645970418179,C,A,142.14355040544922,152.1655384182755,0
Divorced,M,51-65,-61.75758840224557,B,-22.37572529953119,E,A,-37.15315829351164,-10.131472435804637,0
Married,F,18-25,116.64492633302048,E,-66.07218682053048,C,A,-70.06870910072189,-80.89476409181174,1
Widowed,Male,26-35,103.16460564721189,C,-79.11916790486117,E,C,-91.25412487434266,-196.04883782207273,1
Widowed,Female,26-35,-75.63925873591822,D,77.9235636321009,E,C,-17.962207456160755,63.200694747190475,1
Divorced,Female,36-50,42.97868410748505,A,31.060833883233872,E,B,169.82776026356237,-147.9681040362315,0
Divorced,Other,51-65,125.52608844203317,B,-91.58375670092138,D,D,252.76774919148343,-59.66233651578604,1
Widowed,Female,65+,-5.36036676911902,A,-138.38914521396615,E,B,53.59260948855034,-0.8886477718649048,1
Single,Female,18-25,-121.62847950954526,A,-13.191060497384743,D,C,166.32118983603377,79.33972170511183,0
Married,M,65+,-11.655725860200846,B,27.590315122608388,B,A,53.982682265713386,-79.33979870365846,0
Divorced,Male,51-65,154.23528200477048,A,48.24816607109887,E,A,118.71374686948354,193.4551297492922,0
Widowed,Female,36-50,169.47511702168242,D,19.77918269986402,C,E,-87.24879330365637,-72.33580187143804,1
Married,Non-binary,18-25,-211.95147004398592,D,72.27562376255152,D,E,170.31401022520504,41.02238491014115,0
Married,M,18-25,53.904888855067526,B,-163.61484140851596,C,B,-78.5098247129598,78.39850515693331,0
Widowed,F,36-50,-66.59558375679786,C,30.244409647825854,D,C,27.659189750142144,-131.851414814308,1
Single,F,36-50,126.065315129082,A,117.16206139603027,A,E,-84.42365678523706,2.867262687420436,1
Widowed,Other,26-35,103.72077494265454,A,123.25382318754872,A,C,72.98781675761106,-98.82852654237931,0
Married,Female,18-25,1.2369729239336664,A,-22.23006207488592,D,C,22.36455963836286,-16.090067711816616,1
Divorced,Female,51-65,-49.95961544264348,C,108.57882715438424,B,B,5.9812368471412025,79.40390917845855,1
Single,Female,18-25,19.86498160444,E,20.91175890294653,A,E,154.74501195411074,-56.41290732180008,1
Divorced,Non-binary,18-25,79.69154027134529,D,112.23566446759851,A,C,65.44589793769147,-155.57821660267282,0
Widowed,Female,65+,-82.41961016502101,B,85.15131994414973,D,A,5.8497023152131105,222.22188005570635,0
