AgeGroup,Disability,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
51-65,No,Veteran,56.90238203721042,83.95280180814837,A,114.66431232361825,168.28187037692223,E,-18.418382293542628,-28.130531477261055,25.32689855596107,D,D,B,E,1.3983248607174548,0
51-65,Both,Non-Veteran,-68.55753717488679,75.2140704182185,D,-27.125334706478988,18.515671893327013,E,-50.15650818624463,-81.79052700867013,-32.90507098522435,E,B,A,E,29.462294934511302,0
18-25,None,No,-12.191866568895305,-45.642591431394386,A,64.60454639138324,-61.112070809221045,E,-68.99967159396928,92.63550038142095,46.52705505598281,E,C,A,C,-123.62076409673404,0
51-65,Yes,Veteran,-80.53727070874606,-116.39055608059803,B,201.58768926369547,-7.202470996329548,B,163.52765608121135,181.9293458851051,-42.498028847905914,A,D,D,A,-182.66338733704842,0
51-65,No,Non-Veteran,-67.83193370808276,-119.75399159404691,C,-57.58295606515659,57.18504277558868,C,-38.76461517433409,-33.68240458196708,-5.757178271390804,A,D,E,C,-39.72603291836963,0
65+,Both,Veteran,43.511957871453696,-9.961600393083927,A,-11.309748513873245,-8.878034555830515,C,18.939984469949106,-25.077831029967236,-30.06289422636032,B,D,E,C,80.81534348312574,1
51-65,Yes,No,8.587431599670783,113.37044485605416,A,-7.307684139799077,-64.07892854654168,D,20.015122008732536,103.43717360552691,98.95186963326456,C,A,A,B,209.86693730145086,1
36-50,None,Yes,-72.66119259592483,-152.60083512825932,A,58.84412250378704,-3.17401738171611,D,-87.53997557558903,149.40121621570708,-108.92809335085269,A,E,E,A,1.5233181933503803,0
26-35,Mental,Yes,15.378419713402023,236.12115704343663,C,85.82548170963857,58.95764465011697,B,-171.48653962460338,-106.67600967308903,-56.13915435589718,E,B,D,B,-75.9545433811628,1
36-50,Yes,Veteran,-95.83533229539587,26.23478306075234,C,-123.4624429292477,-1.4423763016569386,D,21.862317775831393,76.8038411468238,55.44774539558931,E,C,D,A,41.60313051982808,1
51-65,Physical,Yes,175.09268833316906,-23.908056199157006,B,-48.28953148527375,-167.85880211546106,C,11.726181830251397,-17.84443681550139,70.75567141081254,E,A,E,E,-78.6100019015153,0
26-35,None,Veteran,-52.60374535210723,12.36246954425275,A,74.18619885219067,99.89231928394292,C,0.9564717566586398,-41.37976956499142,92.77781897622782,B,C,A,A,112.41164582130953,0
36-50,Yes,Yes,100.53688872259279,-29.427971909273765,C,-22.378270648235777,-1.297666233269675,C,-49.49796389438272,-143.85472974052854,134.6897253671342,E,C,D,B,196.76489734362522,1
51-65,Mental,No,21.77844044271407,-92.32367186225248,A,-46.95202182011923,-209.6000302901462,B,-65.97017598202778,146.10652076713507,-127.3343159347982,E,C,C,B,66.51979603862019,1
51-65,Yes,Yes,32.59508146697086,65.93456858808482,A,81.3641074722542,43.1531125889413,D,23.28280510930408,-18.374038575524377,-39.72273169076818,D,D,D,B,-45.48735441387892,1
65+,Both,No,155.84405798985466,29.102081302478066,B,-64.122532823341,-24.579526171887295,A,32.06720775724132,24.70756482266218,-59.47730998864185,E,B,D,B,-82.14842376892896,1
65+,Mental,Veteran,-63.62974991956706,24.754737936466142,C,18.305736365979104,21.749725157430895,B,-39.911957305220874,-52.876724671975936,146.59999112121272,A,D,D,B,18.752634544877203,0
65+,Both,Veteran,-100.30278840212492,-133.29226706052046,B,58.576331991928996,55.07952384537458,D,-24.40757995165929,133.66528764264572,-56.96707824880413,B,C,E,A,-58.28215096818411,1
65+,Mental,Non-Veteran,-56.34801450306621,-161.1752060404306,C,-241.68601663926475,-158.33946925861815,D,15.588893144257417,96.54089496078991,125.56944381378767,B,B,E,A,-18.43745920416684,1
51-65,No,Non-Veteran,37.50374312412305,-26.843377357390196,A,212.00484715199167,31.186459776576147,C,-17.494648278443687,11.294064479761348,20.40450521195604,D,C,D,E,137.32799646124676,0
36-50,Yes,Veteran,-163.79159781605577,-89.89783386806609,B,87.06879804017026,-7.0931779905237535,B,-54.307290305027244,28.280999380799692,-32.30360820459825,D,A,D,D,-20.294292555297986,0
65+,No,Veteran,8.141207454325665,60.39127912549854,C,-106.18981479275654,-62.56301582433611,A,-88.5799657701363,-28.24794935549104,89.38783495749044,B,C,D,A,-234.63170110251846,0
26-35,No,Veteran,28.191784649027397,-53.93458365330274,C,-67.38053782065504,-104.8936253697049,C,5.698430112177687,101.1974093825038,-152.5214306417069,C,B,D,A,133.98541004365433,0
18-25,None,Yes,25.50935132871896,-50.53460939574048,A,33.81524924030579,-61.399541496549084,C,-75.09523233474951,-76.29375579139818,-76.95233805873677,E,E,A,B,-16.161476238256338,1
36-50,Mental,No,219.27748751365797,12.131077849094375,D,-4.6825993519176885,-150.6703540785749,A,-49.646457847190355,156.06695605018666,133.19700678214969,E,E,C,A,63.6689725802022,0
26-35,Both,Yes,-16.558224105362726,44.71355353542005,E,32.82872805680494,-184.84599416952517,E,101.5136810292396,-128.9174769113599,-85.26046394516872,B,B,D,E,-24.01921312562102,0
36-50,Physical,Non-Veteran,146.59582580090833,-25.021377482812778,E,-148.76576480215394,-43.1003014578142,A,-7.7140413544996385,-13.888880451936114,-69.21345012746193,C,D,C,E,37.554331858383634,0
65+,No,Yes,43.08272358425814,120.83133234509083,A,33.61414411588632,3.333181470553206,A,-16.97828592288182,31.563143494440865,10.657724964789463,A,B,E,E,38.033098651952244,0
18-25,Both,Veteran,72.71452113626762,127.03675230620665,E,-186.96806948351175,71.00797463104679,C,133.58137050371448,-132.21219340191382,8.19041624265523,E,A,A,D,112.20259053677395,1
18-25,Yes,Non-Veteran,17.075616095500713,66.87475418951826,C,71.6869732081493,-24.74822992868144,D,-99.79073031119808,43.083778613292736,32.98529931684603,B,E,B,C,-51.336910365833724,1
36-50,None,Veteran,118.3382638430551,-35.43287971147049,B,63.93141366894224,-41.79007296657544,E,-7.348725978849124,8.241622949998145,-109.5602667409074,A,B,D,A,193.26433154359577,1
51-65,No,No,23.658387126032103,-72.7303835659155,C,67.50152852337283,139.60553043645274,D,133.06658143246037,23.910239008503055,85.06750346282737,D,A,B,C,143.60294109372924,0
26-35,Both,Yes,-168.57307569490422,53.84684770591702,D,196.74425289521204,-150.66200000696236,D,78.6502200916617,93.8158831256207,-3.7359133888194402,D,E,A,E,-76.65272800227511,1
51-65,Physical,Veteran,52.28319544969728,-14.051997973648433,C,33.41044457159403,126.70159867225486,E,212.93290733712894,46.404925722013665,167.61669287039177,D,A,C,D,-91.97091851198054,0
18-25,Mental,No,-32.33199704127831,172.50222914074595,E,15.011398282209832,50.24287116993411,A,-46.59474283791175,-129.695577083184,-11.134300654530568,D,B,D,D,-229.9448187559177,1
36-50,Both,Non-Veteran,12.15264182191927,40.52661240811786,D,51.847554161603085,-182.00098640682413,D,-66.1912143246212,-38.61583381363587,-59.19633982873008,D,E,B,A,-97.5558596007157,1
65+,Mental,Non-Veteran,-72.24953400805877,52.7488769317839,E,-117.50579559670125,119.99803883879852,E,123.71695851165951,-100.26276345311015,95.25871272512963,C,A,A,E,169.39356779435775,0
26-35,Physical,Veteran,-54.17898468325735,246.3988252032674,E,101.54736665427116,22.20391062233725,A,7.439587997003097,-281.4983824371831,17.63579384434941,C,E,C,D,-4.31627541129496,1
18-25,Physical,No,-68.23588397632894,-98.56361369259076,D,54.45390309476258,-26.392784330038378,E,-51.065082802617546,82.38398893532411,-57.00763946281589,C,E,A,E,-69.76775656302966,1
36-50,Mental,No,-199.08587749786784,10.185909886404062,E,175.13050699506186,-102.43988855416488,C,84.3140985228677,-57.17601379218079,94.38938053192865,A,B,C,C,-119.06627478413014,0
51-65,Mental,Yes,2.051207878644949,-162.4942559854093,D,-135.86570176946896,3.796900030613828,C,96.23701902310417,74.87980226399176,-141.9029653981047,B,A,B,B,-146.450610109248,0
26-35,None,Non-Veteran,73.54870155547258,-17.925072577212003,D,38.712211702403124,-46.37646468533359,E,-54.92813833543799,85.2968505523825,4.701192023565067,D,E,A,E,0.7315057908789384,0
26-35,Yes,Veteran,-11.48320641635442,-240.77643793740577,C,45.628312662903916,68.91404190968908,E,-16.053477063762642,201.62353680744428,-148.77520332055835,E,D,D,B,12.88908066603344,0
65+,Mental,Non-Veteran,151.9043841050879,23.998088397628496,A,-119.83151488090402,-14.175102613850235,C,46.20807918134272,-127.15279622224442,22.31675418161869,D,E,C,C,56.08939369937798,0
65+,Physical,Non-Veteran,-15.337511002019562,-15.00835610080779,B,61.21270270851705,-52.88215026554857,D,143.78697094656138,-198.31761212092638,-21.21776041952531,D,D,B,D,128.84003692486107,1
51-65,No,Veteran,128.04401299887346,-41.16214748524419,C,-109.38375920338974,-67.5304611408259,B,-101.29596372432694,-121.16198573667694,215.3000274742867,C,E,E,D,-145.9466362291488,1
26-35,Mental,Non-Veteran,-248.7332529346777,-134.84115535138022,B,-42.17921154294702,-93.01874730898068,C,-150.62844151783267,-81.71199108461722,-89.94029998469142,A,E,C,E,-74.81697326286756,1
51-65,Both,No,-65.93570058784752,-48.97165145676374,C,163.10705609149167,-81.78395473920513,B,-88.54360467410135,199.06366954557214,1.0940089419882104,B,D,A,E,126.14755355918182,0
36-50,Mental,No,-6.457466984595184,24.234291949915555,C,21.025213097311088,47.43459631882754,B,-13.597048446245097,24.16311608191326,-165.02360518432505,E,D,C,E,13.198866966780257,1
18-25,None,Yes,43.42901716519975,46.9103280508645,A,-30.153775217425633,58.046175272245705,E,-125.63088991375486,41.33368160403604,1.6767501414672,B,E,C,D,25.09576003245688,1
51-65,None,Yes,-0.9881015342542772,-235.10515386974214,A,-108.03337602281029,81.23218817102084,A,103.44046965141433,-74.65565512963033,6.981397387886483,A,B,E,A,10.247007024576138,1
51-65,Physical,Veteran,30.151410590777196,60.769619994373826,D,-130.41130025741916,108.60893326982959,B,59.1137856577628,-289.29826060917327,89.88811625258634,D,D,A,D,-36.88096552986073,0
18-25,Both,Yes,152.51798856168057,-27.220763777421798,B,-6.370175917128999,-0.05582431421549907,C,-15.991351177540183,-130.41658536315666,-84.07543430010365,E,E,C,E,-45.29093050257404,1
65+,Physical,Non-Veteran,-237.8357948110907,70.98519536540113,E,263.4382126032892,107.38307808922485,D,-142.4795416928269,84.87733702947908,-6.575931284769291,B,B,E,D,176.98033831944693,1
26-35,None,Veteran,125.0447513870605,-99.03170079370392,C,-160.1007322905488,185.99307342900636,D,7.470605047802599,96.25181563066938,42.317622589311995,B,C,B,D,-67.305105639483,1
18-25,No,Yes,-159.0704487643555,-41.00809001902033,A,101.60003192843172,100.38652212273496,A,45.15568761004782,48.370386694478206,-17.66209264457314,D,B,C,A,-49.95573855356431,1
18-25,No,Veteran,25.65330616995698,31.711959955223428,C,34.37061390920807,-128.11070682161838,A,-21.542237174205116,70.18219804463533,-74.51847644757098,B,B,D,E,134.68322680332804,1
36-50,Both,No,-170.07453335478374,69.51179988637769,D,35.04442289423741,-54.32909707998349,E,67.04552438758539,-17.805833284497655,22.41795948097437,A,E,A,D,13.436151788603345,0
51-65,Yes,Veteran,-27.502300077377306,-26.451751994931318,A,-34.40324463855918,30.13448849874135,D,147.48331335398913,-76.83838660139142,21.115588116457342,D,A,A,A,34.32718803191929,0
26-35,Mental,Veteran,22.709674920973878,53.86142736733813,A,156.90918694016884,54.90876956676056,C,47.24386829812401,-156.87306604865972,280.79967315925035,E,E,E,D,-123.95573626212607,1
51-65,Both,Veteran,-6.3822084862783,-30.281021401870063,E,-63.38235269723261,-50.54108287363624,E,-49.71846662235267,-78.13911672814884,-167.04366622226047,A,C,D,E,-96.89813672952738,0
65+,Yes,Yes,109.67892814535816,117.02282172663101,E,-43.50982698794946,222.21725862823115,B,-74.20939607468196,-177.53557822662634,22.951000888514404,D,A,B,B,-57.778713416706694,1
26-35,No,Veteran,-154.09372802491484,-50.82691598239477,E,37.41160736142909,238.56059370909247,E,-30.51035146450213,-177.76879021191908,-86.01456887641397,C,C,C,A,-160.04873148716408,1
36-50,Both,Yes,202.6481488397423,-72.5418943079856,E,-169.32362058021113,28.190443639325892,A,-78.46277768696916,47.51208376579731,2.3766884890489575,D,B,B,D,-136.11915863687878,0
36-50,Both,Yes,-104.30068626544625,-163.12229574158016,B,79.4331800163767,114.56644181490128,C,-95.61539811047716,105.24633562066694,355.89677432265415,C,B,B,E,-192.12160111555556,1
26-35,Yes,No,43.305981892964205,-37.994229875184146,B,138.64429567170794,-42.5844189211456,B,70.19549739231796,112.0801759359185,4.526313769817106,B,A,A,A,25.5063679035689,0
51-65,No,Yes,1.8619465608533372,-25.56338825886424,C,19.669905300339444,230.7169862761783,C,60.70033448553854,2.7204683170033825,114.17401552531001,A,D,C,E,38.12943647319399,1
36-50,Physical,No,85.57486152811943,-50.38079438998799,E,-123.21809700393274,155.97820550814586,C,46.50351035275752,65.86425018675567,-42.801642072301014,B,E,A,E,78.57191954931344,1
36-50,Both,Yes,-89.86578033244241,-94.76494663414424,D,17.89423606290939,-73.96585863766492,E,-58.80595906269568,39.88151579634273,50.681352207186514,A,C,C,D,65.80163753141358,0
26-35,Yes,Non-Veteran,-93.66877042517754,-54.42296432193614,B,-11.490457392672546,-31.41921122771664,C,74.49425610126636,-87.64061092045804,4.627142337229787,E,B,B,D,127.91548326416036,0
51-65,Yes,No,-75.70804651742303,-36.02846935176546,E,169.1693678831709,63.7653938148137,B,-55.725759105269354,-82.11769536094606,55.53799422569933,A,C,E,D,-49.882859346316636,1
26-35,None,No,-91.73309645629836,-100.25227618926012,D,-4.02804125816612,-149.6879085155186,B,102.06596551897162,-149.88668169786413,-119.86887066503994,A,D,D,D,166.36408492132426,1
51-65,Both,Veteran,138.709961243015,-82.78695802149878,A,42.91268272596931,91.73695159637009,A,-69.01690084767256,-12.848529124021107,-130.260428313772,E,C,D,D,111.27694160985169,1
51-65,None,Veteran,-105.06755900466163,-49.19200933334937,C,122.92453701447965,-134.10823800835308,D,228.79357817994483,47.33746085906692,-48.5829890544432,B,B,C,E,-21.301221674839578,0
65+,Both,No,-108.73865485851944,-19.32675390398267,A,87.72830207386528,-45.285165438021934,A,-1.3859476041875494,-39.61274254234076,-86.27295263657079,D,B,A,D,-49.83571113617015,1
51-65,No,No,-153.92630347795887,-13.74657061174383,D,163.25174904901732,-39.91526472595905,E,36.41584256557125,-55.48046018743044,-41.012112587468444,D,E,C,D,87.33875934816592,1
18-25,Physical,Veteran,-140.39376780033567,41.50262141921318,D,-47.106243003578854,-114.619467127332,A,14.78663804795493,22.292023814012516,69.47164742964306,C,B,E,D,-56.069500563028505,1
36-50,Yes,No,1.6897280418791323,3.390215170597853,D,-66.08355397547237,-30.1536126168412,B,47.852683376523665,-62.369061334955475,-56.78313166113201,C,E,A,A,192.77884029229656,1
36-50,Mental,Veteran,131.29812108594786,-14.705491537366319,E,-47.22012065407553,-70.64341761187582,C,50.090187932372544,-14.801111336434106,14.735718402790473,D,D,C,D,-58.667339447570846,0
26-35,None,Non-Veteran,-27.21811083679373,-82.09173021793781,D,-46.21095457577532,158.17839107060573,D,-88.41142060162606,106.82377496076485,-65.99201489142062,C,C,A,B,-157.0572418767307,0
18-25,Yes,No,-203.2020185237223,-14.310050085796416,C,91.84108179471822,95.95514580760656,E,-20.460075408812493,-75.52004573386478,-160.38982837385794,D,C,E,B,30.75535123520634,0
36-50,No,Non-Veteran,106.52655263488965,-106.71067311962175,B,204.8366601120231,38.41522603069394,C,-38.4144488180211,-150.73130807485572,217.79812081257037,D,E,E,D,65.11626165547028,0
18-25,No,Non-Veteran,-26.82036150875603,87.13402504515264,E,24.64278173338643,57.881005048927435,C,115.30979485506462,52.580484668596306,96.72123064173319,D,A,D,C,-139.04826730084338,0
65+,Both,Non-Veteran,-92.24205309530717,-66.09453688762876,D,-42.34777987202691,-33.103158358720634,E,123.6021168253449,-116.10621782584955,-67.9498992498461,D,B,A,C,-8.700230391593713,1
18-25,Physical,No,0.9598038051266682,-53.81933640547947,E,-43.0372720096355,-52.40988502923582,B,-50.927095483237295,303.0805463390171,-4.580568669152059,B,B,B,A,121.82606450458695,1
18-25,None,Non-Veteran,114.33916573915413,198.49396615492674,B,147.87514571204719,19.139105016881892,B,-36.57775149837222,-65.52250727422523,-173.33240709571703,B,E,E,B,-151.06772201496736,1
36-50,Mental,Veteran,-135.00603252215086,-149.24685985163381,E,-20.695543214201763,-115.73369071669562,E,14.638045274209304,16.0416830987189,60.91943951569222,D,E,B,E,-292.67146027527093,0
18-25,None,Yes,-168.1345001217411,69.06553264854242,D,-149.65675104600976,36.907500198328165,A,-47.766116535661546,74.56123169138256,-39.80322994175261,E,E,A,D,-104.44501201326715,0
18-25,Physical,Non-Veteran,-127.8849716779731,-135.8324757503525,A,-31.40225282553793,-111.64251863173679,A,17.355785655920435,94.82379686302403,52.36361326646553,B,A,C,B,50.98572683534842,0
36-50,No,Veteran,-223.2579617704937,56.94728742344579,A,115.77962055919467,-84.84140526194571,C,139.4606842820149,-16.017986192235288,-55.04008394635515,A,D,B,E,-148.36423564171855,1
36-50,Mental,Veteran,-208.4482791258275,104.75413311624646,B,-161.70540127139395,-21.05845387106429,C,-157.64626972372122,5.711510406012621,-89.29107243580235,A,B,A,C,63.62180088461136,1
18-25,Yes,Non-Veteran,29.398632413192203,-298.1527917416158,E,-117.21410322063444,66.84175424377176,D,-117.20311085393634,13.92875722540707,-141.28354611256242,D,A,E,E,-130.94612912372378,1
65+,No,No,100.15511977986777,131.98617041265587,E,38.81781099552281,67.24892847886682,D,-115.28472691193589,-103.73072191958428,152.11436586302378,C,D,B,C,152.671771781075,1
26-35,Mental,Veteran,159.65900894113472,208.24032865753045,A,51.557386788659464,-121.57447782668976,D,-24.912285655959675,-118.75688080013762,20.251306627613033,A,A,C,A,-21.366888898426158,0
65+,None,Veteran,21.148322805605236,101.27776121672429,D,-143.16073512614545,-223.35046259557058,B,192.3486468859854,-44.36421052723298,82.8665365302787,E,B,E,C,-20.646476898923755,0
36-50,Mental,Non-Veteran,-219.77463306192772,-35.989922638308926,E,-34.91225761353578,-40.44310388006125,E,73.16240478903775,-106.098847790359,-35.49790641662654,D,A,A,C,79.38187501105836,0
18-25,None,Non-Veteran,25.850138714460268,-107.20839967711184,D,83.69488385491182,12.19649808234577,A,-188.60951975748316,-140.10001395488933,-61.591902350520364,D,D,D,D,-9.638489017370166,1
65+,Both,Non-Veteran,-112.31588031433762,201.36769925346792,C,70.50116403404165,44.93443633982285,E,12.217200400907455,114.44866282194828,83.67566392353505,E,B,E,E,34.5959154184682,0
26-35,None,Yes,-61.3825292448143,-50.980332581786136,C,24.996932242143643,-135.00575365660927,B,32.217503534792975,124.93075255230679,70.68105520558574,C,D,A,B,134.2488477412468,0
51-65,Both,No,-130.18908954144004,-32.9041088981866,E,-55.99283831126416,74.83929200349904,D,8.976463081003834,7.688932868757295,23.908619819505837,B,B,A,E,-58.22766013613022,0
36-50,Physical,Veteran,62.45009457979636,73.57381059542152,E,-64.97453380092357,-29.701208940222124,B,115.9811606315127,-153.03830436942405,35.20297655052686,A,D,E,B,-112.60345550573282,1
26-35,Mental,Yes,137.91703533728034,-79.83505459545124,C,98.51857796019439,96.76841540189842,D,82.40107620365833,-9.17851221792452,-36.91027012164504,D,D,C,B,41.63877629874702,0
18-25,No,Non-Veteran,54.74910050969059,-70.13543936990429,E,-20.948828467442812,-78.90281476919675,A,-37.44685472756317,154.63709165966128,148.41493520746815,E,D,E,A,-11.825542770268177,0
26-35,Physical,Non-Veteran,121.8291074960062,18.299749590499676,C,-52.63360499141714,-60.71944762673349,B,-29.903798282061555,-59.546515290914655,184.1970436731414,A,D,B,E,89.01089773568705,1
36-50,No,No,2.7470508192305334,-110.3684687626499,B,43.767551356787216,81.01916692165875,E,177.75999766770607,-60.48969131979622,-9.631225750445111,B,E,D,A,7.275116931448859,0
51-65,None,Veteran,147.6774463225046,-33.03767424765222,B,1.2268310609839699,-87.89321330394635,A,130.608583387721,125.43911998192037,-41.50729094837762,D,D,A,A,122.37234753171818,0
51-65,Mental,Veteran,260.4547183628217,72.23977709710216,E,124.30635322594881,113.21539447465636,A,14.809156645529963,-86.11321331690671,-7.131819144848828,E,C,B,E,-89.6957266792554,1
36-50,Both,Non-Veteran,90.67592933407698,44.497606263838584,C,107.57678135709048,131.7226417281712,D,-87.09615446776466,-92.62905601865431,172.33441910219454,D,D,B,E,-34.840469980391916,1
51-65,None,Yes,86.10261587687744,-1.6964341123246174,C,125.95343000637757,-114.09009315613486,D,211.5467130631256,-134.6335083497353,22.87532903555471,E,E,E,A,-43.73092856280758,0
51-65,No,Non-Veteran,43.62550780495344,143.8913651783245,C,-176.68184539953643,11.902498942244751,A,-135.47258658510265,-25.355017098792253,165.30229753677972,C,E,C,E,-192.88797724032358,0
36-50,Yes,Yes,-3.3307230113257993,-30.933434255423283,C,22.904090064561817,146.79939874797404,B,14.796627992186792,-132.97963810446686,-34.0176164341883,C,E,D,C,-151.93944049316576,1
36-50,Both,Yes,65.86539162197904,-20.808815934591195,D,119.9825186950525,33.13613867788624,D,-29.091679075779425,-0.04305688175915807,3.234835511908625,B,B,B,C,-76.726840268051,1
18-25,None,Non-Veteran,-16.121209247989064,66.81523202029074,A,27.643046461606513,9.451181162240358,C,-230.76595126371586,-65.14451249843877,-167.0682038886617,D,B,C,E,88.11728970143868,1
18-25,No,Veteran,-139.7695110489142,73.21165541113479,E,-114.24667771195996,-120.42689518569661,A,-66.34668342511192,95.51385479336099,19.566842795216736,A,A,D,A,74.56653866987388,1
18-25,Physical,Non-Veteran,34.13878572159062,-33.34192990794098,A,84.47821944618283,87.99398585602648,E,-54.187871020555235,205.1467301611839,-48.70176666937128,E,C,B,B,-62.62987399117165,1
26-35,Yes,Non-Veteran,-5.192853542183351,-21.71034429007963,C,-336.25148763784813,-49.52442297691841,D,-53.40676334962645,128.31127926044778,75.92372791793628,C,E,C,A,-95.99932712439943,0
18-25,Mental,Non-Veteran,-50.53174336941758,19.795920221058285,D,139.14865452564396,-74.40522484863511,D,-66.24243450707998,-151.57882500055834,24.80373543809992,B,E,D,C,-110.113516258038,1
36-50,Yes,No,155.8333902610569,126.79648226207996,D,43.62469117894815,113.49622852304724,B,-78.79793652409066,70.9611339821445,-82.30324382679622,A,D,C,C,-57.392698277315134,0
26-35,Physical,Veteran,41.5982173627988,-9.89386302371799,E,-133.89681221948132,-120.20831237831871,D,-39.838033212192855,37.32640715690753,97.70794127616294,A,E,E,A,-83.77478527283067,0
36-50,Both,Non-Veteran,214.31708575418313,164.8587160490223,A,-205.66308224649475,104.60265730685802,B,-32.210315040749954,7.608199091368379,-34.31884744982342,E,C,C,A,-29.967709563561378,1
65+,Yes,Non-Veteran,198.7528148579543,-198.24042101990287,D,-123.35451168024261,111.8414716202962,C,11.055857974608184,-32.54243311773818,95.49048654404666,B,E,D,A,-94.4647779536616,1
36-50,Both,Yes,-117.4985444069784,18.490052830667334,D,45.99396044345821,-93.79668957147712,A,-96.46896951649285,24.84749849176894,103.56978084723623,C,D,C,A,-22.733372080688294,0
65+,Physical,Yes,172.81285485014376,54.98479270700928,D,97.97318999867043,-66.51754328572639,D,129.21218492668905,-8.525179029433975,-24.56306365743668,D,C,A,D,8.650311448879576,1
36-50,Mental,Veteran,-5.889204081744927,-221.8193449706515,C,-76.75838208721547,4.9253762368616725,A,19.99174509757169,-74.01181460378187,-94.4997526930473,C,B,C,E,-243.20755641277594,1
18-25,Both,Non-Veteran,-24.184537038691374,-82.98379331167584,E,-56.584103774380026,45.5322815465651,D,-131.58409281919063,-93.00313209331546,-212.1289776811979,B,A,E,A,-23.52285850423437,1
36-50,No,No,-169.3008817532078,63.40965886273894,E,108.59715152676057,-64.86841324709988,E,4.54609167256489,-114.5913127100365,62.5237215563483,A,E,D,B,-68.05694128083856,1
18-25,Mental,Non-Veteran,22.999694786383802,-70.08579322920853,C,-190.32359208843474,-43.195374519949006,D,-119.18498894042224,44.97166653110797,-80.08367018904148,B,E,B,C,-161.64536810905793,1
65+,No,Yes,-60.30865975721193,72.70094751879681,C,-70.69547470127921,76.72594070627987,C,46.9562906886486,66.05740721441522,6.684577442811518,E,A,C,B,204.1333387287939,0
18-25,Yes,No,218.07160757304905,14.824553405127247,B,-141.75689965426255,-45.31244099604565,B,13.826716942732256,254.25989164258112,-0.5092183449935498,B,E,A,E,21.76155823607269,1
36-50,Physical,Non-Veteran,-87.47720585597376,72.54236061452622,E,62.43726524097477,91.75062628389831,E,-56.34870825226167,74.10287060861269,-20.194091371029568,E,B,B,C,-50.69497369192894,1
65+,Physical,Yes,80.15712462494287,-92.45117092121123,D,-190.9973151422516,-82.885767167422,E,-21.955966003594632,15.54081161876624,36.12085256694868,E,D,C,C,170.79427763118525,1
18-25,Yes,Non-Veteran,-5.1307409526330074,-31.172839161918457,B,46.13305570303328,-26.420490864494205,C,40.74451402155518,14.383075292481283,47.715527532511274,D,A,B,E,-109.1080628602141,1
65+,Physical,Veteran,20.24806927655363,-14.236895256024704,A,8.854072351640873,41.63262609525962,E,74.46904189107535,-48.4714815786052,-91.50031682827372,C,D,E,C,-36.04169222036115,0
65+,Yes,No,-188.93600295416468,-27.194466909988858,C,-134.75776682537952,130.28692100608103,C,-5.870343529191018,-152.88066792303246,7.502294568628232,A,A,E,B,-74.46863446700957,1
36-50,Mental,Yes,-145.39954595257066,-136.61318300072588,B,-70.50256165819727,158.24415563517314,B,-24.36269553304853,12.384141296272636,168.94941194203125,C,D,C,A,53.431946817611085,0
18-25,Yes,Non-Veteran,-113.65891604893783,-14.492705080015597,A,-140.03059521992645,66.99622259869699,C,68.07356178946146,-134.69560523283755,29.508697480831774,E,E,C,B,32.71154071779796,1
65+,Yes,Veteran,-81.90408402859988,-29.58573615022158,E,40.897026811516,-107.56406381694106,B,-53.27771286475142,47.20117493270076,-97.97651162628564,D,C,C,C,-233.63359502378995,1
18-25,Mental,Veteran,21.543345259094288,36.73140980084358,B,-58.415537582616594,-100.315054402969,E,2.567165674138051,71.15691105949706,-12.085916085571268,A,D,D,E,-152.03439954195616,0
65+,No,No,-265.177215281324,105.42345860456108,A,-62.40689453256666,95.4353052501213,B,-74.6649857970538,77.00685687920004,217.48446442473153,D,A,E,D,-44.92504547989181,0
36-50,Mental,No,-108.90804269931785,121.76843951375396,B,62.22075407687184,-59.95944181949391,D,-48.602896820934234,166.42636422742208,-268.4738028987641,C,A,A,C,-173.32134827501625,0
65+,Both,No,165.29799550685277,-40.40065007041092,C,91.06738038667098,100.4632502347182,A,-110.17869190892895,-166.7201120212742,-4.7490251281874265,B,A,A,E,37.28961003761645,1
51-65,Both,No,-33.658355132425115,11.692372009972248,A,176.43409768898772,-87.95426672249161,D,-63.794924199521134,63.296891259234634,-100.59824321868167,B,B,E,E,-124.10154889553169,1
18-25,No,No,-88.64211060447008,38.251205782874834,D,-97.48576363812145,73.59840833657906,E,-98.64997680818936,40.51340855871548,-73.76527150396458,C,C,B,A,101.79582743752005,1
36-50,Mental,Veteran,-4.704226044285247,53.25323519626881,D,26.914639589211436,-49.25432478396423,B,78.35890127657233,-161.22521113933158,-77.5406023056315,A,E,B,B,170.97383028785288,0
65+,No,Yes,5.670074877516147,80.25437914289991,A,-24.556740275280724,27.032503914744556,A,21.66241084927732,15.719911173300757,-47.20641108098213,E,B,B,E,68.56254006979698,0
18-25,Yes,No,67.87389390550521,111.95573915141073,E,70.65796285727048,10.385261444303511,E,-132.24037746002907,-192.38084447038764,101.05074230551372,A,E,B,D,158.7028073461768,0
65+,No,Non-Veteran,133.01940414389716,-3.35665804596703,D,34.17313249177824,46.62215090419564,E,-19.237892522355295,-55.23698417791236,38.28171121806466,D,C,E,A,-117.5323213777131,1
